Date,FITB
2015-05-18,0.00785801321528079
2015-05-19,0.020468117705590316
2015-05-20,-0.022445064778983004
2015-05-21,0.0
2015-05-22,0.001954162164222728
2015-05-26,-0.004388487592999701
2015-05-27,0.009304802453647065
2015-05-28,-0.0009703125889415354
2015-05-29,-0.016998804912884413
2015-06-01,-0.008399300988606195
2015-06-02,0.011958119043763649
2015-06-03,0.012801591014100167
2015-06-04,-0.011181021123182422
2015-06-05,0.024581951571793104
2015-06-08,-0.0019196627852394732
2015-06-09,0.009134747523430464
2015-06-10,0.014292358266220884
2015-06-11,-0.006106161253002007
2015-06-12,0.0004724820802528562
2015-06-15,-0.001416904822544529
2015-06-16,0.004257258531594976
2015-06-17,-0.012717888585205839
2015-06-18,0.008110777619915632
2015-06-19,-0.0042590810730132045
2015-06-22,0.02804192758191415
2015-06-23,0.0027734795653873157
2015-06-24,-0.007837488396163828
2015-06-25,-0.005111491166974624
2015-06-26,-0.0004699387871036631
2015-06-29,-0.024447483183101082
2015-06-30,0.0033735940167811673
2015-07-01,0.015369838248615597
2015-07-02,-0.009934132108008198
2015-07-06,0.0033443243242547993
2015-07-07,-0.013808977309966775
2015-07-08,-0.012071689345389824
2015-07-09,0.009775264409329631
2015-07-10,0.011616538797907472
2015-07-13,0.00909079312623251
2015-07-14,0.0023711180595125114
2015-07-15,0.005676164668838357
2015-07-16,0.004703682505610818
2015-07-17,-0.010767670060242929
2015-07-20,0.0070988674094496496
2015-07-21,0.011278341067360254
2015-07-22,0.003252946939048318
2015-07-23,-0.013432727006481904
2015-07-24,-0.007511267280210232
2015-07-27,-0.013718539123097284
2015-07-28,0.0023983472856983212
2015-07-29,0.01004801710710912
2015-07-30,0.0018948926494328777
2015-07-31,-0.0037826813077788124
2015-08-03,0.00047468645643111707
2015-08-04,0.0037947956431325647
2015-08-05,0.00897934732933292
2015-08-06,-0.00562077621125856
2015-08-07,-0.004238903551324058
2015-08-10,0.026963008274919043
2015-08-11,-0.024873323406232384
2015-08-12,-0.023145820449721355
2015-08-13,0.007736651226223135
2015-08-14,0.012956046190424564
2015-08-17,0.0009473187568795893
2015-08-18,0.0014195695665237817
2015-08-19,-0.008034075843926014
2015-08-20,-0.025249913303174054
2015-08-21,-0.03176919801595113
2015-08-24,-0.056537078696133
2015-08-25,-0.02461224443923815
2015-08-26,0.05266054007757437
2015-08-27,0.039082822819830776
2015-08-28,0.001504288136172427
2015-08-31,-0.002503763162641115
2015-09-01,-0.0416668328360531
2015-09-02,0.013095903458638869
2015-09-03,0.008273675858881724
2015-09-04,-0.014359327683372336
2015-09-08,0.030697333782906844
2015-09-09,-0.007067211302861809
2015-09-10,0.005592438635791952
2015-09-11,-0.000505984545313698
2015-09-14,0.0035410286868138297
2015-09-15,0.010080672663790091
2015-09-16,0.0034929830930265915
2015-09-17,-0.035305927840263096
2015-09-18,-0.0252575817338635
2015-09-21,0.014278369024983695
2015-09-22,-0.017205717801039522
2015-09-23,-0.0026523844208773406
2015-09-24,0.0021276508884930934
2015-09-25,0.022292867080129897
2015-09-28,-0.02770509208732652
2015-09-29,0.002688369968716575
2015-09-30,0.013940909452392347
2015-10-01,0.003172959684514476
2015-10-02,-0.015287700298300733
2015-10-05,0.02409014126939546
2015-10-06,-0.009409061549805364
2015-10-07,0.004749040008073635
2015-10-08,0.005777470184237465
2015-10-09,-0.009399373542707368
2015-10-12,0.0010541199508415922
2015-10-13,-0.008952556521112043
2015-10-14,-0.014877301136654308
2015-10-15,0.0269686110041103
2015-10-16,-0.0021008407788304373
2015-10-19,0.0010525262177782935
2015-10-20,-0.009989224232644034
2015-10-21,-0.029208657793678428
2015-10-22,0.023522701574791416
2015-10-23,0.021379018952988327
2015-10-26,-0.008372301477315935
2015-10-27,-0.010554229928035008
2015-10-28,0.0485332824340472
2015-10-29,-0.00966437899924577
2015-10-30,-0.021571618420212935
2015-11-02,0.02624682861234562
2015-11-03,-0.0010229837509491135
2015-11-04,-0.0025605576471631197
2015-11-05,0.017453977594038328
2015-11-06,0.033804262996000034
2015-11-09,-0.0039043444104588376
2015-11-10,0.010778933893468956
2015-11-11,-0.010663987477409265
2015-11-12,-0.017148280093707724
2015-11-13,-0.01844444994097416
2015-11-16,0.0045703548559137275
2015-11-17,0.003033807446600978
2015-11-18,0.026209404250769675
2015-11-19,0.002947250792663114
2015-11-20,-0.00783565063525693
2015-11-23,0.008884732813744689
2015-11-24,0.003424476929436704
2015-11-25,0.0009751014616741216
2015-11-27,0.005358029037455747
2015-11-30,0.001453050998882599
2015-12-01,0.01693303516056366
2015-12-02,-0.012844800309877558
2015-12-03,-0.013012516102660743
2015-12-04,0.028320621155327963
2015-12-07,-0.012820214026913579
2015-12-08,-0.03655609794506398
2015-12-09,-0.013480197412928052
2015-12-10,0.015688553127436444
2015-12-11,-0.01793748836780351
2015-12-14,0.0071032336625624914
2015-12-15,0.0337532379498946
2015-12-16,0.015106903879187561
2015-12-17,-0.025923611691631487
2015-12-18,-0.027107554024716207
2015-12-21,0.006079301033835582
2015-12-22,0.010070629831373079
2015-12-23,0.01994011345681823
2015-12-24,0.002932584290227469
2015-12-28,-0.0034115832587948702
2015-12-29,0.0078738622942911
2015-12-30,-0.01123021509444
2015-12-31,-0.007407455045665534
2016-01-04,-0.027362942648865296
2016-01-05,0.003069222373939917
2016-01-06,-0.014788675270624552
2016-01-07,-0.031573622112100574
2016-01-08,-0.01710317453834964
2016-01-11,-0.011962817128574166
2016-01-12,0.00550380707903364
2016-01-13,-0.05145073930770527
2016-01-14,0.018465339971181605
2016-01-15,-0.030028432185176368
2016-01-19,-0.014018918651227952
2016-01-20,-0.02073444245679712
2016-01-21,-0.04839702525137335
2016-01-22,0.013350727441966193
2016-01-25,-0.05834385856094915
2016-01-26,0.014656636880446827
2016-01-27,0.012475672308117192
2016-01-28,0.009727254747091019
2016-01-29,0.014772257754560592
2016-02-01,-0.003164856925404913
2016-02-02,-0.02666645179449756
2016-02-03,0.0019569247700905734
2016-02-04,0.011067495422429019
2016-02-05,-0.012878070135206143
2016-02-08,-0.034572857717829586
2016-02-09,0.002027093884005682
2016-02-10,-0.010788818554474
2016-02-11,-0.04976175124115634
2016-02-12,0.06671460453593414
2016-02-16,0.04774731918825004
2016-02-17,-0.010911470781000854
2016-02-18,-0.0168724862900701
2016-02-19,0.008580938679800143
2016-02-22,0.02552362395645691
2016-02-23,-0.03637491692325023
2016-02-24,-0.0033114841209724855
2016-02-25,0.01661154942852039
2016-02-26,0.024836401255825535
2016-02-29,-0.026785664343428217
2016-03-01,0.058977743381878334
2016-03-02,0.0204208875938805
2016-03-03,0.022437663129303953
2016-03-04,0.01601405311487225
2016-03-07,-0.0052538041866436735
2016-03-08,-0.024060994740205732
2016-03-09,-0.0018038683522908494
2016-03-10,0.01566255135533412
2016-03-11,0.03202857914382684
2016-03-14,-0.006321843030782093
2016-03-15,-0.005783777477208707
2016-03-16,-0.020360675350593938
2016-03-17,0.008313444722181762
2016-03-18,0.02237925230681137
2016-03-21,0.0005760303843971304
2016-03-22,0.0005758517740550584
2016-03-23,-0.009781475829330089
2016-03-24,-0.006391329067042206
2016-03-28,-0.0005849439757026342
2016-03-29,-0.015330194181008117
2016-03-30,0.010179559385369519
2016-03-31,-0.01066984487175937
2016-04-01,0.00659113457435101
2016-04-04,-0.00297659535235395
2016-04-05,-0.018507248015373734
2016-04-06,0.0030413757536558172
2016-04-07,-0.02183160357783598
2016-04-08,0.010539202801144398
2016-04-11,0.0079757079058691
2016-04-12,0.013390151370732406
2016-04-13,0.045645388713746904
2016-04-14,0.018380357582603812
2016-04-15,-0.003383901942266343
2016-04-18,0.0016979197087727549
2016-04-19,0.023163284518368688
2016-04-20,0.0154612618274248
2016-04-21,0.007613068903214559
2016-04-22,0.0048568533173076744
2016-04-25,-0.004833378307839475
2016-04-26,0.01187257697336408
2016-04-27,-0.0010667698620738797
2016-04-28,-0.01281357111273207
2016-04-29,-0.009734792573892537
2016-05-02,0.007645968956603966
2016-05-03,-0.02276435549014466
2016-05-04,-0.027176888479414463
2016-05-05,-0.00285041426531929
2016-05-06,-0.0005721498016062476
2016-05-09,-0.008581124558863173
2016-05-10,0.023081313937145964
2016-05-11,-0.004511819668835182
2016-05-12,-0.0056658212280192854
2016-05-13,-0.022792122127877956
2016-05-16,0.026239260978785373
2016-05-17,-0.006818540633887982
2016-05-18,0.04576695328507907
2016-05-19,-0.007658806003679741
2016-05-20,0.007717916025270055
2016-05-23,-0.00820579658515408
2016-05-24,0.013237625655061924
2016-05-25,0.024496069181317637
2016-05-26,-0.011689286344945926
2016-05-27,0.013440849351014972
2016-05-31,0.0010607608457933182
2016-06-01,0.007949233038752057
2016-06-02,0.014721247524427161
2016-06-03,-0.024870624579126255
2016-06-06,0.020191846825256654
2016-06-07,-0.010416917801487013
2016-06-08,-0.0010523865269537191
2016-06-09,-0.013171955821294046
2016-06-10,-0.010677893782230163
2016-06-13,-0.011333250823596819
2016-06-14,-0.026746330972798327
2016-06-15,0.011216801681943389
2016-06-16,-0.009428801496694561
2016-06-17,0.019596584728777566
2016-06-20,0.010434008400218575
2016-06-21,0.0005434951273579625
2016-06-22,0.0016295997025759235
2016-06-23,0.036334251830790754
2016-06-24,-0.08424926195598859
2016-06-27,-0.07085707671359087
2016-06-28,0.03161811633927103
2016-06-29,0.028846216590936002
2016-06-30,0.02745324469319943
2016-07-01,-0.009096071989137866
2016-07-05,-0.041881872649697005
2016-07-06,0.004191839770351979
2016-07-07,0.010733386026822611
2016-07-08,0.017699006442927656
2016-07-11,0.009855000404984438
2016-07-12,0.026980609339230188
2016-07-13,0.0027949745303457174
2016-07-14,0.02787053159739994
2016-07-15,0.005423007958531567
2016-07-18,-0.00593292869273121
2016-07-19,-0.0010853460326627484
2016-07-20,-0.0010863121050642688
2016-07-21,-0.007069454459157187
2016-07-22,0.009310474776682787
2016-07-25,-0.0005430989205953418
2016-07-26,0.013029525095912486
2016-07-27,-0.0005358440627173389
2016-07-28,0.014476879116516184
2016-07-29,0.0031715750319021296
2016-08-01,-0.010537574123335225
2016-08-02,-0.010649448844436415
2016-08-03,0.020452139959026505
2016-08-04,-0.0047469101200348085
2016-08-05,0.03709574320576814
2016-08-08,-0.00868656999977735
2016-08-09,0.0
2016-08-10,-0.015979498724334795
2016-08-11,0.007857573420912756
2016-08-12,-0.006756659817011457
2016-08-15,0.017791533007736948
2016-08-16,-0.0020564535303988496
2016-08-17,0.005667204227551181
2016-08-18,0.0030736850683861228
2016-08-19,0.0005109337961559657
2016-08-22,0.0015313508202452475
2016-08-23,-0.005096920163986884
2016-08-24,-0.0035861893141222456
2016-08-25,0.0071981927100222
2016-08-26,0.005104458213609275
2016-08-29,0.006094760297411517
2016-08-30,0.017667525528102024
2016-08-31,0.0
2016-09-01,-0.005952280909502061
2016-09-02,0.002993993994386157
2016-09-06,-0.011442967048652108
2016-09-07,0.007549321405798004
2016-09-08,0.0059939043512053924
2016-09-09,-0.010426851401241888
2016-09-12,0.014048933019557897
2016-09-13,0.0004948771636554827
2016-09-14,0.007418644619282766
2016-09-15,0.008345351186227035
2016-09-16,-0.003894773723200462
2016-09-19,0.008308898749611382
2016-09-20,0.0004846752140215127
2016-09-21,0.004845164780097777
2016-09-22,0.0028925010950326957
2016-09-23,0.005769134973794943
2016-09-26,-0.021988133441902757
2016-09-27,0.012707283672489078
2016-09-28,-0.002428004198227973
2016-09-29,-0.014605824329339878
2016-09-30,0.010869625957253604
2016-10-03,-0.00537592902632511
2016-10-04,0.005896505001114827
2016-10-05,0.013190238343391725
2016-10-06,0.0
2016-10-07,-0.002411132051132081
2016-10-10,-0.0004833793652744278
2016-10-11,-0.014023083553299842
2016-10-12,-0.0009804726046275247
2016-10-13,-0.030928090334385372
2016-10-14,0.003039523886734008
2016-10-17,-0.011111170203301435
2016-10-18,0.014810827628668033
2016-10-19,0.03271308821874497
2016-10-20,0.02436640109435495
2016-10-21,0.009038905720259338
2016-10-24,0.0047149159569479515
2016-10-25,-0.0014080077696650983
2016-10-26,0.018327160540965615
2016-10-27,0.006921764942674491
2016-10-28,-0.009623725769542957
2016-10-31,0.0069410417223509935
2016-11-01,0.004136311767763301
2016-11-02,-0.010527011601006997
2016-11-03,-0.009250106566870309
2016-11-04,-0.009804164337601784
2016-11-07,0.032531657463598984
2016-11-08,-0.011415317753650678
2016-11-09,0.06004628700561554
2016-11-10,0.03442247545042987
2016-11-11,0.03074988409815771
2016-11-14,0.03269291763602089
2016-11-15,0.015828963807972718
2016-11-16,-0.029995864420657825
2016-11-17,0.021284853805835002
2016-11-18,0.009831037195741965
2016-11-21,0.006620323289905805
2016-11-22,0.011218460495499238
2016-11-23,0.005738225894527549
2016-11-25,-0.005705486524014702
2016-11-28,-0.02907427466497181
2016-11-29,0.00039349154131484987
2016-11-30,0.024813497851394084
2016-12-01,0.016141131276144804
2016-12-02,-0.02080173200751423
2016-12-05,0.007725150429687133
2016-12-06,0.008815575302516976
2016-12-07,0.008738540044718635
2016-12-08,0.016195952001098357
2016-12-09,-0.003336032007866807
2016-12-12,-0.013015851160336989
2016-12-13,0.008289222668376839
2016-12-14,0.005605376482098023
2016-12-15,0.010776757057690434
2016-12-16,-0.014705805037246278
2016-12-19,0.016044967004023913
2016-12-20,0.02056536271113152
2016-12-21,-0.0035985378308662774
2016-12-22,-0.0025279423927356826
2016-12-23,0.002172110939008265
2016-12-27,0.0028902152186001118
2016-12-28,-0.013034003331931832
2016-12-29,-0.019442413871411435
2016-12-30,0.008979106432868145
2017-01-03,0.0029660161804325735
2017-01-04,0.013678572856274718
2017-01-05,-0.028446564148740028
2017-01-06,0.00863363341492307
2017-01-09,-0.004093860134051219
2017-01-10,0.011584501228315114
2017-01-11,0.000738812805897604
2017-01-12,-0.006644692763891236
2017-01-13,0.01412148582698669
2017-01-17,-0.04617092084095287
2017-01-18,0.011525068509787184
2017-01-19,-0.012913007151087785
2017-01-20,0.011543105664670872
2017-01-23,0.007987643285577661
2017-01-24,0.0037738144059982215
2017-01-25,0.011653791112098855
2017-01-26,0.0074325380490383175
2017-01-27,-0.012910574682173825
2017-01-30,-0.016068827402890062
2017-01-31,-0.008735087490391091
2017-02-01,0.005364091993697029
2017-02-02,-0.011433126183977627
2017-02-03,0.02235911328261042
2017-02-06,0.00904991544145295
2017-02-07,-0.010089758060805143
2017-02-08,-0.022649872591292808
2017-02-09,0.010042617123648512
2017-02-10,0.013766891181689056
2017-02-13,0.008675480358018905
2017-02-14,0.03029152945091762
2017-02-15,0.0003630173407918047
2017-02-16,0.00145163629400491
2017-02-17,-0.002173595177036969
2017-02-21,0.0010890710582700525
2017-02-22,-0.0025389955715128254
2017-02-23,-0.0010910317248657986
2017-02-24,-0.005460646008972669
2017-02-27,0.009151078875099694
2017-02-28,-0.004715518771808869
2017-03-01,0.04774052948828933
2017-03-02,-0.03513025331898201
2017-03-03,0.003604935075544491
2017-03-06,-0.010775586908206458
2017-03-07,-0.006173437900687362
2017-03-08,0.0
2017-03-09,0.004384762301195444
2017-03-10,-0.012004678895283893
2017-03-13,-0.007363647507689586
2017-03-14,-0.0077892346858143835
2017-03-15,-0.011214764012217326
2017-03-16,0.00756120981704389
2017-03-17,-0.011256748987136245
2017-03-20,-0.006072296764691343
2017-03-21,-0.04887347939275677
2017-03-22,-0.0028103280412290488
2017-03-23,0.008856533345330764
2017-03-24,-0.006783657243314645
2017-03-27,-0.00642838441967486
2017-03-28,0.020622956687983196
2017-03-29,-0.0023906680618124287
2017-03-30,0.02755604897875985
2017-03-31,-0.012825679955407066
2017-04-03,-0.004330164044476281
2017-04-04,0.0023719946350888588
2017-04-05,-0.017751312353337934
2017-04-06,0.01124502838326169
2017-04-07,-0.006751272811087783
2017-04-10,-0.00839667613825723
2017-04-11,-0.0044356505977029
2017-04-12,-0.014580954629597409
2017-04-13,-0.01644039530626673
2017-04-17,0.01964062583820314
2017-04-18,-0.01598340381258523
2017-04-19,0.008329483192528242
2017-04-20,0.03056585083560459
2017-04-21,-0.01322633537278084
2017-04-24,0.02883834909213112
2017-04-25,-0.012633035042336593
2017-04-26,-0.0015994109674600798
2017-04-27,-0.012815579392663756
2017-04-28,-0.00892445181028756
2017-05-01,0.014735601505140972
2017-05-02,-0.013311905768527144
2017-05-03,0.010629465360946888
2017-05-04,0.007686460594023892
2017-05-05,-0.004415959668002123
2017-05-08,0.005645081147717335
2017-05-09,-0.0040091833580157
2017-05-10,-0.008454552817186545
2017-05-11,-0.007714023575536744
2017-05-12,-0.011456886205231998
2017-05-15,0.019867971364122772
2017-05-16,0.010551602118297199
2017-05-17,-0.04497970026482223
2017-05-18,0.001682247196651332
2017-05-19,0.015113069920763778
2017-05-22,0.00868468716911619
2017-05-23,0.014350311685845885
2017-05-24,-0.010509578546850196
2017-05-25,-0.0004082733735455424
2017-05-26,-0.008582183936202137
2017-05-30,-0.008656263314983037
2017-05-31,-0.012889611806597312
2017-06-01,0.012215815779672345
2017-06-02,-0.016229827000250996
2017-06-05,0.0025380975814344175
2017-06-06,-0.003375526418538999
2017-06-07,0.011007372302587637
2017-06-08,0.018844260489277787
2017-06-09,0.030004094158887273
2017-06-12,0.005187793292281251
2017-06-13,0.005557682646812889
2017-06-14,0.009869704623865827
2017-06-15,-0.003909076975497361
2017-06-16,-0.0003926538096860055
2017-06-19,0.004711373454498791
2017-06-20,-0.001172395524147385
2017-06-21,-0.006651204927626608
2017-06-22,-0.009845978634994368
2017-06-23,-0.019093071432167652
2017-06-26,0.006488133204056723
2017-06-27,0.010878281962804826
2017-06-28,0.02164322262767837
2017-06-29,0.02275388475635154
2017-06-30,-0.004219183211819355
2017-07-03,0.019645725167384276
2017-07-05,0.004155713770586988
2017-07-06,-0.004515032688293785
2017-07-07,0.000755870102881584
2017-07-10,-0.005286804532761313
2017-07-11,-0.00569485152788296
2017-07-12,-0.0030546499260024618
2017-07-13,0.006893923175392391
2017-07-14,-0.007987859014794374
2017-07-17,0.003067632101519724
2017-07-18,-0.012996855692489429
2017-07-19,-0.0007749028572424654
2017-07-20,-0.012015400607056526
2017-07-21,0.027069672951734347
2017-07-24,0.00954942542213888
2017-07-25,0.0060534345788172406
2017-07-26,-0.015419191994508252
2017-07-27,-0.0015279080675422163
2017-07-28,0.00918108539039686
2017-07-31,0.012130597095980411
2017-08-01,0.008239735614069543
2017-08-02,0.001485717619951421
2017-08-03,-0.00222546008704283
2017-08-04,0.010408707830173114
2017-08-07,-0.0055185707737500644
2017-08-08,0.015538539321652722
2017-08-09,-0.011293345148143064
2017-08-10,-0.028003202606727284
2017-08-11,-0.01023499734672284
2017-08-14,0.02183106698993309
2017-08-15,0.012743445039278711
2017-08-16,-0.007031940124692881
2017-08-17,-0.021244834057182693
2017-08-18,0.0026654989298451337
2017-08-21,-0.00455761243602093
2017-08-22,0.015643040243826345
2017-08-23,-0.0007510385522552232
2017-08-24,0.009398548304945242
2017-08-25,-0.006703920727931023
2017-08-28,-0.0029998640785509068
2017-08-29,-0.01241068649631294
2017-08-30,0.0015231561627180312
2017-08-31,-0.0064636902564610965
2017-09-01,0.01071533294073701
2017-09-05,-0.023475754642174773
2017-09-06,-0.0007756059576536911
2017-09-07,-0.03104385232650453
2017-09-08,0.005206433692299672
2017-09-11,0.023904354857811727
2017-09-12,0.01867714118198638
2017-09-13,0.005729264383989907
2017-09-14,-0.0007595049120059372
2017-09-15,0.00798178680866024
2017-09-18,0.013197605132377443
2017-09-19,0.01153683384721882
2017-09-20,0.008462241481708821
2017-09-21,0.00474305740211034
2017-09-22,-0.008351620627026879
2017-09-25,-0.0062247378506795625
2017-09-26,0.009211359036005673
2017-09-27,0.010587694670006753
2017-09-28,0.002543729917861004
2017-09-29,0.014135750292165072
2017-10-02,-0.003931532966972018
2017-10-03,0.0014352663570353918
2017-10-04,-0.003582795473548228
2017-10-05,0.014742325744743878
2017-10-06,-0.0010627164008207846
2017-10-09,-0.0021284157395937697
2017-10-10,0.010309074211391822
2017-10-11,-0.005629514863671581
2017-10-12,-0.003892579564326315
2017-10-13,-0.0031972506499582387
2017-10-16,0.011048065634492676
2017-10-17,-0.014099616707098583
2017-10-18,0.003575292010522313
2017-10-19,0.0074813017292847395
2017-10-20,0.011315394739658702
2017-10-23,-0.0059441192847136115
2017-10-24,0.005979663115554867
2017-10-25,-0.0006995383278258771
2017-10-26,0.009447530514538505
2017-10-27,0.007625595396995477
2017-10-30,-0.0020640722462909045
2017-10-31,-0.0037917693669959895
2017-11-01,0.002076389994498662
2017-11-02,0.010358856788741155
2017-11-03,-0.004784663208579842
2017-11-06,0.004120619728909203
2017-11-07,-0.027017663166983286
2017-11-08,-0.0052720542147870475
2017-11-09,-0.010247863410712932
2017-11-10,-0.012138200393949194
2017-11-13,0.018792866751877302
2017-11-14,0.0148990906278339
2017-11-15,-0.005243191243484824
2017-11-16,0.0003512216570602522
2017-11-17,-0.0007023753634382013
2017-11-20,0.004218108255957587
2017-11-21,-0.0031502484027752242
2017-11-22,-0.0021069216287132875
2017-11-24,-0.007740974478929963
2017-11-27,0.007092354660845457
2017-11-28,0.029577215539490442
2017-11-29,0.04172367471881744
2017-11-30,0.0016417211777772778
2017-12-01,0.005899792313905472
2017-12-04,0.02183117279412916
2017-12-05,-0.01849501759937533
2017-12-06,-0.006497703083898965
2017-12-07,-0.005886287547529623
2017-12-08,-0.0009866755709820874
2017-12-11,-0.0023049355535932348
2017-12-12,0.004950414431632355
2017-12-13,-0.016748781063949947
2017-12-14,-0.00901795801536287
2017-12-15,0.01213356219546835
2017-12-18,0.014651995106543803
2017-12-19,0.0049228779724770355
2017-12-20,-0.003592480817785515
2017-12-21,0.013765987548504555
2017-12-22,-0.002909962693566137
2017-12-26,-0.005187851796870202
2017-12-27,-0.0006518632445131622
2017-12-28,0.004589827701445115
2017-12-29,-0.00979098682877877
2018-01-02,0.0029664144937755488
2018-01-03,0.002957640904927894
2018-01-04,0.003604096237676435
2018-01-05,0.0026116277571357482
2018-01-08,-0.00032543833660314547
2018-01-09,0.017915319916073758
2018-01-10,0.010559957483267324
2018-01-11,0.008866445050274008
2018-01-12,0.015379695285702155
2018-01-16,-0.002163831600935806
2018-01-17,0.006505728529116794
2018-01-18,-0.009849398648250296
2018-01-19,0.010258121606092407
2018-01-22,0.008307786304612819
2018-01-23,0.004577177071865224
2018-01-24,0.012454602602288478
2018-01-25,-0.0147013822765526
2018-01-26,0.015529706568557788
2018-01-29,-0.005397286357825992
2018-01-30,-0.004522133234963754
2018-01-31,0.002422903472046656
2018-02-01,0.016918260233580673
2018-02-02,-0.015745518966423955
2018-02-05,-0.04316326604645582
2018-02-06,0.010094695739194526
2018-02-07,0.00999365321789436
2018-02-08,-0.03834285319077957
2018-02-09,0.028296032979224783
2018-02-12,0.008442712684386455
2018-02-13,0.004341003215720729
2018-02-14,0.026551418380852176
2018-02-15,-0.0015035734505408627
2018-02-16,-0.002108431737864902
2018-02-20,0.0024145529972463553
2018-02-21,0.006925499737115759
2018-02-22,-0.017045119219590843
2018-02-23,0.017644976867375206
2018-02-26,0.009267567824132517
2018-02-27,-0.014810394661560755
2018-02-28,-0.006313733747818184
2018-03-01,-0.007866828516474467
2018-03-02,0.0036594615078278103
2018-03-05,0.01367357931301827
2018-03-06,0.008992908063916394
2018-03-07,0.0005942088205395102
2018-03-08,-0.00029674016281944215
2018-03-09,0.01603789301844194
2018-03-12,0.0014615279990113361
2018-03-13,-0.005837654061410569
2018-03-14,-0.012918474074614439
2018-03-15,-0.001487251831501446
2018-03-16,0.004468476502530683
2018-03-19,-0.0029657570427819024
2018-03-20,-0.0026769328836406814
2018-03-21,0.00268411808761293
2018-03-22,-0.03926240978897988
2018-03-23,-0.039318834907893674
2018-03-26,0.03512742059003493
2018-03-27,-0.024284048693188454
2018-03-28,0.012187407989344479
2018-03-29,0.006020291874763606
2018-04-02,-0.025196879610107414
2018-04-03,0.019709225744717118
2018-04-04,0.02281344377381278
2018-04-05,0.0015491925966280018
2018-04-06,-0.03371495843753791
2018-04-09,0.005121629535705274
2018-04-10,0.012102019028739308
2018-04-11,-0.00975458833973819
2018-04-12,0.02510319014775453
2018-04-13,-0.026348307636606005
2018-04-16,0.0025468344168138035
2018-04-17,-0.017465595683067048
2018-04-18,-0.005171369867092768
2018-04-19,0.01884323396337395
2018-04-20,0.0019133922123324432
2018-04-23,0.016231612451265143
2018-04-24,0.04134049214406077
2018-04-25,0.008721991012655472
2018-04-26,0.0023850189766543295
2018-04-27,0.006246358786506034
2018-04-30,-0.019509485902664214
2018-05-01,0.005728080732099183
2018-05-02,-0.018285389775342664
2018-05-03,-0.014351238869665495
2018-05-04,0.01084302248052671
2018-05-07,0.005822565540795743
2018-05-08,0.00853169365117612
2018-05-09,0.017220502220285372
