Date,CRL
2015-10-07,0.01603241584561621
2015-10-08,-0.00924453005320447
2015-10-09,0.03973612310278485
2015-10-12,0.02073346780490981
2015-10-13,-0.014703671407523267
2015-10-14,-0.01707693246694708
2015-10-15,0.02739082824726924
2015-10-16,0.0060938685191698205
2015-10-19,0.01847367056011473
2015-10-20,-0.025126410760190954
2015-10-21,0.010828108704851847
2015-10-22,-0.02655404599645561
2015-10-23,0.016274071704724058
2015-10-26,0.01723344911815161
2015-10-27,-0.003897968796575668
2015-10-28,0.01580366321162119
2015-10-29,-0.01733587503302325
2015-10-30,-0.016284708022080596
2015-11-02,0.05594729683315802
2015-11-03,-0.005370921031502163
2015-11-04,0.043053192092285864
2015-11-05,0.013292247544652191
2015-11-06,0.0219553163143682
2015-11-09,-0.013646832956055732
2015-11-10,0.014383603448737237
2015-11-11,-0.014719836898903105
2015-11-12,-0.025630520422799785
2015-11-13,-0.0009846630810262935
2015-11-16,0.0095747724206936
2015-11-17,0.014226001616112205
2015-11-18,0.019664470313136784
2015-11-19,0.009170604061801146
2015-11-20,0.004410020352528354
2015-11-23,0.01569974212728953
2015-11-24,0.0020959348936981925
2015-11-25,0.009542527541615664
2015-11-27,0.010488120204400264
2015-11-30,-0.018836509526624634
2015-12-01,0.021418302157304225
2015-12-02,-0.022503543751861366
2015-12-03,-0.020143797875824765
2015-12-04,0.0256307312118913
2015-12-07,-0.01653005651690098
2015-12-08,0.0014558048425856729
2015-12-09,-0.016386915472114016
2015-12-10,0.01518201328476132
2015-12-11,0.011117045982350193
2015-12-14,-0.0006544901931824221
2015-12-15,0.029469548722553585
2015-12-16,0.012086572469203194
2015-12-17,-0.002137093548937208
2015-12-18,-0.019652275290631627
2015-12-21,0.010665662224487171
2015-12-22,0.009027324484399912
2015-12-23,0.002142114007533724
2015-12-24,0.006915667800827308
2015-12-28,-0.004745315610933609
2015-12-29,0.010037679829239421
2015-12-30,0.0004969057829484758
2015-12-31,-0.001862447531335798
2016-01-04,-0.026620219006047163
2016-01-05,-0.0031948881789137795
2016-01-06,-0.020641033466045622
2016-01-07,0.02788319505742276
2016-01-08,0.005476315888428562
2016-01-11,-0.038631989110307186
2016-01-12,0.009881422726246925
2016-01-13,-0.030137053385554946
2016-01-14,0.016680193089168016
2016-01-15,-0.013892604211692139
2016-01-19,0.017040175677739633
2016-01-20,-0.01187337057578175
2016-01-21,-0.013618214308160126
2016-01-22,0.021250673432470668
2016-01-25,0.003843617326138249
2016-01-26,0.016899905141259053
2016-01-27,-0.02427934560752598
2016-01-28,-0.0332667990584018
2016-01-29,0.021748132111075957
2016-02-01,0.00862184239129049
2016-02-02,-0.03365839695492712
2016-02-03,-0.002349663753014708
2016-02-04,-0.007896920094406568
2016-02-05,-0.0216450640768987
2016-02-08,-0.0422494888327265
2016-02-09,0.01579739511316225
2016-02-10,0.05648471636249841
2016-02-11,-0.016664415248405562
2016-02-12,0.01779412766096833
2016-02-16,0.014707889039575983
2016-02-17,0.002324706751331007
2016-02-18,-0.013779019020194294
2016-02-19,0.014109788769518739
2016-02-22,-0.004637789513209034
2016-02-23,-0.006029908648013227
2016-02-24,0.004963471893154381
2016-02-25,0.002606701097506603
2016-02-26,0.00848378628425328
2016-02-29,-0.003663455281497807
2016-03-01,0.01743155078274805
2016-03-02,0.006558665102050165
2016-03-03,-0.00811171057322524
2016-03-04,-0.0020109117019513345
2016-03-07,0.013567899969252784
2016-03-08,-0.007156968959233234
2016-03-09,-0.011079986523542473
2016-03-10,-0.00688447791069946
2016-03-11,0.018485804213578705
2016-03-14,-0.01387963314148688
2016-03-15,-0.03816483581158725
2016-03-16,0.0023919821257252227
2016-03-17,-0.008001118920781147
2016-03-18,0.045563906949669386
2016-03-21,0.001488707690623814
2016-03-22,0.01081085205078125
2016-03-23,-0.007887753251519247
2016-03-24,0.0016170697758051134
2016-03-28,-0.002287073385679461
2016-03-29,0.026429328312912226
2016-03-30,-0.008933266955331476
2016-03-31,0.006627783454651315
2016-04-01,0.02133256604037448
2016-04-04,0.025270747114090053
2016-04-05,-0.00377257840829448
2016-04-06,0.03799548207333081
2016-04-07,-0.009485666749953214
2016-04-08,0.005524918287261205
2016-04-11,-0.023443200649253093
2016-04-12,-0.005376347676015691
2016-04-13,0.01470770740491445
2016-04-14,-0.002229934371329234
2016-04-15,-0.0008691295508878039
2016-04-18,0.013172580371740183
2016-04-19,-0.026738627962905825
2016-04-20,0.01134217445728658
2016-04-21,0.007102799935504223
2016-04-22,0.0021034170946203634
2016-04-25,0.008396102273265704
2016-04-26,-0.002081525318436417
2016-04-27,0.00036808318155667763
2016-04-28,-0.018398135931051884
2016-04-29,-0.009496465673157983
2016-05-02,0.001640026344366774
2016-05-03,-0.007556655700132864
2016-05-04,0.002664962897713563
2016-05-05,0.022022501160921415
2016-05-06,0.0017337385714977227
2016-05-09,0.026208465355153976
2016-05-10,0.012046741046444875
2016-05-11,-0.023806689074436727
2016-05-12,-0.007194292792543466
2016-05-13,0.017071965375929032
2016-05-16,0.013887230525096994
2016-05-17,-0.002739348857158319
2016-05-18,0.0022691365626941185
2016-05-19,-0.0027406545824278927
2016-05-20,0.010753899751819063
2016-05-23,-0.001182154846320782
2016-05-24,0.010888931490130371
2016-05-25,-0.0004683399345770667
2016-05-26,0.0017569859629691376
2016-05-27,0.006080499215069812
2016-05-31,-0.001278482208055265
2016-06-01,0.00663330260444428
2016-06-02,0.010982623679100412
2016-06-03,-0.01829615242946281
2016-06-06,0.003145070206871603
2016-06-07,-0.006038135809065315
2016-06-08,0.0014019012701069755
2016-06-09,0.0036163970389546662
2016-06-10,-0.015110954792622033
2016-06-13,-0.004838943064621293
2016-06-14,-0.002253349645326308
2016-06-15,-0.003684744665567563
2016-06-16,-0.008351192445606892
2016-06-17,-0.012391799502602385
2016-06-20,0.00974543899922864
2016-06-21,-0.0018096456385984228
2016-06-22,0.007009932874420199
2016-06-23,0.010321658827430191
2016-06-24,-0.04549776451853016
2016-06-27,-0.0547604431790506
2016-06-28,0.036734707407936495
2016-06-29,0.023622055636445483
2016-06-30,0.022828833773191004
2016-07-01,0.010431836303774977
2016-07-05,-0.0056422713503514466
2016-07-06,0.007605906549452257
2016-07-07,0.012461070296378995
2016-07-08,0.012070966190135035
2016-07-11,0.0003508700873393611
2016-07-12,0.0049093881234723025
2016-07-13,-0.011748308966956778
2016-07-14,0.012829613689159913
2016-07-15,-0.004997098081648388
2016-07-18,-0.0054893857232665155
2016-07-19,-0.006811530483395334
2016-07-20,0.019037491027094067
2016-07-21,-0.001972594202173661
2016-07-22,0.008952408137914203
2016-07-25,-0.00495506235566312
2016-07-26,0.01667634588132416
2016-07-27,-0.008770979205272478
2016-07-28,0.005516012128826464
2016-07-29,0.00491428920200887
2016-08-01,0.005800092510638288
2016-08-02,-0.015829958019352608
2016-08-03,-0.012408109141713308
2016-08-04,0.01233128862125854
2016-08-05,-0.014939042432919547
2016-08-08,-0.016215578276411957
2016-08-09,-0.002134475290732074
2016-08-10,-0.012121262673385091
2016-08-11,0.00168410194002111
2016-08-12,-0.0042031762727378075
2016-08-15,0.004462165397401074
2016-08-16,0.0007203452747539529
2016-08-17,-0.005158971962180514
2016-08-18,0.0053063489040336975
2016-08-19,-0.008397276189022307
2016-08-22,0.011250818226222092
2016-08-23,-0.0004784458414276438
2016-08-24,-0.019509333611905877
2016-08-25,0.004882831235591301
2016-08-26,0.009596706978328706
2016-08-29,0.010949296426806976
2016-08-30,0.0028565282403385517
2016-08-31,-0.012461464812927314
2016-09-01,0.00468692938275983
2016-09-02,0.009808608968791432
2016-09-06,-0.040748577192899704
2016-09-07,0.013583581483352924
2016-09-08,-0.006457099993586346
2016-09-09,-0.03421214973783138
2016-09-12,0.01802943283938907
2016-09-13,-0.006984254882293928
2016-09-14,0.011806013308032437
2016-09-15,0.008440917648752322
2016-09-16,-0.0027080407002476603
2016-09-19,-0.006788391078146883
2016-09-20,0.0004970910267247941
2016-09-21,0.015029177150253092
2016-09-22,0.015173737704930357
2016-09-23,-0.002410763626438106
2016-09-26,-0.003141640037689686
2016-09-27,0.017454575047348486
2016-09-28,-0.004646168433467435
2016-09-29,-0.012088594845469869
2016-09-30,0.009692214847223157
2016-10-03,0.004079721408993819
2016-10-04,-0.007289682219490112
2016-10-05,-0.001203785656536227
2016-10-06,0.003977363218024665
2016-10-07,-0.003121274030073229
2016-10-10,0.0052986805943540105
2016-10-11,-0.022280792232348134
2016-10-12,-0.01139426946680333
2016-10-13,0.0027264991206672473
2016-10-14,-0.004449395551321067
2016-10-17,-0.006207324407905057
2016-10-18,0.012866942411368987
2016-10-19,-0.006166748750719653
2016-10-20,0.030032242665110953
2016-10-21,-0.010481960802193102
2016-10-24,0.00840134499551004
2016-10-25,-0.03549870142766953
2016-10-26,-0.023660483908786945
2016-10-27,-0.0193613866931186
2016-10-28,-0.006276194245094513
2016-10-31,-0.0015789835076582825
2016-11-01,-0.02372160631940723
2016-11-02,-0.05345570986220749
2016-11-03,-0.0387906604985937
2016-11-04,0.011721081567394487
2016-11-07,0.03079628096399567
2016-11-08,0.02575042730144439
2016-11-09,0.04507628389432661
2016-11-10,0.0002654847095691082
2016-11-11,-0.009818302589853944
2016-11-14,0.005761762307395557
2016-11-15,-0.0143884124272331
2016-11-16,-0.022844043859425733
2016-11-17,0.019643078585717788
2016-11-18,-0.002848990463722445
2016-11-21,-0.014421735491071397
2016-11-22,0.0
2016-11-23,0.002622788592054448
2016-11-25,-0.005644995844957812
2016-11-28,-0.009138793283766544
2016-11-29,0.0
2016-11-30,-0.006428159588686477
2016-12-01,-0.015189899496942827
2016-12-02,0.026421110999850672
2016-12-05,0.0037567362285824135
2016-12-06,0.025921856978146307
2016-12-07,-0.021078302161331886
2016-12-08,0.014768802483023258
2016-12-09,0.008569163650416378
2016-12-12,0.012272367012659435
2016-12-13,0.005062681790201973
2016-12-14,0.0026510729290805113
2016-12-15,0.011369653851018624
2016-12-16,-0.009934668447457162
2016-12-19,-0.010298373399743488
2016-12-20,0.00707042136833036
2016-12-21,-0.011789633260482324
2016-12-22,-0.002949078085831891
2016-12-23,0.017746702656184388
2016-12-27,0.0044914660633028625
2016-12-28,-0.005786460232885204
2016-12-29,0.006349250881240609
2016-12-30,0.0014458544650910454
2017-01-03,0.004462479682319165
2017-01-04,0.036456304194821154
2017-01-05,0.015632852603886693
2017-01-06,0.0033515923615135
2017-01-09,-0.0028455196303760477
2017-01-10,0.00868492048249192
2017-01-11,-0.01599019683837155
2017-01-12,0.009249973297119185
2017-01-13,-0.0024770492139427613
2017-01-17,-0.009312142928662559
2017-01-18,0.0028825131582910224
2017-01-19,0.0006248819527054916
2017-01-20,-0.002622693708917656
2017-01-23,-0.005509672402246646
2017-01-24,-0.001762772511661681
2017-01-25,0.007315865791942322
2017-01-26,-0.012772405017095867
2017-01-27,0.002663707808497895
2017-01-30,-0.008475721346919651
2017-01-31,0.03087529833045899
2017-02-01,0.013861325184233886
2017-02-02,-0.0007323920890478508
2017-02-03,0.006963103964992445
2017-02-06,-0.005337892026898605
2017-02-07,0.007196048087054097
2017-02-08,-0.0010899002820233816
2017-02-09,0.013456184253813452
2017-02-10,-0.0031100734566514854
2017-02-13,-0.010439106736460868
2017-02-14,0.07857397394960075
2017-02-15,-0.002585674372455493
2017-02-16,-0.0034941112976609734
2017-02-17,0.0010179429268499796
2017-02-21,-0.0011299262612552985
2017-02-22,-0.0053167557985339675
2017-02-23,-0.0013647531691748371
2017-02-24,0.002733236531568206
2017-02-27,0.016922178445509806
2017-02-28,-0.028702252273246853
2017-03-01,0.005864115546419635
2017-03-02,0.0012573499855532688
2017-03-03,0.005137625259176382
2017-03-06,-0.0061335859826429084
2017-03-07,0.007085745675223132
2017-03-08,0.008624540208215237
2017-03-09,0.001462701246961462
2017-03-10,0.00595437329038262
2017-03-13,-0.004243882617071426
2017-03-14,0.003813327993784199
2017-03-15,0.021229067328256024
2017-03-16,-0.021991270269961172
2017-03-17,0.006824036408061618
2017-03-20,-0.008999972873263928
2017-03-21,-0.011996856884572416
2017-03-22,0.0037448274100622125
2017-03-23,-0.007235719748220459
2017-03-24,0.0034165022218299868
2017-03-27,0.003858771257921001
2017-03-28,0.010288340231847437
2017-03-29,0.000783344833774624
2017-03-30,0.0021245939925962354
2017-03-31,0.003682148979545108
2017-04-03,-0.005336250626170158
2017-04-04,-0.015312425705712562
2017-04-05,-0.006583448820660975
2017-04-06,0.002628009206531612
2017-04-07,-0.002962987307469689
2017-04-10,-0.004228999042423354
2017-04-11,0.005394783935851466
2017-04-12,-0.005708414441201515
2017-04-13,0.0033298992734160926
2017-04-17,0.006866629919608513
2017-04-18,-0.003296213962970862
2017-04-19,0.009237057087950085
2017-04-20,0.00949148404396194
2017-04-21,-0.005708467962177832
2017-04-24,0.002026345845608901
2017-04-25,-0.007190196318262232
2017-04-26,-0.0006790221356035575
2017-04-27,0.014834166280200511
2017-04-28,0.0008925931623362526
2017-05-01,0.008138276273909062
2017-05-02,-0.0007740760210990238
2017-05-03,-0.003652078672262471
2017-05-04,0.005109397875260546
2017-05-05,0.001105077649262931
2017-05-08,0.010266037562326247
2017-05-09,0.0019667866234500675
2017-05-10,-0.016139539550632853
2017-05-11,-0.02205716955047965
2017-05-12,0.0005666487641513562
2017-05-15,0.015292234852609665
2017-05-16,0.0062479661402301545
2017-05-17,-0.018959962725176638
2017-05-18,0.01039780892902975
2017-05-19,0.002237102291148041
2017-05-22,0.008816974653805598
2017-05-23,0.0025445664175978155
2017-05-24,0.011917834572134689
2017-05-25,0.006106927007907714
2017-05-26,0.003685197593954026
2017-05-30,-0.008747273995043492
2017-05-31,0.0028325758104059684
2017-06-01,0.015209058664530373
2017-06-02,0.00288929139944738
2017-06-05,-0.0011737154174008557
2017-06-06,-0.0057686242068845095
2017-06-07,0.004620181654515498
2017-06-08,0.018074892421457323
2017-06-09,-0.010085083095397351
2017-06-12,-0.007428680385218378
2017-06-13,0.006521978170779041
2017-06-14,0.0070108738728327236
2017-06-15,0.00369196690774376
2017-06-16,0.006410936422167612
2017-06-19,0.020781096693570644
2017-06-20,0.013810726077965185
2017-06-21,0.003632700463114258
2017-06-22,0.009551624636853884
2017-06-23,-0.0011951273997146128
2017-06-26,0.003390131965169685
2017-06-27,-0.00725425566395177
2017-06-28,0.013012966992062669
2017-06-29,0.0033597230982036486
2017-06-30,-0.0038408448506208615
2017-07-03,-0.0008898068801523884
2017-07-05,0.0016822264243701035
2017-07-06,-0.01946064561271388
2017-07-07,0.009973784429409882
2017-07-10,-0.009975062344139696
2017-07-11,0.0014105731954503486
2017-07-12,0.005835615601332833
2017-07-13,0.006802043581799699
2017-07-14,-0.0008942271825203019
2017-07-17,0.0013921976237805112
2017-07-18,-0.010029737213945067
2017-07-19,0.004413630266187685
2017-07-20,0.009687418828626893
2017-07-21,0.000593523134460261
2017-07-24,0.005535760560707592
2017-07-25,-0.015041277634053718
2017-07-26,-0.007485776841243408
2017-07-27,-0.010056315119151726
2017-07-28,-0.00924424664303547
2017-07-31,0.006869662435467383
2017-08-01,0.006822869848896129
2017-08-02,0.00667539207424217
2017-08-03,-0.0003014043973154079
2017-08-04,0.00030149526931522175
2017-08-07,0.0007033024784761643
2017-08-08,-0.01244977793942148
2017-08-09,0.0
2017-08-10,-0.016673438180884292
2017-08-11,0.012923903889823674
2017-08-14,0.0018373002238745162
2017-08-15,0.004381052455331824
2017-08-16,0.008115189769769993
2017-08-17,0.0033206061599417858
2017-08-18,0.002707895646776537
2017-08-21,0.012302417345875893
2017-08-22,0.027368879532831736
2017-08-23,-0.0030775118724102324
2017-08-24,0.012830350710727467
2017-08-25,0.00038099739347785544
2017-08-28,0.007426438049722428
2017-08-29,0.005859585680821011
2017-08-30,0.003476489199671917
2017-08-31,0.018726591225196376
2017-09-01,-0.005330899032960246
2017-09-05,-0.0071151752335558704
2017-09-06,0.0038157624360555253
2017-09-07,0.012887070107387322
2017-09-08,-0.009794047549878448
2017-09-11,0.0036050969545964318
2017-09-12,0.006355369285675261
2017-09-13,-0.01583382137203826
2017-09-14,-0.011345682456550099
2017-09-15,-0.002727879994235738
2017-09-18,0.011978912588882729
2017-09-19,-0.015006063907289646
2017-09-20,0.00113552939284145
2017-09-21,-0.003969808943525055
2017-09-22,0.001233677037397074
2017-09-25,0.0031276106054294317
2017-09-26,-0.003873734381149685
2017-09-27,0.015175931608553128
2017-09-28,-0.0009343032351826208
2017-09-29,0.010193550311229815
2017-10-02,0.008424400022121192
2017-10-03,0.0035802753011642263
2017-10-04,0.002378358369523381
2017-10-05,0.004927914824822688
2017-10-06,-0.0019978315947686287
2017-10-09,0.005095519115728919
2017-10-10,0.012131124193296428
2017-10-11,0.008944543584109343
2017-10-12,-0.0018617615973895996
2017-10-13,0.00293100490086462
2017-10-16,0.010184214882454468
2017-10-17,0.0014026796049568802
2017-10-18,0.004114449597274472
2017-10-19,0.005666970733854582
2017-10-20,-0.001560470806734937
2017-10-23,-0.0022574846832466022
2017-10-24,-0.000870299367578875
2017-10-25,0.0005226477594659773
2017-10-26,0.02803163153405963
2017-10-27,-0.006012355885261722
2017-10-30,-0.019168512971953433
2017-10-31,0.010075598799468732
2017-11-01,0.012640822161235743
2017-11-02,-0.005349905497485263
2017-11-03,0.005293287467945662
2017-11-06,-0.0033970405594812014
2017-11-07,-0.003919889991085945
2017-11-08,0.007785128470023439
2017-11-09,-0.12691005254955834
2017-11-10,-0.00709767368370684
2017-11-13,-0.0018605800655701055
2017-11-14,-0.009908781842505099
2017-11-15,-0.004855309875741898
2017-11-16,0.010355480557274754
2017-11-17,-0.0007884284033926603
2017-11-20,0.0011835757698435145
2017-11-21,0.009063128259130915
2017-11-22,-0.0013667811113085016
2017-11-24,-0.004790281155380716
2017-11-27,0.004911591208359711
2017-11-28,0.010654900345791196
2017-11-29,-0.0070606028808251065
2017-11-30,0.01500090815505395
2017-12-01,0.0008637617074966908
2017-12-04,-0.021286807951044873
2017-12-05,-0.002449299507666036
2017-12-06,0.006482063092590362
2017-12-07,0.006342641248951564
2017-12-08,0.006884505996136214
2017-12-11,0.0005778620002356849
2017-12-12,0.006448490463000001
2017-12-13,0.013675053163900497
2017-12-14,-0.010566063647000301
2017-12-15,0.03051110470478613
2017-12-18,0.0034233448456622018
2017-12-19,0.01189489121095133
2017-12-20,-0.002733692620767947
2017-12-21,-0.006122128868724763
2017-12-22,-0.0023903145615524757
2017-12-26,-0.006819698448028877
2017-12-27,0.010949246932649759
2017-12-28,0.0072510411900483795
2017-12-29,-0.0026426181991305864
2018-01-02,0.010963952591101389
2018-01-03,-0.0030727877324577824
2018-01-04,-0.007614870424092257
2018-01-05,0.022015127485529362
2018-01-08,8.940057629613918e-05
2018-01-09,-0.012691019543223714
2018-01-10,-0.00561240825319953
2018-01-11,-0.016294956216581502
2018-01-12,-0.025171213049752783
2018-01-16,0.003987144607378035
2018-01-17,0.0095498722242362
2018-01-18,-0.0009365784140219491
2018-01-19,0.011437154229353874
2018-01-22,-0.019371548333618316
2018-01-23,0.011058583508479991
2018-01-24,-0.013461740908417896
2018-01-25,0.01582486675128192
2018-01-26,0.005876911387569184
2018-01-29,-0.0033385941225856364
2018-01-30,-0.012747768968277562
2018-01-31,-0.0062205093516172205
2018-02-01,0.02238240284244153
2018-02-02,-0.045083492326230656
2018-02-05,-0.027783179935122693
2018-02-06,0.007494004659053477
2018-02-07,-0.003967088352821113
2018-02-08,-0.0223040710640533
2018-02-09,0.016091192202617677
2018-02-12,0.022251190692581968
2018-02-13,0.05559374367193737
2018-02-14,0.02461446968552372
2018-02-15,-0.005983102595612633
2018-02-16,-0.01404469579659684
2018-02-20,-0.009989842058619636
2018-02-21,0.00037373555062658603
2018-02-22,-0.013449168259181965
2018-02-23,0.03512258999280249
2018-02-26,-0.003566850216852324
2018-02-27,-0.010371705232399275
2018-02-28,-0.01122239925707158
2018-03-01,-0.015664554538827757
2018-03-02,0.015437345907172384
2018-03-05,0.016047289073297666
2018-03-06,0.028170344013334958
2018-03-07,-0.001616962860844784
2018-03-08,0.0070181643294982
2018-03-09,0.02591137931847798
2018-03-12,0.0033095040448349877
2018-03-13,-0.008767313659649778
2018-03-14,-0.01296088383650762
2018-03-15,-0.00576702627236958
2018-03-16,-0.008566831209956938
2018-03-19,-0.002160196823273952
2018-03-20,-0.0037885456127816353
2018-03-21,-0.0048895409597065065
2018-03-22,-0.027388554089525452
2018-03-23,-0.005800381234187468
2018-03-26,0.023807344392689167
2018-03-27,-0.014062558508969536
2018-03-28,-0.010161241465472481
2018-03-29,0.005274039903788275
2018-04-02,-0.03400784453875361
2018-04-03,0.014256630899055045
2018-04-04,0.009944548645231643
2018-04-05,-0.0016095985033037774
2018-04-06,-0.029208101382609875
2018-04-09,0.01181985984183287
2018-04-10,0.0243289882073634
2018-04-11,-0.007634284356670573
2018-04-12,0.006838267778920271
2018-04-13,0.00037733152269847636
2018-04-16,0.011315388153798844
2018-04-17,0.007086267004479785
2018-04-18,0.0010184298507172063
2018-04-19,-0.019607868042243903
2018-04-20,-0.005094348259691905
2018-04-23,0.010051181185244396
2018-04-24,-0.012298137437831258
2018-04-25,-0.00484746830784577
2018-04-26,0.0009551681607504747
2018-04-27,0.002576303771032018
2018-04-30,-0.008375342685580267
2018-05-01,0.007678235949876155
2018-05-02,-0.001904914299566851
2018-05-03,0.0012405501696937105
2018-05-04,0.009626402533901457
