Date,EXC
2015-05-06,-0.01704884772930293
2015-05-07,0.011662682490672038
2015-05-08,0.002955989124910463
2015-05-11,-0.016210080279789874
2015-05-12,0.008088732878237304
2015-05-13,-0.0074983378097081
2015-05-14,0.013598954726571577
2015-05-15,0.028622702436579495
2015-05-18,-0.00029018497965382917
2015-05-19,0.0037694067755735805
2015-05-20,-0.008376387858926804
2015-05-21,0.003786528312220483
2015-05-22,-0.0017414703217650818
2015-05-26,-0.014825048961358167
2015-05-27,0.001769859299506793
2015-05-28,0.0
2015-05-29,-0.003534026765417586
2015-06-01,0.004729611845220694
2015-06-02,-0.007649482457757095
2015-06-03,-0.009190685342433724
2015-06-04,0.005086399378590345
2015-06-05,-0.004763066572527563
2015-06-08,-0.009572294545413862
2015-06-09,0.0
2015-06-10,0.032316895756428377
2015-06-11,0.002047856163833961
2015-06-12,-0.010219134869699498
2015-06-15,-0.0026546254318675633
2015-06-16,0.005619263842131517
2015-06-17,0.005294533833139381
2015-06-18,0.0023405346148079875
2015-06-19,-0.021307396038021675
2015-06-22,-0.0038772122805015297
2015-06-23,-0.017964179247010437
2015-06-24,-0.0006099846957119404
2015-06-25,-0.022880007467678376
2015-06-26,0.002497762091406619
2015-06-29,-0.009654133680224719
2015-06-30,-0.011949548125373632
2015-07-01,0.009866261885739469
2015-07-02,0.01008520724644879
2015-07-06,-0.0034322334480625383
2015-07-07,0.02598569508628601
2015-07-08,-0.005187523816609252
2015-07-09,-0.0030671145330342098
2015-07-10,0.0076920223340180005
2015-07-13,-0.0015264749565724323
2015-07-14,0.002140192091078408
2015-07-15,0.002441591748768124
2015-07-16,0.022526260040603763
2015-07-17,-0.002976717834364262
2015-07-20,-0.002985946910296855
2015-07-21,-0.018268940162199376
2015-07-22,0.0
2015-07-23,-0.046979623224433165
2015-07-24,-0.010563737423224362
2015-07-27,-0.009058623509886066
2015-07-28,0.012080021195358004
2015-07-29,0.004515853146651372
2015-07-30,0.01637742346384763
2015-07-31,0.013902511543737006
2015-08-03,0.011218136966991699
2015-08-04,-0.021571279116606057
2015-08-05,-0.000629977180225727
2015-08-06,0.008194084341496266
2015-08-07,0.014066506305851156
2015-08-10,-0.008014394696383764
2015-08-11,-0.0027967499415787467
2015-08-12,0.028634106161046446
2015-08-13,0.0018353658670493544
2015-08-14,0.010076538264517376
2015-08-17,0.00997567190666615
2015-08-18,0.00568691060574622
2015-08-19,0.017262148412373612
2015-08-20,-0.011117923189237655
2015-08-21,-0.023668454502741132
2015-08-24,-0.010909204158683239
2015-08-25,-0.06862743168680296
2015-08-26,0.03421069132888377
2015-08-27,0.008906111201613331
2015-08-28,-0.010088784159459352
2015-08-31,-0.02038170596362021
2015-09-01,-0.02600807884294276
2015-09-02,0.0
2015-09-03,0.01001335008247084
2015-09-04,-0.017845400959622948
2015-09-08,0.019179035008694667
2015-09-09,-0.016507076060548354
2015-09-10,-0.0013426266358327332
2015-09-11,-0.001680619011385831
2015-09-14,0.01548842358191349
2015-09-15,0.010941420295588866
2015-09-16,0.01869468052563028
2015-09-17,0.016419554541263093
2015-09-18,-0.020905863710941053
2015-09-21,-0.012617428120552887
2015-09-22,-0.0674965859871618
2015-09-23,0.01967658352137658
2015-09-24,0.0017231560296984139
2015-09-25,0.014792064358273072
2015-09-28,-0.010169616786486424
2015-09-29,-0.0017125980902363835
2015-09-30,0.0188683048319076
2015-10-01,-0.016835118568761742
2015-10-02,0.021232657841599778
2015-10-05,0.01609683391427219
2015-10-06,-0.00297032764948002
2015-10-07,-0.0026479208893142037
2015-10-08,0.024892030927150532
2015-10-09,-0.0019432493848539067
2015-10-12,0.006813542615520696
2015-10-13,-0.014179443110443501
2015-10-14,-0.0065381242357243075
2015-10-15,0.018755700631906125
2015-10-16,-0.016149489258336702
2015-10-19,-0.009192527414430107
2015-10-20,0.013254270357218045
2015-10-21,-0.003924440784332184
2015-10-22,0.018056765784156603
2015-10-23,-0.03708478726481523
2015-10-26,-0.02310830183250001
2015-10-27,-0.021254628998159775
2015-10-28,0.0003505163548602752
2015-10-29,0.0010501883671198975
2015-10-30,-0.02343468953353045
2015-11-02,0.016117713522521893
2015-11-03,0.004934233636522123
2015-11-04,0.020694707343506646
2015-11-05,-0.012370874332886528
2015-11-06,-0.022616961702382254
2015-11-09,0.025632237488871557
2015-11-10,0.008421130079603323
2015-11-11,0.004523139659911024
2015-11-12,-0.010737660601082721
2015-11-13,-0.00770318997447994
2015-11-16,0.010938470534462397
2015-11-17,-0.03350751610874292
2015-11-18,0.01552893965851454
2015-11-19,0.0014222112457238367
2015-11-20,-0.005681827608975398
2015-11-23,-0.011785216667250742
2015-11-24,0.003974939596804061
2015-11-25,-0.0028795725399258787
2015-11-27,-0.0028879558934298277
2015-11-30,-0.011224019457123258
2015-12-01,0.01977283730956425
2015-12-02,-0.018312000023084418
2015-12-03,-0.007315230347316515
2015-12-04,-0.015843844858774547
2015-12-07,0.0018718381419766672
2015-12-08,-0.008221133008524673
2015-12-09,0.0011304940380065798
2015-12-10,-0.003387371038392595
2015-12-11,-0.020392811879819894
2015-12-14,-0.018504410646070113
2015-12-15,0.0074628268042225
2015-12-16,0.030799392101250822
2015-12-17,0.006051232862091194
2015-12-18,0.01127810674002494
2015-12-21,0.019702164067865402
2015-12-22,0.003281579616869257
2015-12-23,0.009811044192007179
2015-12-24,-0.001439234330833039
2015-12-28,0.0003604450364758094
2015-12-29,0.006844170357170443
2015-12-30,-0.009302105390695647
2015-12-31,0.002888930824945124
2016-01-04,0.007201892508189145
2016-01-05,0.006792919749427195
2016-01-06,0.0010655251864470916
2016-01-07,-0.012415486820180344
2016-01-08,-0.000718492367654866
2016-01-11,0.008626831254311629
2016-01-12,-0.004276422881190234
2016-01-13,-0.014316543764582357
2016-01-14,0.013435039286588069
2016-01-15,-0.016123358878976424
2016-01-19,0.006555032696215157
2016-01-20,-0.03111413458727208
2016-01-21,0.02389860042621783
2016-01-22,0.02224589433523949
2016-01-25,-0.031037608896097524
2016-01-26,0.025036708794649032
2016-01-27,0.007542793695419103
2016-01-28,0.023529280861380952
2016-01-29,0.02995493158498208
2016-02-01,0.014541707208472587
2016-02-02,0.004666517902252254
2016-02-03,0.04877246012837744
2016-02-04,0.020246789376702656
2016-02-05,0.020155142441456553
2016-02-08,-0.016413482843785743
2016-02-09,-0.012978920011550654
2016-02-10,-0.016123911442007643
2016-02-11,-0.026028284285400605
2016-02-12,0.004948876629185417
2016-02-16,0.018384505913137783
2016-02-17,0.0022571887332440976
2016-02-18,0.011578769157063018
2016-02-19,-0.006676863016028323
2016-02-22,0.01440429395333398
2016-02-23,-0.01577754614228799
2016-02-24,0.0179548072711202
2016-02-25,0.007243436040486495
2016-02-26,-0.007817062880728365
2016-02-29,-0.007563910723478728
2016-03-01,0.008891643120261028
2016-03-02,0.017311980321935705
2016-03-03,0.023514621580187578
2016-03-04,0.008464377608926599
2016-03-07,0.0167868884472806
2016-03-08,0.009139219725611714
2016-03-09,-0.0017532207442575443
2016-03-10,0.016388738405122005
2016-03-11,0.0
2016-03-14,-0.0023034055806746556
2016-03-15,-0.004328909989160357
2016-03-16,0.008115771546014727
2016-03-17,0.003738238384561665
2016-03-18,-0.0020054580182375936
2016-03-21,0.0011476413749258452
2016-03-22,0.0034405692364019025
2016-03-23,-0.008000151445111015
2016-03-24,0.016993099624996955
2016-03-28,-0.004247787499296329
2016-03-29,0.015074012522426461
2016-03-30,-0.00728511966884815
2016-03-31,0.012136664807025577
2016-04-01,-0.00557746774871648
2016-04-04,-0.004206303278794898
2016-04-05,-0.02562639210986939
2016-04-06,-0.00838116336662531
2016-04-07,0.001165369138927952
2016-04-08,0.010189367032300112
2016-04-11,-0.004611006957685904
2016-04-12,0.015634372020444376
2016-04-13,-0.009122220641819112
2016-04-14,0.005178401903578322
2016-04-15,-0.01631381097285789
2016-04-18,0.001745756658968478
2016-04-19,0.010746666534789506
2016-04-20,-0.027873722430456382
2016-04-21,-0.013893230550029778
2016-04-22,0.02188291607998205
2016-04-25,0.0023463228563704863
2016-04-26,0.013169595440054804
2016-04-27,0.02108616011783293
2016-04-28,-0.005374901218611838
2016-04-29,-0.0019910940310553515
2016-05-02,0.0
2016-05-03,-0.008834284382141733
2016-05-04,0.013801097195581535
2016-05-05,0.0034034886677400955
2016-05-06,0.008479075896334454
2016-05-09,-0.012051315035977783
2016-05-10,-0.0014183385812666094
2016-05-11,0.013129459503426366
2016-05-12,0.003396037744916258
2016-05-13,-0.014664459611911762
2016-05-16,-0.006296521580470227
2016-05-17,-0.01094507905125608
2016-05-18,-0.014268988332529875
2016-05-19,0.009749186655724884
2016-05-20,0.0026327975553284144
2016-05-23,-0.015757124395173294
2016-05-24,0.007708299553381481
2016-05-25,-0.0032363074216863463
2016-05-26,0.008559686874894279
2016-05-27,0.00468262723931967
2016-05-31,-0.0017480279658831366
2016-06-01,0.0040853032905272535
2016-06-02,0.009009238533594699
2016-06-03,0.006912303399281727
2016-06-06,0.0017162128657943754
2016-06-07,-0.00856636262721755
2016-06-08,0.00950425870279048
2016-06-09,0.0025674479663495564
2016-06-10,-0.015366490966119195
2016-06-13,-0.005780619515503793
2016-06-14,-0.01598835767933693
2016-06-15,0.010044583717163436
2016-06-16,0.0005850261416457947
2016-06-17,0.01286154878128798
2016-06-20,-0.006060432192053766
2016-06-21,0.009291511961680765
2016-06-22,-0.009493743685593636
2016-06-23,0.015102947036024439
2016-06-24,-0.016022851044831143
2016-06-27,0.005815492635359076
2016-06-28,0.008383777852739582
2016-06-29,0.006880809199146576
2016-06-30,0.035307900601661446
2016-07-01,0.001375126720787323
2016-07-05,-0.005493255607499026
2016-07-06,0.011599181291466643
2016-07-07,-0.025389169077005502
2016-07-08,0.011484999704087562
2016-07-11,0.00803107395107494
2016-07-12,0.0008235040884982947
2016-07-13,0.008784065439475075
2016-07-14,-0.009795825073910636
2016-07-15,0.0027481884625879527
2016-07-18,0.004932759722801938
2016-07-19,-0.0024545235935553578
2016-07-20,-0.009020894831533899
2016-07-21,0.005792936298950391
2016-07-22,0.026055951617547368
2016-07-25,0.002405578777802342
2016-07-26,-0.010933329238123735
2016-07-27,-0.013480522080092205
2016-07-28,0.00737896811135319
2016-07-29,0.01139463719729128
2016-08-01,0.004828131031166638
2016-08-02,-0.0181526950068559
2016-08-03,-0.005709661076449324
2016-08-04,-0.006562325441391015
2016-08-05,-0.005230421660593287
2016-08-08,-0.0008295305991539159
2016-08-09,-0.00720044833670197
2016-08-10,-0.00892637982512512
2016-08-11,-0.011416169768706408
2016-08-12,0.003734564674825691
2016-08-15,-0.008872758114755297
2016-08-16,-0.011550401935217947
2016-08-17,0.01022490022706779
2016-08-18,0.0037592996937685363
2016-08-19,-0.009795280142687046
2016-08-22,0.0017457031428897984
2016-08-23,0.004647060736459929
2016-08-24,0.0034690952680673792
2016-08-25,-0.005762046549234068
2016-08-26,-0.017676213582568434
2016-08-29,0.004425571158187092
2016-08-30,-0.007049074265850441
2016-08-31,0.005619533548072209
2016-09-01,-0.0055881308592378165
2016-09-02,0.007690046463699085
2016-09-06,0.01115351111744678
2016-09-07,0.003193112163710099
2016-09-08,0.00810210848784898
2016-09-09,-0.04133198329621213
2016-09-12,0.006886406348585172
2016-09-13,-0.01724673935438037
2016-09-14,0.0021181250990620626
2016-09-15,0.01600245774569653
2016-09-16,0.005349166101573433
2016-09-19,0.009754679136196431
2016-09-20,-0.007318496061882729
2016-09-21,0.027720099634384487
2016-09-22,0.010617334612469165
2016-09-23,-0.011925107648620537
2016-09-26,0.0005747456630311731
2016-09-27,-0.018380461436694473
2016-09-28,-0.004973636451041763
2016-09-29,-0.021170394838948003
2016-09-30,0.0
2016-10-03,-0.015620116734279321
2016-10-04,-0.027769568788446386
2016-10-05,0.008474724215468354
2016-10-06,-0.002178661808802995
2016-10-07,0.0037428577681164477
2016-10-10,0.009944639788093568
2016-10-11,-0.010769623806435535
2016-10-12,0.01119747895596479
2016-10-13,0.010458476671938888
2016-10-14,-0.00456625148079759
2016-10-17,0.0015290288698970311
2016-10-18,0.01038194446756946
2016-10-19,-0.006346472417524951
2016-10-20,-0.0012165043923735297
2016-10-21,-0.010353047704915963
2016-10-24,0.004614977811552734
2016-10-25,0.0076570754296305665
2016-10-26,0.01094210569873666
2016-10-27,0.0003011159981891609
2016-10-28,-0.001202680972236525
2016-10-31,0.025278288721006348
2016-11-01,-0.023774567024138382
2016-11-02,-0.016836920165896885
2016-11-03,0.00244662406345042
2016-11-04,-0.0027458451902240277
2016-11-07,0.02233105365582433
2016-11-08,0.007181307454810604
2016-11-09,-0.04723699290618377
2016-11-10,-0.04919360789775595
2016-11-11,-0.006293361602405234
2016-11-14,0.025666761485688916
2016-11-15,0.04224870553837512
2016-11-16,-0.01465550610344002
2016-11-17,-0.003481091306121731
2016-11-18,0.007621536022621722
2016-11-21,0.023637006900195656
2016-11-22,-0.000615676684193156
2016-11-23,-0.004621306865841834
2016-11-25,0.008356705142473775
2016-11-28,0.02486157480539375
2016-11-29,0.00808662410715133
2016-11-30,-0.03416549152551074
2016-12-01,-0.010458176262517216
2016-12-02,0.02611118308774385
2016-12-05,0.009391188108340387
2016-12-06,-0.008103611291953472
2016-12-07,0.014523912176761522
2016-12-08,0.01998207804508989
2016-12-09,0.020467580850548783
2016-12-12,-0.01117486207773144
2016-12-13,0.027528551420403335
2016-12-14,-0.010434546598178218
2016-12-15,0.01823901719228327
2016-12-16,-0.0002801396124765265
2016-12-19,0.0008401505298247791
2016-12-20,-0.008111852206085901
2016-12-21,-0.009024299908538036
2016-12-22,0.004837724417684708
2016-12-23,-0.00028306406401301665
2016-12-27,0.002832869566157248
2016-12-28,-0.005649632499880264
2016-12-29,0.014772278766536306
2016-12-30,-0.006438970893187457
2017-01-03,-0.0084528090791256
2017-01-04,0.008524868162124832
2017-01-05,0.00028203412217364665
2017-01-06,0.016338158971296535
2017-01-09,-0.022450236112987132
2017-01-10,-0.005953943853834964
2017-01-11,0.009412237417721903
2017-01-12,0.001412832879424064
2017-01-13,0.0
2017-01-17,0.012415429092970998
2017-01-18,-0.004737749086681786
2017-01-19,0.0008398813945962313
2017-01-20,0.0016787559924640316
2017-01-23,-0.013966422034692672
2017-01-24,-0.004816306496421285
2017-01-25,0.00626270044340016
2017-01-26,-0.001697073586589104
2017-01-27,-0.005950772798827497
2017-01-30,-0.0011401927113440236
2017-01-31,0.023972508816972216
2017-02-01,-0.011984508974889674
2017-02-02,0.010437085640877308
2017-02-03,-0.0011162360548365724
2017-02-06,0.0008381377207542506
2017-02-07,0.005585150248471837
2017-02-08,-0.021660595694867446
2017-02-09,-0.010786375616375299
2017-02-10,0.004877981272567222
2017-02-13,0.011760829424602104
2017-02-14,0.007407186938955368
2017-02-15,-0.0039590504530628845
2017-02-16,0.005678570611461042
2017-02-17,0.004517366281639568
2017-02-21,0.009555883600563364
2017-02-22,-0.006403297247929207
2017-02-23,0.008125211292257406
2017-02-24,0.033352544860038025
2017-02-27,-0.01640731012406349
2017-02-28,0.0038287396095348925
2017-03-01,-0.017433817645435723
2017-03-02,0.00970304491355245
2017-03-03,-0.0027456852817719923
2017-03-06,-0.006883013895021772
2017-03-07,0.0016633367640621621
2017-03-08,-0.01134839511828345
2017-03-09,0.0016802347477495871
2017-03-10,0.005310074383093832
2017-03-13,-0.0008338320102081465
2017-03-14,-0.008347461212857121
2017-03-15,0.01795712583143594
2017-03-16,-0.008269137878422317
2017-03-17,0.00083409604679896
2017-03-20,-0.012218724717391716
2017-03-21,0.01096411982265355
2017-03-22,0.009454906655130602
2017-03-23,-0.009366348702449678
2017-03-24,0.004449233691307342
2017-03-27,-0.007751595934229805
2017-03-28,-0.0047436788834910315
2017-03-29,0.0072889240740408034
2017-03-30,-0.0064012209813498755
2017-03-31,0.007843091038781669
2017-04-03,-0.004446761543068778
2017-04-04,0.008933545723491365
2017-04-05,-0.002213389055291781
2017-04-06,0.005823640531739116
2017-04-07,-0.008271317295261538
2017-04-10,-0.004448194419649609
2017-04-11,0.009215125263255075
2017-04-12,0.0013835778075066418
2017-04-13,-0.006078877926286919
2017-04-17,-0.001946103644367314
2017-04-18,-0.003342427495821254
2017-04-19,-0.008943629325776858
2017-04-20,-0.011562516904926046
2017-04-21,-0.0005705808745237739
2017-04-24,0.013417069018936356
2017-04-25,-0.011831014037703702
2017-04-26,-0.005131141191047961
2017-04-27,-0.0017189975381740608
2017-04-28,-0.0060277725783832725
2017-05-01,-0.008662618222200824
2017-05-02,0.003786506191422623
2017-05-03,-0.01392922545481523
2017-05-04,0.0020602849772330956
2017-05-05,0.008516660436215462
2017-05-08,-0.002329615521550088
2017-05-09,-0.019556517454998867
2017-05-10,0.0050615379585625675
2017-05-11,0.0020335773133248747
2017-05-12,0.01880606349781533
2017-05-15,0.016700842387287196
2017-05-16,-0.005475468049187304
2017-05-17,0.009852215740749681
2017-05-18,0.006599605111824225
2017-05-19,-0.0005702912098557444
2017-05-22,0.013405865225911695
2017-05-23,-0.004503055037582304
2017-05-24,0.01243964134046216
2017-05-25,0.006143546889654461
2017-05-26,-0.005828602989397025
2017-05-30,0.006700243621027502
2017-05-31,0.006933045381749325
2017-06-01,0.011567117227236912
2017-06-02,-0.0035395045039762207
2017-06-05,0.0008199104629604825
2017-06-06,0.001637802774461683
2017-06-07,-0.002180487132643072
2017-06-08,-0.005736069620984385
2017-06-09,0.006043870075078228
2017-06-12,-0.003823098646956069
2017-06-13,0.0019187402285705257
2017-06-14,0.0038306144468638337
2017-06-15,0.003543363766612906
2017-06-16,0.007061034077618933
2017-06-19,-0.006472375115326501
2017-06-20,0.0013575192323211915
2017-06-21,-0.005963972479833712
2017-06-22,-0.00027249291831343836
2017-06-23,-0.0043644460274102626
2017-06-26,0.019451806568082652
2017-06-27,-0.012093434680820692
2017-06-28,-0.01550617078092087
2017-06-29,-0.009670969092100301
2017-06-30,0.006417207550233117
2017-07-03,-0.00637628957661962
2017-07-05,-0.00892860573363674
2017-07-06,0.0045045219674846315
2017-07-07,-0.002802416892837223
2017-07-10,0.005058804370833947
2017-07-11,-0.0011186959066591395
2017-07-12,0.009798316300819954
2017-07-13,-0.009703240877558694
2017-07-14,0.009518477375749512
2017-07-17,0.026899601168256293
2017-07-18,0.0035106391398027625
2017-07-19,0.006189540900654711
2017-07-20,0.005616691540343499
2017-07-21,-0.003191665384854492
2017-07-24,-0.007470938760421819
2017-07-25,-0.004838314400551158
2017-07-26,0.017827945603501538
2017-07-27,0.00822741396823723
2017-07-28,0.01079210442179157
2017-07-31,-0.0015624946841803489
2017-08-01,0.005477243583958291
2017-08-02,-0.0033721257086551937
2017-08-03,0.000520713574265752
2017-08-04,-0.0070241376599079475
2017-08-07,0.001310310231325884
2017-08-08,-0.0002619038776739968
2017-08-09,-0.013347290414384982
2017-08-10,0.0010611290900532921
2017-08-11,0.0023520306987721007
2017-08-14,0.0026666601952476388
2017-08-15,0.006382777095431447
2017-08-16,0.00766392326567833
2017-08-17,-0.013899692723342905
2017-08-18,0.010372408410602274
2017-08-21,-0.0007897716645921538
2017-08-22,0.007112733211509736
2017-08-23,0.002354074956669061
2017-08-24,0.0005221934976724629
2017-08-25,-0.0010435680294795802
2017-08-28,-0.0007833794158194074
2017-08-29,-0.001306229154592109
2017-08-30,-0.00994268866807868
2017-08-31,0.0007928100792977677
2017-09-01,-0.008714094749259327
2017-09-05,0.0015985714393604855
2017-09-06,-0.001329784015521418
2017-09-07,0.012782738651467396
2017-09-08,0.003681664249928218
2017-09-11,0.007859555402804697
2017-09-12,-0.015336768839914638
2017-09-13,-0.002111834942935653
2017-09-14,0.00793648809429559
2017-09-15,-0.012861044223636875
2017-09-18,-0.005583701451122081
2017-09-19,-0.003208548943005707
2017-09-20,-0.009924776451236128
2017-09-21,0.006502287483646674
2017-09-22,-0.0008076293271577217
2017-09-25,0.012931193805911123
2017-09-26,-0.01143586326487711
2017-09-27,-0.000538443530946564
2017-09-28,0.006729365033004253
2017-09-29,0.007219515883833294
2017-10-02,0.012476461916388848
2017-10-03,-0.007865740410193167
2017-10-04,0.009249543424273643
2017-10-05,0.004189752126954049
2017-10-06,-0.00521511100775407
2017-10-09,-0.0028836232767759373
2017-10-10,0.0068349875396254145
2017-10-11,0.004177444759276616
2017-10-12,0.012480835992131789
2017-10-13,0.007703781312060842
2017-10-16,0.01095827165224672
2017-10-17,-0.0017644654758391942
2017-10-18,0.0005052261205085173
2017-10-19,0.0037859573184662043
2017-10-20,-0.004777546692281143
2017-10-23,0.004042259162137185
2017-10-24,0.005536235935585276
2017-10-25,0.0027526584096841944
2017-10-26,-0.004741778189532364
2017-10-27,0.00927772456143039
2017-10-30,-0.00024827274347904993
2017-10-31,-0.000745612070356505
2017-11-01,-0.0014921627507187285
2017-11-02,0.01419699149524778
2017-11-03,0.00540265106651483
2017-11-06,-0.006106311704971001
2017-11-07,0.014253735625040287
2017-11-08,0.001211870375922297
2017-11-09,-0.004356402296827322
2017-11-10,0.0038891497045276946
2017-11-13,0.019128368656202044
2017-11-14,0.015037660262140706
2017-11-15,-0.0146261190833471
2017-11-16,-0.012688811905703035
2017-11-17,0.0004853121290473439
2017-11-20,0.0021812880583842453
2017-11-21,0.0009672019760618156
2017-11-22,0.0026578226964768525
2017-11-24,0.003132463052216705
2017-11-27,0.0004803483468192038
2017-11-28,0.007443075448357206
2017-11-29,-0.006434778693471643
2017-11-30,0.0004796570593639249
2017-12-01,0.0028769789065399287
2017-12-04,-0.006454694965537189
2017-12-05,-0.007459277932871267
2017-12-06,-0.003151196387923605
2017-12-07,-0.00753892517087007
2017-12-08,0.005880766595645959
2017-12-11,0.02119377089445096
2017-12-12,-0.02170788501054255
2017-12-13,0.002925916168449616
2017-12-14,-0.007780102607749972
2017-12-15,-0.0017154257005286278
2017-12-18,-0.006381884501060919
2017-12-19,-0.02124485972713097
2017-12-20,-0.014639081530168352
2017-12-21,0.0007681456279571286
2017-12-22,-0.0015357342889013026
2017-12-26,-0.0051265428592692786
2017-12-27,0.004637976950784717
2017-12-28,0.007950682290603917
2017-12-29,0.0027989020718308666
2018-01-02,0.004567278374775441
2018-01-03,-0.013387077319847673
2018-01-04,-0.014080854149632671
2018-01-05,-0.008309865848684206
2018-01-08,0.010736044710542902
2018-01-09,-0.011398908162831067
2018-01-10,-0.005503020304212791
2018-01-11,0.01212125482692783
2018-01-12,-0.0005209786586816145
2018-01-16,0.002084096241498301
2018-01-17,0.01611621316881573
2018-01-18,-0.012790970093249254
2018-01-19,-0.016066461353045014
2018-01-22,0.002106966507866792
2018-01-23,0.01261494538753527
2018-01-24,-0.008304923618480231
2018-01-25,0.012300174762442051
2018-01-26,0.004653835465955991
2018-01-29,-0.013638734359483262
2018-01-30,-0.0010438603461455642
2018-01-31,0.005745916065055701
2018-02-01,-0.017398178531803477
2018-02-02,-0.0031712152445941832
2018-02-05,-0.02120902988324569
2018-02-06,-0.012188416930888235
2018-02-07,-0.008774500089940962
2018-02-08,-0.004702573061605597
2018-02-09,0.02445859147153384
2018-02-12,0.008409931294083517
2018-02-13,-0.004305000643750612
2018-02-14,-0.0017725728092022885
2018-02-15,0.024590202460326838
2018-02-16,0.007466563909895196
2018-02-20,-0.00264668483213637
2018-02-21,-0.016454489307919262
2018-02-22,0.004856736260236083
2018-02-23,0.02685294613279887
2018-02-26,-0.005491512205514804
2018-02-27,-0.020773286750499054
2018-02-28,-0.005370127288073734
2018-03-01,-0.0027002108337994546
2018-03-02,-0.0005411317906451885
2018-03-05,0.020585137601102366
2018-03-06,-0.013534889649633453
2018-03-07,-0.009416295216821968
2018-03-08,0.017110168099405243
2018-03-09,0.0013350490900636558
2018-03-12,0.0007998513696698684
2018-03-13,-0.0023979113776618766
2018-03-14,0.010416569029136458
2018-03-15,0.0010573474094714985
2018-03-16,0.013467076512487575
2018-03-19,-0.004168691489130016
2018-03-20,0.002354980683775265
2018-03-21,-0.006264864785737401
2018-03-22,0.007880112041375176
2018-03-23,-0.017200882357714664
2018-03-26,0.01034198793820984
2018-03-27,0.009711560029893596
2018-03-28,0.0018195296661143168
2018-03-29,0.012194908570992924
2018-04-02,-0.019225621650158953
2018-04-03,0.012806886932268613
2018-04-04,0.0007741386032174002
2018-04-05,0.00567321648467467
2018-04-06,-0.009487357688311437
2018-04-09,-0.0010352724742032082
2018-04-10,0.0020730473707193386
2018-04-11,-0.004913257512062286
2018-04-12,-0.018711027633481647
2018-04-13,0.015360230106415518
2018-04-16,0.00652046954703267
2018-04-17,0.012438373379974887
2018-04-18,-0.0033272715536686315
2018-04-19,0.0005133385409363811
2018-04-20,-0.009239944941118683
2018-04-23,0.0015542935375776334
2018-04-24,0.01345058857671777
2018-04-25,-0.0005101940906527824
2018-04-26,0.008937698454570375
2018-04-27,0.008605208998948344
2018-04-30,-0.004266068249839661
2018-05-01,0.011844725855468807
2018-05-02,0.0057283112236183875
2018-05-03,0.011639992996271165
2018-05-04,0.005630149667078532
2018-05-07,0.005355246331532282
