Date,PEP
2015-10-05,0.01752321057123485
2015-10-06,0.013150723202072667
2015-10-07,0.01493786417628118
2015-10-08,0.004567354811069846
2015-10-09,0.005052508733445871
2015-10-12,-0.0033178204084558516
2015-10-13,-0.012305766553300512
2015-10-14,-0.00439157267397472
2015-10-15,0.008103097815548521
2015-10-16,0.014448957883382851
2015-10-19,0.004814565962199646
2015-10-20,0.0008980498399868697
2015-10-21,-0.00019950043628025327
2015-10-22,0.02822945827668355
2015-10-23,-0.006305433399489635
2015-10-26,0.0010737158962454973
2015-10-27,0.0039007845274210418
2015-10-28,-0.0019426653499207136
2015-10-29,0.0005842115755976263
2015-10-30,-0.005934117454962862
2015-11-02,-0.00773071211596732
2015-11-03,-0.00473374813771954
2015-11-04,-0.0029724247353939415
2015-11-05,-9.970688201188516e-05
2015-11-06,-0.00884564159525858
2015-11-09,-0.008424207108965298
2015-11-10,-0.0005051443034730374
2015-11-11,0.006071081815889334
2015-11-12,-0.010660796904607417
2015-11-13,-0.003354921542133238
2015-11-16,0.01550399515959855
2015-11-17,-0.007332158622035845
2015-11-18,0.014570122288359633
2015-11-19,0.006582498610912202
2015-11-20,-0.008223915251309055
2015-11-23,0.0074927517562759505
2015-11-24,-0.0021814797219340543
2015-11-25,-0.001291911202663698
2015-11-27,0.002388019586564427
2015-11-30,-0.005756700588985586
2015-12-01,0.008985033959924227
2015-12-02,-0.008738324359811367
2015-12-03,-0.003920816645825442
2015-12-04,0.019880700891956815
2015-12-07,-0.0038588194130363407
2015-12-08,-0.00496689423728347
2015-12-09,-0.010382419033761692
2015-12-10,-0.002320209051447697
2015-12-11,-0.011324284746087154
2015-12-14,0.0017385284996302985
2015-12-15,0.014701402638406691
2015-12-16,0.017003527891633174
2015-12-17,-0.00870584126796703
2015-12-18,-0.022953815181587456
2015-12-21,0.007353988749319917
2015-12-22,0.011965333178536541
2015-12-23,0.008416670171585539
2015-12-24,-0.000993554558516907
2015-12-28,0.0013926213302346557
2015-12-29,0.007647911561980969
2015-12-30,-0.0029569646442380026
2015-12-31,-0.012160220243688347
2016-01-04,-0.011509016646505943
2016-01-05,0.006884716658134726
2016-01-06,0.00030175487699746206
2016-01-07,-0.019200441342242414
2016-01-08,-0.0036893804929941654
2016-01-11,0.002365930927593851
2016-01-12,0.0018473585844771545
2016-01-13,-0.011473077076101346
2016-01-14,-0.007150224734375543
2016-01-15,-0.0196221734265144
2016-01-19,0.019588925140148872
2016-01-20,-0.02088345490653154
2016-01-21,0.007464966207186174
2016-01-22,0.014607853245458546
2016-01-25,0.0009392656738442806
2016-01-26,0.003960801872087805
2016-01-27,-0.003945175812344437
2016-01-28,0.01573904799275261
2016-01-29,0.01898410388650662
2016-02-01,-0.0027192856295985557
2016-02-02,-0.008280295435940666
2016-02-03,0.005192956495974288
2016-02-04,-0.013472733334385256
2016-02-05,-0.0007181574292477455
2016-02-08,0.002055001027344572
2016-02-09,0.007793258965826055
2016-02-10,-0.006715581231116485
2016-02-11,-0.007375601354062011
2016-02-12,0.016408767681735714
2016-02-16,0.0011166032422058603
2016-02-17,0.009635079085978937
2016-02-18,0.000703489241613342
2016-02-19,-0.000401754765723239
2016-02-22,0.0029122421938918563
2016-02-23,-0.0033044335496217325
2016-02-24,0.0014063069819787444
2016-02-25,0.009931996437623658
2016-02-26,-0.022946416398266223
2016-02-29,-0.005489827823196403
2016-03-01,0.01298291464893242
2016-03-02,-0.0005793676522585223
2016-03-03,0.008441038760063524
2016-03-04,0.00847115515107566
2016-03-07,-0.007499671353350279
2016-03-08,0.004936543953778294
2016-03-09,0.004612242201970762
2016-03-10,0.005788270493601644
2016-03-11,0.005259202857629486
2016-03-14,-0.006514803605252473
2016-03-15,0.004967758163929137
2016-03-16,-0.003163617210657499
2016-03-17,0.010314287105841258
2016-03-18,-0.005693578718945824
2016-03-21,0.0024685815541098943
2016-03-22,-0.007583534997841923
2016-03-23,0.0003968437468109265
2016-03-24,-0.001289379983857586
2016-03-28,0.0029797864684197872
2016-03-29,0.0038622237816317018
2016-03-30,0.013021498182619329
2016-03-31,-0.0020451111701581537
2016-04-01,0.01268534930205445
2016-04-04,0.0003854306255839379
2016-04-05,-0.006935175000597371
2016-04-06,0.00795368561483012
2016-04-07,-0.0030793872111256615
2016-04-08,0.01428600094242194
2016-04-11,-0.007423054974665333
2016-04-12,0.005848535439721525
2016-04-13,-0.007530523859948901
2016-04-14,-0.009219935934032364
2016-04-15,0.005912679912240426
2016-04-18,-0.00048147194344427824
2016-04-19,0.005784803564550467
2016-04-20,-0.018021178383943237
2016-04-21,-0.014154839351014137
2016-04-22,0.009802922271027414
2016-04-25,0.008041035733143964
2016-04-26,-0.0019457195342542644
2016-04-27,0.000292275194028635
2016-04-28,0.0033130173684619013
2016-04-29,-9.733506728892838e-05
2016-05-02,0.004565146908325657
2016-05-03,0.001256621122323276
2016-05-04,0.004442498920431248
2016-05-05,0.0018260634497673234
2016-05-06,0.007196979698968375
2016-05-09,0.0030486839316665737
2016-05-10,0.01225315641377911
2016-05-11,-0.007976187817402836
2016-05-12,0.003594732437420811
2016-05-13,-0.01809622266612354
2016-05-16,-0.00048015530001899176
2016-05-17,-0.016901754561255533
2016-05-18,-0.014261937219576137
2016-05-19,0.004161874309385638
2016-05-20,-0.0121383326911092
2016-05-23,0.0031970027271739365
2016-05-24,0.0066716490019778085
2016-05-25,0.0
2016-05-26,0.008012983061162382
2016-05-27,0.0005886644108261674
2016-05-31,-0.0077481088474156135
2016-06-01,0.011482124243114011
2016-06-02,0.004233205406490859
2016-06-03,0.0051963228488589586
2016-06-06,0.0016578867597136782
2016-06-07,-0.0020448335680375296
2016-06-08,0.006732658553501025
2016-06-09,0.004651829605003988
2016-06-10,-0.0033762693584251657
2016-06-13,-0.0024196667829962104
2016-06-14,0.0016490702967233428
2016-06-15,-0.003584323182353688
2016-06-16,0.009624783738176879
2016-06-17,-0.004236539786117044
2016-06-20,-0.0003869187904305127
2016-06-21,0.006868297176077398
2016-06-22,-0.0032666818752357107
2016-06-23,0.006748100601371654
2016-06-24,-0.023554433203853975
2016-06-27,0.0014710469132988013
2016-06-28,9.769800658010475e-05
2016-06-29,0.009594841736883408
2016-06-30,0.027346462994301657
2016-07-01,-0.0029262102913969468
2016-07-05,0.007479205634133068
2016-07-06,-0.004698565168742008
2016-07-07,0.014822688527984296
2016-07-08,0.0072565869114733506
2016-07-11,0.005911248505547029
2016-07-12,-0.0011019544956860639
2016-07-13,0.010295307834404577
2016-07-14,0.00045472832204707103
2016-07-15,-0.002728308285691927
2016-07-18,-0.004103522126196024
2016-07-19,0.0029300473332891652
2016-07-20,-0.0055694092565696796
2016-07-21,-0.0031216136189110566
2016-07-22,0.0056181389563561
2016-07-25,-0.0015569471566383442
2016-07-26,-0.0075218472509192
2016-07-27,-0.006654194772878097
2016-07-28,0.006047719390271933
2016-07-29,0.00730600628496858
2016-08-01,9.179063206588012e-05
2016-08-02,-0.0019277923844377431
2016-08-03,-0.006254712006819152
2016-08-04,0.003517377500021457
2016-08-05,0.0022136860741603925
2016-08-08,-0.0047857257329377845
2016-08-09,0.0012944300700814537
2016-08-10,0.004987372999290418
2016-08-11,-0.003124481886523922
2016-08-12,0.0010140679414494258
2016-08-15,0.001197087994642132
2016-08-16,-0.006622458266850706
2016-08-17,0.004352017112353224
2016-08-18,-0.0017520838963861474
2016-08-19,-0.0010154809523446051
2016-08-22,-0.0019413365632731105
2016-08-23,-0.0007412239335558013
2016-08-24,0.002131906555356222
2016-08-25,-0.0021273711987519484
2016-08-26,-0.003986063745419655
2016-08-29,0.005025712071737187
2016-08-30,-0.007223173673509997
2016-08-31,0.0027526412562590696
2016-09-01,0.005058277656179833
2016-09-02,0.005406264114849568
2016-09-06,0.0004632853898560718
2016-09-07,-0.006578742819031147
2016-09-08,-0.0030783167240129305
2016-09-09,-0.026477867753462503
2016-09-12,0.018932752376451534
2016-09-13,-0.013487762827784633
2016-09-14,0.004398086963714132
2016-09-15,0.004093338751671061
2016-09-16,-0.0018960690302000094
2016-09-19,0.0037041044869783324
2016-09-20,0.005961889393177877
2016-09-21,0.007808185517057531
2016-09-22,0.006440809632092481
2016-09-23,-0.004451953311039314
2016-09-26,-0.002887954484679156
2016-09-27,0.00429782322476191
2016-09-28,-0.001023402246162597
2016-09-29,0.003538935992664971
2016-09-30,0.009372530915849886
2016-10-03,-0.0047806140843706935
2016-10-04,-0.0106236477221201
2016-10-05,-0.010176931610620388
2016-10-06,0.0036785971080450786
2016-10-07,-0.0038532123405494723
2016-10-10,0.0021695298166068966
2016-10-11,-0.006119064145761688
2016-10-12,0.0048310143489385116
2016-10-13,-0.0015082011938899464
2016-10-14,0.008591154725167804
2016-10-17,0.00018724795993763088
2016-10-18,0.0009358792559208684
2016-10-19,-0.006451371683467544
2016-10-20,-0.003670687870904188
2016-10-21,-0.0023612161459840575
2016-10-24,0.016000765444276865
2016-10-25,-0.00074536487459953
2016-10-26,-0.0014924878542097453
2016-10-27,-0.004109297780801713
2016-10-28,0.004126253786328915
2016-10-31,0.0012140602842451997
2016-11-01,-0.004570126751607284
2016-11-02,0.0
2016-11-03,-0.0007502048036852615
2016-11-04,-0.0076897100223448644
2016-11-07,0.010868252547420632
2016-11-08,0.016454738018805593
2016-11-09,-0.013521149841248192
2016-11-10,-0.03729583400357728
2016-11-11,-0.000580933642806758
2016-11-14,-0.017443894847825825
2016-11-15,0.004537190376318279
2016-11-16,-0.0013749216353948768
2016-11-17,-0.0008846919678903165
2016-11-18,-0.0030504143354473934
2016-11-21,0.009376889260928056
2016-11-22,0.00616098729889214
2016-11-23,-0.013218134329083253
2016-11-25,0.006303649284650215
2016-11-28,0.006068083201822727
2016-11-29,-0.002431871254395923
2016-11-30,-0.01657385234704456
2016-12-01,-0.010689385045284938
2016-12-02,0.015853920971685476
2016-12-05,0.0010932771269998032
2016-12-06,0.008340865754451032
2016-12-07,0.012407468146595768
2016-12-08,-0.006419327306180889
2016-12-09,0.013900855829418246
2016-12-12,0.011103931887966212
2016-12-13,0.00868949651303641
2016-12-14,-0.010981421529483337
2016-12-15,0.007944737170037186
2016-12-16,0.005413117109719812
2016-12-19,-0.004344931386686235
2016-12-20,-0.004838329622344095
2016-12-21,-0.0019065079592843759
2016-12-22,0.006208385270854988
2016-12-23,-0.002468199490206935
2016-12-27,0.0003807057004694414
2016-12-28,-0.0048512158600403366
2016-12-29,0.003536972358422874
2016-12-30,-0.003429332816258457
2017-01-03,0.00019109583554755005
2017-01-04,0.0019114382288771825
2017-01-05,-0.0013355197174230726
2017-01-06,-0.0014322645553275226
2017-01-09,-0.01052031176514534
2017-01-10,-0.014401956006194871
2017-01-11,-0.0015689354065544503
2017-01-12,0.00029463162457932235
2017-01-13,-0.0028475240819110237
2017-01-17,0.006302276687536246
2017-01-18,0.005382198699172891
2017-01-19,-0.0036987602358553584
2017-01-20,0.00859698581407109
2017-01-23,0.007458672428065194
2017-01-24,0.006729827403288091
2017-01-25,-0.0009548430368850891
2017-01-26,-0.004492877995670774
2017-01-27,-0.006337531654401207
2017-01-30,0.002029231877056503
2017-01-31,0.000867774249069253
2017-02-01,-0.0074192002456971995
2017-02-02,0.009902016629169008
2017-02-03,0.010381521873305655
2017-02-06,-0.005137520105463089
2017-02-07,0.009945408259812494
2017-02-08,0.0007576623771228252
2017-02-09,0.002648973993201631
2017-02-10,0.001226926175815768
2017-02-13,0.003958431010777863
2017-02-14,0.0037550261869494506
2017-02-15,-0.0017767581290475398
2017-02-16,0.013023292979260415
2017-02-17,0.0002776183958399514
2017-02-21,0.011188050477820788
2017-02-22,0.00045721134322573853
2017-02-23,0.0011883499142255616
2017-02-24,0.0026474498427728754
2017-02-27,-0.005098870513898346
2017-02-28,0.01015819916285432
2017-03-01,0.000939886601199591
2017-03-02,0.0034629942677089076
2017-03-03,0.004086731513420094
2017-03-06,-0.00841177735325882
2017-03-07,-0.0028277712073272454
2017-03-08,-0.00018281023244570704
2017-03-09,-0.002561686075651881
2017-03-10,0.00522809744567132
2017-03-13,-0.0016425743298943418
2017-03-14,-0.0006395771709033493
2017-03-15,0.016188329345205643
2017-03-16,0.00026970978226237285
2017-03-17,0.0022493753832515395
2017-03-20,-0.002154357734290513
2017-03-21,0.005577761856003338
2017-03-22,0.002237046034099688
2017-03-23,-0.0021426766357999227
2017-03-24,0.003041649170621996
2017-03-27,-0.0025863782627600918
2017-03-28,0.00554402035934265
2017-03-29,-0.0001775482204826595
2017-03-30,-0.0022239129619677778
2017-03-31,-0.0028523061273433292
2017-04-03,0.0
2017-04-04,0.0019663843451345198
2017-04-05,-0.0012488559699216362
2017-04-06,-0.0032160070185177636
2017-04-07,0.0002690110154588421
2017-04-10,0.003673425921910667
2017-04-11,-0.0025887736009555518
2017-04-12,0.016826073426819965
2017-04-13,-0.008186124893225344
2017-04-17,0.005680079271179084
2017-04-18,0.00847160978669459
2017-04-19,-0.005775342950479878
2017-04-20,-0.00026392339780123564
2017-04-21,-0.0014087934863725726
2017-04-24,0.007846141166879983
2017-04-25,-0.001399371179236164
2017-04-26,-0.007270788934450767
2017-04-27,-0.00608809789175091
2017-04-28,0.005681834917511841
2017-05-01,-0.00882778484528135
2017-05-02,8.890851887022322e-05
2017-05-03,-0.004452330499637114
2017-05-04,0.010465958531068242
2017-05-05,0.0023014201233322318
2017-05-08,0.0
2017-05-09,-0.004416103133306093
2017-05-10,0.0010644690263839074
2017-05-11,0.0017723726920564342
2017-05-12,-0.0011496802942656537
2017-05-15,0.009122381808231994
2017-05-16,-0.001316510117695402
2017-05-17,-0.0004396724693084275
2017-05-18,0.0025497120495794334
2017-05-19,-0.002981461284005116
2017-05-22,0.008883754244914721
2017-05-23,0.0030513330248480575
2017-05-24,0.008778571600023266
2017-05-25,0.012666168526480615
2017-05-26,0.003233086346237979
2017-05-30,0.0008482053410039381
2017-05-31,-0.0028583340610024432
2017-06-01,0.0030803955371829783
2017-06-02,0.0037532282400767336
2017-06-05,0.0017847221066853436
2017-06-06,-0.001527001234476022
2017-06-07,-0.0055225080822713934
2017-06-08,-0.00991031689399735
2017-06-09,0.0004314366539515113
2017-06-12,0.0025012367421162196
2017-06-13,0.0007743810371618753
2017-06-14,0.009027093695590294
2017-06-15,-0.001363204542198515
2017-06-16,-0.0029863751440185604
2017-06-19,0.0036794412649927555
2017-06-20,0.005627500841790756
2017-06-21,-0.004493733915735709
2017-06-22,-0.01081581664615594
2017-06-23,0.006973728675669921
2017-06-26,0.0013681493408215228
2017-06-27,-0.01007527076938508
2017-06-28,0.003795155715821563
2017-06-29,-0.010310966188921467
2017-06-30,0.0026912441837942946
2017-07-03,-0.0004330148660045552
2017-07-05,-0.0012126310416420427
2017-07-06,-0.0014745084537531872
2017-07-07,0.00330069842475611
2017-07-10,-0.010735063112733645
2017-07-11,-0.00463802931292201
2017-07-12,0.009055560625476522
2017-07-13,-0.006534619788048812
2017-07-14,0.007980773791319784
2017-07-17,0.0
2017-07-18,0.0006962840508366597
2017-07-19,0.0028691515062497785
2017-07-20,0.0014740814005849145
2017-07-21,0.00969617521110444
2017-07-24,-0.0042869092256174746
2017-07-25,0.0027551037184343485
2017-07-26,0.00635487389540601
2017-07-27,0.001279952073539814
2017-07-28,-0.006220939106670542
2017-07-31,0.0
2017-08-01,-0.005917544830596588
2017-08-02,-0.002674064823498301
2017-08-03,0.005968396070261006
2017-08-04,0.0006015818795104266
2017-08-07,0.00507018760668565
2017-08-08,-0.0021375313667150175
2017-08-09,-0.0006853324327324994
2017-08-10,-0.0021434961614841264
2017-08-11,0.0011167291776850163
2017-08-14,0.011415530241871918
2017-08-15,0.009589415250210731
2017-08-16,0.0010923362619794652
2017-08-17,-0.005961135926121464
2017-08-18,-0.006672900732394904
2017-08-21,0.005612171189722792
2017-08-22,-0.0028747129015914696
2017-08-23,-0.005342978293087386
2017-08-24,-0.009122492444539887
2017-08-25,-0.003183515898774969
2017-08-28,-0.0026760982489203444
2017-08-29,0.0025966295821839847
2017-08-30,0.0009996181572422547
2017-08-31,0.005036979360294902
2017-09-01,0.0009503710546980848
2017-09-05,0.0002590517526079861
2017-09-06,0.0041427578610524485
2017-09-07,0.0055005298531358715
2017-09-08,-0.016667988406422807
2017-09-11,0.005650005835313721
2017-09-12,-0.005964251427962974
2017-09-13,-0.004782438187331595
2017-09-14,-0.0022718211847325698
2017-09-15,0.0057797183509322725
2017-09-18,0.0012190216653509278
2017-09-19,-0.0043480491571438185
2017-09-20,-0.007948175919223477
2017-09-21,-0.006867752652103709
2017-09-22,-0.008421771490017771
2017-09-25,0.0008047063273648458
2017-09-26,-0.0011615527251651603
2017-09-27,-0.0063499179210487755
2017-09-28,0.00486039878191602
2017-09-29,-0.0018810652933108907
2017-10-02,-0.02073036857001953
2017-10-03,9.163894713459797e-05
2017-10-04,0.001924241554357442
2017-10-05,0.010151633260662596
2017-10-06,-0.0004525902952058347
2017-10-09,-0.0035325699162817026
2017-10-10,0.0069993763148545884
2017-10-11,0.006589488702138935
2017-10-12,0.008429782723580193
2017-10-13,0.0015119003633268235
2017-10-16,0.00843540168229473
2017-10-17,-0.012151001699611474
2017-10-18,-0.0021392373550629395
2017-10-19,0.0064314705071457645
2017-10-20,-0.009408010638574105
2017-10-23,0.0007168422310703804
2017-10-24,-0.008416108667577693
2017-10-25,-0.006139995192632752
2017-10-26,0.005996231599669333
2017-10-27,-0.001174245519006134
2017-10-30,-0.008589466356299091
2017-10-31,0.00528963204032773
2017-11-01,-0.0009071615735088967
2017-11-02,-0.0007263008199744903
2017-11-03,0.00154460940761747
2017-11-06,-0.008709977796537816
2017-11-07,0.011074458452789093
2017-11-08,0.013850030344368047
2017-11-09,-0.004642863035282718
2017-11-10,0.011392116124182117
2017-11-13,0.01144134561567034
2017-11-14,0.015082309493146262
2017-11-15,-0.0057014142044662375
2017-11-16,0.0011294959402781135
2017-11-17,-0.004772975467360441
2017-11-20,0.0020053410300830965
2017-11-21,0.009920873223784987
2017-11-22,-0.008358416904924337
2017-11-24,0.007125390736105519
2017-11-27,-0.0004310588577612906
2017-11-28,0.007941017747578272
2017-11-29,0.0005993652267284322
2017-11-30,0.004179781596671095
2017-12-01,0.002231591543527145
2017-12-04,0.005823021272778561
2017-12-05,0.0011065812084463111
2017-12-06,0.011140471182131684
2017-12-07,-0.018250687708704083
2017-12-08,-0.0013708541120383
2017-12-11,0.007034636205299316
2017-12-12,8.516613543685381e-05
2017-12-13,0.0034070880359666766
2017-12-14,0.0018677830307936016
2017-12-15,0.01016756680060693
2017-12-18,-0.00981365134067147
2017-12-19,0.004743529434625637
2017-12-20,0.00345694357000359
2017-12-21,-0.006385588146107568
2017-12-22,0.0028750737498888235
2017-12-26,0.0024451840286874305
2017-12-27,0.0034486406823028837
2017-12-28,0.0004188528319555296
2017-12-29,0.004776030378621954
2018-01-02,-0.015510445598030498
2018-01-03,-0.0026257341539093204
2018-01-04,0.004925670526199077
2018-01-05,0.002873211573006351
2018-01-08,-0.005729959759319447
2018-01-09,0.0007625974389557921
2018-01-10,-0.005081323023529261
2018-01-11,-0.005107193377815289
2018-01-12,0.0042781966120666315
2018-01-16,0.004089217726517491
2018-01-17,0.011199693262180732
2018-01-18,-0.0010907715004928598
2018-01-19,0.009407850553427854
2018-01-22,0.011150636675313574
2018-01-23,-0.0017281619365607792
2018-01-24,-0.0013191280501340108
2018-01-25,-0.001981029519927735
2018-01-26,0.007113385842956621
2018-01-29,-0.017164965027323786
2018-01-30,0.0018381169580385937
2018-01-31,0.003420115509020105
2018-02-01,0.0
2018-02-02,-0.01354977334150309
2018-02-05,-0.035476345693235545
2018-02-06,-0.007863000317235636
2018-02-07,-0.0005283993615103899
2018-02-08,-0.029515312440446806
2018-02-09,0.00935094559402505
2018-02-12,0.0067456087261523745
2018-02-13,0.001876415487950922
2018-02-14,-0.02701984214922526
2018-02-15,0.01704686758552154
2018-02-16,0.0008110119156565787
2018-02-20,-0.014226389662366223
2018-02-21,-0.013518593631840159
2018-02-22,0.011666671976658716
2018-02-23,0.003844014304960952
2018-02-26,0.011488144759913554
2018-02-27,-0.0004506743746257591
2018-02-28,-0.010460773435613802
2018-03-01,-0.00739064784453225
2018-03-02,0.008509068450675672
2018-03-05,0.0035765707122330515
2018-03-06,0.0013710285106822706
2018-03-07,0.0023725722953999995
2018-03-08,0.020393210889416702
2018-03-09,0.00410438278835934
2018-03-12,0.0018658737574366313
2018-03-13,0.007539046041523223
2018-03-14,-0.008715221256824668
2018-03-15,-0.005505845094731621
2018-03-16,-0.0031248377069398314
2018-03-19,-0.011465495284155414
2018-03-20,-0.0041682646705352155
2018-03-21,-0.010555014303023857
2018-03-22,-0.007356979183408274
2018-03-23,-0.0165834610512281
2018-03-26,0.0062178382284117095
2018-03-27,0.007770705084069407
2018-03-28,0.01430707545939125
2018-03-29,-0.00027469447734618235
2018-04-02,-0.01923972083511638
2018-04-03,0.010649010815724225
2018-04-04,0.018393871147575958
2018-04-05,0.0035395645192068947
2018-04-06,-0.011485664114601946
2018-04-09,0.0007315984923585983
2018-04-10,0.00018293939631552902
2018-04-11,-0.006581318079666332
2018-04-12,-0.0034045618754545703
2018-04-13,0.00877112990580553
2018-04-16,0.006040677641712122
2018-04-17,-0.00955251661498635
2018-04-18,-0.017360260504564184
2018-04-19,-0.013179870749305711
2018-04-20,-0.029269488209728522
2018-04-23,0.0009758205734455849
2018-04-24,-0.011113509745825478
