Date,APD
2015-08-19,-0.009449804317140043
2015-08-20,-0.029519649511707713
2015-08-21,-0.020586978511647036
2015-08-24,-0.03760262941881132
2015-08-25,0.018817832215368036
2015-08-26,0.022105256668585538
2015-08-27,0.020756429920012254
2015-08-28,0.00014203723125683076
2015-08-31,-0.00810394661594438
2015-09-01,-0.025872805122718612
2015-09-02,0.022292608608965647
2015-09-03,0.004677874658307157
2015-09-04,-0.02650430247474722
2015-09-08,0.024650549522685417
2015-09-09,-0.014578006583537917
2015-09-10,-0.005174150132999156
2015-09-11,-0.0006593610855815113
2015-09-14,-0.006890458573732938
2015-09-15,0.0010334447378841372
2015-09-16,0.022562757541772616
2015-09-17,0.0025239583361780227
2015-09-18,-0.0318634446500915
2015-09-21,0.0020056834732604667
2015-09-22,-0.016682679028725
2015-09-23,-0.016136452948678714
2015-09-24,-0.007817058497849305
2015-09-25,-0.014135732283833136
2015-09-28,-0.01864756559317504
2015-09-29,0.011089498036219059
2015-09-30,0.013988166862146656
2015-10-01,0.013246709049778316
2015-10-02,0.009669735615464692
2015-10-05,0.01838813251422522
2015-10-06,-0.0009779677708625645
2015-10-07,0.010392175336612297
2015-10-08,0.027874823135176863
2015-10-09,0.014792334805955543
2015-10-12,-0.00814561371158895
2015-10-13,-0.003746108549125604
2015-10-14,0.0017354744522015686
2015-10-15,0.008878878605478757
2015-10-16,-0.006439391049960608
2015-10-19,-0.00597749381073398
2015-10-20,-0.004926440360418671
2015-10-21,-0.01317819275630494
2015-10-22,0.016895549324934533
2015-10-23,0.015671172534790445
2015-10-26,-0.0015711973630404552
2015-10-27,-0.0038635824710641087
2015-10-28,0.020828927661553198
2015-10-29,-0.033560819148960475
2015-10-30,0.01179380436060451
2015-11-02,-0.0030219646131651734
2015-11-03,0.0010826145321991554
2015-11-04,-0.0037488090706244703
2015-11-05,-0.006440620457883517
2015-11-06,0.009614088289931821
2015-11-09,-0.016520219059160346
2015-11-10,0.0028609792695728498
2015-11-11,0.0005851345102227956
2015-11-12,-0.010964970756181414
2015-11-13,0.015373321355379277
2015-11-16,0.02161877537251322
2015-11-17,-0.006270007552844237
2015-11-18,-0.0002867985725270028
2015-11-19,0.003801264959389483
2015-11-20,-0.004787262722259933
2015-11-23,0.006389609021390852
2015-11-24,-0.0050648724044197735
2015-11-25,-0.008030509912424155
2015-11-27,-0.0032523962539913187
2015-11-30,-0.007324053061582458
2015-12-01,0.008108638453632855
2015-12-02,0.0036230558623620013
2015-12-03,-0.019711260726032798
2015-12-04,0.019665646896887212
2015-12-07,-0.011774126306103416
2015-12-08,-0.028067983756580372
2015-12-09,0.006618078803833027
2015-12-10,-0.010011350002127828
2015-12-11,-0.015319501768344734
2015-12-14,-0.01164907498058676
2015-12-15,0.01969564074961938
2015-12-16,0.005399431299962343
2015-12-17,-0.013992916738113537
2015-12-18,-0.019254253660744847
2015-12-21,0.016425371479154904
2015-12-22,0.012312525587085288
2015-12-23,0.012390641367246769
2015-12-24,7.510558338208462e-05
2015-12-28,-0.004429641045030186
2015-12-29,0.004524705334112422
2015-12-30,-0.0009819542175812934
2015-12-31,-0.01625563633270366
2016-01-04,-0.007071019105508669
2016-01-05,-0.017880591594910955
2016-01-06,-0.02435395682510777
2016-01-07,-0.03352413631572193
2016-01-08,-0.0051824952961594395
2016-01-11,0.003948688693204083
2016-01-12,0.014394888355348856
2016-01-13,-0.021945561028270943
2016-01-14,-0.0014342266397060488
2016-01-15,-0.004730434971854325
2016-01-19,0.015022942827519481
2016-01-20,-0.016974444126414245
2016-01-21,-0.0033175662850504217
2016-01-22,0.015362334131432398
2016-01-25,-0.022358412019397256
2016-01-26,0.01805512150075783
2016-01-27,-0.00287149343100912
2016-01-28,0.007961448310328079
2016-01-29,0.06470029781758146
2016-02-01,0.03590869487972381
2016-02-02,-0.003428359141791071
2016-02-03,0.01964726318490473
2016-02-04,0.02084245086386094
2016-02-05,-0.004112878435819867
2016-02-08,-0.035767026850283545
2016-02-09,0.013078548678995716
2016-02-10,-0.015174444348763583
2016-02-11,-0.02483708786389094
2016-02-12,0.024683667522937602
2016-02-16,0.007671504456149503
2016-02-17,0.008831399074792357
2016-02-18,-0.010112401479954625
2016-02-19,0.0027446955566676756
2016-02-22,0.010567882505226889
2016-02-23,-0.012865186739033474
2016-02-24,0.0025916074608969275
2016-02-25,0.010946198242802518
2016-02-26,0.004887776504599151
2016-02-29,-0.008754924382611273
2016-03-01,0.014493779916163074
2016-03-02,-0.0012649483086495383
2016-03-03,0.004917286842170965
2016-03-04,-0.0006672230067550355
2016-03-07,0.0015578417637238662
2016-03-08,-0.005777665086726169
2016-03-09,0.0034270545047794254
2016-03-10,-0.0005936251172536933
2016-03-11,0.013892564589095269
2016-03-14,-0.0016120466019021729
2016-03-15,-0.01614664741215388
2016-03-16,0.014994302439411467
2016-03-17,0.03601351153765009
2016-03-18,0.004469402117145638
2016-03-21,-0.006356251486656861
2016-03-22,0.01691656191960078
2016-03-23,0.006011091602181606
2016-03-24,-0.015076768196150558
2016-03-28,0.009664266441153924
2016-03-29,0.013274525763077971
2016-03-30,0.007491308466215818
2016-03-31,-0.008261895092716132
2016-04-01,0.008747165585712091
2016-04-04,-0.017961631300455805
2016-04-05,0.0
2016-04-06,0.00693765145152847
2016-04-07,-0.012805449844447092
2016-04-08,0.004723408920786154
2016-04-11,0.005893948489721801
2016-04-12,0.006068745062499437
2016-04-13,0.0011786754400253674
2016-04-14,0.004708936652805251
2016-04-15,-0.00034458380597046645
2016-04-18,0.009928943987503214
2016-04-19,0.01863864693406736
2016-04-20,-0.0024801711929288706
2016-04-21,-0.003426390303608917
2016-04-22,-0.0013485739573652067
2016-04-25,-0.001080302108105502
2016-04-26,-0.00317636133884569
2016-04-27,0.005559785761372282
2016-04-28,0.001550800951230391
2016-04-29,-0.01784031474672032
2016-05-02,-0.00013739384891775508
2016-05-03,-0.018714891525712374
2016-05-04,-0.0020261922411662914
2016-05-05,0.002800282515078134
2016-05-06,0.00921427668248831
2016-05-09,-0.013557325102148687
2016-05-10,0.011990819751524384
2016-05-11,-0.013165071905399506
2016-05-12,0.006459819601585037
2016-05-13,-0.010534395372563288
2016-05-16,0.012127315037294029
2016-05-17,-0.004667685993445803
2016-05-18,-0.008258434608089726
2016-05-19,0.0
2016-05-20,-0.0018350720604667359
2016-05-23,0.0016261264313299773
2016-05-24,0.011505891552971992
2016-05-25,0.002651611155546796
2016-05-26,-0.004245660831275866
2016-05-27,-7.008708482691972e-05
2016-05-31,-0.002935562571653061
2016-06-01,0.009534514070713263
2016-06-02,-0.003472327054353852
2016-06-03,-0.0017419611866349438
2016-06-06,0.016125506843970516
2016-06-07,-0.002129573142504837
2016-06-08,0.011290697330507582
2016-06-09,-0.0019741139388543827
2016-06-10,-0.0014325138808242155
2016-06-13,-0.01612133507180291
2016-06-14,-0.0009024778958520718
2016-06-15,-0.0017374774921277147
2016-06-16,0.004942719662570871
2016-06-17,-0.0072739236030211485
2016-06-20,0.005094315013658868
2016-06-21,-0.006179037958217504
2016-06-22,0.002444968020349325
2016-06-23,0.017560877247220663
2016-06-24,-0.0404052233916119
2016-06-27,-0.037824654710226224
2016-06-28,0.014092814063492609
2016-06-29,0.025025960602726993
2016-06-30,0.01996239228014529
2016-07-01,-0.007744091689352084
2016-07-05,-0.017383447172159117
2016-07-06,0.006281908595258567
2016-07-07,0.0022244627129859307
2016-07-08,0.03350800888750638
2016-07-11,0.0035329002042421287
2016-07-12,0.019604888694126243
2016-07-13,0.0014893273327625245
2016-07-14,0.006625337481098059
2016-07-15,0.0030222580105379038
2016-07-18,-0.0010710556955145778
2016-07-19,0.0012733283318235866
2016-07-20,-0.00020086847449662937
2016-07-21,-0.007030297450196232
2016-07-22,0.0022250213074075376
2016-07-25,-0.0007402803509766187
2016-07-26,0.008955308443734378
2016-07-27,-0.005605580927766973
2016-07-28,-0.0001341529980509737
2016-07-29,0.0028861917242943846
2016-08-01,-0.001806988542438548
2016-08-02,-0.006168409396782648
2016-08-03,-0.00013478968966185167
2016-08-04,0.005329930294573515
2016-08-05,0.0014095277214349888
2016-08-08,-0.0030159785032183306
2016-08-09,0.0022856756553537583
2016-08-10,-0.000469665034677047
2016-08-11,0.0001344793109812059
2016-08-12,0.005300099493047439
2016-08-15,0.011211705006603623
2016-08-16,0.008250140667417805
2016-08-17,0.00621838714487799
2016-08-18,0.008131597172015503
2016-08-19,0.004581524658141989
2016-08-22,-0.00128458053152547
2016-08-23,-0.000321492199012563
2016-08-24,-0.0014156544097219115
2016-08-25,0.00335030092741051
2016-08-26,-0.009503753496653111
2016-08-29,0.010632239615342876
2016-08-30,0.004875593889215324
2016-08-31,-0.006575592222880733
2016-09-01,0.0043699702397574924
2016-09-02,0.005054253022411359
2016-09-06,0.001973463094574246
2016-09-07,0.0
2016-09-08,-0.009593615991315918
2016-09-09,-0.027968475117954972
2016-09-12,-0.006269274884752818
2016-09-13,-0.019059506831495487
2016-09-14,-0.0060255440215483125
2016-09-15,-0.0016344779012087418
2016-09-16,-0.0053213624031919204
2016-09-19,0.006858566127103893
2016-09-20,0.001839518748621094
2016-09-21,0.011354629779453118
2016-09-22,-0.003966561472147467
2016-09-23,-0.004657432244054793
2016-09-26,0.0060356224902895494
2016-09-27,0.003302962504676099
2016-09-28,0.006315703110106652
2016-09-29,0.00487380966360873
2016-09-30,-0.001129413388208822
2016-10-03,0.010749852170676366
2016-10-04,-0.02311993046921801
2016-10-05,-0.0024761027533560798
2016-10-06,0.006685259856506587
2016-10-07,-0.014230501437341614
2016-10-10,0.0023688828476708945
2016-10-11,-0.020310061867877427
2016-10-12,0.001206174566976248
2016-10-13,-0.004141127923576904
2016-10-14,0.002948617061438341
2016-10-17,-0.0027893275774132364
2016-10-18,0.011642143972129482
2016-10-19,0.0006723605126857102
2016-10-20,0.0035846874123834915
2016-10-21,0.00037181672727437665
2016-10-24,0.0027521893563533517
2016-10-25,-0.009643206468839427
2016-10-26,-0.0039696948564249546
2016-10-27,0.0031581648990544053
2016-10-28,0.003073547479392591
2016-10-31,-0.0029141802571742703
2016-11-01,-0.008694489551729356
2016-11-02,0.00975352397219753
2016-11-03,-0.0034444615538926637
2016-11-04,0.0021037029140538177
2016-11-07,0.027817316228957
2016-11-08,-0.0010939054067733434
2016-11-09,0.002117388106871676
2016-11-10,0.020113898692859955
2016-11-11,-0.010287123483085803
2016-11-14,-0.0040423682298060815
2016-11-15,0.0011601970242893778
2016-11-16,0.004342794723444676
2016-11-17,-0.0053335088459944835
2016-11-18,-0.0002896311963354048
2016-11-21,0.012902134414681132
2016-11-22,-0.00021494049780057534
2016-11-23,0.007443847214132937
2016-11-25,0.005613230635000965
2016-11-28,0.001695656853757388
2016-11-29,0.01191989943616134
2016-11-30,0.006900211581327698
2016-12-01,-0.0026995995037923937
2016-12-02,0.00333149734305227
2016-12-05,0.019232159773500346
2016-12-06,-0.005158345579892698
2016-12-07,0.013440705022690791
2016-12-08,0.0035008306415307278
2016-12-09,0.003287369438684795
2016-12-12,0.0006015138898551875
2016-12-13,-0.0034751595061397467
2016-12-14,-0.006303176867184623
2016-12-15,0.006140715645885697
2016-12-16,-0.011134189537540529
2016-12-19,0.0019672277579452224
2016-12-20,-0.001489526663868368
2016-12-21,-0.001016691468387232
2016-12-22,-0.008550897352548326
2016-12-23,0.0026694133082845184
2016-12-27,0.006144170659643455
2016-12-28,-0.015334729325664043
2016-12-29,0.0007627545906334632
2016-12-30,-0.003809697020873082
2017-01-03,-0.002920557472296359
2017-01-04,0.008716907382850803
2017-01-05,-0.009885574385725238
2017-01-06,0.007959959187620713
2017-01-09,0.01350777958824989
2017-01-10,-0.007176683588068777
2017-01-11,0.005163017848714757
2017-01-12,-0.0011643936264444932
2017-01-13,-0.0033599734982934226
2017-01-17,-6.87744109643118e-05
2017-01-18,0.006811780331294814
2017-01-19,-0.005877101802946094
2017-01-20,0.007905625507687253
2017-01-23,-0.003751361734588121
2017-01-24,0.007256655518630861
2017-01-25,0.009515435854062781
2017-01-26,0.0018850228848734663
2017-01-27,-0.04569547950390074
2017-01-30,-0.007182815074488702
2017-01-31,-0.008724304721068
2017-02-01,-0.007727270805864217
2017-02-02,0.004326486899804971
2017-02-03,0.006318129228873204
2017-02-06,-0.007919313803093742
2017-02-07,-0.0017979339405620465
2017-02-08,-0.0015129577323766963
2017-02-09,-0.0003609156376951361
2017-02-10,0.011476983185642275
2017-02-13,0.0026403135425030477
2017-02-14,0.011601470383686419
2017-02-15,0.0017588402870356568
2017-02-16,-0.0035815816865389927
2017-02-17,-0.0026079962688521086
2017-02-21,-0.00021206939971107897
2017-02-22,-0.007987962508782864
2017-02-23,0.0001427932634188167
2017-02-24,0.0035623736748997548
2017-02-27,-0.010507118296535167
2017-02-28,0.00782072862451133
2017-03-01,0.022922698078708947
2017-03-02,-0.021713464163360396
2017-03-03,-0.007469536306369373
2017-03-06,-0.0015052844585025094
2017-03-07,0.002368763023063991
2017-03-08,-0.0005723574134656184
2017-03-09,-0.007022734453206225
2017-03-10,0.0013712269436079172
2017-03-13,-0.0068459353694722
2017-03-14,-0.011899534066972528
2017-03-15,0.01329128240971067
2017-03-16,-0.00014481730729243303
2017-03-17,0.011306697543750799
2017-03-20,-0.006020236414093216
2017-03-21,-0.01615106257115151
2017-03-22,-0.00029304091735005144
2017-03-23,0.0046916101729579385
2017-03-24,-0.015395913691086283
2017-03-27,0.007262761657649719
2017-03-28,0.009784914166227399
2017-03-29,-0.003424527672147182
2017-03-30,-0.0016929181066548393
2017-03-31,-0.002286186925895106
2017-04-03,-0.0025129965610032334
2017-04-04,0.0029641381037865955
2017-04-05,-0.0008130987469830986
2017-04-06,-0.00036969704397982195
2017-04-07,-0.0013314429034588793
2017-04-10,0.0055552474671685115
2017-04-11,0.0048614594159746005
2017-04-12,-0.006670572624152937
2017-04-13,-0.008928992955254622
2017-04-17,0.011615291193553645
2017-04-18,-0.004342572675632095
2017-04-19,-0.0022916271826581847
2017-04-20,0.014374611656196468
2017-04-21,0.002921985848408193
2017-04-24,0.01791654144553312
2017-04-25,0.014095876507030258
2017-04-26,-0.0010585671963488918
2017-04-27,-0.0033900048659790682
2017-04-28,-0.004252448096215611
2017-05-01,0.010889578125533372
2017-05-02,0.010490798422905234
2017-05-03,0.002090469889200808
2017-05-04,0.006535844451305062
2017-05-05,0.016993241043874896
2017-05-08,-0.006996005607886713
2017-05-09,-0.006088009456661769
2017-05-10,-0.0003438443529092394
2017-05-11,-0.009569854384882337
2017-05-12,0.0014597667920435153
2017-05-15,0.007010383164945289
2017-05-16,-0.005031719519266731
2017-05-17,-0.012330837253785698
2017-05-18,0.0009815912451047737
2017-05-19,0.0027330750036720364
2017-05-22,0.0014675194431195138
2017-05-23,-0.0033494705216573495
2017-05-24,0.009171878642971976
2017-05-25,-0.00013896760058584867
2017-05-26,-0.0014566810868014146
2017-05-30,0.00041659837140972655
2017-05-31,0.000625219475256733
2017-06-01,0.00708016509805498
2017-06-02,0.011786551519490596
2017-06-05,-0.012466731413253829
2017-06-06,-0.005794694754369667
2017-06-07,-0.0052735551321548835
2017-06-08,0.0009768970569148383
2017-06-09,0.016376112683821775
2017-06-12,-0.00973608055955888
2017-06-13,0.012740267054556442
2017-06-14,-0.004854664697204081
2017-06-15,-0.0024041469631834733
2017-06-16,0.002065883430023119
2017-06-19,0.004398503143218768
2017-06-20,-0.009647978574603533
2017-06-21,-0.008705222348482478
2017-06-22,0.005366784466057206
2017-06-23,0.004783399403972988
2017-06-26,-0.00020701173548376417
2017-06-27,-0.00745280880615673
2017-06-28,0.007021950401352894
2017-06-29,-0.014733122132415177
2017-06-30,0.009098863704065874
2017-07-03,0.008598167755613062
2017-07-05,-0.011643386412257817
2017-07-06,-0.0033658256438093836
2017-07-07,0.013227321745931553
2017-07-10,-0.0035415642034904993
2017-07-11,-0.005086955832205864
2017-07-12,0.006723977633741551
2017-07-13,0.004452862007041647
2017-07-14,0.008311759182558998
2017-07-17,-0.00013746259180857923
2017-07-18,-0.0021293423064741024
2017-07-19,0.006678354492995586
2017-07-20,-0.0013679758127702613
2017-07-21,-0.002534031927129532
2017-07-24,-0.004806336678342071
2017-07-25,0.0006898535235697612
2017-07-26,-0.00785998024480572
2017-07-27,-0.0017370984438503934
2017-07-28,-0.0011137548531156005
2017-07-31,-0.009338725858071606
2017-08-01,0.04762567966328235
2017-08-02,-0.005439171001657028
2017-08-03,-0.008034416527428645
2017-08-04,0.0020413546373709845
2017-08-07,0.0005439393120574287
2017-08-08,-0.009843805465025057
2017-08-09,0.0027424507282090005
2017-08-10,-0.008410370570072878
2017-08-11,-0.002896067426481963
2017-08-14,0.01410788068488844
2017-08-15,0.0011591805185500181
2017-08-16,0.008651083004862281
2017-08-17,-0.017153205073459743
2017-08-18,0.0015113193215081644
2017-08-21,-0.004184764319968504
2017-08-22,0.0055114178696569205
2017-08-23,-0.0054126245977739185
2017-08-24,0.0004820636505016296
2017-08-25,0.005370916520484492
2017-08-28,-0.0015750103926736037
2017-08-29,-0.0028126218635167177
2017-08-30,0.0009629254299499124
2017-08-31,-0.0009619990965562542
2017-09-01,0.001926232695375285
2017-09-05,-0.008101580287708687
2017-09-06,0.00020760370003336526
2017-09-07,-0.0008997067390102975
2017-09-08,0.004155975711354287
2017-09-11,0.02904047309256974
2017-09-12,0.0006704325241695397
2017-09-13,-0.0005362469604099918
2017-09-14,0.005831381034550276
2017-09-15,0.0003999601765916072
2017-09-18,0.005461636520300628
2017-09-19,-0.002981540118166981
2017-09-20,0.003189926583864855
2017-09-21,0.0004637873330726183
2017-09-22,-0.005230362499601182
2017-09-25,0.008452206142659735
2017-09-26,-0.003629674093704849
2017-09-27,0.0022517184457333528
2017-09-28,0.00013236143561234925
2017-09-29,-0.0007928409336743769
2017-10-02,0.006480331517528803
2017-10-03,0.006504982722307817
2017-10-04,-0.001893426416985311
2017-10-05,0.002681649196406788
2017-10-06,0.006169623802116719
2017-10-09,-0.0036532152690412767
2017-10-10,0.0029466390058727754
2017-10-11,-0.0016975032825958802
2017-10-12,0.0026811016630321483
2017-10-13,0.0007825076591436719
2017-10-16,-0.0015638515501499306
2017-10-17,0.0016316460609746564
2017-10-18,-0.001759285612743522
2017-10-19,-0.0022195611360216194
2017-10-20,0.008897091996683093
2017-10-23,-0.0040198176431536226
2017-10-24,0.0016274294497751196
2017-10-25,0.004809636770953141
2017-10-26,0.04398732799552385
2017-10-27,-0.0031598481668687617
2017-10-30,-0.005780596552626638
2017-10-31,-0.003251292665312766
2017-11-01,0.0030736717009525183
2017-11-02,-0.0031891229474965144
2017-11-03,-0.0010041149681070394
2017-11-06,-0.0028253170298064845
2017-11-07,0.006108160208389002
2017-11-08,0.0073230187976549566
2017-11-09,-0.0024232987665741
2017-11-10,-0.0015570379834806136
2017-11-13,0.015346316763532597
2017-11-14,-0.0037478342683148202
2017-11-15,-0.00795569414554076
2017-11-16,0.0019893276111540015
2017-11-17,0.0024818651578872863
2017-11-20,-6.19072438303725e-05
2017-11-21,0.004455776599342931
2017-11-22,-0.0041283950460618835
2017-11-24,-0.00037101040091991333
2017-11-27,-0.003837587138995624
2017-11-28,0.014290836068922674
2017-11-29,-0.003798093023428706
2017-11-30,0.0025830247871554413
2017-12-01,-0.008586922429993704
2017-12-04,0.00470195382545513
2017-12-05,-0.0025864097263408325
2017-12-06,-0.009630846133840576
2017-12-07,0.0034908436849370172
2017-12-08,-0.00037282801126292675
2017-12-11,0.01367168820044884
2017-12-12,-0.0014103114724346444
2017-12-13,-0.002455021285016512
2017-12-14,-0.012062921651438185
2017-12-15,-0.0006850905353843473
2017-12-18,0.010721950718525886
2017-12-19,0.0023434435351339378
2017-12-20,0.001907799064927218
2017-12-21,0.0020264656756012744
2017-12-22,0.0015934384461004925
2017-12-26,-0.0025702671522828124
2017-12-27,0.004110976743346484
2017-12-28,0.005803840960826756
2017-12-29,0.002505288371212888
2018-01-02,0.008715343387604602
2018-01-03,0.005437568041397389
2018-01-04,0.0038460693388877587
2018-01-05,0.008380693772476633
2018-01-08,0.0010689020165555174
2018-01-09,0.0025497678495944864
2018-01-10,-0.004199947748017463
2018-01-11,0.009622684393609138
2018-01-12,0.0010590206651006628
2018-01-16,-0.019982131949589088
2018-01-17,0.010854455786716954
2018-01-18,-0.00984832774846034
2018-01-19,0.005392941286780806
2018-01-22,0.004767624604037124
2018-01-23,0.005931035903597115
2018-01-24,0.00713471645514252
2018-01-25,0.01867546334658421
2018-01-26,-0.023850692671798956
2018-01-29,-0.018722471820497577
2018-01-30,0.009780226795434555
2018-01-31,0.00041527598635915375
2018-02-01,-0.009383860515634002
2018-02-02,-0.02368237197706191
2018-02-05,-0.03997793261769267
2018-02-06,0.02488337853182654
2018-02-07,-0.012545253556842884
2018-02-08,-0.03419497282530193
2018-02-09,0.03462020146367295
2018-02-12,0.010057541878574217
2018-02-13,-0.0015027913152263483
2018-02-14,0.011477778451735476
2018-02-15,0.014447386284335284
2018-02-16,0.0001837110845950285
2018-02-20,-0.004400435373395739
2018-02-21,-0.013197709102318766
2018-02-22,0.011259698372181326
2018-02-23,0.010456791781117136
2018-02-26,0.007122375698139782
2018-02-27,-0.01106151588991322
2018-02-28,-0.01723605048929633
2018-03-01,0.00024911513530789797
2018-03-02,-0.006591211119839735
2018-03-05,0.021969403625172523
2018-03-06,0.0056342087307450495
2018-03-07,0.00200976323405877
2018-03-08,0.015498728514020454
2018-03-09,0.024060337951175015
2018-03-12,-0.0012861304132179008
2018-03-13,0.0002929268019999931
2018-03-14,-0.01140807225151641
2018-03-15,0.0005917915162845233
2018-03-16,0.002838594856080734
2018-03-19,-0.016984761898395484
2018-03-20,-0.006119895864044156
2018-03-21,0.0035015116125725054
2018-03-22,-0.03037771778696363
2018-03-23,-0.01954233475013989
2018-03-26,0.01834972544471425
2018-03-27,-0.014353083234933117
2018-03-28,-0.0028369317435328334
2018-03-29,0.012414179523653868
2018-04-02,-0.015594919322137968
2018-04-03,0.01743871857767365
2018-04-04,0.01789322332079002
2018-04-05,0.012212262382576888
2018-04-06,-0.02528786137961503
2018-04-09,0.0016878897541958704
2018-04-10,0.018473411245163884
2018-04-11,-0.009682255417170382
2018-04-12,0.008848687665589994
2018-04-13,-0.00042936734570031554
2018-04-16,0.015095135805090365
2018-04-17,0.016381475378622667
2018-04-18,0.0013680174156067704
2018-04-19,-0.009324745251582667
2018-04-20,-0.0031775943841856336
2018-04-23,-0.0009621586244931146
2018-04-24,-0.012702517584885498
2018-04-25,0.009573438352379338
