Date,MPWR
2015-10-08,0.00545443610239027
2015-10-09,-0.005606025092242284
2015-10-12,0.0036372048544872637
2015-10-13,-0.013045657507590791
2015-10-14,0.03322937035037299
2015-10-15,0.015813494409034234
2015-10-16,-0.003848361950605339
2015-10-19,0.008604355393751817
2015-10-20,-0.006093217183556043
2015-10-21,-0.021720358032912723
2015-10-22,0.03401981496824602
2015-10-23,0.01714316268939231
2015-10-26,-0.01668380119425894
2015-10-27,0.06752049658145398
2015-10-28,0.021407833635473494
2015-10-29,-0.019847526249014424
2015-10-30,0.01117768762852056
2015-11-02,0.006087692966169733
2015-11-03,-0.00031828876960104946
2015-11-04,0.0019112000993251055
2015-11-05,0.0034976559232207105
2015-11-06,0.020595851634539475
2015-11-09,-0.006519906017793953
2015-11-10,-0.006093888608193487
2015-11-11,0.0033014984727657293
2015-11-12,-0.0075208741554575465
2015-11-13,-0.012314507860022972
2015-11-16,0.015345225783800709
2015-11-17,0.01416874319476391
2015-11-18,0.030735567708654044
2015-11-19,-0.007981603033824225
2015-11-20,0.011386401444986483
2015-11-23,-0.006304969433330254
2015-11-24,0.017220828152593848
2015-11-25,0.007870184726102236
2015-11-27,-0.000736585971415904
2015-11-30,0.007520061442710224
2015-12-01,0.008048747924626953
2015-12-02,-0.023083349627601946
2015-12-03,-0.01084857526753058
2015-12-04,0.00916477139546723
2015-12-07,-0.007295065187650107
2015-12-08,-0.006898337488652095
2015-12-09,-0.02521897936487083
2015-12-10,-0.0006198336081112421
2015-12-11,-0.01751672031273921
2015-12-14,-0.007573542990283344
2015-12-15,0.01844208979910067
2015-12-16,-0.004370728764273912
2015-12-17,-0.008780287312381674
2015-12-18,-0.0011072005126013806
2015-12-21,0.019635766627484452
2015-12-22,0.0021740352331904855
2015-12-23,-0.0012396660195413967
2015-12-24,0.0018621290376341637
2015-12-28,-0.004646541338778287
2015-12-29,0.016544689117079736
2015-12-30,-0.005373766793894785
2015-12-31,-0.016517405715739786
2016-01-04,-0.043007417544308146
2016-01-05,-0.017549574317230032
2016-01-06,-0.01652786496439107
2016-01-07,-0.028857414364547807
2016-01-08,0.002447223383589048
2016-01-11,0.01883177161832572
2016-01-12,0.011295384359808924
2016-01-13,-0.015231058750510118
2016-01-14,0.02784003701946114
2016-01-15,-0.039960098218705054
2016-01-19,-0.0020898767330852497
2016-01-20,0.016405117854920714
2016-01-21,0.030906630635702204
2016-01-22,0.025816196777580513
2016-01-25,-0.0037341865904234606
2016-01-26,-0.0006521862703866566
2016-01-27,-0.02707084340978383
2016-01-28,0.012068107588157462
2016-01-29,0.03627044762725373
2016-02-01,-0.004315274091784227
2016-02-02,-0.05329054922448273
2016-02-03,-0.012207738929204126
2016-02-04,0.0
2016-02-05,0.030037912424741853
2016-02-08,-0.060823098337046355
2016-02-09,-0.00266149568804519
2016-02-10,0.005159137633681921
2016-02-11,-0.004247885778469129
2016-02-12,0.008887447773457069
2016-02-16,0.023431991292823362
2016-02-17,0.012738868474286624
2016-02-18,-0.012068525832080401
2016-02-19,0.0046455338633619725
2016-02-22,0.006507587425887307
2016-02-23,-0.00935826213398594
2016-02-24,-0.015973825130992658
2016-02-25,0.009774717479646089
2016-02-26,0.015384878364208321
2016-02-29,0.0054473906219876245
2016-03-01,0.02031837104991685
2016-03-02,0.004148719186028993
2016-03-03,-0.0008262746589207115
2016-03-04,0.0221633491058022
2016-03-07,-0.0046924113261933575
2016-03-08,-0.043082476965289884
2016-03-09,0.01546026402989642
2016-03-10,-0.002007638885283436
2016-03-11,0.02397317356258033
2016-03-14,-0.01227893220903864
2016-03-15,-0.010773961738194893
2016-03-16,0.012399199782363812
2016-03-17,0.002813683260536326
2016-03-18,0.03218394195415453
2016-03-21,-0.01742914619101832
2016-03-22,0.001301856615189001
2016-03-23,-0.009751263532783883
2016-03-24,0.004595147094414331
2016-03-28,-0.00473750692601671
2016-03-29,0.02388002367056652
2016-03-30,0.00611241843071908
2016-03-31,0.01742591835370333
2016-04-01,0.01272791366934456
2016-04-04,-0.015205738072317176
2016-04-05,-0.009925730019987533
2016-04-06,0.016709057837122954
2016-04-07,-0.006573975083222772
2016-04-08,0.0028360156838529438
2016-04-11,-0.0020422755774266443
2016-04-12,0.00031500903118941714
2016-04-13,0.036984056878478944
2016-04-14,-0.009560992951302527
2016-04-15,-0.00873427928309356
2016-04-18,0.0035552355623260645
2016-04-19,-0.015095400824229777
2016-04-20,-0.002815233205007761
2016-04-21,-0.00548938588938519
2016-04-22,0.01230113806159805
2016-04-25,-0.007633567188343182
2016-04-26,0.019466241350239777
2016-04-27,0.006467363918292168
2016-04-28,-0.017900729684387717
2016-04-29,-0.027574525222933244
2016-05-02,0.01746234489872056
2016-05-03,0.014800873774789114
2016-05-04,-0.03397988705705601
2016-05-05,-0.009315502829365885
2016-05-06,0.013456368746799452
2016-05-09,-0.01055850899951194
2016-05-10,0.008892783984400854
2016-05-11,-0.0011218578891888376
2016-05-12,-0.022461232584643276
2016-05-13,0.00853452647270081
2016-05-16,0.0229454323452849
2016-05-17,-0.0122493454568261
2016-05-18,0.014817037138534772
2016-05-19,-0.014124490871953888
2016-05-20,0.032195564637258034
2016-05-23,0.01949489411170724
2016-05-24,0.023252109475188742
2016-05-25,0.0
2016-05-26,0.01450161909006531
2016-05-27,0.009725843518203048
2016-05-31,-0.002773068560004921
2016-06-01,0.0057076751274194315
2016-06-02,-0.00043657865401025564
2016-06-03,0.00014504944619142535
2016-06-06,0.001018860596543325
2016-06-07,0.021085313081044887
2016-06-08,0.005838709768354322
2016-06-09,0.001699090490289823
2016-06-10,-0.023745461476540775
2016-06-13,-0.006805251922033739
2016-06-14,0.0021868932247488537
2016-06-15,0.0030546577021624
2016-06-16,-0.000725278212189262
2016-06-17,-0.014656848754776464
2016-06-20,0.007069315490197514
2016-06-21,-0.002193627077004101
2016-06-22,-0.0008792468903146
2016-06-23,0.02523113019042489
2016-06-24,-0.05279744847755752
2016-06-27,-0.0438063156646209
2016-06-28,0.05150511202758623
2016-06-29,0.008591222742111881
2016-06-30,0.02092038128777851
2016-07-01,-0.010538848551956082
2016-07-05,-0.022041006855314293
2016-07-06,0.006201377625145055
2016-07-07,0.01368016050116072
2016-07-08,0.020762157206149157
2016-07-11,0.014238109555179124
2016-07-12,0.01289240500291311
2016-07-13,-0.0053743599045612545
2016-07-14,0.0039811509366489695
2016-07-15,0.004390253785639064
2016-07-18,-0.000986804961569998
2016-07-19,0.0018349122103822335
2016-07-20,0.018737610212208322
2016-07-21,-0.010648352075673051
2016-07-22,0.007548127385653913
2016-07-25,0.01567701911814079
2016-07-26,0.00792219711089448
2016-07-27,0.00203289399647244
2016-07-28,-0.009061689833411823
2016-07-29,-0.007506248567884621
2016-08-01,0.0015126489174537294
2016-08-02,-0.02238113967194877
2016-08-03,0.00856767760912902
2016-08-04,0.0065450601025776045
2016-08-05,0.009684648330899659
2016-08-08,-0.0016442526694180337
2016-08-09,0.011665830491352835
2016-08-10,-0.005833583747213433
2016-08-11,0.001228449816158772
2016-08-12,0.00245298867927235
2016-08-15,0.014547998378662053
2016-08-16,-0.011525104012411025
2016-08-17,0.0
2016-08-18,0.007185628742514938
2016-08-19,0.0096916632063202
2016-08-22,0.007865596510025163
2016-08-23,0.00410069129698809
2016-08-24,-0.011724362245188025
2016-08-25,0.0035989944865977286
2016-08-26,0.01859460812385083
2016-08-29,-0.006780515778480822
2016-08-30,0.0026257606702155822
2016-08-31,0.004582778043273894
2016-09-01,0.01225236857156542
2016-09-02,-0.0037340188598125046
2016-09-06,-0.00930606269693146
2016-09-07,0.0003913011019074375
2016-09-08,-0.014605969811262498
2016-09-09,-0.028321888678676355
2016-09-12,0.026695743552438644
2016-09-13,-0.009153518250646364
2016-09-14,-0.00040145938798519243
2016-09-15,0.007366605404930393
2016-09-16,0.005451482754553316
2016-09-19,0.004495801074012595
2016-09-20,-0.0051337719390818215
2016-09-21,0.011644265813520516
2016-09-22,0.011903422711261102
2016-09-23,-0.010729292841048288
2016-09-26,-0.0022213871115930317
2016-09-27,0.026977527036154303
2016-09-28,0.00920526096390617
2016-09-29,0.00012653462186706932
2016-09-30,0.0196327179210396
2016-10-03,-0.016273149466378922
2016-10-04,-0.0016419317153169022
2016-10-05,0.012142581666797048
2016-10-06,0.003624283808355333
2016-10-07,-0.0004981171010197682
2016-10-10,0.0027409072333468565
2016-10-11,-0.017020980907663352
2016-10-12,-0.01276543698699284
2016-10-13,-0.015490709752796206
2016-10-14,0.003510371950979474
2016-10-17,-0.008552191257245267
2016-10-18,0.006143087900650768
2016-10-19,0.0018187199032857482
2016-10-20,-0.0023340331143673065
2016-10-21,0.008448141616690386
2016-10-24,0.02294115812943498
2016-10-25,-0.0023943363349760993
2016-10-26,0.0010109700765907892
2016-10-27,-0.003154422357981135
2016-10-28,-0.013162995724571913
2016-10-31,0.010773344103732319
2016-11-01,-0.0294378711770944
2016-11-02,0.00026149688364118795
2016-11-03,-0.0009148390429937203
2016-11-04,0.0032707951689603387
2016-11-07,0.024383246170491812
2016-11-08,0.0015279533411047819
2016-11-09,0.013726222671015753
2016-11-10,-0.02469892221819281
2016-11-11,0.019282929310052488
2016-11-14,0.006810051857050858
2016-11-15,0.0046347237538837405
2016-11-16,0.009726098401537708
2016-11-17,0.008150222536114748
2016-11-18,0.002326958047553118
2016-11-21,0.012587713522509425
2016-11-22,0.013154226246000933
2016-11-23,0.0005956978657155609
2016-11-25,0.0040473185587071026
2016-11-28,-0.007351117291845344
2016-11-29,-0.007405458449794566
2016-11-30,-0.01275583765893229
2016-12-01,-0.06752783683849084
2016-12-02,0.0019605945053398077
2016-12-05,0.017351904685584563
2016-12-06,0.0038465571178922797
2016-12-07,0.013669289273015917
2016-12-08,0.01839916980653933
2016-12-09,-0.0059394080117363135
2016-12-12,-0.0031124053348753344
2016-12-13,0.03696315891181312
2016-12-14,-0.002408903224149883
2016-12-15,0.016538238644272063
2016-12-16,-0.011162555703462917
2016-12-19,0.010087637011310546
2016-12-20,0.015693563422785495
2016-12-21,-0.009949506585262835
2016-12-22,-0.0031923040302110905
2016-12-23,0.002965285201393275
2016-12-27,0.005440051827566572
2016-12-28,-0.01874554846396448
2016-12-29,-0.00012002513745135168
2016-12-30,-0.01550092964286609
2017-01-03,0.020505038057802905
2017-01-04,-0.006936864163596068
2017-01-05,-0.0032519331817498776
2017-01-06,0.014257634109814399
2017-01-09,0.017393779219456507
2017-01-10,0.0019905923482810284
2017-01-11,0.008764516496369446
2017-01-12,-0.004286034919147252
2017-01-13,0.013845265505376236
2017-01-17,-0.02260737319253725
2017-01-18,0.01502893327340371
2017-01-19,-0.009716897974511363
2017-01-20,0.02254398870769747
2017-01-23,0.009024679288874626
2017-01-24,0.025133238750855602
2017-01-25,-0.0054116691431223
2017-01-26,-0.01954246270623461
2017-01-27,0.016761092879405526
2017-01-30,-0.008131080756834108
2017-01-31,-0.020325474772062258
2017-02-01,0.01925706433726515
2017-02-02,-0.007310044023306594
2017-02-03,0.009063122921124656
2017-02-06,-0.005950122291790483
2017-02-07,0.009374332949235287
2017-02-08,0.006042017559101387
2017-02-09,-0.01001006703134133
2017-02-10,-0.006852993653195472
2017-02-13,-0.02816735597597253
2017-02-14,-0.009079242907555685
2017-02-15,0.010454201348780945
2017-02-16,0.0016278487591065982
2017-02-17,0.004178239255925753
2017-02-21,0.019648620065150002
2017-02-22,0.006574837500102015
2017-02-23,-0.006982153780043632
2017-02-24,0.007257358096747879
2017-02-27,0.0031526952384777207
2017-02-28,-0.012681980185364372
2017-03-01,0.016709660876639276
2017-03-02,-0.005813725331459185
2017-03-03,-0.003936021841066006
2017-03-06,-0.004629138678881706
2017-03-07,0.002155456624846064
2017-03-08,0.0002262315846517371
2017-03-09,-0.0004528237462957385
2017-03-10,0.010415496311162897
2017-03-13,0.01915971600201627
2017-03-14,0.004727426847121574
2017-03-15,0.014553141858979934
2017-03-16,-0.004314381023006186
2017-03-17,0.006932265097658652
2017-03-20,0.008283221668481833
2017-03-21,-0.02187139934219251
2017-03-22,0.0044721085992491805
2017-03-23,-0.010532979962577516
2017-03-24,0.003402012277377464
2017-03-27,-0.003937496515697636
2017-03-28,0.017568943427880068
2017-03-29,-0.006488485020457402
2017-03-30,0.0006529705182212187
2017-03-31,0.0018491126887743015
2017-04-03,-0.006622961526440374
2017-04-04,0.011367365888907743
2017-04-05,-0.016751496731260307
2017-04-06,0.0007693708907885455
2017-04-07,0.007468386255436332
2017-04-10,-0.005450765247569045
2017-04-11,-0.00723449707162338
2017-04-12,-0.012917944089876787
2017-04-13,-0.004809765861109261
2017-04-17,0.016297443367189413
2017-04-18,0.007631025239680511
2017-04-19,0.0075733233071333395
2017-04-20,0.02189555122973097
2017-04-21,-0.004690439846764649
2017-04-24,0.020134786253260595
2017-04-25,0.010079193787919882
2017-04-26,-0.025985084684091775
2017-04-27,0.008003610205800982
2017-04-28,-0.03133623267568042
2017-05-01,0.003934558104103036
2017-05-02,-0.008164796830135601
2017-05-03,-0.0031827688906562734
2017-05-04,0.02136099773348632
2017-05-05,0.007546157849980917
2017-05-08,-0.00834595058834564
2017-05-09,0.011221677031726163
2017-05-10,0.017818783539359062
2017-05-11,0.001572787262828168
2017-05-12,-0.007640952806819645
2017-05-15,0.013500717151330388
2017-05-16,0.02206285980480871
2017-05-17,-0.05345725802610335
2017-05-18,0.009359252461204726
2017-05-19,0.013535050204593668
2017-05-22,0.001261499757100104
2017-05-23,-0.0018900799140706415
2017-05-24,0.02514722565844929
2017-05-25,0.002360603956651053
2017-05-26,0.003583810815315891
2017-05-30,-0.0019384808863635028
2017-05-31,0.003884491785807187
2017-06-01,0.0039718838905673515
2017-06-02,0.02241584256799989
2017-06-05,0.002083254704412285
2017-06-06,-0.0017819000273827656
2017-06-07,0.009520917071832669
2017-06-08,0.015325917561596958
2017-06-09,-0.05244317276542554
2017-06-12,-0.006024852192254682
2017-06-13,0.007499574359589367
2017-06-14,-0.016417388733140803
2017-06-15,-0.0005179675056640187
2017-06-16,0.008090492800881366
2017-06-19,0.011729686994428112
2017-06-20,-0.01962800208161819
2017-06-21,0.012033383618165416
2017-06-22,-0.005125371564124959
2017-06-23,0.01566064640582243
2017-06-26,0.009434209928085968
2017-06-27,-0.026831452186132143
2017-06-28,0.02473072130448517
2017-06-29,-0.019287189594812904
2017-06-30,-0.0074133788780693655
2017-07-03,-0.022406580651638808
2017-07-05,0.01591665528408326
2017-07-06,-0.004595670984472222
2017-07-07,0.028646406818284342
2017-07-10,-0.002550326077227494
2017-07-11,0.009613484273979456
2017-07-12,0.014485356109857017
2017-07-13,-0.0013979733656991344
2017-07-14,0.007799530939806676
2017-07-17,0.002381226824484939
2017-07-18,0.005938642893816626
2017-07-19,0.01948229089250142
2017-07-20,0.013415778336099082
2017-07-21,-0.01190477760768982
2017-07-24,0.010602235330267273
2017-07-25,0.0007631886054122461
2017-07-26,0.017725983540834767
2017-07-27,-0.020694832921403394
2017-07-28,-0.01874132993221156
2017-07-31,-0.0029233941794898355
2017-08-01,0.008600262183306562
2017-08-02,-0.012984595446936642
2017-08-03,-0.004123034042444962
2017-08-04,0.0010841580170550813
2017-08-07,0.012013427427804535
2017-08-08,-0.0025294943175562246
2017-08-09,-0.0035117108555227095
2017-08-10,-0.016446427880687065
2017-08-11,0.006270396506670606
2017-08-14,0.006627152541274661
2017-08-15,9.814563194709969e-05
2017-08-16,-0.0030455779285891715
2017-08-17,-0.03833640617338563
2017-08-18,0.00030716320627299787
2017-08-21,-0.01782593726329762
2017-08-22,0.01783682652795182
2017-08-23,0.0005120499983886084
2017-08-24,0.00788702512851236
2017-08-25,-0.009146304357023571
2017-08-28,0.0055384889973899565
2017-08-29,0.0026519456936566765
2017-08-30,0.017293954881594686
2017-08-31,0.013200093234829069
2017-09-01,0.013718834846659034
2017-09-05,0.007789153010715699
2017-09-06,-0.009661070723939624
2017-09-07,0.001756093854696772
2017-09-08,0.00029211634164028055
2017-09-11,0.023850972486346045
2017-09-12,0.005705181080315702
2017-09-13,-0.018436191904620758
2017-09-14,-0.010114126158866976
2017-09-15,0.004768367907766136
2017-09-18,0.008909601295637781
2017-09-19,-0.006815039178244553
2017-09-20,-0.02029588733563681
2017-09-21,0.012035160336596684
2017-09-22,0.003704171067838269
2017-09-25,-0.012528191655388654
2017-09-26,0.010719603685466206
2017-09-27,0.03337595929216963
2017-09-28,0.004056493565673058
2017-09-29,0.0011274213849741255
2017-10-02,0.009385462751745122
2017-10-03,0.007810217565269895
2017-10-04,-0.006181342074373597
2017-10-05,0.004734687998630305
2017-10-06,0.003695744277847579
2017-10-09,-0.00027629681718943644
2017-10-10,0.02716401658658385
2017-10-11,0.008695493701299961
2017-10-12,0.00551014895071944
2017-10-13,0.00830829818566059
2017-10-16,-0.0021912410802852333
2017-10-17,-0.00614960607702586
2017-10-18,0.006364265176829198
2017-10-19,0.0007027479666805725
2017-10-20,0.00043895364585266883
2017-10-23,0.006316660912832672
2017-10-24,0.00034880555366512134
2017-10-25,-0.005752150926280231
2017-10-26,0.0067497866567596265
2017-10-27,0.05259014811173457
2017-10-30,-0.0077756039115600695
2017-10-31,0.014339394296023489
2017-11-01,-0.008629820000386257
2017-11-02,-0.006134980905797227
2017-11-03,0.0189353815715001
2017-11-06,0.019975372545667502
2017-11-07,-0.007223310815529516
2017-11-08,-0.004284906402896804
2017-11-09,-0.022572477377508338
2017-11-10,0.011795972137390365
2017-11-13,-0.007553206425756742
2017-11-14,-0.009182879398372257
2017-11-15,-0.007096792765938442
2017-11-16,0.019340698685244462
2017-11-17,0.011549275706674189
2017-11-20,0.01435336828467837
2017-11-21,0.01817002519533939
2017-11-22,-0.018003855111554445
2017-11-24,0.009488646736619977
2017-11-27,-0.009638409217159194
2017-11-28,0.004906362423710009
2017-11-29,-0.06451102931676944
2017-11-30,0.012577149628396178
2017-12-01,-0.01166032162386188
2017-12-04,-0.04932921258376588
2017-12-05,0.00035993042710114054
2017-12-06,0.0
2017-12-07,0.00017968116024036362
2017-12-08,0.013751617515985082
2017-12-11,0.009663889961917471
2017-12-12,-0.009395805901556975
2017-12-13,-0.011612532299583256
2017-12-14,-0.011120820539569087
2017-12-15,0.019862202041525556
2017-12-18,0.020631316759793794
2017-12-19,-0.0066219868071816235
2017-12-20,0.00842035575373612
2017-12-21,-0.01095958930821872
2017-12-22,-0.004748871065068383
2017-12-26,-0.0002650690573514636
2017-12-27,-0.002209446564576889
2017-12-28,0.00550152427143491
2017-12-29,-0.008383865577329841
2018-01-02,0.03515485394749884
2018-01-03,0.018828909169302577
2018-01-04,0.00928262868437213
2018-01-05,0.003929764178177919
2018-01-08,0.01240959219203197
2018-01-09,-0.0017276304345286153
2018-01-10,-0.010959926360340044
2018-01-11,0.014164287172740542
2018-01-12,0.00961211688910324
2018-01-16,-0.0243303657091547
2018-01-17,0.005087290729958838
2018-01-18,-0.006887478848780937
2018-01-19,0.002590237983795207
2018-01-22,0.0016669588010669312
2018-01-23,0.007904083638095027
2018-01-24,-0.009658272693141456
2018-01-25,-0.0199215862246378
2018-01-26,0.041163500680767795
2018-01-29,0.002777399828079341
2018-01-30,-0.025904204907156614
2018-01-31,-0.003847061633833304
2018-02-01,0.008982727568223936
2018-02-02,-0.04284885507525338
2018-02-05,-0.047809366533161146
2018-02-06,0.041080687010648154
2018-02-07,-0.03542606249680136
2018-02-08,-0.05618189125092443
2018-02-09,0.06029671067198916
2018-02-12,-0.0015442630612526598
2018-02-13,0.0005457075694270674
2018-02-14,0.027462117297754718
2018-02-15,0.028144234044897853
2018-02-16,0.007144508172918229
2018-02-20,0.022905979466700366
2018-02-21,-0.021056077804536222
2018-02-22,0.00025614250086536394
2018-02-23,0.007338539422371726
2018-02-26,0.014993451152085724
2018-02-27,-0.010348710587704146
2018-02-28,-0.012818390740392371
2018-03-01,-0.011019861032339318
2018-03-02,0.020557861778758957
2018-03-05,0.0022852790598966166
2018-03-06,0.005151146474194901
2018-03-07,0.0028562962599254504
2018-03-08,0.00418887216588959
2018-03-09,0.04171175242152736
2018-03-12,0.00512533286320993
2018-03-13,-0.014421124250099004
2018-03-14,-0.0040421784545765505
2018-03-15,0.0016237234936726797
2018-03-16,0.010696610765416947
2018-03-19,-0.013309910837271621
2018-03-20,0.016658802880935797
2018-03-21,0.002238015193121834
2018-03-22,-0.042746680349353916
2018-03-23,-0.042822655858660186
2018-03-26,0.043171679988367684
2018-03-27,-0.03445974716966338
2018-03-28,-0.01914748295328561
2018-03-29,0.02261309030310854
2018-04-02,-0.04293000604369224
2018-04-03,0.014079152284184993
2018-04-04,0.017889008510508564
2018-04-05,-0.002273067869304368
2018-04-06,-0.027780274869621646
2018-04-09,0.005588560972186851
2018-04-10,0.03836482364628857
2018-04-11,0.00984131226443008
2018-04-12,0.03453580734429562
2018-04-13,-0.0015700124675099847
2018-04-16,0.009765760057635298
2018-04-17,0.019260739764551005
2018-04-18,-0.004663875207777446
2018-04-19,-0.028599245840841725
2018-04-20,-0.006071047340002189
2018-04-23,-0.004267419345354351
2018-04-24,8.402415704722443e-05
2018-04-25,0.0031088367006275597
2018-04-26,0.01566433619550711
2018-04-27,-0.007999968483030195
2018-04-30,-0.02643836591075366
2018-05-01,0.017250002696447275
2018-05-02,-0.006463752290410962
2018-05-03,0.01622295177067512
2018-05-04,0.029932719690959564
2018-05-07,-0.00024222751006464094
2018-05-08,0.002180379655804643
2018-05-09,0.016597941029443453
