Date,DHR
2015-06-02,-0.001265709437575091
2015-06-03,0.0051848343141061015
2015-06-04,-0.016505932129064926
2015-06-05,0.0010487583228058206
2015-06-08,-0.011409845207458025
2015-06-09,0.003415094430519794
2015-06-10,0.009624673207945467
2015-06-11,-0.001045968126828667
2015-06-12,-0.010241378497054088
2015-06-15,-0.006936892218505797
2015-06-16,0.0020127966580045786
2015-06-17,0.001181238422973685
2015-06-18,0.014399197007739062
2015-06-19,-0.0012798069992203676
2015-06-22,0.004776184320425925
2015-06-23,-0.006144924899314619
2015-06-24,-0.0019281152895377351
2015-06-25,0.00011735781910049425
2015-06-26,0.003862574908691574
2015-06-29,-0.011777140039970768
2015-06-30,0.00991167679377658
2015-07-01,0.008762771608667785
2015-07-02,0.005327711733995599
2015-07-06,-0.010714126454517192
2015-07-07,0.01397421800718357
2015-07-08,-0.015274852791223426
2015-07-09,0.0
2015-07-10,0.010613503089335063
2015-07-13,0.015580057243925305
2015-07-14,0.010909036060131827
2015-07-15,-0.007081799310413528
2015-07-16,0.004188676219636589
2015-07-17,0.00022530363929740282
2015-07-20,-0.001577502582613799
2015-07-21,-0.00891851551304046
2015-07-22,0.0007973179834379618
2015-07-23,0.013544029744232189
2015-07-24,-0.01426154663998247
2015-07-27,-0.006379694611721276
2015-07-28,0.013529118728401013
2015-07-29,0.028393349037356908
2015-07-30,0.010450289220542697
2015-07-31,-0.0032658228206240425
2015-08-03,-0.002512136416914945
2015-08-04,0.004707838965523514
2015-08-05,0.005449208428858876
2015-08-06,-0.0074784257799039855
2015-08-07,-0.0055696832287011055
2015-08-10,0.00977376002867203
2015-08-11,-0.00967915825857324
2015-08-12,-0.008455750400576001
2015-08-13,0.0015503797870199953
2015-08-14,0.005417878084142735
2015-08-17,0.00802957951265304
2015-08-18,-0.0015276779204459467
2015-08-19,-0.009616456489049074
2015-08-20,-0.020633415742183026
2015-08-21,-0.02039172781553189
2015-08-24,-0.033352794316410805
2015-08-25,-0.009755903624836137
2015-08-26,0.04133108203807656
2015-08-27,0.02065341635953799
2015-08-28,-0.004522074177294333
2015-08-31,-0.011810001092015576
2015-09-01,-0.02562666119964563
2015-09-02,0.017572781395707393
2015-09-03,0.006954285914080094
2015-09-04,-0.014847994912775442
2015-09-08,0.02266634175405735
2015-09-09,-0.012795831492566356
2015-09-10,-0.004166164479709633
2015-09-11,0.00918084443791467
2015-09-14,-0.0008065749648151765
2015-09-15,0.018785816912016973
2015-09-16,0.00984158004568414
2015-09-17,-0.012770392669454789
2015-09-18,-0.021786209906616283
2015-09-21,0.002436116542109845
2015-09-22,-0.009835710953788102
2015-09-23,0.0011688091218093888
2015-09-24,-0.0075873606109067016
2015-09-25,0.0031761448073983622
2015-09-28,-0.03388472528639763
2015-09-29,0.009829936455689747
2015-09-30,0.025699721335177284
2015-10-01,0.0014086040344671868
2015-10-02,0.015586556327733092
2015-10-05,0.015808452005530826
2015-10-06,-0.009087587287420762
2015-10-07,0.013871182683841354
2015-10-08,0.00508829917522613
2015-10-09,-0.004275010154269787
2015-10-12,0.01095935532735881
2015-10-13,-0.0032409902098151644
2015-10-14,-0.010651056892187594
2015-10-15,0.0092925908488517
2015-10-16,-0.0013470865325684311
2015-10-19,0.0023608418258900254
2015-10-20,0.0031409295679600824
2015-10-21,-0.0034665250751841903
2015-10-22,0.05453306151861659
2015-10-23,-0.012343115233667268
2015-10-26,-0.004740664685457641
2015-10-27,-0.0077937544633797096
2015-10-28,0.010255355158716117
2015-10-29,0.004751828020693738
2015-10-30,0.002902235462353131
2015-11-02,0.023791573827947943
2015-11-03,0.0017793010883595528
2015-11-04,0.0011494270682230745
2015-11-05,-0.0017741983221576385
2015-11-06,0.001986645686882005
2015-11-09,-0.004591953864039433
2015-11-10,-0.003039997652871551
2015-11-11,0.0002104824755311263
2015-11-12,-0.010828408414136903
2015-11-13,-0.005845771426033153
2015-11-16,0.017212252513870485
2015-11-17,0.002102257260384377
2015-11-18,0.01761929105696125
2015-11-19,-0.000824991807863773
2015-11-20,0.004126262011711512
2015-11-23,-0.0014382761172199166
2015-11-24,-0.007200880700808487
2015-11-25,0.0033153477932057474
2015-11-27,0.00020633910875478279
2015-11-30,-0.0047493176473965
2015-12-01,0.002697633189569837
2015-12-02,-0.006932230706678255
2015-12-03,-0.014898958202585688
2015-12-04,0.02094123274124038
2015-12-07,-0.002382385782333296
2015-12-08,-0.005504043493452904
2015-12-09,-0.013574324368129553
2015-12-10,0.0019057000708444516
2015-12-11,-0.01722157977696559
2015-12-14,0.003763117937429117
2015-12-15,-0.00867543516623559
2015-12-16,0.01696206797502331
2015-12-17,-0.022394948977939255
2015-12-18,-0.007182381699564089
2015-12-21,0.013701541140632267
2015-12-22,0.0028112567543456812
2015-12-23,0.010567214862411634
2015-12-24,-0.003414381616290041
2015-12-28,0.00010710214007114693
2015-12-29,0.008136117096366746
2015-12-30,-0.00870732199609725
2015-12-31,-0.005034909106265251
2016-01-04,-0.012920323228764685
2016-01-05,0.0018543907586499042
2016-01-06,-0.011649088842273558
2016-01-07,-0.025666857355583717
2016-01-08,0.000565584645140671
2016-01-11,-0.0005652649399701115
2016-01-12,0.001130750803677305
2016-01-13,-0.022924824687568512
2016-01-14,0.009131211836969966
2016-01-15,-0.024281446315573496
2016-01-19,0.004929628794020147
2016-01-20,-0.007125014957278131
2016-01-21,-0.006706270678801918
2016-01-22,0.010897174466038662
2016-01-25,-0.011365182603065294
2016-01-26,0.003555216121015503
2016-01-27,-0.005077888384369955
2016-01-28,0.0026114891463278056
2016-01-29,0.025807939387565426
2016-02-01,-0.007963378731508874
2016-02-02,-0.018496481710102874
2016-02-03,0.007940460802502436
2016-02-04,0.016581080379653335
2016-02-05,-0.016310632471598807
2016-02-08,-0.010582876511017525
2016-02-09,0.012479520202206329
2016-02-10,0.00023430455486095347
2016-02-11,-0.019011472912397798
2016-02-12,0.01591088029488108
2016-02-16,0.01848795025013117
2016-02-17,0.006705970011281259
2016-02-18,-0.004594157267546084
2016-02-19,-0.00023051713781208072
2016-02-22,0.012694608425117382
2016-02-23,-0.00490002328473349
2016-02-24,-0.0013746082483064859
2016-02-25,0.012155991634239527
2016-02-26,0.009177665102351407
2016-02-29,0.0022451355569421683
2016-03-01,0.01489883137152126
2016-03-02,-0.0012139205896763983
2016-03-03,0.003756938801514176
2016-03-04,-0.0013209794686822596
2016-03-07,-0.00518144493667827
2016-03-08,-0.014295167595104297
2016-03-09,-0.005396219525326207
2016-03-10,0.00836459505157472
2016-03-11,0.015693150812249756
2016-03-14,0.009601322429918069
2016-03-15,0.0025141403959361153
2016-03-16,-0.0045791656740364894
2016-03-17,0.024755814833965717
2016-03-18,0.018599959225974017
2016-03-21,-0.004512687703734475
2016-03-22,0.0024287524014865447
2016-03-23,-0.0009482437395136323
2016-03-24,-0.0006322754659877639
2016-03-28,0.00210973055100383
2016-03-29,0.0029482799220210687
2016-03-30,-0.0024142804372684346
2016-03-31,-0.001789015021971152
2016-04-01,0.008117049592516246
2016-04-04,-0.0196590656275627
2016-04-05,-0.005119969160753857
2016-04-06,0.00611133947098641
2016-04-07,-0.0059677977162688745
2016-04-08,-0.0009647199316327182
2016-04-11,-0.005472620047206944
2016-04-12,0.008631931808157356
2016-04-13,0.008236778703736292
2016-04-14,-0.0021218890379848254
2016-04-15,0.0007444564564187406
2016-04-18,0.0025498222888311606
2016-04-19,0.004980742870250632
2016-04-20,0.0009493412234353737
2016-04-21,0.01127238227897931
2016-04-22,0.0044798273512958176
2016-04-25,0.00031119674983348666
2016-04-26,-0.0009332040276330833
2016-04-27,0.008613476153698008
2016-04-28,-0.008642764833074135
2016-04-29,0.004151473457627564
2016-05-02,0.006614915064173665
2016-05-03,-0.0052368948385643765
2016-05-04,-0.010012570901438478
2016-05-05,0.002085549526696262
2016-05-06,0.01040479573930786
2016-05-09,-0.0005147541123964317
2016-05-10,0.012981606266045054
2016-05-11,-0.004169957625788867
2016-05-12,0.0021446605124124662
2016-05-13,-0.0076434327601622165
2016-05-16,0.013145588190925261
2016-05-17,-0.002128760213497838
2016-05-18,-0.0011175151448264975
2016-05-19,-0.0036610723386856225
2016-05-20,0.00796150235343851
2016-05-23,0.000911655996689742
2016-05-24,0.011432567498301793
2016-05-25,-0.0031009845119883694
2016-05-26,-0.004615472320931513
2016-05-27,-0.002923620983839359
2016-05-31,-0.005560557634220142
2016-06-01,0.004480552261760806
2016-06-02,0.0
2016-06-03,-0.00354825649402557
2016-06-06,0.007528562294299546
2016-06-07,0.0042414567118740365
2016-06-08,0.007139151455662018
2016-06-09,0.0022962101942118895
2016-06-10,-0.01075789036754693
2016-06-13,-0.012284961171023068
2016-06-14,0.005811176399569851
2016-06-15,-0.0045611858054768195
2016-06-16,0.008756684692861061
2016-06-17,-0.013222980768613057
2016-06-20,0.010024796646834533
2016-06-21,0.0029366670421684393
2016-06-22,0.000101144506907902
2016-06-23,0.01413598313832698
2016-06-24,-0.022202583399035802
2016-06-27,-0.009061994281103436
2016-06-28,0.008219991557769646
2016-06-29,0.02028162187927962
2016-06-30,0.008890095588681035
2016-07-01,0.013069290764643693
2016-07-05,0.6121839650104512
2016-07-06,0.00273587959714372
2016-07-07,0.0009929619472759388
2016-07-08,0.0019826170076586713
2016-07-11,-0.009646522480848185
2016-07-12,0.0032467532467532756
2016-07-13,0.008713322816289448
2016-07-14,-0.0019745207172131574
2016-07-15,0.0004942177303668416
2016-07-18,0.0002475423257934928
2016-07-19,-0.0007413324144988076
2016-07-20,0.006305555725383494
2016-07-21,-0.001228575594625303
2016-07-22,-0.0006153752229407505
2016-07-25,0.0006157541427835866
2016-07-26,-0.0020915458017672917
2016-07-27,-0.0033282620653378725
2016-07-28,0.004081756563131256
2016-07-29,0.0032024265613130876
2016-08-01,0.0007373332734252891
2016-08-02,-0.00699415488012245
2016-08-03,0.0006176682446090709
2016-08-04,0.0017287365734532933
2016-08-05,0.004684947244885107
2016-08-08,-0.002699724809646975
2016-08-09,-0.000984345488785232
2016-08-10,0.00024646724742583004
2016-08-11,0.003939847586610812
2016-08-12,-0.001839583551097479
2016-08-15,-0.0019660302493382797
2016-08-16,-0.006524321851049342
2016-08-17,0.003965234015317565
2016-08-18,-0.005677899624340066
2016-08-19,0.0022344884849405666
2016-08-22,0.0023533310424341813
2016-08-23,0.0012355586720398382
2016-08-24,-0.00518323107413321
2016-08-25,-0.0011164395104484859
2016-08-26,0.008444959704635657
2016-08-29,0.007881526537967698
2016-08-30,-0.007819893837166081
2016-08-31,0.0025862452674634273
2016-09-01,0.0003683054547638509
2016-09-02,-0.003069443679340478
2016-09-06,-0.02081564561932514
2016-09-07,-0.0018866753089807897
2016-09-08,-0.004410790296147993
2016-09-09,-0.02506314209734528
2016-09-12,0.01545029188022129
2016-09-13,-0.01726118129815679
2016-09-14,-0.005333901983424538
2016-09-15,0.00457798629285433
2016-09-16,-0.0029947683450339824
2016-09-19,0.003134214305910099
2016-09-20,-0.001172140969206259
2016-09-21,0.009515280499622136
2016-09-22,0.0028411320230810055
2016-09-23,-0.001030211949324178
2016-09-26,-0.012759992672158216
2016-09-27,0.013446981500776056
2016-09-28,0.0014835752240389688
2016-09-29,-0.006312564636801743
2016-09-30,0.01633617564533907
2016-10-03,-0.005102744796461001
2016-10-04,-0.004231416410967026
2016-10-05,0.0015452249036762566
2016-10-06,0.006942264584341107
2016-10-07,-0.0008933749286560433
2016-10-10,-0.000383479523191399
2016-10-11,-0.02403478826862171
2016-10-12,0.005763832433562488
2016-10-13,-0.007423854114521067
2016-10-14,-0.0006559268509056526
2016-10-17,-0.0039396764083897695
2016-10-18,0.007514364687952524
2016-10-19,0.00955126764195846
2016-10-20,0.03913943430013078
2016-10-21,-0.00012460033853678443
2016-10-24,0.001496286100113542
2016-10-25,-0.018930975735540922
2016-10-26,-0.013076326221355239
2016-10-27,0.007589317569912657
2016-10-28,-0.0017870945303677388
2016-10-31,0.004604367421815914
2016-11-01,-0.019350544991136975
2016-11-02,-0.0037652511783305975
2016-11-03,-0.002606055218426717
2016-11-04,0.005226432619056531
2016-11-07,0.01637616101346695
2016-11-08,0.009334966028372804
2016-11-09,0.016470149666189204
2016-11-10,0.00012429894444343503
2016-11-11,0.008724007857491278
2016-11-14,-0.022732822710665124
2016-11-15,0.006700567245168987
2016-11-16,0.007283498694552248
2016-11-17,-0.0029918642778007376
2016-11-18,-0.01225457155636922
2016-11-21,0.0029117088468426644
2016-11-22,-0.010098678731555122
2016-11-23,0.009436405931311231
2016-11-25,0.005053110787665238
2016-11-28,-0.006661599435978216
2016-11-29,0.0012654975749741837
2016-11-30,-0.012132264861862807
2016-12-01,-0.01471138230566893
2016-12-02,0.0038954538276547712
2016-12-05,-0.0027166430228211524
2016-12-06,0.003501642912045355
2016-12-07,-0.0052985748124845244
2016-12-08,0.010003914894827881
2016-12-09,0.004631136004071612
2016-12-12,-0.003457369321450132
2016-12-13,0.01811641964659816
2016-12-14,-0.006688502142540909
2016-12-15,0.012958913036015929
2016-12-16,-0.006396338837648452
2016-12-19,-0.007700204291827939
2016-12-20,0.003053330168101054
2016-12-21,-0.006214545777846192
2016-12-22,-0.0003831702902701295
2016-12-23,0.007915470829792826
2016-12-27,-0.0016467457500282112
2016-12-28,-0.007179555508484481
2016-12-29,0.0011518695627588116
2016-12-30,-0.004857904572651672
2017-01-03,0.012076020163389156
2017-01-04,0.006346943091378732
2017-01-05,0.009207779412103934
2017-01-06,0.005249121870064322
2017-01-09,0.0019894943998879366
2017-01-10,0.006328053264849531
2017-01-11,0.0030830766497056405
2017-01-12,-0.0007375539560102728
2017-01-13,0.0008610228620862248
2017-01-17,-0.005531250657465958
2017-01-18,0.003460821988697127
2017-01-19,-0.007266779087067854
2017-01-20,-0.0008686163315436701
2017-01-23,-0.006581382496520627
2017-01-24,0.0003749441420606292
2017-01-25,0.012495058796126779
2017-01-26,-0.002961646904842352
2017-01-27,0.0021042033817006978
2017-01-30,-0.0074112924132992974
2017-01-31,0.04430082872096386
2017-02-01,-0.004528053405848831
2017-02-02,0.001915537210243512
2017-02-03,-0.00011938511206621705
2017-02-06,-0.008364380738130062
2017-02-07,0.001084198370290057
2017-02-08,-0.0012037317301699657
2017-02-09,0.009399753477063122
2017-02-10,0.0026267323460313907
2017-02-13,0.0025008635902967757
2017-02-14,-0.0010693834641338773
2017-02-15,0.006064479773984832
2017-02-16,-0.004254923863438287
2017-02-17,-0.002374030291384055
2017-02-21,0.00832845252683967
2017-02-22,0.0005896359843760024
2017-02-23,0.003891988571860905
2017-02-24,0.0111590747950987
2017-02-27,0.0005809422216520588
2017-02-28,-0.006733664451558319
2017-03-01,0.0199880556688381
2017-03-02,-0.00733447567136325
2017-03-03,0.002424746066926442
2017-03-06,-0.008522127351870412
2017-03-07,-0.00023297431900559662
2017-03-08,0.006390169233122522
2017-03-09,0.007965574316977087
2017-03-10,0.005154310076889157
2017-03-13,-0.0029624570604562805
2017-03-14,-0.0073143574915525145
2017-03-15,0.0070230227164884695
2017-03-16,-0.012233162240370077
2017-03-17,0.0031251578578650463
2017-03-20,-0.0023071223198780633
2017-03-21,-0.002197725890050517
2017-03-22,0.00046388408922237723
2017-03-23,-0.0002319383222636473
2017-03-24,-0.003360147428194904
2017-03-27,0.00034874464431577934
2017-03-28,-0.0017434277990385771
2017-03-29,-0.0015158773228696187
2017-03-30,0.0011675805730393396
2017-03-31,-0.0022162647718801942
2017-04-03,-0.0005847707902492116
2017-04-04,-0.002456741678704799
2017-04-05,0.005863650862937275
2017-04-06,0.004197422064939227
2017-04-07,-0.0006966289123436775
2017-04-10,0.0004649855873180009
2017-04-11,0.0011611443989822945
2017-04-12,-0.005335795944516941
2017-04-13,0.0003494406080872814
2017-04-17,0.01072540391716581
2017-04-18,-0.0018453952579265964
2017-04-19,-0.0011553751619464148
2017-04-20,-0.041069109972789564
2017-04-21,-0.014356279020867224
2017-04-24,0.009302023526051695
2017-04-25,0.010186869220624839
2017-04-26,-0.0038413278021134367
2017-04-27,-0.000843837361723998
2017-04-28,0.0050658972405142055
2017-05-01,-0.0024003008133642867
2017-05-02,-0.0015636534944717395
2017-05-03,-0.0022888939218994597
2017-05-04,0.01533596966062678
2017-05-05,-0.0026164067977838545
2017-05-08,-0.005604710385064937
2017-05-09,-0.002637948584573113
2017-05-10,0.0004806608764316156
2017-05-11,-0.0051676327416237955
2017-05-12,0.000724820643099422
2017-05-15,0.005311573501536326
2017-05-16,-0.003242109759656109
2017-05-17,-0.013371595892106791
2017-05-18,-0.0014655445718916305
2017-05-19,0.004401992564915913
2017-05-22,0.009374195978525623
2017-05-23,0.012544147055735255
2017-05-24,0.00011894214391938718
2017-05-25,0.0065506308778644495
2017-05-26,-0.0013017057480128047
2017-05-30,0.0048576254181593725
2017-05-31,0.0015331012511465847
2017-06-01,0.0136567060886148
2017-06-02,0.008594507786859884
2017-06-05,-0.003569650899351906
2017-06-06,-0.009245103822588363
2017-06-07,-0.003499499825447727
2017-06-08,-0.01018409480228788
2017-06-09,-0.0008276473578929799
2017-06-12,-0.004971056531127616
2017-06-13,0.0011896398524455787
2017-06-14,0.003445409782340203
2017-06-15,-0.0009471688275202172
2017-06-16,0.0011851630354680065
2017-06-19,0.009351143360580183
2017-06-20,0.004808273453764
2017-06-21,0.0093370303289535
2017-06-22,-0.006012740603773659
2017-06-23,-0.0034902408153748565
2017-06-26,-0.002218026060213374
2017-06-27,-0.00994494374459376
2017-06-28,0.002840786233875736
2017-06-29,-0.008144164243404473
2017-06-30,0.0042839449754374925
2017-07-03,-0.0015406164392188781
2017-07-05,-0.002017287889000241
2017-07-06,-0.01379476569463578
2017-07-07,0.0016879450499618365
2017-07-10,-0.006139203231573909
2017-07-11,0.006540658045183667
2017-07-12,0.004693166289390982
2017-07-13,0.009222445163362458
2017-07-14,0.008782501191036296
2017-07-17,0.005529431187496714
2017-07-18,0.00011705166911490927
2017-07-19,0.0036265050873898197
2017-07-20,-0.03019007839031229
2017-07-21,-0.0018027129267432773
2017-07-24,-0.00024103243193007717
2017-07-25,-0.012525304555664585
2017-07-26,0.00024382173907211424
2017-07-27,-0.010364581489640368
2017-07-28,0.0033265767230759025
2017-07-31,0.0007367151586712417
2017-08-01,-0.008221217517580537
2017-08-02,0.005691071377454282
2017-08-03,0.0
2017-08-04,-0.003321556300346362
2017-08-07,0.0051842928617700235
2017-08-08,-0.014245170818971475
2017-08-09,-0.0004985377154352877
2017-08-10,-0.011716135772769865
2017-08-11,0.006684452067009294
2017-08-14,0.00977215064083059
2017-08-15,-0.0004963856057261795
2017-08-16,0.01241269852533855
2017-08-17,-0.007969382396411206
2017-08-18,-0.0004942630925899305
2017-08-21,0.002596689086107773
2017-08-22,0.017760239357644148
2017-08-23,-0.008482632382820432
2017-08-24,-0.00012260084984327957
2017-08-25,0.004278344386414501
2017-08-28,0.0025559186711441306
2017-08-29,-0.0046130859429222015
2017-08-30,0.0018293167206260286
2017-08-31,0.01558338375584567
2017-09-01,-0.002277563578770847
2017-09-05,-0.002042788224550396
2017-09-06,0.011558162966710306
2017-09-07,0.012853470163717295
2017-09-08,0.019506982209193113
2017-09-11,0.0035728986428482656
2017-09-12,0.002296988626366847
2017-09-13,-0.00034401457123311996
2017-09-14,0.013870370510682628
2017-09-15,-0.0027134812624469706
2017-09-18,-0.001133853783392702
2017-09-19,-0.014073638069200145
2017-09-20,-0.0047195149237769796
2017-09-21,-0.00046263895957265877
2017-09-22,0.004165677841016624
2017-09-25,-0.008988193404108502
2017-09-26,-0.006278928726597521
2017-09-27,0.0
2017-09-28,-0.0032819064511897533
2017-09-29,0.008701637788795402
2017-10-02,0.008626884366211396
2017-10-03,0.0
2017-10-04,0.004160849486155582
2017-10-05,0.0010357994927856495
2017-10-06,0.007589165413290244
2017-10-09,-0.0068469061102734985
2017-10-10,0.0016082498143263901
2017-10-11,-0.0024088593151886384
2017-10-12,0.0008051312632644247
2017-10-13,-0.0021834079033873355
2017-10-16,-0.008175915006221168
2017-10-17,-0.010101124099243575
2017-10-18,0.009265969881518732
2017-10-19,0.04706553304157057
2017-10-20,0.007658186340193884
2017-10-23,-0.0035249122381719733
2017-10-24,0.005305973221927829
2017-10-25,-0.0032984851579443975
2017-10-26,0.008935383155167731
2017-10-27,0.008637738865846734
2017-10-30,-0.0047695389851664105
2017-10-31,0.005010462301426655
2017-11-01,0.006935777514654351
2017-11-02,-0.002152537197879556
2017-11-03,0.004530310138239013
2017-11-06,-0.005475973836822412
2017-11-07,0.006261862250007022
2017-11-08,0.0004292443834865711
2017-11-09,-0.002788700088155349
2017-11-10,-0.007958660504273296
2017-11-13,0.011817245856316383
2017-11-14,-0.0015000713773691832
2017-11-15,-0.008262835194117968
2017-11-16,0.0125516019845886
2017-11-17,-0.0029919371315827448
2017-11-20,0.004072398190045234
2017-11-21,0.005337206630222191
2017-11-22,-0.00445922150683109
2017-11-24,0.002773043487275917
2017-11-27,0.00031888837901306033
2017-11-28,0.002870976905883671
2017-11-29,-0.004028548536880838
2017-11-30,0.004470611376254929
2017-12-01,-0.005722805568736944
2017-12-04,-0.010658673596157464
2017-12-05,-0.0008619072910189818
2017-12-06,-0.0022643742521761823
2017-12-07,0.00162088815765693
2017-12-08,0.005395275547213307
2017-12-11,0.0003218587760638325
2017-12-12,0.00547136947841298
2017-12-13,0.004587966085437989
2017-12-14,-0.013807692919728276
2017-12-15,0.012386000560524746
2017-12-18,0.003829561279668825
2017-12-19,0.00021207827351643616
2017-12-20,0.0025426043793947972
2017-12-21,-0.008454732787994024
2017-12-22,-0.0038367194698779583
2017-12-26,-0.0014981753005367526
2017-12-27,0.002571580679258556
2017-12-28,0.0014985762953292348
2017-12-29,-0.007909479125989494
2018-01-02,-0.004093858080865598
2018-01-03,0.013306221591768308
2018-01-04,0.004803805247253878
2018-01-05,0.006268743078223338
2018-01-08,0.005701680737845161
2018-01-09,0.035275483167592325
2018-01-10,-0.003752164614844622
2018-01-11,0.003562808330846101
2018-01-12,0.008114599342334827
2018-01-16,0.0008048028354001868
2018-01-17,0.0012063677525617766
2018-01-18,0.0015062321405403534
2018-01-19,0.008221286496036706
2018-01-22,-0.00586737142539373
2018-01-23,-0.0001997885252266185
2018-01-24,0.014307200202982262
2018-01-25,0.013020037116538985
2018-01-26,0.010710925614063393
2018-01-29,-0.001059793217649374
2018-01-30,-0.020156145700376937
2018-01-31,-0.003149626036137332
2018-02-01,0.005726750746813725
2018-02-02,0.003141761279818134
2018-02-05,-0.0536310734301787
2018-02-06,0.003619087329197912
2018-02-07,-0.018546747547882103
2018-02-08,-0.03244108568482962
2018-02-09,0.024956545012024378
2018-02-12,0.010057328914691022
2018-02-13,-0.004506767944895573
2018-02-14,0.011791794579001369
2018-02-15,0.014256047527385851
2018-02-16,0.0007181542093877002
2018-02-20,-0.007073959797983864
2018-02-21,0.005162511067449138
2018-02-22,0.0001027199285807967
2018-02-23,0.02023438774006725
2018-02-26,0.015100850282308453
2018-02-27,-0.012496278740465216
2018-02-28,-0.017977365307482174
2018-03-01,-0.018306194157725053
2018-03-02,0.0023962168882871726
2018-03-05,0.014134062081819554
2018-03-06,0.0017420316651897139
2018-03-07,0.03140670890495789
2018-03-08,0.007835756038863995
2018-03-09,0.020962493625694467
2018-03-12,-0.0032773542818949064
2018-03-13,-0.005802497384402416
2018-03-14,-0.006030997800720472
2018-03-15,0.00039110892976279565
2018-03-16,-0.0028367831776013874
2018-03-19,-0.015893265188472783
2018-03-20,0.002492219968349918
2018-03-21,-0.007458249846012621
2018-03-22,-0.02324410814437272
2018-03-23,-0.01589927042981032
2018-03-26,0.02313961575019352
2018-03-27,-0.009270741352693457
2018-03-28,-0.005870396392992916
2018-03-29,0.014400823188388756
2018-04-02,-0.018486332868758337
2018-04-03,0.022164378918576588
2018-04-04,0.008449410958504933
2018-04-05,0.0016151831161583807
2018-04-06,-0.025800897714695403
2018-04-09,0.009724508585131186
2018-04-10,0.019672043646387527
2018-04-11,-0.011052945964953431
2018-04-12,0.0058930443433475865
2018-04-13,0.002424242968465107
2018-04-16,0.011890615794297288
2018-04-17,0.012646871745251254
2018-04-18,0.006981905704889657
2018-04-19,-0.008789084966826621
2018-04-20,-0.0015762672673830247
2018-04-23,-0.0013815538827506302
2018-04-24,-0.010869544211064674
2018-04-25,0.003895915434443342
2018-04-26,0.012837201007159793
2018-04-27,-0.0013754068486124815
