Date,DHI
2015-04-27,-0.011667162666879727
2015-04-28,0.005331241668156128
2015-04-29,-0.017424368653575217
2015-04-30,-0.020817119885859547
2015-05-01,0.015354324585507007
2015-05-04,-0.006591627438378822
2015-05-05,-0.017174053338798734
2015-05-06,0.003574139566138834
2015-05-07,0.017807813453945442
2015-05-08,0.007775877651576835
2015-05-11,-0.018518391893280195
2015-05-12,0.0
2015-05-13,-0.0038225778616999273
2015-05-14,0.02017400020407556
2015-05-15,0.02016307972488307
2015-05-18,0.005701158083408986
2015-05-19,0.011715874585014552
2015-05-20,0.005603351969531989
2015-05-21,-0.0007430719088038495
2015-05-22,-0.009293524282732224
2015-05-26,-0.01425900590353324
2015-05-27,0.003806802637688067
2015-05-28,-0.0007585701014169999
2015-05-29,-0.008728602285440812
2015-06-01,0.012251250825382032
2015-06-02,-0.004916966721433047
2015-06-03,0.005701158083408986
2015-06-04,-0.009448387231809074
2015-06-05,-0.0019073120618207096
2015-06-08,-0.0091745308022404
2015-06-09,-0.005015528893323573
2015-06-10,0.018999593229858114
2015-06-11,0.005327610346700817
2015-06-12,0.010976233506061028
2015-06-15,-0.0022461048243923587
2015-06-16,-0.005253402098787219
2015-06-17,0.003017694454760411
2015-06-18,0.008649819264382907
2015-06-19,0.01752440289702406
2015-06-22,0.010626548379694345
2015-06-23,0.0010877418582513343
2015-06-24,0.011228043430613344
2015-06-25,-0.002149143543029086
2015-06-26,0.00394820028507481
2015-06-29,-0.020736626873607777
2015-06-30,-0.0010951319897681833
2015-07-01,0.007309896219762191
2015-07-02,0.0010885312749859821
2015-07-06,-0.0010873476630479662
2015-07-07,0.019593562949746568
2015-07-08,-0.019572853250143796
2015-07-09,0.004355782632552874
2015-07-10,0.018792891059691508
2015-07-13,0.00283792850109732
2015-07-14,0.0024760660884055596
2015-07-15,-0.025406019412207104
2015-07-16,-0.002896110583563205
2015-07-17,-0.014524468278961589
2015-07-20,-0.010317031330802306
2015-07-21,0.009307761691482952
2015-07-22,0.027665071457553037
2015-07-23,-0.015434374282505936
2015-07-24,-0.02551961734823638
2015-07-27,0.00037445584767903384
2015-07-28,0.03178727971912387
2015-07-29,0.03588247288058111
2015-07-30,0.031140778412136916
2015-07-31,0.007465223354975459
2015-08-03,-0.0003366215393878491
2015-08-04,-0.017183526975034114
2015-08-05,-0.013639246704012398
2015-08-06,-0.003134680432056114
2015-08-07,-0.003843670246126085
2015-08-10,0.0192915360861472
2015-08-11,0.011011854216411487
2015-08-12,0.01974104710738178
2015-08-13,0.024031938818221077
2015-08-14,-0.0013036869372272664
2015-08-17,0.01860328120264465
2015-08-18,0.014418536010450067
2015-08-19,0.017371994785548406
2015-08-20,-0.017075361691285984
2015-08-21,-0.02053072848854076
2015-08-24,-0.04772651409794981
2015-08-25,-0.042329973511152086
2015-08-26,0.04384753218776871
2015-08-27,0.02710010612231195
2015-08-28,-0.006266773482314414
2015-08-31,0.007965825978013097
2015-09-01,-0.02337814597804222
2015-09-02,0.03438926057145486
2015-09-03,0.019557105305108013
2015-09-04,-0.028452898851328734
2015-09-08,0.03586716164467374
2015-09-09,-0.017789135226514485
2015-09-10,-0.0045278987275084726
2015-09-11,0.018193768227138474
2015-09-14,0.0028715555202893928
2015-09-15,-0.003499757325723385
2015-09-16,0.008301687095820354
2015-09-17,0.018049132013302938
2015-09-18,-0.01679611102983125
2015-09-21,-0.02910475670995738
2015-09-22,-0.024112212652872556
2015-09-23,0.006677739458587517
2015-09-24,0.010945434826929556
2015-09-25,0.005249173067833679
2015-09-28,-0.04308067306671115
2015-09-29,-0.017053129653543997
2015-09-30,0.0187368822096452
2015-10-01,0.00749293458466771
2015-10-02,0.005071094774158347
2015-10-05,0.04507227529742641
2015-10-06,-0.034438304499581296
2015-10-07,0.019333280952290144
2015-10-08,0.0022892946404982073
2015-10-09,0.0
2015-10-12,0.009135361459627456
2015-10-13,-0.016488990949949156
2015-10-14,-0.03714661779062278
2015-10-15,0.02150919739570689
2015-10-16,0.004010901844470727
2015-10-19,0.010985085271745687
2015-10-20,0.024695419796521678
2015-10-21,0.006748095682235
2015-10-22,-0.012129089122272285
2015-10-23,0.005815961014951743
2015-10-26,-0.00674599617142202
2015-10-27,-0.027813969896680946
2015-10-28,0.011976316339132431
2015-10-29,-0.040762712788122824
2015-10-30,0.00891029704656443
2015-11-02,0.01392681421264097
2015-11-03,0.0040200937756049715
2015-11-04,-0.005672601411774614
2015-11-05,-0.013422633539658557
2015-11-06,0.0
2015-11-09,-0.02142850119922801
2015-11-10,0.08272497256909594
2015-11-11,0.027929295730997783
2015-11-12,-0.03216742442149789
2015-11-13,-0.010326056391157912
2015-11-16,0.02347588588376115
2015-11-17,-0.002548601096360903
2015-11-18,0.01788572353743212
2015-11-19,0.00596165469780674
2015-11-20,0.005302671397065417
2015-11-23,0.0009305775067327549
2015-11-24,0.014879482307497138
2015-11-25,0.0024493543770889303
2015-11-27,0.0009163688737665598
2015-11-30,-0.014037176337530988
2015-12-01,0.022283772147243752
2015-12-02,-0.021798029817530984
2015-12-03,-0.020117756394330222
2015-12-04,0.042008739344704615
2015-12-07,-0.002121562511187003
2015-12-08,-0.013365985934683522
2015-12-09,-0.01970447594526792
2015-12-10,0.0160175482231526
2015-12-11,-0.01236472254616261
2015-12-14,-0.025039045948296423
2015-12-15,0.009951824448964475
2015-12-16,0.025428901168133677
2015-12-17,-0.02293862828697224
2015-12-18,-0.024428730862595782
2015-12-21,0.021463408983437793
2015-12-22,0.014963242456410786
2015-12-23,0.007842099728986307
2015-12-24,0.0009335685501099533
2015-12-28,0.004042437717516334
2015-12-29,0.009910406645994518
2015-12-30,-0.0052135653478819766
2015-12-31,-0.012638461008040225
2016-01-04,-0.05120207052346548
2016-01-05,0.0009871602193338713
2016-01-06,-0.024983373041479462
2016-01-07,-0.03809878244225129
2016-01-08,-0.04241141748156385
2016-01-11,0.013909235374666595
2016-01-12,0.018050753463821012
2016-01-13,-0.03404254583275035
2016-01-14,-0.01174760924017193
2016-01-15,-0.010029493274263834
2016-01-19,0.01050638807903348
2016-01-20,-0.017081495871522412
2016-01-21,0.006800507136371259
2016-01-22,0.03977471763127327
2016-01-25,-0.047275516931302164
2016-01-26,0.035605959970772316
2016-01-27,-0.019019602019118342
2016-01-28,-0.001491388054191134
2016-01-29,0.027259336087265496
2016-02-01,-0.017448466333228607
2016-02-02,-0.031446621295505905
2016-02-03,-0.014175973790844565
2016-02-04,-0.002332078363485146
2016-02-05,-0.047915940829134196
2016-02-08,-0.039279630690725154
2016-02-09,0.023849904514497755
2016-02-10,0.017886829674736315
2016-02-11,-0.050673884390529
2016-02-12,0.04218668005617254
2016-02-16,0.023543915650658498
2016-02-17,-0.00121087000434017
2016-02-18,-0.006868605707118447
2016-02-19,0.017494043441043106
2016-02-22,0.043582603977337264
2016-02-23,0.00804579408938455
2016-02-24,0.006461505335913831
2016-02-25,0.027945477107242045
2016-02-26,-0.0018368765984531077
2016-02-29,-0.016562390108949665
2016-03-01,0.03555405283213742
2016-03-02,0.013733345057131752
2016-03-03,0.020677010585190336
2016-03-04,-0.008033098406138417
2016-03-07,-0.00880285005397996
2016-03-08,-0.016341194407499926
2016-03-09,0.013362195186372938
2016-03-10,0.0017817373279847004
2016-03-11,0.051583295834907394
2016-03-14,-0.002368225871455354
2016-03-15,-0.005425487001467277
2016-03-16,0.018411375216947246
2016-03-17,0.008369350571599377
2016-03-18,0.0029882312253741716
2016-03-21,-0.00959948255686538
2016-03-22,-0.004679038318095241
2016-03-23,-0.014439551210543078
2016-03-24,0.0017036421716218886
2016-03-28,0.014285824186782703
2016-03-29,0.03018109265204294
2016-03-30,-0.017903634074064034
2016-03-31,0.001988805629246082
2016-04-01,0.0056234850125940206
2016-04-04,-0.014473883019507361
2016-04-05,-0.00867800262714924
2016-04-06,0.02592583630237688
2016-04-07,-0.00722014272541327
2016-04-08,0.008264425272356712
2016-04-11,-0.005573773104936897
2016-04-12,0.012528765039553358
2016-04-13,0.028980852679013624
2016-04-14,-0.006329219342990133
2016-04-15,-0.0009555848600083516
2016-04-18,0.000956498875852807
2016-04-19,-0.0038214643006757587
2016-04-20,0.00447560178699713
2016-04-21,0.01145756527074382
2016-04-22,-0.020138151143619387
2016-04-25,-0.0006426243128800913
2016-04-26,0.009318916124117171
2016-04-27,0.002865303288285048
2016-04-28,-0.03619036958986821
2016-04-29,-0.009881726190219209
2016-05-02,0.018962304982580225
2016-05-03,-0.02089444087697423
2016-05-04,-0.007002245742695812
2016-05-05,-0.005708743967017371
2016-05-06,-0.002364084251805121
2016-05-09,0.0020312210976221046
2016-05-10,0.004391843568102294
2016-05-11,-0.017875208562467382
2016-05-12,0.001030599375776431
2016-05-13,-0.0017156320527190738
2016-05-16,0.008934764066273138
2016-05-17,0.0030653755307612496
2016-05-18,-0.0020374577841152375
2016-05-19,-0.005103577496573641
2016-05-20,0.016073903808194956
2016-05-23,-0.01581962074604093
2016-05-24,0.04240768332443423
2016-05-25,0.0022965115696003124
2016-05-26,0.0013090982361918524
2016-05-27,-0.00032679499836874015
2016-05-31,-0.0006538036565024719
2016-06-01,0.010471013493005055
2016-06-02,0.0058291152928633405
2016-06-03,-0.002253763478226367
2016-06-06,-0.0012907836618012425
2016-06-07,0.02067854986824491
2016-06-08,0.012978723304865047
2016-06-09,-0.00843731531391112
2016-06-10,-0.018594484140643686
2016-06-13,-0.018304608474439266
2016-06-14,-0.006542106795886848
2016-06-15,0.01152491161661473
2016-06-16,-0.005859746799098731
2016-06-17,0.011787674281448002
2016-06-20,0.005825410694285216
2016-06-21,-0.002252313053472066
2016-06-22,-0.007094697026348351
2016-06-23,0.016239158705851686
2016-06-24,-0.029721925536488447
2016-06-27,-0.02898547001199736
2016-06-28,0.025780081093579765
2016-06-29,0.024471017041811205
2016-06-30,0.016139492906360076
2016-07-01,0.0117534483967483
2016-07-05,-0.0025118608480717564
2016-07-06,0.029587659122658705
2016-07-07,0.0036686656868778478
2016-07-08,0.03015521801824561
2016-07-11,0.0011830225449975806
2016-07-12,-0.0011816246563893795
2016-07-13,0.0023652347578868582
2016-07-14,0.002950235530059242
2016-07-15,-0.00588218443828048
2016-07-18,0.004437632797642754
2016-07-19,0.003534670150336483
2016-07-20,0.00997933532602402
2016-07-21,-0.0034871730905414733
2016-07-22,-0.009623960323518865
2016-07-25,-0.006183479071855569
2016-07-26,0.005333610666846456
2016-07-27,-0.004126686844369121
2016-07-28,-0.0014796699020342974
2016-07-29,-0.02548938578524096
2016-08-01,-0.0009121682097934514
2016-08-02,-0.023135434303104607
2016-08-03,0.006232556275667767
2016-08-04,-0.004346597560181076
2016-08-05,0.007171914344097585
2016-08-08,-0.005882224263331959
2016-08-09,0.004982944416072721
2016-08-10,-0.003408865866396771
2016-08-11,0.005907699743848083
2016-08-12,-0.00587300380079836
2016-08-15,0.009328160336231628
2016-08-16,-0.0033888488667990213
2016-08-17,-0.00927350602361865
2016-08-18,0.0
2016-08-19,-0.005304131304150972
2016-08-22,0.005959785252217742
2016-08-23,0.028687132802083903
2016-08-24,-0.009699672098711698
2016-08-25,-0.0012241415544821388
2016-08-26,-0.021146415358302417
2016-08-29,-0.0031308919434079874
2016-08-30,0.007851680945802464
2016-08-31,-0.0009347330388286279
2016-09-01,-0.015595864750918786
2016-09-02,0.001584494818675397
2016-09-06,-0.0050617633992335875
2016-09-07,0.018123942747718225
2016-09-08,-0.01499045819950584
2016-09-09,-0.04185164434866551
2016-09-12,0.011581394449075022
2016-09-13,-0.017664254112995326
2016-09-14,0.0026639371383101462
2016-09-15,0.011956356324225759
2016-09-16,-0.016409764103300306
2016-09-19,0.016349825573326315
2016-09-20,-0.017071493116704195
2016-09-21,0.010687707896241516
2016-09-22,0.011566715113228598
2016-09-23,-0.014047641620260287
2016-09-26,-0.008615285993993749
2016-09-27,0.0033426210861131622
2016-09-28,0.00999333478802833
2016-09-29,-0.005936770803943503
2016-09-30,0.0019906956676205567
2016-10-03,-0.0039735509751616105
2016-10-04,-0.005984069652537727
2016-10-05,0.006020094316240954
2016-10-06,0.006648841996498289
2016-10-07,-0.022457001409309396
2016-10-10,0.0006757655840801124
2016-10-11,-0.014179648017070723
2016-10-12,0.00924650897367374
2016-10-13,-0.020020383804358888
2016-10-14,0.0
2016-10-17,-0.002770233370954278
2016-10-18,0.020833407871443388
2016-10-19,0.01122455417001822
2016-10-20,-0.012108895177194934
2016-10-21,-0.009874045878592197
2016-10-24,0.007221551149616756
2016-10-25,-0.016387870830339435
2016-10-26,-0.007983597920441232
2016-10-27,-0.01819417008680191
2016-10-28,0.020669666714954626
2016-10-31,0.006634154149567806
2016-11-01,-0.005896690983472119
2016-11-02,-0.001744457230201113
2016-11-03,-0.011184991869964134
2016-11-04,0.01626017166665439
2016-11-07,0.02156530872577478
2016-11-08,-0.05447751672321377
2016-11-09,-0.008282210656299971
2016-11-10,-0.0007261603504078451
2016-11-11,-0.006904071294592029
2016-11-14,0.02341745060697109
2016-11-15,0.01215592008939037
2016-11-16,-0.018367837343068016
2016-11-17,0.02806751847063027
2016-11-18,-0.0010500448767952753
2016-11-21,0.012963994512158239
2016-11-22,-0.006571977335952384
2016-11-23,0.006638518343332178
2016-11-25,0.0024298665704591826
2016-11-28,-0.013504131557366184
2016-11-29,0.01228498300782932
2016-11-30,-0.038834947223587046
2016-12-01,-0.014790818461776656
2016-12-02,-0.0010983492993246191
2016-12-05,0.008431114835876885
2016-12-06,0.019629142168262836
2016-12-07,0.026024824637448596
2016-12-08,0.024670001270591158
2016-12-09,-0.021363322439095556
2016-12-12,0.01004883843525306
2016-12-13,0.0034301841250086174
2016-12-14,-0.026324599709400598
2016-12-15,-0.020716293245768957
2016-12-16,0.005378140905518469
2016-12-19,-0.000713269427063179
2016-12-20,0.0017845211468858757
2016-12-21,0.002850252203161485
2016-12-22,-0.013854696900961416
2016-12-23,-0.007204411678337963
2016-12-27,0.013425149896381328
2016-12-28,-0.011457106528011685
2016-12-29,-0.0028975112415557946
2016-12-30,-0.0072647519054378495
2017-01-03,0.008415613453019999
2017-01-04,0.024310605907957195
2017-01-05,0.004250737938736204
2017-01-06,-0.017636748182790374
2017-01-09,0.0039497452628001195
2017-01-10,0.006795671833603745
2017-01-11,0.01634101171029778
2017-01-12,0.0027959417387619645
2017-01-13,-0.006622395142671156
2017-01-17,0.0024562227287034943
2017-01-18,-0.002450204480767937
2017-01-19,-0.017193044400756974
2017-01-20,0.010710499813598728
2017-01-23,0.015188812184744549
2017-01-24,0.06611012903257785
2017-01-25,0.023825014849854886
2017-01-26,-0.0006375541435040821
2017-01-27,-0.01307813115697587
2017-01-30,-0.0074339053760930085
2017-01-31,-0.026050109602643645
2017-02-01,-0.004360821741865251
2017-02-02,0.006738628120840362
2017-02-03,0.00033446295838457374
2017-02-06,-0.013382360319137976
2017-02-07,-0.0023736908704616866
2017-02-08,0.015975488750852085
2017-02-09,0.007695106986072897
2017-02-10,0.023240346015640956
2017-02-13,-0.012978813259542088
2017-02-14,-0.01019061706899349
2017-02-15,0.0215875573764146
2017-02-16,-0.01072837611552202
2017-02-17,0.0019719486512286277
2017-02-21,0.013447058526159683
2017-02-22,0.0032362522981750352
2017-02-23,-0.0006452299237116321
2017-02-24,0.013234304088519222
2017-02-27,0.02038876739819906
2017-02-28,-0.0009366889554950353
2017-03-01,0.018750037936715147
2017-03-02,-0.0027608698117330688
2017-03-03,0.0012305859882799641
2017-03-06,-0.004301147712755471
2017-03-07,0.013575955009825114
2017-03-08,0.01369853172069857
2017-03-09,-0.007507335829360362
2017-03-10,0.015733958161077144
2017-03-13,-0.011617349954617273
2017-03-14,-0.008439084161591226
2017-03-15,0.011246158543823936
2017-03-16,0.017433156859427923
2017-03-17,-0.005612762457327225
2017-03-20,-0.0035652545071998
2017-03-21,-0.01132990122251043
2017-03-22,-0.005428300704113931
2017-03-23,0.00818711361577762
2017-03-24,-0.0009023828535449363
2017-03-27,-0.005117534550179714
2017-03-28,0.006656657592862825
2017-03-29,0.0030056539238634272
2017-03-30,0.0017979006008690401
2017-03-31,-0.003589597813354106
2017-04-03,0.0018013901239177788
2017-04-04,-0.0023971173505982213
2017-04-05,-0.0018024089503980711
2017-04-06,0.0018056634944418892
2017-04-07,-0.005106835815846478
2017-04-10,0.0021135937620702094
2017-04-11,0.01657135061343462
2017-04-12,-0.008891848883695208
2017-04-13,0.007476404715297091
2017-04-17,0.013950442332383517
2017-04-18,0.0035128878645547257
2017-04-19,-0.00962631974328032
2017-04-20,-0.02503692503662358
2017-04-21,-0.006948779833735541
2017-04-24,0.005476129175243427
2017-04-25,-0.012102962101091519
2017-04-26,0.010413498245706254
2017-04-27,0.007881509123533803
2017-04-28,-0.010827526408171972
2017-05-01,-0.004256368407393185
2017-05-02,-0.014350982091389075
2017-05-03,0.006214884977881141
2017-05-04,0.0040146116586292635
2017-05-05,0.002768454844571888
2017-05-08,0.0018404772403404213
2017-05-09,0.016840377022586006
2017-05-10,-0.0015056741772740967
2017-05-11,0.002714250139737251
2017-05-12,-0.005413680617766037
2017-05-15,0.01149071263724033
2017-05-16,0.0032884556539327647
2017-05-17,-0.020858176793554395
2017-05-18,0.011868794680801154
2017-05-19,0.016240540899670197
2017-05-22,0.003551443055646031
2017-05-23,-0.015924814441773072
2017-05-24,0.006892856706098849
2017-05-25,-0.011309828664591404
2017-05-26,-0.0033113485561478972
2017-05-30,-0.0054362583319719215
2017-05-31,-0.00728819553095128
2017-06-01,0.012541957048720409
2017-06-02,0.020846050220739265
2017-06-05,-0.014797063213665251
2017-06-06,-0.002403313928863504
2017-06-07,0.014754616362169237
2017-06-08,-0.004747717904311832
2017-06-09,0.002385027934375783
2017-06-12,-0.006841042738805148
2017-06-13,0.017669879156553936
2017-06-14,0.011477284216137695
2017-06-15,-0.01600227921180608
2017-06-16,-0.005026317305887984
2017-06-19,0.005942953879737534
2017-06-20,0.009453792625627289
2017-06-21,-0.005853246568468751
2017-06-22,-0.014718904197244975
2017-06-23,0.012249986796432522
2017-06-26,0.002066294734024199
2017-06-27,-0.005301628352461063
2017-06-28,0.01480501807168233
2017-06-29,-0.014005896317763278
2017-06-30,0.023083825295325155
2017-07-03,-0.006074494680977649
2017-07-05,0.007857701511568171
2017-07-06,-0.004042847619240009
2017-07-07,0.037692270264207295
2017-07-10,0.03855837323663858
2017-07-11,-0.005111955522962175
2017-07-12,-0.010816503207475625
2017-07-13,-0.0021869330890227356
2017-07-14,0.005479486749759399
2017-07-17,-0.0005448604410669411
2017-07-18,-0.007360874722312505
2017-07-19,0.006316830111443572
2017-07-20,-0.008460757066428348
2017-07-21,0.007707108776258131
2017-07-24,-0.0013660684742675677
2017-07-25,0.01203534130032402
2017-07-26,-0.019188978121076006
2017-07-27,-0.006062668728597509
2017-07-28,-0.006099417984861133
2017-07-31,-0.004462582271564597
2017-08-01,0.010927434118152446
2017-08-02,0.010254746503441936
2017-08-03,-0.003292042285195529
2017-08-04,0.007156126148544217
2017-08-07,-0.0021917989685946715
2017-08-08,-0.004394595685221048
2017-08-09,0.003310552331139638
2017-08-10,-0.013197601494869482
2017-08-11,0.00557242914010514
2017-08-14,0.014685525508800978
2017-08-15,0.004369054524444138
2017-08-16,0.001359312663591128
2017-08-17,-0.021178251069122633
2017-08-18,-0.009986179999601386
2017-08-21,0.002521698334506217
2017-08-22,-0.005868930393645222
2017-08-23,-0.003655090753240331
2017-08-24,-0.0016929913462691015
2017-08-25,0.011305866888180471
2017-08-28,-0.013135628629925233
2017-08-29,-0.0008497295860552256
2017-08-30,0.004534999788122551
2017-08-31,0.02003419964384845
2017-09-01,0.0024892650516445958
2017-09-05,-0.014624744804648926
2017-09-06,0.01092147328830273
2017-09-07,-0.003601199456524262
2017-09-08,0.00778432978912047
2017-09-11,0.018758727317280677
2017-09-12,0.021933466872031238
2017-09-13,-0.015368206329921974
2017-09-14,0.004574668684356187
2017-09-15,-0.004286068364392381
2017-09-18,0.008608923919703138
2017-09-19,0.002134109969470499
2017-09-20,-0.013840847661142464
2017-09-21,-0.0051281706401246074
2017-09-22,0.001084954531054061
2017-09-25,0.004878129481278526
2017-09-26,0.009708897702443986
2017-09-27,0.01896343598599448
2017-09-28,0.021756301039124404
2017-09-29,0.024371631179681774
2017-10-02,0.0012517668622700207
2017-10-03,0.007253476981213147
2017-10-04,0.014154988575937777
2017-10-05,-0.005387347882490956
2017-10-06,0.011324604551290696
2017-10-09,0.0036514897150026204
2017-10-10,0.001212902820316275
2017-10-11,0.004844727870112475
2017-10-12,-0.004821369646215268
2017-10-13,0.0014533781207590746
2017-10-16,0.0007257851211941446
2017-10-17,0.0029006334294388036
2017-10-18,0.00048224086459836
2017-10-19,0.024572325073361823
2017-10-20,0.0032916742055910664
2017-10-23,0.004687102798208054
2017-10-24,0.01049687867014426
2017-10-25,-0.0013849365265385938
2017-10-26,0.017105660531676836
2017-10-27,0.006818137415859793
2017-10-30,0.00022582591680953001
2017-10-31,-0.002256905816895638
2017-11-01,0.01176206248508227
2017-11-02,-0.002235714350703244
2017-11-03,-0.006946048901397606
2017-11-06,0.011733058329188584
2017-11-07,0.00245315068437324
2017-11-08,0.010233618140967904
2017-11-09,0.0127723415151626
2017-11-10,0.00021770807306853435
2017-11-13,0.02369549387309089
2017-11-14,0.01167968593603197
2017-11-15,-0.002308881982282407
2017-11-16,-0.00021047942915253248
2017-11-17,0.012836879494603215
2017-11-20,0.0014543846859573772
2017-11-21,0.023858590563313076
2017-11-22,0.004661147274531929
2017-11-24,0.008470764504672434
2017-11-27,-0.010600014385288903
2017-11-28,0.012937301830277859
2017-11-29,0.010975780354447018
2017-11-30,0.009201567865190441
2017-12-01,-0.01117668072588518
2017-12-04,0.002974701361357246
2017-12-05,-0.006721773987475088
2017-12-06,-0.010549976087996127
2017-12-07,0.009052861651960287
2017-12-08,0.012360340703234218
2017-12-11,-0.006104917952545863
2017-12-12,-0.009312572152981313
2017-12-13,-0.0037997136171539214
2017-12-14,0.010640307152489648
2017-12-15,0.0047678007467781836
2017-12-18,0.017200507916872443
2017-12-19,-0.012633849838259437
2017-12-20,-0.0003936238321249341
2017-12-21,0.0029540346626530933
2017-12-22,-0.0019635831418973737
2017-12-26,0.0027543108436522967
2017-12-27,0.0009808179703276743
2017-12-28,0.006272204704027784
2017-12-29,-0.005259037258177446
2018-01-02,-0.0001958119284019011
2018-01-03,0.035252563293958206
2018-01-04,-0.014945311442027487
2018-01-05,0.008066239443734968
2018-01-08,0.007239400331735535
2018-01-09,-0.000756503204776382
2018-01-10,-0.03520720670423483
2018-01-11,0.02099282055549989
2018-01-12,-0.0024978682268040897
2018-01-16,-0.020805553744481786
2018-01-17,0.02498520808917859
2018-01-18,-0.02226473614817892
2018-01-19,0.010600665621677274
2018-01-22,0.01728830528756875
2018-01-23,0.00019087210516910424
2018-01-24,-0.01011840353497595
2018-01-25,-0.028929700086566146
2018-01-26,0.0
2018-01-29,-0.040317670680484086
2018-01-30,0.004345733863623247
2018-01-31,0.010715063410568382
2018-02-01,-0.01977546613200587
2018-02-02,-0.035565789775242496
2018-02-05,-0.03515199951972503
2018-02-06,0.030621444538857068
2018-02-07,0.003903573732982668
2018-02-08,-0.0375889229870463
2018-02-09,-0.010550157533112281
2018-02-12,0.01724148625083033
2018-02-13,0.0002230177404423106
2018-02-14,0.012708807375124254
2018-02-15,-0.006824902622238338
2018-02-16,0.01019704522615461
2018-02-20,-0.008997161848281143
2018-02-21,-0.005092878995690109
2018-02-22,-0.012163681719376873
2018-02-23,0.0047447048263453695
2018-02-26,-0.0038228930288519702
2018-02-27,-0.021444961646277738
2018-02-28,-0.03344835088201459
2018-03-01,0.009068930139541909
2018-03-02,-0.005439802805072058
2018-03-05,0.004042805085061385
2018-03-06,0.02889643406019604
2018-03-07,0.0002301353490654634
2018-03-08,0.0032220092639541065
2018-03-09,0.004817634047457053
2018-03-12,0.012328846580987207
2018-03-13,0.009472009558189054
2018-03-14,-0.008266297224727714
2018-03-15,-0.021175718427641654
2018-03-16,0.007134741101681996
2018-03-19,-0.005027275523283525
2018-03-20,-0.008268499472473767
2018-03-21,0.029180361808129884
2018-03-22,-0.019802144023823853
2018-03-23,-0.005968648025401424
2018-03-26,0.03187061364886601
2018-03-27,-0.020366838302659285
2018-03-28,-0.011195385334271779
2018-03-29,0.012939235265825522
2018-04-02,-0.034899714757642974
2018-04-03,0.013472160249794696
2018-04-04,0.06413232303069205
2018-04-05,0.020381533603393454
2018-04-06,-0.0259878324660342
2018-04-09,-0.005953957169803514
2018-04-10,0.005545543125724972
2018-04-11,-0.01786884847011272
2018-04-12,-0.00673843255076767
2018-04-13,0.005879562985835696
2018-04-16,0.006969339771589977
2018-04-17,0.014288883078337866
2018-04-18,0.0030815829746837498
2018-04-19,-0.039718854564602
2018-04-20,-0.017139125842748792
2018-04-23,0.010695330980989404
2018-04-24,0.006211266892227396
2018-04-25,0.027206015617614154
2018-04-26,0.012018681096905404
2018-04-27,-0.007477273683279995
2018-04-30,-0.02193681061298891
2018-05-01,0.0022656997908938603
2018-05-02,-0.014240455503338856
2018-05-03,0.0178854119619154
2018-05-04,0.007209333382345973
2018-05-07,0.00626232157991935
2018-05-08,-0.0015561815704321358
2018-05-09,-0.02871743598289178
