Date,VRSN
2015-10-07,0.017333178248082337
2015-10-08,0.002280588660976024
2015-10-09,0.0048186735735209485
2015-10-12,0.0030638503768949388
2015-10-13,-0.009694620914344032
2015-10-14,-0.003218377550331608
2015-10-15,0.004439647360094723
2015-10-16,0.00013392459625105602
2015-10-19,0.011115584911884913
2015-10-20,0.003841007986200129
2015-10-21,-0.017548421403157044
2015-10-22,0.012758551249963945
2015-10-23,0.063254190312521
2015-10-26,0.0036168133781735445
2015-10-27,-0.007953279308810624
2015-10-28,0.013403517500969242
2015-10-29,-0.001977798724676849
2015-10-30,-0.0017339441743882134
2015-11-02,0.013895837503688613
2015-11-03,-0.009667222894428229
2015-11-04,0.004324683430809717
2015-11-05,0.0002461278628129726
2015-11-06,0.014883166493745215
2015-11-09,-0.015392097050255238
2015-11-10,0.005908470128673793
2015-11-11,0.00991183828984532
2015-11-12,-0.00339267297580248
2015-11-13,-0.00838908290062812
2015-11-16,0.022192331791287323
2015-11-17,0.00659695445557773
2015-11-18,0.02800290401296368
2015-11-19,0.003825188461650919
2015-11-20,0.04272521666584517
2015-11-23,-0.001328915025516797
2015-11-24,-0.018185808396522285
2015-11-25,0.009600161748054115
2015-11-27,-0.0010067898406654896
2015-11-30,0.0015677339450979044
2015-12-01,0.016323732065462337
2015-12-02,-0.015291478073257259
2015-12-03,0.028264968848365157
2015-12-04,0.011734046022050082
2015-12-07,-0.00676548064479876
2015-12-08,0.0008649382074148448
2015-12-09,-0.013935395854231536
2015-12-10,-0.004491642651538341
2015-12-11,-0.020138705428349724
2015-12-14,-0.002021494792640466
2015-12-15,0.012491537085644433
2015-12-16,0.0004446247848088891
2015-12-17,-0.02399736794397478
2015-12-18,-0.016050091954785684
2015-12-21,0.00428035909561264
2015-12-22,0.008754768486499476
2015-12-23,0.0026265074134514954
2015-12-24,-0.00022776334047092117
2015-12-28,0.0012530709083178326
2015-12-29,0.009671161532543326
2015-12-30,-0.006761297299403557
2015-12-31,-0.008849546768636918
2016-01-04,-0.039033882082192384
2016-01-05,-0.030256060698569343
2016-01-06,-0.004790654146063056
2016-01-07,-0.005800913699381516
2016-01-08,-0.02979522160313597
2016-01-11,-0.0010236485626631264
2016-01-12,0.015627004233136343
2016-01-13,-0.040358298319368324
2016-01-14,-0.005782541879290948
2016-01-15,-0.018506302844145006
2016-01-19,0.004713862440033578
2016-01-20,-0.006166204168025491
2016-01-21,-0.0039115693113304095
2016-01-22,0.01841569288483802
2016-01-25,-0.007844684164035942
2016-01-26,0.007102731455442823
2016-01-27,-0.005455818497987486
2016-01-28,0.03130859966754285
2016-01-29,-0.019200927393081546
2016-02-01,0.0006613982156618015
2016-02-02,-0.01863847483033798
2016-02-03,0.02640081398782934
2016-02-04,0.010630063237636822
2016-02-05,-0.01740045229652487
2016-02-08,-0.051539619127824676
2016-02-09,0.011843473303818408
2016-02-10,0.01611124413922771
2016-02-11,0.005014255352236763
2016-02-12,0.037891078532659606
2016-02-16,0.03520850842883583
2016-02-17,0.022213805210834048
2016-02-18,-0.01019021617895588
2016-02-19,0.000620119700657229
2016-02-22,0.04115536126116104
2016-02-23,-0.01785933051511368
2016-02-24,0.008607100709699944
2016-02-25,0.01358177111871206
2016-02-26,0.018380164383581477
2016-02-29,-0.016185409907899184
2016-03-01,0.034205239404441645
2016-03-02,0.0018311275753541967
2016-03-03,0.012565675353817252
2016-03-04,0.005640813814133727
2016-03-07,-0.012901064745711954
2016-03-08,-0.010001164179678002
2016-03-09,-0.0017219316231464887
2016-03-10,0.0025298618178337673
2016-03-11,0.012388181204956439
2016-03-14,-0.0060049645686374165
2016-03-15,0.008662871942220152
2016-03-16,0.011639732902637423
2016-03-17,0.0044683422985893895
2016-03-18,-0.015124542898033666
2016-03-21,0.00022580872825894716
2016-03-22,0.008692709760602657
2016-03-23,-0.0051482803019392565
2016-03-24,0.004049984056705647
2016-03-28,-0.008851601823121724
2016-03-29,0.007347944932054151
2016-03-30,0.005386561300927184
2016-03-31,-0.011719945810727772
2016-04-01,0.012423753980518537
2016-04-04,-0.0010039819610966338
2016-04-05,-0.009380314239929022
2016-04-06,0.012738086696397088
2016-04-07,-0.0027827346637505634
2016-04-08,0.0018976492222353425
2016-04-11,-0.007575793733723302
2016-04-12,-0.005276129857926026
2016-04-13,0.010269621819773533
2016-04-14,-0.004579950442907488
2016-04-15,-0.004601022899775042
2016-04-18,0.01082300534849856
2016-04-19,-0.009703278749510713
2016-04-20,0.005631197854532255
2016-04-21,-0.008511607372122643
2016-04-22,0.0012425417466461752
2016-04-25,0.007220220968554569
2016-04-26,-0.0013440118509541188
2016-04-27,0.0028039574763576436
2016-04-28,0.00011174543807368487
2016-04-29,-0.03377320982592935
2016-05-02,0.02002315779165298
2016-05-03,-0.011006374066717783
2016-05-04,-0.025585245473427554
2016-05-05,-0.006122591815232115
2016-05-06,0.009240599255009752
2016-05-09,-0.00809956627619135
2016-05-10,0.013136071060482424
2016-05-11,-0.009695137632993789
2016-05-12,0.0021231604509772684
2016-05-13,-0.0028248829216053206
2016-05-16,0.005075571455545269
2016-05-17,-0.019142748226505968
2016-05-18,0.002155190970126286
2016-05-19,-0.009557905293088087
2016-05-20,0.003136304865148487
2016-05-23,0.0010822143444917387
2016-05-24,0.015735702466139534
2016-05-25,-0.002956491026304686
2016-05-26,0.005337536602953774
2016-05-27,0.0022415372604236428
2016-05-31,0.00600362832906387
2016-06-01,-0.0009361781284332737
2016-06-02,-0.0007027467335000148
2016-06-03,-0.008321519997489424
2016-06-06,0.002481952049409708
2016-06-07,0.0007072961813130441
2016-06-08,0.0003535783926920111
2016-06-09,0.0022375772790808046
2016-06-10,-0.005170312227922413
2016-06-13,-0.014410585431783973
2016-06-14,0.018576120487331593
2016-06-15,-0.0014118529397415536
2016-06-16,0.0031813181905002708
2016-06-17,-0.009278899090152892
2016-06-20,0.015767664660231384
2016-06-21,0.008870231259600736
2016-06-22,-0.005205923470393836
2016-06-23,0.015001739288253102
2016-06-24,-0.03551785617712844
2016-06-27,-0.039676979470874896
2016-06-28,0.025606214945258055
2016-06-29,0.0190567565258295
2016-06-30,0.0233164037161373
2016-07-01,-0.012954019345466361
2016-07-05,-0.013475431867860821
2016-07-06,-0.014372179335429447
2016-07-07,0.005061411329835508
2016-07-08,0.026378877304840342
2016-07-11,-0.004322451967517793
2016-07-12,-0.0028159340289453105
2016-07-13,-0.006824240916389335
2016-07-14,0.003317110307512472
2016-07-15,-0.007675040423475443
2016-07-18,-0.0074964486745283665
2016-07-19,-0.003476754620569955
2016-07-20,0.014557190897036332
2016-07-21,-0.01790580302963507
2016-07-22,0.007848335772246084
2016-07-25,0.00862583560347896
2016-07-26,-0.0028507192495880185
2016-07-27,0.0004765085564679694
2016-07-28,0.003095602715743384
2016-07-29,0.028011897081437587
2016-08-01,-0.01143060401152729
2016-08-02,-0.01623447030499381
2016-08-03,0.007479447866886035
2016-08-04,-0.00895594427993418
2016-08-05,0.007372209143908126
2016-08-08,-0.0036590384100154694
2016-08-09,0.005567941850874947
2016-08-10,-0.0034165424755985274
2016-08-11,0.0009457162319526091
2016-08-12,-0.016770986886598283
2016-08-15,-0.017297262129104318
2016-08-16,-0.07138493482088148
2016-08-17,-0.00987225163788985
2016-08-18,-0.013560338732341082
2016-08-19,0.011455607240800747
2016-08-22,0.0015988457730025107
2016-08-23,0.0027937426921356145
2016-08-24,-0.012602835709076499
2016-08-25,0.007926893570851634
2016-08-26,-0.00013328193769701624
2016-08-29,-0.006265800018011247
2016-08-30,-0.0029514949242764876
2016-08-31,0.001749190588895555
2016-09-01,0.004835501694860911
2016-09-02,0.05627585304172378
2016-09-06,-0.03568718486007838
2016-09-07,0.011548689607092877
2016-09-08,-0.008173445532280832
2016-09-09,-0.020797836289325855
2016-09-12,0.018033663738280303
2016-09-13,-0.010890968649140076
2016-09-14,0.005173779687654978
2016-09-15,0.019004844049317127
2016-09-16,-0.004274044995777548
2016-09-19,0.004162333493972881
2016-09-20,0.0060880526080044906
2016-09-21,0.016093786505153806
2016-09-22,-0.005575184583355375
2016-09-23,0.0006370291650179549
2016-09-26,-0.0038201313733963183
2016-09-27,0.005240919166060953
2016-09-28,0.009918506506803704
2016-09-29,-0.015235379949656291
2016-09-30,0.0003835370370497415
2016-10-03,0.0075409809777549075
2016-10-04,-0.010021634642679023
2016-10-05,-0.002434653482914162
2016-10-06,-0.007321786461652491
2016-10-07,-0.011904732442479693
2016-10-10,0.0027501044689046683
2016-10-11,-0.0143659301247121
2016-10-12,0.010335220051450156
2016-10-13,-0.013639327946254998
2016-10-14,0.0066480753558395556
2016-10-17,-0.0067362375730992685
2016-10-18,0.00651599639423317
2016-10-19,0.0027744479909761477
2016-10-20,0.008695625880050128
2016-10-21,0.06530828325963256
2016-10-24,-0.0023295776444589578
2016-10-25,-0.021260916835553312
2016-10-26,-0.005273680988985174
2016-10-27,0.019439540346833484
2016-10-28,0.04791964979593777
2016-10-31,-0.007207802679621955
2016-11-01,-0.011068842691063785
2016-11-02,-0.027199319703965164
2016-11-03,-0.005443538350089705
2016-11-04,-0.007712436251114951
2016-11-07,0.026451066007402435
2016-11-08,-0.004885177402312535
2016-11-09,0.0069955945631006156
2016-11-10,-0.012187732250675487
2016-11-11,0.0038248165674721335
2016-11-14,-0.03134221600209952
2016-11-15,-0.0007613312453915722
2016-11-16,0.011936545795455222
2016-11-17,0.016062250677324474
2016-11-18,-0.011485786426692735
2016-11-21,0.007871084386175564
2016-11-22,-0.009545063013385757
2016-11-23,-0.0013766529314147569
2016-11-25,0.017922022237447877
2016-11-28,-0.01342043872884624
2016-11-29,-0.012604451532312266
2016-11-30,-0.0034125188281735053
2016-12-01,-0.016233363969705428
2016-12-02,0.01005542129106618
2016-12-05,0.014167173506622
2016-12-06,0.004404689593581423
2016-12-07,0.004385565095380128
2016-12-08,0.018088769219860135
2016-12-09,0.006371760125147841
2016-12-12,-0.031657182394239425
2016-12-13,0.004903804004826151
2016-12-14,-0.010009968616184972
2016-12-15,-0.0020222942592369453
2016-12-16,-0.013424473024180372
2016-12-19,0.002439028941225052
2016-12-20,0.016263311067846953
2016-12-21,-0.018397206134889155
2016-12-22,-0.017201557026737646
2016-12-23,-0.0011755087292814048
2016-12-27,0.0036615312523697874
2016-12-28,0.0031270626881774177
2016-12-29,-0.013118516980183403
2016-12-30,0.0011844819572910392
2017-01-03,0.01630074705848994
2017-01-04,0.021342581785440462
2017-01-05,0.010638389605804432
2017-01-06,0.013157863201592956
2017-01-09,0.011997518629205395
2017-01-10,-0.031410417398696544
2017-01-11,0.02082022301513997
2017-01-12,0.0012360414597298863
2017-01-13,-0.0024690310946613447
2017-01-17,-0.006064486820780979
2017-01-18,0.0038601549948964475
2017-01-19,-0.002977049023522582
2017-01-20,0.0004976722472771478
2017-01-23,-0.0029842627726560655
2017-01-24,0.004614640542257797
2017-01-25,0.00943505536730549
2017-01-26,0.0029516917798506626
2017-01-27,-0.004046584882549498
2017-01-30,-0.004678753328359431
2017-01-31,-0.00779309710454501
2017-02-01,0.00024941118930121853
2017-02-02,0.01832224071971189
2017-02-03,0.005018418534270541
2017-02-06,0.0008525066584030849
2017-02-07,0.0009734501411442498
2017-02-08,0.003768555523139705
2017-02-09,-0.0006056600726588313
2017-02-10,0.007513364209783102
2017-02-13,-0.002886630001407875
2017-02-14,-0.002653853213439028
2017-02-15,0.0020561530950415907
2017-02-16,-0.011225155665630648
2017-02-17,0.00463877413018432
2017-02-21,0.008262493853348651
2017-02-22,-0.00952043173746453
2017-02-23,0.0025550306599024797
2017-02-24,0.011043675675735942
2017-02-27,-0.009242590757390867
2017-02-28,-0.0008480654977203184
2017-03-01,0.02000730790248828
2017-03-02,-0.005943910179457723
2017-03-03,0.00502276487832054
2017-03-06,0.0013088358252160148
2017-03-07,-0.005822879196939024
2017-03-08,0.014702355037824466
2017-03-09,-0.0004712320876157916
2017-03-10,0.007424886040428014
2017-03-13,0.01006079975370433
2017-03-14,-0.002432221216057462
2017-03-15,0.009520425846002878
2017-03-16,0.005635544650244739
2017-03-17,-0.01360937509842719
2017-03-20,0.0037101471179903367
2017-03-21,-0.00150167306687099
2017-03-22,0.005784379078882074
2017-03-23,0.005175983619035263
2017-03-24,-0.002288581725382044
2017-03-27,-0.0025232758996617255
2017-03-28,-0.0011497729965814774
2017-03-29,0.003568478396795749
2017-03-30,0.00011477932052228468
2017-03-31,-0.0009176027317150393
2017-04-03,0.005969456637349602
2017-04-04,-0.003765735049918395
2017-04-05,0.004238192667236129
2017-04-06,-0.0046765956080333515
2017-04-07,0.0
2017-04-10,-0.0017190591920790421
2017-04-11,0.009183840242122487
2017-04-12,0.000341304531709552
2017-04-13,-0.002956644407377529
2017-04-17,0.013229924181183073
2017-04-18,-0.004727640754758844
2017-04-19,0.0045239312302234325
2017-04-20,-0.0012384847575247493
2017-04-21,-0.00293089483618858
2017-04-24,0.0005653103887892641
2017-04-25,0.008813548304223096
2017-04-26,-0.004928329079223803
2017-04-27,-0.003489434776494771
2017-04-28,0.004405281014136619
2017-05-01,0.009221794362425761
2017-05-02,0.012257624688917668
2017-05-03,-0.0037428205689646887
2017-05-04,0.0006629891045100145
2017-05-05,-0.010600712982361316
2017-05-08,-0.004241079299695971
2017-05-09,-0.0024657788193740426
2017-05-10,0.017415721451605526
2017-05-11,-0.012479329465737266
2017-05-12,-0.0034668014534523506
2017-05-15,0.01122212433278591
2017-05-16,-0.0019975756398499245
2017-05-17,-0.020682760526808064
2017-05-18,0.0054502568510850224
2017-05-19,0.0072275591708999
2017-05-22,0.008296850715185045
2017-05-23,-0.009785330791376667
2017-05-24,0.011791100168209834
2017-05-25,0.006326230818144207
2017-05-26,-0.00584535340851966
2017-05-30,0.005546946416945753
2017-05-31,-0.0052956362380768285
2017-06-01,0.02351375618842222
2017-06-02,0.0029258612961184927
2017-06-05,-0.0003241932118801527
2017-06-06,-0.004863813712180809
2017-06-07,0.0020637342147640236
2017-06-08,0.007478803368243581
2017-06-09,-0.006670200271440052
2017-06-12,-0.013213475519487261
2017-06-13,0.005378062241771175
2017-06-14,0.0006551109679806544
2017-06-15,0.005782218220459878
2017-06-16,0.002928634572675559
2017-06-19,0.01287047225627691
2017-06-20,-0.010678011889218575
2017-06-21,0.006260117006346988
2017-06-22,0.003110544843024865
2017-06-23,0.004704888978035671
2017-06-26,-0.004257194228349692
2017-06-27,-0.008123063226333604
2017-06-28,0.010452496920341448
2017-06-29,-0.002772656976358978
2017-06-30,-0.005881760529209523
2017-07-03,0.010111908034330819
2017-07-05,0.005750847917459279
2017-07-06,-0.012600632640022535
2017-07-07,0.012546901054004689
2017-07-10,0.009214187919426076
2017-07-11,0.003358171659420428
2017-07-12,0.013178490082266237
2017-07-13,0.003200179428647587
2017-07-14,-0.002675444269305549
2017-07-17,0.011143227249043708
2017-07-18,0.004387701477362782
2017-07-19,0.001828726464444319
2017-07-20,0.0023323759916709097
2017-07-21,0.001112932243254594
2017-07-24,0.010207198640699744
2017-07-25,0.010204092565882616
2017-07-26,0.008318474360240913
2017-07-27,0.0012767613284299095
2017-07-28,0.005394835083611937
2017-07-31,-0.012975633406635878
2017-08-01,-0.0177918365408668
2017-08-02,0.0004025650840497885
2017-08-03,0.006437987713661775
2017-08-04,-0.007396339419874054
2017-08-07,0.000100682817464115
2017-08-08,-0.005940381437775311
2017-08-09,0.010533765870889944
2017-08-10,-0.02034683153535366
2017-08-11,0.0021485367603681915
2017-08-14,0.009188440708060908
2017-08-15,-0.002832624628982705
2017-08-16,0.006695806810455007
2017-08-17,-0.013100860202187925
2017-08-18,0.002756977711227293
2017-08-21,0.0077393223231740915
2017-08-22,0.012934527246879046
2017-08-23,0.0077813154100083715
2017-08-24,0.004751575250490747
2017-08-25,-0.0005911380692916746
2017-08-28,0.007590696229237581
2017-08-29,-0.005772416409165038
2017-08-30,0.008856449527580246
2017-08-31,0.011997725237085755
2017-09-01,0.0018313286984308341
2017-09-05,-0.01346932641002807
2017-09-06,0.0024380814308304632
2017-09-07,0.00671273556887253
2017-09-08,-0.0016428559019018296
2017-09-11,0.012970683318840326
2017-09-12,-0.008791186619395486
2017-09-13,-0.003952615227945433
2017-09-14,0.0006775002535999164
2017-09-15,0.009672149100089733
2017-09-18,0.006609848479296687
2017-09-19,0.0031404548330287163
2017-09-20,0.0045536140278861215
2017-09-21,-0.001133261216710424
2017-09-22,-0.011250791365668089
2017-09-25,-0.011761321973175032
2017-09-26,0.008417958034123041
2017-09-27,0.004797560392313827
2017-09-28,0.008594347443538819
2017-09-29,0.007290288056591487
2017-10-02,0.0009398980802737267
2017-10-03,0.014085879077562202
2017-10-04,0.005370866419967424
2017-10-05,0.0032236955078313034
2017-10-06,0.009181082374008831
2017-10-09,-0.0013646753018616842
2017-10-10,-0.01503138449658492
2017-10-11,0.0015723522983324134
2017-10-12,-0.002678028909120056
2017-10-13,0.0020370781083238754
2017-10-16,0.0022176529016570967
2017-10-17,0.0008298413927285697
2017-10-18,0.006540761748411894
2017-10-19,-0.009793179251533779
2017-10-20,0.006932272860176836
2017-10-23,-0.008995830943377525
2017-10-24,0.008614340226969164
2017-10-25,-0.0104693002818117
2017-10-26,0.013457038183547931
2017-10-27,-0.0011904047158858289
2017-10-30,-0.01366093983052008
2017-10-31,-0.0005578003551177657
2017-11-01,0.01246288119813288
2017-11-02,0.004776701116924853
2017-11-03,-0.00813678260493711
2017-11-06,0.01253577855784882
2017-11-07,-0.006827515618489488
2017-11-08,0.007974368816468624
2017-11-09,-0.005001395150913135
2017-11-10,0.003015892936360176
2017-11-13,0.013029666532854867
2017-11-14,-9.000234295086784e-05
2017-11-15,-0.006746447942205025
2017-11-16,0.023093668181418225
2017-11-17,0.006904479500993377
2017-11-20,0.012571480607197927
2017-11-21,0.007640169909078898
2017-11-22,-0.0024987400175310315
2017-11-24,0.01269760042630197
2017-11-27,-0.0012794052106708254
2017-11-28,-0.0006832192097433465
2017-11-29,-0.019400032402690948
2017-11-30,0.0031374884970312156
2017-12-01,-0.0012163219235912237
2017-12-04,-0.02087680629988875
2017-12-05,-0.001066107210720757
2017-12-06,-0.00035570297739995205
2017-12-07,0.003736618617426579
2017-12-08,0.0014182230163999332
2017-12-11,0.01186044947933218
2017-12-12,0.0004373836986639734
2017-12-13,-0.005158683946293596
2017-12-14,0.003163960554878109
2017-12-15,0.007797452954019901
2017-12-18,0.009301945723154015
2017-12-19,-0.0047372591397973896
2017-12-20,0.003980950441407449
2017-12-21,-0.015688282837248546
2017-12-22,-0.0017515264388106022
2017-12-26,-0.0007017995988661818
2017-12-27,0.00412604380123649
2017-12-28,0.00979196112377001
2017-12-29,-0.009177457200943762
2018-01-02,-0.04342891759176759
2018-01-03,0.013062923326580878
2018-01-04,0.0051397751462194385
2018-01-05,0.013725680745586555
2018-01-08,0.011592895388534252
2018-01-09,-0.011722520283970916
2018-01-10,-0.008940379300105272
2018-01-11,0.00241156199561976
2018-01-12,0.012296146352682502
2018-01-16,-0.008449898263321876
2018-01-17,0.011983953664988611
2018-01-18,0.004736882793305197
2018-01-19,-0.0005238389466742932
2018-01-22,-0.00017474904967251792
2018-01-23,0.011445022193666388
2018-01-24,0.0
2018-01-25,0.0019003580137577636
2018-01-26,-0.0058626027061879915
2018-01-29,-0.025149525878023105
2018-01-30,-0.002312958550021449
2018-01-31,0.02469899041245527
2018-02-01,-0.0019143473198671712
2018-02-02,-0.019093283945192607
2018-02-05,-0.033596961842020656
2018-02-06,0.006253983232744842
2018-02-07,-0.002742003195729037
2018-02-08,-0.0319860516899958
2018-02-09,0.03285363014349518
2018-02-12,0.01778347025359972
2018-02-13,-0.004143014013239021
2018-02-14,0.03084019074506461
2018-02-15,0.02079313197607502
2018-02-16,0.03609802617624025
2018-02-20,-0.034923364742196816
2018-02-21,-0.0055011209640329906
2018-02-22,-0.006741565010035866
2018-02-23,0.0236686875034533
2018-02-26,-0.003315194782569253
2018-02-27,-0.007164175170186748
2018-02-28,-0.003350289161236253
2018-03-01,-0.00861916795076656
2018-03-02,0.006607558865365348
2018-03-05,0.0127828634475744
2018-03-06,0.001620333898649573
2018-03-07,0.004086815335650362
2018-03-08,0.003561465361261007
2018-03-09,0.017828487506775126
2018-03-12,-0.0018263691814965899
2018-03-13,0.0022455600815842747
2018-03-14,0.0207451742199396
2018-03-15,0.01869761905354217
2018-03-16,0.004867898069379262
2018-03-19,-0.013500609761987747
2018-03-20,0.007889214370328856
2018-03-21,-0.0047923123559401315
2018-03-22,-0.015650060965213264
2018-03-23,-0.025845885003625835
2018-03-26,0.016655510659759898
2018-03-27,-0.03284761360013577
2018-03-28,-0.009193067440073976
2018-03-29,0.01855666240998355
2018-04-02,-0.02378543564872959
2018-04-03,0.012182549599884851
2018-04-04,0.005889837002762466
2018-04-05,0.011710829732424877
2018-04-06,-0.012833430484830877
2018-04-09,0.00518314163633149
2018-04-10,0.01885033611081477
2018-04-11,-0.0011615253302968975
2018-04-12,0.010964332431310009
2018-04-13,0.002382743925615216
2018-04-16,0.014672141617479095
2018-04-17,0.015914008769888355
2018-04-18,0.006997474935346526
2018-04-19,-0.011449746001179095
2018-04-20,-0.0031951909891544394
2018-04-23,-0.007292241971903701
2018-04-24,-0.047465263166735494
2018-04-25,0.00516946001587737
2018-04-26,0.0193069980974796
2018-04-27,-0.02150534912813673
2018-04-30,-0.007438800024573755
2018-05-01,0.004428606899421927
2018-05-02,0.0009326964091673773
