Date,PWR
2015-06-19,0.0013423385190958204
2015-06-22,0.019101737223210957
2015-06-23,-0.005261393956235372
2015-06-24,-0.02148751516272951
2015-06-25,-0.013851311467509175
2015-06-26,0.017471573828546916
2015-06-29,-0.029292826111382175
2015-06-30,-0.00034684182819422205
2015-07-01,-0.00277569735349803
2015-07-02,-0.006611103694960652
2015-07-06,-0.008056142963027924
2015-07-07,0.01659602506025304
2015-07-08,-0.03786038044674678
2015-07-09,0.008303354241342431
2015-07-10,0.005728639845197003
2015-07-13,0.01815596528385144
2015-07-14,0.010489340125531488
2015-07-15,-0.0211071154839515
2015-07-16,0.007776514534514778
2015-07-17,-0.01122426427831591
2015-07-20,-0.0014187960730394078
2015-07-21,-0.0014210190409095214
2015-07-22,-0.0120950897403721
2015-07-23,-0.011163349092910946
2015-07-24,-0.016751708389875053
2015-07-27,-0.01370359890249706
2015-07-28,0.021780062588450333
2015-07-29,0.021315660209693776
2015-07-30,-0.00035996171131968957
2015-07-31,-0.005759432405953002
2015-08-03,-0.00724108248430666
2015-08-04,-0.003282378231132088
2015-08-05,-0.15440889559629922
2015-08-06,0.009952272152341513
2015-08-07,0.012853344782436604
2015-08-10,0.03553276706302633
2015-08-11,-0.0012253436702354126
2015-08-12,0.020041150326830737
2015-08-13,-0.030072306387191494
2015-08-14,0.014055505027943838
2015-08-17,-0.002853887383638898
2015-08-18,0.0012267427211662962
2015-08-19,-0.012658243921020884
2015-08-20,-0.021505556977343798
2015-08-21,-0.025359341119437495
2015-08-24,-0.04726810007331639
2015-08-25,-0.006371888497214817
2015-08-26,0.026568810704624468
2015-08-27,0.05533234234531137
2015-08-28,0.00507412770941329
2015-08-31,0.019772877922680676
2015-09-01,-0.04042937843685235
2015-09-02,0.018916727927629218
2015-09-03,0.007594929442560128
2015-09-04,-0.007956500136120148
2015-09-08,0.030815049485715784
2015-09-09,-0.002457025922610323
2015-09-10,0.007388993954959844
2015-09-11,-0.005705211845697833
2015-09-14,-0.007376644909772523
2015-09-15,0.016102227930653745
2015-09-16,0.013002839398281951
2015-09-17,-0.007621310074824694
2015-09-18,-0.006467296142302015
2015-09-21,0.013425442943231447
2015-09-22,-0.01806505614189513
2015-09-23,-0.029844753757957365
2015-09-24,0.015592124132885798
2015-09-25,0.011618345936695862
2015-09-28,-0.031993274341390765
2015-09-29,0.010593130832589948
2015-09-30,0.015094324247239443
2015-10-01,0.01982655159098745
2015-10-02,0.002430236094921545
2015-10-05,0.032726882094316956
2015-10-06,0.0027389604405330115
2015-10-07,0.02223962777692967
2015-10-08,0.022137593881834894
2015-10-09,-0.010082246467686629
2015-10-12,-0.008676078881255544
2015-10-13,-0.015220896914280302
2015-10-14,-0.010819022031480774
2015-10-15,0.023827724497368363
2015-10-16,-0.28500549690036514
2015-10-19,0.0304163131879871
2015-10-20,0.02744681669102711
2015-10-21,-0.014616817921912273
2015-10-22,-0.011764853247763774
2015-10-23,0.008281722207099218
2015-10-26,0.0015399562526714483
2015-10-27,-0.009738657782423887
2015-10-28,0.02691514448801624
2015-10-29,0.0005039065986001123
2015-10-30,0.013098497706685919
2015-11-02,-0.003978384417374192
2015-11-03,0.006490490976130303
2015-11-04,-0.010416575282628515
2015-11-05,0.039097829182156874
2015-11-06,0.005788298597041441
2015-11-09,0.018705222534895594
2015-11-10,0.011770329560626402
2015-11-11,0.007445455971097248
2015-11-12,-0.04526569319738516
2015-11-13,0.001451204813103013
2015-11-16,0.022705475255933028
2015-11-17,-0.010392134451343682
2015-11-18,0.017183938798638332
2015-11-19,0.011261879138317887
2015-11-20,-0.0023198782260087647
2015-11-23,-0.004186177649812328
2015-11-24,0.016347874238043625
2015-11-25,-0.003676803226540848
2015-11-27,0.0018450963529899056
2015-11-30,0.015193428872212644
2015-12-01,0.023129211527189497
2015-12-02,0.0017727797415505453
2015-12-03,0.015044627619581474
2015-12-04,-0.061028708881877836
2015-12-07,-0.0320338227882091
2015-12-08,-0.0278176193263312
2015-12-09,0.0029600686054771508
2015-12-10,0.004427094287385858
2015-12-11,-0.02889345805031074
2015-12-14,0.0005043567662557091
2015-12-15,0.024193786177266086
2015-12-16,0.01919271498621211
2015-12-17,-0.04104278191545119
2015-12-18,0.0
2015-12-21,0.005538563555202769
2015-12-22,0.012518479084936196
2015-12-23,0.03412497348314192
2015-12-24,-0.01099956714451178
2015-12-28,-0.0029011944519237165
2015-12-29,0.0072741839329095725
2015-12-30,-0.012036492662737208
2015-12-31,-0.013157929631411602
2016-01-04,0.002962992253625618
2016-01-05,-0.04185130260862391
2016-01-06,-0.0010275929018288554
2016-01-07,-0.0267489973187518
2016-01-08,-0.011627985811015984
2016-01-11,-0.012299412607716387
2016-01-12,0.0016243766137751248
2016-01-13,-0.02270313144285896
2016-01-14,-0.0027653354107299855
2016-01-15,0.0055465463626815925
2016-01-19,-0.03199123450872976
2016-01-20,0.005128144361909337
2016-01-21,0.0011337245141980201
2016-01-22,0.013023837710361308
2016-01-25,-0.0033537532302050366
2016-01-26,0.004486790988484923
2016-01-27,-0.007816757570805244
2016-01-28,0.012942996022494935
2016-01-29,0.038888911083496236
2016-02-01,0.0026737537180361315
2016-02-02,-0.021333197891039046
2016-02-03,0.012534005112483593
2016-02-04,0.017222918647154195
2016-02-05,-0.004233085089689115
2016-02-08,-0.0621675955222849
2016-02-09,-0.006232391256615455
2016-02-10,-0.002850470153056728
2016-02-11,-0.011435363217352168
2016-02-12,0.02139960077309455
2016-02-16,0.021517582709161154
2016-02-17,0.028824973685883215
2016-02-18,0.0005388681423375008
2016-02-19,0.005923310523138436
2016-02-22,0.01820153343096753
2016-02-23,-0.01682459103668077
2016-02-24,-0.009625866753609214
2016-02-25,0.07559400914801473
2016-02-26,0.014558312767905868
2016-02-29,0.003958892221811006
2016-03-01,0.029571112732898808
2016-03-02,0.014839560388850481
2016-03-03,0.014622659585137532
2016-03-04,0.011622582359566813
2016-03-07,0.011488692664497924
2016-03-08,-0.0004545788487675395
2016-03-09,-0.001817993890254277
2016-03-10,0.006830491189473431
2016-03-11,0.020352983711020345
2016-03-14,-0.004432638548060863
2016-03-15,-0.02448792892815399
2016-03-16,0.012779558383708922
2016-03-17,0.014871357571927257
2016-03-18,0.006660984522889768
2016-03-21,-0.0013234333171187052
2016-03-22,0.0026502025380719108
2016-03-23,-0.01674002270416952
2016-03-24,-0.0008961821092201561
2016-03-28,-0.000448405832291332
2016-03-29,0.013010213067830012
2016-03-30,0.0017715540510763184
2016-03-31,-0.0026524599544791583
2016-04-01,-0.004432638548060863
2016-04-04,-0.013356949876543567
2016-04-05,-0.004963975895699968
2016-04-06,0.018594049544527147
2016-04-07,-0.027604582294722846
2016-04-08,0.013278368761034054
2016-04-11,-0.009037622759278663
2016-04-12,0.020975920372965806
2016-04-13,0.016525106271205514
2016-04-14,-0.00659040397627364
2016-04-15,-0.00044251572078357615
2016-04-18,0.0013275329051780638
2016-04-19,0.01148948785848991
2016-04-20,0.0004367629783941229
2016-04-21,0.002183455590268446
2016-04-22,0.02004356888885961
2016-04-25,-0.019649718404374794
2016-04-26,0.029629605164989803
2016-04-27,0.027930620263268535
2016-04-28,-0.029230124691407955
2016-04-29,0.005936907561038707
2016-05-02,0.008431896507294923
2016-05-03,-0.025083613534720328
2016-05-04,-0.004288178817881794
2016-05-05,-0.0025839209324044488
2016-05-06,0.02029366735602034
2016-05-09,-0.01777410584781347
2016-05-10,0.01938813294231667
2016-05-11,-0.0012678109823119899
2016-05-12,-0.009310179338320568
2016-05-13,-0.023921493778096936
2016-05-16,0.015317379338829706
2016-05-17,-0.019827749852601828
2016-05-18,-0.014071944543990189
2016-05-19,0.006690519521701521
2016-05-20,0.011076641798357878
2016-05-23,0.002190939551530713
2016-05-24,-0.009619484157021074
2016-05-25,0.03355403452253758
2016-05-26,0.00683464134695666
2016-05-27,0.0038182853700365893
2016-05-31,0.015638334286614874
2016-06-01,-0.003745273823053785
2016-06-02,-0.012949056118665259
2016-06-03,-0.0008464173254413287
2016-06-06,0.013129965111992714
2016-06-07,0.00752491343298578
2016-06-08,0.011618345936695862
2016-06-09,-0.011484910276056692
2016-06-10,-0.02614085497490748
2016-06-13,-0.019173185116239
2016-06-14,-0.0030410036097090476
2016-06-15,0.004357142941828096
2016-06-16,0.0017354311516046828
2016-06-17,0.005197021428212434
2016-06-20,0.009909479005630661
2016-06-21,0.00255975207749759
2016-06-22,0.0025532991796246574
2016-06-23,0.023344520440365724
2016-06-24,-0.045624454818703364
2016-06-27,-0.05606230034175186
2016-06-28,0.009208043806325561
2016-06-29,0.02326638565903494
2016-06-30,0.030762154912251427
2016-07-01,0.00216293172154991
2016-07-05,-0.005610814166966072
2016-07-06,0.018229262224507714
2016-07-07,0.008525094454948201
2016-07-08,0.02958606226074001
2016-07-11,0.01272555607538961
2016-07-12,0.02918529476666354
2016-07-13,0.0015754132350020988
2016-07-14,-0.0027523500214567953
2016-07-15,0.00394292284090314
2016-07-18,0.008640987928830945
2016-07-19,-0.008566960922909206
2016-07-20,0.0035347622358079533
2016-07-21,-0.005088087839250188
2016-07-22,-0.0007865860171337724
2016-07-25,0.0007872052217539061
2016-07-26,0.013375632210483213
2016-07-27,0.0031054942297381594
2016-07-28,-0.01044901805224241
2016-07-29,0.0011733374438527289
2016-08-01,-0.008203129003543475
2016-08-02,-0.008664887612969907
2016-08-03,0.00993229929215289
2016-08-04,-0.07749798976352495
2016-08-05,0.059701615001284125
2016-08-08,-0.00845070885188115
2016-08-09,0.006087879793440276
2016-08-10,-0.002420353991667179
2016-08-11,0.013748275247170927
2016-08-12,-0.006781183116131628
2016-08-15,0.01927737908133098
2016-08-16,0.00039398933847234474
2016-08-17,0.0019693239539817498
2016-08-18,0.027515811979295535
2016-08-19,-0.007651059066280053
2016-08-22,0.002312677574445088
2016-08-23,0.01384644066027918
2016-08-24,-0.0030349551809013553
2016-08-25,-0.0022832750509269584
2016-08-26,-0.008390599581303948
2016-08-29,0.004615804141418822
2016-08-30,-0.006508732515975502
2016-08-31,-0.008477750426920783
2016-09-01,0.0003887055139530915
2016-09-02,0.01631687199296894
2016-09-06,0.002293526180418226
2016-09-07,-0.008009158152243123
2016-09-08,0.0038446881388758403
2016-09-09,-0.03025635883820954
2016-09-12,-0.00039515318672089794
2016-09-13,-0.017384168319484306
2016-09-14,-0.008042076465409331
2016-09-15,0.010944652947162403
2016-09-16,-0.00040109604344895633
2016-09-19,0.01925386470038526
2016-09-20,-0.020857777216195195
2016-09-21,0.03336008547771008
2016-09-22,0.00894604719317127
2016-09-23,0.010408060558331877
2016-09-26,0.009157496391384745
2016-09-27,0.016256924136607287
2016-09-28,0.03534204744101155
2016-09-29,-0.0010781236709391795
2016-09-30,0.006834856882228735
2016-10-03,-0.003930244376876613
2016-10-04,0.0007175298902819538
2016-10-05,0.012903142663287737
2016-10-06,0.011323559621360113
2016-10-07,-0.0024493343180176375
2016-10-10,0.008768847821442494
2016-10-11,-0.03094561001292484
2016-10-12,0.00466432625151092
2016-10-13,-0.004285825741081051
2016-10-14,0.0021521714080128262
2016-10-17,-0.011810931056934093
2016-10-18,0.010865523023974033
2016-10-19,0.010748871695410722
2016-10-20,0.004608454945051799
2016-10-21,-0.0024701451830076993
2016-10-24,0.0077820856520287585
2016-10-25,-0.002807984849624967
2016-10-26,0.0003520377863923674
2016-10-27,-0.00809306228349449
2016-10-28,0.013125190845273416
2016-10-31,0.006652772528422446
2016-11-01,-0.013913090034752273
2016-11-02,0.004938343206591922
2016-11-03,-0.006318000020601788
2016-11-04,-0.008124165539406869
2016-11-07,0.01958678310019879
2016-11-08,0.012923202623918328
2016-11-09,0.0582761561864813
2016-11-10,0.021831153867734043
2016-11-11,0.0015943620838063666
2016-11-14,0.012098135716898994
2016-11-15,0.03932045616348612
2016-11-16,-0.02451562686948372
2016-11-17,0.000620566007334622
2016-11-18,-0.010232536892823219
2016-11-21,0.011278061124305072
2016-11-22,-0.0018586940926449413
2016-11-23,0.017380276704775932
2016-11-25,0.003051184988895672
2016-11-28,-0.01855276274026907
2016-11-29,0.002789055968184684
2016-11-30,0.042027226806269136
2016-12-01,0.01097297770234218
2016-12-02,-0.008507050688033702
2016-12-05,-0.0017749351419562576
2016-12-06,0.006520089929891393
2016-12-07,0.018256799771996013
2016-12-08,0.015037666669589278
2016-12-09,0.013674903975338992
2016-12-12,0.002529864130007331
2016-12-13,-0.016820912029307578
2016-12-14,-0.0031365776223990505
2016-12-15,0.011442129741587648
2016-12-16,0.005655794606163722
2016-12-19,-0.010967702795542156
2016-12-20,0.0102360980280789
2016-12-21,-0.014072935076983484
2016-12-22,-0.009420037372558254
2016-12-23,0.003169686079425693
2016-12-27,0.006607772348256491
2016-12-28,-0.017694417617408642
2016-12-29,0.004939451934160344
2016-12-30,0.007516656796388688
2017-01-03,0.0017214573964947633
2017-01-04,0.005728701395253388
2017-01-05,-0.006835505792776142
2017-01-06,0.000860458280146803
2017-01-09,-0.020343664657426874
2017-01-10,0.011113973567576707
2017-01-11,0.004339177484626422
2017-01-12,-0.009216753923888099
2017-01-13,0.014244364277686827
2017-01-17,-0.02149600482266667
2017-01-18,0.004100307412046034
2017-01-19,0.005542910527515987
2017-01-20,0.005511904965958214
2017-01-23,0.00317379321559641
2017-01-24,0.07592725605989892
2017-01-25,0.005079149024599383
2017-01-26,-0.003989193573581629
2017-01-27,-0.020026892811232933
2017-01-30,-0.003269786513825257
2017-01-31,-0.018862844013153968
2017-02-01,-0.005293825224380266
2017-02-02,-0.004762023494144563
2017-02-03,0.030115326190472302
2017-02-06,0.0021862033522777047
2017-02-07,-0.005997911079291263
2017-02-08,-0.007954069216223325
2017-02-09,0.020735402453132545
2017-02-10,0.0010833639619662883
2017-02-13,0.005140567638391991
2017-02-14,0.006460673980958287
2017-02-15,0.000267176512918299
2017-02-16,0.008823408055911974
2017-02-17,-0.012987176218182017
2017-02-21,0.03302933433425381
2017-02-22,-0.021055472432320532
2017-02-23,-0.013807511472026746
2017-02-24,0.016693403686862007
2017-02-27,0.009799065171385513
2017-02-28,-0.02124362288132353
2017-03-01,0.024919759160829225
2017-03-02,-0.019084986077227084
2017-03-03,0.013859550067080617
2017-03-06,-0.00972683324596657
2017-03-07,-0.0037162810567178406
2017-03-08,-0.0010657552336194032
2017-03-09,-0.020538868731295068
2017-03-10,0.016067551762031007
2017-03-13,0.009648667967491198
2017-03-14,-0.011680153212109246
2017-03-15,0.011281124366330664
2017-03-16,-0.00451538489175507
2017-03-17,-0.005869889424263586
2017-03-20,-0.004294226553599123
2017-03-21,-0.03207533806387719
2017-03-22,0.011138779577100077
2017-03-23,0.0033049078288054368
2017-03-24,-0.008234733381340953
2017-03-27,-0.004151715005797807
2017-03-28,0.013896601300467548
2017-03-29,0.006579118414115515
2017-03-30,0.010893174693791252
2017-03-31,-0.00026953878709223833
2017-04-03,-0.01697651384633947
2017-04-04,-0.003563666942425936
2017-04-05,-0.028885582723122583
2017-04-06,0.00821533974950639
2017-04-07,0.005900371918712066
2017-04-10,0.0
2017-04-11,-0.005028199065434613
2017-04-12,-0.02217826397869782
2017-04-13,-0.019236402923895723
2017-04-17,0.020784595790032112
2017-04-18,0.0020072900959458018
2017-04-19,0.003148025856153591
2017-04-20,0.004565101548667849
2017-04-21,-0.005680113937883702
2017-04-24,0.026278095802323875
2017-04-25,0.0019483963810673632
2017-04-26,0.008055490741303517
2017-04-27,-0.0044087931650370615
2017-04-28,-0.019097673856158903
2017-05-01,0.0045145337913858885
2017-05-02,-0.001966238737501791
2017-05-03,-0.013510061434731546
2017-05-04,-0.002282107172978498
2017-05-05,-0.013153964857772316
2017-05-08,-0.002028567318980823
2017-05-09,0.002032690769044443
2017-05-10,-0.02434089302241549
2017-05-11,-0.0017820191999985413
2017-05-12,-0.033323202239758154
2017-05-15,-0.0012311997084649695
2017-05-16,-0.019414670643081777
2017-05-17,-0.02419863073522399
2017-05-18,0.00547505233284995
2017-05-19,0.007046688803294288
2017-05-22,0.005089088252981044
2017-05-23,0.0031646291708891106
2017-05-24,-0.013249034505096624
2017-05-25,-0.008631734372002042
2017-05-26,0.0019348156829688268
2017-05-30,-0.010299507155959398
2017-05-31,-0.002926668513913544
2017-06-01,0.02315707347351781
2017-06-02,0.007331814527600677
2017-06-05,-0.010759394758366958
2017-06-06,-0.0006396978890094163
2017-06-07,0.005121605468155543
2017-06-08,0.013057286402301527
2017-06-09,0.02829326505671781
2017-06-12,-0.001528915892157312
2017-06-13,0.010410548511606388
2017-06-14,-0.016363792488302664
2017-06-15,-0.014787514242655897
2017-06-16,0.002501668984658645
2017-06-19,0.010605440337191796
2017-06-20,-0.01944474637094351
2017-06-21,-0.01731207643244459
2017-06-22,-0.0003202276355328548
2017-06-23,0.013136839226302932
2017-06-26,0.02118924463406291
2017-06-27,-0.004026333741861343
2017-06-28,0.003109705142154251
2017-06-29,-0.011779427105219509
2017-06-30,0.03262236878475022
2017-07-03,-0.007594281163981753
2017-07-05,0.0
2017-07-06,0.0027549671206483772
2017-07-07,0.008852068124557633
2017-07-10,0.010287702119556874
2017-07-11,0.0005987158865530251
2017-07-12,0.01017661730497288
2017-07-13,0.018370398762407536
2017-07-14,-0.004073209194848992
2017-07-17,-0.012562013465132083
2017-07-18,-0.021302211745829358
2017-07-19,0.00876702864001766
2017-07-20,-0.018579471758860433
2017-07-21,0.009160037705025825
2017-07-24,0.016944153062264933
2017-07-25,0.01666183242338537
2017-07-26,-0.011706326116515897
2017-07-27,0.005033949867688126
2017-07-28,-0.010606715146828538
2017-07-31,0.004466756361406254
2017-08-01,0.0210495649735829
2017-08-02,-0.00638790850340798
2017-08-03,0.04324968288465403
2017-08-04,0.02240881780066517
2017-08-07,-0.005753481231006052
2017-08-08,0.006889053958739844
2017-08-09,0.0038317387966850802
2017-08-10,-0.027263212910954238
2017-08-11,-0.0019617212161777697
2017-08-14,0.00028053163911145873
2017-08-15,-0.008141211231606493
2017-08-16,-0.03000282864952175
2017-08-17,-0.012839531770352242
2017-08-18,0.006208144916998837
2017-08-21,-0.007638220793568795
2017-08-22,0.015393334127314251
2017-08-23,0.0034985770315334452
2017-08-24,-0.0002905692820273087
2017-08-25,0.005812284000669576
2017-08-28,0.008090377363385581
2017-08-29,0.010604674916195433
2017-08-30,0.0034035435922343815
2017-08-31,0.015545031382086183
2017-09-01,0.0025053283394091963
2017-09-05,-0.006663244360938347
2017-09-06,-0.006148457057325141
2017-09-07,-0.0016873052578535441
2017-09-08,0.01774632073850979
2017-09-11,0.0008300202453934702
2017-09-12,0.01050913452902602
2017-09-13,-0.007389128499626363
2017-09-14,0.005238683090966534
2017-09-15,-0.004388235082148917
2017-09-18,0.0011014390452110945
2017-09-19,0.011833058116085038
2017-09-20,0.005438916318387443
2017-09-21,0.0024344302498513493
2017-09-22,0.001619117013272886
2017-09-25,0.005118619056664553
2017-09-26,0.005360301637949316
2017-09-27,0.0021327509762198993
2017-09-28,-0.0018622501553425819
2017-09-29,-0.003997803689180568
2017-10-02,0.0013380541069387686
2017-10-03,0.001870814105377372
2017-10-04,-0.009335877700344275
2017-10-05,0.00969283266448917
2017-10-06,0.0010667117219604894
2017-10-09,-0.0045285128047103385
2017-10-10,-0.0002676316244677457
2017-10-11,0.004282628065790384
2017-10-12,-0.0005330197719773944
2017-10-13,-0.005599847834728666
2017-10-16,0.014749231788042216
2017-10-17,-0.01030634596681046
2017-10-18,-0.0013354029692113079
2017-10-19,-0.006149758269840433
2017-10-20,0.007533274743404039
2017-10-23,0.0008007643329290826
2017-10-24,0.010672601651479985
2017-10-25,-0.013463800726678077
2017-10-26,0.012308974417516438
2017-10-27,0.0039655583947841855
2017-10-30,0.0021063581394249464
2017-10-31,-0.008670706780204873
2017-11-01,-0.01033608662169716
2017-11-02,-0.02088942747360134
2017-11-03,-0.024617094239184456
2017-11-06,0.018227411260469673
2017-11-07,-0.002753697333517935
2017-11-08,0.0035899168872302045
2017-11-09,-0.022839608778628007
2017-11-10,0.009292808860777546
2017-11-13,0.024553961917910927
2017-11-14,-0.026416094185285677
2017-11-15,-0.011188737435707252
2017-11-16,0.0175389172766649
2017-11-17,0.0011118682780273392
2017-11-20,0.012774389003207265
2017-11-21,0.011515784936646511
2017-11-22,-0.011384681394139284
2017-11-24,-0.009322961886403358
2017-11-27,0.0008300202453934702
2017-11-28,0.024889631137042567
2017-11-29,0.015920250961563687
2017-11-30,0.006639998612429698
2017-12-01,-0.013456186166779682
2017-12-04,0.037710457382279294
2017-12-05,-0.009793775702900742
2017-12-06,-0.003383417188633442
2017-12-07,0.0041781007706294115
2017-12-08,0.024707624139375994
2017-12-11,-0.0058375873896826525
2017-12-12,-0.0012767641916964223
2017-12-13,-0.021216153819325956
2017-12-14,-0.022199453274545977
2017-12-15,0.007478844668208584
2017-12-18,0.017497208626747307
2017-12-19,-0.015111915394663722
2017-12-20,0.01957636037153665
2017-12-21,0.02231476926074727
2017-12-22,0.00025354649391573503
2017-12-26,0.0022840030623019203
2017-12-27,-0.0005063996177893104
2017-12-28,-0.0037994291306041594
2017-12-29,-0.0055937820554824436
2018-01-02,0.0033240240120855358
2018-01-03,0.007900113372451445
2018-01-04,0.007838289058739845
2018-01-05,-0.008780785114900214
2018-01-08,-0.010377089611921186
2018-01-09,-0.011764853247763774
2018-01-10,-0.012939952031479462
2018-01-11,0.02438388537201286
2018-01-12,0.009470307850419468
2018-01-16,-0.019016017248905226
2018-01-17,0.0010337012321128825
2018-01-18,-0.0051640722524504135
2018-01-19,0.011938596431051662
2018-01-22,0.0025647191310540496
2018-01-23,-0.005627928094734003
2018-01-24,0.002572736790136032
2018-01-25,-0.0020529477385058392
2018-01-26,0.006428684372077109
2018-01-29,-0.0068985783649165855
2018-01-30,-0.012091372906632536
2018-01-31,0.0023435700876965893
2018-02-01,-0.005975602945517466
2018-02-02,-0.05671687463666797
2018-02-05,-0.04682774803100076
2018-02-06,0.022674416371013084
2018-02-07,-0.02075033655405767
2018-02-08,-0.027286000394911247
2018-02-09,0.0005971519748295684
2018-02-12,0.013420597493481567
2018-02-13,-0.007651596300822794
2018-02-14,0.02105580587408773
2018-02-15,0.011617813167329016
2018-02-16,0.006890566843788193
2018-02-20,-0.003421761346998231
2018-02-21,-0.0031472358754193186
2018-02-22,0.030424907319846595
2018-02-23,-0.0064068186948916805
2018-02-26,-0.00028038667425556163
2018-02-27,-0.017386233327955858
2018-02-28,-0.017123561961799982
2018-03-01,-0.016840859951217646
2018-03-02,0.01122275330261946
2018-03-05,-0.0005841935126820186
2018-03-06,0.013442373834550603
2018-03-07,0.014129133639396052
2018-03-08,0.0
2018-03-09,0.0233157039820715
2018-03-12,-0.0008336808353527347
2018-03-13,-0.013904544481700754
2018-03-14,-0.010998197221708805
2018-03-15,-0.0019962860721943754
2018-03-16,0.010286483827679938
2018-03-19,-0.011878487808712146
2018-03-20,0.004579472606379031
2018-03-21,0.020512798932266874
2018-03-22,-0.039921859553377126
2018-03-23,-0.03431244782314724
2018-03-26,0.03131602421000346
2018-03-27,-0.007299038949657444
2018-03-28,-0.0038237184181105777
2018-03-29,0.014171627434416134
2018-04-02,-0.023871503318651954
2018-04-03,0.01908725747498652
2018-04-04,0.009950269130492906
2018-04-05,0.0026078522563222073
2018-04-06,-0.025433586403844854
2018-04-09,-0.0077103641094291575
2018-04-10,0.021219299121985724
2018-04-11,-0.005560524812708634
2018-04-12,0.009711689855540717
2018-04-13,-0.004663446298483698
2018-04-16,0.011420202511595479
2018-04-17,0.0040531610514811245
2018-04-18,-0.0028834600624081386
2018-04-19,-0.008675732566083894
2018-04-20,-0.013710377793977657
2018-04-23,-0.009464594628183831
2018-04-24,-0.023290296394625765
2018-04-25,0.002139484044955786
2018-04-26,0.0015254146242724698
2018-04-27,0.002741540621509886
2018-04-30,-0.012758267195142503
2018-05-01,0.009538654943626046
2018-05-02,0.0
2018-05-03,0.03809799453561369
2018-05-04,0.02613034736876818
2018-05-07,0.005436316686355802
2018-05-08,0.011098461526889425
