Date,ADBE
2016-01-29,0.0545433127478685
2016-02-01,0.005385429953159715
2016-02-02,-0.018524758964432064
2016-02-03,0.00045481429124882844
2016-02-04,-0.018524801602354923
2016-02-05,-0.08290879587199929
2016-02-08,-0.053787811502314486
2016-02-09,-0.014545021774417521
2016-02-10,0.022748819768283246
2016-02-11,-0.00781141728354362
2016-02-12,0.02308507701066209
2016-02-16,0.028824822450143284
2016-02-17,0.037652146603927905
2016-02-18,-0.016127058270398953
2016-02-19,0.004222078386179717
2016-02-22,0.036230990548588915
2016-02-23,-0.008711256925405086
2016-02-24,0.004213295719355914
2016-02-25,0.03907938393415189
2016-02-26,-0.0009229560541419435
2016-02-29,-0.016743614016061392
2016-03-01,0.0378156331532713
2016-03-02,0.00022628315542494448
2016-03-03,-0.013349930007058863
2016-03-04,-0.011810558308792185
2016-03-07,-0.012415870167500564
2016-03-08,-0.008929645526733032
2016-03-09,0.010906913877746893
2016-03-10,-0.004925509387591398
2016-03-11,0.013553347631817037
2016-03-14,0.011744210886400763
2016-03-15,-0.0020687311890184024
2016-03-16,0.01543241171983234
2016-03-17,0.020301700722477722
2016-03-18,0.038461528675914236
2016-03-21,-0.009847978880084596
2016-03-22,0.0006486222550676768
2016-03-23,-0.004321455348258452
2016-03-24,0.003906173683292158
2016-03-28,-0.0012969641325262238
2016-03-29,0.008874455425139427
2016-03-30,0.0060072683035898855
2016-03-31,0.00021331064961960244
2016-04-01,0.014498939937146238
2016-04-04,-0.00693572548034882
2016-04-05,-0.003492082868303603
2016-04-06,0.013061520450780018
2016-04-07,-0.016981160594033873
2016-04-08,0.0030923535860758466
2016-04-11,-0.011906056662224662
2016-04-12,0.005056495278475737
2016-04-13,0.011881830786853342
2016-04-14,-0.0009520399772853239
2016-04-15,0.0076239009115850465
2016-04-18,0.01460697074565065
2016-04-19,-0.0003107862013771445
2016-04-20,-0.0019684502550733063
2016-04-21,0.0004152487778159575
2016-04-22,-0.01639516224991211
2016-04-25,0.010655154831473501
2016-04-26,0.0036534286322726928
2016-04-27,-0.005304234301995336
2016-04-28,-0.02091175253830535
2016-04-29,0.006193953810713193
2016-05-02,0.007217154493374789
2016-05-03,-0.013066362948702226
2016-05-04,-0.007687392617457323
2016-05-05,0.006025366299584389
2016-05-06,0.008556182371741272
2016-05-09,0.003287354703727985
2016-05-10,0.020188098725219428
2016-05-11,-0.0043514109361034725
2016-05-12,-0.001456809488775801
2016-05-13,0.00010423235020740051
2016-05-16,0.013129124936998027
2016-05-17,-0.013370389868089139
2016-05-18,0.008026651106190608
2016-05-19,-0.008479831651526437
2016-05-20,0.010429704095181958
2016-05-23,-0.00268367582789919
2016-05-24,0.0311529126606489
2016-05-25,-0.00020070905969760133
2016-05-26,-0.0024093751862158674
2016-05-27,0.007748783554228922
2016-05-31,-0.006690614869472089
2016-06-01,0.005730367827778693
2016-06-02,0.0012994527411862578
2016-06-03,-0.014675064865468435
2016-06-06,0.004255378027621326
2016-06-07,-0.006053330174431548
2016-06-08,0.0016240729553520517
2016-06-09,-0.006181603247518153
2016-06-10,-0.009992896502326709
2016-06-13,-0.0013389356094478666
2016-06-14,0.00020631469317056172
2016-06-15,0.00041238693285694517
2016-06-16,0.001752275862936692
2016-06-17,-0.016565496140636404
2016-06-20,0.025214438026217145
2016-06-21,0.01765489738390169
2016-06-22,-0.05726031903905737
2016-06-23,0.02340173277577584
2016-06-24,-0.0416796816795485
2016-06-27,-0.014642066364480844
2016-06-28,0.0177215260032193
2016-06-29,0.020873894919818392
2016-06-30,0.014832095931048839
2016-07-01,-0.004906579144075773
2016-07-05,-0.006189638478593662
2016-07-06,0.004750310696671756
2016-07-07,-0.00042026597393451937
2016-07-08,0.017342879298551273
2016-07-11,0.0036160602418688903
2016-07-12,0.004117783903563987
2016-07-13,-0.002050487756401931
2016-07-14,0.003698383232950908
2016-07-15,0.0013306539086319624
2016-07-18,-0.00040888188468424236
2016-07-19,0.0
2016-07-20,0.006237862814609141
2016-07-21,-0.0209350117484145
2016-07-22,0.01785344909782438
2016-07-25,-0.00754637856611573
2016-07-26,0.006062515095923704
2016-07-27,0.00020423493329047027
2016-07-28,0.005207823288483349
2016-07-29,-0.005891932310748582
2016-08-01,-0.0014306089186109094
2016-08-02,-0.017089624929225944
2016-08-03,0.0064549203278359
2016-08-04,0.004344658910733656
2016-08-05,0.020084505625588278
2016-08-08,-0.005553342555266294
2016-08-09,0.003858309382218872
2016-08-10,0.017700009622589885
2016-08-11,0.010435255353826278
2016-08-12,-0.00619649124386823
2016-08-15,-0.0010886837822133844
2016-08-16,-0.0032696109190218925
2016-08-17,-0.008946337371072866
2016-08-18,0.009729200104255709
2016-08-19,-0.003476690975336316
2016-08-22,-0.0007974664204352111
2016-08-23,0.008978467129479029
2016-08-24,0.0
2016-08-25,0.005438036929769963
2016-08-26,0.0036384610906139425
2016-08-29,0.0023516117862560915
2016-08-30,-0.0029325810636195992
2016-08-31,0.003039191750919157
2016-09-01,0.005766826130039204
2016-09-02,0.006511158007872497
2016-09-06,-0.0006758684467556009
2016-09-07,-0.004830917874396157
2016-09-08,-0.010873813073611904
2016-09-09,-0.024538673610104866
2016-09-12,0.009458668418044436
2016-09-13,-0.015450588680950506
2016-09-14,0.00020253389835800384
2016-09-15,0.00840167854400975
2016-09-16,-0.0069263443322874485
2016-09-19,0.007581117938809445
2016-09-20,0.00943020102857517
2016-09-21,0.0711587739740751
2016-09-22,0.0012989366416222836
2016-09-23,-0.004169727167134818
2016-09-26,-0.001954025142713034
2016-09-27,0.022748412860487344
2016-09-28,-0.0019143034668609449
2016-09-29,-0.015435152479539305
2016-09-30,0.00686454399648051
2016-10-03,-0.0008292239407221569
2016-10-04,-0.0005532278495349319
2016-10-05,0.003782670582324288
2016-10-06,-0.0022059327797067096
2016-10-07,0.0007369365590812471
2016-10-10,0.005522813673526805
2016-10-11,-0.01711822733207602
2016-10-12,0.006333242877722078
2016-10-13,-0.0003702074446789716
2016-10-14,-0.0015739819921993803
2016-10-17,-0.0032455349221680585
2016-10-18,0.008651970635951134
2016-10-19,-0.00027669046120193386
2016-10-20,0.005904598147913331
2016-10-21,0.0
2016-10-24,0.01632577088164533
2016-10-25,-0.016063521509921963
2016-10-26,-0.00972207255307267
2016-10-27,-0.008335662829522472
2016-10-28,0.004950021302022156
2016-10-31,-0.0008363972041530721
2016-11-01,-0.005952928815287972
2016-11-02,-0.009170050825744291
2016-11-03,0.012088004407166064
2016-11-04,-0.009051051948083422
2016-11-07,0.023163905692634712
2016-11-08,-0.0024848542551180186
2016-11-09,-0.004889738742331673
2016-11-10,-0.03504541774436165
2016-11-11,-0.003843212133376017
2016-11-14,-0.012152798346081517
2016-11-15,0.012107064199694983
2016-11-16,0.004051689698124417
2016-11-17,0.01662178801982761
2016-11-18,-0.007466221848175247
2016-11-21,0.005998904046376152
2016-11-22,-0.004164717795091311
2016-11-23,-0.009504800006671421
2016-11-25,0.007772743169656593
2016-11-28,-0.004951406014929938
2016-11-29,0.00430619089226969
2016-11-30,-0.02039065699738718
2016-12-01,-0.03209800117427819
2016-12-02,0.0022108453017812835
2016-12-05,0.02226003726645076
2016-12-06,-0.003923432157506013
2016-12-07,0.017823707574594838
2016-12-08,0.0013544832509841953
2016-12-09,0.00782606336805558
2016-12-12,0.008148845972680174
2016-12-13,0.009414205299483447
2016-12-14,-0.003203051930265488
2016-12-15,-0.006710132320714601
2016-12-16,-0.014747815840786549
2016-12-19,0.016803455456199545
2016-12-20,0.004558796878766813
2016-12-21,-0.002458112083649988
2016-12-22,-0.007487450474196078
2016-12-23,0.0028647385300446526
2016-12-27,-0.00038081591517036273
2016-12-28,-0.011526068538530554
2016-12-29,-0.000867267426057472
2016-12-30,-0.007040927418835552
2017-01-03,0.0051481925634040415
2017-01-04,0.006378005520915275
2017-01-05,0.016996392191614307
2017-01-06,0.02256632335953257
2017-01-09,0.002493043725376287
2017-01-10,-0.0028552782487345496
2017-01-11,0.006742986450531063
2017-01-12,-0.0036700755456374745
2017-01-13,-0.0005525146018705573
2017-01-17,-0.004883431173482888
2017-01-18,0.007314823291919792
2017-01-19,0.009192021248133564
2017-01-20,0.008379617098766223
2017-01-23,0.0023484973207532622
2017-01-24,0.02478147219743332
2017-01-25,0.0046605590362971405
2017-01-26,-0.01199127130487554
2017-01-27,0.009833457099220011
2017-01-30,-0.0014913428557870034
2017-01-31,-0.0038657744033209207
2017-02-01,-0.00017636835024537056
2017-02-02,-0.0017642638246768705
2017-02-03,0.01776241111512933
2017-02-06,-0.006164792009731079
2017-02-07,0.004368338319057585
2017-02-08,0.010177437180437066
2017-02-09,0.0026694669363660495
2017-02-10,0.003521092615238919
2017-02-13,0.006846410459602881
2017-02-14,-0.0005949825237258066
2017-02-15,0.009780587752765024
2017-02-16,0.0016844684796391007
2017-02-17,0.006222129503663298
2017-02-21,-0.00033426018333237995
2017-02-22,-0.0013374240273191784
2017-02-23,-0.005356988223898407
2017-02-24,0.004039347977301988
2017-02-27,-0.004442199230090371
2017-02-28,-0.00370434791992047
2017-03-01,0.016984977171128124
2017-03-02,-0.003739068998317885
2017-03-03,0.0011676345943849586
2017-03-06,0.0009163662905082859
2017-03-07,-0.0014148827864034486
2017-03-08,-0.0031672351406926147
2017-03-09,0.0025920166550450485
2017-03-10,0.00984065248722965
2017-03-13,0.005863463005531644
2017-03-14,-0.0029556699616714033
2017-03-15,0.005517112610966768
2017-03-16,0.001965423491687268
2017-03-17,0.038087484431763574
2017-03-20,-0.005511413005771737
2017-03-21,-0.009817099894996906
2017-03-22,0.009114890800592246
2017-03-23,0.00522940865935384
2017-03-24,0.006542083894472972
2017-03-27,0.00430699346046759
2017-03-28,0.0034308182565789824
2017-03-29,0.006915839402937829
2017-03-30,0.00023150778571512376
2017-03-31,0.004012069053407563
2017-04-03,-0.0041497619661827745
2017-04-04,0.003472466710075839
2017-04-05,-0.0011534443573396613
2017-04-06,0.0020016514593705903
2017-04-07,0.000537897253183317
2017-04-10,-0.00046073996337980816
2017-04-11,-0.001613450429921337
2017-04-12,-0.00438624146837574
2017-04-13,-0.002550640119032277
2017-04-17,0.0072840171962587075
2017-04-18,-0.0013847828830176878
2017-04-19,0.0031584906387838174
2017-04-20,0.009215150798596472
2017-04-21,0.0007609656438061219
2017-04-24,0.010416629202272265
2017-04-25,0.0045150583661028865
2017-04-26,-0.005243929719271012
2017-04-27,0.004443193211165708
2017-04-28,0.002699059807861337
2017-05-01,0.010243719612061275
2017-05-02,-0.0008141559459302616
2017-05-03,-0.0011110658998843004
2017-05-04,-0.0017797959384578954
2017-05-05,0.0017086080268644555
2017-05-08,0.0020765261561950243
2017-05-09,0.0035524793048713477
2017-05-10,0.0040559569927223205
2017-05-11,0.001028273198123486
2017-05-12,0.00403553510053456
2017-05-15,0.00555400311286447
2017-05-16,0.0031249466330529607
2017-05-17,-0.026805744989959024
2017-05-18,0.0015632505934319862
2017-05-19,0.014047862969852165
2017-05-22,0.01781139093326134
2017-05-23,0.0047530149734147376
2017-05-24,0.011467823937290289
2017-05-25,0.012259148569921052
2017-05-26,-0.0067203827290810425
2017-05-30,0.0036648408957487
2017-05-31,-0.0038621096665567567
2017-06-01,-0.0033835875192012033
2017-06-02,0.014853520810578669
2017-06-05,0.0007666616505930257
2017-06-06,-0.0038999761325710924
2017-06-07,0.00412498317084542
2017-06-08,-0.006893122601537516
2017-06-09,-0.03211106831846289
2017-06-12,-0.005795023789009757
2017-06-13,0.013406166396288777
2017-06-14,-0.006039228988474643
2017-06-15,-0.005280258427045714
2017-06-16,0.002326876494242347
2017-06-19,0.018209589613396027
2017-06-20,0.003990007369010895
2017-06-21,0.023632117979641487
2017-06-22,-0.003813110307901879
2017-06-23,0.011970221946405069
2017-06-26,-0.003094676685985398
2017-06-27,-0.016694352343065044
2017-06-28,0.008909810104393179
2017-06-29,-0.017870746881715083
2017-06-30,0.0014160077914460167
2017-07-03,-0.021422502311905012
2017-07-05,0.020229773698968057
2017-07-06,-0.003257607053296807
2017-07-07,0.01044405840641649
2017-07-10,0.007875088648392259
2017-07-11,-0.0028603576990673396
2017-07-12,0.02084944475641226
2017-07-13,-0.005894048309004973
2017-07-14,0.007652537655965963
2017-07-17,0.001641969269033483
2017-07-18,0.010177633574340206
2017-07-19,0.0069646276526320605
2017-07-20,0.006849343842348032
2017-07-21,-0.0028011081906540447
2017-07-24,6.684394429079532e-05
2017-07-25,-0.008827607010001848
2017-07-26,0.010593023374330546
2017-07-27,-0.02390173494613168
2017-07-28,0.0036251627247605445
2017-07-31,-0.0016355908223470994
2017-08-01,0.005938938388722281
2017-08-02,-0.0015607744746637398
2017-08-03,0.004485749890690061
2017-08-04,-0.0005412177813065577
2017-08-07,0.004942087159695019
2017-08-08,-0.00424417187045778
2017-08-09,0.00365339661620534
2017-08-10,-0.02312105017492838
2017-08-11,0.010695577362282549
2017-08-14,0.018365552119801842
2017-08-15,0.00804503163569592
2017-08-16,0.009577031361804211
2017-08-17,-0.02351783433760224
2017-08-18,-0.0017539938901018903
2017-08-21,0.008717937929923592
2017-08-22,0.020032196189228246
2017-08-23,-0.007553326085283252
2017-08-24,-0.0019193152429338722
2017-08-25,0.004243746435973472
2017-08-28,0.0022449412000107305
2017-08-29,0.002305857559765867
2017-08-30,0.01005651889992687
2017-08-31,0.0096961378988627
2017-09-01,-0.0006445353258266451
2017-09-05,-0.005030303054158969
2017-09-06,-0.003370522923096586
2017-09-07,0.011121271949519729
2017-09-08,-0.000836205581731142
2017-09-11,0.009849355062226728
2017-09-12,-0.0035698194430070496
2017-09-13,-0.0004477772792712553
2017-09-14,-0.008256582818529923
2017-09-15,-0.0029686444926603217
2017-09-18,0.00828531771496066
2017-09-19,0.005328380357510376
2017-09-20,-0.04240101616125913
2017-09-21,-0.0044011978698340615
2017-09-22,-0.005358359245849931
2017-09-25,-0.026464597143308066
2017-09-26,0.005741070278873606
2017-09-27,0.007083898366805785
2017-09-28,0.00273174332637649
2017-09-29,0.01600484107757838
2017-10-02,-0.008312041126519731
2017-10-03,0.004461292762049096
2017-10-04,-0.004374220246132654
2017-10-05,0.01554581344508188
2017-10-06,0.005790316919717098
2017-10-09,0.0025145903592560526
2017-10-10,0.004290388755672447
2017-10-11,0.00985869247566673
2017-10-12,-0.0002602882376927518
2017-10-13,0.0020831460462094054
2017-10-16,-0.02254262409550556
2017-10-17,-0.00053171492413151
2017-10-18,0.01742249655616912
2017-10-19,0.12241827272901351
2017-10-20,0.02276832096538839
2017-10-23,-0.019813230127716297
2017-10-24,-0.0033689696719165774
2017-10-25,0.0014570462602405687
2017-10-26,0.01117382382869958
2017-10-27,0.020604327085206764
2017-10-30,-0.007330982001547359
2017-10-31,-0.004942311669718813
2017-11-01,0.006222860899188332
2017-11-02,0.026609942929964436
2017-11-03,0.007516307018907931
2017-11-06,-0.00822819514475892
2017-11-07,0.0004424879961522077
2017-11-08,0.01758067553039644
2017-11-09,-0.011626640323991078
2017-11-10,-0.001099367580558397
2017-11-13,0.0007154131737794334
2017-11-14,-0.002914483153743652
2017-11-15,-0.006838768161677833
2017-11-16,0.012327860940305024
2017-11-17,-0.0003291144135456614
2017-11-20,0.0005486766994764469
2017-11-21,0.009926497723734107
2017-11-22,-0.006787944835353388
2017-11-24,0.008529321320074779
2017-11-27,0.002927427444857633
2017-11-28,0.002162129170185878
2017-11-29,-0.04611644053096642
2017-11-30,0.026123805245917175
2017-12-01,-0.010745560892296502
2017-12-04,-0.06172015133332076
2017-12-05,-0.005343203171624955
2017-12-06,0.035693035847955246
2017-12-07,0.006281675374898654
2017-12-08,-0.005956092334330809
2017-12-11,0.004263353132161418
2017-12-12,-0.01015434741123189
2017-12-13,0.024863850190416592
2017-12-14,-0.01034893294183803
2017-12-15,0.01434282575334822
2017-12-18,-0.00433772202974303
2017-12-19,-0.01001473473717529
2017-12-20,-0.0041149980892720706
2017-12-21,0.001779039073708688
2017-12-22,0.002520637302704909
2017-12-26,-0.0031999860491070953
2017-12-27,0.0052740091496750185
2017-12-28,0.001083499319941561
2017-12-29,-0.0017658647291640683
2018-01-02,0.01403784169120037
2018-01-03,0.01879570284327836
2018-01-04,0.012041582055987154
2018-01-05,0.011570762488063657
2018-01-08,-0.001618663308975532
2018-01-09,0.008971053406505725
2018-01-10,0.0021960560729041845
2018-01-11,0.009673441038370756
2018-01-12,0.03244762302681492
2018-01-16,-0.013278627517905539
2018-01-17,0.020939408909448565
2018-01-18,-0.001475945528089273
2018-01-19,-0.0023955210398250992
2018-01-22,0.010780159691459623
2018-01-23,0.01137282673700235
2018-01-24,-0.01154479284757881
2018-01-25,-0.0013651748110395934
2018-01-26,0.019188945624676768
2018-01-29,-0.01525090550261643
2018-01-30,-0.006709387376886866
2018-01-31,0.014525143214860314
2018-02-01,-0.001902230849382791
2018-02-02,-0.018758177357665717
2018-02-05,-0.0274483496930108
2018-02-06,0.02207387845657438
2018-02-07,-0.010952871236912132
2018-02-08,-0.03732969123680285
2018-02-09,0.01528408822144467
2018-02-12,0.022128774305885113
2018-02-13,0.006921685523295862
2018-02-14,0.018865046701848298
2018-02-15,0.029625101167944035
2018-02-16,-0.006946857435233378
2018-02-20,0.007045039621676574
2018-02-21,-0.004384665525577591
2018-02-22,0.002573132178158355
2018-02-23,0.03519078456805569
2018-02-26,0.011490361114722347
2018-02-27,-0.015696378355261498
2018-02-28,0.001484520389430033
2018-03-01,-0.01482334448016076
2018-03-02,0.018249742897216148
2018-03-05,0.0065303895315349525
2018-03-06,0.004025340168523073
2018-03-07,0.022876308802315615
2018-03-08,-0.002121215127605325
2018-03-09,0.02176528117704213
2018-03-12,-0.0007688398013480091
2018-03-13,-0.0053408523650363415
2018-03-14,-0.006006516647362847
2018-03-15,0.0019684703853479757
2018-03-16,0.03052043717090447
2018-03-19,-0.014941300511546629
2018-03-20,0.03407150766840372
2018-03-21,-0.012622389103305265
2018-03-22,-0.027903908577221692
2018-03-23,-0.02494104794776142
2018-03-26,0.0645986378646326
2018-03-27,-0.06600847655681841
2018-03-28,-0.005893403871093383
2018-03-29,0.016655729070980563
2018-04-02,-0.017586093204168374
2018-04-03,0.017194243063281656
2018-04-04,0.042235959270698675
2018-04-05,-0.006709663386575082
2018-04-06,-0.0220541863820799
2018-04-09,0.002561628274233785
2018-04-10,0.024455904800527728
2018-04-11,-0.004008345884190856
2018-04-12,0.014890675483371307
2018-04-13,-0.012777621913492188
2018-04-16,0.01097923208369167
2018-04-17,0.020483839405492033
2018-04-18,-0.00025954991193655186
2018-04-19,-0.01505846341159045
2018-04-20,-0.010455977836209551
2018-04-23,0.0002663716796773574
2018-04-24,-0.032889496501280924
2018-04-25,-0.0026159624903683287
2018-04-26,0.02112091010121686
2018-04-27,-4.510732035423182e-05
2018-04-30,-0.001351905368274564
2018-05-01,0.011191316151772046
2018-05-02,-0.013298802673992416
2018-05-03,0.02238804528085203
