Date,CAH
2015-10-07,-0.00716970151772045
2015-10-08,0.0019341668999637296
2015-10-09,0.012484184295403544
2015-10-12,0.01792309801792169
2015-10-13,0.0
2015-10-14,-0.018356297936884425
2015-10-15,0.006741706191662589
2015-10-16,0.01250941095965441
2015-10-19,0.0008739913825410728
2015-10-20,-0.01832945866733582
2015-10-21,-0.008891405544853348
2015-10-22,-0.0035881702699988027
2015-10-23,0.030739747269128204
2015-10-26,0.00836000404846482
2015-10-27,0.015839621025496298
2015-10-28,0.00901472890712629
2015-10-29,0.00217298631242957
2015-10-30,-0.009757754514270522
2015-11-02,0.04805370886901472
2015-11-03,0.0025534755901179818
2015-11-04,0.0024314882832723317
2015-11-05,0.01871081251491935
2015-11-06,0.0034013535150496654
2015-11-09,-0.009378481245554737
2015-11-10,0.004106506988038383
2015-11-11,-0.009201479396259815
2015-11-12,-0.01983482492452071
2015-11-13,0.00011655395441279026
2015-11-16,0.00807042070363373
2015-11-17,0.006149278252843615
2015-11-18,0.02167912126099436
2015-11-19,-0.013995437030819624
2015-11-20,0.0026322829702454253
2015-11-23,-0.002968153907462412
2015-11-24,-0.006526674464152782
2015-11-25,0.0025355222891130236
2015-11-27,0.003564084127939182
2015-11-30,-0.005040719482313549
2015-12-01,0.023718902250340568
2015-12-02,-0.018220475509776124
2015-12-03,-0.01134185084843764
2015-12-04,0.024797742521527555
2015-12-07,0.0033921220238783967
2015-12-08,-0.0021411800362234334
2015-12-09,-0.011744696286680179
2015-12-10,-0.004228224614307607
2015-12-11,-0.01422981075222085
2015-12-14,0.0072174337835078095
2015-12-15,0.0018495680732457664
2015-12-16,0.017766554983901894
2015-12-17,-0.0029473001791429088
2015-12-18,-0.015348078896993078
2015-12-21,0.01662635938428947
2015-12-22,0.009313129661236985
2015-12-23,0.008776546560818721
2015-12-24,0.0006691323508549729
2015-12-28,0.008695048525935833
2015-12-29,0.003978308032341671
2015-12-30,0.0008510034037907399
2015-12-31,-0.014026888442508989
2016-01-04,-0.014786562155924887
2016-01-05,0.019670320498680782
2016-01-06,-0.02720790294067743
2016-01-07,-0.025676606083805842
2016-01-08,-0.013411451537136632
2016-01-11,-0.05473432294861713
2016-01-12,0.007821799457164547
2016-01-13,-0.021530006691131143
2016-01-14,0.04618122063359875
2016-01-15,-0.006603077141214664
2016-01-19,0.004185585122111979
2016-01-20,-0.015935544417776226
2016-01-21,-0.0024913179725817303
2016-01-22,0.01885629899064023
2016-01-25,-0.004779979266592016
2016-01-26,0.01859627102282313
2016-01-27,-0.011607123645615669
2016-01-28,-0.03363932459252317
2016-01-29,0.030000050415426305
2016-02-01,-0.019294231154563413
2016-02-02,-0.025939989872694746
2016-02-03,-0.005145900506320467
2016-02-04,-0.009440322481275132
2016-02-05,0.00013064570438237055
2016-02-08,-0.005874011211951413
2016-02-09,0.006433923858813362
2016-02-10,0.02048273434798653
2016-02-11,-0.014062562036354809
2016-02-12,0.022432367731164637
2016-02-16,0.011667538359827256
2016-02-17,0.015168865734018322
2016-02-18,0.0002467229520390912
2016-02-19,-0.0020985884056740067
2016-02-22,0.00779414845706583
2016-02-23,-0.0031918411457925178
2016-02-24,0.011576421630794531
2016-02-25,0.006452116594010127
2016-02-26,0.004354741135374596
2016-02-29,-0.01601817408141082
2016-03-01,0.014442935616001629
2016-03-02,0.0033784657179103394
2016-03-03,0.005411109033034656
2016-03-04,-0.0011958362083067664
2016-03-07,0.00766355321862644
2016-03-08,-0.01711188706993294
2016-03-09,0.005682232048481284
2016-03-10,-0.010339220950314254
2016-03-11,0.01895067568428277
2016-03-14,-0.00321906140180217
2016-03-15,-0.03803382627005891
2016-03-16,0.008330549191554182
2016-03-17,-0.016769185255251506
2016-03-18,0.014045183932117844
2016-03-21,-0.00012326402387019542
2016-03-22,0.0038341271550634826
2016-03-23,0.0014782349364244052
2016-03-24,0.0024611014108006923
2016-03-28,-0.00871410532339112
2016-03-29,0.013000274079603358
2016-03-30,0.004260723392553345
2016-03-31,0.002078680884658235
2016-04-01,0.0025629743850734688
2016-04-04,0.011805872155675523
2016-04-05,-0.02189352380417764
2016-04-06,0.0338211008237328
2016-04-07,-0.003568557819853102
2016-04-08,-0.009073485811921578
2016-04-11,-0.009638810600757108
2016-04-12,0.004379740715735991
2016-04-13,0.01586742830776333
2016-04-14,0.00047658225788227426
2016-04-15,0.004051830032911985
2016-04-18,0.00379856028728498
2016-04-19,0.012060742531068591
2016-04-20,0.018810704512960408
2016-04-21,-0.004357684848871224
2016-04-22,0.0010365973898736058
2016-04-25,-0.006443619484201024
2016-04-26,0.00266405688341953
2016-04-27,-0.00046224448908482874
2016-04-28,-0.09278944314946602
2016-04-29,-0.0006371341655383445
2016-05-02,0.013255326889884511
2016-05-03,-0.003270464656297989
2016-05-04,-0.02183273937635566
2016-05-05,0.01341811695022388
2016-05-06,-0.021642331537354065
2016-05-09,0.021080066618803128
2016-05-10,0.0
2016-05-11,-0.01924340803243041
2016-05-12,0.0005200905767372976
2016-05-13,-0.009740519976618844
2016-05-16,0.01495082821610505
2016-05-17,-0.003747290401584946
2016-05-18,0.009468804209919357
2016-05-19,-0.006424363338559447
2016-05-20,0.0010341654846457438
2016-05-23,-0.008655315692250865
2016-05-24,0.009382714079740007
2016-05-25,-0.009424081192084155
2016-05-26,0.00729818510263347
2016-05-27,0.011126636455758288
2016-05-31,0.010236871227738753
2016-06-01,-0.0029131235082762164
2016-06-02,0.01486300965587617
2016-06-03,-0.0012519426371226938
2016-06-06,0.00789568526630724
2016-06-07,-0.005222408945548929
2016-06-08,-0.004249924593458521
2016-06-09,-0.004644926012631334
2016-06-10,-0.009585259557035375
2016-06-13,-0.004202328484469886
2016-06-14,-0.003452457644736784
2016-06-15,-0.016039949432858136
2016-06-16,-0.0018260143671765539
2016-06-17,-0.013457049856785197
2016-06-20,0.012846592186002592
2016-06-21,0.005360232404235665
2016-06-22,0.0019507609227080724
2016-06-23,0.014019265898671529
2016-06-24,-0.03699444739334257
2016-06-27,-0.020470700178170542
2016-06-28,0.023612515980328208
2016-06-29,0.030794531344428888
2016-06-30,0.00931540675697251
2016-07-01,0.003589368747312971
2016-07-05,-0.0007663631497378809
2016-07-06,0.0224976943334958
2016-07-07,-0.006875955872912454
2016-07-08,0.011832465999232822
2016-07-11,0.008460135774701616
2016-07-12,0.00875878830854604
2016-07-13,0.0062372563172403694
2016-07-14,0.00838607287999138
2016-07-15,-0.0073522507261716274
2016-07-18,0.01032073442437742
2016-07-19,-0.004686855148308577
2016-07-20,0.005674631571124467
2016-07-21,-0.008164073143637318
2016-07-22,0.004599959148237742
2016-07-25,-0.001566426603059945
2016-07-26,0.009413485457046455
2016-07-27,-0.003586953766885892
2016-07-28,-0.009359089852481461
2016-07-29,0.012596619514704255
2016-08-01,-0.014234104921357904
2016-08-02,0.030457276156372615
2016-08-03,-0.003297181959617146
2016-08-04,-0.012523489461446657
2016-08-05,0.009332511457887716
2016-08-08,-0.00687546635227676
2016-08-09,0.0002386155440403659
2016-08-10,-0.002983173165345576
2016-08-11,0.0007179366312570767
2016-08-12,-0.00011972934367554533
2016-08-15,-0.004904001903011657
2016-08-16,-0.006130668234503478
2016-08-17,0.0012097351920854482
2016-08-18,-0.004348892844764918
2016-08-19,-0.008493163252609848
2016-08-22,0.0052616323267327125
2016-08-23,-0.0015825652493201003
2016-08-24,-0.011460511808844887
2016-08-25,-0.021213524740099854
2016-08-26,-0.00012582699667862407
2016-08-29,0.0052927533575426455
2016-08-30,-0.0006269018555319361
2016-08-31,-0.0006271699743251036
2016-09-01,0.0003768261260772565
2016-09-02,0.0003760583564467179
2016-09-06,0.013545961341545176
2016-09-07,0.004331280861834319
2016-09-08,-0.005544624455247726
2016-09-09,-0.02354110856689995
2016-09-12,0.014845889374922372
2016-09-13,-0.023631185204402327
2016-09-14,-0.036240157438822806
2016-09-15,0.01780487467039138
2016-09-16,0.005222112669434731
2016-09-19,-0.005584487831774676
2016-09-20,-0.00796664897660948
2016-09-21,0.011716799064736216
2016-09-22,0.009238871173862684
2016-09-23,0.00128952946065497
2016-09-26,-0.010044117146470355
2016-09-27,0.016389438262139233
2016-09-28,0.0015354768560456034
2016-09-29,-0.011707755376955675
2016-09-30,0.010403249578999185
2016-10-03,-0.024581979151022892
2016-10-04,-0.0013196644330477625
2016-10-05,0.002510334967949168
2016-10-06,0.010938630147837136
2016-10-07,-0.004041261714606614
2016-10-10,0.0009163504520866006
2016-10-11,-0.015038656480193202
2016-10-12,0.006239900678842947
2016-10-13,-0.0059373775778621685
2016-10-14,-0.0009290456369808187
2016-10-17,-0.004118378001583878
2016-10-18,0.010272100238486681
2016-10-19,-0.006866603215674005
2016-10-20,0.004919647407465755
2016-10-21,-0.005689705820693836
2016-10-24,0.006121442417249767
2016-10-25,-0.0092584600410065
2016-10-26,-0.006808109142652841
2016-10-27,0.005376612143776605
2016-10-28,-0.09759381493631991
2016-10-31,0.017629961103616365
2016-11-01,-0.026204902521089424
2016-11-02,0.026461236153650924
2016-11-03,-0.04777138105742873
2016-11-04,-0.0032120331777101274
2016-11-07,0.01273604762546876
2016-11-08,-0.009848465323587297
2016-11-09,0.05967853391333189
2016-11-10,0.03566793154585013
2016-11-11,-0.004880037173333074
2016-11-14,0.013730903966638452
2016-11-15,-0.013268753223316332
2016-11-16,-0.007844153917137886
2016-11-17,0.011435731832645235
2016-11-18,-0.012143907123467024
2016-11-21,-0.007347718524813862
2016-11-22,-0.0017080862522846907
2016-11-23,0.005988742953738857
2016-11-25,0.00793761924424019
2016-11-28,0.006468872426376393
2016-11-29,-0.008104086190070636
2016-11-30,0.0002816669991902998
2016-12-01,-0.0011265602555743381
2016-12-02,-0.0014097360934599568
2016-12-05,0.01793031674955814
2016-12-06,-0.009431441973383414
2016-12-07,-0.01288158914734061
2016-12-08,0.008652592823423344
2016-12-09,0.027141061338066264
2016-12-12,0.006024313983765683
2016-12-13,0.0036740535809267616
2016-12-14,-0.017355627259593387
2016-12-15,0.007313449320594412
2016-12-16,0.010410672165184875
2016-12-19,-0.0008135365489362334
2016-12-20,-0.004748933012489576
2016-12-21,-0.00995222795361772
2016-12-22,-0.007022999622083748
2016-12-23,0.010678363923621648
2016-12-27,0.0026069198817328942
2016-12-28,-0.007116301817038151
2016-12-29,0.0034532646540224032
2016-12-30,-0.005252364735804038
2017-01-03,0.034875735819803966
2017-01-04,0.015440269422226427
2017-01-05,-0.014940852540856642
2017-01-06,0.011140702071162023
2017-01-09,-0.00756648546138905
2017-01-10,0.006152803734651879
2017-01-11,-0.01994130854632381
2017-01-12,0.0063752520417386105
2017-01-13,0.010918077219461697
2017-01-17,0.0023998603717600986
2017-01-18,0.008246978249479842
2017-01-19,-0.0032980118430114835
2017-01-20,-0.006883291433855798
2017-01-23,-0.004131405155956891
2017-01-24,-0.0009365638442823121
2017-01-25,0.016342874346220393
2017-01-26,-0.03664201259731181
2017-01-27,-0.008482058809408555
2017-01-30,0.009934631686320694
2017-01-31,0.02418375386355831
2017-02-01,0.005202691276652294
2017-02-02,-0.01207673760900796
2017-02-03,0.005776509822277953
2017-02-06,0.014691948182030456
2017-02-07,0.02356185132752131
2017-02-08,0.0006430019552456923
2017-02-09,-0.004626765820636813
2017-02-10,-0.0006454484272515604
2017-02-13,0.00865630153574326
2017-02-14,0.010375522017800565
2017-02-15,0.01952319455983509
2017-02-16,-0.002238118940700473
2017-02-17,0.005857222583180111
2017-02-21,0.007805881175473095
2017-02-22,-0.0031965086648378938
2017-02-23,0.008017232067542457
2017-02-24,0.005016076022539062
2017-02-27,0.004261182950180187
2017-02-28,-0.013577533078548809
2017-03-01,0.008356919499424409
2017-03-02,-0.0031690886186716005
2017-03-03,0.01296039919868619
2017-03-06,-0.0138808729824752
2017-03-07,-0.005997653131594949
2017-03-08,-0.0001229550902588361
2017-03-09,0.009113573550115328
2017-03-10,0.0012203406223358915
2017-03-13,0.006216637956022453
2017-03-14,0.0006056912770366907
2017-03-15,0.014527552623266438
2017-03-16,-0.011575080700094387
2017-03-17,0.003380405855768265
2017-03-20,-0.008904009102015609
2017-03-21,-0.011168838209029697
2017-03-22,0.0023327715003964578
2017-03-23,-0.006614742559486131
2017-03-24,0.0016030147226613334
2017-03-27,0.012557137121750772
2017-03-28,-0.000608140234777288
2017-03-29,-0.0018246315182071093
2017-03-30,0.0008455067646548908
2017-03-31,-0.0014695044076129538
2017-04-03,-0.007234759591154827
2017-04-04,-0.006670006210485968
2017-04-05,0.001367765185905423
2017-04-06,0.027070761813341004
2017-04-07,-0.004352428930792573
2017-04-10,0.0007287742997184044
2017-04-11,-0.0013346770509775618
2017-04-12,-0.007169183072258889
2017-04-13,-0.003426885070227814
2017-04-17,0.004912083309607018
2017-04-18,-0.11536085153634512
2017-04-19,0.0017956094204527595
2017-04-20,0.010893781892261645
2017-04-21,-0.011048909978793153
2017-04-24,-0.0002758388492651864
2017-04-25,-0.0016558278750524735
2017-04-26,-0.0006910669336461783
2017-04-27,0.011478139469179416
2017-04-28,-0.007519597657361765
2017-05-01,-0.005510208477566891
2017-05-02,0.011081885597629348
2017-05-03,-0.006165246578636707
2017-05-04,0.002757137871421289
2017-05-05,-0.0037118749473137314
2017-05-08,-0.006347528772839506
2017-05-09,0.005277077721300483
2017-05-10,-0.0053875053643483994
2017-05-11,0.010833579829037987
2017-05-12,0.0016485308961817768
2017-05-15,0.0008229760940237085
2017-05-16,-0.004523049575111737
2017-05-17,-0.01418135691727851
2017-05-18,0.008240283775024837
2017-05-19,0.018146592758459645
2017-05-22,-0.005578428706347394
2017-05-23,-0.0017786138748782099
2017-05-24,0.0019187656910371054
2017-05-25,0.004651309059062747
2017-05-26,-0.0046297745467719364
2017-05-30,0.006156373110782765
2017-05-31,0.01006113439336942
2017-06-01,0.010229844916717523
2017-06-02,0.009860049498791268
2017-06-05,-0.004485768335523943
2017-06-06,-0.020013192927530676
2017-06-07,0.0013522013975311165
2017-06-08,0.005807647038690522
2017-06-09,0.009802637450704754
2017-06-12,-0.001595806151300505
2017-06-13,-0.0022643877901024068
2017-06-14,0.009344745026163448
2017-06-15,0.004364394671346528
2017-06-16,-0.012509794708082222
2017-06-19,0.016268711299152416
2017-06-20,0.0013121823415065403
2017-06-21,0.015332388779273343
2017-06-22,0.01639115066764618
2017-06-23,0.011809404352501218
2017-06-26,-0.0026353213523405694
2017-06-27,-0.002768601122465242
2017-06-28,-0.002144807071888688
2017-06-29,-0.004680768350622588
2017-06-30,-0.00421754475201952
2017-07-03,0.004748714731409365
2017-07-05,0.00510905826494934
2017-07-06,-0.022874765070331815
2017-07-07,0.0039020707066290683
2017-07-10,-0.006606871482186749
2017-07-11,-0.00026150275305525383
2017-07-12,0.008479545676012723
2017-07-13,0.003233354696577262
2017-07-14,0.007091673235299467
2017-07-17,-0.00025621623827021267
2017-07-18,-0.014342051910095743
2017-07-19,0.00038941505186995684
2017-07-20,0.004155835246689943
2017-07-21,-0.013321290961427201
2017-07-24,0.010224302825005749
2017-07-25,0.008044383397980859
2017-07-26,-0.0002572878250423072
2017-07-27,-0.013776220687550578
2017-07-28,0.013185236652115462
2017-07-31,-0.004510066261199541
2017-08-01,0.0009065917812856039
2017-08-02,-0.08198654514107684
2017-08-03,-0.02296076559727067
2017-08-04,-0.003172311065214095
2017-08-07,0.0014466509916777337
2017-08-08,0.0014443500843364099
2017-08-09,-0.01600801760713977
2017-08-10,-0.013483962489929002
2017-08-11,-0.004902450515786083
2017-08-14,-0.003284668718362971
2017-08-15,-0.0049432764790359185
2017-08-16,-0.006322244172217606
2017-08-17,-0.012877083232906261
2017-08-18,-0.011970496884655568
2017-08-21,-0.0003104798374302664
2017-08-22,0.016469779081999647
2017-08-23,0.0032101488882800844
2017-08-24,0.007161317909397891
2017-08-25,-0.00030262189248597693
2017-08-28,0.004691211213127433
2017-08-29,0.00015083351481059992
2017-08-30,0.0013553888393280644
2017-08-31,0.014588469746424693
2017-09-01,0.005336439785568636
2017-09-05,-0.004423703226189346
2017-09-06,0.01614362339180997
2017-09-07,0.006558866444240419
2017-09-08,-0.01013616779869353
2017-09-11,0.0200411046943636
2017-09-12,-0.004158852628521781
2017-09-13,-0.002160109427205348
2017-09-14,-0.026410918812311834
2017-09-15,0.0005930420921196333
2017-09-18,-0.006370232811178433
2017-09-19,-0.012077150255201285
2017-09-20,0.006791411582104612
2017-09-21,0.0008992720359632944
2017-09-22,-0.0016471719692053854
2017-09-25,0.010200733159192232
2017-09-26,0.0071281023581171166
2017-09-27,0.004718362902167206
2017-09-28,-0.01717019155542776
2017-09-29,0.006194499408512799
2017-10-02,0.0197250524371666
2017-10-03,-0.00937861981039656
2017-10-04,-0.0011836948345232967
2017-10-05,0.0017775389345962012
2017-10-06,-0.026020162209443698
2017-10-09,-0.014572027806417531
2017-10-10,0.013247091669573274
2017-10-11,0.0006081123482046813
2017-10-12,0.007748463015881946
2017-10-13,-0.020654086440652364
2017-10-16,-0.0050802920056042256
2017-10-17,0.006962806974877056
2017-10-18,-0.005839353205877695
2017-10-19,0.022411485906160822
2017-10-20,0.008465440399398894
2017-10-23,-0.0008992344537661623
2017-10-24,-0.003150588960174172
2017-10-25,0.009181113840640132
2017-10-26,-0.03430299449576091
2017-10-27,-0.042316608572678605
2017-10-30,-0.004999046343938662
2017-10-31,0.0032415443489368645
2017-11-01,0.004523452058444288
2017-11-02,-0.017851617124975516
2017-11-03,0.005076230223126643
2017-11-06,-0.018410063151325207
2017-11-07,0.0003321244058507311
2017-11-08,0.011946165694404653
2017-11-09,-0.007050186978252104
2017-11-10,-0.033190493115989095
2017-11-13,-0.0037572125579072857
2017-11-14,-0.021601281961404317
2017-11-15,-0.004205448028819725
2017-11-16,0.01038196555847648
2017-11-17,0.001567672488009375
2017-11-20,-0.04364487197114897
2017-11-21,0.013091089288718383
2017-11-22,0.022433418863456733
2017-11-24,-0.010532032117231749
2017-11-27,-0.008515000148089147
2017-11-28,0.029880167447110306
2017-11-29,0.026928465093043474
2017-11-30,0.0013531363240637528
2017-12-01,-0.004899226677144819
2017-12-04,0.03599335512851609
2017-12-05,-0.010980014470302946
2017-12-06,-0.010439487433988925
2017-12-07,-0.020428772136018347
2017-12-08,0.00666689829119016
2017-12-11,0.02292416635118233
2017-12-12,0.00033209914131404616
2017-12-13,0.005144061012715584
2017-12-14,-0.0036317502989506867
2017-12-15,0.04705872258791577
2017-12-18,-0.012660284932611288
2017-12-19,0.009937583237217051
2017-12-20,0.007141513655900322
2017-12-21,-0.012291173773542052
2017-12-22,-0.0030312774685876676
2017-12-26,0.0028800360070326825
2017-12-27,-0.0059035276844267015
2017-12-28,-0.0025682451552074825
2017-12-29,-0.006614822173356849
2018-01-02,0.03198936888869652
2018-01-03,-0.0058514178789162985
2018-01-04,0.012726649336724405
2018-01-05,-0.00691191700930982
2018-01-08,0.031635720394330935
2018-01-09,0.028825572794813903
2018-01-10,0.014306868513822346
2018-01-11,0.015427569347806092
2018-01-12,0.03443786000988469
2018-01-16,0.01524678663515422
2018-01-17,0.0009647666913141784
2018-01-18,-0.01293913566885796
2018-01-19,0.002789287053218903
2018-01-22,0.022249957500899198
2018-01-23,-0.004081088044457948
2018-01-24,0.020215660480725317
2018-01-25,-0.009371711344576594
2018-01-26,0.013244922192314323
2018-01-29,0.003467972922799323
2018-01-30,-0.018077915895404306
2018-01-31,-0.028157829969591597
2018-02-01,-0.03802744254501078
2018-02-02,-0.023168114315904154
2018-02-05,-0.04624969231642284
2018-02-06,0.01709649539239133
2018-02-07,-0.004583998065167072
2018-02-08,0.022873564599925622
2018-02-09,0.001350739370667986
2018-02-12,0.01963420921170078
2018-02-13,-0.034396361368245976
2018-02-14,0.0251177138053722
2018-02-15,0.01128615729191007
2018-02-16,0.018208452837311206
2018-02-20,-0.007211003435542929
2018-02-21,-0.0004354664654538931
2018-02-22,-0.01424213869558777
2018-02-23,0.021819013303906898
2018-02-26,0.018179080124699265
2018-02-27,-0.007510111847154111
2018-02-28,-0.011850081887520236
2018-03-01,-0.01343762704914786
2018-03-02,0.009666079359985424
2018-03-05,0.021177936035049916
2018-03-06,-0.006818186315089347
2018-03-07,0.0017161280589719219
2018-03-08,0.005425472549730026
2018-03-09,0.010508571248887932
2018-03-12,0.016863450118199674
2018-03-13,-0.0012439767693644965
2018-03-14,-0.003182405779666775
2018-03-15,-0.01860098648030184
2018-03-16,0.0035363157705579074
2018-03-19,-0.013530798978162784
2018-03-20,-0.06543781154824957
2018-03-21,0.004280761058131022
2018-03-22,-0.02785828803610657
2018-03-23,-0.0336672263517267
2018-03-26,0.006319891725716342
2018-03-27,-0.01417079048055292
2018-03-28,0.02188828277714916
2018-03-29,0.009372304084386052
2018-04-02,-0.026643339621493345
2018-04-03,0.0044256328629204145
2018-04-04,0.027088719495187208
2018-04-05,0.014299066156844065
2018-04-06,-0.022712768694547414
2018-04-09,0.0017631627373528858
2018-04-10,0.029440030733909328
2018-04-11,-0.00575075880537701
2018-04-12,-0.026731310207831704
2018-04-13,-0.029553364868807663
2018-04-16,0.030949797721708805
2018-04-17,0.014448585150055537
2018-04-18,0.01107786504952779
2018-04-19,-0.024729957086413346
2018-04-20,-0.003852075466154181
2018-04-23,0.0024168762857226245
2018-04-24,0.002249898677547657
2018-04-25,0.01940358805628617
2018-04-26,0.009753044817070178
2018-04-27,0.02539332494250024
2018-04-30,-0.025068203658129673
2018-05-01,-0.0088827388127658
