Date,GD
2015-11-23,-0.006254136268953658
2015-11-24,0.006501014144324024
2015-11-25,-0.002404966103738304
2015-11-27,0.002617177212962618
2015-11-30,0.006183715242986443
2015-12-01,0.007782973782411773
2015-12-02,-0.015243731116371229
2015-12-03,-0.023322960899579193
2015-12-04,0.013242976996951317
2015-12-07,-0.005213804697736357
2015-12-08,-0.0076177605171003915
2015-12-09,-0.012887454097208817
2015-12-10,-0.001212428250814357
2015-12-11,-0.015428751055205026
2015-12-14,0.00979400255239482
2015-12-15,-0.008262205647019627
2015-12-16,0.011590473149617475
2015-12-17,-0.010598313895361477
2015-12-18,-0.010495282687525975
2015-12-21,0.010094299760027514
2015-12-22,0.01339703844329998
2015-12-23,-0.00035690409144706337
2015-12-24,-0.00035757298705629825
2015-12-28,-0.0017876242533256814
2015-12-29,0.005372951533824333
2015-12-30,-0.007695720467781442
2015-12-31,-0.013643465181386483
2016-01-04,-0.009391553192378166
2016-01-05,0.004189226040419491
2016-01-06,-0.010099536737887771
2016-01-07,-0.032973682248669256
2016-01-08,-0.004663776381955365
2016-01-11,0.008449448616042021
2016-01-12,0.009139995365745834
2016-01-13,-0.020864933848932288
2016-01-14,-7.743913382618484e-05
2016-01-15,-0.02363594744592379
2016-01-19,0.011032423312165696
2016-01-20,-0.025121894535263478
2016-01-21,0.001127348085616875
2016-01-22,0.016490009281833418
2016-01-25,-0.014006431310103484
2016-01-26,0.022311300041357285
2016-01-27,0.012717893021189752
2016-01-28,-0.0027132455081950724
2016-01-29,0.03979825187253616
2016-02-01,-0.0011216568921273984
2016-02-02,-0.000673467888749335
2016-02-03,0.0019471358678171402
2016-02-04,0.011660392990190838
2016-02-05,-0.008496896858110614
2016-02-08,-0.014456143985774106
2016-02-09,-0.0009826317453293099
2016-02-10,0.007114299635338606
2016-02-11,-0.033741851664279565
2016-02-12,0.012443462779492265
2016-02-16,0.010216805493532544
2016-02-17,0.026766012577191134
2016-02-18,0.00014822851577633855
2016-02-19,0.0015548784783030456
2016-02-22,0.01005460018083082
2016-02-23,-0.005196838559426653
2016-02-24,-0.005592054722160622
2016-02-25,0.015464315923569671
2016-02-26,-0.0009469751562803941
2016-02-29,-0.006126687406564302
2016-03-01,0.014456765213852307
2016-03-02,-0.019024886664482765
2016-03-03,0.0009585657339525877
2016-03-04,-0.003388578435348899
2016-03-07,-0.021806898915155526
2016-03-08,-0.007027814946448996
2016-03-09,0.0038812003600423584
2016-03-10,0.012584323320570467
2016-03-11,0.0145989349385649
2016-03-14,-0.00966625435528079
2016-03-15,-0.006855118442351538
2016-03-16,0.005251908366738611
2016-03-17,0.0009702255616264033
2016-03-18,0.009916527147287413
2016-03-21,-0.0049462590656208505
2016-03-22,0.0034127133601011828
2016-03-23,-0.006802839534487015
2016-03-24,-0.039011494052981766
2016-03-28,0.013480182994126233
2016-03-29,0.007949959827924236
2016-03-30,-0.0009859695595917373
2016-03-31,-0.0027330224662983627
2016-04-01,0.007383602611871876
2016-04-04,-0.004911257166535177
2016-04-05,-0.006454732723240486
2016-04-06,0.012607691977099433
2016-04-07,-0.002505214961932345
2016-04-08,0.011568582438666875
2016-04-11,-0.007599058093311073
2016-04-12,0.012509050098534091
2016-04-13,0.005765871309112436
2016-04-14,-0.005583484948210371
2016-04-15,0.009283207443728347
2016-04-18,0.010978496181709652
2016-04-19,0.002935149742519183
2016-04-20,0.00014605738904460708
2016-04-21,0.007387903967454479
2016-04-22,0.001306997468074833
2016-04-25,-0.008049252037845678
2016-04-26,0.01403624860843733
2016-04-27,0.03532546194266217
2016-04-28,-0.01706007590906644
2016-04-29,-0.004533927437525009
2016-05-02,0.009322669689101781
2016-05-03,0.003595560989516855
2016-05-04,-0.0063929423758233295
2016-05-05,0.00544441598097789
2016-05-06,0.00871981781985598
2016-05-09,-0.003276509984480147
2016-05-10,0.01916511752901595
2016-05-11,-0.005147285645979771
2016-05-12,0.0024143181586067097
2016-05-13,-0.006469010095104699
2016-05-16,0.006926772011770277
2016-05-17,-0.0025452319448252547
2016-05-18,-0.004758203037285802
2016-05-19,-0.004989767200651474
2016-05-20,0.007173478951101764
2016-05-23,-0.01638821692014425
2016-05-24,0.00499139508844304
2016-05-25,6.995679316479375e-05
2016-05-26,-0.000979457589826982
2016-05-27,0.0021011389473850617
2016-05-31,-0.008803558689431723
2016-06-01,-0.0028196386997160205
2016-06-02,-0.009471552115016046
2016-06-03,0.0007135621378770995
2016-06-06,0.0007843720185800596
2016-06-07,0.00513018704547874
2016-06-08,0.0030485270918079177
2016-06-09,0.003463230967881925
2016-06-10,-0.0031697177098570783
2016-06-13,-0.017098677445647747
2016-06-14,0.0023003033503166126
2016-06-15,0.004876959790199864
2016-06-16,-0.002498091860699825
2016-06-17,-0.005509337686165239
2016-06-20,0.013885758825414651
2016-06-21,-0.010715198464081754
2016-06-22,-0.0044473647231348945
2016-06-23,0.007133200164250564
2016-06-24,-0.02604109967045576
2016-06-27,-0.022623949788785014
2016-06-28,0.00661374237095802
2016-06-29,0.018396415380194764
2016-06-30,0.026616350163320313
2016-07-01,0.015081884205377927
2016-07-05,-0.020730115734148402
2016-07-06,0.0106931531771286
2016-07-07,-0.008578352740086226
2016-07-08,0.012906258629096667
2016-07-11,0.005054370422776344
2016-07-12,0.0024785677487055846
2016-07-13,0.0013424615720620814
2016-07-14,0.005856156785754241
2016-07-15,-0.0032968388764296197
2016-07-18,-0.00767123736504971
2016-07-19,0.01638334339836689
2016-07-20,0.00858239155012508
2016-07-21,-0.011622923494407633
2016-07-22,0.00636996227843567
2016-07-25,-0.000347782565562893
2016-07-26,0.005496552321067494
2016-07-27,0.014670796093311678
2016-07-28,0.0032050732525579217
2016-07-29,-0.0014274936466341925
2016-08-01,0.014976894625789106
2016-08-02,-0.005835171897845104
2016-08-03,-0.0027664482681460933
2016-08-04,-0.002976710925298831
2016-08-05,0.01031438436111154
2016-08-08,-0.005238464711967983
2016-08-09,0.0031055277816143256
2016-08-10,0.019519188658750464
2016-08-11,-0.0011220429652768482
2016-08-12,0.001123303359909622
2016-08-15,0.012741915733608167
2016-08-16,-0.006519056925829547
2016-08-17,0.0037403326879905663
2016-08-18,-0.003529788149407409
2016-08-19,-0.0003281460760705679
2016-08-22,-0.0010503265856363075
2016-08-23,-0.000459867225725219
2016-08-24,0.0009201576017741075
2016-08-25,0.0025610008489387326
2016-08-26,-0.007204772990587305
2016-08-29,0.00818061482502408
2016-08-30,-0.0017013719367582336
2016-08-31,-0.002228662778530177
2016-09-01,0.004072620362967294
2016-09-02,0.006347025000705164
2016-09-06,0.005331146109543772
2016-09-07,-0.009829995459151086
2016-09-08,-0.004637133311197306
2016-09-09,-0.016338569880558595
2016-09-12,0.012674450714796448
2016-09-13,-0.007970416886089127
2016-09-14,-0.005112767451156075
2016-09-15,0.015550612993676216
2016-09-16,-0.009266202958764569
2016-09-19,0.009419204442257412
2016-09-20,-0.00203655095902322
2016-09-21,0.00816478989234759
2016-09-22,0.011495490888727034
2016-09-23,-0.00677999425796183
2016-09-26,0.0003900971501720196
2016-09-27,0.009163708292552641
2016-09-28,0.004701130429985545
2016-09-29,-0.002564391796238019
2016-09-30,-0.002891228500156773
2016-10-03,-0.0029002120385114294
2016-10-04,-0.007498062817378193
2016-10-05,0.006086759840495226
2016-10-06,0.002732075265180711
2016-10-07,-0.007655643717828009
2016-10-10,-0.00045707346629164647
2016-10-11,-0.02151894016635114
2016-10-12,0.002673977454138887
2016-10-13,0.006733144701430938
2016-10-14,0.0021852370813817412
2016-10-17,-0.005682806397610984
2016-10-18,0.009304008586781043
2016-10-19,-0.003029130676829195
2016-10-20,-0.00468880998944754
2016-10-21,-0.0035166675929035884
2016-10-24,0.008389858385280835
2016-10-25,0.007593791644167958
2016-10-26,-0.009502200103962188
2016-10-27,-0.006682971501235868
2016-10-28,0.009125500017464816
2016-10-31,-0.00501644986794425
2016-11-01,-0.005041680047818686
2016-11-02,-0.0020670571348158084
2016-11-03,0.0024050581743408905
2016-11-04,-0.0014658059811627489
2016-11-07,0.017221476884458964
2016-11-08,0.009121305964105764
2016-11-09,0.05403867600038326
2016-11-10,0.02726841742509123
2016-11-11,0.012251365661700042
2016-11-14,0.009730402075543543
2016-11-15,-0.01275056385543738
2016-11-16,-0.01297457371313826
2016-11-17,-0.0012667349066977085
2016-11-18,0.005977550455090297
2016-11-21,0.010862919120085524
2016-11-22,0.01039017104473361
2016-11-23,0.002174435218489812
2016-11-25,0.008970482718098527
2016-11-28,0.003428945672699246
2016-11-29,0.014246588808279892
2016-11-30,0.0012564640446017794
2016-12-01,0.005988163797087109
2016-12-02,0.012868517354651221
2016-12-05,-0.0008398523527533008
2016-12-06,-0.0024084309927898673
2016-12-07,0.0019087762086054116
2016-12-08,-0.02667683710458224
2016-12-09,0.009903612097643011
2016-12-12,-0.009407449933746537
2016-12-13,0.0032804631769127734
2016-12-14,-0.003269736925331057
2016-12-15,0.002187579823839547
2016-12-16,0.0016650657374253086
2016-12-19,0.0012614382584779094
2016-12-20,0.0036073298957093325
2016-12-21,-0.006618425333265843
2016-12-22,0.0024693623348857052
2016-12-23,0.004125815501514918
2016-12-27,-0.0038233785216635896
2016-12-28,-0.008763730910038792
2016-12-29,0.0009246293746025813
2016-12-30,-0.0031751764533707316
2017-01-03,0.016158694425913778
2017-01-04,0.0005130752875144307
2017-01-05,0.0034176218646728707
2017-01-06,0.007494400686751002
2017-01-09,-0.007832935795613394
2017-01-10,0.0016469417442110945
2017-01-11,0.004026055993888278
2017-01-12,-0.0031062741757091894
2017-01-13,0.007761277445277326
2017-01-17,-0.010792730430279063
2017-01-18,0.004451763193492386
2017-01-19,0.010340990600643307
2017-01-20,0.0026432500624131716
2017-01-23,-0.005889565523719109
2017-01-24,0.00011295092141927476
2017-01-25,-0.010888488186824086
2017-01-26,0.011293753455040578
2017-01-27,0.04421868273425522
2017-01-30,-0.014421402439881215
2017-01-31,-0.007617628189410364
2017-02-01,-0.000276118772642886
2017-02-02,-0.0037012173066867105
2017-02-03,0.015302604210834847
2017-02-06,-0.0004368685192001065
2017-02-07,0.0009291545369058962
2017-02-08,-0.0003823741335026165
2017-02-09,-0.0030034450006790614
2017-02-10,0.009913246713090684
2017-02-13,0.01193038893854359
2017-02-14,0.003376277956851137
2017-02-15,0.004059146150448001
2017-02-16,0.003989836628983001
2017-02-17,0.0016952446344951078
2017-02-21,0.0028031252445805954
2017-02-22,0.0015828361972305416
2017-02-23,-0.008373491066906213
2017-02-24,0.00706304229438115
2017-02-27,0.004060604238537158
2017-02-28,-0.0030988117749227717
2017-03-01,0.013698092193429767
2017-03-02,-0.007068182763997788
2017-03-03,-0.007327865182732096
2017-03-06,0.0068017535363456005
2017-03-07,0.002775719077053651
2017-03-08,-0.005692560125715063
2017-03-09,-0.00021000748157706806
2017-03-10,0.002626565778572676
2017-03-13,0.0037729574104206076
2017-03-14,-0.009448852873200964
2017-03-15,0.01006608759640204
2017-03-16,-0.0052698979222004505
2017-03-17,0.013742349622042793
2017-03-20,-0.006674547414651011
2017-03-21,-0.01713706509476476
2017-03-22,0.004822783744452552
2017-03-23,-0.00021106604995291267
2017-03-24,-0.010761774477613173
2017-03-27,-0.010825621385039619
2017-03-28,0.01590379522318197
2017-03-29,-0.0007959051176140708
2017-03-30,0.002602053814647176
2017-03-31,-0.008369075118098146
2017-04-03,0.0028846903454582407
2017-04-04,-0.00010672597722083399
2017-04-05,-0.005511225803002118
2017-04-06,0.0024210272896036944
2017-04-07,0.009339609889805978
2017-04-10,-0.002020676599926108
2017-04-11,0.0038364591939314963
2017-04-12,-0.010829188673744716
2017-04-13,0.002093127877250023
2017-04-17,0.011567585932359625
2017-04-18,-0.007994213112310411
2017-04-19,0.0019747636846192407
2017-04-20,0.002024090888235408
2017-04-21,0.0043054653410479204
2017-04-24,0.015718898900342948
2017-04-25,0.006930659050030652
2017-04-26,0.008331423619048373
2017-04-27,0.0009239826764089187
2017-04-28,-0.00635812422903792
2017-05-01,-0.003302620088081243
2017-05-02,0.004763372385106823
2017-05-03,0.00056653631094572
2017-05-04,0.0019056094308465
2017-05-05,0.0072987470274994415
2017-05-08,0.0018373102669961838
2017-05-09,0.0013242580880314936
2017-05-10,-0.011190808246425155
2017-05-11,0.003035135649454901
2017-05-12,0.0031284430772198224
2017-05-15,-0.002096215561803949
2017-05-16,0.0005635026451122904
2017-05-17,-0.016795675098143614
2017-05-18,0.00328138987135973
2017-05-19,0.016766899263499058
2017-05-22,0.009598312371447815
2017-05-23,0.007939578949675896
2017-05-24,0.0033108811317281717
2017-05-25,0.005550747387677024
2017-05-26,0.005718678886439177
2017-05-30,-0.0011374321153103661
2017-05-31,0.006138435020939248
2017-06-01,-0.003591711546116816
2017-06-02,0.005827039881153739
2017-06-05,-0.010947895806581287
2017-06-06,-0.015039415274754608
2017-06-07,0.0021669069044554234
2017-06-08,0.0038718829919581754
2017-06-09,-0.0008514876699433627
2017-06-12,-0.005364385881085898
2017-06-13,0.010836812723923117
2017-06-14,0.0036400666889158106
2017-06-15,0.003726057058351273
2017-06-16,0.003168010278441491
2017-06-19,0.009127820021770594
2017-06-20,-0.00322679230890055
2017-06-21,0.00014722090803576116
2017-06-22,-0.012899211493143437
2017-06-23,0.0002977892955016159
2017-06-26,-0.0055629785574337065
2017-06-27,-0.0067933973601661535
2017-06-28,0.010008078033153733
2017-06-29,-0.01926961946859518
2017-06-30,0.005787581347355131
2017-07-03,0.007875021777191238
2017-07-05,0.009656861419305551
2017-07-06,-0.00856825910968062
2017-07-07,0.01125487950082138
2017-07-10,-0.0009436823222146451
2017-07-11,-0.005769413222703745
2017-07-12,0.006002711462709476
2017-07-13,-0.004773496946888223
2017-07-14,0.004996428772469974
2017-07-17,-0.0050212353646564845
2017-07-18,0.006395722355190481
2017-07-19,0.004567192329049341
2017-07-20,0.00029658084141992447
2017-07-21,0.010622687517982898
2017-07-24,0.0018579913074370236
2017-07-25,-0.006685253475387509
2017-07-26,-0.04372189553166017
2017-07-27,-0.004212496700838897
2017-07-28,0.021151395769626546
2017-07-31,-0.008133660968896561
2017-08-01,0.0010185237544837467
2017-08-02,0.007683318976396292
2017-08-03,0.006513968769227496
2017-08-04,0.003712269520108169
2017-08-07,0.005348195872942885
2017-08-08,-0.011633565951305158
2017-08-09,0.0110663996861593
2017-08-10,-0.013532382891982886
2017-08-11,-0.0019671099221024724
2017-08-14,0.01217880535908833
2017-08-15,-0.004044206946805962
2017-08-16,0.0056145032915309034
2017-08-17,-0.013059975011323721
2017-08-18,0.003737485824380826
2017-08-21,0.0
2017-08-22,0.012579585328891252
2017-08-23,-0.007354801789918652
2017-08-24,-0.001401592836502652
2017-08-25,-0.0021054776253344176
2017-08-28,-0.005928211813842954
2017-08-29,0.01556557411977666
2017-08-30,0.0013438908940810457
2017-08-31,0.000646001643409333
2017-09-01,-0.006705014167525114
2017-09-05,-0.00634962789490523
2017-09-06,-0.01001372984401283
2017-09-07,0.00152483424330363
2017-09-08,0.00421239023813369
2017-09-11,0.012432567188319865
2017-09-12,-0.006639269867480313
2017-09-13,-0.010803811200258195
2017-09-14,0.00396242727706464
2017-09-15,0.003238243367269744
2017-09-18,0.01972033621792746
2017-09-19,0.004649627411026813
2017-09-20,0.005661569537200872
2017-09-21,0.007098320913480283
2017-09-22,-0.0015068169061869252
2017-09-25,-0.002628977268629318
2017-09-26,0.0022454981565167564
2017-09-27,0.007158948284508693
2017-09-28,-0.008558807874835539
2017-09-29,0.002682735424908822
2017-10-02,0.015273534462050264
2017-10-03,0.008671985886608224
2017-10-04,0.003657519277559196
2017-10-05,0.014206976521544679
2017-10-06,-0.003982414254040445
2017-10-09,0.0043744265795129245
2017-10-10,-0.0045892250684254066
2017-10-11,0.0013172645739909505
2017-10-12,0.004181899622939023
2017-10-13,-0.0017783615768883765
2017-10-16,0.00046871576321261266
2017-10-17,-0.008901768669068888
2017-10-18,-0.0054360537916395835
2017-10-19,0.005941140342544893
2017-10-20,0.010489691072172125
2017-10-23,-0.006312658820579076
2017-10-24,-0.002023717971193384
2017-10-25,-0.02277427519139197
2017-10-26,-0.01611569114664113
2017-10-27,0.005296571839998876
2017-10-30,0.005756029794246054
2017-10-31,-0.015472456255081313
2017-11-01,-0.006700120148565247
2017-11-02,0.010911519666884306
2017-11-03,0.0011775854234319372
2017-11-06,-0.008281968121087169
2017-11-07,0.0068690308387573396
2017-11-08,-0.005595332046653412
2017-11-09,-0.01850736306130152
2017-11-10,0.00452556293118489
2017-11-13,0.0018019603614316537
2017-11-14,0.00044967978520960017
2017-11-15,-0.0061431950309971395
2017-11-16,0.001155999193629409
2017-11-17,-0.007278491575028245
2017-11-20,0.004904638427420727
2017-11-21,0.006843338639206387
2017-11-22,-0.00030007417185307084
2017-11-24,-0.00020007913917707842
2017-11-27,0.005350296006962019
2017-11-28,0.01551662215656946
2017-11-29,-9.778331645327043e-05
2017-11-30,0.014644840533363679
2017-12-01,-0.021819128364005014
2017-12-04,-0.004688055980136996
2017-12-05,-0.00882548971310948
2017-12-06,0.0015008860421972248
2017-12-07,-0.00019972724265027164
2017-12-08,0.004496171342142974
2017-12-11,-0.0071123136709722035
2017-12-12,-0.017330894113679274
2017-12-13,0.002293947722173062
2017-12-14,-0.0020853339633436496
2017-12-15,0.013352375882313972
2017-12-18,-0.0019612846244795312
2017-12-19,0.00695404125331911
2017-12-20,0.007356188926907592
2017-12-21,0.005861813882612754
2017-12-22,0.0007899523815264597
2017-12-26,-0.003306101188362498
2017-12-27,0.003713221701262981
2017-12-28,0.005623680440440593
2017-12-29,-0.0020112874089226462
2018-01-02,-0.014548832101611842
2018-01-03,0.006234780710015819
2018-01-04,0.017200056890141147
2018-01-05,-0.002484986392586652
2018-01-08,0.0
2018-01-09,0.005764362001684509
2018-01-10,-0.005488784536404778
2018-01-11,0.003712008962917901
2018-01-12,0.024718912478480348
2018-01-16,-0.02022886443492078
2018-01-17,0.01061405299415652
2018-01-18,0.0005777492538534545
2018-01-19,0.006256223939130834
2018-01-22,-0.00430416977673298
2018-01-23,-0.0034582728784101624
2018-01-24,0.056824851859884395
2018-01-25,0.03310969647376205
2018-01-26,-0.0012802514880400073
2018-01-29,-0.0032706547396544883
2018-01-30,-0.0054104827530050414
2018-01-31,-0.008025701401451868
2018-02-01,0.012270760193093588
2018-02-02,-0.015496490817893949
2018-02-05,-0.04735691570511724
2018-02-06,0.005870676408577413
2018-02-07,0.011719795483872586
2018-02-08,-0.04140493688434976
2018-02-09,0.02936165779949418
2018-02-12,-0.012116943163953842
2018-02-13,0.0108816140625001
2018-02-14,0.030404586695037983
2018-02-15,0.0327607278624682
2018-02-16,-0.005368287427039209
2018-02-20,-0.010526800528419922
2018-02-21,-0.00486879980723065
2018-02-22,-0.002763164545881547
2018-02-23,0.0039063314548819505
2018-02-26,0.02615419931032692
2018-02-27,-0.01274383588155914
2018-02-28,-0.006431680133398787
2018-03-01,-0.014834692475966915
2018-03-02,0.01911915778904061
2018-03-05,0.005820753546667445
2018-03-06,0.0007569736561536811
2018-03-07,0.006538769348678253
2018-03-08,0.0016351182866796155
2018-03-09,0.014559953236002787
2018-03-12,-0.02309212919927106
2018-03-13,-0.0057423220320365065
2018-03-14,-0.00743229877694862
2018-03-15,0.004104909891273767
2018-03-16,0.00062876728519079
2018-03-19,0.0052078971900342275
2018-03-20,0.006610077700361705
2018-03-21,-0.007232202186083558
2018-03-22,-0.024044768700184793
2018-03-23,0.0020149038072458936
2018-03-26,0.021296955677667873
2018-03-27,-0.010739586482928942
2018-03-28,-0.01714386829482928
2018-03-29,0.01666054292022534
2018-04-02,-0.009144414745464235
2018-04-03,0.006579061349336834
2018-04-04,-0.008079362986542882
2018-04-05,0.012263585517360731
2018-04-06,-0.024772001298514423
2018-04-09,-0.0036155327120347414
2018-04-10,-0.0023724244714482534
2018-04-11,0.008719745479986107
2018-04-12,0.01313921240885163
2018-04-13,0.000870520668222019
2018-04-16,-4.590763235479134e-05
2018-04-17,0.013782434817682043
2018-04-18,0.018427157060966648
2018-04-19,-0.0022617676816072407
2018-04-20,-0.008311947860936142
2018-04-23,0.012774291218664802
2018-04-24,-0.017436789051222923
2018-04-25,-0.03373588621727308
2018-04-26,-0.012958614792459189
2018-04-27,-0.0379690169122604
2018-04-30,-0.011781585316611665
2018-05-01,-0.0199196444036015
