Date,INVH
2017-11-06,0.012259120920948163
2017-11-07,0.0034603444426757335
2017-11-08,-0.0017240562261215953
2017-11-09,0.006044568083665158
2017-11-10,0.018455183284778576
2017-11-13,-0.006742590714268082
2017-11-14,-0.002970153813430576
2017-11-15,-0.02085045254807294
2017-11-16,0.007822463888021769
2017-11-17,-0.015955169782620904
2017-11-20,0.0
2017-11-21,0.02410146057348217
2017-11-22,0.005562498830086637
2017-11-24,0.006808781387689367
2017-11-27,-0.011411639085343261
2017-11-28,-0.013253419435254488
2017-11-29,0.01863069253610994
2017-11-30,0.0017012247636891686
2017-12-01,-0.0016983355132570432
2017-12-04,-0.0017011263131820886
2017-12-05,-0.01704320929883496
2017-12-06,0.0008670361619895761
2017-12-07,0.006496035307381298
2017-12-08,0.017642134764038753
2017-12-11,0.000845576991302055
2017-12-12,0.00042243129746544206
2017-12-13,0.0008447990804270056
2017-12-14,0.00253176968591573
2017-12-15,0.014309424998650844
2017-12-18,-0.0033193453815268947
2017-12-19,-0.014571295539333673
2017-12-20,-0.014364033104141583
2017-12-21,0.0034290971853008223
2017-12-22,-0.00469914283750994
2017-12-26,0.0030043737459217734
2017-12-27,0.0008559061834914061
2017-12-28,0.008978438862711213
2017-12-29,-0.0012714447187821554
2018-01-02,-0.0033939845301788063
2018-01-03,-0.0004259638306159941
2018-01-04,-0.01831330821477728
2018-01-05,0.0
2018-01-08,0.002602863360568586
2018-01-09,-0.012548463534079457
2018-01-10,0.002629198608660843
2018-01-11,-0.0004370169546392688
2018-01-12,-0.006996239201366716
2018-01-16,0.003962901219160653
2018-01-17,-0.012719282840068957
2018-01-18,-0.006219422023351129
2018-01-19,-0.008493246924035636
2018-01-22,0.011271272426581547
2018-01-23,0.020954146204345436
2018-01-24,-0.01353710859109214
2018-01-25,-0.00044242224849067036
2018-01-26,-0.0022145254376747525
2018-01-29,-0.015978758956378125
2018-01-30,-0.007668152502367853
2018-01-31,0.022272700922956412
2018-02-01,-0.019564253340717208
2018-02-02,0.0009070391422922874
2018-02-05,-0.03987303101483952
2018-02-06,0.0028315541499914776
2018-02-07,-0.003294424573623278
2018-02-08,-0.02974520037767525
2018-02-09,0.019465159209914207
2018-02-12,0.007677637550721705
2018-02-13,0.0023805908334151304
2018-02-14,0.012826716549132033
2018-02-15,0.008911937555636795
2018-02-16,0.0004649793681461567
2018-02-20,-0.012081812028937766
2018-02-21,-0.019285082830207245
2018-02-22,0.03980820908831406
2018-02-23,0.01245387463671599
2018-02-26,-0.0009113171364754091
2018-02-27,-0.01869568239261732
2018-02-28,0.010687736219886945
2018-03-01,0.00735641192815728
2018-03-02,0.0036512926223208897
2018-03-05,0.002728663944110421
2018-03-06,0.0027208209262945537
2018-03-07,0.012211669210677734
2018-03-08,0.007596026178024573
2018-03-09,0.004878166323243782
2018-03-12,0.0013236364877817763
2018-03-13,-0.001321886790193627
2018-03-14,-0.0022066027178290204
2018-03-15,0.0008845115670303993
2018-03-16,0.006628381200340483
2018-03-19,-0.00790139907806231
2018-03-20,-0.012389657131260612
2018-03-21,-0.005376332994091126
2018-03-22,-0.0054053941932382665
2018-03-23,-0.008152313325789251
2018-03-26,0.014155460159954059
2018-03-27,0.011256037109883321
2018-03-28,0.00935011618193382
2018-03-29,0.0070577703876502085
2018-04-02,-0.011388449040361515
2018-04-03,0.007975017589475275
2018-04-04,0.003076942072362865
2018-04-05,-0.007887952731206127
2018-04-06,-0.002208450873815715
2018-04-09,-0.0017705896016488865
2018-04-10,0.008425524520042638
2018-04-11,-0.003077991962593507
2018-04-12,-0.005734311487036181
2018-04-13,0.0017746188139626806
2018-04-16,0.006199704070966705
2018-04-17,0.01012355032214618
2018-04-18,0.0008715079987720031
2018-04-19,-0.02002612748581234
2018-04-20,0.0026655273565854287
2018-04-23,0.001772158122777423
2018-04-24,0.011941517146092817
2018-04-25,0.003933734619682383
2018-04-26,0.004353545197914199
2018-04-27,0.006501961097416187
2018-04-30,-0.0034456947110519387
2018-05-01,0.006914620152096873
2018-05-02,-0.0017166359035210021
2018-05-03,-0.0034394725779097746
2018-05-04,0.015099316882926539
2018-05-07,0.0
2018-05-08,-0.0012749898749364608
2018-05-09,0.00978713994461855
2018-05-10,-0.0016856266105651496
2018-05-11,-0.0004220938889202275
2018-05-14,-0.012728155050002243
2018-05-15,-0.04082488258240902
2018-05-16,-0.00582448790207446
2018-05-17,-0.0022532008216742394
2018-05-18,-0.007227001590853321
2018-05-21,-0.0027297369605820965
2018-05-22,-0.00684286522751576
2018-05-23,0.0032153602932059044
2018-05-24,0.002289309928933392
2018-05-25,-0.003197734282142428
2018-05-29,0.002749857975118619
2018-05-30,0.024680329233055076
2018-05-31,-0.018287373835151777
2018-06-01,0.0031801950161429726
2018-06-04,0.012228129014472788
2018-06-05,-0.013422322618286464
2018-06-06,-0.008616876389584083
2018-06-07,0.016468008767673847
2018-06-08,-0.0026998402084870143
2018-06-11,-0.0009027277497620778
2018-06-12,0.00045151292541145693
2018-06-13,0.0
2018-06-14,0.012190003015970063
2018-06-15,-0.0004464872553852084
2018-06-18,0.0026775635858715674
2018-06-19,-0.009790665822594469
2018-06-20,0.013483158103227977
2018-06-21,0.0026605326410942265
2018-06-22,-0.0004420258874523464
2018-06-25,0.006636970942882625
2018-06-26,0.008791251520596122
2018-06-27,-0.005664500330976763
2018-06-28,0.009202342779711437
2018-06-29,0.0013029885147144427
2018-07-02,-0.011708754459715975
2018-07-03,0.012286008231900958
2018-07-05,-0.00043321216439096144
2018-07-06,0.0039027856454290077
2018-07-09,0.0008636280435982968
2018-07-10,-0.0012948187960885038
2018-07-11,0.004321592393300211
2018-07-12,0.007745314983768514
2018-07-13,-0.002988829855106734
2018-07-16,-0.00342629779248671
2018-07-17,-0.004297350877935924
2018-07-18,0.012084612763524794
2018-07-19,0.0051173352602704725
2018-07-20,-0.0021213753800862767
2018-07-23,-0.0029762197653536715
2018-07-24,-0.01918968960976597
2018-07-25,-0.00043472992938697885
2018-07-26,0.012179027932605502
2018-07-27,-0.009454171931459032
2018-07-30,-0.0026029205006634637
2018-07-31,0.005219825488127494
2018-08-01,0.002163402110467283
2018-08-02,0.002590755351336682
2018-08-03,0.010766162839644045
2018-08-06,0.0034087805539175786
2018-08-07,0.001273925763146444
2018-08-08,-0.0012723049411033083
2018-08-09,0.01104056019647115
2018-08-10,-0.020159654453223874
2018-08-13,-0.01628803138039825
2018-08-14,-0.013507785217916846
2018-08-15,0.008877189132372232
2018-08-16,0.021557329859374086
2018-08-17,-0.0008610646164810554
2018-08-20,-0.0034482097629809916
2018-08-21,-0.005623247081671168
2018-08-22,-0.004349684993051106
2018-08-23,0.017038159858808744
2018-08-24,-0.0017182783673651558
2018-08-27,-0.007744874759968989
2018-08-28,0.017779188282882608
2018-08-29,-0.0029826447872658424
2018-08-30,-0.0004271718736705843
2018-08-31,-0.0008547088549241133
2018-09-04,-0.008986023519428121
2018-09-05,0.0034540669750449116
2018-09-06,0.0034422755955829665
2018-09-07,0.0017153312868016801
2018-09-10,0.006421379736541333
2018-09-11,0.011484231250674215
2018-09-12,-0.013036182912041339
2018-09-13,0.013634558917413164
2018-09-14,-0.009667912186893557
2018-09-17,0.006366675065607952
2018-09-18,-0.0021088951707406434
2018-09-19,-0.010143414910809279
2018-09-20,0.00982055121483194
2018-09-21,0.012262140179328584
2018-09-24,-0.025480478725415923
2018-09-25,-0.0021430495077379152
2018-09-26,-0.024054917508923523
2018-09-27,0.0
2018-09-28,0.008362591848382728
2018-10-01,-0.007856831208483905
2018-10-02,0.00044006426985143676
2018-10-03,-0.011433629468809547
2018-10-04,-0.012010928968401058
2018-10-05,-0.00540266460260197
2018-10-08,0.012675073078963317
2018-10-09,0.00044704435883025084
2018-10-10,-0.0183198133544884
2018-10-11,-0.036413328602608486
2018-10-12,-0.00330636881050983
2018-10-15,0.014218008454172981
2018-10-16,0.019158965951457052
2018-10-17,-0.0013755678857652054
2018-10-18,0.00459112342316903
2018-10-19,0.0004570558266852043
2018-10-22,-0.008222725477446846
2018-10-23,0.012436506470840714
2018-10-24,0.001819905512248976
2018-10-25,-0.0013623460356859685
2018-10-26,-0.005911898769675017
2018-10-29,0.021958019852387656
2018-10-30,-0.010295416834171789
2018-10-31,-0.010402721357600897
2018-11-01,-0.0013710632483963092
2018-11-02,-0.028375323300831035
2018-11-05,-0.023551401869158828
2018-11-06,0.014471889246800762
2018-11-07,0.013789586854616953
2018-11-08,0.01641681456975186
2018-11-09,0.001845729122991413
2018-11-12,-0.002303383569302264
2018-11-13,0.005104581214496751
2018-11-14,-0.013388709943025545
2018-11-15,-0.012634448190257608
2018-11-16,-0.009478639348977969
2018-11-19,0.0009568909447219553
2018-11-20,-0.009559978719931195
2018-11-21,0.005791111520427661
2018-11-23,-0.00047982304361327
2018-11-26,0.005761185260193313
2018-11-27,0.014796951582336515
2018-11-28,0.012229474884041691
2018-11-29,-0.006041019041203466
2018-11-30,0.0032723979296982453
2018-12-03,0.0023304374415369367
2018-12-04,-0.012552634926743078
2018-12-06,0.028719707584422327
2018-12-07,-0.003203815834796453
2018-12-10,-0.003213800726436289
2018-12-11,-0.004145142811514901
2018-12-12,-0.01711409202274672
2018-12-13,0.011293776463949134
2018-12-14,-0.005583931336417436
2018-12-17,-0.02901259781706078
2018-12-18,0.005301055049703907
2018-12-19,-0.01054642163714381
2018-12-20,-0.011627779148269513
2018-12-21,-0.01715691290575172
2018-12-24,-0.031421720920815965
2018-12-26,0.03192628414464149
2018-12-27,0.003992046703481744
2018-12-28,-0.005467266938293247
2018-12-31,0.003498192902716468
2019-01-02,-0.018924280841959518
2019-01-03,0.0065991224589576625
2019-01-04,0.004034322290380032
2019-01-07,-0.005525274286454107
2019-01-08,0.019192015846376753
2019-01-09,-0.005946416363832641
2019-01-10,0.013459642112306991
2019-01-11,0.009837755440397666
2019-01-14,-0.006332218318848781
2019-01-15,0.004901498433940832
2019-01-16,0.01219552689006087
2019-01-17,0.022650588760687373
2019-01-18,0.0014140123016075368
2019-01-22,-0.008000568052290657
2019-01-23,0.0009491510974708461
2019-01-24,0.0033170506144328815
2019-01-25,0.020784407749951717
2019-01-28,0.01573363519558124
2019-01-29,0.014578598483869554
2019-01-30,0.0022448593047956766
2019-01-31,0.007616828956921617
2019-02-01,0.0022232024203809875
2019-02-04,0.016858998673627834
2019-02-05,0.0004363777911027267
2019-02-06,-0.018753091681396716
2019-02-07,0.004889154984559108
2019-02-08,0.00928767154906085
2019-02-11,0.004382404598308298
2019-02-12,0.002632423285665375
2019-02-13,0.003501110295983434
2019-02-14,-0.007849940605441752
2019-02-15,0.03384632106348451
2019-02-19,0.004676783470344947
2019-02-20,-0.016927519571725447
2019-02-21,-0.00043063753974459384
2019-02-22,-0.00732136874645839
2019-02-25,-0.0021692196907046046
2019-02-26,0.0017393837704271498
2019-02-27,0.0008681817839089057
2019-02-28,-0.002602286094343098
2019-03-01,-0.009130097214994692
2019-03-04,0.017112681793968187
2019-03-05,0.0038825407330984607
2019-03-06,0.003438015375083925
2019-03-07,-0.00042813455657497723
2019-03-08,0.0042843393101617
2019-03-11,0.0038397638525498046
2019-03-12,-0.000425146994045833
2019-03-13,0.005527151339581149
2019-03-14,0.008879448834822057
2019-03-15,-0.0004190779170050174
2019-03-18,-0.012997997288284213
2019-03-19,-0.010195458723760598
2019-03-20,0.0
2019-03-21,0.023605295667267656
2019-03-22,0.007128068263418719
2019-03-25,0.002081525426291808
2019-03-26,0.010801804909323476
2019-03-27,-0.007398422150904138
2019-03-28,0.0012424168337905606
2019-03-29,0.006203442689090899
2019-04-01,0.0
2019-04-02,0.0032879506442970996
2019-04-03,0.0028678173551197617
2019-04-04,-0.0016337637504071356
2019-04-05,0.0028638345140661325
2019-04-08,-0.006119921183405097
2019-04-09,-0.011904641723881282
2019-04-10,0.007478432195922924
2019-04-11,0.010308913877469905
2019-04-12,0.015510066514599963
2019-04-15,0.0024118360876403955
2019-04-16,-0.02325593807655757
2019-04-17,-0.008210263811498808
2019-04-18,0.00952022627859983
2019-04-22,-0.016400510724880246
2019-04-23,0.012088343144253777
2019-04-24,0.014827132781385144
2019-04-25,0.005276009142848315
2019-04-26,0.009285501410700281
2019-04-29,-0.010400248572113635
2019-04-30,0.004850603863247427
2019-05-01,-0.003217944546769269
2019-05-02,-0.0008074019493276019
2019-05-03,0.005250622146284689
2019-05-06,-0.001606851694667899
2019-05-07,-0.00965807957851561
2019-05-08,-0.006907573661121269
2019-05-09,0.009819916199861556
2019-05-10,0.014181298110302887
2019-05-13,-0.007590643206328407
2019-05-14,0.0020231657243845458
2019-05-15,0.008481317678862954
2019-05-16,0.013616439459361862
2019-05-17,0.0015803414112052216
2019-05-20,-0.008678074767076605
2019-05-21,0.01233550222593105
2019-05-22,-0.00039293410263963047
2019-05-23,0.003932474198598879
2019-05-24,0.009400687698246868
2019-05-28,-0.013969967969759245
2019-05-29,-0.00550942702294599
2019-05-30,0.005935704015013199
2019-05-31,0.008261286562285086
2019-06-03,0.006632724141986346
2019-06-04,0.011240263480809087
2019-06-05,0.00881568212653372
2019-06-06,0.010258172083968287
2019-06-07,0.0022569063156407942
2019-06-10,0.005253161577457588
2019-06-11,0.005599094762050338
2019-06-12,0.001113583890680614
2019-06-13,0.0044492975881655905
2019-06-14,0.008121175568041483
2019-06-17,0.006224788276169457
2019-06-18,0.001091701273550738
2019-06-19,0.00872408609250841
2019-06-20,-0.002522383647694415
2019-06-21,-0.019147662504468643
2019-06-24,-0.006261555921463491
2019-06-25,0.0033359658595675246
2019-06-26,-0.023272958632290508
2019-06-27,0.0034040127319006075
2019-06-28,0.007538763532805914
2019-07-01,0.003740800077648876
2019-07-02,0.015654512767165674
2019-07-03,0.008806993081290404
2019-07-05,-0.0032736676957054733
2019-07-08,0.00766413764649676
2019-07-09,0.012314547162898926
2019-07-10,0.002504253384479904
2019-07-11,-0.006781126392182979
2019-07-12,0.003234238199607109
2019-07-15,0.0028652977277050518
2019-07-16,-0.0014285155493540813
2019-07-17,-0.004649838907580084
2019-07-18,-0.004670996403427163
2019-07-19,-0.02418763176826333
2019-07-22,0.004809324187076358
2019-07-23,0.008468542615404084
2019-07-24,-0.007667181821705227
2019-07-25,0.004414921173505171
2019-07-26,0.0025642081721710674
2019-07-29,0.00730723121757948
2019-07-30,0.0068916461045009925
2019-07-31,-0.010446802607043781
2019-08-01,-0.0007280385786098131
2019-08-02,0.008014831378913456
2019-08-05,-0.019877355987616974
2019-08-06,0.009587059951730259
2019-08-07,0.007669900970815879
2019-08-08,0.009423579170478424
2019-08-09,0.0
2019-08-12,-0.004308790067121926
2019-08-13,0.005048729384220074
2019-08-14,-0.004686436520511705
2019-08-15,0.008692557983289051
2019-08-16,0.01687619503519877
2019-08-19,0.00918075614439795
2019-08-20,-0.004898626269589812
2019-08-21,0.004219357581247252
2019-08-22,0.01645673380763757
2019-08-23,-0.015156778069846055
2019-08-26,0.015040077834297616
2019-08-27,0.0013783429878666542
2019-08-28,-0.010667570050489461
2019-08-29,0.006261026531740876
2019-08-30,-0.005876142044807908
2019-09-03,0.01286512470237855
2019-09-04,-0.0030896748801609863
2019-09-05,-0.01480732530830775
2019-09-06,0.005941944761252982
2019-09-09,-0.014593445085366419
2019-09-10,-0.013751870838735192
2019-09-11,-0.00679287036529741
2019-09-12,0.005759549252247753
2019-09-13,-0.003221108880803736
2019-09-16,0.012208268636934472
2019-09-17,0.01064201976495105
2019-09-18,0.00035103524818858034
2019-09-19,0.01649114270356078
2019-09-20,0.009665129849615761
2019-09-23,-0.014017037828696344
2019-09-24,0.0079749758024239
2019-09-25,0.011351655654380677
2019-09-26,0.010544433821361165
2019-09-27,-0.003365754016795508
2019-09-30,0.0
2019-10-01,0.0010131210836239468
2019-10-02,0.005060855372736706
2019-10-03,0.003692506211542046
2019-10-04,0.006354623493638245
2019-10-07,-0.005317240828403569
2019-10-08,-0.007684836613629509
2019-10-09,0.016498225810806844
2019-10-10,0.005299777228072511
2019-10-11,-0.003294852537224169
2019-10-14,-0.0003303159845686743
2019-10-15,0.005952232330898477
2019-10-16,0.001972288675855305
2019-10-17,-0.002296742872973323
2019-10-18,0.015455511495385155
2019-10-21,0.006800688185372161
2019-10-22,-0.011257679209456306
2019-10-23,0.0032530502478356205
2019-10-24,0.0016213597633905064
2019-10-25,0.0
2019-10-28,-0.0035611596114573096
2019-10-29,0.000649909760156886
2019-10-30,-0.011039041714513975
2019-10-31,0.01083385702427031
2019-11-01,0.001623920170716664
2019-11-04,-0.01426708222461226
2019-11-05,-0.025329036973254393
2019-11-06,0.012487227678037227
2019-11-07,-0.01599987907366851
2019-11-08,-0.000338862718297972
2019-11-11,-0.0016942823383518935
2019-11-12,-0.001704740493410184
2019-11-13,0.018784091602193076
2019-11-14,0.0056990550036346566
2019-11-15,-0.00033352632737770893
2019-11-18,0.0
2019-11-19,-0.0020002683042570357
2019-11-20,0.0043432326342400795
2019-11-21,-0.02461733236816821
2019-11-22,0.010913998444715078
2019-11-25,0.016531830855715857
2019-11-26,0.01194820206759184
2019-11-27,-0.004591847341061994
2019-11-29,0.005930870652192777
2019-12-02,-0.011791805630435692
2019-12-03,-0.0029829804401964033
2019-12-04,0.001662383168673509
2019-12-05,-0.010288651643883484
2019-12-06,0.0070420780984374876
2019-12-09,0.0036629765350286725
2019-12-10,-0.008958142404077885
2019-12-11,-0.013726274758691592
2019-12-12,-0.022403246048129044
2019-12-13,0.00798610183370596
2019-12-16,0.0051671491979761175
2019-12-17,-0.016792365770597173
2019-12-18,0.005576906708613327
2019-12-19,0.013171570843745206
2019-12-20,0.008210854656269362
2019-12-23,-0.009840627224615872
2019-12-24,0.0006853404668090146
2019-12-26,0.007876855424107543
2019-12-27,0.002718225646281436
2019-12-30,0.008471785872900872
2019-12-31,0.0070562766874733285
2020-01-02,-0.01668314076448718
2020-01-03,0.020698847012685873
2020-01-06,0.003656962013243392
2020-01-07,-0.0215303969421764
2020-01-08,0.010155804448834571
2020-01-09,-0.0003352401327008092
2020-01-10,0.007710424782389813
2020-01-13,0.004324746481399133
2020-01-14,-0.010599484832800488
2020-01-15,0.0073653435872249595
2020-01-16,0.014622614315511262
2020-01-17,-0.001310071120748213
2020-01-21,0.013774812602779907
2020-01-22,0.007764584615409076
2020-01-23,0.006741477891768044
2020-01-24,-0.0006379116382811967
2020-01-27,-0.004466741566527377
2020-01-28,0.002884574260305195
2020-01-29,0.0009586880643832618
2020-01-30,0.0060665148730199014
2020-01-31,-0.0012696084202394875
2020-02-03,-0.0019064802094110878
2020-02-04,0.010187646793219374
2020-02-05,-0.010084905339675654
2020-02-06,0.0047754815610616674
2020-02-07,-0.0015841441266728484
2020-02-10,0.013011510043514418
2020-02-11,-0.005980422779395145
2020-02-12,0.007599744943859621
2020-02-13,0.01665603948386818
2020-02-14,0.006182345527919519
2020-02-18,0.0018435389092184007
2020-02-19,-0.025759200444149477
2020-02-20,-0.007239298811809403
2020-02-21,-0.00475590817984628
2020-02-24,-0.004460035760958436
2020-02-25,-0.02559999478664232
2020-02-26,-0.027586237478437914
2020-02-27,-0.022627421282843563
2020-02-28,-0.008638665566264692
2020-03-02,0.04043239337992821
2020-03-03,-0.0016751803748058514
2020-03-04,0.031208112891155215
2020-03-05,-0.017247048747484728
2020-03-06,-0.02185435560347515
2020-03-09,-0.07075139231233474
2020-03-10,0.03679407048723293
2020-03-11,-0.052354240200579216
2020-03-12,-0.047830784478969046
2020-03-13,0.05334875579074838
2020-03-16,-0.23548946958787909
2020-03-17,0.06866525647329924
2020-03-18,-0.126697072783574
2020-03-19,-0.04145082622836649
2020-03-20,-0.07081069552500519
2020-03-23,-0.061663966472479737
2020-03-24,0.12461270552981207
2020-03-25,0.04079348151644413
2020-03-26,0.05561492623933462
2020-03-27,0.04415419114290575
2020-03-30,0.018260690309235716
2020-03-31,0.00849444000480526
2020-04-01,-0.051005752335313015
2020-04-02,0.008382243213849616
2020-04-03,-0.0528114603340093
2020-04-06,0.1073825089196303
2020-04-07,0.0069929658589833465
2020-04-08,0.067129647421166
2020-04-09,0.05466349259670178
2020-04-13,-0.026737909483282585
2020-04-14,0.022823444792454683
2020-04-15,-0.016115755962298306
2020-04-16,-0.041159146400021496
2020-04-17,0.04336419184505336
2020-04-20,-0.06633090440495837
2020-04-21,-0.04856148493495849
2020-04-22,0.04347842005905456
2020-04-23,-0.022192064355021746
2020-04-24,0.008800485320580087
2020-04-27,0.03673083765668772
2020-04-28,0.009743355372785478
2020-04-29,0.0482456242546252
2020-04-30,-0.010460467863349199
2020-05-01,-0.03298089961760298
2020-05-04,-0.0034979350181623126
2020-05-05,0.031592892934602546
2020-05-06,-0.019566158927552535
2020-05-07,0.06767879280089595
2020-05-08,0.013002752234082093
2020-05-11,0.015643856926207844
2020-05-12,-0.04171645410620928
2020-05-13,-0.0062187946137413075
2020-05-14,0.0020861481415794803
2020-05-15,0.003330430257144412
2020-05-18,0.05477174695284903
2020-05-19,-0.007080963158493381
2020-05-20,-0.020998669536768433
2020-05-21,0.02104442580517496
2020-05-22,0.008719509690345184
2020-05-26,0.026719295057165526
2020-05-27,0.005357852937951657
2020-05-28,-0.002664733430330246
2020-05-29,0.003816921154672581
2020-06-01,0.061216696825779904
2020-06-02,-0.011465458872221279
2020-06-03,0.008336463714298636
2020-06-04,-0.003235324453117583
2020-06-05,0.03353784532526194
2020-06-08,0.018841542097358666
