Date,DECK
2015-05-11,-0.0030359470756086138
2015-05-12,-0.0018535853205315922
2015-05-13,-0.04284384855757606
2015-05-14,0.0036030809601301783
2015-05-15,-0.0020712194832112063
2015-05-18,0.006226634187636471
2015-05-19,0.006050560004330796
2015-05-20,0.02132314731938245
2015-05-21,-0.0050855909965381585
2015-05-22,-0.00632226786363177
2015-05-26,-0.021795129700344362
2015-05-27,-0.00954883258699668
2015-05-28,-0.00516974896552258
2015-05-29,-0.042837147843037826
2015-06-01,0.0029348261870727477
2015-06-02,0.026920152307708944
2015-06-03,0.021797987721283052
2015-06-04,0.0069716094922138705
2015-06-05,0.03018549506550805
2015-06-08,0.0037634758415061587
2015-06-09,0.005490114529797641
2015-06-10,-0.015714555797718632
2015-06-11,-0.01014747720549225
2015-06-12,0.014215483688101216
2015-06-15,-0.002695453749752219
2015-06-16,0.008378467260269584
2015-06-17,-0.0034843745291217587
2015-06-18,0.015330789039034842
2015-06-19,0.0003973600980584635
2015-06-22,0.008076244046890224
2015-06-23,-0.007617520823956614
2015-06-24,-0.012969794094948583
2015-06-25,-0.0096540533075542
2015-06-26,0.005009462757547212
2015-06-29,-0.026269686346634513
2015-06-30,-0.004288921825044367
2015-07-01,0.02778933043952736
2015-07-02,-0.0029741179717732713
2015-07-06,-0.02088139366844577
2015-07-07,0.008447644824579381
2015-07-08,-0.020736089857960938
2015-07-09,0.013181889159375126
2015-07-10,0.011072653507835817
2015-07-13,0.01806983684453889
2015-07-14,-0.004571789091412648
2015-07-15,-0.004592709048299226
2015-07-16,-0.011670519800771273
2015-07-17,-0.009199506755400377
2015-07-20,-0.009977817556499291
2015-07-21,-0.004479279009406811
2015-07-22,0.010123724758975383
2015-07-23,-0.016564621922030787
2015-07-24,-0.011040268787951613
2015-07-27,-0.020895990293078204
2015-07-28,0.003946798105041838
2015-07-29,0.011211394102993433
2015-07-30,0.030237614448129113
2015-07-31,0.018588371699297168
2015-08-03,-0.017837504729442122
2015-08-04,-0.009918932089437171
2015-08-05,0.012417008338264424
2015-08-06,-0.014076632033202086
2015-08-07,-0.015832611471707114
2015-08-10,0.009623672338658906
2015-08-11,-0.024470069687012486
2015-08-12,0.0024792472568060386
2015-08-13,0.013092779883704386
2015-08-14,0.007179754408867645
2015-08-17,0.005988079641679578
2015-08-18,-0.013888855099408404
2015-08-19,-0.010060454834367794
2015-08-20,-0.031794406417464116
2015-08-21,-0.0334383190209252
2015-08-24,-0.05041880744071947
2015-08-25,-0.011599459037172521
2015-08-26,0.0366942046833576
2015-08-27,0.025510272039867443
2015-08-28,-0.0026430656002476294
2015-08-31,0.003741227943029335
2015-09-01,-0.0344773929864548
2015-09-02,0.020427805074921812
2015-09-03,0.010246016417690518
2015-09-04,-0.021376290785979912
2015-09-08,0.007653054242479307
2015-09-09,-0.03306953372566768
2015-09-10,-0.000163674289287985
2015-09-11,-0.00736505032450363
2015-09-14,0.0074196967645672185
2015-09-15,0.027823284119056435
2015-09-16,0.029936230170560796
2015-09-17,-0.018552858461900246
2015-09-18,-0.03985511361434091
2015-09-21,-0.0003281140511298686
2015-09-22,-0.006893126210229639
2015-09-23,-0.025780885265084152
2015-09-24,-0.0032230795207148777
2015-09-25,-0.008168814771058797
2015-09-28,-0.02625258611345438
2015-09-29,0.01603524014091451
2015-09-30,0.006937311045206229
2015-10-01,0.0003444462501729362
2015-10-02,0.016012368603781413
2015-10-05,0.027622422546082603
2015-10-06,-0.01731522811562758
2015-10-07,0.017116972476183268
2015-10-08,0.025573228870679143
2015-10-09,-0.017857091898950683
2015-10-12,-0.003931200108423627
2015-10-13,-0.002631237721502311
2015-10-14,-0.016487984410372136
2015-10-15,-0.0028499913617731076
2015-10-16,0.0028581370276126172
2015-10-19,0.02950542049939031
2015-10-20,-0.008630496614153271
2015-10-21,-0.021024947387347503
2015-10-22,0.003020107326762833
2015-10-23,-0.06707926402504305
2015-10-26,-0.025640962502080256
2015-10-27,-0.06606561671940836
2015-10-28,0.028374358242931663
2015-10-29,-0.004406929475862076
2015-10-30,0.0712086379548289
2015-11-02,0.010600074635381596
2015-11-03,0.018666687011718697
2015-11-04,-0.03647469652436153
2015-11-05,0.007063995604772444
2015-11-06,-0.007374234637825938
2015-11-09,-0.040949384825597845
2015-11-10,-0.00925754157645231
2015-11-11,-0.05377566655180388
2015-11-12,0.004232145764786699
2015-11-13,-0.05037128417265857
2015-11-16,0.0006339959052064081
2015-11-17,-0.022175253511701687
2015-11-18,0.07624186925756282
2015-11-19,-0.016255294873102177
2015-11-20,0.019379782524904687
2015-11-23,0.02441471265526074
2015-11-24,-0.007814018643429121
2015-11-25,0.019492021131574777
2015-11-27,-0.03225176205969782
2015-11-30,-0.023348708594532752
2015-12-01,-0.0006130095283638504
2015-12-02,0.04886528939794155
2015-12-03,-0.03196883548560703
2015-12-04,0.015102698395176972
2015-12-07,0.004364124168282801
2015-12-08,-0.0035551731063140357
2015-12-09,0.0035678574571929023
2015-12-10,0.005727923304008842
2015-12-11,-0.010408572281002781
2015-12-14,0.0021830986715176692
2015-12-15,-0.015049546683677972
2015-12-16,0.016083619636948043
2015-12-17,-0.024534942238923163
2015-12-18,-0.012373314143782399
2015-12-21,-0.025672525505941013
2015-12-22,0.029721768553512273
2015-12-23,0.01699066797061355
2015-12-24,-0.023148141216135176
2015-12-28,-0.002060549693723712
2015-12-29,0.016312143213958352
2015-12-30,-0.02783417412458622
2015-12-31,-0.013584089292138724
2016-01-04,-0.0010593664676962211
2016-01-05,0.007423186689367922
2016-01-06,-0.028421039443928042
2016-01-07,0.014301208355922412
2016-01-08,-0.05404833190944325
2016-01-11,-0.00316166291335096
2016-01-12,-0.009062130927896317
2016-01-13,-0.030635512084518868
2016-01-14,0.005188572778110467
2016-01-15,0.00938532375711798
2016-01-19,-0.017433751557867527
2016-01-20,0.03690557121774396
2016-01-21,0.029660120518065103
2016-01-22,0.023266144413249146
2016-01-25,-0.02273713885705675
2016-01-26,0.04697535748362869
2016-01-27,-0.023703741648840482
2016-01-28,0.04140482744458551
2016-01-29,0.02955858182364346
2016-02-01,-0.00970480326792933
2016-02-02,0.015312373136289859
2016-02-03,0.007641399723183229
2016-02-04,-0.026541680721514416
2016-02-05,-0.01968023640800043
2016-02-08,-0.00020916220187727763
2016-02-09,0.036812529378447145
2016-02-10,-0.005446851697555544
2016-02-11,-0.015010213793263505
2016-02-12,0.02059312022954174
2016-02-16,0.04459235504208525
2016-02-17,0.019702539816963016
2016-02-18,0.015154479525231634
2016-02-19,-0.011569444213099689
2016-02-22,0.01340386886802869
2016-02-23,-0.002980623071954125
2016-02-24,0.01569510561942966
2016-02-25,0.029433377483750522
2016-02-26,0.0030378173442406897
2016-02-29,0.007660895212238783
2016-03-01,0.006541605169346099
2016-03-02,0.017565465817583226
2016-03-03,-0.0017261950092656297
2016-03-04,-0.002075095049980047
2016-03-07,0.008664076228641182
2016-03-08,-0.0156330498523779
2016-03-09,-0.01378713450432556
2016-03-10,-0.0010617833139831
2016-03-11,0.02196637281670233
2016-03-14,-0.01906733724404286
2016-03-15,-0.00017674740288498025
2016-03-16,-0.02050197450018565
2016-03-17,0.03211831233305329
2016-03-18,0.05856654339591838
2016-03-21,-0.005780447330720029
2016-03-22,-0.015448479152361583
2016-03-23,-0.021089895785776358
2016-03-24,-0.011202961025589486
2016-03-28,-0.0076696553557278335
2016-03-29,0.025821173440619294
2016-03-30,-0.00856161179070758
2016-03-31,0.03471503123209385
2016-04-01,-0.012184968697800391
2016-04-04,-0.007434889243887355
2016-04-05,-0.01549199610074814
2016-04-06,0.024554730730889096
2016-04-07,-0.014346062382565306
2016-04-08,-0.04520543958885925
2016-04-11,-0.0035867459516216726
2016-04-12,0.009719238700143906
2016-04-13,0.029590013898145084
2016-04-14,-0.00017316717210080768
2016-04-15,-0.004502135437804422
2016-04-18,0.005566179952714689
2016-04-19,0.006227240738669426
2016-04-20,0.003266396116287762
2016-04-21,0.004283690307525623
2016-04-22,0.0037536464496175093
2016-04-25,-0.018358011175253486
2016-04-26,0.01575757311536119
2016-04-27,-0.0013637900428596916
2016-04-28,-0.006657617016962103
2016-04-29,-0.00653025206208524
2016-05-02,0.014530294377033348
2016-05-03,-0.010230120889809902
2016-05-04,-0.00809642371645547
2016-05-05,-0.02674544499636533
2016-05-06,0.0057102014560379555
2016-05-09,0.005677780187345327
2016-05-10,-0.0040579279409882485
2016-05-11,-0.0612930993237748
2016-05-12,0.005283956653695077
2016-05-13,-0.053876495538426106
2016-05-16,-0.005158697090089759
2016-05-17,-0.01515760162508839
2016-05-18,-0.0030376208895244172
2016-05-19,0.003859446187778337
2016-05-20,0.0169972087948147
2016-05-23,-0.012534877610156814
2016-05-24,-0.014910408993124014
2016-05-25,0.0012272730358307005
2016-05-26,0.006128726519153638
2016-05-27,0.08000001394204137
2016-05-31,-0.011280251593599022
2016-06-01,0.02205734906404455
2016-06-02,0.007255767370029531
2016-06-03,0.002031886615970757
2016-06-06,0.003133571532163426
2016-06-07,0.0011025611045547556
2016-06-08,0.011013257963653267
2016-06-09,0.00726215695775001
2016-06-10,-0.014239416046047837
2016-06-13,-0.010056739176607099
2016-06-14,0.002031886615970757
2016-06-15,0.0267280182472609
2016-06-16,-0.0028724261065019574
2016-06-17,0.021245850254870025
2016-06-20,0.013046608245032676
2016-06-21,0.008179557916693447
2016-06-22,-0.00966673156195852
2016-06-23,0.007843800228103825
2016-06-24,-0.033552543163244186
2016-06-27,-0.03883311623075658
2016-06-28,0.023645440692875663
2016-06-29,0.03710441984873514
2016-06-30,0.008768920157989468
2016-07-01,0.0067802062980504285
2016-07-05,-0.015886755069361103
2016-07-06,0.010879217134932562
2016-07-07,0.005207349406709083
2016-07-08,0.031773411329433454
2016-07-11,0.014560715888776388
2016-07-12,0.030847886934942004
2016-07-13,-0.008961425315946348
2016-07-14,0.0095268876098904
2016-07-15,-0.00479848276091821
2016-07-18,0.0017679301119495339
2016-07-19,-0.0052944301533550675
2016-07-20,0.02096779180243069
2016-07-21,-0.013586107342867249
2016-07-22,-0.028507408372350107
2016-07-25,0.0014837135343368502
2016-07-26,0.015473259819878571
2016-07-27,0.032906447750412404
2016-07-28,-0.00455114581455951
2016-07-29,0.04067478824912074
2016-08-01,-0.0030298843177632984
2016-08-02,-0.051056109177436526
2016-08-03,0.0017615106128610059
2016-08-04,0.00511499290277917
2016-08-05,0.020674349690547267
2016-08-08,-0.0073232023343237085
2016-08-09,-0.010359409344008808
2016-08-10,0.00697862722808118
2016-08-11,0.04425892883375715
2016-08-12,0.010708856182031878
2016-08-15,0.022981687232502157
2016-08-16,-0.006126971319904473
2016-08-17,-0.007632418377065409
2016-08-18,0.0013311098517700959
2016-08-19,0.010339745856630111
2016-08-22,-0.008187043313379272
2016-08-23,0.010760549599777347
2016-08-24,-0.012687804440047246
2016-08-25,-0.012112227835142875
2016-08-26,0.0008971497315182209
2016-08-29,-0.0011950989403615164
2016-08-30,-0.023781065591111483
2016-08-31,0.0012257644787621036
2016-09-01,-0.020352006931949496
2016-09-02,-0.012808552072136714
2016-09-06,-0.03148727931190587
2016-09-07,0.012579619963050126
2016-09-08,-0.02952568319732929
2016-09-09,-0.02959263407614976
2016-09-12,0.017132120832118902
2016-09-13,-0.014485439962373503
2016-09-14,-0.011280087437474107
2016-09-15,0.037510703489142205
2016-09-16,0.010329904268701728
2016-09-19,0.00824535121510439
2016-09-20,0.008014420978814218
2016-09-21,0.0168748827249825
2016-09-22,0.00925488679351405
2016-09-23,-0.015810306358780446
2016-09-26,-0.02506026302475528
2016-09-27,0.011863557911461653
2016-09-28,-0.00781630936879063
2016-09-29,-0.026751997433578256
2016-09-30,0.004215883820659405
2016-10-03,-0.010915222726908924
2016-10-04,0.005772466000700804
2016-10-05,0.026502423466184588
2016-10-06,0.007071210252671545
2016-10-07,0.010287442165198168
2016-10-10,0.008081429691950026
2016-10-11,-0.02244671258982156
2016-10-12,0.00016395627332177476
2016-10-13,-0.06657916884324311
2016-10-14,-0.007378745052395663
2016-10-17,-0.010088523591690657
2016-10-18,0.005542598907603891
2016-10-19,0.022403987851029816
2016-10-20,-0.010956474335926725
2016-10-21,-0.047828434814709664
2016-10-24,-0.012188328124844827
2016-10-25,-0.015516917690364451
2016-10-26,-0.019179719834897302
2016-10-27,-0.017231280682604155
2016-10-28,0.07111907818697727
2016-10-31,-0.04009578348293763
2016-11-01,-0.020118819896757567
2016-11-02,0.0005866384286548065
2016-11-03,0.0011725889715581417
2016-11-04,0.019910218716642003
2016-11-07,0.018947364732198935
2016-11-08,0.005071383707688115
2016-11-09,0.027284674733065728
2016-11-10,0.043296327231483245
2016-11-11,0.04917168023312013
2016-11-14,0.019943570752764428
2016-11-15,-0.010428538062513648
2016-11-16,0.0032932149426707635
2016-11-17,0.02625971177153441
2016-11-18,-0.018551122767299533
2016-11-21,0.007984384418543877
2016-11-22,0.045263453212934124
2016-11-23,0.002165191731015259
2016-11-25,-0.014660446473219735
2016-11-28,-0.02192650205039215
2016-11-29,-0.04883906142683003
2016-11-30,0.0013468001142868946
2016-12-01,0.016308023861355547
2016-12-02,0.014722933231532398
2016-12-05,0.030648859853905863
2016-12-06,-0.0009490884551164314
2016-12-07,-0.023590937134501555
2016-12-08,0.010864372287258783
2016-12-09,-0.0060956216804402
2016-12-12,-0.029696549641471726
2016-12-13,-0.00415838150245007
2016-12-14,0.0008351300544460205
2016-12-15,-0.030540655985960008
2016-12-16,-0.06765370720384745
2016-12-19,-0.007570194902434713
2016-12-20,-0.0027906551907793675
2016-12-21,0.005223822200662642
2016-12-22,-0.02394200555382564
2016-12-23,0.015592275249220133
2016-12-27,0.029769744700974154
2016-12-28,-0.007090863068637376
2016-12-29,0.013001229071469611
2016-12-30,0.0012653251165639645
2017-01-03,0.03827407226203361
2017-01-04,0.010606927884213135
2017-01-05,-0.00533384817302629
2017-01-06,-0.008303053638363922
2017-01-09,0.017268441295982928
2017-01-10,0.023662503695242698
2017-01-11,-0.017587959204974912
2017-01-12,-0.015004248850956525
2017-01-13,0.011424579481121189
2017-01-17,0.009584207113199739
2017-01-18,0.03373446176976991
2017-01-19,-0.024270183419822455
2017-01-20,0.003025183059782721
2017-01-23,0.0006701927048518019
2017-01-24,0.015070386341594633
2017-01-25,0.0018145926893549102
2017-01-26,-0.0023053069925133007
2017-01-27,-0.03119331902270972
2017-01-30,-0.023168535803437695
2017-01-31,0.004534326884273465
2017-02-01,-0.013020832815931915
2017-02-02,-0.023043085544431796
2017-02-03,-0.1606050141150317
2017-02-06,-0.008580061787540338
2017-02-07,-0.026611847928760368
2017-02-08,0.08979784223279608
2017-02-09,0.06628586606888809
2017-02-10,-0.0034429686692806216
2017-02-13,-0.009980741636450241
2017-02-14,0.018030211912038574
2017-02-15,0.0038087400515300907
2017-02-16,0.00037940714783535334
2017-02-17,-0.0058789602218499715
2017-02-21,-0.005532329832173333
2017-02-22,0.007289599541270286
2017-02-23,-0.007617589073649733
2017-02-24,0.02801759943550386
2017-02-27,0.00504014297744626
2017-02-28,-0.018759255547376785
2017-03-01,0.01646785906459547
2017-03-02,-0.002234581510119349
2017-03-03,0.02220971778076053
2017-03-06,-0.01095494439836553
2017-03-07,-0.0029535561456118797
2017-03-08,0.009257509218203896
2017-03-09,-0.013575451488944346
2017-03-10,0.006695123299601535
2017-03-13,0.002771170063794459
2017-03-14,-0.008106161023929914
2017-03-15,0.009101071268166505
2017-03-16,0.00018409968513477537
2017-03-17,0.004968723556336485
2017-03-20,-0.003662486286894362
2017-03-21,-0.017276141895811392
2017-03-22,0.012904406413999148
2017-03-23,0.024741509534031536
2017-03-24,0.01405406642604512
2017-03-27,0.004086667236702368
2017-03-28,0.0375154999504852
2017-03-29,0.015179964348227992
2017-03-30,0.002688169458695544
2017-03-31,0.0008377888204569306
2017-04-03,-0.027289455437112364
2017-04-04,-0.023063685779514453
2017-04-05,-0.0033474371615829224
2017-04-06,-0.010959887618491981
2017-04-07,-0.003038360412400465
2017-04-10,0.0030476201809102044
2017-04-11,0.02412872772889174
2017-04-12,-0.009424099559202759
2017-04-13,-0.012684977280675303
2017-04-17,0.02408987410273955
2017-04-18,-0.001568153717350862
2017-04-19,0.005759094283037225
2017-04-20,0.011973006795761298
2017-04-21,-0.007544623273636142
2017-04-24,0.00794749479079293
2017-04-25,0.006856352716559488
2017-04-26,0.030813811503104693
2017-04-27,-0.001651596880705486
2017-04-28,-0.014226549290101809
2017-05-01,-0.006209173171624505
2017-05-02,0.015366427861590592
2017-05-03,-0.0024945570143880547
2017-05-04,0.009003016046627232
2017-05-05,0.0036350874101096498
2017-05-08,-0.01580505627652118
2017-05-09,0.017564422312648542
2017-05-10,-0.0004931889969280734
2017-05-11,-0.006907958820091542
2017-05-12,-0.01424304330228221
2017-05-15,0.003864207545678733
2017-05-16,-0.014895323905635971
2017-05-17,-0.010703414008084944
2017-05-18,0.0018890711182604214
2017-05-19,0.011484403060362691
2017-05-22,0.005253402464620249
2017-05-23,-0.01786923833322951
2017-05-24,-0.003089570839684197
2017-05-25,-0.025998658550714593
2017-05-26,0.18808558165805622
2017-05-30,0.0104150428591534
2017-05-31,0.021351885873867937
2017-06-01,0.023500563748547032
2017-06-02,0.0015495225771340326
2017-06-05,0.01153302054962868
2017-06-06,-0.021968853198414462
2017-06-07,0.002274663734219917
2017-06-08,-0.017588676290309135
2017-06-09,0.011261921824260224
2017-06-12,-0.001570539861639908
2017-06-13,-0.0091520006336554
2017-06-14,-0.003174996418043863
2017-06-15,-0.004488247645693444
2017-06-16,-0.0011634660186119472
2017-06-19,-0.008590567122397474
2017-06-20,-0.02511389047857948
2017-06-21,0.00015067997788076326
2017-06-22,0.009640083385527687
2017-06-23,0.00522146271638646
2017-06-26,-0.006530079211869211
2017-06-27,0.01165223603858001
2017-06-28,0.0008860214443213721
2017-06-29,0.0017703897896688137
2017-06-30,0.005301951689583584
2017-07-03,0.017140318375763908
2017-07-05,-0.025493309088056026
2017-07-06,-0.01832695361015768
2017-07-07,0.008280684536588367
2017-07-10,0.002389041697027139
2017-07-11,-0.011023356399098239
2017-07-12,-0.013556224511404591
2017-07-13,-0.0025957590806352515
2017-07-14,-0.004592791308797972
2017-07-17,0.012303894308835162
2017-07-18,0.003190505611682104
2017-07-19,0.0007572199991003892
2017-07-20,-0.0036319577995650443
2017-07-21,0.006530988824107409
2017-07-24,-0.05055078253100065
2017-07-25,0.04084551321849905
2017-07-26,-0.026568938421122512
2017-07-27,0.01035290886374085
2017-07-28,0.01599134648246081
2017-07-31,-0.008863050299878439
2017-08-01,0.013721793715754105
2017-08-02,-0.02828901249668747
2017-08-03,0.00829557893334032
2017-08-04,-0.004967396684961711
2017-08-07,0.009828350228841654
2017-08-08,0.01575777066325612
2017-08-09,-0.02007607057741323
2017-08-10,-0.009001898586122659
2017-08-11,0.01190284047358281
2017-08-14,0.0047979810503837594
2017-08-15,-0.008625905109226562
2017-08-16,0.006836492994228394
2017-08-17,-0.01990742118433808
2017-08-18,0.0007872655783396354
2017-08-21,-0.019666427047740243
2017-08-22,-0.006580031226519734
2017-08-23,-0.00484645273363582
2017-08-24,0.01509737555967594
2017-08-25,0.01583239613064169
2017-08-28,0.00802897055875973
2017-08-29,-0.025144561411410526
2017-08-30,0.006087901520669181
2017-08-31,0.017515837674677348
2017-09-01,0.02629114522767928
2017-09-05,-0.03263197700432141
2017-09-06,0.01560529354214224
2017-09-07,0.004966714795916705
2017-09-08,-0.0020077089874470655
2017-09-11,-0.006499595684610671
2017-09-12,-0.010903438869430682
2017-09-13,0.017952716795935242
2017-09-14,-0.03372519554013231
2017-09-15,0.021453733144882747
2017-09-18,-0.015047007773551946
2017-09-19,0.013208146430468748
2017-09-20,-0.0018846713427413953
2017-09-21,-0.00723841022394045
2017-09-22,0.007132649245490841
2017-09-25,0.015108578385903959
2017-09-26,0.02930228654728384
2017-09-27,0.015062538714740059
2017-09-28,-0.0037097775576925285
2017-09-29,0.018915734476265378
2017-10-02,0.008624472356437263
2017-10-03,-0.003043464992357303
2017-10-04,0.00625091291543689
2017-10-05,0.014446636343075525
2017-10-06,0.014668223184896467
2017-10-09,-0.0035087986996299447
2017-10-10,0.008732487013171752
2017-10-11,-0.03337066271625544
2017-10-12,-0.04925604722246035
2017-10-13,0.00015196195665456713
2017-10-16,-0.0179250487651621
2017-10-17,0.010208873711920141
2017-10-18,0.009493111378819474
2017-10-19,-0.017139320585775053
2017-10-20,0.019907421184338192
2017-10-23,-0.004993218652882048
2017-10-24,0.021593675050966432
2017-10-25,0.02232807373006862
2017-10-26,0.02154915144092584
2017-10-27,0.03320988850491813
2017-10-30,-0.025796646276533997
2017-10-31,-0.03370156882254849
2017-11-01,0.00908567673927907
2017-11-02,-0.005808964781748749
2017-11-03,-0.03432659225165102
2017-11-06,-0.013916230148975695
2017-11-07,-0.009510586443446933
2017-11-08,0.020597680378248828
2017-11-09,0.009104739408548834
2017-11-10,0.029323291902564774
2017-11-13,0.011687436008380958
2017-11-14,0.0056317324412726855
2017-11-15,-0.01708791573572499
2017-11-16,0.023666951333934705
2017-11-17,0.017839358072518907
2017-11-20,0.017386369817765868
2017-11-21,0.00730436197965445
2017-11-22,0.01669171350095877
2017-11-24,-0.005113727103924104
2017-11-27,-0.020424754903250797
2017-11-28,0.004280630882045333
2017-11-29,0.03134883323529092
2017-11-30,-0.0037328700975852724
2017-12-01,-0.000535298047919408
2017-12-04,0.030927854796547916
2017-12-05,-0.03402596099719657
2017-12-06,0.018956758241711835
2017-12-07,0.006465179287115763
2017-12-08,0.01887780086199764
2017-12-11,-0.00874931180100591
2017-12-12,0.0011681767500146822
2017-12-13,0.01581749217549322
2017-12-14,-0.053605673990909763
2017-12-15,0.024679729394672334
2017-12-18,0.015003991048063048
2017-12-19,0.028008271739600632
2017-12-20,-0.0032794945198850733
2017-12-21,0.002404461313046502
2017-12-22,0.0006312237903609574
2017-12-26,0.006813031970325012
2017-12-27,0.0010024335903879855
2017-12-28,0.0022534317771703005
2017-12-29,0.00237322677148466
2018-01-02,0.0
2018-01-03,-0.011214924749927024
2018-01-04,-0.004914974078087164
2018-01-05,0.0
2018-01-08,0.02545593024553483
2018-01-09,-0.011979760762368508
2018-01-10,0.007375073608757887
2018-01-11,0.013773380580858197
2018-01-12,0.015299854112343914
2018-01-16,-0.008438827879408417
2018-01-17,0.014589652078034865
2018-01-18,0.0009587255683374263
2018-01-19,0.022267409767661617
2018-01-22,0.01077411863471811
2018-01-23,0.02039159186107775
2018-01-24,-0.016918336197713102
2018-01-25,0.01524596733900152
2018-01-26,0.006143355285419538
2018-01-29,-0.0006784415900351615
2018-01-30,-0.013011989751853026
2018-01-31,-0.017425181607561013
2018-02-01,0.018084228836975358
2018-02-02,0.07300021836366266
2018-02-05,0.013564054281395732
2018-02-06,0.0010537247051956022
2018-02-07,0.0072631435848666825
2018-02-08,-0.052356572271343715
2018-02-09,0.028451719573297396
2018-02-12,0.008256533200935667
2018-02-13,0.0030841114556900973
2018-02-14,0.012510605228282845
2018-02-15,0.005235582017437457
2018-02-16,-0.01468747854232788
2018-02-20,0.0041230306988753185
2018-02-21,0.010949602981102702
2018-02-22,-0.004790560113368314
2018-02-23,0.004604402514179151
2018-02-26,0.0011458396911621094
2018-02-27,-0.006034731169223928
2018-02-28,-0.009944547728378383
2018-03-01,0.001057289851995824
2018-03-02,0.012674259356750817
2018-03-05,-0.012411313657165635
2018-03-06,0.03801876171156682
2018-03-07,-0.005087026446692677
2018-03-08,-0.025155880267102915
2018-03-09,0.02276303449103767
2018-03-12,-0.07405125544621394
2018-03-13,0.006535225250726029
2018-03-14,-0.004511959308553748
2018-03-15,0.005195637860410329
2018-03-16,0.0169361360388276
2018-03-19,-0.004974597012531445
2018-03-20,0.00206499873475674
2018-03-21,-0.005423034821690043
2018-03-22,-0.01330422515384
2018-03-23,-0.014036277315844448
2018-03-26,0.019840830778745433
2018-03-27,0.0034073784205153057
2018-03-28,-0.011611384270008851
2018-03-29,-0.0022165239220272026
2018-04-02,-0.03832054680970998
2018-04-03,0.02852854202432198
2018-04-04,0.02975849304512823
2018-04-05,0.021483131882367168
2018-04-06,-0.01868262950702748
2018-04-09,0.005221927238881152
2018-04-10,0.028787898491894115
2018-04-11,0.003997486537451245
2018-04-12,0.00607703574042362
2018-04-13,-0.0110392826048481
2018-04-16,-0.00010532999290224776
2018-04-17,-0.002948947839588656
2018-04-18,-0.007182808886983749
2018-04-19,-0.018725378506427304
2018-04-20,-0.035021178642170914
2018-04-23,0.008988819957879368
2018-04-24,0.011358579321826712
2018-04-25,0.007597430081982326
2018-04-26,0.006010242780817965
2018-04-27,0.009993504116659668
2018-04-30,0.0030113666119919724
2018-05-01,0.008899910579993175
2018-05-02,-0.0064832011832088865
2018-05-03,-0.01315788990435951
2018-05-04,0.011815761162982774
2018-05-07,0.015213137924718234
2018-05-08,0.01509083959370816
