Date,AVY
2015-05-19,0.013120485392462466
2015-05-20,0.0004921631580225849
2015-05-21,0.015238065151841118
2015-05-22,0.010006681095848569
2015-05-26,-0.00798991793024817
2015-05-27,0.01771908391751431
2015-05-28,-0.005856285459732158
2015-05-29,-0.014328984609970896
2015-06-01,0.005524867229375063
2015-06-02,-0.017938105511826063
2015-06-03,0.006088812541603428
2015-06-04,-0.009486595844336088
2015-06-05,0.003963180704430025
2015-06-08,-0.0018094161124677655
2015-06-09,0.00889788609953368
2015-06-10,0.013391791461636826
2015-06-11,0.0019340438940405047
2015-06-12,-0.001286578740374078
2015-06-15,-0.01642800158433999
2015-06-16,0.011953539887287423
2015-06-17,0.010517836506706901
2015-06-18,0.0027221070656291424
2015-06-19,-0.006227859363614807
2015-06-22,0.0020889137714696915
2015-06-23,-0.003367585599050038
2015-06-24,-0.008044848074955091
2015-06-25,-0.004055232189540514
2015-06-26,0.01302937190347997
2015-06-29,-0.018971086216529764
2015-06-30,-0.0013109008767490105
2015-07-01,0.020840115437271045
2015-07-02,-0.0006432440726547028
2015-07-06,-0.009490048446924138
2015-07-07,0.006008498501523629
2015-07-08,-0.02033908942199647
2015-07-09,-0.0009885029215794816
2015-07-10,0.015998664257328876
2015-07-13,0.012662559788598537
2015-07-14,0.011061089967353555
2015-07-15,0.007134768898926724
2015-07-16,-0.008816015365465724
2015-07-17,-0.018106794023785122
2015-07-20,0.0033970015254023433
2015-07-21,-0.007577168637920462
2015-07-22,0.005523147670598139
2015-07-23,-0.01098524979883131
2015-07-24,-0.01813134048155174
2015-07-27,-0.005323824754568496
2015-07-28,0.022411970718558383
2015-07-29,-0.004416507414596427
2015-07-30,0.012158706381983686
2015-07-31,-0.01217542375252978
2015-08-03,-0.005094300542182961
2015-08-04,-0.003799015106621062
2015-08-05,0.01757583502473059
2015-08-06,0.008147093995454435
2015-08-07,0.01891065452883911
2015-08-10,0.025539222413668128
2015-08-11,-0.005568363632675877
2015-08-12,-0.009488110159807217
2015-08-13,0.0001568108390417322
2015-08-14,0.004396493862012463
2015-08-17,0.008128808699283008
2015-08-18,-0.011009585087916829
2015-08-19,-0.003920019581407863
2015-08-20,-0.024082851932970994
2015-08-21,-0.02822571699772447
2015-08-24,-0.050124333947025645
2015-08-25,-0.023064961125259353
2015-08-26,0.03773894352410223
2015-08-27,0.018786897967021376
2015-08-28,0.007781998553430869
2015-08-31,-0.018918940760361158
2015-09-01,-0.03064730131018889
2015-09-02,0.020959372647226804
2015-09-03,0.009046394996849783
2015-09-04,-0.009655340147512015
2015-09-08,0.029073991871577443
2015-09-09,-0.00981226383439704
2015-09-10,0.006150543323033997
2015-09-11,-0.003056356638436286
2015-09-14,-0.0005109673666159331
2015-09-15,0.00937286057940745
2015-09-16,0.016545802950731048
2015-09-17,0.001328759899011489
2015-09-18,-0.018743156811568462
2015-09-21,-0.007268260839160212
2015-09-22,-0.02451893566299801
2015-09-23,-0.000523791349076097
2015-09-24,-0.007684177197915587
2015-09-25,-0.0015839712025648156
2015-09-28,-0.018684981095996922
2015-09-29,-0.001437041374236503
2015-09-30,0.017628967622168812
2015-10-01,0.02793007393470437
2015-10-02,0.022871929979621397
2015-10-05,-0.00235346694184424
2015-10-06,-0.012302095382740741
2015-10-07,0.003071034702521125
2015-10-08,0.006123342148649957
2015-10-09,0.0077769638258717855
2015-10-12,-0.0020128580153161435
2015-10-13,-0.004034678057521446
2015-10-14,-0.010463879349212557
2015-10-15,0.012109989845976887
2015-10-16,0.008930993535982923
2015-10-19,0.005178178393234312
2015-10-20,0.009803838434159884
2015-10-21,-0.0059237581554955065
2015-10-22,0.04039032856805291
2015-10-23,0.01686590205803462
2015-10-26,-0.005163534256581781
2015-10-27,-0.00676319383560775
2015-10-28,0.017577198452131126
2015-10-29,0.014317066294710301
2015-10-30,-0.0032220771950780547
2015-11-02,0.011082190363815858
2015-11-03,-0.00882939307841224
2015-11-04,-0.009983202942644542
2015-11-05,0.005739805700618161
2015-11-06,0.0040108103807654505
2015-11-09,0.003994228039480907
2015-11-10,-0.020504823577528142
2015-11-11,0.019215749919208935
2015-11-12,-0.03617430387775733
2015-11-13,-0.008110678898720969
2015-11-16,0.015552386179517264
2015-11-17,0.003789223200611813
2015-11-18,0.028310603985637117
2015-11-19,0.009483138431269467
2015-11-20,-0.0007577319238893931
2015-11-23,-0.003638986958868884
2015-11-24,0.006087499062176205
2015-11-25,0.0009075447097408595
2015-11-27,0.0
2015-11-30,0.002431306250940679
2015-12-01,0.0033357020268300897
2015-12-02,-0.013146256095567188
2015-12-03,-0.02005821223705717
2015-12-04,0.02437501442440504
2015-12-07,-0.0071687872399595065
2015-12-08,-0.013212429787061608
2015-12-09,-0.009497018686266512
2015-12-10,0.0012571304693758112
2015-12-11,-0.011930874361288035
2015-12-14,-0.0019064291214084816
2015-12-15,0.007640787012818562
2015-12-16,0.019905128326993538
2015-12-17,-0.023079151579020074
2015-12-18,-0.016014097589746035
2015-12-21,0.013535475008308318
2015-12-22,0.0027026657129540776
2015-12-23,0.013794143868115949
2015-12-24,0.0018764713410297507
2015-12-28,-0.0010924697178441578
2015-12-29,-0.00625093773270724
2015-12-30,-0.003931491246307983
2015-12-31,-0.010735852700701765
2016-01-04,-0.02330021310786934
2016-01-05,0.007679651935537768
2016-01-06,-0.011675017072444116
2016-01-07,-0.0300242971319572
2016-01-08,0.009641170444115721
2016-01-11,0.0003348233008173551
2016-01-12,0.00318207107260271
2016-01-13,-0.02053385589713641
2016-01-14,0.021476034582460057
2016-01-15,-0.016519739610050155
2016-01-19,0.0005093562501110593
2016-01-20,0.0008479314537006566
2016-01-21,-0.002202707934346959
2016-01-22,0.031414468546601126
2016-01-25,-0.042476061023178135
2016-01-26,0.02493123282183851
2016-01-27,0.0015098289759924999
2016-01-28,-0.005862713878934778
2016-01-29,0.0259477159908732
2016-02-01,0.002299582192465399
2016-02-02,-0.019171533022560694
2016-02-03,0.06481827486981362
2016-02-04,0.009883861113290981
2016-02-05,-0.01817614237458498
2016-02-08,-0.029588564637204273
2016-02-09,0.025436249028152558
2016-02-10,0.0023850926880044643
2016-02-11,-0.012055782701233309
2016-02-12,0.027295780346959564
2016-02-16,0.013285506529588043
2016-02-17,-0.009717682203571054
2016-02-18,-0.00031158452197710407
2016-02-19,0.00638830872648577
2016-02-22,0.006812276955854291
2016-02-23,-0.01599267148290362
2016-02-24,0.012345678138201421
2016-02-25,0.02253768328089878
2016-02-26,0.003170504784143491
2016-02-29,-0.014527646261386584
2016-03-01,0.025644566728582063
2016-03-02,0.009881484251822892
2016-03-03,0.011712830934918372
2016-03-04,-0.005568582154430346
2016-03-07,0.0011787930391586876
2016-03-08,0.0035326795907559827
2016-03-09,0.013493419426175546
2016-03-10,0.007669804131041236
2016-03-11,0.0031598932651948353
2016-03-14,-0.008875730866275022
2016-03-15,-0.0031782783435101436
2016-03-16,0.0027532575862136976
2016-03-17,0.00867033732042266
2016-03-18,0.009456073870610648
2016-03-21,0.0072379049108315385
2016-03-22,0.006622325676772567
2016-03-23,-0.0012596080431763745
2016-03-24,-0.0050457338501217475
2016-03-28,0.003944439433960056
2016-03-29,0.016275826038426144
2016-03-30,-0.00041417192053716523
2016-03-31,-0.004005279301642628
2016-04-01,0.010400619028529068
2016-04-04,-0.0005492586430627666
2016-04-05,-0.010436266389209359
2016-04-06,0.013322174518322738
2016-04-07,-0.019857832716838275
2016-04-08,0.002095869471374634
2016-04-11,-0.005019013537553296
2016-04-12,0.003503225190944592
2016-04-13,0.009774900507825146
2016-04-14,-0.004148592126846928
2016-04-15,0.008054003450580494
2016-04-18,0.01102088336268503
2016-04-19,0.0
2016-04-20,-0.005041281845442502
2016-04-21,-0.0028761475172680573
2016-04-22,0.009751674356639262
2016-04-25,-0.009929171201199405
2016-04-26,-0.0006870786381928395
2016-04-27,0.02378331959057145
2016-04-28,-0.013831071948461449
2016-04-29,-0.011301676597677113
2016-05-02,0.02396359408675086
2016-05-03,0.011029121017269494
2016-05-04,-0.015830830124340833
2016-05-05,0.0010813381917931242
2016-05-06,0.010936943431753221
2016-05-09,0.004273816485986126
2016-05-10,0.016757534268902807
2016-05-11,-0.008501699644488547
2016-05-12,0.00751952101036335
2016-05-13,-0.010344299051393557
2016-05-16,0.015347566654571043
2016-05-17,-0.018503666327501778
2016-05-18,-0.011683822484764628
2016-05-19,0.0024179922983049718
2016-05-20,-0.017555407246454102
2016-05-23,0.0019096215709122344
2016-05-24,0.014295201386543388
2016-05-25,0.005503520075631707
2016-05-26,-0.007208343718753563
2016-05-27,0.009599220939115138
2016-05-31,-0.0038834113676088355
2016-06-01,-0.0029573926895435365
2016-06-02,0.015102051790668147
2016-06-03,0.006243819422314001
2016-06-06,0.0033001066989148953
2016-06-07,0.0002630693960794517
2016-06-08,0.005787772859769502
2016-06-09,0.0014389391442548582
2016-06-10,0.0070524564043426
2016-06-13,-0.018156049469377433
2016-06-14,0.002245424547994368
2016-06-15,-0.0028992846683242313
2016-06-16,0.003039663084563271
2016-06-17,-0.011200082660486776
2016-06-20,0.015724733008313008
2016-06-21,0.0014429995767295534
2016-06-22,0.00039319173656315876
2016-06-23,0.009952678274466997
2016-06-24,-0.04538350314276929
2016-06-27,-0.03409415630913104
2016-06-28,0.012515583672942254
2016-06-29,0.011388984364969712
2016-06-30,0.026503787134339207
2016-07-01,-0.02849463902856264
2016-07-05,-0.02051801897133909
2016-07-06,0.009700689265302431
2016-07-07,0.004872965739880275
2016-07-08,0.015657865147681083
2016-07-11,-0.004229300901805844
2016-07-12,-0.0004109997909088614
2016-07-13,0.00301501254295089
2016-07-14,0.0024600868090167705
2016-07-15,0.002317231694217714
2016-07-18,0.003808029952358405
2016-07-19,-0.012193497667331354
2016-07-20,0.007132325267710238
2016-07-21,-0.014571862745989428
2016-07-22,0.0033165010696982744
2016-07-25,-0.0046824858254942425
2016-07-26,0.05687751265189389
2016-07-27,0.02854467410002881
2016-07-28,-0.0050919568712439744
2016-07-29,-0.0033269637147321784
2016-08-01,0.00333806935033798
2016-08-02,-0.00383885721152899
2016-08-03,-0.007835537965718564
2016-08-04,0.0019419843487988864
2016-08-05,0.013826002746487598
2016-08-08,0.003313819115709604
2016-08-09,0.0001272744328204567
2016-08-10,-0.0005080085042193927
2016-08-11,-0.004956141354859334
2016-08-12,-0.0014046667026808013
2016-08-15,-0.0002561595483155932
2016-08-16,-0.0111294589487132
2016-08-17,-0.00012949649629090398
2016-08-18,-0.004398697261171258
2016-08-19,0.006497751978591815
2016-08-22,-0.003744190308865858
2016-08-23,0.012959552023629861
2016-08-24,-0.010107341704809203
2016-08-25,0.006850039387147344
2016-08-26,-0.012451759626821102
2016-08-29,0.005719542408649803
2016-08-30,0.0016800781418764288
2016-08-31,-0.0007739333064447074
2016-09-01,-0.0012913507964448234
2016-09-02,0.015728640654076642
2016-09-06,-0.00038410111156605975
2016-09-07,0.0028166445536312867
2016-09-08,-0.009064398528092155
2016-09-09,-0.029502672612747638
2016-09-12,0.01274393430971954
2016-09-13,-0.008913483880481188
2016-09-14,-0.0011900359073940825
2016-09-15,0.017478747351718393
2016-09-16,-0.005595769785511351
2016-09-19,0.013610252259518951
2016-09-20,0.002195082426081685
2016-09-21,0.00682807079437886
2016-09-22,0.00882966200678914
2016-09-23,-0.007483676203720924
2016-09-26,-0.010096191033736601
2016-09-27,0.004131244192793426
2016-09-28,0.006813795787603993
2016-09-29,-0.016089494497829038
2016-09-30,0.009604170279631008
2016-10-03,0.00321371668597914
2016-10-04,-0.02934354925428062
2016-10-05,0.003959962846885157
2016-10-06,0.015121330961249457
2016-10-07,-0.010362261148795127
2016-10-10,-0.002487188070364632
2016-10-11,-0.008528662693057298
2016-10-12,0.006881975100309745
2016-10-13,-0.004732023828019405
2016-10-14,0.009640660201338802
2016-10-17,0.0007849510472486276
2016-10-18,-0.0009148249290492627
2016-10-19,0.002746987800066991
2016-10-20,-0.009393439780377766
2016-10-21,-0.005662952373181707
2016-10-24,0.005297908157470443
2016-10-25,-0.0017130515360033183
2016-10-26,-0.06348108315674605
2016-10-27,-0.008455612821985481
2016-10-28,-0.02487241613494451
2016-10-31,0.017198921112875132
2016-11-01,-0.008597114110169946
2016-11-02,-0.002890340411357384
2016-11-03,0.021162022540608172
2016-11-04,0.003264801704972342
2016-11-07,0.013158025833899911
2016-11-08,-0.004887550609990021
2016-11-09,-0.003087212003443529
2016-11-10,-0.010698323147845135
2016-11-11,-0.01038682970566196
2016-11-14,0.017253748601930186
2016-11-15,0.0059363272332979555
2016-11-16,0.0029503971062161405
2016-11-17,0.007845704924567487
2016-11-18,-0.018904970031811352
2016-11-21,-0.0046751501881104884
2016-11-22,0.020355855846424742
2016-11-23,-0.00641755533734667
2016-11-25,0.006879739822386988
2016-11-28,0.011992973410500873
2016-11-29,0.005236293437811179
2016-11-30,-0.012200054425306472
2016-12-01,-0.012211876974731695
2016-12-02,0.0075860356731713985
2016-12-05,0.019632517113472137
2016-12-06,0.006876743085148851
2016-12-07,0.001365543675121872
2016-12-08,0.005047598281757715
2016-12-09,-0.014386493141555934
2016-12-12,0.001239028897676242
2016-12-13,-0.002200175031514928
2016-12-14,-0.010613801087175356
2016-12-15,-0.0006960345846582783
2016-12-16,0.0029276178956674226
2016-12-19,-0.009174622190638915
2016-12-20,0.0033672482834097295
2016-12-21,0.0006991222647918516
2016-12-22,-0.0027947210947604217
2016-12-23,0.0008411075447831706
2016-12-27,0.0036398543735640665
2016-12-28,-0.012554296421790956
2016-12-29,-0.002401202748603115
2016-12-30,-0.0056642557936349425
2017-01-03,-0.0011393170925899643
2017-01-04,0.02851453087316158
2017-01-05,-0.009841870196756974
2017-01-06,0.013579735883644695
2017-01-09,0.0022095332625713393
2017-01-10,0.0023431175464478926
2017-01-11,-0.000412811474635677
2017-01-12,-0.00784019579307016
2017-01-13,0.00027714878472306914
2017-01-17,0.004157615453676655
2017-01-18,0.009938308694102505
2017-01-19,-0.009293122489762218
2017-01-20,-0.0011037007353419392
2017-01-23,0.006628725808602631
2017-01-24,0.01289625602020239
2017-01-25,0.008939638845433251
2017-01-26,-0.01543857089926326
2017-01-27,0.005862957647595035
2017-01-30,-0.011657507398240341
2017-01-31,0.0015084666015781067
2017-02-01,0.09079716824741846
2017-02-02,0.004519573337855576
2017-02-03,-0.011998265262999297
2017-02-06,0.005818930455489868
2017-02-07,-0.004653494880999531
2017-02-08,0.0034120844255429716
2017-02-09,-0.006422822057158051
2017-02-10,0.004689472680895257
2017-02-13,0.002270731733769571
2017-02-14,-0.0020132479232209954
2017-02-15,0.0031524439488825884
2017-02-16,0.007794722627795014
2017-02-17,-0.009355800256716229
2017-02-21,0.01183700679928923
2017-02-22,-0.006720409350971179
2017-02-23,0.010525008875877928
2017-02-24,-0.004959713250745845
2017-02-27,0.010771021826215366
2017-02-28,0.00012390853408561497
2017-03-01,0.014124806102798981
2017-03-02,-0.0009776639079127625
2017-03-03,-0.00012196363391669962
2017-03-06,-0.007583051350148917
2017-03-07,-0.009120049590222057
2017-03-08,-0.005348384763892322
2017-03-09,-0.0010003167890360043
2017-03-10,0.007635604861118361
2017-03-13,-0.002484217186239257
2017-03-14,-0.005230737638986405
2017-03-15,0.008638004459913029
2017-03-16,-0.009804893680451676
2017-03-17,0.007645798883525012
2017-03-20,-0.007587784211472548
2017-03-21,-0.012284054205416006
2017-03-22,0.0013958575459898093
2017-03-23,0.009631110628371076
2017-03-24,-0.0007528413618703711
2017-03-27,0.0
2017-03-28,0.009923349927815961
2017-03-29,-0.0007465540558547756
2017-03-30,0.0017428218765578318
2017-03-31,0.0014909666028082302
2017-04-03,0.004590631243796217
2017-04-04,-0.003828246102873134
2017-04-05,-0.007191020030760664
2017-04-06,-0.0028720703682015847
2017-04-07,-0.0038822733407107846
2017-04-10,0.003645973005742764
2017-04-11,-0.002004473310195376
2017-04-12,-0.00037642068093513004
2017-04-13,-0.0020090341766110242
2017-04-17,0.010191314018282327
2017-04-18,0.005604575210056195
2017-04-19,0.009165124038246208
2017-04-20,0.00883665913810816
2017-04-21,-0.006204446587994239
2017-04-24,0.00918094692831084
2017-04-25,-0.0003635589630814895
2017-04-26,0.0095860821942082
2017-04-27,0.004086511787325886
2017-04-28,-0.0039503951292322315
2017-05-01,0.004687087872989437
2017-05-02,-0.0017940482404794622
2017-05-03,-0.0013185000841101635
2017-05-04,0.0043197204703773195
2017-05-05,0.005615386973612857
2017-05-08,-0.004871019497801776
2017-05-09,-0.008954157932796525
2017-05-10,0.006384718570995762
2017-05-11,0.0005982696412250021
2017-05-12,-0.0028707789743869228
2017-05-15,0.009837880006258626
2017-05-16,0.0016634129298456202
2017-05-17,-0.01980784438287919
2017-05-18,-0.001694102512995177
2017-05-19,0.003151651546855261
2017-05-22,0.005195548809476369
2017-05-23,-0.004687789667846998
2017-05-24,0.00024131872911281604
2017-05-25,0.01219515441151664
2017-05-26,0.005487079985669219
2017-05-30,0.0015426230429134158
2017-05-31,-0.0018953833221100336
2017-06-01,0.01768326841009027
2017-06-02,-0.011662154749934706
2017-06-05,-0.002016395857835973
2017-06-06,-0.004992166248185437
2017-06-07,-0.0014335792414540416
2017-06-08,-0.003708502452503426
2017-06-09,0.009726675920036731
2017-06-12,0.004280570710774478
2017-06-13,0.012196634259463046
2017-06-14,-0.00035081976801154546
2017-06-15,0.001170357058468463
2017-06-16,0.0011687838742273637
2017-06-19,0.011908804472404277
2017-06-20,0.014422523728626402
2017-06-21,-0.0021611275573043542
2017-06-22,-0.0020516340739018535
2017-06-23,0.0057110226162746525
2017-06-26,0.0013629178754817062
2017-06-27,-0.0011341527299149057
2017-06-28,0.008061717131407908
2017-06-29,-0.007208862688494411
2017-06-30,0.0026099070187661777
2017-07-03,0.005657530477673811
2017-07-05,-0.0005625604197292411
2017-07-06,0.004053208670874442
2017-07-07,0.017941223043022037
2017-07-10,0.007159993773918405
2017-07-11,0.0035000573190147044
2017-07-12,0.01602183431160742
2017-07-13,-0.0015019479313426176
2017-07-14,0.010098815188318122
2017-07-17,-0.000425116839496531
2017-07-18,-0.006171715532342081
2017-07-19,0.0071734443200686115
2017-07-20,-0.00010619939677991574
2017-07-21,-0.0018075397271289928
2017-07-24,0.0007453815351086135
2017-07-25,-0.028629093837852504
2017-07-26,0.011723667970962248
2017-07-27,-0.005631339602662155
2017-07-28,0.0022870337166962518
2017-07-31,0.009779725069011036
2017-08-01,0.005487705775989005
2017-08-02,0.0068492514184128606
2017-08-03,-0.008609720752307815
2017-08-04,-0.0023586835232010106
2017-08-07,0.0052659976381908
2017-08-08,-0.0014967159827175003
2017-08-09,-0.005460280672231033
2017-08-10,-0.010334944042226235
2017-08-11,0.01185712750982204
2017-08-14,0.007095066116330484
2017-08-15,-0.0017078558184319137
2017-08-16,0.012082923521086197
2017-08-17,-0.015742218963610832
2017-08-18,-0.0012879708978833504
2017-08-21,-0.002472171572327153
2017-08-22,0.004094333349651258
2017-08-23,-0.0016094453926472907
2017-08-24,-0.0008602259608558871
2017-08-25,0.007637740736872178
2017-08-28,-0.00394971600735694
2017-08-29,0.0016076416232997381
2017-08-30,0.006206437101890616
2017-08-31,0.0024461436113154544
2017-09-01,0.012791748070955622
2017-09-05,-0.002210167690134046
2017-09-06,-0.018038088850411915
2017-09-07,-0.004511786955511021
2017-09-08,0.005611249401149543
2017-09-11,0.010623521882877629
2017-09-12,0.011149248161904657
2017-09-13,-0.0023105658223435688
2017-09-14,0.007893889165639711
2017-09-15,0.011173673750093593
2017-09-18,0.02148090038726247
2017-09-19,-0.004144904871759114
2017-09-20,0.003857744743156921
2017-09-21,-0.0006071020433746632
2017-09-22,-0.000606764170580143
2017-09-25,0.0013163524777044522
2017-09-26,-0.0028317379208899762
2017-09-27,0.008011400191844542
2017-09-28,0.0053322366589578785
2017-09-29,-0.015911077979289256
2017-10-02,0.010982249256039855
2017-10-03,-0.0016094722062034439
2017-10-04,0.00453350361270588
2017-10-05,0.0018052700122248577
2017-10-06,0.004504998519219372
2017-10-09,0.0036875673182430457
2017-10-10,0.0007942115043395592
2017-10-11,0.00416692937499441
2017-10-12,-0.004050884449142034
2017-10-13,0.011309597882215083
2017-10-16,0.0023543142804909323
2017-10-17,-0.005871790401011379
2017-10-18,-0.010533908698676986
2017-10-19,-0.017112526199997702
2017-10-20,0.009312577453494786
2017-10-23,-0.007020251310814629
2017-10-24,-0.001010184899631228
2017-10-25,0.05196690147930205
2017-10-26,0.007784404814218382
2017-10-27,0.011920769835324307
2017-10-30,-0.007445223685358937
2017-10-31,0.00807088467597783
2017-11-01,0.00809991381863373
2017-11-02,0.013173954116708853
2017-11-03,-0.0032277830512491557
2017-11-06,-0.009436575472010489
2017-11-07,-0.0002798834484771806
2017-11-08,0.00663304787232688
2017-11-09,-0.01846873763541701
2017-11-10,-0.0053896782791260645
2017-11-13,0.02614317090704743
2017-11-14,0.002131092602249085
2017-11-15,-0.004345198130382588
2017-11-16,0.005106826514356566
2017-11-17,0.0003697281582788481
2017-11-20,0.022254648469705707
2017-11-21,-0.0025293198766408453
2017-11-22,0.006158300416598372
2017-11-24,0.005400513251076822
2017-11-27,0.001969564627203768
2017-11-28,0.0007147407559466856
2017-11-29,-0.0010712674609971717
2017-11-30,0.02002129852332679
2017-12-01,-0.013056374283749395
2017-12-04,-0.005415891736107237
2017-12-05,0.014699262184843853
2017-12-06,-0.015016292641037432
2017-12-07,0.007532597098952598
2017-12-08,0.012283208310772675
2017-12-11,0.010990929669853156
2017-12-12,-0.004522231500869389
2017-12-13,-0.0007863094053072173
2017-12-14,-0.0007867761402952089
2017-12-15,0.014262892310370257
2017-12-18,0.0018117954446563722
2017-12-19,0.008439654471462443
2017-12-20,-0.003586766487320925
2017-12-21,-0.022797412285518903
2017-12-22,0.0013155476797392929
2017-12-26,0.005692988463321891
2017-12-27,0.002787448161740258
2017-12-28,0.003734431249224235
2017-12-29,-0.006143396213924457
2018-01-02,0.007139035200826704
2018-01-03,0.0028525529616234557
2018-01-04,0.00663742413954882
2018-01-05,0.011817172638149298
2018-01-08,0.0037239686592704935
2018-01-09,0.002613717608099808
2018-01-10,-0.002691278237620387
2018-01-11,0.00826387328463718
2018-01-12,-0.0018400272753904545
2018-01-16,-0.016506126895803996
2018-01-17,0.012778902907520706
2018-01-18,0.01472097251882798
2018-01-19,0.00588555845742178
2018-01-22,-0.0050270691923651745
2018-01-23,-0.008200134231281075
2018-01-24,0.0026726236111109802
2018-01-25,0.007496333299491731
2018-01-26,0.0004957975087649391
2018-01-29,-0.01941818854762367
2018-01-30,-0.011291810755792664
2018-01-31,0.04559765134960703
2018-02-01,-0.018910804932034564
2018-02-02,-0.022682010005400932
2018-02-05,-0.03247485294623065
2018-02-06,0.0037783029919407074
2018-02-07,0.00472701926096919
2018-02-08,-0.03493662299030165
2018-02-09,0.006229402405754314
2018-02-12,0.03759181675034551
2018-02-13,0.01063578108629315
2018-02-14,0.01060917078186785
2018-02-15,0.011936970522758328
2018-02-16,-0.006107303532316366
2018-02-20,-0.014478182904873682
2018-02-21,-0.0013666349488150598
2018-02-22,0.011289944788355433
2018-02-23,0.007526941017994115
2018-02-26,0.008226267906746854
2018-02-27,-0.009990686323227194
2018-02-28,-0.006391539052305051
2018-03-01,-0.018704939304883705
2018-03-02,-0.0067275161371527226
2018-03-05,-0.0032130145851339
2018-03-06,0.0015741570432203922
2018-03-07,0.011089877897384026
2018-03-08,-0.002504731616773226
2018-03-09,0.0158443253923386
2018-03-12,-0.006903778367575608
2018-03-13,-0.005234936310232086
2018-03-14,-0.009317682752301493
2018-03-15,-0.005921942636101574
2018-03-16,-0.02207625127510049
2018-03-19,-0.007255909861042964
2018-03-20,-0.0005413076671030304
2018-03-21,-0.005597714815062105
2018-03-22,-0.03831480827420841
2018-03-23,-0.027001701418611912
2018-03-26,0.026198346267152228
2018-03-27,-0.012386661133534371
2018-03-28,-0.00382929753374861
2018-03-29,0.021143677163127483
2018-04-02,-0.022400219869858184
2018-04-03,0.006642685167537854
2018-04-04,0.01578079033155766
2018-04-05,-0.0013182810554336344
2018-04-06,-0.02705765899691448
2018-04-09,0.006783152433045059
2018-04-10,0.023580329316122972
2018-04-11,-0.00996700329999567
2018-04-12,0.0018994555206719443
2018-04-13,-0.006540919432754144
2018-04-16,0.011259467520016608
2018-04-17,0.016040747527189314
2018-04-18,0.004829019572709203
2018-04-19,-0.0047134496951636295
2018-04-20,-0.005292892724011455
2018-04-23,-0.0010267968014321394
2018-04-24,-0.015045438415257628
2018-04-25,0.012049293557981455
2018-04-26,-0.004312213478435578
2018-04-27,-0.012804970721897457
2018-04-30,-0.0003814193126358001
2018-05-01,0.0062968941381460475
2018-05-02,-0.012515229080346635
