Date,JBL
2015-04-02,-0.0004322622535092302
2015-04-06,0.006482683563417302
2015-04-07,-0.0017177601088481653
2015-04-08,0.02924750736056625
2015-04-09,-0.0016717322182759897
2015-04-10,0.0008373966911137121
2015-04-13,-0.010455910408303515
2015-04-14,0.010143623201405827
2015-04-15,0.00209209218115447
2015-04-16,-0.015031546540395735
2015-04-17,-0.022042836758540685
2015-04-20,0.011703237249816922
2015-04-21,0.0055698241776656054
2015-04-22,0.012356252692007352
2015-04-23,0.007154973147244004
2015-04-24,-0.010029086520179087
2015-04-27,-0.0016887560177883953
2015-04-28,-0.013530609992556508
2015-04-29,-0.007715328160590396
2015-04-30,-0.027214060770669568
2015-05-01,0.01953838000217556
2015-05-04,0.015679593419987814
2015-05-05,-0.01458012151889232
2015-05-06,-0.003916056712513716
2015-05-07,0.012668701763634438
2015-05-08,0.008628394096281466
2015-05-11,0.0029944647610473663
2015-05-12,-0.002132682756483373
2015-05-13,0.010291702322241525
2015-05-14,0.028862408708723475
2015-05-15,0.0028879508662653652
2015-05-18,0.021390521494702552
2015-05-19,-0.012082510394879953
2015-05-20,0.007745701860057741
2015-05-21,-0.010517957110563914
2015-05-22,0.004497330498368202
2015-05-26,-0.009768025874664743
2015-05-27,0.01356373792047516
2015-05-28,-0.0020275077148922405
2015-05-29,-0.0016256391731088726
2015-06-01,-0.016686804616059425
2015-06-02,-0.007864407339356783
2015-06-03,0.005006265849895941
2015-06-04,-0.0045662317053186685
2015-06-05,0.010425356882781234
2015-06-08,-0.01609556069805884
2015-06-09,-0.005872636829274636
2015-06-10,0.01265816015815302
2015-06-11,0.007916665259932731
2015-06-12,-0.002067073427872823
2015-06-15,-0.002485333460022776
2015-06-16,0.02117956491612194
2015-06-17,-0.010573644170618013
2015-06-18,-0.07439360603360345
2015-06-19,0.003552372469090237
2015-06-22,0.003539705858018216
2015-06-23,-0.003527220534828679
2015-06-24,-0.01415909922465508
2015-06-25,-0.010772100467738799
2015-06-26,-0.002722609783899377
2015-06-29,-0.02775234556619033
2015-06-30,-0.0037436364451262083
2015-07-01,-0.007985096438398176
2015-07-02,-0.0009467418367617997
2015-07-06,-0.017061539228060196
2015-07-07,0.0
2015-07-08,-0.02266187414306231
2015-07-09,-0.001973294919749513
2015-07-10,0.013840991786089774
2015-07-13,-0.007313770584034929
2015-07-14,0.006876614927421976
2015-07-15,-0.028292758764918546
2015-07-16,0.015060160226320729
2015-07-17,-0.010385927878434953
2015-07-20,-0.00999446689998651
2015-07-21,0.00858113339970723
2015-07-22,-0.01801784002418294
2015-07-23,-0.0015291072015336526
2015-07-24,-0.005615454228925509
2015-07-27,-0.00461954530653752
2015-07-28,0.01856618832798773
2015-07-29,0.010632663127915887
2015-07-30,0.010521111286329488
2015-07-31,0.0039659494061787814
2015-08-03,-0.013333102142645159
2015-08-04,-0.01201192801141271
2015-08-05,0.024822506182392567
2015-08-06,-0.016806478450950957
2015-08-07,-0.00955264047973059
2015-08-10,0.02284241287342237
2015-08-11,-0.02282844803115691
2015-08-12,-0.0005100710543539666
2015-08-13,-0.005101835598768867
2015-08-14,0.013845997289247292
2015-08-17,0.007081632770540525
2015-08-18,-0.016072589589627873
2015-08-19,-0.002042156256746752
2015-08-20,-0.020971390045204763
2015-08-21,-0.028735768872763967
2015-08-24,-0.04088215209760726
2015-08-25,-0.009534317147299243
2015-08-26,0.05096232247653898
2015-08-27,0.04040986587460438
2015-08-28,0.008285461977647346
2015-08-31,-0.006163272029714784
2015-09-01,-0.03462529956561844
2015-09-02,0.0032119065184113005
2015-09-03,0.033084617545372064
2015-09-04,-0.018078850040165517
2015-09-08,0.03314034257229759
2015-09-09,-0.013238117974977093
2015-09-10,0.011351965709850198
2015-09-11,0.0086735216886078
2015-09-14,-0.0030350303288473324
2015-09-15,0.02029439699197
2015-09-16,0.018398559485530486
2015-09-17,-0.01220654260175813
2015-09-18,-0.010875397601615044
2015-09-21,0.0005001851005437263
2015-09-22,-0.03596441934307271
2015-09-23,-0.01088065003218508
2015-09-24,0.0214773670156696
2015-09-25,0.1220507194912197
2015-09-28,-0.0105116713389094
2015-09-29,0.018013955654588187
2015-09-30,0.014972944132922716
2015-10-01,-0.009834554054065303
2015-10-02,-0.010384093181257215
2015-10-05,0.026459944622562404
2015-10-06,-0.014222276011108148
2015-10-07,0.022994015283133384
2015-10-08,-0.009255387728894005
2015-10-09,0.0017792510062017985
2015-10-12,0.011101349094019053
2015-10-13,-0.008344394945490774
2015-10-14,0.01372936542475478
2015-10-15,0.013542699644828682
2015-10-16,-0.006034471917484074
2015-10-19,-0.00823945679022986
2015-10-20,0.012243182599569247
2015-10-21,-0.023326232519202184
2015-10-22,0.015480170261647608
2015-10-23,0.007403954074666652
2015-10-26,-0.026804725210638924
2015-10-27,0.007107976809197281
2015-10-28,0.016761945200908235
2015-10-29,-0.009978283762841933
2015-10-30,0.007011328985240706
2015-11-02,0.0017407181732076449
2015-11-03,0.05256297632747886
2015-11-04,-0.011968630541387304
2015-11-05,0.0
2015-11-06,0.012531342617922103
2015-11-09,-0.007838531676542249
2015-11-10,-0.0037420196116827453
2015-11-11,0.010016602795919427
2015-11-12,-0.01658341285916698
2015-11-13,-0.009696896346292116
2015-11-16,0.017880252336195834
2015-11-17,0.002927579139344605
2015-11-18,0.0325268271824013
2015-11-19,-0.005250179831486457
2015-11-20,0.023548454731830093
2015-11-23,0.008330086274549675
2015-11-24,0.0011801349520745852
2015-11-25,-0.0055009398104010065
2015-11-27,0.0067167129549201565
2015-11-30,0.004317430582861714
2015-12-01,0.010160102120035264
2015-12-02,-0.025532281210201457
2015-12-03,-0.0047637238803672766
2015-12-04,0.03430421473381173
2015-12-07,-0.011183885215629852
2015-12-08,0.0011696869772221952
2015-12-09,-0.05570675752282006
2015-12-10,0.007425586312220567
2015-12-11,-0.023750621472638733
2015-12-14,0.004613913976262207
2015-12-15,0.000834844937993795
2015-12-16,-0.0025030479332130984
2015-12-17,-0.011292756361345413
2015-12-18,-0.005075630647980445
2015-12-21,0.0046766016904826735
2015-12-22,0.00042294446676316433
2015-12-23,0.01015291885839309
2015-12-24,0.0008373784458304279
2015-12-28,-0.008786670451966572
2015-12-29,0.009286607728619334
2015-12-30,-0.01505649095211492
2015-12-31,-0.011040127927363086
2016-01-04,-0.009446455489385275
2016-01-05,-0.02037253821325946
2016-01-06,-0.05707998006632942
2016-01-07,-0.046456632788600905
2016-01-08,-0.02362219029450674
2016-01-11,-0.0005040505435148779
2016-01-12,-0.0015126022103710834
2016-01-13,-0.007576238918225897
2016-01-14,0.009160534961555777
2016-01-15,-0.026727319130985916
2016-01-19,-0.018652888276189827
2016-01-20,-0.016367311067654766
2016-01-21,-0.0016105858297007503
2016-01-22,0.033870876534709105
2016-01-25,-0.016120699871357447
2016-01-26,0.03224121811590641
2016-01-27,-0.03430575946505876
2016-01-28,0.002120529905026647
2016-01-29,0.05343935516564535
2016-02-01,-0.002009113519575112
2016-02-02,-0.03422223601508434
2016-02-03,0.01771712630824962
2016-02-04,0.02304189413216884
2016-02-05,-0.0035036300757890215
2016-02-08,-0.012556855913434473
2016-02-09,-0.019836595496489196
2016-02-10,0.010897518292297237
2016-02-11,-0.04020640494795935
2016-02-12,0.023630503411745662
2016-02-16,0.06558255373294397
2016-02-17,-0.003446807081952774
2016-02-18,0.013834102796614012
2016-02-19,0.008771755980692575
2016-02-22,0.014492998082146213
2016-02-23,-0.012381119113660133
2016-02-24,0.011089897740417909
2016-02-25,0.0009535829586810873
2016-02-26,-0.00714613514161444
2016-02-29,0.00047986427794333153
2016-03-01,0.024460453482287425
2016-03-02,0.007490626260240774
2016-03-03,0.013010967388927597
2016-03-04,-0.0032111289742702276
2016-03-07,0.010124253055853627
2016-03-08,-0.04327993071992242
2016-03-09,0.010952396787330843
2016-03-10,-0.001413243918180096
2016-03-11,0.0245281510807851
2016-03-14,-0.0055244068314617145
2016-03-15,-0.0087965265748573
2016-03-16,0.02568911913221439
2016-03-17,-0.10610228576174474
2016-03-18,-0.002037878145831229
2016-03-21,0.001531555891148395
2016-03-22,0.004587222710918715
2016-03-23,-0.031456140875560035
2016-03-24,-0.00785748760513394
2016-03-28,-0.0005277859169323662
2016-03-29,0.03222420232893097
2016-03-30,-0.013306319587330862
2016-03-31,-0.0005183718946556448
2016-04-01,-0.003632723481027944
2016-04-04,-0.011979503075159159
2016-04-05,-0.01897728360351092
2016-04-06,-0.008597186738449336
2016-04-07,-0.01409266175017998
2016-04-08,-0.01209433336129806
2016-04-11,0.00779048119116732
2016-04-12,-0.012699621703743946
2016-04-13,0.03299771981919375
2016-04-14,-0.025446834157890064
2016-04-15,-0.006666458235250805
2016-04-18,0.015100770207169045
2016-04-19,-0.004959086938656987
2016-04-20,0.003875999848062417
2016-04-21,-0.014340499693673014
2016-04-22,0.005035640144532838
2016-04-25,-0.007237550453747854
2016-04-26,0.012899161362715628
2016-04-27,-0.0033221556118068207
2016-04-28,-0.021666673893303345
2016-04-29,-0.014196657565497484
2016-05-02,-0.004032290504749736
2016-05-03,0.002891478045270013
2016-05-04,-0.008072997575252039
2016-05-05,-0.006395286666621702
2016-05-06,-0.002925855571341951
2016-05-09,0.0064554575238851
2016-05-10,0.00991206494446839
2016-05-11,-0.005773473364456327
2016-05-12,-0.007584351127260969
2016-05-13,-0.007642974129914437
2016-05-16,0.018957665106279276
2016-05-17,0.004069314678771807
2016-05-18,-0.003473847830407717
2016-05-19,-0.0011621046269534308
2016-05-20,0.02268770268026743
2016-05-23,0.020477513668208047
2016-05-24,0.01895178218088045
2016-05-25,0.012035020484831849
2016-05-26,0.012432602909026036
2016-05-27,0.01601749164661892
2016-05-31,0.002627137953694181
2016-06-01,0.016771555407741667
2016-06-02,0.01030939785200502
2016-06-03,-0.008673443737662212
2016-06-06,0.009264257012900456
2016-06-07,-0.020907767880971484
2016-06-08,-0.003125077860755887
2016-06-09,-0.0020899519952969348
2016-06-10,-0.01256565315355096
2016-06-13,-0.014315507644613534
2016-06-14,-0.005379516072291257
2016-06-15,-0.0032450786199073045
2016-06-16,0.018990883643747125
2016-06-17,0.009051829241742082
2016-06-20,0.011609829382964953
2016-06-21,-0.018258116323934148
2016-06-22,0.025504889156736876
2016-06-23,0.031088130649952417
2016-06-24,-0.06884397950724097
2016-06-27,-0.06475981823098353
2016-06-28,0.014425897889429828
2016-06-29,0.012513990907436545
2016-06-30,0.03764074824390229
2016-07-01,0.008121148246153176
2016-07-05,-0.026315936827346786
2016-07-06,-0.0033096281074488365
2016-07-07,0.006087554758634317
2016-07-08,0.03190336029327012
2016-07-11,0.007462401934673402
2016-07-12,0.019047778721830166
2016-07-13,0.0031155557857713845
2016-07-14,0.006210911972152955
2016-07-15,0.05812784725464715
2016-07-18,-0.0009723802853673913
2016-07-19,-0.0014597911306895028
2016-07-20,0.006335075774731136
2016-07-21,-0.012106380760708024
2016-07-22,-0.0014703244394338455
2016-07-25,-0.002454617476900567
2016-07-26,0.0004916686955840355
2016-07-27,0.01033002440442754
2016-07-28,-0.0029216001140214276
2016-07-29,-0.006347350936525498
2016-08-01,0.003931168190448142
2016-08-02,-0.020558116961902462
2016-08-03,0.004497761999693761
2016-08-04,0.01144263279822022
2016-08-05,0.01918365586147197
2016-08-08,0.004343837007348306
2016-08-09,-0.009130485823933943
2016-08-10,0.0024245607658577306
2016-08-11,0.01505634855656579
2016-08-12,-0.002870881463112762
2016-08-15,0.009596636017912052
2016-08-16,-0.011881963577671018
2016-08-17,-0.004329009841481546
2016-08-18,0.014975941080019206
2016-08-19,0.003331664577086668
2016-08-22,-0.007115629731830442
2016-08-23,0.005255317271305904
2016-08-24,-0.005227843296140011
2016-08-25,0.007166624780193365
2016-08-26,0.0
2016-08-29,0.003795124889894419
2016-08-30,0.0009454587520041358
2016-08-31,0.0004718021081007162
2016-09-01,0.004719448089434586
2016-09-02,0.006105755554369541
2016-09-06,0.00700277941644134
2016-09-07,0.00973635611528767
2016-09-08,-0.009183388294223382
2016-09-09,-0.04124153306942757
2016-09-12,0.011599786927623867
2016-09-13,-0.007644840846482315
2016-09-14,0.03177658188983079
2016-09-15,0.046663762002526754
2016-09-16,0.0022289988289834195
2016-09-19,0.029359321882507894
2016-09-20,0.0008645598066989724
2016-09-21,0.02461137208392783
2016-09-22,-0.05604736674220545
2016-09-23,-0.022767769964584295
2016-09-26,-0.005024564174178292
2016-09-27,0.006427380705384955
2016-09-28,0.003649598756884531
2016-09-29,-0.011363477530329624
2016-09-30,0.003218217967509762
2016-10-03,-0.009623869451060196
2016-10-04,0.0060156248306704185
2016-10-05,0.008279491379120651
2016-10-06,0.004562184251968304
2016-10-07,-0.010898795249805082
2016-10-10,0.0027544180879219837
2016-10-11,-0.01098880708350114
2016-10-12,-0.005555969860435606
2016-10-13,-0.007914308288943572
2016-10-14,-0.002345958608723886
2016-10-17,0.004233306481044252
2016-10-18,0.01873517089095067
2016-10-19,0.008275778771390074
2016-10-20,-0.009119928861379023
2016-10-21,-0.0023008965830767503
2016-10-24,0.007841390499838008
2016-10-25,-0.003203302729070434
2016-10-26,-0.004591787647165613
2016-10-27,-0.006918796615202005
2016-10-28,-0.005109335021248218
2016-10-31,-0.003734600193280424
2016-11-01,-0.013589699815242051
2016-11-02,-0.015676755794036934
2016-11-03,-0.009652608505110627
2016-11-04,-0.0034110237467631643
2016-11-07,0.031784463690575526
2016-11-08,0.00995255595411293
2016-11-09,0.012200819561294596
2016-11-10,-0.009306316726322983
2016-11-11,0.016909071156565814
2016-11-14,0.0023098300380051118
2016-11-15,-0.012903668558635006
2016-11-16,-0.03594754124322963
2016-11-17,-0.0009685564980974615
2016-11-18,-0.010664155563805733
2016-11-21,0.0009801446160635496
2016-11-22,0.047479343767379056
2016-11-23,0.014952930961807942
2016-11-25,-0.004603930888446461
2016-11-28,-0.010638477571125682
2016-11-29,-0.010284967937727929
2016-11-30,-0.0009445740326670116
2016-12-01,-0.023168164695456683
2016-12-02,-0.007744603951640339
2016-12-05,0.0239026779035596
2016-12-06,0.023820724784505254
2016-12-07,-0.008375996608023017
2016-12-08,0.01267016739637139
2016-12-09,0.0018537264395430686
2016-12-12,-0.006013158623252579
2016-12-13,0.006514978729807996
2016-12-14,-0.006010471754215763
2016-12-15,0.003255832651220869
2016-12-16,0.11961077117738217
2016-12-19,0.0037265007068731926
2016-12-20,0.006188250058736244
2016-12-21,-0.007790264290850946
2016-12-22,-0.005371836215753767
2016-12-23,0.0016620459855201108
2016-12-27,0.002073647385190558
2016-12-28,-0.0161421041948846
2016-12-29,0.0012619677820522313
2016-12-30,-0.005462202962078333
2017-01-03,0.013096770764939647
2017-01-04,-0.001250831899665461
2017-01-05,-0.020042102409664087
2017-01-06,-0.005539005055514523
2017-01-09,-0.0038557402380604566
2017-01-10,0.003870664514978861
2017-01-11,-0.004712928769206481
2017-01-12,0.006887622088671552
2017-01-13,0.008123064421651005
2017-01-17,-0.025020783539883795
2017-01-18,0.01043897381625647
2017-01-19,-0.006887709427433331
2017-01-20,0.005635395479371308
2017-01-23,0.0008619236901947769
2017-01-24,0.015503624677286387
2017-01-25,0.01145069366516327
2017-01-26,-0.0012579900402033273
2017-01-27,0.0025189787940382846
2017-01-30,-0.004187749138788388
2017-01-31,0.008410549626662212
2017-02-01,0.011259433061118429
2017-02-02,-0.0012372397105087085
2017-02-03,0.007018984094407488
2017-02-06,-0.0012299716797066207
2017-02-07,-0.00041068979477920653
2017-02-08,0.0032856184183271964
2017-02-09,0.020876112052929274
2017-02-10,0.020047991853245906
2017-02-13,0.0031544923682960135
2017-02-14,-0.011006084431232077
2017-02-15,0.0222574542865841
2017-02-16,0.009720183493813428
2017-02-17,-0.0023106483272681277
2017-02-21,0.011192828097237983
2017-02-22,0.0034350058420882235
2017-02-23,-0.005705385971134236
2017-02-24,0.003442812613180468
2017-02-27,0.0026687271533947232
2017-02-28,-0.030038185241679005
2017-03-01,0.015288144308931884
2017-03-02,-0.005405383034026823
2017-03-03,0.007763853118507802
2017-03-06,0.0026967178713770412
2017-03-07,0.009220357356833908
2017-03-08,0.003806408325272015
2017-03-09,-0.004550660874716561
2017-03-10,0.003047308832048845
2017-03-13,0.004558113411146536
2017-03-14,0.009451529008821291
2017-03-15,0.010486998058552466
2017-03-16,0.04744228869498146
2017-03-17,0.01910846715095471
2017-03-20,0.004513894497187865
2017-03-21,-0.01832021855012489
2017-03-22,0.015845070297157093
2017-03-23,-0.002772891921430265
2017-03-24,-0.0010428137101953228
2017-03-27,0.0013919635708072864
2017-03-28,0.00590670841344032
2017-03-29,-0.0003456063284731359
2017-03-30,0.0041467529553196325
2017-03-31,-0.004817598219087338
2017-04-03,-0.008299029410296033
2017-04-04,-0.003137624534809258
2017-04-05,-0.020636701523346845
2017-04-06,0.030714389934890063
2017-04-07,-0.004851193575546309
2017-04-10,-0.0010444883591519405
2017-04-11,0.0055767110770479356
2017-04-12,-0.008319026284076658
2017-04-13,-0.01293219084618591
2017-04-17,0.01380999942275718
2017-04-18,0.001047771810671394
2017-04-19,0.011863306146972397
2017-04-20,0.012758412619948256
2017-04-21,-0.014300111523254833
2017-04-24,0.019689081452851642
2017-04-25,-0.0027099571020519075
2017-04-26,-0.0044156293286821136
2017-04-27,0.00580003800724449
2017-04-28,-0.015603770794073712
2017-05-01,0.004134971617762773
2017-05-02,0.0024023595914413054
2017-05-03,-0.01300949258824513
2017-05-04,0.0038153188144127714
2017-05-05,0.000345725813502229
2017-05-08,0.004835833850194149
2017-05-09,-0.010656325709018422
2017-05-10,0.00938114769708509
2017-05-11,0.004142329661852795
2017-05-12,-0.0048124813621215345
2017-05-15,0.009326364442185264
2017-05-16,0.0215605055686785
2017-05-17,-0.017420392434345344
2017-05-18,-0.037504434597195546
2017-05-19,0.012398366708412656
2017-05-22,0.01609535037090537
2017-05-23,-0.0010333288489537962
2017-05-24,0.013443694119458005
2017-05-25,0.015646364488101527
2017-05-26,-0.01808468184798806
2017-05-30,0.02148738806624162
2017-05-31,-0.0010015282194650865
2017-06-01,0.024732522674439483
2017-06-02,0.0065230485126035465
2017-06-05,0.0025923357864361396
2017-06-06,0.0061407478974619956
2017-06-07,-0.0048183431878671135
2017-06-08,0.015493832252288398
2017-06-09,-0.013350392820398183
2017-06-12,-0.006443193379168655
2017-06-13,0.00032425213710141065
2017-06-14,-0.007131300076728353
2017-06-15,-0.038850749263274253
2017-06-16,-0.033288034635280406
2017-06-19,0.02389310019539259
2017-06-20,-0.017158504908461603
2017-06-21,0.016061490430536285
2017-06-22,0.008934719622220033
2017-06-23,0.0248638057504742
2017-06-26,0.004985079483030619
2017-06-27,-0.034722528844954526
2017-06-28,0.019870040349651008
2017-06-29,-0.024521172371848587
2017-06-30,0.005164907907813321
2017-07-03,0.011990609495586613
2017-07-05,-0.009817134013007989
2017-07-06,-0.0136752629455138
2017-07-07,0.01525141146603004
2017-07-10,0.005462441770553994
2017-07-11,0.00713068463352462
2017-07-12,0.012137686247226442
2017-07-13,0.005996031177615269
2017-07-14,0.009602586798583612
2017-07-17,0.00032797428120678873
2017-07-18,0.0016394660043907994
2017-07-19,0.005564545726490344
2017-07-20,-0.00227863117203686
2017-07-21,0.0029362279197240326
2017-07-24,0.005855853964322977
2017-07-25,0.0058213059589358185
2017-07-26,-0.0009646240317199295
2017-07-27,0.004184138444315755
2017-07-28,-0.020192306449131392
2017-07-31,-0.0022898777992893526
2017-08-01,-0.002622933994762766
2017-08-02,0.025312330658658677
2017-08-03,-0.016030804763186413
2017-08-04,0.0009775108108462938
2017-08-07,0.010090949594230736
2017-08-08,-0.008378805793001765
2017-08-09,-0.011374708112238063
2017-08-10,-0.03353062155569697
2017-08-11,-0.003410668857024568
2017-08-14,0.013689502995718916
2017-08-15,-0.0010131223760697639
2017-08-16,0.016559756870510034
2017-08-17,-0.01994663528961138
2017-08-18,0.00644493465921947
2017-08-21,-0.004718378259244593
2017-08-22,0.018624863939971537
2017-08-23,0.0006647518745588332
2017-08-24,0.006312384337941346
2017-08-25,0.0003301712069192497
2017-08-28,0.0036304853760260603
2017-08-29,0.0065767041273563365
2017-08-30,0.010127517217337845
2017-08-31,0.013906654701238974
2017-09-01,-0.00031894336904159104
2017-09-05,-0.014996661289987223
2017-09-06,-0.014253472960910729
2017-09-07,-0.0023004330382426774
2017-09-08,0.002635080941964185
2017-09-11,0.02660970314258626
2017-09-12,-0.0035198614223124203
2017-09-13,-0.0038536471870378453
2017-09-14,-0.009993659615642247
2017-09-15,0.0003256557096051882
2017-09-18,0.0013022642465638778
2017-09-19,0.022106364556421454
2017-09-20,-0.03276052246554362
2017-09-21,-0.021374652206251787
2017-09-22,-0.01075269398612888
2017-09-25,-0.03940217836891802
2017-09-26,-0.016265859036524
2017-09-27,0.035585732795021086
2017-09-28,0.03852856323598952
2017-09-29,-0.045788918775906406
2017-10-02,0.02591962140097337
2017-10-03,0.008876572867414279
2017-10-04,0.009137184304986556
2017-10-05,-0.0016770102082312999
2017-10-06,0.000671809299400028
2017-10-09,-0.010405816934919598
2017-10-10,-0.030868588302216393
2017-10-11,-0.005950190886263362
2017-10-12,-0.0042254425896141035
2017-10-13,-0.0014143390292633562
2017-10-16,0.013101931197036842
2017-10-17,0.008738203523670718
2017-10-18,0.004504554736219024
2017-10-19,-0.03932412252013917
2017-10-20,0.003949936558341971
2017-10-23,0.002145752931445033
2017-10-24,0.010350021668579013
2017-10-25,0.0
2017-10-26,-0.013776273779905868
2017-10-27,0.018624635228146502
2017-10-30,-0.018987256274526354
2017-10-31,0.013620051890855578
2017-11-01,0.00495057779501229
2017-11-02,0.002462776663377575
2017-11-03,-0.016496927309438858
2017-11-06,0.015703241040812443
2017-11-07,-0.028109923910139667
2017-11-08,0.02169215474487518
2017-11-09,0.0021231880390846225
2017-11-10,0.010240167642828757
2017-11-13,0.0017474438492612876
2017-11-14,0.003848899616576862
2017-11-15,-0.003833932646029492
2017-11-16,0.01819469865265022
2017-11-17,0.004123454669501259
2017-11-20,0.011635991202370244
2017-11-21,0.007104126818170409
2017-11-22,0.0
2017-11-24,0.0003360113172545809
2017-11-27,-0.013431964128982066
2017-11-28,-0.011572417849863181
2017-11-29,-0.017906145143506746
2017-11-30,0.011570563898043007
2017-12-01,-0.009358693099358661
2017-12-04,0.0055982770386000524
2017-12-05,-0.01913721821591985
2017-12-06,-0.022348425418855955
2017-12-07,0.005805471613509416
2017-12-08,0.0057721073687659885
2017-12-11,0.018651527518426025
2017-12-12,0.0007041581065900804
2017-12-13,0.0038706384386679726
2017-12-14,-0.03785485831821056
2017-12-15,0.015300472417768995
2017-12-18,-0.03265157304439836
2017-12-19,-0.00778931739703248
2017-12-20,0.005607390859235339
2017-12-21,0.0018587823514104596
2017-12-22,-0.009276445166360059
2017-12-26,-0.017228622378067326
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.00038106123375025724
2018-01-02,0.017143057561807007
2018-01-03,0.013108639695787572
2018-01-04,0.009612024221485438
2018-01-05,-0.004394235383653355
2018-01-08,-0.004045661435509329
2018-01-09,-0.005539059252475553
2018-01-10,-0.00037129762823118195
2018-01-11,0.019316361895794998
2018-01-12,0.008017605076554357
2018-01-16,-0.005422983188984154
2018-01-17,0.034169483220798824
2018-01-18,-0.016872065862169383
2018-01-19,-0.020736249668593887
2018-01-22,-0.02811232833395061
2018-01-23,0.017655867279104287
2018-01-24,-0.008490442818919752
2018-01-25,-0.002606155916662467
2018-01-26,-0.009704862681347959
2018-01-29,-0.02148525052302319
2018-01-30,-0.003851944342174285
2018-01-31,-0.016628114363438695
2018-02-01,0.023987493359593826
2018-02-02,-0.0291858532234186
2018-02-05,-0.03560143530844817
2018-02-06,0.020918765743539236
2018-02-07,0.01245514490950339
2018-02-08,-0.010714454572097631
2018-02-09,0.020457338090459576
2018-02-12,0.015330142934050883
2018-02-13,-0.005420157740428366
2018-02-14,0.020304681087225163
2018-02-15,0.012629112770277118
2018-02-16,-0.0034014024418306255
2018-02-20,0.00037936672675509264
2018-02-21,-0.001137213792099745
2018-02-22,-0.0007590815651847826
2018-02-23,0.010634075762597117
2018-02-26,0.021420534782970346
2018-02-27,0.004415188542859827
2018-02-28,-0.00769230431178336
2018-03-01,-0.020302566223821317
2018-03-02,0.017332153576174125
2018-03-05,0.002962859500457382
2018-03-06,0.014401778770052776
2018-03-07,0.00291238489310075
2018-03-08,0.010526211121411055
2018-03-09,0.012571787198965012
2018-03-12,0.0042569288585572185
2018-03-13,-0.0014129849538468964
2018-03-14,-0.002476098754233824
2018-03-15,0.01028372840054348
2018-03-16,0.1010881534869128
2018-03-19,-0.01083840032819372
2018-03-20,-0.008379033805149594
2018-03-21,-0.0061747846357108616
2018-03-22,-0.043492765743751605
2018-03-23,-0.02256388506860718
2018-03-26,0.005246677857043025
2018-03-27,-0.003479784376516082
2018-03-28,-0.013966136428662068
2018-03-29,0.01735103075027089
2018-04-02,-0.02680120069490477
2018-04-03,0.013948504222969449
2018-04-04,0.004585634026412988
2018-04-05,0.0031602214956425456
2018-04-06,-0.02170121780515122
2018-04-09,-0.0017889626456214502
2018-04-10,0.024014531144612272
2018-04-11,0.005950237961926064
2018-04-12,0.014961576960494716
2018-04-13,0.0020567505206312564
2018-04-16,-0.0006839482984887235
2018-04-17,0.0071893158204514584
2018-04-18,-0.0020394087223566393
2018-04-19,-0.033719487502691825
2018-04-20,-0.01515684830591768
2018-04-23,-0.024337771366651717
2018-04-24,-0.004402084052643085
2018-04-25,-0.008106257433959319
2018-04-26,0.008172505870425617
2018-04-27,-0.01731736773299164
2018-04-30,-0.0026247203249830653
2018-05-01,0.003383499736972606
2018-05-02,0.011989537754674817
2018-05-03,0.004442605841141978
2018-05-04,0.011426204067144674
2018-05-07,-0.0007285644256667112
2018-05-08,0.0
