Date,GPN
2015-06-02,0.009356589963530615
2015-06-03,0.008985808111684257
2015-06-04,-0.017155836829115922
2015-06-05,0.007917030193411279
2015-06-08,-0.01249177586366268
2015-06-09,0.005845625860061432
2015-06-10,0.011909486684701154
2015-06-11,-0.003483535424421369
2015-06-12,-0.006803079617248686
2015-06-15,-0.001141385341939971
2015-06-16,0.010761802687642374
2015-06-17,0.0007539577896427119
2015-06-18,0.01092170967707995
2015-06-19,-0.010896917389737415
2015-06-22,0.009321813181107252
2015-06-23,-0.004104830412195337
2015-06-24,-0.009741983983666103
2015-06-25,0.0017025594708710567
2015-06-26,-0.005382890147621389
2015-06-29,-0.024212030410859398
2015-06-30,0.006616808426576748
2015-07-01,0.015853109896813544
2015-07-02,-0.004948274459855351
2015-07-06,-9.577469518085024e-05
2015-07-07,0.006503304925084441
2015-07-08,-0.013682752859802472
2015-07-09,0.006840298447449822
2015-07-10,0.013778625388797261
2015-07-13,0.0047190542217845355
2015-07-14,0.0003756581889811095
2015-07-15,-0.0008448573226026435
2015-07-16,0.010714100084519673
2015-07-17,-0.00892708596613112
2015-07-20,0.013323532657828485
2015-07-21,-0.010740692438052757
2015-07-22,-0.00393109536017211
2015-07-23,-0.00977278985348573
2015-07-24,-0.008730216367512367
2015-07-27,-0.021922190772158734
2015-07-28,0.0757561863973617
2015-07-29,0.01637695494513136
2015-07-30,0.0011635627135870852
2015-07-31,0.002235371297256039
2015-08-03,0.0016056526262775428
2015-08-04,0.0020486823273606625
2015-08-05,0.007200133755378646
2015-08-06,-0.0069722400640050974
2015-08-07,0.0019555482804749502
2015-08-10,0.01729653359363037
2015-08-11,-0.005318675565661124
2015-08-12,0.004558818056640934
2015-08-13,0.01239291664618225
2015-08-14,0.00818976578825703
2015-08-17,0.002308771612881788
2015-08-18,0.003412195921986827
2015-08-19,0.0024656838979404405
2015-08-20,-0.014078796191366094
2015-08-21,-0.0371609383272653
2015-08-24,-0.05387302184502263
2015-08-25,0.0013221162901784211
2015-08-26,0.0290455950727031
2015-08-27,0.026301254073673785
2015-08-28,0.004285999675689434
2015-08-31,-0.00960245004111071
2015-09-01,-0.027201938465551967
2015-09-02,0.019564428884113916
2015-09-03,0.004706905150823948
2015-09-04,-0.006396487944488771
2015-09-08,0.028470434423657043
2015-09-09,-0.011372492167325832
2015-09-10,0.007044530835270901
2015-09-11,0.010183526024425182
2015-09-14,-0.012973394581587194
2015-09-15,0.016163249514522082
2015-09-16,0.0007865841655168015
2015-09-17,0.001047954582874766
2015-09-18,-0.007764216502664789
2015-09-21,0.021980307619783757
2015-09-22,-0.0015487423461219008
2015-09-23,0.010511663936941806
2015-09-24,-0.01509170562357065
2015-09-25,0.0019906607005559795
2015-09-28,-0.03231363025390599
2015-09-29,0.017410971987755763
2015-09-30,0.006845179078175168
2015-10-01,0.015776032620125058
2015-10-02,0.016389075510641282
2015-10-05,-0.013085515380845791
2015-10-06,-0.013088246766689071
2015-10-07,0.11120758712250645
2015-10-08,0.033151382925788786
2015-10-09,0.004303495367864452
2015-10-12,0.005412416491549221
2015-10-13,-0.030432110918213295
2015-10-14,-0.021207558547360894
2015-10-15,0.02229766144622225
2015-10-16,0.008554571745334139
2015-10-19,0.01841680576435123
2015-10-20,-0.01823385348150397
2015-10-21,0.0029810158126655217
2015-10-22,0.01821220610943275
2015-10-23,0.002394896285949244
2015-10-26,-0.007838996555066258
2015-10-27,-0.014373076034244092
2015-10-28,0.04932021149138266
2015-10-29,-0.007348585491338877
2015-10-30,-0.00014655790113182743
2015-11-02,-0.001319331434235349
2015-11-03,-0.008148304244434579
2015-11-04,0.00754916279782214
2015-11-05,0.007785871194374794
2015-11-06,0.019533425799116655
2015-11-09,-0.009865591173981225
2015-11-10,-0.003465741240016418
2015-11-11,0.01014456895236071
2015-11-12,-0.011621281776996062
2015-11-13,0.0020322237569956325
2015-11-16,0.0017384888818419153
2015-11-17,0.013448954540629998
2015-11-18,0.011700903918078653
2015-11-19,0.005218557401205803
2015-11-20,-0.00013991961450243728
2015-11-23,0.019645783671245365
2015-11-24,-0.0056426615206782715
2015-11-25,0.002630142649353129
2015-11-27,-0.0020705119387848248
2015-11-30,-0.019920185945866753
2015-12-01,0.0033874357705740987
2015-12-02,0.008159002811986449
2015-12-03,-0.032510471018864506
2015-12-04,0.015143166959568077
2015-12-07,-0.008950408663512377
2015-12-08,0.008027630868268743
2015-12-09,-0.00981244795578251
2015-12-10,0.026138597662476837
2015-12-11,-0.02463336291410667
2015-12-14,0.009184095736491038
2015-12-15,0.015497499170246787
2015-12-16,-0.08022889253926668
2015-12-17,-0.022986552872034882
2015-12-18,-0.00592127604670345
2015-12-21,0.0012541051954115812
2015-12-22,0.007514082347938489
2015-12-23,0.01957760817340315
2015-12-24,-0.0018288303315212584
2015-12-28,0.0013739226664415405
2015-12-29,0.014178856998604994
2015-12-30,-0.01894141819040074
2015-12-31,-0.011492602577224953
2016-01-04,-0.029917939961803475
2016-01-05,0.015500211679426723
2016-01-06,0.0031469373772203824
2016-01-07,-0.03748985977155117
2016-01-08,-0.019230880492690394
2016-01-11,-0.02758402371715407
2016-01-12,0.0
2016-01-13,-0.03622697196334945
2016-01-14,0.01702154745326734
2016-01-15,-0.004532840580560804
2016-01-19,0.0038528861682896043
2016-01-20,0.012386520740894857
2016-01-21,-0.01275187682158252
2016-01-22,0.027404476496170505
2016-01-25,-0.02038733911272783
2016-01-26,0.017342958263904196
2016-01-27,-0.03597009834574494
2016-01-28,-0.01237848623029103
2016-01-29,0.055505846972125905
2016-02-01,0.011365351814970781
2016-02-02,-0.05149255593676827
2016-02-03,0.013793091773301791
2016-02-04,0.006279499184666415
2016-02-05,-0.03345484887673944
2016-02-08,-0.057747591000871124
2016-02-09,-0.0013320137451368064
2016-02-10,0.03850552836913956
2016-02-11,0.007709238847173339
2016-02-12,0.03460828968857199
2016-02-16,0.022887436926390503
2016-02-17,0.01876066516296171
2016-02-18,-0.019935824383257694
2016-02-19,0.019824292647318664
2016-02-22,0.038877791824097896
2016-02-23,-0.014318690782465726
2016-02-24,0.0216245737167593
2016-02-25,0.007917302857599395
2016-02-26,-0.012503914225994617
2016-02-29,-0.01055219188298906
2016-03-01,0.028876293995520497
2016-03-02,-0.007813775385771216
2016-03-03,0.011893247475153412
2016-03-04,0.004764777813777599
2016-03-07,-0.043155233879136334
2016-03-08,-0.026433123432123562
2016-03-09,0.005769535695643757
2016-03-10,0.009448363469028331
2016-03-11,0.00551537159118709
2016-03-14,-0.020445282186352554
2016-03-15,-0.007805866296928365
2016-03-16,0.010432954659003846
2016-03-17,0.013879323176183345
2016-03-18,-0.00918200940811087
2016-03-21,0.0021905141912716974
2016-03-22,0.0023536837624986706
2016-03-23,0.000838417249642287
2016-03-24,0.008379421353816419
2016-03-28,-0.0013293781841331453
2016-03-29,0.04776170457001072
2016-03-30,-0.0028587906768154925
2016-03-31,0.04013978434582777
2016-04-01,-0.002296834182227925
2016-04-04,-0.005833106944966637
2016-04-05,0.005867331718361513
2016-04-06,0.08764345564589737
2016-04-07,0.012419407071072364
2016-04-08,0.006411815084008898
2016-04-11,0.0012464644565406413
2016-04-12,-0.00663975516164883
2016-04-13,0.05389227808885555
2016-04-14,-0.005021233505749123
2016-04-15,0.005179509108629299
2016-04-18,0.016250172162864063
2016-04-19,-0.0041599922354000896
2016-04-20,-0.007832959343582857
2016-04-21,-0.022763363305058237
2016-04-22,-0.013195044507205322
2016-04-25,0.0
2016-04-26,-0.0013645079913719993
2016-04-27,0.021314668658503066
2016-04-28,-0.02595343346164858
2016-04-29,-0.008652700120940215
2016-05-02,0.01496271504241009
2016-05-03,-0.002729806827489356
2016-05-04,-0.005885919667033002
2016-05-05,-0.004405818988806431
2016-05-06,0.0076058431954049155
2016-05-09,0.002471114139353192
2016-05-10,0.01725046380933115
2016-05-11,-0.0029611540685756665
2016-05-12,0.004049978773007723
2016-05-13,-0.0017478224335084613
2016-05-16,0.001481359099170465
2016-05-17,-0.0026897472639415554
2016-05-18,0.0017530079644145768
2016-05-19,-0.0010767624590510838
2016-05-20,0.010108014797501674
2016-05-23,-0.0006672662237945381
2016-05-24,0.030974755895503137
2016-05-25,-0.01243188227232428
2016-05-26,0.0014422245835761238
2016-05-27,0.009689328705980715
2016-05-31,0.007521961160373403
2016-06-01,0.000257452125247859
2016-06-02,0.015570818313599188
2016-06-03,-0.03623933631161913
2016-06-06,0.014330680920980221
2016-06-07,-0.002722065184638467
2016-06-08,-0.00805788233557625
2016-06-09,0.003668716058054411
2016-06-10,-0.02428187489315392
2016-06-13,-0.012845032862711547
2016-06-14,-0.0005419757751745635
2016-06-15,0.004339887795385078
2016-06-16,0.006481163415513969
2016-06-17,-0.007378696744080204
2016-06-20,0.015002040921692439
2016-06-21,-0.0029294281371009534
2016-06-22,-0.008279664796056019
2016-06-23,0.021949456421174185
2016-06-24,-0.07405438385726981
2016-06-27,-0.03970393647097781
2016-06-28,0.03378740836154681
2016-06-29,0.015481867760951618
2016-06-30,0.007622691732199538
2016-07-01,0.005043350581354078
2016-07-05,0.0016728291656564753
2016-07-06,0.002783392469325241
2016-07-07,-0.0036081453643654893
2016-07-08,0.024234080282659276
2016-07-11,0.017133584767177856
2016-07-12,0.008556344496605695
2016-07-13,0.0031811436788724556
2016-07-14,0.010570959756608822
2016-07-15,0.003138198460317154
2016-07-18,0.0005211023044509044
2016-07-19,0.00013018175055501402
2016-07-20,0.01497996417714953
2016-07-21,-0.009112161465495094
2016-07-22,0.007771166839110277
2016-07-25,0.0065543912802170645
2016-07-26,0.01161933459557618
2016-07-27,-0.010097513539129355
2016-07-28,-0.0030601743450316965
2016-07-29,-0.04514605410354133
2016-08-01,-0.012724524193612141
2016-08-02,-0.02998237610065524
2016-08-03,0.023216684406994093
2016-08-04,0.005467648077411624
2016-08-05,0.013322339979758846
2016-08-08,-0.008049312282053966
2016-08-09,0.012848325113254067
2016-08-10,-0.002270267104341861
2016-08-11,0.0018736913245369635
2016-08-12,-0.0021375850519683715
2016-08-15,0.003347284891065172
2016-08-16,-0.018815075341701237
2016-08-17,0.009383461458045028
2016-08-18,-0.0008080362270111996
2016-08-19,0.007955717224197745
2016-08-22,0.008962985720411876
2016-08-23,0.011005429022161728
2016-08-24,-0.009836407077645215
2016-08-25,0.01470246847524681
2016-08-26,-0.0061352190027750275
2016-08-29,-0.0028894478808638713
2016-08-30,0.006980923221187929
2016-08-31,-0.006540346863157631
2016-09-01,0.011455155523419247
2016-09-02,-0.006508740982543393
2016-09-06,0.005110483528033782
2016-09-07,-0.0036504070728313742
2016-09-08,-0.002094021579345684
2016-09-09,-0.03474487536899484
2016-09-12,0.013175729319861773
2016-09-13,-0.018902944799586874
2016-09-14,0.004646231529213729
2016-09-15,0.034411934095230245
2016-09-16,-0.023010833210044823
2016-09-19,0.0018843530121477325
2016-09-20,-0.00013422107056570987
2016-09-21,0.02552685360290008
2016-09-22,-0.0036683735947303786
2016-09-23,-0.008283941896440328
2016-09-26,0.0026520787533326207
2016-09-27,0.006083203939546422
2016-09-28,0.009200489591567607
2016-09-29,-0.008986585654115031
2016-09-30,0.008805455643345006
2016-10-03,0.004689761060595599
2016-10-04,-0.008817719397379964
2016-10-05,0.03401395032732091
2016-10-06,-0.0007589623230642717
2016-10-07,-0.037604590550239014
2016-10-10,-0.005394119090458616
2016-10-11,-0.025132438508714716
2016-10-12,0.0014929880198504275
2016-10-13,-0.006232270256336769
2016-10-14,-0.004225946198626929
2016-10-17,-0.00041125455346779916
2016-10-18,0.016436089519342945
2016-10-19,0.002156127669492136
2016-10-20,-0.010488212970155675
2016-10-21,-0.009648114705941624
2016-10-24,0.016191330443233065
2016-10-25,-0.010667130362878141
2016-10-26,0.0053228902673818634
2016-10-27,-0.01615562260332226
2016-10-28,0.0016560873009210386
2016-10-31,-0.0009642614688675222
2016-11-01,-0.010617883522043181
2016-11-02,-0.015610029654377522
2016-11-03,-0.002123502038602565
2016-11-04,0.004682347428006883
2016-11-07,0.014263216185826488
2016-11-08,0.011419404994507554
2016-11-09,0.0024780380665463397
2016-11-10,-0.02582061277676795
2016-11-11,-0.020301580380650552
2016-11-14,-0.042020287317615534
2016-11-15,0.022232096340521368
2016-11-16,0.02777341023233504
2016-11-17,-0.00257391821394537
2016-11-18,0.01361883046750445
2016-11-21,0.018101977604661812
2016-11-22,-0.0037504348318201375
2016-11-23,0.005158585597736742
2016-11-25,0.0
2016-11-28,-0.007629154647151859
2016-11-29,-0.013279079665450833
2016-11-30,-0.028899476482248998
2016-12-01,-0.031072158401654337
2016-12-02,0.02574550744922277
2016-12-05,0.02348437382609725
2016-12-06,0.002438058640781504
2016-12-07,0.013877039187810691
2016-12-08,0.012839864284349023
2016-12-09,0.005711977914944155
2016-12-12,-0.013159626949707293
2016-12-13,0.008562907296836508
2016-12-14,-0.005428108384622599
2016-12-15,-0.011615019193611742
2016-12-16,-0.004813532888411021
2016-12-19,0.006970857514383866
2016-12-20,0.009041983025118938
2016-12-21,-0.0077005007558167415
2016-12-22,-0.011853013186477135
2016-12-23,0.003855516223053579
2016-12-27,0.006116326565793306
2016-12-28,-0.014986280499145854
2016-12-29,0.002152690789101852
2016-12-30,-0.0058715268630519235
2017-01-03,0.015703283309358884
2017-01-04,0.0373050826986312
2017-01-05,0.003965401620110498
2017-01-06,0.014028567956702709
2017-01-09,0.07172655847239207
2017-01-10,-0.02393784206891736
2017-01-11,0.004493910642051624
2017-01-12,-0.008052993048107249
2017-01-13,0.0018039681133892316
2017-01-17,0.0038590659435893127
2017-01-18,0.007431825384387247
2017-01-19,0.009794118559752762
2017-01-20,-0.0039046961299611382
2017-01-23,-0.008725410883937856
2017-01-24,0.008164301481925706
2017-01-25,-0.009490086300475431
2017-01-26,-0.018906274269156254
2017-01-27,0.008333430226039606
2017-01-30,0.004777553528953815
2017-01-31,-0.006811434192426247
2017-02-01,-0.002976214426097634
2017-02-02,-0.004282904742776372
2017-02-03,0.024504781030348033
2017-02-06,-0.00534355837431022
2017-02-07,0.006651415044647946
2017-02-08,0.0048289147301350255
2017-02-09,-0.005691315355229376
2017-02-10,-0.0019075921518699746
2017-02-13,-0.0031861078302749535
2017-02-14,0.01265644625211837
2017-02-15,-0.003155840256935716
2017-02-16,-0.01633769565213883
2017-02-17,0.0036050490393002566
2017-02-21,0.011546179707645488
2017-02-22,-0.0019028359646410253
2017-02-23,-0.006225863421596256
2017-02-24,0.0097176136116921
2017-02-27,0.011776405175044635
2017-02-28,-0.002628124433475598
2017-03-01,-0.0030115853753692745
2017-03-02,-0.01485236584001004
2017-03-03,0.02989671905472524
2017-03-06,-0.004962122478268438
2017-03-07,0.008477357437058464
2017-03-08,-0.007664590306301733
2017-03-09,-0.007474613050754031
2017-03-10,-0.0066526667751997115
2017-03-13,0.0066972211558695705
2017-03-14,-0.007531203824898136
2017-03-15,-0.004299992912321193
2017-03-16,0.012320307542417863
2017-03-17,0.004141074809010048
2017-03-20,-0.00812208569199846
2017-03-21,-0.014235588438835434
2017-03-22,0.01047937408399835
2017-03-23,-0.0016439785329028789
2017-03-24,-0.006587247527472084
2017-03-27,-0.0038258280958405333
2017-03-28,0.008064839550705472
2017-03-29,0.0010157431070887402
2017-03-30,0.023721961920271983
2017-03-31,-0.0002476516313051347
2017-04-03,-0.01673312528209836
2017-04-04,-0.012353441557756417
2017-04-05,-0.007657781816453935
2017-04-06,0.004372892964655151
2017-04-07,-0.0020491667303851324
2017-04-10,-0.005517197074844216
2017-04-11,0.0024515305067580595
2017-04-12,-0.002316860627683659
2017-04-13,0.0003867144656717336
2017-04-17,0.013412468118670473
2017-04-18,0.00534494993738055
2017-04-19,-0.0006327043995962844
2017-04-20,0.02583896253179785
2017-04-21,-0.0016051035738187114
2017-04-24,0.006554563557202409
2017-04-25,0.007249027047558698
2017-04-26,-0.006830936390715525
2017-04-27,0.006754943427801585
2017-04-28,-0.0025616587567105498
2017-05-01,-0.0031802661060875703
2017-05-02,0.002699286336315554
2017-05-03,-0.007586645607337905
2017-05-04,0.062145418758259297
2017-05-05,-0.0008123648256580518
2017-05-08,0.005460736564983915
2017-05-09,0.008434946898717488
2017-05-10,0.005958855188756829
2017-05-11,0.005239696453202658
2017-05-12,-0.00577949466367822
2017-05-15,0.0193756387313615
2017-05-16,-0.0008941619566887882
2017-05-17,-0.014100471996211783
2017-05-18,0.007604769515120013
2017-05-19,0.014306809177975444
2017-05-22,0.018769407870534716
2017-05-23,-0.005668608491189109
2017-05-24,0.014252617909383591
2017-05-25,-0.0015131136516476351
2017-05-26,-0.005629676527698413
2017-05-30,0.0014153222103778784
2017-05-31,-0.004022684912938224
2017-06-01,0.01855677656761423
2017-06-02,-0.00985929054150747
2017-06-05,-0.007251824647782401
2017-06-06,0.005669312253008485
2017-06-07,0.00024925069226711116
2017-06-08,-0.012682782935317105
2017-06-09,-0.02173893448013653
2017-06-12,0.004489293746057665
2017-06-13,0.014524841840749536
2017-06-14,-0.004404893444311719
2017-06-15,-0.0006639350983602688
2017-06-16,-0.008744531910350628
2017-06-19,0.002233233613681662
2017-06-20,-0.007130956525446042
2017-06-21,0.005610831704030206
2017-06-22,0.009708821631912778
2017-06-23,0.00862062054690016
2017-06-26,-0.011067081478790097
2017-06-27,-0.004321338584283629
2017-06-28,0.022479359075797456
2017-06-29,-0.01599901658224856
2017-06-30,-0.0009957044706108142
2017-07-03,-0.002989296407364006
2017-07-05,-0.0018874878779091553
2017-07-06,-0.016355374738653783
2017-07-07,0.006560338916885122
2017-07-10,-0.003820567758492488
2017-07-11,-0.003835400303329073
2017-07-12,0.021288607839206497
2017-07-13,0.005433172124275076
2017-07-14,0.013012413728603178
2017-07-17,-0.005334051794265049
2017-07-18,0.003721050090716771
2017-07-19,0.011885553194527665
2017-07-20,0.008728055747141639
2017-07-21,0.0018162176743268255
2017-07-24,0.010876445123491063
2017-07-25,0.0022154147598802965
2017-07-26,0.0030522239699164455
2017-07-27,-0.0071353685091811725
2017-07-28,-0.0010569541339863209
2017-07-31,-0.0015868978802795475
2017-08-01,0.012080201102441679
2017-08-02,-0.001046854587524737
2017-08-03,-0.002725225642935536
2017-08-04,0.02700990844151363
2017-08-07,-0.009823957519785154
2017-08-08,0.0019636085353582633
2017-08-09,-0.00959235965601879
2017-08-10,-0.02478668577919585
2017-08-11,-0.0035241881267155106
2017-08-14,0.012538704821026814
2017-08-15,-0.0016931940769084886
2017-08-16,0.002968495513538283
2017-08-17,-0.009830816199731807
2017-08-18,0.0009606255017351462
2017-08-21,0.008639202544043378
2017-08-22,0.013534766781602148
2017-08-23,-0.013249825470895926
2017-08-24,-0.0033830604936859743
2017-08-25,-0.009654448685663675
2017-08-28,0.00557073095842231
2017-08-29,0.0012782747383821569
2017-08-30,0.005638717878808874
2017-08-31,0.01026229942835255
2017-09-01,0.0003142724779947592
2017-09-05,-0.007014210416299016
2017-09-06,-0.0008432104249515016
2017-09-07,0.012872964923323682
2017-09-08,-0.009375659108611156
2017-09-11,0.014827821692288135
2017-09-12,0.016373077366249378
2017-09-13,-0.007137429611889123
2017-09-14,-0.0034914813290547464
2017-09-15,0.005462315191710365
2017-09-18,-0.005842737310298496
2017-09-19,-0.00938215313577695
2017-09-20,-0.004787681977870051
2017-09-21,0.007529842439255585
2017-09-22,-0.005397530678316831
2017-09-25,-0.016906948444981973
2017-09-26,0.0015927173433085695
2017-09-27,0.0013776531797611291
2017-09-28,-0.005715607930351196
2017-09-29,0.011603233141884717
2017-10-02,0.011575312284932249
2017-10-03,0.005097174210520361
2017-10-04,-0.002069856096622469
2017-10-05,0.0038375026822676794
2017-10-06,0.0016528608499162267
2017-10-09,0.012377356976723375
2017-10-10,0.0037700258261548214
2017-10-11,0.0055826725364140906
2017-10-12,-0.00010096156437489068
2017-10-13,0.005854752889522086
2017-10-16,-0.0030108011621832187
2017-10-17,-0.016710141333517115
2017-10-18,-0.008292465135223637
2017-10-19,-0.0006193624992626434
2017-10-20,0.0037187250579469033
2017-10-23,0.0027786080073648467
2017-10-24,0.0030787783987065165
2017-10-25,0.018211545489845715
2017-10-26,0.008842683787924521
2017-10-27,0.011653322988301351
2017-10-30,0.0030520665478566134
2017-10-31,0.02031776771862237
2017-11-01,-0.013467920275530454
2017-11-02,0.0025353008507269514
2017-11-03,0.007781400763767765
2017-11-06,0.006369945120472842
2017-11-07,-0.003548137029327214
2017-11-08,-0.021655732496339897
2017-11-09,-0.022921805992024424
2017-11-10,-0.004732126994428931
2017-11-13,0.007587519885523308
2017-11-14,0.01746982909622763
2017-11-15,-0.019242260540731526
2017-11-16,0.008350745588251662
2017-11-17,-0.0018956223584987164
2017-11-20,0.010496995241386697
2017-11-21,0.02107205800165768
2017-11-22,-0.007557033934258439
2017-11-24,0.010153003499283608
2017-11-27,0.004059142174424046
2017-11-28,-0.003272589297139361
2017-11-29,-0.044326513930830536
2017-11-30,0.01616826541804417
2017-12-01,0.0018893712465102297
2017-12-04,-0.047543346931129715
2017-12-05,0.006981911348064251
2017-12-06,0.00579545904430101
2017-12-07,0.020578230372068296
2017-12-08,0.0018146275662529465
2017-12-11,0.008553740249226172
2017-12-12,-0.0007980270322412997
2017-12-13,-0.007789186346826349
2017-12-14,0.0019125909671866559
2017-12-15,0.012959399719887577
2017-12-18,0.005256321757138194
2017-12-19,0.013417637124697679
2017-12-20,-0.009735029566151021
2017-12-21,-0.013272060154221221
2017-12-22,-9.95645045395177e-05
2017-12-26,0.0036867944628364846
2017-12-27,-0.003971115249288282
2017-12-28,-9.952476725061388e-05
2017-12-29,-0.0007976278178519758
2018-01-02,-0.006783539293957586
2018-01-03,0.02159493036617488
2018-01-04,0.019074042153098825
2018-01-05,-0.0008684927053840275
2018-01-08,0.005986850782592201
2018-01-09,0.006047221490856014
2018-01-10,-0.011830671241585211
2018-01-11,0.004151763826363064
2018-01-12,-0.007115434805563203
2018-01-16,0.01297672861816035
2018-01-17,0.011472651752305829
2018-01-18,0.0035914549569211474
2018-01-19,0.01723509814982327
2018-01-22,0.010091374550809773
2018-01-23,0.007240950893145026
2018-01-24,0.020748093108794663
2018-01-25,0.00026741377699579516
2018-01-26,0.00944753830242906
2018-01-29,-0.007416440243776856
2018-01-30,-0.009251404574727395
2018-01-31,0.0035915466252827155
2018-02-01,-0.0016999097502200522
2018-02-02,-0.025718958866962405
2018-02-05,-0.034400511455035976
2018-02-06,0.009811716580133245
2018-02-07,0.0029242436714367326
2018-02-08,-0.05389385064706065
2018-02-09,0.03320414299556962
2018-02-12,0.023765757198572324
2018-02-13,0.004229555252202699
2018-02-14,0.006831894974885566
2018-02-15,0.044338959798423616
2018-02-16,0.017801338941349165
2018-02-20,0.0033234096114194145
2018-02-21,-0.02170307624461454
2018-02-22,-0.0019603315793300657
2018-02-23,0.021781932114852687
2018-02-26,0.0020968570120640795
2018-02-27,-0.0043593286255956265
2018-02-28,-0.007092734568394876
2018-03-01,-0.017108993491093405
2018-03-02,0.01794508902577796
2018-03-05,0.002468076946176234
2018-03-06,0.003956676470244114
2018-03-07,0.0011385567681487796
2018-03-08,0.0019246239272854293
2018-03-09,0.023487465790426487
2018-03-12,0.0052037957306223515
2018-03-13,-0.00492242324007075
2018-03-14,0.005373266204604432
2018-03-15,0.0028845837928697105
2018-03-16,-0.001691905715168418
2018-03-19,-0.01237199901793773
2018-03-20,0.009867003062333568
2018-03-21,-0.009940527039054126
2018-03-22,-0.025916038774016603
2018-03-23,-0.02052675188205655
2018-03-26,0.029051882451923916
2018-03-27,-0.02875607994167384
2018-03-28,-0.009359273924287703
2018-03-29,0.013081349369939987
2018-04-02,-0.02089332269825006
2018-04-03,0.004213085765132574
2018-04-04,0.00702212141203451
2018-04-05,0.00860343352186188
2018-04-06,-0.023345347190159127
2018-04-09,-0.0026663583900399246
2018-04-10,0.020372666263249073
2018-04-11,-0.01797829376067106
2018-04-12,0.007911860548106331
2018-04-13,0.0033772097617172925
2018-04-16,0.004639287126221081
2018-04-17,0.013310287066288007
2018-04-18,0.005808119718612836
2018-04-19,-0.0019543807451126716
2018-04-20,-0.009435671982633065
2018-04-23,-0.009255950739953334
2018-04-24,-0.005442110002956135
2018-04-25,-0.0010942905185082896
2018-04-26,0.024011498781852048
2018-04-27,-0.009450815441435334
2018-04-30,0.017551755498304455
2018-05-01,0.0024767404691343753
2018-05-02,-0.0067058618301231165
2018-05-03,0.006928808462684177
