Date,WAT
2015-04-30,-0.002072495122843243
2015-05-01,0.011182952865103069
2015-05-04,0.0033967953046465382
2015-05-05,0.005274805668768812
2015-05-06,-0.0023494639049401744
2015-05-07,0.005259425168030463
2015-05-08,0.01827265643059195
2015-05-11,0.006134993015359136
2015-05-12,-0.0028962624455954877
2015-05-13,-0.007873520718686411
2015-05-14,0.0016950553361854137
2015-05-15,0.004307459741899722
2015-05-18,0.007046014531199907
2015-05-19,0.012928716078961289
2015-05-20,0.011787611957739585
2015-05-21,-0.006826938308450603
2015-05-22,-0.004109407253488628
2015-05-26,-0.004501394515329937
2015-05-27,0.015298807309867213
2015-05-28,-0.0011133751122719415
2015-05-29,-0.007059613252025754
2015-06-01,0.0014968733298923453
2015-06-02,0.0020175534217221625
2015-06-03,0.004325466827466817
2015-06-04,-0.006014684559344841
2015-06-05,-0.0034364762570575635
2015-06-08,-0.0013492704948766532
2015-06-09,0.0015762757330277655
2015-06-10,0.010417557706197789
2015-06-11,-0.0013351722651774312
2015-06-12,-0.005199026674208462
2015-06-15,-0.0070927051734061
2015-06-16,0.009323935507610237
2015-06-17,0.0010429814058297016
2015-06-18,0.015851789537946193
2015-06-19,-0.0007326454470009125
2015-06-22,-0.00029320592318471395
2015-06-23,-0.008286923421491399
2015-06-24,-0.007468716547701981
2015-06-25,-0.029801817639851236
2015-06-26,0.004300395894211606
2015-06-29,-0.02255694277242326
2015-06-30,0.004302613188449378
2015-07-01,0.0050630462047240865
2015-07-02,0.0026350177563916333
2015-07-06,0.001855186691061217
2015-07-07,0.0014659551000038018
2015-07-08,-0.03343608524843078
2015-07-09,-0.0003984969131843874
2015-07-10,0.02487835919049708
2015-07-13,0.00918079783534842
2015-07-14,0.015341840500901371
2015-07-15,-0.009794937858956687
2015-07-16,0.0029138073257630737
2015-07-17,0.0006882147052547083
2015-07-20,0.0018336661477809102
2015-07-21,-0.0037369604379338117
2015-07-22,0.013626262824484314
2015-07-23,-0.006343903894407976
2015-07-24,-0.006384521926868225
2015-07-27,-0.0065784490052607225
2015-07-28,0.005467057369383355
2015-07-29,0.02144281675980131
2015-07-30,-0.005922990823219565
2015-07-31,0.006787911457361018
2015-08-03,0.0007490511694652202
2015-08-04,0.00718621708349354
2015-08-05,0.004384959676765332
2015-08-06,-0.02663908627922773
2015-08-07,0.003040969862323939
2015-08-10,0.014855172190469945
2015-08-11,-0.009708647141341564
2015-08-12,-0.02247368664524607
2015-08-13,-0.007714859108703953
2015-08-14,0.0015550630899108242
2015-08-17,0.003260348898197485
2015-08-18,-0.0024760701842873045
2015-08-19,-0.001241108163061666
2015-08-20,-0.022833138687774923
2015-08-21,-0.0243204384518817
2015-08-24,-0.04064846372050812
2015-08-25,-0.007981615341814297
2015-08-26,0.04998712870291411
2015-08-27,0.024781943106745308
2015-08-28,-0.007159347167556174
2015-08-31,-0.027481775276580023
2015-09-01,-0.024880513358071954
2015-09-02,0.03261237403216066
2015-09-03,0.0036818601190289346
2015-09-04,-0.02168416134686335
2015-09-08,0.029497548975200294
2015-09-09,-0.01513559449932711
2015-09-10,0.010026308494767822
2015-09-11,0.013750974703249819
2015-09-14,-0.0034512616455586453
2015-09-15,0.0041881171692095265
2015-09-16,-0.0014436983055438057
2015-09-17,-0.0034538177122552804
2015-09-18,-0.015394503404633442
2015-09-21,-0.007940415779505994
2015-09-22,-0.01130458551846647
2015-09-23,0.0009180488285072119
2015-09-24,-0.010089211051393931
2015-09-25,-0.013140141025552055
2015-09-28,-0.01647320113391193
2015-09-29,0.017096186183440443
2015-09-30,0.008617765891892448
2015-10-01,-0.007190580159921023
2015-10-02,0.01661551583248877
2015-10-05,0.00360405929071117
2015-10-06,-0.01970937575125553
2015-10-07,0.018572161834944145
2015-10-08,0.0016728385891668918
2015-10-09,0.009686005444416335
2015-10-12,-0.002729092259773469
2015-10-13,-0.012687609468117533
2015-10-14,-0.008819044548077914
2015-10-15,0.02194726117283463
2015-10-16,0.003233825825728509
2015-10-19,0.00495907500384174
2015-10-20,0.003454279225181267
2015-10-21,-0.005491400595106555
2015-10-22,0.01516403513118103
2015-10-23,0.0088488093455934
2015-10-26,-0.0008851129309430661
2015-10-27,0.022873681170463067
2015-10-28,0.017244113711860187
2015-10-29,-0.004876576135202426
2015-10-30,-0.005911593973775164
2015-11-02,0.034663478638471856
2015-11-03,0.004537594516390575
2015-11-04,-0.004441740041839615
2015-11-05,-0.0037810040776642406
2015-11-06,0.005617050277209712
2015-11-09,-0.0024153991225044358
2015-11-10,0.001059317386267411
2015-11-11,-0.00476194155918519
2015-11-12,-0.016860342155201158
2015-11-13,-0.005870950365026273
2015-11-16,0.01422023308988507
2015-11-17,0.0095770759966467
2015-11-18,0.0006829804581667265
2015-11-19,-0.002350959784307882
2015-11-20,0.012314671832809543
2015-11-23,0.004205133035170006
2015-11-24,-0.006729932888938528
2015-11-25,0.0032371653229978925
2015-11-27,0.00630355418960038
2015-11-30,-0.009545106048010177
2015-12-01,0.004216213881292452
2015-12-02,-0.019418289862526805
2015-12-03,-0.024696046282934758
2015-12-04,0.02696772112923651
2015-12-07,-0.0014504003160782375
2015-12-08,-0.004968992497635494
2015-12-09,-0.009449991946229419
2015-12-10,0.010238171094433923
2015-12-11,-0.005834890647492763
2015-12-14,0.0014671957259837498
2015-12-15,0.014882850428559191
2015-12-16,0.01610816128984016
2015-12-17,-0.0181708872610159
2015-12-18,-0.013556730677265927
2015-12-21,0.008415660144649895
2015-12-22,0.017073698163372564
2015-12-23,0.008130095308852558
2015-12-24,0.00014937479640431128
2015-12-28,0.0004479435381523622
2015-12-29,0.01619401618615912
2015-12-30,-0.003892184669337384
2015-12-31,-0.007814785928660584
2016-01-04,-0.0314310868627361
2016-01-05,-0.004142758109984546
2016-01-06,-0.0007702861613677614
2016-01-07,-0.006861455119740456
2016-01-08,-0.016301862941447087
2016-01-11,-0.005050500185316276
2016-01-12,0.00586927231140999
2016-01-13,-0.022867067756326964
2016-01-14,0.02509684196501971
2016-01-15,-0.006219010651963397
2016-01-19,-0.0030893488295944405
2016-01-20,-0.006595167589337425
2016-01-21,-0.0036794040699421604
2016-01-22,0.021274900271512465
2016-01-25,0.0032230458695083897
2016-01-26,-0.03972731222151615
2016-01-27,-0.010607939774663011
2016-01-28,-0.03134023135470365
2016-01-29,0.03201364183847044
2016-02-01,-0.007012610185144208
2016-02-02,-0.019607848108872394
2016-02-03,0.007118613032971455
2016-02-04,-0.007741486008881582
2016-02-05,-0.020776772271757116
2016-02-08,-0.016021464056150014
2016-02-09,0.019450792387339044
2016-02-10,0.01597166921243276
2016-02-11,-0.010367107558967859
2016-02-12,0.016743985857515797
2016-02-16,0.013596764894554525
2016-02-17,0.017580408843258066
2016-02-18,-0.007614839319500244
2016-02-19,0.0014026881404332059
2016-02-22,0.010875831465377406
2016-02-23,-0.013204032230382468
2016-02-24,-0.002560482030025124
2016-02-25,0.008694894036013423
2016-02-26,0.00024627518182529506
2016-02-29,-0.012557442755118164
2016-03-01,0.026930475928121478
2016-03-02,0.02007280992538818
2016-03-03,0.0025390756004417536
2016-03-04,0.0059358924341705865
2016-03-07,0.007159685630524493
2016-03-08,-0.0020310484961550967
2016-03-09,0.0013307097373409515
2016-03-10,-0.0033614783562447847
2016-03-11,0.013020598168717923
2016-03-14,-0.0014710583940830135
2016-03-15,0.001550844741237789
2016-03-16,0.006116392565298279
2016-03-17,-0.01685259610189893
2016-03-18,0.017141474447351035
2016-03-21,0.0015390300341588947
2016-03-22,-0.001306171163408032
2016-03-23,0.005154625257487666
2016-03-24,-0.006276250315628618
2016-03-28,0.0008472664931076235
2016-03-29,0.013390720345411777
2016-03-30,0.0036452841208003406
2016-03-31,-0.001816022143716678
2016-04-01,0.011294765872084556
2016-04-04,-0.003897790706744675
2016-04-05,-0.014147075712598323
2016-04-06,0.02427301784524838
2016-04-07,-0.03010662844786771
2016-04-08,0.00906652316487122
2016-04-11,-0.0051016383126775144
2016-04-12,0.011709771440489902
2016-04-13,0.019290438041168034
2016-04-14,0.0011132098142299096
2016-04-15,0.006820358611521415
2016-04-18,0.01840807042884607
2016-04-19,-0.01221894636134524
2016-04-20,-0.0015370477425211693
2016-04-21,0.009310087087290642
2016-04-22,0.0033411297090235603
2016-04-25,-0.00412619131278491
2016-04-26,-0.030748061067984334
2016-04-27,-0.0007498938613526018
2016-04-28,-0.011933439891379072
2016-04-29,-0.011317814686315653
2016-05-02,0.02089736588947977
2016-05-03,-0.012116199211246514
2016-05-04,-0.004113723831386862
2016-05-05,0.002830340304972756
2016-05-06,0.013043412474961436
2016-05-09,0.006776667207424314
2016-05-10,0.014882881867125164
2016-05-11,-0.008474531483762648
2016-05-12,0.003047221499888453
2016-05-13,-0.0014820109445852214
2016-05-16,0.00927574985866153
2016-05-17,-0.011175568524822488
2016-05-18,0.004163860032128763
2016-05-19,-0.0009626425758959556
2016-05-20,0.003854167503099193
2016-05-23,-0.0024365167240560925
2016-05-24,0.01813335013821682
2016-05-25,0.00036349994653428475
2016-05-26,-0.006540177984830753
2016-05-27,0.00541284615634452
2016-05-31,0.0007275817077920799
2016-06-01,0.006615802558484596
2016-06-02,0.00938890459289965
2016-06-03,-0.009873995980702044
2016-06-06,0.002890546916970438
2016-06-07,-0.004107162922923457
2016-06-08,0.010635886625469437
2016-06-09,0.002648986221207794
2016-06-10,-0.014352086553558796
2016-06-13,-0.01745862446055635
2016-06-14,0.002064430946078666
2016-06-15,-0.006769171835448895
2016-06-16,0.0028149463557336496
2016-06-17,-0.009972600232111217
2016-06-20,0.01820625551127253
2016-06-21,-0.002638140060379879
2016-06-22,0.008302641979045733
2016-06-23,0.008525819466381535
2016-06-24,-0.020736959853727255
2016-06-27,-0.022356664993637754
2016-06-28,0.011245324476709895
2016-06-29,0.004925653976139088
2016-06-30,0.04455997231320086
2016-07-01,0.010096078843625733
2016-07-05,-0.0038713523150784024
2016-07-06,0.007984663580478113
2016-07-07,-0.001261778363004118
2016-07-08,0.02849721010603723
2016-07-11,-0.005118405829850903
2016-07-12,0.01255317496486752
2016-07-13,0.0021001121693107194
2016-07-14,0.00912659626978729
2016-07-15,-0.0029476949742904823
2016-07-18,0.0006718460222829847
2016-07-19,-0.0009400348924558655
2016-07-20,0.012030436357904684
2016-07-21,-0.007437874243381271
2016-07-22,-0.0004015309426400604
2016-07-25,-0.0064256458788296555
2016-07-26,0.04479920363184675
2016-07-27,0.0148945619520231
2016-07-28,-0.0021600784693437403
2016-07-29,0.01190624695183673
2016-08-01,0.004089908671923714
2016-08-02,-0.014851454380208517
2016-08-03,-6.367130079210082e-05
2016-08-04,0.0015903308196774102
2016-08-05,-0.0012702251642973117
2016-08-08,0.0008902981853635694
2016-08-09,0.005591237602294408
2016-08-10,0.0015163342888515619
2016-08-11,0.004983966767394099
2016-08-12,-0.00659135613083861
2016-08-15,0.005624008781348833
2016-08-16,-0.005718258549701649
2016-08-17,0.0016432394150647234
2016-08-18,0.003848826987250531
2016-08-19,0.007290938773224065
2016-08-22,0.003244754088886248
2016-08-23,0.006468519422925922
2016-08-24,-0.02366828363430351
2016-08-25,0.0007595108109081927
2016-08-26,0.0006325096649772988
2016-08-29,0.004361210753660361
2016-08-30,-0.008684642397924991
2016-08-31,-0.001333206628816086
2016-09-01,-0.007691764502300247
2016-09-02,0.0005765300087876568
2016-09-06,0.0032012292220020555
2016-09-07,0.01621030854908967
2016-09-08,0.0016329195038722322
2016-09-09,-0.05241708146226054
2016-09-12,0.015284837450941335
2016-09-13,-0.0024113341455973547
2016-09-14,-0.0011759843598166952
2016-09-15,0.014847303823160463
2016-09-16,-0.008185126595038117
2016-09-19,0.00513349333462898
2016-09-20,0.0026506573669728972
2016-09-21,0.010510058168170078
2016-09-22,0.007018926078022014
2016-09-23,-0.0009505078463547534
2016-09-26,-0.005644697152179745
2016-09-27,0.01722156505462813
2016-09-28,-0.007775208600415584
2016-09-29,-0.012007135296488114
2016-09-30,0.013752137684759358
2016-10-03,0.0035333304257971765
2016-10-04,-0.005344269646062272
2016-10-05,0.00044252418185353193
2016-10-06,-0.003222403183530731
2016-10-07,0.007860075661389132
2016-10-10,-0.0006918277380600912
2016-10-11,-0.012964928985505164
2016-10-12,-0.0068864491388460625
2016-10-13,-0.005971060518659699
2016-10-14,0.0005166423490610139
2016-10-17,0.001743087689476397
2016-10-18,0.010117982488530908
2016-10-19,0.0035089177854643605
2016-10-20,-0.0006357101468283943
2016-10-21,-0.006425407150187468
2016-10-24,0.010052550889011691
2016-10-25,-0.12139457303635104
2016-10-26,-0.008513765386770622
2016-10-27,0.024596164516441643
2016-10-28,-0.0070312888615502445
2016-10-31,-0.004792204997103422
2016-11-01,-0.012289828384133283
2016-11-02,-0.007349156375338506
2016-11-03,0.0027121765294946254
2016-11-04,0.009138095338489416
2016-11-07,0.016299624090361675
2016-11-08,0.006130163600460925
2016-11-09,0.008714212111338604
2016-11-10,0.006602067770540732
2016-11-11,-0.008582269909780282
2016-11-14,-0.01344221065054696
2016-11-15,0.00920251542533257
2016-11-16,-0.005442880227728875
2016-11-17,-0.013148478215014414
2016-11-18,-0.026431496337121496
2016-11-21,0.018271943738207064
2016-11-22,-0.0170722190259871
2016-11-23,0.02254252019928682
2016-11-25,0.002674341169964789
2016-11-28,-0.015570960518323629
2016-11-29,0.007835437487904384
2016-11-30,-0.022233506139880177
2016-12-01,-0.0063907302039418745
2016-12-02,0.007628367081415233
2016-12-05,0.0007422705164918941
2016-12-06,0.030037847635962844
2016-12-07,-0.015913066216637906
2016-12-08,0.010243719719252642
2016-12-09,0.010429398900774878
2016-12-12,-0.0005016992917038499
2016-12-13,0.001075687706957762
2016-12-14,-0.008524983685261667
2016-12-15,-0.006502846359643044
2016-12-16,-0.0030545321377840606
2016-12-19,-0.006930237347188117
2016-12-20,0.0014691613976973716
2016-12-21,-0.0050612662813672715
2016-12-22,0.0005898100222256897
2016-12-23,0.003610414741797907
2016-12-27,0.002202391734690501
2016-12-28,-0.013552054202404351
2016-12-29,-0.0011882047954703268
2016-12-30,-0.0008178484041008183
2017-01-03,0.015179650981455017
2017-01-04,-0.006889886631094466
2017-01-05,0.0017712762908339563
2017-01-06,0.031312164840344714
2017-01-09,-0.0057151241332723535
2017-01-10,-0.011639568921096743
2017-01-11,0.011413254958440922
2017-01-12,-0.0056062585490014305
2017-01-13,0.021467300973452286
2017-01-17,0.001485928702199768
2017-01-18,0.011093106322052737
2017-01-19,-0.009503847325958659
2017-01-20,-0.0021165728808461015
2017-01-23,0.027149294906732013
2017-01-24,-0.02154463731492362
2017-01-25,0.013929026178995052
2017-01-26,-0.009088999612945736
2017-01-27,0.010922822283942146
2017-01-30,-0.023756807165606575
2017-01-31,0.004966278562597237
2017-02-01,0.02880340280167104
2017-02-02,-0.004666113330934141
2017-02-03,0.008893438531486941
2017-02-06,-0.0032117072055811713
2017-02-07,0.009871820728103886
2017-02-08,0.0018328984925382041
2017-02-09,0.007385799731446152
2017-02-10,0.00356493432316185
2017-02-13,0.0035522707113775365
2017-02-14,0.004942266174311705
2017-02-15,0.019538794560744144
2017-02-16,-0.0026726005626883653
2017-02-17,0.008692822425194091
2017-02-21,0.0017495254924995152
2017-02-22,0.0005173775492095523
2017-02-23,0.0013576850517917904
2017-02-24,0.009748818598916298
2017-02-27,0.000831233298503431
2017-02-28,-0.009838326826438926
2017-03-01,0.005419680676943317
2017-03-02,-0.010524285249168264
2017-03-03,0.004604652985513269
2017-03-06,-0.009554524117851848
2017-03-07,-0.00039106739219019193
2017-03-08,-0.0020213716572770046
2017-03-09,0.010192731313217962
2017-03-10,0.015070188356875791
2017-03-13,0.0014018173651122456
2017-03-14,-0.004835898116030912
2017-03-15,0.012212300106440699
2017-03-16,-0.01174910390395989
2017-03-17,0.0008948507023285313
2017-03-20,-0.0046618286264205056
2017-03-21,-0.0023738939801013492
2017-03-22,0.002765403952604162
2017-03-23,-0.001859885130440997
2017-03-24,-0.005590248336955761
2017-03-27,0.007430920109154249
2017-03-28,-0.0025014391667493863
2017-03-29,0.0005786801402920538
2017-03-30,0.004305624100747751
2017-03-31,0.000191955333575633
2017-04-03,0.002495038038128339
2017-04-04,-0.011933600214460438
2017-04-05,0.003487652778833006
2017-04-06,0.0036687091596341315
2017-04-07,0.005579037473174342
2017-04-10,-0.0026783889770062297
2017-04-11,-0.003261042961994476
2017-04-12,-0.0049397244568974985
2017-04-13,0.0037392935901772173
2017-04-17,0.010597943802495235
2017-04-18,-0.0005084646810521454
2017-04-19,0.012399925442872162
2017-04-20,-0.0013818303588072345
2017-04-21,-0.0029561683405522343
2017-04-24,0.011039616154640886
2017-04-25,0.06981969266303323
2017-04-26,-0.0030328021235221936
2017-04-27,-0.0012285404871172911
2017-04-28,-0.004920027873901778
2017-05-01,0.018600292386026895
2017-05-02,0.00404505597167093
2017-05-03,-0.007309377107688864
2017-05-04,0.007073291111569402
2017-05-05,0.0017271333162267588
2017-05-08,-0.005344785492995663
2017-05-09,0.00826251005526557
2017-05-10,-0.002234953522340599
2017-05-11,-0.01085520293505804
2017-05-12,0.0011032542100772869
2017-05-15,0.013340310903683816
2017-05-16,0.0011447366524903746
2017-05-17,-0.002972981885389969
2017-05-18,0.011124505121830941
2017-05-19,-0.004707093645073157
2017-05-22,0.0002849176738337622
2017-05-23,0.003133027867824323
2017-05-24,0.008177098993231935
2017-05-25,0.00597055794451018
2017-05-26,-0.0029675182597120875
2017-05-30,0.0027516718943176866
2017-05-31,0.00593636633673178
2017-06-01,0.007738555992842455
2017-06-02,0.016297510063290055
2017-06-05,-0.0009241868967683198
2017-06-06,-0.0010881819225643241
2017-06-07,0.012092168772732448
2017-06-08,0.0027985806969130778
2017-06-09,-0.007191522163487063
2017-06-12,-0.008865340510025743
2017-06-13,0.008835533478372959
2017-06-14,0.0
2017-06-15,-0.00010814873941134007
2017-06-16,-0.004271388478875648
2017-06-19,0.007710676263618543
2017-06-20,-0.007005081576307415
2017-06-21,0.00624047050196519
2017-06-22,-0.0029121140455253824
2017-06-23,0.003137010292440623
2017-06-26,-0.0029654555892482115
2017-06-27,-0.00924719593343204
2017-06-28,0.005458217146194322
2017-06-29,-0.007437220162011093
2017-06-30,0.00546926285292626
2017-07-03,-0.007180113640796626
2017-07-05,0.006903322799374001
2017-07-06,-0.008379547809129084
2017-07-07,0.010096555544494068
2017-07-10,-0.020045645397118506
2017-07-11,0.002494578134956349
2017-07-12,0.011446623347365348
2017-07-13,-0.0009294088105719078
2017-07-14,0.0035569326745406027
2017-07-17,0.009978743863597872
2017-07-18,-0.009286260713569527
2017-07-19,-0.0032152388985865477
2017-07-20,0.006560586759699394
2017-07-21,0.00613766161026752
2017-07-24,-0.001241691748581908
2017-07-25,-0.05351058964611011
2017-07-26,-0.014448054197238824
2017-07-27,0.0037663338138138602
2017-07-28,0.0050799798217198155
2017-07-31,-0.0038481314490643737
2017-08-01,0.01326108751950028
2017-08-02,0.005405695450937831
2017-08-03,0.008319662688275775
2017-08-04,-0.001739995241477832
2017-08-07,0.000562220080376985
2017-08-08,-0.007361604838772573
2017-08-09,0.0003396600928502469
2017-08-10,-0.0058856440525997256
2017-08-11,0.007799129503735847
2017-08-14,0.015421091037471912
2017-08-15,-0.0013350591995365813
2017-08-16,0.016042722568413215
2017-08-17,-0.01195171463118816
2017-08-18,-0.0028853860222990413
2017-08-21,0.002671094800726692
2017-08-22,0.014763035687851422
2017-08-23,-0.015860828891754886
2017-08-24,0.005668579852293076
2017-08-25,-0.008510214897134327
2017-08-28,0.002898251464540147
2017-08-29,0.002167385708330416
2017-08-30,0.004048110243036307
2017-08-31,0.01336572518268242
2017-09-01,-0.0024525668122993283
2017-09-05,-0.0007102927589988095
2017-09-06,0.00552219682520394
2017-09-07,0.005274325492838683
2017-09-08,0.009086935479291736
2017-09-11,0.013668541408277557
2017-09-12,0.004706252375738851
2017-09-13,-0.0018421373869242919
2017-09-14,-0.0017399767091251794
2017-09-15,-0.008398539695578577
2017-09-18,0.006498701584555233
2017-09-19,-0.022228086880534126
2017-09-20,-0.004817317399991583
2017-09-21,-0.011258606098917934
2017-09-22,-0.0034654802095286374
2017-09-25,-0.0046367648537772865
2017-09-26,-0.007431297372733181
2017-09-27,-0.001340877417051356
2017-09-28,0.0002237511743521381
2017-09-29,0.004139196208842177
2017-10-02,0.014037371622647843
2017-10-03,0.004339752659077156
2017-10-04,0.005469561833314707
2017-10-05,0.0006527504541820051
2017-10-06,0.010492024825166757
2017-10-09,-0.011190024620270633
2017-10-10,0.006583196055428786
2017-10-11,0.0035673946365366582
2017-10-12,0.0007001932681347522
2017-10-13,-5.387387223132478e-05
2017-10-16,-0.0061897515369048195
2017-10-17,-0.020147320369367838
2017-10-18,0.0013265835484916888
2017-10-19,0.023680686682554297
2017-10-20,0.014505270885267318
2017-10-23,-0.00313594312641996
2017-10-24,0.00042656267530216674
2017-10-25,0.014496621808446575
2017-10-26,0.02248488910985036
2017-10-27,0.02630629907382609
2017-10-30,-0.017672084001486232
2017-10-31,-0.0008663651405959039
2017-11-01,0.01020147905568769
2017-11-02,-0.000706889106241726
2017-11-03,5.0500260982300205e-05
2017-11-06,-0.01157029763196571
2017-11-07,0.00368042326193474
2017-11-08,-0.0008658692256151568
2017-11-09,-0.006167761750699108
2017-11-10,-0.009027001568531867
2017-11-13,0.0074012350607646216
2017-11-14,0.005137690110644355
2017-11-15,-0.004089158936074644
2017-11-16,0.02443035236651414
2017-11-17,-0.0069639245848898135
2017-11-20,0.01039300483737704
2017-11-21,-0.01103513590013483
2017-11-22,-0.007522923622849231
2017-11-24,-0.0031541453572514477
2017-11-27,0.0038785903417275502
2017-11-28,0.00554113314365412
2017-11-29,-0.010717949157067586
2017-11-30,0.007614500965527071
2017-12-01,0.005021075733417479
2017-12-04,-0.017612058077648207
2017-12-05,-0.002106147151414439
2017-12-06,0.004838888438108979
2017-12-07,0.006506169530308359
2017-12-08,0.014353295912396646
2017-12-11,-0.007677248385974722
2017-12-12,-0.0013146971786902606
2017-12-13,-0.0015190027937104222
2017-12-14,-0.016328606848550087
2017-12-15,0.013300349973605075
2017-12-18,0.0059015246058069515
2017-12-19,0.001820759701238961
2017-12-20,-0.010197921313550018
2017-12-21,-0.007854704199272367
2017-12-22,-0.003752883869494572
2017-12-26,0.00015487919462198185
2017-12-27,-0.0019090411825112286
2017-12-28,0.007030243638181277
2017-12-29,-0.008315769916789062
2018-01-02,0.012940628233379936
2018-01-03,0.01062906538456132
2018-01-04,0.009556552302262489
2018-01-05,0.01287184222323745
2018-01-08,0.012510502065705031
2018-01-09,0.02051187888116024
2018-01-10,-0.007848388863683997
2018-01-11,0.001977563133495064
2018-01-12,0.009724181938127074
2018-01-16,-0.0038617285272646296
2018-01-17,0.0010529396866683083
2018-01-18,-0.006167567997397039
2018-01-19,0.013710521818740329
2018-01-22,0.01921983213883882
2018-01-23,-0.017600217461007706
2018-01-24,0.015687935316447854
2018-01-25,0.013579111622348261
2018-01-26,0.004281536978203437
2018-01-29,0.0025671475206776595
2018-01-30,-0.017512582919519182
2018-01-31,0.0034439684924851832
2018-02-01,0.008162861193143689
2018-02-02,-0.022450152889742503
2018-02-05,-0.04343738880756465
2018-02-06,-0.0026566628983877294
2018-02-07,-0.0036503822450080214
2018-02-08,-0.050450552811933225
2018-02-09,0.00938528137426009
2018-02-12,0.02510460613816501
2018-02-13,0.00881834228728362
2018-02-14,0.02207791326834041
2018-02-15,0.011142600106070377
2018-02-16,-0.0034799480035913044
2018-02-20,-0.011203791059524515
2018-02-21,0.0017658342030402174
2018-02-22,0.0011751725906328225
2018-02-23,0.019562771928007372
2018-02-26,-9.59575590915307e-05
2018-02-27,-0.011225696196443868
2018-02-28,-0.007132119821212091
2018-03-01,-0.031616503322909995
2018-03-02,0.009789587017871026
2018-03-05,0.006346530751023538
2018-03-06,0.019565013138712617
2018-03-07,0.010617536518683579
2018-03-08,0.007036176934299698
2018-03-09,0.017898115018230465
2018-03-12,0.0007992391696491907
2018-03-13,-0.003476254292990588
2018-03-14,-0.0042898394435624265
2018-03-15,0.005302505021847814
2018-03-16,0.003955902573125947
2018-03-19,-0.0009381600296156645
2018-03-20,0.006949061019897229
2018-03-21,-0.01529429234077262
2018-03-22,-0.03111086415992259
2018-03-23,-0.024925497719086587
2018-03-26,0.023507606488583965
2018-03-27,-0.018021511903910548
2018-03-28,-0.009724700312656043
2018-03-29,0.00040281295923527694
2018-04-02,-0.013440716088502058
2018-04-03,0.014440258662874461
2018-04-04,0.014134085775870497
2018-04-05,0.00039679512445278675
2018-04-06,-0.03381255413295692
2018-04-09,0.018472858962064187
2018-04-10,0.024385387448938367
2018-04-11,-0.01323038729344872
2018-04-12,0.008423478045536559
2018-04-13,0.0
2018-04-16,0.01912808905243768
2018-04-17,0.006838370655289472
2018-04-18,0.011801526378667493
2018-04-19,-0.012663668762022962
2018-04-20,0.003953938601822804
2018-04-23,0.006675949016987648
2018-04-24,-0.07833975643886659
2018-04-25,-0.00786825277617087
2018-04-26,-0.002556639276851569
2018-04-27,-0.0035047244618018336
2018-04-30,-0.010971109385252586
2018-05-01,0.0016453349215452828
