Date,CSGP
2015-10-08,0.015668767947506268
2015-10-09,-0.004983394247215167
2015-10-12,-0.0006393058140854446
2015-10-13,-0.01615394236567358
2015-10-14,-0.01094611786761035
2015-10-15,0.01632689103336138
2015-10-16,-0.0037195870420383415
2015-10-19,0.005627302588497196
2015-10-20,-0.014689202220221631
2015-10-21,-0.003658772084965789
2015-10-22,0.023348789703976802
2015-10-23,0.022280562195390985
2015-10-26,-0.0014145977574888668
2015-10-27,0.003043051741886682
2015-10-28,0.00570139408648096
2015-10-29,0.05414263301815336
2015-10-30,0.0019241937127696396
2015-11-02,0.0031516760661221
2015-11-03,-0.012223285345474899
2015-11-04,0.011430252718483747
2015-11-05,0.004815324467173365
2015-11-06,-0.0020049078083772542
2015-11-09,-0.002596868804434771
2015-11-10,0.0038317504195632957
2015-11-11,0.001614908420849881
2015-11-12,-0.0024429197914525025
2015-11-13,-0.021305748633177357
2015-11-16,0.008958009408453815
2015-11-17,0.0043649250674302476
2015-11-18,0.026667933899430896
2015-11-19,-0.013901561578076205
2015-11-20,-0.0021951256728753865
2015-11-23,0.0035199464096107302
2015-11-24,0.020801872503962926
2015-11-25,-0.002863480573471633
2015-11-27,0.005073270069678282
2015-11-30,-0.0036190577915736766
2015-12-01,0.0008602394012435788
2015-12-02,-0.005634611484038765
2015-12-03,-0.016711466706625933
2015-12-04,0.020951399590193986
2015-12-07,-0.01071518409129868
2015-12-08,-0.001257147600250863
2015-12-09,-0.001210434521799364
2015-12-10,0.006204569297455054
2015-12-11,-0.024231634716723183
2015-12-14,0.005134539415542427
2015-12-15,-0.004125921551841216
2015-12-16,0.025795350283759788
2015-12-17,-0.010385594758395511
2015-12-18,-0.01044602783679871
2015-12-21,0.0034369172107515666
2015-12-22,-0.012868840081553867
2015-12-23,0.004362017686323938
2015-12-24,0.025219702341769068
2015-12-28,0.008857652188244636
2015-12-29,0.004055880207188167
2015-12-30,-0.014162167963431727
2015-12-31,-0.003615448200275262
2016-01-04,-0.044269238368186636
2016-01-05,0.01108635546648884
2016-01-06,-0.024332852923009685
2016-01-07,-0.05429253778090992
2016-01-08,-0.011774971579689097
2016-01-11,-0.010981812217902287
2016-01-12,0.028592123132639147
2016-01-13,-0.027203524502639853
2016-01-14,0.018088009801420002
2016-01-15,-0.028829974882956688
2016-01-19,-0.0038158747066728838
2016-01-20,-0.018589449564695437
2016-01-21,0.011250093878508283
2016-01-22,0.012260165904037557
2016-01-25,-0.04132553139243089
2016-01-26,-0.0016377070673083693
2016-01-27,-0.003456559518126623
2016-01-28,0.0017637087737698565
2016-01-29,0.02916664987662676
2016-02-01,0.010777166502491387
2016-02-02,-0.04597769049841027
2016-02-03,-0.01188576795965457
2016-02-04,0.031657765705892515
2016-02-05,-0.05284536159352948
2016-02-08,-0.08806950328330787
2016-02-09,0.034318312141247365
2016-02-10,0.019609119234306194
2016-02-11,-0.0103164810383517
2016-02-12,0.014799532643753777
2016-02-16,0.030181969115247176
2016-02-17,0.04690103094502107
2016-02-18,-0.011170587651518904
2016-02-19,0.02033408936266734
2016-02-22,0.004020759102780325
2016-02-23,0.0029019817607429665
2016-02-24,0.0004629293893603226
2016-02-25,-0.009949148770654892
2016-02-26,0.04720732655479409
2016-02-29,-0.012162486865961442
2016-03-01,0.01208633849913232
2016-03-02,0.0005022755669599199
2016-03-03,0.011266643687845468
2016-03-04,0.010699919397138657
2016-03-07,0.007803527590408255
2016-03-08,-0.038065898129532205
2016-03-09,0.009344237090582963
2016-03-10,-0.009201885585035097
2016-03-11,0.028650166015334655
2016-03-14,-0.0014226577158176212
2016-03-15,-0.0281111552873764
2016-03-16,0.03800179206458654
2016-03-17,0.00939708512369597
2016-03-18,0.003605415420794955
2016-03-21,0.014477236637335134
2016-03-22,0.0029598179510337275
2016-03-23,-0.034569990679361284
2016-03-24,0.00010921445137279662
2016-03-28,0.004038827795738165
2016-03-29,0.012394033594468779
2016-03-30,0.0014496627524236416
2016-03-31,0.008900347139309206
2016-04-01,-0.008928058278082851
2016-04-04,-0.008365067077325983
2016-04-05,-0.01957494787873082
2016-04-06,0.02625336818339319
2016-04-07,-0.032460906119229804
2016-04-08,0.0002776848688867961
2016-04-11,-0.01793647071433857
2016-04-12,0.002544533652975467
2016-04-13,0.023688668197278995
2016-04-14,-0.009421461739478887
2016-04-15,0.008621207289404964
2016-04-18,0.010146686189624887
2016-04-19,0.004312619404517326
2016-04-20,-0.002935204056348173
2016-04-21,-0.0031075130900803938
2016-04-22,0.008203080588246925
2016-04-25,-0.005858196146526939
2016-04-26,-0.0015822419256645848
2016-04-27,-0.019072027297214356
2016-04-28,0.08345399039631407
2016-04-29,0.01455167352483766
2016-05-02,0.007957000701903416
2016-05-03,-0.018503621353711086
2016-05-04,-0.0019979281035111818
2016-05-05,-0.007597182399444624
2016-05-06,0.012931257312999378
2016-05-09,0.006383087312016533
2016-05-10,0.028871536373761275
2016-05-11,-0.024905117003236166
2016-05-12,0.01360514949419378
2016-05-13,-0.01397139272137271
2016-05-16,0.00040480847607571313
2016-05-17,-0.011937789692636924
2016-05-18,0.009675890384045704
2016-05-19,-0.0062874226016073065
2016-05-20,0.008470270937331659
2016-05-23,0.005464470854547043
2016-05-24,0.013285021256590701
2016-05-25,0.0055125180175585875
2016-05-26,0.00755666913072961
2016-05-27,0.012254902189944739
2016-05-31,0.0004358730442863834
2016-06-01,0.012440097030208763
2016-06-02,0.0006693411130103133
2016-06-03,-0.007787869299324179
2016-06-06,0.008860211561671827
2016-06-07,0.009498324799683378
2016-06-08,0.005484687056389159
2016-06-09,0.008981471740145741
2016-06-10,-0.025446307297792736
2016-06-13,-0.0009563651229647085
2016-06-14,0.008568232288413746
2016-06-15,-0.005457986368476941
2016-06-16,0.0032450867909621373
2016-06-17,-0.017361925446740756
2016-06-20,0.01699098732109028
2016-06-21,-0.0011900387906526033
2016-06-22,-0.0006671721055887536
2016-06-23,0.03690988045735266
2016-06-24,-0.02133916508583511
2016-06-27,-0.04896615522895398
2016-06-28,0.012847035792048711
2016-06-29,0.03541817582911455
2016-06-30,0.03024869312384859
2016-07-01,-0.0008688877896100289
2016-07-05,-0.011122809958338142
2016-07-06,-0.0009720379725177697
2016-07-07,0.005374564278258109
2016-07-08,0.020968705294454937
2016-07-11,0.0012187608587321819
2016-07-12,0.001352539875376202
2016-07-13,-0.004637370618931214
2016-07-14,-0.0029853440082050486
2016-07-15,-0.008030126451625375
2016-07-18,0.005122319363876304
2016-07-19,-0.0011830126979242017
2016-07-20,0.0019133441066829793
2016-07-21,-0.0084572738469747
2016-07-22,0.018893046779417277
2016-07-25,-0.005040708961293716
2016-07-26,0.013706042956972642
2016-07-27,-0.006202585448964015
2016-07-28,-0.06964216251936173
2016-07-29,0.0033784558152825106
2016-08-01,-0.012025011495467641
2016-08-02,-0.002823785880717744
2016-08-03,0.005809954065137957
2016-08-04,-0.003300756597370058
2016-08-05,0.001704565616301279
2016-08-08,0.0067093823224917415
2016-08-09,0.0019801201318323525
2016-08-10,0.0028437854145884067
2016-08-11,-0.00043251326325111084
2016-08-12,-0.0006251136090791309
2016-08-15,0.005821799827141927
2016-08-16,-0.0012915774388537749
2016-08-17,-0.015901941196327263
2016-08-18,0.0109997000562847
2016-08-19,0.0024552569163427407
2016-08-22,-0.002977490025188545
2016-08-23,0.004768601334914413
2016-08-24,-0.010019249042302558
2016-08-25,0.0010169878815793343
2016-08-26,0.0059500380233328265
2016-08-29,-0.003077623264755358
2016-08-30,-0.011046263161841208
2016-08-31,0.01087696634267532
2016-09-01,0.01365495939625272
2016-09-02,0.014137513956929526
2016-09-06,0.006571198669001133
2016-09-07,0.007694143990459867
2016-09-08,0.0019897855790678154
2016-09-09,-0.05006233038840746
2016-09-12,0.025815554038916666
2016-09-13,-0.019857849195980215
2016-09-14,0.0013538938281625335
2016-09-15,0.02313004490913184
2016-09-16,-0.007032290436952748
2016-09-19,0.002946921239708633
2016-09-20,0.0009478440795585019
2016-09-21,0.020784961412787073
2016-09-22,0.014100225511248565
2016-09-23,-0.002927235749910162
2016-09-26,-0.012981607733966505
2016-09-27,0.02151783889964687
2016-09-28,0.011419534270230791
2016-09-29,-0.027844062951854154
2016-09-30,0.0018971111945800256
2016-10-03,-0.004803033858543526
2016-10-04,-0.005615123259386179
2016-10-05,0.006860242203374112
2016-10-06,-0.007415983395326231
2016-10-07,-0.012047691640656444
2016-10-10,0.005246493510263406
2016-10-11,-0.017538047650893174
2016-10-12,-0.0009571886731517543
2016-10-13,-0.008239563353761192
2016-10-14,0.007438595495587341
2016-10-17,-0.0032603342912600475
2016-10-18,0.008947079125197765
2016-10-19,0.0044338693824037545
2016-10-20,-0.009967770263541453
2016-10-21,0.005417627328873298
2016-10-24,0.012398084047395397
2016-10-25,-0.003014510887859978
2016-10-26,-0.012519459155327595
2016-10-27,-0.08027937336909918
2016-10-28,-0.007802825562637561
2016-10-31,-0.018978689473253207
2016-11-01,-0.013200071719244644
2016-11-02,-0.008719160398877102
2016-11-03,-0.00038242838481428176
2016-11-04,0.002896622063530696
2016-11-07,0.007683860348821403
2016-11-08,-0.0035693033107369043
2016-11-09,0.013677113658107531
2016-11-10,-0.016651540569275758
2016-11-11,0.013557691379014303
2016-11-14,0.03926945523806724
2016-11-15,0.009459250019422605
2016-11-16,0.009882779460914426
2016-11-17,0.008974751276788151
2016-11-18,-0.021156818102740726
2016-11-21,0.012834992903503872
2016-11-22,0.002939915619548872
2016-11-23,0.016981727202285857
2016-11-25,0.010784264193477
2016-11-28,-0.024632545392720195
2016-11-29,-0.01698759473407163
2016-11-30,-0.019998943676436398
2016-12-01,-0.05661664637990005
2016-12-02,0.016362531880832698
2016-12-05,0.005511887984796182
2016-12-06,0.016010859620584128
2016-12-07,0.007906021505967864
2016-12-08,0.012878950080800422
2016-12-09,0.004238363985712867
2016-12-12,0.0004689859557638343
2016-12-13,0.013853384582710682
2016-12-14,-0.008475831725341831
2016-12-15,-0.0024350266759040062
2016-12-16,-0.010490764638319439
2016-12-19,-0.004723673697918929
2016-12-20,0.016822246225711712
2016-12-21,-0.010994704787789411
2016-12-22,-0.003880409338827162
2016-12-23,0.004369350486350898
2016-12-27,0.0023061332968639103
2016-12-28,-0.0031375552204033763
2016-12-29,-0.014111058259831277
2016-12-30,0.002926482033890787
2017-01-03,-0.0124145126061177
2017-01-04,0.024979863459861917
2017-01-05,0.0035115008224690936
2017-01-06,0.0015668610043171327
2017-01-09,0.0034416219733881537
2017-01-10,0.009198152340885724
2017-01-11,0.020545837604488026
2017-01-12,-0.0024723641845374456
2017-01-13,0.01724833562851913
2017-01-17,-0.009944844231140615
2017-01-18,0.0016072269845537335
2017-01-19,-0.0027077597324222102
2017-01-20,0.00819549033695699
2017-01-23,-0.0013465204061666736
2017-01-24,0.013732815169484436
2017-01-25,0.006748819839733855
2017-01-26,-0.004942008650778318
2017-01-27,-0.0035405439601362554
2017-01-30,-0.002960889563911384
2017-01-31,0.0002969021634207092
2017-02-01,0.005888243144020366
2017-02-02,-0.009149531194189375
2017-02-03,0.010971586915415887
2017-02-06,0.0
2017-02-07,0.0037320866444292555
2017-02-08,-0.004452035268778909
2017-02-09,0.001572538530099754
2017-02-10,0.0017172781767915701
2017-02-13,0.007249157874203105
2017-02-14,-0.0016046994757109578
2017-02-15,0.009303004406197246
2017-02-16,0.006321808610516566
2017-02-17,0.005562711275921339
2017-02-21,0.008011792106365379
2017-02-22,-0.006386825334160462
2017-02-23,-0.03975816396858556
2017-02-24,-0.0016362889371697165
2017-02-27,0.013161785010726179
2017-02-28,-0.003970752180164294
2017-03-01,0.0178166895157974
2017-03-02,-0.009139317242984779
2017-03-03,0.005953914039458441
2017-03-06,-0.0016980426567635432
2017-03-07,-0.004179149521568615
2017-03-08,0.005465523548197071
2017-03-09,0.005581429363578305
2017-03-10,-0.009701250782147341
2017-03-13,0.002144489051709053
2017-03-14,-0.00282076470189907
2017-03-15,-0.00024381393080796787
2017-03-16,0.008683325610520987
2017-03-17,-0.008124934333133216
2017-03-20,0.009459180332092032
2017-03-21,-0.008646039452996357
2017-03-22,-0.0034594159167703475
2017-03-23,0.008360702181854807
2017-03-24,0.007273061216789278
2017-03-27,0.004284235158621419
2017-03-28,-0.008148400000329126
2017-03-29,0.010728271084806007
2017-03-30,-0.011570670295994234
2017-03-31,0.002370231005721646
2017-04-03,0.0009651798883241192
2017-04-04,-0.00689420716663558
2017-04-05,-0.001068074444649847
2017-04-06,0.003207463955772649
2017-04-07,0.001017289580210523
2017-04-10,0.0017905854103887897
2017-04-11,-0.007777368070831292
2017-04-12,-0.0037975179582344643
2017-04-13,-0.0004887219692130129
2017-04-17,0.013103835979205947
2017-04-18,0.010473019715007803
2017-04-19,0.014089892172901575
2017-04-20,0.015259956648064898
2017-04-21,-0.001113386904736613
2017-04-24,0.008406082078886046
2017-04-25,-0.004651583622961142
2017-04-26,0.014991732351288256
2017-04-27,0.07909366510903348
2017-04-28,0.01765878852941416
2017-05-01,0.006849558029431657
2017-05-02,0.00919434218765991
2017-05-03,0.00629167138432285
2017-05-04,0.00925657621364162
2017-05-05,0.01693557451983474
2017-05-08,-0.0038766407215451437
2017-05-09,0.001707615609628954
2017-05-10,0.0007928823572334043
2017-05-11,0.0017032785164854403
2017-05-12,-0.002965863754455289
2017-05-15,0.013881743171297645
2017-05-16,-3.909755092645906e-05
2017-05-17,-0.018817028992266005
2017-05-18,0.0037478515615643193
2017-05-19,0.007944419821273696
2017-05-22,0.018167505123345196
2017-05-23,-0.009134543156567476
2017-05-24,0.007812455180101763
2017-05-25,0.005891489602362077
2017-05-26,-0.00215782046022428
2017-05-30,0.0017377230635247098
2017-05-31,0.00832657196709996
2017-06-01,0.0022556109717501993
2017-06-02,0.00026701135140183574
2017-06-05,-0.003012640594501015
2017-06-06,-0.012010372813569092
2017-06-07,0.005536184648479603
2017-06-08,0.012435989663760916
2017-06-09,-0.0395877846416508
2017-06-12,-0.015600835985911221
2017-06-13,0.005510604155612553
2017-06-14,0.012200988680810987
2017-06-15,-0.006678999392359053
2017-06-16,0.019774000366535205
2017-06-19,0.016230360024604762
2017-06-20,0.002188321288681294
2017-06-21,-0.009002475081495653
2017-06-22,0.010630469830505529
2017-06-23,0.020999147514934924
2017-06-26,-0.01120150169848555
2017-06-27,-0.00439490890953842
2017-06-28,0.010084458135301455
2017-06-29,-0.021210855625855785
2017-06-30,0.014626677244449438
2017-07-03,0.0
2017-07-05,0.01217750903168624
2017-07-06,-0.0029233955138096013
2017-07-07,0.017930281221890443
2017-07-10,0.011373728413698103
2017-07-11,0.005732422419076233
2017-07-12,-0.0069341072503967816
2017-07-13,-0.001974148362632433
2017-07-14,-0.00505489321572139
2017-07-17,-0.003497578175696403
2017-07-18,0.008571336158100795
2017-07-19,0.021209585609484494
2017-07-20,-0.0033001277153188457
2017-07-21,-0.0030950312145924253
2017-07-24,0.006570368286287875
2017-07-25,0.01129763052874222
2017-07-26,-0.002305228673151083
2017-07-27,-0.024420598443177233
2017-07-28,-0.0008744823506485755
2017-07-31,0.00488679408153625
2017-08-01,-0.001088756534684987
2017-08-02,-0.00610351570958878
2017-08-03,0.005336839074982391
2017-08-04,-0.001090815051541738
2017-08-07,0.012666966773407173
2017-08-08,0.004780609309501527
2017-08-09,0.005866765211419045
2017-08-10,-0.0071484534250264575
2017-08-11,0.00254329094537864
2017-08-14,0.017042992282898295
2017-08-15,-0.009309657060526888
2017-08-16,0.004609899193245726
2017-08-17,-0.008577480803811821
2017-08-18,-0.006800298553336415
2017-08-21,-0.0022583784610179514
2017-08-22,0.01695829119984027
2017-08-23,0.0033562731789520406
2017-08-24,0.0004929556039749983
2017-08-25,-0.0020764417603161833
2017-08-28,-0.007688253059661698
2017-08-29,0.003873944025210019
2017-08-30,0.0067620187913610685
2017-08-31,0.007912240366303225
2017-09-01,0.0013955413880071266
2017-09-05,-0.016828088888747095
2017-09-06,-0.0025514902686286645
2017-09-07,0.0029843870767860547
2017-09-08,-0.00676561151395072
2017-09-11,0.004136919330039124
2017-09-12,0.0019889101998238345
2017-09-13,-0.024315923244428994
2017-09-14,-0.0023613539528772876
2017-09-15,0.011616482975866704
2017-09-18,-0.004211683835206981
2017-09-19,0.014351276347394526
2017-09-20,0.005345674318787186
2017-09-21,-0.006628797354782501
2017-09-22,0.002105413901040798
2017-09-25,-0.005768843098878373
2017-09-26,-0.04459172048106452
2017-09-27,0.0011246743206585474
2017-09-28,-0.0035573605551730836
2017-09-29,0.008079674846164897
2017-10-02,0.012823852856927331
2017-10-03,-0.0002208590180226011
2017-10-04,0.0005890640804677716
2017-10-05,0.009566147148865056
2017-10-06,0.009184037912578269
2017-10-09,-0.0004694842471710814
2017-10-10,0.009068623549340238
2017-10-11,0.03548280251645175
2017-10-12,-0.00677728717118764
2017-10-13,-0.0007659541068985032
2017-10-16,-0.002787259586151447
2017-10-17,-0.008734539943600517
2017-10-18,0.00010574719536315946
2017-10-19,-0.011524217244286872
2017-10-20,0.007415864967770025
2017-10-23,0.0040345526026843714
2017-10-24,-0.01043360682305039
2017-10-25,-0.008299487304078812
2017-10-26,0.038935370469301844
2017-10-27,0.03502162541056619
2017-10-30,-0.016300319556395215
2017-10-31,0.004244482063216148
2017-11-01,-0.002096374406045487
2017-11-02,-0.005116422392310027
2017-11-03,0.007356433719211575
2017-11-06,0.013861713673287479
2017-11-07,-0.0017340284203078982
2017-11-08,0.004476178085293769
2017-11-09,-0.004689020344629369
2017-11-10,-0.008720691618908094
2017-11-13,-0.0008426459197602432
2017-11-14,0.008838546729398544
2017-11-15,-0.005818417735554693
2017-11-16,0.020920914929405177
2017-11-17,0.003986435850235948
2017-11-20,0.006201981041303206
2017-11-21,0.00437011309172175
2017-11-22,0.0026950116365789256
2017-11-24,0.004501293482593205
2017-11-27,-0.0022566716159717615
2017-11-28,-0.006688385054555934
2017-11-29,-0.01808599783268816
2017-11-30,0.01030275320137708
2017-12-01,-0.009705857280887686
2017-12-04,-0.02066158554030051
2017-12-05,-0.010751559986395653
2017-12-06,0.0021189502601115517
2017-12-07,-0.004740627639428174
2017-12-08,0.001781921978968093
2017-12-11,-0.0062940418678498755
2017-12-12,-0.009190991326258002
2017-12-13,0.01156926883270648
2017-12-14,-0.011539996707537248
2017-12-15,0.02453090193000751
2017-12-18,0.008105552463536725
2017-12-19,0.0054162925493541625
2017-12-20,-0.006491341973521858
2017-12-21,0.005590743950132371
2017-12-22,0.004052524975580063
2017-12-26,-0.016444845692384913
2017-12-27,-0.0026792536410137346
2017-12-28,0.005202838782371266
2017-12-29,0.004566990234129653
2018-01-02,-0.0005387722005877338
2018-01-03,0.0360860916699528
2018-01-04,0.0052357495315675795
2018-01-05,0.007376035911048184
2018-01-08,0.008285411242227259
2018-01-09,0.0021976700178056863
2018-01-10,-0.0006991469970200059
2018-01-11,0.009127358284555687
2018-01-12,0.01484348903832089
2018-01-16,-0.009191961060282527
2018-01-17,0.009089168398749514
2018-01-18,0.04485030073502472
2018-01-19,0.014268714356280077
2018-01-22,0.002198146696580583
2018-01-23,0.02418481274125628
2018-01-24,0.007366781591204408
2018-01-25,-0.009240369186587105
2018-01-26,0.006351208193054125
2018-01-29,-0.002984976863582567
2018-01-30,-0.010036707937172262
2018-01-31,-0.0031107377366372813
2018-02-01,0.011296952981494801
2018-02-02,-0.018913169806237473
2018-02-05,-0.014764122516878198
2018-02-06,-0.00928085521017985
2018-02-07,0.006802131150059676
2018-02-08,-0.024920833760052163
2018-02-09,-0.0032516394991485287
2018-02-12,0.018506614456445414
2018-02-13,0.026791609446966014
2018-02-14,0.007638291817178677
2018-02-15,0.006828112805906672
2018-02-16,0.006178342880764687
2018-02-20,0.004855148490365169
2018-02-21,0.0007674064545843962
2018-02-22,-0.0015051430324650727
2018-02-23,0.00947153348156804
2018-02-26,-0.004254627138102207
2018-02-27,-0.026598715977655396
2018-02-28,-0.005436054254751244
2018-03-01,0.006927176893324782
2018-03-02,0.010972375723643735
2018-03-05,0.02526705784072658
2018-03-06,5.597909031407333e-05
2018-03-07,-0.0029123521203884284
2018-03-08,0.0013480968671291116
2018-03-09,0.013126222251323982
2018-03-12,-0.005066232865703291
2018-03-13,0.010323108761278954
2018-03-14,0.0036353611812176556
2018-03-15,-0.002277596730343334
2018-03-16,0.011578910481619742
2018-03-19,-0.00483952134363641
2018-03-20,0.026719868014522197
2018-03-21,-0.005508268289939666
2018-03-22,-0.04241037253034263
2018-03-23,0.00989158682695046
2018-03-26,0.01496874527674974
2018-03-27,-0.018646188505513805
2018-03-28,-0.011000302852985366
2018-03-29,0.01867822665385055
2018-04-02,-0.03184632580866409
2018-04-03,0.006180129156290626
2018-04-04,0.016275033072224998
2018-04-05,-0.010472064154487537
2018-04-06,-0.011286582345131024
2018-04-09,0.015884835404840203
2018-04-10,0.009415415776444114
2018-04-11,-0.002526222999568728
2018-04-12,0.023433777509009435
2018-04-13,-0.009980164569445837
2018-04-16,0.009366682265229853
2018-04-17,0.025280893627596557
2018-04-18,0.002574586618771413
2018-04-19,-0.00047647108427473217
2018-04-20,-0.0016421738287424326
2018-04-23,-0.021409789339007834
2018-04-24,0.043783489516046714
2018-04-25,-0.0385704431453453
2018-04-26,0.0012427446446763302
2018-04-27,-0.004047313279566089
2018-04-30,-0.006664455757126819
2018-05-01,0.006327345259542261
2018-05-02,-0.0018428364939314656
2018-05-03,0.013494374383465013
2018-05-04,0.01232349475204475
