Date,MRNA
2019-09-17,0.03577716349837967
2019-09-18,0.006795064567963971
2019-09-19,0.006749096020839618
2019-09-20,0.009497211168538744
2019-09-23,-0.0132816699043391
2019-09-24,-0.0005608653350883674
2019-09-25,-0.03591466894549522
2019-09-26,-0.04889407087698516
2019-09-27,-0.02692781701032798
2019-09-30,0.0012578904555671233
2019-10-01,-0.06972359619081392
2019-10-02,0.00337604562079008
2019-10-03,0.014131900605570458
2019-10-04,0.029197116321690197
2019-10-07,-0.0025789788048191653
2019-10-08,-0.010342588535897868
2019-10-09,-0.07250167079873615
2019-10-10,-0.0028168987598808926
2019-10-11,-0.007415221989251486
2019-10-14,-0.00889363196626669
2019-10-15,0.02871497557553182
2019-10-16,-0.012561082074955765
2019-10-17,0.02756186246196246
2019-10-18,0.018569495080608123
2019-10-21,0.04659011214269482
2019-10-22,0.02709677911573838
2019-10-23,0.06155775989571888
2019-10-24,-0.018343164079274832
2019-10-25,0.025316460062143387
2019-10-28,0.0011758058491799783
2019-10-29,-0.002348849906900541
2019-10-30,0.008828700444438065
2019-10-31,-0.022753757499196503
2019-11-01,-0.06507463597539642
2019-11-04,0.0727968966000232
2019-11-05,0.005357152183040004
2019-11-06,-0.04499705484581762
2019-11-07,0.08493496035422532
2019-11-08,-0.0005714416503905806
2019-11-11,-0.005145806390261409
2019-11-12,0.03390805548981546
2019-11-13,0.014452486503043316
2019-11-14,0.004931515210295334
2019-11-15,0.05616143282856889
2019-11-18,0.004130093972118942
2019-11-19,-0.0046272570209549
2019-11-20,0.04235535480230168
2019-11-21,0.0009911029465416998
2019-11-22,0.024257413495605284
2019-11-25,-0.03334946912745673
2019-11-26,0.016499996185302734
2019-11-27,0.0019675807022851988
2019-11-29,-0.0004909292326868986
2019-12-02,-0.0294695659863915
2019-12-03,0.07692309919824747
2019-12-04,-0.0004699355525920046
2019-12-05,-0.029619231525934486
2019-12-06,-0.08236428807470897
2019-12-09,-0.008447721378064377
2019-12-10,0.004792340218171098
2019-12-11,-0.01165878171270196
2019-12-12,-0.01072379944673596
2019-12-13,0.009214095895075713
2019-12-16,-0.0053705895253785
2019-12-17,-0.004319650201332403
2019-12-18,0.010845924609461655
2019-12-19,0.041309038786303987
2019-12-20,0.02163833485809863
2019-12-23,-0.0065556813548542925
2019-12-24,0.0025380322398060873
2019-12-26,0.005569651157041111
2019-12-27,-0.017119846029142294
2019-12-30,-0.02407793082382803
2019-12-31,0.026771666630288626
2020-01-02,-0.016871162204306067
2020-01-03,-0.01768071558406037
2020-01-06,-0.04023294089137508
2020-01-07,-0.01930493603543526
2020-01-08,0.011248529126381746
2020-01-09,0.023359292935872134
2020-01-10,0.040217379698906264
2020-01-13,0.05851624216033846
2020-01-14,-0.012833179957776664
2020-01-15,0.011999988555908114
2020-01-16,0.038043501307862604
2020-01-17,-0.018562559990471406
2020-01-21,0.015518898244434531
2020-01-22,0.049188097088232796
2020-01-23,-0.022758307493258467
2020-01-24,-0.01630174593919953
2020-01-27,0.0767044918329447
2020-01-28,-0.016710605303049908
2020-01-29,-0.08094818085349587
2020-01-30,0.021411218997230197
2020-01-31,-0.02286801083708434
2020-02-03,-0.006338423533129411
2020-02-04,0.024043262936442877
2020-02-05,-0.03929092329653072
2020-02-06,-0.008478807120337217
2020-02-07,0.16901412234375557
2020-02-10,0.017641990165664367
2020-02-11,-0.0972515549327303
2020-02-12,-0.10960187872496918
2020-02-13,0.001841128195197772
2020-02-14,-0.0023628288849396606
2020-02-18,-0.004736850136204729
2020-02-19,0.0005288328377857088
2020-02-20,-0.020084522158259732
2020-02-21,-0.016720677345349433
2020-02-24,0.01974770265448944
2020-02-25,0.2781065106970553
2020-02-26,0.22727270902826935
2020-02-27,-0.10288065897456589
2020-02-28,-0.008792031482335094
2020-03-02,0.15233315885470233
2020-03-03,-0.06593036709121347
2020-03-04,-0.015048372575784508
2020-03-05,0.018915986252935557
2020-03-06,0.05712246941790178
2020-03-09,-0.17966901672282853
2020-03-10,-0.08027997898068906
2020-03-11,0.056848721982508676
2020-03-12,-0.05548502072959116
2020-03-13,-0.044843050861548606
2020-03-16,0.24366200563178286
2020-03-17,0.06379768020610599
2020-03-18,0.12065293050780412
2020-03-19,-0.10481315623619358
2020-03-20,-0.0024761122635565957
2020-03-23,-0.057801454752348325
2020-03-24,-0.028227324373891416
2020-03-25,0.050735843587363716
2020-03-26,0.02985629923875477
2020-03-27,0.07551892135545724
2020-03-30,0.01430949471191556
2020-03-31,-0.01738841165540217
2020-04-01,-0.009348937546338365
2020-04-02,0.11897541885973717
2020-04-03,0.0493975708422012
2020-04-06,-0.005740550001823053
2020-04-07,-0.07563507442404016
2020-04-08,0.012492120720274835
2020-04-09,-0.01727321376378621
2020-04-13,0.032642840414429886
2020-04-14,0.05349538723117697
2020-04-15,0.07472591356001623
2020-04-16,0.08993284494284826
2020-04-17,0.15394089248510245
2020-04-20,0.10330843778493182
2020-04-21,-0.04701103443094623
2020-04-22,0.03938291732661736
2020-04-23,-0.0734375406289467
2020-04-24,0.06450256032613422
2020-04-27,-0.04851486659286042
2020-04-28,-0.0035379432184089454
2020-04-29,-0.03153722018682292
2020-04-30,-0.008194894590706547
2020-05-01,0.04218305187880267
2020-05-04,0.0536198555906684
2020-05-05,-0.02297029400816053
2020-05-06,-0.007904324856958467
2020-05-07,0.08661895398742625
2020-05-08,0.11393121883346002
2020-05-11,0.12911394980386337
2020-05-12,-0.06801200221195414
2020-05-13,0.04538896391840819
2020-05-14,-0.009512162376175914
2020-05-15,0.03299264193557838
2020-05-18,0.19958010303400275
2020-05-19,-0.1041250228881836
2020-05-20,0.025115154147412166
2020-05-21,-0.08738257877061562
2020-05-22,0.029082727210868686
2020-05-26,-0.16362320167430933
2020-05-27,-0.09582392769063075
2020-05-28,0.06439249886355936
2020-05-29,0.10731002856008987
2020-06-01,0.011056915531313605
2020-06-02,-0.03715023097384473
2020-06-03,0.0003340647756888693
2020-06-04,0.011688107698669459
2020-06-05,-0.039610521865568904
2020-06-08,0.015638423593198336
2020-06-09,-0.014720794489795574
2020-06-10,0.03159883508591266
2020-06-11,0.0021641596266968044
2020-06-12,0.029900319173561618
2020-06-15,0.07370967249716487
2020-06-16,-0.03349862351144006
2020-06-17,-0.01600862641008627
2020-06-18,0.02590421006755883
2020-06-19,0.021555066846185467
2020-06-22,-0.024114521641551367
2020-06-23,-0.027953689162795614
2020-06-24,0.030187444433393607
2020-06-25,-0.04380006937525094
2020-06-26,-0.011612922914566504
2020-06-29,0.013054880347486142
2020-06-30,0.03431052175569471
2020-07-01,-0.04080359709144332
2020-07-02,-0.04903394139116235
2020-07-06,0.009902711867453506
2020-07-07,0.03279794719633622
2020-07-08,0.00802098014802577
2020-07-09,0.05488790439940261
2020-07-10,-0.03617608539472428
2020-07-13,0.14646219580820774
2020-07-14,0.045416581104355425
2020-07-15,0.06902985397090977
2020-07-16,0.019820447690049203
2020-07-17,0.15939373309708094
2020-07-20,-0.12830783726650008
2020-07-21,-0.02201257484405561
2020-07-22,0.029248056466954386
2020-07-23,-0.09486328372263486
2020-07-24,-0.02814287395527537
2020-07-27,0.09151761591891261
2020-07-28,0.019772170307249537
2020-07-29,-0.024297408018700728
2020-07-30,-0.02364488532639386
2020-07-31,-0.045472097181369575
2020-08-03,0.05236174038745167
2020-08-04,0.006155369413643141
2020-08-05,-0.03390257537284702
2020-08-06,-0.026912939754558995
2020-08-07,0.004609494686058646
2020-08-10,-0.028205079364752472
2020-08-11,-0.04221637030056169
2020-08-12,0.007974415146134284
2020-08-13,-0.024309477756286224
2020-08-14,0.01946041072078941
2020-08-17,0.008821411379481559
2020-08-18,-0.039134221234717326
2020-08-19,0.014471150803641697
2020-08-20,-0.002794153550091938
2020-08-21,-0.0200560486553093
2020-08-24,-0.02362678355045056
2020-08-25,0.021115949515701615
2020-08-26,0.0641509433962264
2020-08-27,-0.0350354783078457
2020-08-28,-0.007937688155474132
2020-08-31,-0.038524204421657604
2020-09-01,-0.024194786709686333
2020-09-02,0.02210994208190664
2020-09-03,0.0018540654345524654
2020-09-04,-0.03454654519251632
2020-09-08,-0.13194885819283042
2020-09-09,0.04711080909279497
2020-09-10,0.011599294019560391
2020-09-11,0.03092423100814634
2020-09-14,0.0729692956727872
2020-09-15,0.050416195646104445
2020-09-16,0.029306207610116042
2020-09-17,-0.013800072614462033
2020-09-18,0.02916487516179722
2020-09-21,-0.008730507891405503
2020-09-22,-0.007796721034821652
2020-09-23,-0.022700778970937696
2020-09-24,-0.029630812755401803
2020-09-25,0.06598132841143522
2020-09-28,0.015546305053652842
2020-09-29,-0.0004253211536985324
2020-09-30,0.0032615338610655353
2020-10-01,-0.01017669569898405
2020-10-02,-0.01742112297542686
2020-10-05,0.04563289494342215
2020-10-06,-0.012647617391414956
2020-10-07,0.018721872380550453
2020-10-08,0.0077379789600766635
2020-10-09,0.0009598203007172845
2020-10-12,0.031643802172517166
2020-10-13,0.03956982410755017
2020-10-14,-0.022097373057898162
2020-10-15,-0.012800362575626223
2020-10-16,-0.021698853531577744
2020-10-19,-0.04030299240651358
2020-10-20,0.004932334817316475
2020-10-21,-0.04122836786799766
2020-10-22,0.036126861080637784
2020-10-23,-0.00437602448643748
2020-10-26,-0.00411173855872049
2020-10-27,0.006121872412492957
2020-10-28,-0.06976086646259716
2020-10-29,0.08427138873669682
2020-10-30,-0.053451145115624765
2020-11-02,-0.005335713707399492
2020-11-03,0.029354808564839407
2020-11-04,0.010567395891568854
2020-11-05,0.023922158096885138
2020-11-06,0.013570139140382409
2020-11-09,0.07301588872814557
2020-11-10,-0.021739064297033317
2020-11-11,0.0840236572416646
2020-11-12,0.06513822122948376
2020-11-13,0.01799341618248418
2020-11-16,0.09576012548429458
2020-11-17,-0.04900454897308115
2020-11-18,-0.045732711395039094
2020-11-19,0.04364942378287173
2020-11-20,0.05217208302709264
2020-11-23,0.03503737473168944
2020-11-24,-0.02444819608578752
2020-11-25,0.10775165391282049
2020-11-27,0.16349146752360744
2020-11-30,0.20239319027732972
2020-12-01,-0.07679724083061601
2020-12-02,0.014112513798215875
2020-12-03,0.099720241306545
2020-12-04,-0.030141106447571175
2020-12-07,0.045895618960875684
2020-12-08,0.06481943368199672
2020-12-09,-0.07812318512173744
2020-12-10,-0.00574745461097248
2020-12-11,0.007964482079327206
2020-12-14,-0.011852325485066761
2020-12-15,-0.05062233657539539
2020-12-16,-0.06921615512100177
2020-12-17,0.05086478349845969
2020-12-18,-0.026180585225423214
2020-12-21,-0.013763051662150416
2020-12-22,-0.08980481217843317
2020-12-23,0.035430562295722945
2020-12-24,-0.05332205879632801
2020-12-28,-0.09717155298710056
2020-12-29,0.026840195896002284
2020-12-30,-0.02849901349440409
2020-12-31,-0.05992977771364072
2021-01-04,0.06949365417248354
2021-01-05,-0.022822903205431344
2021-01-06,0.0648470581724212
2021-01-07,-0.010063700127657449
2021-01-08,-0.020331882981564076
2021-01-11,0.04000001894661165
2021-01-12,0.06216954445436529
2021-01-13,-0.0039342069944424685
2021-01-14,0.045623116020425014
2021-01-15,-0.0005396802617942953
2021-01-19,-0.03578859991276662
2021-01-20,0.0010398948179866085
2021-01-21,0.06264980322941538
2021-01-22,-0.014738994721385956
2021-01-25,0.12196607545751625
2021-01-26,0.03353736514136907
2021-01-27,0.025011539754806744
2021-01-28,0.024529682328522817
2021-01-29,0.08530241523051862
2021-02-01,-0.09055213445921972
2021-02-02,0.006985052916935519
2021-02-03,0.04590742019950733
2021-02-04,0.04491738165215731
2021-02-05,0.01690616799864486
2021-02-08,0.05526548984789259
2021-02-09,-0.034734872585662546
2021-02-10,-0.0010027179717371215
2021-02-11,0.0228616381578981
2021-02-12,0.001635428738361755
2021-02-16,-0.028355320333660394
2021-02-17,-0.009914324116750084
2021-02-18,-0.04067655242170265
2021-02-19,0.030488871531745954
2021-02-22,-0.08795931036283411
2021-02-23,-0.057727283868442614
2021-02-24,-0.03582609674643433
2021-02-25,0.024794611251795162
2021-02-26,0.043334630436624666
2021-03-01,0.01673016199687205
2021-03-02,-0.06728079255743324
2021-03-03,-0.10619165313771262
2021-03-04,0.008230466552413773
2021-03-05,-0.0008314482827980196
2021-03-08,-0.0659656635120216
2021-03-09,0.05993353708045124
2021-03-10,-0.008558074111522651
2021-03-11,0.08262043330021673
2021-03-12,-0.024773942459581644
2021-03-15,0.04868967005974856
2021-03-16,0.08603647706582618
2021-03-17,-0.054287918143572034
2021-03-18,-0.04127411868473063
2021-03-19,0.016117621031283003
2021-03-22,0.01294003436252833
2021-03-23,-0.06236264732433583
2021-03-24,-0.03596545201031631
2021-03-25,0.013068924950432992
2021-03-26,-0.0003750322588398358
2021-03-29,-0.07397959709377766
2021-03-30,-0.03994490664654915
2021-03-31,0.10515654746486014
2021-04-01,0.012218450865241426
2021-04-05,-0.019917007384885332
2021-04-06,0.02786540693665862
2021-04-07,-0.015427226671353322
2021-04-08,0.018331205900451897
2021-04-09,0.052584351877601465
2021-04-12,-0.010786292167266787
2021-04-13,0.07395992301863963
2021-04-14,0.06893321489961424
2021-04-15,-0.00099983542666926
2021-04-16,0.06843061722361998
2021-04-19,-0.05210464272403825
2021-04-20,-0.031684298479285666
2021-04-21,0.0811328059685048
2021-04-22,-0.008259551011707278
2021-04-23,0.032897076612189435
2021-04-26,0.0229222808017846
2021-04-27,0.03265583599924704
2021-04-28,-0.025789274804454365
2021-04-29,-0.016845727726761406
2021-04-30,0.01793140085448175
2021-05-03,0.04026393386276883
2021-05-04,-0.06682081307967425
2021-05-05,-0.061927531694137894
2021-05-06,-0.014369911511390443
2021-05-07,0.016510865398656538
2021-05-10,-0.028194857596165024
2021-05-11,0.0027751651399376964
2021-05-12,-0.039688109940056115
2021-05-13,-0.01840449104920272
2021-05-14,0.07679996090361518
2021-05-17,-0.005886802443221595
2021-05-18,-0.005609885542432247
2021-05-19,-0.009653314723980677
2021-05-20,0.05050949712059061
2021-05-21,-0.027233862982566026
2021-05-24,0.01684732903138486
2021-05-25,0.031004424649213824
2021-05-26,0.0373980978169004
2021-05-27,0.022495569398162996
2021-05-28,0.030466756295270514
2021-06-01,-0.0018917402038711728
2021-06-02,0.03758259668458064
2021-06-03,0.018893502097446335
2021-06-04,0.055578352810526255
2021-06-07,0.06551171699023572
2021-06-08,-0.029922152867251195
2021-06-09,0.020845081884536487
2021-06-10,-0.002023557930766806
2021-06-11,0.008525373748919929
2021-06-14,-0.052273256213642316
2021-06-15,-0.028060398348481286
2021-06-16,-0.018602113537987908
2021-06-17,0.023402774810533877
2021-06-18,-0.016199924727226644
2021-06-21,0.0454340224952805
2021-06-22,0.06300420078320723
2021-06-23,-0.04210339401211094
2021-06-24,0.038200369552857216
2021-06-25,-0.0009084989043185443
2021-06-28,0.01364008350777035
2021-06-29,0.05167311449854606
2021-06-30,0.002217815400416878
2021-07-01,0.0005532593632491256
2021-07-02,-0.0034451854727191034
2021-07-06,-0.004097339741199746
2021-07-07,-0.049027181884585325
2021-07-08,0.0490761590319313
2021-07-09,8.59326991617948e-05
2021-07-12,0.02804861839171413
2021-07-13,-0.017506486611167826
2021-07-14,0.048947523131520176
2021-07-15,0.05276487447348033
2021-07-16,0.10303266059703642
2021-07-19,0.09482248492340184
2021-07-20,-0.019962402623583397
2021-07-21,0.04483779449245717
2021-07-22,0.007380728544367221
2021-07-23,0.07836643602379789
2021-07-26,-0.037152744758063516
2021-07-27,-0.021942999447200018
2021-07-28,0.06337901772973753
2021-07-29,-0.010534732046898476
2021-07-30,0.023029716229975516
2021-08-02,-0.01976815789394193
2021-08-03,0.115115046018055
2021-08-04,0.08418922461303291
2021-08-05,-0.006657864475877573
2021-08-06,-0.006101975893269218
2021-08-09,0.17100937781893144
2021-08-10,-0.057196506254790114
2021-08-11,-0.15638414411544455
2021-08-12,0.01580470523367028
2021-08-13,-0.004189910051035972
2021-08-16,-0.04084358735079341
2021-08-17,0.07489434841139775
2021-08-18,-0.007614586348816843
2021-08-19,-0.05835002438804526
2021-08-20,0.019838660642953698
2021-08-23,0.07548697799567772
2021-08-24,-0.04115179199354635
2021-08-25,0.0074188298416693055
2021-08-26,0.006107504224000415
2021-08-27,-0.045166093239094485
2021-08-30,-0.03016586976734159
2021-08-31,0.016186031348251362
2021-09-01,0.035174811951801166
2021-09-02,0.01979792063488839
2021-09-03,0.04788011962374794
2021-09-07,0.04725222429708875
2021-09-08,-0.030912762206121713
2021-09-09,0.07807997164297076
2021-09-10,-0.014344640183159063
2021-09-13,-0.06600205469721332
2021-09-14,0.019036477201794355
2021-09-15,0.01578172157502422
2021-09-16,0.014247577597824135
2021-09-17,-0.02405538692916842
2021-09-20,-0.015626093271599473
2021-09-21,0.025299464513194758
2021-09-22,0.015390269432016934
2021-09-23,0.0314939300335082
2021-09-24,-0.053805523815827705
2021-09-27,-0.04951880221596172
2021-09-28,-0.06024362856724208
2021-09-29,-0.013820560830507644
2021-09-30,0.015729721697241406
2021-10-01,-0.11372964371364513
2021-10-04,-0.044709607915012106
2021-10-05,0.019242539541309167
2021-10-06,-0.08939801039826956
2021-10-07,0.02294812385320677
2021-10-08,-0.014384477308518329
2021-10-11,0.000623142694972989
2021-10-12,0.019764007403038075
2021-10-13,0.033330103025882574
2021-10-14,0.03228617381901233
2021-10-15,-0.02311080304594626
2021-10-18,0.032787406813418185
2021-10-19,-0.003673429099810721
2021-10-20,-0.0017984341365119283
2021-10-21,0.019699100225878174
2021-10-22,-0.03837205435772173
2021-10-25,0.07049668772978257
2021-10-26,-0.010928044830354033
2021-10-27,-0.014056763720817878
2021-10-28,0.02065245377868985
2021-10-29,-0.007789209784044626
2021-11-01,-0.02329010812651977
2021-11-02,0.03401844993300829
2021-11-03,-0.007801747092759603
2021-11-04,-0.1789431718641915
2021-11-05,-0.16558687888071122
2021-11-08,0.032448571688138195
2021-11-09,-0.03200092695213097
2021-11-10,-0.03331221949050789
2021-11-11,-0.013714182816095488
2021-11-12,0.023779979377458682
2021-11-15,0.01678275376027938
2021-11-16,-0.003360737313596429
2021-11-17,0.03393374163251339
2021-11-18,0.03789789908965702
2021-11-19,0.049202477773368836
2021-11-22,0.0716885425340048
2021-11-23,-0.02232126182071703
2021-11-24,-0.010818402856757947
2021-11-26,0.20571340290791573
2021-11-29,0.11795044233498952
2021-11-30,-0.04363522472583781
2021-12-01,-0.1186618851781186
2021-12-02,-0.029361564493379344
2021-12-03,0.01734721269605788
2021-12-06,-0.1349439700173154
2021-12-07,0.06414661136167665
2021-12-08,0.0037187454233091888
2021-12-09,-0.039484836564582126
2021-12-10,-0.055655539370547014
2021-12-13,0.05807979778097572
2021-12-14,0.01900810181756829
2021-12-15,0.022081090475985388
2021-12-16,-0.004447930567123004
2021-12-17,0.045315932476961196
2021-12-20,-0.06248298396502028
2021-12-21,-0.029813988308846073
2021-12-22,-0.06257929858058098
2021-12-23,-0.005450330656671221
2021-12-27,-0.012440499788046955
2021-12-28,-0.02203500621278942
2021-12-29,0.026673303414040284
2021-12-30,0.015007266207138326
2021-12-31,0.009459417990014929
2022-01-03,-0.07453340024498889
2022-01-04,-0.008466307029682762
2022-01-05,-0.0765039132319223
2022-01-06,0.0038563483135751753
2022-01-07,-0.010182342743226047
2022-01-10,0.09277095427507587
2022-01-11,-0.052674359090043366
2022-01-12,0.006775373793465711
2022-01-13,-0.05706851476304442
2022-01-14,-0.025883820187471818
2022-01-18,-0.08850679184940802
2022-01-19,-0.06719893491837436
2022-01-20,-0.037628556190946405
2022-01-21,-0.044472282463205004
2022-01-24,-0.017304954992913513
2022-01-25,-0.03026070993818586
2022-01-26,0.015864779954427588
2022-01-27,-0.04091385726632346
2022-01-28,0.07300502260789576
2022-01-31,0.06182981460384851
2022-02-01,0.020138213105977743
2022-02-02,-0.018119745185120828
2022-02-03,-0.0333706953702112
2022-02-04,-0.0057334703196304515
2022-02-07,-0.016808725395424107
2022-02-08,-0.04342675814767616
2022-02-09,0.06992369311470403
2022-02-10,-0.022008173122093577
2022-02-11,0.005610330167973299
2022-02-14,-0.11684853240572413
2022-02-15,0.060714493032708594
2022-02-16,0.004565924190714776
2022-02-17,-0.035900118805671344
2022-02-18,-0.004236096710863557
2022-02-22,-0.005283410480570128
2022-02-23,-0.06373736231882232
2022-02-24,0.151035148053428
2022-02-25,-0.031363976384085945
2022-02-28,0.015000358454995366
2022-03-01,-0.0265625108654296
2022-03-02,-0.011102217861661212
2022-03-03,-0.04287837354064483
2022-03-04,-0.03575464532103889
2022-03-07,-0.0732816000101979
2022-03-08,0.022299539105172128
2022-03-09,0.10218136477877704
2022-03-10,-0.020843575733075603
2022-03-11,-0.009461061380423796
2022-03-14,0.08589009144784598
2022-03-15,-0.012994016871194947
2022-03-16,0.14339728728967138
2022-03-17,-0.006495076166458058
2022-03-18,0.06341375560018703
2022-03-21,-0.019840093546537374
2022-03-22,0.06465957362395969
2022-03-23,-0.04279137446941139
2022-03-24,0.005315263083709665
2022-03-25,-0.07658056026117943
2022-03-28,0.04315334945229932
2022-03-29,0.0436792089127267
2022-03-30,-0.031665197298660464
2022-03-31,-0.015206972844467037
2022-04-01,0.025136433119315127
2022-04-04,-0.022934498758403365
2022-04-05,-0.06079744199931003
2022-04-06,-0.0458500943822705
2022-04-07,0.02832754508556845
2022-04-08,0.011572304011890688
2022-04-11,-0.005222558797663535
2022-04-12,-0.0031250000000000444
2022-04-13,0.06369908252106193
2022-04-14,-0.024578557579488125
