Date,EOG
2015-12-16,-0.019404820173697268
2015-12-17,-0.032981296775812186
2015-12-18,-0.02551171761196447
2015-12-21,-0.01651967354487649
2015-12-22,-0.006263161201353062
2015-12-23,0.055579268782950386
2015-12-24,-0.0036641082462469665
2015-12-28,-0.03990744113328826
2015-12-29,0.00851171578978982
2015-12-30,-0.006751657197089145
2015-12-31,0.002549218094591854
2016-01-04,-0.015680531837713563
2016-01-05,0.006458437857251198
2016-01-06,-0.040068789428274076
2016-01-07,-0.02762913592219407
2016-01-08,0.0009165920067695232
2016-01-11,-0.02823561497737881
2016-01-12,-0.011779469384465724
2016-01-13,0.022596868775011547
2016-01-14,0.016986152553192913
2016-01-15,-0.035090326441444386
2016-01-19,-0.031602229196354026
2016-01-20,-0.01213546835260293
2016-01-21,0.05826707195352321
2016-01-22,0.035607848860871094
2016-01-25,-0.06710077909322065
2016-01-26,0.07208967232487806
2016-01-27,0.0006055366067823087
2016-01-28,0.03874690702416772
2016-01-29,0.03482467619196683
2016-02-01,-0.027175569859505755
2016-02-02,-0.027934711565149706
2016-02-03,0.04511622231480317
2016-02-04,-0.024932237321383277
2016-02-05,-0.02016384873161925
2016-02-08,0.020429299105119814
2016-02-09,-0.04150197997574201
2016-02-10,0.003049318965685277
2016-02-11,-0.003496032907934765
2016-02-12,0.03264167589814071
2016-02-16,0.002806801598643771
2016-02-17,0.04315793405305146
2016-02-18,-0.019203746024440194
2016-02-19,0.0035990234891500883
2016-02-22,0.03586329647893316
2016-02-23,-0.05802518843109772
2016-02-24,0.022051889531158553
2016-02-25,-0.014671939316724836
2016-02-26,-0.014598447536110837
2016-02-29,-0.040889077056551204
2016-03-01,0.004325113740438757
2016-03-02,0.030452452864399016
2016-03-03,0.03358224813828947
2016-03-04,0.031191076645974425
2016-03-07,0.05685489433729085
2016-03-08,-0.0650594364088275
2016-03-09,0.024093344229415337
2016-03-10,0.00013845616914198722
2016-03-11,0.040265643416560026
2016-03-14,-0.005320624346975222
2016-03-15,-0.015645883379381775
2016-03-16,0.019426601541382427
2016-03-17,0.01945651713307428
2016-03-18,-0.01137270901351628
2016-03-21,0.004363365681949727
2016-03-22,-0.0007898008476948659
2016-03-23,-0.020553680171564337
2016-03-24,-0.0005379852079169245
2016-03-28,0.003095475691316407
2016-03-29,0.012344584889882437
2016-03-30,-0.023724555375906675
2016-03-31,-0.014662258554713481
2016-04-01,-0.007439867515924292
2016-04-04,-0.024014358258010238
2016-04-05,0.0032711391770541276
2016-04-06,0.00964009626036244
2016-04-07,0.0032293425408023158
2016-04-08,0.028271399886534043
2016-04-11,0.007349741335364479
2016-04-12,0.04729137260303462
2016-04-13,0.005663011785151051
2016-04-14,0.00038570950545357974
2016-04-15,-0.026988927567347387
2016-04-18,0.02285047504144133
2016-04-19,0.02182308497385077
2016-04-20,0.0030330979586397078
2016-04-21,-0.0026459433667340715
2016-04-22,0.02223351538728835
2016-04-25,-0.014335022951242116
2016-04-26,0.037863906598918584
2016-04-27,0.02089844319302059
2016-04-28,-0.031002127907703958
2016-04-29,0.008914084180744464
2016-05-02,0.0019370822736071158
2016-05-03,-0.025972706254940303
2016-05-04,-0.01599920333606819
2016-05-05,0.024199979039454034
2016-05-06,-0.03174988306223214
2016-05-09,-0.0005086342693327861
2016-05-10,0.013860769310158227
2016-05-11,0.007399859470746506
2016-05-12,0.002241135710303599
2016-05-13,-0.022981441125586644
2016-05-16,0.025937599803655065
2016-05-17,0.01090577677928839
2016-05-18,-0.014220731529158925
2016-05-19,-0.004104097347270685
2016-05-20,0.010489555036369946
2016-05-23,0.004325414281677986
2016-05-24,0.015011576844202512
2016-05-25,0.007152581183815565
2016-05-26,-0.00938826258104486
2016-05-27,-0.008870603438059232
2016-05-31,-0.002574080485418073
2016-06-01,-0.007497390434619944
2016-06-02,-0.0032203918774131868
2016-06-03,-0.009690234086805583
2016-06-06,0.01957081106693992
2016-06-07,0.051064155118853316
2016-06-08,-0.0007021245223842731
2016-06-09,-0.00913761771851973
2016-06-10,-0.03570630934965635
2016-06-13,-0.002083972345632512
2016-06-14,0.019535256166179016
2016-06-15,-0.006507575655116171
2016-06-16,-0.02741349954370853
2016-06-17,0.008854984017383716
2016-06-20,0.02843339567009462
2016-06-21,0.02067587877099153
2016-06-22,-0.01542818699562698
2016-06-23,0.010765540385558436
2016-06-24,-0.04071007060258203
2016-06-27,-0.03047159992765358
2016-06-28,0.04020912363658691
2016-06-29,0.020672968801909608
2016-06-30,-0.00023996191911335174
2016-07-01,0.016302859253106927
2016-07-05,-0.023826140900698456
2016-07-06,0.0
2016-07-07,-0.01389598937538472
2016-07-08,0.01139591238089066
2016-07-11,0.004361345186491672
2016-07-12,0.027020416165335348
2016-07-13,-0.013321986820493681
2016-07-14,0.009423258035644366
2016-07-15,-0.006263130278957196
2016-07-18,-0.010106771544804882
2016-07-19,-0.014534629143647781
2016-07-20,0.0008533515567010763
2016-07-21,-0.00755109481357108
2016-07-22,-0.006258310515437349
2016-07-25,-0.02753794722538916
2016-07-26,0.021587689077178673
2016-07-27,-0.008328351835226955
2016-07-28,0.0015042561988507508
2016-07-29,0.022528168015662153
2016-08-01,-0.036719760244182775
2016-08-02,0.015120836859807918
2016-08-03,0.031042750193540414
2016-08-04,0.02270212076460676
2016-08-05,0.07027566710835864
2016-08-08,0.005545760799212873
2016-08-09,-0.003088632753254439
2016-08-10,-0.010621988266038884
2016-08-11,0.009617922634383769
2016-08-12,0.01019004890091102
2016-08-15,-0.007127110653598501
2016-08-16,-0.0032024748083001597
2016-08-17,-0.00044301143538072463
2016-08-18,0.01673704720461955
2016-08-19,0.0003266841690050537
2016-08-22,-0.006429570453515443
2016-08-23,0.00043903622892105254
2016-08-24,-0.005262773629733042
2016-08-25,-0.005290841403594815
2016-08-26,-0.000775102139733197
2016-08-29,0.010644976479363466
2016-08-30,-0.011740238672603542
2016-08-31,-0.017541800955518272
2016-09-01,0.0006783267525858339
2016-09-02,0.004065361781436572
2016-09-06,0.06658389594481107
2016-09-07,-0.005377775176913957
2016-09-08,0.011768679921248415
2016-09-09,-0.029131649074511268
2016-09-12,0.003561909917858541
2016-09-13,-0.027748243134368078
2016-09-14,-0.02157031943509402
2016-09-15,0.02826441626712306
2016-09-16,0.00021965726525352558
2016-09-19,-0.010112984478835463
2016-09-20,0.003886378441443572
2016-09-21,0.034513547356359364
2016-09-22,-0.009730531668977305
2016-09-23,-0.03088248504170865
2016-09-26,-0.005459345743020649
2016-09-27,-0.007842349462812703
2016-09-28,0.06097586214508843
2016-09-29,0.011600499625800786
2016-09-30,0.01746473821693395
2016-10-03,-0.006204291297093545
2016-10-04,-0.010092326886293579
2016-10-05,0.02354383120670689
2016-10-06,-0.0024643496398523146
2016-10-07,-0.007206072111035522
2016-10-10,0.008813501555864134
2016-10-11,-0.012745403092643381
2016-10-12,0.002603318576565483
2016-10-13,-0.006574770100862604
2016-10-14,-0.01068019281056043
2016-10-17,-0.0074094738327907805
2016-10-18,-0.0069307567069627485
2016-10-19,0.020723568208734777
2016-10-20,-0.0015778358755567101
2016-10-21,-0.010852287611378575
2016-10-24,-0.0027696083234634017
2016-10-25,-0.010147352178514146
2016-10-26,-0.005719254809901875
2016-10-27,-0.0043415284209875615
2016-10-28,-0.010246276491134743
2016-10-31,-0.004184620799315031
2016-11-01,0.00818373915906645
2016-11-02,-0.00241314861592401
2016-11-03,0.012535761693330372
2016-11-04,-0.0030409947015513916
2016-11-07,0.01775607800844403
2016-11-08,-0.0007491548617115651
2016-11-09,0.0007497165154839447
2016-11-10,-0.008562951039150501
2016-11-11,-0.013170659925515027
2016-11-14,0.013893536043031007
2016-11-15,0.020392956582231614
2016-11-16,0.006872965625820848
2016-11-17,-0.030245343911994627
2016-11-18,0.008771905684621606
2016-11-21,0.02705293292500288
2016-11-22,-0.004180805438808166
2016-11-23,0.018158671684353367
2016-11-25,-0.010515243361876703
2016-11-28,-0.026151271233379236
2016-11-29,-0.011020020712018908
2016-11-30,0.1090437946179641
2016-12-01,0.021752103690206415
2016-12-02,-0.00964216866604728
2016-12-05,0.006940628603275378
2016-12-06,-0.004690746989246097
2016-12-07,-0.004232241645062307
2016-12-08,0.013522975981538954
2016-12-09,0.014485712968276498
2016-12-12,-0.005824243347285596
2016-12-13,0.02059863940351203
2016-12-14,-0.03518185218907266
2016-12-15,-0.0027826141239515323
2016-12-16,0.0007699754941996595
2016-12-19,-0.005000012705767443
2016-12-20,-0.003092604467243798
2016-12-21,-0.0059132330377226205
2016-12-22,0.005656007348260106
2016-12-23,-0.010666488468045743
2016-12-27,0.0049983263198163375
2016-12-28,-0.008679083086602923
2016-12-29,-0.0036399624094208827
2016-12-30,-0.0017773023763503204
2017-01-03,0.024134479384629426
2017-01-04,0.0007725069593365053
2017-01-05,0.005404453617430027
2017-01-06,0.009886744228545297
2017-01-09,-0.02081558277091078
2017-01-10,0.003688842708603257
2017-01-11,0.014700255904521065
2017-01-12,0.005899681294947889
2017-01-13,0.00018973358322948997
2017-01-17,0.000854120626483601
2017-01-18,-0.0007587200855893039
2017-01-19,-0.0019920211316575287
2017-01-20,0.0026615868703536716
2017-01-23,-0.019057844959117554
2017-01-24,0.0021265810070421054
2017-01-25,0.002121970375613902
2017-01-26,0.004715999322923103
2017-01-27,-0.0142732984588404
2017-01-30,-0.016520689349440065
2017-01-31,0.003754784861246474
2017-02-01,-0.005709565065014632
2017-02-02,-0.012772838306135958
2017-02-03,0.012336175907603053
2017-02-06,-0.012284577771678462
2017-02-07,-0.025175618700102542
2017-02-08,0.009774943653684698
2017-02-09,0.01701630383135444
2017-02-10,0.01633068316701425
2017-02-13,-0.01074519894514847
2017-02-14,0.008769543523799994
2017-02-15,-0.004741639874767278
2017-02-16,-0.00575710544966368
2017-02-17,-0.011380287089599705
2017-02-21,0.00444290864947372
2017-02-22,-0.01950375050935549
2017-02-23,0.00041080350793731846
2017-02-24,-0.013016645271635818
2017-02-27,0.016718523674458474
2017-02-28,-0.009396260173607063
2017-03-01,0.03154963254508858
2017-03-02,-0.01579205648097115
2017-03-03,0.00101545243852863
2017-03-06,0.015217673537208265
2017-03-07,-0.005396357772881832
2017-03-08,-0.04722196136778001
2017-03-09,0.00917428149081645
2017-03-10,-0.009508477683878747
2017-03-13,0.0016874998996301294
2017-03-14,-0.0037910661873983287
2017-03-15,0.02611252736773917
2017-03-16,-0.012672460888999204
2017-03-17,0.006260984415420445
2017-03-20,-0.0021778467500578325
2017-03-21,-0.01756395079520301
2017-03-22,0.0012700189010590446
2017-03-23,0.001689781070420615
2017-03-24,0.0005278080221682302
2017-03-27,-0.015602187701895587
2017-03-28,0.02045415619011859
2017-03-29,0.017945170422141832
2017-03-30,0.0017524196206968323
2017-03-31,0.003910928950848103
2017-04-03,-0.006048015013924712
2017-04-04,0.01330409824964196
2017-04-05,-0.006819375533562599
2017-04-06,0.004816666326932673
2017-04-07,-0.007037183396093272
2017-04-10,0.01242796434780491
2017-04-11,-0.005304482680125844
2017-04-12,-0.00398441425901741
2017-04-13,-0.01897619220817004
2017-04-17,0.0010452004990522124
2017-04-18,-0.009505023247752042
2017-04-19,-0.016239479411905844
2017-04-20,0.00010718555916211514
2017-04-21,0.0030014169346108677
2017-04-24,0.0017091124588852757
2017-04-25,0.016322183308845162
2017-04-26,-0.010076703279642052
2017-04-27,-0.013890197358237044
2017-04-28,-0.005376642195660475
2017-05-01,-0.005081075196342377
2017-05-02,-0.0017385591458526362
2017-05-03,-0.0011970446945942514
2017-05-04,-0.03443814615618257
2017-05-05,0.025734117868217332
2017-05-08,0.008912485874452925
2017-05-09,-0.0005452798871387055
2017-05-10,0.03164569906482395
2017-05-11,-0.0027501917386443253
2017-05-12,0.004455059284557805
2017-05-15,0.00031676891851817324
2017-05-16,-0.009500806857923427
2017-05-17,-0.009378908598398183
2017-05-18,-0.013555656121222892
2017-05-19,0.023121303615597943
2017-05-22,-0.0074615090951012375
2017-05-23,-0.006229106287709896
2017-05-24,0.0015130322341887492
2017-05-25,-0.01780524916328985
2017-05-26,0.0021973968494035656
2017-05-30,-0.017539853636308056
2017-05-31,0.007699116444798149
2017-06-01,0.000996501419590956
2017-06-02,-0.007964971696960754
2017-06-05,-0.005352125023073917
2017-06-06,0.018273586108930706
2017-06-07,-0.02950561780458072
2017-06-08,-0.00045397185144657737
2017-06-09,0.022358437305608936
2017-06-12,-0.002220102340644625
2017-06-13,0.007565481502956217
2017-06-14,-0.017999273061746868
2017-06-15,-0.021252526780685455
2017-06-16,0.01700325464469521
2017-06-19,-0.005083264129677412
2017-06-20,-0.0024978485763562652
2017-06-21,-0.008309647140987142
2017-06-22,0.006542849770173387
2017-06-23,0.0011406521230536981
2017-06-26,-0.004556602266841847
2017-06-27,0.006979974293884528
2017-06-28,0.01159118193837294
2017-06-29,0.01100883080465076
2017-06-30,0.005777620483975676
2017-07-03,0.020437242037248504
2017-07-05,-0.022409605069098282
2017-07-06,-0.018494033399231835
2017-07-07,-0.002143487955111101
2017-07-10,0.013342412017220528
2017-07-11,0.011269059289538363
2017-07-12,-0.0006615419337436812
2017-07-13,0.015574647849197376
2017-07-14,0.0006537003072115688
2017-07-17,0.00032636145284881124
2017-07-18,-0.0021760601691199755
2017-07-19,0.028462404038372302
2017-07-20,-0.006892328595947572
2017-07-21,-0.008007422993941637
2017-07-24,0.004305134619943196
2017-07-25,0.01671832248685745
2017-07-26,-0.0012648043720916435
2017-07-27,0.012981676706345091
2017-07-28,-0.0058348253766702385
2017-07-31,-0.0029343762243567717
2017-08-01,-0.007147239250762216
2017-08-02,-0.022655148020413796
2017-08-03,-0.03704521563512819
2017-08-04,0.017435277593315313
2017-08-07,-0.008623421993599889
2017-08-08,0.016504951812582158
2017-08-09,-0.00877674796370953
2017-08-10,-0.013613655962899762
2017-08-11,-0.006620280263259004
2017-08-14,-0.006099905353976864
2017-08-15,-0.011023955782356265
2017-08-16,-0.023442373393450677
2017-08-17,-0.018828026187133307
2017-08-18,0.008515247419347727
2017-08-21,-0.004756870368563204
2017-08-22,0.006571694397119465
2017-08-23,0.010327606257880761
2017-08-24,-0.005757247471105065
2017-08-25,-0.0012998224440390338
2017-08-28,-0.013134440300440753
2017-08-29,-0.0029979064973273406
2017-08-30,0.00625390914927304
2017-08-31,0.01577605645361002
2017-09-01,0.007766292342314074
2017-09-05,0.0025681449202572537
2017-09-06,0.02305833746188468
2017-09-07,0.008536880014614168
2017-09-08,-0.020541457559292264
2017-09-11,0.013251966109160573
2017-09-12,0.006141182331703465
2017-09-13,0.029727525873851857
2017-09-14,0.00746419585843916
2017-09-15,0.015689967891558965
2017-09-18,-0.0018240451126547708
2017-09-19,0.0008601664886742633
2017-09-20,0.01127451267815327
2017-09-21,-0.003079630160919833
2017-09-22,0.0070296810670889
2017-09-25,0.01840312392146215
2017-09-26,0.00602345298779805
2017-09-27,0.004645560207982236
2017-09-28,-0.005138003844774697
2017-09-29,-0.0008260463732762124
2017-10-02,0.004547795071485172
2017-10-03,-0.006996790154879418
2017-10-04,-0.0017617321226157667
2017-10-05,0.00228415309609864
2017-10-06,-0.003729015646281031
2017-10-09,0.00322290560020444
2017-10-10,0.002901534662331118
2017-10-11,0.0015498554422568311
2017-10-12,-0.0028887674310615896
2017-10-13,-0.0003101160288031535
2017-10-16,0.00785870984156678
2017-10-17,0.0024684737654439015
2017-10-18,-0.008106399182564727
2017-10-19,-0.009311093733159859
2017-10-20,0.011278178447733822
2017-10-23,0.0013427244474253364
2017-10-24,-0.0050531627785493916
2017-10-25,-0.0034204472665613217
2017-10-26,0.008008121088972642
2017-10-27,0.015992635015941392
2017-10-30,0.010764400254483553
2017-10-31,0.003416447448425508
2017-11-01,0.024231144541450256
2017-11-02,0.006452536738869474
2017-11-03,0.015055812876717756
2017-11-06,0.023540477544482075
2017-11-07,-0.008133778923316903
2017-11-08,-0.016589550775312323
2017-11-09,0.004313044434052671
2017-11-10,-0.0019083338832831531
2017-11-13,-0.001147498433145322
2017-11-14,-0.019050469369123912
2017-11-15,-0.010832434234428812
2017-11-16,0.0006905724510990474
2017-11-17,0.0020702876696663264
2017-11-20,-0.0019678843733355045
2017-11-21,0.0021691002577703955
2017-11-22,-0.0006888324344849206
2017-11-24,0.0006893072516771515
2017-11-27,-0.018099898874592624
2017-11-28,0.00020053828804811324
2017-11-29,0.006610572365904677
2017-11-30,0.018109635135474367
2017-12-01,0.005766055695293426
2017-12-04,-0.018074077271153288
2017-12-05,-0.0014842809868380602
2017-12-06,-0.02021794877951566
2017-12-07,0.008698711056243535
2017-12-08,0.006719151804645218
2017-12-11,0.00816804349264455
2017-12-12,-0.009188632371322614
2017-12-13,-0.0033905921486682145
2017-12-14,-0.003002037518954004
2017-12-15,-0.010939202506849877
2017-12-18,0.013800041976612887
2017-12-19,0.015213841588966215
2017-12-20,0.020802201141156162
2017-12-21,0.02713929953669214
2017-12-22,0.007146666119931311
2017-12-26,0.02147333683048025
2017-12-27,-0.009597359314540754
2017-12-28,0.0008306955465886556
2017-12-29,-0.004979384816297006
2018-01-02,0.012881251286272821
2018-01-03,0.014913048240692284
2018-01-04,0.0001803626891658805
2018-01-05,0.010995772795274972
2018-01-08,0.004813979366988574
2018-01-09,-0.008872133002821192
2018-01-10,0.0026855560747525153
2018-01-11,0.02794396444975078
2018-01-12,0.004863483944137936
2018-01-16,-0.018540340377964704
2018-01-17,0.0012348659800156536
2018-01-18,0.0062538150749120724
2018-01-19,0.0011377953558360243
2018-01-22,0.021421855533157563
2018-01-23,0.008731436389495695
2018-01-24,0.005346408833729832
2018-01-25,-0.008610337169357885
2018-01-26,0.002639599188758446
2018-01-29,-0.010020436506662733
2018-01-30,-0.012094373064765906
2018-01-31,-0.0014763359142079269
2018-02-01,0.013217701273307236
2018-02-02,-0.031668548666366814
2018-02-05,-0.0289816178047142
2018-02-06,-0.011774549279255253
2018-02-07,-0.022997920689004747
2018-02-08,-0.04481002352193186
2018-02-09,-0.009600153554570778
2018-02-12,0.030678712047099488
2018-02-13,-0.006496006257932785
2018-02-14,0.041865829731748905
2018-02-15,0.008711145672105625
2018-02-16,-0.0004641728134385792
2018-02-20,0.0029725912533915544
2018-02-21,-0.01991465229048095
2018-02-22,0.012097060373269963
2018-02-23,0.016248029460854463
2018-02-26,0.006064493362039958
2018-02-27,-0.02328962259660683
2018-02-28,-0.05161805643202921
2018-03-01,-0.002366248753291611
2018-03-02,0.002668443437218171
2018-03-05,0.0035485219691604453
2018-03-06,-0.007857281044131303
2018-03-07,-0.00138631286482771
2018-03-08,-0.0027757752774226763
2018-03-09,0.021970192472169803
2018-03-12,-0.020914259009819247
2018-03-13,-0.005961577384883787
2018-03-14,-0.0015991001837474261
2018-03-15,-0.012413380411737562
2018-03-16,0.018246094673207924
2018-03-19,-0.01971116475967627
2018-03-20,0.029044188362608914
2018-03-21,0.0340470250036633
2018-03-22,-0.004676172099833842
2018-03-23,0.01505438846790308
2018-03-26,0.01615315214519164
2018-03-27,-0.011527402365996142
2018-03-28,-0.023605693988367538
2018-03-29,0.013966475565245773
2018-04-02,-0.022228305785420677
2018-04-03,0.02079059269724781
2018-04-04,-0.0085658505698607
2018-04-05,0.0020160991833708675
2018-04-06,-0.023471996730515143
2018-04-09,0.014225543042923228
2018-04-10,0.0414005851437147
2018-04-11,0.016162098110358514
2018-04-12,0.005301864046281857
2018-04-13,0.011156656590325165
2018-04-16,0.0
2018-04-17,0.0011710018995809701
2018-04-18,0.015294578208100651
2018-04-19,0.010545120750442782
2018-04-20,-0.0006136310811819534
2018-04-23,0.007633157766290033
2018-04-24,-0.0021767365303200226
2018-04-25,0.007068552515601567
2018-04-26,0.01923735630058987
2018-04-27,-0.00705628947110859
2018-04-30,0.01181622668626603
2018-05-01,-0.005162413521568765
2018-05-02,-0.0077405758352246945
2018-05-03,-0.0054865864607092085
