Date,MCO
2015-04-13,-0.0029318116224096302
2015-04-14,-0.004837529657463313
2015-04-15,0.007434701080489825
2015-04-16,-0.004446993772413199
2015-04-17,-0.007793470927058843
2015-04-20,0.01408075600259151
2015-04-21,0.0011334841871553092
2015-04-22,0.011699115764320256
2015-04-23,0.0049428796548169895
2015-04-24,-0.0024128214838360362
2015-04-27,-0.001488659081466559
2015-04-28,0.0033541214463779223
2015-04-29,-0.0023214252002693447
2015-04-30,0.000651483107641404
2015-05-01,-0.0027903427069381204
2015-05-04,0.011005737338416477
2015-05-05,-0.0014761430339459425
2015-05-06,-0.014874121637804105
2015-05-07,0.00356363710901908
2015-05-08,0.008129956434871577
2015-05-11,-0.010938245781453748
2015-05-12,-0.0019678698501616187
2015-05-13,0.006667195967049233
2015-05-14,0.014272246909025954
2015-05-15,0.011496550925641058
2015-05-18,-0.00173301360883249
2015-05-19,0.005938726705141395
2015-05-20,0.0015442057764847306
2015-05-21,-0.003446224845874979
2015-05-22,0.0020022887252231225
2015-05-26,-0.013895511795327109
2015-05-27,0.005894140068314124
2015-05-28,-0.0035705238582907084
2015-05-29,-0.006707769867704716
2015-06-01,0.003700175254600424
2015-06-02,-0.0008293748941875512
2015-06-03,0.007194868954385036
2015-06-04,-0.014103941873313763
2015-06-05,-0.004644534369758313
2015-06-08,-0.014745673565415895
2015-06-09,0.004167487326899311
2015-06-10,0.014338611136604618
2015-06-11,0.011345745930408047
2015-06-12,-0.0003680311050353602
2015-06-15,-0.006991047934685635
2015-06-16,0.0007412042433121435
2015-06-17,0.0036101667248309433
2015-06-18,0.014573024224628472
2015-06-19,0.0005451975360235561
2015-06-22,0.006905755778699563
2015-06-23,-0.0022562570246061897
2015-06-24,-0.005607416243931684
2015-06-25,-0.00645739713288096
2015-06-26,0.011992133375741343
2015-06-29,-0.030574510151446632
2015-06-30,0.0073714215330145105
2015-07-01,0.00954065320841524
2015-07-02,-0.00256922757191258
2015-07-06,-0.002391801048641673
2015-07-07,0.009313374404052333
2015-07-08,-0.012698622612657307
2015-07-09,0.0028682926707279677
2015-07-10,0.019376338024613027
2015-07-13,0.006335985175977887
2015-07-14,0.008274997770494563
2015-07-15,0.0020515638588145535
2015-07-16,0.003739252299910012
2015-07-17,-8.898707095761349e-05
2015-07-20,0.0014192004144708559
2015-07-21,-0.005225609105198981
2015-07-22,0.0005339086512377023
2015-07-23,-0.005428231176328402
2015-07-24,0.0005369140297486474
2015-07-27,-0.013414590303302054
2015-07-28,-0.005166841785948728
2015-07-29,0.005285019283906456
2015-07-30,0.010876234871068702
2015-07-31,-0.00986286627477817
2015-08-03,0.0017206925690080865
2015-08-04,0.005152905226794013
2015-08-05,0.005485684181151473
2015-08-06,-0.013327251741854007
2015-08-07,-0.004532766163349189
2015-08-10,0.01693852456242584
2015-08-11,-0.010119287967447321
2015-08-12,-0.010041202355765
2015-08-13,0.006853360543026987
2015-08-14,0.005718021083482849
2015-08-17,0.004241439989073559
2015-08-18,0.0003604986386811504
2015-08-19,-0.0034240339690388977
2015-08-20,-0.02739594628790365
2015-08-21,-0.03662743042705885
2015-08-24,-0.04014252850626998
2015-08-25,-0.005328290694367355
2015-08-26,0.03618338976554458
2015-08-27,0.01999595603277937
2015-08-28,-0.001721306485955032
2015-08-31,-0.019925218526667177
2015-09-01,-0.032450486453212135
2015-09-02,0.015860123755337963
2015-09-03,0.003779418092359599
2015-09-04,-0.01723825275396984
2015-09-08,0.02227824812926249
2015-09-09,-0.012227496257575132
2015-09-10,0.006488915158688879
2015-09-11,0.007339662076736753
2015-09-14,-0.006301698935114675
2015-09-15,0.014962708570204208
2015-09-16,0.004588065063129143
2015-09-17,-0.005733681370702737
2015-09-18,-0.015247851656047695
2015-09-21,0.010223434180682833
2015-09-22,-0.011298719014701253
2015-09-23,0.004869269126854148
2015-09-24,-0.011669302134149961
2015-09-25,0.004802885320150274
2015-09-28,-0.03515258013730316
2015-09-29,0.0066056090583761495
2015-09-30,0.006869508517584499
2015-10-01,-0.007230165616629591
2015-10-02,0.016001635409129467
2015-10-05,0.020494757197637936
2015-10-06,-0.01958845274030263
2015-10-07,0.0034312740930904084
2015-10-08,-0.010659964752973594
2015-10-09,0.005082391484073634
2015-10-12,0.0016182945193843334
2015-10-13,-0.009592233174783305
2015-10-14,-0.004689778161716118
2015-10-15,0.024685258320941816
2015-10-16,0.005397665991085265
2015-10-19,-0.006661030073457086
2015-10-20,0.00240212118829497
2015-10-21,-0.0241640739816269
2015-10-22,0.013200015610920657
2015-10-23,0.014946250045172471
2015-10-26,0.004676678186197547
2015-10-27,-0.015450290825472002
2015-10-28,0.009858309510179408
2015-10-29,0.011355605791941947
2015-10-30,-0.05289071740696516
2015-11-02,0.0030160775161516273
2015-11-03,0.028511929911551492
2015-11-04,0.004334463235021291
2015-11-05,0.019773565592733355
2015-11-06,0.00935012461363316
2015-11-09,-0.021160494181929446
2015-11-10,-0.002789549669367397
2015-11-11,0.006294023276985028
2015-11-12,-0.013203921539453933
2015-11-13,-0.025150604361438234
2015-11-16,0.012280727516780221
2015-11-17,0.031705358738501443
2015-11-18,0.023200769157426082
2015-11-19,0.0022283667303748533
2015-11-20,0.008798237821129096
2015-11-23,-0.001629471355130474
2015-11-24,-0.0065277984648255405
2015-11-25,-0.005893877447761597
2015-11-27,0.008845026675943446
2015-11-30,-0.0064551619668302695
2015-12-01,0.0031031735633764157
2015-12-02,-0.005220476546957231
2015-12-03,-0.014965799773814292
2015-12-04,0.026243040178743682
2015-12-07,0.0002884003445315919
2015-12-08,-0.02460349732385192
2015-12-09,-0.021184482225176327
2015-12-10,0.00191269808352601
2015-12-11,-0.038179752723529914
2015-12-14,0.010968835334493665
2015-12-15,0.019425169864237812
2015-12-16,0.006689764540326992
2015-12-17,-0.014498640910831417
2015-12-18,-0.0042907979449025024
2015-12-21,0.01795584118255089
2015-12-22,-0.0018142128934720558
2015-12-23,0.008280183155953358
2015-12-24,0.002603910605792459
2015-12-28,0.0054939601894716805
2015-12-29,0.008941146773308484
2015-12-30,-0.004431038188083103
2015-12-31,-0.00761562260798021
2016-01-04,-0.031093922709227284
2016-01-05,0.01388592784120024
2016-01-06,-0.017855374851945105
2016-01-07,-0.04224793579267927
2016-01-08,-0.02847271816647301
2016-01-11,0.00865907934087673
2016-01-12,0.003411898208824926
2016-01-13,-0.04453217041705937
2016-01-14,0.011594562815594234
2016-01-15,-0.024171580799291492
2016-01-19,0.005116544822097779
2016-01-20,-0.0034706580026594436
2016-01-21,-0.0038314389018191397
2016-01-22,0.030535654678673696
2016-01-25,-0.01888682661661789
2016-01-26,0.018213252347282438
2016-01-27,-0.0036226751935812818
2016-01-28,-0.00999888826023787
2016-01-29,0.02306919535476415
2016-02-01,-0.012676874275904026
2016-02-02,-0.027042354615236075
2016-02-03,-0.0004673454036300262
2016-02-04,0.017759291349969564
2016-02-05,-0.03914606311219915
2016-02-08,-0.05161289158315163
2016-02-09,0.008188687175701093
2016-02-10,0.000499732727922142
2016-02-11,-0.02023252479808979
2016-02-12,0.04920338507326272
2016-02-16,0.01713063604817755
2016-02-17,0.02843407606743309
2016-02-18,0.00011705066627265559
2016-02-19,-0.0008167250795797498
2016-02-22,0.02871817108464425
2016-02-23,-0.013277472031821613
2016-02-24,-0.003450315788927516
2016-02-25,0.022966046599477652
2016-02-26,-0.0004512709809667559
2016-02-29,0.00225727929906383
2016-03-01,0.03085580228924445
2016-03-02,0.008302610640936292
2016-03-03,0.027735284408789918
2016-03-04,0.005692518736098107
2016-03-07,-0.009853152430803314
2016-03-08,-0.01778498414166574
2016-03-09,0.003017761155108989
2016-03-10,0.0007521255311695452
2016-03-11,0.014710594577642455
2016-03-14,-0.00867730448990589
2016-03-15,-0.0008538960265876971
2016-03-16,0.011966010617531664
2016-03-17,0.029349261646750113
2016-03-18,-0.004512467874275727
2016-03-21,-0.011539443776843794
2016-03-22,-0.0003126135564389676
2016-03-23,-0.017203390487496084
2016-03-24,-0.013898133591332185
2016-03-28,0.00032293932488691723
2016-03-29,0.027317884811225435
2016-03-30,0.0035594347410872196
2016-03-31,0.00730226121889932
2016-04-01,0.01035642542222992
2016-04-04,-0.013427510215587857
2016-04-05,-0.025766736548123337
2016-04-06,0.007145350506170489
2016-04-07,-0.016730120497701617
2016-04-08,0.0048459041525268365
2016-04-11,0.007073313395451031
2016-04-12,0.014366166504786504
2016-04-13,0.02769619941635204
2016-04-14,0.00030608192198644524
2016-04-15,-0.0020408027549686514
2016-04-18,0.008691896155159418
2016-04-19,0.009630971832670365
2016-04-20,0.01184885986380868
2016-04-21,-0.011312826791506359
2016-04-22,-0.008532124854628953
2016-04-25,0.0010127060183104941
2016-04-26,0.00819162906657045
2016-04-27,0.0011036903230996487
2016-04-28,-0.007014226261555789
2016-04-29,-0.034106767501197566
2016-05-02,0.0030293702018862056
2016-05-03,-0.014998251858694522
2016-05-04,-0.009516828104418007
2016-05-05,-0.0040566836905154835
2016-05-06,0.012541205359181795
2016-05-09,0.0021175106063473503
2016-05-10,0.01721927715309368
2016-05-11,-0.014435280398968575
2016-05-12,-0.0016859249694282097
2016-05-13,-0.009711123056822979
2016-05-16,0.010126120362961455
2016-05-17,-0.011290589744179735
2016-05-18,0.008893154732582564
2016-05-19,-0.01157603304791821
2016-05-20,0.008165794325340592
2016-05-23,-0.0012787574085718623
2016-05-24,0.043645396284342386
2016-05-25,0.0032719645349845727
2016-05-26,-0.005707497193065403
2016-05-27,0.011992629840548164
2016-05-31,-0.0009115323891942806
2016-06-01,0.0022301669647279976
2016-06-02,0.007384099519059273
2016-06-03,-0.008334070021161488
2016-06-06,0.02268137482895516
2016-06-07,-0.008019821003263594
2016-06-08,0.008783573674876699
2016-06-09,0.0
2016-06-10,-0.016127657833219122
2016-06-13,-0.011263051195405827
2016-06-14,-0.0008134322711628172
2016-06-15,0.001119369324537045
2016-06-16,-0.014031341140556264
2016-06-17,-0.002887463578467364
2016-06-20,0.02027103436417077
2016-06-21,-0.001825048871681001
2016-06-22,-0.0021326096860333488
2016-06-23,0.03500937022072792
2016-06-24,-0.07905569089482845
2016-06-27,-0.06171278659441193
2016-06-28,0.013882421028929226
2016-06-29,0.02783380613829256
2016-06-30,0.02325848705935507
2016-07-01,0.003948364723975528
2016-07-05,-0.01594397936994485
2016-07-06,0.004212636200825681
2016-07-07,0.013552631237411461
2016-07-08,0.02653097323094533
2016-07-11,0.011578511620320642
2016-07-12,0.02370990308263954
2016-07-13,0.015473904203847866
2016-07-14,0.01268165559496448
2016-07-15,0.0032031728634096535
2016-07-18,0.005999938157419615
2016-07-19,-0.0035591535481995784
2016-07-20,0.006178569701479786
2016-07-21,0.0007672293893723481
2016-07-22,0.009395064250675267
2016-07-25,0.0038939480444430963
2016-07-26,0.004636033429699538
2016-07-27,-0.010076461904694023
2016-07-28,0.010083404452580824
2016-07-29,-0.0016007939862936471
2016-08-01,-0.006980733611669954
2016-08-02,-0.010258754532704084
2016-08-03,0.0038388976024021915
2016-08-04,-0.0065015505000936
2016-08-05,0.010970974838015124
2016-08-08,-0.005235609559377852
2016-08-09,-0.002488128713161397
2016-08-10,-0.00508430494462031
2016-08-11,0.007713733409419277
2016-08-12,-0.010046791870172322
2016-08-15,0.015561584109711424
2016-08-16,-0.009136476202371013
2016-08-17,0.0003839769089524214
2016-08-18,0.004336139108002124
2016-08-19,0.003357930044953772
2016-08-22,-0.0007651167647469981
2016-08-23,0.01081322854818656
2016-08-24,-0.0006623711710443958
2016-08-25,0.0013261702492168848
2016-08-26,0.004919621266118668
2016-08-29,0.00884956166703832
2016-08-30,0.010078303234918096
2016-08-31,0.00415754675324953
2016-09-01,-0.001288056170356655
2016-09-02,0.008106565917361586
2016-09-06,0.006031507047050688
2016-09-07,0.0005449287544254666
2016-09-08,-0.001906475361707849
2016-09-09,-0.030198265704915794
2016-09-12,0.01866418259889069
2016-09-13,-0.011877034206738024
2016-09-14,0.0
2016-09-15,0.012858477400082169
2016-09-16,-0.002023749960619603
2016-09-19,0.0
2016-09-20,-0.004885728946187884
2016-09-21,0.013988148594679117
2016-09-22,0.006394748635480951
2016-09-23,-0.008079166574146646
2016-09-26,-0.0025625148447382395
2016-09-27,0.009175155072909558
2016-09-28,-0.0038184224806183664
2016-09-29,-0.01661024904097852
2016-09-30,0.004918752244654989
2016-10-03,0.00923500902886265
2016-10-04,-0.008235354997551458
2016-10-05,0.0010148623589578687
2016-10-06,0.0034101184476953428
2016-10-07,-0.005511317601444965
2016-10-10,0.008220804341823706
2016-10-11,-0.01438360545498274
2016-10-12,0.006320746820357659
2016-10-13,-0.015241341991756419
2016-10-14,0.004408711958292955
2016-10-17,-0.0035487969060443714
2016-10-18,0.010309427364126433
2016-10-19,0.005565662635218738
2016-10-20,-0.0028597554100596723
2016-10-21,-0.05412150883416078
2016-10-24,0.005868415428890605
2016-10-25,-0.000680421627587191
2016-10-26,-0.006227527227530061
2016-10-27,0.00029382202455474626
2016-10-28,-0.009690762600097602
2016-10-31,-0.006424858270123068
2016-11-01,-0.014723399158545036
2016-11-02,-0.01090484575810613
2016-11-03,0.0010208165313365658
2016-11-04,-0.0045887361987841935
2016-11-07,0.020182273581968557
2016-11-08,0.001004209352503116
2016-11-09,0.00993169908467384
2016-11-10,-0.0039735103701520336
2016-11-11,0.0016959874833162303
2016-11-14,-0.0037839808888986415
2016-11-15,-0.007695320913080006
2016-11-16,-0.006143402911076401
2016-11-17,0.029396751020741574
2016-11-18,-0.006324100024855617
2016-11-21,0.0056683161810129334
2016-11-22,0.005240771287575274
2016-11-23,-0.007869537586049469
2016-11-25,0.001586457208449632
2016-11-28,-0.0012867810154006953
2016-11-29,0.0019823586375069535
2016-11-30,-0.005836187960880701
2016-12-01,-0.032338513334681296
2016-12-02,0.0038046856133344686
2016-12-05,-0.008092487505690804
2016-12-06,0.000826241956404461
2016-12-07,0.010215546557696742
2016-12-08,0.0017362687359572249
2016-12-09,0.017334530675202853
2016-12-12,-0.015034635060507617
2016-12-13,0.012516662025074954
2016-12-14,-0.020603053791286352
2016-12-15,-0.00708039528350024
2016-12-16,-0.0029971981358242195
2016-12-19,-0.005701152047333458
2016-12-20,0.008652908512850166
2016-12-21,-0.0026873152385391563
2016-12-22,-0.006529466370140513
2016-12-23,-0.004589670449424932
2016-12-27,0.002934362987843775
2016-12-28,-0.010554120456585325
2016-12-29,-0.004224141202519349
2016-12-30,-0.00021175257451966356
2017-01-03,0.01272905142094416
2017-01-04,0.016968428958450632
2017-01-05,0.007930935669011818
2017-01-06,0.004496375701371624
2017-01-09,-0.014649113725258234
2017-01-10,-0.022609765349955513
2017-01-11,0.0036970339611603897
2017-01-12,0.015575558891409047
2017-01-13,0.00476707479166083
2017-01-17,0.022586269545818327
2017-01-18,0.0018157746106652883
2017-01-19,0.006342112299298375
2017-01-20,0.010604393402169787
2017-01-23,0.007424176943837901
2017-01-24,0.0017687851747052452
2017-01-25,0.017459806089123786
2017-01-26,0.0032776866689863127
2017-01-27,-0.0008651246191415662
2017-01-30,-0.0021154679412226374
2017-01-31,-0.0008675500917229018
2017-02-01,-0.0011575519246940225
2017-02-02,0.008401837572397985
2017-02-03,0.01675899780650414
2017-02-06,0.005557407350349264
2017-02-07,0.002810236785991016
2017-02-08,-0.002242413874972482
2017-02-09,0.007115260837861959
2017-02-10,0.003903989891183235
2017-02-13,0.009537071832040667
2017-02-14,0.0021093120672652788
2017-02-15,0.008908962461297243
2017-02-16,0.003368107257860853
2017-02-17,0.02431498140110322
2017-02-21,-0.0002654797439902712
2017-02-22,0.006113125570110789
2017-02-23,-0.0029058415563179008
2017-02-24,0.0005297754216047057
2017-02-27,-0.010945292647119964
2017-02-28,-0.006068820569250732
2017-03-01,0.016431522510825802
2017-03-02,-0.006448583967288424
2017-03-03,0.0013339374172922636
2017-03-06,-0.003108081882728264
2017-03-07,0.0034739758667232667
2017-03-08,0.00017741219758549143
2017-03-09,-0.0017749031255024361
2017-03-10,-0.004889717161639662
2017-03-13,0.001965806484447663
2017-03-14,-0.00035687827081831713
2017-03-15,0.006957498775041815
2017-03-16,0.005757721686759698
2017-03-17,-0.014091962591670004
2017-03-20,0.0028585445154090117
2017-03-21,-0.012292907923634466
2017-03-22,0.0022548870177026004
2017-03-23,0.009358372649397317
2017-03-24,0.00267434916721343
2017-03-27,-0.009424588071342388
2017-03-28,-0.0013464071720897808
2017-03-29,0.0017075116454543515
2017-03-30,0.0015254842210288277
2017-03-31,0.003763024727299724
2017-04-03,-0.0012497860999539645
2017-04-04,-0.004647209412211972
2017-04-05,0.01517344821357458
2017-04-06,0.002387763572601509
2017-04-07,-0.0005291887621979852
2017-04-10,-0.0030013172048051207
2017-04-11,0.0038957971033823924
2017-04-12,-0.003528180208589138
2017-04-13,-0.004867859782555439
2017-04-17,0.016365343425611245
2017-04-18,-0.0011374363744501848
2017-04-19,0.002102712018894115
2017-04-20,0.008567800024498862
2017-04-21,-0.0029469884600904495
2017-04-24,0.023300122456311856
2017-04-25,0.0031436113601961413
2017-04-26,0.005759531205618007
2017-04-27,0.0057262023583055655
2017-04-28,-0.009294291546517841
2017-05-01,-0.0035494524080680323
2017-05-02,0.008057638687278601
2017-05-03,-0.001682829453033996
2017-05-04,0.006321039890051505
2017-05-05,-0.00979881966851437
2017-05-08,-0.01311024981141562
2017-05-09,0.0002570202401146471
2017-05-10,-0.0008569136831390045
2017-05-11,-0.00891844431619837
2017-05-12,-0.006922218389287527
2017-05-15,0.011675618899754436
2017-05-16,-0.007578941547309648
2017-05-17,-0.019786765687651364
2017-05-18,0.007284451152474336
2017-05-19,0.011994080234614124
2017-05-22,0.0019172655857548904
2017-05-23,-0.0006960479689371857
2017-05-24,0.0013925657085924747
2017-05-25,0.012951085380323635
2017-05-26,0.004891105547406571
2017-05-30,-0.002988600234506311
2017-05-31,0.014473936521880448
2017-06-01,0.004643372069312424
2017-06-02,-0.001512691795096499
2017-06-05,0.00033660929555368035
2017-06-06,-0.00917036231338364
2017-06-07,-0.0008491304406889055
2017-06-08,-0.0024644943251160845
2017-06-09,-0.004770831700990907
2017-06-12,0.0031672408218279546
2017-06-13,0.014762331813449991
2017-06-14,0.009165872994245206
2017-06-15,0.008916021253630113
2017-06-16,0.009663010242351833
2017-06-19,-0.0005726560462560037
2017-06-20,-0.008102827458303818
2017-06-21,-0.01856597213289879
2017-06-22,-0.001849586805590997
2017-06-23,0.011286911185656834
2017-06-26,0.0046645421337785375
2017-06-27,-0.0016582024361884162
2017-06-28,0.014947792179230479
2017-06-29,-0.006954783435819789
2017-06-30,0.0025542335241088843
2017-07-03,0.0027940300439646126
2017-07-05,0.016063050807707757
2017-07-06,-0.014598978731908407
2017-07-07,0.010231555441810425
2017-07-10,-0.0031600011407034723
2017-07-11,-0.0034136864345858386
2017-07-12,0.013620352098591137
2017-07-13,0.003218540164450223
2017-07-14,0.0033686415681275506
2017-07-17,0.0021583644409934877
2017-07-18,0.0038286683666828303
2017-07-19,0.005959567097755247
2017-07-20,0.004501989961216868
2017-07-21,0.04246335455081751
2017-07-24,0.007543278437569967
2017-07-25,-0.006139425704828838
2017-07-26,0.003992321650177821
2017-07-27,-0.010429199888360552
2017-07-28,0.0024265766029718527
2017-07-31,-0.004387100681655265
2017-08-01,-0.0003038510360791058
2017-08-02,-0.016870697369583465
2017-08-03,-0.005024295467587758
2017-08-04,0.0044280984690701075
2017-08-07,-0.001701459125098559
2017-08-08,-0.010614661288758098
2017-08-09,0.0025060032030788104
2017-08-10,-0.008670580612828882
2017-08-11,0.006697897837017575
2017-08-14,0.02168151714109534
2017-08-15,0.012793421284032158
2017-08-16,-0.0008316620139476871
2017-08-17,-0.014157227190164323
2017-08-18,0.005005990669336491
2017-08-21,0.0024525379492352783
2017-08-22,0.013531188415610629
2017-08-23,-0.00422375700578792
2017-08-24,0.0013629367457561603
2017-08-25,0.0014375017480703356
2017-08-28,0.0021902622154217344
2017-08-29,0.002638452801511093
2017-08-30,0.010598907352214582
2017-08-31,-0.0030499237914561883
2017-09-01,-0.0020142959287150486
2017-09-05,-0.005233502587120742
2017-09-06,0.008868173586468853
2017-09-07,-0.00014881120142495874
2017-09-08,0.008419201501156826
2017-09-11,0.00273357173490818
2017-09-12,0.0032417612918729244
2017-09-13,-0.005802004414000472
2017-09-14,-0.003028487945994307
2017-09-15,0.010151001850155161
2017-09-18,0.0031540516999502
2017-09-19,-0.00014612894087562278
2017-09-20,0.0002197937755288315
2017-09-21,-0.0008779053100351764
2017-09-22,0.010099274663694313
2017-09-25,0.0054330581265034095
2017-09-26,-0.003098606758697442
2017-09-27,0.0026025757553180817
2017-09-28,-0.0007211397263066077
2017-09-29,0.004328662490149959
2017-10-02,0.007183382390359094
2017-10-03,0.005634703772855909
2017-10-04,0.005035264839033937
2017-10-05,0.002752490269997132
2017-10-06,0.002744013783047894
2017-10-09,-0.0037892892470506867
2017-10-10,0.0013381306257529424
2017-10-11,0.0028847040358346288
2017-10-12,0.009680527444477782
2017-10-13,0.002153842411439566
2017-10-16,0.003536084337000922
2017-10-17,-0.00428316762031522
2017-10-18,0.007423325355986776
2017-10-19,-0.006956002445091092
2017-10-20,0.010195172214014114
2017-10-23,0.0027462520398924273
2017-10-24,0.006435513307039287
2017-10-25,-0.00965971303555968
2017-10-26,0.012364362316048982
2017-10-27,-0.006649405306780265
2017-10-30,-0.0233609271060623
2017-10-31,-0.003986618966076549
2017-11-01,0.007584099756502427
2017-11-02,0.0002783222221081072
2017-11-03,0.019229780603819746
2017-11-06,-0.012167911361239181
2017-11-07,-0.0051203752941750835
2017-11-08,0.008068370567181349
2017-11-09,-0.012695823467489986
2017-11-10,-0.006289761215464096
2017-11-13,-0.0002812120654244188
2017-11-14,0.006964488486282949
2017-11-15,-0.00824366897446882
2017-11-16,0.015003988178717842
2017-11-17,0.018738331122422958
2017-11-20,0.012977213500813711
2017-11-21,0.0077542673501938
2017-11-22,-0.0004014622089986153
2017-11-24,0.0055551174385402025
2017-11-27,-0.0023958851213438104
2017-11-28,0.006739114717713379
2017-11-29,-0.006893115396358507
2017-11-30,0.013214114149794343
2017-12-01,-0.0034251113999587135
2017-12-04,0.002974080577684557
2017-12-05,0.0021750987273516653
2017-12-06,0.0012490912943992072
2017-12-07,-0.003546375949286751
2017-12-08,0.004349802175148465
2017-12-11,0.0
2017-12-12,0.0011815514775337377
2017-12-13,-0.01573061444427104
2017-12-14,-0.004461817448422889
2017-12-15,0.007157368229633088
2017-12-18,-0.0006642433543151416
2017-12-19,-0.00212668791619397
2017-12-20,-0.011188743852635574
2017-12-21,-0.0066682420438870516
2017-12-22,-0.003322534101672159
2017-12-26,-0.007619077646427774
2017-12-27,0.005209742184324018
2017-12-28,0.008115547645608734
2017-12-29,-0.0014205418879363885
2018-01-02,-0.010026148488880948
2018-01-03,0.01868194967835679
2018-01-04,0.01840642385376423
2018-01-05,0.016622860450812516
2018-01-08,0.006163848138621697
2018-01-09,0.006770950294449962
2018-01-10,-0.00839090449658697
2018-01-11,0.005878336243320792
2018-01-12,0.009825483212970054
2018-01-16,-0.01093821798107919
2018-01-17,0.012087830111265463
2018-01-18,0.0010799071136819993
2018-01-19,0.010153555846731832
2018-01-22,0.008104019143248875
2018-01-23,0.002305842001977254
2018-01-24,0.008393029782801875
2018-01-25,0.0036995234385988063
2018-01-26,0.027274363946347524
2018-01-29,-0.032769013660651325
2018-01-30,-0.0007418162624123203
2018-01-31,0.0009896206941983898
2018-02-01,0.011002251526459839
2018-02-02,-0.030323463714460486
2018-02-05,-0.04602511364247819
2018-02-06,0.04381763699414987
2018-02-07,0.00025323703782298423
2018-02-08,-0.03696675904568991
2018-02-09,0.01643225270157944
2018-02-12,0.03000500609299772
2018-02-13,0.014565824723462573
2018-02-14,0.012066787660708123
2018-02-15,0.021033450456893643
2018-02-16,0.009966705660389596
2018-02-20,-0.00047565311110131514
2018-02-21,-0.006780217547387335
2018-02-22,0.001077745739527236
2018-02-23,0.012741541701914327
2018-02-26,0.005315876317361079
2018-02-27,-0.010751962245780122
2018-02-28,-0.008849895419026588
2018-03-01,-0.0021571084564834253
2018-03-02,0.0025227184918461543
2018-03-05,0.0033543155981428097
2018-03-06,-0.008597074907400581
2018-03-07,0.004215359905096028
2018-03-08,0.009654532443921449
2018-03-09,0.009978159695793964
2018-03-12,-0.0011174046274812222
2018-03-13,-0.004592184997399551
2018-03-14,-0.014135239221551577
2018-03-15,-0.0012598285274075804
2018-03-16,0.004925619566472417
2018-03-19,-0.011417063197861399
2018-03-20,0.012516444858099218
2018-03-21,-0.001492732707737865
2018-03-22,-0.03767740229928018
2018-03-23,-0.015474575878604235
2018-03-26,0.030803986956709384
2018-03-27,-0.023024588038285
2018-03-28,-0.003760956705284868
2018-03-29,0.014847898131540527
2018-04-02,-0.016366465631259652
2018-04-03,0.013928927857435047
2018-04-04,0.008640492094766694
2018-04-05,-0.0001847601929049203
2018-04-06,-0.019971532442642048
2018-04-09,0.0029560543221174296
2018-04-10,0.019942451459238786
2018-04-11,-0.001475828504885035
2018-04-12,0.009544227198206245
2018-04-13,-0.006465566448583315
2018-04-16,0.009147527968293101
2018-04-17,0.009490156326686705
2018-04-18,0.003194063745336484
2018-04-19,-0.004505416560140918
2018-04-20,-0.010258319557756801
2018-04-23,-0.00938903546491554
2018-04-24,-0.01243238889982945
2018-04-25,0.012962868859101695
2018-04-26,0.013165967165938097
2018-04-27,-0.010019596037781575
2018-04-30,-0.005090750814366385
2018-05-01,0.012083488694958344
2018-05-02,-0.00883266808243166
