Date,EL
2015-05-05,0.040220439567316024
2015-05-06,0.005984013651021858
2015-05-07,0.010409409075909704
2015-05-08,0.0010190881923208828
2015-05-11,-0.005655062499238861
2015-05-12,-0.003753324938617464
2015-05-13,-0.0005708551386182092
2015-05-14,0.021133109225558444
2015-05-15,-0.004922136441140257
2015-05-18,0.002472948978233136
2015-05-19,0.004485922914073681
2015-05-20,-0.0054703847379513615
2015-05-21,0.003030841845055532
2015-05-22,0.009736913999080832
2015-05-26,-0.019285848968615626
2015-05-27,0.006006018384524747
2015-05-28,-0.0034919922901835987
2015-05-29,-0.011644018340567275
2015-06-01,0.0034318989395059063
2015-06-02,-0.005357729503316033
2015-06-03,0.0011463932578459346
2015-06-04,0.0003429987608425389
2015-06-05,0.0008011130754654872
2015-06-08,0.0008004718070344641
2015-06-09,0.004798296805976987
2015-06-10,0.004547922949104555
2015-06-11,-0.007470045517404156
2015-06-12,-0.007982931191067744
2015-06-15,-0.006207607300593776
2015-06-16,0.01596326661536307
2015-06-17,0.0009106891597818745
2015-06-18,0.004891239351055399
2015-06-19,-0.00022655403470583924
2015-06-22,0.0001136458794397388
2015-06-23,-0.0070192622092934975
2015-06-24,-0.0026225543823840125
2015-06-25,-0.008344527380545474
2015-06-26,0.014409118044615976
2015-06-29,-0.02215915784020639
2015-06-30,0.007089007308507034
2015-07-01,0.011654929658396762
2015-07-02,-0.0017109055609765278
2015-07-06,-0.00674145807222537
2015-07-07,0.015069369969350932
2015-07-08,-0.0231185082032197
2015-07-09,0.00023187702239368946
2015-07-10,0.013918034202971885
2015-07-13,0.020132595949487353
2015-07-14,0.00022432295980445716
2015-07-15,0.0024663195392060633
2015-07-16,-0.0012302711593952242
2015-07-17,-0.0070537551745848415
2015-07-20,-0.001691419464214583
2015-07-21,0.008019584058849949
2015-07-22,0.0008966885698700189
2015-07-23,-0.001903368305499975
2015-07-24,-0.00841280372715092
2015-07-27,-0.017307616383774094
2015-07-28,0.013237871149978542
2015-07-29,0.018177719819916005
2015-07-30,-0.0010044007518413833
2015-07-31,-0.004691206720019658
2015-08-03,0.0044892073689786205
2015-08-04,0.007596926360221801
2015-08-05,0.009091843996113402
2015-08-06,-0.01065823424649659
2015-08-07,0.004775724281633531
2015-08-10,-0.006410979255471405
2015-08-11,0.004338591031651795
2015-08-12,-0.01595043296334564
2015-08-13,0.010918280369866862
2015-08-14,-0.011022915614794293
2015-08-17,-0.06777772100930535
2015-08-18,0.01231896411967437
2015-08-19,-0.004772113203683426
2015-08-20,-0.014864714333483908
2015-08-21,-0.02859550667178956
2015-08-24,-0.040962117074139104
2015-08-25,-0.01084100567213131
2015-08-26,0.035256822599881055
2015-08-27,0.02443685619266267
2015-08-28,0.0034968326330502286
2015-08-31,-0.007218367046732843
2015-09-01,-0.03184149463182462
2015-09-02,0.019552240741477656
2015-09-03,0.006730984942865614
2015-09-04,-0.02422123131109266
2015-09-08,0.0038784189819851544
2015-09-09,-0.015324873440733078
2015-09-10,-0.005885288145943357
2015-09-11,0.005393656260588298
2015-09-14,-0.0005235361943821681
2015-09-15,0.01335456608059582
2015-09-16,0.00917281883836174
2015-09-17,0.00960220464284145
2015-09-18,-0.015470287206174826
2015-09-21,0.01120480979145655
2015-09-22,-0.014774864058252235
2015-09-23,0.012928584161089107
2015-09-24,0.0024248225130196754
2015-09-25,0.015660616544368455
2015-09-28,-0.03234261164654384
2015-09-29,0.019950262478728886
2015-09-30,0.024768338286416114
2015-10-01,0.003346367375941073
2015-10-02,0.003459032931951711
2015-10-05,0.022775027121858304
2015-10-06,0.0
2015-10-07,-0.0012035032429948966
2015-10-08,0.011207388078025904
2015-10-09,0.006435620744621007
2015-10-12,0.0009473059287998797
2015-10-13,-0.017508675844978838
2015-10-14,0.0009628592282551196
2015-10-15,0.014676281288657833
2015-10-16,0.0049789965854099005
2015-10-19,-0.011442499677139617
2015-10-20,-0.0007163509763308262
2015-10-21,-0.004776587883742356
2015-10-22,0.014998880123950897
2015-10-23,-0.004492104013662068
2015-10-26,-0.003800331035930804
2015-10-27,-0.0026226368043742454
2015-10-28,-0.0050191547397120395
2015-10-29,-0.012132518836272976
2015-10-30,-0.021643815943106492
2015-11-02,0.08090969269189174
2015-11-03,-0.0016097010522571065
2015-11-04,-0.010710460407808098
2015-11-05,0.009662221761221446
2015-11-06,-0.01222139144677803
2015-11-09,-0.011906500337457548
2015-11-10,0.008741623562687817
2015-11-11,0.005153335178913698
2015-11-12,-0.017243484780906093
2015-11-13,-0.0200355379412559
2015-11-16,0.004718043353649337
2015-11-17,-0.011920762777454907
2015-11-18,0.020594979398392166
2015-11-19,0.009790888880756299
2015-11-20,-0.00201004153003681
2015-11-23,0.011967002436978236
2015-11-24,0.0018731142500629794
2015-11-25,0.001524647099336418
2015-11-27,-0.0012880988271812832
2015-11-30,-0.01371800048640881
2015-12-01,0.010817718025036616
2015-12-02,-0.01458275659985464
2015-12-03,0.000477353042979356
2015-12-04,0.019086345616461386
2015-12-07,0.0181430640968121
2015-12-08,0.001149763978895546
2015-12-09,-0.00964597726133165
2015-12-10,0.007189123028348288
2015-12-11,-0.02717048291414903
2015-12-14,0.012426432886388561
2015-12-15,0.022559528191339773
2015-12-16,0.020347920346710735
2015-12-17,-0.0005601973606530475
2015-12-18,-0.020177058709899942
2015-12-21,0.00915197366899334
2015-12-22,0.004988457863692286
2015-12-23,0.008008723590631872
2015-12-24,-0.006266670620503345
2015-12-28,-0.001576716908007203
2015-12-29,0.008346293652712111
2015-12-30,-0.004138701050688809
2015-12-31,-0.010894962465369473
2016-01-04,-0.009652741642415918
2016-01-05,0.00917365665959724
2016-01-06,-0.033178345557959954
2016-01-07,-0.02068386331469607
2016-01-08,-0.006120392076776615
2016-01-11,0.0007245718896855546
2016-01-12,0.016288624028881316
2016-01-13,-0.013415676371513197
2016-01-14,0.014199931255254317
2016-01-15,-0.02289998566773066
2016-01-19,0.018579473379255917
2016-01-20,-0.011325713999694731
2016-01-21,0.0044612794700120695
2016-01-22,0.028691513861671014
2016-01-25,-0.02590722735689155
2016-01-26,0.0014376525405725982
2016-01-27,-0.014236391472718601
2016-01-28,0.015655664138116254
2016-01-29,0.018640043036755927
2016-02-01,0.002463260004722967
2016-02-02,-0.005148578085593103
2016-02-03,0.016937618231616325
2016-02-04,0.006361134647466349
2016-02-05,0.04574143331351466
2016-02-08,-0.01494649390808922
2016-02-09,0.009037506342438162
2016-02-10,-0.021782769711388927
2016-02-11,-0.019554729085270894
2016-02-12,0.018100566306007648
2016-02-16,0.0035099632276112125
2016-02-17,0.01636227597375406
2016-02-18,0.013100790395472739
2016-02-19,0.004164256130555932
2016-02-22,0.0009821243048253603
2016-02-23,0.0
2016-02-24,0.0032708482809473693
2016-02-25,0.010466903889436718
2016-02-26,-0.009603185295175676
2016-02-29,-0.005011268815146908
2016-03-01,0.011715608931107235
2016-03-02,-0.00595238426692879
2016-03-03,0.0038108004828365516
2016-03-04,0.0037958683704608642
2016-03-07,-0.009940327090048218
2016-03-08,0.001200068767880369
2016-03-09,0.005014561540408691
2016-03-10,-0.0046637319342354155
2016-03-11,0.014601533778247244
2016-03-14,0.0077328697897163234
2016-03-15,-0.0003196923934047913
2016-03-16,-0.007356190695603559
2016-03-17,0.00902152792193922
2016-03-18,0.0024480273390434792
2016-03-21,-0.0005309317118563639
2016-03-22,-0.010092241336665309
2016-03-23,0.002146150058039087
2016-03-24,-0.0011778546790336408
2016-03-28,0.003538374561656621
2016-03-29,0.006089538859919363
2016-03-30,0.0026549401875806122
2016-03-31,-0.001164880655588174
2016-04-01,0.014207913913980796
2016-04-04,-0.0015679578239159442
2016-04-05,-0.004188475563708938
2016-04-06,0.006098631498219209
2016-04-07,-0.011914678362478726
2016-04-08,0.0070872669748272
2016-04-11,0.000419898089598858
2016-04-12,-0.0054591749827771485
2016-04-13,-0.0022169478557388933
2016-04-14,0.0020102104574311053
2016-04-15,0.00253377598356308
2016-04-18,0.008741759894223211
2016-04-19,0.012215419563258223
2016-04-20,-0.003919208873338631
2016-04-21,-0.027752151640900058
2016-04-22,0.0006389762351257655
2016-04-25,0.00819605394787759
2016-04-26,0.010240500385947149
2016-04-27,0.005016370236370582
2016-04-28,0.009878425009019365
2016-04-29,-0.012870775268919221
2016-05-02,0.013142620284090967
2016-05-03,-0.039534412304923605
2016-05-04,-0.0015007172667421687
2016-05-05,0.0013956307551357128
2016-05-06,0.007611491177491603
2016-05-09,-0.0026602065777181494
2016-05-10,0.019202343369068675
2016-05-11,-0.0063846940394801655
2016-05-12,-0.0033708992819629913
2016-05-13,-0.020610951399413713
2016-05-16,0.0014027333912554063
2016-05-17,-0.008298238647070355
2016-05-18,-0.016518403555854433
2016-05-19,0.005635885309099198
2016-05-20,-0.005823843800981443
2016-05-23,0.0027632153344188115
2016-05-24,0.015540625668402086
2016-05-25,-0.0010853730302019526
2016-05-26,-0.0032702784516321914
2016-05-27,0.006124361804165757
2016-05-31,-0.00239151966994966
2016-06-01,0.013184005376193797
2016-06-02,0.0022583308408263836
2016-06-03,-0.0013951044599597173
2016-06-06,-0.00010735968552888497
2016-06-07,0.000644594672293719
2016-06-08,-0.0025770849090548387
2016-06-09,-0.006459910748762843
2016-06-10,-0.00791092576208241
2016-06-13,-0.002839750532173113
2016-06-14,0.0017526523390918314
2016-06-15,-0.004811337922440817
2016-06-16,0.007691198019164069
2016-06-17,0.0025082205455808637
2016-06-20,0.012399280021412329
2016-06-21,0.0002148799202337237
2016-06-22,0.005263059803750192
2016-06-23,0.014531480933002383
2016-06-24,-0.05497614861880196
2016-06-27,-0.027750285438746913
2016-06-28,0.010890060358269782
2016-06-29,0.017235228183011708
2016-06-30,0.014602212198275177
2016-07-01,0.008789918029192156
2016-07-05,-0.005445807093447441
2016-07-06,-0.003175340971249052
2016-07-07,0.005712036478610738
2016-07-08,0.01594792172386761
2016-07-11,0.002902877927587033
2016-07-12,0.00010684305973240882
2016-07-13,0.00010738137953736349
2016-07-14,0.007824165563575791
2016-07-15,0.0039352070267411055
2016-07-18,-0.004555316949464205
2016-07-19,-0.005108092858902902
2016-07-20,0.00010669451878175806
2016-07-21,-0.006844175704108668
2016-07-22,0.003983866816739345
2016-07-25,-0.0006435110859659421
2016-07-26,-0.0012879426586167586
2016-07-27,-0.006878100172042045
2016-07-28,-0.0032462913731727827
2016-07-29,0.008576585117160196
2016-08-01,0.00570516861152548
2016-08-02,-0.0017125084474998165
2016-08-03,0.006111511790198421
2016-08-04,-0.0017050258777914218
2016-08-05,-0.0010674270072992265
2016-08-08,-0.003099293671228076
2016-08-09,0.0005361739189870818
2016-08-10,-0.004606591753042344
2016-08-11,-0.004090279998483881
2016-08-12,0.006160295340934763
2016-08-15,0.00107416878386557
2016-08-16,-0.008369251097984476
2016-08-17,0.006491786516195086
2016-08-18,0.022360832651292517
2016-08-19,-0.035436050658059215
2016-08-22,-0.0038155544504350214
2016-08-23,0.002079429511773201
2016-08-24,-0.011685271849234957
2016-08-25,0.008066333470533316
2016-08-26,-0.003507516468097549
2016-08-29,0.002758856844353952
2016-08-30,-0.010895739160846407
2016-08-31,-0.00712139010626911
2016-09-01,-0.003137692215154919
2016-09-02,0.0075322696626285435
2016-09-06,-0.0016740938281537554
2016-09-07,-0.014082789077623503
2016-09-08,-0.001360412686200796
2016-09-09,-0.006130003263983719
2016-09-12,0.013934866504358379
2016-09-13,-0.010476638792239257
2016-09-14,-0.003756942128232965
2016-09-15,0.003999691590045984
2016-09-16,-0.0015935031150106083
2016-09-19,-0.0038761959786506317
2016-09-20,-0.0009151994178290268
2016-09-21,0.010882083776616813
2016-09-22,0.005552226697276064
2016-09-23,-0.0066483481564014735
2016-09-26,0.0019281600669553978
2016-09-27,0.012115128201937608
2016-09-28,-0.010515957730693248
2016-09-29,-0.017862572730199866
2016-09-30,0.01945390781120926
2016-10-03,-0.00553298497695065
2016-10-04,-0.007266940200677641
2016-10-05,0.00594748803720524
2016-10-06,0.004093401108847816
2016-10-07,-0.0054354893541815885
2016-10-10,-0.0034152621187002463
2016-10-11,-0.0028566161663646783
2016-10-12,0.010311815156674786
2016-10-13,-0.0003399773676902029
2016-10-14,-0.009302833528394672
2016-10-17,0.002404956749214149
2016-10-18,0.001484979171461509
2016-10-19,-0.0007986726816044953
2016-10-20,-0.014840013790279771
2016-10-21,0.002433561029696829
2016-10-24,0.0013870475071402488
2016-10-25,-0.00519444478317288
2016-10-26,-0.004873502942439156
2016-10-27,0.0018651729124363747
2016-10-28,0.0057034904802515385
2016-10-31,0.008332211861962868
2016-11-01,-0.009526041614723035
2016-11-02,-0.05446094777192245
2016-11-03,-0.024877637740476688
2016-11-04,-0.006912179665279572
2016-11-07,0.019488489807799603
2016-11-08,-0.00310271312910837
2016-11-09,0.000995661352088284
2016-11-10,-0.027117554512442688
2016-11-11,0.001917564131485916
2016-11-14,-0.009698302924733282
2016-11-15,0.0019327472039114557
2016-11-16,-0.009517552428388809
2016-11-17,0.014283802051874295
2016-11-18,-0.008961943071500444
2016-11-21,0.005296214489863615
2016-11-22,-0.0011560422804948178
2016-11-23,0.0006433543685735454
2016-11-25,0.011184868570647488
2016-11-28,0.0016605212216886933
2016-11-29,0.0021674268286628884
2016-11-30,-0.011576260648331838
2016-12-01,-0.02303776845137162
2016-12-02,-0.0009218801035142388
2016-12-05,0.017405162572295962
2016-12-06,0.003887881782713487
2016-12-07,0.01123169535677171
2016-12-08,0.012255910019945082
2016-12-09,0.005296773132034804
2016-12-12,-0.018567130888392014
2016-12-13,0.006391789398514369
2016-12-14,-0.009780681312046346
2016-12-15,-0.004874449203560727
2016-12-16,-0.01869017454877997
2016-12-19,0.0019702414763071996
2016-12-20,0.01769808372879189
2016-12-21,0.006311709322205816
2016-12-22,0.00844886169854786
2016-12-23,-0.005077387193519356
2016-12-27,-0.0019138993136368354
2016-12-28,-0.01291054932045832
2016-12-29,0.0006474401617655445
2016-12-30,-0.010094695194149184
2017-01-03,0.010982002623570741
2017-01-04,0.0177163171305339
2017-01-05,-0.0012705294296564418
2017-01-06,0.0071247930928572956
2017-01-09,-0.011622486914736774
2017-01-10,-0.011374933731145176
2017-01-11,0.01266955225811972
2017-01-12,0.010341005297365147
2017-01-13,-0.004422664992478453
2017-01-17,0.013453326603960702
2017-01-18,-0.007263856156973003
2017-01-19,-0.004793575664810756
2017-01-20,0.009380115024925306
2017-01-23,0.00025128738179436283
2017-01-24,0.014313179624701355
2017-01-25,0.015100450232234719
2017-01-26,-0.0006095214217353151
2017-01-27,-0.012201485601636364
2017-01-30,-0.0011113261283804965
2017-01-31,0.00420407462004313
2017-02-01,-0.015884808814606632
2017-02-02,0.026026213331632242
2017-02-03,0.012438939566126628
2017-02-06,-0.0024094465179911317
2017-02-07,0.007003882123713501
2017-02-08,-0.010911490837370419
2017-02-09,0.002061115933246649
2017-02-10,-0.0008470094992515387
2017-02-13,0.0
2017-02-14,0.00799096688491141
2017-02-15,0.0034835462580382615
2017-02-16,-0.0032318256387980915
2017-02-17,0.02077594862024057
2017-02-21,-0.004235516808793638
2017-02-22,-0.0051982833939349105
2017-02-23,-0.0021377285515912225
2017-02-24,0.0008361261413696308
2017-02-27,-0.009313272848723408
2017-02-28,-0.00144626515057944
2017-03-01,0.01448380256664783
2017-03-02,-0.013444370321953003
2017-03-03,0.00036209001125708795
2017-03-06,-0.0028933291495196745
2017-03-07,0.0007252013812737435
2017-03-08,0.0019335576358174844
2017-03-09,-0.0006034781694522762
2017-03-10,0.03499065899162779
2017-03-13,-0.0047797962926121595
2017-03-14,-0.006910964175343759
2017-03-15,0.006487328370240908
2017-03-16,0.0029296531770217626
2017-03-17,0.004440230820927482
2017-03-20,0.0063987678136121495
2017-03-21,-0.00034686849621567983
2017-03-22,0.0005781193829226261
2017-03-23,-0.00011579138726869331
2017-03-24,-0.005894522726056617
2017-03-27,-0.0022091141502350586
2017-03-28,-0.0024468148044896054
2017-03-29,-0.0010514466791208266
2017-03-30,-0.002105007980834128
2017-03-31,-0.006444662295716164
2017-04-03,-0.015213532164457089
2017-04-04,0.018682303410830103
2017-04-05,0.002116093543928388
2017-04-06,-0.010206584650984674
2017-04-07,-0.0026075221120198666
2017-04-10,0.00677352852446611
2017-04-11,0.0015347558735001599
2017-04-12,0.0008247959715228514
2017-04-13,0.00023557547866182027
2017-04-17,0.004944726400956112
2017-04-18,0.010895022042615832
2017-04-19,-0.007764720072589548
2017-04-20,0.004788729726118879
2017-04-21,-0.009880127120970084
2017-04-24,0.009509203731756788
2017-04-25,0.016164836215300626
2017-04-26,0.004920637023087648
2017-04-27,-0.0044408984047439315
2017-04-28,-0.003203062570418802
2017-05-01,0.0004591476838442521
2017-05-02,0.003440961286883981
2017-05-03,0.04366678966672066
2017-05-04,0.006133885632874314
2017-05-05,0.01088603830111623
2017-05-08,-0.002692088438712381
2017-05-09,0.003995439985980953
2017-05-10,0.01183031581005567
2017-05-11,-0.012543000332876808
2017-05-12,0.00032328265298020575
2017-05-15,-0.003443324820701976
2017-05-16,-0.007666585144450733
2017-05-17,0.0021761864366580674
2017-05-18,-0.00781746115829407
2017-05-19,0.01083357401162588
2017-05-22,0.0062794069967215815
2017-05-23,-0.010328204707787614
2017-05-24,0.011305410659723014
2017-05-25,0.0060195460208718465
2017-05-26,0.00482549269753596
2017-05-30,0.0030953030106348756
2017-05-31,0.0015958931632813478
2017-06-01,0.004461291556199898
2017-06-02,0.0166032632014097
2017-06-05,0.0017686778784797852
2017-06-06,-0.0007270601508977403
2017-06-07,0.0029098317780291705
2017-06-08,-0.004766194219165576
2017-06-09,0.0031231555456430193
2017-06-12,-0.003528666715065576
2017-06-13,0.006561727883100277
2017-06-14,0.005380722526793447
2017-06-15,0.004014117245075388
2017-06-16,-0.0005126370512419376
2017-06-19,0.007077001041598807
2017-06-20,-0.01160990161360409
2017-06-21,0.0028847243006711043
2017-06-22,0.0015413011099754126
2017-06-23,-0.00502703617545619
2017-06-26,-0.005051740658740589
2017-06-27,-0.0009327171858091177
2017-06-28,0.004148891782286945
2017-06-29,-0.012291868113370241
2017-06-30,0.00376476367122347
2017-07-03,-0.0017713539667392197
2017-07-05,-0.0009390831213755835
2017-07-06,-0.009193708235099574
2017-07-07,-0.0059046917133023236
2017-07-10,-0.00010606562337256431
2017-07-11,-0.004349241144076643
2017-07-12,0.007031745764128461
2017-07-13,0.002222078746117795
2017-07-14,0.006122403463207249
2017-07-17,0.00933817858356889
2017-07-18,0.000935363249499277
2017-07-19,0.006750613340466671
2017-07-20,0.001753377811630319
2017-07-21,0.00865004319647511
2017-07-24,-0.002041830893262375
2017-07-25,0.010230559151905405
2017-07-26,0.0017210691648863463
2017-07-27,0.006166602506566532
2017-07-28,-0.005325041497097338
2017-07-31,-0.00010083871281507673
2017-08-01,-0.003838634985718792
2017-08-02,-0.0012169839642708347
2017-08-03,-0.0032491024094994936
2017-08-04,0.004176458165580543
2017-08-07,0.01978062175328743
2017-08-08,0.00527223953669731
2017-08-09,0.02681580987780441
2017-08-10,-0.02004462671363383
2017-08-11,-0.020060788361426773
2017-08-14,0.014852037128107787
2017-08-15,-0.0008900981779788042
2017-08-16,0.00029715810385644303
2017-08-17,-0.02720883117722439
2017-08-18,0.07729851289842427
2017-08-21,0.005286938057204482
2017-08-22,-0.011927042173066837
2017-08-23,-0.007224030883464128
2017-08-24,0.014935825495764332
2017-08-25,0.004622222462192349
2017-08-28,-0.005070591116874468
2017-08-29,0.0007574544319861598
2017-08-30,-0.0003784008748862755
2017-08-31,0.012587485221929873
2017-09-01,0.008785948129388377
2017-09-05,0.00018509690806545187
2017-09-06,0.0011116195174023513
2017-09-07,0.0014807206246167937
2017-09-08,0.0053591334156686266
2017-09-11,-0.0006434864520077355
2017-09-12,0.0014712110759269592
2017-09-13,0.00697896886526661
2017-09-14,0.0031918054244317595
2017-09-15,-0.002908758652275689
2017-09-18,0.005287495572080969
2017-09-19,0.0007254370617530981
2017-09-20,-0.0010872907421527467
2017-09-21,-0.017962488894518125
2017-09-22,-0.006189353301599421
2017-09-25,0.0037180374889114187
2017-09-26,-0.00018501121645064789
2017-09-27,0.00518679059919358
2017-09-28,-0.01999605995060405
2017-09-29,0.014010247710059875
2017-10-02,0.003338259625039086
2017-10-03,0.002310613195348532
2017-10-04,0.01373887974074206
2017-10-05,0.0007277672671102131
2017-10-06,-0.0025447991882022736
2017-10-09,-0.0010023505157823465
2017-10-10,-0.00036498900555759217
2017-10-11,0.0012775068603021467
2017-10-12,-0.002187326809228063
2017-10-13,0.013791224125936807
2017-10-16,0.0025226340129949065
2017-10-17,-0.0069194292999539275
2017-10-18,-0.004795980997079341
2017-10-19,-0.0025459533440240767
2017-10-20,-0.008204221840274029
2017-10-23,0.0024815646712919026
2017-10-24,0.010727032730200481
2017-10-25,0.007982816755748523
2017-10-26,0.006029418749142534
2017-10-27,0.0007154982259651721
2017-10-30,-0.00911774861930248
2017-10-31,0.008660302335502301
2017-11-01,0.09221028962707689
2017-11-02,-0.01613149791940849
2017-11-03,0.012983271956321207
2017-11-06,-0.004847411929709944
2017-11-07,0.009081803425968094
2017-11-08,0.007036680311972576
2017-11-09,0.0056873697906991705
2017-11-10,0.006705462088038683
2017-11-13,0.013722767691906057
2017-11-14,-0.002374973323395757
2017-11-15,-0.011188601858202252
2017-11-16,0.00826581893318279
2017-11-17,-0.007561430487189269
2017-11-20,0.00392980148920774
2017-11-21,0.0025564603323029456
2017-11-22,0.002708857398092901
2017-11-24,0.002781416012517912
2017-11-27,-0.008241514931815686
2017-11-28,0.0012785030934479025
2017-11-29,-0.008004512368336547
2017-11-30,0.00726217118345196
2017-12-01,-0.0004808015763054785
2017-12-04,0.00456843776819249
2017-12-05,-0.006701698342421181
2017-12-06,-0.0002411387878358262
2017-12-07,0.005704653965374673
2017-12-08,0.003594491916085074
2017-12-11,-0.0012732850768298887
2017-12-12,-0.004144869008712249
2017-12-13,0.024009967505588925
2017-12-14,-0.0010942088520887738
2017-12-15,0.014161431787929946
2017-12-18,-0.0017742430733016512
2017-12-19,-0.011979341522171172
2017-12-20,-0.0011732773855838152
2017-12-21,-0.000861518909393455
2017-12-22,0.001332437348660731
2017-12-26,0.008610750958399915
2017-12-27,-0.008537238920185763
2017-12-28,0.0010956601760168105
2017-12-29,-0.0050820849034365345
2018-01-02,0.0027506877376759498
2018-01-03,0.01591010680821925
2018-01-04,0.004706490646196659
2018-01-05,-0.00184320288746187
2018-01-08,0.007538937297745907
2018-01-09,0.0055738611650628656
2018-01-10,-0.010478345151381907
2018-01-11,-0.009438289484781981
2018-01-12,-0.004338054351584408
2018-01-16,0.001011303508329675
2018-01-17,0.026426485858362714
2018-01-18,-0.008178082675088794
2018-01-19,0.026492365761626946
2018-01-22,0.003123866113126539
2018-01-23,0.013716844292233521
2018-01-24,-0.0034374460442174737
2018-01-25,0.006752180824680654
2018-01-26,0.003936712566013245
2018-01-29,-0.008060315542568697
2018-01-30,0.00021959502904467243
2018-01-31,-0.012222806836881372
2018-02-01,-0.0029639265593294217
2018-02-02,-0.0012634445349776202
2018-02-05,-0.0006696187237794637
2018-02-06,0.021742311057401542
2018-02-07,-0.018291683776131107
2018-02-08,-0.024125695567518313
2018-02-09,0.02502648166060295
2018-02-12,0.01692033701372142
2018-02-13,0.0034291190160198326
2018-02-14,0.016218507266340776
2018-02-15,-0.0007152677150434883
2018-02-16,0.010097777494479931
2018-02-20,-0.011982497671231385
2018-02-21,0.0033732907764643105
2018-02-22,0.00235979630753258
2018-02-23,0.015983220215100014
2018-02-26,0.006320791228602296
2018-02-27,-0.021901851915634873
2018-02-28,-0.00958688794248519
2018-03-01,0.0007227298010188399
2018-03-02,0.015229715146124922
2018-03-05,0.007039118976010839
2018-03-06,0.007342380548487348
2018-03-07,0.006097441179689911
2018-03-08,0.005851729831036323
2018-03-09,0.004571385913766379
2018-03-12,0.002205754378925784
2018-03-13,0.002820480270182113
2018-03-14,-0.004733476411993731
2018-03-15,-0.006685248557223966
2018-03-16,0.014917977347662648
2018-03-19,-0.002803126159271141
2018-03-20,0.016042969162444187
2018-03-21,-0.013967534621323163
2018-03-22,-0.011154392693678128
2018-03-23,-0.004844457510595035
2018-03-26,0.030667935910901667
2018-03-27,-0.010256056927758217
2018-03-28,-0.00449948222455987
2018-03-29,0.02526925870602481
2018-04-02,-0.013692441134583788
2018-04-03,0.011579977379016615
2018-04-04,0.007497870748128355
2018-04-05,0.00651134099299977
2018-04-06,-0.00811992511564641
2018-04-09,0.0005326039457778098
2018-04-10,0.013104561340106624
2018-04-11,0.0007878235844867021
2018-04-12,-0.006101674802342583
2018-04-13,-0.017690900153329636
2018-04-16,0.01350718443758514
2018-04-17,0.015183797901023643
2018-04-18,-0.0039842100611547915
2018-04-19,-0.0043934880312326285
2018-04-20,-0.0204174775163668
2018-04-23,-0.005244612265654758
2018-04-24,-0.00729956230820672
2018-04-25,-0.002587294491348535
2018-04-26,0.007508766758270502
2018-04-27,0.007791964948084873
2018-04-30,-0.004370273123560642
2018-05-01,-0.021338291780647944
