Date,OKE
2015-10-08,0.0059172858502078984
2015-10-09,0.012276149590418006
2015-10-12,-0.019707097500830772
2015-10-13,-0.017267921484343196
2015-10-14,-0.008392544894069931
2015-10-15,0.021158753150862797
2015-10-16,0.005698062914209601
2015-10-19,-0.01287671257744838
2015-10-20,-0.0052179476581349915
2015-10-21,-0.019145233066112932
2015-10-22,-0.01925109953643711
2015-10-23,-0.012268267997410542
2015-10-26,-0.04499036173059834
2015-10-27,-0.038439261254918033
2015-10-28,0.011121232868948505
2015-10-29,0.007721313553683773
2015-10-30,0.01923096517368239
2015-11-02,0.01415075333415694
2015-11-03,-0.009592657320676379
2015-11-04,-0.014969573978830697
2015-11-05,-0.06525631016790412
2015-11-06,0.00733208473690139
2015-11-09,-0.025316408570827287
2015-11-10,-0.0006494448993017432
2015-11-11,-0.04158575180478319
2015-11-12,-0.04338957795305365
2015-11-13,0.009567662595211246
2015-11-16,0.04317330508567219
2015-11-17,-0.04239602203666881
2015-11-18,0.029515145406774135
2015-11-19,-0.0109211999054315
2015-11-20,-0.013112662310604262
2015-11-23,0.01713281486909124
2015-11-24,0.04090770303653657
2015-11-25,0.004292800363471683
2015-11-27,-0.031239891174277612
2015-11-30,0.0006792204808641067
2015-12-01,-0.00915885119111548
2015-12-02,-0.07600111680728627
2015-12-03,-0.007410202637030627
2015-12-04,-0.07428126317197958
2015-12-07,-0.12822578619862157
2015-12-08,-0.007400988532260788
2015-12-09,0.034483100551014
2015-12-10,0.004504457114374638
2015-12-11,-0.0892381377524698
2015-12-14,0.01427888751650408
2015-12-15,0.035922855278187615
2015-12-16,-0.02155613377203558
2015-12-17,-0.04885030399852586
2015-12-18,-0.04682779587783337
2015-12-21,0.15425250494774878
2015-12-22,0.05812321669670717
2015-12-23,0.05060563938445917
2015-12-24,-0.006998642735816074
2015-12-28,0.0
2015-12-29,-0.002902290509216643
2015-12-30,-0.02536405989547441
2015-12-31,0.05204790632541556
2016-01-04,0.02798081812436659
2016-01-05,0.0007890009675344256
2016-01-06,-0.04532923157159974
2016-01-07,-0.059455133837178153
2016-01-08,0.011852555170600798
2016-01-11,-0.019088710067229786
2016-01-12,-0.033613427374086235
2016-01-13,-0.040274823090929224
2016-01-14,0.08631370609426048
2016-01-15,-0.03687419416257198
2016-01-19,-0.05241556062831776
2016-01-20,-0.036075192419777524
2016-01-21,0.128742562012224
2016-01-22,0.1096373430138946
2016-01-25,-0.05896423278363505
2016-01-26,0.028789245702162125
2016-01-27,-0.04814823859307582
2016-01-28,0.06195926866125001
2016-01-29,0.04182302223558265
2016-02-01,-0.05901239562369964
2016-02-02,-0.01365177120408545
2016-02-03,0.06574379164795907
2016-02-04,0.03449676020898962
2016-02-05,0.001961538387847961
2016-02-08,-0.09318716380290382
2016-02-09,-0.10924002695070878
2016-02-10,0.013572362026414542
2016-02-11,-0.06169282000262066
2016-02-12,0.02854216666536491
2016-02-16,0.042121005666705846
2016-02-17,0.03328568382147856
2016-02-18,-0.0248501690216969
2016-02-19,-0.025011996609318743
2016-02-22,0.03581838054653241
2016-02-23,-0.004206124247221443
2016-02-24,0.009854927787902756
2016-02-25,-0.006970595862889728
2016-02-26,0.07674329921905354
2016-02-29,0.04302472765836152
2016-03-01,0.00833347893397307
2016-03-02,0.05661098196154035
2016-03-03,0.04028200731079323
2016-03-04,-0.009022486130757512
2016-03-07,0.04817893613309043
2016-03-08,-0.05103109249500559
2016-03-09,0.009534371645498307
2016-03-10,0.03626737966621607
2016-03-11,0.03208178260639993
2016-03-14,-0.004591980897778236
2016-03-15,-0.0163235647760146
2016-03-16,0.06457410441762579
2016-03-17,0.024059568203796955
2016-03-18,0.019854359826432022
2016-03-21,-0.03666455094175991
2016-03-22,0.017514521791649473
2016-03-23,-0.05858941365098458
2016-03-24,0.008437919607347633
2016-03-28,-0.01220318361791417
2016-03-29,0.004588501366563857
2016-03-30,0.020379443960937493
2016-03-31,0.028237281636679823
2016-04-01,-0.03784342097189286
2016-04-04,-0.012530359016286408
2016-04-05,0.0021146561030420674
2016-04-06,0.02778769308740947
2016-04-07,-0.00924029031229956
2016-04-08,0.035924196431988964
2016-04-11,0.0020007634684287012
2016-04-12,0.07653871657164224
2016-04-13,-0.015146612293785111
2016-04-14,-0.004080531049417191
2016-04-15,-0.0018906220328003265
2016-04-18,0.015471719463510114
2016-04-19,0.06934078953941603
2016-04-20,0.011922273110079429
2016-04-21,0.0002871604994909571
2016-04-22,0.02872773814610463
2016-04-25,-0.012008099266427208
2016-04-26,0.024307521331769166
2016-04-27,0.02290306484200033
2016-04-28,-0.02455122899246509
2016-04-29,0.016592096371491838
2016-05-02,-0.004702546351334713
2016-05-03,-0.005280976856440689
2016-05-04,0.06649899119856495
2016-05-05,0.020697165770922954
2016-05-06,0.02079046743461266
2016-05-09,-0.01332655395746063
2016-05-10,0.021406782294882687
2016-05-11,-0.00024982234350545696
2016-05-12,0.005490108100994817
2016-05-13,0.018615679900506388
2016-05-16,0.018762054662492034
2016-05-17,0.0050223783687177725
2016-05-18,-0.04497835894008817
2016-05-19,0.035135673637131104
2016-05-20,0.012036788600302106
2016-05-23,-0.008801448243244026
2016-05-24,0.0007199956250210082
2016-05-25,0.03285354921368189
2016-05-26,-0.011608740115782834
2016-05-27,0.0037583776481724396
2016-05-31,0.012169456782747057
2016-06-01,0.01202337143002441
2016-06-02,-0.000914061357210505
2016-06-03,0.006860255238184676
2016-06-06,0.024302002919851295
2016-06-07,0.014633826062835587
2016-06-08,-0.0021854517949108088
2016-06-09,0.019054269354572106
2016-06-10,-0.028798986327162157
2016-06-13,-0.004646949479230167
2016-06-14,0.015562639033004366
2016-06-15,-0.014448240154897651
2016-06-16,-0.0026653837588311857
2016-06-17,0.014921866349420165
2016-06-20,0.010313714353788583
2016-06-21,0.016724549218970486
2016-06-22,-0.008758561940078735
2016-06-23,0.009913712765309723
2016-06-24,-0.02219387024825137
2016-06-27,-0.026189487222600394
2016-06-28,0.028462791041558688
2016-06-29,0.031379455148151214
2016-06-30,0.00253480626098046
2016-07-01,0.002529444334773423
2016-07-05,-0.00924974334893569
2016-07-06,0.005941148078004721
2016-07-07,-0.008859054025872615
2016-07-08,0.007874291595003857
2016-07-11,0.0016891269307692802
2016-07-12,0.022765529008118124
2016-07-13,-0.024319998885909966
2016-07-14,0.003168801695494272
2016-07-15,0.01326581092624024
2016-07-18,-0.00872813466390776
2016-07-19,-0.003983429389259552
2016-07-20,-0.005682945926506311
2016-07-21,-0.02032150824713974
2016-07-22,-0.004969852453188817
2016-07-25,-0.013463419349743488
2016-07-26,-0.002421290911869378
2016-07-27,-0.030009031899898675
2016-07-28,0.002729879991066886
2016-07-29,0.0161069346269076
2016-08-01,-0.04018746989298949
2016-08-02,0.022098196038741857
2016-08-03,0.043468271272937065
2016-08-04,-0.00519540225899362
2016-08-05,-0.001999824845581588
2016-08-08,0.01491912308131016
2016-08-09,-0.007020976107101395
2016-08-10,-0.00596544198081872
2016-08-11,0.02489437195164035
2016-08-12,0.016048532191214937
2016-08-15,-0.001707628976487019
2016-08-16,0.007269522921313554
2016-08-17,0.01783066507588571
2016-08-18,0.03482792803930135
2016-08-19,0.0018138891632915044
2016-08-22,-0.03299142659536258
2016-08-23,0.004368676486263601
2016-08-24,-0.02402676514304436
2016-08-25,-0.0021217163640963044
2016-08-26,-0.0008507273402542648
2016-08-29,0.008088478080005235
2016-08-30,-0.004222962017008558
2016-08-31,-0.005725172458832861
2016-09-01,0.006824269791215309
2016-09-02,0.022241083496694847
2016-09-06,0.020720840285150866
2016-09-07,0.01339867000408379
2016-09-08,0.021634808619988455
2016-09-09,-0.042941324068316855
2016-09-12,0.010038676057539275
2016-09-13,-0.04766721406283403
2016-09-14,-0.005324608976964629
2016-09-15,0.002783442011752957
2016-09-16,-0.016015109362636948
2016-09-19,0.028428768058114784
2016-09-20,-0.0078074958718016285
2016-09-21,0.0408332443756505
2016-09-22,0.014303563311042211
2016-09-23,-0.020548003821304506
2016-09-26,0.004524855249058657
2016-09-27,-0.0008190255329085794
2016-09-28,0.049999835940089055
2016-09-29,-0.005854372811139097
2016-09-30,0.008833208336917808
2016-10-03,-0.005448061867426746
2016-10-04,-0.030718074512613658
2016-10-05,0.0008073867443851857
2016-10-06,0.001815352372332546
2016-10-07,-0.006241264689992088
2016-10-10,0.02005708331937539
2016-10-11,-0.01052680835979003
2016-10-12,0.007828238553512445
2016-10-13,-0.008165674696795633
2016-10-14,0.006626755690968933
2016-10-17,-0.013565073481935808
2016-10-18,0.011729077797375753
2016-10-19,0.020187763957949745
2016-10-20,-0.0025468913232252754
2016-10-21,-0.005499811576428426
2016-10-24,-0.005135418042236606
2016-10-25,-0.023823648249397977
2016-10-26,0.0012205257811066517
2016-10-27,-0.0021602161649937335
2016-10-28,-0.006802741904851528
2016-10-31,0.0051890270236094604
2016-11-01,0.0026845327231272975
2016-11-02,-0.04056880213900549
2016-11-03,-0.0032192262013068795
2016-11-04,0.004522083810796884
2016-11-07,0.030653909722389017
2016-11-08,0.029533662864022814
2016-11-09,-0.002221859467290921
2016-11-10,-0.006884206683139382
2016-11-11,-0.02303776254103873
2016-11-14,-0.0022955216048933247
2016-11-15,0.04434250000809947
2016-11-16,-0.004807188627735104
2016-11-17,0.002817652178187968
2016-11-18,0.01184023643041665
2016-11-21,0.04561707282683769
2016-11-22,0.014036087479865733
2016-11-23,0.00916605720585495
2016-11-25,-0.0037072314190719213
2016-11-28,-0.017302450279402692
2016-11-29,-0.007194241527642253
2016-11-30,0.047482987110590624
2016-12-01,-0.009284874117132746
2016-12-02,0.004961798609894652
2016-12-05,0.031632569852160675
2016-12-06,-0.005317029651754623
2016-12-07,0.01728402160675202
2016-12-08,0.014363553365118298
2016-12-09,-0.015541452156734525
2016-12-12,0.0035081907973981696
2016-12-13,0.009788458603184003
2016-12-14,-0.0070971284486740505
2016-12-15,0.006275964668809975
2016-12-16,0.012127577449846383
2016-12-19,-0.005477475908927221
2016-12-20,0.00981091766738329
2016-12-21,-0.0022163709598641557
2016-12-22,-0.010761391905175444
2016-12-23,0.01346918423703336
2016-12-27,0.0057932835211973455
2016-12-28,-0.02303965880907677
2016-12-29,0.005375807389508047
2016-12-30,-0.009830887846597358
2017-01-03,0.023340509776672125
2017-01-04,-0.002553134551871672
2017-01-05,0.003925025168819207
2017-01-06,-0.015808103386330208
2017-01-09,-0.007253855631151551
2017-01-10,-0.024530456640482146
2017-01-11,0.021223500264339723
2017-01-12,-0.012050409014182084
2017-01-13,-0.004595813056065712
2017-01-17,0.0
2017-01-18,0.004439493590104426
2017-01-19,-0.010608079804619197
2017-01-20,0.011257995086405348
2017-01-23,-0.01236951219011495
2017-01-24,0.0069778804181577225
2017-01-25,-0.012970658997135343
2017-01-26,-9.108745290087317e-05
2017-01-27,-0.0003642668087636691
2017-01-30,-0.020761242859338003
2017-01-31,0.024920883305650454
2017-02-01,-0.02014134181493865
2017-02-02,0.028888906224108002
2017-02-03,0.016018543748699043
2017-02-06,-0.020194860567237516
2017-02-07,-0.016995187439453496
2017-02-08,0.0005520868660495726
2017-02-09,0.013235030135076986
2017-02-10,0.003447043664174254
2017-02-13,-0.005242869580820875
2017-02-14,-0.0012724421783550932
2017-02-15,-0.008371370940483902
2017-02-16,-0.008441925277154372
2017-02-17,-0.007218276645753474
2017-02-21,0.010812792442646657
2017-02-22,-0.012910347571566394
2017-02-23,0.02092700172519879
2017-02-24,-0.02708666339909438
2017-02-27,0.003574196008503394
2017-02-28,0.013120761527809943
2017-03-01,0.02479214316576739
2017-03-02,-0.0025278853244837807
2017-03-03,0.021176549957707902
2017-03-06,0.003367732395028966
2017-03-07,-0.0005299031089077699
2017-03-08,-0.031989952222520324
2017-03-09,-0.0047474380219222345
2017-03-10,-0.003301789199979699
2017-03-13,-0.0064424254627585276
2017-03-14,-0.032975181029058054
2017-03-15,0.027586278572297562
2017-03-16,-0.007456915651342433
2017-03-17,-0.0078885889510244
2017-03-20,0.00795131359560064
2017-03-21,-0.018031676994992196
2017-03-22,0.00803375065261136
2017-03-23,-0.008539184511058284
2017-03-24,0.016268022129552584
2017-03-27,-0.0001882901779417523
2017-03-28,-0.000564796582463778
2017-03-29,0.031473627750864486
2017-03-30,0.0034714901191743586
2017-03-31,0.009468247807027819
2017-04-03,-0.0023447451092717397
2017-04-04,0.011390438230920896
2017-04-05,-0.00017901613689563778
2017-04-06,0.007151999474152904
2017-04-07,-0.0024855883576976323
2017-04-10,-0.00462712438122892
2017-04-11,-0.0037545344039555673
2017-04-12,-0.00699934468127128
2017-04-13,-0.012832278886210413
2017-04-17,-0.003844583071144214
2017-04-18,0.007535378318502595
2017-04-19,-0.01641745134410022
2017-04-20,-0.0024104882517106407
2017-04-21,-0.004833871379402055
2017-04-24,0.006351572261691141
2017-04-25,0.01596433944069653
2017-04-26,-0.004202336282063013
2017-04-27,-0.016238400076262205
2017-04-28,-0.007545863253898832
2017-05-01,0.007793354624593851
2017-05-02,-0.01357993202238117
2017-05-03,-0.0030592609413419014
2017-05-04,-0.053701685756789685
2017-05-05,0.02634783804264762
2017-05-08,0.007899080486369003
2017-05-09,-0.010972080716661003
2017-05-10,0.01267842641726058
2017-05-11,0.0029342180036515675
2017-05-12,-0.005266066552486182
2017-05-15,0.00549025057040331
2017-05-16,-0.007605260620602516
2017-05-17,-0.022400999460588933
2017-05-18,0.0014066998105775053
2017-05-19,0.03231656368842217
2017-05-22,0.004471882740487265
2017-05-23,0.011033646970570743
2017-05-24,0.010530231031858905
2017-05-25,-0.021220013583458153
2017-05-26,0.0005804771676232168
2017-05-30,-0.03559659511784741
2017-05-31,-0.003410386510260155
2017-06-01,0.015499445926659083
2017-06-02,-0.01783967353065341
2017-06-05,-0.004641936290527671
2017-06-06,0.013787632484193457
2017-06-07,-0.022599700403101552
2017-06-08,-0.007775835189173019
2017-06-09,0.019797748069844356
2017-06-12,0.010920276354851044
2017-06-13,0.004400995742091629
2017-06-14,-0.008365200509489412
2017-06-15,-0.0162682421560868
2017-06-16,0.040628907821221194
2017-06-19,-0.014910561454763105
2017-06-20,-0.05397360063700629
2017-06-21,-0.0018946752405211154
2017-06-22,0.00801542842524161
2017-06-23,0.029294523184347776
2017-06-26,0.02744480067910593
2017-06-27,0.002769735842804044
2017-06-28,0.004341451928753237
2017-06-29,0.01218036023223834
2017-06-30,0.012422617013107873
2017-07-03,-0.0024927403956783722
2017-07-05,-0.02460091560968236
2017-07-06,0.03645349911127771
2017-07-07,-0.01730081783819315
2017-07-10,-0.013348601085773293
2017-07-11,-0.0023528849861734757
2017-07-12,0.022995461234452508
2017-07-13,0.007877078703014462
2017-07-14,0.013343267802366165
2017-07-17,0.007712663288093058
2017-07-18,0.0
2017-07-19,0.015307031183737996
2017-07-20,0.00735411676228126
2017-07-21,-0.0062054506564857
2017-07-24,0.007897211203491183
2017-07-25,0.016399455881186187
2017-07-26,-0.0034062844698362627
2017-07-27,0.0185284808132824
2017-07-28,-0.002825677656081882
2017-07-31,0.0019479137606672747
2017-08-01,0.0028282872452878305
2017-08-02,-0.02414917367368985
2017-08-03,-0.014007213747567193
2017-08-04,-0.005942440605363419
2017-08-07,-0.008593214654054715
2017-08-08,-0.009798670283525546
2017-08-09,0.003996329816567723
2017-08-10,-0.010424346362502779
2017-08-11,0.003830434915069736
2017-08-14,-0.0017169313137197495
2017-08-15,-0.02618533864727668
2017-08-16,-0.006672966771346656
2017-08-17,-0.004939983426779371
2017-08-18,0.011318581314478937
2017-08-21,0.0007854997671981057
2017-08-22,0.03766914349891071
2017-08-23,0.008508394335427383
2017-08-24,0.0024371216543994656
2017-08-25,0.0035534753209858216
2017-08-28,-0.013231708625821459
2017-08-29,0.0050992052317822
2017-08-30,0.014843921537249782
2017-08-31,0.0027777034946179224
2017-09-01,0.008677975219578915
2017-09-05,0.004026732443657366
2017-09-06,0.027164931603870013
2017-09-07,0.0023076816826936852
2017-09-08,-0.004427241725215358
2017-09-11,0.005336138050369588
2017-09-12,-0.007607596206897327
2017-09-13,0.006952677925888606
2017-09-14,0.007082576860922174
2017-09-15,-0.011955320396676239
2017-09-18,-0.0017790503637415966
2017-09-19,0.00017800015713720363
2017-09-20,-0.00035615886327400315
2017-09-21,-0.018363589504642897
2017-09-22,-0.006538429313854399
2017-09-25,0.014625306128395188
2017-09-26,-0.005044729305005657
2017-09-27,0.005975957273810728
2017-09-28,-0.0023406114750816887
2017-09-29,-0.00018018428898591843
2017-10-02,0.007760219127402657
2017-10-03,0.006267934464742719
2017-10-04,0.001957746794092774
2017-10-05,0.007104887656700809
2017-10-06,-0.008994901403266975
2017-10-09,-0.002135572691349008
2017-10-10,-0.0008918095751169197
2017-10-11,0.006426493672468725
2017-10-12,0.0005317901994907892
2017-10-13,0.00106389800087614
2017-10-16,-0.003896078553939697
2017-10-17,0.0030222507915880215
2017-10-18,-0.018610168840687003
2017-10-19,0.007946283599594262
2017-10-20,0.003404597372143048
2017-10-23,-0.016964448897207385
2017-10-24,0.016167139719398094
2017-10-25,-0.039864226074714626
2017-10-26,-0.005212856269220856
2017-10-27,0.01216531460901571
2017-10-30,-0.0007397466350507198
2017-10-31,0.004256173611792757
2017-11-01,0.004790830898226517
2017-11-02,-0.021639471905597008
2017-11-03,0.0008554759152197278
2017-11-06,0.0028490712769169146
2017-11-07,0.007007689333174971
2017-11-08,-0.0013169711948486373
2017-11-09,-0.0020712973926184652
2017-11-10,-0.01113410378816937
2017-11-13,-0.003626244053933303
2017-11-14,-0.015897189832373315
2017-11-15,-0.010704553185129195
2017-11-16,-0.003541276926032011
2017-11-17,0.00039498130141057963
2017-11-20,0.0031576336283620776
2017-11-21,-0.012394469241112094
2017-11-22,0.007569900935664675
2017-11-24,0.009094593616295832
2017-11-27,-0.019984469406155392
2017-11-28,0.0008000349025811815
2017-11-29,0.007391065521418438
2017-11-30,0.029149427761048008
2017-12-01,0.004045936824151886
2017-12-04,0.0034544088477348467
2017-12-05,0.0009560721026753427
2017-12-06,-0.010317100088783837
2017-12-07,0.011776099226828762
2017-12-08,0.011448119606443541
2017-12-11,0.007357093848340712
2017-12-12,0.0
2017-12-13,-0.003370614600034183
2017-12-14,-0.009019011761210227
2017-12-15,-0.01099762160108586
2017-12-18,0.0036424586160210826
2017-12-19,-0.009359919455513288
2017-12-20,-0.006748943583656408
2017-12-21,0.013783855577818471
2017-12-22,0.018958165501576696
2017-12-26,0.0009395416919317778
2017-12-27,-0.0016895645559116268
2017-12-28,0.006018328609193269
2017-12-29,-0.0007479053886485509
2018-01-02,0.022451083890576484
2018-01-03,0.01628517483078329
2018-01-04,0.011883348744387678
2018-01-05,-0.002490733614603613
2018-01-08,0.010345770428163314
2018-01-09,-0.002648477068786015
2018-01-10,0.004425813988236715
2018-01-11,0.028551017986059524
2018-01-12,0.005311978969607889
2018-01-16,0.002215850498205496
2018-01-17,0.010374391800458627
2018-01-18,-0.021377125879115222
2018-01-19,0.0030961340979558383
2018-01-22,0.026749146622963682
2018-01-23,0.010019764993408176
2018-01-24,0.0038028455926140126
2018-01-25,-0.0021414936926089645
2018-01-26,0.005684973836838969
2018-01-29,-0.010972770094964557
2018-01-30,-0.012775360824658244
2018-01-31,0.0022135201812671923
2018-02-01,0.014951044064820618
2018-02-02,-0.03331121729514763
2018-02-05,-0.03792187599042396
2018-02-06,0.015478761699064147
2018-02-07,0.002835766384153393
2018-02-08,-0.038529519857056216
2018-02-09,-0.0012865420328144195
2018-02-12,0.040861174878416895
2018-02-13,0.005128312850340322
2018-02-14,0.011083637216642073
2018-02-15,0.005742232389202462
2018-02-16,-0.015398133584984763
2018-02-20,0.0019328768833035692
2018-02-21,-0.01613458672333723
2018-02-22,0.019251663074775882
2018-02-23,0.014690130117517297
2018-02-26,-0.009479490821293735
2018-02-27,-0.008178286239280186
2018-02-28,-0.011754175811626966
2018-03-01,0.0031953477612984837
2018-03-02,0.010086496901754893
2018-03-05,-0.002978170874956221
2018-03-06,0.0019328768833035692
2018-03-07,-0.0054363711693655725
2018-03-08,-0.0019400135789194861
2018-03-09,0.01254427937558189
2018-03-12,0.004885498314377346
2018-03-13,0.002951902303715004
2018-03-14,-0.010387814904248005
2018-03-15,-0.009097273712473375
2018-03-16,0.020657000296503192
2018-03-19,-0.023179487996675463
2018-03-20,0.020718970269860693
2018-03-21,0.01422623477514251
2018-03-22,-0.019329356375114015
2018-03-23,-0.010116868329222983
2018-03-26,0.004757602964368335
2018-03-27,-0.0010521562986206545
2018-03-28,-0.02334972158555937
2018-03-29,0.02318914725422272
2018-04-02,-0.013703441970288721
2018-04-03,0.008193476461068494
2018-04-04,-0.001413427864531025
2018-04-05,0.016277641870432902
2018-04-06,-0.013057208576010781
2018-04-09,0.0010583878358523258
2018-04-10,0.02748866933532712
2018-04-11,0.005316518427222805
2018-04-12,-0.005117398690300812
2018-04-13,0.003257887517146729
2018-04-16,0.02119295846863789
2018-04-17,-0.001339114999366009
2018-04-18,0.0026812118533168228
2018-04-19,-0.0015038574967893847
2018-04-20,-0.0033481449919346984
2018-04-23,0.007054083444005155
2018-04-24,-0.009505936130936643
2018-04-25,0.003535744356947701
2018-04-26,0.008892821730000167
2018-04-27,0.009184745255507387
2018-04-30,0.005678158579953907
2018-05-01,0.004483471259048466
2018-05-02,0.034386117618771195
2018-05-03,0.004315080597841137
2018-05-04,0.009707235473098708
2018-05-07,0.009771411002305275
