Date,BRO
2015-08-28,-0.0155014718630756
2015-08-31,-0.010188271226494017
2015-09-01,-0.02807234348449905
2015-09-02,0.012836826720789007
2015-09-03,0.0009505829768343688
2015-09-04,-0.014245071275235222
2015-09-08,0.021837000624151726
2015-09-09,-0.003771197284795691
2015-09-10,-0.0006309012025044192
2015-09-11,0.0034721801341255354
2015-09-14,-0.0009436398092579346
2015-09-15,0.009130949243248088
2015-09-16,0.011856413673190236
2015-09-17,-0.00400877292730395
2015-09-18,-0.02817319205762192
2015-09-21,0.011468506120301925
2015-09-22,-0.011023746989401895
2015-09-23,-0.005732361773328032
2015-09-24,-0.0012811356403445995
2015-09-25,0.003207181902755263
2015-09-28,-0.017263321954332556
2015-09-29,0.0
2015-09-30,0.007481979905481495
2015-10-01,-0.001937384409749776
2015-10-02,0.005823705534694357
2015-10-05,0.014795296721865192
2015-10-06,-0.0015845206213247476
2015-10-07,0.010793483203953569
2015-10-08,0.002512574342259155
2015-10-09,0.001566545799855934
2015-10-12,-0.007194252118497557
2015-10-13,-0.008506859628301222
2015-10-14,-0.017794609823761576
2015-10-15,0.009705590734357061
2015-10-16,0.0035246696449713344
2015-10-19,-0.0019158672281088807
2015-10-20,-0.004158479682046634
2015-10-21,-0.003212466822286486
2015-10-22,0.01869145489965418
2015-10-23,0.013919809621598889
2015-10-26,-0.001248218330961004
2015-10-27,-0.011558868477603235
2015-10-28,0.029393235677327656
2015-10-29,0.0018422105347402074
2015-10-30,-0.011032618418124862
2015-11-02,0.00786981101252282
2015-11-03,-0.004320788378326723
2015-11-04,-0.0030999190106604235
2015-11-05,-0.0009329774158955972
2015-11-06,-0.0006220912671430767
2015-11-09,-0.009031636074746663
2015-11-10,0.005028154121806461
2015-11-11,0.0037523299694399714
2015-11-12,-0.008411067562311803
2015-11-13,-0.015394418913249663
2015-11-16,0.011167984800661168
2015-11-17,-0.004102294280077912
2015-11-18,0.019328188899194743
2015-11-19,0.0021760337711445032
2015-11-20,0.010545850982083493
2015-11-23,-0.004604112381693004
2015-11-24,0.0021587802974660786
2015-11-25,-0.0033847872772632126
2015-11-27,0.0003086129523084402
2015-11-30,0.0018518764494253048
2015-12-01,0.010474504890235048
2015-12-02,-0.002438866391423433
2015-12-03,-0.01100227060229264
2015-12-04,0.020395362403758277
2015-12-07,0.0015137498313386732
2015-12-08,-0.013909447453879564
2015-12-09,-0.010732916783682489
2015-12-10,-0.00278999800023938
2015-12-11,-0.0046624678928223195
2015-12-14,-0.00343559230252799
2015-12-15,0.015669341649972912
2015-12-16,-0.0077138968688706955
2015-12-17,-0.015547404070501814
2015-12-18,-0.012950004718202512
2015-12-21,0.012159961402566033
2015-12-22,0.001581193109321255
2015-12-23,0.012310436278422987
2015-12-24,0.00031182196145862484
2015-12-28,0.0012467046124051695
2015-12-29,0.010274172990273556
2015-12-30,-0.0033898105277293533
2015-12-31,-0.007421439508418226
2016-01-04,-0.01464174464917023
2016-01-05,0.009484726657879916
2016-01-06,-0.017225212423363834
2016-01-07,-0.029955385004750368
2016-01-08,-0.007884125652616536
2016-01-11,0.0036420872874183274
2016-01-12,0.0026396338383456452
2016-01-13,-0.016123867180474427
2016-01-14,0.01939824958228198
2016-01-15,-0.02001331451657462
2016-01-19,-0.007699856361130575
2016-01-20,-0.01821885989385308
2016-01-21,0.0006874371959821879
2016-01-22,0.009615224662598676
2016-01-25,-0.01802709569539751
2016-01-26,0.029095824600497977
2016-01-27,-0.021541503511362636
2016-01-28,0.005159812067753844
2016-01-29,0.03524994213651822
2016-02-01,0.011385109255234616
2016-02-02,-0.006891817398981481
2016-02-03,0.01652320666328455
2016-02-04,0.021781706487223884
2016-02-05,0.0022271700249674176
2016-02-08,0.007619192856710866
2016-02-09,-0.005671380498441181
2016-02-10,-0.01045614672747619
2016-02-11,-0.005763798816410315
2016-02-12,0.010306067147880515
2016-02-16,0.0006374759700666921
2016-02-17,0.0028672760804675512
2016-02-18,0.003176570975329973
2016-02-19,-0.0031665123241879645
2016-02-22,0.012071167029225727
2016-02-23,-0.0015694391865873625
2016-02-24,-0.0012573166638850664
2016-02-25,0.00975744872767459
2016-02-26,0.011533843653704245
2016-02-29,-0.004314326513238154
2016-03-01,0.0176416112499862
2016-03-02,0.0030411263023986113
2016-03-03,0.0024259893074651817
2016-03-04,0.017241079114269642
2016-03-07,0.0047578919085422555
2016-03-08,-0.011838005619660974
2016-03-09,0.011680057507316821
2016-03-10,0.0011841145498121541
2016-03-11,0.015966762538465185
2016-03-14,-0.002327831662379376
2016-03-15,0.0040838899565252
2016-03-16,-0.0020340007541178595
2016-03-17,0.019796397546798072
2016-03-18,0.004853056490490282
2016-03-21,0.004545619785104815
2016-03-22,0.003110781994753564
2016-03-23,-0.011840867243703701
2016-03-24,0.004849695132145282
2016-03-28,0.003691293396566042
2016-03-29,0.008769401912216424
2016-03-30,-0.0008411207356061601
2016-03-31,0.004771448067600215
2016-04-01,-0.005307613471001504
2016-04-04,-0.005054508308819039
2016-04-05,-0.01129004281644097
2016-04-06,0.0008563661019465041
2016-04-07,-0.011694325334153488
2016-04-08,-0.00028826723663588627
2016-04-11,0.0028870900332151894
2016-04-12,0.009210780722410217
2016-04-13,0.01254984058454256
2016-04-14,0.0005634300313805962
2016-04-15,0.0
2016-04-18,0.013513656883388903
2016-04-19,-0.041667002176635326
2016-04-20,0.004058450034827743
2016-04-21,-0.00981562791996582
2016-04-22,0.01137054285803285
2016-04-25,0.00893624453064179
2016-04-26,0.008856977042046354
2016-04-27,-0.001982499027749829
2016-04-28,-0.008512983054177692
2016-04-29,0.004865439215195888
2016-05-02,0.011107984179877128
2016-05-03,-0.004506856990142749
2016-05-04,-0.0042446218345794096
2016-05-05,0.001796735209267153
2016-05-06,-0.0068317470550293136
2016-05-09,0.007451791863622104
2016-05-10,0.01109518619240668
2016-05-11,-0.009847944568286082
2016-05-12,0.0028423532921542094
2016-05-13,-0.004534314255715155
2016-05-16,0.008254998324308316
2016-05-17,-0.010163835605394134
2016-05-18,0.008557029423116091
2016-05-19,-0.005939216251262258
2016-05-20,0.00142267651027006
2016-05-23,-0.003977436456797823
2016-05-24,0.01540229985172914
2016-05-25,0.004213499426670042
2016-05-26,0.003076596316926583
2016-05-27,0.0030681956013247635
2016-05-31,0.0025011300459132357
2016-06-01,-0.0011084585365440658
2016-06-02,0.003886315922129402
2016-06-03,-0.004977804842615119
2016-06-06,0.005002707343455537
2016-06-07,0.004424880259588093
2016-06-08,0.0024780514630275974
2016-06-09,0.004394270481509865
2016-06-10,-0.004375045348878004
2016-06-13,-0.011535200859563832
2016-06-14,-0.0066686128588110405
2016-06-15,-0.005594042348361916
2016-06-16,0.003374935560600534
2016-06-17,-0.001681907531643989
2016-06-20,0.009547909260386067
2016-06-21,0.010292012613053236
2016-06-22,0.0008260171543426065
2016-06-23,0.017331362518646642
2016-06-24,-0.03704691914166891
2016-06-27,-0.022184742327202467
2016-06-28,0.02785708376917051
2016-06-29,0.019559235193478797
2016-06-30,0.02685652919524273
2016-07-01,-0.009875389126763556
2016-07-05,-0.010511577061354527
2016-07-06,0.005720467781562766
2016-07-07,-0.0035208654309584198
2016-07-08,0.014949584774884617
2016-07-11,-0.009641217791969026
2016-07-12,-0.002163325374581415
2016-07-13,-0.010298017696177664
2016-07-14,-0.01150011836512621
2016-07-15,-0.0016624443498954866
2016-07-18,-0.0038846183837051296
2016-07-19,0.04206118678410342
2016-07-20,-0.004276919153299752
2016-07-21,-0.00966440196077567
2016-07-22,0.004879412980408615
2016-07-25,0.0010791478227685225
2016-07-26,-0.0037726122098037385
2016-07-27,-0.003786898710114839
2016-07-28,0.00027160102078949144
2016-07-29,-0.004885698667455252
2016-08-01,-0.0010913289831763207
2016-08-02,-0.0035498208298901934
2016-08-03,0.0030139775456354823
2016-08-04,-0.0027319511667392993
2016-08-05,0.013002876576517775
2016-08-08,0.002984967016365525
2016-08-09,-0.0029760835052644596
2016-08-10,-0.0027136469633918248
2016-08-11,0.0008161749696493636
2016-08-12,-0.007340926191873098
2016-08-15,0.0016433057706752852
2016-08-16,-0.009297538320631071
2016-08-17,0.0035883168671098087
2016-08-18,0.004675732409249234
2016-08-19,0.0010948998383375486
2016-08-22,0.005468961570954667
2016-08-23,-0.0005437089540845097
2016-08-24,0.002721030880578068
2016-08-25,0.002713870180218514
2016-08-26,-0.0018946565609412325
2016-08-29,0.013285875890691301
2016-08-30,0.00026787495808267003
2016-08-31,0.002408138489253142
2016-09-01,0.002934807066455214
2016-09-02,0.011176826462879763
2016-09-06,-0.0034212834764595357
2016-09-07,-0.0021124242824425155
2016-09-08,-0.0007938224203791755
2016-09-09,-0.02462924343212003
2016-09-12,0.017377488460680324
2016-09-13,-0.008006893031781481
2016-09-14,-0.011030458848941938
2016-09-15,0.013873778643394008
2016-09-16,-0.008854210806955143
2016-09-19,0.0056851766225822775
2016-09-20,0.0018839032056576777
2016-09-21,0.0104782847997964
2016-09-22,0.006913085916782746
2016-09-23,-0.010034205395712203
2016-09-26,-0.008002294989528869
2016-09-27,0.00833590911428339
2016-09-28,0.004799986137224099
2016-09-29,-0.010615923295533625
2016-09-30,0.011534291825129106
2016-10-03,-0.015380519644397461
2016-10-04,0.011581110585461074
2016-10-05,0.010116801136508702
2016-10-06,0.018186818469921207
2016-10-07,-0.010872066004485426
2016-10-10,-0.008374937315518749
2016-10-11,-0.016627465640352
2016-10-12,0.009393588049958934
2016-10-13,-0.0026585931982793243
2016-10-14,-0.0018662611862189094
2016-10-17,-0.004273590181551823
2016-10-18,0.0016094745527279741
2016-10-19,0.0034818666911626828
2016-10-20,-0.00960787649618855
2016-10-21,0.01374259180531423
2016-10-24,-0.02764477594415815
2016-10-25,0.0
2016-10-26,0.007271329433509166
2016-10-27,-0.0021796154000705004
2016-10-28,0.003549122406856897
2016-10-31,0.002720507584337284
2016-11-01,-0.010580370730961186
2016-11-02,-0.007129382552371499
2016-11-03,0.009113494149981971
2016-11-04,-0.007115053651662651
2016-11-07,0.015159617993393493
2016-11-08,0.004615715305145374
2016-11-09,0.01621605518592939
2016-11-10,0.015159894940333762
2016-11-11,0.025675055940659774
2016-11-14,0.02681958892853209
2016-11-15,0.011193864784791785
2016-11-16,0.008855939255242307
2016-11-17,0.030480552372646796
2016-11-18,0.001892687893148448
2016-11-21,-0.0014171246296414974
2016-11-22,0.00851500816223516
2016-11-23,0.015009160001353106
2016-11-25,-0.002310576513692708
2016-11-28,-0.007179043554622955
2016-11-29,0.0018658524625982942
2016-11-30,0.009313414165155187
2016-12-01,0.006228245425253576
2016-12-02,-0.009169983866081477
2016-12-05,0.009023993762406812
2016-12-06,0.01582162279992927
2016-12-07,0.0013545178544489556
2016-12-08,-0.0040578721102441095
2016-12-09,0.005432324291145818
2016-12-12,0.006303392312097422
2016-12-13,0.009172649274295175
2016-12-14,-0.008202176655684346
2016-12-15,0.0035760046379529342
2016-12-16,-0.000445624542842471
2016-12-19,0.0008916464252155532
2016-12-20,-0.0002226674151550867
2016-12-21,-0.0031175818973134817
2016-12-22,-0.00022350504231771762
2016-12-23,0.0029045672782479492
2016-12-27,0.00022281627725395659
2016-12-28,-0.006904305711395331
2016-12-29,0.004485480610181947
2016-12-30,0.001562647089955238
2017-01-03,-0.0008917698493919879
2017-01-04,0.016510410509877893
2017-01-05,-0.010974552650925173
2017-01-06,-0.0033284533840564068
2017-01-09,-0.0055670127737008634
2017-01-10,-0.0011190850752385018
2017-01-11,-0.007397524636294062
2017-01-12,-0.007452840917871573
2017-01-13,0.007053359414966431
2017-01-17,-0.0063260869082191196
2017-01-18,0.0013641869526819228
2017-01-19,-0.003633031022700073
2017-01-20,-0.0011392576223805406
2017-01-23,-0.009126419339060332
2017-01-24,-0.0039144602363243575
2017-01-25,-0.0013867974158074947
2017-01-26,0.006481593986100709
2017-01-27,-0.00506007335141434
2017-01-30,-0.020110504291863784
2017-01-31,-0.006133820030598036
2017-02-01,-0.00107152083012374
2017-02-02,0.0073897114987384604
2017-02-03,0.00638909980236857
2017-02-06,-0.007524225620935687
2017-02-07,-0.004738305094323936
2017-02-08,-0.002856595891678193
2017-02-09,0.005968249808062431
2017-02-10,0.019933415707519275
2017-02-13,0.003722867022896148
2017-02-14,-0.0009270043047804322
2017-02-15,0.00881637059536855
2017-02-16,0.006440073572927529
2017-02-17,0.0025134929085692814
2017-02-21,-0.012309061649118935
2017-02-22,-0.00392345871427402
2017-02-23,-0.0002317619920743086
2017-02-24,0.006257320558637147
2017-02-27,0.002303083448983001
2017-02-28,-0.00965048004629554
2017-03-01,0.017865204827662184
2017-03-02,-0.016412237371755345
2017-03-03,0.010428678283136206
2017-03-06,-0.008256890961431007
2017-03-07,-0.0023124821706217435
2017-03-08,-0.005563351337850575
2017-03-09,0.002564451907553389
2017-03-10,0.0046498845126101696
2017-03-13,0.00138820646484894
2017-03-14,-0.0016174548821178414
2017-03-15,0.007407341574176218
2017-03-16,-0.0006892529657868129
2017-03-17,0.006208494440567813
2017-03-20,-0.011197919389018374
2017-03-21,-0.01687042727994592
2017-03-22,0.00023475571291720065
2017-03-23,-0.0014099315509333854
2017-03-24,0.0028242290397841874
2017-03-27,-0.002581905153639874
2017-03-28,0.0016475283134991248
2017-03-29,-0.00516789419585284
2017-03-30,-0.007084008249936269
2017-03-31,-0.007847606155696796
2017-04-03,-0.00814992908976242
2017-04-04,0.005799877525348718
2017-04-05,-0.0019222097315608755
2017-04-06,0.006981638992480832
2017-04-07,-0.0004781641465160247
2017-04-10,0.003348359513873911
2017-04-11,0.004767574650476725
2017-04-12,-0.012099600401062172
2017-04-13,-0.007684947934884834
2017-04-17,0.014762581269124997
2017-04-18,0.009539894476107591
2017-04-19,-0.009213535056031286
2017-04-20,0.02026736967992382
2017-04-21,-0.006777686258941484
2017-04-24,0.014118211477937459
2017-04-25,-0.0004642639043200836
2017-04-26,0.0058031973903436285
2017-04-27,0.0032311834560541097
2017-04-28,-0.0131127455010559
2017-05-01,0.0030304042979585333
2017-05-02,-0.004647819354975935
2017-05-03,-0.0002336430104549203
2017-05-04,0.007614154368051684
2017-05-05,0.0016273081814031087
2017-05-08,-0.0006965547570011443
2017-05-09,-0.009755821208505155
2017-05-10,0.003049151461978594
2017-05-11,-0.004209653904746813
2017-05-12,-0.006810392317114
2017-05-15,0.0030736662238213253
2017-05-16,0.0016506145196488742
2017-05-17,-0.01506237075067307
2017-05-18,0.00597340832183213
2017-05-19,-0.0007122857050013698
2017-05-22,0.009032587869814312
2017-05-23,0.0004712295330953076
2017-05-24,-0.00023574346432642113
2017-05-25,0.011775664674760877
2017-05-26,-0.0020947435981519824
2017-05-30,0.0030323665812839184
2017-05-31,0.01000000189376049
2017-06-01,0.015657461116036053
2017-06-02,-0.006801235413462892
2017-06-05,-0.00753247834699422
2017-06-06,-0.009429538971703844
2017-06-07,-0.0006966218801851554
2017-06-08,0.008828924673131011
2017-06-09,0.009902990880100049
2017-06-12,0.0036491995781893216
2017-06-13,0.0020449511798434905
2017-06-14,-0.0011339501460785328
2017-06-15,0.005675355364815005
2017-06-16,0.0006772801773631265
2017-06-19,-0.0074439374072573505
2017-06-20,-0.005682265614408988
2017-06-21,-0.005256859365750266
2017-06-22,-0.008042408847538485
2017-06-23,-0.005559029497064438
2017-06-26,0.005124334099754657
2017-06-27,-0.002317642304247136
2017-06-28,0.011382185485162344
2017-06-29,0.0006892892437586617
2017-06-30,-0.01147584874116847
2017-07-03,0.010448004725193138
2017-07-05,-0.008042408847538485
2017-07-06,-0.007180589941288784
2017-07-07,0.006999210382519827
2017-07-10,-0.006950561937244415
2017-07-11,-0.0034999851804226045
2017-07-12,0.008663104530479249
2017-07-13,0.0
2017-07-14,0.005107060088102466
2017-07-17,-0.006697519803834262
2017-07-18,0.00046480995757347543
2017-07-19,0.017197075006952334
2017-07-20,0.0025131831184641573
2017-07-21,0.004330095705451731
2017-07-24,0.004084426950067055
2017-07-25,0.009039470357206314
2017-07-26,-0.004031097244316495
2017-07-27,-0.010344130798287776
2017-07-28,0.01295135747234255
2017-07-31,0.0004485319824949485
2017-08-01,-0.0002239372179730914
2017-08-02,-0.00403670361438746
2017-08-03,-0.01035829025363011
2017-08-04,0.0025028901771588785
2017-08-07,-0.0007967591438322597
2017-08-08,-0.003873402390296765
2017-08-09,0.002058614959621563
2017-08-10,-0.007532562519416475
2017-08-11,0.0013798919836127688
2017-08-14,0.008498307321249232
2017-08-15,0.005465699284298964
2017-08-16,-0.0024915480438497672
2017-08-17,-0.015213455300768564
2017-08-18,0.0059950708547087395
2017-08-21,0.004354214746276508
2017-08-22,0.0063901815094999925
2017-08-23,-0.009070221943065171
2017-08-24,0.002516926112144713
2017-08-25,0.010956353498149385
2017-08-28,0.01964328772692503
2017-08-29,-0.008857416306476074
2017-08-30,0.0033513049004592066
2017-08-31,0.001113159495708782
2017-09-01,0.0020019286190655627
2017-09-05,0.00954498957651273
2017-09-06,0.008795183475675872
2017-09-07,0.003269493787165567
2017-09-08,0.04562224733702003
2017-09-11,-0.025555943221721722
2017-09-12,-0.001492523491558151
2017-09-13,-0.005124983834635888
2017-09-14,-0.005365709797580331
2017-09-15,0.0017263915150078635
2017-09-18,0.010555432503670303
2017-09-19,0.001066133043470252
2017-09-20,0.00787878683105947
2017-09-21,-0.005493049427153451
2017-09-22,0.007435491465263455
2017-09-25,0.005482880475465413
2017-09-26,0.011535433446252963
2017-09-27,0.013269661222987894
2017-09-28,-0.011663691065763482
2017-09-29,-0.002277471878474824
2017-10-02,0.00394287124078474
2017-10-03,0.007647873300730135
2017-10-04,0.00020524523558362873
2017-10-05,0.002255735864210573
2017-10-06,-0.0028646336231689107
2017-10-09,0.002462454277750048
2017-10-10,0.0018424287586735755
2017-10-11,-0.0010214956152242438
2017-10-12,0.005931828720376009
2017-10-13,0.004269574654457875
2017-10-16,-0.008503667622723143
2017-10-17,0.0008170440511658938
2017-10-18,-0.001428432050877948
2017-10-19,0.0012262757933656498
2017-10-20,0.006530277305043519
2017-10-23,0.006691111857860088
2017-10-24,-0.004028124518926091
2017-10-25,-0.004853528954212538
2017-10-26,0.006522703134480778
2017-10-27,0.006075349776786254
2017-10-30,-0.0038245244453271043
2017-10-31,0.007072181469118366
2017-11-01,0.005015712364071279
2017-11-02,0.006188867213109628
2017-11-03,-0.00019792081176273069
2017-11-06,0.0029763063974164172
2017-11-07,-0.0061336022404226975
2017-11-08,-0.01055148657370264
2017-11-09,-0.0066397432430682635
2017-11-10,0.0022282872729100234
2017-11-13,-0.0016170587098959244
2017-11-14,0.012145863407388546
2017-11-15,-0.00100002954117695
2017-11-16,-0.0004004608499896811
2017-11-17,-0.0010014316355139163
2017-11-20,0.007818850914896869
2017-11-21,0.004774054517038051
2017-11-22,-0.0029696370514818993
2017-11-24,-0.006155684950429063
2017-11-27,0.004994910652006634
2017-11-28,0.009542818424739474
2017-11-29,0.002166335242769657
2017-11-30,0.007074036037347131
2017-12-01,0.009756070598778921
2017-12-04,-0.0042510678498204335
2017-12-05,-0.011255785623648928
2017-12-06,0.014131651203814988
2017-12-07,-0.0005804995538565283
2017-12-08,0.005615590936721482
2017-12-11,-0.006354616198590457
2017-12-12,0.0011628878171658918
2017-12-13,-0.007936647818714393
2017-12-14,-0.003902396655223961
2017-12-15,0.00254631293933949
2017-12-18,0.005666302291609471
2017-12-19,0.0005830698406967816
2017-12-20,-0.0021356554110290027
2017-12-21,-0.0007786363233687199
2017-12-22,-0.0046739610900167206
2017-12-26,0.006456727227581949
2017-12-27,0.002332931281937567
2017-12-28,0.00426665419263017
2017-12-29,-0.006179832226863025
2018-01-02,-0.007384390212370362
2018-01-03,0.011354867761704579
2018-01-04,0.0027097309594046326
2018-01-05,0.009459600396392709
2018-01-08,-0.00305977887125064
2018-01-09,0.008056755228328605
2018-01-10,-0.006279873079552023
2018-01-11,-0.00038282041468129524
2018-01-12,0.0042146528609381395
2018-01-16,-0.000954171291811301
2018-01-17,0.004009956040700535
2018-01-18,-0.004183809309851183
2018-01-19,0.0026737364498869987
2018-01-22,-0.004761891181020439
2018-01-23,-0.0038277866969483876
2018-01-24,0.016138043397809554
2018-01-25,0.0015128020066432768
2018-01-26,0.015102953430287558
2018-01-29,-0.011530602645393184
2018-01-30,-0.005268142932410735
2018-01-31,-0.0073766644663604275
2018-02-01,0.016434163066075813
2018-02-02,-0.00394815530346504
2018-02-05,-0.028312457786082046
2018-02-06,0.003496442105418218
2018-02-07,0.002129282769923524
2018-02-08,-0.032064757901845375
2018-02-09,0.007583317281768975
2018-02-12,0.012477698273180682
2018-02-13,0.008607099862802725
2018-02-14,0.017067769341954975
2018-02-15,0.0038135582460616657
2018-02-16,0.0011399510490255338
2018-02-20,-0.0017078647074064701
2018-02-21,-0.0020908334441004373
2018-02-22,-0.004761962224195115
2018-02-23,0.012057630422699805
2018-02-26,0.009455254370219324
2018-02-27,-0.0028101052515722147
2018-02-28,-0.01108402130096986
2018-03-01,-0.013297665817803894
2018-03-02,0.00635341142378798
2018-03-05,0.01090499517315835
2018-03-06,0.003217062811801563
2018-03-07,-0.008677557897390664
2018-03-08,0.00038078801234187054
2018-03-09,0.020163566755268425
2018-03-12,-0.005594161245622176
2018-03-13,-0.009938036331367694
2018-03-14,-0.004924130770398882
2018-03-15,0.0
2018-03-16,0.003997153108436402
2018-03-19,-0.0024647808134319327
2018-03-20,0.004560923675232198
2018-03-21,-0.005485878161504143
2018-03-22,-0.031196689149861068
2018-03-23,-0.019438540068536847
2018-03-26,0.022026505755410763
2018-03-27,-0.00940406603512245
2018-03-28,0.009097806084262583
2018-03-29,-0.002744184751643286
2018-04-02,-0.023584813259533877
2018-04-03,0.012077571119679442
2018-04-04,0.006761878369814012
2018-04-05,0.005926487355336407
2018-04-06,-0.014532478487872869
2018-04-09,0.006775676303121481
2018-04-10,0.00910501098289851
2018-04-11,0.00039251497141057357
2018-04-12,0.009804118595393652
2018-04-13,-0.001165184558072574
2018-04-16,0.013219417702378555
2018-04-17,0.009592972797290544
2018-04-18,-0.002280461837616099
2018-04-19,-0.003809585151433814
2018-04-20,-0.007647844254449421
2018-04-23,0.023506299295734667
2018-04-24,-0.006400364623886712
2018-04-25,0.016672866975321332
2018-04-26,0.02199032566743675
2018-04-27,0.011305467405770875
2018-04-30,-0.018030797246043062
