Date,ROK
2015-10-06,0.002883882433954321
2015-10-07,-0.011597888993141847
2015-10-08,0.022303918951165347
2015-10-09,0.001517954739456373
2015-10-12,-0.0005682387910669329
2015-10-13,-0.009287387547223358
2015-10-14,-0.006600065825383528
2015-10-15,0.013384339114004273
2015-10-16,-0.009121985685261236
2015-10-19,-0.01073997879745392
2015-10-20,0.011535389082780068
2015-10-21,-0.004121044428333609
2015-10-22,0.030119356455410973
2015-10-23,0.009248271686977505
2015-10-26,-0.0043503231114288
2015-10-27,-0.021660488631428665
2015-10-28,0.03306740695178023
2015-10-29,-0.0014717093039606777
2015-10-30,0.005526916225227607
2015-11-02,0.012825338531798236
2015-11-03,-0.0037990888983286952
2015-11-04,-0.004630183939470123
2015-11-05,-0.006202718421687958
2015-11-06,0.00045867277596145506
2015-11-09,-0.011100990032770763
2015-11-10,-0.03349077151922786
2015-11-11,-0.0025919254580039075
2015-11-12,-0.014724439427437841
2015-11-13,0.0025397848097765685
2015-11-16,0.01958293211579587
2015-11-17,-0.015288759129354679
2015-11-18,0.029305969432844137
2015-11-19,0.003939317136753662
2015-11-20,-0.00548386174477411
2015-11-23,-0.0067503884590736085
2015-11-24,-0.004403219479244713
2015-11-25,0.010768132182072065
2015-11-27,0.01788277685555051
2015-11-30,-0.005326356234675367
2015-12-01,0.004509012109372934
2015-12-02,-0.015431889700967427
2015-12-03,-0.011304706547433208
2015-12-04,0.02546156723574655
2015-12-07,0.0010306928427685769
2015-12-08,-0.02742421080358748
2015-12-09,-0.0009621650996767261
2015-12-10,-0.001059595706866645
2015-12-11,-0.02044358075836139
2015-12-14,0.01732589484324576
2015-12-15,-0.017417969636952413
2015-12-16,0.018120835743295816
2015-12-17,-0.03250170451206502
2015-12-18,-0.003999079256108762
2015-12-21,0.011343220790507536
2015-12-22,0.012506187320595163
2015-12-23,0.021468460385623
2015-12-24,-0.0036467220384386323
2015-12-28,-0.005683270329987833
2015-12-29,0.01675898966172995
2015-12-30,-0.009337131116333164
2015-12-31,-0.013175124008186434
2016-01-04,-0.010622867815129888
2016-01-05,-0.00896392935757706
2016-01-06,-0.026736822354059053
2016-01-07,-0.04585386118536838
2016-01-08,0.00042841011252470196
2016-01-11,-0.00021416249289074596
2016-01-12,0.009309900891748102
2016-01-13,-0.014312636603968087
2016-01-14,-0.00408790553933891
2016-01-15,-0.00982817518749568
2016-01-19,-0.004581212717120864
2016-01-20,-0.0169845277504459
2016-01-21,0.0039015468492975547
2016-01-22,0.01687794027570244
2016-01-25,-0.010046155189422978
2016-01-26,0.04202498593892123
2016-01-27,-0.006350835863903059
2016-01-28,-0.007883686568065817
2016-01-29,0.02619993387842512
2016-02-01,-0.011509828982153913
2016-02-02,-0.018418085570990006
2016-02-03,0.025126732844804156
2016-02-04,0.037660233943346055
2016-02-05,0.0019261374012797816
2016-02-08,-0.01446922133217865
2016-02-09,-0.0013349445394569281
2016-02-10,-0.0176827693676177
2016-02-11,-0.008805851778854734
2016-02-12,0.02489643468242564
2016-02-16,0.04079752254393365
2016-02-17,0.01984839008281014
2016-02-18,-0.003227596584146286
2016-02-19,-0.0031397840185852788
2016-02-22,0.03415407921027991
2016-02-23,-0.02293735952468945
2016-02-24,-0.00243497442814844
2016-02-25,0.01591628878573359
2016-02-26,0.008073679735679296
2016-02-29,-0.0075323482400677655
2016-03-01,0.02603530271133847
2016-03-02,0.0050557513634121864
2016-03-03,-0.0033537728117180032
2016-03-04,0.003739351718948125
2016-03-07,0.013596113493426154
2016-03-08,-0.03178964409620599
2016-03-09,-0.0015182602802389367
2016-03-10,0.008268597257202748
2016-03-11,0.004901472324564393
2016-03-14,0.008817261908988794
2016-03-15,-0.0034404275638911797
2016-03-16,0.02201902865361216
2016-03-17,0.031404214634838556
2016-03-18,0.004691123123029994
2016-03-21,0.004933187182680987
2016-03-22,-8.747741599390846e-05
2016-03-23,-0.008854944397800879
2016-03-24,-0.01309194740145847
2016-03-28,0.0028684609501556935
2016-03-29,0.007686098454383838
2016-03-30,0.014190500598315614
2016-03-31,-0.0052468807386137906
2016-04-01,-0.0016703548223026
2016-04-04,-0.01417747481721543
2016-04-05,-0.005181176600948745
2016-04-06,0.001885820783307679
2016-04-07,-0.00537729866213732
2016-04-08,0.004595344921265676
2016-04-11,0.004395320842468298
2016-04-12,0.009019258934893415
2016-04-13,0.022656865530914505
2016-04-14,0.007442960588540881
2016-04-15,0.0038653456856405644
2016-04-18,0.001711602776404142
2016-04-19,-0.0074321930431574534
2016-04-20,-0.004905674626229928
2016-04-21,-0.005448949205042353
2016-04-22,0.0010436306129848472
2016-04-25,-0.0029536989699295857
2016-04-26,0.010019763436402762
2016-04-27,-0.0019838052188428934
2016-04-28,-0.012533806192311259
2016-04-29,-0.006739949996494965
2016-05-02,-0.002027040170876848
2016-05-03,-0.007771188752654146
2016-05-04,-0.011658865055299672
2016-05-05,0.005673106207578993
2016-05-06,0.004566704927402299
2016-05-09,-0.008022212731686462
2016-05-10,0.022553826231631158
2016-05-11,0.0010541429694226334
2016-05-12,0.007200368817735114
2016-05-13,-0.008157275353175897
2016-05-16,0.013265017508681698
2016-05-17,-0.007331405438498528
2016-05-18,-0.01309991822162837
2016-05-19,-0.017995826043820107
2016-05-20,0.00852777889916756
2016-05-23,0.00557703009390198
2016-05-24,0.01681746856306421
2016-05-25,0.018298600579873314
2016-05-26,0.008812083478643151
2016-05-27,-0.00222669836879541
2016-05-31,-0.003947910175397751
2016-06-01,0.0009477020743311471
2016-06-02,0.011277470992741456
2016-06-03,0.006044362875330833
2016-06-06,0.0061768405902109524
2016-06-07,-0.0006727783528019948
2016-06-08,0.0015986096976881026
2016-06-09,-0.002352282184312271
2016-06-10,-0.017180372694284074
2016-06-13,-0.0065124700478566
2016-06-14,0.0015526264299667858
2016-06-15,-0.00465058050499445
2016-06-16,0.002682235751632067
2016-06-17,0.006989442402439927
2016-06-20,0.011139626730320096
2016-06-21,-0.006609849666032064
2016-06-22,0.006568240479000842
2016-06-23,0.021442762548194993
2016-06-24,-0.06762372778421077
2016-06-27,-0.037910456259979464
2016-06-28,0.016187349803924667
2016-06-29,0.016020240122108564
2016-06-30,0.028668810569267622
2016-07-01,0.00931893349553592
2016-07-05,-0.027698912958473487
2016-07-06,0.0015089102113166053
2016-07-07,0.0010634800066240402
2016-07-08,0.024165779904011364
2016-07-11,0.01564400795297649
2016-07-12,0.012934693326648983
2016-07-13,-0.0015960762199871414
2016-07-14,-0.0009257581470377696
2016-07-15,0.003621733361922841
2016-07-18,0.0014266261823363546
2016-07-19,-0.0027654148084237384
2016-07-20,0.004285633011475998
2016-07-21,-0.008785629458185062
2016-07-22,0.0005907164408833765
2016-07-25,-0.0029525266682417506
2016-07-26,0.020815471181952594
2016-07-27,-0.03075252291263919
2016-07-28,-0.005986395802182853
2016-07-29,-0.015744919224254694
2016-08-01,-0.0037587352269901064
2016-08-02,-0.008072188709925765
2016-08-03,0.014241308653774931
2016-08-04,0.0034015519689543083
2016-08-05,0.01816576518722779
2016-08-08,0.00725613775559153
2016-08-09,0.004916003550276216
2016-08-10,0.006409607187504385
2016-08-11,0.003499015688228413
2016-08-12,-0.011594814961139455
2016-08-15,0.01037066543169729
2016-08-16,0.0006732921218530752
2016-08-17,8.391554793796274e-05
2016-08-18,0.00302646169868237
2016-08-19,-0.007375561002211928
2016-08-22,-0.002364317396908122
2016-08-23,0.0058399437452629765
2016-08-24,-0.008582886468281425
2016-08-25,-0.001103566007567447
2016-08-26,0.0015295848452310246
2016-08-29,0.0036482323570246056
2016-08-30,-0.00803071477130679
2016-08-31,-0.012100338375614306
2016-09-01,0.004313263693796365
2016-09-02,0.005582387468119343
2016-09-06,-0.004953810293055416
2016-09-07,-0.0005150437466296953
2016-09-08,-0.0019752872862068838
2016-09-09,-0.031925041517165575
2016-09-12,0.019733308948882478
2016-09-13,-0.004707238844158801
2016-09-14,0.0032407043255910928
2016-09-15,0.00785669978503356
2016-09-16,-0.0135121501754365
2016-09-19,0.00921946532115725
2016-09-20,0.000870004507941502
2016-09-21,0.017298126468926478
2016-09-22,0.013244670680917059
2016-09-23,-0.023697284071825253
2016-09-26,-0.010192469701422513
2016-09-27,0.008988393777805248
2016-09-28,0.017989918185076892
2016-09-29,-0.004927869409776853
2016-09-30,0.04457007753983033
2016-10-03,-0.014468096762051519
2016-10-04,-0.011445682226076337
2016-10-05,0.01719956035222303
2016-10-06,-0.004701436807293735
2016-10-07,-0.008038415025605095
2016-10-10,-0.022222182086117703
2016-10-11,-0.01572113476758097
2016-10-12,0.00928798428220956
2016-10-13,0.00025822504486971987
2016-10-14,0.004299309122316464
2016-10-17,-0.010959198024769967
2016-10-18,0.003895715928939003
2016-10-19,0.012761644629823543
2016-10-20,0.004768168340448353
2016-10-21,0.04219973437673308
2016-10-24,-0.026994186846639123
2016-10-25,-0.008773871103381015
2016-10-26,0.016860508252174
2016-10-27,-0.019980209480778943
2016-10-28,0.004991270857924945
2016-10-31,0.0077442661092193
2016-11-01,-0.006348218879544287
2016-11-02,-0.005464194532594835
2016-11-03,-0.007100071175070832
2016-11-04,0.0007662247045967518
2016-11-07,0.056822266458746995
2016-11-08,0.006358633175549855
2016-11-09,0.020761301268158228
2016-11-10,0.030744826872601605
2016-11-11,0.0073422462687031675
2016-11-14,0.003871987313803338
2016-11-15,0.009529615611096443
2016-11-16,-0.0007490366390732195
2016-11-17,-0.010721461503535257
2016-11-18,-0.00568410246040818
2016-11-21,0.0038875174229253684
2016-11-22,0.0
2016-11-23,0.0011386198649263601
2016-11-25,0.008038883881641645
2016-11-28,-0.018206330554458194
2016-11-29,0.006436490460627997
2016-11-30,0.01804503928262946
2016-12-01,0.02602655172312196
2016-12-02,-0.0029155789941783805
2016-12-05,-0.004166922478080148
2016-12-06,0.0013211065035969582
2016-12-07,0.018548281384654253
2016-12-08,-0.009500943952821417
2016-12-09,0.014170221318254184
2016-12-12,-0.015476828958477129
2016-12-13,-0.002401879695671516
2016-12-14,-0.010943499356672048
2016-12-15,0.004721199399151388
2016-12-16,-0.009544412910116207
2016-12-19,-0.0005927715321006888
2016-12-20,0.005488115358595058
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.003245428335847844
2016-12-27,0.00014719186426592756
2016-12-28,-0.009483065981811811
2016-12-29,0.0008161888056079647
2016-12-30,-0.0033369192982609652
2017-01-03,0.03080352200131653
2017-01-04,-0.004186281479913179
2017-01-05,-0.0015948616575138796
2017-01-06,0.005590315052015793
2017-01-09,-0.0014439938028303345
2017-01-10,0.008820782616514311
2017-01-11,0.015265770255178834
2017-01-12,-0.006353384948423746
2017-01-13,0.008738045820166018
2017-01-17,-0.01655013008727113
2017-01-18,0.0022916037385565247
2017-01-19,0.00028569158537838923
2017-01-20,0.003999690983549797
2017-01-23,-0.0038411389079096026
2017-01-24,0.014354674902344877
2017-01-25,0.07730751194618013
2017-01-26,-0.0005878359503521668
2017-01-27,-0.014190483751641447
2017-01-30,-0.009552551684685495
2017-01-31,-0.008840379776483664
2017-02-01,-0.0015539848191545858
2017-02-02,-0.0007451176976329688
2017-02-03,0.014087507373658159
2017-02-06,0.0015365245997314148
2017-02-07,-0.0036676485870835718
2017-02-08,-0.005220844715704387
2017-02-09,0.011572294659041527
2017-02-10,0.007316510789447506
2017-02-13,0.003697658866672393
2017-02-14,0.0013151046912389663
2017-02-15,0.0018398343007983708
2017-02-16,0.0009887432404074303
2017-02-17,0.0002630133849412797
2017-02-21,-0.0005918004326030957
2017-02-22,0.006915350472693982
2017-02-23,-0.009222757058348963
2017-02-24,-0.002178733038859737
2017-02-27,0.0007938464287933211
2017-02-28,-0.0010576615796273892
2017-03-01,0.028987546023208077
2017-03-02,-0.015629130815887904
2017-03-03,-0.00026135198955801187
2017-03-06,0.0011762167368853937
2017-03-07,0.002545882646312947
2017-03-08,-0.0035811020183665887
2017-03-09,-0.005554426827883874
2017-03-10,0.01399652668461826
2017-03-13,0.0009075515563758962
2017-03-14,-0.012949492560729747
2017-03-15,0.02636942818087129
2017-03-16,-0.005432539852441853
2017-03-17,0.002377782571201914
2017-03-20,-0.00025654040979761206
2017-03-21,-0.01154202526988779
2017-03-22,0.002983927063464842
2017-03-23,-0.003428060287396062
2017-03-24,-0.005386831611210119
2017-03-27,-0.0026101097164560327
2017-03-28,0.014982070171066342
2017-03-29,-0.004318471232242382
2017-03-30,0.005891128657386835
2017-03-31,0.0021240218697538005
2017-04-03,-0.0025695589423477827
2017-04-04,0.004185831316057209
2017-04-05,-0.005001671374619376
2017-04-06,0.004511169593913289
2017-04-07,-0.003849106784337919
2017-04-10,0.004958859947576055
2017-04-11,0.00038409170703301854
2017-04-12,-0.03766568295222528
2017-04-13,-0.011981606499492314
2017-04-17,0.01408089573813509
2017-04-18,-0.0065772154008451045
2017-04-19,0.00033423144878419464
2017-04-20,0.028345983231118144
2017-04-21,-0.0014952804667304198
2017-04-24,0.021876385545019916
2017-04-25,0.020325050965882552
2017-04-26,-0.0011240700526063963
2017-04-27,-0.004313320088026318
2017-04-28,-0.01205486446150239
2017-05-01,-0.00540193004689693
2017-05-02,-0.0033868870353803704
2017-05-03,-0.009168555077530005
2017-05-04,0.00232948981924741
2017-05-05,0.009619408271064556
2017-05-08,-0.0016625638984270052
2017-05-09,0.006404677766753908
2017-05-10,0.0032459694405346795
2017-05-11,-6.442452006272248e-05
2017-05-12,-0.007457562134388529
2017-05-15,0.014899870356687606
2017-05-16,-0.003290674037225938
2017-05-17,-0.023872826265861735
2017-05-18,0.003122089620234192
2017-05-19,0.020360573012269567
2017-05-22,0.006927047791953411
2017-05-23,0.0008833824393552625
2017-05-24,-0.0036574235624526885
2017-05-25,0.007910976739728737
2017-05-26,0.00012547615808267132
2017-05-30,0.0006280813361989601
2017-05-31,-0.004140821299975395
2017-06-01,0.014805612794069223
2017-06-02,0.008195520298903691
2017-06-05,-0.0014166366029023658
2017-06-06,-0.014923341269617363
2017-06-07,-0.013897764411675229
2017-06-08,0.016061517915596957
2017-06-09,0.012996074489098008
2017-06-12,-0.0051195102873601295
2017-06-13,-0.0017979875862346173
2017-06-14,-0.0071422427952880785
2017-06-15,0.010884657371545758
2017-06-16,0.015408243229631413
2017-06-19,-0.00018262007945590852
2017-06-20,-0.011642157061419689
2017-06-21,-0.012519278766368935
2017-06-22,0.002560161412313411
2017-06-23,0.010341077046226443
2017-06-26,-0.0051175075278524496
2017-06-27,-0.012332887300209538
2017-06-28,0.007278602588409955
2017-06-29,-0.010651788735050016
2017-06-30,0.019770851182553395
2017-07-03,0.00543318026888584
2017-07-05,0.003991642573223375
2017-07-06,-0.004281726520891982
2017-07-07,0.010074647634041645
2017-07-10,0.0015811958576830154
2017-07-11,-0.003218230271584188
2017-07-12,0.00956402332954176
2017-07-13,-0.0003019254541559713
2017-07-14,0.010019525129668194
2017-07-17,-0.006215114484517392
2017-07-18,-0.004870760954840625
2017-07-19,0.01117919585477134
2017-07-20,-0.003047954447994994
2017-07-21,-0.010489852383620657
2017-07-24,-0.006784306278313612
2017-07-25,-0.00524535155416106
2017-07-26,-0.001961982098747872
2017-07-27,0.013453802837030127
2017-07-28,-0.0030308000568368687
2017-07-31,0.0034048412525917726
2017-08-01,-0.0088470235617637
2017-08-02,0.010087636046824278
2017-08-03,0.0018763856373862353
2017-08-04,-0.0038062651426323812
2017-08-07,0.00557922077363493
2017-08-08,-0.0013264895525981757
2017-08-09,0.00024113037465367526
2017-08-10,-0.01619326800403953
2017-08-11,-0.003390630170177822
2017-08-14,0.014227496258938821
2017-08-15,0.0009755122946628614
2017-08-16,-0.0005484732011692417
2017-08-17,-0.016886965429378176
2017-08-18,0.0007441578844944452
2017-08-21,-0.005700676374976621
2017-08-22,0.01688868043283276
2017-08-23,-0.01936630611475787
2017-08-24,0.0007498610142868678
2017-08-25,-0.00324718340457808
2017-08-28,-0.00025080122587395337
2017-08-29,0.005076016923374782
2017-08-30,0.013967317515900524
2017-08-31,0.00885488633760012
2017-09-01,0.0018283744347316055
2017-09-05,-0.00577987630551402
2017-09-06,-0.006670220949516303
2017-09-07,0.0014784877691753628
2017-09-08,0.008919501472070657
2017-09-11,0.02944952523087374
2017-09-12,0.001658484877628652
2017-09-13,0.004552786134165432
2017-09-14,0.013302756058444665
2017-09-15,0.009178249353513745
2017-09-18,0.00823111701354895
2017-09-19,0.0112468388607736
2017-09-20,0.0025406433685839502
2017-09-21,-0.0014080903722279992
2017-09-22,0.0012409702938505074
2017-09-25,0.0006756834000285483
2017-09-26,-0.0038832764004680387
2017-09-27,0.001977131692029843
2017-09-28,-0.00033831071774126364
2017-09-29,0.005302990627443771
2017-10-02,0.013971996582296642
2017-10-03,0.0005535308371471537
2017-10-04,0.008573175449713366
2017-10-05,0.0008776158969370229
2017-10-06,-0.0010962755450286688
2017-10-09,0.005265883961185436
2017-10-10,-0.002891985975471467
2017-10-11,0.005527023585180313
2017-10-12,0.004081851422913507
2017-10-13,0.007479423549431541
2017-10-16,0.0028511889591844586
2017-10-17,-0.0007507511061719541
2017-10-18,-0.0069791104254193215
2017-10-19,0.007947163315470407
2017-10-20,0.011049192355481852
2017-10-23,-0.0044032498991791735
2017-10-24,0.005381548608068165
2017-10-25,-0.00853271374066722
2017-10-26,0.005131798174872193
2017-10-27,0.003988375334758265
2017-10-30,-0.00942855628229633
2017-10-31,0.07390351957657937
2017-11-01,-0.028184144791490118
2017-11-02,0.02080323221770186
2017-11-03,-0.004216280014859297
2017-11-06,-0.007813615613565306
2017-11-07,0.020322479200422405
2017-11-08,-0.03510460722098441
2017-11-09,-0.020487137883225315
2017-11-10,0.019235343532646
2017-11-13,-0.0003634732717594513
2017-11-14,-0.00498588473488748
2017-11-15,-0.014876216050518476
2017-11-16,0.025856608452217156
2017-11-17,0.00387390609031546
2017-11-20,-0.0006687761550063787
2017-11-21,-0.006229652210849368
2017-11-22,-0.010361565033855769
2017-11-24,0.002408275511355029
2017-11-27,-0.0022982370760529225
2017-11-28,0.03187819238619638
2017-11-29,-0.03550946431742319
2017-11-30,0.015515648830762396
2017-12-01,-0.013569492763792712
2017-12-04,0.0016799271859329057
2017-12-05,-0.01624875089494826
2017-12-06,0.015504995897143603
2017-12-07,0.008762615177647204
2017-12-08,0.0031201895402268587
2017-12-11,-0.007207197356935757
2017-12-12,-0.003760356973726231
2017-12-13,0.003722685451872376
2017-12-14,-0.010498668392398103
2017-12-15,0.007812012311557703
2017-12-18,0.009951302820508268
2017-12-19,0.005237740051314832
2017-12-20,-0.003972201389350394
2017-12-21,0.005542047788068327
2017-12-22,0.002214793014291727
2017-12-26,-0.00020573578359417422
2017-12-27,0.007505571727134175
2017-12-28,0.007857430793353437
2017-12-29,-0.0059739878479481145
2018-01-02,0.006672157513500254
2018-01-03,0.014620964945813997
2018-01-04,-0.004437839362447016
2018-01-05,0.0015524401139119792
2018-01-08,0.010201716170967545
2018-01-09,0.0036630626108824504
2018-01-10,-0.0030577342345329273
2018-01-11,0.01983886356869169
2018-01-12,0.008634735260583781
2018-01-16,-0.01394799330097407
2018-01-17,0.007511785457489761
2018-01-18,-0.007310306433794489
2018-01-19,-0.007510170459916199
2018-01-22,0.0020634289618146617
2018-01-23,0.0037268943279702427
2018-01-24,-0.020616557392304946
2018-01-25,-0.0037907797430394297
2018-01-26,0.016523593877708853
2018-01-29,-0.0159106692423302
2018-01-30,0.0
2018-01-31,-0.012463696040589167
2018-02-01,0.009630594874608489
2018-02-02,-0.025954964837920924
2018-02-05,-0.04875802859773015
2018-02-06,0.021727421354149845
2018-02-07,0.0011133155220244273
2018-02-08,-0.05323627377452966
2018-02-09,0.024114638401847133
2018-02-12,0.01781023669315629
2018-02-13,-0.009983748088773337
2018-02-14,0.014367781048446826
2018-02-15,0.0026189119197264077
2018-02-16,-0.0063454883059159695
2018-02-20,-0.004796390286166519
2018-02-21,-0.0038987084196187016
2018-02-22,0.007284516598105251
2018-02-23,0.0009715336853577394
2018-02-26,0.015635943021325316
2018-02-27,-0.020013633543718323
2018-02-28,-0.020584981399843882
2018-03-01,-0.025608794633457554
2018-03-02,0.01390739097643201
2018-03-05,0.013940227624535506
2018-03-06,0.0021528957839254126
2018-03-07,0.0033062627568034575
2018-03-08,0.0096098070564401
2018-03-09,0.028719059931176405
2018-03-12,-0.006503467486177472
2018-03-13,-0.013198496596076303
2018-03-14,-0.010840337498155495
2018-03-15,-0.008996249154428648
2018-03-16,0.012213997317925607
2018-03-19,-0.010707623809515177
2018-03-20,0.0013737009697509794
2018-03-21,-0.004828425512293122
2018-03-22,-0.02988204377720327
2018-03-23,-0.02813132631722115
2018-03-26,0.03531957093192273
2018-03-27,-0.021688477701028108
2018-03-28,0.008601866217230247
2018-03-29,-0.002861661111310254
2018-04-02,-0.030023255648133795
2018-04-03,0.0224891294016889
2018-04-04,0.0032990624793687306
2018-04-05,0.009172908245585587
2018-04-06,-0.03412786847407212
2018-04-09,0.0019530855656073598
2018-04-10,0.016244331612330187
2018-04-11,-0.0010465615136053819
2018-04-12,0.01227761062731525
2018-04-13,-0.006265416921834688
2018-04-16,0.004048927133478486
2018-04-17,0.005530663961872628
2018-04-18,0.01478198081750337
2018-04-19,-0.014792445882716887
2018-04-20,-0.009570287945754097
2018-04-23,-0.020945181650659284
2018-04-24,-0.04255060460020954
2018-04-25,0.03265233223385766
2018-04-26,-0.012014433716707185
2018-04-27,0.006050103574538834
2018-04-30,-0.010584054526301845
