Date,BLDR
2015-07-24,-0.04014333144079685
2015-07-27,-0.013442890258441476
2015-07-28,-0.023467102098523873
2015-07-29,0.06976748828052526
2015-07-30,0.06884056493730739
2015-07-31,0.019661014362917006
2015-08-03,0.01595743163077734
2015-08-04,-0.03206804840845923
2015-08-05,-0.03042595067111531
2015-08-06,-0.005578795178158846
2015-08-07,-0.0021038349343602825
2015-08-10,0.021784991538234433
2015-08-11,-0.004126576325592546
2015-08-12,-0.0207181800099846
2015-08-13,0.03244005840952413
2015-08-14,-0.025273215634030843
2015-08-17,0.007007668156100433
2015-08-18,0.038970106059601495
2015-08-19,0.02813128383851038
2015-08-20,-0.029316009886402816
2015-08-21,0.0013423126359546345
2015-08-24,-0.060321689941561285
2015-08-25,-0.035663336924010025
2015-08-26,0.022928953805202656
2015-08-27,0.038322468249816666
2015-08-28,0.008356538191369944
2015-08-31,0.022790116561661522
2015-09-01,-0.028359221093446463
2015-09-02,0.07366222659155408
2015-09-03,-0.007766982979968695
2015-09-04,-0.0006523306543773089
2015-09-08,0.026762392661836998
2015-09-09,0.01970765303957167
2015-09-10,0.01184530024091579
2015-09-11,-0.001848353674860359
2015-09-14,0.014814799988603022
2015-09-15,-0.010948923316814185
2015-09-16,0.00615008487466695
2015-09-17,-0.035452375045352036
2015-09-18,-0.027249642508105465
2015-09-21,-0.0026058606422781905
2015-09-22,-0.026126751224126
2015-09-23,0.0033534668844106275
2015-09-24,-0.031417130068873034
2015-09-25,-0.038647306748657684
2015-09-28,-0.051687024497859335
2015-09-29,-0.05450418356923836
2015-09-30,0.015212212773372036
2015-10-01,0.03706619101283826
2015-10-02,0.0015209474025754677
2015-10-05,0.037205753096400285
2015-10-06,0.0036603361122538036
2015-10-07,0.05105760811943427
2015-10-08,0.00971549929252058
2015-10-09,-0.01580759401344234
2015-10-12,-0.03212290837640408
2015-10-13,-0.03463200246221376
2015-10-14,-0.04409567619891941
2015-10-15,0.0328381608715107
2015-10-16,0.0030280061875487263
2015-10-19,-0.002264130790278651
2015-10-20,-0.03933437573829501
2015-10-21,-0.01653543632290211
2015-10-22,0.028823107842165685
2015-10-23,-0.012451423839422882
2015-10-26,-0.029944773312208683
2015-10-27,-0.04467913663580436
2015-10-28,0.03911564874099582
2015-10-29,-0.038461559472869444
2015-10-30,0.005957420836103733
2015-11-02,0.011844360993009007
2015-11-03,0.017558531561636004
2015-11-04,0.01643383796313347
2015-11-05,-0.004850401495348988
2015-11-06,0.23883017710529408
2015-11-09,-0.03868853459592725
2015-11-10,-0.015006839653388226
2015-11-11,-0.004847624436174702
2015-11-12,-0.034098801323622974
2015-11-13,-0.016570640779127177
2015-11-16,0.0014652350419497306
2015-11-17,-0.05047553256815218
2015-11-18,0.0023113010557425095
2015-11-19,0.04227518686078713
2015-11-20,-0.0258112367727803
2015-11-23,0.03633607425058427
2015-11-24,-0.015339667244978372
2015-11-25,0.02522256410488599
2015-11-27,0.006512312197922698
2015-11-30,-0.03235081338615953
2015-12-01,-0.0029717653595588978
2015-12-02,0.00596124614390825
2015-12-03,-0.03555552164713538
2015-12-04,0.026881675536863048
2015-12-07,-0.03739715813610811
2015-12-08,0.005438981775187424
2015-12-09,-0.060278188428510515
2015-12-10,-0.007401328430694409
2015-12-11,-0.020712510879946744
2015-12-14,-0.10575296381330312
2015-12-15,0.03689691150262986
2015-12-16,0.04105837661486178
2015-12-17,-0.04294476579062356
2015-12-18,-0.00915754402665403
2015-12-21,-0.003696854249650383
2015-12-22,-0.007421143384760076
2015-12-23,0.028972002349782144
2015-12-24,-0.00817440061007435
2015-12-28,-0.02930400115279308
2015-12-29,0.015094324684347349
2015-12-30,-0.0065056363391741145
2015-12-31,0.0364827276549593
2016-01-04,0.0009025477392323733
2016-01-05,0.008115432944055367
2016-01-06,-0.06797855171166622
2016-01-07,-0.07389639655718083
2016-01-08,-0.018652783276366547
2016-01-11,-0.0327349958685863
2016-01-12,-0.014192152467955133
2016-01-13,-0.056478326720803995
2016-01-14,0.009389661902325042
2016-01-15,-0.05000003326770719
2016-01-19,-0.06609546594985849
2016-01-20,0.0
2016-01-21,0.02490171092669513
2016-01-22,0.058823472022007106
2016-01-25,-0.05797096107684119
2016-01-26,0.030769200673000707
2016-01-27,-0.05721393536436703
2016-01-28,0.002638519937706807
2016-01-29,0.05657892549136978
2016-02-01,0.014943946394713192
2016-02-02,-0.049079710092355455
2016-02-03,0.006451637514175879
2016-02-04,0.05384616231071848
2016-02-05,-0.07177617194909791
2016-02-08,-0.04980342185339037
2016-02-09,-0.06758617532664335
2016-02-10,0.026627192639665953
2016-02-11,-0.05043226249954047
2016-02-12,0.007587209823973984
2016-02-16,0.0512048432868184
2016-02-17,0.007163351088572023
2016-02-18,-0.0170697523207487
2016-02-19,-0.02170761531730714
2016-02-22,0.09319520950785054
2016-02-23,-0.025710427693257265
2016-02-24,0.02083334713070517
2016-02-25,0.0027210858756485656
2016-02-26,0.07191319104995397
2016-02-29,0.003797434507473385
2016-03-01,0.07061790099645737
2016-03-02,0.0164900291044785
2016-03-03,0.0023174396088232463
2016-03-04,0.13179195301703972
2016-03-07,0.021450463632813443
2016-03-08,-0.026000022888183594
2016-03-09,-0.0318274613169518
2016-03-10,-0.018027579087207313
2016-03-11,0.046436213917177005
2016-03-14,0.03095977334634692
2016-03-15,-0.06406400443558802
2016-03-16,0.03850263550691513
2016-03-17,0.0308960030439005
2016-03-18,0.009989952598290941
2016-03-21,-0.020771517831682185
2016-03-22,0.021212125882702715
2016-03-23,0.010880377258856821
2016-03-24,-0.007827780980020682
2016-03-28,0.014792861287134862
2016-03-29,0.03692906859569001
2016-03-30,-0.0028115963220883833
2016-03-31,0.05921053516095798
2016-04-01,0.012422305586686555
2016-04-04,-0.02892199194734446
2016-04-05,0.01805052442619881
2016-04-06,0.03989360105654938
2016-04-07,-0.01534521385557941
2016-04-08,0.009523779641621655
2016-04-11,0.017152642528509565
2016-04-12,-0.012647523007795591
2016-04-13,0.02305717363021298
2016-04-14,-0.0075124542865194766
2016-04-15,0.011774548831452236
2016-04-18,0.005818840403352787
2016-04-19,-0.006611563734210235
2016-04-20,0.01497498707541256
2016-04-21,0.00819675270763387
2016-04-22,0.008130034654042939
2016-04-25,-0.015322547276482967
2016-04-26,-0.005732980721173009
2016-04-27,-0.009061005538773759
2016-04-28,-0.052369087982125806
2016-04-29,-0.027192936518917965
2016-05-02,0.031559911900788995
2016-05-03,-0.0402097950192023
2016-05-04,0.013661254868690076
2016-05-05,0.014375547687956791
2016-05-06,-0.03808682963938692
2016-05-09,0.02394108997250055
2016-05-10,0.021582713452168223
2016-05-11,0.014964795900677785
2016-05-12,-0.002601884966692891
2016-05-13,-0.02260871555494226
2016-05-16,-0.016014177505944804
2016-05-17,0.009945719032898426
2016-05-18,-0.021486102907690596
2016-05-19,0.04666049963109464
2016-05-20,0.01748258481428655
2016-05-23,0.010309268214748757
2016-05-24,0.016156426588893602
2016-05-25,-0.005857715141547204
2016-05-26,-0.02020200074126499
2016-05-27,0.0120274386184831
2016-05-31,-0.0016977508100767258
2016-06-01,0.026360498291576828
2016-06-02,0.018227031697701568
2016-06-03,-0.033360443342938084
2016-06-06,0.0067340002470883675
2016-06-07,0.015050192692446673
2016-06-08,0.01317955872218013
2016-06-09,-0.015447197651325073
2016-06-10,-0.030553253183213003
2016-06-13,-0.03492332669552167
2016-06-14,-0.025595760265298195
2016-06-15,-0.003623184962974757
2016-06-16,-0.011818192221901613
2016-06-17,0.018399246676243264
2016-06-20,0.030713655100357284
2016-06-21,-0.007887831182425753
2016-06-22,-0.026501700101433157
2016-06-23,0.0635208511966967
2016-06-24,-0.06740613855406541
2016-06-27,-0.06770363258288847
2016-06-28,0.04808643228364584
2016-06-29,0.03277148106688643
2016-06-30,0.019945627593369597
2016-07-01,0.02755559285481768
2016-07-05,-0.025951572650964483
2016-07-06,0.0319715496766908
2016-07-07,0.017211687713843293
2016-07-08,0.043993271674226175
2016-07-11,0.03322527085432214
2016-07-12,0.0047059152640549495
2016-07-13,-0.014051545611203586
2016-07-14,0.003167059500442271
2016-07-15,0.01183895956014469
2016-07-18,0.021060878642039205
2016-07-19,-0.0160427834758623
2016-07-20,0.0054347588666350255
2016-07-21,-0.010038619023600925
2016-07-22,0.006240243807365431
2016-07-25,0.0062015446567253996
2016-07-26,0.008474623592522157
2016-07-27,0.0
2016-07-28,0.0007639594167505592
2016-07-29,-0.01603053679632127
2016-08-01,0.006982094376762005
2016-08-02,-0.011556211388311755
2016-08-03,0.021823829667670935
2016-08-04,0.0
2016-08-05,-0.04195265076001875
2016-08-08,-0.00955420662613804
2016-08-09,-0.0032154311255848667
2016-08-10,0.0016129401918516528
2016-08-11,0.0024154374224563124
2016-08-12,-0.01285139356331877
2016-08-15,0.013018702026748041
2016-08-16,0.007228928029453741
2016-08-17,0.0015949328408704222
2016-08-18,0.0063694204644377805
2016-08-19,-0.0015823146535147714
2016-08-22,0.004754391454896645
2016-08-23,0.032334372046091575
2016-08-24,-0.0160427834758623
2016-08-25,0.006211174145593246
2016-08-26,0.0038580393971983096
2016-08-29,0.04534974190685315
2016-08-30,0.03161759848825785
2016-08-31,-0.02066999054686458
2016-09-01,-0.015283845825703635
2016-09-02,-0.008130056086341875
2016-09-06,-0.006706419677811604
2016-09-07,0.0217554361224932
2016-09-08,-0.0007342312016050956
2016-09-09,-0.07274061690607447
2016-09-12,0.003961980284332478
2016-09-13,-0.028413548106508646
2016-09-14,-0.00406175377989304
2016-09-15,-0.001631358677837147
2016-09-16,-0.03186269582853185
2016-09-19,0.014345997537669408
2016-09-20,-0.04242930195168415
2016-09-21,0.01737617769661548
2016-09-22,0.008539742198459432
2016-09-23,-0.004233716253880249
2016-09-26,-0.007653074050700814
2016-09-27,0.005141342377903202
2016-09-28,0.0
2016-09-29,-0.028132986921083902
2016-09-30,0.009649176669511483
2016-10-03,-0.009556959875251736
2016-10-04,-0.004385898134529276
2016-10-05,-0.0026432322147308396
2016-10-06,0.03886930617664208
2016-10-07,-0.04676872279169664
2016-10-10,0.02230151642723155
2016-10-11,-0.024432786390851224
2016-10-12,-0.005366763683264164
2016-10-13,0.0
2016-10-14,-0.022482014619861768
2016-10-17,-0.022999080278936157
2016-10-18,-0.03201508062633951
2016-10-19,0.01459149572966334
2016-10-20,-0.0009587946873667041
2016-10-21,-0.0038387679040453593
2016-10-24,0.00192673447676861
2016-10-25,-0.06442308662205798
2016-10-26,-0.0020554475878997724
2016-10-27,0.0020596811545607885
2016-10-28,-0.01644397275843401
2016-10-31,0.010449360988361356
2016-11-01,0.004136500676053423
2016-11-02,-0.028836223673653683
2016-11-03,-0.004241777365698751
2016-11-04,-0.026624067184169542
2016-11-07,0.04376363276862394
2016-11-08,-0.008385736271063426
2016-11-09,0.0
2016-11-10,0.06765331297483979
2016-11-11,0.024752474312641715
2016-11-14,0.0038647304713768094
2016-11-15,0.025986476916997736
2016-11-16,0.008442791170371278
2016-11-17,0.032558175020439784
2016-11-18,0.00810803565951379
2016-11-21,0.011617526301682446
2016-11-22,0.00883395619837768
2016-11-23,0.016637441253412044
2016-11-25,0.018949205300129446
2016-11-28,-0.05832625400111924
2016-11-29,-0.008976694648817118
2016-11-30,0.0018116356732591488
2016-12-01,-0.020795704085390554
2016-12-02,-0.02400740819145486
2016-12-05,0.050141977478488586
2016-12-06,0.025225200301670414
2016-12-07,0.025483300433804423
2016-12-08,0.03170521706428153
2016-12-09,0.0033222559783854244
2016-12-12,-0.0008278335219366051
2016-12-13,-0.010770515139007286
2016-12-14,-0.05025121012409184
2016-12-15,0.0026454790623917646
2016-12-16,0.0158311615644251
2016-12-19,-0.013852800412978095
2016-12-20,0.016681262041812417
2016-12-21,0.0
2016-12-22,-0.02331601950502815
2016-12-23,0.0017683026832313598
2016-12-27,0.0017652654808781865
2016-12-28,-0.02026436019210609
2016-12-29,0.0
2016-12-30,-0.013489174467085197
2017-01-03,0.061075666361438685
2017-01-04,0.03264605697876144
2017-01-05,-0.021630633858578885
2017-01-06,-0.03316329385478556
2017-01-09,-0.009674552135832126
2017-01-10,0.023978641083577168
2017-01-11,0.0
2017-01-12,-0.014744152665313037
2017-01-13,0.029049289936561307
2017-01-17,-0.029940071886977226
2017-01-18,-0.004409187836161732
2017-01-19,-0.024800685023672497
2017-01-20,-0.00817440061007435
2017-01-23,-0.011904772301525313
2017-01-24,0.059314211824412544
2017-01-25,0.04024497164174812
2017-01-26,-0.02354925807910102
2017-01-27,-0.019810469340026948
2017-01-30,-0.045694240117256646
2017-01-31,-0.009208050732665174
2017-02-01,0.004646857776141378
2017-02-02,0.017576278724144467
2017-02-03,0.02909088134765625
2017-02-06,0.029151937509056536
2017-02-07,-0.005150168919057174
2017-02-08,0.017256238708545535
2017-02-09,0.04156062533533311
2017-02-10,0.008143353716957291
2017-02-13,0.001615468812962817
2017-02-14,0.009677487332666601
2017-02-15,0.012779540060870564
2017-02-16,-0.005520555742412836
2017-02-17,-0.007930168954640604
2017-02-21,-0.002398136378626514
2017-02-22,-0.004006349270393228
2017-02-23,-0.001609047246390105
2017-02-24,-0.013698636453198354
2017-02-27,0.0473856155679544
2017-02-28,0.009360365711048368
2017-03-01,0.12364763781718247
2017-03-02,0.04195320895994725
2017-03-03,0.0
2017-03-06,-0.007260703593860329
2017-03-07,-0.033244680935384574
2017-03-08,0.02544703483698818
2017-03-09,-0.004024109091644079
2017-03-10,0.028282832693932614
2017-03-13,0.0052390256259213785
2017-03-14,-0.014983745289563477
2017-03-15,0.020502673410254246
2017-03-16,0.020738800291331128
2017-03-17,-0.007619040352957573
2017-03-20,-0.03774793015150246
2017-03-21,-0.03789891597539541
2017-03-22,-0.004837639751675615
2017-03-23,0.007638931476776634
2017-03-24,-0.004824303748748426
2017-03-27,0.0020776099388717384
2017-03-28,0.01243948501587866
2017-03-29,0.014334473966903793
2017-03-30,-0.0013458616790996691
2017-03-31,0.004043090655354131
2017-04-03,-0.017449616232484533
2017-04-04,0.01639342660450316
2017-04-05,-0.0013441167748554639
2017-04-06,0.01480486353375876
2017-04-07,0.0006631451546703637
2017-04-10,0.009277626788123605
2017-04-11,0.009192406272534814
2017-04-12,-0.019518555170369822
2017-04-13,-0.019243528050808645
2017-04-17,0.004059568382998702
2017-04-18,0.0060647002467986155
2017-04-19,0.004018718333286486
2017-04-20,0.021347608631395287
2017-04-21,0.005225337786637141
2017-04-24,0.02858996559894189
2017-04-25,0.01705625136228428
2017-04-26,-0.006211203670828613
2017-04-27,0.0031249523162841797
2017-04-28,-0.0024921501607521046
2017-05-01,0.012492120720274835
2017-05-02,0.011104276085259102
2017-05-03,-0.029286123252663776
2017-05-04,0.00879945889321987
2017-05-05,-0.0024921501607521046
2017-05-08,-0.031855104409168056
2017-05-09,-0.01032257080078125
2017-05-10,-0.02933505898233124
2017-05-11,-0.005372728130387805
2017-05-12,-0.03848755113764457
2017-05-15,0.016151720478053466
2017-05-16,0.01382168663264327
2017-05-17,-0.044308085558952603
2017-05-18,-0.0064194115299085475
2017-05-19,0.02081837440773615
2017-05-22,-0.004219438712376067
2017-05-23,-0.015536742189232178
2017-05-24,-0.012195059378542261
2017-05-25,0.0029048627830998708
2017-05-26,0.005792897992415558
2017-05-30,-0.026637860072980413
2017-05-31,0.010354984090850783
2017-06-01,0.02122986567294638
2017-06-02,0.03369177587491068
2017-06-05,-0.025658799140185207
2017-06-06,-0.00640570472356583
2017-06-07,0.01934093863549835
2017-06-08,0.04708363301806906
2017-06-09,-0.007382527482782342
2017-06-12,0.006761351029590967
2017-06-13,0.02820685470852191
2017-06-14,0.01698231666110095
2017-06-15,-0.01348747862960975
2017-06-16,-0.0032551587355544864
2017-06-19,0.0013063033011893044
2017-06-20,-0.018917153509216633
2017-06-21,-0.022606393181533013
2017-06-22,0.006802747127023556
2017-06-23,0.02027028289652799
2017-06-26,-0.009933812477823878
2017-06-27,-0.006688925021486325
2017-06-28,0.03905723291628971
2017-06-29,-0.027219706285622203
2017-06-30,0.02065286217290585
2017-07-03,0.0013055129348618078
2017-07-05,0.005867024230290285
2017-07-06,-0.019442656176372974
2017-07-07,0.030403174796272747
2017-07-10,0.0012828418148562726
2017-07-11,0.005124915148337905
2017-07-12,0.008285539701572198
2017-07-13,0.0018963771949580543
2017-07-14,0.0050473136770130544
2017-07-17,0.005649726984540582
2017-07-18,-0.011860207779553322
2017-07-19,0.009475655038105435
2017-07-20,0.004380456622617768
2017-07-21,-0.012460988479613744
2017-07-24,-0.020820183959860294
2017-07-25,0.016108246947566407
2017-07-26,-0.010779966478076664
2017-07-27,-0.008974380762775569
2017-07-28,0.0032341649813383277
2017-07-31,0.010315915219276883
2017-08-01,0.012763229629315864
2017-08-02,-0.015122859032692948
2017-08-03,-0.024952037138017857
2017-08-04,0.09711283231389056
2017-08-07,-0.0005980998380692437
2017-08-08,-0.0047875480603941645
2017-08-09,-0.006013137652887579
2017-08-10,-0.022988569408967763
2017-08-11,0.01176473922882404
2017-08-14,0.013463850140763345
2017-08-15,-0.009661826846140142
2017-08-16,-0.017073096695716106
2017-08-17,-0.018610491860461154
2017-08-18,-0.015802781594350557
2017-08-21,-0.03468207915460231
2017-08-22,0.01330670743968132
2017-08-23,-0.025607314600823106
2017-08-24,-0.013477075957459395
2017-08-25,-0.0034153134946931507
2017-08-28,0.055517440539485596
2017-08-29,0.039610430224788384
2017-08-30,0.017489111970179216
2017-08-31,-0.000613887557999071
2017-09-01,0.019041735434119245
2017-09-05,-0.012055500970459931
2017-09-06,0.023184934854557415
2017-09-07,-0.01192610360644697
2017-09-08,0.003620969646796368
2017-09-11,0.008418599161890583
2017-09-12,0.013118622978489203
2017-09-13,-0.01530313315976728
2017-09-14,-0.0251046077576762
2017-09-15,-0.005518096599317679
2017-09-18,0.012947040734359927
2017-09-19,0.003651823787457875
2017-09-20,0.00788363068039133
2017-09-21,0.007821850433348043
2017-09-22,0.03343280393685877
2017-09-25,0.00115542798271151
2017-09-26,0.012117772229994328
2017-09-27,0.00399086038600216
2017-09-28,0.004542868877530193
2017-09-29,0.01695869010761042
2017-10-02,-0.013896609404151272
2017-10-03,0.015219868165006867
2017-10-04,-0.01610221609338358
2017-10-05,-0.012979658642706116
2017-10-06,0.025157263568648336
2017-10-09,-0.012270006523068422
2017-10-10,-0.013551653502262728
2017-10-11,0.009158549152878503
2017-10-12,0.0028361399199865467
2017-10-13,-0.016402766432218163
2017-10-16,-0.001150002939444783
2017-10-17,-0.014392630277560436
2017-10-18,0.005256906590390464
2017-10-19,0.00639166857660145
2017-10-20,0.03348729410655693
2017-10-23,0.007262629658419506
2017-10-24,0.0016638257434506976
2017-10-25,-0.027685493620467794
2017-10-26,0.017653837284691498
2017-10-27,0.0011191130092804702
2017-10-30,-0.005589629822958853
2017-10-31,0.012928585182678809
2017-11-01,0.0
2017-11-02,-0.0410654690521578
2017-11-03,0.02141197437397735
2017-11-06,0.015864061909187877
2017-11-07,-0.027328486490695636
2017-11-08,0.0045871514481794495
2017-11-09,0.047945212936090886
2017-11-10,0.005446539803746653
2017-11-13,-0.02708559180918746
2017-11-14,0.017260656408330632
2017-11-15,0.010946844585645987
2017-11-16,0.010828412039779911
2017-11-17,0.02517403917696126
2017-11-20,0.02089872197672271
2017-11-21,-0.004605944133624473
2017-11-22,0.003598955890921962
2017-11-24,-0.001024613590913992
2017-11-27,-0.0005128322503505922
2017-11-28,0.04155974732963852
2017-11-29,-0.011822649267888119
2017-11-30,0.016949160600185476
2017-12-01,-0.02058823941900667
2017-12-04,0.01751753701144243
2017-12-05,-0.01278899310661874
2017-12-06,0.002989510057534117
2017-12-07,0.01937413379316899
2017-12-08,-0.0009746811558235535
2017-12-11,-0.002926803216701579
2017-12-12,-0.013209415396726154
2017-12-13,-0.0064451740344508845
2017-12-14,-0.015469129697036177
2017-12-15,0.01621894081341413
2017-12-18,0.019451436999368577
2017-12-19,-0.013698663372291198
2017-12-20,0.015376957752416764
2017-12-21,0.024914521054679062
2017-12-22,0.01334607687106093
2017-12-26,0.019755412595121813
2017-12-27,0.0050738288193337144
2017-12-28,0.0022945954547857195
2017-12-29,-0.00228934234025735
2018-01-02,0.009637405949947109
2018-01-03,0.018636356700550527
2018-01-04,-0.002677352358362972
2018-01-05,0.019239386927809354
2018-01-08,-0.004828823838273544
2018-01-09,0.0004411216959938624
2018-01-10,-0.024250491049758294
2018-01-11,0.014911881437894348
2018-01-12,0.0146928693012649
2018-01-16,-0.02808254810384947
2018-01-17,0.028893964244661063
2018-01-18,-0.008337013006794791
2018-01-19,-0.012831898700547018
2018-01-22,0.01927388236078631
2018-01-23,0.012752898788313649
2018-01-24,-0.028224120994309154
2018-01-25,0.0022341888420100986
2018-01-26,0.009808261719181921
2018-01-29,-0.040176594381380326
2018-01-30,-0.010119563738301585
2018-01-31,-0.004646857776141489
2018-02-01,0.022408942134764853
2018-02-02,-0.04931506586841372
2018-02-05,-0.043227648017401754
2018-02-06,0.022590399659434768
2018-02-07,0.0004908355975099532
2018-02-08,-0.031893996334483865
2018-02-09,0.0035478812188702857
2018-02-12,-0.013636290950439611
2018-02-13,-0.002560222357973041
2018-02-14,0.01745380701117094
2018-02-15,0.0030272183080835013
2018-02-16,0.03370221854013944
2018-02-20,-0.007785880941716061
2018-02-21,-0.0019616973700851137
2018-02-22,-0.005896847026237384
2018-02-23,0.026693076013171835
2018-02-26,-0.012518065630790609
2018-02-27,-0.04193079477105632
2018-02-28,-0.023918540584157322
2018-03-01,0.10479667345674804
2018-03-02,0.011326086128805146
2018-03-05,-0.016798908316609573
2018-03-06,0.019458939409136455
2018-03-07,0.006052191382016181
2018-03-08,-0.020360968145778258
2018-03-09,0.01889464417046427
2018-03-12,0.003245233927426261
2018-03-13,0.012014798346353439
2018-03-14,-0.0054794033778535756
2018-03-15,-0.03397611330526251
2018-03-16,-0.011406923385144818
2018-03-19,-0.003365370066913065
2018-03-20,-0.0038591377459058496
2018-03-21,0.019854714527171025
2018-03-22,-0.03466284713904488
2018-03-23,-0.02213481380365001
2018-03-26,0.013581512533286322
2018-03-27,-0.02431760696747365
2018-03-28,-0.0025431962079658366
2018-03-29,0.01172868613348843
2018-04-02,-0.05493952339741859
2018-04-03,0.009600016276041679
2018-04-04,0.03433701046230575
2018-04-05,0.014811078480967188
2018-04-06,-0.00855561495288315
2018-04-09,-0.03248737422391734
2018-04-10,0.013641145654091913
2018-04-11,-0.005693613462169567
2018-04-12,0.0010411482934342686
2018-04-13,-0.0015599989605297182
2018-04-16,0.022395748996903553
2018-04-17,0.007641443315937968
2018-04-18,-0.003539009087098477
2018-04-19,-0.02841194784141543
2018-04-20,-0.021409914129469687
2018-04-23,-0.014941338850870234
2018-04-24,-0.018418107372781045
2018-04-25,-0.002207555942311812
2018-04-26,0.014380543693527814
2018-04-27,-0.004907314713145761
2018-04-30,-0.0010959154938998683
2018-05-01,0.031267126118331046
2018-05-02,-0.011170164521000836
2018-05-03,-0.0010758718450514237
2018-05-04,0.0005385152959707096
2018-05-07,0.01560823017858759
2018-05-08,0.045044962179006776
2018-05-09,0.0015213330471666175
2018-05-10,-0.03240503238726267
2018-05-11,-0.010989062538675931
2018-05-14,-0.017460313776012426
