Date,BALL
2015-11-04,-0.005898022678896497
2015-11-05,0.005488133219243574
2015-11-06,-0.0001472984611471384
2015-11-09,-0.02124559196277842
2015-11-10,0.02155554901252077
2015-11-11,0.006050338277778566
2015-11-12,-0.04048152365465907
2015-11-13,0.00764319143814296
2015-11-16,0.005460962268374114
2015-11-17,-0.002262862599945792
2015-11-18,0.033721685315917904
2015-11-19,0.0007310284537631606
2015-11-20,0.015056332868674582
2015-11-23,-0.009504639863738285
2015-11-24,0.007851257120438548
2015-11-25,-0.007501150192557038
2015-11-27,0.004951023319175407
2015-11-30,0.0059406227540768075
2015-12-01,-0.008354550788553294
2015-12-02,-0.019465699594146457
2015-12-03,0.00592624094597749
2015-12-04,0.02754030392898521
2015-12-07,-0.013902675669616005
2015-12-08,-0.019767595675690752
2015-12-09,0.020759359979285463
2015-12-10,0.0443053851800157
2015-12-11,-0.007650428442929513
2015-12-14,-0.006868709999226064
2015-12-15,0.00409320018749737
2015-12-16,0.006887785175852423
2015-12-17,-0.015496003871478647
2015-12-18,-0.010068115392319776
2015-12-21,0.007449051283151542
2015-12-22,0.008672891648537684
2015-12-23,0.023118266959780698
2015-12-24,-0.0005508905079064652
2015-12-28,0.002895217388634963
2015-12-29,0.014707480825984609
2015-12-30,-0.006637726245502851
2015-12-31,-0.008182508372797881
2016-01-04,-0.008524198150546503
2016-01-05,0.01178720703582492
2016-01-06,-0.009456995875673058
2016-01-07,-0.02642872350432912
2016-01-08,-0.008243648531682912
2016-01-11,-0.00888486579580472
2016-01-12,0.020676736837814236
2016-01-13,-0.02762425480213493
2016-01-14,0.002622100126211002
2016-01-15,0.0021796843600183635
2016-01-19,0.005364649857889425
2016-01-20,-0.01067192672342776
2016-01-21,-0.02244873571818684
2016-01-22,0.02535026546497887
2016-01-25,-0.03097728269051281
2016-01-26,0.01800984854867349
2016-01-27,-0.02550503104557389
2016-01-28,0.01210307109366382
2016-01-29,-0.0010466003451319317
2016-02-01,0.005536496995604656
2016-02-02,-0.024107032990559163
2016-02-03,0.008234115225203675
2016-02-04,0.026013086739669067
2016-02-05,-0.038619910801233726
2016-02-08,-0.020392738345202832
2016-02-09,0.019721614041936508
2016-02-10,0.0016883006658525712
2016-02-11,-0.01808158921329328
2016-02-12,0.017009912613521472
2016-02-16,0.016725866083208807
2016-02-17,0.012978868160614887
2016-02-18,-0.008790323307615533
2016-02-19,-0.007064371246517931
2016-02-22,0.006206483647516192
2016-02-23,-0.006619537201939418
2016-02-24,0.013176037849777167
2016-02-25,-0.0010466003451319317
2016-02-26,0.004647677349603585
2016-02-29,-0.011640006215546395
2016-03-01,0.02521539529957284
2016-03-02,0.0025032853613145
2016-03-03,0.009108705527963279
2016-03-04,-0.007424828480405932
2016-03-07,-0.013493670828461757
2016-03-08,0.002379027745347928
2016-03-09,0.0011862241994216038
2016-03-10,-0.004740393236064788
2016-03-11,0.0273887408674911
2016-03-14,-0.003621998331084675
2016-03-15,-0.002762854594440922
2016-03-16,0.015894105256965885
2016-03-17,0.027558265517407365
2016-03-18,-0.01704120835252232
2016-03-21,-0.006821539065168691
2016-03-22,0.009014550834015589
2016-03-23,-0.0005673069901498407
2016-03-24,-0.0034051790613677246
2016-03-28,0.0017083472591039595
2016-03-29,0.009238332553747286
2016-03-30,-0.0015495060631998125
2016-03-31,0.00550106761144864
2016-04-01,0.00448837775926525
2016-04-04,-0.014103833825402035
2016-04-05,-0.0012750538033976522
2016-04-06,0.011062512437624461
2016-04-07,-0.009117815122036577
2016-04-08,0.00226477990020002
2016-04-11,-0.004660531204840113
2016-04-12,0.009649394770526953
2016-04-13,0.010119221841695003
2016-04-14,-0.00027855884599381486
2016-04-15,0.005984555578927742
2016-04-18,0.032512932836047836
2016-04-19,0.004823681961101611
2016-04-20,0.004534227540581082
2016-04-21,-0.0022569362293878292
2016-04-22,0.009047050151014702
2016-04-25,-0.015031438389250362
2016-04-26,0.004819499227925794
2016-04-27,-0.0026642972106001306
2016-04-28,-0.025781661036424652
2016-04-29,-0.02125331393017371
2016-05-02,0.009386555697116217
2016-05-03,-0.006939586888831228
2016-05-04,0.006848003165882632
2016-05-05,-0.002914531373299112
2016-05-06,-0.005429606951615651
2016-05-09,0.0081184910867651
2016-05-10,0.0019439871312314505
2016-05-11,0.0
2016-05-12,0.009423172678122427
2016-05-13,-0.009610054764911169
2016-05-16,0.013446227935159039
2016-05-17,-0.01914923932126733
2016-05-18,0.0005577758859063309
2016-05-19,-0.004599641043540714
2016-05-20,0.004900974687300774
2016-05-23,-0.011425372111359522
2016-05-24,0.011416630040804288
2016-05-25,0.004598297894621739
2016-05-26,-0.0037451710724479836
2016-05-27,0.00809001927329489
2016-05-31,0.0004154107422946751
2016-06-01,-0.00525590186018865
2016-06-02,0.02447193542348991
2016-06-03,0.007600179300964793
2016-06-06,0.0008078727674818431
2016-06-07,0.0029612738040791786
2016-06-08,0.005904387037311221
2016-06-09,-0.001067375912663926
2016-06-10,-0.016025174814854437
2016-06-13,-0.022530109324729652
2016-06-14,-0.0012496278724439813
2016-06-15,0.0011124546384924106
2016-06-16,-0.0020832730231664653
2016-06-17,-0.005566293273683631
2016-06-20,0.008395941174871746
2016-06-21,-0.0009712643991980352
2016-06-22,0.006945361058646959
2016-06-23,0.014346841904673946
2016-06-24,-0.05603121966770752
2016-06-27,-0.015416110880400402
2016-06-28,0.03307033754155175
2016-06-29,0.011189562653534768
2016-06-30,0.012607025264359528
2016-07-01,-0.012173627848107382
2016-07-05,-0.019044758453290678
2016-07-06,0.0039971316740865515
2016-07-07,0.006967161645554221
2016-07-08,0.011296426244298496
2016-07-11,0.0011172697191734748
2016-07-12,-0.00585812732117974
2016-07-13,0.0007015363799407481
2016-07-14,-0.00042076758570841477
2016-07-15,-0.01781177325393668
2016-07-18,-0.001428056861182303
2016-07-19,-0.0022881825422075286
2016-07-20,0.011036555993124253
2016-07-21,0.005528745643875732
2016-07-22,-0.0023966153488429454
2016-07-25,0.004239439852532945
2016-07-26,0.005769983878211482
2016-07-27,-0.0044771694346414925
2016-07-28,-0.003232985583821235
2016-07-29,-0.003525250939362512
2016-08-01,0.0004246972654826653
2016-08-02,-0.009193960088536346
2016-08-03,0.0007138546117302358
2016-08-04,0.11997136586473323
2016-08-05,0.008151938040706908
2016-08-08,0.013265614698710682
2016-08-09,-0.0016204169825712045
2016-08-10,0.0014987280572891226
2016-08-11,0.004613692996482621
2016-08-12,-0.0032272861615050275
2016-08-15,0.005479284384920513
2016-08-16,-0.0055736459958672935
2016-08-17,-0.0003733948894428796
2016-08-18,0.00012475484525498182
2016-08-19,0.003861807230247649
2016-08-22,0.0014891389892492946
2016-08-23,-0.0021064680863600582
2016-08-24,-0.008940796978663124
2016-08-25,0.00012503866810331665
2016-08-26,-0.014156026860234205
2016-08-29,0.003176414864293875
2016-08-30,0.001776197427292292
2016-08-31,0.003040267291136489
2016-09-01,0.008334285000799024
2016-09-02,0.010143965151427237
2016-09-06,0.003967370304025497
2016-09-07,-0.004074928060969651
2016-09-08,-0.006819991421120664
2016-09-09,-0.028713813606781935
2016-09-12,0.0026992059661208323
2016-09-13,-0.010896115442381338
2016-09-14,-0.0009069815808971926
2016-09-15,0.015695929037474077
2016-09-16,0.0020433137249795674
2016-09-19,-0.0011469803003176793
2016-09-20,0.002934573285464648
2016-09-21,0.0062342573756060116
2016-09-22,0.007586365487664448
2016-09-23,-0.004392400964882914
2016-09-26,-0.003780968259081696
2016-09-27,0.00657907328926477
2016-09-28,0.010935019892598596
2016-09-29,0.005843630585030235
2016-09-30,0.012979083268236602
2016-10-03,-0.013422791411893953
2016-10-04,-0.017563356437698796
2016-10-05,-0.0003777629572168095
2016-10-06,0.0018891075151235004
2016-10-07,-0.01546229276703226
2016-10-10,0.011491803269941148
2016-10-11,-0.010603607925522507
2016-10-12,0.003955453402897158
2016-10-13,-0.0011441585617676386
2016-10-14,0.008396952490571374
2016-10-17,0.003280406184896556
2016-10-18,0.01760569597901207
2016-10-19,0.01359374945127767
2016-10-20,-0.023286716828399667
2016-10-21,-0.00536794470004931
2016-10-24,0.00790655920809158
2016-10-25,-0.006973024891558044
2016-10-26,-0.002758762211528931
2016-10-27,-0.01471150334593585
2016-10-28,-0.01607918090222482
2016-10-31,-0.000389070722628726
2016-11-01,-0.002595067430651188
2016-11-02,0.0006503189183111324
2016-11-03,0.017160478091562847
2016-11-04,-0.02249476147414764
2016-11-07,0.02798151286457151
2016-11-08,0.012464486960160226
2016-11-09,-0.012688307529151066
2016-11-10,-0.03435547093310709
2016-11-11,0.0010539911074869401
2016-11-14,0.002632753544453026
2016-11-15,0.002888424389349442
2016-11-16,0.0013090294144293413
2016-11-17,0.0
2016-11-18,-0.0013073180965867959
2016-11-21,-0.00379622906745547
2016-11-22,0.007621500510714085
2016-11-23,0.012780167365485262
2016-11-25,-0.007854562784089025
2016-11-28,0.00376360258396069
2016-11-29,-0.002072135473178305
2016-11-30,-0.025827580911670478
2016-12-01,-0.025979068850196296
2016-12-02,0.015046067110398909
2016-12-05,-0.008354993741091277
2016-12-06,0.008289324372498186
2016-12-07,0.018598658670885726
2016-12-08,0.006482951037722673
2016-12-09,0.010121937548441595
2016-12-12,-0.00689701454417202
2016-12-13,0.012711201852560139
2016-12-14,-0.029762201042643932
2016-12-15,0.017604941019363496
2016-12-16,0.004718292407928981
2016-12-19,-0.0016961378278790296
2016-12-20,-0.002874257503467148
2016-12-21,0.0
2016-12-22,0.001834474563053412
2016-12-23,-0.0030085651059928997
2016-12-27,0.0032800524598204372
2016-12-28,-0.006015556427512392
2016-12-29,-0.004209807801619503
2016-12-30,-0.008191074658809083
2017-01-03,0.009057562857690105
2017-01-04,0.015181730459955078
2017-01-05,-0.0005199594101802374
2017-01-06,0.004423582655760594
2017-01-09,-0.01580296883104615
2017-01-10,-0.004738053530208952
2017-01-11,0.014413798087877794
2017-01-12,0.004432451212199151
2017-01-13,-0.011421276094364385
2017-01-17,0.004201293580396781
2017-01-18,0.006406043262500383
2017-01-19,-0.01779682024970919
2017-01-20,-0.00833250105804717
2017-01-23,0.0053348542176718805
2017-01-24,0.014327526453300266
2017-01-25,0.0037928173392047793
2017-01-26,-0.005081468751032769
2017-01-27,0.0075956783823394325
2017-01-30,-0.005978809658364059
2017-01-31,-0.002876463502407667
2017-02-01,0.00354027461746953
2017-02-02,-0.04194385810357004
2017-02-03,0.007091904790464065
2017-02-06,-0.012188540256727665
2017-02-07,-0.004387110383701098
2017-02-08,0.025337213453447527
2017-02-09,-0.0051030510839641385
2017-02-10,0.003374579571426173
2017-02-13,-0.006457716081639364
2017-02-14,-0.0014897333812247116
2017-02-15,-0.008407231454709674
2017-02-16,-0.0019149629115013944
2017-02-17,0.003973674392855564
2017-02-21,0.005868420561143672
2017-02-22,-0.0035277272295504147
2017-02-23,0.008033912632478213
2017-02-24,-0.012968108068506456
2017-02-27,0.007677888614888939
2017-02-28,0.0004080762609652844
2017-03-01,0.019992224679573845
2017-03-02,-0.023066999747457406
2017-03-03,0.007370022248072816
2017-03-06,-0.014632091973987849
2017-03-07,-0.006187666673614367
2017-03-08,0.005534431546225349
2017-03-09,0.009218551291599875
2017-03-10,0.005316861532333128
2017-03-13,0.007865566417357917
2017-03-14,-0.003633172621088976
2017-03-15,0.01201908313744715
2017-03-16,-0.002535117529689157
2017-03-17,0.004949519227287036
2017-03-20,0.0025290431371001176
2017-03-21,-0.017660080284152113
2017-03-22,0.005136704639145506
2017-03-23,-0.0006726344633256609
2017-03-24,-0.00780500938286921
2017-03-27,0.0
2017-03-28,0.0036619070724004388
2017-03-29,-0.0058107730888887765
2017-03-30,0.0006796309410392887
2017-03-31,0.008693209369935007
2017-04-03,-0.012254061011207962
2017-04-04,0.0005452900149132134
2017-04-05,-0.010083388897558443
2017-04-06,-0.0034409584926141656
2017-04-07,-0.00234806435974233
2017-04-10,-0.0001381480504288879
2017-04-11,0.0004150780713527702
2017-04-12,-0.007058587265745042
2017-04-13,-0.0029275415187850484
2017-04-17,0.010764671894384348
2017-04-18,-0.0002768350575714784
2017-04-19,0.007194519014835032
2017-04-20,0.006456079427122008
2017-04-21,0.00559583762896998
2017-04-24,0.009636169895755664
2017-04-25,0.010081755126952308
2017-04-26,0.00039916973581743953
2017-04-27,0.029001667178957247
2017-04-28,-0.005947303851231878
2017-05-01,0.0003899762666943474
2017-05-02,-0.0015598384005250931
2017-05-03,-0.007551846825224473
2017-05-04,0.056021848794227
2017-05-05,-0.005590806023131889
2017-05-08,-0.005372278336153613
2017-05-09,0.0003763382134889248
2017-05-10,0.006906455678608259
2017-05-11,-0.002369456324444741
2017-05-12,0.004500186523012095
2017-05-15,0.00522640282854292
2017-05-16,0.0003716092205279242
2017-05-17,-0.010519107265291816
2017-05-18,-0.00575245096098842
2017-05-19,0.007295578638792266
2017-05-22,0.003496555502267018
2017-05-23,-0.0012445148889876911
2017-05-24,0.004734675815897038
2017-05-25,0.00992051687580675
2017-05-26,-0.0007365817248776718
2017-05-30,0.005912759319069538
2017-05-31,0.0017144602563692324
2017-06-01,0.012713742669387296
2017-06-02,-0.001448117853002251
2017-06-05,-0.0038691228029644753
2017-06-06,-0.005096687833542113
2017-06-07,-0.006343065752613897
2017-06-08,-0.005401722443529988
2017-06-09,-0.005677184689045434
2017-06-12,0.0037235798636869877
2017-06-13,0.01929308622794368
2017-06-14,0.0016982474562075023
2017-06-15,-0.0031492024744366187
2017-06-16,0.00024310482825562474
2017-06-19,0.017735576728975744
2017-06-20,-0.0023872104784566917
2017-06-21,-0.00023918293677283042
2017-06-22,-0.0026330338356780336
2017-06-23,0.009599356354109023
2017-06-26,0.005229471359961657
2017-06-27,-0.004729163281629312
2017-06-28,0.010215999449635138
2017-06-29,-0.011524026855394887
2017-06-30,0.0042827845680979415
2017-07-03,0.006159239671487571
2017-07-05,0.0025908436186317108
2017-07-06,-0.013151975269603322
2017-07-07,0.006663232031365318
2017-07-10,-0.0033094654128601464
2017-07-11,-0.011859807199425365
2017-07-12,0.00720137001040988
2017-07-13,-0.005719904857028113
2017-07-14,0.009108184939132125
2017-07-17,0.007838865806764295
2017-07-18,-0.00023567304677762912
2017-07-19,0.0025929166836011763
2017-07-20,-0.0025862108543296403
2017-07-21,0.01178672388659363
2017-07-24,-0.0055919672047365365
2017-07-25,-0.00398287784971707
2017-07-26,-0.0023523932138962422
2017-07-27,-0.0028295084276445115
2017-07-28,-0.009458621270261869
2017-07-31,0.00023881030418859694
2017-08-01,0.002147688936591008
2017-08-02,-0.0026191737408662874
2017-08-03,-0.030325031076054332
2017-08-04,-0.0012311757221763475
2017-08-07,0.015039268991825727
2017-08-08,-0.00194308680974431
2017-08-09,-0.019712561707915133
2017-08-10,-0.0057105273770219345
2017-08-11,0.002746771428473682
2017-08-14,0.011952138893908781
2017-08-15,-0.007873811299831557
2017-08-16,0.012400617223147004
2017-08-17,-0.013473567481874449
2017-08-18,-0.0037254333348910595
2017-08-21,-0.013210065756767198
2017-08-22,0.004293951404894525
2017-08-23,-0.009305786761211743
2017-08-24,-0.004569509896175106
2017-08-25,0.002295349036300909
2017-08-28,-0.0055977454259461545
2017-08-29,-0.000511644292726432
2017-08-30,0.01411661399942754
2017-08-31,0.012148815517493361
2017-09-01,0.004001066868269065
2017-09-05,-0.00398512212815616
2017-09-06,0.0002499306784311539
2017-09-07,0.006499888947453902
2017-09-08,0.0004970238266779337
2017-09-11,0.016385511232209327
2017-09-12,-0.005373818603535918
2017-09-13,-0.008840781670945042
2017-09-14,0.0012387103080102602
2017-09-15,0.002969431812891443
2017-09-18,0.0061685972138614265
2017-09-19,-0.004169051592330941
2017-09-20,0.004186505349123015
2017-09-21,0.0004900761858639413
2017-09-22,0.0049021191023903565
2017-09-25,-0.004634027452046996
2017-09-26,0.003920469233795076
2017-09-27,0.00048820811036365264
2017-09-28,0.01049039203785207
2017-09-29,-0.0028974241617083507
2017-10-02,0.0014530221445911984
2017-10-03,0.005319450031283424
2017-10-04,0.004328613896808831
2017-10-05,0.006465879294391463
2017-10-06,-0.0002380955432556009
2017-10-09,0.0009522145299101226
2017-10-10,0.01046084876122988
2017-10-11,-0.00470564353524161
2017-10-12,-0.0011819973168484266
2017-10-13,0.002366497944945367
2017-10-16,-0.003778200991604086
2017-10-17,-0.004977216730504108
2017-10-18,0.0030966591576400138
2017-10-19,-0.004036983790070892
2017-10-20,0.008583907248748135
2017-10-23,0.014420543595334845
2017-10-24,0.00023301960184451964
2017-10-25,-0.010950528419982453
2017-10-26,0.0065962264828722805
2017-10-27,0.0009358105709937892
2017-10-30,-0.003039558144568355
2017-10-31,0.006801135799882507
2017-11-01,-0.0053574369089025575
2017-11-02,-0.02107732859865341
2017-11-03,-0.0011959380535018216
2017-11-06,-0.007186006730243832
2017-11-07,-0.009650092427151646
2017-11-08,-0.007551519545332064
2017-11-09,-0.010309536300735722
2017-11-10,-0.008432615843640856
2017-11-13,0.008254129085632167
2017-11-14,-0.007938403972080343
2017-11-15,-0.015253439240940248
2017-11-16,0.028948268369342944
2017-11-17,-0.01332678296100076
2017-11-20,-0.006002739146179881
2017-11-21,-0.003522917734146369
2017-11-22,-0.002020287634881157
2017-11-24,0.010627273912100277
2017-11-27,0.0025039922777230217
2017-11-28,-0.011488352737933694
2017-11-29,-0.0005048298036774979
2017-11-30,0.01140326840762751
2017-12-01,-0.004259522122401771
2017-12-04,0.02289870384243886
2017-12-05,0.003443888912162185
2017-12-06,0.00024522018239103716
2017-12-07,0.00024536267581876103
2017-12-08,-0.029649697514281592
2017-12-11,0.0
2017-12-12,-0.017929026006972104
2017-12-13,-0.00642863011096928
2017-12-14,-0.009057908228429001
2017-12-15,0.028989388631364132
2017-12-18,-0.022081343495037098
2017-12-19,-0.007007689309790122
2017-12-20,-0.00705671145427611
2017-12-21,-0.009476396971600298
2017-12-22,0.009035323094713776
2017-12-26,-0.009744387800421861
2017-12-27,-0.0010637689762446056
2017-12-28,0.009584556250022747
2017-12-29,-0.0018459133755962531
2018-01-02,0.02060762979824471
2018-01-03,-0.0025886741813186953
2018-01-04,-0.004671685598959807
2018-01-05,0.006258006538659711
2018-01-08,0.0007773859310926667
2018-01-09,-0.003106914238036551
2018-01-10,-0.016883196634633224
2018-01-11,0.014002578246955943
2018-01-12,-0.012506660842602546
2018-01-16,0.012929086491273223
2018-01-17,0.01693146439079185
2018-01-18,-0.006404036380872502
2018-01-19,-0.0018042996098480701
2018-01-22,-0.024793357552280848
2018-01-23,0.01694894846113737
2018-01-24,0.011458540759597291
2018-01-25,0.009525902411485543
2018-01-26,-0.027798687787246146
2018-01-29,-0.012854357651314818
2018-01-30,-0.001594326635623755
2018-01-31,0.018897994002404106
2018-02-01,0.0018286616585063697
2018-02-02,-0.023207456839866247
2018-02-05,-0.02536007009578589
2018-02-06,0.011503547756483767
2018-02-07,0.06498790515871589
2018-02-08,-0.02262918588759022
2018-02-09,-0.014828398060757864
2018-02-12,-0.008977844020806258
2018-02-13,0.006128437719749025
2018-02-14,0.009533899812502966
2018-02-15,0.026232639455500584
2018-02-16,0.012781144987477067
2018-02-20,-0.010348319888532909
2018-02-21,-0.00178486739833017
2018-02-22,0.010475013060369687
2018-02-23,0.004551097957085082
2018-02-26,0.008809508055780624
2018-02-27,-0.0017464331667819133
2018-02-28,0.0010023789325011023
2018-03-01,-0.011264051683880005
2018-03-02,-0.0025315927198181765
2018-03-05,0.01345136955023074
2018-03-06,0.015777989082090382
2018-03-07,0.004437960044840095
2018-03-08,0.006872586536551317
2018-03-09,0.019259142220221293
2018-03-12,-0.003826716011837372
2018-03-13,-0.0007208470715315274
2018-03-14,-0.016338042791074425
2018-03-15,0.0007327443046654114
2018-03-16,-0.009031334186032747
2018-03-19,-0.009112728583650864
2018-03-20,-0.008451780455192348
2018-03-21,-0.0017547069183637687
2018-03-22,-0.01707657465829615
2018-03-23,-0.009453593961582074
2018-03-26,0.013928475339422652
2018-03-27,-0.00305251086429148
2018-03-28,0.0
2018-03-29,0.013268749299078397
2018-04-02,-0.020649712099902517
2018-04-03,0.01979925108498959
2018-04-04,0.010842015411249184
2018-04-05,0.004739382308870166
2018-04-06,-0.02532274742126539
2018-04-09,0.0010189745816091555
2018-04-10,0.021374166087128943
2018-04-11,0.002740104521886222
2018-04-12,0.006459862429841978
2018-04-13,0.0032087931190480923
2018-04-16,0.00295291816631571
2018-04-17,0.015947079829773836
2018-04-18,-0.0038637801204743916
2018-04-19,-0.00800031264417811
2018-04-20,-0.0061092554605614025
2018-04-23,-0.004425957140222869
2018-04-24,-0.008150175019000838
2018-04-25,0.0014941572435724915
2018-04-26,0.005221543219886993
2018-04-27,0.002967642892448774
2018-04-30,-0.011343948267447557
2018-05-01,-0.020703379293535384
2018-05-02,-0.019357891639409597
2018-05-03,-0.015065239977871014
2018-05-04,0.016350438231538922
