Date,ZBRA
2015-06-12,-0.007960527570949782
2015-06-15,-0.0034016518487389735
2015-06-16,-0.005076158062408909
2015-06-17,-0.006245593618636969
2015-06-18,0.020005329838097774
2015-06-19,0.011715685453374203
2015-06-22,0.013810264068143896
2015-06-23,-0.0022844933317840432
2015-06-24,-0.021115993066774696
2015-06-25,-0.006237557123794257
2015-06-26,-0.01490714931671655
2015-06-29,-0.03539823008849563
2015-06-30,0.01880736744731948
2015-07-01,0.015848666893018004
2015-07-02,-0.0033684714266623006
2015-07-06,-0.00524774495849567
2015-07-07,0.004291875649596877
2015-07-08,-0.03427705203509279
2015-07-09,-0.00027656291102862163
2015-07-10,0.01208039034581887
2015-07-13,0.006924848621689961
2015-07-14,0.032123747658488355
2015-07-15,-0.018148340690265607
2015-07-16,0.018840973753015744
2015-07-17,0.0007011554086289173
2015-07-20,0.010509694736686725
2015-07-21,-0.007366948295675302
2015-07-22,-0.00715969356119861
2015-07-23,-0.00756310454028486
2015-07-24,-0.017368179982050425
2015-07-27,-0.03850659812939827
2015-07-28,0.008347396048786537
2015-07-29,-0.011161794752046816
2015-07-30,-0.003198159587043836
2015-07-31,0.01566477317724635
2015-08-03,-0.018117597305617905
2015-08-04,-0.004731264180129924
2015-08-05,0.006750324038910627
2015-08-06,-0.01605436734385679
2015-08-07,0.018139930371067203
2015-08-10,0.037330307467183355
2015-08-11,-0.23845872087835385
2015-08-12,0.044868667898659176
2015-08-13,-0.009365003628232005
2015-08-14,0.02813007264812728
2015-08-17,0.01581067535198266
2015-08-18,-0.0395186482656118
2015-08-19,0.0006895478349697726
2015-08-20,-0.025956151879541256
2015-08-21,-0.04197615447558778
2015-08-24,-0.027323091947115352
2015-08-25,-0.013033010188615912
2015-08-26,0.026025625375601047
2015-08-27,0.04585778114362182
2015-08-28,-0.0033452663023395557
2015-08-31,-0.006473278918488035
2015-09-01,-0.027268274393466352
2015-09-02,0.0008682670855799657
2015-09-03,-0.006940205366766872
2015-09-04,-0.012354897013643673
2015-09-08,0.04485725396937723
2015-09-09,-0.019833103654949502
2015-09-10,0.0024675748391331798
2015-09-11,0.004430776742788467
2015-09-14,-0.017154779014930233
2015-09-15,0.035157707605187216
2015-09-16,0.016620557667123448
2015-09-17,0.029498847953341123
2015-09-18,-0.026927548057502637
2015-09-21,-0.018448410638999713
2015-09-22,-0.018915658973785776
2015-09-23,-0.01154368706721598
2015-09-24,-0.005590718849363241
2015-09-25,-0.02448774440346646
2015-09-28,-0.046618843548754896
2015-09-29,-0.02995705647227631
2015-09-30,0.0601025345840005
2015-10-01,0.00404960870326998
2015-10-02,0.024329986101121248
2015-10-05,0.011812527188135524
2015-10-06,-0.019081147408783417
2015-10-07,0.011389805433839495
2015-10-08,-0.011894248461667645
2015-10-09,0.0030734473609854707
2015-10-12,-0.013021884956174623
2015-10-13,-0.02185997756280955
2015-10-14,-0.013091846828963694
2015-10-15,0.003215938657334938
2015-10-16,0.001736306246147512
2015-10-19,-0.01666666666666672
2015-10-20,-0.009491484043961829
2015-10-21,-0.016153323146882337
2015-10-22,0.010852911499769968
2015-10-23,0.04666206907705117
2015-10-26,0.002630154469150492
2015-10-27,-0.011411268908245065
2015-10-28,0.043385916464155905
2015-10-29,-0.010172978865296334
2015-10-30,-0.012075987361707452
2015-11-02,0.0223667254430977
2015-11-03,0.0
2015-11-04,0.013482542884289517
2015-11-05,-0.0011295678581882962
2015-11-06,0.0233697788156082
2015-11-09,0.018907317043927563
2015-11-10,-0.08687792830538543
2015-11-11,-0.006334068821207128
2015-11-12,-0.05657373125605769
2015-11-13,-0.04687502517088005
2015-11-16,0.06631218320012033
2015-11-17,0.018421078771071464
2015-11-18,0.022575869572525553
2015-11-19,0.0043888042418580575
2015-11-20,-0.008342125018828472
2015-11-23,0.007077030092353498
2015-11-24,0.03208695608191836
2015-11-25,0.009378255283630343
2015-11-27,-0.010818359137362843
2015-11-30,0.03190936295145663
2015-12-01,-0.0038653063639617624
2015-12-02,-0.0229065195272965
2015-12-03,-0.010760906535515868
2015-12-04,0.005309453849178691
2015-12-07,-0.01906474017650306
2015-12-08,-0.008404456688434037
2015-12-09,-0.01152168880901927
2015-12-10,0.016747052655701866
2015-12-11,-0.044274616383906285
2015-12-14,-0.051840648000999745
2015-12-15,0.01788575566344175
2015-12-16,0.0028570992606027357
2015-12-17,-0.05341880574104352
2015-12-18,-0.030699674639891428
2015-12-21,0.04952638768266837
2015-12-22,0.03047345021430581
2015-12-23,0.019523297580542387
2015-12-24,-0.002111995262942923
2015-12-28,-0.011006157449726106
2015-12-29,0.002568131182487665
2015-12-30,-0.011669271865621056
2015-12-31,0.002879835657671359
2016-01-04,-0.04536975725600312
2016-01-05,-0.025116532149195625
2016-01-06,-0.039956805997866995
2016-01-07,-0.04531575953026079
2016-01-08,-0.002693146739994101
2016-01-11,-0.0065822681797205185
2016-01-12,0.01681953539761638
2016-01-13,-0.05580618609425858
2016-01-14,0.02335876037388762
2016-01-15,-0.022133884721870833
2016-01-19,0.002121997055768654
2016-01-20,0.01023472471845821
2016-01-21,-0.02951962666740582
2016-01-22,0.016918621372836506
2016-01-25,-0.01982298994486309
2016-01-26,0.05669915726051289
2016-01-27,-0.02136021856155279
2016-01-28,-0.027413998293610686
2016-01-29,0.08438062295443705
2016-02-01,-0.006291408253564668
2016-02-02,-0.03482172836800679
2016-02-03,0.030381465773545946
2016-02-04,0.022114252390576628
2016-02-05,-0.05949839949654245
2016-02-08,-0.05123740652978037
2016-02-09,0.004408554087454553
2016-02-10,0.057059233988143276
2016-02-11,-0.0027681634865752702
2016-02-12,0.028972970182621127
2016-02-16,0.0856516253369215
2016-02-17,0.04131081980623552
2016-02-18,-0.004325143957167099
2016-02-19,0.0076392224463270875
2016-02-22,0.0154601006009496
2016-02-23,0.008051574753549673
2016-02-24,0.017136222694113634
2016-02-25,-0.14648774988744895
2016-02-26,-0.004182000754516246
2016-02-29,0.037796069983836444
2016-03-01,0.01796698983949363
2016-03-02,0.04118308145048988
2016-03-03,0.015729974442461714
2016-03-04,-0.016538842862581782
2016-03-07,0.03103498953743089
2016-03-08,-0.05797751365009951
2016-03-09,0.024555290234038463
2016-03-10,-0.013826915764634351
2016-03-11,0.04393207022228052
2016-03-14,-0.01760931603578908
2016-03-15,-0.03660950319117995
2016-03-16,0.03405871530231397
2016-03-17,0.0070143194819922705
2016-03-18,0.026499091092358595
2016-03-21,0.010768486763242713
2016-03-22,0.009194467508431448
2016-03-23,-0.018076644575809486
2016-03-24,0.004271000132699765
2016-03-28,-0.009972140795273976
2016-03-29,0.015997543585923868
2016-03-30,-0.009330797839609883
2016-03-31,0.01545258423716489
2016-04-01,-0.012318818465523074
2016-04-04,-0.021129895952525124
2016-04-05,-0.014840321951075541
2016-04-06,0.016281187993757218
2016-04-07,-0.01212752728687927
2016-04-08,0.000757735977866103
2016-04-11,-0.0012115982513053458
2016-04-12,-0.0006064183166558657
2016-04-13,0.03262014530459467
2016-04-14,-0.04407875562171837
2016-04-15,-0.010605515491916573
2016-04-18,-0.005592676634935789
2016-04-19,0.005311612662768361
2016-04-20,0.001864844590948822
2016-04-21,0.003567484460744952
2016-04-22,0.00865541289648375
2016-04-25,-0.0245173496237151
2016-04-26,0.006911696948847412
2016-04-27,-0.009048331203807769
2016-04-28,-0.011335031730389744
2016-04-29,-0.003821622080974474
2016-05-02,0.010070288356594181
2016-05-03,0.00601362678230255
2016-05-04,-0.008179966340412181
2016-05-05,0.003013520122210789
2016-05-06,0.003320668546790362
2016-05-09,-0.01371156692551101
2016-05-10,-0.1776925922214314
2016-05-11,-0.0007773205643024639
2016-05-12,0.005445402644204123
2016-05-13,-0.02533851748470528
2016-05-16,-0.010914849051844477
2016-05-17,-0.004614758056423973
2016-05-18,0.007659767454950339
2016-05-19,-0.02320463709669729
2016-05-20,0.02252710286448356
2016-05-23,0.011415976193477562
2016-05-24,0.005346543718092622
2016-05-25,0.019499662297484566
2016-05-26,0.0017387974402318651
2016-05-27,0.018707835086769764
2016-05-31,0.005490361931141052
2016-06-01,0.009414422787684007
2016-06-02,0.01305727951818536
2016-06-03,0.008285710492791365
2016-06-06,0.02045293610138077
2016-06-07,0.006084469328721864
2016-06-08,-0.003023870152104813
2016-06-09,0.0037466384894042637
2016-06-10,-0.004265870439560171
2016-06-13,-0.011067456744349946
2016-06-14,-0.0027076086958018886
2016-06-15,0.012126663691317763
2016-06-16,0.012517896742854306
2016-06-17,0.005475121496627988
2016-06-20,0.011066240378325709
2016-06-21,-0.006254353748480157
2016-06-22,0.006992966885427165
2016-06-23,0.026562545738287646
2016-06-24,-0.07745648145310735
2016-06-27,-0.09055909616498792
2016-06-28,0.023180763899077306
2016-06-29,-0.024034622662473915
2016-06-30,0.011303947279868387
2016-07-01,-0.005588798160173769
2016-07-05,-0.04435967679667108
2016-07-06,-0.014282719942413369
2016-07-07,0.0012785291476846705
2016-07-08,0.018940186377058188
2016-07-11,0.007309909488581123
2016-07-12,0.03027159648206279
2016-07-13,-0.010062387076244406
2016-07-14,0.0038626234338434706
2016-07-15,0.012353191517961326
2016-07-18,0.010402012914722425
2016-07-19,-0.009107089680431724
2016-07-20,0.023976039585049236
2016-07-21,-0.012097540134336837
2016-07-22,0.011455619279508111
2016-07-25,0.009177918943678254
2016-07-26,0.01876937335478268
2016-07-27,0.006077866772082219
2016-07-28,0.000566335257797812
2016-07-29,0.0001886475760981554
2016-08-01,0.00999816281410526
2016-08-02,-0.019238001053067277
2016-08-03,0.06436871407648037
2016-08-04,0.012703508538669972
2016-08-05,0.014664343700188986
2016-08-08,0.009751025079492326
2016-08-09,0.08329018583475789
2016-08-10,0.031836994742373115
2016-08-11,0.0016970165206642296
2016-08-12,0.02756816428637321
2016-08-15,0.029826106525190577
2016-08-16,0.021539854121000124
2016-08-17,-0.047015286180002835
2016-08-18,-0.0005980104035332445
2016-08-19,0.030516095169651702
2016-08-22,-0.004935351152604461
2016-08-23,0.012253775353684437
2016-08-24,-0.006773327926750783
2016-08-25,0.015089973058008077
2016-08-26,0.007003971843651424
2016-08-29,0.010503981905176207
2016-08-30,-0.004495008903639186
2016-08-31,-0.012840463197996144
2016-09-01,-0.00957687503878224
2016-09-02,0.004906860057703355
2016-09-06,-0.005744562864602676
2016-09-07,-0.004044581758110843
2016-09-08,-0.011022400877065075
2016-09-09,-0.0303563516749088
2016-09-12,0.011494169317396441
2016-09-13,-0.010466461976512909
2016-09-14,-0.01601688657760325
2016-09-15,0.031019603161371645
2016-09-16,0.0017873510228321177
2016-09-19,0.022450110896183872
2016-09-20,-0.003053643954101126
2016-09-21,0.027421309068831112
2016-09-22,0.008801747525537529
2016-09-23,-0.028989552904151727
2016-09-26,-0.006231888480808467
2016-09-27,0.005541742089969048
2016-09-28,0.012907895997682495
2016-09-29,-0.011454688778803068
2016-09-30,0.008256078900138464
2016-10-03,0.004453348022922521
2016-10-04,-0.007293971970703694
2016-10-05,0.008500162898171792
2016-10-06,-0.013428606305803559
2016-10-07,-0.004923202286564732
2016-10-10,-0.0005820854891849248
2016-10-11,-0.027227762642294318
2016-10-12,-0.003592244761856933
2016-10-13,-0.025386847666421852
2016-10-14,0.002003774480826559
2016-10-17,0.004153155425231647
2016-10-18,0.0012255182682396892
2016-10-19,0.0015299644000501544
2016-10-20,-0.002902573236535866
2016-10-21,-0.008732951189522886
2016-10-24,0.011282896311688662
2016-10-25,-0.0055020725763788025
2016-10-26,0.031965603823725486
2016-10-27,-0.012211462043053012
2016-10-28,-0.0009046462585832193
2016-10-31,-0.006488612146636763
2016-11-01,0.011239452222420399
2016-11-02,-0.016972136553553452
2016-11-03,-0.020931935539598157
2016-11-04,-0.01732210640814358
2016-11-07,0.027314613107195296
2016-11-08,0.0018549252227373358
2016-11-09,0.03610560184282674
2016-11-10,0.015338775218045608
2016-11-11,-0.019067219799632773
2016-11-14,-0.0010466461976512687
2016-11-15,0.1294716635529387
2016-11-16,-0.03326268442464042
2016-11-17,0.013571014867436837
2016-11-18,0.014471188253910805
2016-11-21,0.005599228862605887
2016-11-22,0.02227230940446523
2016-11-23,0.02580726038150738
2016-11-25,0.0
2016-11-28,-0.01238932675655724
2016-11-29,0.0088324985631405
2016-11-30,0.0030453686156457493
2016-12-01,-0.02795707309992379
2016-12-02,0.019651252058765056
2016-12-05,0.03305684770549977
2016-12-06,0.008277713722955937
2016-12-07,0.016051924381772276
2016-12-08,0.005668128691290075
2016-12-09,-0.001439054412523788
2016-12-12,-0.005644212924893033
2016-12-13,0.02053136335248107
2016-12-14,0.0003550151396078949
2016-12-15,0.007926158507284953
2016-12-16,-0.007981224525029917
2016-12-19,0.02082349983593912
2016-12-20,0.014024097144088143
2016-12-21,-0.00822952609764871
2016-12-22,-0.006914814997506791
2016-12-23,0.002901241793110465
2016-12-27,0.0072900358269030185
2016-12-28,-0.016542244582691823
2016-12-29,0.0038547112335236555
2016-12-30,-0.002094488015618845
2017-01-03,0.005713594351258955
2017-01-04,0.00904346410778989
2017-01-05,-0.026197849147152397
2017-01-06,0.014277275333010708
2017-01-09,0.00011635803090959129
2017-01-10,-0.006164926971866103
2017-01-11,-0.005266907359293804
2017-01-12,-0.01447224095134847
2017-01-13,0.0015520206554739957
2017-01-17,-0.01084749123060702
2017-01-18,0.011930559456729828
2017-01-19,-0.00261999782666289
2017-01-20,-0.0033432690065298143
2017-01-23,0.008625868098400602
2017-01-24,0.009383547839628026
2017-01-25,0.0010590295873798006
2017-01-26,-0.004584452698336627
2017-01-27,-0.0014171320990736813
2017-01-30,-0.0009460052503517113
2017-01-31,-0.009588129211666296
2017-02-01,-0.012668789073634446
2017-02-02,0.0019367634854465798
2017-02-03,0.008698819015397818
2017-02-06,-0.005030520777238756
2017-02-07,0.0061394262441805125
2017-02-08,-0.0005982657413539094
2017-02-09,0.013168903270638355
2017-02-10,0.004726474522752655
2017-02-13,0.003410571794550732
2017-02-14,0.0005860648375135558
2017-02-15,0.005153974438982134
2017-02-16,-0.006759051604262267
2017-02-17,0.00891698318552403
2017-02-21,0.008024217450259608
2017-02-22,-0.010959817084650658
2017-02-23,0.04864105920518491
2017-02-24,0.03381535999921237
2017-02-27,-0.005917829108134098
2017-02-28,-0.018183789547291718
2017-03-01,0.0
2017-03-02,-0.019071720262371805
2017-03-03,0.004158182773980279
2017-03-06,-0.010072764871278395
2017-03-07,-0.004861507292390321
2017-03-08,0.0032947162757042125
2017-03-09,0.003057459856476541
2017-03-10,0.007902426436807497
2017-03-13,-0.00011203109730317795
2017-03-14,-0.0038086294463530734
2017-03-15,0.02203979621889851
2017-03-16,0.004620950288983572
2017-03-17,-0.006132927100719665
2017-03-20,-0.007493116310476888
2017-03-21,-0.04352168515851085
2017-03-22,0.008241428576868604
2017-03-23,0.00023021693444502667
2017-03-24,-0.001726449139344055
2017-03-27,-0.002651946823834739
2017-03-28,0.024046263942828716
2017-03-29,0.002822307460286666
2017-03-30,0.008217896121711643
2017-03-31,0.018870059038362363
2017-04-03,0.0019726060841180892
2017-04-04,0.0027343322669315384
2017-04-05,-0.011671026300856258
2017-04-06,0.023397006205734927
2017-04-07,-0.006470463515525826
2017-04-10,0.0
2017-04-11,-0.002170812484581619
2017-04-12,-0.03502666387483777
2017-04-13,-0.015556276267164493
2017-04-17,0.017748716247159235
2017-04-18,0.011363660749794002
2017-04-19,0.005784895716895777
2017-04-20,0.004534852517505961
2017-04-21,0.001651635392897477
2017-04-24,0.022534850993238598
2017-04-25,0.021715806765850942
2017-04-26,-0.012626310670001972
2017-04-27,0.003410137859197082
2017-04-28,0.0011681497098463556
2017-05-01,0.006152560217549841
2017-05-02,-0.010437510592471333
2017-05-03,0.0008523527651231877
2017-05-04,0.0037257660743557075
2017-05-05,0.024074627436901253
2017-05-08,0.00134636377485009
2017-05-09,0.018202445572410575
2017-05-10,0.004266183965050407
2017-05-11,0.0023262437660549473
2017-05-12,0.005449050694671387
2017-05-15,0.010537967264047321
2017-05-16,-0.0018870040401162136
2017-05-17,-0.02378108845421334
2017-05-18,0.0
2017-05-19,0.003771305109369072
2017-05-22,0.05280256672408079
2017-05-23,-0.013503101097203762
2017-05-24,0.020825233752775896
2017-05-25,0.01810170791454846
2017-05-26,-0.0035748341665378103
2017-05-30,0.007647330079219694
2017-05-31,-0.022393019243615586
2017-06-01,0.036419428647975316
2017-06-02,-0.0036064304776182166
2017-06-05,-0.017169359388594874
2017-06-06,-0.006232329108589174
2017-06-07,0.012637797967046227
2017-06-08,0.01369990699684287
2017-06-09,-0.01795799743893023
2017-06-12,-0.01838059209684162
2017-06-13,0.006145567441899313
2017-06-14,-0.016987963352110502
2017-06-15,0.013592247824067094
2017-06-16,-0.0009578397764324897
2017-06-19,0.016299107368180854
2017-06-20,-0.0016037563108047825
2017-06-21,-0.006425401997642632
2017-06-22,-0.0006657127323672629
2017-06-23,0.0016177975445663684
2017-06-26,-0.010071235711104465
2017-06-27,-0.026490086107663013
2017-06-28,0.005619636134370998
2017-06-29,-0.01735290826535696
2017-06-30,0.002893278224286755
2017-07-03,-0.008257005863294586
2017-07-05,0.0017052679785540814
2017-07-06,-0.012016792919164021
2017-07-07,0.012061572753303551
2017-07-10,0.0018027071399748795
2017-07-11,0.006398074552220301
2017-07-12,-0.0014900320711953574
2017-07-13,-0.0033823751417134673
2017-07-14,0.019165483760196445
2017-07-17,-0.013516133927932938
2017-07-18,-0.0019857483639069695
2017-07-19,0.0009948876527596795
2017-07-20,-0.00616182398785603
2017-07-21,-0.011699981689453076
2017-07-24,0.015076371913021136
2017-07-25,-0.000996795000252071
2017-07-26,-0.001596524248258735
2017-07-27,0.02708374126119395
2017-07-28,-9.72512130232861e-05
2017-07-31,-0.010120678220195023
2017-08-01,-0.005603614706880311
2017-08-02,-0.03361345995638987
2017-08-03,-0.01820970618206519
2017-08-04,0.0023965377160946044
2017-08-07,0.010914792984065613
2017-08-08,0.09665811337664687
2017-08-09,-0.026347915122218013
2017-08-10,-0.012904433601194865
2017-08-11,0.009658515744092933
2017-08-14,-0.0028987866320974165
2017-08-15,0.028200367902570855
2017-08-16,0.0032045614719597992
2017-08-17,-0.03166105476592007
2017-08-18,-0.001455336434685539
2017-08-21,-0.006995736819983445
2017-08-22,0.010665401172538003
2017-08-23,-0.0034853384370281404
2017-08-24,-0.004371873573379981
2017-08-25,0.002829754846150667
2017-08-28,0.0004865530153852493
2017-08-29,-0.01196268586446525
2017-08-30,0.0038390297578689836
2017-08-31,0.010884417968413107
2017-09-01,0.010573324338013723
2017-09-05,-0.03301979680677103
2017-09-06,0.001091925875363886
2017-09-07,-0.000991556525871018
2017-09-08,-0.009826281526248426
2017-09-11,0.03378102491001855
2017-09-12,0.0031028769838701287
2017-09-13,0.007249879382550839
2017-09-14,0.012284130961416562
2017-09-15,0.0032233250575477435
2017-09-18,0.020979032575178858
2017-09-19,0.0011107251533239992
2017-09-20,-0.012019258577496084
2017-09-21,0.007673588715521484
2017-09-22,0.011422765169461835
2017-09-25,-0.020383813663165662
2017-09-26,-0.004967651768383319
2017-09-27,0.0056518317014266906
2017-09-28,0.021356301364508168
2017-09-29,-0.00421862693149655
2017-10-02,0.011972696633271385
2017-10-03,0.008372823273903318
2017-10-04,0.005415148534254177
2017-10-05,-0.0034111748438730993
2017-10-06,-0.002341870966469539
2017-10-09,-0.007674236707540194
2017-10-10,0.003275343180441981
2017-10-11,0.009340767570941821
2017-10-12,-0.010871578442855023
2017-10-13,-0.0027250016563042934
2017-10-16,0.003370095122475769
2017-10-17,0.006535889318931121
2017-10-18,0.016955311412172103
2017-10-19,-0.005587130816575914
2017-10-20,-0.006688665106313829
2017-10-23,0.0007182782638490703
2017-10-24,0.0028709823923620537
2017-10-25,-0.008767183201298878
2017-10-26,0.0061371867007813385
2017-10-27,0.001166103780978034
2017-10-30,-0.010214132993586866
2017-10-31,0.049968286250293925
2017-11-01,-0.01913959187507286
2017-11-02,-0.009404937385918632
2017-11-03,0.014463220292375789
2017-11-06,0.012770043392722918
2017-11-07,-0.055963410533703795
2017-11-08,-0.024700366009933306
2017-11-09,-0.020448365938421253
2017-11-10,-9.577837978780313e-05
2017-11-13,0.004979929913612846
2017-11-14,0.0004764191080630642
2017-11-15,-0.006191080475326016
2017-11-16,0.03373590565464357
2017-11-17,0.008344163923475145
2017-11-20,0.0011952671098254264
2017-11-21,-0.0011020548007592001
2017-11-22,-0.0019306710577713382
2017-11-24,0.00525054999671104
2017-11-27,-0.003665297411815427
2017-11-28,0.005610162440210509
2017-11-29,0.0008231568529326605
2017-11-30,0.008133047493067869
2017-12-01,0.00036258988069248765
2017-12-04,-0.007702052096956624
2017-12-05,-0.019632923787219925
2017-12-06,-0.019094663190232453
2017-12-07,0.0224100338530393
2017-12-08,0.002229084213296595
2017-12-11,-0.0018534387067854485
2017-12-12,-0.011883750721165875
2017-12-13,-0.004134195622893855
2017-12-14,-0.017454462792790393
2017-12-15,-0.022181655196200856
2017-12-18,0.017872922145712566
2017-12-19,0.0027013871218031227
2017-12-20,0.023573529693525552
2017-12-21,0.0014100538611743207
2017-12-22,-0.012954071803539358
2017-12-26,-0.0034236862113878885
2017-12-27,0.0015268253775837515
2017-12-28,-0.006383975116032947
2017-12-29,-0.004602951027597779
2018-01-02,-0.0008670902181021622
2018-01-03,0.01986305637623098
2018-01-04,0.019759894427699765
2018-01-05,0.015575749079075552
2018-01-08,0.009950669424689806
2018-01-09,0.030642678060300632
2018-01-10,0.006665516212999156
2018-01-11,0.05567171508631352
2018-01-12,0.016340706337000244
2018-01-16,0.0018676063718174873
2018-01-17,0.0032420289737673524
2018-01-18,-0.004443330326282635
2018-01-19,0.00421972432768869
2018-01-22,0.004363643761837066
2018-01-23,0.011183517414189659
2018-01-24,-0.01853916156426627
2018-01-25,0.0012160642702430113
2018-01-26,-0.00016191613818949957
2018-01-29,0.009151257067523622
2018-01-30,-0.003852045217739297
2018-01-31,-0.007814336685501577
2018-02-01,-0.013478431412389469
2018-02-02,-0.006337420930587756
2018-02-05,-0.030729782247240545
2018-02-06,-0.004358182545428746
2018-02-07,-0.0006866520434970491
2018-02-08,-0.024821776020556796
2018-02-09,0.012154282563769492
2018-02-12,0.009484893705643094
2018-02-13,0.006033936172332721
2018-02-14,0.01790766844040892
2018-02-15,0.014646446288485881
2018-02-16,-0.002405847961877594
2018-02-20,-0.0014968840347258094
2018-02-21,0.0023319628550724225
2018-02-22,0.1237225360018992
2018-02-23,0.049245697521485
2018-02-26,-0.006412885429608606
2018-02-27,-0.004397548420597919
2018-02-28,-0.0158865555682135
2018-03-01,0.018387094956966887
2018-03-02,-0.037176542506597854
2018-03-05,0.04112224030796496
2018-03-06,0.0156006019117092
2018-03-07,0.005306483035597553
2018-03-08,-0.01791916868741239
2018-03-09,-0.00155587857283912
2018-03-12,0.02528692101873986
2018-03-13,-0.0037996756598122072
2018-03-14,0.01796114003261917
2018-03-15,-0.016281759649581118
2018-03-16,-0.0073407036246389
2018-03-19,-0.02406862729443371
2018-03-20,0.017513739073069745
2018-03-21,0.007868557009920396
2018-03-22,-0.03603801189028266
2018-03-23,-0.014028398848810464
2018-03-26,0.029702879440240304
2018-03-27,-0.035185095422862966
2018-03-28,0.0036172317295835033
2018-03-29,0.02383233222430725
2018-04-02,-0.012860180426215617
2018-04-03,0.017540056544143923
2018-04-04,-0.002360359322060579
2018-04-05,-0.0021508679448474233
2018-04-06,-0.02687160821374146
2018-04-09,0.0052421104716480205
2018-04-10,0.039955950681439756
2018-04-11,-0.0024012737247287586
2018-04-12,0.0003540039062499556
2018-04-13,-0.00042461116275960276
2018-04-16,0.0038939944178588703
2018-04-17,0.017561221602847565
2018-04-18,0.008525060562417641
2018-04-19,-0.020685826544337704
2018-04-20,-0.0024561831825657965
2018-04-23,-0.01822016496023693
2018-04-24,-0.012969314920157071
2018-04-25,-0.006315754026769538
2018-04-26,-0.0037989790613035535
2018-04-27,-0.00902020916715729
2018-04-30,-0.0022201068668500357
2018-05-01,0.014462633848255635
2018-05-02,-0.026758325009309414
2018-05-03,0.00315503443773113
2018-05-04,0.00846192106952759
2018-05-07,0.020865802307864945
2018-05-08,0.11463493057461638
