Date,CAT
2015-10-07,-0.006212881681852411
2015-10-08,0.02074430246675485
2015-10-09,-0.007516361687206707
2015-10-12,-0.011220325112083707
2015-10-13,-0.004681229515961394
2015-10-14,0.007695597606371285
2015-10-15,0.0016975515740922376
2015-10-16,-0.016236505165164172
2015-10-19,-0.005883692087133352
2015-10-20,0.014436005841400368
2015-10-21,-0.008538385881836974
2015-10-22,0.028737498527578786
2015-10-23,0.012274258230394297
2015-10-26,-0.0032056857029993946
2015-10-27,-0.015799880949468714
2015-10-28,0.02244661356226585
2015-10-29,0.0
2015-10-30,0.01417235975573572
2015-11-02,0.018495609137170854
2015-11-03,0.005515307223126653
2015-11-04,-0.0026755622789733646
2015-11-05,-0.0044266874264541345
2015-11-06,-0.005119693494136435
2015-11-09,-0.026408763563080306
2015-11-10,0.00751174407151689
2015-11-11,-0.00717949812153873
2015-11-12,-0.04519511698801226
2015-11-13,0.014127386784875906
2015-11-16,0.01091478369629395
2015-11-17,-0.01420637310805728
2015-11-18,0.013402499117883382
2015-11-19,-0.0042662089505243195
2015-11-20,0.01599516539350132
2015-11-23,-0.0016868141169372741
2015-11-24,0.0053507859894998955
2015-11-25,0.001260503515306599
2015-11-27,-0.0037766139798821596
2015-11-30,0.020078661388910346
2015-12-01,-0.015003653431653663
2015-12-02,-0.007406685514853684
2015-12-03,-0.019569010090513483
2015-12-04,0.0048826917381341595
2015-12-07,-0.02314966086123582
2015-12-08,-0.0266236453892581
2015-12-09,-0.009468201374786656
2015-12-10,0.007130760396186764
2015-12-11,-0.014311144261910047
2015-12-14,0.010545687717660845
2015-12-15,0.00952790246567825
2015-12-16,0.014532069432009687
2015-12-17,-0.041642165182464
2015-12-18,0.0032358948069477478
2015-12-21,0.0019963457304168486
2015-12-22,0.048589844106456725
2015-12-23,0.02163434590941815
2015-12-24,-0.0072973849878194
2015-12-28,-0.011530461614931431
2015-12-29,0.008894667947136448
2015-12-30,-0.007226449664097134
2015-12-31,-0.010627614506228289
2016-01-04,0.0004413643966529879
2016-01-05,-0.01044254065129857
2016-01-06,-0.015755067722527993
2016-01-07,-0.03443059114653679
2016-01-08,-0.010165823878729774
2016-01-11,-0.02875670324636115
2016-01-12,0.0021148781241198122
2016-01-13,-0.011525784180850929
2016-01-14,0.0226635648844562
2016-01-15,-0.026503898823516225
2016-01-19,-0.014030465709741868
2016-01-20,-0.003726961602603218
2016-01-21,0.014963370384897923
2016-01-22,0.021611941786724653
2016-01-25,-0.05034451258075612
2016-01-26,0.021585316912037467
2016-01-27,-0.014199011875793865
2016-01-28,0.047325288988619096
2016-01-29,0.018991569273701492
2016-02-01,0.007390682682473004
2016-02-02,-0.03237659332272336
2016-02-03,0.04285503732504892
2016-02-04,0.042515907838844624
2016-02-05,0.002426157766109771
2016-02-08,-0.02329110373480847
2016-02-09,-0.010065184191570098
2016-02-10,-0.02799929516191113
2016-02-11,-0.01174755558246987
2016-02-12,0.028333915230857043
2016-02-16,0.032620617847886724
2016-02-17,0.03143688289633606
2016-02-18,-0.01694872195411301
2016-02-19,-0.010586944525142417
2016-02-22,0.02889021735015418
2016-02-23,-0.022730656640119973
2016-02-24,0.0015201965266640194
2016-02-25,0.008955574460966842
2016-02-26,0.0060180977635078126
2016-02-29,0.012411584231415862
2016-03-01,0.020532199593316314
2016-03-02,0.0041971807972309705
2016-03-03,0.03415990768489996
2016-03-04,0.015191439796165662
2016-03-07,0.02649655795278605
2016-03-08,-0.040658215714646895
2016-03-09,0.001952096581706364
2016-03-10,-0.007096080586535547
2016-03-11,0.02017916558712085
2016-03-14,-0.0009614056486373368
2016-03-15,-0.003987647689769114
2016-03-16,0.026228420468648705
2016-03-17,0.020984918988097956
2016-03-18,-0.0056651904983148205
2016-03-21,0.005564864956309146
2016-03-22,-0.004480002469143263
2016-03-23,-0.02475153297411148
2016-03-24,0.02185096061611702
2016-03-28,0.0003985044385337311
2016-03-29,0.009160740230939712
2016-03-30,0.00657817548376971
2016-03-31,0.0003922755160543634
2016-04-01,0.003265904037103917
2016-04-04,-0.013934166986485086
2016-04-05,-0.006339103630817244
2016-04-06,-0.00026556980320147083
2016-04-07,-0.013959486496721962
2016-04-08,0.00242726268731408
2016-04-11,0.003765645430116038
2016-04-12,0.019697417850838006
2016-04-13,0.03981613261006611
2016-04-14,-0.0010109676064554707
2016-04-15,0.001518077121742234
2016-04-18,0.0010106992497691536
2016-04-19,0.014384848774092074
2016-04-20,-0.008085939550065424
2016-04-21,-0.003925535689112247
2016-04-22,-0.00432268245615286
2016-04-25,-0.01953494322771676
2016-04-26,0.011199556189923632
2016-04-27,0.013264724007707507
2016-04-28,-0.01182049350330805
2016-04-29,-0.0003856543903280052
2016-05-02,0.0015439466392861423
2016-05-03,-0.019013040783362967
2016-05-04,-0.02776359683248486
2016-05-05,-0.01953137880604816
2016-05-06,0.007831044103514762
2016-05-09,-0.03516901428710828
2016-05-10,0.024441804696047953
2016-05-11,-0.001103167680307382
2016-05-12,-0.010078867651268641
2016-05-13,-0.022733519625294574
2016-05-16,0.008991081369907228
2016-05-17,0.004950288022747662
2016-05-18,-0.00647429676353406
2016-05-19,-0.01643269437576289
2016-05-20,0.006337537979323127
2016-05-23,0.007585140382550426
2016-05-24,0.00980137962848171
2016-05-25,0.020818592405241976
2016-05-26,-0.0067521986648351184
2016-05-27,-0.0016646889294328338
2016-05-31,0.0076429375572337754
2016-06-01,-0.003309961929308325
2016-06-02,0.01868004651216948
2016-06-03,0.019288638712997352
2016-06-06,0.018389690740979514
2016-06-07,0.005103559989517725
2016-06-08,0.016924640627628218
2016-06-09,-0.012162229514477763
2016-06-10,-0.01464482200672168
2016-06-13,-0.010521999905844237
2016-06-14,-0.004918277448498376
2016-06-15,0.0028051951416494525
2016-06-16,-0.00106554784565005
2016-06-17,0.012534936799833751
2016-06-20,0.006585058550478307
2016-06-21,0.0007850026799054444
2016-06-22,-0.0007843869340600218
2016-06-23,0.023419723431776562
2016-06-24,-0.06635110835350388
2016-06-27,-0.022593589413973936
2016-06-28,0.015971133144607963
2016-06-29,0.023579934953033677
2016-06-30,0.02128469295000257
2016-07-01,0.008442179067872813
2016-07-05,-0.02707638544713531
2016-07-06,0.006049851811670726
2016-07-07,0.002940290511145749
2016-07-08,0.030912792887581197
2016-07-11,0.005557399024702869
2016-07-12,0.02570706479784035
2016-07-13,-0.0013785535593939802
2016-07-14,0.004643494982297103
2016-07-15,0.007993426189202513
2016-07-18,-0.0013761970452170758
2016-07-19,-0.001002013937124402
2016-07-20,-0.0006271525526443389
2016-07-21,0.004015420784974966
2016-07-22,-0.007873974974538345
2016-07-25,-0.008692142535171143
2016-07-26,0.05159476450873335
2016-07-27,0.016314112145098036
2016-07-28,-0.014030505850830544
2016-07-29,-0.0019296732716689302
2016-08-01,-0.009787737418850306
2016-08-02,-0.008663774605357721
2016-08-03,0.00972422303750009
2016-08-04,-0.003169555735315188
2016-08-05,0.009661310045498528
2016-08-08,0.010659086912081062
2016-08-09,-0.007310941325590958
2016-08-10,-0.0021726598406132114
2016-08-11,0.007138154360722515
2016-08-12,-0.0028829879728067276
2016-08-15,0.013855459684833704
2016-08-16,0.0016636866593657818
2016-08-17,0.0014236486313636831
2016-08-18,-0.012202502099696422
2016-08-19,0.005516881247809913
2016-08-22,-0.0029815175561597185
2016-08-23,0.005024270871304637
2016-08-24,-0.010237045655022259
2016-08-25,-0.0037285223523357836
2016-08-26,-0.0021722843972783457
2016-08-29,0.005322752986259616
2016-08-30,-0.007460964915958379
2016-08-31,-0.006425767182556941
2016-09-01,-0.006100790117584021
2016-09-02,0.0029463450974036576
2016-09-06,0.004773889764596362
2016-09-07,0.019980747833443058
2016-09-08,-0.002149787338186715
2016-09-09,-0.03291896594205723
2016-09-12,0.013987275670077404
2016-09-13,-0.020629771363080085
2016-09-14,0.009846284355340407
2016-09-15,0.012466110236103445
2016-09-16,0.0002442711359100791
2016-09-19,-0.002072469527789278
2016-09-20,-0.002197867911726492
2016-09-21,0.021664622084164975
2016-09-22,0.00035918296254422444
2016-09-23,-0.012694543495659016
2016-09-26,-0.0008489836011272844
2016-09-27,0.006191426313213233
2016-09-28,0.044763501710936904
2016-09-29,0.010162890947026826
2016-09-30,0.014861943185776827
2016-10-03,-0.0055196425915802205
2016-10-04,-0.008722200877915864
2016-10-05,0.021825851993821033
2016-10-06,-0.0014538059631317157
2016-10-07,-0.009183511734645378
2016-10-10,-0.002825801923737825
2016-10-11,-0.008501322391163302
2016-10-12,0.0012576749064845405
2016-10-13,-0.006965237354461307
2016-10-14,0.008048818012219794
2016-10-17,-0.0043343052717095265
2016-10-18,-0.0008021359512565551
2016-10-19,0.008942855696212337
2016-10-20,-0.006878388007082181
2016-10-21,-0.003462852343071088
2016-10-24,-0.0039385998352726714
2016-10-25,-0.017559813811158564
2016-10-26,-0.004142957557721094
2016-10-27,-0.013312884061772112
2016-10-28,0.010480767587396134
2016-10-31,-0.005007044268226735
2016-11-01,-0.01461829249826263
2016-11-02,-0.013739938887955105
2016-11-03,0.001972850066386922
2016-11-04,0.012796438772451513
2016-11-07,0.017495092719534977
2016-11-08,0.01110443538819661
2016-11-09,0.07699552788888653
2016-11-10,0.024671304956193296
2016-11-11,-0.004708526225897791
2016-11-14,0.01247176592096988
2016-11-15,0.002867029536965715
2016-11-16,-0.011541478975231945
2016-11-17,-0.0061061842137890565
2016-11-18,-0.004742428421935618
2016-11-21,0.006064716659296199
2016-11-22,0.007750330449012743
2016-11-23,0.0273443450740678
2016-11-25,-0.0038467529102477194
2016-11-28,-0.00949780689448776
2016-11-29,-0.009062590423787764
2016-11-30,0.01616335619759246
2016-12-01,0.007115962527845632
2016-12-02,-0.011429679264681636
2016-12-05,-0.007252838975967291
2016-12-06,0.008152733278961266
2016-12-07,0.0221591890435322
2016-12-08,-0.010890755554677556
2016-12-09,-0.007686701517726546
2016-12-12,-0.004710551500528348
2016-12-13,0.00988643702763703
2016-12-14,-0.023744888525207508
2016-12-15,0.008427460789077523
2016-12-16,-0.020627961292124075
2016-12-19,0.001404095215540746
2016-12-20,0.0175816011042238
2016-12-21,-0.005512493613592517
2016-12-22,0.0031980701348937046
2016-12-23,0.002124787270872064
2016-12-27,0.00243843329498028
2016-12-28,-0.014806760185194334
2016-12-29,0.0015027191129699524
2016-12-30,-0.0058956032202803765
2017-01-03,0.013478791221399389
2017-01-04,-0.004468860431156019
2017-01-05,-0.006091330151390961
2017-01-06,0.0004298543964831314
2017-01-09,-0.0072012561644009265
2017-01-10,0.015806249159411312
2017-01-11,0.00873908993975081
2017-01-12,-0.006972949865466704
2017-01-13,0.005213356034639904
2017-01-17,-0.009632001413103164
2017-01-18,0.005711376388242817
2017-01-19,0.000535897069675606
2017-01-20,0.01285027910110692
2017-01-23,-0.00126835252468116
2017-01-24,0.01884404431416309
2017-01-25,0.019846061966305895
2017-01-26,-0.009475376009716596
2017-01-27,0.018206150317285008
2017-01-30,-0.022224803206929655
2017-01-31,-0.011674523452241958
2017-02-01,-0.005749351017073745
2017-02-02,-0.014089028034496076
2017-02-03,-0.005225627788090659
2017-02-06,-0.004395461318015159
2017-02-07,0.004738117228605621
2017-02-08,-0.004286606717598507
2017-02-09,0.011300921649068707
2017-02-10,0.025010499775522055
2017-02-13,0.022739158362792056
2017-02-14,-0.004162524144416202
2017-02-15,0.009481268438513046
2017-02-16,-0.007675261670883171
2017-02-17,0.006004484521654918
2017-02-21,-0.007587136320759136
2017-02-22,0.0010193961754949576
2017-02-23,-0.026986158795420878
2017-02-24,-0.0007320303077598123
2017-02-27,0.020527473136882746
2017-02-28,-0.00800501607900328
2017-03-01,0.019863553411030743
2017-03-02,-0.04280816177512492
2017-03-03,0.008054506513218707
2017-03-06,0.005677081087909208
2017-03-07,0.0028227588098235223
2017-03-08,-0.028145816784122646
2017-03-09,-0.01973567412372279
2017-03-10,0.0100662531244331
2017-03-13,0.003575120705826329
2017-03-14,-0.008419782441822843
2017-03-15,0.01632904580706529
2017-03-16,-0.005462748672610762
2017-03-17,0.000646740054265571
2017-03-20,0.02679949928224068
2017-03-21,-0.031131677361804888
2017-03-22,0.0
2017-03-23,-0.002164059723161027
2017-03-24,-0.0008669792997902936
2017-03-27,-0.006945569681670705
2017-03-28,0.015735998502865334
2017-03-29,-0.0009683193360414677
2017-03-30,0.003876832174537048
2017-03-31,-0.004934522152123755
2017-04-03,-0.0052823268583946925
2017-04-04,0.020158107445966245
2017-04-05,0.0011686979727063562
2017-04-06,0.016765638897633828
2017-04-07,-0.0031311505865002642
2017-04-10,0.016960023010570202
2017-04-11,-0.0004116739290903615
2017-04-12,-0.023069049943838627
2017-04-13,-0.018553705261635578
2017-04-17,0.011170876356338955
2017-04-18,0.002655545484205879
2017-04-19,-0.009746321053112683
2017-04-20,0.02114320201622455
2017-04-21,-0.003592066824837703
2017-04-24,0.026399636354433653
2017-04-25,0.07860757785494354
2017-04-26,0.002298424714809233
2017-04-27,-0.018918564960286433
2017-04-28,-0.004090270089080694
2017-05-01,-0.0025424200527893737
2017-05-02,-0.004803928901528254
2017-05-03,0.0002956522745780621
2017-05-04,-0.021174163849276506
2017-05-05,0.0025153364769419095
2017-05-08,-0.0027097953805037545
2017-05-09,-0.0008049847151759826
2017-05-10,0.01077632697632347
2017-05-11,0.006277556473217816
2017-05-12,-0.0027723875040840396
2017-05-15,0.01697902663219253
2017-05-16,-0.0007810129504012275
2017-05-17,-0.021496751862691177
2017-05-18,0.0007989782612820573
2017-05-19,0.022051600180132747
2017-05-22,-0.0013668401881489212
2017-05-23,0.01309950663578019
2017-05-24,0.0030882837195445045
2017-05-25,0.010293320054972854
2017-05-26,0.0060942033603481605
2017-05-30,-0.0017983404906652956
2017-05-31,-0.00037917012055888044
2017-06-01,0.002086923325900658
2017-06-02,0.002839190650353096
2017-06-05,-0.007078704357598831
2017-06-06,-0.006178724230153199
2017-06-07,-0.009947456264850607
2017-06-08,0.014491578752709122
2017-06-09,0.008665741574857
2017-06-12,0.001416106973022302
2017-06-13,-0.0030168080915371487
2017-06-14,-0.009834489810393476
2017-06-15,0.01613971757050514
2017-06-16,0.011278180242937808
2017-06-19,-0.0010222472956221695
2017-06-20,-0.004186611605894175
2017-06-21,-0.03335178219332502
2017-06-22,0.0035758269449177593
2017-06-23,0.002600369331662078
2017-06-26,0.0013443428650137257
2017-06-27,-0.0030694761010616745
2017-06-28,0.024246979131580915
2017-06-29,-0.007609147777691283
2017-06-30,0.01722847685313411
2017-07-03,-0.004559843492618176
2017-07-05,0.0048612065912816416
2017-07-06,-0.009116970689533654
2017-07-07,0.003849147151354426
2017-07-10,0.00860444710358843
2017-07-11,0.0037093079443260013
2017-07-12,0.006652096651330819
2017-07-13,-0.004497238253361124
2017-07-14,0.0027657168587102987
2017-07-17,0.0006435849937755922
2017-07-18,-0.009161792484421727
2017-07-19,0.0072851912697908805
2017-07-20,-0.0049140981499512515
2017-07-21,-0.006802196475020117
2017-07-24,0.014916904736494985
2017-07-25,0.058791150042966756
2017-07-26,-0.008905282714038232
2017-07-27,0.007487508574318236
2017-07-28,-0.0023607711278536003
2017-07-31,-0.0013145898301586412
2017-08-01,-0.007459334735136491
2017-08-02,-8.848941318462256e-05
2017-08-03,0.00415590474085703
2017-08-04,0.006956809157659727
2017-08-07,0.003148165359707189
2017-08-08,-0.002615436582436903
2017-08-09,-0.0006119352306273029
2017-08-10,-0.010407196064571522
2017-08-11,-0.002651334206021594
2017-08-14,0.007620647941653624
2017-08-15,-0.000527607321637702
2017-08-16,0.004135426537291043
2017-08-17,-0.008587424705483238
2017-08-18,0.0068941753945892525
2017-08-21,-0.002809118445360248
2017-08-22,0.019542060020614427
2017-08-23,-0.009238295500324956
2017-08-24,0.0002613333481606972
2017-08-25,0.004966259879333634
2017-08-28,-0.0024274773366306235
2017-08-29,0.008169026423686221
2017-08-30,0.013274775718321363
2017-08-31,-0.0005105270222247604
2017-09-01,0.006724105467748931
2017-09-05,0.00016891988219369658
2017-09-06,-0.011158309600964866
2017-09-07,0.006753734259409283
2017-09-08,0.00042451542937516074
2017-09-11,0.008911814771030313
2017-09-12,0.017414069493410622
2017-09-13,-0.010831979992155794
2017-09-14,0.007105396073487036
2017-09-15,0.007387087644365575
2017-09-18,0.02026852622392239
2017-09-19,0.007348666493245837
2017-09-20,0.0008818956232796715
2017-09-21,-0.00048060349138756564
2017-09-22,-0.0028849344511368002
2017-09-25,-0.0008837997779256312
2017-09-26,0.0015281669028361922
2017-09-27,8.038032043788945e-05
2017-09-28,0.005702005642566954
2017-09-29,-0.00415246930392732
2017-10-02,8.010523020640647e-05
2017-10-03,0.006334383753271
2017-10-04,0.009799653196897351
2017-10-05,-0.002682400038202859
2017-10-06,0.004193139398593004
2017-10-09,-0.0003938081637208102
2017-10-10,0.010324582951331207
2017-10-11,0.0031984250057079944
2017-10-12,0.010808802094071979
2017-10-13,0.005538634055096692
2017-10-16,0.005814466760937442
2017-10-17,-0.007074008397460085
2017-10-18,0.005745441819616115
2017-10-19,0.0019804361291644312
2017-10-20,0.004511716119204978
2017-10-23,0.002435930677613607
2017-10-24,0.04981795041772252
2017-10-25,-0.010127319195815665
2017-10-26,0.0007308801152670075
2017-10-27,0.006353113116075004
2017-10-30,-0.009578619004897981
2017-10-31,-0.005055261950741241
2017-11-01,0.0036079257469479042
2017-11-02,0.0013212661151884575
2017-11-03,0.001172127065372619
2017-11-06,0.007904551188225861
2017-11-07,0.007987838157484717
2017-11-08,-0.010950434788227992
2017-11-09,-0.014203142436849392
2017-11-10,0.008423361025355236
2017-11-13,0.0003660056015519775
2017-11-14,0.007397403950219594
2017-11-15,-0.025010295074524125
2017-11-16,0.01685276760863208
2017-11-17,-0.0016869817014846245
2017-11-20,0.00573017460425751
2017-11-21,0.0050396871224578366
2017-11-22,0.0029797418250696595
2017-11-24,-0.004492279338049299
2017-11-27,-0.0014558424358384059
2017-11-28,0.013120562246783818
2017-11-29,-0.006691363054833532
2017-11-30,0.022381597615590776
2017-12-01,0.0026212590696756966
2017-12-04,-0.0001411115957109521
2017-12-05,-0.009611606593992073
2017-12-06,0.001427339367908953
2017-12-07,0.01817018500362999
2017-12-08,0.006788756354927594
2017-12-11,-0.0006258067827856761
2017-12-12,-0.0024345237641321127
2017-12-13,0.03590842869904609
2017-12-14,-0.015413567354548019
2017-12-15,0.002802805196150171
2017-12-18,0.02099684534948487
2017-12-19,0.007611305435377247
2017-12-20,0.010668940075000188
2017-12-21,0.01389971592471917
2017-12-22,0.007177781186598509
2017-12-26,0.004430188577383198
2017-12-27,0.006903598670364941
2017-12-28,0.005713880760085166
2017-12-29,-0.005302443100029142
2018-01-02,-0.0034268842803543142
2018-01-03,0.00152841237246637
2018-01-04,0.013733566844488454
2018-01-05,0.01580522135254614
2018-01-08,0.02512936155376644
2018-01-09,0.0024093140058485396
2018-01-10,-0.003364758213670771
2018-01-11,0.020076441727604033
2018-01-12,0.006500888198389232
2018-01-16,-0.00581320119145623
2018-01-17,-0.004784679264977054
2018-01-18,0.0019588647016430816
2018-01-19,0.014043536078146346
2018-01-22,0.002816574017551865
2018-01-23,-0.008543470261778041
2018-01-24,-0.006433646809174798
2018-01-25,0.006118918865632539
2018-01-26,-0.0136385478627713
2018-01-29,-0.026816821113039624
2018-01-30,0.007257903372705599
2018-01-31,-0.005984495891779185
2018-02-01,-0.003317267443052385
2018-02-02,-0.029277906296602096
2018-02-05,-0.040700900684833785
2018-02-06,0.035279418195277135
2018-02-07,-0.013234344552412902
2018-02-08,-0.05410164609063117
2018-02-09,0.02205646051592902
2018-02-12,0.02064200372522107
2018-02-13,0.01103136741222599
2018-02-14,0.026563758291765716
2018-02-15,0.012147618355828005
2018-02-16,-0.023065557733912945
2018-02-20,-0.004670784158528285
2018-02-21,-0.0021213984926765628
2018-02-22,0.023384759903659624
2018-02-23,0.0223464898734822
2018-02-26,0.007881355621599306
2018-02-27,-0.014844938308445799
2018-02-28,-0.04111396059229788
2018-03-01,-0.028454812726648515
2018-03-02,-0.02562735778091263
2018-03-05,0.03238135316220592
2018-03-06,0.0174035067699998
2018-03-07,-0.01456940278764407
2018-03-08,0.013728555271147025
2018-03-09,0.030340419689780518
2018-03-12,-0.02369637562582949
2018-03-13,-0.005242803957939857
2018-03-14,-0.007482549442171305
2018-03-15,0.013307942526338046
2018-03-16,0.012227592394292719
2018-03-19,-0.027547047910495892
2018-03-20,0.012553196609880635
2018-03-21,0.011294401073239646
2018-03-22,-0.05712446191434328
2018-03-23,-0.017767220494282254
2018-03-26,0.033959372364982476
2018-03-27,-0.014746489008913732
2018-03-28,-0.012449444972292278
2018-03-29,0.01529331958822322
2018-04-02,-0.023680257138435357
2018-04-03,0.00813094047180285
2018-04-04,0.0008275385943234959
2018-04-05,0.020319743517362543
2018-04-06,-0.03469919646824493
2018-04-09,0.0006294808725488821
2018-04-10,0.03501493982027837
2018-04-11,-0.008778546781502028
2018-04-12,0.022821931645168325
2018-04-13,0.0005995037454566976
2018-04-16,0.012713631355119714
2018-04-17,0.0076902675190619885
2018-04-18,0.01722026192776105
2018-04-19,-0.0016035809915969645
2018-04-20,-0.010779576787468992
2018-04-23,0.004828816058202401
2018-04-24,-0.06201699283132778
2018-04-25,0.005192866631618109
2018-04-26,0.007713799043556735
2018-04-27,-0.010867497855296837
2018-04-30,-0.0024875773054472416
2018-05-01,0.0004158684199777607
2018-05-02,-0.003877712436734626
