Date,KHC
2015-10-29,-0.006693728421097167
2015-10-30,-0.008645929647898343
2015-11-02,0.003847601002893164
2015-11-03,-0.023508258865868492
2015-11-04,-0.007981304472236994
2015-11-05,-0.005275377555151617
2015-11-06,-0.045213758108084146
2015-11-09,-0.010692593958972041
2015-11-10,0.011790795793144904
2015-11-11,0.0004165568015299659
2015-11-12,-0.008877128079341823
2015-11-13,-0.0018332489489223391
2015-11-16,0.012505015735938763
2015-11-17,-0.0028607801832620794
2015-11-18,0.01588521133291465
2015-11-19,0.010401636274079973
2015-11-20,0.004226745992655712
2015-11-23,0.005702512015709926
2015-11-24,0.0054005525012956745
2015-11-25,0.0022826513600908704
2015-11-27,-0.00040185325448027776
2015-11-30,-0.012331142922739957
2015-12-01,0.010585318504301222
2015-12-02,-0.019202511211793838
2015-12-03,-0.021631747818602
2015-12-04,0.0106351154058828
2015-12-07,-0.010938999576027064
2015-12-08,0.00139997755823007
2015-12-09,-0.008807366467009192
2015-12-10,-0.0008461023421428848
2015-12-11,-0.016233989295249218
2015-12-14,0.01843912148631688
2015-12-15,0.01458232567726725
2015-12-16,0.013887094078088635
2015-12-17,-0.01492935880801649
2015-12-18,-0.017380485625252073
2015-12-21,0.01833229048363405
2015-12-22,0.02171467400045035
2015-12-23,0.021664639350965187
2015-12-24,-0.00738169269953437
2015-12-28,-0.0073010040995487024
2015-12-29,0.017297392550060353
2015-12-30,-0.012585213906829651
2015-12-31,-0.0134237543207405
2016-01-04,-0.0008245492255177789
2016-01-05,0.00949124654131106
2016-01-06,0.0019074319847749432
2016-01-07,-0.022167786285344437
2016-01-08,-0.010013897280194972
2016-01-11,0.015313179293262369
2016-01-12,0.013283824640997421
2016-01-13,-0.0330468102790874
2016-01-14,-0.0009884653374453434
2016-01-15,-0.021770026065187187
2016-01-19,0.014017562493753077
2016-01-20,0.014250787620376126
2016-01-21,0.0264162198097897
2016-01-22,0.01834323311289654
2016-01-25,-0.004839200518025
2016-01-26,0.02634067845024024
2016-01-27,-0.0001317519174852677
2016-01-28,0.0025009718362056788
2016-01-29,0.024947250435547463
2016-02-01,-0.013450922157027145
2016-02-02,-0.013504773732467501
2016-02-03,-0.014216122016538435
2016-02-04,-0.009881122250835594
2016-02-05,-0.01847597583591687
2016-02-08,-0.021434669571091303
2016-02-09,0.004071979679754367
2016-02-10,0.00839042536318102
2016-02-11,-0.009291575477971548
2016-02-12,0.006719079547326201
2016-02-16,0.0054225663935763
2016-02-17,0.026690678611569485
2016-02-18,-0.010641140485692646
2016-02-19,0.0009530152911478851
2016-02-22,-0.0025841590790809388
2016-02-23,-0.006954970923240045
2016-02-24,0.002334297693976417
2016-02-25,0.026990068090925856
2016-02-26,0.03842045660511628
2016-02-29,-0.010534150153856281
2016-03-01,0.008309470812851494
2016-03-02,-0.0021889651352460238
2016-03-03,-0.0015486592101593422
2016-03-04,-0.002197169882569794
2016-03-07,-0.009067595015503138
2016-03-08,-0.0027449830190566793
2016-03-09,0.004456774255487073
2016-03-10,-0.0053503915061289264
2016-03-11,0.009577515573874207
2016-03-14,0.00805707181425741
2016-03-15,0.002707488530412805
2016-03-16,0.010685513375101152
2016-03-17,-0.00025599866349124145
2016-03-18,-0.008973495089570571
2016-03-21,-0.009312983242555473
2016-03-22,-0.001958468593162399
2016-03-23,0.004840299339930798
2016-03-24,-0.004556473883965406
2016-03-28,0.017002300550580607
2016-03-29,0.013374414813482893
2016-03-30,0.0012691484847329182
2016-03-31,-0.004309404202140321
2016-04-01,0.006619255347009245
2016-04-04,-0.0029084248208063324
2016-04-05,-0.010653132273213073
2016-04-06,0.004486455400785738
2016-04-07,-0.010974961220233115
2016-04-08,0.012516353774976174
2016-04-11,-0.007136625315045442
2016-04-12,0.0053909786851651376
2016-04-13,-0.011872961710044039
2016-04-14,-0.0029716269946721274
2016-04-15,0.011403198875996834
2016-04-18,0.0037155551597409797
2016-04-19,-0.0005104076468345209
2016-04-20,-0.004853240713521001
2016-04-21,-0.015143668006012523
2016-04-22,0.017722360865969566
2016-04-25,0.008066721745299654
2016-04-26,-0.000381379669539994
2016-04-27,0.005082465544548276
2016-04-28,-0.009355129964773945
2016-04-29,-0.0037007829244837254
2016-05-02,0.01857286690047477
2016-05-03,-0.010563233199117783
2016-05-04,0.016522790771637874
2016-05-05,0.03738412761915422
2016-05-06,0.012414482833115636
2016-05-09,0.0030949836439984058
2016-05-10,0.022311483211464367
2016-05-11,-0.010912041118599114
2016-05-12,0.013380054041019385
2016-05-13,-0.014014073860414533
2016-05-16,0.008692476900475032
2016-05-17,-0.043205152533736024
2016-05-18,-0.011927457326176616
2016-05-19,0.02241922873389446
2016-05-20,-0.006988133675231434
2016-05-23,0.004731819547412641
2016-05-24,0.017026705849263024
2016-05-25,0.007472356576485595
2016-05-26,-0.00545880477195182
2016-05-27,0.003460136356973509
2016-05-31,-0.010820250669062004
2016-06-01,0.009135857154401128
2016-06-02,0.009886407955069565
2016-06-03,0.006133532464838387
2016-06-06,-0.003633869564262704
2016-06-07,-0.0028240599843762926
2016-06-08,0.005073680843982187
2016-06-09,0.005165851728456516
2016-06-10,-0.003270471459427937
2016-06-13,-0.004569680415447919
2016-06-14,-0.0008239830902949663
2016-06-15,-0.0004713976744381565
2016-06-16,0.0051862858961611025
2016-06-17,-0.0053941536197144035
2016-06-20,0.008017296412207386
2016-06-21,0.002221892484282506
2016-06-22,-0.005601518937789596
2016-06-23,0.013613474854448304
2016-06-24,-0.030566350087719685
2016-06-27,-0.001194309055176701
2016-06-28,0.013631416870016011
2016-06-29,0.015689795134770312
2016-06-30,0.027641960210498695
2016-07-01,-0.0027122848982522596
2016-07-05,0.005666463573819724
2016-07-06,0.011268688766223445
2016-07-07,-0.004791495115087474
2016-07-08,0.00604652680472495
2016-07-11,-0.00011153532883112494
2016-07-12,-0.022707057163224964
2016-07-13,0.013894990975499955
2016-07-14,-0.007638403271460148
2016-07-15,0.005886227906227726
2016-07-18,0.002700940476720426
2016-07-19,-0.0014591161991874824
2016-07-20,-0.008991685862710153
2016-07-21,-0.006011237826335281
2016-07-22,0.005933630810122548
2016-07-25,0.002835609733115918
2016-07-26,-0.015270070922131063
2016-07-27,-0.016425269857925584
2016-07-28,0.0038537304536361283
2016-07-29,0.005002723006963361
2016-08-01,-0.004861883432568548
2016-08-02,-0.00953853025568796
2016-08-03,-0.0029358481493052535
2016-08-04,0.007538322628237948
2016-08-05,0.037993861757572134
2016-08-08,-0.00045057541411985813
2016-08-09,0.011605984885083576
2016-08-10,-0.004789611499555146
2016-08-11,0.0010073455924324293
2016-08-12,0.001341522754861657
2016-08-15,-0.005359091478596589
2016-08-16,-0.0013474520629255249
2016-08-17,0.005058490847836827
2016-08-18,0.003914467390735421
2016-08-19,0.0017824464641946758
2016-08-22,0.0005564875447603423
2016-08-23,-0.005557566439627237
2016-08-24,0.0008998671955906534
2016-08-25,-0.0005617533782609208
2016-08-26,-0.008211583302563885
2016-08-29,0.004536714936703268
2016-08-30,-0.006774466080296415
2016-08-31,0.017278662146088752
2016-09-01,-0.00011148428862917115
2016-09-02,0.0014524724664348732
2016-09-06,0.0014507421936595932
2016-09-07,0.0005573091775066263
2016-09-08,-0.006682607923517048
2016-09-09,-0.03610226197173494
2016-09-12,0.03012676270985981
2016-09-13,-0.003274547939244754
2016-09-14,-0.00668433721498729
2016-09-15,0.0169938780089105
2016-09-16,-0.0025794542766799378
2016-09-19,-0.022149786452880682
2016-09-20,0.0017245320500636208
2016-09-21,0.009068013293275445
2016-09-22,0.01296787426424606
2016-09-23,-0.0024706431631452697
2016-09-26,-0.00337716162261692
2016-09-27,0.0079071905696797
2016-09-28,0.0035859545326817344
2016-09-29,-0.01094337322801453
2016-09-30,0.010612934622350467
2016-10-03,-0.004803553940437633
2016-10-04,-0.011899799016783064
2016-10-05,-0.007270629512454385
2016-10-06,0.001258705218931011
2016-10-07,-0.001029121590532811
2016-10-10,0.012586172978574561
2016-10-11,-0.01423775105278402
2016-10-12,-0.0011456577336246276
2016-10-13,-0.0010331905198028846
2016-10-14,0.017001675231147262
2016-10-17,0.003388605491035479
2016-10-18,0.0011259103650318458
2016-10-19,-0.009558084512511611
2016-10-20,-0.001362418077035299
2016-10-21,-0.00045484413153618064
2016-10-24,0.011260437231363607
2016-10-25,-0.006186238161445146
2016-10-26,-0.0031687325597734572
2016-10-27,-0.00442750777615275
2016-10-28,0.004447197778900902
2016-10-31,0.00987724389778677
2016-11-01,-0.006520320117279432
2016-11-02,-0.002489781528269841
2016-11-03,-0.02155381347000007
2016-11-04,-0.02550718676277297
2016-11-07,0.023557416680860532
2016-11-08,0.026850935783326646
2016-11-09,-0.0384879333274204
2016-11-10,-0.041440737151249296
2016-11-11,-0.0025789463183880645
2016-11-14,-0.013914894262016309
2016-11-15,0.013236702531803202
2016-11-16,0.01552873961888035
2016-11-17,0.005339726189051097
2016-11-18,-0.0037422661190539275
2016-11-21,0.013449823509673386
2016-11-22,0.005380113123497621
2016-11-23,-0.019621493199422413
2016-11-25,0.006185964839316993
2016-11-28,0.0032552588886571865
2016-11-29,0.009372952478004404
2016-11-30,-0.02098344285092668
2016-12-01,-0.014207115074030163
2016-12-02,0.005217798977392274
2016-12-05,-0.007786210250506631
2016-12-06,-0.003985835370311053
2016-12-07,0.037393760469190074
2016-12-08,-0.007715614165201834
2016-12-09,0.017859300321408478
2016-12-12,0.00501316436900523
2016-12-13,0.008788428788581326
2016-12-14,-0.006828513417485249
2016-12-15,0.011972506616975354
2016-12-16,0.012768252035408878
2016-12-19,0.00161910650235364
2016-12-20,-0.007159400853114506
2016-12-21,0.007327142809576692
2016-12-22,0.007736153387241984
2016-12-23,0.0033225592856085395
2016-12-27,0.00011419819389701935
2016-12-28,-0.0030829991622811637
2016-12-29,0.007100989586412698
2016-12-30,-0.006936936530984705
2017-01-03,0.0024045803404961763
2017-01-04,-0.0057123289575173875
2017-01-05,-0.00574457002898765
2017-01-06,-0.0025427487418949735
2017-01-09,-0.0027808321017256388
2017-01-10,-0.0018588200587101866
2017-01-11,0.009894082037832153
2017-01-12,0.0076069969320515796
2017-01-13,-0.004461308219730786
2017-01-17,0.010226447811125139
2017-01-18,0.004890974667739467
2017-01-19,-0.005659625706229354
2017-01-20,0.012521386005642121
2017-01-23,-0.0016861467137109232
2017-01-24,-0.0012384661671618336
2017-01-25,0.0016910889628822812
2017-01-26,0.006416055585337199
2017-01-27,0.00022400819886225776
2017-01-30,-0.003913992628167717
2017-01-31,0.0023573852406635343
2017-02-01,-0.0098554827114683
2017-02-02,0.002261947751942106
2017-02-03,0.007448494732710698
2017-02-06,-0.006385150987275656
2017-02-07,0.0012401141149094297
2017-02-08,0.004278753034393956
2017-02-09,0.006615001624608707
2017-02-10,0.004678508844338403
2017-02-13,0.00421281545229002
2017-02-14,0.0025390303838985773
2017-02-15,0.0031386492820295597
2017-02-16,-0.04187946847031232
2017-02-17,0.10735565329322427
2017-02-21,-0.01841700781218425
2017-02-22,-0.01591669806837992
2017-02-23,-0.004498926091727085
2017-02-24,0.0015066995078683032
2017-02-27,-0.02653636442994034
2017-02-28,0.009932642990605478
2017-03-01,0.005719585999302446
2017-03-02,-0.0016403273620938519
2017-03-03,0.002410539638007858
2017-03-06,-0.003715660735969184
2017-03-07,-0.003949488485838093
2017-03-08,0.0011014030845879486
2017-03-09,0.006930857741217267
2017-03-10,-0.00021877810249248952
2017-03-13,-0.0036060848888486152
2017-03-14,-0.0013160659641811012
2017-03-15,0.008565854001854056
2017-03-16,0.010126287940076972
2017-03-17,-0.008515649763134459
2017-03-20,0.004131143742766907
2017-03-21,-0.004980495614927305
2017-03-22,0.00424362900650288
2017-03-23,-0.0030337072374599927
2017-03-24,-0.0035864281153501487
2017-03-27,-0.004690651562698878
2017-03-28,0.001754077283414146
2017-03-29,0.0008746841763616064
2017-03-30,-0.004262646401407166
2017-03-31,-0.0031833617590316665
2017-04-03,0.002753051830756581
2017-04-04,0.0017567626228616184
2017-04-05,0.002192907552798662
2017-04-06,-0.005141468460105214
2017-04-07,-0.0027486927510352865
2017-04-10,0.0020948450381903516
2017-04-11,-0.0006599801688768059
2017-04-12,0.012110760435488865
2017-04-13,-0.004677533450367699
2017-04-17,0.0008740663966912976
2017-04-18,0.010046012163163809
2017-04-19,-0.007027216679666437
2017-04-20,0.0020686769605773314
2017-04-21,-0.004780305733084078
2017-04-24,0.010480311550821186
2017-04-25,-0.002917343938241168
2017-04-26,-0.01484427275876632
2017-04-27,-0.0009899482598831888
2017-04-28,-0.00484453611328195
2017-05-01,-0.010177413349078956
2017-05-02,-0.005253587334383192
2017-05-03,0.0015732373244949915
2017-05-04,0.006282007252043753
2017-05-05,-0.0007804182812071181
2017-05-08,-0.0016733305878497973
2017-05-09,-0.0031292237565988534
2017-05-10,0.0014570282329597894
2017-05-11,-0.0005592984862821115
2017-05-12,-0.00369640394360915
2017-05-15,0.005621239872621864
2017-05-16,-0.0038009399992922077
2017-05-17,0.011298193545770108
2017-05-18,0.007261534721143104
2017-05-19,0.0013309715591558469
2017-05-22,0.009969018213952463
2017-05-23,0.007567594466897809
2017-05-24,0.007836945875995038
2017-05-25,0.002376431282728131
2017-05-26,0.0019389772761118085
2017-05-30,-0.005699201855920988
2017-05-31,-0.0028123333153075025
2017-06-01,0.005748571845621164
2017-06-02,0.00873482768175271
2017-06-05,-0.0010688295374656764
2017-06-06,-0.002461716164809835
2017-06-07,0.006008077803833611
2017-06-08,-0.012797077101455834
2017-06-09,-0.018796644510090665
2017-06-12,0.0046236737235698655
2017-06-13,0.0037261611319381327
2017-06-14,-0.0014195540732803158
2017-06-15,0.0020775988936652112
2017-06-16,-0.024440829571323097
2017-06-19,0.004921228017760404
2017-06-20,-0.006343743645316646
2017-06-21,0.001344028571292899
2017-06-22,-0.003355653850806717
2017-06-23,-0.002805783180244825
2017-06-26,0.0010126364183449255
2017-06-27,-0.016078185926228672
2017-06-28,0.0035425270311417734
2017-06-29,-0.023457022358832402
2017-06-30,-0.0013992582236278528
2017-07-03,-0.013661948483858266
2017-07-05,-0.008050026529200283
2017-07-06,-0.011576531247979083
2017-07-07,0.0026564379874687294
2017-07-10,-0.003251852882403705
2017-07-11,0.011840146151481878
2017-07-12,0.011343387370159608
2017-07-13,0.0017711571130718529
2017-07-14,0.009428107331222346
2017-07-17,-0.0005837088211717578
2017-07-18,0.0
2017-07-19,0.0010515339781018707
2017-07-20,0.002450380769417393
2017-07-21,0.0030271063232873985
2017-07-24,0.0006960614528122022
2017-07-25,0.013918060216261852
2017-07-26,0.002745439175782405
2017-07-27,0.006046232160866749
2017-07-28,-0.006237053359437583
2017-07-31,-0.0020536755451507904
2017-08-01,-0.009032479527072312
2017-08-02,0.0023076108844515275
2017-08-03,-0.004144199926696679
2017-08-04,0.0017341001829069835
2017-08-07,0.004153797118305658
2017-08-08,-0.009882502937141768
2017-08-09,0.003481841142939146
2017-08-10,-0.00659260130159145
2017-08-11,0.006752652255238356
2017-08-14,0.0063604811850039855
2017-08-15,-0.003217472269749
2017-08-16,0.004470625922545546
2017-08-17,-0.01606916391833979
2017-08-18,-0.007284959977780225
2017-08-21,0.000710269873434477
2017-08-22,0.005913615359338653
2017-08-23,-0.003527387195731091
2017-08-24,-0.023008921028743745
2017-08-25,-0.0024152296006525464
2017-08-28,-0.0055688743474244795
2017-08-29,-0.008522088557627039
2017-08-30,0.006016461930234085
2017-08-31,-0.014402237865865364
2017-09-01,0.001238204341697191
2017-09-05,0.003710695447225465
2017-09-06,0.002218172781013772
2017-09-07,0.0015980721498587425
2017-09-08,0.003192118573071223
2017-09-11,0.010156400051297698
2017-09-12,-0.0044822355958817894
2017-09-13,-0.003285158809618105
2017-09-14,-0.00769156992163067
2017-09-15,0.0018454987063751815
2017-09-18,-0.00036844667768243244
2017-09-19,-0.007002261194416826
2017-09-20,-0.011876931659300705
2017-09-21,-0.010767499453955387
2017-09-22,-0.018858515569558976
2017-09-25,0.011609862088590495
2017-09-26,0.002168096494933991
2017-09-27,-0.00458064704622041
2017-09-28,-0.0033237754348801607
2017-09-29,-0.005386735963765155
2017-10-02,0.003868668305506029
2017-10-03,-0.0003853197595722335
2017-10-04,-0.000642447146867231
2017-10-05,0.006171949519626407
2017-10-06,-0.000894693099167676
2017-10-09,-0.010872290878027768
2017-10-10,0.010474723830033783
2017-10-11,0.0006396762425235902
2017-10-12,-0.0005115257247587657
2017-10-13,-0.005246241779028216
2017-10-16,-0.001157665260196894
2017-10-17,-0.0014167596833971619
2017-10-18,-0.005674232898071452
2017-10-19,-0.008171419637118094
2017-10-20,0.0031384730034842434
2017-10-23,0.004562845817802419
2017-10-24,0.002076319037590313
2017-10-25,0.0014242947818690066
2017-10-26,-0.0003881229293483113
2017-10-27,0.0
2017-10-30,-0.026261017617792093
2017-10-31,0.027368002850046702
2017-11-01,0.004784587178949362
2017-11-02,0.004247263412159974
2017-11-03,-0.00038464109202762664
2017-11-06,-0.012820485863170972
2017-11-07,0.015324709422797511
2017-11-08,0.017907438364664907
2017-11-09,-0.002135943179459865
2017-11-10,0.003903486805078682
2017-11-13,0.0016308952539658694
2017-11-14,-0.005886296940351143
2017-11-15,-0.007558618185614874
2017-11-16,0.01951259490566115
2017-11-17,-0.0006274413922909838
2017-11-20,0.0037674205912276992
2017-11-21,0.0010007797790507755
2017-11-22,-0.002374551907548761
2017-11-24,-0.0007516361608066457
2017-11-27,-0.001880571855408908
2017-11-28,-0.007913678426058168
2017-11-29,0.026715540653196923
2017-11-30,0.0034531239873432096
2017-12-01,-0.0019662710529307903
2017-12-04,0.008742234122936177
2017-12-05,-0.01562476414188696
2017-12-06,-0.0018600500645091778
2017-12-07,-0.014039307013973157
2017-12-08,-0.011088332903807285
2017-12-11,-0.0014015741915188729
2017-12-12,0.007400616628086221
2017-12-13,0.0041797604764504115
2017-12-14,-0.003783848015609048
2017-12-15,0.007090271431502648
2017-12-18,-0.00213724649092073
2017-12-19,-0.01070925715043236
2017-12-20,-0.014518426585523936
2017-12-21,0.006461399747759611
2017-12-22,0.004622296455545349
2017-12-26,-0.0016611091867178018
2017-12-27,-0.0016642896720858724
2017-12-28,-0.000769649625806057
2017-12-29,-0.0020532606013612398
2018-01-02,-0.009516505286939592
2018-01-03,-0.00012999117524692405
2018-01-04,0.011686852662256886
2018-01-05,-0.0008985691045795274
2018-01-08,0.008222111344548866
2018-01-09,0.0017837400255062974
2018-01-10,-0.009285132991109446
2018-01-11,-0.009757215396969054
2018-01-12,0.0028524225551278537
2018-01-16,0.01667712583465919
2018-01-17,0.018184017607038472
2018-01-18,-0.00999118219901518
2018-01-19,0.004920355108490426
2018-01-22,0.006401874217458969
2018-01-23,0.0012474158183746198
2018-01-24,-0.0051079722041555975
2018-01-25,-0.0023791479822302675
2018-01-26,-0.0035142628778642715
2018-01-29,-0.012218450897202526
2018-01-30,0.0010204652560801275
2018-01-31,-0.0014014934247608135
2018-02-01,0.002296250730183358
2018-02-02,-0.017563566707508582
2018-02-05,-0.03795876860757186
2018-02-06,0.000673528546085489
2018-02-07,-0.010227429646780806
2018-02-08,-0.026784575924646004
2018-02-09,-0.002793922351325806
2018-02-12,0.006024059310120844
2018-02-13,-0.001392486689543171
2018-02-14,0.0029283223559690708
2018-02-15,0.010984400959140439
2018-02-16,-0.026268727879308562
2018-02-20,-0.0298022455291308
2018-02-21,-0.017760810733454035
2018-02-22,0.002519426440215744
2018-02-23,0.020402237906903542
2018-02-26,0.010431779358051951
2018-02-27,-0.026813882456785065
2018-02-28,-0.012082100169699461
2018-03-01,-0.002386131173716999
2018-03-02,0.004185940199904481
2018-03-05,0.003870868661200344
2018-03-06,0.005042083586126456
2018-03-07,-0.004574067155997064
2018-03-08,0.0023188880721456417
2018-03-09,0.003583101550540979
2018-03-12,0.0069905991966146
2018-03-13,-0.004874489533836401
2018-03-14,-0.011726010824979372
2018-03-15,-0.016822112216175245
2018-03-16,-0.0015276143588854874
2018-03-19,-0.021572974331014128
2018-03-20,-0.012040457510161695
2018-03-21,-0.018834967656701007
2018-03-22,-0.02355223118325711
2018-03-23,-0.008260702868138847
2018-03-26,0.02698667946073363
2018-03-27,-0.015409554814746151
2018-03-28,0.011037807427178858
2018-03-29,0.01499112266931757
2018-04-02,-0.03580021916001652
2018-04-03,0.0029970214085865976
2018-04-04,0.01892421056950666
2018-04-05,-0.001140234584553701
2018-04-06,-0.012559439855853505
2018-04-09,0.0018173815557782635
2018-04-10,0.009892679650950864
2018-04-11,0.004734493586045607
2018-04-12,-0.009749701035479008
2018-04-13,-0.00032818390854871815
2018-04-16,0.004431937255898077
2018-04-17,0.008171428767127953
2018-04-18,-0.014589164273754562
2018-04-19,-0.017437020508453527
2018-04-20,-0.02528055015394004
2018-04-23,-0.009275129471655652
2018-04-24,-0.019937582566716405
2018-04-25,0.005660672739202788
2018-04-26,0.008443356609250996
2018-04-27,0.0057561063849629335
2018-04-30,-0.02219904072202028
2018-05-01,-0.012061015389371876
2018-05-02,-0.02692992437305941
2018-05-03,0.013837607921355799
2018-05-04,0.05568703938624964
2018-05-07,0.014135529200530073
2018-05-08,-0.0011901148675488304
2018-05-09,-0.0047650343701926
2018-05-10,0.00957588103333662
2018-05-11,0.0033875450359828196
2018-05-14,0.0006754756357107983
2018-05-15,-0.0040488490538348465
2018-05-16,0.004234317530402265
2018-05-17,-0.010312640926405825
2018-05-18,-0.021873958651642322
2018-05-21,-0.005986912283388768
2018-05-22,0.002302892474765894
2018-05-23,0.0070696510269530055
2018-05-24,0.0014040976922804482
2018-05-25,0.012442869627257158
2018-05-29,-0.0064045038230534646
2018-05-30,0.02508697272309024
2018-05-31,-0.023113848366930867
2018-06-01,0.0029577542563792303
2018-06-04,0.013356549069372337
2018-06-05,-0.008558754020732362
2018-06-06,0.0
2018-06-07,-0.004316227532136008
2018-06-08,0.01387178351805285
2018-06-11,0.024115226711646898
2018-06-12,0.004007935605953028
2018-06-13,-0.0003327792613166958
2018-06-14,0.00948422567414653
2018-06-15,0.01549384234478235
2018-06-18,-0.01201108348973734
2018-06-19,0.02086399504160319
2018-06-20,0.014483735123609565
2018-06-21,-0.00745575635280149
2018-06-22,0.010228480678686758
2018-06-25,0.0017404345282630018
2018-06-26,-0.001737410678727902
2018-06-27,-0.008226522280918025
2018-06-28,-0.0006381888835553795
2018-06-29,0.002713674152883705
2018-07-02,-0.011620453311342094
2018-07-03,0.008858030973438069
2018-07-05,0.020913230738727417
2018-07-06,0.007505796184640312
2018-07-09,-0.007139525741406527
2018-07-10,0.0004690850978879002
2018-07-11,-0.004062445794734804
2018-07-12,-0.0015689808564316454
2018-07-13,0.003299703321608227
2018-07-16,-0.018950633593244448
2018-07-17,0.006545108309647052
2018-07-18,-0.023155963429626447
2018-07-19,-0.004059033423297165
2018-07-20,-0.010596879814833038
2018-07-23,-0.0064259279781305745
2018-07-24,-0.01044794793139947
2018-07-25,0.00284902036468182
2018-07-26,0.01069521092202308
2018-07-27,-0.0036374642466485696
2018-07-30,0.00033182964478339905
2018-07-31,-0.00049779985517584
2018-08-01,-0.01609927987796944
2018-08-02,0.002024071272995309
2018-08-03,0.08552193880386905
2018-08-06,-0.033808943641811084
2018-08-07,-0.015730221629848384
2018-08-08,-0.01696033000211039
2018-08-09,-0.00464486778404094
2018-08-10,-0.0058332898398941735
2018-08-13,-0.006202828904262825
2018-08-14,0.004048501296659346
2018-08-15,-0.007224510705501452
2018-08-16,0.02676796891722888
2018-08-17,0.016491861591676038
2018-08-20,-0.006227367000334327
2018-08-21,-0.013192852241546982
2018-08-22,-0.004846050472381402
2018-08-23,-0.012594516958570834
2018-08-24,0.003911699931712587
2018-08-27,0.00914772953604226
2018-08-28,-0.013093728044659358
2018-08-29,0.008675045627406064
2018-08-30,-0.018212777659499024
2018-08-31,0.0008591829891706482
2018-09-04,-0.02763031506725644
2018-09-05,0.006001055246900977
2018-09-06,-0.0035090889492168653
2018-09-07,-0.003697133971002464
2018-09-10,0.011486076909297704
2018-09-11,0.009084663119752534
2018-09-12,0.023545434409758537
2018-09-13,0.006258620975002405
2018-09-14,-0.008740625538292135
2018-09-17,-0.010514119047795312
2018-09-18,-0.02142261164484427
2018-09-19,-0.003677617772625208
2018-09-20,0.01195293944461695
2018-09-21,-0.007816388428689591
2018-09-24,-0.010504230508638135
2018-09-25,-0.01521602840121783
2018-09-26,-0.008803458174689638
2018-09-27,-0.0023562853759844238
2018-09-28,0.0012718171549945811
2018-10-01,0.007802476621253884
2018-10-02,0.007022048620812793
2018-10-03,-0.005900301246152151
2018-10-04,-0.0014386765764985432
2018-10-05,0.006664152666750578
2018-10-08,0.020934033534549368
2018-10-09,-0.01735045146206593
2018-10-10,-0.005885007477403614
2018-10-11,-0.03444593944556529
2018-10-12,0.0078039796846114395
2018-10-15,0.004240267949321641
2018-10-16,0.017807886059815203
2018-10-17,0.017316126167328694
2018-10-18,-0.015248311455983599
2018-10-19,0.03637013723204041
2018-10-22,-0.023453606904826674
2018-10-23,0.006937973385546581
2018-10-24,-0.01448761897822326
2018-10-25,0.0035859343554465184
2018-10-26,-0.023758287698291136
