Date,GS
2015-06-08,-0.003135856867037101
2015-06-09,-0.0036705716019840295
2015-06-10,0.019663470761624335
2015-06-11,0.0038004035647047907
2015-06-12,-0.0041130800025851455
2015-06-15,-0.006102137433968702
2015-06-16,0.008500560544784541
2015-06-17,-0.002950131635371611
2015-06-18,0.007842974364340005
2015-06-19,-0.006570479559710796
2015-06-22,0.01557316930143493
2015-06-23,0.008729030840231466
2015-06-24,-0.018177583651469376
2015-06-25,-0.007508174906895038
2015-06-26,0.0016445443291803752
2015-06-29,-0.025894956981352468
2015-06-30,0.005490310252535879
2015-07-01,0.005507964796640952
2015-07-02,-0.00352503180536623
2015-07-06,-0.005544889504918382
2015-07-07,0.0008171726990593431
2015-07-08,-0.0199316594508111
2015-07-09,0.0036755262674945666
2015-07-10,0.01162038231949758
2015-07-13,0.014141561146361115
2015-07-14,0.009708733553256632
2015-07-15,0.0037705511616705767
2015-07-16,-0.008358207542863316
2015-07-17,0.0060612138508706614
2015-07-20,-0.0003298701360292533
2015-07-21,-0.004189661308549364
2015-07-22,0.008273948654301089
2015-07-23,-0.010316539906154998
2015-07-24,-0.017531222995784357
2015-07-27,-0.011237133004866728
2015-07-28,0.005950359729188559
2015-07-29,0.0029095397238256826
2015-07-30,0.0017401721769112477
2015-07-31,-0.01027970894420227
2015-08-03,-0.0018529150838243469
2015-08-04,0.0023448739576692468
2015-08-05,0.0025833039352345377
2015-08-06,-0.002965525987176698
2015-08-07,-0.008045347047425211
2015-08-10,0.012436332265207017
2015-08-11,-0.020731377539580875
2015-08-12,-0.0028262730625121524
2015-08-13,-0.0019386606904051584
2015-08-14,0.006376163136675217
2015-08-17,0.0027225982955243477
2015-08-18,-0.006861658800396131
2015-08-19,-0.0011431327402028346
2015-08-20,-0.020901067371128512
2015-08-21,-0.04579387818527014
2015-08-24,-0.04410370630990046
2015-08-25,-0.006909626699242555
2015-08-26,0.03467627291235975
2015-08-27,0.0260846230134939
2015-08-28,-0.004295644987756697
2015-08-31,0.004527513959743823
2015-09-01,-0.034358453166619785
2015-09-02,0.013122698450655168
2015-09-03,0.002981314428898596
2015-09-04,-0.02528956091563439
2015-09-08,0.03049142053167464
2015-09-09,-0.0010761147346187716
2015-09-10,0.0012388100253279966
2015-09-11,-0.0034427715250987534
2015-09-14,-0.007178115689930875
2015-09-15,0.019081825277671216
2015-09-16,0.006348447385193801
2015-09-17,-0.011609263713566631
2015-09-18,-0.02955220010372206
2015-09-21,0.013319273055837133
2015-09-22,-0.019797995738172314
2015-09-23,-0.0017252155976292816
2015-09-24,-0.0139343017690855
2015-09-25,0.016505349512558887
2015-09-28,-0.03786918382692961
2015-09-29,-0.006704342072016867
2015-09-30,0.011055393172134886
2015-10-01,0.013006666479744577
2015-10-02,0.00562418728021763
2015-10-05,0.02084631813864668
2015-10-06,-0.002102684434331259
2015-10-07,0.01059198351679802
2015-10-08,-0.006365296963006695
2015-10-09,-0.01038277056954584
2015-10-12,0.005803737836713729
2015-10-13,0.004105835321078999
2015-10-14,-0.008067736268171588
2015-10-15,0.030360543889304425
2015-10-16,0.0011895438372842015
2015-10-19,0.003024350449495339
2015-10-20,-0.0012384093097945748
2015-10-21,-0.031319082821701594
2015-10-22,0.021480156414612317
2015-10-23,0.010568630555617187
2015-10-26,0.00814047320942568
2015-10-27,-0.003743294291878918
2015-10-28,0.02689067897255204
2015-10-29,-0.007474222194921443
2015-10-30,-0.012586424562339493
2015-11-02,0.011626689209627061
2015-11-03,0.005324542392574738
2015-11-04,0.0050344160313391395
2015-11-05,0.0019306373558050094
2015-11-06,0.03723575218671393
2015-11-09,-0.012099882287564867
2015-11-10,0.0053360435366414105
2015-11-11,-0.002123013317715916
2015-11-12,-0.023405657172604455
2015-11-13,-0.012346199436038874
2015-11-16,0.009296605823229331
2015-11-17,-0.008274249293681701
2015-11-18,0.01621419928236345
2015-11-19,-0.0032528586018075734
2015-11-20,-0.008081763626669014
2015-11-23,-0.01190801651121165
2015-11-24,-0.002748436797699094
2015-11-25,0.002544306312599831
2015-11-27,0.006978667614890632
2015-11-30,0.0010535990188798028
2015-12-01,0.016050669324028766
2015-12-02,-0.01455402089273572
2015-12-03,-0.026595422943373692
2015-12-04,0.025864143552310814
2015-12-07,-0.023685450059836133
2015-12-08,-0.013855470075325726
2015-12-09,-0.012081881554280915
2015-12-10,0.0077473041797520015
2015-12-11,-0.03047602106820857
2015-12-14,-0.0009060133909870594
2015-12-15,0.03180236291868499
2015-12-16,0.023075908039694726
2015-12-17,-0.019332749015419037
2015-12-18,-0.038990659964497354
2015-12-21,0.01287832059957883
2015-12-22,0.012939669402617815
2015-12-23,0.016106581252354424
2015-12-24,-0.002623510625927139
2015-12-28,-0.004658367430508403
2015-12-29,0.01051640222437622
2015-12-30,-0.008282269235142192
2015-12-31,-0.009779523419031322
2016-01-04,-0.017144633916721164
2016-01-05,-0.01721804269009175
2016-01-06,-0.02441280330383666
2016-01-07,-0.030734772959806866
2016-01-08,-0.0041309661255374275
2016-01-11,0.01091883574620156
2016-01-12,-0.00012042872626549794
2016-01-13,-0.040552687930581754
2016-01-14,0.015094848083497148
2016-01-15,-0.03581377804544916
2016-01-19,0.007776030319551541
2016-01-20,-0.019576583210168752
2016-01-21,-0.01365880275404685
2016-01-22,0.034355522569554875
2016-01-25,-0.03659304074353675
2016-01-26,0.02203559027485036
2016-01-27,-0.0047268750964755135
2016-01-28,0.02172823069019314
2016-01-29,0.028651345737518596
2016-02-01,-0.011821936836647784
2016-02-02,-0.0497967142296325
2016-02-03,0.006460017134196416
2016-02-04,0.024954755520809613
2016-02-05,-0.0001281315098238256
2016-02-08,-0.04614332173409019
2016-02-09,-0.006699974496390593
2016-02-10,-0.006880232785761442
2016-02-11,-0.04442027617820876
2016-02-12,0.03866664699645783
2016-02-16,0.01977666459596339
2016-02-17,0.01288421479896762
2016-02-18,-0.021266837717272447
2016-02-19,-0.0055504190082454885
2016-02-22,0.012796856106103593
2016-02-23,-0.02607722487934583
2016-02-24,0.004486053162652048
2016-02-25,0.018480078195743266
2016-02-26,0.013490396387310533
2016-02-29,-0.00046751723434046433
2016-03-01,0.03424084752932277
2016-03-02,-0.002910187924655916
2016-03-03,0.007328444353290164
2016-03-04,0.009721237261337556
2016-03-07,-0.009500116822072524
2016-03-08,-0.024139025393159597
2016-03-09,-0.011148085854160605
2016-03-10,0.007404679042774864
2016-03-11,0.019334893116527585
2016-03-14,-0.002923551659191337
2016-03-15,-0.00951158096366267
2016-03-16,-0.00980062798101955
2016-03-17,0.015743437088608703
2016-03-18,0.030671711446021988
2016-03-21,-0.008312790976075624
2016-03-22,-0.013372264690253322
2016-03-23,-0.0007780878030054783
2016-03-24,-0.007008961773474431
2016-03-28,0.0054897524660832975
2016-03-29,0.0077351575697126584
2016-03-30,0.009482138079373481
2016-03-31,0.003067082134818433
2016-04-01,0.018091865348659253
2016-04-04,-0.01282740589481568
2016-04-05,-0.015338392293788528
2016-04-06,-0.0010300077654413764
2016-04-07,-0.03080089105734829
2016-04-08,-0.0008644288185221116
2016-04-11,0.01277616682212801
2016-04-12,0.013863141364411025
2016-04-13,0.03590170378707369
2016-04-14,0.006631588922980658
2016-04-15,-0.01485319270827834
2016-04-18,0.0031544074288507584
2016-04-19,0.02282701345307303
2016-04-20,0.02662183239604654
2016-04-21,-0.009941595557134031
2016-04-22,0.008650079924676035
2016-04-25,-0.009954977145545718
2016-04-26,0.004542638537119226
2016-04-27,0.006512446167705965
2016-04-28,-0.01575621241598868
2016-04-29,-0.0010953672580092944
2016-05-02,0.012613066400123163
2016-05-03,-0.018293211012922916
2016-05-04,-0.01881821918313309
2016-05-05,-0.0033733110966535085
2016-05-06,-0.004262486739367133
2016-05-09,-0.008435784760645215
2016-05-10,0.024823769697232434
2016-05-11,-0.012389577382905803
2016-05-12,-0.008468468447614175
2016-05-13,-0.01727104487270925
2016-05-16,0.0002576373926526099
2016-05-17,-0.004697851009704546
2016-05-18,0.03420584883165656
2016-05-19,-0.03276238617618077
2016-05-20,-0.0012282143284395586
2016-05-23,0.006084136814171748
2016-05-24,0.013766186934651037
2016-05-25,0.02322512659895204
2016-05-26,-0.01258915381543424
2016-05-27,0.006053939394782271
2016-05-31,-0.00031389192349740025
2016-06-01,0.0030733042756747597
2016-06-02,-0.004313589489779668
2016-06-03,-0.02266453215883102
2016-06-06,0.008929231221074252
2016-06-07,-0.012033808670257828
2016-06-08,-0.0034156522661825672
2016-06-09,-0.00950598355884913
2016-06-10,-0.02141410358033269
2016-06-13,-0.008405932296844831
2016-06-14,-0.016416745212408546
2016-06-15,-0.00020495530516217997
2016-06-16,0.0032151450335611287
2016-06-17,-0.006751627798557203
2016-06-20,0.014488178385574146
2016-06-21,0.004060489383028276
2016-06-22,-0.0014152846155260912
2016-06-23,0.030511533262569168
2016-06-24,-0.07074529718887013
2016-06-27,-0.01656572876654372
2016-06-28,0.020787408440821498
2016-06-29,0.021697757137538964
2016-06-30,0.02116787823354982
2016-07-01,-0.002220841140567309
2016-07-05,-0.025632434658918513
2016-07-06,0.007823535907216517
2016-07-07,0.009753537605230456
2016-07-08,0.022993080043282932
2016-07-11,0.01203637190364959
2016-07-12,0.031079451184105933
2016-07-13,0.006372419284953024
2016-07-14,0.029255679382469646
2016-07-15,-0.005537170676160663
2016-07-18,0.01045547861031082
2016-07-19,-0.01175523918326049
2016-07-20,0.0022301688138401943
2016-07-21,-0.010632462247659347
2016-07-22,0.002249464357207298
2016-07-25,0.0006234233272361944
2016-07-26,0.004049268987252219
2016-07-27,-0.0010548422172234062
2016-07-28,-0.0028573936501780084
2016-07-29,-0.010714480316968866
2016-08-01,-0.003966721703131948
2016-08-02,-0.013402738053139296
2016-08-03,0.014609833925208537
2016-08-04,-0.0018313545303916268
2016-08-05,0.025561480203046383
2016-08-08,0.004565427323770743
2016-08-09,0.003746228379200689
2016-08-10,-0.00764821021379658
2016-08-11,0.010296640083715447
2016-08-12,-0.003722792583393364
2016-08-15,0.01408895731832649
2016-08-16,0.0006039563637365575
2016-08-17,0.00012091804529879013
2016-08-18,0.002354289187684211
2016-08-19,0.0010232734680915012
2016-08-22,0.00018063368152665404
2016-08-23,-0.0010827221376444873
2016-08-24,-0.004696401877896883
2016-08-25,0.0036296631861549855
2016-08-26,0.00042224308330496285
2016-08-29,0.005422514946377799
2016-08-30,0.018950612294430735
2016-08-31,0.0005315120274320684
2016-09-01,-0.0056061041076216345
2016-09-02,0.003976051791325208
2016-09-06,0.0008863432487573597
2016-09-07,0.002008072720425025
2016-09-08,0.011728581327675514
2016-09-09,-0.01800051866334995
2016-09-12,0.014771622639411452
2016-09-13,-0.023734593391372516
2016-09-14,-0.0050297181722464
2016-09-15,0.011554520712012017
2016-09-16,-0.01237468924151619
2016-09-19,0.0012647838846022719
2016-09-20,0.0015643906150659692
2016-09-21,0.0033643714199194097
2016-09-22,0.005926565600166134
2016-09-23,-0.017200170605054188
2016-09-26,-0.022103790255257216
2016-09-27,0.008731768197229428
2016-09-28,0.0034375266888717615
2016-09-29,-0.02753109660975006
2016-09-30,0.014595916690245625
2016-10-03,-0.001240020530426822
2016-10-04,0.007449815118349301
2016-10-05,0.02545175859086668
2016-10-06,0.004507075223670665
2016-10-07,0.016033609999947407
2016-10-10,0.007124718958221532
2016-10-11,-0.011693282262154603
2016-10-12,0.0015380917007585815
2016-10-13,-0.011104523028591995
2016-10-14,0.018516412834104434
2016-10-17,-0.00891390049566998
2016-10-18,0.021479347826557804
2016-10-19,0.01089010467347551
2016-10-20,0.0
2016-10-21,0.0009169624522651354
2016-10-24,0.0025762929696984127
2016-10-25,0.002455425574870773
2016-10-26,0.008658701535733115
2016-10-27,0.0038401783675396928
2016-10-28,-0.0034320025926155573
2016-10-31,0.006209874004503346
2016-11-01,-0.0010097125266690377
2016-11-02,-0.008312025390042499
2016-11-03,-0.0020951125753713162
2016-11-04,-0.0016456611658245412
2016-11-07,0.03160503456361696
2016-11-08,0.002424647710458361
2016-11-09,0.058871844345441904
2016-11-10,0.04277637853712113
2016-11-11,0.01528332448644365
2016-11-14,0.025693985696642496
2016-11-15,0.009609100967578055
2016-11-16,-0.023344102258388677
2016-11-17,0.016338922373035247
2016-11-18,0.003434246148916076
2016-11-21,0.0034704404294432223
2016-11-22,0.00014213234593984936
2016-11-23,0.005684399181662858
2016-11-25,-0.0043804031898736495
2016-11-28,-0.004872921883525616
2016-11-29,0.009775989035493149
2016-11-30,0.03560790891597665
2016-12-01,0.033471718775484494
2016-12-02,-0.014428963729714694
2016-12-05,0.023236310921818548
2016-12-06,0.012382178994273074
2016-12-07,0.01806549763223808
2016-12-08,0.025004415606146413
2016-12-09,0.001656799331536396
2016-12-12,-0.019350723411203363
2016-12-13,0.005818345380477874
2016-12-14,0.005784917554750857
2016-12-15,0.012795401726421352
2016-12-16,-0.0168723316889543
2016-12-19,0.0007112851437649503
2016-12-20,0.016815295317006873
2016-12-21,-0.006787346111412962
2016-12-22,-0.005467466909127694
2016-12-23,0.0035400288023468285
2016-12-27,0.002448499200922827
2016-12-28,-0.0037671580838318786
2016-12-29,-0.010264112073548604
2016-12-30,0.005332301793923966
2017-01-03,0.008853724023650145
2017-01-04,0.006457566387477964
2017-01-05,-0.0074445345101924465
2017-01-06,0.014835139740050352
2017-01-09,-0.008207607440443465
2017-01-10,-0.0013173111316246988
2017-01-11,0.013150691650505753
2017-01-12,-0.0078124559131149685
2017-01-13,0.0018866967189092865
2017-01-17,-0.03503890393875164
2017-01-18,-0.006151040187858947
2017-01-19,-0.012292466059903417
2017-01-20,0.0034139136715836127
2017-01-23,0.002024184115958283
2017-01-24,0.004340729969828372
2017-01-25,0.015277138307395965
2017-01-26,0.009821118095930004
2017-01-27,-0.010977709826728632
2017-01-30,-0.012871842532560018
2017-01-31,-0.019580907538521486
2017-02-01,0.00588709559340761
2017-02-02,-0.0011273820702661919
2017-02-03,0.045744443509024846
2017-02-06,-0.004025557755287679
2017-02-07,-0.0014998883353094516
2017-02-08,-0.007887822442548154
2017-02-09,0.016068943066365637
2017-02-10,0.0048436135691587445
2017-02-13,0.01462559618041559
2017-02-14,0.0129535621425243
2017-02-15,0.0043293995305360156
2017-02-16,-0.004390563736701103
2017-02-17,0.003768638997889484
2017-02-21,0.005511443632075119
2017-02-22,-0.00011916041485215967
2017-02-23,-0.002145215574121506
2017-02-24,-0.015287217683956023
2017-02-27,0.008004879136321419
2017-02-28,-0.0024930904638923446
2017-03-01,0.01874542483806385
2017-03-02,-0.006529304808874925
2017-03-03,0.007289188559073789
2017-03-06,-0.003479894025596564
2017-03-07,-0.004404851424825829
2017-03-08,-0.0026301867354238118
2017-03-09,-0.00023979795004391846
2017-03-10,-0.007194718261854693
2017-03-13,-0.0008857701624276348
2017-03-14,-0.0017731842353602145
2017-03-15,-0.0037946115003171244
2017-03-16,0.005835325679998338
2017-03-17,-0.017242810393537478
2017-03-20,-0.00737883377896964
2017-03-21,-0.03774667426035394
2017-03-22,-0.008283568390506035
2017-03-23,0.00359205265046203
2017-03-24,-0.015049512969876444
2017-03-27,-0.012827840633413357
2017-03-28,0.017074630759455145
2017-03-29,-0.0038372394605674653
2017-03-30,0.012125220704447326
2017-03-31,-0.00648722359991083
2017-04-03,-0.0033085256631589788
2017-04-04,0.0013101878993233562
2017-04-05,-0.006978684392638268
2017-04-06,0.004304449847547076
2017-04-07,-0.0033238358634049003
2017-04-10,0.004431918181151628
2017-04-11,-0.005024161841878816
2017-04-12,-0.008738061467081337
2017-04-13,-0.010763892080190907
2017-04-17,0.013164796467741269
2017-04-18,-0.047158321969753
2017-04-19,-0.006957624802051976
2017-04-20,0.018543869804485524
2017-04-21,-0.005503300561422675
2017-04-24,0.029327681772735037
2017-04-25,0.015276532313022617
2017-04-26,-0.001897548293399165
2017-04-27,-0.001723898071076757
2017-04-28,-0.008901486635881417
2017-05-01,0.00469179306242129
2017-05-02,0.0012009819932026211
2017-05-03,0.005286002127595335
2017-05-04,0.0012373056541450378
2017-05-05,0.0012352946799114584
2017-05-08,-0.008110122390301178
2017-05-09,-0.005643667026395405
2017-05-10,0.0050054623456046166
2017-05-11,-0.0005337614431938364
2017-05-12,-0.008631308874678556
2017-05-15,0.01032230039510651
2017-05-16,0.0021321227265751475
2017-05-17,-0.052659539537110334
2017-05-18,0.006737811428654705
2017-05-19,0.0010685474183989019
2017-05-22,0.002925228792809431
2017-05-23,0.016757820813476876
2017-05-24,0.019076546078851342
2017-05-25,-0.006076102525488847
2017-05-26,0.0047645106379288205
2017-05-30,-0.019570608838687775
2017-05-31,-0.03278094524353614
2017-06-01,0.017750729385286546
2017-06-02,-0.007906483186289837
2017-06-05,0.003187644474022422
2017-06-06,0.0025235331973885167
2017-06-07,0.005826720201929092
2017-06-08,0.013810698430255952
2017-06-09,0.01682158753955254
2017-06-12,-0.0023824926584796735
2017-06-13,0.010319472539947583
2017-06-14,0.010303147741288932
2017-06-15,-0.014480474343245398
2017-06-16,-0.006361111427118038
2017-06-19,0.019476191558790434
2017-06-20,-0.004555031704092327
2017-06-21,-0.011594811365227886
2017-06-22,-0.01222538419613639
2017-06-23,-0.011739333622437287
2017-06-26,0.014963880245862482
2017-06-27,-0.0007259391930883874
2017-06-28,0.013346579147016868
2017-06-29,0.005330987337015758
2017-06-30,-0.011184757735387851
2017-07-03,0.024245200632811992
2017-07-05,0.003343759036094518
2017-07-06,-0.005919894886110333
2017-07-07,-0.006220010506450158
2017-07-10,0.0024857977706245205
2017-07-11,0.0049148509364289605
2017-07-12,0.0019389491964778571
2017-07-13,0.013237181085182792
2017-07-14,-0.007812551666670386
2017-07-17,0.002887153061564618
2017-07-18,-0.025953089562152587
2017-07-19,-0.0019703917308043772
2017-07-20,-0.0025576053313178804
2017-07-21,-0.009536543613095971
2017-07-24,-0.009083308741544616
2017-07-25,0.015583296329222618
2017-07-26,0.00302389332528219
2017-07-27,-0.0034648143257161035
2017-07-28,0.009617142336720619
2017-07-31,0.007692283980061054
2017-08-01,0.007411138507595227
2017-08-02,-0.0032155535622604425
2017-08-03,-0.010076691917987435
2017-08-04,0.025893975651102963
2017-08-07,0.013621267598695974
2017-08-08,-0.003735279627691601
2017-08-09,-0.004481818554903927
2017-08-10,-0.023851688397573345
2017-08-11,-0.005986976293417601
2017-08-14,0.014320723777514255
2017-08-15,0.0010117265659164154
2017-08-16,-0.008699737779655159
2017-08-17,-0.018571990119916726
2017-08-18,0.003296916567054886
2017-08-21,-0.0061221701895866065
2017-08-22,0.012636643448015628
2017-08-23,-0.003757128943052468
2017-08-24,0.0011225371816010465
2017-08-25,-0.0023319566814256065
2017-08-28,-0.009529499219817827
2017-08-29,0.0016395873116670234
2017-08-30,0.011183657823810034
2017-08-31,0.005934703630159799
2017-09-01,0.009564677029948676
2017-09-05,-0.03585958145200796
2017-09-06,0.0048213253290578795
2017-09-07,-0.013663636039952798
2017-09-08,0.006347208724863718
2017-09-11,0.017724892516763013
2017-09-12,0.02212051307402252
2017-09-13,0.002699932713702058
2017-09-14,0.001280024154651116
2017-09-15,-0.00718541276816298
2017-09-18,0.010256652291685375
2017-09-19,0.006064880572288711
2017-09-20,0.0038444811387770006
2017-09-21,0.006527604527895248
2017-09-22,-0.0011240230160145526
2017-09-25,-0.0033328270672537963
2017-09-26,-0.0013899391768142921
2017-09-27,0.02096207222523061
2017-09-28,0.0030242938411719766
2017-09-29,0.007304471570493742
2017-10-02,0.014587758629756697
2017-10-03,0.004030576946046471
2017-10-04,-0.005421736100277963
2017-10-05,0.023927382311832
2017-10-06,-0.00016251261548261287
2017-10-09,-0.013088433356682971
2017-10-10,-0.0008236220338773137
2017-10-11,-0.0008245990120907543
2017-10-12,-0.010725650860368474
2017-10-13,-0.005296354941420112
2017-10-16,0.016266359958031718
2017-10-17,-0.0260715921566943
2017-10-18,0.025159989748649636
2017-10-19,-0.008428611612833481
2017-10-20,0.01975062146524098
2017-10-23,-0.010623829193776135
2017-10-24,0.011192294259055213
2017-10-25,-0.012783888912433983
2017-10-26,4.143411706136746e-05
2017-10-27,-4.14324003464861e-05
2017-10-30,-0.0033925866137586302
2017-10-31,0.006600545144962666
2017-11-01,0.00734081913384399
2017-11-02,0.010726422567258753
2017-11-03,-0.010045462956298157
2017-11-06,-0.003723234995331892
2017-11-07,-0.015113790166967456
2017-11-08,0.006005041189109717
2017-11-09,-0.0019071303716300392
2017-11-10,-0.002657786606785617
2017-11-13,0.0004996865103235049
2017-11-14,-0.0126108958061516
2017-11-15,0.001559890625538074
2017-11-16,0.0074070512340127515
2017-11-17,-0.005639752457182068
2017-11-20,0.0004620815528371125
2017-11-21,-0.0004618681320933682
2017-11-22,-0.0066801316400773025
2017-11-24,-0.002030346935169347
2017-11-27,-0.0035600676953775334
2017-11-28,0.01828929271872215
2017-11-29,0.011313186686646493
2017-11-30,0.026019284384188435
2017-12-01,0.005289883305575893
2017-12-04,0.006828746885313874
2017-12-05,-0.009255985935163413
2017-12-06,-0.009584041788128994
2017-12-07,0.01061201844500581
2017-12-08,0.0072013899472143095
2017-12-11,-0.0008787740296072322
2017-12-12,0.030184281945519142
2017-12-13,-0.008226968547839664
2017-12-14,-0.00031337283307164565
2017-12-15,0.006615128280133664
2017-12-18,0.011082070684420353
2017-12-19,-0.013614417124233502
2017-12-20,-0.005068633975108816
2017-12-21,0.022846874163803488
2017-12-22,-0.00781572940398223
2017-12-26,-0.004827070732065897
2017-12-27,-0.0068676095440850515
2017-12-28,0.0021487968033417904
2017-12-29,-0.006783855748375811
2018-01-02,0.0035721677772202476
2018-01-03,-0.009309104985708028
2018-01-04,0.013976015462437985
2018-01-05,-0.005100248686854547
2018-01-08,-0.014519530366484235
2018-01-09,0.008458610362668928
2018-01-10,0.0015357002040692347
2018-01-11,0.0031458381575140137
2018-01-12,0.007446884931472608
2018-01-16,0.005563650842540513
2018-01-17,-0.018610162660863683
2018-01-18,-0.010565746094851503
2018-01-19,0.020520323648047345
2018-01-22,0.021083906277550968
2018-01-23,-0.005468128527791549
2018-01-24,0.021492723501078448
2018-01-25,0.01260910953272365
2018-01-26,-0.0033082033489035823
2018-01-29,0.016185818380752837
2018-01-30,-0.012992314266850102
2018-01-31,-0.00390360319407157
2018-02-01,0.016200447320864564
2018-02-02,-0.04477844818603838
2018-02-05,-0.04203194988698722
2018-02-06,0.038497177911483105
2018-02-07,-0.006184767715073702
2018-02-08,-0.04181256350038853
2018-02-09,0.011974803439911197
2018-02-12,0.015483289969789205
2018-02-13,0.009361824201434832
2018-02-14,0.027589640696708884
2018-02-15,0.01942263302745295
2018-02-16,-0.00022425336119169526
2018-02-20,-0.010200732586130301
2018-02-21,-0.005625243597845553
2018-02-22,-0.007479012719692313
2018-02-23,0.02042597742497909
2018-02-26,0.0168311836120707
2018-02-27,-0.012276254014893184
2018-02-28,-0.015906797637763592
2018-03-01,-0.02339029643000423
2018-03-02,0.005218602096566771
2018-03-05,0.019370552427090626
2018-03-06,0.014480305538708604
2018-03-07,-0.005919267500829384
2018-03-08,0.0037309932910387644
2018-03-09,0.01663256609061392
2018-03-12,0.009639437478583757
2018-03-13,-0.017740869517888225
2018-03-14,-0.015268429213967538
2018-03-15,0.008244273688601478
2018-03-16,0.0037132256592931068
2018-03-19,-0.018946104073627956
2018-03-20,0.0025139554096349492
2018-03-21,-0.005091229932422614
2018-03-22,-0.035325546686424625
2018-03-23,-0.029057964395141744
2018-03-26,0.039223578065886944
2018-03-27,-0.02989638270866979
2018-03-28,0.008533534353809769
2018-03-29,0.009985051752442908
2018-04-02,-0.017906613730432674
2018-04-03,0.013058500285306751
2018-04-04,0.00814106435390971
2018-04-05,0.012627588539697365
2018-04-06,-0.022829444746596872
2018-04-09,0.008881280575726791
2018-04-10,0.01736790810597144
2018-04-11,-0.014148291391288814
2018-04-12,0.026290846391345157
2018-04-13,-0.014137863430835229
2018-04-16,0.007658576870895661
2018-04-17,-0.016480311312268126
2018-04-18,0.00145859323337727
2018-04-19,0.0006691577901378754
2018-04-20,-0.008694577486153987
2018-04-23,-0.020995715611308197
2018-04-24,-0.01694543087224698
2018-04-25,-0.01344383133519067
2018-04-26,0.003594798220681872
2018-04-27,-0.001207846081921593
2018-04-30,-0.006130241668751868
2018-05-01,-0.0069651303135293
2018-05-02,-0.0110701471256206
