Date,EXR
2015-10-08,0.01389407800199427
2015-10-09,-0.00323186196896319
2015-10-12,0.012581297040902939
2015-10-13,-0.013321351859251429
2015-10-14,-0.012332908744412063
2015-10-15,0.015247166635284914
2015-10-16,0.0009060798565059258
2015-10-19,0.02884503631363966
2015-10-20,0.014583433522037392
2015-10-21,0.0011156398555467462
2015-10-22,0.0073026260857156355
2015-10-23,-0.007372615965321461
2015-10-26,-0.0006189535502881816
2015-10-27,0.007679952936875845
2015-10-28,-0.007375734872482775
2015-10-29,0.000743276736335563
2015-10-30,-0.019428504539521163
2015-11-02,0.015522684916940088
2015-11-03,-0.016403429790810997
2015-11-04,0.0
2015-11-05,-0.0002529278254547185
2015-11-06,-0.020472780690595993
2015-11-09,-0.016126511689116385
2015-11-10,0.013112570961196779
2015-11-11,0.012166851047089366
2015-11-12,0.011252875302790066
2015-11-13,-0.0026552694585857406
2015-11-16,0.006339566183048095
2015-11-17,0.024568293261946428
2015-11-18,-0.004918748318996635
2015-11-19,0.00061781541278072
2015-11-20,0.024329993312870668
2015-11-23,-0.0019292536903563473
2015-11-24,-0.00422793110929498
2015-11-25,0.01225324208695322
2015-11-27,0.005872254770035612
2015-11-30,-0.00214463029927503
2015-12-01,0.02340273025129913
2015-12-02,-0.007466915163324872
2015-12-03,-0.008346092474566302
2015-12-04,0.01695126105523337
2015-12-07,0.005362008283033237
2015-12-08,0.0034783853529645192
2015-12-09,-0.010745560535773357
2015-12-10,-0.0081758268948805
2015-12-11,0.011147140509434772
2015-12-14,0.010906093398305616
2015-12-15,0.00928106360708969
2015-12-16,0.019310316517754167
2015-12-17,-0.003382997367518792
2015-12-18,-0.00814631331200022
2015-12-21,0.016312492507818632
2015-12-22,-0.0006731457425217524
2015-12-23,-0.00921037317199691
2015-12-24,0.00022647718239321435
2015-12-28,0.009407468804343067
2015-12-29,0.013024889985381316
2015-12-30,-0.008423754709993347
2015-12-31,-0.013972768072433639
2016-01-04,-0.004421396499283525
2016-01-05,0.029378206219108582
2016-01-06,0.008296487589207313
2016-01-07,-0.010641729623297902
2016-01-08,-0.0029940119760478723
2016-01-11,0.010010330985119609
2016-01-12,-0.0033043016699790817
2016-01-13,-0.01060614176723118
2016-01-14,-0.02601902751889118
2016-01-15,-0.013644167574193289
2016-01-19,0.028711414252983403
2016-01-20,-0.04124269242280332
2016-01-21,-0.0015321175196952863
2016-01-22,0.031043080275153123
2016-01-25,0.00286193487239772
2016-01-26,0.03264839823029342
2016-01-27,-0.019013948950075243
2016-01-28,0.006761848692713013
2016-01-29,0.015110566494523692
2016-02-01,-0.013231596980080917
2016-02-02,0.017990473092351023
2016-02-03,-0.03007694128886307
2016-02-04,-0.025576836636337252
2016-02-05,-0.05098730693798692
2016-02-08,-0.04026458525033583
2016-02-09,0.010966497028309874
2016-02-10,0.007315892240044919
2016-02-11,0.012772316184394672
2016-02-12,0.006305654161777197
2016-02-16,0.01953558800628019
2016-02-17,0.02349967878066539
2016-02-18,-0.004474285330922978
2016-02-19,0.019514940484327337
2016-02-22,-0.002435972393400987
2016-02-23,-0.0010467172947096204
2016-02-24,-0.04342248802736692
2016-02-25,0.028842937241169597
2016-02-26,-0.016915155781418667
2016-02-29,-0.01155133818848797
2016-03-01,0.025441437762339092
2016-03-02,0.024335222336593798
2016-03-03,-0.016919451458986434
2016-03-04,-0.010020019499636934
2016-03-07,-0.004525026821619815
2016-03-08,-0.0017945747221664865
2016-03-09,0.01797528675269766
2016-03-10,0.002471751772297859
2016-03-11,0.029679892811101505
2016-03-14,0.002296655323673402
2016-03-15,0.011113605934250481
2016-03-16,0.019489940836761255
2016-03-17,0.01444915881866704
2016-03-18,-0.018187647909537308
2016-03-21,-0.012275093148132799
2016-03-22,0.0014684825386996891
2016-03-23,0.00823564422855938
2016-03-24,0.007944339238906473
2016-03-28,0.011656750632964119
2016-03-29,0.020300371484167634
2016-03-30,-0.005054881521265875
2016-03-31,0.010268934226032256
2016-04-01,0.0005347102870669751
2016-04-04,-0.00021353994989969927
2016-04-05,-0.009198893217566395
2016-04-06,0.00917639819061633
2016-04-07,-0.008343948605222251
2016-04-08,0.009492807616598098
2016-04-11,-0.01741815986836126
2016-04-12,0.0019573865482533925
2016-04-13,-0.006946713478135913
2016-04-14,-0.024373686713202614
2016-04-15,0.010418639506187377
2016-04-18,0.004102344235858979
2016-04-19,-0.0277162124346908
2016-04-20,-0.005905961234645818
2016-04-21,-0.024448704567849644
2016-04-22,0.007143379907250669
2016-04-25,0.005233090009310715
2016-04-26,0.008791052098689578
2016-04-27,-0.013530736078401495
2016-04-28,0.0012786465771765787
2016-04-29,-0.013814467640418493
2016-05-02,0.02260154822749727
2016-05-03,0.023137810235575706
2016-05-04,0.017439493444909138
2016-05-05,0.0033171847569228863
2016-05-06,0.018737127286527988
2016-05-09,0.009953304823230313
2016-05-10,0.007391726263095366
2016-05-11,-0.024032292496641294
2016-05-12,0.017650628883279396
2016-05-13,-0.004603763902049529
2016-05-16,0.00645346246346401
2016-05-17,-0.015923676614293725
2016-05-18,-0.009665271224240435
2016-05-19,-0.01579124583489544
2016-05-20,0.014261968885262988
2016-05-23,0.001317797443600499
2016-05-24,0.008996674588355846
2016-05-25,0.0031527310035688316
2016-05-26,0.0041188681179409325
2016-05-27,0.0031305108040036167
2016-05-31,0.00043032345150639806
2016-06-01,0.0003228638590726529
2016-06-02,0.004408390687788977
2016-06-03,0.0016056797527188582
2016-06-06,-0.017635540885053147
2016-06-07,0.000653174890675734
2016-06-08,-0.010547392628358687
2016-06-09,-0.014615231902972758
2016-06-10,-0.011820911385741928
2016-06-13,-0.00182213098057471
2016-06-14,-0.01745183744384715
2016-06-15,0.013582556166000126
2016-06-16,0.006872637776686119
2016-06-17,-0.00898712545944258
2016-06-20,0.0020665509874167043
2016-06-21,0.00022885174384912332
2016-06-22,0.0017182827541930568
2016-06-23,-0.004916198531948246
2016-06-24,-0.0019531004988523337
2016-06-27,0.039599278764560486
2016-06-28,0.012955211148521162
2016-06-29,-0.0013117665635419273
2016-06-30,0.01291592232676897
2016-07-01,-0.020423353400874422
2016-07-05,0.028681715614879977
2016-07-06,-0.008471848163132512
2016-07-07,-0.004542692077046828
2016-07-08,0.013146646858542832
2016-07-11,0.004503978607729442
2016-07-12,-0.0019215891110936356
2016-07-13,0.00951979331717312
2016-07-14,-0.0028610948549615545
2016-07-15,-0.014876146436953341
2016-07-18,-0.003667304675264771
2016-07-19,-0.0014071861984580325
2016-07-20,0.0065045594741104384
2016-07-21,0.0005387061826487294
2016-07-22,0.007858696670570042
2016-07-25,-0.018799690369820987
2016-07-26,-0.015893401699831222
2016-07-27,-0.005530932130041077
2016-07-28,-0.043604022875733395
2016-07-29,0.0004654737307168144
2016-08-01,0.006393539946977667
2016-08-02,-0.01617199778631817
2016-08-03,-0.024891414425987635
2016-08-04,-0.012763053720726836
2016-08-05,0.005976259187598698
2016-08-08,-0.00230382190596512
2016-08-09,0.007413059608945005
2016-08-10,0.010373976504242766
2016-08-11,-0.0025072027710733025
2016-08-12,-0.0013164853468570215
2016-08-15,-0.003955172961658593
2016-08-16,-0.006617724905363165
2016-08-17,0.0002422488434310477
2016-08-18,-0.00980905675151067
2016-08-19,-0.01198435774480655
2016-08-22,0.006931374859698858
2016-08-23,-0.0020901681955545204
2016-08-24,-0.007513636463841289
2016-08-25,0.005212875097450054
2016-08-26,-0.013705735381390749
2016-08-29,0.008763575754411557
2016-08-30,-0.002233944051787673
2016-08-31,0.001865777068259078
2016-09-01,0.005710492114275878
2016-09-02,0.010492468692092416
2016-09-06,0.0025655920602567495
2016-09-07,0.0071893650510466145
2016-09-08,-0.009557990462371158
2016-09-09,-0.023818106741919864
2016-09-12,-0.01739215276474504
2016-09-13,-0.020321609662533047
2016-09-14,0.012603415081853253
2016-09-15,0.008168319353234699
2016-09-16,-0.007202021448732054
2016-09-19,0.004662881515007822
2016-09-20,-0.003093774695448137
2016-09-21,0.004267781171184648
2016-09-22,0.022923333901075482
2016-09-23,0.007427896300637782
2016-09-26,0.016995899350387145
2016-09-27,-0.006144179931893645
2016-09-28,0.009026041973308807
2016-09-29,-0.008455315106423833
2016-09-30,-0.018659972843434236
2016-10-03,-0.022037946966790622
2016-10-04,-0.01249021432836217
2016-10-05,-0.0333811296981279
2016-10-06,-0.0002696072206931355
2016-10-07,0.0183509719897903
2016-10-10,0.0017226590241927742
2016-10-11,-0.008994890574592351
2016-10-12,0.011211914553486135
2016-10-13,0.004224176262310753
2016-10-14,-0.0019718207353779382
2016-10-17,0.004741219545175479
2016-10-18,-0.0013108367643953622
2016-10-19,0.0013125573127763523
2016-10-20,-0.0002622502997319254
2016-10-21,-0.01901149675305791
2016-10-24,0.0036088103943436867
2016-10-25,0.0025303494812154437
2016-10-26,0.012486440117330577
2016-10-27,-0.0738649866675356
2016-10-28,0.021249443269352408
2016-10-31,0.014703998753532677
2016-11-01,-0.02583730498351744
2016-11-02,0.0036488653130017923
2016-11-03,-0.01538066219110712
2016-11-04,0.017608798715645912
2016-11-07,0.033909981944347134
2016-11-08,0.017411438172308946
2016-11-09,0.008092185745723235
2016-11-10,-0.033556913312475456
2016-11-11,0.004357259678445136
2016-11-14,0.01477780776524451
2016-11-15,-0.019505880889193694
2016-11-16,-0.02071155321919127
2016-11-17,-0.018923004430140167
2016-11-18,0.0014184414136428902
2016-11-21,-0.025916991660928534
2016-11-22,0.014975520879015658
2016-11-23,-0.0024353622454039714
2016-11-25,0.006318246723070686
2016-11-28,0.01241403348032688
2016-11-29,-0.0014091989774090985
2016-11-30,-0.009738757613044657
2016-12-01,-0.013540532116334991
2016-12-02,0.014015167821695318
2016-12-05,0.003562176384800164
2016-12-06,0.020872061698234967
2016-12-07,0.03198867176819453
2016-12-08,0.013342277649375234
2016-12-09,-0.00239366042577982
2016-12-12,-0.003600019600169202
2016-12-13,-0.008027638721896824
2016-12-14,-0.009845951977121015
2016-12-15,-0.0034424364881889824
2016-12-16,0.025145116078446383
2016-12-19,0.009973230667047916
2016-12-20,-0.008540134028056423
2016-12-21,-0.009690583715052825
2016-12-22,0.010600837252288331
2016-12-23,0.0053791109950147575
2016-12-27,0.008293341006240018
2016-12-28,-0.01379660803912286
2016-12-29,0.016814364247710767
2016-12-30,0.021828589468752435
2017-01-03,-0.0024601217247235407
2017-01-04,0.005321391041290147
2017-01-05,0.013038504536827533
2017-01-06,0.009303007779700057
2017-01-09,-0.011868473289940451
2017-01-10,-0.020827862518600804
2017-01-11,-0.025838542251058527
2017-01-12,-0.011252557550342934
2017-01-13,-0.015715705286205917
2017-01-17,0.005367908600417026
2017-01-18,0.0017796302834871547
2017-01-19,-0.0009564010740955586
2017-01-20,0.004377619987898207
2017-01-23,0.021520108939693472
2017-01-24,0.0018665463855420672
2017-01-25,-0.018232481444994897
2017-01-26,0.0028462899464540836
2017-01-27,-0.010543167896875705
2017-01-30,-0.012294902319673895
2017-01-31,-0.0034582205350741635
2017-02-01,-0.005690241887960301
2017-02-02,0.011445830557720305
2017-02-03,0.00759066977353573
2017-02-06,0.002739358349576282
2017-02-07,0.006966230766807691
2017-02-08,0.006375428852049891
2017-02-09,0.004313163534882758
2017-02-10,0.006576576765824349
2017-02-13,-0.0020001096331657697
2017-02-14,-0.01803608695106662
2017-02-15,0.0005440204388138525
2017-02-16,0.018085442240962868
2017-02-17,0.031788275234279295
2017-02-21,0.014498737105461013
2017-02-22,-0.0057417757390801905
2017-02-23,0.015656828785269195
2017-02-24,0.004422521554551473
2017-02-27,0.00025164405480082586
2017-02-28,-0.004024701370898498
2017-03-01,0.007955433758907837
2017-03-02,-0.005011093822461565
2017-03-03,-0.004281127996326517
2017-03-06,0.004805234415992121
2017-03-07,-0.005914883432791229
2017-03-08,-0.004684090874414459
2017-03-09,-0.030399851244809373
2017-03-10,-0.019545810722733648
2017-03-13,-0.009599958786416285
2017-03-14,0.012013940659512112
2017-03-15,0.018481223024754412
2017-03-16,-0.010861027832836934
2017-03-17,0.009105462254181518
2017-03-20,0.0001327026543203047
2017-03-21,-0.0007963842811032906
2017-03-22,0.0021245842318020625
2017-03-23,0.00039793827339118515
2017-03-24,-0.006092659964378244
2017-03-27,-0.007729643095613747
2017-03-28,0.004029061271990209
2017-03-29,-0.009363048870584811
2017-03-30,-0.0008104012437724073
2017-03-31,0.005270450169226892
2017-04-03,0.015458825013812794
2017-04-04,0.007942846769865675
2017-04-05,0.016285883165275683
2017-04-06,0.00400659283015381
2017-04-07,0.004891131601750143
2017-04-10,0.009094036497033775
2017-04-11,-0.0012694178496927
2017-04-12,-0.009532209948126535
2017-04-13,0.002181746969026621
2017-04-17,0.029833232169372614
2017-04-18,0.004600234694454697
2017-04-19,-0.0040842881549637555
2017-04-20,0.0018643939696263434
2017-04-21,-0.0018609244732604724
2017-04-24,-0.01901336674045373
2017-04-25,-0.004559923348343209
2017-04-26,0.004962737420048047
2017-04-27,-0.03697586057001534
2017-04-28,-0.006837590474908395
2017-05-01,-0.0013239030532206097
2017-05-02,-0.025056567024651866
2017-05-03,-0.00965457581752005
2017-05-04,0.006590860966747103
2017-05-05,0.0010911669493178788
2017-05-08,-0.002452484778196151
2017-05-09,-0.0009561280523302518
2017-05-10,0.0001365893505060889
2017-05-11,-0.008749064649532734
2017-05-12,-0.0012415514230634805
2017-05-15,0.011460896231634043
2017-05-16,-0.01993163023772948
2017-05-17,0.04847485779281557
2017-05-18,0.008369852480706985
2017-05-19,0.007773413413318053
2017-05-22,0.013727325724905537
2017-05-23,0.004384774298380467
2017-05-24,0.01040044500887416
2017-05-25,0.004447913037601836
2017-05-26,-0.01315779933573813
2017-05-30,-0.010641065202636524
2017-05-31,0.003887504229911354
2017-06-01,-0.021944016982346604
2017-06-02,0.009106528952053106
2017-06-05,-0.010201422712198704
2017-06-06,-0.01585610063552112
2017-06-07,0.018125695137873432
2017-06-08,-0.008703885691704882
2017-06-09,-0.00864706434641449
2017-06-12,0.012479977608176318
2017-06-13,0.007097727148002386
2017-06-14,0.002659654701481884
2017-06-15,0.018435107127242167
2017-06-16,0.022268380734489446
2017-06-19,-0.007388197928383411
2017-06-20,0.00474850964403517
2017-06-21,-0.00255494172183679
2017-06-22,-0.009988408928298553
2017-06-23,0.01862655155998172
2017-06-26,0.00012678028490009652
2017-06-27,-0.005713342257862686
2017-06-28,-0.0045974335617609
2017-06-29,-0.005387942971627702
2017-06-30,0.006062324742184044
2017-07-03,0.0062818585843233965
2017-07-05,-0.014014488853441143
2017-07-06,-0.019123989019904974
2017-07-07,0.008167448684122114
2017-07-10,-0.02312818800908001
2017-07-11,-0.00842690601005247
2017-07-12,0.017537011778165024
2017-07-13,0.001855891181021585
2017-07-14,0.014688119100072061
2017-07-17,0.009389995146380281
2017-07-18,0.0010340451305512754
2017-07-19,0.01690668895463121
2017-07-20,-0.007106990254606371
2017-07-21,0.009459059368799094
2017-07-24,-0.0041788241164465445
2017-07-25,0.01068153132508054
2017-07-26,0.010317281692731273
2017-07-27,-0.04732274673600134
2017-07-28,0.01856242355379112
2017-07-31,0.020276657489864958
2017-08-01,-0.0026409982783252017
2017-08-02,-0.0003789105111322577
2017-08-03,-0.02573771155475635
2017-08-04,0.00686367307183966
2017-08-07,0.0015432966878135002
2017-08-08,-0.011172315957864276
2017-08-09,-0.005324754341260007
2017-08-10,-0.004700613025690137
2017-08-11,0.0010494470043673765
2017-08-14,0.007338762524905507
2017-08-15,-0.0035125019051753803
2017-08-16,-0.009530138103723051
2017-08-17,0.004217840732232858
2017-08-18,-0.01903146975547665
2017-08-21,0.010436041330702528
2017-08-22,0.003972712919496857
2017-08-23,0.024268069524145952
2017-08-24,-0.0016740397710109933
2017-08-25,-0.008125761143429777
2017-08-28,0.004811161735762903
2017-08-29,0.010483025365161547
2017-08-30,-0.006276142139686192
2017-08-31,0.0005158225759993584
2017-09-01,0.001932564033049644
2017-09-05,0.007970951704923346
2017-09-06,0.012627747101991993
2017-09-07,0.023302411649358756
2017-09-08,0.01243240880475649
2017-09-11,-0.030638196468914858
2017-09-12,-0.028345730565120242
2017-09-13,0.0027105967395408825
2017-09-14,0.019115740613756094
2017-09-15,0.008932151802949928
2017-09-18,0.00417334017481874
2017-09-19,0.0005038439361721991
2017-09-20,0.00025182693917891186
2017-09-21,-0.00151026294489498
2017-09-22,-0.005671685752282718
2017-09-25,0.010140866888250555
2017-09-26,-0.004016018372723917
2017-09-27,-0.016756707564684503
2017-09-28,0.013326353155844739
2017-09-29,0.010622066940142227
2017-10-02,-0.004003576427854427
2017-10-03,-0.007286901979085325
2017-10-04,0.00734039068650616
2017-10-05,0.010803739448502547
2017-10-06,-0.00099460089069614
2017-10-09,-0.004478492375147747
2017-10-10,0.002249256537369959
2017-10-11,0.004613800013711256
2017-10-12,0.012907951725418254
2017-10-13,0.013478852455185875
2017-10-16,-0.010156064430700495
2017-10-17,0.003908526564814663
2017-10-18,-0.0032849606259525155
2017-10-19,-0.002685803806039222
2017-10-20,0.0008567965405701372
2017-10-23,0.0012231946759422296
2017-10-24,-0.017832783741191793
2017-10-25,0.002984398821312517
2017-10-26,-0.024178825392940917
2017-10-27,0.020330705281835337
2017-10-30,0.00983801643980109
2017-10-31,0.006165761590634977
2017-11-01,0.00012256451840886307
2017-11-02,0.018627895650310977
2017-11-03,0.023098909635851372
2017-11-06,0.011524150169167413
2017-11-07,-0.003952583115205632
2017-11-08,0.0038514952231776256
2017-11-09,-0.006511129423017348
2017-11-10,0.006436596540660755
2017-11-13,0.010116375965937507
2017-11-14,-0.006101151172903219
2017-11-15,-0.007759871873299962
2017-11-16,0.017858996375841762
2017-11-17,0.0
2017-11-20,0.0017204801056001084
2017-11-21,0.003548895670713259
2017-11-22,-0.0027377451772384598
2017-11-24,-0.0004577942302883553
2017-11-27,0.00022877040192614828
2017-11-28,-0.025057361822623858
2017-11-29,-0.0017604231284077398
2017-11-30,0.0035275310957336714
2017-12-01,-0.0018746577161578015
2017-12-04,-0.004107936973083204
2017-12-05,0.00023559170717191158
2017-12-06,0.0067162389348041085
2017-12-07,-0.0022237317323001715
2017-12-08,0.01208197716559245
2017-12-11,0.017848931132431467
2017-12-12,0.00045536359683095995
2017-12-13,-0.002959034317843501
2017-12-14,-0.002534174809327716
2017-12-15,0.011085427886193377
2017-12-18,0.00022855747825523132
2017-12-19,-0.01575713143024482
2017-12-20,-0.006264226701359399
2017-12-21,-0.00572058354306304
2017-12-22,0.011154183922605476
2017-12-26,0.007896117673260816
2017-12-27,0.007027186743479463
2017-12-28,0.004004441349977794
2017-12-29,-0.003532282316161761
2018-01-02,-0.020240280309830383
2018-01-03,0.002100865411912567
2018-01-04,-0.018169017521967423
2018-01-05,-0.0047451863363087154
2018-01-08,0.015137203764057139
2018-01-09,-0.024186724365660273
2018-01-10,-0.009023968772868596
2018-01-11,-0.001336129155134369
2018-01-12,0.0
2018-01-16,0.005592664039715034
2018-01-17,0.00906803773991105
2018-01-18,-0.0091063800341874
2018-01-19,0.011366818146246072
2018-01-22,0.018053506785221662
2018-01-23,0.018437670993104893
2018-01-24,-0.013606841377728385
2018-01-25,-0.006312676821351504
2018-01-26,-0.009294259555592044
2018-01-29,-0.016862362648876417
2018-01-30,0.001449204893157141
2018-01-31,0.006875046633595616
2018-02-01,-0.017010115594873976
2018-02-02,-0.002680867860027414
2018-02-05,-0.024071443491513356
2018-02-06,-0.0017525622168373944
2018-02-07,0.00865357409184253
2018-02-08,-0.03556282433999958
2018-02-09,0.03648771701127429
2018-02-12,0.0051001416889642215
2018-02-13,0.02202987365251463
2018-02-14,-0.01743790006764534
2018-02-15,0.016884626016206994
2018-02-16,-0.003757400560760571
2018-02-20,-0.017639883497326925
2018-02-21,0.009288264362534049
2018-02-22,0.03595097571852568
2018-02-23,0.02570142207616155
2018-02-26,0.0006928102986065721
2018-02-27,-0.020540029472645105
2018-02-28,0.002002542956690334
2018-03-01,0.00952410255757341
2018-03-02,-0.009434249794972316
2018-03-05,0.013756958436175193
2018-03-06,0.0003480481453033146
2018-03-07,-0.0006959703468041312
2018-03-08,0.009978140826772508
2018-03-09,0.013096154450841668
2018-03-12,-0.0071439209538112225
2018-03-13,0.003997351206619815
2018-03-14,-0.011133057221409559
2018-03-15,0.0008127720196975385
2018-03-16,-0.002899494374738909
2018-03-19,-0.010234835819498245
2018-03-20,0.004935622743590606
2018-03-21,-0.0038588517124474864
2018-03-22,-0.010329978155122044
2018-03-23,-0.015775156606491425
2018-03-26,0.01663061217744355
2018-03-27,0.014106402314942645
2018-03-28,0.02115671057099089
2018-03-29,0.0
2018-04-02,-0.018314578725445063
2018-04-03,0.008161802458586997
2018-04-04,0.014342022932892773
2018-04-05,0.0009123770197474457
2018-04-06,-0.010936393221553153
2018-04-09,0.0005758436836780234
2018-04-10,0.008173395409194262
2018-04-11,-0.0011418065142313472
2018-04-12,-0.022748298225501618
2018-04-13,0.018598945681965517
2018-04-16,0.0031003392479578284
2018-04-17,0.020377744002329834
2018-04-18,0.004824620964050119
2018-04-19,-0.024118125154300007
2018-04-20,-0.014988099638537866
2018-04-23,-0.0020907763783477584
2018-04-24,0.009195070175552322
2018-04-25,-0.004844309852900963
2018-04-26,0.025382140706652123
2018-04-27,0.014694620176030293
2018-04-30,-0.0020051795490283464
2018-05-01,0.00915302339051749
2018-05-02,-0.00940150648328586
2018-05-03,0.024340816479379912
2018-05-04,0.004905519437824246
2018-05-07,0.013558822537091952
