Date,CRM
2015-08-25,0.00015328721962482028
2015-08-26,0.051242628758651154
2015-08-27,0.0207239348271977
2015-08-28,0.004432440224505063
2015-08-31,-0.012668954542840116
2015-09-01,-0.03935982228505075
2015-09-02,0.02026112256621948
2015-09-03,0.003971639138640848
2015-09-04,-0.016410316783187273
2015-09-08,0.054074253602665046
2015-09-09,-0.024448964013952024
2015-09-10,0.01028541230340596
2015-09-11,0.0044451517057000345
2015-09-14,-0.002284044167782384
2015-09-15,0.019745185825998712
2015-09-16,0.008559066195727327
2015-09-17,0.006121343746894992
2015-09-18,-0.012721263129620741
2015-09-21,0.010364172651200043
2015-09-22,-0.006792306611507759
2015-09-23,0.004745356794373823
2015-09-24,-0.0038896033851084644
2015-09-25,0.010180169051294374
2015-09-28,-0.04693552035345783
2015-09-29,-0.009559889265006172
2015-09-30,0.015355468095796354
2015-10-01,0.05012249371735433
2015-10-02,0.013989837702175656
2015-10-05,0.0181251678641845
2015-10-06,-0.011292636366332043
2015-10-07,0.00779366609763521
2015-10-08,0.0011998962751085251
2015-10-09,0.0021308429836228715
2015-10-12,0.008372085602320167
2015-10-13,0.009884018723343768
2015-10-14,-0.013702093041941144
2015-10-15,0.028049653113920048
2015-10-16,0.013770736410056106
2015-10-19,-0.010663755308330636
2015-10-20,-0.005132872605329353
2015-10-21,-0.02192691095859134
2015-10-22,0.02030853192384674
2015-10-23,0.015380558405188705
2015-10-26,-0.004327768085081174
2015-10-27,-0.006008720511207155
2015-10-28,0.010032145072332854
2015-10-29,-0.004966250391770677
2015-10-30,-0.005503004038215353
2015-11-02,0.019173769016298525
2015-11-03,-0.007196866927198897
2015-11-04,-0.003052365316399186
2015-11-05,0.004082281034908375
2015-11-06,0.008893463244869393
2015-11-09,-0.014985535979009867
2015-11-10,0.0003834348660067821
2015-11-11,0.005878654807986328
2015-11-12,-0.0052090228845781406
2015-11-13,-0.0344828264081356
2015-11-16,0.008730253422387202
2015-11-17,0.012850795637178392
2015-11-18,0.0014241644629466865
2015-11-19,0.042533928907770635
2015-11-20,0.00434011456948058
2015-11-23,-0.0025927205976751244
2015-11-24,-0.004827922951784136
2015-11-25,0.00024891456495823583
2015-11-27,-0.005472077730839242
2015-11-30,-0.003501373669866359
2015-12-01,0.01656407418027328
2015-12-02,-0.0016045171589947893
2015-12-03,-0.011745815665572645
2015-12-04,0.02764919674217592
2015-12-07,-0.01777463789740863
2015-12-08,0.0049578218360701864
2015-12-09,-0.016896908629555285
2015-12-10,-0.004140100482813769
2015-12-11,-0.031619869313085136
2015-12-14,0.001560975512077789
2015-12-15,0.004935734981170725
2015-12-16,0.01964587313715138
2015-12-17,-0.005830963518674737
2015-12-18,-0.017850329909289697
2015-12-21,0.0033753388152573116
2015-12-22,0.007374915310405017
2015-12-23,0.002311839558255535
2015-12-24,-0.0026909251640555576
2015-12-28,0.0047539134126215465
2015-12-29,0.015856828539811296
2015-12-30,-0.0037765282679161905
2015-12-31,-0.009350639550019468
2016-01-04,-0.021555975337056887
2016-01-05,0.004432340292328973
2016-01-06,-0.009863682034422228
2016-01-07,-0.026084818711977764
2016-01-08,-0.014400995229465807
2016-01-11,-0.0006827095708714648
2016-01-12,0.01749092472854108
2016-01-13,-0.028337304456795387
2016-01-14,0.009951615228039223
2016-01-15,-0.0302449791383973
2016-01-19,-0.0008466307030543518
2016-01-20,-0.006638447819173887
2016-01-21,-0.011659382242931282
2016-01-22,0.02934849065632794
2016-01-25,-0.02278153417219364
2016-01-26,-0.0007149189439320525
2016-01-27,-0.03492203681002404
2016-01-28,-0.025804513495711223
2016-01-29,0.036078398383940335
2016-02-01,0.005583454988935088
2016-02-02,-0.057276596864420326
2016-02-03,0.012709246967082422
2016-02-04,0.02846645954092719
2016-02-05,-0.12931541069505936
2016-02-08,-0.076226263106706
2016-02-09,0.060684591542842004
2016-02-10,0.024943264843937163
2016-02-11,0.008168815016903697
2016-02-12,0.007427515579412569
2016-02-16,0.0006701976380207864
2016-02-17,0.0631278492030416
2016-02-18,-0.028193310979990338
2016-02-19,0.007131314999841987
2016-02-22,0.029610423645931583
2016-02-23,-0.016880200049511962
2016-02-24,-0.006041370448332084
2016-02-25,0.11036464295696424
2016-02-26,0.004321628207601291
2016-02-29,-0.028255999777457963
2016-03-01,0.03350565733851152
2016-03-02,0.005855390796664972
2016-03-03,0.005253511201192662
2016-03-04,0.0036722403220510458
2016-03-07,-0.008021383134603877
2016-03-08,-0.009504740087055263
2016-03-09,0.01747341118865786
2016-03-10,-0.004785995257231113
2016-03-11,0.013153941479786768
2016-03-14,0.008237016515936446
2016-03-15,-0.007200498305856007
2016-03-16,0.01436547220242712
2016-03-17,-0.00013735363980271753
2016-03-18,-0.0009626658987352821
2016-03-21,-0.005505809793038163
2016-03-22,0.008304490603228132
2016-03-23,-0.0146878418940396
2016-03-24,0.009195076202294983
2016-03-28,-0.006764494552441103
2016-03-29,0.004864627861530968
2016-03-30,0.027662419821445017
2016-03-31,-0.006325735662371934
2016-04-01,0.025734844187200956
2016-04-04,-0.0005280562934838473
2016-04-05,-0.014665066340853183
2016-04-06,0.013408372253142842
2016-04-07,-0.0034401958948394595
2016-04-08,-0.006239969051519134
2016-04-11,-0.009218325520725434
2016-04-12,0.0014831048916621459
2016-04-13,0.02262015011776497
2016-04-14,0.002633342943087813
2016-04-15,0.002101282822500661
2016-04-18,0.012580049888943456
2016-04-19,-0.013976952291727907
2016-04-20,-0.0006561862065740387
2016-04-21,0.01326505971364167
2016-04-22,-0.008684339737794922
2016-04-25,0.00039225903264972217
2016-04-26,-0.003921152849718834
2016-04-27,-0.006823110920087916
2016-04-28,-0.0040957169456933284
2016-04-29,0.005571764390695622
2016-05-02,0.019129337160202597
2016-05-03,-0.0304208477129444
2016-05-04,-0.012149590809303112
2016-05-05,-0.0024326552264849477
2016-05-06,0.005961281232834459
2016-05-09,0.004983229436585912
2016-05-10,0.017421551038173444
2016-05-11,-0.0017123947290843544
2016-05-12,0.00131950181850371
2016-05-13,0.006324938011185832
2016-05-16,0.012308352156571667
2016-05-17,-0.006984761010134788
2016-05-18,0.014328534231258905
2016-05-19,0.04135099730992087
2016-05-20,-0.0008633008311074164
2016-05-23,0.008763387215299678
2016-05-24,0.012480104924336155
2016-05-25,0.009909231720181433
2016-05-26,-0.0026324906723170782
2016-05-27,0.005038895367320606
2016-05-31,-0.0007161544225544603
2016-06-01,-0.003105988942079918
2016-06-02,-0.002516474766175225
2016-06-03,-0.008289184386343518
2016-06-06,0.0033918493620226364
2016-06-07,0.0037424779705024225
2016-06-08,0.0025259505385060166
2016-06-09,-0.007438444100357544
2016-06-10,-0.010878751780914131
2016-06-13,-0.004154920006715246
2016-06-14,-0.004908635757391311
2016-06-15,0.011098673690508543
2016-06-16,-0.004268747084807845
2016-06-17,-0.01396382480874625
2016-06-20,0.008944187573532547
2016-06-21,0.005048044691678744
2016-06-22,-0.012372921881252053
2016-06-23,0.02059037339019132
2016-06-24,-0.04642685702377081
2016-06-27,-0.030461388396851752
2016-06-28,0.01945581547296915
2016-06-29,0.018697663903526784
2016-06-30,0.005189901003853636
2016-07-01,0.00528900129637333
2016-07-05,-0.014530896243059144
2016-07-06,-0.0021609559507976828
2016-07-07,0.0033120335191674233
2016-07-08,0.027044357397495666
2016-07-11,0.009519122066525387
2016-07-12,0.003306294683303568
2016-07-13,-0.007323223973288884
2016-07-14,0.002827729463451556
2016-07-15,-0.0019617129569211578
2016-07-18,0.00282567657490862
2016-07-19,-0.003185226222339077
2016-07-20,0.009463159969597124
2016-07-21,-0.005356827467373648
2016-07-22,0.01040397009560401
2016-07-25,-0.004361082367371205
2016-07-26,-0.005231744236241731
2016-07-27,-0.003179973490493926
2016-07-28,0.010183881754672441
2016-07-29,-0.0064374400556396205
2016-08-01,-0.009535443949300393
2016-08-02,-0.0064182259911650386
2016-08-03,-0.0011177246792959394
2016-08-04,0.0018652461138073395
2016-08-05,0.009558211898822666
2016-08-08,-0.0019674494101673545
2016-08-09,0.0001231665114522773
2016-08-10,-0.011579070414980186
2016-08-11,0.015453591794481136
2016-08-12,0.0018409408237176628
2016-08-15,-0.033198516226136676
2016-08-16,-0.01216430219022191
2016-08-17,-0.021036343741497654
2016-08-18,0.007730633784708063
2016-08-19,0.007411052114226324
2016-08-22,-0.0029683399913958963
2016-08-23,0.00996746156359829
2016-08-24,-0.0025634760447124094
2016-08-25,0.030069466009719603
2016-08-26,-0.0016217230819747241
2016-08-29,-0.0013745153902833263
2016-08-30,-0.00112602885072155
2016-08-31,-0.005135941001416455
2016-09-01,-0.04419537537133034
2016-09-02,-0.01067072320692708
2016-09-06,0.004261118645099593
2016-09-07,-0.00543604874534942
2016-09-08,-0.0017333739640951196
2016-09-09,-0.009081120593466219
2016-09-12,0.002156297719068778
2016-09-13,-0.017482571403761082
2016-09-14,0.010402576146876452
2016-09-15,0.0023027229409464667
2016-09-16,-0.009460487685638563
2016-09-19,-0.003957124483241481
2016-09-20,-0.0012327702877584779
2016-09-21,0.017418789864049433
2016-09-22,0.005527125483894446
2016-09-23,-0.056307966260330855
2016-09-26,-0.002841018738762191
2016-09-27,-0.0019948397105229443
2016-09-28,0.022412506133376642
2016-09-29,-0.005864386347788519
2016-09-30,0.0018260215365257793
2016-10-03,-0.01135566061544302
2016-10-04,0.02992041717764904
2016-10-05,-0.05796494990762491
2016-10-06,0.04150844663795894
2016-10-07,-0.004911514756684721
2016-10-10,0.05908874528929142
2016-10-11,-0.035685587652634965
2016-10-12,-0.0026234404392621036
2016-10-13,-0.02215161380891717
2016-10-14,0.05153608943904464
2016-10-17,-0.019388700100941403
2016-10-18,-0.0008238356056972096
2016-10-19,0.0006871309790945634
2016-10-20,-0.003158610972130549
2016-10-21,0.019424254029000387
2016-10-24,0.014324277241727135
2016-10-25,0.0
2016-10-26,-0.0014654247127288134
2016-10-27,-0.0028018654184540637
2016-10-28,0.005218084719684102
2016-10-31,0.0003993075118573497
2016-11-01,0.003858466046502196
2016-11-02,-0.00596420923633334
2016-11-03,-0.011466690282174175
2016-11-04,0.0031022708186403403
2016-11-07,0.025951472764939698
2016-11-08,0.00327640195748935
2016-11-09,-0.008491107240142792
2016-11-10,-0.02990787825937058
2016-11-11,0.013038256506741952
2016-11-14,-0.024534198565231424
2016-11-15,0.017317085605838223
2016-11-16,-0.009591821223283392
2016-11-17,0.02564453312409687
2016-11-18,0.03431293723848339
2016-11-21,-0.020830636628241805
2016-11-22,-0.007616505929799677
2016-11-23,-0.021437160399390143
2016-11-25,-0.002974737781178405
2016-11-28,-0.010850631967970759
2016-11-29,0.0
2016-11-30,-0.012751837633544594
2016-12-01,-0.04916661936681477
2016-12-02,-0.0007303902253394945
2016-12-05,0.034936416242197454
2016-12-06,-0.002542370394059801
2016-12-07,0.01642574391332241
2016-12-08,0.0011146586620536247
2016-12-09,-0.00960220918498822
2016-12-12,-0.011100138612503807
2016-12-13,0.017476651814736677
2016-12-14,-0.003910029239508339
2016-12-15,-0.015421195571544866
2016-12-16,-0.005268471677471687
2016-12-19,-0.005010052162842671
2016-12-20,0.00503527917415969
2016-12-21,0.0035785457353303407
2016-12-22,-0.002995400254280245
2016-12-23,-0.00042896401117464844
2016-12-27,-0.0002862823184263119
2016-12-28,-0.010880521189636005
2016-12-29,0.0008684317054656887
2016-12-30,-0.009978187843646125
2017-01-03,0.03038263701561905
2017-01-04,0.03203860212409437
2017-01-05,-0.00013743298027857342
2017-01-06,0.013875660614836915
2017-01-09,0.0021679846575639594
2017-01-10,0.00027024273666720333
2017-01-11,0.024195743115509538
2017-01-12,-0.0073907139389848275
2017-01-13,0.005717285448300524
2017-01-17,-0.008196646251192763
2017-01-18,0.010130485345738238
2017-01-19,-0.00277107591884751
2017-01-20,0.0060869302197732456
2017-01-23,0.001709917531807159
2017-01-24,0.01247376267604694
2017-01-25,0.017637292837089813
2017-01-26,-0.00662689308101827
2017-01-27,0.003335600246122006
2017-01-30,0.00639297247339532
2017-01-31,0.004954990983725427
2017-02-01,-0.00657411256972229
2017-02-02,0.01972503885831478
2017-02-03,0.0009986009789497707
2017-02-06,-0.005735004048661452
2017-02-07,0.005768084033949128
2017-02-08,0.006108829977615526
2017-02-09,0.004089311189629186
2017-02-10,-0.0048130276388639315
2017-02-13,0.003348020211047409
2017-02-14,0.00012365743693898423
2017-02-15,0.009268595826563919
2017-02-16,-0.010407790821912455
2017-02-17,0.008042587805495494
2017-02-21,0.008714887349219547
2017-02-22,-0.001216808647966694
2017-02-23,-0.00012189474313917259
2017-02-24,-0.0035336905159674137
2017-02-27,-0.0029347944848637786
2017-02-28,-0.0023301114927248845
2017-03-01,0.03023977574447123
2017-03-02,-0.013602183783938626
2017-03-03,-0.005443231072322807
2017-03-06,0.0034053693445057487
2017-03-07,0.005697089297653557
2017-03-08,0.006146886915814109
2017-03-09,-0.002396088226937154
2017-03-10,0.0027619811223806856
2017-03-13,0.00119733736205907
2017-03-14,-0.001195905459770552
2017-03-15,-0.000359145912865122
2017-03-16,0.00047903325999087976
2017-03-17,-0.005866822115137449
2017-03-20,-0.001565759440138148
2017-03-21,-0.016284758561100676
2017-03-22,0.004046688244474073
2017-03-23,-0.004396674070592077
2017-03-24,0.0011040225449447938
2017-03-27,0.0
2017-03-28,0.006494421988804344
2017-03-29,0.002921744051548103
2017-03-30,0.002184994317034228
2017-03-31,-0.0008480227934207774
2017-04-03,-0.002181987680964226
2017-04-04,0.00801855327746459
2017-04-05,0.028564421261603856
2017-04-06,-0.003984120513828682
2017-04-07,-0.007294051560518544
2017-04-10,-0.0016590987199309737
2017-04-11,-0.004510856149058662
2017-04-12,-0.0058430354746875635
2017-04-13,-0.0028789150627742677
2017-04-17,0.012871333785806849
2017-04-18,-0.005819351129461081
2017-04-19,-0.0025085666839727017
2017-04-20,0.00658669697728298
2017-04-21,-0.0030934246664150455
2017-04-24,0.004535174260454244
2017-04-25,0.006890962719510396
2017-04-26,0.0023598191077784936
2017-04-27,0.010594366818094114
2017-04-28,0.0031451074005364177
2017-05-01,0.006270404059243173
2017-05-02,0.004961885550256673
2017-05-03,-0.006200476232347318
2017-05-04,-0.0003467090341134904
2017-05-05,0.005201104943478141
2017-05-08,-0.0012646553475691436
2017-05-09,0.003108269956258347
2017-05-10,0.0020658768082715273
2017-05-11,0.004581431565582106
2017-05-12,0.01516365209100412
2017-05-15,0.00853536630428442
2017-05-16,-0.0005567352755475596
2017-05-17,-0.021281432525946165
2017-05-18,-0.001024414122650863
2017-05-19,-0.003988629376018071
2017-05-22,0.017620091396898907
2017-05-23,-0.005059672744198607
2017-05-24,0.012543867049464197
2017-05-25,0.018638404945801046
2017-05-26,-0.004820884952946414
2017-05-30,0.0003302870608052899
2017-05-31,-0.013427182493145451
2017-06-01,0.004573875258806037
2017-06-02,0.008994908597131035
2017-06-05,0.005723057224727546
2017-06-06,-0.003064012940611871
2017-06-07,0.003183255669667373
2017-06-08,-0.0015318387505180997
2017-06-09,-0.043616509120622204
2017-06-12,-0.012489933233926775
2017-06-13,0.012647904719421454
2017-06-14,-0.0011459269238326408
2017-06-15,-0.010324644469004829
2017-06-16,-0.003129706447059677
2017-06-19,0.01790711093944708
2017-06-20,-0.0070824990384087405
2017-06-21,0.007362967485923244
2017-06-22,0.010392835633242337
2017-06-23,0.0016956626546480447
2017-06-26,-0.005754903100844144
2017-06-27,-0.004880404198407184
2017-06-28,0.004676120318481525
2017-06-29,-0.014644014238539338
2017-06-30,-0.0023042635081551577
2017-07-03,-0.005773696890111424
2017-07-05,0.016260358090969262
2017-07-06,-0.007428593342456269
2017-07-07,0.012320021026660744
2017-07-10,0.00659687113223506
2017-07-11,-0.0016948268170319247
2017-07-12,0.023203117942656837
2017-07-13,-0.00918143596994514
2017-07-14,0.004800767545395379
2017-07-17,-0.007888824458947452
2017-07-18,-0.00022401775454916617
2017-07-19,0.0032483386728003882
2017-07-20,0.010942577356494843
2017-07-21,-0.009387993633212743
2017-07-24,-0.00022301866706575524
2017-07-25,0.010705739029351236
2017-07-26,0.004855013660139518
2017-07-27,-0.0061492228539750116
2017-07-28,0.001215447664663749
2017-07-31,0.0019863995033364557
2017-08-01,0.004625376304494777
2017-08-02,-0.014580179470558563
2017-08-03,0.005117418512794458
2017-08-04,0.0011067774937696395
2017-08-07,0.000552819490013956
2017-08-08,-0.0026519313712408676
2017-08-09,-0.0015509311939595483
2017-08-10,-0.02762988398241306
2017-08-11,0.007531572134333642
2017-08-14,0.02219952119209645
2017-08-15,0.004986145474183967
2017-08-16,0.01697909446130641
2017-08-17,-0.014744188619482235
2017-08-18,-0.0013202520826151032
2017-08-21,0.01101794567022929
2017-08-22,0.012968630493127575
2017-08-23,0.0012910155354080022
2017-08-24,0.011604241362663359
2017-08-25,-0.0005310941872693764
2017-08-28,-0.004675899655329219
2017-08-29,0.0018150193840094087
2017-08-30,0.010977508795975588
2017-08-31,0.006641196953727446
2017-09-01,0.005445564703810524
2017-09-05,0.0017706740970475643
2017-09-06,-0.0037429786143057253
2017-09-07,0.00949709896762485
2017-09-08,-0.003101492752018098
2017-09-11,0.013273971479908608
2017-09-12,-0.008801651632953544
2017-09-13,-0.012803265719992463
2017-09-14,-0.003242308703464536
2017-09-15,-0.007030477056664486
2017-09-18,0.011729884252118516
2017-09-19,-0.004073528663456671
2017-09-20,-0.0014683810154929589
2017-09-21,-0.0036758658157817203
2017-09-22,0.0008432119812853411
2017-09-25,-0.026016380506882264
2017-09-26,-0.0014059987114383166
2017-09-27,0.009421777898315886
2017-09-28,-0.006544411294864494
2017-09-29,0.008855256267185085
2017-10-02,0.005566392621356053
2017-10-03,0.015116071679473597
2017-10-04,0.0016777430691607975
2017-10-05,0.0021985710859098173
2017-10-06,0.006163107698417658
2017-10-09,-0.0005191291542517851
2017-10-10,-0.009141002980886936
2017-10-11,0.006499654560371937
2017-10-12,0.00760350174870994
2017-10-13,0.0020672625251565435
2017-10-16,0.0021662865913163465
2017-10-17,-0.004426035769213632
2017-10-18,-0.0028949252194051533
2017-10-19,0.007776768618529273
2017-10-20,0.017594466113704632
2017-10-23,-0.004651210205675049
2017-10-24,0.0022349139594088907
2017-10-25,0.009426225511896869
2017-10-26,0.00461906239779819
2017-10-27,0.006496693844687096
2017-10-30,0.0
2017-10-31,0.016285855283496575
2017-11-01,-0.003810748396602448
2017-11-02,0.006375693898449608
2017-11-03,0.00107207378316021
2017-11-06,-0.002823431242255814
2017-11-07,0.0029290376218911174
2017-11-08,0.022488374147349388
2017-11-09,-0.013615170027500678
2017-11-10,0.015830201161048718
2017-11-13,0.005130977709330908
2017-11-14,0.0042541816610000005
2017-11-15,-0.007530774486101732
2017-11-16,0.01517590776007749
2017-11-17,0.0051387176194743756
2017-11-20,-0.0019519624788242318
2017-11-21,0.013318371394646533
2017-11-22,-0.01810662542949204
2017-11-24,0.0029955067398901303
2017-11-27,-0.00531964026239784
2017-11-28,-0.0011259859327218402
2017-11-29,-0.027522073577023742
2017-11-30,0.007630681214182866
2017-12-01,-0.004697056908407382
2017-12-04,-0.038331876435170664
2017-12-05,0.00841261071496402
2017-12-06,0.022147137506688175
2017-12-07,0.011173691935189689
2017-12-08,-0.006053612385109042
2017-12-11,0.010634199374478959
2017-12-12,-0.008322239394524589
2017-12-13,0.0026045641490104465
2017-12-14,0.0028861296067523856
2017-12-15,0.0118957385791858
2017-12-18,-0.003792087210125694
2017-12-19,-0.007803692103561799
2017-12-20,-0.008344589322604734
2017-12-21,0.0022246093981168613
2017-12-22,-0.009554131611924865
2017-12-26,-0.0008769357791147403
2017-12-27,0.0010727761492281829
2017-12-28,0.0013638065242134179
2017-12-29,-0.005447871230147006
2018-01-02,0.021324392848716567
2018-01-03,0.008428205312673631
2018-01-04,0.013201744473159582
2018-01-05,0.013310799613975632
2018-01-08,0.007030497217461296
2018-01-09,0.002664134714736477
2018-01-10,-0.003206757635854096
2018-01-11,0.0027573505355789063
2018-01-12,0.01044919069122252
2018-01-16,-0.01224606712267029
2018-01-17,0.010561225315587564
2018-01-18,0.015721423836460247
2018-01-19,0.0014316935443166035
2018-01-22,0.008576573940177745
2018-01-23,0.0031005197234341697
2018-01-24,-0.003444077325397865
2018-01-25,-0.00788659066124986
2018-01-26,0.015541319590256508
2018-01-29,-0.003518139384519503
2018-01-30,-0.00944390090683267
2018-01-31,0.014969383362760214
2018-02-01,-0.010271323944286204
2018-02-02,-0.017385231096988973
2018-02-05,-0.02825408066832169
2018-02-06,0.017835489342967747
2018-02-07,0.004380757259632828
2018-02-08,-0.05470245278469188
2018-02-09,0.028357378159138635
2018-02-12,0.014675529604363469
2018-02-13,-0.007922632824258424
2018-02-14,0.012350229940497615
2018-02-15,0.03760791125157281
2018-02-16,-0.002298532603559611
2018-02-20,0.013202276632709564
2018-02-21,0.0011369042887714453
2018-02-22,-0.012928121371585721
2018-02-23,0.017345162397633063
2018-02-26,0.014700729389475198
2018-02-27,-0.0015431421683967939
2018-02-28,-0.0018888087421237154
2018-03-01,0.027354813355574548
2018-03-02,0.02084907853819895
2018-03-05,0.004757255426842244
2018-03-06,0.016163249396912605
2018-03-07,0.0068283789464365086
2018-03-08,0.008218275470752712
2018-03-09,0.008309644958510276
2018-03-12,-0.0049447224500510645
2018-03-13,-0.00039434314276065585
2018-03-14,0.009942266303998304
2018-03-15,-0.006015989844007086
2018-03-16,-0.009825510186426856
2018-03-19,-0.007859067944539833
2018-03-20,0.0011202603693978297
2018-03-21,-0.027333795321405008
2018-03-22,-0.030073861842302096
2018-03-23,-0.030582996562769083
2018-03-26,0.03967498872095798
2018-03-27,-0.04337236789084464
2018-03-28,-0.0081714394878184
2018-03-29,0.030297701871044413
2018-04-02,-0.008598488239995317
2018-04-03,0.010320848079746314
2018-04-04,0.02566750531037143
2018-04-05,-0.0036827071930217725
2018-04-06,-0.02469749523461695
2018-04-09,0.0093884937058486
2018-04-10,0.019626119613825654
2018-04-11,-0.002761606253148363
2018-04-12,0.01879825776498434
2018-04-13,-0.01968705056358211
2018-04-16,0.003361102165244656
2018-04-17,0.03299550883595703
2018-04-18,0.0089987759004313
2018-04-19,-0.0032138605178475554
2018-04-20,-0.009995133857384597
2018-04-23,-0.007572049550998994
2018-04-24,-0.032898568083816304
2018-04-25,-0.0047506113483091195
2018-04-26,0.0299182775519371
2018-04-27,-0.005048516356196853
2018-04-30,0.006405004059063302
2018-05-01,0.017521986528673317
2018-05-02,-0.002355510772434233
2018-05-03,0.012945699472761252
