Date,LHX
2015-05-26,-0.014577856892957652
2015-05-27,0.013908394403183033
2015-05-28,-0.01172252307703714
2015-05-29,-0.0003784709585680224
2015-06-01,0.006058883665023496
2015-06-02,-0.01116621014201713
2015-06-03,-0.0032994537538257873
2015-06-04,-0.009548102007612691
2015-06-05,0.008869097773141155
2015-06-08,-0.00624296665927182
2015-06-09,0.00012805958165618136
2015-06-10,0.011537226918131527
2015-06-11,-0.0034216205962295243
2015-06-12,-0.0049593491227943876
2015-06-15,-0.0029391661944589975
2015-06-16,0.0074340060909758865
2015-06-17,0.0
2015-06-18,0.005470200452648344
2015-06-19,0.0017720552807882761
2015-06-22,0.01275719005451581
2015-06-23,-0.0066100392078151105
2015-06-24,-0.008537456597607074
2015-06-25,-0.007218090195888371
2015-06-26,-0.0016579402288192657
2015-06-29,-0.014820583008026578
2015-06-30,-0.0025938254650867965
2015-07-01,0.006110927810191402
2015-07-02,0.004652487856190213
2015-07-06,-0.01376392113951419
2015-07-07,0.009652130168113393
2015-07-08,-0.0073634312761517995
2015-07-09,0.02147317622989342
2015-07-10,0.010956562750598753
2015-07-13,0.011468510046875657
2015-07-14,0.006602986562022295
2015-07-15,0.016215222145024022
2015-07-16,0.0026795593960511344
2015-07-17,-0.0018218949536071838
2015-07-20,-0.007545359681820685
2015-07-21,-0.0031884820870065056
2015-07-22,0.003936512857019681
2015-07-23,0.005881559299764527
2015-07-24,-0.012790695963406984
2015-07-27,-0.013943610311795807
2015-07-28,0.00738317940663169
2015-07-29,0.0159005769551519
2015-07-30,0.006847479264807443
2015-07-31,0.00728716503821869
2015-08-03,-0.007837615715741486
2015-08-04,-0.00012115773042775668
2015-08-05,0.009480244887975386
2015-08-06,-0.0014448881878489361
2015-08-07,-0.0165179207598678
2015-08-10,0.03702284450323301
2015-08-11,-0.01962387832011314
2015-08-12,0.005788167198032879
2015-08-13,-0.00995068936303889
2015-08-14,0.0035116974066773388
2015-08-17,0.001810139426931201
2015-08-18,-0.004697590117914263
2015-08-19,-0.007745572777685172
2015-08-20,-0.021709911511204383
2015-08-21,-0.022316569889514803
2015-08-24,-0.04131601366394422
2015-08-25,-0.018888067952748666
2015-08-26,0.02819980826911861
2015-08-27,0.01608661336480255
2015-08-28,0.0062285325403461655
2015-08-31,-0.009285116880765387
2015-09-01,-0.028378161476628416
2015-09-02,0.009378283947697907
2015-09-03,0.005441923412739413
2015-09-04,-0.023630157528250373
2015-09-08,0.04083294460608444
2015-09-09,-0.012421547935657529
2015-09-10,-0.006090434103693254
2015-09-11,-0.013054450458533262
2015-09-14,-0.002563962951246168
2015-09-15,0.0004052325971399817
2015-09-16,0.008251271801304583
2015-09-17,0.0014755523289782246
2015-09-18,-0.019825962175561873
2015-09-21,0.00437378843190217
2015-09-22,-0.016465050112346447
2015-09-23,0.0023522991335716004
2015-09-24,-0.01242258659289519
2015-09-25,0.00936378792160908
2015-09-28,-0.026862115667388053
2015-09-29,0.011240900677519816
2015-09-30,0.02926638137226556
2015-10-01,0.0012304980011743627
2015-10-02,0.00983094056828926
2015-10-05,0.010546040705464277
2015-10-06,-0.00401370162322956
2015-10-07,0.0038956339409936813
2015-10-08,0.010303532921331238
2015-10-09,0.003046917541506433
2015-10-12,0.01676934015951459
2015-10-13,-0.018570915362823848
2015-10-14,0.0060870889825399566
2015-10-15,0.005392539031951138
2015-10-16,0.0018313076314226961
2015-10-19,-0.01632259613727105
2015-10-20,0.0128766759509793
2015-10-21,-0.017431703420214495
2015-10-22,0.01373950752717068
2015-10-23,0.006447169600474201
2015-10-26,-0.01294310847013902
2015-10-27,-0.007814057514901607
2015-10-28,0.0501933808771764
2015-10-29,0.008898040117160333
2015-10-30,-0.0030242556890597294
2015-11-02,0.007329718696714949
2015-11-03,0.016183989034870505
2015-11-04,-0.0146912810329336
2015-11-05,-0.004009840516681518
2015-11-06,0.0011321809993805054
2015-11-09,-0.0011309006151918322
2015-11-10,-0.005534900649346253
2015-11-11,0.005059934692287493
2015-11-12,-0.009314141444304203
2015-11-13,-0.006097706150167248
2015-11-16,0.030422582080235294
2015-11-17,0.013481573419394044
2015-11-18,0.010961863368747826
2015-11-19,0.013767041564792137
2015-11-20,-0.005167779174683473
2015-11-23,-0.0006038894291643393
2015-11-24,-0.0033846670435540016
2015-11-25,0.005700549358844009
2015-11-27,0.0021703976218894194
2015-11-30,0.00036144632847689984
2015-12-01,0.01034539422316394
2015-12-02,-0.0029771481812809197
2015-12-03,-0.00979182967575809
2015-12-04,0.016280471532906793
2015-12-07,-0.005102777329611841
2015-12-08,0.005128949215392975
2015-12-09,-0.011035768431104986
2015-12-10,-0.0017996049411418413
2015-12-11,-0.009617034566449356
2015-12-14,-0.005825851145494609
2015-12-15,0.012086566576414715
2015-12-16,0.00796159470931257
2015-12-17,-0.005265805596233242
2015-12-18,-0.0049324322236198315
2015-12-21,0.019827970504729286
2015-12-22,0.02726774296311829
2015-12-23,0.013502254893189791
2015-12-24,0.018902289715252207
2015-12-28,-0.026710139665947152
2015-12-29,0.01389407108628804
2015-12-30,-0.009852812496298657
2015-12-31,-0.00606199306319366
2016-01-04,0.008630778093893676
2016-01-05,0.005932688410821063
2016-01-06,-0.009073431406691923
2016-01-07,-0.012933592131880167
2016-01-08,-0.004638245370743643
2016-01-11,0.012814638803486877
2016-01-12,0.022659229700365824
2016-01-13,-0.03947837232701257
2016-01-14,-0.010655771693710347
2016-01-15,-0.0028401989844037967
2016-01-19,0.0010681218706474205
2016-01-20,-0.009011208044886976
2016-01-21,-0.008733997367397328
2016-01-22,0.014604565749723797
2016-01-25,0.000832724251385919
2016-01-26,0.017710927865494774
2016-01-27,-0.009110077188461907
2016-01-28,-0.0005897669912151571
2016-01-29,0.02571046970515667
2016-02-01,-0.0028739787986968857
2016-02-02,-0.09778639711809733
2016-02-03,-0.004473222342918359
2016-02-04,0.012196832684444603
2016-02-05,-0.040081184978591367
2016-02-08,-0.03514811385551819
2016-02-09,-0.003971572431600956
2016-02-10,-0.00013742943260375284
2016-02-11,-0.013888840703828786
2016-02-12,0.004880686095251496
2016-02-16,0.019428368382952588
2016-02-17,0.01089046807732097
2016-02-18,0.0012117516374274828
2016-02-19,0.011163409893205856
2016-02-22,0.016760099334202527
2016-02-23,-0.013605504635052945
2016-02-24,0.0007956812860554496
2016-02-25,0.009010936706429273
2016-02-26,0.005253873774007767
2016-02-29,0.019335961003974056
2016-03-01,0.017688295977434487
2016-03-02,0.00944579456994199
2016-03-03,0.003992215648780162
2016-03-04,0.008450323666287396
2016-03-07,-0.022427559501717265
2016-03-08,-0.008372384880141581
2016-03-09,0.02034013701437054
2016-03-10,-0.0015043778057068913
2016-03-11,0.009793760738647128
2016-03-14,-0.010320774360178864
2016-03-15,-0.024249173842959215
2016-03-16,0.009013853633432767
2016-03-17,0.0020419837537111185
2016-03-18,0.004839248053694956
2016-03-21,-0.00430951809840463
2016-03-22,0.013493243630575913
2016-03-23,-0.00728447809973598
2016-03-24,-0.011133826327210938
2016-03-28,-0.004094301790503296
2016-03-29,0.008222150911399106
2016-03-30,0.00293063142335237
2016-03-31,-0.010799223623382703
2016-04-01,-0.0007704273904968195
2016-04-04,-0.010411366870967775
2016-04-05,-0.025068197841114137
2016-04-06,0.01905162934103699
2016-04-07,-0.002091964935795332
2016-04-08,0.004978511288433518
2016-04-11,-0.0033893001531034583
2016-04-12,0.003531519817525419
2016-04-13,0.021115978357028276
2016-04-14,-0.008807836739253672
2016-04-15,-0.0033485640046863052
2016-04-18,0.0038765913089859882
2016-04-19,0.014158652571183428
2016-04-20,0.006472839770863992
2016-04-21,-0.004413202383076409
2016-04-22,0.011146171551206896
2016-04-25,-0.013278462527230195
2016-04-26,0.008886833974979469
2016-04-27,0.016232622816961362
2016-04-28,-0.008791570260938575
2016-04-29,-0.0004997184812931543
2016-05-02,0.010623871140342578
2016-05-03,-0.0547862031115256
2016-05-04,-0.02655997906452212
2016-05-05,0.005107349985378873
2016-05-06,-0.002540637800601653
2016-05-09,0.014479246631119658
2016-05-10,0.012290056834593166
2016-05-11,-0.007180121544720475
2016-05-12,0.000788943120695329
2016-05-13,-0.0024965400527707793
2016-05-16,0.015147555302430948
2016-05-17,0.005449689906351418
2016-05-18,-0.0001291744797815575
2016-05-19,0.0003872205226171932
2016-05-20,0.015868720128755287
2016-05-23,-0.005206637070037989
2016-05-24,0.008298385270302244
2016-05-25,0.004811061852519005
2016-05-26,0.0050400579787592825
2016-05-27,0.0021447841911632626
2016-05-31,-0.008309062024793423
2016-06-01,0.010028816415420083
2016-06-02,0.0026399855617782464
2016-06-03,0.002757957305889569
2016-06-06,0.011751568425481418
2016-06-07,0.0051893562619171885
2016-06-08,0.00639254365084807
2016-06-09,-0.00793948064459049
2016-06-10,-0.0027090543852037463
2016-06-13,-0.004814677042303761
2016-06-14,0.004590053688670048
2016-06-15,0.0028400281194891352
2016-06-16,0.00960512285117665
2016-06-17,-0.0009758590891296715
2016-06-20,0.015382582060474492
2016-06-21,0.003968090150477055
2016-06-22,-0.001317432717139022
2016-06-23,0.008993782309794751
2016-06-24,-0.03755652298807877
2016-06-27,-0.03074830775178783
2016-06-28,0.023060115508330536
2016-06-29,0.022291233473899164
2016-06-30,0.016445693829987285
2016-07-01,-0.01018680329848054
2016-07-05,-0.012713785816343082
2016-07-06,0.011038006579407789
2016-07-07,-0.0020624909823023785
2016-07-08,0.02345917894525429
2016-07-11,0.002494503699741246
2016-07-12,0.006515613055223746
2016-07-13,0.004355146849721381
2016-07-14,0.002695141070240492
2016-07-15,-0.003389464770139128
2016-07-18,-0.002579748074564736
2016-07-19,0.003174601483873829
2016-07-20,0.008321238674297238
2016-07-21,-0.0011622251245967385
2016-07-22,0.007331792579797991
2016-07-25,-0.012246012458258515
2016-07-26,0.009590443335233179
2016-07-27,-0.003359622671093132
2016-07-28,0.0058120733466513474
2016-07-29,0.0010399268899883296
2016-08-01,-0.011198270241506436
2016-08-02,0.0270870156654619
2016-08-03,0.0011368004838430146
2016-08-04,0.002043793908549807
2016-08-05,0.005552535827406446
2016-08-08,0.002591881954982833
2016-08-09,0.009216804769058617
2016-08-10,0.002115927652466487
2016-08-11,-0.0011115066714563193
2016-08-12,-0.00055657333060255
2016-08-15,0.01024163006048262
2016-08-16,-0.008264073407053263
2016-08-17,-0.0008891083671408451
2016-08-18,0.00800708131574579
2016-08-19,0.003309840488796123
2016-08-22,0.0032991208188688503
2016-08-23,0.0010954619696075252
2016-08-24,-0.003503070592129065
2016-08-25,0.0027466186562450368
2016-08-26,-0.004711331443943756
2016-08-29,0.0195952228061671
2016-08-30,0.0011872202750384808
2016-08-31,0.002696262805270022
2016-09-01,-0.0013981423121804948
2016-09-02,0.009046693964223307
2016-09-06,0.0011739519015245836
2016-09-07,0.0003219970539298789
2016-09-08,-0.005359032798176733
2016-09-09,-0.020905439353288147
2016-09-12,0.011666377338710898
2016-09-13,-0.022519598908966265
2016-09-14,-0.0033386231710934577
2016-09-15,0.008710141763997648
2016-09-16,-0.010738690469126788
2016-09-19,0.0017905108369151712
2016-09-20,-0.002345681695693158
2016-09-21,0.006606267067761795
2016-09-22,0.01012232136138369
2016-09-23,0.000770654309216301
2016-09-26,-0.00825260612918488
2016-09-27,0.0160877648553992
2016-09-28,0.004040418546324753
2016-09-29,-0.014573066063142348
2016-09-30,0.011035962191274118
2016-10-03,-0.001200509230666169
2016-10-04,-0.0026230497196101377
2016-10-05,0.0058075226152447534
2016-10-06,0.005338359780934665
2016-10-07,0.0036847080078534766
2016-10-10,-0.0018355417605445679
2016-10-11,-0.013845322638714075
2016-10-12,-0.001206500260991783
2016-10-13,-0.014056765205912702
2016-10-14,-0.0012248787236619485
2016-10-17,-0.001004069217789394
2016-10-18,0.00904228649852401
2016-10-19,0.013828802644179072
2016-10-20,-0.006437906405497684
2016-10-21,-0.005601478240970792
2016-10-24,0.008173059368499214
2016-10-25,-0.006244609930960765
2016-10-26,0.007386339204966452
2016-10-27,-0.02626385738385051
2016-10-28,0.004607562018293043
2016-10-31,-0.0020135225761721554
2016-11-01,0.039457565383447246
2016-11-02,0.004636985001926774
2016-11-03,-0.0038641749701675554
2016-11-04,0.015624696659664705
2016-11-07,0.028965800672374087
2016-11-08,0.004949474233308049
2016-11-09,0.03837437211614314
2016-11-10,0.01590935248250891
2016-11-11,0.005933308414804772
2016-11-14,0.015954394563776786
2016-11-15,-0.001903621570594094
2016-11-16,-0.003259095889933228
2016-11-17,-0.002018883763329593
2016-11-18,-0.002119250361167113
2016-11-21,0.0031861458944850707
2016-11-22,0.0014438288221805262
2016-11-23,0.0011530187496904265
2016-11-25,0.005951779205742858
2016-11-28,-0.007443837234204831
2016-11-29,0.006442193203064717
2016-11-30,-0.010699141150853797
2016-12-01,0.007531468165927091
2016-12-02,0.0059421689474987716
2016-12-05,0.009337331265202087
2016-12-06,0.005096864278339108
2016-12-07,0.006104378783251985
2016-12-08,-0.011388019384973469
2016-12-09,-0.0037766607292021304
2016-12-12,-0.004644413079243459
2016-12-13,0.004094643441726165
2016-12-14,-0.0028447028522161633
2016-12-15,-0.0014265796064150127
2016-12-16,-0.009524459048812273
2016-12-19,0.0033659265816421424
2016-12-20,-0.001341579207068233
2016-12-21,-0.004030574398778741
2016-12-22,-0.0008668012030558225
2016-12-23,0.0001926455549954298
2016-12-27,-0.0027959764967573353
2016-12-28,-0.0008699913971368378
2016-12-29,-0.0022257002070370513
2016-12-30,-0.006206973342323341
2017-01-03,0.002439730078074076
2017-01-04,0.005451558599041562
2017-01-05,0.0012589808034932926
2017-01-06,0.011024331097410522
2017-01-09,-0.023051670700705462
2017-01-10,-0.0042096590066520445
2017-01-11,0.0007860995811317384
2017-01-12,0.0
2017-01-13,-0.0002941705798427119
2017-01-17,-0.015526930341381417
2017-01-18,0.006687945898099734
2017-01-19,-0.008527543888555034
2017-01-20,0.002000264957125575
2017-01-23,0.005190074317205529
2017-01-24,0.013504309968525918
2017-01-25,-0.009307550715395019
2017-01-26,0.0010877808959510737
2017-01-27,0.012842194991782074
2017-01-30,-0.001463208637607516
2017-01-31,0.0032233558617786873
2017-02-01,-0.00856761979855336
2017-02-02,0.030933941592476755
2017-02-03,-0.006477599376434773
2017-02-06,0.007957952177700012
2017-02-07,0.001997608530450057
2017-02-08,-0.0040821177903558326
2017-02-09,-0.00400350980938069
2017-02-10,0.011962740688946205
2017-02-13,0.0120107627636179
2017-02-14,0.008690940853309792
2017-02-15,-0.005744150170917117
2017-02-16,0.012392962072264702
2017-02-17,0.0074551412527246175
2017-02-21,0.014251849154092167
2017-02-22,-0.005224420152008413
2017-02-23,-0.005432584437438659
2017-02-24,0.01147080021603264
2017-02-27,0.0024303544960064816
2017-02-28,-0.01319898238094308
2017-03-01,0.009190159030396217
2017-03-02,-0.005500148323963505
2017-03-03,0.0014504900716063585
2017-03-06,-0.0050694027599477165
2017-03-07,-0.0015470247826520067
2017-03-08,0.002733826899448566
2017-03-09,-0.00036361420793196153
2017-03-10,0.010597619807364289
2017-03-13,0.0015368066399723546
2017-03-14,-0.0020760138087483337
2017-03-15,0.010763484568009352
2017-03-16,-0.000894961255592408
2017-03-17,0.005911332331721253
2017-03-20,0.002137102045153494
2017-03-21,-0.014660352453908176
2017-03-22,0.0008115824909542546
2017-03-23,0.0038743717365337105
2017-03-24,-0.004756790646456621
2017-03-27,-0.0009019020457001758
2017-03-28,0.008123721309697629
2017-03-29,-0.005014171108539189
2017-03-30,0.005939313874049779
2017-03-31,-0.004652084597775885
2017-04-03,-0.008986859864688501
2017-04-04,-0.0014509304744820817
2017-04-05,-0.0096266853665683
2017-04-06,0.004034574589901085
2017-04-07,0.006210588638579484
2017-04-10,-0.0009983090033126585
2017-04-11,-0.001090152676482048
2017-04-12,0.003183568790268154
2017-04-13,-0.002448374873487147
2017-04-17,0.0017271081558516421
2017-04-18,-0.0058976848709824115
2017-04-19,-0.0012777302885985664
2017-04-20,0.004843653775064016
2017-04-21,0.002910224895690261
2017-04-24,0.012877675269335809
2017-04-25,-0.004297769684488695
2017-04-26,-0.0007194936420132914
2017-04-27,0.01943678408156968
2017-04-28,-0.012357722706728969
2017-05-01,-0.019483242722899807
2017-05-02,-0.0015497161577218144
2017-05-03,-0.0026474493038374236
2017-05-04,0.006864950446743956
2017-05-05,0.00654521412282727
2017-05-08,-0.02456630251348746
2017-05-09,0.004629769566970365
2017-05-10,0.004239660248454236
2017-05-11,9.176318582126974e-05
2017-05-12,-0.011103963715860088
2017-05-15,0.008073623487049097
2017-05-16,9.179561501060363e-05
2017-05-17,-0.01343877749315725
2017-05-18,0.00242596528486283
2017-05-19,0.0034439355354376477
2017-05-22,0.0068638174440489585
2017-05-23,0.003592609592135254
2017-05-24,0.008628551615218027
2017-05-25,0.010648105983307232
2017-05-26,-0.0044124951247142
2017-05-30,-0.0002712249671537048
2017-05-31,0.019636221083948247
2017-06-01,0.010699303372403213
2017-06-02,0.00405754354412613
2017-06-05,-0.009488248053300286
2017-06-06,-0.01640973676347446
2017-06-07,-0.003967975706414939
2017-06-08,0.006881007118410665
2017-06-09,-0.019333018639164257
2017-06-12,-0.004859538849248279
2017-06-13,0.007186763008167896
2017-06-14,0.0005490269003691761
2017-06-15,0.0011886755884698008
2017-06-16,0.009497709210547933
2017-06-19,0.015741079419276494
2017-06-20,-0.0036515612560883426
2017-06-21,-0.001430382686680387
2017-06-22,-0.00644534630168514
2017-06-23,0.003603870189654579
2017-06-26,-0.004308923484732663
2017-06-27,-0.014065885166353653
2017-06-28,0.009785599828557867
2017-06-29,-0.01295052907379668
2017-06-30,0.000825591462128461
2017-07-03,0.005408831123006941
2017-07-05,0.010577111881320933
2017-07-06,-0.004962535305233828
2017-07-07,0.022941864618811314
2017-07-10,0.009662345494101388
2017-07-11,0.0071989373746845775
2017-07-12,0.00758372607840152
2017-07-13,-0.00389302658684898
2017-07-14,0.0003473821103763264
2017-07-17,-0.014672606641294883
2017-07-18,0.002555253544974434
2017-07-19,0.005712783819497691
2017-07-20,-0.0017476874557696975
2017-07-21,-0.002539010851912993
2017-07-24,0.0
2017-07-25,0.009040272848868547
2017-07-26,0.002261167423902144
2017-07-27,-0.011715644004527737
2017-07-28,0.004654090305362013
2017-07-31,0.0005243202592832841
2017-08-01,0.012055527730016946
2017-08-02,0.003452914588615963
2017-08-03,0.005677303567907854
2017-08-04,-0.001881675323501919
2017-08-07,0.005913086235759479
2017-08-08,-0.004174789732948381
2017-08-09,0.014201515227224126
2017-08-10,-0.002699044720715804
2017-08-11,0.0011839104993993654
2017-08-14,0.012418797545261429
2017-08-15,-0.00041716061905983093
2017-08-16,0.0038398943384381212
2017-08-17,-0.009480192010280053
2017-08-18,-0.0033581857360945877
2017-08-21,-0.0012636937859091812
2017-08-22,0.012061608824945003
2017-08-23,-0.007584133241651081
2017-08-24,-0.0020153296546634447
2017-08-25,0.006899838730386687
2017-08-28,0.013956143366926188
2017-08-29,0.001483760175016613
2017-08-30,0.006830773942043011
2017-08-31,0.004577419466715638
2017-09-01,0.0020341589044721164
2017-09-05,-0.0021114065544206584
2017-09-06,-0.0013834477586853744
2017-09-07,0.0024563038453426778
2017-09-08,0.0004896385455930297
2017-09-11,0.0062038127969090695
2017-09-12,0.0032448368912552095
2017-09-13,-0.0030725963031539294
2017-09-14,0.007786359377323526
2017-09-15,0.021086575996122514
2017-09-18,0.01663111868985112
2017-09-19,0.01496374812897483
2017-09-20,0.0052705300752675655
2017-09-21,-0.004103171989077059
2017-09-22,0.00564633157656802
2017-09-25,-0.00796677289119907
2017-09-26,0.0058893353120772485
2017-09-27,-0.0012165982971117373
2017-09-28,-0.0031211371690147427
2017-09-29,0.005574562044480258
2017-10-02,0.008581526040608578
2017-10-03,0.003764558993502698
2017-10-04,0.0051757109221000075
2017-10-05,0.0058955767844233176
2017-10-06,0.006454564701980248
2017-10-09,0.0016220169671896656
2017-10-10,0.0013981830707554543
2017-10-11,-0.0005144555316404231
2017-10-12,0.004558682373118739
2017-10-13,-0.0004389834932376768
2017-10-16,-0.004833268289350157
2017-10-17,0.0013981727664602595
2017-10-18,-0.009184893082585854
2017-10-19,0.005710303714534515
2017-10-20,0.008258949644083469
2017-10-23,0.0006583977832756993
2017-10-24,0.0010232708556496828
2017-10-25,-0.0029206239764688613
2017-10-26,-0.005126160310471972
2017-10-27,0.0049315935115203935
2017-10-30,-0.006518879090599006
2017-10-31,0.027131055573920815
2017-11-01,-0.015575898242791819
2017-11-02,-0.0003644273784233487
2017-11-03,0.016848779229101662
2017-11-06,-0.003012401343729265
2017-11-07,0.0027335413186067026
2017-11-08,0.013776381295991014
2017-11-09,-0.026399494833398318
2017-11-10,0.0087236575210059
2017-11-13,0.0015130011959725298
2017-11-14,0.002662793389345053
2017-11-15,-0.002655721751022466
2017-11-16,0.014089796465388549
2017-11-17,-0.0036339723881042563
2017-11-20,0.014874509402946323
2017-11-21,0.014656129138658214
2017-11-22,-0.010277775520306287
2017-11-24,0.009963630153812408
2017-11-27,-0.0030572313314006783
2017-11-28,0.004878413693896189
2017-11-29,-0.006795951218381058
2017-11-30,0.008937339952092449
2017-12-01,-0.011349792884502108
2017-12-04,-0.00818947010408877
2017-12-05,0.006280985905259495
2017-12-06,-0.0004208212920886467
2017-12-07,0.004771377587336145
2017-12-08,0.00034931965925566466
2017-12-11,-0.004258798906178973
2017-12-12,-0.0085529790153418
2017-12-13,0.003677034221592157
2017-12-14,-0.004720205265666966
2017-12-15,0.019961698264114203
2017-12-18,-0.009854946083006855
2017-12-19,-0.000700803132848371
2017-12-20,-0.0016131071917968587
2017-12-21,0.0031614500659402633
2017-12-22,-7.012615806756273e-05
2017-12-26,-0.004062610658271959
2017-12-27,0.007173639233368778
2017-12-28,0.0
2017-12-29,-0.01096243498478533
2018-01-02,0.002965089430993384
2018-01-03,0.005279056503357804
2018-01-04,-0.002730711145001674
2018-01-05,0.009197639090182452
2018-01-08,0.018505298342995413
2018-01-09,-0.0053276317420157815
2018-01-10,-0.0032276464815897965
2018-01-11,0.001033456142129019
2018-01-12,0.013145279592896575
2018-01-16,-0.009781878566823554
2018-01-17,0.012622408417820141
2018-01-18,-0.012668637734424948
2018-01-19,0.001029453689798343
2018-01-22,-0.018507129435371916
2018-01-23,-0.005447432990607459
2018-01-24,0.004845438949922176
2018-01-25,0.009573927572477325
2018-01-26,0.011628173970263056
2018-01-29,0.007116061349508485
2018-01-30,0.06196110389165521
2018-01-31,0.019640260862888503
2018-02-01,-0.010666511495459163
2018-02-02,-0.01128831726573265
2018-02-05,-0.04939091870833856
2018-02-06,0.002969114511826243
2018-02-07,0.02791956781433913
2018-02-08,-0.019307227704902563
2018-02-09,0.02122235323962718
2018-02-12,-0.001503117963478684
2018-02-13,0.0015053807282932041
2018-02-14,0.012743496197180626
2018-02-15,0.008130644474996673
2018-02-16,0.0027524126273730243
2018-02-20,0.0022340793482347188
2018-02-21,0.0073880386985458735
2018-02-22,-0.001137973754729238
2018-02-23,0.005126827351886298
2018-02-26,0.004660059771464109
2018-02-27,-0.0032596292311010133
2018-02-28,-0.018047843984044576
2018-03-01,-0.02100557639252032
2018-03-02,0.006476196177274796
2018-03-05,0.0025999108771916912
2018-03-06,0.002657624476611886
2018-03-07,0.010772191981835544
2018-03-08,-0.0001279872701632767
2018-03-09,0.012713115668581576
2018-03-12,0.0019020655253236818
2018-03-13,0.0005060696176928392
2018-03-14,-0.00328906401187512
2018-03-15,0.003807622967773927
2018-03-16,-0.010557301835415367
2018-03-19,-0.0005114001913185673
2018-03-20,0.015278682541895794
2018-03-21,0.006233341793417946
2018-03-22,-0.03278873238200419
2018-03-23,0.016950196504536663
2018-03-26,0.031045066527373377
2018-03-27,-0.010612658466672698
2018-03-28,-0.003554759534349472
2018-03-29,0.009387713671989761
2018-04-02,-0.010230227128805947
2018-04-03,0.0004382485785479062
2018-04-04,0.016218084996594273
2018-04-05,0.012570152135886525
2018-04-06,-0.02002083972616009
2018-04-09,0.011115600393213132
2018-04-10,-0.0027025065538314186
2018-04-11,-0.0032638237170253825
2018-04-12,0.0055603536849000434
2018-04-13,-0.006574104017499582
2018-04-16,0.021584571787778062
2018-04-17,0.010776181880364222
2018-04-18,0.007905920345993689
2018-04-19,0.0034468430576775066
2018-04-20,-0.00509311223827591
2018-04-23,0.005952744364602136
2018-04-24,-0.024733689344471732
2018-04-25,-0.022206211139423004
2018-04-26,-0.008749103129622071
2018-04-27,-0.010015732171577474
2018-04-30,-0.010939344856602196
2018-05-01,-0.029663491021581168
2018-05-02,-0.03307403896104044
