Date,ATO
2015-10-07,0.0023900743388673984
2015-10-08,0.013964315648306025
2015-10-09,-0.009069408668827772
2015-10-12,0.009491179368686486
2015-10-13,-0.007555209967931575
2015-10-14,-0.004567733198949098
2015-10-15,0.015805416689448792
2015-10-16,0.016396377783554295
2015-10-19,0.0029627900774595872
2015-10-20,-0.007057140540020157
2015-10-21,-0.0031405338549326256
2015-10-22,0.005637725469489707
2015-10-23,-0.011871413887561855
2015-10-26,0.03136980375419274
2015-10-27,0.0009707120482211895
2015-10-28,0.005657177268288738
2015-10-29,-0.0014464730656605918
2015-10-30,0.01400267264625854
2015-11-02,0.00047611177220763246
2015-11-03,0.00253828361932551
2015-11-04,-0.0023735540561273805
2015-11-05,-0.00793130738336989
2015-11-06,-0.04365200379624834
2015-11-09,-0.005350195766660182
2015-11-10,0.02437353310175716
2015-11-11,0.005907817249896974
2015-11-12,-0.011745689892228017
2015-11-13,-0.00544755415376208
2015-11-16,0.01427405843676488
2015-11-17,-0.009164020905486736
2015-11-18,0.022296076193797143
2015-11-19,0.014963934447657978
2015-11-20,0.0017626820118277209
2015-11-23,-0.00207944849236541
2015-11-24,0.004488404545947455
2015-11-25,-0.0075008897458678225
2015-11-27,0.010452204024462786
2015-11-30,-0.00843434730577941
2015-12-01,0.004493601220566967
2015-12-02,-0.010544752874597996
2015-12-03,-0.012756207441653955
2015-12-04,0.01815492844025668
2015-12-07,-0.004337253482624037
2015-12-08,0.0035494847146257946
2015-12-09,0.005787781251569424
2015-12-10,-0.022698137118604134
2015-12-11,-0.005397180672547686
2015-12-14,0.0008217893186110992
2015-12-15,0.011994701543690534
2015-12-16,0.02711493924263797
2015-12-17,-0.0018968324297323758
2015-12-18,-0.005226675911395473
2015-12-21,-0.011622085320675324
2015-12-22,0.005637540887466486
2015-12-23,0.01345519935656303
2015-12-24,-0.001580431320755693
2015-12-28,0.016621857030947984
2015-12-29,0.0004670261998718228
2015-12-30,-0.0015565484515257522
2015-12-31,-0.017303228891125566
2016-01-04,-0.010628071010119755
2016-01-05,0.003687583219114998
2016-01-06,0.0031950754284768568
2016-01-07,-0.009713589084523244
2016-01-08,0.0011256835056407954
2016-01-11,0.0033729459783913285
2016-01-12,-0.006082992598659409
2016-01-13,-0.005637020096555645
2016-01-14,0.020084503532834752
2016-01-15,-0.0001586645141763432
2016-01-19,0.01572159826728181
2016-01-20,-0.024546825761034174
2016-01-21,-0.00015993498328581435
2016-01-22,0.026290354960625706
2016-01-25,-0.0028116586925794884
2016-01-26,0.02459304256751249
2016-01-27,-0.004280998608615083
2016-01-28,0.03162921785271866
2016-01-29,0.030212601818932816
2016-02-01,-0.009101399303085067
2016-02-02,0.019099194925925156
2016-02-03,-0.0025752780560537314
2016-02-04,-0.0012907577886457355
2016-02-05,-0.0014361433837860593
2016-02-08,0.004602061953262959
2016-02-09,0.013600770945247476
2016-02-10,-0.0073446025748235
2016-02-11,0.00014211593474922068
2016-02-12,-0.00654416217207221
2016-02-16,0.008592249596455881
2016-02-17,-0.011216560203705761
2016-02-18,0.023114772126324734
2016-02-19,-0.010166597359078766
2016-02-22,0.0037088828769080706
2016-02-23,0.0012786010195156017
2016-02-24,0.00865876418949263
2016-02-25,0.007881007591353795
2016-02-26,-0.02052517494778172
2016-02-29,-0.010548776016105155
2016-03-01,-0.002017207779730912
2016-03-02,0.015302613798702902
2016-03-03,-0.010095260295302277
2016-03-04,0.015512856901291228
2016-03-07,-0.00028272235534887447
2016-03-08,0.0014148187872220497
2016-03-09,0.0018368270934683295
2016-03-10,0.0002814826774835133
2016-03-11,0.000282408958470759
2016-03-14,0.004791555186383967
2016-03-15,0.006032228262942807
2016-03-16,0.008784133800027849
2016-03-17,0.008154964031727108
2016-03-18,-0.011791078400160249
2016-03-21,-0.01054383355196864
2016-03-22,0.004066570991793528
2016-03-23,0.003211450739407873
2016-03-24,0.0075171379228688995
2016-03-28,0.002624703295409647
2016-03-29,0.024252686724309358
2016-03-30,-0.0037669241809359377
2016-03-31,0.002835634882874194
2016-04-01,0.0040397726970782255
2016-04-04,-0.0024139836194743136
2016-04-05,-0.01572991748176089
2016-04-06,0.0036878429061013573
2016-04-07,0.002177567130868807
2016-04-08,0.007469045824731069
2016-04-11,-0.006065854609059396
2016-04-12,0.0033900125777874823
2016-04-13,-0.0013512694626531818
2016-04-14,-0.01069145501454738
2016-04-15,0.00725012997185015
2016-04-18,0.0006793254530719217
2016-04-19,0.004885822384065541
2016-04-20,-0.019178749697457365
2016-04-21,-0.027816035692604824
2016-04-22,0.010056517485494743
2016-04-25,0.0001401519735457768
2016-04-26,0.005468160993784998
2016-04-27,0.0012557244898432351
2016-04-28,0.003760064933151508
2016-04-29,0.006660377296252351
2016-05-02,0.005513406126704368
2016-05-03,-0.0017820579960744487
2016-05-04,0.017440264963948904
2016-05-05,-0.007018359654080486
2016-05-06,0.00027156393424143666
2016-05-09,0.009648498359364321
2016-05-10,0.002152701951311675
2016-05-11,0.0009403267951695327
2016-05-12,-0.0005368339200442218
2016-05-13,-0.0030874796321194165
2016-05-16,0.009830615106374507
2016-05-17,-0.029737144173037855
2016-05-18,-0.01360656729690135
2016-05-19,0.00756812448189792
2016-05-20,0.002921428870124032
2016-05-23,-0.00887649648328237
2016-05-24,0.013434090722528547
2016-05-25,-0.0077330468096082905
2016-05-26,0.007097315737540244
2016-05-27,0.004421657828423742
2016-05-31,0.0028892763771157792
2016-06-01,0.00013707088594272498
2016-06-02,-0.0028803631763957283
2016-06-03,0.02792281482061343
2016-06-06,-0.004951098446693725
2016-06-07,0.001345004233213043
2016-06-08,0.00590933317623854
2016-06-09,0.019892594856074197
2016-06-10,-0.005759726650747643
2016-06-13,-0.002764886845701975
2016-06-14,0.0069976592506220126
2016-06-15,-0.003539992369680278
2016-06-16,0.004341945160583283
2016-06-17,-0.004585244780881181
2016-06-20,0.002632093663192059
2016-06-21,0.005907330864447946
2016-06-22,-0.0011747005620785789
2016-06-23,0.005095244185560288
2016-06-24,0.0015602215215948512
2016-06-27,0.010642400307325328
2016-06-28,0.004622946871105205
2016-06-29,0.0030682254798906072
2016-06-30,0.03631966218066873
2016-07-01,-0.010452796813393728
2016-07-05,0.00820174695071918
2016-07-06,0.0003699645638035598
2016-07-07,-0.019221724019280906
2016-07-08,0.005025381060320466
2016-07-11,0.0011249800883250671
2016-07-12,-0.002247431860557203
2016-07-13,0.010386435252859094
2016-07-14,-0.008050326866336888
2016-07-15,-0.00037476870573893706
2016-07-18,-0.0019984136912356565
2016-07-19,0.0003755416158441882
2016-07-20,-0.0033780143671761076
2016-07-21,0.0010039867530713398
2016-07-22,0.009656584941598378
2016-07-25,-0.006955588083958353
2016-07-26,-0.004502498615952866
2016-07-27,-0.009423561266867164
2016-07-28,0.005834645436082697
2016-07-29,0.006179302044293511
2016-08-01,-0.004637352846391551
2016-08-02,-0.0025181466060073543
2016-08-03,-0.003913726533780637
2016-08-04,0.0012676306657839476
2016-08-05,-0.011264231647905354
2016-08-08,-0.006400127693968138
2016-08-09,-0.0027057032663613256
2016-08-10,-0.00025841421600591996
2016-08-11,-0.000517145255578555
2016-08-12,-0.0011636441678554155
2016-08-15,-0.01928532932902627
2016-08-16,-0.019664442212080968
2016-08-17,0.013058596547204537
2016-08-18,0.01576881425943988
2016-08-19,-0.01210373438620549
2016-08-22,0.0018642705617331057
2016-08-23,-0.00438633568617075
2016-08-24,-0.0024030532557568485
2016-08-25,0.0026768893354460754
2016-08-26,-0.01508307710106327
2016-08-29,0.009486335706796467
2016-08-30,-0.008054644826673618
2016-08-31,-0.0025719065111029504
2016-09-01,-0.0061056444285652045
2016-09-02,0.009829634092509476
2016-09-06,0.009733698717184991
2016-09-07,0.01097856627665128
2016-09-08,-0.0015889069210544005
2016-09-09,-0.04655801635241352
2016-09-12,0.018781492698745517
2016-09-13,-0.008739591895629673
2016-09-14,0.0006887781928304193
2016-09-15,0.011976504350836414
2016-09-16,0.007890525544169691
2016-09-19,0.018355506445747016
2016-09-20,-0.0033134110852558463
2016-09-21,0.02207462551293715
2016-09-22,0.010278679076539454
2016-09-23,-0.013007371887262975
2016-09-26,0.00039153857179319296
2016-09-27,-0.009912397492019442
2016-09-28,-0.0009225611496304076
2016-09-29,-0.012657743790591036
2016-09-30,-0.005475918206853669
2016-10-03,-0.009936663858950645
2016-10-04,-0.03336492025661908
2016-10-05,-0.009260700440429814
2016-10-06,0.0018410276363838296
2016-10-07,-0.009471085173054283
2016-10-10,0.008991046184237295
2016-10-11,-0.024611275899288576
2016-10-12,0.015516312030826596
2016-10-13,0.013994286194482619
2016-10-14,0.0009855599481782829
2016-10-17,0.008441124697684543
2016-10-18,0.006835748203044778
2016-10-19,0.002078491059648746
2016-10-20,-0.002074179895280359
2016-10-21,-0.006235082399440928
2016-10-24,0.0018127309169093664
2016-10-25,0.004036084868799916
2016-10-26,0.0033268506474128934
2016-10-27,-0.0071844160968586035
2016-10-28,0.0016701359506232638
2016-10-31,0.03348141608292288
2016-11-01,-0.03279991922269787
2016-11-02,-0.014871436701160645
2016-11-03,0.006771714428007947
2016-11-04,-0.0054650351833706035
2016-11-07,0.025080742392888933
2016-11-08,0.005773285958209362
2016-11-09,-0.015033459937111804
2016-11-10,-0.022200199508826124
2016-11-11,0.0014187981043827236
2016-11-14,0.004817518695459988
2016-11-15,0.007615141218939581
2016-11-16,-0.002378764675183387
2016-11-17,-0.00014032692480669962
2016-11-18,0.005051027339890712
2016-11-21,0.016892527261877177
2016-11-22,-0.006315308413424647
2016-11-23,-0.005282945398892291
2016-11-25,0.01872809211205384
2016-11-28,-0.0026066192774728547
2016-11-29,0.01994494021439719
2016-11-30,-0.04086297105593362
2016-12-01,-0.013498340416434496
2016-12-02,0.018671756873810397
2016-12-05,-0.004477477125363727
2016-12-06,-0.0012649337286860796
2016-12-07,0.017590497622295365
2016-12-08,0.010925290863267323
2016-12-09,0.0017786991526720364
2016-12-12,0.010104859936701738
2016-12-13,-0.00027028179086940884
2016-12-14,-0.020824967650587833
2016-12-15,0.008147928143613647
2016-12-16,0.01589059864849962
2016-12-19,-0.0006744141676483517
2016-12-20,0.004183156013371159
2016-12-21,-0.002015546276059932
2016-12-22,0.005250966222314357
2016-12-23,-0.0006698351089449162
2016-12-27,0.0016085315531884081
2016-12-28,-0.013916906237920412
2016-12-29,0.013027387420944114
2016-12-30,-0.006697685792652508
2017-01-03,0.0053940888220116445
2017-01-04,0.005634142409249643
2017-01-05,-0.004935262069905244
2017-01-06,-0.005764175799253035
2017-01-09,-0.012943079345953512
2017-01-10,0.0010927332790304778
2017-01-11,0.010915851314921898
2017-01-12,0.0056688034986907
2017-01-13,0.004696904231050514
2017-01-17,-0.0016027852996520764
2017-01-18,0.006690055590673261
2017-01-19,-0.013025348651361512
2017-01-20,0.006059542041009669
2017-01-23,-0.004282801449092211
2017-01-24,0.010081858112145126
2017-01-25,-0.0021292077886110317
2017-01-26,0.009602253241043135
2017-01-27,-0.004755309189200085
2017-01-30,-0.00690189540786923
2017-01-31,0.01817666466154244
2017-02-01,-0.021265681148088023
2017-02-02,0.006974352111746018
2017-02-03,0.010655357063309001
2017-02-06,-0.0084339584113996
2017-02-07,0.009701929719911684
2017-02-08,-0.006450157435564652
2017-02-09,-0.004371857744651653
2017-02-10,0.003991997978112005
2017-02-13,0.0023856875586338866
2017-02-14,-0.00515623453007652
2017-02-15,0.005980986897294649
2017-02-16,0.0027740843130314996
2017-02-17,0.001844540063556721
2017-02-21,0.013151177758395693
2017-02-22,0.0027253522454717682
2017-02-23,0.012760638778726685
2017-02-24,0.005143020364063222
2017-02-27,0.0011507210539778434
2017-02-28,0.0002558437938360303
2017-03-01,0.004215122883348021
2017-03-02,0.002798208041085326
2017-03-03,-0.005580799843174056
2017-03-06,-0.003443779345545739
2017-03-07,-0.001536148345187116
2017-03-08,-0.017689729737710103
2017-03-09,-0.004959123742288241
2017-03-10,0.02072139413020313
2017-03-13,0.00398292410271428
2017-03-14,0.0024315873140963173
2017-03-15,0.02068149802928332
2017-03-16,-0.00612879080686024
2017-03-17,0.005914922968540237
2017-03-20,-0.015763657389762042
2017-03-21,0.01563490618631258
2017-03-22,-0.00037570408188769555
2017-03-23,0.0035062225536710567
2017-03-24,-0.00012503716929757047
2017-03-27,0.0021212618164181407
2017-03-28,0.001120664191876175
2017-03-29,-0.00684064457667366
2017-03-30,-0.01064529302966466
2017-03-31,-0.00012650468267194626
2017-04-03,-0.0011392741145962448
2017-04-04,0.009505407335668847
2017-04-05,0.0047709803493540814
2017-04-06,0.0039987187387933165
2017-04-07,-0.0028624552289830962
2017-04-10,0.0014977622828680204
2017-04-11,0.0031158258906403002
2017-04-12,0.0
2017-04-13,-0.004224074663860322
2017-04-17,0.010604982899226068
2017-04-18,-0.0022223498841696943
2017-04-19,-0.009403822391550576
2017-04-20,-0.0017488926580152553
2017-04-21,-0.0011257846761030255
2017-04-24,0.0022546887263701354
2017-04-25,0.005624679822301415
2017-04-26,0.010066364147430118
2017-04-27,0.001600111908405255
2017-04-28,-0.004668294687799501
2017-05-01,-0.0038263915550215133
2017-05-02,0.0001239395087737627
2017-05-03,-0.007556726653472623
2017-05-04,0.01585298579985972
2017-05-05,0.00970775611571062
2017-05-08,-0.0031644918603291883
2017-05-09,-0.016603049669789538
2017-05-10,0.004220812427695231
2017-05-11,-0.001236292221038493
2017-05-12,0.006807276653623129
2017-05-15,0.00024618754718064295
2017-05-16,-0.012659898327649577
2017-05-17,0.0027392207714125316
2017-05-18,0.0032456611996931617
2017-05-19,0.008959906324229383
2017-05-22,0.005549856093325145
2017-05-23,0.006868331361048696
2017-05-24,0.0008529521132814022
2017-05-25,0.011440906989752975
2017-05-26,-0.0030081216505957187
2017-05-30,0.0041034558257277975
2017-05-31,0.00144264722323717
2017-06-01,0.013323766494786504
2017-06-02,0.005448879393380457
2017-06-05,-0.011781351795075334
2017-06-06,0.002622839336996474
2017-06-07,-0.0036862008036609994
2017-06-08,-0.0029836808047957186
2017-06-09,0.0011971323660455724
2017-06-12,0.0031085132847807895
2017-06-13,0.005125206876410049
2017-06-14,0.00901255716701943
2017-06-15,0.00011701147059750561
2017-06-16,0.005170585585829945
2017-06-19,-0.005611515467649819
2017-06-20,-0.005878156516300526
2017-06-21,-0.008041606114871147
2017-06-22,-0.0051263185631068575
2017-06-23,0.0007191867810414365
2017-06-26,0.009579390077289585
2017-06-27,-0.009726217877841004
2017-06-28,-0.001676745911542099
2017-06-29,-0.00719872487582518
2017-06-30,0.00241723452387288
2017-07-03,0.0
2017-07-05,-0.003254846388553556
2017-07-06,0.000362607138624238
2017-07-07,0.01172786449885499
2017-07-10,-0.0037044816358129395
2017-07-11,-0.01139494805542407
2017-07-12,0.016136715687137038
2017-07-13,-0.006208971064944224
2017-07-14,0.006728266520629189
2017-07-17,0.0025062786485385846
2017-07-18,0.0009527471499226614
2017-07-19,0.0060655239603411015
2017-07-20,0.011112027065168562
2017-07-21,0.008067248887359879
2017-07-24,-0.003131188999125012
2017-07-25,0.01105311672767817
2017-07-26,-0.0014958430676325074
2017-07-27,0.0028808897643737286
2017-07-28,-0.005171129894163795
2017-07-31,0.0021948123180479673
2017-08-01,0.007145729164260262
2017-08-02,0.014992537027095354
2017-08-03,-0.014432733315442259
2017-08-04,-0.0025167065442823766
2017-08-07,-0.003555562429278014
2017-08-08,0.008172583150101609
2017-08-09,-0.0018270778911765317
2017-08-10,0.00274515794324226
2017-08-11,-0.005817253659566424
2017-08-14,0.00665452283538337
2017-08-15,0.0004560149764918364
2017-08-16,0.007062800793769419
2017-08-17,-0.005571224759420068
2017-08-18,-0.00388754906322053
2017-08-21,0.005394785957882675
2017-08-22,0.006735964703196595
2017-08-23,0.0011339934921987815
2017-08-24,0.0014728756163306933
2017-08-25,0.0006783972114932091
2017-08-28,0.0024867741464398296
2017-08-29,-0.005637466487685705
2017-08-30,-0.002381407619775011
2017-08-31,0.0006818174696927581
2017-09-01,0.0013630189444917562
2017-09-05,-0.0015877636818105723
2017-09-06,-0.014655753080460077
2017-09-07,0.007725054511473317
2017-09-08,-0.002059762227886619
2017-09-11,0.009058018157124925
2017-09-12,-0.01443043025986368
2017-09-13,-0.009683915415986899
2017-09-14,0.012223183087478384
2017-09-15,0.0020702113298018965
2017-09-18,-0.007230506771422007
2017-09-19,-0.006589578268053176
2017-09-20,-0.009891759654440224
2017-09-21,-0.006229520874046823
2017-09-22,-0.0078058805756677785
2017-09-25,0.013231548427993012
2017-09-26,0.004705888966533678
2017-09-27,-0.015222557529115055
2017-09-28,0.0023783433194906056
2017-09-29,-0.005456654591878607
2017-10-02,0.00989941008630435
2017-10-03,-0.0030705873696224018
2017-10-04,0.003080044916641267
2017-10-05,0.0015355650052235603
2017-10-06,0.0050707889506105275
2017-10-09,0.0015251518521226526
2017-10-10,0.006209087284192227
2017-10-11,0.0036091925444041717
2017-10-12,0.0068449042347689115
2017-10-13,-0.005761303626894976
2017-10-16,-0.0004638732607947782
2017-10-17,-0.00034732062381337414
2017-10-18,0.0024354995481130626
2017-10-19,0.007520414147458077
2017-10-20,-0.0024117637934052416
2017-10-23,-0.0033381949671723588
2017-10-24,-0.0031185344511929225
2017-10-25,-0.0031281836657538475
2017-10-26,0.003719312732950897
2017-10-27,0.010768862773956611
2017-10-30,-0.004009655005868362
2017-10-31,0.003450713395464877
2017-11-01,-0.0030948358310827206
2017-11-02,-0.005174706571864696
2017-11-03,0.012367450259263446
2017-11-06,0.0028542899010990386
2017-11-07,0.008310445200553351
2017-11-08,0.007564882759101499
2017-11-09,0.0061627770121930325
2017-11-10,-0.007015896729438809
2017-11-13,0.004261851134916839
2017-11-14,0.011168002062359683
2017-11-15,-0.010713487190349369
2017-11-16,0.004242651994508018
2017-11-17,-0.006892880391010325
2017-11-20,-0.002462422038646439
2017-11-21,0.003478669765096365
2017-11-22,-0.003578827881973279
2017-11-24,0.0011847826793187632
2017-11-27,0.008792019515067251
2017-11-28,0.008603274212989342
2017-11-29,0.0026588008870769286
2017-11-30,0.019665886718296832
2017-12-01,-0.0005414713265284865
2017-12-04,-0.0058543875656486
2017-12-05,-0.0027259712244197543
2017-12-06,-0.00021875774184043628
2017-12-07,0.001421586727485824
2017-12-08,0.002621241267187102
2017-12-11,0.0011982322788604005
2017-12-12,-0.02861457478711238
2017-12-13,0.007616392199823574
2017-12-14,-0.006002662070453635
2017-12-15,-0.0005594632014970236
2017-12-18,-0.007384773653082877
2017-12-19,-0.017134471174004684
2017-12-20,-0.007340490217833229
2017-12-21,-0.019526437276803144
2017-12-22,0.0027103787896247677
2017-12-26,-0.005758392195549522
2017-12-27,0.0046100392882293395
2017-12-28,0.007059516028889767
2017-12-29,0.0035051744755132397
2018-01-02,-0.009896443162486501
2018-01-03,-0.008231385831192206
2018-01-04,-0.004268505834412073
2018-01-05,-0.009406984121456574
2018-01-08,0.0031252307010851688
2018-01-09,-0.010305289506146842
2018-01-10,-0.021673696810138088
2018-01-11,-0.009900950903449335
2018-01-12,-0.001999854917414279
2018-01-16,0.0032565911057402808
2018-01-17,0.00898856636468226
2018-01-18,-0.001608551500786981
2018-01-19,0.0017351643167762276
2018-01-22,0.007052328266693664
2018-01-23,0.010564590383401296
2018-01-24,-0.00012165414980636058
2018-01-25,0.008024595128508505
2018-01-26,0.0013268223470084273
2018-01-29,-0.007829734806620081
2018-01-30,0.0013357429000588894
2018-01-31,0.005091855391484268
2018-02-01,-0.007358100663050315
2018-02-02,-0.009600398036029856
2018-02-05,-0.026870967459787565
2018-02-06,-0.016139408723323867
2018-02-07,0.005767106574466441
2018-02-08,0.005988715683839407
2018-02-09,0.027358838275564068
2018-02-12,-0.008876304352969933
2018-02-13,0.0003727698608235741
2018-02-14,-0.002238172205958233
2018-02-15,0.020937491742498926
2018-02-16,0.012695280143020904
2018-02-20,-0.010728148056264653
2018-02-21,-0.01255036532293441
2018-02-22,-0.002220935867234597
2018-02-23,0.027558227022745685
2018-02-26,-0.00484316949982333
2018-02-27,-0.013870186741471557
2018-02-28,-0.006909403271268322
2018-03-01,-0.0042240766159714616
2018-03-02,-0.011977824703266027
2018-03-05,0.017931946977564506
2018-03-06,-0.007071305485738644
2018-03-07,-0.007246283876229609
2018-03-08,0.0045306884691520555
2018-03-09,0.00513643148209586
2018-03-12,0.011217334857979377
2018-03-13,-0.0013557506198180747
2018-03-14,0.0039496619364758345
2018-03-15,0.0015981748418911756
2018-03-16,0.017061811447776964
2018-03-19,-0.013999885323225714
2018-03-20,-0.005262747075918006
2018-03-21,0.0013531910146595827
2018-03-22,-0.0025801577452676527
2018-03-23,-0.014044593924760762
2018-03-26,0.02074210639766494
2018-03-27,0.017627479095343235
2018-03-28,0.006856948780183725
2018-03-29,0.006451765550144151
2018-04-02,-0.016500665034580253
2018-04-03,0.013759804074214177
2018-04-04,-0.0034527476616106334
2018-04-05,0.009916475982598705
2018-04-06,-0.004495372173936363
2018-04-09,0.0003562447271732161
2018-04-10,-0.0014254426787833063
2018-04-11,-0.002617204123982253
2018-04-12,-0.01383580838489451
2018-04-13,0.00846632001955716
2018-04-16,0.015591057000297726
2018-04-17,0.005786646418428409
2018-04-18,-0.008218589259858744
2018-04-19,-0.002841419619313612
2018-04-20,-0.003917882680298912
2018-04-23,0.006078754858959812
2018-04-24,0.010425407464446312
2018-04-25,0.00023421555947544803
2018-04-26,0.017348764016898777
2018-04-27,0.007143359555063844
2018-04-30,-0.005948875277939303
