Date,BLK
2015-10-06,-0.0028060219543526443
2015-10-07,0.02529326535157561
2015-10-08,-0.006455844760438478
2015-10-09,-0.0014437704345620084
2015-10-12,-0.0077016567431144045
2015-10-13,-0.001711038468922399
2015-10-14,0.02332451599549601
2015-10-15,0.00979932111041748
2015-10-16,0.015969376499672894
2015-10-19,-0.008916783175636933
2015-10-20,-0.002226795356358613
2015-10-21,-0.015803243139213996
2015-10-22,0.04152471825671289
2015-10-23,0.016221842563919564
2015-10-26,-0.011062866697985063
2015-10-27,-0.004302253413594803
2015-10-28,0.03203484852870586
2015-10-29,0.010222206352476393
2015-10-30,0.006030832082670745
2015-11-02,0.00738672862616685
2015-11-03,0.010999287515144118
2015-11-04,-0.005523276439577729
2015-11-05,0.002272026693112883
2015-11-06,-0.0016793859792778587
2015-11-09,-0.019988368224649444
2015-11-10,0.0020028688295001817
2015-11-11,0.0006561909252760234
2015-11-12,-0.013581212035277512
2015-11-13,-0.007201658046708803
2015-11-16,0.0264532940809723
2015-11-17,0.0030937022421757554
2015-11-18,0.020400583277473183
2015-11-19,-0.004270246677408052
2015-11-20,0.009384707840839335
2015-11-23,0.0021795010878671306
2015-11-24,-0.017728744316233502
2015-11-25,0.01067790272818514
2015-11-27,-0.006183738320506893
2015-11-30,0.014872035059919408
2015-12-01,0.0005255325145894219
2015-12-02,-0.007768328878300812
2015-12-03,-0.019280259395026533
2015-12-04,0.02488652866104868
2015-12-07,-0.014663105525411835
2015-12-08,-0.018370329355187898
2015-12-09,-0.012523600028003345
2015-12-10,0.0019731650009997548
2015-12-11,-0.06508325410654936
2015-12-14,-0.009851724095264025
2015-12-15,0.031101320928498932
2015-12-16,0.004430603759482787
2015-12-17,-0.0023865224506722793
2015-12-18,-0.026468318432184113
2015-12-21,0.012691459431892982
2015-12-22,0.015236581994505505
2015-12-23,0.02762341943937785
2015-12-24,-0.006595434753545737
2015-12-28,0.014967730754383402
2015-12-29,0.0033580711353533577
2015-12-30,-0.00451111952480554
2015-12-31,-0.004473406859647033
2016-01-04,-0.021789773827173953
2016-01-05,0.002581711013899479
2016-01-06,-0.011378555036484328
2016-01-07,-0.04370583911927339
2016-01-08,-0.025180019129335207
2016-01-11,0.0017544068519317335
2016-01-12,0.017092912085797662
2016-01-13,-0.028636334746994008
2016-01-14,0.017694503651366933
2016-01-15,-0.04328991847776975
2016-01-19,-0.00869917256763686
2016-01-20,-0.0068031602738277686
2016-01-21,-0.0071913718676061
2016-01-22,0.03677132677967054
2016-01-25,-0.03606608875931827
2016-01-26,0.032928179324464235
2016-01-27,0.009557103984605853
2016-01-28,-0.009764391805991535
2016-01-29,0.050439481740045755
2016-02-01,-0.006396032848194677
2016-02-02,-0.035356261078557605
2016-02-03,0.009461890081416069
2016-02-04,0.031704313356213376
2016-02-05,-0.01896728642929424
2016-02-08,-0.04643372922584876
2016-02-09,0.0036464720445732457
2016-02-10,0.013682482825227993
2016-02-11,-0.014569794455276397
2016-02-12,0.04279220505358827
2016-02-16,0.025000236976857826
2016-02-17,0.017203575697126494
2016-02-18,-0.012223541293423956
2016-02-19,-0.005316338460090386
2016-02-22,0.0068721425061835095
2016-02-23,-0.020824507092147115
2016-02-24,-0.006067449672660152
2016-02-25,0.0183129614319546
2016-02-26,0.0009562254243946633
2016-02-29,-0.006243372322758067
2016-03-01,0.03401079396015527
2016-03-02,0.01289659106140073
2016-03-03,-0.004006930804697273
2016-03-04,0.001918524491303808
2016-03-07,0.009173587451156484
2016-03-08,-0.01937370781453429
2016-03-09,0.02468770827760247
2016-03-10,-0.010112637331062158
2016-03-11,0.045109070851950595
2016-03-14,-0.0053873799748355156
2016-03-15,-0.010923392413281219
2016-03-16,-0.00017953838583695259
2016-03-17,0.023558213846255338
2016-03-18,0.0018132683771197033
2016-03-21,-0.0016935393950511246
2016-03-22,-0.00514632077134014
2016-03-23,-0.0029102610837488108
2016-03-24,-0.014591620544315287
2016-03-28,0.007867923654636622
2016-03-29,0.008904215342308675
2016-03-30,0.004295233591132597
2016-03-31,-0.002343375581994822
2016-04-01,0.0057549592332086785
2016-04-04,-0.011706986421941568
2016-04-05,-0.010989072234718011
2016-04-06,0.007168658701899311
2016-04-07,-0.026186108799453378
2016-04-08,0.00983628701799133
2016-04-11,0.004101088421598176
2016-04-12,0.019071346457782967
2016-04-13,0.026465385304540456
2016-04-14,0.019007550994891043
2016-04-15,0.007973639698499513
2016-04-18,0.0007267252567377813
2016-04-19,0.01860354111630924
2016-04-20,0.006197735609669186
2016-04-21,-0.007713275968490807
2016-04-22,0.0037900102909174116
2016-04-25,-0.00495187978527456
2016-04-26,0.006324467982043336
2016-04-27,0.0041261594532262524
2016-04-28,-0.02351216724504146
2016-04-29,-0.006967365803283165
2016-05-02,0.014509248762720084
2016-05-03,-0.016071644828056675
2016-05-04,-0.00989645104287229
2016-05-05,-0.00025551218056196756
2016-05-06,0.011162185293566385
2016-05-09,-0.0028090868926402557
2016-05-10,0.014562978330368015
2016-05-11,-0.01765753395955083
2016-05-12,0.0050306942212201555
2016-05-13,-0.023369058484311034
2016-05-16,0.01307298310766547
2016-05-17,-0.008555397002705467
2016-05-18,0.013387742054270735
2016-05-19,-0.008260338957647329
2016-05-20,0.009812427119334277
2016-05-23,-0.00031063328403013735
2016-05-24,0.02057105305961704
2016-05-25,0.008056425252861432
2016-05-26,-0.002718934220087288
2016-05-27,0.005480795160145657
2016-05-31,-0.003396581650528141
2016-06-01,0.0020335080129696426
2016-06-02,-0.0032844378056322565
2016-06-03,-0.004818391921164622
2016-06-06,0.0074855831694848884
2016-06-07,-0.008285964533319867
2016-06-08,0.0035924132647771057
2016-06-09,-0.006632453214521661
2016-06-10,-0.03070172110024627
2016-06-13,-0.0068589935864070695
2016-06-14,-0.013929983219041486
2016-06-15,-0.0007062596200003712
2016-06-16,-0.00026503454069415344
2016-06-17,0.007129312870218341
2016-06-20,0.019158578630573464
2016-06-21,-0.0012342967583237607
2016-06-22,-0.0009477568289067984
2016-06-23,0.026403889709394335
2016-06-24,-0.0682076586400413
2016-06-27,-0.0390061406226051
2016-06-28,0.013831539531103276
2016-06-29,0.03944968973149443
2016-06-30,0.017194426690527953
2016-07-01,-0.003649605275842238
2016-07-05,-0.015236566863564227
2016-07-06,8.902929154763761e-05
2016-07-07,-0.0029751578023242686
2016-07-08,0.030109588956635625
2016-07-11,0.006662838239184898
2016-07-12,0.028402924303902122
2016-07-13,0.0003638095766287375
2016-07-14,-0.006461425539969201
2016-07-15,0.004673342685835635
2016-07-18,0.00260613351689698
2016-07-19,-0.003354377598583924
2016-07-20,0.008974612099491353
2016-07-21,-0.0007783654601842827
2016-07-22,0.009874816392444252
2016-07-25,-0.004489750750908961
2016-07-26,0.0014111944241623764
2016-07-27,0.0038129957526136238
2016-07-28,0.000165345012378193
2016-07-29,0.00792556113505638
2016-08-01,0.00565182166778877
2016-08-02,-0.0033668407222553487
2016-08-03,0.002942205012077981
2016-08-04,-0.005187770758254051
2016-08-05,0.02320798860442319
2016-08-08,-0.008165169790341986
2016-08-09,-0.008179271143517797
2016-08-10,-0.0059945881916046995
2016-08-11,0.0025923296196135315
2016-08-12,-0.00215029753923357
2016-08-15,0.011293167509977886
2016-08-16,-0.009899083366986638
2016-08-17,0.008254490561695249
2016-08-18,0.0018644117560704387
2016-08-19,0.0033980717774300118
2016-08-22,-0.001343827259526198
2016-08-23,0.0019645434761184077
2016-08-24,-0.00848800531977767
2016-08-25,-0.0016796680965890376
2016-08-26,0.007028285920169797
2016-08-29,0.0073027847544224755
2016-08-30,0.005885486356661085
2016-08-31,-0.002408274222103768
2016-09-01,-0.001716770944605539
2016-09-02,0.004514299249023468
2016-09-06,-0.0060452847562166845
2016-09-07,0.00524755997416082
2016-09-08,-0.0031055284086518586
2016-09-09,-0.027391194364285276
2016-09-12,0.016345741416341042
2016-09-13,-0.019532848911269385
2016-09-14,-0.0005818529117566085
2016-09-15,0.013307433782024258
2016-09-16,0.001285809235768598
2016-09-19,0.005437356716828212
2016-09-20,-0.006114460147387035
2016-09-21,0.01274245860538925
2016-09-22,0.009449715677859905
2016-09-23,-0.021985806152498122
2016-09-26,-0.013537784392432028
2016-09-27,0.003021977471649784
2016-09-28,-0.00030419891203159466
2016-09-29,-0.01230361686275272
2016-09-30,0.014640175872878691
2016-10-03,-0.00659376378050569
2016-10-04,-0.011219882468633924
2016-10-05,0.006207295668640089
2016-10-06,-0.004019782676750405
2016-10-07,0.001149185902722616
2016-10-10,0.004450938116544512
2016-10-11,-0.019314174927852812
2016-10-12,-0.0021880201546431444
2016-10-13,-0.005013316130172751
2016-10-14,0.015944586875404676
2016-10-17,-0.0008734975777372478
2016-10-18,0.005612023623070783
2016-10-19,-0.010852987483007226
2016-10-20,-0.010064251164446536
2016-10-21,-0.010367731938698221
2016-10-24,-0.006974106990747075
2016-10-25,-0.004662700105883766
2016-10-26,-0.0040703589990720435
2016-10-27,0.0003822473550696426
2016-10-28,-0.0017334814949090394
2016-10-31,0.004562390888518175
2016-11-01,-0.0008201150746600661
2016-11-02,-0.006892100312165028
2016-11-03,0.0074714911164996956
2016-11-04,0.013659877565421308
2016-11-07,0.034239590473638115
2016-11-08,-0.01160373838453832
2016-11-09,0.03092028547462422
2016-11-10,0.029059962313213505
2016-11-11,-0.010186752222689055
2016-11-14,0.007058518825722171
2016-11-15,-0.00444057449430213
2016-11-16,-0.012629247997253179
2016-11-17,0.010668113106278687
2016-11-18,0.0037966601556000956
2016-11-21,0.004801835776400365
2016-11-22,-0.004031647672776861
2016-11-23,-0.00018787218289839647
2016-11-25,0.0018238139448765178
2016-11-28,-0.01343479166195971
2016-11-29,-0.0002709952457716769
2016-11-30,0.00607784119109267
2016-12-01,0.01728759246503553
2016-12-02,-0.01548262887311469
2016-12-05,0.008051377749941802
2016-12-06,-0.001014955224535652
2016-12-07,0.015615846296541003
2016-12-08,0.033932103751983966
2016-12-09,-0.00458578953362343
2016-12-12,0.004478205534564239
2016-12-13,0.006047210996690033
2016-12-14,-0.0067238438402358325
2016-12-15,0.00961539300291081
2016-12-16,-0.0028700956519351895
2016-12-19,-0.007258615694934467
2016-12-20,0.022269936240688182
2016-12-21,-0.012348461778548092
2016-12-22,-0.016288114845742552
2016-12-23,-0.0035649666596038188
2016-12-27,0.004536875711673494
2016-12-28,-0.01667135233444783
2016-12-29,-0.0053280593733191495
2016-12-30,0.004063427852762258
2017-01-03,0.015478205969215786
2017-01-04,0.0005950264475218514
2017-01-05,-0.010655226950253338
2017-01-06,0.004600814769404993
2017-01-09,-0.010096269939434799
2017-01-10,-0.0002891471738248885
2017-01-11,0.001682607657221613
2017-01-12,-0.00698236909385086
2017-01-13,0.002802034307683554
2017-01-17,-0.011993896632356393
2017-01-18,0.008537625752579103
2017-01-19,-0.001719890196625884
2017-01-20,0.010733198849467662
2017-01-23,-0.00875727923253955
2017-01-24,0.008781555434131061
2017-01-25,0.018223346606240698
2017-01-26,-0.02294434165951309
2017-01-27,-0.011491165638402023
2017-01-30,0.00031978537191057477
2017-01-31,-0.003198544187353436
2017-02-01,-0.002620453852176352
2017-02-02,-0.0036458048314818026
2017-02-03,0.017113136104015103
2017-02-06,-0.0015341912551098957
2017-02-07,-0.001404146237524051
2017-02-08,-0.0061826181625253
2017-02-09,0.010705869886618702
2017-02-10,0.011411728349143502
2017-02-13,0.007678027133820597
2017-02-14,-0.0022028570227737854
2017-02-15,0.020936081268457807
2017-02-16,-0.0027223656373539518
2017-02-17,-0.008189680736110816
2017-02-21,0.0034474473808743245
2017-02-22,0.0015636374876490944
2017-02-23,-0.00025618441562869076
2017-02-24,-0.003712045378712059
2017-02-27,0.00472778978595767
2017-02-28,-0.009053583000184329
2017-03-01,0.026712626853344412
2017-03-02,-0.009258719054698439
2017-03-03,-0.0037785706571996647
2017-03-06,-0.006433050526335249
2017-03-07,-0.005958931731236405
2017-03-08,-0.002076230812532387
2017-03-09,-0.000727899645183161
2017-03-10,0.0008064340337448073
2017-03-13,0.0008059795635539935
2017-03-14,-0.0041565475798365226
2017-03-15,0.012862335990491802
2017-03-16,0.004584639001766977
2017-03-17,-0.01833287793128746
2017-03-20,-0.006269266153743014
2017-03-21,-0.013904299166255463
2017-03-22,0.0008261167845384776
2017-03-23,-0.00018627557199957234
2017-03-24,-0.002637060876332753
2017-03-27,0.0015753843955983449
2017-03-28,0.015013478835778749
2017-03-29,-0.0032051702725119924
2017-03-30,0.009567524905859326
2017-03-31,0.001226872218184294
2017-04-03,-0.0037024532940149735
2017-04-04,-0.0033760691532841447
2017-04-05,0.0002888188345391285
2017-04-06,0.008374511168825371
2017-04-07,0.00499868224115807
2017-04-10,-0.0003364857382787134
2017-04-11,-0.004768550712561992
2017-04-12,-0.0067961202081733285
2017-04-13,-0.006396532424765011
2017-04-17,0.012664915810540078
2017-04-18,-0.0004951207751170417
2017-04-19,-0.016970326017243353
2017-04-20,0.011906561966535945
2017-04-21,-0.009250436465780831
2017-04-24,0.022720945607198395
2017-04-25,0.003983064398768166
2017-04-26,0.0017516915536592848
2017-04-27,0.0047316227625973095
2017-04-28,-0.015715072675829944
2017-05-01,-0.004082160089164066
2017-05-02,0.003916279185631311
2017-05-03,-0.0005462887388028026
2017-05-04,-0.002550349910705463
2017-05-05,0.0011742673274497406
2017-05-08,-0.0035957012889946682
2017-05-09,-0.004916645612121462
2017-05-10,0.00465159577277352
2017-05-11,0.0015695230518846248
2017-05-12,0.0058766107947159085
2017-05-15,0.011009816782650672
2017-05-16,0.004982089060377115
2017-05-17,-0.019498962070579218
2017-05-18,0.01253699856680579
2017-05-19,0.012458733804260103
2017-05-22,0.0075257218520783375
2017-05-23,-0.0007824675700131012
2017-05-24,0.0008584950647916312
2017-05-25,0.025359327433785994
2017-05-26,0.0016240979531652044
2017-05-30,-0.0004916073752365691
2017-05-31,0.005948632738707049
2017-06-01,0.016325220516635985
2017-06-02,0.0032175106562486455
2017-06-05,-0.0011816205521677503
2017-06-06,-0.0009418362490150045
2017-06-07,-7.23506948238084e-05
2017-06-08,0.0034558527331278732
2017-06-09,0.00787500899086524
2017-06-12,-0.00045414852771041847
2017-06-13,0.0023907401923695115
2017-06-14,0.005199219422622692
2017-06-15,0.00208758448344315
2017-06-16,-0.004403176304448531
2017-06-19,0.018714762778396565
2017-06-20,-0.008613607317356942
2017-06-21,-0.009301150504004263
2017-06-22,0.005775693303693652
2017-06-23,-0.003662788117702931
2017-06-26,0.007281493006237261
2017-06-27,-0.006028324872534241
2017-06-28,0.011181351384336624
2017-06-29,-0.008456966935318166
2017-06-30,-0.001961196638674445
2017-07-03,0.015175008276827384
2017-07-05,-0.00011665946831318497
2017-07-06,-0.008349439007101611
2017-07-07,0.016909983669600948
2017-07-10,0.008927297876492268
2017-07-11,-0.009925654508867399
2017-07-12,0.007826130625728345
2017-07-13,0.005949793189947039
2017-07-14,0.001050548950619179
2017-07-17,-0.03127720069483886
2017-07-18,0.005298487654812112
2017-07-19,-0.0009837810372247402
2017-07-20,0.0019230153076115197
2017-07-21,0.00320624249192214
2017-07-24,-0.0007700836858528515
2017-07-25,0.007074418982889075
2017-07-26,0.003152708558071371
2017-07-27,-0.016639145847171743
2017-07-28,-0.003548591692701719
2017-07-31,0.005966991317930326
2017-08-01,0.008088605738040933
2017-08-02,-0.010303019831478966
2017-08-03,0.001080987946835199
2017-08-04,0.0011735885783330513
2017-08-07,0.0031887481568195764
2017-08-08,0.00222031701314096
2017-08-09,0.005876503068013461
2017-08-10,-0.020053621614061323
2017-08-11,0.0034774083715878312
2017-08-14,0.009194746125918751
2017-08-15,0.0004440058942631886
2017-08-16,-0.0027554330841140784
2017-08-17,-0.016695241516119452
2017-08-18,-0.008072410328752277
2017-08-21,-0.002832647920845699
2017-08-22,0.014444616611385408
2017-08-23,-0.007831581222952466
2017-08-24,-0.005094891972305837
2017-08-25,0.0010338003715146815
2017-08-28,-0.004875398706743916
2017-08-29,-0.0005068225523692238
2017-08-30,0.004998767684004868
2017-08-31,0.01283486352507568
2017-09-01,0.0066110949386319895
2017-09-05,-0.019275527748162435
2017-09-06,-0.00352936933717074
2017-09-07,0.00499761786696995
2017-09-08,0.0041038397220010125
2017-09-11,0.019449164850866563
2017-09-12,0.010682923337331562
2017-09-13,-0.007116487732026777
2017-09-14,0.00039958464824030315
2017-09-15,0.007117733364866652
2017-09-18,0.0016794568403049048
2017-09-19,0.006869363112325333
2017-09-20,0.0038855860334829906
2017-09-21,-0.0010139079792164107
2017-09-22,0.00428960654844901
2017-09-25,0.004913689821891998
2017-09-26,-0.007380581002090603
2017-09-27,0.00920819421906538
2017-09-28,0.017586596644641128
2017-09-29,0.0021968487988244245
2017-10-02,0.006396985435553448
2017-10-03,0.0018669310406624895
2017-10-04,0.015794273307186746
2017-10-05,0.014238698981851483
2017-10-06,-0.0026053391754976563
2017-10-09,-0.0016620408519019136
2017-10-10,0.006573290743397298
2017-10-11,0.018131354424292923
2017-10-12,0.01405297876765177
2017-10-13,-0.010612053973254265
2017-10-16,0.005194522619391018
2017-10-17,-0.005042291350108141
2017-10-18,0.004100783512465567
2017-10-19,-0.0014869054709542029
2017-10-20,-0.0003568501332953389
2017-10-23,-0.004678468750958675
2017-10-24,-0.0014124846212285602
2017-10-25,-0.009647104736648315
2017-10-26,0.009229713463463352
2017-10-27,0.0034845862644554693
2017-10-30,-0.005977290326813267
2017-10-31,-0.0030911595053861873
2017-11-01,-0.0032709850573627852
2017-11-02,0.011996834835220849
2017-11-03,0.008822534781627533
2017-11-06,-0.007305371337787636
2017-11-07,-0.00470954833402093
2017-11-08,-0.002471706873908519
2017-11-09,-0.011859248177403026
2017-11-10,-0.0016504784104890424
2017-11-13,-0.001545425512601284
2017-11-14,0.011481056348776608
2017-11-15,0.00010624974068584869
2017-11-16,0.0074816478396406705
2017-11-17,-6.333233781263825e-05
2017-11-20,0.0016456490198601958
2017-11-21,0.013880308542315145
2017-11-22,-0.005027566972425013
2017-11-24,0.0016703255561980601
2017-11-27,0.0046276987109552525
2017-11-28,0.023030907884606933
2017-11-29,0.015738573413222046
2017-11-30,0.0007386583270667657
2017-12-01,0.006797837415204677
2017-12-04,0.022745470761895703
2017-12-05,-0.0026875361054973235
2017-12-06,-0.0005856615235447782
2017-12-07,0.0011525312655487063
2017-12-08,0.00601082071669401
2017-12-11,-0.006517917163136988
2017-12-12,0.010934849731702556
2017-12-13,-0.0100054736489269
2017-12-14,-0.011315836241955202
2017-12-15,0.010103574296518758
2017-12-18,0.013655686468226014
2017-12-19,-0.005858816957336255
2017-12-20,-0.002462134023670015
2017-12-21,-0.0018655100509135103
2017-12-22,-0.0028624830530736833
2017-12-26,0.003124201051119213
2017-12-27,0.0011680343687159311
2017-12-28,0.007116259178717943
2017-12-29,-0.008243365253604584
2018-01-02,-0.009227223864668455
2018-01-03,0.010550565037841464
2018-01-04,0.013201593779255782
2018-01-05,0.00852002641952132
2018-01-08,0.007458380099108819
2018-01-09,0.008404334689728232
2018-01-10,-0.004438569840725326
2018-01-11,0.011945428051740814
2018-01-12,0.03273735223883656
2018-01-16,0.013446911766484826
2018-01-17,0.02399615366882668
2018-01-18,0.004700561975679696
2018-01-19,0.019060170492134265
2018-01-22,0.005082617000716105
2018-01-23,-0.00603448978724308
2018-01-24,-0.0034085040971866265
2018-01-25,-0.020708958341946304
2018-01-26,0.019635049009669503
2018-01-29,-0.021097446255588403
2018-01-30,-0.02111690497858787
2018-01-31,-0.0008716525446127443
2018-02-01,0.006034332217940808
2018-02-02,-0.02984820427926027
2018-02-05,-0.04258469046469149
2018-02-06,0.019525025135736396
2018-02-07,-0.005530510076018569
2018-02-08,-0.04298665558210235
2018-02-09,0.023813427751994132
2018-02-12,0.007420792464056802
2018-02-13,-0.00782294638169756
2018-02-14,0.035816432795437336
2018-02-15,0.0013147565108690973
2018-02-16,0.0008325100430488508
2018-02-20,0.002771951794706018
2018-02-21,0.0017692758177150214
2018-02-22,-0.007414030222104406
2018-02-23,0.018942613036535327
2018-02-26,0.025866137020225555
2018-02-27,-0.01985917941187154
2018-02-28,-0.006042396772632408
2018-03-01,-0.025207899649038246
2018-03-02,0.0037343962381377604
2018-03-05,0.014285896790263042
2018-03-06,0.011578880577968187
2018-03-07,-0.0022418204580894052
2018-03-08,0.010887218541495658
2018-03-09,0.04298945868043913
2018-03-12,-0.00933851273463926
2018-03-13,-0.013518766818888528
2018-03-14,-0.009041386086277359
2018-03-15,-0.0018432529300868028
2018-03-16,0.010270234508690912
2018-03-19,-0.017439571889917516
2018-03-20,0.006663011710207334
2018-03-21,0.011909781976909839
2018-03-22,-0.04385311143176407
2018-03-23,-0.03390667191585106
2018-03-26,0.037591406937384386
2018-03-27,-0.015923246939317126
2018-03-28,-0.007667539199979201
2018-03-29,0.02592654988163412
2018-04-02,-0.04194035669368479
2018-04-03,0.01874747403836885
2018-04-04,0.014336252289142815
2018-04-05,0.0038970547497669816
2018-04-06,-0.034323994925150925
2018-04-09,0.002346458032337795
2018-04-10,0.02460000761151937
2018-04-11,-0.016199674372182837
2018-04-12,0.014657937412314581
2018-04-13,-0.01545940230718923
2018-04-16,0.0001524371679608727
2018-04-17,0.003791594028620837
2018-04-18,-0.006871411706490194
2018-04-19,0.003517073879891308
2018-04-20,-0.0012190334583308537
2018-04-23,-0.00871432748589207
2018-04-24,-0.01183023843818587
2018-04-25,-0.0028814306412883184
2018-04-26,0.020499271698849686
