Date,NTAP
2015-10-07,0.012198648101023668
2015-10-08,0.02347001529786552
2015-10-09,0.027579698090085536
2015-10-12,0.006332773324827068
2015-10-13,0.0017981664282695764
2015-10-14,0.013461088416018896
2015-10-15,-0.0029517093409179296
2015-10-16,0.001183888955538892
2015-10-19,-0.004139291149922397
2015-10-20,0.001187913271637031
2015-10-21,-0.009490068580196187
2015-10-22,0.029341217518578322
2015-10-23,0.008435289171684568
2015-10-26,-0.04384223669696863
2015-10-27,0.00633490617636534
2015-10-28,0.020983083136539404
2015-10-29,-0.008807901508958937
2015-10-30,0.007109066652770668
2015-11-02,0.011176549222771781
2015-11-03,0.003199481856976494
2015-11-04,-0.019426150216874993
2015-11-05,0.011236326248155404
2015-11-06,0.005847752114458427
2015-11-09,-0.007557938114253426
2015-11-10,-0.02372586569995494
2015-11-11,-0.027002948664595516
2015-11-12,-0.01819272800105598
2015-11-13,-0.01664603307059609
2015-11-16,0.005748953745040586
2015-11-17,-0.0060334713207617074
2015-11-18,-0.008306643639711786
2015-11-19,-0.0022552034656091458
2015-11-20,0.002583167126981145
2015-11-23,-0.0012879795962316143
2015-11-24,-0.002580308415477961
2015-11-25,-0.005495983628101775
2015-11-27,-0.002275811534989569
2015-11-30,-0.0009775155457225626
2015-12-01,0.010110930788688188
2015-12-02,-0.0012917813497089758
2015-12-03,-0.002262749194325342
2015-12-04,0.013609508140440818
2015-12-07,0.007992210821662793
2015-12-08,-0.014271868697284917
2015-12-09,-0.030888216255590795
2015-12-10,0.0023240880130583896
2015-12-11,-0.03742966396149061
2015-12-14,-0.013420489677726799
2015-12-15,-0.0034878474002666415
2015-12-16,0.01295051245293033
2015-12-17,-0.022114236115697072
2015-12-18,-0.02473533782457027
2015-12-21,0.0
2015-12-22,-0.049637720207327485
2015-12-23,0.011056336857239835
2015-12-24,0.0
2015-12-28,0.00188539684522393
2015-12-29,0.011666964677549352
2015-12-30,-0.0003719928489137603
2015-12-31,-0.01265355772457366
2016-01-04,-0.019223490953004796
2016-01-05,-0.023827630412539214
2016-01-06,-0.02101507677778791
2016-01-07,-0.053463135854169286
2016-01-08,-0.015832331025718238
2016-01-11,-0.0008693602908712572
2016-01-12,-0.016536346773755595
2016-01-13,-0.0035394194770765885
2016-01-14,0.03108305815662238
2016-01-15,-0.041774180502546554
2016-01-19,-0.03595532547529501
2016-01-20,-0.004661587210276874
2016-01-21,0.0
2016-01-22,0.0074939723808045144
2016-01-25,-0.0134821461996949
2016-01-26,0.0381717677959601
2016-01-27,-0.032683055845899034
2016-01-28,0.007977479756622774
2016-01-29,0.02094993864736061
2016-02-01,-0.0031918319631153436
2016-02-02,-0.013723685761272586
2016-02-03,0.02968459315790839
2016-02-04,0.017117023623370864
2016-02-05,0.0026573462738541664
2016-02-08,-0.01280911969176357
2016-02-09,-0.013870727462938826
2016-02-10,0.015426506092187209
2016-02-11,-0.029043741496569075
2016-02-12,0.007363596792135496
2016-02-16,0.054818945033352495
2016-02-17,0.019922409178058098
2016-02-18,0.016135587071117508
2016-02-19,0.029670250685442268
2016-02-22,0.013392609425684654
2016-02-23,-0.026031190467584175
2016-02-24,0.0275494987776419
2016-02-25,-0.01440606289057389
2016-02-26,0.01989473813137077
2016-02-29,-0.011146385162946082
2016-03-01,0.028180264686778367
2016-03-02,0.00587304036715075
2016-03-03,0.014791763022694804
2016-03-04,-0.002685331850689754
2016-03-07,0.03346165484787522
2016-03-08,-0.03423882486194896
2016-03-09,0.008477811440273486
2016-03-10,0.006113916597208613
2016-03-11,0.02772518850367356
2016-03-14,-0.01662996770995273
2016-03-15,-0.029312509702450806
2016-03-16,0.017809076266661616
2016-03-17,0.014073850887212913
2016-03-18,0.02175514339903084
2016-03-21,-0.016519548775752235
2016-03-22,0.013437586156418435
2016-03-23,-0.028360950909871896
2016-03-24,-0.0015159429463925678
2016-03-28,0.005314871795250697
2016-03-29,0.029456323392060835
2016-03-30,-0.02201025600751083
2016-03-31,0.02363103676849554
2016-04-01,-0.011725992119615558
2016-04-04,-0.012977342375299461
2016-04-05,0.0003753402806470074
2016-04-06,0.004158803191397054
2016-04-07,-0.031626406140414454
2016-04-08,0.0034993183530402927
2016-04-11,0.012010781438998253
2016-04-12,0.00038299250546569574
2016-04-13,0.021813892330237783
2016-04-14,-0.03970047533671006
2016-04-15,-0.020280624806509162
2016-04-18,-0.013535123138569416
2016-04-19,-0.013720446296754951
2016-04-20,-0.013093567202894563
2016-04-21,-0.0004143490187211718
2016-04-22,0.00539147608582935
2016-04-25,0.011551019569993937
2016-04-26,0.00040818108418694266
2016-04-27,0.008153001315359232
2016-04-28,-0.016983173846154553
2016-04-29,-0.027560413428565966
2016-05-02,-0.014382701915921836
2016-05-03,-0.012875509329981494
2016-05-04,-0.004347781779260096
2016-05-05,-0.0034933929216032222
2016-05-06,0.014460829108571938
2016-05-09,-0.006047079205631745
2016-05-10,0.019990529856522832
2016-05-11,-0.005964529719178158
2016-05-12,-0.014573815583594274
2016-05-13,0.002175152142406711
2016-05-16,0.01519071057576249
2016-05-17,0.008550576638086671
2016-05-18,0.010173946792565003
2016-05-19,-0.018044684461129057
2016-05-20,0.0350429246241617
2016-05-23,0.0194056731381842
2016-05-24,0.02106076494827902
2016-05-25,0.012296930607753609
2016-05-26,-0.024294727242014758
2016-05-27,0.016465755498451085
2016-05-31,0.008692435219408878
2016-06-01,-0.01801779631956746
2016-06-02,-0.003191205231537042
2016-06-03,-0.0020008764289349834
2016-06-06,0.0028070175438597023
2016-06-07,0.0011991984345880446
2016-06-08,0.003993569604094915
2016-06-09,-0.009546577229640474
2016-06-10,-0.016465755498451196
2016-06-13,-0.00530831387527142
2016-06-14,-0.006157473605690522
2016-06-15,0.009087179876177354
2016-06-16,0.0016370570124317751
2016-06-17,0.015938156768097844
2016-06-20,0.018100985705036488
2016-06-21,0.0003956314421977858
2016-06-22,-0.005134685283893159
2016-06-23,0.0329497104722567
2016-06-24,-0.04996161392214338
2016-06-27,-0.0711974287183601
2016-06-28,0.009582015653140763
2016-06-29,0.055651204900285745
2016-06-30,0.004903934296108581
2016-07-01,-0.012200253369846425
2016-07-05,-0.03334678634374533
2016-07-06,0.005536550039507926
2016-07-07,0.013977273855395156
2016-07-08,0.025062602000458067
2016-07-11,-0.004889846989932889
2016-07-12,0.0303026584895405
2016-07-13,0.013911119502881153
2016-07-14,-0.0011849772168949224
2016-07-15,-0.0007908272010795914
2016-07-18,0.011080438361947387
2016-07-19,-0.00039124897693743055
2016-07-20,0.014095453096307109
2016-07-21,0.0034752304751293206
2016-07-22,0.01846818975640252
2016-07-25,-0.00415524412466961
2016-07-26,0.009104527097036463
2016-07-27,-0.008270772821805883
2016-07-28,-0.00037893899264052067
2016-07-29,-0.0007585290865891325
2016-08-01,0.011385299069122556
2016-08-02,-0.02251399649558894
2016-08-03,0.00652577751168093
2016-08-04,0.008771981979105892
2016-08-05,0.025330875418921428
2016-08-08,0.012168016472348775
2016-08-09,0.00837883321047328
2016-08-10,-0.002167458455457738
2016-08-11,0.017740821760601877
2016-08-12,0.012095005161061101
2016-08-15,0.012302422051459594
2016-08-16,0.005208212321780481
2016-08-17,-0.003454068747674066
2016-08-18,0.17434991889183804
2016-08-19,0.02449856841028053
2016-08-22,0.0
2016-08-23,0.00806670551321842
2016-08-24,-0.004858636989291454
2016-08-25,0.006318557109193046
2016-08-26,-0.001427180788508009
2016-08-29,0.004001008700279751
2016-08-30,-0.006262663473936225
2016-08-31,-0.009166093581144397
2016-09-01,0.00982929827168233
2016-09-02,-0.0008588269253638758
2016-09-06,0.0048711669359622345
2016-09-07,0.011120452165704009
2016-09-08,-0.011280325004303315
2016-09-09,-0.02253285361351265
2016-09-12,0.025094927070479445
2016-09-13,-0.01110139231136742
2016-09-14,-0.0046058515682091405
2016-09-15,0.013591716534471887
2016-09-16,-0.0068471605513228395
2016-09-19,0.023843149748567383
2016-09-20,-0.01851793280817693
2016-09-21,0.020868769516755092
2016-09-22,0.007000946251707552
2016-09-23,-0.008342675151759016
2016-09-26,-0.013460469857401125
2016-09-27,0.004547905720434953
2016-09-28,-0.005376111299626785
2016-09-29,-0.011948662176561986
2016-09-30,0.031384606205267174
2016-10-03,-0.012841664113403484
2016-10-04,-0.01442338997177306
2016-10-05,0.00807869134958783
2016-10-06,-0.004293257739373946
2016-10-07,-0.0011495217479422504
2016-10-10,-0.0017267474944108185
2016-10-11,-0.017584279853353535
2016-10-12,-0.00645534455509178
2016-10-13,0.00029509746528955105
2016-10-14,-0.010038171065049561
2016-10-17,-0.003280865381865561
2016-10-18,0.0068827407458638135
2016-10-19,0.0008911713359829321
2016-10-20,0.005641066391082861
2016-10-21,0.001476178842647835
2016-10-24,0.003537789916781886
2016-10-25,-0.0011751293851087752
2016-10-26,0.0
2016-10-27,-0.005882208915547138
2016-10-28,-0.0011836145182332336
2016-10-31,0.00533201181173526
2016-11-01,-0.025044121632334493
2016-11-02,-0.02024804615231901
2016-11-03,0.0009253504073984953
2016-11-04,-0.06163338707904953
2016-11-07,0.054515873888125066
2016-11-08,0.011834584579435203
2016-11-09,0.021544810351106003
2016-11-10,0.008135013307416727
2016-11-11,0.011954633770601797
2016-11-14,0.03160064838316323
2016-11-15,-0.0017177128674339404
2016-11-16,-0.004014710709960734
2016-11-17,0.062481666439675676
2016-11-18,0.0027098634803086608
2016-11-21,0.003243421870350316
2016-11-22,-0.010775661121005253
2016-11-23,-0.01007663603806186
2016-11-25,0.007152999688107009
2016-11-28,-0.004916991281131433
2016-11-29,0.0021963969791929383
2016-11-30,0.00136924145865569
2016-12-01,-0.03063421125377863
2016-12-02,0.01467245446049703
2016-12-05,-0.013904491624404436
2016-12-06,0.014382604053629677
2016-12-07,0.014178279864908827
2016-12-08,-0.004934252683326368
2016-12-09,0.0030303765067198896
2016-12-12,-0.01538040446902511
2016-12-13,0.0041840141172218015
2016-12-14,0.005277863729396204
2016-12-15,0.022105669304354647
2016-12-16,-0.014598276087543605
2016-12-19,0.007955692814138882
2016-12-20,0.0024498294293113787
2016-12-21,-0.01167538047331429
2016-12-22,-0.004944834807170562
2016-12-23,0.0027608040115623123
2016-12-27,0.007984564410152828
2016-12-28,-0.021305746006683335
2016-12-29,-0.0041863494013328895
2016-12-30,-0.011491198408805081
2017-01-03,0.008506042939779412
2017-01-04,0.007631266822212712
2017-01-05,-0.008134565668233007
2017-01-06,-0.0036765189376219976
2017-01-09,0.0
2017-01-10,0.0005675811493559557
2017-01-11,0.011347606708735025
2017-01-12,0.004488153269246231
2017-01-13,0.0033510582510640763
2017-01-17,-0.010297926178121752
2017-01-18,0.012092352396586348
2017-01-19,-0.004445884779590181
2017-01-20,0.0150711157056862
2017-01-23,-0.005498885480058946
2017-01-24,0.03732328425223064
2017-01-25,0.011461173282830028
2017-01-26,-0.009223075299535699
2017-01-27,0.004256085208024674
2017-01-30,0.008209057584481094
2017-01-31,0.006566996117474133
2017-02-01,-0.007046027238183039
2017-02-02,0.004993774617198854
2017-02-03,0.001045623507537341
2017-02-06,0.0020898683684764663
2017-02-07,0.012252486790760297
2017-02-08,0.0033477880103718327
2017-02-09,0.008983552887988244
2017-02-10,0.0035619097282577616
2017-02-13,0.00329493225022226
2017-02-14,-0.0015152456987265195
2017-02-15,-0.014929911542570395
2017-02-16,0.04187000924826956
2017-02-17,-0.009615046019718188
2017-02-21,0.008712829697544056
2017-02-22,0.004442390677197761
2017-02-23,0.005896874245096662
2017-02-24,0.0002442095844439329
2017-02-27,0.007814421000743588
2017-02-28,0.013568913856816689
2017-03-01,0.02820951621674528
2017-03-02,-0.01743785795170205
2017-03-03,0.012777994734793907
2017-03-06,-0.005373835272674654
2017-03-07,0.002114621844842901
2017-03-08,-0.01195497599361095
2017-03-09,-0.004033396541374801
2017-03-10,0.004049730711219057
2017-03-13,-0.003796535250678912
2017-03-14,0.0009527509652946797
2017-03-15,0.004520892531935772
2017-03-16,-0.0004738363333789408
2017-03-17,-0.003317639621691293
2017-03-20,-0.002615337370849291
2017-03-21,-0.024790955088995426
2017-03-22,0.0017106042267514
2017-03-23,-0.0019521174841479194
2017-03-24,-0.000489128946734585
2017-03-27,0.0004893683109410407
2017-03-28,0.0061124875919496
2017-03-29,0.010692462831912497
2017-03-30,0.0074542352058502015
2017-03-31,-0.001193750820342676
2017-04-03,-0.0047790095026877255
2017-04-04,-0.011044423894335686
2017-04-05,-0.0024389094707355508
2017-04-06,0.0036673661804560442
2017-04-07,-0.0060897895031759575
2017-04-10,-0.009559191764744845
2017-04-11,0.003216955810483979
2017-04-12,-0.02195342093854602
2017-04-13,-0.004035523374396499
2017-04-17,0.007597100811032709
2017-04-18,-0.0015077740817409646
2017-04-19,0.0005033502991154126
2017-04-20,0.014088143698970601
2017-04-21,-0.020342764342337838
2017-04-24,0.011395412005591243
2017-04-25,0.0007514105800123794
2017-04-26,-0.008506756317614883
2017-04-27,0.0032805106560283015
2017-04-28,0.00226324892162455
2017-05-01,0.007779506530667835
2017-05-02,-0.0007471766238271726
2017-05-03,-0.0022426174525871367
2017-05-04,-0.006743210194605109
2017-05-05,0.0098064109421927
2017-05-08,-0.0007471766238271726
2017-05-09,0.0
2017-05-10,0.007476176161873349
2017-05-11,-0.0091520380866843
2017-05-12,-0.00798797194176215
2017-05-15,0.044288208162066134
2017-05-16,0.0028910648319182553
2017-05-17,-0.03075404481090327
2017-05-18,-0.004709988050280112
2017-05-19,-0.015442690298367423
2017-05-22,0.011384421911662113
2017-05-23,-0.012256504083433928
2017-05-24,0.0017728522115232348
2017-05-25,0.035389221138650395
2017-05-26,-0.017578309906157163
2017-05-30,0.005715636547255487
2017-05-31,0.0004941466843038089
2017-06-01,-0.0217332902500309
2017-06-02,-0.005049288831257326
2017-06-05,-0.010911043127866282
2017-06-06,-0.007183279997184044
2017-06-07,0.014728635149323877
2017-06-08,0.018843567598397115
2017-06-09,-0.012246259641670254
2017-06-12,-0.016700377761863727
2017-06-13,0.0023159692059779857
2017-06-14,-0.021823270260682204
2017-06-15,-0.0034118759863286385
2017-06-16,0.00026315435934387565
2017-06-19,0.011585072658068185
2017-06-20,-0.004164412574658605
2017-06-21,0.009147874810225609
2017-06-22,0.012949954477379899
2017-06-23,0.019432351247233415
2017-06-26,0.010534428807784213
2017-06-27,-0.016381331359483053
2017-06-28,0.01968211047258195
2017-06-29,-0.00767111240772711
2017-06-30,-0.0012471182181615914
2017-07-03,-0.011985126279795089
2017-07-05,0.007366111114327278
2017-07-06,-0.0342912528867334
2017-07-07,0.008876917621566394
2017-07-10,-0.001811085365100995
2017-07-11,0.012963041481683923
2017-07-12,0.028154647377251152
2017-07-13,0.03012191395503705
2017-07-14,0.05461566084203495
2017-07-17,-0.00045830486426645667
2017-07-18,0.003438862529423492
2017-07-19,0.00891040093261175
2017-07-20,0.009963551331156895
2017-07-21,0.0035875199234953747
2017-07-24,0.0022342897596960842
2017-07-25,-0.0022293088377884906
2017-07-26,-0.008936529099469182
2017-07-27,-0.00788983950500488
2017-07-28,-0.011815743761006248
2017-07-31,-0.001609491450407341
2017-08-01,0.0029937504741828214
2017-08-02,-0.00321411699403118
2017-08-03,-0.01151832279363496
2017-08-04,-0.003961863775668428
2017-08-07,0.0
2017-08-08,-0.001403426983093814
2017-08-09,-0.010309381646303573
2017-08-10,-0.022727634300997335
2017-08-11,0.005087317020859405
2017-08-14,0.013015232046262648
2017-08-15,-0.001427693565461463
2017-08-16,0.010483900675700486
2017-08-17,-0.06720109867863155
2017-08-18,-0.005308562693747021
2017-08-21,-0.010165099948904355
2017-08-22,-0.006418439006098398
2017-08-23,-0.0007753314663448974
2017-08-24,0.0036206361739754556
2017-08-25,-0.006956993658486232
2017-08-28,-0.005189521799466634
2017-08-29,-0.008085842378717567
2017-08-30,0.004996161931401177
2017-08-31,0.011512233304037167
2017-09-01,-0.000258427662164995
2017-09-05,-0.01733511782867081
2017-09-06,0.02290677995252155
2017-09-07,-0.004118309357591388
2017-09-08,-0.001550942271217659
2017-09-11,0.02148567620572539
2017-09-12,0.01191104964934131
2017-09-13,0.008515080455576474
2017-09-14,0.009436151964745676
2017-09-15,0.009347943350730414
2017-09-18,-0.009748712604365162
2017-09-19,0.02658097501435086
2017-09-20,-0.0002395304302230672
2017-09-21,0.003836785926029984
2017-09-22,0.01648375396388202
2017-09-25,0.0035251174836683496
2017-09-26,0.02482455035939557
2017-09-27,0.009369053664797677
2017-09-28,-0.007470973256488267
2017-09-29,-0.0018247486642664068
2017-10-02,0.005484575544089543
2017-10-03,0.008863500553508263
2017-10-04,0.0015767530659027695
2017-10-05,0.006552450467651738
2017-10-06,-0.0026934078766087666
2017-10-09,-0.001350498898047281
2017-10-10,-0.016002058115401008
2017-10-11,-0.0034356856343358277
2017-10-12,-0.002068797711452297
2017-10-13,0.004836914537033055
2017-10-16,0.002062678535565743
2017-10-17,0.00823437262585247
2017-10-18,0.012250363866414649
2017-10-19,-0.008068282112452696
2017-10-20,0.0067784334831995086
2017-10-23,0.004039467431977473
2017-10-24,0.0017878403018813938
2017-10-25,-0.02476579735364992
2017-10-26,0.01624347488435851
2017-10-27,-0.00923003459999161
2017-10-30,-0.011133411406216487
2017-10-31,0.020679668466571988
2017-11-01,0.002476543400488307
2017-11-02,-0.006288001896076367
2017-11-03,-0.00022592834931378647
2017-11-06,0.017179087567706475
2017-11-07,-0.0077778828930447075
2017-11-08,0.015229582112965545
2017-11-09,0.021398696273502882
2017-11-10,0.0008640032074516135
2017-11-13,-0.007337233184981473
2017-11-14,-0.00826090078274544
2017-11-15,0.004384204517044354
2017-11-16,0.15910068977515723
2017-11-17,-0.0030126915865112958
2017-11-20,0.03361647902444487
2017-11-21,0.006395375027256733
2017-11-22,0.017610713739098394
2017-11-24,0.006422706589369387
2017-11-27,-0.0031906520107709557
2017-11-28,0.01013664056366781
2017-11-29,-0.01003492018467056
2017-11-30,0.004979381947631367
2017-12-01,-0.0017697050535729897
2017-12-04,-0.008509013531804555
2017-12-05,0.003754777638789397
2017-12-06,0.019059400474570554
2017-12-07,0.00559324179388021
2017-12-08,0.01268914093042417
2017-12-11,0.005492758334050718
2017-12-12,-0.013315160360750644
2017-12-13,-0.00034617112638191117
2017-12-14,-0.0070959293278116675
2017-12-15,-0.001742932110209372
2017-12-18,0.00803202517524082
2017-12-19,0.0031181028242988074
2017-12-20,-0.015023337717755547
2017-12-21,-0.014551405943143858
2017-12-22,0.001601293818772831
2017-12-26,-0.007815182386939457
2017-12-27,0.005191503317456769
2017-12-28,-0.006233304986369093
2017-12-29,-0.00860220030004244
2018-01-02,0.004519138282976121
2018-01-03,0.026993097854852044
2018-01-04,0.016528817903064708
2018-01-05,0.017990114311588368
2018-01-08,0.01359355936376283
2018-01-09,0.0003355099145017082
2018-01-10,0.01642361228843514
2018-01-11,0.019126269412050423
2018-01-12,0.015531279169324064
2018-01-16,-0.007965335776063065
2018-01-17,0.021197731575904433
2018-01-18,-0.0045602782572486955
2018-01-19,-0.0033176933087157856
2018-01-22,0.006815675721648207
2018-01-23,0.00503772310944095
2018-01-24,-0.014254093070649732
2018-01-25,-0.006991903055646231
2018-01-26,0.013601987189677756
2018-01-29,-0.00852543562079866
2018-01-30,-0.007802449589693672
2018-01-31,-0.012999506361118351
2018-02-01,0.010731643791443757
2018-02-02,-0.031209621153470146
2018-02-05,-0.05662576472449787
2018-02-06,0.023411389625420442
2018-02-07,-0.008771888326586597
2018-02-08,-0.03088678939724543
2018-02-09,0.0057297305689438804
2018-02-12,0.027772680520307125
2018-02-13,0.01749508119411214
2018-02-14,0.032346350035836524
2018-02-15,-0.048977849399657214
2018-02-16,-0.02011426332040067
2018-02-20,0.027782535009374776
2018-02-21,0.007920024869422226
2018-02-22,0.0008544002849009136
2018-02-23,0.01757938268191439
2018-02-26,0.013250826060554832
2018-02-27,-0.00016545151633917676
2018-02-28,0.0024833411609070932
2018-03-01,0.0008258068092490412
2018-03-02,0.002640078232289955
2018-03-05,0.023535405344129012
2018-03-06,0.025888463569611053
2018-03-07,-0.007053584900697185
2018-03-08,0.008366465201750994
2018-03-09,0.021602917646543762
2018-03-12,-0.011186064908493165
2018-03-13,0.004649170575832473
2018-03-14,-0.00431895367159596
2018-03-15,-0.01363292956720541
2018-03-16,0.004083607157767455
2018-03-19,-0.017049923830815272
2018-03-20,0.007479449152416606
2018-03-21,0.01263593238480576
2018-03-22,-0.030416385498714393
2018-03-23,-0.016248322223654688
2018-03-26,0.03515944236947832
2018-03-27,-0.03333343152843371
2018-03-28,-0.028108925973626686
2018-03-29,0.037329533647157076
2018-04-02,-0.04101163375034478
2018-04-03,0.024847953258308797
2018-04-04,0.024410430220050072
2018-04-05,0.01599104535686169
2018-04-06,0.0033383827582271763
2018-04-09,0.007447400058786302
2018-04-10,0.03900587099023345
2018-04-11,0.001211010317855754
2018-04-12,0.021621048172104418
2018-04-13,-0.001480140513975936
2018-04-16,0.011857092560819682
2018-04-17,0.018749338492665135
2018-04-18,-0.004744881286768976
2018-04-19,-0.003033779800834746
2018-04-20,-0.005071686046742574
2018-04-23,-0.004514963260427218
2018-04-24,-0.007315362758085198
2018-04-25,-0.008843235562402962
2018-04-26,0.0031227890982779005
2018-04-27,-0.0008894085371233817
2018-04-30,-0.012166070614420876
2018-05-01,0.019074775736720007
2018-05-02,-0.006632358185420406
2018-05-03,-0.0031157699546509043
2018-05-04,0.012204234087591859
2018-05-07,0.012203917579503676
