Date,EXPD
2015-10-07,0.007978690611224692
2015-10-08,0.003450203456838885
2015-10-09,0.010720202752023011
2015-10-12,0.006603995752367586
2015-10-13,-0.010536827000841131
2015-10-14,0.008639958210247212
2015-10-15,0.010557642202583706
2015-10-16,-0.014784162863402006
2015-10-19,0.00019988123376335487
2015-10-20,0.005601280718984469
2015-10-21,-0.001790537244839352
2015-10-22,0.016939042776235036
2015-10-23,0.008818503997322535
2015-10-26,0.0034963986554801263
2015-10-27,-0.0232288090781666
2015-10-28,-0.019421106427515378
2015-10-29,0.01273238446269831
2015-10-30,-0.006385922364330665
2015-11-02,0.02028507119987366
2015-11-03,-0.020669326286535616
2015-11-04,-0.01346720471571794
2015-11-05,0.0014261509059012578
2015-11-06,0.006917695697610471
2015-11-09,-0.01091131755254604
2015-11-10,0.013074596230394198
2015-11-11,0.0008064248179140421
2015-11-12,-0.019947715047269665
2015-11-13,-0.01192390771130769
2015-11-16,0.0079064138983993
2015-11-17,0.012180179980189276
2015-11-18,0.00938206346498549
2015-11-19,-0.004849639958937613
2015-11-20,-0.0016243364871579846
2015-11-23,-0.0018302414260839006
2015-11-24,0.0030562900693587025
2015-11-25,-0.0012189672000939566
2015-11-27,0.013931616078046938
2015-11-30,-0.019195828429227624
2015-12-01,0.007622743199727333
2015-12-02,-0.03414448782300239
2015-12-03,-0.013971220404844442
2015-12-04,0.026835673980020847
2015-12-07,-0.0137988789411998
2015-12-08,-0.010387887085462233
2015-12-09,-0.008354869027907608
2015-12-10,0.01296166101774654
2015-12-11,-0.006184619734238006
2015-12-14,0.0032189282215953074
2015-12-15,-0.0038501358245940365
2015-12-16,0.012239435092757933
2015-12-17,-0.01760712590335889
2015-12-18,-0.023753047273270766
2015-12-21,0.0006634839619961141
2015-12-22,0.016799589443585283
2015-12-23,-0.0036957336204809232
2015-12-24,0.001963712132517781
2015-12-28,-0.0021776990420486753
2015-12-29,-0.0032734428038037056
2015-12-30,-0.0019706856968366715
2015-12-31,-0.010531171591777189
2016-01-04,-0.01862505653464097
2016-01-05,0.006552118296198284
2016-01-06,-0.020426346691678532
2016-01-07,-0.022456698908854933
2016-01-08,0.0028129781205190607
2016-01-11,0.004908802461071948
2016-01-12,0.01186328660766911
2016-01-13,-0.020229732518981636
2016-01-14,0.013608481512612736
2016-01-15,-0.0231483312730536
2016-01-19,0.01777275777408982
2016-01-20,0.007683356982320477
2016-01-21,0.0027726809378185724
2016-01-22,0.005760215329962071
2016-01-25,-0.012600368930298367
2016-01-26,0.025290340131271627
2016-01-27,-0.0029419468102173107
2016-01-28,0.009532390423375503
2016-01-29,0.014388363898163892
2016-02-01,0.0008866006819785444
2016-02-02,-0.01837919052644632
2016-02-03,0.0009024978071099365
2016-02-04,0.03200362342143448
2016-02-05,0.0013102536678923915
2016-02-08,0.004362047501876853
2016-02-09,-0.003257186808655166
2016-02-10,-0.018083065804385012
2016-02-11,-0.008431095896350271
2016-02-12,0.02259999316179062
2016-02-16,0.01925606313433681
2016-02-17,0.004723275997330578
2016-02-18,-0.001495900001591055
2016-02-19,-0.0008560542952482653
2016-02-22,0.0012851816281254091
2016-02-23,-0.03336897932915861
2016-02-24,0.0061961139156110345
2016-02-25,0.009676778410710352
2016-02-26,0.0037027908233040474
2016-02-29,-0.0065104120449395175
2016-03-01,0.011140199744736679
2016-03-02,-0.0023763866555991386
2016-03-03,0.009960941395689371
2016-03-04,0.006218047694708906
2016-03-07,0.007031753361725457
2016-03-08,-0.0010580218952335185
2016-03-09,0.003812621218570955
2016-03-10,0.008440685278323423
2016-03-11,0.005649884923594861
2016-03-14,-0.0054101864185325255
2016-03-15,0.006694683117552058
2016-03-16,-0.0024938891620519543
2016-03-17,0.015625036428946304
2016-03-18,-0.005538449530791412
2016-03-21,0.0
2016-03-22,-0.0020625274951135975
2016-03-23,0.0024803085087776733
2016-03-24,0.0032990732261313216
2016-03-28,0.0014382778453818634
2016-03-29,0.001231468027011129
2016-03-30,-0.0016397319933175725
2016-03-31,0.0020527884114258654
2016-04-01,0.0008196625177370187
2016-04-04,-0.021699082095433364
2016-04-05,-0.0002092216396599733
2016-04-06,0.00020926542251475944
2016-04-07,-0.009207103124202365
2016-04-08,0.002956867531189289
2016-04-11,0.008843997553238392
2016-04-12,-0.0006260927875081368
2016-04-13,0.012113482157312783
2016-04-14,0.004952428424583655
2016-04-15,0.01108862566073543
2016-04-18,-0.0008125917454629983
2016-04-19,0.012601740776962522
2016-04-20,-0.0090326400994446
2016-04-21,-0.013368364585642722
2016-04-22,0.004927098662678819
2016-04-25,-0.0008170543116893247
2016-04-26,0.014925194501687944
2016-04-27,0.014302773603235508
2016-04-28,-0.009930311801686131
2016-04-29,-0.004814423359282727
2016-05-02,0.01310205937966824
2016-05-03,-0.05710294443453412
2016-05-04,0.004009491263723186
2016-05-05,-0.002311957279856558
2016-05-06,0.01959131586795304
2016-05-09,-0.0020662920928644635
2016-05-10,0.008902695662673876
2016-05-11,-0.019084751268985345
2016-05-12,0.005230167720510215
2016-05-13,-0.012487075023225325
2016-05-16,-0.002107480508095727
2016-05-17,0.004646376260120766
2016-05-18,0.0018917032250884702
2016-05-19,0.002098465688875839
2016-05-20,0.014028367475095838
2016-05-23,0.006194504178373084
2016-05-24,0.009234773611535685
2016-05-25,-0.00630360691468701
2016-05-26,0.0008187442404521406
2016-05-27,0.003298082620414977
2016-05-31,-0.0024656281264401336
2016-06-01,0.0014417941451745353
2016-06-02,-0.003290533972462817
2016-06-03,0.012587876711538382
2016-06-06,0.008355163435846302
2016-06-07,0.001616756914528228
2016-06-08,0.005448080690306112
2016-06-09,0.0030100731001843073
2016-06-10,-0.014405844950920343
2016-06-13,-0.01096226164752756
2016-06-14,-0.009441699588291996
2016-06-15,-0.00020708191854634794
2016-06-16,0.0014507584431009413
2016-06-17,-0.0006209160172213624
2016-06-20,0.007869086018915006
2016-06-21,-0.0020544269646916025
2016-06-22,-0.0008237437907191447
2016-06-23,0.009890963649389128
2016-06-24,-0.030810271983744086
2016-06-27,-0.009052567172340154
2016-06-28,0.011259888374274718
2016-06-29,0.011554780116849184
2016-06-30,0.018483738854560894
2016-07-01,0.01325458862905493
2016-07-05,-0.00804996426447846
2016-07-06,-0.006492302948731932
2016-07-07,0.005921966834684378
2016-07-08,0.013398358308307268
2016-07-11,-0.0022034361837299787
2016-07-12,0.003613538401623373
2016-07-13,0.0034007830947186957
2016-07-14,0.00019949321574119772
2016-07-15,-0.003388495876955666
2016-07-18,0.0015998572440327763
2016-07-19,-0.001597301789194483
2016-07-20,-0.0038000238211213233
2016-07-21,-0.005621373991368417
2016-07-22,0.012719485332047809
2016-07-25,-0.0039871408579552625
2016-07-26,0.010007839920361805
2016-07-27,-0.010106982663180886
2016-07-28,0.004004245601137324
2016-07-29,-0.014357094013645377
2016-08-01,0.0032370439219213676
2016-08-02,0.03428066963061682
2016-08-03,-0.005264069952993333
2016-08-04,-0.011563753768129015
2016-08-05,0.014475381490020034
2016-08-08,-0.002736727742443712
2016-08-09,0.0007842711996923768
2016-08-10,0.0029374790353255964
2016-08-11,0.0017575420587159218
2016-08-12,-0.00038987042571103636
2016-08-15,-0.002729907640011797
2016-08-16,-0.0009777670481903034
2016-08-17,-0.0015660586901843354
2016-08-18,-0.0047047083321023475
2016-08-19,0.008075481820096764
2016-08-22,-0.0013677041321563665
2016-08-23,0.001760980569576187
2016-08-24,0.004296700098971096
2016-08-25,-0.0038893568592640593
2016-08-26,-0.002928636468766843
2016-08-29,0.0
2016-08-30,0.0033288648097034024
2016-08-31,-0.01151443501328031
2016-09-01,0.010266461742560073
2016-09-02,0.0029313314582022354
2016-09-06,0.008184005021670382
2016-09-07,-0.002899120635002861
2016-09-08,-0.0023258248312231222
2016-09-09,-0.017486052081849057
2016-09-12,0.013248982868633297
2016-09-13,-0.014636883516791155
2016-09-14,-0.007130248665836891
2016-09-15,0.005784847446683505
2016-09-16,-0.0021814160187429987
2016-09-19,-0.005168218042848505
2016-09-20,0.002797166770470705
2016-09-21,0.011157627925966196
2016-09-22,0.002955843289750293
2016-09-23,-0.00058961092137233
2016-09-26,-0.0015725799920729422
2016-09-27,0.01220717423748563
2016-09-28,0.0007780724082320223
2016-09-29,-0.0021379940890897675
2016-09-30,0.0035058502347877774
2016-10-03,-0.0017468839557632787
2016-10-04,0.006611044632208518
2016-10-05,0.002511274719716239
2016-10-06,-0.0030829876511871968
2016-10-07,-0.004058620372706545
2016-10-10,-0.0007762603834146065
2016-10-11,-0.006797430663073256
2016-10-12,0.003910734284437778
2016-10-13,-0.007012199380950768
2016-10-14,0.00039240138089113863
2016-10-17,0.0009804512436237811
2016-10-18,-0.031929496724981465
2016-10-19,0.005260947414540196
2016-10-20,-0.001408913638732634
2016-10-21,0.0038297249473557837
2016-10-24,0.0096388101473035
2016-10-25,0.001590693065860238
2016-10-26,0.002382970715340438
2016-10-27,0.0061411122164216625
2016-10-28,0.010041313408668984
2016-10-31,0.0033141066603932234
2016-11-01,-0.0073830698076859935
2016-11-02,-0.001174335120683545
2016-11-03,-0.0033316409517525347
2016-11-04,0.0
2016-11-07,0.021824877217438976
2016-11-08,-0.032326331388165985
2016-11-09,-0.014515934200588831
2016-11-10,0.02037939480203077
2016-11-11,0.0017797002570105747
2016-11-14,0.01914721262011465
2016-11-15,0.003098945230800343
2016-11-16,-0.007916519461498628
2016-11-17,-0.004670993956738534
2016-11-18,0.0070392883211556345
2016-11-21,0.008932113648409512
2016-11-22,0.009237791231521353
2016-11-23,0.006674453040100614
2016-11-25,0.006061779380795773
2016-11-28,-0.005648591730435304
2016-11-29,0.006487193310357853
2016-11-30,-0.00018978735222707765
2016-12-01,0.012324702568536017
2016-12-02,-0.0029967853099512887
2016-12-05,0.01559271548268737
2016-12-06,0.0003700632759613409
2016-12-07,0.022189315504584473
2016-12-08,0.019355849374560474
2016-12-09,-0.0196979120177172
2016-12-12,0.011585531591661091
2016-12-13,-0.003400264542522291
2016-12-14,-0.012030691576857433
2016-12-15,-0.009269342322309138
2016-12-16,-0.010273432001701832
2016-12-19,0.008526453200117468
2016-12-20,-0.0025730785052520133
2016-12-21,-0.005159432635718275
2016-12-22,-0.003889682062749422
2016-12-23,-0.0014874085091330924
2016-12-27,0.0011171589700647022
2016-12-28,-0.012090626265597093
2016-12-29,-0.0005649443044847269
2016-12-30,-0.0022607353200464475
2017-01-03,0.0026433674659966933
2017-01-04,0.0009418843399540133
2017-01-05,-0.0022576778623777383
2017-01-06,0.0018856953672437005
2017-01-09,-0.0016939555141111118
2017-01-10,-0.003205309464768935
2017-01-11,0.015131379666802891
2017-01-12,-0.0026084775045259745
2017-01-13,0.00635146414505483
2017-01-17,-0.010209567623835958
2017-01-18,0.007501917313796458
2017-01-19,-0.007446057605327572
2017-01-20,-0.0009377595286443885
2017-01-23,-0.021775933124184688
2017-01-24,0.00748415776171707
2017-01-25,0.005523748146652574
2017-01-26,0.0026522012138472384
2017-01-27,0.0054788728933345965
2017-01-30,-0.004885400970823128
2017-01-31,-0.016616184051909566
2017-02-01,0.004032089133045869
2017-02-02,0.002868532352416908
2017-02-03,0.016781276893330865
2017-02-06,-0.007501996771475561
2017-02-07,0.007180666951086989
2017-02-08,0.004502808055009133
2017-02-09,0.01027289023981659
2017-02-10,0.011831930335113094
2017-02-13,0.006577736299440362
2017-02-14,0.0021783277118507804
2017-02-15,0.01593916978649834
2017-02-16,0.0014262267555515962
2017-02-17,0.005875013982112431
2017-02-21,-0.006548713390365335
2017-02-22,0.008195451146459698
2017-02-23,-0.01024934441464187
2017-02-24,0.012319363219062796
2017-02-27,0.0008817083622565391
2017-02-28,-0.006519715324701747
2017-03-01,0.0159630838937721
2017-03-02,-0.008729062236570995
2017-03-03,-0.0049313564729780435
2017-03-06,-0.0015929181243233836
2017-03-07,-0.006381838243097349
2017-03-08,-0.0026761782043671634
2017-03-09,-0.0010733437408719793
2017-03-10,0.01343136481306706
2017-03-13,0.0033573786378184867
2017-03-14,-0.00915819081223146
2017-03-15,0.003555094284663829
2017-03-16,-0.006376560682305521
2017-03-17,0.005347889202163669
2017-03-20,-0.0026596455909196903
2017-03-21,-0.01191099364053072
2017-03-22,0.0044979884902169864
2017-03-23,0.0007164343016996533
2017-03-24,-0.000895110274340194
2017-03-27,-0.0034037681442337098
2017-03-28,0.014560393195960142
2017-03-29,-0.0019487697476110455
2017-03-30,0.005148100784181375
2017-03-31,-0.002295905673542653
2017-04-03,-0.008142997562088139
2017-04-04,0.009637528774173898
2017-04-05,-0.0030049227769372022
2017-04-06,0.0012409576106306996
2017-04-07,-0.012395845993868893
2017-04-10,0.007172279189929576
2017-04-11,-0.0035606396766453274
2017-04-12,-0.004823930473875748
2017-04-13,-0.006283830716427019
2017-04-17,0.012105052622909396
2017-04-18,-0.002677686580438543
2017-04-19,-0.0023266497320659774
2017-04-20,0.008431864961251145
2017-04-21,0.005159090809736311
2017-04-24,0.01380536539635635
2017-04-25,0.00034926012253388983
2017-04-26,-0.009424069136753976
2017-04-27,0.0
2017-04-28,-0.01180419328620086
2017-05-01,-0.001782821211274599
2017-05-02,-0.034827747302680234
2017-05-03,0.0007403220898924978
2017-05-04,0.007211527538989904
2017-05-05,-0.0014688776444755636
2017-05-08,-0.013053723086462132
2017-05-09,-0.005774927925868756
2017-05-10,-0.004309557154263399
2017-05-11,0.002258023109617202
2017-05-12,-0.0037551053395902256
2017-05-15,0.006031006521427074
2017-05-16,-0.00562015346985012
2017-05-17,-0.01563669941902035
2017-05-18,0.006890022995663658
2017-05-19,0.002661033217576936
2017-05-22,0.0056871149487296435
2017-05-23,0.009990587454336897
2017-05-24,-0.0033594577044859797
2017-05-25,-0.0026218248872320604
2017-05-26,-0.0058204689594080206
2017-05-30,0.01085103179057234
2017-05-31,0.005273161295776596
2017-06-01,0.014799589644806765
2017-06-02,0.010522358673745513
2017-06-05,-0.0012788137154249313
2017-06-06,-0.005487527075526355
2017-06-07,0.003494809001127752
2017-06-08,-0.0007332274603621958
2017-06-09,0.005319067333043215
2017-06-12,0.018062346501572124
2017-06-13,0.0062723034315197435
2017-06-14,0.0032059422475281263
2017-06-15,0.016332310706305142
2017-06-16,-0.004017554989288241
2017-06-19,-0.011224105589106137
2017-06-20,-0.018800983660403836
2017-06-21,-0.003434717013644728
2017-06-22,-0.005985708465379935
2017-06-23,0.010218848442529405
2017-06-26,0.009754315785733603
2017-06-27,-0.0021465776676673487
2017-06-28,0.00860508290643236
2017-06-29,-0.005332292001763661
2017-06-30,0.009292363383616387
2017-07-03,0.009029846470061553
2017-07-05,-0.001052871386627019
2017-07-06,-0.013173951546844198
2017-07-07,0.013349821447756094
2017-07-10,0.004039990151227357
2017-07-11,0.005773423779423359
2017-07-12,-0.005044497499355205
2017-07-13,-0.001573362123930111
2017-07-14,0.0028015859388896835
2017-07-17,0.005413068571455515
2017-07-18,0.02153511610107972
2017-07-19,0.004760296987996293
2017-07-20,-0.0008460917381919453
2017-07-21,-0.000677261508925775
2017-07-24,0.0013557259120220433
2017-07-25,0.00863071348118205
2017-07-26,0.0010068347982754577
2017-07-27,-0.01709679176072687
2017-07-28,0.002387239215116743
2017-07-31,0.0017013959326526162
2017-08-01,-0.0015283985094777242
2017-08-02,0.005953156311729879
2017-08-03,0.00710202287188233
2017-08-04,0.0
2017-08-07,-0.008394934600015058
2017-08-08,-0.05316651304249309
2017-08-09,-0.00536486323871721
2017-08-10,-0.01582139589376863
2017-08-11,-0.0054805863332091365
2017-08-14,0.023144880130811174
2017-08-15,-0.002334104249764546
2017-08-16,0.00269943993995736
2017-08-17,-0.01615213030507545
2017-08-18,0.0009119958156298402
2017-08-21,0.0020048690442795447
2017-08-22,0.014005009291798265
2017-08-23,-0.012914871123075211
2017-08-24,-0.0014537014088293887
2017-08-25,0.001819829533250994
2017-08-28,0.007084305271278346
2017-08-29,0.008297289886053605
2017-08-30,0.003935480111505685
2017-08-31,-0.0003561982235624761
2017-09-01,0.007664961460543518
2017-09-05,0.0003538377567267048
2017-09-06,-0.001414850399415024
2017-09-07,0.002125133695411785
2017-09-08,0.006714898207375031
2017-09-11,0.0031597233980438233
2017-09-12,0.01417316047688999
2017-09-13,-0.021394073079894604
2017-09-14,0.00564177266742516
2017-09-15,-0.002454423610569245
2017-09-18,-0.00017587923737105715
2017-09-19,0.004043052704269856
2017-09-20,0.015231006293505711
2017-09-21,-0.004138644031458694
2017-09-22,0.0076191072298039675
2017-09-25,-0.0018904099615331127
2017-09-26,0.01497939999612119
2017-09-27,0.007633630783385303
2017-09-28,0.003871926136782111
2017-09-29,0.00385727409194514
2017-10-02,0.008018637903741466
2017-10-03,-0.0016574086109182318
2017-10-04,-0.002323973064574436
2017-10-05,0.002828580707913142
2017-10-06,0.0011615475864203972
2017-10-09,-0.005800442542169715
2017-10-10,-0.0005002496343763374
2017-10-11,0.0050033878382984565
2017-10-12,0.0029872126957795064
2017-10-13,-0.00446733466671867
2017-10-16,-0.021605371836890375
2017-10-17,-0.014438610683984998
2017-10-18,0.011547597573776658
2017-10-19,0.003748610223384796
2017-10-20,0.0001697355699614711
2017-10-23,0.004582439323233212
2017-10-24,0.000507010953140874
2017-10-25,-0.006416967998412404
2017-10-26,0.00662820607056247
2017-10-27,0.002363672631659819
2017-10-30,-0.01347484050320269
2017-10-31,-0.003243984133505351
2017-11-01,0.0015416326489472443
2017-11-02,-0.005301902426621763
2017-11-03,-0.003610629307640445
2017-11-06,-0.007937833612510992
2017-11-07,0.07914404895660732
2017-11-08,-0.024983723572399752
2017-11-09,-0.010249700611492552
2017-11-10,-0.0003341682156463577
2017-11-13,-0.007351489648944942
2017-11-14,-0.0003368263234759805
2017-11-15,-0.006903479942137802
2017-11-16,0.013563870289504232
2017-11-17,-0.010873162445179108
2017-11-20,-0.0006764162251468031
2017-11-21,0.014554072927562167
2017-11-22,-0.0021685638240702687
2017-11-24,0.0010031318624106333
2017-11-27,0.006178973478986771
2017-11-28,0.016929370083140105
2017-11-29,0.05124860649123497
2017-11-30,0.012345669344929977
2017-12-01,-0.004785391261928007
2017-12-04,0.0071351704256017445
2017-12-05,-0.0020021739468762956
2017-12-06,-0.007098833550869932
2017-12-07,-0.0024868411847067673
2017-12-08,0.004362789187028371
2017-12-11,-0.004654065805361651
2017-12-12,0.0029613031269697387
2017-12-13,0.0069931299663559265
2017-12-14,-0.011419815039696246
2017-12-15,0.005931981930803909
2017-12-18,0.00806952919570847
2017-12-19,-0.004464483721633439
2017-12-20,-0.0029375627004502025
2017-12-21,-0.005118174434461609
2017-12-22,0.009664839742755227
2017-12-26,0.0013895694868231168
2017-12-27,0.005396246776103286
2017-12-28,0.0023003009864086543
2017-12-29,-0.010250837322293593
2018-01-02,0.004482794256152056
2018-01-03,0.0013849501441725032
2018-01-04,-0.0010755225380688627
2018-01-05,0.0013843953144354604
2018-01-08,0.005991757844683976
2018-01-09,0.00870501141741209
2018-01-10,-0.00923553425636836
2018-01-11,0.014517221198014463
2018-01-12,0.005121376226615126
2018-01-16,-0.018882189405349026
2018-01-17,0.009164407901106397
2018-01-18,0.0003027314211072607
2018-01-19,0.004690601031275055
2018-01-22,0.0006025795081714413
2018-01-23,0.00677289444466167
2018-01-24,0.0023920369976047073
2018-01-25,-0.0050709020152266415
2018-01-26,0.005096747120470813
2018-01-29,-0.011633150552511906
2018-01-30,-0.01976761418540962
2018-01-31,-0.00015401642833334783
2018-02-01,-0.005850632741144501
2018-02-02,-0.014867639248151598
2018-02-05,-0.02876893715480222
2018-02-06,0.0014567534883545008
2018-02-07,0.004202397268340485
2018-02-08,-0.028488652532652092
2018-02-09,0.0043074574807631105
2018-02-12,0.028868267850200358
2018-02-13,0.01202495547657989
2018-02-14,0.008713670931161488
2018-02-15,0.008167053595559581
2018-02-16,-0.0010903972638197645
2018-02-20,-0.034154798208368975
2018-02-21,0.03326343764734618
2018-02-22,0.00546954794693244
2018-02-23,0.018339918311570003
2018-02-26,0.018467978455522838
2018-02-27,-0.018133096814225813
2018-02-28,-0.008546807003733226
2018-03-01,-0.03001848325701295
2018-03-02,0.004284883733644884
2018-03-05,0.003318827362182475
2018-03-06,0.003622487823537135
2018-03-07,-0.010671552350246749
2018-03-08,0.007455466084369089
2018-03-09,0.019366933841225453
2018-03-12,-0.0009267874665878084
2018-03-13,0.005875185001670502
2018-03-14,-0.017829780761235203
2018-03-15,-0.003129858342804881
2018-03-16,0.005965637701340842
2018-03-19,0.0007801361641268656
2018-03-20,0.001403371829854727
2018-03-21,-0.00249142303383898
2018-03-22,-0.024820407363234542
2018-03-23,-0.025452206685203982
2018-03-26,0.023817303710214954
2018-03-27,-0.01123063175092176
2018-03-28,-0.00016220277053713428
2018-03-29,0.027263973284380016
2018-04-02,-0.016587768702419292
2018-04-03,0.02859432360973302
2018-04-04,-0.006559449153133667
2018-04-05,-0.0023580299680723282
2018-04-06,-0.029467431543936162
2018-04-09,-0.0012988716738786543
2018-04-10,0.026824833015592686
2018-04-11,-0.00015814131592617464
2018-04-12,0.013143211940235267
2018-04-13,-0.004063806182042162
2018-04-16,0.012868891074293565
2018-04-17,0.004028480480325003
2018-04-18,0.010339489118285972
2018-04-19,-0.016801478265273118
2018-04-20,-0.002641239599989298
2018-04-23,0.001557941700992993
2018-04-24,-0.009331486254122612
2018-04-25,0.008634199611367688
2018-04-26,-0.00498038961839109
2018-04-27,0.009541665131733712
2018-04-30,-0.010536160246373605
