Date,DLR
2015-08-20,-0.003587267291672802
2015-08-21,-0.010799071105809466
2015-08-24,-0.0465503309530475
2015-08-25,-0.017175727738238056
2015-08-26,0.023948292913926528
2015-08-27,0.022281909050961834
2015-08-28,0.004946432372348264
2015-08-31,-0.0259958099823816
2015-09-01,-0.028427125525811836
2015-09-02,0.01674257428292769
2015-09-03,0.010391447560084144
2015-09-04,-0.016613692041460237
2015-09-08,0.01882546399667806
2015-09-09,-0.02574256964377386
2015-09-10,0.0009728799096488938
2015-09-11,0.013300475393045463
2015-09-14,0.011181256301583842
2015-09-15,0.009615245111890491
2015-09-16,0.014762205851609922
2015-09-17,0.008290167844078322
2015-09-18,0.004033589925129144
2015-09-21,0.0038626816707674205
2015-09-22,-0.01585326880461657
2015-09-23,0.0032841965235286263
2015-09-24,-0.003741177014139896
2015-09-25,0.001095302350245575
2015-09-28,-0.01766232514866628
2015-09-29,0.010820087989149352
2015-09-30,0.028175306534170552
2015-10-01,-0.008726145163726717
2015-10-02,0.015134971024373556
2015-10-05,0.0003044073394879998
2015-10-06,0.024030616698296203
2015-10-07,0.019753350044303897
2015-10-08,0.006117009608126889
2015-10-09,0.002750264429000726
2015-10-12,0.009816804177437577
2015-10-13,0.0074337995478783725
2015-10-14,-0.003121876450773997
2015-10-15,0.013808039523034443
2015-10-16,-0.0007021658411300313
2015-10-19,0.005620138031650068
2015-10-20,0.009501328043046708
2015-10-21,-0.009273247542305962
2015-10-22,0.01886011915180652
2015-10-23,0.006307424313235721
2015-10-26,0.001089732627443718
2015-10-27,-0.007893923459806995
2015-10-28,-0.004939319780035034
2015-10-29,-0.009375196889239157
2015-10-30,0.029366631766212903
2015-11-02,0.012979946388666841
2015-11-03,-0.013080549780563056
2015-11-04,-0.003922090512505694
2015-11-05,0.0032586815250310597
2015-11-06,-0.023142609158981586
2015-11-09,-0.004294706532493087
2015-11-10,0.009878778912984831
2015-11-11,0.006889197210435016
2015-11-12,-0.014094256121284121
2015-11-13,-0.011519734862556641
2015-11-16,0.004633386578387411
2015-11-17,0.0012579187612835607
2015-11-18,0.0013958730389647123
2015-11-19,-0.00585431435407846
2015-11-20,0.018507860597005932
2015-11-23,-0.003166451739448961
2015-11-24,-0.008147979240123226
2015-11-25,-0.00111370481187556
2015-11-27,0.005993879850182626
2015-11-30,-0.0008315822964439779
2015-12-01,0.009569025791314578
2015-12-02,-0.009752875968090824
2015-12-03,-0.008045332174189901
2015-12-04,0.01985732249882388
2015-12-07,-0.010558185845203516
2015-12-08,-0.000554191215759281
2015-12-09,-0.008873918948322346
2015-12-10,-0.015389194407750884
2015-12-11,0.006183973932748721
2015-12-14,0.01029195571129038
2015-12-15,-0.0014145416843516223
2015-12-16,0.028052879837647815
2015-12-17,0.018054195456200572
2015-12-18,0.012589663761300551
2015-12-21,0.005213704668334707
2015-12-22,0.0009310702167135698
2015-12-23,0.007175021691794514
2015-12-24,-0.0031660796623822485
2015-12-28,0.00714639308269116
2015-12-29,0.011958056766455671
2015-12-30,-0.0010388238912488745
2015-12-31,-0.017028145300085784
2016-01-04,0.007669786354237429
2016-01-05,0.0011812131290089845
2016-01-06,0.009306038356311275
2016-01-07,-0.0028569127214235213
2016-01-08,0.0033864473047582333
2016-01-11,0.020249209558902193
2016-01-12,-0.006615727204053123
2016-01-13,-0.005763587566834816
2016-01-14,0.009403810420553382
2016-01-15,-0.026033529497288543
2016-01-19,-0.015985652136578654
2016-01-20,-0.03275623809690564
2016-01-21,-0.001927143636732187
2016-01-22,0.03117213803740282
2016-01-25,0.012841206939290695
2016-01-26,0.037110368515639314
2016-01-27,-0.018973540007122258
2016-01-28,0.03154204461132504
2016-01-29,0.0076760444495656
2016-02-01,-0.005744557395846783
2016-02-02,-0.00025107561327641914
2016-02-03,0.015452418451997296
2016-02-04,0.006432877106426371
2016-02-05,0.005040374037375006
2016-02-08,-0.03999542377366516
2016-02-09,-0.017072184924546208
2016-02-10,0.010110135494847183
2016-02-11,-0.010907004463934333
2016-02-12,0.028022766646022435
2016-02-16,0.01463913802201211
2016-02-17,-0.007835959478938448
2016-02-18,0.001629690030540143
2016-02-19,0.019023603684640067
2016-02-22,0.0018425814291200826
2016-02-23,-0.00698788750067636
2016-02-24,-0.006173038710214684
2016-02-25,0.01676984470090548
2016-02-26,-0.03543003306703352
2016-02-29,0.001519777027441993
2016-03-01,0.03364108495998441
2016-03-02,0.008075498205640352
2016-03-03,-0.0014565162284829736
2016-03-04,-0.0046191045766673655
2016-03-07,0.0070827374275999055
2016-03-08,0.017824743847941527
2016-03-09,0.0203717648572026
2016-03-10,-0.004903557058564378
2016-03-11,0.014581655025715845
2016-03-14,-0.0057256489383806786
2016-03-15,0.017746268484819083
2016-03-16,0.005427137231501122
2016-03-17,0.015390050283567769
2016-03-18,0.0003389748085935729
2016-03-21,-0.022274739158864798
2016-03-22,0.0076327403229834445
2016-03-23,-0.00011501435623462175
2016-03-24,-0.011018880731996417
2016-03-28,0.009052547963014579
2016-03-29,0.0172531957303681
2016-03-30,-0.0012434396524279023
2016-03-31,0.0018111732040848594
2016-04-01,0.010961949339298949
2016-04-04,-0.00033534959282177645
2016-04-05,-0.006597656761363924
2016-04-06,0.012832222012409744
2016-04-07,0.0010001178124730004
2016-04-08,0.005218230193644091
2016-04-11,-0.001435614911633687
2016-04-12,0.010949903039720432
2016-04-13,-0.024507392996108934
2016-04-14,-0.01716061083213105
2016-04-15,0.003880300337422593
2016-04-18,0.00431946892812296
2016-04-19,0.004074814279555694
2016-04-20,-0.018600344741855235
2016-04-21,-0.01654016912481182
2016-04-22,0.006423876926121563
2016-04-25,0.014390158569398848
2016-04-26,0.0005725064189976425
2016-04-27,0.0018289481650426431
2016-04-28,0.004679656994726056
2016-04-29,-0.0005683543006752556
2016-05-02,0.017163089715464874
2016-05-03,-0.0017878140390796826
2016-05-04,0.023620107838440818
2016-05-05,0.00010947795609506095
2016-05-06,0.007982028222401683
2016-05-09,0.010631740576567683
2016-05-10,0.00504480830407128
2016-05-11,-0.006621669863681512
2016-05-12,0.017847771764597065
2016-05-13,-0.002852382049561064
2016-05-16,0.030508869620661905
2016-05-17,-0.019222886740074108
2016-05-18,-0.019390245181982735
2016-05-19,-0.009298514539804681
2016-05-20,0.011435657628756868
2016-05-23,0.005013509972899177
2016-05-24,-0.0005306795998150093
2016-05-25,0.009663161239931828
2016-05-26,-0.00294481554644499
2016-05-27,-0.0014764786600870439
2016-05-31,0.008345539557405468
2016-06-01,0.0014664237751640385
2016-06-02,0.01611056935807076
2016-06-03,0.013487251829912061
2016-06-06,0.01249475745565265
2016-06-07,0.02397922644055206
2016-06-08,0.0052908659874773
2016-06-09,0.002339005907083802
2016-06-10,-0.005056054226345474
2016-06-13,-0.011829502334953168
2016-06-14,0.0011971635758787347
2016-06-15,-0.00019944482305878086
2016-06-16,0.013255002654415593
2016-06-17,0.004327757057034809
2016-06-20,0.0028400336396505743
2016-06-21,0.015722705476946874
2016-06-22,0.00442263660334441
2016-06-23,0.0033500718593963974
2016-06-24,-0.011734589381562022
2016-06-27,0.005116558397191495
2016-06-28,0.024202886045162852
2016-06-29,0.014628519367542392
2016-06-30,0.007301350519569816
2016-07-01,9.173040348153805e-05
2016-07-05,0.02045898757133502
2016-07-06,0.007821424029643254
2016-07-07,-0.027297011623565903
2016-07-08,0.011004899337803353
2016-07-11,-0.003537584872896682
2016-07-12,-0.0020027452036206483
2016-07-13,0.001733084251508199
2016-07-14,-0.02531421839111625
2016-07-15,-0.004484248474563968
2016-07-18,-0.006099719601915354
2016-07-19,0.0008496809454954235
2016-07-20,-0.010565870897627394
2016-07-21,-0.026888049302094874
2016-07-22,0.035175474584293376
2016-07-25,-0.006530977100346225
2016-07-26,0.0019055464090875773
2016-07-27,0.0021869373459437735
2016-07-28,0.021823732527265216
2016-07-29,-0.02999338300654031
2016-08-01,0.021252357456041704
2016-08-02,-0.019310431409047202
2016-08-03,-0.024374103794121305
2016-08-04,0.009797502586141427
2016-08-05,-0.02056816532455874
2016-08-08,-0.0060429601335797445
2016-08-09,0.015546993357766326
2016-08-10,-0.0028459897175293625
2016-08-11,0.00029548700659121074
2016-08-12,0.015741598221434616
2016-08-15,-0.013947603316339041
2016-08-16,-0.011100611749715883
2016-08-17,0.011026180277196485
2016-08-18,-0.005502130337004862
2016-08-19,-0.001975851959725383
2016-08-22,0.005840323537894765
2016-08-23,-0.019289214950449884
2016-08-24,-0.007726941492989137
2016-08-25,-0.0011125200449064732
2016-08-26,0.006985797614418976
2016-08-29,0.012266143165574617
2016-08-30,-0.016487821530834168
2016-08-31,0.0007067650785255175
2016-09-01,0.003633278988425692
2016-09-02,0.006535912696786994
2016-09-06,0.017981946355044576
2016-09-07,-0.0010792411295544868
2016-09-08,-0.013066286216654732
2016-09-09,-0.041707894678552515
2016-09-12,-0.0017657851775616518
2016-09-13,-0.022999400362565425
2016-09-14,-0.010534616370191707
2016-09-15,0.0067357912072278925
2016-09-16,-0.0007555394310265751
2016-09-19,0.012094864841299513
2016-09-20,0.0036280185350572314
2016-09-21,0.015203108324072678
2016-09-22,0.027227935818572524
2016-09-23,-0.0014274783084398113
2016-09-26,-0.0031646613032495496
2016-09-27,-0.008193431388201722
2016-09-28,0.024989759915992726
2016-09-29,-0.012694097650258085
2016-09-30,-0.008979393089272647
2016-10-03,-0.025947399840318797
2016-10-04,-0.025581374227992115
2016-10-05,-0.014645030630962452
2016-10-06,0.0017615240390993492
2016-10-07,0.006923584041172992
2016-10-10,0.009604676478247587
2016-10-11,-0.010594310705645427
2016-10-12,0.01966793889460372
2016-10-13,0.013502211453414237
2016-10-14,0.0013741830664442123
2016-10-17,0.002428297303243454
2016-10-18,0.017168530760298006
2016-10-19,-0.0007248127567045515
2016-10-20,-0.005077905773359759
2016-10-21,-0.003436473910819249
2016-10-24,0.0031351252054048206
2016-10-25,0.009585313692057396
2016-10-26,-0.0036117210764274876
2016-10-27,-0.04691908058191707
2016-10-28,0.006411881734303737
2016-10-31,0.008854168878830393
2016-11-01,-0.0390666391017378
2016-11-02,-0.01748724944508162
2016-11-03,0.00555512853987028
2016-11-04,0.024013731334783683
2016-11-07,0.027303337698870944
2016-11-08,0.01682569240287357
2016-11-09,-0.038469712445131754
2016-11-10,-0.0328839167783429
2016-11-11,-0.003400086371884603
2016-11-14,0.02320019739538859
2016-11-15,0.007113795765915976
2016-11-16,-0.0162235047010727
2016-11-17,-0.017949442380736258
2016-11-18,0.015992765239568163
2016-11-21,0.0040478578301084145
2016-11-22,0.03012305930036452
2016-11-23,-0.024894085080765405
2016-11-25,0.013935529136980485
2016-11-28,0.006376573742542524
2016-11-29,0.021523211948963672
2016-11-30,-0.012513279493539309
2016-12-01,-0.039965379982163096
2016-12-02,0.005189639032811888
2016-12-05,0.008305396962889677
2016-12-06,-0.0012245444425061924
2016-12-07,0.028084269998631894
2016-12-08,0.02124671242611198
2016-12-09,-0.002122989453064883
2016-12-12,0.026167378422912613
2016-12-13,0.011402792401901118
2016-12-14,-0.022238260744286253
2016-12-15,-0.00211549080265494
2016-12-16,0.0027559573956343897
2016-12-19,0.021249600147471126
2016-12-20,-0.008798786424080274
2016-12-21,-0.004491149620111878
2016-12-22,0.009127090492819345
2016-12-23,0.001663442148041261
2016-12-27,0.0007263344625956236
2016-12-28,-0.004148473171884159
2016-12-29,0.024890806231305795
2016-12-30,-0.0015244013655201227
2017-01-03,0.011194723151244812
2017-01-04,0.03170315896071152
2017-01-05,0.026631526707169728
2017-01-06,-0.011402483547559794
2017-01-09,-0.011918482880988956
2017-01-10,-0.00428012947546319
2017-01-11,-0.0015627730544096607
2017-01-12,0.0029349364217541307
2017-01-13,-0.002048863723694505
2017-01-17,0.010265050107446605
2017-01-18,0.012483175340421093
2017-01-19,0.001146846999101614
2017-01-20,0.010023783107149464
2017-01-23,0.0023629479981785995
2017-01-24,0.012258479774804432
2017-01-25,0.00037243695205169125
2017-01-26,0.0016762974256498975
2017-01-27,-0.010597798362836253
2017-01-30,-9.386591090798646e-05
2017-01-31,0.011370021579620415
2017-02-01,-0.011427931576690309
2017-02-02,0.004417375253540801
2017-02-03,0.008234155405226984
2017-02-06,-0.0079814758405361
2017-02-07,0.002338947735481156
2017-02-08,0.005693427973617604
2017-02-09,0.00018543197654485866
2017-02-10,-0.005289161245278007
2017-02-13,0.0003734365751990598
2017-02-14,-0.018090518490930685
2017-02-15,-0.008261762818502216
2017-02-16,-0.012352877970800757
2017-02-17,0.009792613037147069
2017-02-21,0.0054728996776216565
2017-02-22,-0.009740456902729067
2017-02-23,0.02054035769321305
2017-02-24,0.018897830104836144
2017-02-27,-0.002040426527238015
2017-02-28,0.003624346342822493
2017-03-01,0.00037038542497258575
2017-03-02,-0.006293936130461031
2017-03-03,0.009035293668062216
2017-03-06,-0.0058159874846486215
2017-03-07,-0.0020425087916351448
2017-03-08,-0.028842218272476794
2017-03-09,-0.0038325022961899213
2017-03-10,-0.0007692126342238037
2017-03-13,0.0018448463307567664
2017-03-14,-0.007366978997645823
2017-03-15,0.020605503503407174
2017-03-16,-0.010525378987563894
2017-03-17,-0.005028543343367997
2017-03-20,0.008164221803089955
2017-03-21,-0.002603039979883648
2017-03-22,0.011308852663635571
2017-03-23,0.0025802606899776315
2017-03-24,-0.011057971133864752
2017-03-27,-0.00906111258633746
2017-03-28,0.0068092761914329
2017-03-29,0.018067509273000937
2017-03-30,0.000664387279033507
2017-03-31,0.00900998175136225
2017-04-03,-0.0018796539900296505
2017-04-04,-0.0029197974654947556
2017-04-05,0.009445078024787223
2017-04-06,0.012630850329079069
2017-04-07,0.004342508960721636
2017-04-10,0.0055198761644532635
2017-04-11,0.0010980636804394095
2017-04-12,0.004569240506481886
2017-04-13,-0.0028199789227520977
2017-04-17,0.014870822406474193
2017-04-18,0.006832145175888815
2017-04-19,0.009106947044439817
2017-04-20,0.002300395268292732
2017-04-21,-0.0035311058289941855
2017-04-24,-0.00823881672257365
2017-04-25,0.0012505833876617078
2017-04-26,-0.0077613805998404395
2017-04-27,0.0186117047761869
2017-04-28,0.013681454438175367
2017-05-01,-0.00505029046959482
2017-05-02,-0.013040598150689253
2017-05-03,-0.011172867610744541
2017-05-04,0.0032284476778348115
2017-05-05,0.017341587225318866
2017-05-08,-0.002372581164488685
2017-05-09,0.004051234766686784
2017-05-10,0.003772024654273398
2017-05-11,-0.00664150655112028
2017-05-12,0.012404057422018555
2017-05-15,0.0076470840755265
2017-05-16,-0.006381537747314314
2017-05-17,-8.689934576699976e-05
2017-05-18,-0.0047737914912059365
2017-05-19,0.0015697000548411388
2017-05-22,0.009056196873521882
2017-05-23,0.002675203363964984
2017-05-24,0.008434541709819277
2017-05-25,0.013569955481093299
2017-05-26,-0.007999345385162226
2017-05-30,0.0016128046960124376
2017-05-31,0.0016103800338373997
2017-06-01,-0.0032998673619827334
2017-06-02,0.016723092001339923
2017-06-05,-0.006762958085700488
2017-06-06,-0.0010927223817793763
2017-06-07,-0.00681637006651703
2017-06-08,-0.010760947353361972
2017-06-09,-0.029379119879290982
2017-06-12,0.012177839022242232
2017-06-13,0.01397579325255438
2017-06-14,0.01811686164116999
2017-06-15,0.0025546022845310823
2017-06-16,-0.009681605694137452
2017-06-19,-0.0005145488670543763
2017-06-20,0.009352118427062628
2017-06-21,0.012240622042564597
2017-06-22,0.011253005284728834
2017-06-23,0.0009964542605640503
2017-06-26,-0.0032353989448483667
2017-06-27,-0.029213274391311828
2017-06-28,-0.010973901682741038
2017-06-29,-0.02106472789921876
2017-06-30,0.00017695663865957556
2017-07-03,0.0031875124637736896
2017-07-05,-0.020386407969835707
2017-07-06,-0.014775092678144919
2017-07-07,0.0072238661868520015
2017-07-10,-0.0008173176511595548
2017-07-11,-0.004179159224876328
2017-07-12,0.021897914971859445
2017-07-13,0.004464250348029664
2017-07-14,-0.0006222531640985851
2017-07-17,0.002490472737838534
2017-07-18,0.002661408794215614
2017-07-19,-0.005839986146125686
2017-07-20,-0.002136146948387152
2017-07-21,0.0031219093317955693
2017-07-24,0.007024647050754673
2017-07-25,-0.007152102228748736
2017-07-26,0.00782620844111781
2017-07-27,0.007324387532347876
2017-07-28,-0.00849756016988934
2017-07-31,0.019084512813934307
2017-08-01,0.01950783027488323
2017-08-02,-0.003912054779227625
2017-08-03,-0.011781826771078752
2017-08-04,-0.0047517572468849245
2017-08-07,-0.005555583271039111
2017-08-08,-0.006895527755449771
2017-08-09,0.005625499000824208
2017-08-10,-0.013635342966893504
2017-08-11,-0.00912731966757896
2017-08-14,0.02709723387645191
2017-08-15,0.002437820392447998
2017-08-16,0.011812571713618158
2017-08-17,-0.008584189504781459
2017-08-18,-0.005455114668719063
2017-08-21,0.013755998449073825
2017-08-22,0.010219931229819013
2017-08-23,0.004335525681953278
2017-08-24,-0.0016930641465460194
2017-08-25,0.0016959354740921917
2017-08-28,-0.004824865836315917
2017-08-29,-0.0017013583166611834
2017-08-30,0.005879126977391014
2017-08-31,0.0023715373837609466
2017-09-01,-0.005323654127429411
2017-09-05,0.012488514563323783
2017-09-06,0.004279309479868099
2017-09-07,0.014537423632889235
2017-09-08,-0.006588106584444864
2017-09-11,0.044847882140159
2017-09-12,-0.009996924183318656
2017-09-13,-0.025965644497767282
2017-09-14,0.002653132279740067
2017-09-15,-0.02761927794458119
2017-09-18,-0.004167249871198653
2017-09-19,0.0013665858398159703
2017-09-20,-0.019699711927347763
2017-09-21,0.011135250688935505
2017-09-22,-0.014798474950222351
2017-09-25,-0.0025324250982611263
2017-09-26,-0.008141976832415576
2017-09-27,0.017300620313064785
2017-09-28,0.00789575372200546
2017-09-29,0.018681234060703877
2017-10-02,0.0010987138689162457
2017-10-03,-0.016545731598391122
2017-10-04,0.004721283823678979
2017-10-05,0.011618798375330863
2017-10-06,-0.0016047079771165373
2017-10-09,0.0062596266059646855
2017-10-10,0.006724828803041927
2017-10-11,0.007181099057210316
2017-10-12,0.017658597191589465
2017-10-13,-0.007902064448469859
2017-10-16,-0.00032831149300560636
2017-10-17,0.008049725117305506
2017-10-18,0.0092080791069713
2017-10-19,0.0002420373273908094
2017-10-20,-0.003955335050122577
2017-10-23,-0.025690626550808116
2017-10-24,0.008068191502677902
2017-10-25,0.014770236680611282
2017-10-26,-0.058302041557517614
2017-10-27,0.006389542565876871
2017-10-30,0.008923265020129856
2017-10-31,0.0072283610555796685
2017-11-01,-0.012664448132708617
2017-11-02,0.015649193579092335
2017-11-03,0.0024415078918529343
2017-11-06,0.023265401993274537
2017-11-07,0.0014775349156013196
2017-11-08,0.012212292033861871
2017-11-09,-0.01020231747265754
2017-11-10,-0.011371293138672356
2017-11-13,0.01530829743665918
2017-11-14,0.0001630064688045163
2017-11-15,-0.020942061337840823
2017-11-16,0.0009987129901389835
2017-11-17,-0.01795923080404327
2017-11-20,-0.005926857140920894
2017-11-21,0.007409963317047019
2017-11-22,-0.009046268770472654
2017-11-24,0.0028153713591001495
2017-11-27,0.004423882701477977
2017-11-28,0.003981077613936623
2017-11-29,-0.012992396769893388
2017-11-30,-0.0024789121419999116
2017-12-01,0.01808062728937876
2017-12-04,-0.06918598041354063
2017-12-05,0.02197299026805344
2017-12-06,-0.0033625635476970395
2017-12-07,0.013317181067135087
2017-12-08,0.005869850644112606
2017-12-11,0.0012193731836203092
2017-12-12,-0.00043494760957252243
2017-12-13,0.0035685229110404837
2017-12-14,0.007780664229413592
2017-12-15,-0.007026884659404931
2017-12-18,-0.0031451219914019335
2017-12-19,-0.020333130721085002
2017-12-20,-0.012166657728646668
2017-12-21,-0.01005256469739746
2017-12-22,0.015277546251655671
2017-12-26,0.005496532372467833
2017-12-27,0.00815512534948759
2017-12-28,0.013599731881749566
2017-12-29,-0.0011399149167575784
2018-01-02,-0.010886904267617292
2018-01-03,0.009142648735862346
2018-01-04,-0.012402318353844088
2018-01-05,0.006412551225894569
2018-01-08,0.010177177069566001
2018-01-09,-0.013578696290046599
2018-01-10,-0.027175667254571656
2018-01-11,-0.014606708385536238
2018-01-12,-0.020011057539755295
2018-01-16,0.016071100185772513
2018-01-17,-0.004372967182477372
2018-01-18,-0.0004671617821039309
2018-01-19,0.0031786859074731666
2018-01-22,0.019012145751983622
2018-01-23,0.016187858307496583
2018-01-24,-0.002340012571415362
2018-01-25,0.0050518209171386275
2018-01-26,0.0021543871764433398
2018-01-29,-0.03833399261310355
2018-01-30,-0.007544272233820815
2018-01-31,0.05058188253489937
2018-02-01,-0.03546218061262374
2018-02-02,-0.002500306299700217
2018-02-05,-0.03138059005604521
2018-02-06,0.001629550553214898
2018-02-07,-0.003158065389580633
2018-02-08,-0.050014391225439714
2018-02-09,0.03284154524071692
2018-02-12,0.027785812933989407
2018-02-13,0.0006664370888207483
2018-02-14,0.0014269665329424974
2018-02-15,0.0017099386969487984
2018-02-16,-0.030820380331201602
2018-02-20,-0.025635871283133715
2018-02-21,-0.016368864304579622
2018-02-22,0.029402803431218816
2018-02-23,0.013587156860014105
2018-02-26,-0.006066626948230569
2018-02-27,-0.012600764395632513
2018-02-28,0.0033897533604887453
2018-03-01,-0.0172892286639984
2018-03-02,-0.006875675866614528
2018-03-05,0.02178797526551901
2018-03-06,0.008170416171055406
2018-03-07,0.018580809345080107
2018-03-08,0.006403998097868069
2018-03-09,-0.005592194466979006
2018-03-12,0.011731784119545008
2018-03-13,0.01255407611577386
2018-03-14,0.007835350188942325
2018-03-15,-0.0013270856513140084
2018-03-16,0.009873370633936451
2018-03-19,-0.015229436831784793
2018-03-20,0.0021000754109030684
2018-03-21,-0.015242544876638564
2018-03-22,-0.004449836071934166
2018-03-23,-0.0059277307435912086
2018-03-26,-0.0019548303883880624
2018-03-27,0.005974180242285021
2018-03-28,0.022685299455465824
2018-03-29,0.0032368244083587072
2018-04-02,-0.0232491042753189
2018-04-03,0.0008745951129824903
2018-04-04,0.01533688622517948
2018-04-05,0.005831769574055956
2018-04-06,-0.008649566293067013
2018-04-09,0.0007669758917179248
2018-04-10,-0.008622195627481899
2018-04-11,0.010340089397967267
2018-04-12,-0.03405069379883441
2018-04-13,0.014357721480176444
2018-04-16,0.007321459363496707
2018-04-17,0.012791898172360039
2018-04-18,-0.0037316121177599637
2018-04-19,-0.009124079321825018
2018-04-20,-0.008238731317316672
2018-04-23,-0.0051798055505012375
2018-04-24,-0.0037334040484739983
2018-04-25,0.0005918673395175489
2018-04-26,0.020005798922694717
2018-04-27,0.04154602108685457
2018-04-30,-0.01957340869453894
2018-05-01,-0.00643411323514731
2018-05-02,0.0031427359860261017
