Date,AWK
2015-04-15,-0.0014812843512316265
2015-04-16,-0.0011124602194640953
2015-04-17,-0.005011948856817772
2015-04-20,0.009701605631981636
2015-04-21,-0.004434733681032088
2015-04-22,0.007052492940072819
2015-04-23,0.006819064401015984
2015-04-24,0.015010403156857643
2015-04-27,-0.01514893797167971
2015-04-28,0.007873881434629304
2015-04-29,0.00018193880763228698
2015-04-30,-0.00962763477732631
2015-05-01,-0.00403536178407482
2015-05-04,0.005893063832218104
2015-05-05,-0.021237854401621514
2015-05-06,-0.0074820989047762465
2015-05-07,0.005121817407753637
2015-05-08,-0.00018881439754325768
2015-05-11,-0.0049075682926172925
2015-05-12,-0.004931771297061238
2015-05-13,-0.004384401020830375
2015-05-14,0.014551350418374964
2015-05-15,0.012455025580770274
2015-05-18,0.003914167956164727
2015-05-19,-0.0037132283760897833
2015-05-20,-0.004099981595791502
2015-05-21,-0.0009354297165982128
2015-05-22,-0.008990596378624538
2015-05-26,-0.001700937164160643
2015-05-27,0.007383607469714892
2015-05-28,-0.009396903931279454
2015-05-29,0.003035410962229479
2015-06-01,-0.00037813590204316405
2015-06-02,-0.010785152971801382
2015-06-03,-0.011476788124538784
2015-06-04,0.0007738649629818184
2015-06-05,-0.017981087091808234
2015-06-08,0.005709608074125461
2015-06-09,-0.001566091110516754
2015-06-10,-0.004706187242443205
2015-06-11,0.0033494029551111026
2015-06-12,-0.008442871863090895
2015-06-15,-0.01544562744722855
2015-06-16,-0.0074419693002361065
2015-06-17,0.004458149741729978
2015-06-18,0.017752704552969956
2015-06-19,-0.0027751130161633997
2015-06-22,-0.0005965256177167255
2015-06-23,-0.005170826890508851
2015-06-24,-0.006397393931880324
2015-06-25,-0.00663980439263645
2015-06-26,0.0066841860807365094
2015-06-29,-0.015492659649128049
2015-06-30,-0.00613141475197887
2015-07-01,0.011104119786887745
2015-07-02,0.013829527808468134
2015-07-06,0.007221670116233092
2015-07-07,0.017327337701144252
2015-07-08,0.0019574779899240724
2015-07-09,-0.019538526836923698
2015-07-10,0.012156286762684987
2015-07-13,0.0039378555407108
2015-07-14,0.003921955864586879
2015-07-15,0.0011720897098388416
2015-07-16,0.010341684271073737
2015-07-17,-0.00907691555575496
2015-07-20,0.0009743517219409359
2015-07-21,-0.011682371200670394
2015-07-22,0.007486514591482862
2015-07-23,-0.013687897477050681
2015-07-24,0.009912767499209663
2015-07-27,0.013152581335809765
2015-07-28,-0.0025190552139636724
2015-07-29,0.0044677755619688675
2015-07-30,-0.0023202483236685056
2015-07-31,0.006202346312006668
2015-08-03,0.003274844542058064
2015-08-04,-0.016320685851078154
2015-08-05,0.007222166115059991
2015-08-06,0.009949653974211436
2015-08-07,0.010430446741956256
2015-08-10,-0.0009559313620717269
2015-08-11,0.016456397175997894
2015-08-12,0.011671344736098765
2015-08-13,0.008188044602831734
2015-08-14,0.0020300044224974556
2015-08-17,0.007183854512444521
2015-08-18,-0.0009145822394653891
2015-08-19,0.0031114836670671497
2015-08-20,-0.011130908751984414
2015-08-21,-0.003137256232730423
2015-08-24,-0.03868935414058594
2015-08-25,-0.01116886623538449
2015-08-26,0.015384506572921897
2015-08-27,0.01917920040756682
2015-08-28,-0.0024463245999449823
2015-08-31,-0.020184991435035715
2015-09-01,-0.016942455661642652
2015-09-02,0.0068547937637430945
2015-09-03,0.015560867546176693
2015-09-04,-0.021068747298395918
2015-09-08,0.01134841862419722
2015-09-09,-0.009286460807431896
2015-09-10,-0.0019527504766966297
2015-09-11,0.016630854961876107
2015-09-14,0.005389080098741061
2015-09-15,0.004593860765915725
2015-09-16,0.006859762373843781
2015-09-17,0.0090837454932986
2015-09-18,0.003375891081686344
2015-09-21,0.0033645327854616713
2015-09-22,-0.001862555433248425
2015-09-23,0.005972191607442223
2015-09-24,0.008719762660194252
2015-09-25,0.009564098314635228
2015-09-28,-0.014574488489174309
2015-09-29,0.0018489469654627833
2015-09-30,0.01642359576394048
2015-10-01,0.0034493894104155043
2015-10-02,0.0065135687982187385
2015-10-05,0.007909527762103519
2015-10-06,-0.00802579075992349
2015-10-07,-0.004854435136618207
2015-10-08,0.026919796107707006
2015-10-09,0.0005278314200589662
2015-10-12,0.010198602752620411
2015-10-13,0.004177575736915351
2015-10-14,-0.009533826128582223
2015-10-15,0.018725807684416784
2015-10-16,0.0029206761695854677
2015-10-19,0.009763461436240961
2015-10-20,-0.005937099808239421
2015-10-21,-0.011263213199348643
2015-10-22,0.008975359240108505
2015-10-23,-0.014197976782017396
2015-10-26,0.00989052488290576
2015-10-27,-0.004639081526788602
2015-10-28,-0.003452375463350199
2015-10-29,-0.011259349676756014
2015-10-30,0.004905284295309897
2015-11-02,-0.0008716907450262434
2015-11-03,0.007328718871595585
2015-11-04,0.004330758009668534
2015-11-05,0.009541960370507807
2015-11-06,-0.04725909531098926
2015-11-09,0.006313146093591904
2015-11-10,0.015056463992781932
2015-11-11,0.0045912374986654125
2015-11-12,-0.007382829841353411
2015-11-13,-0.008145750887014969
2015-11-16,0.014640166722153625
2015-11-17,-0.01372523962894634
2015-11-18,0.018019923564095208
2015-11-19,0.0036801362033258567
2015-11-20,0.002270004891942401
2015-11-23,0.0012194194639729705
2015-11-24,-0.010266195981254223
2015-11-25,0.002461215427902008
2015-11-27,0.018063646130668243
2015-11-30,-0.004995247794901236
2015-12-01,0.0019042532357707032
2015-12-02,-0.012441625952617108
2015-12-03,0.004549382568942439
2015-12-04,0.010451029427990921
2015-12-07,0.006723065391332161
2015-12-08,0.0008562335303585744
2015-12-09,-0.009238879327284177
2015-12-10,-0.019685433666163155
2015-12-11,-0.0008809788904802218
2015-12-14,0.0
2015-12-15,0.008286231291699142
2015-12-16,0.027976945815185728
2015-12-17,0.008505147205786434
2015-12-18,0.004385100755488924
2015-12-21,-0.021494543342165273
2015-12-22,0.01304267141619686
2015-12-23,0.009148026142349552
2015-12-24,0.004364642901641735
2015-12-28,0.013036873961352669
2015-12-29,-0.00016521372593525374
2015-12-30,-0.002475070740279084
2015-12-31,-0.01157992140233155
2016-01-04,0.00953972474570186
2016-01-05,-0.0028179696328767267
2016-01-06,-0.0043227839786496025
2016-01-07,-0.007513695553084232
2016-01-08,0.0038693299376706403
2016-01-11,0.009720101219874433
2016-01-12,-0.0009957642659521593
2016-01-13,-0.001661236023992041
2016-01-14,0.013146880315038967
2016-01-15,-0.006570456914121614
2016-01-19,0.008763361505986111
2016-01-20,-0.006392326212095734
2016-01-21,-0.006103831941361548
2016-01-22,0.03634846788313206
2016-01-25,-0.016015353518496367
2016-01-26,0.014811414503363096
2016-01-27,0.0014432289625683214
2016-01-28,0.016175725176703404
2016-01-29,0.02301007101630992
2016-02-01,0.0018491166704466266
2016-02-02,0.005074385122090019
2016-02-03,0.0079557813094695
2016-02-04,-0.02456493012409
2016-02-05,-0.0032847815882679487
2016-02-08,0.00894521882969923
2016-02-09,0.022243138788054395
2016-02-10,0.014607428978346881
2016-02-11,-0.008998372976337765
2016-02-12,-0.015133074950335335
2016-02-16,0.0010758353915261143
2016-02-17,-0.006753960013893612
2016-02-18,0.016998766876403115
2016-02-19,-0.0006077761493494815
2016-02-22,0.007602340555821874
2016-02-23,0.006035847613475198
2016-02-24,0.0003000021959695953
2016-02-25,0.020393076588745673
2016-02-26,-0.04761222932738274
2016-02-29,0.00015420078218664202
2016-03-01,0.007405266189971282
2016-03-02,0.052986256078838556
2016-03-03,-0.012507391936875556
2016-03-04,-0.0004414832471069108
2016-03-07,-0.00780932416061042
2016-03-08,0.015295749627715516
2016-03-09,0.004680150273416617
2016-03-10,-0.006696673837497946
2016-03-11,-0.0017586578463888447
2016-03-14,-0.0016150933591919658
2016-03-15,0.008676331403082882
2016-03-16,0.004519768843020522
2016-03-17,0.015529551913068929
2016-03-18,-0.028011857026104092
2016-03-21,-0.006763496373565769
2016-03-22,0.000887945002334245
2016-03-23,-0.0008871572554830509
2016-03-24,0.001184240780099266
2016-03-28,-0.007245416108379699
2016-03-29,0.02353277149328692
2016-03-30,-0.0016004263039712807
2016-03-31,0.004663977761562466
2016-04-01,0.008269236046175354
2016-04-04,0.0017265210538615072
2016-04-05,-0.008187542315548635
2016-04-06,0.006517358144557672
2016-04-07,0.004316466186722101
2016-04-08,0.008309409709664761
2016-04-11,-0.003978372260314611
2016-04-12,0.004136892007861492
2016-04-13,0.0
2016-04-14,0.0007104011434628799
2016-04-15,0.011640810534615964
2016-04-18,0.006174735540750431
2016-04-19,0.006973837045422648
2016-04-20,-0.018282708790618885
2016-04-21,-0.03696387843736337
2016-04-22,0.014356825373649684
2016-04-25,0.022530370259856047
2016-04-26,0.008616086881412688
2016-04-27,0.010642353850847774
2016-04-28,0.0030484697107935332
2016-04-29,0.005111024434608646
2016-05-02,0.01965418964516119
2016-05-03,-0.003505082347954769
2016-05-04,0.007033899816543343
2016-05-05,-0.011812566991245665
2016-05-06,0.01120239284322433
2016-05-09,0.003647679530292436
2016-05-10,0.002961478131566997
2016-05-11,0.00013399714641337823
2016-05-12,0.005636232101985383
2016-05-13,-0.0030692610224676287
2016-05-16,0.006558517810821618
2016-05-17,-0.024866782622338324
2016-05-18,-0.00940951376025334
2016-05-19,0.01046270215237044
2016-05-20,0.00013590026436771652
2016-05-23,-0.0035415541636247827
2016-05-24,0.011346597798658653
2016-05-25,-0.009462163758331532
2016-05-26,0.009552551565554568
2016-05-27,0.0018920291644362042
2016-05-31,-0.000269587628582868
2016-06-01,0.015384680192133349
2016-06-02,-0.0005318705989977301
2016-06-03,0.016755379994452202
2016-06-06,-0.008239661417915434
2016-06-07,0.0018464670768854052
2016-06-08,0.009740709828816696
2016-06-09,0.009906934146222124
2016-06-10,0.00038785854433331934
2016-06-13,0.0020645080548384875
2016-06-14,0.00463533993793841
2016-06-15,-0.002691694676402845
2016-06-16,0.011181536331301256
2016-06-17,-0.006481954871482065
2016-06-20,-0.007291973146519859
2016-06-21,0.007087514150135421
2016-06-22,0.0014074574987081867
2016-06-23,0.008688953790169762
2016-06-24,0.012541383114371252
2016-06-27,0.022269683711109156
2016-06-28,0.005017365674849561
2016-06-29,0.002435781976579454
2016-06-30,0.026603310848194672
2016-07-01,-0.004851344729507656
2016-07-05,0.007847823212631777
2016-07-06,-0.008140893770116064
2016-07-07,-0.017723125945248275
2016-07-08,0.009445294773090085
2016-07-11,-0.007197560856747831
2016-07-12,-0.01776238003691888
2016-07-13,0.008734045358224085
2016-07-14,-0.003292588184395928
2016-07-15,-0.0017131169518097566
2016-07-18,-0.0017153914045461294
2016-07-19,0.003314709199806476
2016-07-20,-0.0015910961502138
2016-07-21,-0.0053927984610824264
2016-07-22,0.020825751778097645
2016-07-25,-0.00012035922094166818
2016-07-26,-0.00724394125369765
2016-07-27,-0.009242553176506685
2016-07-28,0.007242041622498974
2016-07-29,0.006336912864746802
2016-08-01,0.0031482855073685645
2016-08-02,-0.009294964735949707
2016-08-03,-0.010966482526774568
2016-08-04,-0.007983083029012628
2016-08-05,-0.020835358208178723
2016-08-08,-0.01057629656456549
2016-08-09,0.0011591099325423126
2016-08-10,0.004759545358866912
2016-08-11,-0.003584946384338372
2016-08-12,-0.0008996636125931934
2016-08-15,-0.015688974171054526
2016-08-16,-0.01319562107007044
2016-08-17,0.018932523419133984
2016-08-18,0.005717502773969985
2016-08-19,-0.012403231742443621
2016-08-22,0.0024854570249563945
2016-08-23,-0.001826916872990525
2016-08-24,-0.003006125044535013
2016-08-25,0.0001303763412288106
2016-08-26,-0.019273700072902078
2016-08-29,0.008422377915041412
2016-08-30,-0.01855981007744556
2016-08-31,-0.0005404386488389035
2016-09-01,-0.008514457384929286
2016-09-02,0.019628753761380402
2016-09-06,0.01470597619385594
2016-09-07,0.0013180167478779037
2016-09-08,-0.0035529419515905047
2016-09-09,-0.04278405396923446
2016-09-12,0.013795520917341708
2016-09-13,-0.007212189191630136
2016-09-14,0.004249224821511355
2016-09-15,0.006141509770815512
2016-09-16,0.00827450091472981
2016-09-19,0.011435716809756746
2016-09-20,-0.0003991438292987315
2016-09-21,0.021556860681049228
2016-09-22,0.007685216750281443
2016-09-23,-0.011246191761748903
2016-09-26,0.002484421297381134
2016-09-27,-0.006911915505294686
2016-09-28,0.0010503128349861335
2016-09-29,-0.016397566908308514
2016-09-30,-0.0018672992971549007
2016-10-03,-0.010422420197845672
2016-10-04,-0.029030331054194947
2016-10-05,-0.010290588778902432
2016-10-06,0.000421506659166182
2016-10-07,-0.007865483833694786
2016-10-10,0.01047572841588984
2016-10-11,-0.012468017117761576
2016-10-12,0.011348968500334511
2016-10-13,0.006592656818464215
2016-10-14,-0.00041753912829201045
2016-10-17,0.00013861008361981675
2016-10-18,0.009478912752086455
2016-10-19,-0.010494005366353809
2016-10-20,0.001255810282601022
2016-10-21,-0.002230009477210748
2016-10-24,0.0069837493898787795
2016-10-25,0.007630089388738881
2016-10-26,-0.0017897718555399678
2016-10-27,-0.002620477081211936
2016-10-28,0.002903628233970945
2016-10-31,0.020819035923619333
2016-11-01,-0.013370965737892426
2016-11-02,-0.007666596353729682
2016-11-03,-0.005517959894128177
2016-11-04,-0.02080688160931332
2016-11-07,0.0161645499927503
2016-11-08,0.014996542644432953
2016-11-09,-0.0023473134538918305
2016-11-10,-0.0168859539274816
2016-11-11,0.0035196575484692794
2016-11-14,-0.009399480727152909
2016-11-15,0.014303763776442713
2016-11-16,0.004607667814148675
2016-11-17,-0.0022237007744512205
2016-11-18,0.0005572109529792257
2016-11-21,0.008492002106133212
2016-11-22,0.023468143945666098
2016-11-23,-0.022255567546876964
2016-11-25,0.02579663207392935
2016-11-28,0.007262094048346324
2016-11-29,0.014419293130819133
2016-11-30,-0.04619644799968303
2016-12-01,-0.010348792925129469
2016-12-02,0.011154344228878399
2016-12-05,0.0
2016-12-06,-0.0041367365028919245
2016-12-07,0.006092577508151509
2016-12-08,0.005367431945306311
2016-12-09,-0.0004108071717121575
2016-12-12,0.009860479780747333
2016-12-13,0.005560149244928425
2016-12-14,-0.029804929596266905
2016-12-15,0.0005560492473724032
2016-12-16,0.012503937348891991
2016-12-19,0.005899921838327105
2016-12-20,-0.0016369121990160718
2016-12-21,-0.005328503648272642
2016-12-22,-0.004945446034860468
2016-12-23,0.0070404926483744745
2016-12-27,0.0017820320162829084
2016-12-28,-0.015052112187209032
2016-12-29,0.010280851983185624
2016-12-30,-0.004950332834924742
2017-01-03,-0.0015202437540017266
2017-01-04,0.007750789424219917
2017-01-05,0.0016480302071202324
2017-01-06,-0.001233712634868267
2017-01-09,-0.020456115158876242
2017-01-10,-0.008829549388708724
2017-01-11,-0.0021209498774854563
2017-01-12,0.0017003409059750396
2017-01-13,0.0018389408896739567
2017-01-17,0.017649837519922995
2017-01-18,0.007354566628468229
2017-01-19,-0.010055101874366978
2017-01-20,0.0008349171227748364
2017-01-23,-0.002224754365087289
2017-01-24,0.0019508133423176144
2017-01-25,-0.0026419460508836368
2017-01-26,0.006552914938008136
2017-01-27,0.0016626808982920238
2017-01-30,-0.005532037565080916
2017-01-31,0.0212767720023479
2017-02-01,-0.02233102370412776
2017-02-02,0.01657357408274507
2017-02-03,-0.0028228474093298095
2017-02-06,-0.0044197658135197715
2017-02-07,0.0
2017-02-08,0.01165220836641545
2017-02-09,-0.0010965594294640724
2017-02-10,0.008373143330854704
2017-02-13,-0.0032670352269488223
2017-02-14,-0.0055994712668721025
2017-02-15,0.002746864527246151
2017-02-16,0.005889431322233962
2017-02-17,0.005037831212722388
2017-02-21,0.0077228328757883435
2017-02-22,0.007260042519640075
2017-02-23,0.008675902723306761
2017-02-24,0.009659943159739726
2017-02-27,0.0019656682588786722
2017-02-28,0.02027489381921388
2017-03-01,-0.004358666568862857
2017-03-02,0.002317401627482951
2017-03-03,-0.006423666607741629
2017-03-06,-0.0005169299752321166
2017-03-07,-0.005303981981333861
2017-03-08,-0.018467680776274698
2017-03-09,-0.0025179687055328914
2017-03-10,0.008501468744387841
2017-03-13,0.0022395112564259634
2017-03-14,-0.0010514293852786905
2017-03-15,0.01591888965126209
2017-03-16,-0.019165821762912594
2017-03-17,0.006073214867950982
2017-03-20,-0.0035435250202831003
2017-03-21,0.007375047608875418
2017-03-22,0.008759632659814276
2017-03-23,-0.00868356779574686
2017-03-24,0.007844428029146755
2017-03-27,-0.0032430812705553924
2017-03-28,0.00455529506078256
2017-03-29,-0.0002589671563143492
2017-03-30,-0.0022030036192037805
2017-03-31,0.009999987268534793
2017-04-03,-0.008101039476595795
2017-04-04,0.007519306890543254
2017-04-05,0.007333957664219737
2017-04-06,-0.004471037971323311
2017-04-07,-0.0005128361106143675
2017-04-10,0.0015404417733029252
2017-04-11,0.0035891403517107623
2017-04-12,0.006640309997228533
2017-04-13,-0.003171447676710182
2017-04-17,0.007509263936057442
2017-04-18,0.004295357775731201
2017-04-19,-0.0022644386832042507
2017-04-20,-0.001890940485035797
2017-04-21,0.016925530390432764
2017-04-24,0.0032294054557624463
2017-04-25,0.0024761021004553463
2017-04-26,-0.009139312018434653
2017-04-27,0.0022439469472779194
2017-04-28,-0.008083552467226363
2017-05-01,-0.009654282536847303
2017-05-02,0.00151918517067684
2017-05-03,-0.0126441276099446
2017-05-04,-0.025997286791191287
2017-05-05,0.012817401058679012
2017-05-08,-0.0010439396101870058
2017-05-09,-0.01658606832781684
2017-05-10,0.005046379052611627
2017-05-11,0.0005290115262661654
2017-05-12,0.007791535420348827
2017-05-15,0.002490084216056232
2017-05-16,-0.00849687252837028
2017-05-17,-0.003955186706084524
2017-05-18,-0.003970774983472203
2017-05-19,0.00810610054575922
2017-05-22,0.006722814974112978
2017-05-23,0.0026188378953273528
2017-05-24,0.00613819411865224
2017-05-25,0.008956645298250354
2017-05-26,-0.0025731308162325606
2017-05-30,0.003095585463234851
2017-05-31,0.0052719719931617615
2017-06-01,0.007930781453952873
2017-06-02,0.0025376279051767536
2017-06-05,-0.0024049586294597747
2017-06-06,-0.0007612145280723182
2017-06-07,0.0077457166935308575
2017-06-08,-0.008442120834305622
2017-06-09,0.0072432966018030065
2017-06-12,0.005551367373189509
2017-06-13,0.006022603450093866
2017-06-14,0.014217942928765215
2017-06-15,0.009100317272669578
2017-06-16,0.006945831631347321
2017-06-19,-0.01573283196554398
2017-06-20,-0.0004919339402371659
2017-06-21,-0.007134426226647728
2017-06-22,0.00483146867157358
2017-06-23,0.00036991489989679494
2017-06-26,0.000986293514218639
2017-06-27,-0.014037832161266972
2017-06-28,-0.005245205670101227
2017-06-29,-0.019460196585383227
2017-06-30,-0.0019205069711599743
2017-07-03,0.001539339186196198
2017-07-05,-0.0020491084249186775
2017-07-06,-0.003979416091351329
2017-07-07,0.0020620907520998433
2017-07-10,0.001414499238539424
2017-07-11,-0.001540920811470392
2017-07-12,0.009903338291805897
2017-07-13,-0.009678867448539186
2017-07-14,0.011316791965434447
2017-07-17,0.0086470253022215
2017-07-18,0.00441263138506276
2017-07-19,0.004392911786797127
2017-07-20,0.01224719783280448
2017-07-21,0.011357947564424764
2017-07-24,-0.012084996248599489
2017-07-25,-0.0021006965040716308
2017-07-26,0.007305619284938114
2017-07-27,-0.006760494371776171
2017-07-28,0.003093518959831565
2017-07-31,0.000616795722703678
2017-08-01,0.0034528670044435827
2017-08-02,0.007618166164958362
2017-08-03,-0.01646303735882182
2017-08-04,0.00533125623193631
2017-08-07,0.008988176312322071
2017-08-08,-0.000983095248080379
2017-08-09,0.004550964456268014
2017-08-10,-0.003917770233498374
2017-08-11,-0.007866467460153848
2017-08-14,0.007556900199114258
2017-08-15,0.005286950908960364
2017-08-16,-0.002078976511837305
2017-08-17,-0.0031867948216529607
2017-08-18,0.0013525363418229741
2017-08-21,0.007858633829727069
2017-08-22,0.001340284948899928
2017-08-23,-0.004745510185269364
2017-08-24,-0.001588875970526038
2017-08-25,0.0035505297392097734
2017-08-28,0.00048791396012881627
2017-08-29,-0.0078043220959184145
2017-08-30,-0.006268674255506812
2017-08-31,0.0006185383469774486
2017-09-01,-0.0008653093690862423
2017-09-05,-0.00012373827064304788
2017-09-06,0.00037115162094814025
2017-09-07,0.008039689434841346
2017-09-08,0.00564386876425127
2017-09-11,0.011713163410714378
2017-09-12,-0.014109924109724115
2017-09-13,-0.004770405361462671
2017-09-14,0.011184444026720808
2017-09-15,0.0049838278602496455
2017-09-18,-0.005321807870020234
2017-09-19,0.0009727198727635944
2017-09-20,0.0009716674666575553
2017-09-21,-0.007402508255544671
2017-09-22,0.002934322231521236
2017-09-25,0.005485582484155316
2017-09-26,-0.0024249375586865574
2017-09-27,-0.01555638261472092
2017-09-28,0.0013579375812573513
2017-09-29,-0.002465787417068155
2017-10-02,0.010629225792561758
2017-10-03,-0.0002447394764991673
2017-10-04,0.009296550777693868
2017-10-05,0.004848218842109953
2017-10-06,-0.0016890883805548151
2017-10-09,0.005316342689546616
2017-10-10,0.010335211222818774
2017-10-11,0.00440092674501158
2017-10-12,0.0078162235391257
2017-10-13,-0.000940236526696614
2017-10-16,0.0022351633331134657
2017-10-17,0.009622910824946596
2017-10-18,0.0022087172155071944
2017-10-19,0.011830244663715517
2017-10-20,0.005960407510865684
2017-10-23,-0.0003416002812398622
2017-10-24,-0.010372855585002116
2017-10-25,0.0012669081082727907
2017-10-26,0.0064420881196567414
2017-10-27,0.00205723710043193
2017-10-30,0.0010265570840788385
2017-10-31,0.0
2017-11-01,-0.006266993332613713
2017-11-02,0.025685112301256474
2017-11-03,-0.007713591193865388
2017-11-06,-0.0016904472341880972
2017-11-07,0.0156870032708587
2017-11-08,0.00266664758955093
2017-11-09,-0.005733325683686341
2017-11-10,-0.006382443919534464
2017-11-13,0.008790024201059232
2017-11-14,0.013292869142573105
2017-11-15,-0.009811354063258282
2017-11-16,-0.0014473884842299833
2017-11-17,-0.007469925701094171
2017-11-20,-0.007189646971479169
2017-11-21,0.002262979225411632
2017-11-22,0.0009034055763761373
2017-11-24,0.0009018970138177096
2017-11-27,0.005183807154498732
2017-11-28,0.004147942086681455
2017-11-29,0.0087084727332285
2017-11-30,0.013392205581267858
2017-12-01,-0.0037130962873639373
2017-12-04,0.0010960214076425334
2017-12-05,-0.007227186797230001
2017-12-06,0.003088358605962238
2017-12-07,0.0015392319267439891
2017-12-08,0.004831142787933729
2017-12-11,0.007976323416512887
2017-12-12,-0.0317613131643627
2017-12-13,0.006829442818823583
2017-12-14,0.004670141824391516
2017-12-15,0.005201915032343241
2017-12-18,-0.0036335360256377625
2017-12-19,-0.016466035829864167
2017-12-20,0.0038201959903478855
2017-12-21,0.004029612334312649
2017-12-22,0.009030386199859075
2017-12-26,-0.000994719788744991
2017-12-27,0.004645029541669343
2017-12-28,0.008586722690521187
2017-12-29,-0.0014191440520328058
2018-01-02,-0.026341279359543
2018-01-03,-0.0070725489658853835
2018-01-04,-0.009496871002398821
2018-01-05,-0.009816203103422128
2018-01-08,0.008645344734968363
2018-01-09,-0.009028471345542521
2018-01-10,-0.011648442950857874
2018-01-11,-0.011201395024069916
2018-01-12,-0.046141043982781516
2018-01-16,0.01719665996368347
2018-01-17,0.003527003718991617
2018-01-18,-0.0012121464909679025
2018-01-19,0.007280746647530645
2018-01-22,-0.0006024226995750004
2018-01-23,0.014946887435566492
2018-01-24,-0.005344136021785295
2018-01-25,0.009313330073185577
2018-01-26,0.004850290638346966
2018-01-29,-0.014127664641272464
2018-01-30,-0.007523245222630814
2018-01-31,0.0007219106865281599
2018-02-01,-0.01599133740980907
2018-02-02,-0.007575933928398837
2018-02-05,-0.02954904005019854
2018-02-06,0.0070783821470925545
2018-02-07,-0.012664453746789262
2018-02-08,-0.02437150097183327
2018-02-09,0.024717258863432345
2018-02-12,-0.00025648058882299374
2018-02-13,0.01090843311351497
2018-02-14,-0.005585667448511522
2018-02-15,0.01761774120665449
2018-02-16,0.00991100354649177
2018-02-20,-0.008074819661239907
2018-02-21,-0.012523078225409323
2018-02-22,-0.0013954148786955445
2018-02-23,0.024003419600838738
2018-02-26,0.0021082723777434698
2018-02-27,-0.010396186051166767
2018-02-28,-0.007503858690452447
2018-03-01,-0.0026457946413057654
2018-03-02,-0.003411705877212623
2018-03-05,0.01660797536659331
2018-03-06,-0.006235151451788434
2018-03-07,0.006148684027974971
2018-03-08,0.007732583361842904
2018-03-09,0.006931042894603001
2018-03-12,0.010323981593491904
2018-03-13,-0.017639826225921418
2018-03-14,0.005573077658080905
2018-03-15,0.0033246045256436485
2018-03-16,0.008469737995853821
2018-03-19,-0.007789858557827101
2018-03-20,-0.001226728081274553
2018-03-21,-0.007000755968807115
2018-03-22,-0.008657933841564103
2018-03-23,-0.011478676659424814
2018-03-26,0.008078268455909754
2018-03-27,0.010266406317142485
2018-03-28,0.006196515911440326
2018-03-29,0.011577962309611944
2018-04-02,-0.01132337732462052
2018-04-03,-0.0004929044559078832
2018-04-04,0.000493147530523208
2018-04-05,0.011206558694456081
2018-04-06,-0.002313833458872039
2018-04-09,0.00268549573253396
2018-04-10,-0.0041391378013608815
2018-04-11,0.00012181515036702173
2018-04-12,-0.014178794746937173
2018-04-13,0.0026034740997478156
2018-04-16,0.021766147593949237
2018-04-17,0.017550259266274848
2018-04-18,-0.00463903116569242
2018-04-19,-0.00023899174288743996
2018-04-20,0.0001194200486427377
2018-04-23,0.007290641936586573
2018-04-24,0.005813820348423038
2018-04-25,-0.0002360217630403838
2018-04-26,0.013451470311375946
2018-04-27,0.010362095296584162
2018-04-30,-0.002304443110023091
2018-05-01,0.000577365807840069
2018-05-02,-0.004617370094063156
2018-05-03,-0.010900946767507524
