Date,MO
2015-04-30,-0.0029882691547121754
2015-05-01,0.012187873255007364
2015-05-04,0.00039453999388472383
2015-05-05,-0.006511548966469327
2015-05-06,0.006554227137411939
2015-05-07,0.011050078624490256
2015-05-08,0.01814976687088321
2015-05-11,-0.01590955655739046
2015-05-12,-0.0037009052153602617
2015-05-13,-0.0029326969250534907
2015-05-14,0.031372560423067686
2015-05-15,0.004182482785444197
2015-05-18,-0.0164711522499571
2015-05-19,-0.003272136270569659
2015-05-20,0.00038614937400560656
2015-05-21,-0.0030888614536558334
2015-05-22,-0.007939498870467965
2015-05-26,0.0009760633260795792
2015-05-27,0.010725576408995297
2015-05-28,-0.004051908261088699
2015-05-29,-0.008136355089319536
2015-06-01,0.0
2015-06-02,-0.011132714346334338
2015-06-03,-0.00553056802247176
2015-06-04,-0.00933433752594548
2015-06-05,-0.03348040142617248
2015-06-08,0.0022817462072217687
2015-06-09,0.00496674983842782
2015-06-10,0.013591574028829712
2015-06-11,-0.0075976129772349354
2015-06-12,-0.006000491546179876
2015-06-15,-0.010407997312705475
2015-06-16,0.01009699601038605
2015-06-17,0.0112450105994919
2015-06-18,0.018533932139498166
2015-06-19,-0.002830719334689702
2015-06-22,0.00952968122728004
2015-06-23,-0.014259528412409295
2015-06-24,-0.00224161250800492
2015-06-25,0.0038803774034088523
2015-06-26,0.00650913285163357
2015-06-29,-0.016370253033641258
2015-06-30,0.004930792978901755
2015-07-01,0.00388528821912848
2015-07-02,-0.0022407739725346376
2015-07-06,0.01796293116662051
2015-07-07,0.03629393467591968
2015-07-08,-0.012577266343355098
2015-07-09,-0.0015674186259998502
2015-07-10,0.007066112768941979
2015-07-13,0.0003893585714329628
2015-07-14,0.00038956436327231003
2015-07-15,-0.0023369760431558584
2015-07-16,0.032793301621856674
2015-07-17,0.005859355364831176
2015-07-20,0.009206790568088596
2015-07-21,-0.0029788940083352866
2015-07-22,0.0076563985141520075
2015-07-23,-0.0025942434037996565
2015-07-24,-0.0005577544395938272
2015-07-27,0.0029745999972174975
2015-07-28,0.024096529726285842
2015-07-29,-0.015384751241057537
2015-07-30,-0.0036764043943683378
2015-07-31,0.0033209664271525163
2015-08-03,0.005148886098965466
2015-08-04,0.0047565453336204655
2015-08-05,0.010014438403803005
2015-08-06,0.0018027774676889763
2015-08-07,-0.0014394286065855244
2015-08-10,0.003964878481680589
2015-08-11,0.0003588045257438832
2015-08-12,0.0001795683001655224
2015-08-13,-0.003050204482228369
2015-08-14,0.0034193773429911367
2015-08-17,-0.0016141266841094293
2015-08-18,-0.008442546226236969
2015-08-19,-0.00706515375230754
2015-08-20,-0.0014597220129760613
2015-08-21,-0.014434570419127657
2015-08-24,-0.03337015769003826
2015-08-25,-0.006137746458261817
2015-08-26,0.026824063957539
2015-08-27,0.00939659464619269
2015-08-28,0.008564653235291209
2015-08-31,-0.0108914372287231
2015-09-01,-0.02892898058299287
2015-09-02,0.021141727006685818
2015-09-03,0.008658218185247923
2015-09-04,-0.022579046239302514
2015-09-08,0.021191090221688302
2015-09-09,-0.008786556157594827
2015-09-10,0.004714649932987314
2015-09-11,-0.002181334030787241
2015-09-14,-0.002662302559063745
2015-09-15,0.031649412776309616
2015-09-16,0.02310144134486447
2015-09-17,-0.012103325823293432
2015-09-18,-0.01170184779919492
2015-09-21,0.013691063315502072
2015-09-22,-0.010768512487923876
2015-09-23,0.0036902081414802446
2015-09-24,0.003859715349412207
2015-09-25,0.0032966327450631994
2015-09-28,-0.0029204025685446444
2015-09-29,-0.007322058563446809
2015-09-30,0.0031350792634348146
2015-10-01,-0.003309156654431211
2015-10-02,0.01180348209750548
2015-10-05,0.01585873291828821
2015-10-06,-0.0057420297653203445
2015-10-07,0.00884331047462128
2015-10-08,0.008408038884566427
2015-10-09,0.007805391822273577
2015-10-12,0.011442005047911374
2015-10-13,0.0027843839775476553
2015-10-14,-0.0012151359414044327
2015-10-15,0.0055603769833048045
2015-10-16,0.014688544602246223
2015-10-19,0.01600817916581132
2015-10-20,0.001340641105928908
2015-10-21,0.0016739678347623688
2015-10-22,0.026069359786424107
2015-10-23,-0.005700281254544248
2015-10-26,0.0057329607432017315
2015-10-27,-0.0055372505624500246
2015-10-28,0.006223241861061712
2015-10-29,0.0014649031118822986
2015-10-30,-0.0172275153248298
2015-11-02,0.0004961939457495124
2015-11-03,-0.04380166860928414
2015-11-04,0.00311168415850549
2015-11-05,0.00034455898888663405
2015-11-06,-0.01653732388074247
2015-11-09,-0.00017546576624760668
2015-11-10,-0.005080434651566823
2015-11-11,0.007395903534916259
2015-11-12,-0.007865883785368788
2015-11-13,-0.008456553226076413
2015-11-16,0.008706280609957595
2015-11-17,-0.0015851527309425073
2015-11-18,0.006704211755170109
2015-11-19,0.007010299022383482
2015-11-20,-0.005743166996904692
2015-11-23,0.008576809020960141
2015-11-24,-0.0008679362467788332
2015-11-25,-0.0012159393400917873
2015-11-27,0.00434791829887704
2015-11-30,-0.002597444876964339
2015-12-01,0.0050348211921089625
2015-12-02,-0.0008638255345774226
2015-12-03,-0.012966577607387286
2015-12-04,0.024873162409333238
2015-12-07,-0.004102151703562207
2015-12-08,-0.000686840309098713
2015-12-09,-0.015455272618433269
2015-12-10,-0.0026165995133357045
2015-12-11,-0.01259187852811039
2015-12-14,0.018774447183797616
2015-12-15,-0.0031297878557718928
2015-12-16,0.028078345466811427
2015-12-17,-0.008821248474328858
2015-12-18,-0.02224836364695737
2015-12-21,0.00542597334050976
2015-12-22,0.015736073197045286
2015-12-23,0.011424797697149325
2015-12-24,-0.0023957654145134732
2015-12-28,-0.0003432238566166701
2015-12-29,0.011155120632770021
2015-12-30,-0.0020368356549808064
2015-12-31,-0.010033832172743007
2016-01-04,-0.014087010475398176
2016-01-05,0.020212782012186903
2016-01-06,0.010588822732019887
2016-01-07,-0.017407529937413013
2016-01-08,0.0017201765039924766
2016-01-11,0.020947659544533925
2016-01-12,-0.0013453372300304967
2016-01-13,-0.02694529183046579
2016-01-14,0.007615212935935256
2016-01-15,-0.017519911571751368
2016-01-19,0.02097901878223163
2016-01-20,-0.020205119438446162
2016-01-21,0.004019470673182424
2016-01-22,0.014447333431544251
2016-01-25,0.002058771840574236
2016-01-26,0.009589093444646757
2016-01-27,0.0
2016-01-28,0.011363900261139648
2016-01-29,0.024819677156101116
2016-02-01,-0.0027818642960208972
2016-02-02,-0.0073842728010417025
2016-02-03,-0.010745605488244214
2016-02-04,-0.0060160224274347085
2016-02-05,0.005380142738184768
2016-02-08,0.005350991123268312
2016-02-09,0.0054890480859883795
2016-02-10,-0.006616817989469448
2016-02-11,-0.0009994330162637066
2016-02-12,-0.00033349759602563367
2016-02-16,0.005502718339863488
2016-02-17,0.001658856124715724
2016-02-18,0.003641963944973403
2016-02-19,-0.0009897987180043089
2016-02-22,0.010732889531895884
2016-02-23,0.005064864030834615
2016-02-24,-0.002600693635135265
2016-02-25,0.016623062330480387
2016-02-26,-0.013465867702680545
2016-02-29,0.00048761760781923513
2016-03-01,0.0025988149721254405
2016-03-02,-0.003726273142353298
2016-03-03,0.0118698468095082
2016-03-04,0.012052503830257022
2016-03-07,-0.018577360093472217
2016-03-08,0.007927341770621155
2016-03-09,0.008186182937814701
2016-03-10,0.0030250384151842002
2016-03-11,-0.006807057983036713
2016-03-14,0.0
2016-03-15,-0.002419044875298426
2016-03-16,0.003394575794901211
2016-03-17,0.004189272730548588
2016-03-18,-0.012674694312095336
2016-03-21,0.002924584111684947
2016-03-22,-0.011665492950431733
2016-03-23,0.006721738611561667
2016-03-24,-0.008630630985921983
2016-03-28,0.012319373786616294
2016-03-29,0.006490290569228119
2016-03-30,0.008866703183511015
2016-03-31,0.0012781252432978452
2016-04-01,0.00638383276192922
2016-04-04,0.0026956108217524033
2016-04-05,-0.0047444037665034244
2016-04-06,0.010011025892453729
2016-04-07,-0.002359941379136865
2016-04-08,0.006150159878994144
2016-04-11,-0.007679980135749442
2016-04-12,0.008055462608823616
2016-04-13,-0.027420857821490507
2016-04-14,-0.007733141548301514
2016-04-15,0.0014612786598842131
2016-04-18,0.007944408541601833
2016-04-19,-0.0073990910136659815
2016-04-20,-0.003727180542016817
2016-04-21,-0.02114482577239618
2016-04-22,0.0056494620642113524
2016-04-25,0.011566416621215714
2016-04-26,0.0021235441720690584
2016-04-27,0.00326001454803837
2016-04-28,0.010397731816381262
2016-04-29,0.00836169185096991
2016-05-02,0.006538105878013845
2016-05-03,0.0012675293886370564
2016-05-04,0.00047438367597196773
2016-05-05,-0.006167893876761976
2016-05-06,0.0014323245359935122
2016-05-09,0.01159988178377902
2016-05-10,0.014766580807730412
2016-05-11,0.0001545906759770066
2016-05-12,0.006345506588216088
2016-05-13,-0.006767147929408912
2016-05-16,0.002787355678430581
2016-05-17,-0.013588742098449402
2016-05-18,-0.01393227295145294
2016-05-19,0.005715088924879375
2016-05-20,-0.006156322604707332
2016-05-23,0.004447401584976474
2016-05-24,0.008697166389639133
2016-05-25,0.002037766289233023
2016-05-26,0.0012515541347031256
2016-05-27,-0.0006250505015429342
2016-05-31,-0.005002974633316004
2016-06-01,0.011156174466258495
2016-06-02,-0.0006215402952930438
2016-06-03,0.015394544743455363
2016-06-06,-0.0015315170166920744
2016-06-07,-0.001534084658268542
2016-06-08,0.007987921174260837
2016-06-09,0.003657608743437901
2016-06-10,0.00409928706452245
2016-06-13,-0.011057637415310406
2016-06-14,0.007094682832671229
2016-06-15,0.00045953118950325944
2016-06-16,0.009490057378801042
2016-06-17,-0.0083396352572781
2016-06-20,0.007339205633710932
2016-06-21,0.004554106424781601
2016-06-22,-0.00045331404258697194
2016-06-23,0.002418557835336399
2016-06-24,0.010707507929426319
2016-06-27,0.01357807697211677
2016-06-28,-0.0002946318064079856
2016-06-29,-0.0011778346208295432
2016-06-30,0.016659265718338867
2016-07-01,0.0008698741406614197
2016-07-05,0.00854834047451547
2016-07-06,0.0015800469712434762
2016-07-07,-0.006023859015625965
2016-07-08,0.007647786446523641
2016-07-11,0.0005731293652189162
2016-07-12,-0.014312648310954468
2016-07-13,0.003049256630897501
2016-07-14,-0.002316282751090082
2016-07-15,0.007109771078159577
2016-07-18,-0.003457753022176213
2016-07-19,0.0007230688996242574
2016-07-20,-0.003033838068382977
2016-07-21,-0.004057529337239796
2016-07-22,0.001891582882598053
2016-07-25,-0.0008712400530436204
2016-07-26,-0.012645279832888101
2016-07-27,-0.017370904953172395
2016-07-28,0.005393316629456413
2016-07-29,0.008791630650488491
2016-08-01,-0.0007387689284762411
2016-08-02,-0.004582667998449974
2016-08-03,-0.014404150163844887
2016-08-04,0.003767015386750172
2016-08-05,-0.0013511718548336882
2016-08-08,-0.0006013451235900025
2016-08-09,0.001955521056981935
2016-08-10,0.0033017102299270906
2016-08-11,-0.0014960210531231866
2016-08-12,0.0
2016-08-15,-0.007191956217170281
2016-08-16,0.0
2016-08-17,0.0030183385463329326
2016-08-18,-0.0022570213927161076
2016-08-19,0.0003016169415850367
2016-08-22,0.00015055005603037408
2016-08-23,0.0018090965599166786
2016-08-24,-0.004514042785432215
2016-08-25,-0.003627609412442334
2016-08-26,-0.0013651991944864106
2016-08-29,0.004101625652555674
2016-08-30,-0.003328646909038002
2016-08-31,0.0031878637775146768
2016-09-01,0.0034803545366748345
2016-09-02,0.008443359317596766
2016-09-06,0.004785059337270026
2016-09-07,-0.007142934460991013
2016-09-08,-0.004796003661940884
2016-09-09,-0.042771224718120004
2016-09-12,0.017463892769753908
2016-09-13,-0.007961409050587953
2016-09-14,-0.006766092021273207
2016-09-15,0.0020594484818687864
2016-09-16,-0.007114617161572356
2016-09-19,-0.0012739137312215432
2016-09-20,0.003985890998774888
2016-09-21,0.008416950327506001
2016-09-22,0.009763775398463181
2016-09-23,-0.003899189493583255
2016-09-26,-0.01315168041400161
2016-09-27,0.004600920073025927
2016-09-28,0.007106973944667638
2016-09-29,-0.014897124406752726
2016-09-30,0.006526115318831849
2016-10-03,-0.006009498231182686
2016-10-04,-0.01702465036428369
2016-10-05,-0.009064623317976861
2016-10-06,0.00914754234360693
2016-10-07,0.002265702892737309
2016-10-10,-0.002745370604695596
2016-10-11,0.0038867270785289953
2016-10-12,0.008872202546090557
2016-10-13,0.0023985751056696536
2016-10-14,-0.00398757595688326
2016-10-17,-0.00016010128170651505
2016-10-18,0.003683479395452993
2016-10-19,-0.011969017007063654
2016-10-20,-0.0009693964950311384
2016-10-21,0.029911583839266287
2016-10-24,0.019622955390752983
2016-10-25,-0.003695125389982401
2016-10-26,-0.002936188600172085
2016-10-27,-0.0013948933998935154
2016-10-28,0.022505168803423903
2016-10-31,0.0036429622984675003
2016-11-01,-0.009679163717884798
2016-11-02,-0.005498304035219892
2016-11-03,-0.0007675620232010516
2016-11-04,-0.010604147760765459
2016-11-07,0.013824642933748965
2016-11-08,0.008732558275378777
2016-11-09,-0.027338766547767457
2016-11-10,-0.03622750582648726
2016-11-11,0.0006479892667496934
2016-11-14,-0.009229424966760713
2016-11-15,0.010132603353891767
2016-11-16,0.013751391821803294
2016-11-17,0.002393982031793307
2016-11-18,-0.0006365215694494886
2016-11-21,0.014656787741490263
2016-11-22,0.00816450894595433
2016-11-23,-0.0029592699987961435
2016-11-25,0.0071854163486388956
2016-11-28,0.005427998277135915
2016-11-29,0.005398909988420408
2016-11-30,-0.019177819606893576
2016-12-01,-0.016267719228865607
2016-12-02,0.017490802203577793
2016-12-05,-0.007188565288964943
2016-12-06,0.012120253119256574
2016-12-07,0.01726261711933219
2016-12-08,-0.0007640519953211466
2016-12-09,0.01392250137937423
2016-12-12,0.0033200384711080666
2016-12-13,0.003007827632580451
2016-12-14,-0.011245843701570113
2016-12-15,0.004852898085002666
2016-12-16,0.011771329979537892
2016-12-19,0.010740204344061866
2016-12-20,0.002829112635498676
2016-12-21,-0.0010392774823521078
2016-12-22,0.006095090125259439
2016-12-23,0.00059083063227372
2016-12-27,0.0014766138819517494
2016-12-28,-0.004570917349256409
2016-12-29,0.005036145501290168
2016-12-30,-0.003389582861834217
2017-01-03,0.0001479412635250199
2017-01-04,0.0032526887396961968
2017-01-05,0.0011797227866021665
2017-01-06,0.004415941026623127
2017-01-09,-0.004104101856346021
2017-01-10,-0.0033845946969786045
2017-01-11,-0.0010337525637790224
2017-01-12,-0.002069439672103379
2017-01-13,0.0010369682572495265
2017-01-17,0.01331756821149055
2017-01-18,0.009929821272125938
2017-01-19,0.005639129399254594
2017-01-20,0.006613960717142264
2017-01-23,0.007713234396353519
2017-01-24,0.0029765607266145633
2017-01-25,0.0028265467309493975
2017-01-26,-0.0015502677846284119
2017-01-27,0.0025404649002820356
2017-01-30,0.003801284943038885
2017-01-31,-0.0016830837828606393
2017-02-01,0.0029502162332895043
2017-02-02,0.0008404810639761617
2017-02-03,0.0005600442213711254
2017-02-06,-0.002797780975962172
2017-02-07,0.012765030510782038
2017-02-08,-0.0006926870149318587
2017-02-09,0.004712556626107256
2017-02-10,-0.0009657292360324421
2017-02-13,-0.005247338063643747
2017-02-14,-0.0022207714546423896
2017-02-15,0.004034293958049551
2017-02-16,0.007482479179526713
2017-02-17,0.003575868986506636
2017-02-21,0.009319007857426342
2017-02-22,-0.000679049579090929
2017-02-23,0.011684782250351189
2017-02-24,-0.0004029604183563018
2017-02-27,0.0021493676382691174
2017-02-28,0.004424283200968215
2017-03-01,0.009076642898736775
2017-03-02,0.00158735267812804
2017-03-03,-0.0019808173382447336
2017-03-06,0.00013210252917628118
2017-03-07,0.006880256802748619
2017-03-08,-0.0034168489177397454
2017-03-09,0.004615448181399584
2017-03-10,0.0034119932226011063
2017-03-13,-0.002504816344148786
2017-03-14,-0.004098115870342145
2017-03-15,0.0043803413537049085
2017-03-16,-0.004889737558666618
2017-03-17,-0.0018593412627354589
2017-03-20,0.005588323055636835
2017-03-21,0.0046304039198694635
2017-03-22,-0.01132588225629294
2017-03-23,-0.01398695957600482
2017-03-24,-0.011483407848427718
2017-03-27,0.00041017639746887546
2017-03-28,-0.0001365128199443122
2017-03-29,-0.003142948530741041
2017-03-30,-0.012472301265705421
2017-03-31,-0.008743974116477427
2017-04-03,0.002800325011415694
2017-04-04,0.004607570981492337
2017-04-05,-0.000277673431192893
2017-04-06,-0.0070904314694725246
2017-04-07,0.004060139052347811
2017-04-10,0.0006973222480419761
2017-04-11,0.0044592349789411845
2017-04-12,0.0011099311791147315
2017-04-13,-0.01191760218739868
2017-04-17,0.014165050545854374
2017-04-18,0.00041514995853741965
2017-04-19,-0.0031794040255022082
2017-04-20,-0.009707210977001335
2017-04-21,0.0008401861700002566
2017-04-24,0.015111040202799408
2017-04-25,-0.001654347691520508
2017-04-26,-0.012701627777644275
2017-04-27,0.00027957431228520235
2017-04-28,0.003494903978114028
2017-05-01,-0.013652310081393448
2017-05-02,0.0004237125142645404
2017-05-03,-0.00861222723043753
2017-05-04,0.001281343103782584
2017-05-05,0.00867602298751402
2017-05-08,-0.00296116372105093
2017-05-09,-0.00593991650736958
2017-05-10,0.00028462253611682975
2017-05-11,0.0024179673756339337
2017-05-12,0.002412134912110675
2017-05-15,0.000283269490620075
2017-05-16,0.003961827643223836
2017-05-17,-0.005637654698423589
2017-05-18,-0.00014183549558544062
2017-05-19,0.0051034873277600035
2017-05-22,0.016078854978255563
2017-05-23,0.0012494492847980876
2017-05-24,0.00998207206775148
2017-05-25,0.017707411716415544
2017-05-26,0.003641898276746991
2017-05-30,0.008869805875026282
2017-05-31,0.004928727666359212
2017-06-01,-0.0005304758803492682
2017-06-02,-0.0037134778184163553
2017-06-05,-0.0007986916252000764
2017-06-06,0.0027977467762003716
2017-06-07,0.004517265245427504
2017-06-08,-0.0052902848478481035
2017-06-09,0.003323898703661232
2017-06-12,-0.000795275157822406
2017-06-13,0.0021396301590257405
2017-06-14,0.010673944335300556
2017-06-15,0.008712562959787729
2017-06-16,0.011386068296947327
2017-06-19,0.005564062545101667
2017-06-20,-0.004889732159395033
2017-06-21,-0.0038799660265894653
2017-06-22,-0.007139693698364202
2017-06-23,0.00013049310875090647
2017-06-26,0.0005231529050371275
2017-06-27,-0.015027121358373918
2017-06-28,0.006102407542398991
2017-06-29,-0.018987007597123684
2017-06-30,0.0009408229601512996
2017-07-03,0.0008056486089622616
2017-07-05,0.0010735469840414957
2017-07-06,-0.0038869201734923475
2017-07-07,-0.0009419274468038807
2017-07-10,-0.007542156587121762
2017-07-11,-0.003528128381215634
2017-07-12,0.006264552848066263
2017-07-13,-0.005549201234271939
2017-07-14,0.006124564152467649
2017-07-17,-0.007574985146499902
2017-07-18,-0.0005453994865286527
2017-07-19,0.0030004038307454017
2017-07-20,0.0005436937002947229
2017-07-21,-0.002310230533605573
2017-07-24,-0.010623497014609518
2017-07-25,-0.005506644749149303
2017-07-26,-0.007059642743927119
2017-07-27,0.031088602760377615
2017-07-28,-0.09491613468773208
2017-07-31,-0.02942910693707712
2017-08-01,0.00815734645743782
2017-08-02,0.0007634029817915611
2017-08-03,-0.00015256412844777412
2017-08-04,-0.0003051748156253087
2017-08-07,0.00717317273378093
2017-08-08,-0.009243638234149754
2017-08-09,-0.0010708301505620854
2017-08-10,-0.0082682169943461
2017-08-11,-0.007102044281191322
2017-08-14,0.008241278864709711
2017-08-15,0.007094692978173889
2017-08-16,0.002296909655200352
2017-08-17,-0.017570432128528157
2017-08-18,-0.009486797775815292
2017-08-21,0.010990514024922904
2017-08-22,-0.005124892639887579
2017-08-23,-0.005463517819261354
2017-08-24,-0.0017267802556216738
2017-08-25,0.007547499683585812
2017-08-28,-0.002341171695114941
2017-08-29,-0.0018769483743161786
2017-08-30,0.003761276586873752
2017-08-31,-0.010148481423526756
2017-09-01,0.0022084373172861493
2017-09-05,-0.010544717350836508
2017-09-06,0.006362268911219271
2017-09-07,-0.008534697884439058
2017-09-08,-0.007970475724108472
2017-09-11,0.004177412659156499
2017-09-12,0.0001604715724610184
2017-09-13,0.00015979094454676712
2017-09-14,0.006952087290410303
2017-09-15,0.0017664194972657477
2017-09-18,0.002724851648828963
2017-09-19,-0.0052747839863211965
2017-09-20,-0.01623039965569517
2017-09-21,0.004574041994704459
2017-09-22,0.01609731261845493
2017-09-25,0.020803164311201217
2017-09-26,0.011444148551200017
2017-09-27,-0.0017049877429814453
2017-09-28,-0.003415904174021711
2017-09-29,-0.011995434756960965
2017-10-02,-0.00819898595578561
2017-10-03,0.007471615522778086
2017-10-04,0.001893673517861405
2017-10-05,0.005040393204250426
2017-10-06,-0.019746089967220715
2017-10-09,0.016306640286733343
2017-10-10,0.02265216476799692
2017-10-11,-0.002153431333614675
2017-10-12,0.0073996468995920495
2017-10-13,-0.0045904861825281085
2017-10-16,0.00491909965368742
2017-10-17,-0.007648985889851301
2017-10-18,-0.0009249948807932284
2017-10-19,-0.006788812383786924
2017-10-20,0.009787257512697156
2017-10-23,-0.007692214235596295
2017-10-24,-0.005736679904353781
2017-10-25,-0.0053018398670487965
2017-10-26,0.03135324461614908
2017-10-27,-0.013224042134892255
2017-10-30,-0.013401364943439908
2017-10-31,0.002654652950836889
2017-11-01,0.007474118370284222
2017-11-02,-0.012364694001886112
2017-11-03,0.00015632994745207185
2017-11-06,-0.007197763225875398
2017-11-07,0.013554090784484218
2017-11-08,0.004353950892421299
2017-11-09,-0.0012386379810106485
2017-11-10,0.007905704497469968
2017-11-13,0.012611324634426602
2017-11-14,-0.0016702933413597076
2017-11-15,-0.0071505433043059785
2017-11-16,0.009500501983369602
2017-11-17,0.008196707874921216
2017-11-20,-0.008882671504357287
2017-11-21,-0.0027347208035846116
2017-11-22,-0.002437277577601482
2017-11-24,-0.00015253454701358304
2017-11-27,-0.006261673765415532
2017-11-28,0.020439927663457924
2017-11-29,0.014608522756439646
2017-11-30,0.0068276971527734265
2017-12-01,0.011057369957985674
2017-12-04,0.02187209599188078
2017-12-05,0.0014268848411953527
2017-12-06,0.021088575189613934
2017-12-07,-0.0022325845828180535
2017-12-08,0.0005592298411991603
2017-12-11,0.0015374942542096814
2017-12-12,0.0009767921200976026
2017-12-13,0.008366202450674098
2017-12-14,-0.007328580577614208
2017-12-15,-0.0016713828363640326
2017-12-18,0.013673718437350768
2017-12-19,0.017205805759789694
2017-12-20,-0.008738195987053499
2017-12-21,-0.009091092533419887
2017-12-22,0.0027799848898704127
2017-12-26,-0.0008314886716507264
2017-12-27,0.004855454207560728
2017-12-28,-0.016015332634380375
2017-12-29,0.0019642928207950217
2018-01-02,-0.009382636899324281
2018-01-03,-0.0036750886502606717
2018-01-04,-0.003972905013696182
2018-01-05,0.002848986017117916
2018-01-08,-0.0012783920575878405
2018-01-09,-0.010524794533268156
2018-01-10,0.010349246318370087
2018-01-11,0.0
2018-01-12,-0.009674130833785544
2018-01-16,-0.009912492344605672
2018-01-17,0.01784689783304927
2018-01-18,-0.0017106289763135774
2018-01-19,0.01556475130451318
2018-01-22,0.0022497618463566127
2018-01-23,0.0023849182846644723
2018-01-24,0.0015396319713167905
2018-01-25,-0.02305776200181553
2018-01-26,0.015877664972044903
2018-01-29,-0.016755640071158595
2018-01-30,-0.00014330941873375025
2018-01-31,0.007447505162896606
2018-02-01,-0.005828711764354622
2018-02-02,-0.007578991109345012
2018-02-05,-0.04841485048003469
2018-02-06,0.007419690084863095
2018-02-07,0.003907846963942863
2018-02-08,-0.04102410377048571
2018-02-09,-0.0003121706555196946
2018-02-12,0.020615338518927606
2018-02-13,0.004437299561992125
2018-02-14,-0.007007739759343545
2018-02-15,0.002148029288322917
2018-02-16,0.0021432203298703545
2018-02-20,-0.019401220539456032
2018-02-21,-0.004050305659162645
2018-02-22,-0.009228778251813119
2018-02-23,0.019734592323340516
2018-02-26,0.013005281071658104
2018-02-27,-0.02185562288433207
2018-02-28,-0.016406206231651232
2018-03-01,-0.008260496760463476
2018-03-02,0.0019222700015728567
2018-03-05,0.025259511204347662
2018-03-06,0.009979712833695364
2018-03-07,-0.010807410423915309
2018-03-08,0.02122703562792605
2018-03-09,0.003362167589015197
2018-03-12,0.0018277828702366605
2018-03-13,0.005473649651027701
2018-03-14,-0.024606226831108025
2018-03-15,-0.00015680453920108306
2018-03-16,-0.009716352942714002
2018-03-19,-0.01123615983006876
2018-03-20,-0.015364539029931179
2018-03-21,-0.024707503579047385
2018-03-22,0.006499979647921261
2018-03-23,-0.01854589341166446
2018-03-26,0.005567541871861259
2018-03-27,0.018792274538846687
2018-03-28,0.028491200487105184
2018-03-29,-0.002081905891367586
2018-04-02,-0.029043724891649192
2018-04-03,0.03553143806808379
2018-04-04,0.011011678922169255
2018-04-05,0.018784706322259037
2018-04-06,-0.010691327016677299
2018-04-09,-0.009396495757743706
2018-04-10,0.015335598189203603
2018-04-11,-0.0059170286504850456
2018-04-12,-0.006892366145430651
2018-04-13,0.008675224587482822
2018-04-16,0.00469126191405933
2018-04-17,-0.004202400462238298
2018-04-18,-0.03876224402984585
2018-04-19,-0.06048785590516281
2018-04-20,-0.009518795609296693
2018-04-23,-0.011532467388282397
2018-04-24,-0.022450232661750613
2018-04-25,0.009765075665871814
2018-04-26,-0.019161713411457004
2018-04-27,0.024830786792022552
2018-04-30,-0.00035610305811162313
2018-05-01,-0.0014258633060896253
