Date,FDS
2015-08-18,-0.0017318875661753719
2015-08-19,-0.009832489593286198
2015-08-20,-0.026810682688982235
2015-08-21,-0.027849481466091563
2015-08-24,-0.05321999125515642
2015-08-25,0.00365223766791134
2015-08-26,0.024104841570273372
2015-08-27,0.01386939171793422
2015-08-28,0.005584803006737804
2015-08-31,-0.01453978556871749
2015-09-01,-0.028811878757605935
2015-09-02,0.017213037105157314
2015-09-03,0.01531977601579948
2015-09-04,-0.01685616116946398
2015-09-08,0.03904204158733693
2015-09-09,-0.0050680595375642845
2015-09-10,0.007019233688636328
2015-09-11,0.014927149869512046
2015-09-14,0.003829097679995064
2015-09-15,0.007204674619680995
2015-09-16,-5.9979292959644326e-05
2015-09-17,-0.003787433199374912
2015-09-18,-0.00844844860727123
2015-09-21,0.009798200539848256
2015-09-22,-0.019646692111519926
2015-09-23,0.0026433133063485936
2015-09-24,-0.02250105821680548
2015-09-25,0.0026341270848968534
2015-09-28,-0.021707880470741903
2015-09-29,-0.0020464621382948467
2015-09-30,0.024029439108601114
2015-10-01,0.0008754977079488135
2015-10-02,0.00894100117336949
2015-10-05,-0.002293251957024234
2015-10-06,-0.002359762562370138
2015-10-07,0.006660990624036689
2015-10-08,0.0058136710809317815
2015-10-09,0.005840693400852803
2015-10-12,0.004095726162501867
2015-10-13,-0.004505268545548113
2015-10-14,-0.009539690110047072
2015-10-15,0.01623869565095215
2015-10-16,0.004738628872876571
2015-10-19,0.01330379742448895
2015-10-20,0.0025661189020729225
2015-10-21,0.0012499781788062325
2015-10-22,0.03061614357675113
2015-10-23,0.015286556827231568
2015-10-26,-0.0002276251950542596
2015-10-27,-0.011819952591073712
2015-10-28,0.009488481194553477
2015-10-29,-0.0014813654064114168
2015-10-30,-0.0009126586358604305
2015-11-02,0.00045708304021729873
2015-11-03,-0.01375577153634222
2015-11-04,0.006076830640719066
2015-11-05,0.0037392409319576547
2015-11-06,-0.006247039340738003
2015-11-09,0.003460133953462341
2015-11-10,0.0068392534244459124
2015-11-11,-0.0019977962186282783
2015-11-12,-0.005204668034552107
2015-11-13,-0.0401314094243167
2015-11-16,0.012878246757344058
2015-11-17,0.0027794293323737396
2015-11-18,0.010910072242786617
2015-11-19,-0.013184099829690044
2015-11-20,0.005852516815386677
2015-11-23,-0.00011778187312205812
2015-11-24,0.0028803982823815133
2015-11-25,-0.004231035688978646
2015-11-27,0.008261816210675565
2015-11-30,-0.0077844070990565895
2015-12-01,0.010617948898226537
2015-12-02,-0.0015176783475664424
2015-12-03,-0.010580441337189939
2015-12-04,0.022332729743358648
2015-12-07,-0.007455012129186422
2015-12-08,0.0036678974887647264
2015-12-09,-0.021754533177798963
2015-12-10,0.010971012246008938
2015-12-11,-0.013725929700243444
2015-12-14,0.006958376422828261
2015-12-15,-0.03969024130020016
2015-12-16,-0.004859304944443088
2015-12-17,-0.001235512522097637
2015-12-18,-0.03304441997387764
2015-12-21,0.0019834710032484715
2015-12-22,0.01117719018263541
2015-12-23,0.006063489841992675
2015-12-24,0.005839282930483192
2015-12-28,0.007115278167637795
2015-12-29,0.013696887403514824
2015-12-30,-0.006542064432057515
2015-12-31,0.0004923753213914583
2016-01-04,-0.036599949328604
2016-01-05,0.013472412586087668
2016-01-06,-0.013229665945930447
2016-01-07,-0.02630402806793386
2016-01-08,-0.014359847059344899
2016-01-11,0.0032595256828145125
2016-01-12,-0.002320907227251645
2016-01-13,-0.027316222355558417
2016-01-14,0.012504056420574283
2016-01-15,-0.009177590627473586
2016-01-19,-0.007628622144176034
2016-01-20,-0.02031541291921657
2016-01-21,-0.0018214251895389832
2016-01-22,0.023792530128414313
2016-01-25,-0.007952485621400718
2016-01-26,0.014719471287725439
2016-01-27,0.002860043020286085
2016-01-28,0.004142718761933617
2016-01-29,0.0191378725619058
2016-02-01,-0.005772702958528386
2016-02-02,-0.030768132896216493
2016-02-03,-0.005096130848811775
2016-02-04,0.007475360133654574
2016-02-05,-0.021090635681530356
2016-02-08,-0.017545381020053097
2016-02-09,-0.01714423818830857
2016-02-10,0.010466181780903971
2016-02-11,-0.01891692455400884
2016-02-12,0.029545210002956734
2016-02-16,0.02976591413429741
2016-02-17,0.022336045467502563
2016-02-18,-0.006290448895248324
2016-02-19,0.010142071159970012
2016-02-22,0.014150683160843336
2016-02-23,-0.007574460280049933
2016-02-24,0.0018749758705756125
2016-02-25,0.016956784483249665
2016-02-26,-0.005997477676687457
2016-02-29,-0.0021882300143269973
2016-03-01,0.028573309360643284
2016-03-02,-0.0032947011351422972
2016-03-03,0.0016204734846427815
2016-03-04,0.004594525553977213
2016-03-07,0.014493856849719489
2016-03-08,0.003047701558335003
2016-03-09,0.00291174672970973
2016-03-10,-0.044120088267896485
2016-03-11,0.02053599732231559
2016-03-14,0.0018117812526572408
2016-03-15,-0.05270278068008216
2016-03-16,0.022771848831019348
2016-03-17,0.004532839115386933
2016-03-18,-0.003914938546755287
2016-03-21,-0.0025981802464374315
2016-03-22,0.011688566587579219
2016-03-23,-0.01927863194855073
2016-03-24,0.004174161500215545
2016-03-28,0.010994701443477473
2016-03-29,0.007957771966127236
2016-03-30,0.000197395700082037
2016-03-31,-0.0032886910176220807
2016-04-01,0.00798502927309408
2016-04-04,-0.0014403723700034954
2016-04-05,-0.013309884865561505
2016-04-06,0.008970712165768946
2016-04-07,-0.02496022258791797
2016-04-08,0.0027693398079577936
2016-04-11,-0.012595730555533646
2016-04-12,0.01800926688766835
2016-04-13,0.022314370220338997
2016-04-14,0.003932982833907639
2016-04-15,0.004831632153314613
2016-04-18,0.003703343475903953
2016-04-19,0.002459894730959533
2016-04-20,0.01847002371915285
2016-04-21,-0.021241650840942206
2016-04-22,0.0043404867586973594
2016-04-25,-0.018254709830826443
2016-04-26,0.0028254371057478966
2016-04-27,0.00307907186580314
2016-04-28,-0.01378170496675879
2016-04-29,-0.001589506900944504
2016-05-02,0.009286588646675975
2016-05-03,-0.022148884447395045
2016-05-04,0.0015455194806657246
2016-05-05,-0.0010063333985024236
2016-05-06,0.01148731548859816
2016-05-09,0.008833357379373519
2016-05-10,0.004608084910852961
2016-05-11,-0.00812610014966153
2016-05-12,0.001982414858377135
2016-05-13,-0.008308431323116539
2016-05-16,0.011303270927211395
2016-05-17,-0.010585137122985033
2016-05-18,0.006512479291030937
2016-05-19,0.007922015505402946
2016-05-20,0.017750671109622695
2016-05-23,0.005534900499734485
2016-05-24,0.02246521870810203
2016-05-25,-0.01057874618458976
2016-05-26,-0.004442919696572845
2016-05-27,0.01727683467169583
2016-05-31,-0.0031338531639844014
2016-06-01,-0.0033945460162351226
2016-06-02,0.010976045623889874
2016-06-03,-0.008298652661367534
2016-06-06,0.007298522665474039
2016-06-07,-0.0018116970567828572
2016-06-08,-0.0010014360748055173
2016-06-09,0.00219264116134843
2016-06-10,-0.005625004373077225
2016-06-13,-0.00735346165535955
2016-06-14,0.0027854083410532304
2016-06-15,0.00031567564875722987
2016-06-16,-0.0013884501493764967
2016-06-17,-0.015170611553065982
2016-06-20,0.013992505799645283
2016-06-21,0.0017087712659047405
2016-06-22,-0.00018942227578511162
2016-06-23,0.028441113097335657
2016-06-24,-0.04566109844706856
2016-06-27,-0.026402033021317273
2016-06-28,0.012038066482618959
2016-06-29,0.02784094228596734
2016-06-30,0.026388262193971945
2016-07-01,-0.0014871707071570928
2016-07-05,0.005832001815418764
2016-07-06,-0.013447027554502333
2016-07-07,0.00037515490418660313
2016-07-08,0.00637534609969026
2016-07-11,0.005465261134923516
2016-07-12,0.019888223691326257
2016-07-13,0.005814275895623444
2016-07-14,0.007586790217991579
2016-07-15,0.00011922209678716378
2016-07-18,-0.004421474351934407
2016-07-19,0.002821046889086576
2016-07-20,0.010173939678364663
2016-07-21,-0.002843679776671215
2016-07-22,0.008674002335357978
2016-07-25,0.004359201511523247
2016-07-26,0.008797274337414063
2016-07-27,-0.0007559441720366156
2016-07-28,0.0073305841981858855
2016-07-29,-0.006815359452524539
2016-08-01,-0.004303101177049018
2016-08-02,-5.855298020029931e-05
2016-08-03,0.005782738156234313
2016-08-04,0.004587424361642389
2016-08-05,0.007052504283757699
2016-08-08,-0.0028127555192150044
2016-08-09,-0.006677568151351898
2016-08-10,0.004288332582574217
2016-08-11,-0.003692772511425635
2016-08-12,0.0007528080786496361
2016-08-15,0.007465847410669468
2016-08-16,-0.003963892364345578
2016-08-17,-0.0003457647385111118
2016-08-18,0.008365426605137616
2016-08-19,0.002517163171445791
2016-08-22,0.0033103457220022836
2016-08-23,0.010921534664381616
2016-08-24,-0.0018569706679303355
2016-08-25,0.001296674415377952
2016-08-26,0.00022511430924576636
2016-08-29,0.006604437619279979
2016-08-30,0.002691172472172987
2016-08-31,-0.00436189550217847
2016-09-01,0.011796050132323987
2016-09-02,0.007716542002761839
2016-09-06,-0.0076027450512073935
2016-09-07,0.007050337713063293
2016-09-08,-0.00391417004688166
2016-09-09,-0.023685742883474914
2016-09-12,0.011393321183253091
2016-09-13,-0.014123194575061726
2016-09-14,-0.005286750445772093
2016-09-15,0.017488009095661505
2016-09-16,-0.008256714511550522
2016-09-19,-0.00011342685166504385
2016-09-20,-0.0035115349885087577
2016-09-21,0.01307326033969236
2016-09-22,0.008808831455117572
2016-09-23,-0.006840613619268132
2016-09-26,-0.013328233730272587
2016-09-27,-0.06725719721518131
2016-09-28,-0.011865499532450752
2016-09-29,-0.013424033526429291
2016-09-30,0.01179665261609908
2016-10-03,-0.016347922404416293
2016-10-04,-0.009218933098312676
2016-10-05,0.002342051285080249
2016-10-06,0.004167667160723143
2016-10-07,-0.010251124198202621
2016-10-10,0.004130257033649221
2016-10-11,-0.011769817666408833
2016-10-12,0.0
2016-10-13,-0.006274859836426616
2016-10-14,6.420451995525767e-05
2016-10-17,-0.003092569673535661
2016-10-18,0.00723848879436928
2016-10-19,-0.0032724284087457534
2016-10-20,-0.01300461062221625
2016-10-21,0.010501728479216599
2016-10-24,-0.0032920761730219628
2016-10-25,-0.008872502730337017
2016-10-26,0.01084687686854613
2016-10-27,-0.002909125844842042
2016-10-28,0.00784450253986857
2016-10-31,-0.004759711675660916
2016-11-01,-0.015770891787419417
2016-11-02,-0.004005543949432644
2016-11-03,0.008307182739234698
2016-11-04,-0.0013073165820889354
2016-11-07,0.013553058885854563
2016-11-08,0.007428925827634325
2016-11-09,0.015517551774409055
2016-11-10,0.015218047492260078
2016-11-11,0.008582847693937357
2016-11-14,-0.006105032953162781
2016-11-15,-0.005025906446496475
2016-11-16,-0.005736852479258925
2016-11-17,0.018941475301529342
2016-11-18,0.00369311486224122
2016-11-21,0.0007971335482253039
2016-11-22,-0.009988548226302352
2016-11-23,-0.005446827223657857
2016-11-25,0.001431434504975515
2016-11-28,-0.0002492421000246381
2016-11-29,0.008480487049540741
2016-11-30,-0.009646033768153428
2016-12-01,-0.004869422628861808
2016-12-02,-0.0025095165921346085
2016-12-05,0.00855346716199712
2016-12-06,0.006985224157918024
2016-12-07,0.018826992347364957
2016-12-08,0.011062977358401005
2016-12-09,0.006312761617003337
2016-12-12,-0.01272564235541529
2016-12-13,0.013857842003493381
2016-12-14,-0.01790615801469886
2016-12-15,0.004922915279238715
2016-12-16,-6.057449331642317e-05
2016-12-19,-6.057816280802264e-05
2016-12-20,-0.024496359514095567
2016-12-21,0.02418170367536221
2016-12-22,-0.013924247804127154
2016-12-23,0.0020261101845790996
2016-12-27,0.011334999007719393
2016-12-28,-0.014176894034612864
2016-12-29,-0.004793521503474674
2016-12-30,0.00920119293641819
2017-01-03,0.010462751956633376
2017-01-04,0.027674004062346214
2017-01-05,-0.004890882743114666
2017-01-06,0.011013746848567818
2017-01-09,-0.00550530188102516
2017-01-10,-0.0020024275643594214
2017-01-11,-0.00011781862636028873
2017-01-12,0.0005898487587394641
2017-01-13,0.004129054583172254
2017-01-17,-0.0052870100951479815
2017-01-18,0.010984026809496283
2017-01-19,-0.011916025767652605
2017-01-20,0.00815784747515691
2017-01-23,0.004163087691712475
2017-01-24,0.0064240308472978125
2017-01-25,0.012068295709578347
2017-01-26,-0.0051024941114630185
2017-01-27,-0.0003458160186038395
2017-01-30,-0.0031123676159422464
2017-01-31,0.0006355391128365362
2017-02-01,-0.0008667482542653593
2017-02-02,0.009369962398719567
2017-02-03,0.009397098285540917
2017-02-06,-0.0022706170871737985
2017-02-07,-0.009956805362160703
2017-02-08,0.0008044063176870786
2017-02-09,0.010220920912022757
2017-02-10,0.011425146084594884
2017-02-13,0.003821650818733202
2017-02-14,0.0008397197288942948
2017-02-15,0.005873477995781418
2017-02-16,0.0015015012241090808
2017-02-17,0.008773310894848896
2017-02-21,0.008256860434582514
2017-02-22,-0.009608692438867639
2017-02-23,0.001543553092943295
2017-02-24,0.0060709903712723445
2017-02-27,-0.004553277563831171
2017-02-28,-0.01961858969911756
2017-03-01,0.016582251655431923
2017-03-02,-0.008902181246442709
2017-03-03,-0.005021120181489258
2017-03-06,-0.007682075679981359
2017-03-07,-0.0015260697815625557
2017-03-08,5.709009801768694e-05
2017-03-09,0.00616809702475396
2017-03-10,-0.0012372180146769107
2017-03-13,-0.0034913551903791307
2017-03-14,0.0007907854030451134
2017-03-15,0.01219670059331257
2017-03-16,0.0028446948174252196
2017-03-17,0.0009461254008684694
2017-03-20,0.004279131492065824
2017-03-21,-0.024625104359198735
2017-03-22,0.0027799627659224058
2017-03-23,0.0046393888272489026
2017-03-24,-0.004730558891778092
2017-03-27,-0.012335549439487448
2017-03-28,-0.05717512811796743
2017-03-29,-0.0012762871879689053
2017-03-30,0.00042590553806198805
2017-03-31,0.0029193237492664004
2017-04-03,-0.004184281137246115
2017-04-04,-0.011387001086147874
2017-04-05,-0.00886986960371372
2017-04-06,0.0013673920992469668
2017-04-07,-0.007571708561233459
2017-04-10,-0.001626208779973659
2017-04-11,0.00551242612219105
2017-04-12,-0.008285066037420408
2017-04-13,-0.008040470799760224
2017-04-17,0.020073835665924467
2017-04-18,0.0005586643879986752
2017-04-19,0.011477827302911026
2017-04-20,-0.003251136419403333
2017-04-21,-0.00209192588168583
2017-04-24,0.005981361605307267
2017-04-25,-6.133142813280479e-05
2017-04-26,0.0022069498050678593
2017-04-27,0.002141497727134789
2017-04-28,-0.0034795371186351343
2017-05-01,-0.0018374627713403369
2017-05-02,0.0017179528255704124
2017-05-03,6.139157137363682e-05
2017-05-04,0.004716612594666492
2017-05-05,0.0003049931416938545
2017-05-08,-0.01730964588977435
2017-05-09,0.00874542504637632
2017-05-10,-0.008362330302167709
2017-05-11,-0.001363946958485629
2017-05-12,-0.0047188318952391395
2017-05-15,0.0072990498266714
2017-05-16,-0.004830875749723851
2017-05-17,-0.009770400082219743
2017-05-18,0.00421057562681848
2017-05-19,0.009074693124353939
2017-05-22,-0.00018625367730307207
2017-05-23,-0.002047117087226602
2017-05-24,0.003045725523305398
2017-05-25,0.007126857739280457
2017-05-26,-6.196929869706214e-05
2017-05-30,0.01160885327064265
2017-05-31,0.011352707360392511
2017-06-01,0.0016298266141052675
2017-06-02,-0.0034947600481936014
2017-06-05,-0.005744679237026595
2017-06-06,-0.006202831360710648
2017-06-07,0.003794164528688304
2017-06-08,-0.001829479139368928
2017-06-09,0.0010387629052655
2017-06-12,0.011653233733836865
2017-06-13,0.0070564739930718545
2017-06-14,0.0029941433934390638
2017-06-15,0.008717485366462219
2017-06-16,0.0059192042013080925
2017-06-19,0.009944899931265683
2017-06-20,-0.022606775886823915
2017-06-21,-0.011326641579231134
2017-06-22,0.0014474034277245362
2017-06-23,0.004094121561807107
2017-06-26,-0.00407742807560596
2017-06-27,-0.0026495058042543818
2017-06-28,0.02469107382966995
2017-06-29,-0.0010017882615818152
2017-06-30,-0.019991898609767578
2017-07-03,-0.002466785365336177
2017-07-05,-0.0028960034813383384
2017-07-06,-0.028495461864551874
2017-07-07,0.009092173520440117
2017-07-10,-0.0025300135399275447
2017-07-11,0.004454558620198057
2017-07-12,0.009793253315172112
2017-07-13,0.0029284329767149675
2017-07-14,-0.006325190131695413
2017-07-17,-0.005753772834941828
2017-07-18,-0.002216071830522859
2017-07-19,0.008576089124107344
2017-07-20,0.012846287755674313
2017-07-21,0.0032008982654729845
2017-07-24,0.0011439955587808637
2017-07-25,0.002706377542992744
2017-07-26,-0.007616864121488098
2017-07-27,-0.004411638977451893
2017-07-28,0.0015176783069099642
2017-07-31,0.013516143242783718
2017-08-01,-0.0086713119653542
2017-08-02,-0.007963163138442475
2017-08-03,0.0026149982915331105
2017-08-04,-0.006611101761188398
2017-08-07,-0.007753548973077007
2017-08-08,-0.009598959252771433
2017-08-09,0.008200821887181853
2017-08-10,-0.02187597335447533
2017-08-11,0.00031500769891712466
2017-08-14,0.017634668088623906
2017-08-15,0.003899047116406207
2017-08-16,0.008938829815923421
2017-08-17,-0.01564226831752269
2017-08-18,-0.012911087363740248
2017-08-21,-0.0014462473400602693
2017-08-22,0.011524881033134093
2017-08-23,-0.015191565667735829
2017-08-24,0.0031607168201437386
2017-08-25,0.0037184501561335903
2017-08-28,-0.012996625019135344
2017-08-29,-0.007086350822827603
2017-08-30,0.00893704724629285
2017-08-31,0.0016570272294185173
2017-09-01,0.005853208904680107
2017-09-05,-0.00373200789536432
2017-09-06,-0.0030473550898119095
2017-09-07,0.006495462708229871
2017-09-08,0.006833513136151881
2017-09-11,0.0001256933939128846
2017-09-12,0.012064015785767657
2017-09-13,-0.0039111434449822235
2017-09-14,0.006481970740553233
2017-09-15,0.0022913858458464276
2017-09-18,0.006734353025875439
2017-09-19,0.0006751489658449739
2017-09-20,0.007421325276288471
2017-09-21,0.017593652850454333
2017-09-22,0.008734874520131886
2017-09-25,0.013047925053108811
2017-09-26,0.05345121760267446
2017-09-27,-0.00527968326105388
2017-09-28,0.000502953346091628
2017-09-29,0.005751525782850653
2017-10-02,0.013103142555089597
2017-10-03,0.0034525365912538852
2017-10-04,-0.010595159201382987
2017-10-05,-0.001379832956407201
2017-10-06,-0.006743765374318533
2017-10-09,-0.006956703066306247
2017-10-10,-0.002577826342536893
2017-10-11,0.0008428584657647065
2017-10-12,0.0003369518023181861
2017-10-13,-0.004377513306220715
2017-10-16,0.001972988416388377
2017-10-17,0.009619736338165374
2017-10-18,0.0037887769020894524
2017-10-19,0.011712481309773093
2017-10-20,0.01920305949374601
2017-10-23,0.003176394936965421
2017-10-24,0.0049371631375196845
2017-10-25,0.004965695550469773
2017-10-26,0.006589173743954957
2017-10-27,-0.0017949927750520178
2017-10-30,-0.0051825946723159655
2017-10-31,0.009302615140759807
2017-11-01,-0.023595152668555053
2017-11-02,0.02475855113557479
2017-11-03,0.0034216859041260594
2017-11-06,0.0020982999783767387
2017-11-07,0.0016227386620972784
2017-11-08,0.020696329075337472
2017-11-09,0.004813153414759297
2017-11-10,-0.00015313762395285924
2017-11-13,-0.0016310355482923589
2017-11-14,-0.0034202238579003064
2017-11-15,0.0010246511122364854
2017-11-16,-0.0006652867689831421
2017-11-17,0.004096292608404495
2017-11-20,0.0012750264840615255
2017-11-21,0.0021392330311318375
2017-11-22,0.004218171190638165
2017-11-24,0.005668505360326703
2017-11-27,-0.010518014533541287
2017-11-28,0.012307899005340905
2017-11-29,-0.0010075478490192413
2017-11-30,0.008069670332252032
2017-12-01,0.007854571761880758
2017-12-04,0.015090532774671983
2017-12-05,-0.011002898995257748
2017-12-06,-0.0004946510532441994
2017-12-07,-0.010586584257053722
2017-12-08,0.01035016006281464
2017-12-11,0.009798579346422143
2017-12-12,-4.919513305801093e-05
2017-12-13,-0.009899962563234332
2017-12-14,0.0021778118459225837
2017-12-15,0.01190369134253566
2017-12-18,-0.0006834933982480251
2017-12-19,-0.0843547213249981
2017-12-20,0.040008515317027094
2017-12-21,-0.02000409386889712
2017-12-22,0.005495738990858534
2017-12-26,-0.005361793182952046
2017-12-27,0.009106216791533006
2017-12-28,0.0014001840995399029
2017-12-29,-0.001708792269694226
2018-01-02,-0.00586235073848651
2018-01-03,0.008401575376697501
2018-01-04,0.013713794762725051
2018-01-05,0.005308735797262321
2018-01-08,-0.013405691690663413
2018-01-09,-0.0005661356338060308
2018-01-10,0.005973808194813746
2018-01-11,0.0084980283784859
2018-01-12,0.003807188380640314
2018-01-16,0.002933022477132896
2018-01-17,0.0005546033275372064
2018-01-18,0.004081753770447838
2018-01-19,0.008983904903786533
2018-01-22,-0.00766035291911904
2018-01-23,-0.008621577746343312
2018-01-24,0.0017694488435553435
2018-01-25,0.015040902937646816
2018-01-26,0.037690852924701534
2018-01-29,-0.02846309951788628
2018-01-30,-0.010012458538953162
2018-01-31,-0.00014938013780241288
2018-02-01,0.017987712383600085
2018-02-02,-0.024327013900290573
2018-02-05,-0.0360204369639473
2018-02-06,-0.0008328814814005936
2018-02-07,0.0007291758774778945
2018-02-08,-0.021547731554877103
2018-02-09,0.009628020971754081
2018-02-12,0.016175029672095498
2018-02-13,0.014102557887825107
2018-02-14,0.02515465252387661
2018-02-15,0.00648373789207346
2018-02-16,0.0018331898804342384
2018-02-20,-0.007270665153905398
2018-02-21,0.0028397536085318364
2018-02-22,0.00024870890578343463
2018-02-23,0.01937092618424674
2018-02-26,0.005749591618351868
2018-02-27,-0.007918225276226765
2018-02-28,-0.005092639354322026
2018-03-01,-0.0003936104520522177
2018-03-02,0.01718344387465187
2018-03-05,0.008567885130621233
2018-03-06,0.010126571943269047
2018-03-07,-0.0115456602795182
2018-03-08,-0.0004324574915908208
2018-03-09,0.027218143257749183
2018-03-12,-0.0013575806882921704
2018-03-13,-0.0041254383551433405
2018-03-14,-0.005319166547893994
2018-03-15,0.0065310839201087045
2018-03-16,0.008885745851594518
2018-03-19,-0.013654402941952193
2018-03-20,0.018804742731574953
2018-03-21,-0.005379830834638111
2018-03-22,-0.03706822068879667
2018-03-23,-0.01292846126812075
2018-03-26,0.03012036397753537
2018-03-27,-0.03933537344210869
2018-03-28,-0.01630900466232199
2018-03-29,0.004938530096924021
2018-04-02,-0.016397357077528207
2018-04-03,0.009635440273488394
2018-04-04,-0.010402018256188805
2018-04-05,0.003928884281499734
2018-04-06,-0.01575588140367179
2018-04-09,0.010121455608934848
2018-04-10,0.012167111635607464
2018-04-11,-0.0061118008029654725
2018-04-12,0.008283775957406592
2018-04-13,-0.004687570851103606
2018-04-16,-0.005772811871787797
2018-04-17,0.0009680272730583361
2018-04-18,-0.0016284652225083684
2018-04-19,-0.008969792364450835
2018-04-20,-0.009616879432910452
2018-04-23,-0.004154199481419485
2018-04-24,0.006830860357459834
2018-04-25,0.000621310387150853
2018-04-26,0.003985296261634241
2018-04-27,-0.013403308515671064
2018-04-30,-0.011861484893389451
