Date,DVA
2015-10-20,-0.001834133188654996
2015-10-21,0.0035437279749930273
2015-10-22,-0.01935647064164847
2015-10-23,0.012803401460289354
2015-10-26,0.006057401497024939
2015-10-27,0.007198892819092251
2015-10-28,0.006367842918741706
2015-10-29,0.004003067520927717
2015-10-30,-0.003086789244624244
2015-11-02,0.008386034162874534
2015-11-03,-0.007164856214813109
2015-11-04,-0.001933009392119156
2015-11-05,0.003873506308312624
2015-11-06,-0.006173676616509249
2015-11-09,-0.021741948727346472
2015-11-10,0.006879273682412812
2015-11-11,-0.014978312711948494
2015-11-12,-0.023075941426766944
2015-11-13,-0.009011415237101361
2015-11-16,0.012813451112064556
2015-11-17,-0.004897301045977409
2015-11-18,0.011483203285969301
2015-11-19,-0.010541948936571233
2015-11-20,0.0043709834561669325
2015-11-23,-0.0016319205654778957
2015-11-24,0.00122594106254037
2015-11-25,0.00340136054421758
2015-11-27,0.00772880942134524
2015-11-30,-0.017222803882573468
2015-12-01,0.00657168293431698
2015-12-02,-0.010201306232931251
2015-12-03,-0.015116099008723793
2015-12-04,0.007674104448297969
2015-12-07,-0.009277183018840063
2015-12-08,-0.002515727428349268
2015-12-09,-0.007145889261646277
2015-12-10,0.0019757181547073177
2015-12-11,-0.018169026979258374
2015-12-14,-0.023526027990061094
2015-12-15,-0.0007345828115468134
2015-12-16,0.0016171804731011097
2015-12-17,-0.00014669759634311497
2015-12-18,-0.004844418933486416
2015-12-21,0.017849226554524256
2015-12-22,0.008260865142379892
2015-12-23,0.010493076902915455
2015-12-24,-0.0022760121644884723
2015-12-28,0.0011406021065134553
2015-12-29,0.005553964438460568
2015-12-30,-0.008355813088587682
2015-12-31,-0.004427271828846169
2016-01-04,-0.014918963264754836
2016-01-05,0.006553146783688568
2016-01-06,-0.013888875091517927
2016-01-07,-0.007922548217636494
2016-01-08,0.0007393584787425134
2016-01-11,-0.006502066261524386
2016-01-12,0.0032722531656084186
2016-01-13,-0.019570048251256744
2016-01-14,0.019960679716435337
2016-01-15,-0.014529218263583665
2016-01-19,-0.011433761430318046
2016-01-20,-0.004565445541669044
2016-01-21,-0.0032106207324498204
2016-01-22,0.025920284056881515
2016-01-25,-0.014052959335976944
2016-01-26,0.008642907068995953
2016-01-27,-0.012026389999023945
2016-01-28,-0.019324471224459794
2016-01-29,0.041427555077838685
2016-02-01,0.00432063324881371
2016-02-02,-0.017059805123928684
2016-02-03,-0.0123754854872824
2016-02-04,0.00015272778824981792
2016-02-05,-0.023682131316049015
2016-02-08,-0.025978087758571133
2016-02-09,0.00016064140847649178
2016-02-10,0.022650599958427442
2016-02-11,-0.0171222141878814
2016-02-12,-0.00015979417583456001
2016-02-16,0.00127874064260447
2016-02-17,0.023148099654704213
2016-02-18,0.0063973113674056226
2016-02-19,-0.010852725006813224
2016-02-22,0.016457668489290755
2016-02-23,-0.008789509764625225
2016-02-24,-0.0021779619213920798
2016-02-25,0.018553203191927548
2016-02-26,0.017296758330731077
2016-02-29,-0.007372823811609308
2016-03-01,0.033954794941955635
2016-03-02,-0.00043980031812818066
2016-03-03,0.02786743205301323
2016-03-04,0.0061358489432179475
2016-03-07,0.005956575751250748
2016-03-08,-0.01663612434934214
2016-03-09,0.006021479124663998
2016-03-10,-0.004702890689267991
2016-03-11,0.017325412046316435
2016-03-14,-0.0018297660412174288
2016-03-15,-0.015510413177122206
2016-03-16,0.004869721695377693
2016-03-17,0.011259880913595977
2016-03-18,0.025229048520370556
2016-03-21,-0.006186375604312788
2016-03-22,0.00553328981619905
2016-03-23,-0.005090146294606135
2016-03-24,-0.010647077520957393
2016-03-28,-0.0006988546418599251
2016-03-29,0.016923064118498754
2016-03-30,0.004401041106498305
2016-03-31,0.004792530192679001
2016-04-01,0.008040392332634871
2016-04-04,-0.0067594969818663975
2016-04-05,-0.005988872112367205
2016-04-06,0.020539504656615692
2016-04-07,-0.00778212586279825
2016-04-08,0.0020284182835583753
2016-04-11,-0.009176792431558112
2016-04-12,0.0049033045400406206
2016-04-13,0.005557111261764058
2016-04-14,0.00013471500885620102
2016-04-15,0.00013479968520013763
2016-04-18,0.0036383812935181226
2016-04-19,0.006176142101768978
2016-04-20,-0.0013344822559062663
2016-04-21,-0.005211109149279691
2016-04-22,0.006044386784187061
2016-04-25,-0.002536748164692626
2016-04-26,0.002677079107049396
2016-04-27,0.0028033516781000856
2016-04-28,-0.004526144233942042
2016-04-29,-0.011767815830208361
2016-05-02,-0.003518296764032147
2016-05-03,0.000950566205926151
2016-05-04,-0.006376356349760637
2016-05-05,0.03536324471367003
2016-05-06,-0.0017144254209849885
2016-05-09,0.0044914660633028625
2016-05-10,0.005917897722569565
2016-05-11,-0.0022224888703498147
2016-05-12,-0.009565033541045764
2016-05-13,-0.002248950617558032
2016-05-16,0.021877506840862093
2016-05-17,-0.0040222857119665
2016-05-18,0.001172437928426584
2016-05-19,0.006376029583585963
2016-05-20,0.0003879804772721762
2016-05-23,-0.007625745719793464
2016-05-24,0.007423804426758052
2016-05-25,-0.0025856102415968696
2016-05-26,-0.0025924118429165866
2016-05-27,0.001299624528677823
2016-05-31,0.0035041743331929442
2016-06-01,0.002715973684706441
2016-06-02,0.005159312939209348
2016-06-03,-0.010008966716827716
2016-06-06,-0.0019442841595873617
2016-06-07,-0.0007791890726460693
2016-06-08,-0.0005198975079030443
2016-06-09,0.004031177535015029
2016-06-10,-0.014635374521655975
2016-06-13,-0.006834966613377236
2016-06-14,0.000926412084250483
2016-06-15,-0.0023800120549077874
2016-06-16,0.003048421023679637
2016-06-17,-0.007531708410752125
2016-06-20,0.008787059344316894
2016-06-21,-0.0015836758942034956
2016-06-22,0.007005932169288354
2016-06-23,0.012733016760531957
2016-06-24,-0.01879461502214408
2016-06-27,-0.025363252924013424
2016-06-28,0.011249686158677275
2016-06-29,0.02774426588782286
2016-06-30,0.008346366550617157
2016-07-01,0.0
2016-07-05,-0.01228656171743081
2016-07-06,0.004059153429945672
2016-07-07,0.0031298625823470427
2016-07-08,0.014950618217034695
2016-07-11,0.004739371692434657
2016-07-12,-0.007521722959224597
2016-07-13,0.0017983223171800233
2016-07-14,-0.003333690395659339
2016-07-15,0.0
2016-07-18,-0.002830325629768593
2016-07-19,-0.0020642969642570286
2016-07-20,0.003490682324334804
2016-07-21,-0.0005153428769892887
2016-07-22,0.00425369712897572
2016-07-25,0.00038504399803374056
2016-07-26,0.0030792642577854856
2016-07-27,-0.020849286864354943
2016-07-28,0.0027432929601671763
2016-07-29,0.010161526284386602
2016-08-01,-0.00696415926169025
2016-08-02,-0.012987012987012991
2016-08-03,0.0010526556717722624
2016-08-04,-0.002234465889246584
2016-08-05,0.013832108703841106
2016-08-08,-0.02079000121043284
2016-08-09,-0.04047243931867561
2016-08-10,-0.030424519741678924
2016-08-11,-0.00028532694746519205
2016-08-12,-0.013411254973964892
2016-08-15,-0.011858274428487747
2016-08-16,-0.0010244357229389767
2016-08-17,-0.01552893575761638
2016-08-18,0.006696496995131085
2016-08-19,-0.04685880410117449
2016-08-22,0.01070091153984909
2016-08-23,0.004296436813931104
2016-08-24,-0.014362029882981742
2016-08-25,-0.00418546370360906
2016-08-26,-0.008717272372600449
2016-08-29,0.011463620499924332
2016-08-30,0.0038813846574436983
2016-08-31,-0.0004640644446636255
2016-09-01,-0.006807903925579173
2016-09-02,0.009191405444004763
2016-09-06,-0.011114560578430077
2016-09-07,0.004214865481597441
2016-09-08,0.0015544609245266017
2016-09-09,-0.012106142722371205
2016-09-12,0.016653535478122095
2016-09-13,-0.0117446813828741
2016-09-14,-0.009538711541424605
2016-09-15,0.01152509536592583
2016-09-16,0.005774976562266554
2016-09-19,-0.01303544282216551
2016-09-20,0.021855336839575967
2016-09-21,0.012925126864074654
2016-09-22,0.013519662234440233
2016-09-23,-0.0032973803458933304
2016-09-26,-0.005263134949189396
2016-09-27,0.00272109298599732
2016-09-28,-0.0018091774953916673
2016-09-29,-0.01132759417566409
2016-09-30,0.009318677343157056
2016-10-03,-0.029816879518730355
2016-10-04,0.003744116528589636
2016-10-05,-0.0035746928913580334
2016-10-06,0.0026516638172962015
2016-10-07,-0.013223374148458422
2016-10-10,0.004256668082368575
2016-10-11,-0.026687609773601628
2016-10-12,0.010645158829227563
2016-10-13,0.005266546949541873
2016-10-14,-0.0022226258233862817
2016-10-17,-0.009387433045536575
2016-10-18,0.004015419318017077
2016-10-19,0.004319316349600033
2016-10-20,-0.026760120067568338
2016-10-21,-0.002291315763415791
2016-10-24,-0.04691602121562444
2016-10-25,0.00327026585879997
2016-10-26,-0.024532514714626696
2016-10-27,-0.01635596720353305
2016-10-28,-0.013767217120726816
2016-10-31,0.06272659706388639
2016-11-01,-0.01364720661271468
2016-11-02,0.0025942844460500325
2016-11-03,0.008452610892727419
2016-11-04,0.0029080052395644707
2016-11-07,-0.013303813402424258
2016-11-08,0.0029386687662338318
2016-11-09,0.022578444725188218
2016-11-10,0.010955632751074917
2016-11-11,-0.007502513610767481
2016-11-14,0.017806171594608955
2016-11-15,-0.00478628345926746
2016-11-16,0.0021559049711452616
2016-11-17,0.025815015148318743
2016-11-18,-0.00758188752987865
2016-11-21,0.021618953290979404
2016-11-22,0.0028639667389951384
2016-11-23,0.005235631246165884
2016-11-25,-0.0004734655777761665
2016-11-28,-0.0020527564243885132
2016-11-29,0.0072784664386016384
2016-11-30,-0.004869641439429251
2016-12-01,0.01957376311975878
2016-12-02,-0.005573509852420444
2016-12-05,-0.0018683285117573334
2016-12-06,-0.000156015225943551
2016-12-07,-0.0014039990644767464
2016-12-08,0.03546315524619481
2016-12-09,0.003168362829515381
2016-12-12,0.001503962661060454
2016-12-13,-0.018320973996125645
2016-12-14,-0.024017185919478545
2016-12-15,0.005015729049344442
2016-12-16,0.012788516214901957
2016-12-19,0.0038497072775069974
2016-12-20,-0.004908723467403453
2016-12-21,-0.0030831596912065384
2016-12-22,0.0027833664801650837
2016-12-23,0.005397046759542556
2016-12-27,-0.0029140309954698296
2016-12-28,-0.01076764427987309
2016-12-29,0.0007775315449554121
2016-12-30,-0.0024860730359228533
2017-01-03,0.013862919500852167
2017-01-04,0.018743298346030723
2017-01-05,-0.009048386309936318
2017-01-06,0.001217498587267496
2017-01-09,-0.0366317041172638
2017-01-10,0.003944461908912178
2017-01-11,-0.006915015464721286
2017-01-12,0.003481582932178373
2017-01-13,0.008200606513404596
2017-01-17,-0.0012513973200811712
2017-01-18,0.0006264826387358813
2017-01-19,-0.015495349400956981
2017-01-20,0.0019077731156396105
2017-01-23,0.0015867736178154512
2017-01-24,0.0069708879729397655
2017-01-25,0.008181253092014229
2017-01-26,0.01763416387529415
2017-01-27,-0.010121086366829846
2017-01-30,-0.018590310161171075
2017-01-31,0.006314152099661241
2017-02-01,0.013803878484987653
2017-02-02,0.0023209273132218655
2017-02-03,0.008335920433822697
2017-02-06,-0.010716426079494523
2017-02-07,-0.005416374011747327
2017-02-08,0.006535021320639212
2017-02-09,-0.00046373130568433396
2017-02-10,0.001391839356535085
2017-02-13,0.0009266032215251574
2017-02-14,-0.001234287990642735
2017-02-15,0.0018537789427544027
2017-02-16,-0.002929758157011131
2017-02-17,0.03464271167497879
2017-02-21,0.029745856776994817
2017-02-22,0.002758055495567291
2017-02-23,-0.0018819467192610073
2017-02-24,0.0013053512874368067
2017-02-27,0.002172675606746166
2017-02-28,0.0031796677690456576
2017-03-01,-0.0034577939850344297
2017-03-02,0.011854846270508812
2017-03-03,0.00014290808023642576
2017-03-06,-0.00828574044363839
2017-03-07,-0.018582554732829437
2017-03-08,0.001908188581439818
2017-03-09,0.0004394781476420029
2017-03-10,0.0038073236600491
2017-03-13,0.0029175337613214225
2017-03-14,-0.0007273171164772219
2017-03-15,0.0048035203160679
2017-03-16,-0.018687540755313425
2017-03-17,0.0008858162072717946
2017-03-20,-0.005752203128231659
2017-03-21,-0.020768453490914718
2017-03-22,-0.0068172180438352825
2017-03-23,0.008541873228225416
2017-03-24,0.00983051829225734
2017-03-27,0.0023963407241835988
2017-03-28,0.011355179034291618
2017-03-29,0.009159330696201007
2017-03-30,0.0027814734035567223
2017-03-31,-0.0077372084568886335
2017-04-03,-0.0048551099768727735
2017-04-04,-0.0068006961653381826
2017-04-05,0.002530487766791767
2017-04-06,0.006087656590919144
2017-04-07,-0.010625755578572371
2017-04-10,0.018347191389345374
2017-04-11,0.0005859223303683603
2017-04-12,-0.0030742071728596665
2017-04-13,-0.004698967723851366
2017-04-17,0.008261988325157565
2017-04-18,-0.009072214667997347
2017-04-19,0.000738266707945634
2017-04-20,0.009738877007557045
2017-04-21,-0.010083332432106684
2017-04-24,0.007824015293929287
2017-04-25,0.0033690254613034654
2017-04-26,-0.00029192179658987794
2017-04-27,0.004964899550581103
2017-04-28,0.002760860828956657
2017-05-01,0.0010143412933973917
2017-05-02,0.01462064968246568
2017-05-03,-0.051933222711279536
2017-05-04,-0.01820916689304175
2017-05-05,0.0032188701923498986
2017-05-08,-0.0009166930693854658
2017-05-09,0.007340623358525145
2017-05-10,0.010171521800643513
2017-05-11,0.005109653339534059
2017-05-12,-0.003588484952535831
2017-05-15,-0.009153670707360728
2017-05-16,-0.05966982734436055
2017-05-17,0.029956524493164105
2017-05-18,0.002345546667586129
2017-05-19,0.007332312510005323
2017-05-22,0.0020132763517479724
2017-05-23,0.0027820759453787147
2017-05-24,-0.0016954472103614115
2017-05-25,0.02315887104744152
2017-05-26,-0.022936422514900467
2017-05-30,0.00694975981841206
2017-05-31,0.01625774904299071
2017-06-01,0.017506730988777974
2017-06-02,-0.014684038722290293
2017-06-05,-0.011139513177329863
2017-06-06,-0.003196819556521846
2017-06-07,-0.021838732924016613
2017-06-08,-0.0068696708890191305
2017-06-09,0.013519896275737686
2017-06-12,0.011633317601972504
2017-06-13,0.005979751339296735
2017-06-14,0.005486977701609108
2017-06-15,-0.006215001584397473
2017-06-16,0.009304463591634171
2017-06-19,-0.0018134369126190375
2017-06-20,-0.014685861860491034
2017-06-21,-0.012138919688081118
2017-06-22,0.012132505338143362
2017-06-23,-0.002766256431842251
2017-06-26,-0.00678074349737845
2017-06-27,-0.005120158530421137
2017-06-28,0.009357430574238101
2017-06-29,-0.010197831422448234
2017-06-30,0.010927327572818779
2017-07-03,-0.005867894846777744
2017-07-05,-0.004349157987607821
2017-07-06,-0.016380643713813203
2017-07-07,0.005868341575923086
2017-07-10,-0.01702929750140325
2017-07-11,0.016361893732227184
2017-07-12,0.008207077852816713
2017-07-13,0.005635516431354404
2017-07-14,0.007160633558054519
2017-07-17,0.00880988750710765
2017-07-18,-0.0009192211073926204
2017-07-19,0.0030670845030627003
2017-07-20,0.01544097921249632
2017-07-21,-0.009936706577980958
2017-07-24,-0.004257888841256774
2017-07-25,-0.0016799114952994465
2017-07-26,-0.007342868850631845
2017-07-27,-0.00015413987246948313
2017-07-28,0.009093773000338423
2017-07-31,-0.010539215343531305
2017-08-01,-0.010033984842967358
2017-08-02,-0.08841413397445785
2017-08-03,0.0006842442037937602
2017-08-04,-0.013675200633513573
2017-08-07,-0.014731408623556042
2017-08-08,0.003518043417898964
2017-08-09,-0.009290075133823628
2017-08-10,-0.006900201459479449
2017-08-11,0.0074825968457694625
2017-08-14,0.0065428636052444755
2017-08-15,0.0010541351936259602
2017-08-16,0.006318017080444438
2017-08-17,-0.01360304808547641
2017-08-18,-0.005834544254635032
2017-08-21,0.00426821412805678
2017-08-22,0.00548959716473485
2017-08-23,-0.0012328231125242617
2017-08-24,0.004055714088334383
2017-08-25,0.00509309663719093
2017-08-28,0.0015726044610828716
2017-08-29,-0.004361479437038018
2017-08-30,0.007885066853789757
2017-08-31,0.018080683366666683
2017-09-01,-0.011612026796944841
2017-09-05,-0.011230157461710522
2017-09-06,0.0033199131264847193
2017-09-07,-0.0008707634736148107
2017-09-08,0.016384913001694645
2017-09-11,0.025553041136644916
2017-09-12,0.008194008105657735
2017-09-13,-0.00845914958510341
2017-09-14,-0.001170955106283178
2017-09-15,-0.0013397758764699397
2017-09-18,0.01811165515700286
2017-09-19,-0.02355460923638064
2017-09-20,0.02108637020479409
2017-09-21,0.012060128150638727
2017-09-22,-0.06154091979041454
2017-09-25,0.003304898611268481
2017-09-26,0.013696271001171434
2017-09-27,-0.0027364433738964467
2017-09-28,0.002743952043283482
2017-09-29,0.015734533089415415
2017-10-02,0.013301918229435827
2017-10-03,0.01213026817106111
2017-10-04,-0.01625351635112271
2017-10-05,0.007676951155321188
2017-10-06,-0.0092746168165726
2017-10-09,-0.09913073111715276
2017-10-10,0.007979222676673059
2017-10-11,0.004418293074653024
2017-10-12,-0.002932548449136152
2017-10-13,0.006066139836419682
2017-10-16,0.040197346635123976
2017-10-17,-0.007728765577908914
2017-10-18,0.021773756517787124
2017-10-19,0.016978508688680005
2017-10-20,0.011073214697332912
2017-10-23,0.02780120586857926
2017-10-24,0.024590163934426146
2017-10-25,0.0015999755859374964
2017-10-26,-0.017092647298810326
2017-10-27,0.005850814521268788
2017-10-30,-0.013249308497510937
2017-10-31,-0.005403602718298206
2017-11-01,-0.01498188709689674
2017-11-02,-0.00518136994490459
2017-11-03,0.00655240904988208
2017-11-06,-0.00834585213275707
2017-11-07,-0.007574495271759463
2017-11-08,-0.07835819205603511
2017-11-09,0.014170048870104868
2017-11-10,-0.0019960190370765796
2017-11-13,-0.00018178766424004067
2017-11-14,-0.006001124222258625
2017-11-15,-0.005122553605534486
2017-11-16,0.023170251871730496
2017-11-17,-0.013120049429262592
2017-11-20,-0.0027317706482560267
2017-11-21,0.007487214389684915
2017-11-22,0.003987696719318645
2017-11-24,0.031774727489153776
2017-11-27,0.01469816500717891
2017-11-28,0.00844969563005682
2017-11-29,0.03693570219425335
2017-11-30,0.006926154153528374
2017-12-01,0.0008188541751723566
2017-12-04,0.013418420661663655
2017-12-05,-0.01614726295934521
2017-12-06,0.13572946991047208
2017-12-07,-0.029768752159548773
2017-12-08,0.0084897184987478
2017-12-11,0.026584006440646846
2017-12-12,0.012803903931755789
2017-12-13,0.01278411230641896
2017-12-14,-0.031837365712496624
2017-12-15,0.021584787630278823
2017-12-18,0.007799249545368259
2017-12-19,0.01027161052579495
2017-12-20,-0.0006964213040738798
2017-12-21,0.0020906136010996335
2017-12-22,0.001112681910387714
2017-12-26,0.0016670618448357821
2017-12-27,0.0029126087228426023
2017-12-28,0.000691509520758693
2017-12-29,-0.001520185315418976
2018-01-02,0.004013853502108589
2018-01-03,0.005100671931516754
2018-01-04,0.026608074538061244
2018-01-05,0.009084840601712107
2018-01-08,0.001721235071012961
2018-01-09,0.02392277915656771
2018-01-10,0.007744913704232026
2018-01-11,0.02510566276590609
2018-01-12,-0.011245802069307698
2018-01-16,0.0002528026431856123
2018-01-17,-0.0011371315925462477
2018-01-18,-0.011004239110211422
2018-01-19,0.005371507300566236
2018-01-22,0.004325102852700491
2018-01-23,0.0011400122959366321
2018-01-24,-0.005060747991468273
2018-01-25,0.004069172142775246
2018-01-26,0.0017730419360650895
2018-01-29,-0.0001264492594615918
2018-01-30,-0.002022961690771874
2018-01-31,-0.01127580623599811
2018-02-01,-0.006278803921336729
2018-02-02,-0.024500341084587984
2018-02-05,-0.037144813368272245
2018-02-06,0.01633721171382363
2018-02-07,0.008510129585314719
2018-02-08,-0.03683364405452938
2018-02-09,0.014740613330719077
2018-02-12,0.006029908648013116
2018-02-13,0.0017708383998495947
2018-02-14,0.016453618022965966
2018-02-15,-0.012173962034908059
2018-02-16,-0.0025730609620063793
2018-02-20,-0.011948470666403033
2018-02-21,-0.003023135927677112
2018-02-22,-0.006616172801414688
2018-02-23,0.015401701332756979
2018-02-26,0.004372775259493755
2018-02-27,0.0023129002577593205
2018-02-28,-0.022397197867373375
2018-03-01,-0.02179949691757399
2018-03-02,0.020724013869579228
2018-03-05,0.003893738910270894
2018-03-06,-0.0018008710128251115
2018-03-07,0.0018041200002372193
2018-03-08,0.005679401840270382
2018-03-09,-0.001928366289130734
2018-03-12,-0.0027601014458892292
2018-03-13,-0.028646549039974878
2018-03-14,-0.0022795790930901783
2018-03-15,-0.008282191077606527
2018-03-16,-0.013246914461795378
2018-03-19,-0.0017509867112933675
2018-03-20,-0.029820213511510874
2018-03-21,0.0070814158785430514
2018-03-22,-0.015709088568098162
2018-03-23,-0.012007917685571745
2018-03-26,0.009846144456129746
2018-03-27,-0.004570430447096041
2018-03-28,0.0101010667141197
2018-03-29,-0.0009090539180871549
2018-04-02,-0.03260542078064643
2018-04-03,0.008778767056851322
2018-04-04,-0.010567215560218668
2018-04-05,0.00816717900762498
2018-04-06,-0.018071407041435283
2018-04-09,-0.004124993282065614
2018-04-10,0.006531780220202288
2018-04-11,-0.003482133897443229
2018-04-12,-0.0014294814786629528
2018-04-13,0.0004772163910269356
2018-04-16,0.004292474348435826
2018-04-17,-0.0014246689963475223
2018-04-18,0.01712114457363567
2018-04-19,-0.0006234556303643668
2018-04-20,-0.005770473030769718
2018-04-23,-0.010352938782935084
2018-04-24,-0.0038041159912242106
2018-04-25,0.007159916847488068
2018-04-26,-0.005687213502220567
2018-04-27,0.004448722594590615
2018-04-30,-0.0068016497449064905
2018-05-01,0.005255582282939875
2018-05-02,0.004119172063216325
