Date,MMC
2015-10-06,-0.014320010487435142
2015-10-07,0.009109899527159016
2015-10-08,0.010908427695365264
2015-10-09,-0.005767529153122286
2015-10-12,0.008982047771889379
2015-10-13,-0.00964366536361072
2015-10-14,-0.011797986332125032
2015-10-15,0.014780995534121821
2015-10-16,0.007656242256866674
2015-10-19,-0.005188606388186634
2015-10-20,0.010245826091094923
2015-10-21,-0.00479426877365452
2015-10-22,0.019084277376988146
2015-10-23,0.005454737560727008
2015-10-26,-0.011030853970874
2015-10-27,0.013896842422978839
2015-10-28,0.013705880506376555
2015-10-29,0.0014231293690611935
2015-10-30,-0.0097709193175618
2015-11-02,0.011302461709034706
2015-11-03,0.0003549122027162177
2015-11-04,-0.003369353021526078
2015-11-05,0.0017793684022491263
2015-11-06,-0.003374818927938339
2015-11-09,-0.008554636187478648
2015-11-10,0.0005392881961781004
2015-11-11,-0.001976270371500166
2015-11-12,-0.012961232170471959
2015-11-13,-0.012401670739169313
2015-11-16,0.012926616769856736
2015-11-17,-0.003828454535062531
2015-11-18,0.01720350038043139
2015-11-19,0.0
2015-11-20,0.005577468390488338
2015-11-23,-0.0028629576416665525
2015-11-24,-0.0041267479479654146
2015-11-25,-0.0012614214765332976
2015-11-27,-0.0007216994846267477
2015-11-30,-0.0016247123886349302
2015-12-01,0.012838937347999568
2015-12-02,-0.0032132947883577456
2015-12-03,-0.00859818128719747
2015-12-04,0.027281387568677484
2015-12-07,-0.0012310921202273173
2015-12-08,-0.016200226547351537
2015-12-09,-0.005727482634361847
2015-12-10,0.007740578439397128
2015-12-11,-0.019470964411928415
2015-12-14,0.00145751679028705
2015-12-15,0.02637762224029605
2015-12-16,0.01612917369803335
2015-12-17,-0.027036163887767195
2015-12-18,-0.022768523212541858
2015-12-21,0.0012845792808946488
2015-12-22,0.00677890062647557
2015-12-23,0.010191151309109303
2015-12-24,0.0005404539943196784
2015-12-28,0.0
2015-12-29,0.014583970743462293
2015-12-30,-0.004436460343044457
2015-12-31,-0.011586230672711917
2016-01-04,-0.020378582687946678
2016-01-05,0.008283659337004146
2016-01-06,-0.012050061797083789
2016-01-07,-0.007577253178392418
2016-01-08,-0.013966508756425688
2016-01-11,-0.014542000833481006
2016-01-12,0.009390558033141705
2016-01-13,-0.008353670544186675
2016-01-14,0.025655515214979996
2016-01-15,-0.025387488562284344
2016-01-19,-0.0011488837366013804
2016-01-20,-0.01169697268167802
2016-01-21,0.001170974391545787
2016-01-22,0.019496784022595026
2016-01-25,-0.013769498995504725
2016-01-26,0.006981089350245329
2016-01-27,-0.005969659939449312
2016-01-28,0.003487076372879372
2016-01-29,0.029536891942604004
2016-02-01,-0.0011254513122636034
2016-02-02,-0.017270488940819173
2016-02-03,0.00936030313570968
2016-02-04,0.025170349369562972
2016-02-05,0.008861023702272819
2016-02-08,0.0064042293896078295
2016-02-09,0.005090927299210568
2016-02-10,0.004160793095834947
2016-02-11,-0.01008830671197214
2016-02-12,0.02056407753411693
2016-02-16,0.007489287408370071
2016-02-17,0.01539826452711357
2016-02-18,0.002265864205564183
2016-02-19,-0.0033041070762396263
2016-02-22,0.004187452915727974
2016-02-23,-0.00799265159256024
2016-02-24,0.006305540267467213
2016-02-25,0.0053960740953968855
2016-02-26,-0.004501516824706453
2016-02-29,-0.00782613469000637
2016-03-01,0.018230003388552296
2016-03-02,-0.004303854050853206
2016-03-03,-0.0015558094464254157
2016-03-04,0.004501985687443311
2016-03-07,-0.005516309319630985
2016-03-08,-0.00433377356656961
2016-03-09,0.004700788708206671
2016-03-10,0.0003466003379701821
2016-03-11,0.017495238994315043
2016-03-14,0.001532276134852406
2016-03-15,0.0052693430898786975
2016-03-16,-0.0037202638566069535
2016-03-17,0.01578449522501235
2016-03-18,-0.0008354433556855279
2016-03-21,-0.0005016552379983885
2016-03-22,-0.0006693838960402099
2016-03-23,-0.0031809735000460915
2016-03-24,0.0043669401075856484
2016-03-28,0.004013391428648427
2016-03-29,0.008660698369145514
2016-03-30,0.002972527833535521
2016-03-31,0.0008228338415166014
2016-04-01,0.009541408444737831
2016-04-04,-0.0026075097855376983
2016-04-05,-0.012579561740012513
2016-04-06,0.010144857532090823
2016-04-07,-0.009384288946351571
2016-04-08,0.0056504116244811
2016-04-11,0.003140403675249148
2016-04-12,0.013179282664170344
2016-04-13,0.010568976391859275
2016-04-14,-0.002896081369387682
2016-04-15,0.005647852597284508
2016-04-18,0.011713666191310201
2016-04-19,0.0042823591690484
2016-04-20,-0.005527579665958293
2016-04-21,-0.011433756408408158
2016-04-22,-0.0009641667092398221
2016-04-25,-0.0016077086479191482
2016-04-26,0.007247449269789374
2016-04-27,-0.00495679341210753
2016-04-28,0.009320201183517396
2016-04-29,0.005413058728004794
2016-05-02,0.00791810250653513
2016-05-03,-0.0015713893787858702
2016-05-04,-0.002989687900407767
2016-05-05,0.0014203517387041398
2016-05-06,-0.003624740769487045
2016-05-09,0.0031633814065807897
2016-05-10,0.01529489216681279
2016-05-11,-0.007609710931422264
2016-05-12,0.007355250986828876
2016-05-13,-0.006524881600095123
2016-05-16,0.007818560270129282
2016-05-17,-0.006361574269481807
2016-05-18,0.00702676715508832
2016-05-19,-0.004806638198262436
2016-05-20,0.0003116548735178082
2016-05-23,0.004205441072141269
2016-05-24,0.01644175449637486
2016-05-25,0.0016784839520807004
2016-05-26,-0.0010662932020352178
2016-05-27,0.005489986352534171
2016-05-31,0.002123611199563058
2016-06-01,0.0015136988228761084
2016-06-02,0.004080372783793251
2016-06-03,-0.004063791001591266
2016-06-06,0.001964531818512194
2016-06-07,0.004525208651814161
2016-06-08,-0.0003001968944347233
2016-06-09,0.0007505505874769725
2016-06-10,-0.004202267439399887
2016-06-13,-0.00813880800775213
2016-06-14,-0.0016713429665516921
2016-06-15,-0.005479394742063826
2016-06-16,0.010254237172758529
2016-06-17,-0.0022724428919435047
2016-06-20,0.009262225797676438
2016-06-21,0.004061821918608377
2016-06-22,0.0010486518475865125
2016-06-23,0.0164649286002696
2016-06-24,-0.044617871460823744
2016-06-27,-0.017725131408163897
2016-06-28,0.029185490202920716
2016-06-29,0.01799052746811136
2016-06-30,0.02531081875145169
2016-07-01,-0.0051124367044484975
2016-07-05,-0.007634627665538685
2016-07-06,-0.007101763849160059
2016-07-07,0.000449491372874089
2016-07-08,0.005538674630656271
2016-07-11,-0.00029765683197868764
2016-07-12,0.0022336181510060893
2016-07-13,-0.0037143126926955095
2016-07-14,-0.0013425125702565266
2016-07-15,-0.006570837546510222
2016-07-18,-0.0009022280682473571
2016-07-19,-0.0016552011790561538
2016-07-20,0.001205875494955766
2016-07-21,-0.007075319611792086
2016-07-22,0.007883730738002415
2016-07-25,-0.003610085954300679
2016-07-26,0.006038654362613638
2016-07-27,-0.0025508689609191615
2016-07-28,0.0012035649970703055
2016-07-29,-0.012021248193381573
2016-08-01,0.0028898870711526747
2016-08-02,0.002274671823860208
2016-08-03,0.0012104184236436666
2016-08-04,0.0019644767706339383
2016-08-05,0.004977454212253818
2016-08-08,0.006603448019357527
2016-08-09,-0.001341519071746955
2016-08-10,0.002537986383247759
2016-08-11,0.0032763862743165895
2016-08-12,0.00029651036725453217
2016-08-15,-0.0002964224749175681
2016-08-16,-0.004749814943767805
2016-08-17,0.0011927578373569503
2016-08-18,-0.00029776829355032675
2016-08-19,-0.0008938347230688093
2016-08-22,0.0037281602456162855
2016-08-23,-0.0025259851309132886
2016-08-24,0.0005959321172670506
2016-08-25,0.006550756188682838
2016-08-26,-0.006212207055590557
2016-08-29,0.010864598302030348
2016-08-30,-0.002944546896957223
2016-08-31,-0.0013290997833800278
2016-09-01,0.002365777850482642
2016-09-02,0.007523310630078273
2016-09-06,-0.0017569762980224057
2016-09-07,-0.0014666265544693857
2016-09-08,-0.0020564619948442164
2016-09-09,-0.028701873147864876
2016-09-12,0.018336423146472658
2016-09-13,-0.015922466252969336
2016-09-14,-0.004536874375483002
2016-09-15,0.008658520837032002
2016-09-16,-0.007379226825350971
2016-09-19,0.005461791529660864
2016-09-20,0.007997834817055294
2016-09-21,0.012424886288106896
2016-09-22,0.008576149190250293
2016-09-23,-0.012608114994811404
2016-09-26,-0.005048218934086579
2016-09-27,0.005819949665835544
2016-09-28,-0.0025221714258475414
2016-09-29,-0.012345879733780318
2016-09-30,0.012801647606563105
2016-10-03,-0.0043125333790978715
2016-10-04,-0.009408833462207
2016-10-05,-0.00015084662920827885
2016-10-06,0.006214537603344006
2016-10-07,0.003915685601090235
2016-10-10,-0.003300359463925928
2016-10-11,-0.013548160009373866
2016-10-12,0.009766419804213333
2016-10-13,-0.007405104302946053
2016-10-14,0.004719694963319254
2016-10-17,-0.010001169544058608
2016-10-18,-0.002908447977274742
2016-10-19,0.010131941179603476
2016-10-20,-0.008814571626565737
2016-10-21,-0.002913218936814177
2016-10-24,-0.0009225021051815219
2016-10-25,-0.034939180346887255
2016-10-26,0.008293454496838493
2016-10-27,-0.0006328178192918088
2016-10-28,0.004273301772983906
2016-10-31,-0.0009455433109767375
2016-11-01,-0.008360979742388475
2016-11-02,0.0015910003004662165
2016-11-03,0.010800441885843837
2016-11-04,0.0040855821433971595
2016-11-07,0.018622664200548034
2016-11-08,0.0044553268410969515
2016-11-09,0.02340184916102772
2016-11-10,0.013301472405458759
2016-11-11,-0.00029519733545768645
2016-11-14,-0.002507839719104288
2016-11-15,0.001774924099968489
2016-11-16,-0.0004431235890345331
2016-11-17,0.020236450791638827
2016-11-18,0.0023164349148143693
2016-11-21,-0.0002890362171601435
2016-11-22,0.0027452066548059317
2016-11-23,0.0008646041563804552
2016-11-25,0.004463104059907241
2016-11-28,-0.012325991148285809
2016-11-29,0.0010152062433970155
2016-11-30,0.004784245885946836
2016-12-01,-0.005915006065296602
2016-12-02,-0.007402495712064416
2016-12-05,0.004386799816529896
2016-12-06,0.0013103432318599673
2016-12-07,0.009450366437097735
2016-12-08,-0.0014405741599244903
2016-12-09,0.0020197641728787463
2016-12-12,-0.00014430399433074115
2016-12-13,-0.002015476792923687
2016-12-14,-0.011252125580037076
2016-12-15,0.00029181752148699225
2016-12-16,-0.0014585335127180743
2016-12-19,0.003213550701495649
2016-12-20,-0.004222696417916505
2016-12-21,-0.0011698304511913449
2016-12-22,0.0014641295982527058
2016-12-23,0.0016078211298189427
2016-12-27,-0.0046700583413537
2016-12-28,-0.007038148837616998
2016-12-29,0.00044318912837626456
2016-12-30,-0.0023616968294269958
2017-01-03,0.004142541682546685
2017-01-04,0.006188275042576574
2017-01-05,0.0002926924306063672
2017-01-06,0.005416770351946099
2017-01-09,-0.012813027492495355
2017-01-10,-0.004277504196789184
2017-01-11,-0.0010368465621646283
2017-01-12,0.0020761065866148343
2017-01-13,0.0022196890168260097
2017-01-17,-0.0013288507452887677
2017-01-18,0.007835505479959037
2017-01-19,-0.010561997655888944
2017-01-20,0.008006009255522306
2017-01-23,-0.001330180064497699
2017-01-24,0.009917017237175862
2017-01-25,0.006302492548357463
2017-01-26,0.0013107399970739841
2017-01-27,0.0014539828354964701
2017-01-30,-0.007407225014112173
2017-01-31,-0.004682532321171329
2017-02-01,-0.008967841085383843
2017-02-02,0.03174613592786968
2017-02-03,0.013946555315595965
2017-02-06,-0.008649860872454007
2017-02-07,-0.002002953706611077
2017-02-08,0.009173435794362916
2017-02-09,0.0024146598991567902
2017-02-10,0.007083716228805548
2017-02-13,0.005627937951982576
2017-02-14,0.0064349976800743836
2017-02-15,0.009591084337275957
2017-02-16,0.008674448847314276
2017-02-17,0.0035486242727669204
2017-02-21,-0.008024722621269964
2017-02-22,0.0
2017-02-23,0.0083642618590416
2017-02-24,-0.0004080397045863604
2017-02-27,-0.0005440763847488483
2017-02-28,0.00013612295354969994
2017-03-01,0.015922906351152344
2017-03-02,-0.006965916384826354
2017-03-03,0.0012139034791318615
2017-03-06,-0.005389306732472399
2017-03-07,-0.0027093137109456267
2017-03-08,-0.009100584296748204
2017-03-09,0.0020559781145639278
2017-03-10,0.007797681795543188
2017-03-13,0.0076014761025280375
2017-03-14,0.00026957651936587723
2017-03-15,0.0013462213764237063
2017-03-16,0.00443871438484944
2017-03-17,0.006159849899852299
2017-03-20,-0.0014638983771191327
2017-03-21,-0.01106253488497011
2017-03-22,0.0032345737846259937
2017-03-23,0.002283759602170976
2017-03-24,-0.0005361722515007106
2017-03-27,0.0005364598864059378
2017-03-28,0.004154689099944653
2017-03-29,-0.006940464380800093
2017-03-30,-0.0038976908839911673
2017-03-31,-0.002968724361178121
2017-04-03,-0.007714371085663085
2017-04-04,0.0013638950663539262
2017-04-05,0.004105205037700621
2017-04-06,-0.0014994363892307794
2017-04-07,0.002047637444866579
2017-04-10,-0.0005448337479074805
2017-04-11,0.00013631239902101022
2017-04-12,-0.009129428271782425
2017-04-13,-0.008938383549119466
2017-04-17,0.008880087688256877
2017-04-18,-0.001237636824894861
2017-04-19,0.0004133970671325038
2017-04-20,0.008809191207914013
2017-04-21,-0.019238652217498986
2017-04-24,0.015998563540871702
2017-04-25,0.00041107628787773187
2017-04-26,0.004927486635663003
2017-04-27,0.011305033019039401
2017-04-28,-0.001616464613483748
2017-05-01,0.002563144249094984
2017-05-02,-0.003632711180158843
2017-05-03,-0.001890752987224853
2017-05-04,0.006358852713972185
2017-05-05,0.0017483542349518988
2017-05-08,-0.005234269919883627
2017-05-09,-0.0063416584366293716
2017-05-10,0.001901022727730295
2017-05-11,-0.001490632462838537
2017-05-12,-0.004071656225854814
2017-05-15,0.005859531677183227
2017-05-16,0.003658167726080519
2017-05-17,-0.004994489545439906
2017-05-18,0.010717985030172184
2017-05-19,0.001476191942176186
2017-05-22,0.0016085487552039979
2017-05-23,0.00013408329735220548
2017-05-24,0.004816200411436933
2017-05-25,0.019041362904486325
2017-05-26,-0.0020906582434118137
2017-05-30,0.013356197154438698
2017-05-31,0.0021965619236532508
2017-06-01,-0.002707724108526599
2017-06-02,0.0019390660418903138
2017-06-05,-0.0015482281682556165
2017-06-06,-0.006978337176753224
2017-06-07,0.0006508721687059627
2017-06-08,0.005332092395714749
2017-06-09,0.012030908837791232
2017-06-12,0.0035796761079807116
2017-06-13,0.0011462045622474548
2017-06-14,0.012467775981005458
2017-06-15,0.006534583288404061
2017-06-16,0.0021221374361615197
2017-06-19,-0.001619304147906564
2017-06-20,-0.004242482806230408
2017-06-21,-0.005012633488728047
2017-06-22,-0.009068173855357742
2017-06-23,-0.007879856080182268
2017-06-26,0.0011528125094959485
2017-06-27,-0.0030710359939790655
2017-06-28,0.01026813447579178
2017-06-29,-0.01333970773409443
2017-06-30,0.0038624255147363673
2017-07-03,0.0006417454940506051
2017-07-05,0.0014098838086715748
2017-07-06,-0.00576030667457017
2017-07-07,0.01339032736913981
2017-07-10,-0.003063810419348556
2017-07-11,-0.008708122528071627
2017-07-12,0.009688688383439725
2017-07-13,0.007420970231287738
2017-07-14,0.0015238730933124778
2017-07-17,0.0016484423490881195
2017-07-18,0.0020255469861309994
2017-07-19,0.000631347534449711
2017-07-20,0.005555925076373036
2017-07-21,0.004645929074662991
2017-07-24,0.0033745621941867476
2017-07-25,0.0034876401307146754
2017-07-26,-0.004220349743063512
2017-07-27,-0.035028739757495764
2017-07-28,0.016406193944177305
2017-07-31,-0.00902369706303252
2017-08-01,0.010131999378019785
2017-08-02,-0.0015240373336806723
2017-08-03,-0.0026698947161180042
2017-08-04,-0.0031875977693565094
2017-08-07,-0.002302960146334465
2017-08-08,-0.007179065518722383
2017-08-09,0.0005165223844483258
2017-08-10,-0.005162781288804541
2017-08-11,-0.0007783460152804844
2017-08-14,0.009737748966420545
2017-08-15,0.0043722013252522895
2017-08-16,0.0005118694947223723
2017-08-17,-0.012027942859858864
2017-08-18,0.0019427565719496442
2017-08-21,0.0012922483831749876
2017-08-22,0.008649545568621742
2017-08-23,-0.01241502354697921
2017-08-24,-0.0036290024612880556
2017-08-25,0.0010407955742031127
2017-08-28,0.0062370402312719175
2017-08-29,-0.005682082433565716
2017-08-30,0.0053249192583546545
2017-08-31,0.008655355349070915
2017-09-01,-0.0026897093137701056
2017-09-05,0.0028254644875491675
2017-09-06,0.0112689035696234
2017-09-07,-0.001646256239673849
2017-09-08,0.0394468396229426
2017-09-11,-0.009151833771462226
2017-09-12,0.006896892262270526
2017-09-13,-0.0001225995173719241
2017-09-14,-0.006727876274594147
2017-09-15,0.001478027632030754
2017-09-18,0.00159868229305693
2017-09-19,0.003928740121278196
2017-09-20,0.01002794609124602
2017-09-21,-0.0030270414087958386
2017-09-22,0.004615321700222497
2017-09-25,0.0019342110163786952
2017-09-26,0.009290394703816318
2017-09-27,0.006814097428551991
2017-09-28,-0.006649270385629236
2017-09-29,0.001792663492756974
2017-10-02,0.008471981366714898
2017-10-03,-0.001538257441106028
2017-10-04,-0.013390428036476054
2017-10-05,0.005284688901204815
2017-10-06,-0.001500136918081263
2017-10-09,0.0018031180733926178
2017-10-10,0.0016798397155528555
2017-10-11,0.0010776572389767924
2017-10-12,-0.00011949593801674485
2017-10-13,0.003948386058946873
2017-10-16,0.00011955508209493537
2017-10-17,-0.004528649942762475
2017-10-18,0.0002395486308026662
2017-10-19,0.008856833551195153
2017-10-20,0.0017794931176224882
2017-10-23,-0.0018949179977305608
2017-10-24,0.002491955399236634
2017-10-25,-0.00023692904777739
2017-10-26,-0.03681780328530826
2017-10-27,-0.004424756677142372
2017-10-30,-0.004690919706758612
2017-10-31,0.0038448810506670483
2017-11-01,0.018410854161404533
2017-11-02,0.015044909669638562
2017-11-03,-0.015299751766688519
2017-11-06,0.003034374758129843
2017-11-07,-0.002057295835397932
2017-11-08,-0.0003636712248679119
2017-11-09,0.006065698033217881
2017-11-10,0.0026528492918234114
2017-11-13,-0.0018039940982107483
2017-11-14,0.00722880931269998
2017-11-15,-0.0055023188653826605
2017-11-16,-0.0027665887772286846
2017-11-17,-0.006754081913263654
2017-11-20,0.007043095789543985
2017-11-21,0.006270200576409257
2017-11-22,-0.009586266459134851
2017-11-24,-0.00375117769836264
2017-11-27,0.0019433512226711969
2017-11-28,0.013575607408760959
2017-11-29,-0.00023908421446994232
2017-11-30,0.003947383106986058
2017-12-01,0.013463716019797234
2017-12-04,0.010698027368057694
2017-12-05,-0.011166464568260093
2017-12-06,-0.0071755788031588885
2017-12-07,-0.00793826846698209
2017-12-08,0.004776948640605072
2017-12-11,-0.0023771702923955917
2017-12-12,0.008578740189902012
2017-12-13,-0.014766655187920419
2017-12-14,-0.004556446261976821
2017-12-15,0.0010839665056847636
2017-12-18,-0.007339621972668464
2017-12-19,0.00024232992790307328
2017-12-20,-0.004847308931086647
2017-12-21,-0.017169944895208067
2017-12-22,-0.00024770437243171184
2017-12-26,0.0006197355801995652
2017-12-27,0.011766185085372305
2017-12-28,0.0034273157040460855
2017-12-29,-0.007075537076267513
2018-01-02,-0.012163912085667694
2018-01-03,0.013060317976801628
2018-01-04,0.010435179784282766
2018-01-05,0.0069259173021853915
2018-01-08,-0.010618769866601485
2018-01-09,0.0
2018-01-10,-0.01012314519297075
2018-01-11,-0.0017250614975641287
2018-01-12,0.00888664905104819
2018-01-16,-0.005872212860396631
2018-01-17,0.003322650865318133
2018-01-18,0.0003681374396728998
2018-01-19,0.006375628736228878
2018-01-22,0.00767529294171565
2018-01-23,0.003022582038826327
2018-01-24,0.005544662227687569
2018-01-25,0.0017983627690436599
2018-01-26,0.02572715920384283
2018-01-29,-0.011782999772114944
2018-01-30,-0.007054940661474607
2018-01-31,-0.002627165405931331
2018-02-01,0.018318722810921617
2018-02-02,-0.004232552842943327
2018-02-05,-0.02562310615389851
2018-02-06,-0.0033929384644105776
2018-02-07,-0.0009725768674595514
2018-02-08,-0.03468859961773041
2018-02-09,0.014121814983628411
2018-02-12,0.007584296819255876
2018-02-13,0.0029611469793042744
2018-02-14,0.01205724779900419
2018-02-15,0.002188210577651173
2018-02-16,0.003881913295172179
2018-02-20,0.009062058450443278
2018-02-21,-0.008980675048231745
2018-02-22,-0.0103917673206948
2018-02-23,0.020390857947278018
2018-02-26,0.013401951291007297
2018-02-27,-0.004487085410523117
2018-02-28,-0.015300573207826518
2018-03-01,-0.014454280984193657
2018-03-02,0.00977758434543663
2018-03-05,0.00859362328062474
2018-03-06,0.002520148023472002
2018-03-07,0.0031120210190378472
2018-03-08,0.00763710740182022
2018-03-09,0.016935473355928155
2018-03-12,-0.011179856445158065
2018-03-13,-0.0034155515836724604
2018-03-14,-0.010045136688285439
2018-03-15,0.0010745376972260967
2018-03-16,0.005604573837711513
2018-03-19,0.0010674019721590433
2018-03-20,0.0060410749488213344
2018-03-21,-0.00518060935179343
2018-03-22,-0.024381483779238877
2018-03-23,-0.022928456287654053
2018-03-26,0.01924492804978617
2018-03-27,-0.008527143235699919
2018-03-28,0.0061431703531606985
2018-03-29,0.008548284245786464
2018-04-02,-0.019614886276047128
2018-04-03,0.003581645226121255
2018-04-04,0.008859916841558624
2018-04-05,0.0019519526293705347
2018-04-06,-0.0172875792456898
2018-04-09,0.0034228839859495874
2018-04-10,0.013519945509029574
2018-04-11,-0.006363948223360727
2018-04-12,0.009853655645716275
2018-04-13,-0.0002441361126701569
2018-04-16,0.020007442851880164
2018-04-17,0.005022914558127312
2018-04-18,-0.001427523895564109
2018-04-19,-0.006673886422105091
2018-04-20,-0.005399222390358727
2018-04-23,0.006996345727400932
2018-04-24,-0.010900496243483881
2018-04-25,0.0004843240149434713
2018-04-26,0.0006050342204992898
