Date,COST
2016-04-05,-0.01103119030498334
2016-04-06,0.005000034683925403
2016-04-07,-0.030235063825322817
2016-04-08,-0.002499537067846447
2016-04-11,-0.017144831244076175
2016-04-12,0.009862704379252518
2016-04-13,0.009035273216355666
2016-04-14,-0.003160665542262242
2016-04-15,0.01169085122547564
2016-04-18,0.0008489173242831605
2016-04-19,0.0024784771412009743
2016-04-20,-0.00611656538694294
2016-04-21,-0.008641772835078831
2016-04-22,-0.009906460554419239
2016-04-25,0.010605727610174087
2016-04-26,0.0071943927516382455
2016-04-27,-0.0024976461215753254
2016-04-28,-0.002174414511672551
2016-04-29,-0.02185683346631706
2016-05-02,0.01890228210730749
2016-05-03,0.0031803550203086672
2016-05-04,0.0006604189913748115
2016-05-05,-0.024222662474707723
2016-05-06,-0.009469800283353869
2016-05-09,0.014681580851899412
2016-05-10,0.006528344067783687
2016-05-11,-0.01631488247981361
2016-05-12,-0.0027184019612240817
2016-05-13,-0.015131157059103839
2016-05-16,0.008927252051315504
2016-05-17,-0.015021095568450549
2016-05-18,-0.01608675100096102
2016-05-19,0.009979503932814104
2016-05-20,-7.012331118116943e-05
2016-05-23,-0.004765506135841924
2016-05-24,0.003943389721014379
2016-05-25,0.013817618210494986
2016-05-26,0.0357690433263802
2016-05-27,-0.004208208113709144
2016-05-31,-0.0020789222122332696
2016-06-01,0.025205900431354067
2016-06-02,-0.006622030142857782
2016-06-03,0.0013204409745912749
2016-06-06,0.0034927882202164806
2016-06-07,0.002496288933130808
2016-06-08,0.004914168179541711
2016-06-09,0.004433716599254733
2016-06-10,0.005323424257315468
2016-06-13,0.0005163223221338331
2016-06-14,0.005937137501792922
2016-06-15,-0.006479477405754164
2016-06-16,0.01007329186618322
2016-06-17,-0.0033881926876240254
2016-06-20,0.003784506224595807
2016-06-21,0.004601850369709615
2016-06-22,0.005852158030457577
2016-06-23,-0.006893553454577872
2016-06-24,-0.009361317280889514
2016-06-27,-0.008357099766541198
2016-06-28,0.008686653359611718
2016-06-29,0.009511604069137869
2016-06-30,-0.0002541285006487648
2016-07-01,-0.005922241186197774
2016-07-05,-0.00550888318499998
2016-07-06,0.004895083593652094
2016-07-07,0.049291783657723354
2016-07-08,0.010629071057458805
2016-07-11,0.007736831225043872
2016-07-12,-0.0026389555482454474
2016-07-13,0.0030071213668907415
2016-07-14,0.0009591178186107996
2016-07-15,-0.0031746797692309148
2016-07-18,0.006610217694701825
2016-07-19,0.0036412382550181643
2016-07-20,-0.0004757367823680081
2016-07-21,-0.005891221860065965
2016-07-22,0.0025143686280335587
2016-07-25,0.0029855380818770705
2016-07-26,-0.0023812353006036346
2016-07-27,-0.008474185240118004
2016-07-28,0.001203984262599933
2016-07-29,0.00522954717936841
2016-08-01,0.0020333003607981848
2016-08-02,-0.006325971973376143
2016-08-03,-0.0022825993164513614
2016-08-04,0.0025889531863618753
2016-08-05,0.006904581220355199
2016-08-08,-0.0017886947032034195
2016-08-09,0.0027476800471595286
2016-08-10,0.005256312309512401
2016-08-11,-0.00243597805318041
2016-08-12,0.006909498421240112
2016-08-15,-0.0018337296777982681
2016-08-16,-0.0018964042292481942
2016-08-17,-0.0026721283405330976
2016-08-18,-0.0012503841052701192
2016-08-19,0.0016094355793343507
2016-08-22,-0.000476344678441154
2016-08-23,-0.0034532493636011408
2016-08-24,0.0012549740347242988
2016-08-25,-0.016172747602356763
2016-08-26,-0.005640997470373055
2016-08-29,0.00030499288003538183
2016-08-30,-0.012318589761466159
2016-08-31,0.0008023169087569837
2016-09-01,-0.03627556953020328
2016-09-02,0.011330878883581308
2016-09-06,0.0005063903257993552
2016-09-07,-0.015311206619656681
2016-09-08,-0.013941942084959913
2016-09-09,-0.01804959827266417
2016-09-12,0.006569562127563877
2016-09-13,-0.006262221943218238
2016-09-14,-0.0003322749628257293
2016-09-15,0.01313999364028784
2016-09-16,-0.0020963643988061165
2016-09-19,-0.003675726679052138
2016-09-20,0.0025034746195640167
2016-09-21,0.003483148636261646
2016-09-22,0.0029465711143017437
2016-09-23,-0.004048209429616034
2016-09-26,-0.00878513902768796
2016-09-27,-0.004894210237774033
2016-09-28,-0.006913152081717278
2016-09-29,-0.01284999924383523
2016-09-30,0.034036042253483556
2016-10-03,-0.009835630696913289
2016-10-04,-0.0035095490420081754
2016-10-05,-0.0033228314420832294
2016-10-06,-0.0034001512201307094
2016-10-07,0.0034786993627253793
2016-10-10,0.0019337357590467619
2016-10-11,0.004857258369773021
2016-10-12,-0.003641841453363992
2016-10-13,-0.0015953377282891257
2016-10-14,-0.00046617469816234713
2016-10-17,-0.009656824976832623
2016-10-18,0.0027571390660205974
2016-10-19,0.0022801536611174456
2016-10-20,0.003947802846725912
2016-10-21,-0.0071309907269331285
2016-10-24,0.021145091475404998
2016-10-25,-0.007428348654233696
2016-10-26,-6.674880015467011e-05
2016-10-27,-0.0007942687222393108
2016-10-28,-0.007291695641826856
2016-10-31,-0.012620048706523002
2016-11-01,-0.008183166220916305
2016-11-02,0.0004107886463373678
2016-11-03,-0.012442720072807889
2016-11-04,-0.015299458317328818
2016-11-07,0.009139573774386012
2016-11-08,0.0177647292466816
2016-11-09,0.004791309950038958
2016-11-10,-0.0006129262585464756
2016-11-11,0.01813235627463272
2016-11-14,0.017675487423253422
2016-11-15,-0.005591955995471243
2016-11-16,0.006549773368970335
2016-11-17,-0.006179063219091785
2016-11-18,-0.005554975516368521
2016-11-21,0.005386726257068375
2016-11-22,0.00992252832942686
2016-11-23,-0.007008249187189675
2016-11-25,0.0018468898697718839
2016-11-28,-0.004148047596077009
2016-11-29,0.0015206706600869868
2016-11-30,-0.00904431373826442
2016-12-01,0.010859048182560116
2016-12-02,0.0023062171958454503
2016-12-05,-0.002103663002026801
2016-12-06,-0.005007321092639239
2016-12-07,0.01880624559145372
2016-12-08,0.02430965176737887
2016-12-09,0.01338898425347912
2016-12-12,0.003945042998617865
2016-12-13,-0.0034929870966324827
2016-12-14,-0.004881698319861405
2016-12-15,0.007044290251071228
2016-12-16,0.0018737864522146985
2016-12-19,0.01901366004624827
2016-12-20,0.002447106504912977
2016-12-21,-0.005004900486251795
2016-12-22,-0.005948981007276144
2016-12-23,6.177406510743388e-05
2016-12-27,-0.00018520044390746282
2016-12-28,-0.006417683508723515
2016-12-29,0.000745391712616561
2016-12-30,-0.006330278242429932
2017-01-03,-0.0023735819447426865
2017-01-04,0.00018758941556940023
2017-01-05,0.01971770178474186
2017-01-06,-0.000491644188760243
2017-01-09,-0.011422954893283266
2017-01-10,0.004286763212225875
2017-01-11,-0.0007421735033774635
2017-01-12,0.002042686695775897
2017-01-13,-6.196083854115297e-05
2017-01-17,0.012047656470476564
2017-01-18,0.0028080399283219037
2017-01-19,-0.0034700470639553727
2017-01-20,0.003298762491721785
2017-01-23,-0.007488895049990396
2017-01-24,0.004048861845051377
2017-01-25,0.002871830565601252
2017-01-26,-0.00042663830689182447
2017-01-27,-0.012250955142777298
2017-01-30,0.0073431837429740465
2017-01-31,0.004288218858722992
2017-02-01,-0.012748441898296381
2017-02-02,0.03886113119225665
2017-02-03,0.001010804884355565
2017-02-06,-0.007663610902015505
2017-02-07,0.002933403519805866
2017-02-08,0.008080671605975365
2017-02-09,0.015081008027437282
2017-02-10,0.006083138556160161
2017-02-13,-0.00023230901058335363
2017-02-14,0.00971144581105321
2017-02-15,0.007890077422039399
2017-02-16,0.0042858359667476975
2017-02-17,0.0006261569878642792
2017-02-21,0.006140954312147562
2017-02-22,-0.0024300426837022826
2017-02-23,-0.003739047892844738
2017-02-24,0.009724144755866693
2017-02-27,0.0003378029293459317
2017-02-28,-0.002477254938925366
2017-03-01,0.003837919404497514
2017-03-02,0.000674867394872436
2017-03-03,-0.04337576794287734
2017-03-06,-0.020732959006275697
2017-03-07,0.0016192804521666382
2017-03-08,-0.00455093410791918
2017-03-09,-0.0028271317124402007
2017-03-10,-0.002413193183987694
2017-03-13,-0.004958279913429786
2017-03-14,0.0041933936820834905
2017-03-15,0.007866952712823894
2017-03-16,0.003122454273683406
2017-03-17,0.004489318297715483
2017-03-20,-0.002204717415259405
2017-03-21,-0.0039415872004423536
2017-03-22,0.0053962679839962835
2017-03-23,-0.004651678138665183
2017-03-24,-0.005272630969674785
2017-03-27,0.0007828167376506823
2017-03-28,0.00373170206135387
2017-03-29,0.003957636387546204
2017-03-30,0.002747401661305382
2017-03-31,-0.0011913604384647947
2017-04-03,-0.005903513357068513
2017-04-04,0.0032990401722636786
2017-04-05,-0.001494739468008821
2017-04-06,0.01808415763517557
2017-04-07,0.00352846583467481
2017-04-10,0.0035170000527733336
2017-04-11,-0.0034458376592879647
2017-04-12,-0.0026959811072331252
2017-04-13,-0.00781569572506291
2017-04-17,0.005093455165671834
2017-04-18,0.0025340318118811656
2017-04-19,-0.00041155942244175403
2017-04-20,0.0005290511573388113
2017-04-21,0.0036442892058956566
2017-04-24,0.009135119010889259
2017-04-25,0.00203090568937081
2017-04-26,0.023859098430268233
2017-04-27,0.0036762373756347166
2017-04-28,0.00039498415340855075
2017-05-01,0.0019147811887412214
2017-05-02,0.004104541089670288
2017-05-03,0.006887217225391096
2017-05-04,0.014625460364229959
2017-05-05,-0.012331909339470037
2017-05-08,-0.0032332551627743955
2017-05-09,0.00023168883891133696
2017-05-10,-0.004820869793046745
2017-05-11,-0.0005248506773395389
2017-05-12,-0.0022186411152432806
2017-05-15,0.0040377535658340236
2017-05-16,-0.003322446417720726
2017-05-17,-0.010818681952295184
2017-05-18,0.009281766504661615
2017-05-19,0.005388785165156396
2017-05-22,0.0044276583994942165
2017-05-23,0.00040657896706153274
2017-05-24,0.003130931304686113
2017-05-25,0.009941367522245503
2017-05-26,0.017913595317081477
2017-05-30,0.0059594996133962574
2017-05-31,0.008439613234056287
2017-06-01,0.0011084393488391964
2017-06-02,0.0018822794416335498
2017-06-05,0.006133746454753952
2017-06-06,-0.003460074471981822
2017-06-07,0.0041334696716597286
2017-06-08,-0.0043358198498786304
2017-06-09,-0.005677849707757199
2017-06-12,-0.004102665150318763
2017-06-13,0.004843353651187821
2017-06-14,0.0064260786540744075
2017-06-15,-0.008862201463059494
2017-06-16,-0.07192044138661968
2017-06-19,-0.01657622566743777
2017-06-20,-0.008762052787552044
2017-06-21,0.0015346508532942948
2017-06-22,-0.020594291237206575
2017-06-23,-0.016646786682314008
2017-06-26,0.019537710397579344
2017-06-27,-0.005867666989578524
2017-06-28,0.005714104232402706
2017-06-29,-0.009302861985765576
2017-06-30,0.007877104760173559
2017-07-03,-0.006940261884942012
2017-07-05,-0.005036826156119667
2017-07-06,-0.005885679107212494
2017-07-07,-0.01896976461593003
2017-07-10,-0.020180486969757938
2017-07-11,0.0007284385251977721
2017-07-12,0.00423525697356375
2017-07-13,0.012191293381077939
2017-07-14,-0.003906276943053788
2017-07-17,-0.001045818440602475
2017-07-18,-0.008767172358000064
2017-07-19,-0.001716337475462404
2017-07-20,-0.0016533052829956763
2017-07-21,-0.0036420954803475514
2017-07-24,0.003722197107204339
2017-07-25,0.01437073299904612
2017-07-26,-0.007051106128049822
2017-07-27,0.0028272581662864837
2017-07-28,0.0024259270462911875
2017-07-31,0.03675852180425565
2017-08-01,0.00763340345182173
2017-08-02,0.009767506450189645
2017-08-03,-0.0208953743726763
2017-08-04,-0.00930896478468124
2017-08-07,0.003260052602564345
2017-08-08,0.005097163141338346
2017-08-09,-0.005641846111183901
2017-08-10,-0.0014026684689147917
2017-08-11,6.381746242123398e-05
2017-08-14,0.00804343237498717
2017-08-15,-0.006522822194606426
2017-08-16,0.0216140965278242
2017-08-17,-0.007448570775762553
2017-08-18,-0.00939696673905599
2017-08-21,-6.321902834194315e-05
2017-08-22,0.01037768546035256
2017-08-23,0.004221521473604328
2017-08-24,-0.05044850813650448
2017-08-25,0.0074010016278083235
2017-08-28,0.0006556357918594546
2017-08-29,0.006621066487687122
2017-08-30,0.005730618661231812
2017-08-31,0.014892598589157036
2017-09-01,0.009570036785681246
2017-09-05,0.0056873978540181724
2017-09-06,-0.0017592064262196283
2017-09-07,0.0026437816982798346
2017-09-08,-0.012368531087886159
2017-09-11,0.0003182316412340125
2017-09-12,0.017031071565809963
2017-09-13,0.01843249600960606
2017-09-14,-0.003803895442254235
2017-09-15,-0.0004309478460789995
2017-09-18,-0.008564425723271762
2017-09-19,0.004039690632653636
2017-09-20,0.00798477584166446
2017-09-21,-0.00841280832076452
2017-09-22,-0.0011767649470033614
2017-09-25,0.006448044750319681
2017-09-26,0.010718952492668299
2017-09-27,0.0021334508271249053
2017-09-28,-0.0031629059741223875
2017-09-29,0.0023795763612051157
2017-10-02,0.009739043200564623
2017-10-03,-0.0048829808567149025
2017-10-04,0.0007874879392693046
2017-10-05,0.011258340757478225
2017-10-06,-0.05973529236045083
2017-10-09,-0.015787262843537597
2017-10-10,0.014617435468056383
2017-10-11,0.006374991435549537
2017-10-12,-0.004117695040251168
2017-10-13,0.016728370397463665
2017-10-16,-0.006505917769163316
2017-10-17,-0.002707895058045917
2017-10-18,-0.005240351632477158
2017-10-19,0.005776200996701952
2017-10-20,0.014577124717239709
2017-10-23,0.007899948953980385
2017-10-24,0.0015423984553519787
2017-10-25,-0.0006775975807163936
2017-10-26,0.001726335720361627
2017-10-27,-0.000492358792840264
2017-10-30,-0.013240548893828863
2017-10-31,0.005304862705769242
2017-11-01,0.009995196020448072
2017-11-02,0.013891458356563247
2017-11-03,0.00903288803964819
2017-11-06,-0.008351396214675066
2017-11-07,0.007452361061588864
2017-11-08,0.016658937739057578
2017-11-09,0.0003548739038909954
2017-11-10,0.013304359895384588
2017-11-13,0.0005839808148138115
2017-11-14,-0.00011642996712646347
2017-11-15,-0.014232438960294469
2017-11-16,0.014718018536309607
2017-11-17,0.0
2017-11-20,0.0076032922569346795
2017-11-21,0.0066173174037182925
2017-11-22,-0.005420597722941567
2017-11-24,-0.004986083196764746
2017-11-27,0.0057682855423555335
2017-11-28,0.006024860976099333
2017-11-29,0.022344254815791276
2017-11-30,0.038866499627299156
2017-12-01,0.003795680769434817
2017-12-04,0.023929054873473188
2017-12-05,-0.009179090684542146
2017-12-06,-0.0031945888926685484
2017-12-07,-0.0054479337619498525
2017-12-08,0.010043015566122415
2017-12-11,0.004200180078668625
2017-12-12,-0.0029648681424554457
2017-12-13,-0.00010642528210136337
2017-12-14,-0.009294712238252734
2017-12-15,0.03323880857653294
2017-12-18,-0.002179242257085545
2017-12-19,-0.020695780861200164
2017-12-20,-0.004353994947948303
2017-12-21,-0.003786407353705612
2017-12-22,-0.0009103333885794873
2017-12-26,-0.0004284185259527673
2017-12-27,-0.0013403375979307297
2017-12-28,0.0017178946278348928
2017-12-29,-0.0026792146236468417
2018-01-02,0.011820267980579224
2018-01-03,0.012000701971580652
2018-01-04,-0.007765481617499348
2018-01-05,-0.007139394350884065
2018-01-08,0.0038881239901247255
2018-01-09,-0.011619195099163537
2018-01-10,-0.004670152476448863
2018-01-11,0.021357102995079646
2018-01-12,0.012989472687384485
2018-01-16,-0.0016158771504896086
2018-01-17,0.003968245875362486
2018-01-18,-0.004056513154478192
2018-01-19,0.004073035476467091
2018-01-22,0.010868858661649217
2018-01-23,-0.004938930654107554
2018-01-24,0.0042397682127752745
2018-01-25,0.019100048761282462
2018-01-26,0.004849685654541025
2018-01-29,-0.0029663600781876243
2018-01-30,-0.002067292817499733
2018-01-31,-0.015360515555479237
2018-02-01,-0.0071840499154338655
2018-02-02,-0.012818365567317636
2018-02-05,-0.04303917477407715
2018-02-06,0.01225574985395328
2018-02-07,-0.009837188178851153
2018-02-08,-0.02500125154124988
2018-02-09,0.011813328472640494
2018-02-12,0.0018813561551922486
2018-02-13,0.017065962060840656
2018-02-14,0.017377210193461723
2018-02-15,0.024779248797777376
2018-02-16,0.0004176910653563848
2018-02-20,-0.01795763788483684
2018-02-21,-0.012598508710831458
2018-02-22,0.004522324618014162
2018-02-23,0.017257064531648547
2018-02-26,0.015805241447104157
2018-02-27,-0.014054868222323713
2018-02-28,0.004207765200536118
2018-03-01,-0.009795789299409385
2018-03-02,0.0015874943046165768
2018-03-05,0.011355625549737125
2018-03-06,-0.00010420162536839417
2018-03-07,-0.021414338576276948
2018-03-08,-0.008913406577829686
2018-03-09,0.01556347865206087
2018-03-12,0.004189049354348384
2018-03-13,-0.010085926025570902
2018-03-14,-0.01509676927366621
2018-03-15,0.004766627096906673
2018-03-16,0.00194028069655805
2018-03-19,-0.009253776498365673
2018-03-20,0.0173770982449708
2018-03-21,-0.006831918036872997
2018-03-22,-0.018433949898048363
2018-03-23,-0.009855336484192123
2018-03-26,0.035279602420982714
2018-03-27,-0.02173909700054144
2018-03-28,0.0025114670011714413
2018-03-29,0.02625125238011039
2018-04-02,-0.030143644922953183
2018-04-03,-0.0007659237342377834
2018-04-04,0.015935708069938048
2018-04-05,0.0039346743807477935
2018-04-06,-0.012295581020653756
2018-04-09,0.0024464548548008835
2018-04-10,-0.004663381520598753
2018-04-11,0.005992532864807165
2018-04-12,0.022583325995068737
2018-04-13,0.00047685863186774924
2018-04-16,0.030014236178542708
2018-04-17,0.007297595210180141
2018-04-18,0.002602259652851213
2018-04-19,-0.00732797396030449
2018-04-20,-0.007740931634736992
2018-04-23,-0.0010848099653056886
2018-04-24,-0.004344302627386831
2018-04-25,0.007584143298428492
2018-04-26,0.006650268393721737
2018-04-27,0.006760305054276605
2018-04-30,0.002950342026683872
