Date,RL
2015-11-17,-0.010941699853746267
2015-11-18,0.0005867565220363247
2015-11-19,0.027808057074461212
2015-11-20,0.00814947365800478
2015-11-23,0.020127229501415878
2015-11-24,-0.009587895549400649
2015-11-25,0.004960774981652261
2015-11-27,-0.01289723939254006
2015-11-30,0.0017741953172780711
2015-12-01,0.004991551898890112
2015-12-02,0.007129682293143702
2015-12-03,-0.028237125116440942
2015-12-04,-0.010886776397171727
2015-12-07,-0.010344216564080577
2015-12-08,-0.007693012216265727
2015-12-09,-0.004044480495145164
2015-12-10,-0.019798604909161965
2015-12-11,-0.024773801883387736
2015-12-14,0.0005312276362356982
2015-12-15,0.013269684679789284
2015-12-16,0.011524172969848756
2015-12-17,-0.02684231630375611
2015-12-18,-0.009667921832551052
2015-12-21,-0.009403047061028569
2015-12-22,0.01543886600274158
2015-12-23,0.024148191833547772
2015-12-24,-0.009867942167190336
2015-12-28,-0.008731971806476335
2015-12-29,0.014147270002814682
2015-12-30,-0.011581072182609509
2015-12-31,-0.0104740652285642
2016-01-04,0.0007175830724248655
2016-01-05,-0.006095414825549428
2016-01-06,-0.02507195220060976
2016-01-07,-0.03274759575015185
2016-01-08,-0.009277101500114737
2016-01-11,-0.014962700206467283
2016-01-12,0.018816338168533564
2016-01-13,-0.030588730953837184
2016-01-14,0.002579752827277071
2016-01-15,-0.003562866138475118
2016-01-19,0.006952755629964891
2016-01-20,0.019924990573292778
2016-01-21,0.024564692286544343
2016-01-22,0.009722587003509586
2016-01-25,-0.0041131917787476935
2016-01-26,0.024312229945584907
2016-01-27,-0.006048181700694433
2016-01-28,0.010787422609468633
2016-01-29,0.026178844241530497
2016-02-01,-0.0015109147582161864
2016-02-02,-0.005074625830845059
2016-02-03,0.03400145762013018
2016-02-04,-0.22161629590464182
2016-02-05,-0.03001718483677296
2016-02-08,-0.0231513941759095
2016-02-09,-0.017951484139405394
2016-02-10,0.009557706026487978
2016-02-11,-0.015621320811318062
2016-02-12,0.04520323655423408
2016-02-16,0.01598860351827347
2016-02-17,0.010301932862824659
2016-02-18,-0.004594390565068163
2016-02-19,-0.0061915646298833504
2016-02-22,0.03081083073735469
2016-02-23,-0.013186587916376724
2016-02-24,0.0017819610285463305
2016-02-25,0.02178723021820006
2016-02-26,-0.011640550531821003
2016-02-29,-0.0009907492311437283
2016-03-01,0.0322829741370283
2016-03-02,0.0093926216183291
2016-03-03,0.0126892855934857
2016-03-04,0.014513479817691355
2016-03-07,0.015850148217308124
2016-03-08,-0.016007996013265968
2016-03-09,0.00030883364463329954
2016-03-10,-0.009263962176457086
2016-03-11,0.023272765664318795
2016-03-14,0.0008122261690270971
2016-03-15,-0.01288423741814837
2016-03-16,-0.016135602639487767
2016-03-17,0.01441581903765976
2016-03-18,0.01040031239795991
2016-03-21,0.01151657069130696
2016-03-22,-0.015012478714813815
2016-03-23,-0.019128834850399623
2016-03-24,-0.0035452695317605976
2016-03-28,0.009209683388568868
2016-03-29,0.0007257359446108946
2016-03-30,0.00958337436737522
2016-03-31,-0.006809723358022102
2016-04-01,0.01038853745237489
2016-04-04,-0.03557469199254104
2016-04-05,0.0005332607503469866
2016-04-06,0.028023283104005037
2016-04-07,-0.019900541746051936
2016-04-08,-0.03510986152233542
2016-04-11,-0.009535518885381955
2016-04-12,0.007856689540887363
2016-04-13,0.027338787385634777
2016-04-14,-0.010900998809708629
2016-04-15,0.02074548816029198
2016-04-18,0.00762134977727813
2016-04-19,-0.003991876907907255
2016-04-20,0.0002108179473687688
2016-04-21,-0.007908821343235228
2016-04-22,-0.0010629551407832505
2016-04-25,0.004256443011617206
2016-04-26,0.006250834970861652
2016-04-27,-0.0008420456406219579
2016-04-28,-0.009273904602824068
2016-04-29,-0.008509776569063043
2016-05-02,0.021671670686078004
2016-05-03,-0.00735102469871074
2016-05-04,-0.015656109277211172
2016-05-05,-0.022031092374583894
2016-05-06,-0.009780514645178928
2016-05-09,0.002108819033703968
2016-05-10,-0.01052057849341137
2016-05-11,-0.05428120871422826
2016-05-12,0.028165762475755196
2016-05-13,-0.015883834635876948
2016-05-16,0.011696021251292432
2016-05-17,0.018612792872219064
2016-05-18,0.010100895900998053
2016-05-19,0.0017976791222567012
2016-05-20,0.027703126710166837
2016-05-23,0.011786401482951181
2016-05-24,0.0073346483163330145
2016-05-25,0.005782189670635818
2016-05-26,-0.0008513687003871562
2016-05-27,0.0023440942897701156
2016-05-31,0.0027640552799290674
2016-06-01,0.011978715500666759
2016-06-02,0.012047273104278888
2016-06-03,-0.008281044345122779
2016-06-06,0.005427235335032421
2016-06-07,-0.023564602922307998
2016-06-08,-0.00340204297127511
2016-06-09,0.026029412763137083
2016-06-10,-0.003950596209652546
2016-06-13,-0.020563923112509763
2016-06-14,-0.026324416743890855
2016-06-15,0.03502656091099321
2016-06-16,-0.005922215829914923
2016-06-17,0.01755329504144365
2016-06-20,0.005750003302770645
2016-06-21,0.010083119289330034
2016-06-22,-0.007821071976852445
2016-06-23,0.008712382966758359
2016-06-24,-0.07866291650483781
2016-06-27,-0.024776926134315924
2016-06-28,0.005836508515568495
2016-06-29,0.015333468223160951
2016-06-30,0.01003062262419352
2016-07-01,0.005132462224918477
2016-07-05,-0.017317832734274452
2016-07-06,0.018527192621199395
2016-07-07,0.01774616691888431
2016-07-08,0.016237862132090886
2016-07-11,0.029597780112398775
2016-07-12,0.026664051879017325
2016-07-13,-0.00040566437729916416
2016-07-14,0.003958135945457242
2016-07-15,-0.0005054716940023907
2016-07-18,0.0029330700681868827
2016-07-19,-0.0036304584858510847
2016-07-20,0.012550590000074191
2016-07-21,-0.00859674190320836
2016-07-22,-0.0029239030647534303
2016-07-25,0.008797802997618787
2016-07-26,0.011928598666832935
2016-07-27,-0.016839900030070964
2016-07-28,-0.02367789976444168
2016-07-29,0.012280579046910933
2016-08-01,-0.004179436882565168
2016-08-02,-0.043816689496025574
2016-08-03,-0.005781573943168916
2016-08-04,0.01518399936475312
2016-08-05,0.018882007179923832
2016-08-08,-0.0009370739650603754
2016-08-09,-0.00927458986781493
2016-08-10,0.08488506362523474
2016-08-11,0.05390711787007474
2016-08-12,-0.004691897335447837
2016-08-15,0.00905818201607933
2016-08-16,-0.0032977432447928168
2016-08-17,-0.012039017762471405
2016-08-18,0.010325551198416827
2016-08-19,0.002946159505024859
2016-08-22,-0.008170288747747168
2016-08-23,0.009718613586789715
2016-08-24,-0.011183305614107852
2016-08-25,-0.007231175982619686
2016-08-26,-0.006256595879846172
2016-08-29,0.00028197805190388614
2016-08-30,-0.01831823728621973
2016-08-31,-0.008421072401230356
2016-09-01,-0.0008686155671593365
2016-09-02,-0.0028976071044968243
2016-09-06,-0.00649036528793967
2016-09-07,0.022230806788245516
2016-09-08,-0.018695068278218763
2016-09-09,-0.02080122648459337
2016-09-12,0.01052227752990631
2016-09-13,-0.013064786544852769
2016-09-14,-0.006966882888142734
2016-09-15,0.0029064270756413713
2016-09-16,9.990589597852484e-05
2016-09-19,-0.0011993925228548363
2016-09-20,-0.011806002237052304
2016-09-21,0.003442744650337781
2016-09-22,-0.0014126445101281249
2016-09-23,0.009497919457465143
2016-09-26,-0.03142837944716281
2016-09-27,0.011264049378981289
2016-09-28,0.005957047293598583
2016-09-29,0.017459554268507427
2016-09-30,0.014952623578691426
2016-10-03,-0.0020764725029103204
2016-10-04,-0.006340918309904464
2016-10-05,-0.005384430486595759
2016-10-06,0.01664156831077901
2016-10-07,0.01577739720542648
2016-10-10,0.006018809510480727
2016-10-11,-0.012544598055321377
2016-10-12,-0.006058894620654565
2016-10-13,-0.019860177475262475
2016-10-14,-0.021767756474683098
2016-10-17,-0.003383540180603939
2016-10-18,0.004629847381957264
2016-10-19,0.013723953424848778
2016-10-20,-0.014043506172420672
2016-10-21,-0.009837045907429731
2016-10-24,0.020387283699842218
2016-10-25,-0.007910766743612574
2016-10-26,0.0023510374553239455
2016-10-27,-0.0022434385842402538
2016-10-28,0.0031688425256131136
2016-10-31,-0.0004076842863135477
2016-11-01,0.005708419681854204
2016-11-02,-0.009122469991984516
2016-11-03,-0.0012273407464714614
2016-11-04,0.009729493431078096
2016-11-07,0.012577755479844965
2016-11-08,-0.009215807709139101
2016-11-09,0.032756775874676736
2016-11-10,0.0402353547940828
2016-11-11,0.007904994434904555
2016-11-14,0.041923392863197684
2016-11-15,0.014159007806489488
2016-11-16,-0.011045207426488068
2016-11-17,0.014742556775482862
2016-11-18,-0.028969090916686757
2016-11-21,0.0026297371611463394
2016-11-22,0.028126705343045844
2016-11-23,-0.01020378269311506
2016-11-25,-0.003110718416124425
2016-11-28,-0.011232749749319093
2016-11-29,-0.020737568495125647
2016-11-30,-0.03682928667241914
2016-12-01,-0.0022940330978884482
2016-12-02,0.012934906711100869
2016-12-05,0.023363590652595967
2016-12-06,-0.0071170364508076345
2016-12-07,0.01433601853199895
2016-12-08,-0.0007343168830664659
2016-12-09,0.0011021590484558974
2016-12-12,-0.047981708498191944
2016-12-13,-9.610565467033094e-05
2016-12-14,-0.0193717673892988
2016-12-15,-0.047371141947977424
2016-12-16,-0.02249028193336222
2016-12-19,-0.01593698585417358
2016-12-20,-0.003431896379628263
2016-12-21,-0.0011836480988867137
2016-12-22,-0.022411262760383743
2016-12-23,-0.014107749034444228
2016-12-27,0.007266303944796659
2016-12-28,0.004241138926060151
2016-12-29,0.008446152738452506
2016-12-30,-0.004628241251325105
2017-01-03,0.0034322681832608115
2017-01-04,-0.00011063027821567317
2017-01-05,-0.01732481609561276
2017-01-06,-0.0052780215881363945
2017-01-09,-0.015014604660072206
2017-01-10,0.007908301803359885
2017-01-11,-0.014782864044742383
2017-01-12,-0.0028856918737936166
2017-01-13,-0.0008098993628357087
2017-01-17,0.037766267485526805
2017-01-18,-0.0032371726565013637
2017-01-19,-0.012207758818236214
2017-01-20,0.007936801868726917
2017-01-23,0.004387009300169886
2017-01-24,0.009183231213311771
2017-01-25,0.011541637712464192
2017-01-26,-0.012506754246564555
2017-01-27,-0.022664251990570428
2017-01-30,0.005342716523494273
2017-01-31,-0.00011295938612476686
2017-02-01,-0.011986950229150861
2017-02-02,-0.12315443138462856
2017-02-03,-0.005743390813038207
2017-02-06,0.0047261312147659496
2017-02-07,-0.007186625814325831
2017-02-08,0.0200052211313948
2017-02-09,0.00619375704601044
2017-02-10,0.02090263731453379
2017-02-13,-0.0033917190446653978
2017-02-14,0.0018909043998809327
2017-02-15,-0.0040255702358473755
2017-02-16,-0.00884194254089743
2017-02-17,-0.001019185290059621
2017-02-21,-0.0025517202263617422
2017-02-22,-0.0010231832173350774
2017-02-23,0.006913357266523645
2017-02-24,0.007119931065361573
2017-02-27,0.007322412984917204
2017-02-28,-0.005764788268866838
2017-03-01,0.015630574188209456
2017-03-02,0.001737818965685145
2017-03-03,-0.011399049708194053
2017-03-06,-0.0007516866324188687
2017-03-07,-0.0074000665532559795
2017-03-08,0.016300187894322304
2017-03-09,-0.00932469909780953
2017-03-10,0.007780957970664915
2017-03-13,-0.008841702707167665
2017-03-14,0.005528232909260078
2017-03-15,0.015244200403400798
2017-03-16,-0.002584632648028995
2017-03-17,-0.004195348503916563
2017-03-20,-0.015365561595934274
2017-03-21,-0.01547984964585103
2017-03-22,-0.00025517213622339163
2017-03-23,0.012913729456155432
2017-03-24,0.006564506559581407
2017-03-27,0.008527144749809867
2017-03-28,0.015294612766120652
2017-03-29,0.022427845565272442
2017-03-30,-0.012896120196983496
2017-03-31,-0.0034186274288501295
2017-04-03,-0.003063088823940907
2017-04-04,-0.04461137688415484
2017-04-05,0.022897030875181468
2017-04-06,0.01496484214148186
2017-04-07,-0.017717797509161692
2017-04-10,0.01576692478877706
2017-04-11,-0.0024837067982949046
2017-04-12,-0.0018671656252922109
2017-04-13,-0.012846155325612285
2017-04-17,0.010738914033542102
2017-04-18,-0.005874518446290056
2017-04-19,0.0059092323406788605
2017-04-20,-0.003499821046609619
2017-04-21,-0.010035092847516136
2017-04-24,0.008743075860549565
2017-04-25,0.012058636252983534
2017-04-26,0.0075713278992530775
2017-04-27,0.015274816049454687
2017-04-28,-0.020626130137083698
2017-05-01,-0.017467914843566024
2017-05-02,0.01891292470363637
2017-05-03,-0.011632050325610988
2017-05-04,0.00588441720152133
2017-05-05,0.02203131580625195
2017-05-08,-0.00012180122150484696
2017-05-09,0.023751824769411733
2017-05-10,-0.011659608820655198
2017-05-11,-0.04622635620539861
2017-05-12,-0.035718728839767344
2017-05-15,0.0019635660815235934
2017-05-16,-0.03409538307628257
2017-05-17,-0.016094306552766446
2017-05-18,-0.018831882448820947
2017-05-19,-0.02927959114470291
2017-05-22,-0.015153800671289686
2017-05-23,-0.00791319027152948
2017-05-24,-0.015066656169946735
2017-05-25,-0.0023995807411414383
2017-05-26,-0.00616328809020017
2017-05-30,0.01860541601521959
2017-05-31,0.006830750745796088
2017-06-01,0.025074038720333647
2017-06-02,-0.004748332166816804
2017-06-05,-0.00014458719768373207
2017-06-06,-0.002024187498687935
2017-06-07,0.0015937848922180642
2017-06-08,0.0010125654255608296
2017-06-09,0.01372793777809811
2017-06-12,-0.006414373462162448
2017-06-13,0.00473444807814416
2017-06-14,0.007996419021834678
2017-06-15,0.01388310449268304
2017-06-16,0.0071260418815299875
2017-06-19,-0.009017744351570545
2017-06-20,-0.010780143724307911
2017-06-21,0.003538330563721326
2017-06-22,0.007333343295530925
2017-06-23,0.018199481865285083
2017-06-26,0.0022000346440669283
2017-06-27,-0.00013739363592180087
2017-06-28,0.006493653936138433
2017-06-29,0.006314248958444013
2017-06-30,0.006684141802714816
2017-07-03,0.014227451852268924
2017-07-05,-0.023380004357871464
2017-07-06,-0.035157572120943725
2017-07-07,0.025096175274874843
2017-07-10,0.0016596932627206407
2017-07-11,-0.009251451958663282
2017-07-12,-0.006968897290494658
2017-07-13,0.008841924755428332
2017-07-14,-0.0070949764558847495
2017-07-17,0.020316771673903444
2017-07-18,-0.009338384435017444
2017-07-19,0.011505195998092299
2017-07-20,0.010826671324196901
2017-07-21,0.015184585776717663
2017-07-24,-0.0245726928283323
2017-07-25,0.026560663939653617
2017-07-26,-0.004267477992951685
2017-07-27,0.012723846220285884
2017-07-28,-0.004893304985094438
2017-07-31,0.005449099893260589
2017-08-01,0.001057583547679597
2017-08-02,-0.0029051934783166367
2017-08-03,0.0071513614902747324
2017-08-04,0.01630497186818225
2017-08-07,0.01112735342087956
2017-08-08,0.13282100302885103
2017-08-09,-0.016717226214132297
2017-08-10,-0.03687557416974119
2017-08-11,-0.0007154105871366445
2017-08-14,0.013010188509936738
2017-08-15,0.0010602504436705296
2017-08-16,0.01400668978116415
2017-08-17,-0.0075450835270562955
2017-08-18,-0.013801009657773755
2017-08-21,0.006878320422430972
2017-08-22,0.004947354318465047
2017-08-23,-0.008556200366395927
2017-08-24,0.01607731408577351
2017-08-25,0.014543622844898074
2017-08-28,0.0003440761790822755
2017-08-29,-0.004585522599261593
2017-08-30,0.0013818598531909476
2017-08-31,0.010810850342315215
2017-09-01,0.016270439060140696
2017-09-05,0.0020150561675849055
2017-09-06,0.011731990102290313
2017-09-07,-0.01998930393164089
2017-09-08,0.023101564770855454
2017-09-11,0.014979598609221156
2017-09-12,-0.00813896291956484
2017-09-13,-0.008424462051655812
2017-09-14,0.0020966107066484607
2017-09-15,0.0005504711103747617
2017-09-18,-0.007813434020761068
2017-09-19,0.009649327407002417
2017-09-20,-0.02109200953300272
2017-09-21,-0.0070696206723712685
2017-09-22,-0.0006780958735856935
2017-09-25,0.0009049439170782936
2017-09-26,0.0025987289817837045
2017-09-27,0.005296734203770859
2017-09-28,0.0018040020591347794
2017-09-29,-0.006414639353183982
2017-10-02,0.007815210952996532
2017-10-03,-0.004945168454215221
2017-10-04,0.010616848045029492
2017-10-05,-0.0005586683925369318
2017-10-06,-0.013194652746822855
2017-10-09,-0.014730954633354498
2017-10-10,0.0031050814250372927
2017-10-11,-0.02315981139843548
2017-10-12,0.0007043304721083832
2017-10-13,-0.0025803095494015826
2017-10-16,0.011876754713376902
2017-10-17,-0.0004649153475262402
2017-10-18,-0.007905890997259912
2017-10-19,0.012304914732926608
2017-10-20,0.046191339212824145
2017-10-23,-0.008963109132252067
2017-10-24,0.01239378573457195
2017-10-25,0.013014304193190274
2017-10-26,-0.00642360249218088
2017-10-27,-0.001862697336421859
2017-10-30,0.007904081011501862
2017-10-31,-0.025922803435498243
2017-11-01,0.0002234727667960179
2017-11-02,0.025489120781350794
2017-11-03,-0.011555726347320161
2017-11-06,-0.029116307184923307
2017-11-07,-0.034420256131544424
2017-11-08,0.005058530548164075
2017-11-09,0.01018425610811935
2017-11-10,0.003823717658306247
2017-11-13,0.0004618026877081238
2017-11-14,0.006115033617322574
2017-11-15,-0.0008028720779965637
2017-11-16,0.01469084162114842
2017-11-17,0.007917729512815663
2017-11-20,0.00504989175519488
2017-11-21,0.007927536035881921
2017-11-22,0.018500054460384385
2017-11-24,-0.005655738109858199
2017-11-27,0.010391590399744466
2017-11-28,0.023275956158758104
2017-11-29,0.0013753869895383186
2017-11-30,0.005282372988846928
2017-12-01,0.0047295195722025785
2017-12-04,0.042991619930096814
2017-12-05,-0.03931407259282571
2017-12-06,0.015763586094736937
2017-12-07,0.02744106767151555
2017-12-08,0.023707086246039566
2017-12-11,-0.011236815519394372
2017-12-12,-0.010376745387937092
2017-12-13,-0.03914516876668217
2017-12-14,0.006547454093866589
2017-12-15,-0.007640442453592966
2017-12-18,0.020289031830011295
2017-12-19,-0.007444351956928386
2017-12-20,0.013253750802143527
2017-12-21,0.02332171055738841
2017-12-22,0.008719933587624684
2017-12-26,0.015618829521258704
2017-12-27,-0.000773712451860531
2017-12-28,-0.0019451754321687664
2017-12-29,0.010525058350661531
2018-01-02,0.011476527041727635
2018-01-03,-0.03089219808986965
2018-01-04,0.0184962923703873
2018-01-05,0.008307813407928633
2018-01-08,0.005556534383391432
2018-01-09,0.0002858333477586683
2018-01-10,-9.513800075133805e-05
2018-01-11,0.009144501357259527
2018-01-12,0.008023416110480852
2018-01-16,-0.022193048858735076
2018-01-17,0.01560996866479858
2018-01-18,0.03554922553072992
2018-01-19,0.02695329602373997
2018-01-22,0.018708922536153638
2018-01-23,0.008355884767059285
2018-01-24,0.016314090811479165
2018-01-25,-0.0031423032652357907
2018-01-26,0.012780021474344538
2018-01-29,-0.015983868800692358
2018-01-30,-0.00752338712524947
2018-01-31,-0.015332841414055443
2018-02-01,-0.024582245268857883
2018-02-02,-0.01524664817769128
2018-02-05,-0.03970865291322867
2018-02-06,0.012234461540375552
2018-02-07,0.009088566585394586
2018-02-08,-0.05923885672151763
2018-02-09,0.021417238445587072
2018-02-12,-0.0009662828683263402
2018-02-13,0.01112278664243771
2018-02-14,0.02047108419087329
2018-02-15,0.0025307739688686937
2018-02-16,-0.012716564117829177
2018-02-20,-0.001894046859214571
2018-02-21,0.01214582797742736
2018-02-22,0.007874616987437077
2018-02-23,0.00948741418273813
2018-02-26,0.009951192965567568
2018-02-27,-0.015600835822305092
2018-02-28,-0.01909196623735454
2018-03-01,-0.00680221124830549
2018-03-02,0.012556762415728562
2018-03-05,0.009206921290652703
2018-03-06,-0.004282134760513534
2018-03-07,9.355146983947016e-05
2018-03-08,-0.016266159111110512
2018-03-09,0.005796498450690413
2018-03-12,0.015495418968515029
2018-03-13,-0.0014888393534503441
2018-03-14,0.004286207077952353
2018-03-15,0.0061238039586728465
2018-03-16,0.006547332404211792
2018-03-19,-0.00760426850459428
2018-03-20,0.019202529670451884
2018-03-21,-0.008424051396082266
2018-03-22,-0.016534124605055656
2018-03-23,-0.005387576812937667
2018-03-26,0.034086835520086955
2018-03-27,-0.010295359460331222
2018-03-28,0.00870847662799501
2018-03-29,0.015994202993366846
2018-04-02,-0.0336314309807646
2018-04-03,0.016660362542658902
2018-04-04,0.026037725058702943
2018-04-05,0.01499576135948999
2018-04-06,-0.022904122191310772
2018-04-09,0.006263057244950909
2018-04-10,0.022939222681254368
2018-04-11,-0.0059972352306186805
2018-04-12,-0.003235459257159734
2018-04-13,-0.024914392885091563
2018-04-16,0.007557114123472264
2018-04-17,0.012679865268258261
2018-04-18,-0.01816405025367529
2018-04-19,-0.011315943976490273
2018-04-20,-0.03469892958261178
2018-04-23,0.029735683367971832
2018-04-24,-0.009777964320076715
2018-04-25,0.003968337648378117
2018-04-26,0.011214373316078108
2018-04-27,0.009362555631876601
2018-04-30,-0.010716758134779902
2018-05-01,-0.026581891346537212
2018-05-02,-0.003459945244829843
