Date,NFLX
2015-04-14,0.008489927071684056
2015-04-15,-0.006789094608886548
2015-04-16,0.18211829219732922
2015-04-17,0.0169024657109913
2015-04-20,-0.007278432902770082
2015-04-21,-0.012249091337788953
2015-04-22,-0.004924719356272145
2015-04-23,0.0024745461233275368
2015-04-24,-0.001180532317096028
2015-04-27,0.013753513480220247
2015-04-28,-0.0053349157822391025
2015-04-29,-0.00037294685972011354
2015-04-30,-0.011281866378850203
2015-05-01,0.0009523787588443522
2015-05-04,-0.0038238191826233114
2015-05-05,0.01919258074745933
2015-05-06,-0.00885862378668445
2015-05-07,0.008384821040578805
2015-05-08,0.016559338321864514
2015-05-11,0.02671421941848684
2015-05-12,-0.010695817458483248
2015-05-13,-0.006048272900474383
2015-05-14,0.011618522062202041
2015-05-15,0.04498587843762336
2015-05-18,0.007533674369666121
2015-05-19,-0.0022496508231101275
2015-05-20,0.008191661258057037
2015-05-21,0.002397257301864908
2015-05-22,-0.0018458256806102025
2015-05-26,-0.009519634971735802
2015-05-27,0.02118672724435111
2015-05-28,-0.003895054702700129
2015-05-29,-0.003974128613657868
2015-06-01,-0.0016665445754889818
2015-06-02,0.0014285368953406152
2015-06-03,-0.0036062650230725968
2015-06-04,0.0060805045085972065
2015-06-05,0.012439228574336658
2015-06-08,-0.009459572178703302
2015-06-09,0.03175864543173956
2015-06-10,0.037008465203440366
2015-06-11,-0.008106120772939152
2015-06-12,-0.007105711895783462
2015-06-15,-0.010454982053036299
2015-06-16,0.01970890013297133
2015-06-17,-0.0105111436909755
2015-06-18,0.005000750626499961
2015-06-19,-0.009197837743120219
2015-06-22,0.02708869273814929
2015-06-23,0.0093199347039572
2015-06-24,-0.003787536972781891
2015-06-25,-0.021175631937246253
2015-06-26,-0.018999150077800286
2015-06-29,-0.009207785560642945
2015-06-30,0.01753352108593642
2015-07-01,-0.0022681230346998094
2015-07-02,0.004363473700849552
2015-07-06,0.005605207546331092
2015-07-07,-0.005075483640814449
2015-07-08,-0.006209806213568592
2015-07-09,0.023741515292544868
2015-07-10,0.01568444079881748
2015-07-13,0.039685598091579566
2015-07-14,-0.00708016351170071
2015-07-15,-0.02233137659164519
2015-07-16,0.18016917150744116
2015-07-17,-0.008980234327361614
2015-07-20,-0.03676913579106156
2015-07-21,0.017729525376449118
2015-07-22,-0.008976998640596645
2015-07-23,-0.012556067496671819
2015-07-24,-0.006902835120466522
2015-07-27,-0.02661419544703625
2015-07-28,0.0044160595636140165
2015-07-29,0.001683819481819171
2015-07-30,0.04183783760675852
2015-07-31,0.02465041287362557
2015-08-03,-0.015309247112029523
2015-08-04,0.07631489120114443
2015-08-05,0.021130809132073436
2015-08-06,0.022148556172072897
2015-08-07,-0.023171216891172186
2015-08-10,-0.003966951725115964
2015-08-11,-0.0023571561278121766
2015-08-12,-0.01816845173823578
2015-08-13,0.026719783948415232
2015-08-14,-0.0027479508450696244
2015-08-17,0.01596564738186057
2015-08-18,-0.010449884749646143
2015-08-19,-0.016041962468423043
2015-08-20,-0.07840406264329336
2015-08-21,-0.07582895316281446
2015-08-24,-0.06810313479612318
2015-08-25,0.04789429728730443
2015-08-26,0.08481088352104083
2015-08-27,0.06837380002257021
2015-08-28,-0.00025502641303309925
2015-08-31,-0.022103192508963088
2015-09-01,-0.08032685353233737
2015-09-02,-0.0033084267992451455
2015-09-03,-0.04154025779017312
2015-09-04,-0.022461871144913492
2015-09-08,-0.03887037080370759
2015-09-09,0.04454979981978724
2015-09-10,0.003024834148363631
2015-09-11,-0.01980298707504835
2015-09-14,-0.018664748794503305
2015-09-15,0.03626294421747889
2015-09-16,0.04961676066199372
2015-09-17,0.0012490127894979608
2015-09-18,-0.015257617808841717
2015-09-21,-0.022607675236117508
2015-09-22,-0.018245281908020994
2015-09-23,-0.004062166354424801
2015-09-24,0.058019806863592205
2015-09-25,-0.014649231314252109
2015-09-28,-0.027093081973234234
2015-09-29,-0.011259703758291661
2015-09-30,0.049923779748724195
2015-10-01,0.026341285729537756
2015-10-02,0.0012266205821880316
2015-10-05,0.048440291773469424
2015-10-06,-0.0262471745523174
2015-10-07,-0.0021231732026765204
2015-10-08,0.06318225649827158
2015-10-09,-0.0139215041318419
2015-10-12,0.001058811570182172
2015-10-13,-0.03278971962428279
2015-10-14,0.004556638883656872
2015-10-15,-0.0829175972121392
2015-10-16,-0.020773553765912722
2015-10-19,0.027275529203995674
2015-10-20,-0.02655132769017743
2015-10-21,-0.010405079316340271
2015-10-22,-0.006533272719781769
2015-10-23,0.027949046745093575
2015-10-26,0.029988004523642253
2015-10-27,0.0002911372188503236
2015-10-28,0.026486886242522045
2015-10-29,-0.006427223871091181
2015-10-30,0.031012123493708188
2015-11-02,-0.006827808475019959
2015-11-03,0.019509461966078723
2015-11-04,0.03927469721057131
2015-11-05,-0.004822472924513765
2015-11-06,0.004933899194658586
2015-11-09,-0.03682269891409218
2015-11-10,0.025851049718845776
2015-11-11,0.0014197308468681946
2015-11-12,-0.03491053003808753
2015-11-13,-0.04838410513826985
2015-11-16,0.07428844027869785
2015-11-17,0.05163897690879948
2015-11-18,0.03014516503240605
2015-11-19,-0.0033987900360598067
2015-11-20,0.03011142139769074
2015-11-23,0.009609193124969106
2015-11-24,-0.013756708289978214
2015-11-25,0.006893245643863732
2015-11-27,0.010309268214748757
2015-11-30,-0.01682079535463299
2015-12-01,0.016540994772073825
2015-12-02,0.028395867043213174
2015-12-03,-0.01644299416442707
2015-12-04,0.0324895134177714
2015-12-07,-0.04254175801584681
2015-12-08,0.012922804233364449
2015-12-09,-0.021893261420673937
2015-12-10,-0.010386419628258037
2015-12-11,-0.032544137017490926
2015-12-14,0.014801063431442385
2015-12-15,-0.017154219990341724
2015-12-16,0.03406408910206582
2015-12-17,-0.0010599906561067352
2015-12-18,-0.03665011358151149
2015-12-21,-0.011777659965982568
2015-12-22,-0.0033439029309160206
2015-12-23,0.016517600082804895
2015-12-24,-0.007024389009229859
2015-12-28,-0.0018750636433119139
2015-12-29,0.017163368847705307
2015-12-30,-0.0202317294034694
2015-12-31,-0.019964029211998136
2016-01-04,-0.03864310434588014
2016-01-05,-0.020916655524855
2016-01-06,0.09307074402964122
2016-01-07,-0.026512599749243915
2016-01-08,-0.027671073991809014
2016-01-11,0.03213934689533171
2016-01-12,0.014003658287007559
2016-01-13,-0.08594959783052436
2016-01-14,0.004692192299695419
2016-01-15,-0.028208450513120598
2016-01-19,0.03700498308575573
2016-01-20,-0.0013903190909954066
2016-01-21,-0.050027840138476276
2016-01-22,-0.01592571839490653
2016-01-25,-0.015885608168481724
2016-01-26,-0.013014536720962977
2016-01-27,-0.06828171501735891
2016-01-28,0.03576524499898004
2016-01-29,-0.027221769140235663
2016-02-01,0.024499129896760508
2016-02-02,-0.02763310208647607
2016-02-03,-0.008197617417335268
2016-02-04,-0.011351099884785554
2016-02-05,-0.07713742324787354
2016-02-08,0.0064017245251348776
2016-02-09,0.033725366885332564
2016-02-10,0.02693602425178465
2016-02-11,-0.023742210814884923
2016-02-12,0.012159850264183758
2016-02-16,0.018878735664442203
2016-02-17,0.06412126770117998
2016-02-18,-0.045061251331782626
2016-02-19,-0.013924130142348168
2016-02-22,0.030258846202681378
2016-02-23,-0.030566708900963024
2016-02-24,0.02793983154208357
2016-02-25,0.031874229336216864
2016-02-26,0.0027504722266791237
2016-02-29,-0.014558468615774811
2016-03-01,0.052349846889386376
2016-03-02,-0.007019353204322343
2016-03-03,0.003278349480824394
2016-03-04,0.03727153593898236
2016-03-07,-0.059952784578739204
2016-03-08,0.007749560265147171
2016-03-09,0.01839339687541308
2016-03-10,-0.006530606016820761
2016-03-11,0.0030813789017778426
2016-03-14,0.004812549392632759
2016-03-15,-0.00275141802326917
2016-03-16,0.01522581089798103
2016-03-17,0.0037242350504758104
2016-03-18,0.014039325197964914
2016-03-21,-0.0005934057195257081
2016-03-22,-0.012072048784641853
2016-03-23,-0.002504006502102807
2016-03-24,-0.012350595167871181
2016-03-28,0.0289751774749496
2016-03-29,0.028850886230205486
2016-03-30,-0.018630508625582798
2016-03-31,0.0003914366823729587
2016-04-01,0.033943005745516786
2016-04-04,-0.012771982148515493
2016-04-05,0.005654086975683814
2016-04-06,-0.001048223821158989
2016-04-07,-0.0036249630465992055
2016-04-08,-0.00612732798800919
2016-04-11,-0.010885244966701402
2016-04-12,0.041877707820196175
2016-04-13,0.02495791816379911
2016-04-14,0.00702231310853807
2016-04-15,0.009871436201415396
2016-04-18,-0.02788988028672179
2016-04-19,-0.12970484308186714
2016-04-20,0.025757901203137923
2016-04-21,-0.018497399485660426
2016-04-22,0.00968623011612224
2016-04-25,-0.02440045808188751
2016-04-26,-0.01207778198914855
2016-04-27,-0.015038400790426065
2016-04-28,-0.008348002291164835
2016-04-29,-0.002769162642670908
2016-05-02,0.034210839418149064
2016-05-03,-0.01686177300539804
2016-05-04,-0.008193139529156235
2016-05-05,-0.015640468714902878
2016-05-06,0.016448400426672505
2016-05-09,-0.00330245964836251
2016-05-10,0.02595536172253432
2016-05-11,-0.0308967893792651
2016-05-12,-0.02532769233859422
2016-05-13,0.0015956165153525603
2016-05-16,0.014110213153378792
2016-05-17,-0.005498266136250263
2016-05-18,0.021098982337042882
2016-05-19,-0.010497203847979919
2016-05-20,0.03283076171770172
2016-05-23,0.02594876831345494
2016-05-24,0.03161555505634528
2016-05-25,0.023597891235026758
2016-05-26,0.026047911076282126
2016-05-27,0.00476612688260003
2016-05-31,-0.007066828028725491
2016-06-01,-0.010334382000073639
2016-06-02,-0.002561344998116888
2016-06-03,-0.016395097897376587
2016-06-06,0.011547359857080108
2016-06-07,-0.008437547073115281
2016-06-08,-0.020322342493749646
2016-06-09,-0.007868427014698809
2016-06-10,-0.034401034749932835
2016-06-13,0.0010666503906249236
2016-06-14,0.002876976844441659
2016-06-15,0.0018061853377016046
2016-06-16,0.012196431378860284
2016-06-17,-0.010373066511307538
2016-06-20,-0.006881883721399862
2016-06-21,-0.0299574104111463
2016-06-22,-0.010770367628827882
2016-06-23,0.01833131303987323
2016-06-24,-0.03512983953800797
2016-06-27,-0.03516508960311282
2016-06-28,0.030938700726567347
2016-06-29,0.03512556888726537
2016-06-30,0.004612407309472877
2016-07-01,0.05673365349322923
2016-07-05,0.012827200958429374
2016-07-06,-0.03380660876503705
2016-07-07,0.005285412347409091
2016-07-08,0.020609875035970893
2016-07-11,-0.024623938283180213
2016-07-12,0.013731943349548414
2016-07-13,0.004793154929890964
2016-07-14,0.01648860658362228
2016-07-15,0.003774767998915296
2016-07-18,0.004268707912905123
2016-07-19,-0.13126203361164934
2016-07-20,0.02411471822611233
2016-07-21,-0.021840583760177834
2016-07-22,-0.0011629082056673345
2016-07-25,0.02060780399393347
2016-07-26,0.04277891676179468
2016-07-27,0.006891994619611985
2016-07-28,-0.004237281462071807
2016-07-29,-0.0043644464726599885
2016-08-01,0.03419181092144696
2016-08-02,-0.008583290923106612
2016-08-03,-0.004916621381745645
2016-08-04,0.003652029783648869
2016-08-05,0.03842033651638466
2016-08-08,-0.0197876759053921
2016-08-09,-0.011775867305168886
2016-08-10,-0.0006383398229321546
2016-08-11,0.020866592974605247
2016-08-12,0.007299999506703125
2016-08-15,-0.013251877293992131
2016-08-16,-0.0019934405296245794
2016-08-17,0.013141294826601646
2016-08-18,-0.0021790918178644647
2016-08-19,-0.0030158163943749816
2016-08-22,-0.006362789119387036
2016-08-23,0.007138361221148415
2016-08-24,-0.00792163974244875
2016-08-25,0.02248370858149773
2016-08-26,0.002671620808115227
2016-08-29,-0.0028694278954990438
2016-08-30,0.0015415610665971968
2016-08-31,0.0
2016-09-01,-0.0007183139765658542
2016-09-02,0.0
2016-09-06,0.027829114406527022
2016-09-07,-0.009391496117538312
2016-09-08,0.005143743100168852
2016-09-09,-0.0317078421231366
2016-09-12,0.026424902090754543
2016-09-13,-0.029883963883579723
2016-09-14,0.00957441808099091
2016-09-15,0.003401651318353238
2016-09-16,0.021984868497575194
2016-09-19,-0.014274283779875607
2016-09-20,0.0019376141763893795
2016-09-21,-0.03430028240795957
2016-09-22,0.010012696091245887
2016-09-23,0.001147872359905433
2016-09-26,-0.014384040522151476
2016-09-27,0.02654401650840943
2016-09-28,0.004223793792092145
2016-09-29,-0.00830944973424308
2016-09-30,0.019447656133466662
2016-10-03,0.04140024429545042
2016-10-04,-0.0028256934939914213
2016-10-05,0.03849914581194391
2016-10-06,-0.011385012216507118
2016-10-07,-0.002379366143771988
2016-10-10,-0.014214824156721484
2016-10-11,-0.02651703711032538
2016-10-12,-0.010836031191702511
2016-10-13,0.007336717155111527
2016-10-14,0.012371523717840338
2016-10-17,-0.016458048180298834
2016-10-18,0.19028053389859134
2016-10-19,0.02592812364102004
2016-10-20,0.012144052631364755
2016-10-21,0.0336441149348663
2016-10-24,-0.0013333189721200789
2016-10-25,-0.006439956671894342
2016-10-26,0.003636068901313516
2016-10-27,-0.003937938057753332
2016-10-28,0.0007906892793223541
2016-10-31,-0.013431278757534026
2016-11-01,-0.012573073278539626
2016-11-02,-0.007785942336629215
2016-11-03,-0.0016347633989608479
2016-11-04,-0.0009006108637731325
2016-11-07,0.020896526077737176
2016-11-08,-0.001926517014259943
2016-11-09,-0.017291249475686166
2016-11-10,-0.05540554985836388
2016-11-11,-0.005544961010237048
2016-11-14,-0.012197260330790605
2016-11-15,0.0018521704847398457
2016-11-16,0.014085801171752621
2016-11-17,-0.001389041225090426
2016-11-18,0.00156481184983015
2016-11-21,0.023869455966089248
2016-11-22,0.0006782115265819844
2016-11-23,-0.0029650836276388093
2016-11-25,-0.002379121195415723
2016-11-28,-0.004088266263196583
2016-11-29,0.004960248264268774
2016-11-30,-0.004340074265671623
2016-12-01,0.0018803523137018718
2016-12-02,0.030626141447749555
2016-12-05,-0.013657759538353687
2016-12-06,0.04540110663352648
2016-12-07,0.006582641862672212
2016-12-08,-0.017146515163444565
2016-12-09,-0.002921134506586931
2016-12-12,-0.0004068637978578149
2016-12-13,0.007734241912239481
2016-12-14,-0.0027467792958767445
2016-12-15,0.012637698701717381
2016-12-16,-0.006239990234375048
2016-12-19,0.009901752660215424
2016-12-20,-0.0026304839353348264
2016-12-21,0.011029389571010517
2016-12-22,-0.007272712797986691
2016-12-23,7.95867709046938e-05
2016-12-27,0.021976350394974142
2016-12-28,-0.019166393431124362
2016-12-29,-0.004448308533710255
2016-12-30,-0.012207761565018682
2017-01-03,0.02980609629281683
2017-01-04,0.015060050439341
2017-01-05,0.018545659752477794
2017-01-06,-0.005614067582741966
2017-01-09,-0.0009156204262634748
2017-01-10,-0.008094674175614602
2017-01-11,0.004696286189991072
2017-01-12,-0.010114998653017238
2017-01-13,0.03498997158023798
2017-01-17,-0.006058321444145642
2017-01-18,0.0027842209262312068
2017-01-19,0.03864632573588511
2017-01-20,0.0013727507866416744
2017-01-23,-0.008730206786307648
2017-01-24,0.01979766527976312
2017-01-25,-0.0042109509336982764
2017-01-26,-0.004013743846367435
2017-01-27,0.02511506955782794
2017-01-30,-0.008634578826884565
2017-01-31,-0.0036113475600307865
2017-02-01,0.0004974206672594406
2017-02-02,-0.011223198215335128
2017-02-03,0.007543125537195383
2017-02-06,0.0051336985433378945
2017-02-07,0.02149392603432765
2017-02-08,0.005138927035861496
2017-02-09,-0.0041454061126449115
2017-02-10,0.004717690699665322
2017-02-13,-0.01118637131642819
2017-02-14,-0.016620039628098993
2017-02-15,0.010296810629357278
2017-02-16,-0.0018275796571078917
2017-02-17,0.0014788164353958244
2017-02-21,0.0026719510585770934
2017-02-22,0.008835865728654246
2017-02-23,-0.00750731145886685
2017-02-24,0.003291786137564312
2017-02-27,0.0011169540112347942
2017-02-28,-0.008925449735798785
2017-03-01,0.003658544964524557
2017-03-02,-0.021871680691774587
2017-03-03,-0.0027950934785381243
2017-03-06,0.02012363852264132
2017-03-07,-0.0035931362325820615
2017-03-08,-0.00784830240433565
2017-03-09,0.0014965182733559512
2017-03-10,0.0025617349567970127
2017-03-13,0.018667079950358323
2017-03-14,-0.0022993437934143435
2017-03-15,0.014386462207350625
2017-03-16,-0.0059208303638661475
2017-03-17,0.00498650338490636
2017-03-20,0.004961761544171273
2017-03-21,-0.023383416438956695
2017-03-22,0.0016149117434072213
2017-03-23,-0.005678216566777694
2017-03-24,0.0012690915060480368
2017-03-27,0.014364126353771711
2017-03-28,0.007705127232839892
2017-03-29,0.008955039389370922
2017-03-30,0.010855440190068677
2017-03-31,-0.0016885046881151
2017-04-03,-0.006021239458417815
2017-04-04,-0.009665111534458593
2017-04-05,-0.012920995758161524
2017-04-06,0.0008356105003251013
2017-04-07,-0.004382947396245007
2017-04-10,0.005170885961903515
2017-04-11,0.003475842744422142
2017-04-12,-0.003602384831823513
2017-04-13,-0.006326939098410644
2017-04-17,0.03029668266533414
2017-04-18,-0.026417652900838307
2017-04-19,-0.025111649610691233
2017-04-20,0.010160262054645708
2017-04-21,0.01197055198385888
2017-04-24,0.0067194424769159156
2017-04-25,0.05791560679279728
2017-04-26,-0.013078374377429203
2017-04-27,0.019378062846052257
2017-04-28,-0.005748659996644867
2017-05-01,0.020696512604692296
2017-05-02,0.0070807261120646725
2017-05-03,-0.0054969678947074385
2017-05-04,0.010669089923393216
2017-05-05,-0.0041335064959260315
2017-05-08,-0.0014048608692754927
2017-05-09,0.006906265490041585
2017-05-10,0.017909259146381862
2017-05-11,-0.010856036351485243
2017-05-12,0.01431818070260693
2017-05-15,-0.004912588135852491
2017-05-16,-0.003812027209504021
2017-05-17,-0.03895619202813716
2017-05-18,0.016318538184074693
2017-05-19,0.008477889210604994
2017-05-22,0.0008916022534650736
2017-05-23,0.005026681520263088
2017-05-24,-0.001266204191872955
2017-05-25,0.03359748368784676
2017-05-26,-0.0038025781316897156
2017-05-30,0.004863686391335165
2017-05-31,-0.0009189676226111221
2017-06-01,-0.0004905980711439328
2017-06-02,0.013436328049630353
2017-06-05,-0.0007264506750707111
2017-06-06,0.0006664280381594168
2017-06-07,0.0026639368304417488
2017-06-08,0.0016303621246653854
2017-06-09,-0.04732340169064586
2017-06-12,-0.041700920007562314
2017-06-13,0.008452184090475878
2017-06-14,-0.003404951992564853
2017-06-15,-0.002890949081660543
2017-06-16,0.0040854665156739856
2017-06-19,0.006693719523478858
2017-06-20,-0.008800462180184598
2017-06-21,0.019598787686473607
2017-06-22,-0.0009030470925033285
2017-06-23,0.020207921073964963
2017-06-26,-0.003290749641825963
2017-06-27,-0.04107937282986107
2017-06-28,0.015758491041838907
2017-06-29,-0.021641400462587668
2017-06-30,-0.004530566276052195
2017-07-03,-0.021685331729803914
2017-07-05,0.00985155955014716
2017-07-06,-0.009213472019023783
2017-07-07,0.026871744791666652
2017-07-10,0.016580141261157477
2017-07-11,0.010873149158437734
2017-07-12,0.028639915223897194
2017-07-13,-0.00340153251107278
2017-07-14,0.018393200681567468
2017-07-17,0.0035998128639020965
2017-07-18,0.13543605175381246
2017-07-19,0.0014160920380872355
2017-07-20,-0.0014140895571241874
2017-07-21,0.02690624737687619
2017-07-24,-0.0033414110876059944
2017-07-25,-0.005002407658383778
2017-07-26,0.011285236115824215
2017-07-27,-0.033848154713854495
2017-07-28,0.007444715704391758
2017-07-31,-0.01293191540342642
2017-08-01,0.0020367450717202473
2017-08-02,-0.007086707107529455
2017-08-03,-0.008354596214074528
2017-08-04,0.005802647825216001
2017-08-07,0.005880055103297588
2017-08-08,-0.016378984121283358
2017-08-09,-0.014465136926585909
2017-08-10,-0.03777448763090152
2017-08-11,0.013361679762275314
2017-08-14,-0.002333686760373821
2017-08-15,-0.014619883040935644
2017-08-16,0.008783357433466144
2017-08-17,-0.022885042283938617
2017-08-18,0.002709356121164186
2017-08-21,0.0013210113460562223
2017-08-22,0.015471347541624825
2017-08-23,-0.0016534710366840066
2017-08-24,-0.005500962316404401
2017-08-25,-0.012966203956811806
2017-08-28,0.007050305456228534
2017-08-29,0.0101125089204388
2017-08-30,0.034832089140760525
2017-08-31,0.00011451297831222007
2017-09-01,0.00017170613098316245
2017-09-05,-0.0012590203375707487
2017-09-06,0.027102885696441925
2017-09-07,-0.001394700139469962
2017-09-08,-0.014413418050584825
2017-09-11,0.03015535301799588
2017-09-12,0.018763003742995776
2017-09-13,-0.00815552015454113
2017-09-14,-0.005499861196867739
2017-09-15,-0.0015331477402990012
2017-09-18,0.012448527215201954
2017-09-19,0.005741510056486154
2017-09-20,-0.000915543815440345
2017-09-21,0.017627105650851904
2017-09-22,-0.007574916225383865
2017-09-25,-0.04697092482022969
2017-09-26,0.0046485680026233656
2017-09-27,0.014438601111548932
2017-09-28,-0.006979195823165418
2017-09-29,0.003597173028506484
2017-10-02,-0.02393168707257931
2017-10-03,0.012315733586931055
2017-10-04,0.02935428559166353
2017-10-05,0.05388995720176393
2017-10-06,0.01867382526987038
2017-10-09,-0.005807540301287495
2017-10-10,-0.009092260529936613
2017-10-11,-0.000666418298094329
2017-10-12,0.004667882412693558
2017-10-13,0.018533671354541204
2017-10-16,0.01599071178894973
2017-10-17,-0.015788420484902477
2017-10-18,-0.019751366181036678
2017-10-19,-0.0020966984627046603
2017-10-20,-0.004971051075848942
2017-10-23,-0.008704173926301073
2017-10-24,0.01844444863741157
2017-10-25,-0.011478420319145477
2017-10-26,0.007431503378517945
2017-10-27,0.02218117116615015
2017-10-30,-0.005863477038748677
2017-10-31,-0.009779717140488864
2017-11-01,0.007992706728906285
2017-11-02,0.006666703657670414
2017-11-03,0.003461705585304564
2017-11-06,0.000600021895268199
2017-11-07,-0.021186255882254312
2017-11-08,0.002807713785652588
2017-11-09,-0.012930200129067426
2017-11-10,-0.009695666236209877
2017-11-13,0.015935826947758303
2017-11-14,0.003229469330014112
2017-11-15,-0.018343526000325405
2017-11-16,0.0176452190079468
2017-11-17,-0.01181524026135139
2017-11-20,0.004658432554295322
2017-11-21,0.01097367108215086
2017-11-22,0.0004587045744253171
2017-11-24,-0.002903460182116846
2017-11-27,-0.0035759741928080846
2017-11-28,0.021174004406077973
2017-11-29,-0.05537704179581504
2017-11-30,-0.0030294556679246742
2017-12-01,-0.004051575324753642
2017-12-04,-0.014880708324035874
2017-12-05,0.0009237852311265726
2017-12-06,0.005917139667573679
2017-12-07,-0.0005396983371214192
2017-12-08,0.018034537758788716
2017-12-11,-0.012305039503787474
2017-12-12,-0.002631325797186057
2017-12-13,0.011468286931622718
2017-12-14,0.009049275751724428
2017-12-15,0.0029541969076078978
2017-12-18,0.0015779668602078356
2017-12-19,-0.017855235422635674
2017-12-20,0.00962465517397515
2017-12-21,-0.0010592744374160468
2017-12-22,0.00699823644570996
2017-12-26,-0.011477350250339247
2017-12-27,-0.008095382712724475
2017-12-28,0.03474012580471397
2017-12-29,-0.00389185809698811
2018-01-02,0.0474578052288297
2018-01-03,0.01979407958702395
2018-01-04,0.002828587283211448
2018-01-05,0.021203134303460658
2018-01-08,0.009809979069031582
2018-01-09,-0.012921506501913482
2018-01-10,0.015336136597911887
2018-01-11,0.022209679681032934
2018-01-12,0.01836673786357723
2018-01-16,0.0013560686053046833
2018-01-17,-0.018191661632751766
2018-01-18,0.013011502671515851
2018-01-19,0.0005900462112835569
2018-01-22,0.032296085005696584
2018-01-23,0.0997890468070961
2018-01-24,0.0439889520243395
2018-01-25,0.03214705245496585
2018-01-26,0.018168311734161113
2018-01-29,0.03638015299464015
2018-01-30,-0.020345088089630092
2018-01-31,-0.030487806212932567
2018-02-01,-0.019348800240256758
2018-02-02,0.008903253051469884
2018-02-05,-0.04924652630459425
2018-02-06,0.04507200094963859
2018-02-07,-0.004365511277963252
2018-02-08,-0.05465675683594451
2018-02-09,-0.0025190118650046944
2018-02-12,0.03399210704627342
2018-02-13,0.0012404605214122455
2018-02-14,0.029929962113867337
2018-02-15,0.053646575239368
2018-02-16,-0.006243979264988764
2018-02-20,0.00010770781444846556
2018-02-21,0.00893922405698988
2018-02-22,-0.010318793795584535
2018-02-23,0.028007397774786558
2018-02-26,0.028783307792618285
2018-02-27,-0.012068324266900188
2018-02-28,0.0026496664604227504
2018-03-01,-0.003397591522359744
2018-03-02,0.03670915874100156
2018-03-05,0.046337860065367664
2018-03-06,0.0324444483196924
2018-03-07,-0.012483849527564983
2018-03-08,-0.012953056466165958
2018-03-09,0.04555205817478303
2018-03-12,-0.030593816599521984
2018-03-13,-0.016868917261362082
2018-03-14,0.017949799995285343
2018-03-15,-0.0014305441534467889
2018-03-16,-0.008221944504559597
2018-03-19,-0.01560684889367192
2018-03-20,0.012823749115688177
2018-03-21,-0.00321256382258861
2018-03-22,-0.030902421763753574
2018-03-23,-0.018780598423115857
2018-03-26,0.06449791820510309
2018-03-27,-0.061370386413404865
2018-03-28,-0.04961925340581208
2018-03-29,0.033523524016321415
2018-04-02,-0.05099034111181111
2018-04-03,0.012058956009025179
2018-04-04,0.01857788544510508
2018-04-05,0.01740845413163905
2018-04-06,-0.017416726522865744
2018-04-09,0.0037389182947726862
2018-04-10,0.028075793653884684
2018-04-11,0.018787553144937297
2018-04-12,0.018375164901138774
2018-04-13,0.007760691662035191
2018-04-16,-0.01241776092725655
2018-04-17,0.0918838095115333
2018-04-18,-0.004582540487144349
2018-04-19,-0.005440562197813081
2018-04-20,-0.014818223662377061
2018-04-23,-0.027702312220802106
2018-04-24,-0.03661869948330121
2018-04-25,-0.004103899723580384
2018-04-26,0.02688383358897717
2018-04-27,-0.0070705176859166
2018-04-30,0.0022452581072838207
2018-05-01,0.002688332461314058
2018-05-02,0.0001915019499885151
2018-05-03,-0.005329279385441255
2018-05-04,0.026949834228524816
