Date,NCLH
2015-05-06,0.00682244859090031
2015-05-07,0.07248457338799863
2015-05-08,0.035803158113615785
2015-05-11,-0.016081311578981516
2015-05-12,-0.00488443215797707
2015-05-13,-0.005474814212652834
2015-05-14,0.03739561900704036
2015-05-15,0.012991748666949965
2015-05-18,0.0023482851640526103
2015-05-19,0.03261844483411025
2015-05-20,-0.043979066166091374
2015-05-21,-0.0018254559392010261
2015-05-22,0.0032918855920112122
2015-05-26,-0.005833023902005574
2015-05-27,0.005317215083595395
2015-05-28,-0.0014590886081162768
2015-05-29,-0.0034702945517622874
2015-06-01,0.00366563312331758
2015-06-02,-0.0036522453318545978
2015-06-03,0.014662742245680649
2015-06-04,-0.004877175845138693
2015-06-05,0.0007261012056007932
2015-06-08,-0.013785636160091097
2015-06-09,0.008460601585558614
2015-06-10,-0.0016414398975437283
2015-06-11,0.003836300292903827
2015-06-12,-0.0005459980632862571
2015-06-15,-0.004005779558278633
2015-06-16,0.005301662001508056
2015-06-17,0.006001054851515697
2015-06-18,0.013919024982129713
2015-06-19,-0.001961144768270917
2015-06-22,0.014112199392415148
2015-06-23,-0.005284467758349676
2015-06-24,0.003010415535160016
2015-06-25,-0.0008827549011182212
2015-06-26,0.00017668000541171125
2015-06-29,-0.021201360081146592
2015-06-30,0.011552335235035516
2015-07-01,0.0026766186425968286
2015-07-02,-0.012457678685712903
2015-07-06,-0.0027032171804225458
2015-07-07,0.02168414816824571
2015-07-08,-0.013264944956766556
2015-07-09,-0.00555657587746583
2015-07-10,0.03911323002067757
2015-07-13,0.01474411884862703
2015-07-14,0.012307713174412482
2015-07-15,-0.008105361910538456
2015-07-16,0.007660826274833887
2015-07-17,-0.0032099785625480104
2015-07-20,0.0022034079341564095
2015-07-21,0.002705899619852792
2015-07-22,0.010119724487370751
2015-07-23,-0.0008348511866772546
2015-07-24,-0.017881010897322747
2015-07-27,-0.011060090536260003
2015-07-28,0.005333815880732118
2015-07-29,0.024816032095947405
2015-07-30,-0.003173053407098614
2015-07-31,0.045736297621805644
2015-08-03,-0.006728583487115025
2015-08-04,-0.041451607981035754
2015-08-05,0.029446407387071716
2015-08-06,-0.016999034167042293
2015-08-07,0.015297671981701733
2015-08-10,0.0058957875459819675
2015-08-11,-0.03321389061619229
2015-08-12,-0.015661843860679148
2015-08-13,0.01608209776628433
2015-08-14,0.00016841448616378152
2015-08-17,0.012121168139906047
2015-08-18,-0.0014970085526757604
2015-08-19,-0.005164044059595474
2015-08-20,-0.04554590028642169
2015-08-21,-0.015789500454015948
2015-08-24,-0.020855582901397662
2015-08-25,-0.002548687217743262
2015-08-26,0.03778061069967209
2015-08-27,0.015828309910671967
2015-08-28,-0.00034620227921566826
2015-08-31,-0.0024247177048128954
2015-09-01,-0.02864579435575787
2015-09-02,0.025916009708080612
2015-09-03,0.0034842672983557144
2015-09-04,-0.007118053095024224
2015-09-08,0.028851225135513747
2015-09-09,0.015465666979133763
2015-09-10,0.00033473569478958964
2015-09-11,0.019407726928692526
2015-09-14,0.007713789895766654
2015-09-15,0.006677521778876594
2015-09-16,0.007927485081423491
2015-09-17,-0.003210285158727233
2015-09-18,-0.011916229983128135
2015-09-21,0.015645356501360563
2015-09-22,-0.0338575195873565
2015-09-23,0.03305101658737586
2015-09-24,-0.011897132948392342
2015-09-25,-0.012691161583403554
2015-09-28,-0.05257084065038953
2015-09-29,-0.0245260011523053
2015-09-30,0.02175458926840257
2015-10-01,0.0006980962663167833
2015-10-02,0.019532593807190857
2015-10-05,0.00889497888996349
2015-10-06,-0.036113955317851665
2015-10-07,0.00439753749709948
2015-10-08,0.0001751687652846723
2015-10-09,0.014708459877614377
2015-10-12,0.03175151213741856
2015-10-13,-0.007359130869188268
2015-10-14,-0.04262845567553053
2015-10-15,0.06388597479077229
2015-10-16,-0.007444181261538341
2015-10-19,0.016666666666666607
2015-10-20,-0.0026229483182312885
2015-10-21,-0.010519385076319998
2015-10-22,0.011627919502791517
2015-10-23,0.022003286026494928
2015-10-26,0.015906134914389636
2015-10-27,0.00632613520124603
2015-10-28,-0.01823039176394703
2015-10-29,0.014406878399153555
2015-10-30,0.003945084491302042
2015-11-02,0.002200556303031842
2015-11-03,-0.05034503088104014
2015-11-04,-0.026589605790880655
2015-11-05,0.01306414108762377
2015-11-06,0.014235509995835782
2015-11-09,-0.029887736661929565
2015-11-10,-0.004425503345246051
2015-11-11,-0.004103294094367493
2015-11-12,-0.019914160470594133
2015-11-13,-0.03310561192147354
2015-11-16,-0.015760849997467186
2015-11-17,0.009755176908422758
2015-11-18,0.01585852938763188
2015-11-19,0.02027635164896835
2015-11-20,0.004748513099989582
2015-11-23,0.02047957547822099
2015-11-24,-0.018353339774042965
2015-11-25,0.00524199265175862
2015-11-27,0.005040864273957002
2015-11-30,-0.006572138881371314
2015-12-01,0.021935970862725362
2015-12-02,-0.013117554476248294
2015-12-03,-0.01104780573583486
2015-12-04,0.01710594390950204
2015-12-07,0.008409093185518302
2015-12-08,-0.00255271809847335
2015-12-09,-0.02695788798158849
2015-12-10,0.026301946907011597
2015-12-11,-0.0010250736348037526
2015-12-14,0.016931722987872933
2015-12-15,-0.016145292621158935
2015-12-16,0.02205129770132208
2015-12-17,-0.04482355350624845
2015-12-18,-0.0043775170255327955
2015-12-21,0.038339786876099735
2015-12-22,-0.0033875467452245678
2015-12-23,-0.0062882211238147745
2015-12-24,0.002394379796914814
2015-12-28,-0.010066544044425196
2015-12-29,0.026025479310921806
2015-12-30,-0.0003359727561531578
2015-12-31,-0.01529154550627565
2016-01-04,-0.01040950190337775
2016-01-05,-0.004828463284871964
2016-01-06,-0.012822697548242279
2016-01-07,-0.021941372182132657
2016-01-08,-0.01166549733737976
2016-01-11,0.016887603238232574
2016-01-12,-0.002678598676409072
2016-01-13,-0.0633840142801505
2016-01-14,-0.028866413622414155
2016-01-15,-0.05866140919274476
2016-01-19,-0.012965264237587815
2016-01-20,0.0016948732005155343
2016-01-21,0.013113425604687645
2016-01-22,0.0016701046724225677
2016-01-25,-0.013755728505814524
2016-01-26,0.027261219861513197
2016-01-27,-0.06953303899764729
2016-01-28,-0.061242548879024694
2016-01-29,0.06853508973522993
2016-02-01,0.03724933835558386
2016-02-02,-0.08584787075293743
2016-02-03,-0.024639734123938606
2016-02-04,0.012869421527875291
2016-02-05,-0.07152943330652572
2016-02-08,-0.03193102764234501
2016-02-09,0.025654437766061466
2016-02-10,-0.011230184361454953
2016-02-11,0.006711365778740319
2016-02-12,0.008461585411658756
2016-02-16,0.0312738236707919
2016-02-17,0.05596647881916694
2016-02-18,-0.022881235466654215
2016-02-19,0.015292789191891254
2016-02-22,0.03742057165871282
2016-02-23,0.06284021161530262
2016-02-24,0.02241201891047684
2016-02-25,0.015866352762485825
2016-02-26,0.020139735826333993
2016-02-29,-0.010273938916275593
2016-03-01,0.02401791735236869
2016-03-02,0.00437283641424524
2016-03-03,-0.010488794619049613
2016-03-04,-0.008799972534179634
2016-03-07,0.0024212858869983034
2016-03-08,-0.04770529221671227
2016-03-09,0.005918384510023467
2016-03-10,-0.006934268333612104
2016-03-11,0.03406687828039967
2016-03-14,0.016779204271461845
2016-03-15,-0.025759686348811095
2016-03-16,0.026853940118945152
2016-03-17,0.03439949941593912
2016-03-18,0.02003116745764877
2016-03-21,0.004957069928527291
2016-03-22,-0.02029974793035838
2016-03-23,-0.036212218318879774
2016-03-24,0.026321104304644738
2016-03-28,0.005285760246434901
2016-03-29,-0.001752680725652711
2016-03-30,0.05696453529566248
2016-03-31,0.02048727582316978
2016-04-01,-0.013926577048535171
2016-04-04,0.002201007536265953
2016-04-05,-0.012445100892600092
2016-04-06,0.019088261887879376
2016-04-07,-0.021822162689792313
2016-04-08,-0.0027886507403944716
2016-04-11,-0.0020507198285463213
2016-04-12,0.007472474033263232
2016-04-13,0.02280733423467618
2016-04-14,-0.011602599554366488
2016-04-15,-0.026412300341496553
2016-04-18,-0.01770916369592701
2016-04-19,-0.012274633623710729
2016-04-20,-0.011650455808176585
2016-04-21,-0.018271125290692636
2016-04-22,-0.02621575627955497
2016-04-25,0.01335802564564692
2016-04-26,-0.009328795099549203
2016-04-27,0.019447303840607555
2016-04-28,-0.021485937976238767
2016-04-29,0.003283395216809426
2016-05-02,0.019226885930484938
2016-05-03,0.0062211026932084135
2016-05-04,-0.0195452643431554
2016-05-05,-0.00569566273730604
2016-05-06,0.00020454830840255234
2016-05-09,0.007363481588174903
2016-05-10,-0.0479187941188135
2016-05-11,-0.004478547391899013
2016-05-12,0.01092541384316692
2016-05-13,-0.01716460229213279
2016-05-16,0.020914130738834746
2016-05-17,-0.0025342964255923306
2016-05-18,0.007410592678608108
2016-05-19,-0.025010558966173768
2016-05-20,0.017676216978075532
2016-05-23,-0.009955463145951193
2016-05-24,0.022892589995715973
2016-05-25,-0.025936031015458605
2016-05-26,-0.016963730313598102
2016-05-27,0.02861514653170838
2016-05-31,-0.01444043964689623
2016-06-01,0.0038784810551086846
2016-06-02,-0.0008585729855405955
2016-06-03,-0.017615460972368435
2016-06-06,-0.007216226102356171
2016-06-07,0.011233442828024964
2016-06-08,-0.009801802753977129
2016-06-09,0.0032996376792744364
2016-06-10,-0.023679057588295027
2016-06-13,-0.015719671399758384
2016-06-14,-0.013917421511932537
2016-06-15,0.0032392268786280987
2016-06-16,-0.001383795490000339
2016-06-17,0.00184761737792849
2016-06-20,0.019363765143041833
2016-06-21,0.005427359953512845
2016-06-22,-0.004948209863609554
2016-06-23,-0.0002260880617311889
2016-06-24,-0.08704495848896932
2016-06-27,-0.05373952269050464
2016-06-28,0.006019354821963141
2016-06-29,0.02185224200305358
2016-06-30,0.014256654549240189
2016-07-01,0.030622520482693316
2016-07-05,-0.013395105537321816
2016-07-06,-0.005183882823343144
2016-07-07,0.007196052630707106
2016-07-08,0.036215846641463934
2016-07-11,0.026153077465651542
2016-07-12,0.03220573203342547
2016-07-13,-0.012794606163540445
2016-07-14,-0.02751248515386251
2016-07-15,-0.03694182403890722
2016-07-18,-0.0007283025078185235
2016-07-19,-0.024781352321307293
2016-07-20,0.026158426831748516
2016-07-21,-0.0016994342597240752
2016-07-22,-0.00024314984904949544
2016-07-25,0.0141084409570984
2016-07-26,0.004317589616336992
2016-07-27,0.006209747859164061
2016-07-28,0.01970087812282495
2016-07-29,-0.008379902654180427
2016-08-01,-0.0032863707667381004
2016-08-02,-0.06358927981999951
2016-08-03,0.017354186884674938
2016-08-04,0.02991345022621772
2016-08-05,0.03456549764722183
2016-08-08,-0.0032482458144981186
2016-08-09,-0.11755119517415924
2016-08-10,-0.016090757394007338
2016-08-11,0.039678272721406005
2016-08-12,-0.008767410090002481
2016-08-15,-0.0018210118971123679
2016-08-16,-0.019285845305421878
2016-08-17,0.027371744620268368
2016-08-18,0.001034684834072097
2016-08-19,-0.012661541829633305
2016-08-22,-0.013870682857782368
2016-08-23,0.0
2016-08-24,-0.02176219979254035
2016-08-25,-0.018448190285292987
2016-08-26,-0.010503069787450303
2016-08-29,-0.007821195119105395
2016-08-30,0.009290484575016134
2016-08-31,0.0011157856967893842
2016-09-01,0.03232097707270176
2016-09-02,-0.038866360495591445
2016-09-06,-0.008424578262246296
2016-09-07,-0.00962900423008961
2016-09-08,-0.016299676148903486
2016-09-09,0.0029069322582984114
2016-09-12,0.021739130434782705
2016-09-13,0.00113477774545645
2016-09-14,0.01898549593549359
2016-09-15,0.007786501699746928
2016-09-16,-0.013521016991507095
2016-09-19,-0.011468527200338752
2016-09-20,0.027447685809704137
2016-09-21,-0.00027546504687891993
2016-09-22,0.023966913227825515
2016-09-23,0.006725854514807894
2016-09-26,-0.018706493385750922
2016-09-27,0.026416050483652143
2016-09-28,-0.006633059408573172
2016-09-29,-0.007478600148695724
2016-09-30,0.014531779271924616
2016-10-03,0.0021219632556628287
2016-10-04,0.007146650780508468
2016-10-05,0.005519029925974861
2016-10-06,0.009932072263091785
2016-10-07,-0.0046583930646749705
2016-10-10,0.0005200327155427953
2016-10-11,-0.01377335721418449
2016-10-12,0.003425588023760584
2016-10-13,-0.007615569894506846
2016-10-14,-0.012172507894373963
2016-10-17,0.003750318317208734
2016-10-18,0.020816620066345326
2016-10-19,-0.003660114762050637
2016-10-20,0.016531121963407003
2016-10-21,-0.019359833957283468
2016-10-24,0.0018425820408398685
2016-10-25,-0.00867056802804711
2016-10-26,0.006361030516264021
2016-10-27,-0.05952072856395385
2016-10-28,0.07084857627717578
2016-10-31,0.016474822849516846
2016-11-01,-0.03010028816814736
2016-11-02,-0.005570267379917282
2016-11-03,-0.0074687271661277865
2016-11-04,-0.0056436197161930934
2016-11-07,0.02243248192039693
2016-11-08,0.03436423933750321
2016-11-09,-0.09200107821494008
2016-11-10,0.06867443076941582
2016-11-11,0.011851380926393817
2016-11-14,0.07600213750147455
2016-11-15,-0.02830193467160247
2016-11-16,-0.014936482486198943
2016-11-17,0.006570688355715948
2016-11-18,-0.0037660436601324454
2016-11-21,-0.0022681489893071616
2016-11-22,0.016670872565504924
2016-11-23,-0.006708085907171979
2016-11-25,0.015007561172793338
2016-11-28,-0.01182856912949326
2016-11-29,0.015211985874394207
2016-11-30,-0.02210753454732728
2016-12-01,-0.024114616077707485
2016-12-02,0.011068219358160603
2016-12-05,0.03462323453707361
2016-12-06,0.015009857763603751
2016-12-07,0.03418181448271773
2016-12-08,0.03187999566844968
2016-12-09,0.010904123971940294
2016-12-12,-0.011460636438948346
2016-12-13,-0.0020459229177967053
2016-12-14,0.0029612129589866587
2016-12-15,0.025210098594721897
2016-12-16,-0.022374796969200195
2016-12-19,-0.02424653679868849
2016-12-20,0.04319546531199148
2016-12-21,0.0002226655529427024
2016-12-22,-0.034498090953317684
2016-12-23,0.002996709318052959
2016-12-27,0.004136987178110285
2016-12-28,-0.017395247091369637
2016-12-29,-0.006289318794417076
2016-12-30,-0.0030473761973799363
2017-01-03,0.006113382170070292
2017-01-04,0.04627248188531441
2017-01-05,-0.004914032129856194
2017-01-06,-0.006733989723864742
2017-01-09,0.00316382801465398
2017-01-10,0.01869794643989664
2017-01-11,0.0117204503535977
2017-01-12,-0.008743202751451462
2017-01-13,-0.008820236486003386
2017-01-17,-0.004671837172599003
2017-01-18,0.020786688770423556
2017-01-19,-0.001094793936176397
2017-01-20,0.00021924893609504004
2017-01-23,0.00810867681840377
2017-01-24,0.018260872882345458
2017-01-25,0.02668659256891437
2017-01-26,0.02578502130447724
2017-01-27,-0.006284235998058718
2017-01-30,-0.020195872485146094
2017-01-31,-0.02144490538152688
2017-02-01,0.022978762362865668
2017-02-02,-0.008735481856227856
2017-02-03,0.0016785948659425731
2017-02-06,-0.0046083203386722005
2017-02-07,0.0037878851734389762
2017-02-08,0.003354294441362482
2017-02-09,0.004178870881505814
2017-02-10,-0.0054099485809619985
2017-02-13,0.0014644287853868843
2017-02-14,-0.0020889591884759584
2017-02-15,0.0031399981106188246
2017-02-16,-0.006051692652567997
2017-02-17,0.0012596589806486147
2017-02-21,0.010694110943942015
2017-02-22,0.07136926498461738
2017-02-23,-0.01859022261462484
2017-02-24,-0.013022885624266789
2017-02-27,0.014994002261821127
2017-02-28,-0.0013787609650004473
2017-03-01,0.00690332285708628
2017-03-02,-0.0013711987437876605
2017-03-03,-0.017065495090167304
2017-03-06,-0.00698467939643288
2017-03-07,-0.006832800724608568
2017-03-08,0.0020235186670078953
2017-03-09,0.008077498131745964
2017-03-10,0.02363782749314769
2017-03-13,0.00430530777441307
2017-03-14,-0.007014820976077862
2017-03-15,0.008830470389010747
2017-03-16,0.00038903827704794836
2017-03-17,-0.0023332477381433625
2017-03-20,-0.004092825834131397
2017-03-21,-0.021526389568840676
2017-03-22,0.01940002441406241
2017-03-23,0.0027467017126845406
2017-03-24,-0.012326375671919632
2017-03-27,0.010697324097151073
2017-03-28,0.005488019929138721
2017-03-29,-0.008576971408434608
2017-03-30,0.0074715112771330805
2017-03-31,-0.009953202957149632
2017-04-03,-0.010644607143703078
2017-04-04,-0.008567450028718504
2017-04-05,0.00040193847343883427
2017-04-06,0.0026115120792107316
2017-04-07,-0.03205767339236043
2017-04-10,0.00476090945349239
2017-04-11,-0.022043668616453127
2017-04-12,0.00800499775955843
2017-04-13,0.0037617619836107785
2017-04-17,0.019362905034606248
2017-04-18,-0.00285946471132259
2017-04-19,0.007988516839130266
2017-04-20,0.018898604399064656
2017-04-21,-0.00019940809044505237
2017-04-24,0.004388537828015071
2017-04-25,0.01449857753836481
2017-04-26,0.032889515079405074
2017-04-27,-0.0015162626782111444
2017-04-28,0.023728169946065636
2017-05-01,0.01798630104235377
2017-05-02,0.0029143869392551647
2017-05-03,-0.0029059179698771587
2017-05-04,-0.0010929211588952548
2017-05-05,0.011852690081515904
2017-05-08,-0.007028350919964899
2017-05-09,0.012341203702485704
2017-05-10,-0.030656133415107423
2017-05-11,-0.020713869765232817
2017-05-12,-0.027384338848854828
2017-05-15,0.0
2017-05-16,-0.023106769450659925
2017-05-17,-0.04452398364783161
2017-05-18,0.02184312968018598
2017-05-19,0.0044788523104042355
2017-05-22,0.02371297457087551
2017-05-23,-0.018412126734956624
2017-05-24,0.0012101161028228447
2017-05-25,0.020950864792802948
2017-05-26,0.0031570609007232076
2017-05-30,-0.015145563639902493
2017-05-31,-0.0019971734517791884
2017-06-01,0.01921150812529726
2017-06-02,0.0045159933410201525
2017-06-05,-0.01661451283534532
2017-06-06,-0.011727293509896763
2017-06-07,0.021520508217097056
2017-06-08,0.01968891478586854
2017-06-09,-0.01274376975757563
2017-06-12,-0.013886228913315701
2017-06-13,0.028163467576585166
2017-06-14,0.0063657024572933985
2017-06-15,0.014184429833990153
2017-06-16,-0.00018896846649096855
2017-06-19,0.013799612876744582
2017-06-20,-0.00988257660709324
2017-06-21,0.033898363530745934
2017-06-22,0.010200319545160319
2017-06-23,-0.011720117596677349
2017-06-26,0.00912242268695973
2017-06-27,-0.02621588730676927
2017-06-28,0.026364614794905927
2017-06-29,-0.01555717491574271
2017-06-30,-0.002388777247187668
2017-07-03,0.0047890646002703985
2017-07-05,0.015765364296600914
2017-07-06,-0.024363805772220082
2017-07-07,0.011468718389472388
2017-07-10,-0.011887372389377648
2017-07-11,-0.0012955709125620496
2017-07-12,0.0024092118295206966
2017-07-13,0.002773184053535882
2017-07-14,-0.014196173192032924
2017-07-17,0.012343366978577297
2017-07-18,0.0009236880856076102
2017-07-19,0.0036914131010137297
2017-07-20,0.012320672228492313
2017-07-21,0.0003633144058285964
2017-07-24,0.011984743981651835
2017-07-25,0.0003588813552477532
2017-07-26,-0.001793694603068996
2017-07-27,-0.009703520228588447
2017-07-28,0.0018145250047831851
2017-07-31,-0.002535761491939792
2017-08-01,0.03341202402005505
2017-08-02,-0.018801611275577557
2017-08-03,0.007342404124135893
2017-08-04,0.011555582682291732
2017-08-07,-0.004393672992896058
2017-08-08,0.04889667375915274
2017-08-09,-0.017839070872737506
2017-08-10,-0.022104196402262022
2017-08-11,-0.005256688955051048
2017-08-14,0.012154282563769492
2017-08-15,-0.00017400490241048505
2017-08-16,0.007832911348362392
2017-08-17,-0.02970641062823387
2017-08-18,-0.007119998641973213
2017-08-21,0.001434238666286669
2017-08-22,0.018617989691439796
2017-08-23,0.004393672992896169
2017-08-24,0.01014869642820182
2017-08-25,-0.00017319108977109643
2017-08-28,0.0027720000697906144
2017-08-29,-0.00414653894329331
2017-08-30,0.010062488500977462
2017-08-31,0.021298485705434578
2017-09-01,-0.015472556056354891
2017-09-05,-0.03160236180193943
2017-09-06,0.007585117579685274
2017-09-07,-0.022058794556977235
2017-09-08,-0.013247434127841129
2017-09-11,0.02775766733749152
2017-09-12,0.009708724134972702
2017-09-13,0.010314687844727333
2017-09-14,-0.0012112769287984104
2017-09-15,-0.016978508688680005
2017-09-18,-0.006873514148902693
2017-09-19,-0.01579413334069868
2017-09-20,-0.019834087491520824
2017-09-21,0.0007358520065896546
2017-09-22,-0.0069853135561854796
2017-09-25,-0.007774934840494185
2017-09-26,0.024067181944980476
2017-09-27,-0.037529560603023815
2017-09-28,0.015521477690773056
2017-09-29,0.007455688719574249
2017-10-02,0.006845493748519171
2017-10-03,0.005696460560851602
2017-10-04,0.02283939357674125
2017-10-05,0.043408365935093896
2017-10-06,0.007361758368414684
2017-10-09,0.0008497490980776679
2017-10-10,0.0045848269750725645
2017-10-11,-0.006085203030427477
2017-10-12,0.0010204315317949852
2017-10-13,-0.0020387178158415287
2017-10-16,0.0030642915446918995
2017-10-17,-0.005261330078539239
2017-10-18,-0.019450595082353472
2017-10-19,-0.05742131514987703
2017-10-20,-0.008122551995233929
2017-10-23,-0.0001860845266775657
2017-10-24,0.017498112534418908
2017-10-25,0.002378358369523381
2017-10-26,0.0023726455784951472
2017-10-27,0.01311000081406144
2017-10-30,-0.015097055388253122
2017-10-31,0.01733578058696361
2017-11-01,-0.02780267689794702
2017-11-02,0.013099613920266595
2017-11-03,0.002185374835516729
2017-11-06,0.004179530207855553
2017-11-07,0.0018096686908402049
2017-11-08,0.0036127305045956515
2017-11-09,0.02393804865881055
2017-11-10,-0.029179115226254715
2017-11-13,0.0007242606528858886
2017-11-14,-0.0030758455262269724
2017-11-15,-0.0005444424705558504
2017-11-16,-0.01997455021276273
2017-11-17,0.01612004654821142
2017-11-20,-0.0027352575758851083
2017-11-21,0.014445071043419855
2017-11-22,-0.003064134288896181
2017-11-24,0.003435158596845289
2017-11-27,0.0019819929793074564
2017-11-28,-0.0053946994024075545
2017-11-29,-0.0003616065316774941
2017-11-30,-0.02043771114856119
2017-12-01,0.012001505312226657
2017-12-04,0.010946879384926778
2017-12-05,-0.019491030848791113
2017-12-06,-0.0003681291568121692
2017-12-07,0.0005523619690355197
2017-12-08,0.012697803179452682
2017-12-11,-0.0056332466921728
2017-12-12,-0.019554087553992794
2017-12-13,-0.009133302227968043
2017-12-14,-0.0065838689828011665
2017-12-15,0.022533584468165335
2017-12-18,0.018148139671043007
2017-12-19,0.011094954809574897
2017-12-20,-0.01385142032110298
2017-12-21,-0.01240423766802723
2017-12-22,-0.002031780783000814
2017-12-26,-0.005552456854311494
2017-12-27,0.005025134190656866
2017-12-28,-0.00722221091941555
2017-12-29,-0.006715176389721078
2018-01-02,0.03211265886333625
2018-01-03,0.007459968235842718
2018-01-04,-0.012461597255181589
2018-01-05,0.003474737118664528
2018-01-08,-0.0038272113825507104
2018-01-09,0.0051225536055343746
2018-01-10,0.012013102728605674
2018-01-11,0.010071967421935613
2018-01-12,0.030092568221167237
2018-01-16,-0.007951583346686442
2018-01-17,0.03275833922476634
2018-01-18,-0.006917493575932743
2018-01-19,0.009683990637335604
2018-01-22,-0.0010096142181206247
2018-01-23,-0.01751721609466872
2018-01-24,0.02468710066013302
2018-01-25,-0.0026769256514423967
2018-01-26,0.022143930235004827
2018-01-29,-0.005908429485449784
2018-01-30,-0.010071002367921245
2018-01-31,0.013008715909005542
2018-02-01,-0.002469567364731917
2018-02-02,-0.02624195657012185
2018-02-05,-0.03474574978068723
2018-02-06,0.021949077844674036
2018-02-07,-0.007903764234408306
2018-02-08,-0.02996195543199598
2018-02-09,0.0035708046586846454
2018-02-12,0.022060161869124295
2018-02-13,0.0008703087275292454
2018-02-14,0.024000018575917048
2018-02-15,0.008152165990639837
2018-02-16,-0.004211590253191511
2018-02-20,-0.002706815187954681
2018-02-21,-0.003901603719417168
2018-02-22,-0.024352865726297024
2018-02-23,0.010647592958690888
2018-02-26,0.0008635446587716977
2018-02-27,-0.028990513944051277
2018-02-28,0.011196038084060778
2018-03-01,-0.0022847287281021478
2018-03-02,-0.005812961571141861
2018-03-05,-0.015237363865691522
2018-03-06,0.007556641869533864
2018-03-07,-0.008928571428571397
2018-03-08,-0.0009008871542440788
2018-03-09,0.030658264013508685
2018-03-12,-0.009973747674636657
2018-03-13,0.001237180851164199
2018-03-14,-0.012356588598142926
2018-03-15,-0.010902602359848745
2018-03-16,0.014094665289956732
2018-03-19,-0.012473285393128308
2018-03-20,0.005413263472930252
2018-03-21,-0.02781771388730514
2018-03-22,-0.026952171567723004
2018-03-23,-0.024852923190045173
2018-03-26,0.020233406030279122
2018-03-27,0.008199853478958241
2018-03-28,-0.007376572678786997
2018-03-29,0.009336922308325057
2018-04-02,-0.018878610099203774
2018-04-03,0.008081550107372326
2018-04-04,0.01240697716074668
2018-04-05,0.025452459479990086
2018-04-06,-0.021695170406645703
2018-04-09,-0.00338282857118688
2018-04-10,-0.019422945559240512
2018-04-11,0.006346189058743956
2018-04-12,0.01930055964442623
2018-04-13,-0.017247881158806933
2018-04-16,0.019458231464951403
2018-04-17,0.008233578830713961
2018-04-18,0.028767617044050064
2018-04-19,-0.008479184883916302
2018-04-20,0.012554629783485316
2018-04-23,0.01976636916370178
2018-04-24,-0.01127752228455392
2018-04-25,0.004811984580763928
2018-04-26,-0.023589957535613548
2018-04-27,-0.005449577497152469
2018-04-30,-0.02337897313784243
2018-05-01,0.007293798031510645
2018-05-02,-0.03397701096020733
2018-05-03,-0.017874309571305202
