Date,LDOS
2015-10-07,0.023999854992162728
2015-10-08,0.014285658200900109
2015-10-09,0.006602025581821991
2015-10-12,-0.002841846448680241
2015-10-13,-0.007949011371435666
2015-10-14,-0.012686242169341999
2015-10-15,0.0051846242756758976
2015-10-16,0.0038126497513788493
2015-10-19,-0.0015642417257629715
2015-10-20,0.010740937663797023
2015-10-21,-0.007970266515092361
2015-10-22,0.01205148725427474
2015-10-23,0.023593943537417283
2015-10-26,0.005385696715849653
2015-10-27,0.006642321423518505
2015-10-28,0.0342701708620361
2015-10-29,0.07470685174341507
2015-10-30,0.006702072617599919
2015-11-02,0.03557200983137809
2015-11-03,0.012306762353786027
2015-11-04,0.008890993207493869
2015-11-05,-0.01133063172206561
2015-11-06,0.0029110509124554707
2015-11-09,-0.0018140563355639738
2015-11-10,0.012356887617978929
2015-11-11,-0.003231086719379994
2015-11-12,-0.028272887437601257
2015-11-13,-0.01760573097336493
2015-11-16,0.02810776030587059
2015-11-17,0.011559994301522103
2015-11-18,0.011064298626574764
2015-11-19,-0.001075973136181907
2015-11-20,0.01742077102936168
2015-11-23,0.004942747829428162
2015-11-24,0.011417258673867892
2015-11-25,0.00017368697647790476
2015-11-27,-0.0027780834033671598
2015-11-30,0.008706175951568529
2015-12-01,0.01864295438750152
2015-12-02,-0.009998060141431009
2015-12-03,-0.017973541351040234
2015-12-04,0.029283875229332734
2015-12-07,-0.0157495284917194
2015-12-08,-0.004473587707898075
2015-12-09,-0.024023118216080386
2015-12-10,0.011156385928674961
2015-12-11,-0.019372952325677262
2015-12-14,-0.0014375028796569378
2015-12-15,0.026079328487485842
2015-12-16,0.009816077260538902
2015-12-17,-0.007463752203807572
2015-12-18,-0.021336109261238523
2015-12-21,-0.009828906122305914
2015-12-22,0.009204493229396205
2015-12-23,0.02128017787549319
2015-12-24,0.00017530870283399835
2015-12-28,0.002625969176253351
2015-12-29,0.008555805376229353
2015-12-30,-0.009002704693794161
2015-12-31,-0.01712068710568615
2016-01-04,-0.03785995464742575
2016-01-05,0.020321269551935472
2016-01-06,-0.017200818842829535
2016-01-07,-0.024686611084305143
2016-01-08,-0.006989173112448399
2016-01-11,0.003994666513967848
2016-01-12,0.049450641433060216
2016-01-13,-0.02960830735177311
2016-01-14,0.03851168740796451
2016-01-15,-0.015048341519888209
2016-01-19,0.022007765699451065
2016-01-20,-0.026872826578977604
2016-01-21,-0.017922571335787896
2016-01-22,0.023463757265012264
2016-01-25,-0.023653832401156816
2016-01-26,-0.09001097676142611
2016-01-27,-0.054269862148949466
2016-01-28,-0.012775896143928045
2016-01-29,0.011624860724084973
2016-02-01,-0.009757252536954364
2016-02-02,-0.028902850503477406
2016-02-03,-0.005636942874256867
2016-02-04,0.009524000341300187
2016-02-05,-0.04559737408838105
2016-02-08,-0.02024043194541436
2016-02-09,-0.0007206852474698211
2016-02-10,-0.0028844538316735724
2016-02-11,-0.016634377969106384
2016-02-12,0.027947983864582415
2016-02-16,0.030765410844805663
2016-02-17,0.02406304017415284
2016-02-18,-0.046091096459042635
2016-02-19,-0.007816246968867957
2016-02-22,0.02220096934086402
2016-02-23,-0.007006139693448654
2016-02-24,0.0004704240157729078
2016-02-25,0.01763063616686944
2016-02-26,-0.009009362186114811
2016-02-29,0.007459191135815946
2016-03-01,0.02683958819166965
2016-03-02,0.02208181729931269
2016-03-03,0.008818205797855194
2016-03-04,0.016171433696402726
2016-03-07,0.007527109572101898
2016-03-08,-0.0232660635658819
2016-03-09,-0.004807678542976257
2016-03-10,0.021519955762766108
2016-03-11,0.030086380723715944
2016-03-14,-0.013868646832538745
2016-03-15,-0.004261300625471365
2016-03-16,0.0205433446954002
2016-03-17,0.014258835586165475
2016-03-18,0.011990816167968488
2016-03-21,0.006128824936733279
2016-03-22,-0.004873156139198587
2016-03-23,-0.0010202511046341067
2016-03-24,-0.0006125286363781735
2016-03-28,0.0073574460051066826
2016-03-29,0.02718604973955352
2016-03-30,-0.013628725478905257
2016-03-31,0.007609332770572186
2016-04-01,0.021264016524427998
2016-04-04,0.007005369432905084
2016-04-05,-0.012174229294864114
2016-04-06,0.00391267829227715
2016-04-07,-0.010717192483295834
2016-04-08,0.0037424955199001353
2016-04-11,-0.005102295896585507
2016-04-12,-0.0001971292067062258
2016-04-13,0.02682996059324738
2016-04-14,-0.017483539094411027
2016-04-15,0.015252542465143959
2016-04-18,0.007704195806885528
2016-04-19,-0.013188327545316292
2016-04-20,0.0
2016-04-21,-0.010652494441435345
2016-04-22,0.01057158847980011
2016-04-25,-0.005811640115369943
2016-04-26,0.010132418953030076
2016-04-27,-0.023148140041285847
2016-04-28,-0.015403017337446978
2016-04-29,-0.0050139878244208624
2016-05-02,0.0016124150838028317
2016-05-03,-0.009659768850007078
2016-05-04,-0.009753928651188515
2016-05-05,0.0030781536964390455
2016-05-06,0.006751070367513767
2016-05-09,-0.0024384053016254237
2016-05-10,0.014055903830952676
2016-05-11,-0.018883179232587533
2016-05-12,0.012080619740854504
2016-05-13,-0.010115511928952103
2016-05-16,0.013692911134724595
2016-05-17,-0.021975748016758723
2016-05-18,0.0057719202634920475
2016-05-19,-0.0053291038543286096
2016-05-20,0.018751107890776053
2016-05-23,-0.011124299655256298
2016-05-24,0.01922693315450852
2016-05-25,-0.0068233581133242405
2016-05-26,0.005455799179536092
2016-05-27,0.004019311326331376
2016-05-31,-0.01120910396818986
2016-06-01,0.0070851919109296
2016-06-02,0.006632950062564147
2016-06-03,-0.0135782314717241
2016-06-06,0.004250980391196091
2016-06-07,-0.006248504905252639
2016-06-08,0.007302227801225136
2016-06-09,-0.005840001803579242
2016-06-10,-0.018432069448543142
2016-06-13,-0.0029084818523970046
2016-06-14,0.0006252877513488464
2016-06-15,-0.014157844416352816
2016-06-16,-0.002322882657320391
2016-06-17,-0.008255885359840343
2016-06-20,0.01792940632696971
2016-06-21,0.004403385454747166
2016-06-22,-0.01043834405726829
2016-06-23,0.00590720692435176
2016-06-24,-0.03901011423766476
2016-06-27,-0.0024007754696324657
2016-06-28,0.009188447914000752
2016-06-29,0.01452412169284556
2016-06-30,0.022863323098321953
2016-07-01,0.01712955081890244
2016-07-05,-0.004723611848675979
2016-07-06,0.010937318955017261
2016-07-07,0.0018366657234023531
2016-07-08,0.030766270295112363
2016-07-11,-0.06266081119428912
2016-07-12,0.022775350133521943
2016-07-13,0.021649467093044272
2016-07-14,0.009081607130951852
2016-07-15,-0.004199949128325109
2016-07-18,-0.01626844820099116
2016-07-19,-0.007962293941898624
2016-07-20,0.008437832683871882
2016-07-21,-0.0018362918853860322
2016-07-22,0.03046425764574834
2016-07-25,0.005158079886482314
2016-07-26,0.025266444905645447
2016-07-27,0.007508822061496501
2016-07-28,-0.03210356665193881
2016-07-29,-0.012635947457190544
2016-08-01,0.010597667019026646
2016-08-02,-0.043331736615553895
2016-08-03,0.0002065887962225954
2016-08-04,-0.019644320484999866
2016-08-05,0.015397685953347562
2016-08-08,-0.007478007806070552
2016-08-09,-0.005232624196107261
2016-08-10,0.0010518399895371733
2016-08-11,0.024380117333314466
2016-08-12,0.024004932767119236
2016-08-15,0.006612053550725916
2016-08-16,0.028861381307737632
2016-08-17,0.011826653753767902
2016-08-18,0.02467548709120937
2016-08-19,0.0010140804623488542
2016-08-22,0.021777392777737825
2016-08-23,-0.006691818061075994
2016-08-24,-0.0014965491259861796
2016-08-25,-0.007996211994716118
2016-08-26,-0.003778409692597351
2016-08-29,0.011630652269411623
2016-08-30,-0.001249527431534836
2016-08-31,0.013763880412251961
2016-09-01,0.005924401395891676
2016-09-02,0.011042721858701032
2016-09-06,0.008495238573990038
2016-09-07,0.01468131201465206
2016-09-08,-0.0016600443336278747
2016-09-09,-0.014255224902347652
2016-09-12,0.020004571510487512
2016-09-13,-0.02008468255127649
2016-09-14,-0.0033761824722153833
2016-09-15,0.018630409277953452
2016-09-16,-0.005983835675879345
2016-09-19,0.014688194307117763
2016-09-20,-0.0016612356904711634
2016-09-21,0.010696576074707531
2016-09-22,0.0174039044214227
2016-09-23,-0.0025428682636274846
2016-09-26,0.002549350927192995
2016-09-27,0.009014959350451823
2016-09-28,0.005956579140915741
2016-09-29,-0.009792667691307821
2016-09-30,-0.0046002242134575155
2016-10-03,-0.012245755716250417
2016-10-04,-0.008888797115889635
2016-10-05,-0.004720222711507183
2016-10-06,0.014939441886612448
2016-10-07,-0.017056196628840503
2016-10-10,-0.0026150062525269746
2016-10-11,-0.014537468402894271
2016-10-12,0.01571980828818198
2016-10-13,-0.008333446612550532
2016-10-14,0.005522215288684018
2016-10-17,-0.0076405729197525085
2016-10-18,0.003368415179467732
2016-10-19,0.0011989367124869421
2016-10-20,0.003353402484877588
2016-10-21,0.0009547779944587553
2016-10-24,0.009301331769215881
2016-10-25,-0.013232631684469864
2016-10-26,-0.0016762471498592557
2016-10-27,-0.012233163611755526
2016-10-28,0.005342298842606841
2016-10-31,0.004106815824893584
2016-11-01,-0.004090018870671397
2016-11-02,-0.004589059580123345
2016-11-03,0.07716549077381285
2016-11-04,-0.014192204650940066
2016-11-07,0.009597916207938484
2016-11-08,-0.015165644327901129
2016-11-09,0.03470501394236569
2016-11-10,0.018214047271672973
2016-11-11,0.01330736095887275
2016-11-14,0.02045192733884882
2016-11-15,0.010970475315920991
2016-11-16,-0.001043406728007512
2016-11-17,-0.006684686258370154
2016-11-18,0.017034346606324302
2016-11-21,0.02253968057926037
2016-11-22,0.0004040940500038559
2016-11-23,0.004649376947801098
2016-11-25,0.005633809288716041
2016-11-28,0.005402342775534086
2016-11-29,0.020099434412808925
2016-11-30,-0.001170418843906118
2016-12-01,0.0
2016-12-02,0.007226569318547371
2016-12-05,0.006011082158297487
2016-12-06,0.009637635895110463
2016-12-07,-0.0049636481795415355
2016-12-08,0.0028778082919436176
2016-12-09,-0.00038246106807626745
2016-12-12,-0.03732069585796394
2016-12-13,0.020808506057251375
2016-12-14,-0.0003920755912160123
2016-12-15,0.0033332651666517776
2016-12-16,0.0
2016-12-19,0.0033221914217087534
2016-12-20,0.0023373663009731427
2016-12-21,-0.0019431076663458668
2016-12-22,-0.00545161678421302
2016-12-23,-0.00039152959927035713
2016-12-27,0.0037209453378788115
2016-12-28,-0.006829168940104546
2016-12-29,0.009626612337111595
2016-12-30,-0.0048648102435292495
2017-01-03,-0.003715125367775074
2017-01-04,0.007850486596728157
2017-01-05,-0.01129449120656234
2017-01-06,-0.002167119808126561
2017-01-09,-0.01342263321699666
2017-01-10,0.00580252081103616
2017-01-11,-0.003382016077423833
2017-01-12,-0.002195405266324779
2017-01-13,-0.0006002309265406014
2017-01-17,-0.010808811294542697
2017-01-18,0.008094239206680287
2017-01-19,-0.0026097006692427094
2017-01-20,-0.0006035914614070936
2017-01-23,-0.007652130480507502
2017-01-24,0.0038554357269313666
2017-01-25,0.003638624730580853
2017-01-26,-0.0022154789972468336
2017-01-27,0.00020207059821708562
2017-01-30,-0.018769041570400158
2017-01-31,-0.006170184579582738
2017-02-01,-0.0002068112611531836
2017-02-02,0.01614545470312012
2017-02-03,0.01222230835067073
2017-02-06,0.008653760950908085
2017-02-07,0.00698322563119369
2017-02-08,-0.007528888508449905
2017-02-09,0.014573147087308946
2017-02-10,0.00039396221139886833
2017-02-13,0.0029503771337833218
2017-02-14,0.001372900810526767
2017-02-15,0.010967122732738588
2017-02-16,0.007555510919921904
2017-02-17,-0.0011537536343743104
2017-02-21,0.013667079443495433
2017-02-22,0.008925338851874187
2017-02-23,-0.012046096856161204
2017-02-24,0.030291597843917772
2017-02-27,-0.0007396202615606029
2017-02-28,-0.013693748546474094
2017-03-01,0.026079037663107485
2017-03-02,-0.02102782392175695
2017-03-03,0.0028017542282445795
2017-03-06,-0.00968547582577084
2017-03-07,-0.0028207590598695598
2017-03-08,-0.005847189368836436
2017-03-09,0.0041738082541809
2017-03-10,-0.0022669876082006546
2017-03-13,0.027814918671290156
2017-03-14,-0.005004893706004321
2017-03-15,0.02216848455495901
2017-03-16,-0.020594071364892552
2017-03-17,0.0039078263710563554
2017-03-20,-0.0012975918335648151
2017-03-21,-0.02023025391622768
2017-03-22,0.0015157366128282224
2017-03-23,-0.003593851983866636
2017-03-24,-0.0011391760042570587
2017-03-27,-0.017103501257234588
2017-03-28,-0.00038685744701427716
2017-03-29,0.010251453143524936
2017-03-30,-0.017422875350755374
2017-03-31,-0.0035075024091312246
2017-04-03,-0.011537275779404998
2017-04-04,0.0031654633295505885
2017-04-05,-0.014986965661844875
2017-04-06,0.0020019612360215877
2017-04-07,0.011588609392870985
2017-04-10,-0.0001976358062967254
2017-04-11,0.007506675489918013
2017-04-12,-0.004901904503606724
2017-04-13,-0.0021675720722842406
2017-04-17,0.012638147567592961
2017-04-18,0.001560369457730193
2017-04-19,0.007398518860573411
2017-04-20,0.01662173795280486
2017-04-21,-0.007414504415537482
2017-04-24,0.013790265707500415
2017-04-25,0.004156595583998168
2017-04-26,0.004703696268477664
2017-04-27,-0.0009363512629817494
2017-04-28,-0.012933400248827387
2017-05-01,0.0157614577173939
2017-05-02,0.0013089942410902111
2017-05-03,0.0007464057207864361
2017-05-04,0.014738873137612796
2017-05-05,0.001470749133882343
2017-05-08,-0.02129593700936372
2017-05-09,-0.014256273152348009
2017-05-10,-0.0022836582905017
2017-05-11,0.005149826521883671
2017-05-12,-0.0005692895879921833
2017-05-15,0.002468271840784242
2017-05-16,0.01723486844596689
2017-05-17,-0.02681067054981101
2017-05-18,-0.014157388047706498
2017-05-19,0.011255520715028222
2017-05-22,0.02417963340386642
2017-05-23,0.024358170101004495
2017-05-24,0.004207333284091286
2017-05-25,0.0041894687809205244
2017-05-26,-0.004534683190564048
2017-05-30,-0.0005468336678826624
2017-05-31,0.012944250886234299
2017-06-01,0.014578970562347138
2017-06-02,-0.007450698141311163
2017-06-05,-0.0012511304671936063
2017-06-06,0.0008946399609730538
2017-06-07,-0.00464857442709421
2017-06-08,0.001077835895004986
2017-06-09,-0.006459896837155088
2017-06-12,0.0045150288152495666
2017-06-13,0.007052705325431896
2017-06-14,-0.009876111671403676
2017-06-15,0.0005440958947702246
2017-06-16,-0.021569717788349596
2017-06-19,-0.0009261539056404366
2017-06-20,-0.010198496453435624
2017-06-21,0.0069312037872957255
2017-06-22,-0.0026046169209760217
2017-06-23,-0.0009324656597721193
2017-06-26,0.0028005714991949926
2017-06-27,-0.02904490721129005
2017-06-28,0.0024927642030294628
2017-06-29,-0.015684625096488936
2017-06-30,0.004469371027350233
2017-07-03,0.006190634465990108
2017-07-05,0.006729718043188004
2017-07-06,-0.022345554769559017
2017-07-07,0.01719084787975733
2017-07-10,0.0
2017-07-11,0.002880877038850871
2017-07-12,0.01666009729930873
2017-07-13,-0.009041039319878319
2017-07-14,0.011974750136684031
2017-07-17,-0.0030052427724567288
2017-07-18,-0.009231470925826546
2017-07-19,0.015212345948500738
2017-07-20,0.004307969019778035
2017-07-21,-0.003357118080367316
2017-07-24,-0.001684293838907669
2017-07-25,0.010122166164899138
2017-07-26,-0.007608216995989792
2017-07-27,-0.0014957972934213082
2017-07-28,0.0037450951367223873
2017-07-31,-0.002984977840153946
2017-08-01,-0.002245456130770651
2017-08-02,-0.0196923225240776
2017-08-03,0.08360418251919888
2017-08-04,-0.007944842544807318
2017-08-07,0.002847542470233
2017-08-08,0.005500983972140272
2017-08-09,-0.008471387376153272
2017-08-10,0.00516215222062355
2017-08-11,0.0037186624697722603
2017-08-14,0.012173737852986477
2017-08-15,-0.001220283862952365
2017-08-16,-0.0015706812587245045
2017-08-17,-0.022199084330454477
2017-08-18,-0.010725526807765506
2017-08-21,-0.0005422074357227524
2017-08-22,0.010848238417517031
2017-08-23,0.005544428937625856
2017-08-24,-0.011917428440392785
2017-08-25,0.005580361301669834
2017-08-28,0.0007162649661587306
2017-08-29,0.012879915541537335
2017-08-30,0.012716437481216092
2017-08-31,0.017091035139088717
2017-09-01,0.007201624637656057
2017-09-05,-0.016002617107061523
2017-09-06,0.002768075887702004
2017-09-07,-0.00448584604748381
2017-09-08,-0.010225274576208365
2017-09-11,0.005253123327203735
2017-09-12,0.004703089980670372
2017-09-13,-0.009362074168088985
2017-09-14,-0.014175939596654419
2017-09-15,0.006963172012511842
2017-09-18,0.016489386006453666
2017-09-19,0.01203540307512152
2017-09-20,0.002585534178308313
2017-09-21,0.001719072289197543
2017-09-22,0.009610313481305477
2017-09-25,-0.004249284454754476
2017-09-26,0.0025605971515754167
2017-09-27,0.011918763428020451
2017-09-28,-0.008749783367626551
2017-09-29,0.005262320838017587
2017-10-02,0.02009461793688927
2017-10-03,-0.00811133271916542
2017-10-04,0.005507450500963795
2017-10-05,0.021244636460729938
2017-10-06,0.0035755615787831374
2017-10-09,0.004048624041399496
2017-10-10,0.002419489923610074
2017-10-11,-0.00016109858888679884
2017-10-12,0.002896860624507669
2017-10-13,0.007060057482257243
2017-10-16,-0.010834636127824648
2017-10-17,-0.004188313157186707
2017-10-18,-0.006794006103930772
2017-10-19,0.0019544229626611287
2017-10-20,0.010728288844829459
2017-10-23,-0.006432974209625297
2017-10-24,-0.008740529005607844
2017-10-25,0.024493829822913593
2017-10-26,-0.004303427337093768
2017-10-27,-0.0017610164255141836
2017-10-30,-0.006735242573455147
2017-10-31,0.009363977129923207
2017-11-01,0.004958535075164638
2017-11-02,-0.00015921856375167298
2017-11-03,0.013371506368971886
2017-11-06,-0.011152819744611131
2017-11-07,-0.00587801714633962
2017-11-08,-0.005752438228985746
2017-11-09,-0.00916078112253893
2017-11-10,0.0035681136488119325
2017-11-13,-0.003878944281785035
2017-11-14,-0.00405664610281653
2017-11-15,0.006679729739830886
2017-11-16,0.0008092145955083119
2017-11-17,-0.012127780401097521
2017-11-20,0.009003003013120514
2017-11-21,-0.0030826508543480013
2017-11-22,-0.005695564628675709
2017-11-24,0.0034369981570392394
2017-11-27,0.004077609633797774
2017-11-28,0.01998052328572064
2017-11-29,-0.006370341921362432
2017-11-30,0.01891321081497166
2017-12-01,-0.01966322507109597
2017-12-04,0.018292780260406705
2017-12-05,-0.0018911141755791894
2017-12-06,-0.011525240098450018
2017-12-07,0.009103993047292036
2017-12-08,0.01503640756684499
2017-12-11,0.0024949869584025564
2017-12-12,-0.0023333080998485523
2017-12-13,-0.0012471319474959275
2017-12-14,-0.0029661305681131234
2017-12-15,0.016522602720459245
2017-12-18,0.0091330672604093
2017-12-19,-0.006902926624916872
2017-12-20,0.004479488840192447
2017-12-21,0.0010766127754506805
2017-12-22,0.0018430846380406152
2017-12-26,-0.0065930161102578655
2017-12-27,-0.0023151593086156996
2017-12-28,0.002784466443374267
2017-12-29,-0.003856703980938625
2018-01-02,-0.008827554126584203
2018-01-03,-0.0012498641741823802
2018-01-04,0.013767246352492712
2018-01-05,-0.0010801704965446302
2018-01-08,0.025490153300794738
2018-01-09,-0.002108984622852139
2018-01-10,0.00513298491246128
2018-01-11,0.012916427889482662
2018-01-12,-0.006079285405609314
2018-01-16,-0.008801971863707125
2018-01-17,0.007224548902354133
2018-01-18,-0.008816439758057903
2018-01-19,0.012211587413741176
2018-01-22,-0.00014901370087250232
2018-01-23,-0.002830220516581994
2018-01-24,-0.016432577045749963
2018-01-25,0.001215064309114
2018-01-26,0.005612698739797972
2018-01-29,0.02127056232770408
2018-01-30,-0.015066734643847668
2018-01-31,-0.0011997576298916623
2018-02-01,0.020270157298680758
2018-02-02,-0.02531252470307488
2018-02-05,-0.04680672556354337
2018-02-06,-0.01837464465558758
2018-02-07,0.03759883632550287
2018-02-08,-0.02706071229610374
2018-02-09,0.0009588556800810277
2018-02-12,0.02746724686135904
2018-02-13,0.004351905925784161
2018-02-14,0.01717776691472972
2018-02-15,0.0053246961880915045
2018-02-16,0.005145025370344225
2018-02-20,-0.0028603459380615037
2018-02-21,-0.015400955852980958
2018-02-22,0.008280970712698732
2018-02-23,0.0012167275214278739
2018-02-26,0.008658656475625248
2018-02-27,-0.017771224495067295
2018-02-28,-0.029285365618480053
2018-03-01,0.0071079768096495854
2018-03-02,0.019447854636788442
2018-03-05,0.01430783502357258
2018-03-06,0.004094814783369705
2018-03-07,0.006646803914289734
2018-03-08,0.019057576002993626
2018-03-09,0.022235321886198367
2018-03-12,-0.0011524033272749534
2018-03-13,-0.0005772048567165289
2018-03-14,-0.006523392944971507
2018-03-15,-0.00744197183624018
2018-03-16,-0.004557399502741699
2018-03-19,-0.008270554884074799
2018-03-20,0.0064034866315287875
2018-03-21,-0.00044371354491989923
2018-03-22,-0.023242025406317035
2018-03-23,-0.014550164343527294
2018-03-26,0.009381930246766368
2018-03-27,-0.017218052386253735
2018-03-28,-0.0037207289128572407
2018-03-29,0.017740506945643997
2018-04-02,-0.007950995075676537
2018-04-03,0.007243789436312875
2018-04-04,0.006427152772556566
2018-04-05,0.010795230386880572
2018-04-06,-0.02436804021464123
2018-04-09,-0.001233554973829154
2018-04-10,0.016208700996998227
2018-04-11,-0.011696795244798164
2018-04-12,0.009683209373562374
2018-04-13,-0.007002418030961355
2018-04-16,0.010578022018801425
2018-04-17,0.01380457597966922
2018-04-18,0.005386858434387243
2018-04-19,-0.00610242157740426
2018-04-20,-0.009733267417223357
2018-04-23,0.00166330785637947
2018-04-24,-0.009510777840813445
2018-04-25,-0.001371821223098313
2018-04-26,0.0013737057017342291
2018-04-27,0.002591145947111073
2018-04-30,-0.023563408841577038
2018-05-01,-0.011676886234196271
2018-05-02,-0.02268428118543442
2018-05-03,-0.02853002911652136
