Date,JKHY
2015-10-07,0.008336849785726574
2015-10-08,0.012953446801455826
2015-10-09,0.005168837018665107
2015-10-12,0.002571360710461823
2015-10-13,-0.0071542065999108395
2015-10-14,-0.00707025762679403
2015-10-15,0.005066582276431308
2015-10-16,0.0019074210798399882
2015-10-19,0.007478824446534027
2015-10-20,-0.00121466405552062
2015-10-21,-0.008513799416594914
2015-10-22,0.025215052250125547
2015-10-23,0.011699066289354576
2015-10-26,0.003022214895367581
2015-10-27,-0.012053108130621992
2015-10-28,0.027184731904932313
2015-10-29,0.003227691772251351
2015-10-30,-0.004761561867277719
2015-11-02,0.002715485725473421
2015-11-03,-0.005415932164546278
2015-11-04,0.005963935521946517
2015-11-05,-0.005155587618372759
2015-11-06,0.008809730535880966
2015-11-09,0.008090459433640396
2015-11-10,-0.0014013209991177167
2015-11-11,-0.004974745307754103
2015-11-12,-0.008846668044340866
2015-11-13,-0.005432635628566107
2015-11-16,0.021849464378853378
2015-11-17,0.002545477548340447
2015-11-18,0.0101560581752973
2015-11-19,-0.005906517739207473
2015-11-20,0.0008848771377127918
2015-11-23,-0.004168385860197854
2015-11-24,-0.002536434342425342
2015-11-25,0.0007626691174362765
2015-11-27,0.004206672923939392
2015-11-30,0.007616387284559378
2015-12-01,0.0025192467720098755
2015-12-02,-0.005528823344283396
2015-12-03,-0.0025273185705836365
2015-12-04,0.0007599543140095477
2015-12-07,-0.0016455876323260288
2015-12-08,-0.008241608577961856
2015-12-09,-0.006903531081451697
2015-12-10,0.0032187733296737964
2015-12-11,-0.006801190997629325
2015-12-14,0.005555310305858319
2015-12-15,0.003854952209853213
2015-12-16,-0.0049920620091508106
2015-12-17,-0.006688597924965567
2015-12-18,0.004014274796130923
2015-12-21,-0.00025759457786556084
2015-12-22,0.0032251701025134416
2015-12-23,0.0020579565109211106
2015-12-24,0.0028230839956284726
2015-12-28,0.003583308618535508
2015-12-29,0.010583989708587982
2015-12-30,-0.003280684864118366
2015-12-31,-0.01177340295153162
2016-01-04,-0.019600412679431023
2016-01-05,0.014634321117267701
2016-01-06,0.0007730196665136635
2016-01-07,-0.010680690381113078
2016-01-08,-0.00559332884898156
2016-01-11,0.003662744997259715
2016-01-12,0.015248102281003373
2016-01-13,-0.027214369411620698
2016-01-14,0.017682645712462808
2016-01-15,-0.033584359368561856
2016-01-19,0.014625783560958894
2016-01-20,-0.006347680849713155
2016-01-21,0.018764761573027755
2016-01-22,0.023121999403674653
2016-01-25,-0.012001948791118044
2016-01-26,0.007753966952056546
2016-01-27,-0.0007689814358898817
2016-01-28,0.0029515654511611533
2016-01-29,0.038771265893915
2016-02-01,0.0019711527534478357
2016-02-02,-0.007745180291880871
2016-02-03,-0.010283898377286604
2016-02-04,-0.0016273518297655887
2016-02-05,-0.014294939542131346
2016-02-08,-0.025950722564253126
2016-02-09,0.00039134777809723964
2016-02-10,0.009138767281761107
2016-02-11,-0.003751538922174835
2016-02-12,0.029606659890117015
2016-02-16,0.02118780649665175
2016-02-17,-0.011732576628400992
2016-02-18,0.026118570901384475
2016-02-19,0.010960574887656227
2016-02-22,0.015540435550808196
2016-02-23,-0.00865928470338273
2016-02-24,0.004068024807806658
2016-02-25,0.005959277304650401
2016-02-26,-0.013861366099592098
2016-02-29,-0.008678531670842649
2016-03-01,0.006201135674066105
2016-03-02,-0.007854881703526773
2016-03-03,0.00024357820426135213
2016-03-04,0.0009739718842982636
2016-03-07,-0.0031628723383982926
2016-03-08,-0.011593960472419229
2016-03-09,0.00037063767549838644
2016-03-10,0.0008636251872990997
2016-03-11,0.0035767682346781182
2016-03-14,-0.0018433651199877277
2016-03-15,-0.00036943772207531644
2016-03-16,0.010714193601553124
2016-03-17,0.009626258558697032
2016-03-18,-0.0003621701978003822
2016-03-21,-0.0007247056056919332
2016-03-22,0.001812306548875764
2016-03-23,0.0006032831292119845
2016-03-24,0.00024112671639886507
2016-03-28,0.00036139771772680795
2016-03-29,0.01734513042021235
2016-03-30,0.017759924168414765
2016-03-31,-0.016170342316185637
2016-04-01,0.006621499230963002
2016-04-04,-0.012098647649963046
2016-04-05,-0.0071345795497521625
2016-04-06,0.010898671393067438
2016-04-07,-0.007938123243581674
2016-04-08,-0.0029853532156264295
2016-04-11,-0.009941172583805558
2016-04-12,-0.005928215245709412
2016-04-13,0.004624666608439965
2016-04-14,-0.00363386003471744
2016-04-15,0.0019451753069450461
2016-04-18,0.0007279858654833937
2016-04-19,0.01042800897681273
2016-04-20,-0.0028801011176929903
2016-04-21,-0.011914643094006028
2016-04-22,-0.00267987871900055
2016-04-25,0.0001221683456928968
2016-04-26,0.004152072798033757
2016-04-27,-0.001216276235921132
2016-04-28,-0.002313303636417574
2016-04-29,-0.011105541082138348
2016-05-02,0.016290232175023567
2016-05-03,-0.01092939729885578
2016-05-04,0.020012511281841894
2016-05-05,-0.0032497741533003
2016-05-06,0.00954013305893886
2016-05-09,0.005980906557652821
2016-05-10,0.0077283855037653115
2016-05-11,-0.013686899258804175
2016-05-12,0.010048742501711727
2016-05-13,-0.008764589373008502
2016-05-16,0.012188106690565137
2016-05-17,-0.010506517391435488
2016-05-18,-0.0029825030213522785
2016-05-19,-0.008615792849348325
2016-05-20,0.0025346759535938013
2016-05-23,-0.006885780460028523
2016-05-24,0.021895178827122885
2016-05-25,-0.004522872455764326
2016-05-26,-0.0016743995029557812
2016-05-27,0.010180623005876743
2016-05-31,0.001067367594860702
2016-06-01,0.001421270907419725
2016-06-02,0.008515622930275857
2016-06-03,-0.005394750523758596
2016-06-06,0.0021226046541036325
2016-06-07,0.00023520121633779922
2016-06-08,0.005058431662616325
2016-06-09,0.003979049439259752
2016-06-10,-0.01468893069102839
2016-06-13,-0.008873412948740111
2016-06-14,0.011102014622872192
2016-06-15,-0.009208962437799117
2016-06-16,-0.0010725070580427376
2016-06-17,-0.015984638423616637
2016-06-20,0.014062304573072337
2016-06-21,-0.002032351687621725
2016-06-22,-0.001198091063254969
2016-06-23,0.01187368076573625
2016-06-24,-0.013630290464025974
2016-06-27,-0.01405915208520414
2016-06-28,0.02961641793807468
2016-06-29,0.010771176549694284
2016-06-30,0.02201697558986404
2016-07-01,-0.0004583071278035922
2016-07-05,0.00022857776483053982
2016-07-06,0.0008025622087819428
2016-07-07,-0.005954874903416063
2016-07-08,0.011405354084535135
2016-07-11,0.006720812667446507
2016-07-12,-0.0021499537800737656
2016-07-13,0.002721445649785492
2016-07-14,-0.003618841926447791
2016-07-15,-0.003518163971959476
2016-07-18,-0.003644808541977018
2016-07-19,0.0028581748222624714
2016-07-20,0.0036472323945262453
2016-07-21,-0.006928090454764724
2016-07-22,0.00743384007506509
2016-07-25,0.004995125849027504
2016-07-26,0.009487854438421817
2016-07-27,0.0023500025633285127
2016-07-28,-0.005023331744954285
2016-07-29,0.001346324480858696
2016-08-01,0.001680571611097692
2016-08-02,-0.008053551399970993
2016-08-03,-0.007329700168199782
2016-08-04,0.0034074356369788728
2016-08-05,0.007359323243877114
2016-08-08,-0.010114502233623646
2016-08-09,0.002951600911883956
2016-08-10,0.00679210975022837
2016-08-11,-0.002248889936136478
2016-08-12,-0.0046206443086774796
2016-08-15,0.006000804564269213
2016-08-16,-0.005176702622992524
2016-08-17,-0.02782799653704915
2016-08-18,0.013846880478123769
2016-08-19,0.006541711517708659
2016-08-22,0.007183189123904032
2016-08-23,0.004528939915493746
2016-08-24,-0.010255644783348727
2016-08-25,0.00261871356577692
2016-08-26,-0.005110812155441957
2016-08-29,-0.0007986774072602509
2016-08-30,0.0013705464631148523
2016-08-31,-0.004335043292352236
2016-09-01,0.01065646711315793
2016-09-02,0.011601313979949346
2016-09-06,-0.003148189021049741
2016-09-07,-0.0011278495658737508
2016-09-08,-0.0037265931159307097
2016-09-09,-0.02323422773737993
2016-09-12,0.015084558615343413
2016-09-13,-0.018404055044906498
2016-09-14,-0.007337012674006882
2016-09-15,0.007977743323503095
2016-09-16,-0.008845419697982582
2016-09-19,0.0072800979008949
2016-09-20,0.0017486239015147564
2016-09-21,0.01093927596034483
2016-09-22,0.010014858137933791
2016-09-23,-0.005812510368466306
2016-09-26,-0.009514913361872712
2016-09-27,0.001967291105635871
2016-09-28,0.001270752555744492
2016-09-29,-0.01211346950834813
2016-09-30,-0.0009339695572938567
2016-10-03,-0.0017534231840784509
2016-10-04,-0.016978836494976113
2016-10-05,-0.0025019408831084
2016-10-06,0.008001163511785592
2016-10-07,-0.0146902692108839
2016-10-10,0.0003608013165383728
2016-10-11,-0.022836239728419083
2016-10-12,0.017096780569608283
2016-10-13,-0.005804694610180627
2016-10-14,0.005716880027308191
2016-10-17,-0.00326522896344017
2016-10-18,0.0013343854883884898
2016-10-19,-0.0042415489566111075
2016-10-20,-0.003894115226409478
2016-10-21,-0.0006109988472343675
2016-10-24,0.006846171447099758
2016-10-25,-0.009592317519891647
2016-10-26,-0.014097897161570394
2016-10-27,-0.01081871723268002
2016-10-28,0.008422808798667969
2016-10-31,0.009972405534581119
2016-11-01,-0.005924551070728423
2016-11-02,-0.0006207269236286894
2016-11-03,-0.0027331680465955133
2016-11-04,0.0012458401750583548
2016-11-07,0.01717044415596214
2016-11-08,0.025932744947842812
2016-11-09,-0.0021461348194592444
2016-11-10,-0.002031298161220385
2016-11-11,0.012691581308449162
2016-11-14,0.0013004505828777546
2016-11-15,-0.0001179421344530418
2016-11-16,0.0059044941553327845
2016-11-17,0.016083689517988775
2016-11-18,0.0018483764531596059
2016-11-21,0.017183887977433088
2016-11-22,0.002381095534086608
2016-11-23,0.005768459568072037
2016-11-25,-0.0015745435664143992
2016-11-28,-0.0020274423978959843
2016-11-29,0.00011321453189649944
2016-11-30,-0.02139703325601061
2016-12-01,-0.021517456037673632
2016-12-02,0.010404215992146026
2016-12-05,0.016381749728677564
2016-12-06,0.009900979527719178
2016-12-07,0.015162158834606698
2016-12-08,0.004267167417325579
2016-12-09,0.000559046479765346
2016-12-12,0.0011170913564209073
2016-12-13,0.010047309525443193
2016-12-14,-0.011494437092004373
2016-12-15,0.0015650613232935928
2016-12-16,-0.0014509936016801062
2016-12-19,-0.0010060589746229143
2016-12-20,0.0024616375706407734
2016-12-21,-0.005023372413314742
2016-12-22,-0.0024677066512772683
2016-12-23,0.005623255267493077
2016-12-27,0.001118626244369203
2016-12-28,-0.006926546376580189
2016-12-29,0.0032623571165641962
2016-12-30,-0.004485193510532004
2017-01-03,0.0012390019230312799
2017-01-04,0.009562094286066358
2017-01-05,0.009137727117327632
2017-01-06,0.0032021968135180767
2017-01-09,-0.007044785283133348
2017-01-10,-0.007870290627194243
2017-01-11,-0.002458069446161004
2017-01-12,-0.00011190272980332594
2017-01-13,0.01422636479707129
2017-01-17,-0.003865256392981742
2017-01-18,-0.00044384226810501026
2017-01-19,0.0011089761226910078
2017-01-20,0.005761819867414086
2017-01-23,0.002864498626359513
2017-01-24,0.0018678125522708644
2017-01-25,-0.00548279702982879
2017-01-26,-0.01102530400688606
2017-01-27,0.0039017347831684646
2017-01-30,0.0008887842783020794
2017-01-31,-0.0038833062451036904
2017-02-01,-0.00779689020262353
2017-02-02,-0.00033665116607461965
2017-02-03,0.013250742548291727
2017-02-06,-0.005984825224340962
2017-02-07,0.0035680905282415853
2017-02-08,-0.005332919450951379
2017-02-09,0.014408704379593074
2017-02-10,-0.0024224358685748237
2017-02-13,0.009713087142149801
2017-02-14,-0.004700429418078356
2017-02-15,0.006919026591611255
2017-02-16,0.006108117383705203
2017-02-17,0.003144057673413858
2017-02-21,0.006808541966646597
2017-02-22,0.0022543474017220344
2017-02-23,0.005140920213340783
2017-02-24,0.009056914973177621
2017-02-27,0.0006333450939302043
2017-02-28,-0.007199406879482617
2017-03-01,0.016636556907265954
2017-03-02,-0.009021302403153686
2017-03-03,0.005609895818507793
2017-03-06,-0.004104649046005049
2017-03-07,-0.0014800263940852876
2017-03-08,-0.0021168981810936183
2017-03-09,-0.002228180438757943
2017-03-10,0.004040247559082166
2017-03-13,0.007094280485505422
2017-03-14,-0.0028386447627101186
2017-03-15,0.005377483098674363
2017-03-16,-0.006292612288096966
2017-03-17,0.00369402369209193
2017-03-20,-0.00641439476746708
2017-03-21,-0.006349884505917225
2017-03-22,-0.0019171389627705704
2017-03-23,-0.0025610952592027836
2017-03-24,-0.0014978981686372128
2017-03-27,0.003107617345103897
2017-03-28,0.0013882341367366102
2017-03-29,0.00288000309781844
2017-03-30,-0.0010634258722987955
2017-03-31,-0.008730842564781183
2017-04-03,-0.0031149329941898563
2017-04-04,-0.0008619768606296097
2017-04-05,-0.002588070895326311
2017-04-06,-0.0035677744957184343
2017-04-07,-0.002061815625064689
2017-04-10,0.003370484377382743
2017-04-11,0.01397920776111472
2017-04-12,0.0036340060848767397
2017-04-13,-0.009371037852016761
2017-04-17,0.012254214082595194
2017-04-18,0.002654775651379282
2017-04-19,0.003812398929509353
2017-04-20,0.007913426297074366
2017-04-21,0.0010467925046138138
2017-04-24,0.009202141308053857
2017-04-25,0.001243569694584501
2017-04-26,0.003518317566402862
2017-04-27,0.003609453820855313
2017-04-28,-0.004110501015881951
2017-05-01,0.00020687623304227465
2017-05-02,0.004332319797445416
2017-05-03,0.0012324538882801939
2017-05-04,0.005744946512566962
2017-05-05,0.0011219919857714533
2017-05-08,-0.010392608117919422
2017-05-09,0.0017504068017388796
2017-05-10,0.0010278366599048017
2017-05-11,-0.007699953815979543
2017-05-12,-0.006829029168943901
2017-05-15,0.008126029355852271
2017-05-16,0.016637140107337745
2017-05-17,-0.005285376325422808
2017-05-18,0.010218601772676195
2017-05-19,0.018005275268544896
2017-05-22,0.018040271706683653
2017-05-23,0.010182163141476464
2017-05-24,0.0006782855889237993
2017-05-25,0.01820847566269368
2017-05-26,-0.00789482030364852
2017-05-30,0.00776583787956997
2017-05-31,0.01046527994633828
2017-06-01,-0.010356892170400922
2017-06-02,0.0011418118160864132
2017-06-05,-0.0024709713804226263
2017-06-06,-0.013146513643161106
2017-06-07,0.003668090868566898
2017-06-08,-0.0006732123914591215
2017-06-09,-0.006063396356640549
2017-06-12,0.0029048218192615494
2017-06-13,0.006179376388933955
2017-06-14,-0.0030705925167933135
2017-06-15,0.004812961304955454
2017-06-16,0.003831540923231014
2017-06-19,-0.0008588541240707182
2017-06-20,-0.0003818276904129503
2017-06-21,0.0026752555748765783
2017-06-22,0.0
2017-06-23,0.006289339807322714
2017-06-26,-0.002178066430748471
2017-06-27,-0.006548462278106348
2017-06-28,0.005732030763008211
2017-06-29,-0.015007852696354962
2017-06-30,0.0016395472862160698
2017-07-03,-0.006354127751334149
2017-07-05,0.004553597670895693
2017-07-06,-0.010223634737765996
2017-07-07,0.009549695126356506
2017-07-10,0.00222011437369396
2017-07-11,0.0007706188551093174
2017-07-12,0.01289564885226624
2017-07-13,-0.0033253639111654465
2017-07-14,0.002859684966664666
2017-07-17,0.0030418554952205135
2017-07-18,-0.0030326306709490547
2017-07-19,0.009030642883632423
2017-07-20,0.0028260887236699617
2017-07-21,-0.0024423378006430685
2017-07-24,0.0
2017-07-25,0.0027309066111353975
2017-07-26,0.0019721862495338804
2017-07-27,0.0
2017-07-28,0.003655422432419675
2017-07-31,0.0022412196014984787
2017-08-01,0.0005590714574037481
2017-08-02,-0.015738406509941072
2017-08-03,0.001986927826889806
2017-08-04,0.0012275111213282397
2017-08-07,0.005564710679685669
2017-08-08,-0.0003753445536499589
2017-08-09,-0.001970257336076253
2017-08-10,-0.002820558661681849
2017-08-11,-0.0031111297505622693
2017-08-14,0.005769008628318639
2017-08-15,0.0015046386921451216
2017-08-16,-0.04619311407258997
2017-08-17,-0.028250654287439225
2017-08-18,-0.0028364808865740665
2017-08-21,0.008736617533334323
2017-08-22,0.011077259032853837
2017-08-23,-0.0006970668122768808
2017-08-24,-0.007475440771867459
2017-08-25,0.005021190627481076
2017-08-28,0.003996799680704655
2017-08-29,0.005971291610718854
2017-08-30,0.004748926189376057
2017-08-31,0.014867721402355594
2017-09-01,-0.005045022784694875
2017-09-05,-0.007216155024713733
2017-09-06,-0.0031431411218358907
2017-09-07,0.006128053780999787
2017-09-08,0.0016695583800672154
2017-09-11,0.005197964617179807
2017-09-12,0.0013656365589707065
2017-09-13,-0.005261027265311413
2017-09-14,-0.0007834912231478031
2017-09-15,-0.002744533200951693
2017-09-18,0.0065854697883303
2017-09-19,-0.0017575595407852695
2017-09-20,-0.0063584845451163385
2017-09-21,0.004430089583496999
2017-09-22,0.0022544305031544365
2017-09-25,-0.007530180260749586
2017-09-26,-0.003054626538391947
2017-09-27,0.005535051390832768
2017-09-28,0.008649390924903688
2017-09-29,0.0016567875510364871
2017-10-02,0.000486455777619188
2017-10-03,0.007681646989553981
2017-10-04,0.0027982032826987524
2017-10-05,-0.0004806841483210311
2017-10-06,0.005198565117871645
2017-10-09,0.008619786304747468
2017-10-10,9.477272509172963e-05
2017-10-11,-0.004177376159250068
2017-10-12,0.002860253089157716
2017-10-13,-0.0007606275848554
2017-10-16,-0.0012368116927179429
2017-10-17,-0.0059063182639325085
2017-10-18,-0.0018209289899322467
2017-10-19,0.01257683466863968
2017-10-20,0.0029392778362709038
2017-10-23,0.005861090736250629
2017-10-24,-0.0033836166109467714
2017-10-25,0.008298890160191252
2017-10-26,0.017957356901530996
2017-10-27,0.014700610170282236
2017-10-30,0.0009056708562513727
2017-10-31,-0.0037094674606732436
2017-11-01,-0.0033594901710701786
2017-11-02,0.011024029350944486
2017-11-03,0.0057675265046788216
2017-11-06,0.0017019573632142126
2017-11-07,0.006797905989766706
2017-11-08,0.011549449628887487
2017-11-09,0.0008783207422844441
2017-11-10,-0.0023691064300139786
2017-11-13,-0.007388807374643869
2017-11-14,0.002215454361307101
2017-11-15,-0.006719546743883198
2017-11-16,-0.0013351581510776533
2017-11-17,-0.0009803555186445045
2017-11-20,0.003211767643614971
2017-11-21,0.008093181707776731
2017-11-22,0.0076754168634292075
2017-11-24,0.003064067259727743
2017-11-27,0.0034038876663124995
2017-11-28,0.003218778574333614
2017-11-29,-0.009737455918645721
2017-11-30,0.012467036896736783
2017-12-01,-0.011186318329424627
2017-12-04,0.012715863989926746
2017-12-05,-0.0061482684805452825
2017-12-06,0.009671433545934915
2017-12-07,0.008025826750508447
2017-12-08,0.004109316606843105
2017-12-11,-0.0034106054019882315
2017-12-12,-0.0049618961124379135
2017-12-13,-0.00034381972760400004
2017-12-14,-0.001806086319621425
2017-12-15,0.01878345171896534
2017-12-18,0.00033820758013280994
2017-12-19,-0.0032973421195791053
2017-12-20,-0.0005937088482330655
2017-12-21,-0.0034798871318407754
2017-12-22,-0.004855000533493192
2017-12-26,-8.547592875940424e-05
2017-12-27,0.0007702759604173437
2017-12-28,0.003164862214330766
2017-12-29,-0.0028137174995247483
2018-01-02,-0.0065834386739545
2018-01-03,0.0012910318770673612
2018-01-04,0.0197695820728907
2018-01-05,0.00960905241737886
2018-01-08,0.00033392882350935515
2018-01-09,0.010015076698742353
2018-01-10,0.010824698985076875
2018-01-11,0.0028610037521650256
2018-01-12,0.005706023000892513
2018-01-16,0.0028365207173151052
2018-01-17,0.008567016833721297
2018-01-18,-0.002885036151893172
2018-01-19,0.005786633455087564
2018-01-22,0.0013584018485446325
2018-01-23,0.005425970522987766
2018-01-24,-0.006745926421236614
2018-01-25,0.0031962044082636254
2018-01-26,0.007805662457294638
2018-01-29,-0.0009483442058940694
2018-01-30,-0.00917662238858119
2018-01-31,-0.004710509679647812
2018-02-01,0.0
2018-02-02,-0.01363707858156471
2018-02-05,-0.04058240545527203
2018-02-06,0.0
2018-02-07,-0.0062728208969197174
2018-02-08,-0.024396262541775182
2018-02-09,0.00839375282166599
2018-02-12,0.008410695894716547
2018-02-13,0.007136465027969496
2018-02-14,0.01835578863500187
2018-02-15,0.013665514920099264
2018-02-16,0.009676374454790304
2018-02-20,-0.0087646819458701
2018-02-21,-0.01305673873244706
2018-02-22,0.006112375053955121
2018-02-23,0.014896786550329777
2018-02-26,-0.004182003342706686
2018-02-27,-0.015480875266691063
2018-02-28,-0.01585701778409032
2018-03-01,0.0032393508641017643
2018-03-02,0.011981825914068711
2018-03-05,0.01612211364025873
2018-03-06,0.007354659191694202
2018-03-07,0.0025432800724509708
2018-03-08,0.0014728633238958455
2018-03-09,0.012582510881815834
2018-03-12,-0.0041956551963269195
2018-03-13,0.005266682931746036
2018-03-14,0.007657770418155296
2018-03-15,0.0
2018-03-16,0.0019199205037068179
2018-03-19,-0.0027944083193414126
2018-03-20,0.0036828665993331455
2018-03-21,-0.00023925378255462704
2018-03-22,-0.02266014493291335
2018-03-23,-0.02685937541415806
2018-03-26,0.01409373672074743
2018-03-27,-0.009596001818179656
2018-03-28,-0.0015036353865561791
2018-03-29,0.011795322951546838
2018-04-02,-0.013145953504536068
2018-04-03,0.0027648517997556077
2018-04-04,0.004678678783680779
2018-04-05,0.001164170881972515
2018-04-06,-0.016695968730364275
2018-04-09,0.0009294107290473974
2018-04-10,0.01738563708360319
2018-04-11,-0.002820491785154977
2018-04-12,-0.0005824518154440295
2018-04-13,-0.005160453521083519
2018-04-16,0.014892759225099361
2018-04-17,0.009727957283680144
2018-04-18,0.004898880048726406
2018-04-19,-0.006500042334674716
2018-04-20,-0.0069510979172306975
2018-04-23,0.0013175226962722775
2018-04-24,-0.007484092657996433
2018-04-25,-0.011849723411728963
2018-04-26,0.020629033155424636
2018-04-27,-0.013146078339402512
2018-04-30,-0.005245187452366795
2018-05-01,0.016320937550255987
