Date,AVB
2015-10-08,0.008201875515091661
2015-10-09,0.003983951118592177
2015-10-12,0.006985777623103706
2015-10-13,-0.00255294037402487
2015-10-14,-0.011127808577905185
2015-10-15,0.01710461530687768
2015-10-16,0.014659277513201063
2015-10-19,0.01003159202690651
2015-10-20,-0.0030766188121977844
2015-10-21,-0.0024907380636391974
2015-10-22,0.003039465680196196
2015-10-23,-0.01049819989463352
2015-10-26,-0.004648371634533577
2015-10-27,-0.016978296835134188
2015-10-28,-0.010340204925860852
2015-10-29,0.005026119414091701
2015-10-30,-0.017532823473230374
2015-11-02,0.030429841910339928
2015-11-03,-0.013544319987792375
2015-11-04,0.0021944876709389938
2015-11-05,-0.0038180656672731628
2015-11-06,-0.02519438864135115
2015-11-09,-0.0158427662721623
2015-11-10,0.013395109469708899
2015-11-11,0.008406232425525184
2015-11-12,-0.0006894984919568747
2015-11-13,-0.006789011666191946
2015-11-16,0.010310457289875563
2015-11-17,0.004242965974023516
2015-11-18,0.007079122210028377
2015-11-19,0.005668817916210989
2015-11-20,0.014768892693711289
2015-11-23,0.008221485214360502
2015-11-24,-0.011294797549555202
2015-11-25,0.00886047665635692
2015-11-27,0.007235681558746876
2015-11-30,-0.003070917819797514
2015-12-01,0.017052532361763406
2015-12-02,-0.021796524947769957
2015-12-03,-0.02571067398049698
2015-12-04,0.03348316498084869
2015-12-07,-0.016913284241340754
2015-12-08,0.0018436547343492204
2015-12-09,-0.012488792937681903
2015-12-10,-0.018857924392863268
2015-12-11,0.006560513811585622
2015-12-14,-0.0034302858354594568
2015-12-15,0.01462809490587147
2015-12-16,0.022898457790369697
2015-12-17,-0.010723225494772448
2015-12-18,-0.004301885076782641
2015-12-21,0.009763321029124583
2015-12-22,0.004835045882092492
2015-12-23,0.012442869431132042
2015-12-24,-0.0018566311776774258
2015-12-28,0.006402946047392222
2015-12-29,0.01582229833946336
2015-12-30,-0.001185590237399059
2015-12-31,-0.006421152734359392
2016-01-04,-0.018519752515047117
2016-01-05,0.023018683599951073
2016-01-06,-0.007464196872326245
2016-01-07,-0.004577488051372147
2016-01-08,-0.01773801963809596
2016-01-11,0.006242650933888649
2016-01-12,-0.00570523310227411
2016-01-13,-0.013982407945677622
2016-01-14,-0.004632852583988822
2016-01-15,-0.002724385352447456
2016-01-19,0.015082612053624489
2016-01-20,-0.03829571346191418
2016-01-21,-0.0012828052399881384
2016-01-22,0.017688683857732146
2016-01-25,-0.00034416201593545637
2016-01-26,0.021403181846307184
2016-01-27,-0.013539228190710184
2016-01-28,-0.02762116459000008
2016-01-29,0.004392818520730701
2016-02-01,0.0027986488052265113
2016-02-02,-0.020642913088680603
2016-02-03,0.003978054283468202
2016-02-04,0.01200556480477677
2016-02-05,-0.028342621767152076
2016-02-08,-0.016358998336874597
2016-02-09,-0.01491902936373768
2016-02-10,0.021227791329797574
2016-02-11,-0.018051545119159296
2016-02-12,0.01770261134431328
2016-02-16,0.00577819116619116
2016-02-17,0.014451655820903131
2016-02-18,0.0035767811016955697
2016-02-19,0.010394496131647113
2016-02-22,0.005643875151994493
2016-02-23,-0.003507633019961487
2016-02-24,-0.004340880601095609
2016-02-25,0.017556971569357538
2016-02-26,-0.007469104173636221
2016-02-29,0.0012834925067208847
2016-03-01,0.03489868216024927
2016-03-02,0.005066582363111527
2016-03-03,0.007057551939451567
2016-03-04,0.0012794073872559597
2016-03-07,0.0010556220714803555
2016-03-08,-0.004772593922282797
2016-03-09,0.0061333635621676486
2016-03-10,-0.005597385102183661
2016-03-11,0.02100998008184307
2016-03-14,0.0004915357228529871
2016-03-15,0.003982441799738279
2016-03-16,0.006248967493627466
2016-03-17,0.020358503229681357
2016-03-18,-0.010108628165089506
2016-03-21,-0.01074649996283461
2016-03-22,0.004431909339871254
2016-03-23,-0.0018292709031124676
2016-03-24,-0.002263775628311482
2016-03-28,0.009941040190408978
2016-03-29,0.021715433077674984
2016-03-30,-0.004113501597130975
2016-03-31,0.007254726283051127
2016-04-01,-0.0017349631969224566
2016-04-04,-0.000895209474309433
2016-04-05,-0.00010541312851486406
2016-04-06,-0.00121248836716914
2016-04-07,-0.00797072889844297
2016-04-08,0.006704657402613501
2016-04-11,-0.019344654428844144
2016-04-12,0.0003772180465952957
2016-04-13,-0.013576632902311148
2016-04-14,-0.026271541471910242
2016-04-15,0.017613019596320667
2016-04-18,0.009315315542407054
2016-04-19,0.002785342351564024
2016-04-20,-0.022928039792123323
2016-04-21,-0.0099770918037968
2016-04-22,0.014356583958075486
2016-04-25,0.008214215460335517
2016-04-26,0.0005504231048623076
2016-04-27,-0.012269284004125525
2016-04-28,0.0002227814917674653
2016-04-29,-0.01542696044275016
2016-05-02,0.022852162887210703
2016-05-03,0.0030418595369456902
2016-05-04,0.02078481312657976
2016-05-05,0.007453596896591197
2016-05-06,0.0063258490361453035
2016-05-09,0.006765693671857198
2016-05-10,0.010689159817673044
2016-05-11,-0.02052350215850418
2016-05-12,0.003046236437992178
2016-05-13,-0.008312827185402938
2016-05-16,0.0084365736700307
2016-05-17,-0.01763807095769565
2016-05-18,-0.013507055886008978
2016-05-19,-0.014021752610490434
2016-05-20,0.006302108203174006
2016-05-23,-0.0012744622329251554
2016-05-24,-0.0006663620725670949
2016-05-25,0.003998414531277916
2016-05-26,-0.004811960923511105
2016-05-27,0.0011668730056100252
2016-05-31,-0.0014986321001272396
2016-06-01,-0.019235271590423486
2016-06-02,0.0007374697306321565
2016-06-03,-0.01778595512014225
2016-06-06,-0.018337755762063424
2016-06-07,-0.0025848222650787234
2016-06-08,-0.0010599673011473243
2016-06-09,0.003773506978383523
2016-06-10,-0.0011163193669688765
2016-06-13,0.003351600697969026
2016-06-14,-0.0036918053664666273
2016-06-15,0.01535261505443497
2016-06-16,0.009211883804587151
2016-06-17,-0.004018575395512314
2016-06-20,0.002881752884029254
2016-06-21,0.006149299898013494
2016-06-22,-0.0006850955387694979
2016-06-23,-0.0012577804820177452
2016-06-24,-0.01236166292739549
2016-06-27,0.01396556963891582
2016-06-28,0.02464997627662524
2016-06-29,0.001348697642463037
2016-06-30,0.01257347610990922
2016-07-01,0.0018297225984118537
2016-07-05,0.01211812011290192
2016-07-06,-0.005631070019454731
2016-07-07,-0.005662958535485374
2016-07-08,0.02261546501360523
2016-07-11,-0.0021090354603474637
2016-07-12,0.00606888757402535
2016-07-13,0.00947900889333364
2016-07-14,-0.010563888674905653
2016-07-15,-0.011809042180060403
2016-07-18,-0.0005455425616054388
2016-07-19,0.005896359480290547
2016-07-20,-0.002551206331666944
2016-07-21,0.0012520403880955655
2016-07-22,0.007173723058462755
2016-07-25,-0.0008093844070624634
2016-07-26,-0.014851513823591733
2016-07-27,-0.014581851868728735
2016-07-28,0.014019089976012644
2016-07-29,0.018487823435916928
2016-08-01,0.005817499116448133
2016-08-02,-0.010389304541584377
2016-08-03,-0.010606424219017696
2016-08-04,-0.007384231389205298
2016-08-05,0.006282139948752263
2016-08-08,0.017577268190909434
2016-08-09,0.0008069410695488166
2016-08-10,-0.012044226860628893
2016-08-11,-0.013224960383942386
2016-08-12,-0.002868081667348532
2016-08-15,0.005420545500077756
2016-08-16,-0.016119269727895458
2016-08-17,-0.0030193375311186044
2016-08-18,-0.006001203572402747
2016-08-19,-0.006037435451603068
2016-08-22,-0.001191965729463118
2016-08-23,-0.005570004644601223
2016-08-24,-0.0028002480307256494
2016-08-25,0.004011672210620043
2016-08-26,-0.009304484951785597
2016-08-29,0.01152391888830695
2016-08-30,-0.0064366568205157515
2016-08-31,0.0033823871313662934
2016-09-01,0.0045712548145144805
2016-09-02,-0.001990603441337724
2016-09-06,0.019206193229969415
2016-09-07,0.005536243658850415
2016-09-08,-0.021577188325200503
2016-09-09,-0.03552343488418552
2016-09-12,0.016854408895956796
2016-09-13,-0.021095459122153826
2016-09-14,0.013912709733505446
2016-09-15,0.01179489782823695
2016-09-16,0.0002888980651685191
2016-09-19,0.011999908607485121
2016-09-20,0.004218879881394466
2016-09-21,0.015100413569927307
2016-09-22,0.018455785328600705
2016-09-23,0.003624087125786435
2016-09-26,0.0038844466283014523
2016-09-27,-0.00937439680895713
2016-09-28,0.00654095944058164
2016-09-29,-0.012060341959416854
2016-09-30,-0.008695629349840361
2016-10-03,-0.023110624428925863
2016-10-04,-0.006331452175422525
2016-10-05,-0.0320924302218073
2016-10-06,-0.0008374788126130905
2016-10-07,-0.00790618457844261
2016-10-10,0.00899538373719766
2016-10-11,-0.001435892472835043
2016-10-12,0.004674127743870216
2016-10-13,0.0026838246158438217
2016-10-14,0.004878017888805708
2016-10-17,0.0009468229107270076
2016-10-18,-0.001892157266934258
2016-10-19,0.002192524890021863
2016-10-20,-0.006031019890001099
2016-10-21,-0.001070483166574543
2016-10-24,0.0016674545972763521
2016-10-25,-0.008025278095562638
2016-10-26,0.01354307587011827
2016-10-27,-0.020280244223354615
2016-10-28,0.010621598778823849
2016-10-31,0.022214691176065227
2016-11-01,-0.011216300954685954
2016-11-02,0.001831350192125214
2016-11-03,0.0061330234766203695
2016-11-04,0.005861278827744343
2016-11-07,-0.00518582339985818
2016-11-08,0.012886584802290546
2016-11-09,-0.020934582404707136
2016-11-10,-0.016361622574734058
2016-11-11,0.00678567173970257
2016-11-14,0.02111427596630988
2016-11-15,-0.035455569113994057
2016-11-16,0.009447075141051586
2016-11-17,-0.015598078966645001
2016-11-18,-0.010786699548046341
2016-11-21,-0.015832732803580662
2016-11-22,0.01658789668645766
2016-11-23,-0.012068535043618711
2016-11-25,0.002867063352810284
2016-11-28,0.015662182414228232
2016-11-29,0.008199422010215729
2016-11-30,-0.0016386257910280255
2016-12-01,-0.006018425746258882
2016-12-02,0.006911234213185624
2016-12-05,-6.099798675551771e-05
2016-12-06,-0.002551314033371388
2016-12-07,0.0237517088008794
2016-12-08,0.003985695074809614
2016-12-09,0.0016589506547246557
2016-12-12,0.007985634734643865
2016-12-13,0.0013499813410375872
2016-12-14,-0.003516366194026288
2016-12-15,-0.002529136788859021
2016-12-16,0.019634468988000142
2016-12-19,0.010755381864181679
2016-12-20,0.0025175982389227247
2016-12-21,-0.013125488082948
2016-12-22,0.004568317280627676
2016-12-23,0.004432755129435417
2016-12-27,0.007621976438646483
2016-12-28,-0.0030375592583725686
2016-12-29,0.00954304795876526
2016-12-30,0.008826930496961038
2017-01-03,-0.0029914917090322346
2017-01-04,0.004133134030662733
2017-01-05,0.006089413037997149
2017-01-06,0.008798853660050066
2017-01-09,-0.01544422113150401
2017-01-10,-0.002257090507277293
2017-01-11,-0.0093316610535914
2017-01-12,0.008106565904338447
2017-01-13,-0.0018689240554168318
2017-01-17,0.00028388913593269116
2017-01-18,0.001474583116559236
2017-01-19,-0.007645565355782424
2017-01-20,0.009987555556792316
2017-01-23,-0.0003959419451988744
2017-01-24,-0.00757468569349562
2017-01-25,-0.01213254507220296
2017-01-26,0.004497796260231723
2017-01-27,-0.006256777680194614
2017-01-30,-0.0058346258682143715
2017-01-31,0.006972431580624772
2017-02-01,-0.021349082222621774
2017-02-02,0.034962290061980594
2017-02-03,-0.011450288473523584
2017-02-06,0.0074346034587420284
2017-02-07,0.0051473274756863585
2017-02-08,0.015821089722326764
2017-02-09,-0.0014009496501495855
2017-02-10,0.009088687619630775
2017-02-13,-0.007338921482598626
2017-02-14,-0.0005038321624469821
2017-02-15,-0.0035304244102459803
2017-02-16,0.00697310618138447
2017-02-17,-0.0029597567027348504
2017-02-21,0.014338967814613968
2017-02-22,-0.0021538758041557138
2017-02-23,0.011288860898016173
2017-02-24,0.0016962046171049572
2017-02-27,0.002349224000306238
2017-02-28,0.0015801938992690001
2017-03-01,-0.002557352221819964
2017-03-02,-0.0025637982116917257
2017-03-03,-0.009133972635860688
2017-03-06,0.009162887250880436
2017-03-07,0.0012030915686360721
2017-03-08,-0.00830353173124243
2017-03-09,-0.015810167418625842
2017-03-10,-0.004981432346867876
2017-03-13,0.0013501328533469525
2017-03-14,0.0035390063345805967
2017-03-15,0.027597519092585676
2017-03-16,0.007245117721404126
2017-03-17,0.005191839981628865
2017-03-20,-0.005487919984758061
2017-03-21,0.003949330481210156
2017-03-22,0.0030716485535706717
2017-03-23,0.0032772553436715146
2017-03-24,-0.0006963461788044301
2017-03-27,-0.009431119504682561
2017-03-28,0.001082069224955573
2017-03-29,-0.0008713284844713565
2017-03-30,-0.0008719784835793387
2017-03-31,0.0015276240305124311
2017-04-03,-0.000381350939821945
2017-04-04,0.0036503045380609223
2017-04-05,0.006297900098009679
2017-04-06,0.0025355656781445024
2017-04-07,-0.005704236116753969
2017-04-10,0.010824395199588555
2017-04-11,0.002569854424568696
2017-04-12,0.0009616558568308342
2017-04-13,-0.00506901200570764
2017-04-17,0.012494444565165796
2017-04-18,-0.0009000030323984554
2017-04-19,-0.0032336959280631072
2017-04-20,-0.005265236221025371
2017-04-21,-0.0017105479153357583
2017-04-24,-0.0021957794866019897
2017-04-25,0.01594088073371469
2017-04-26,-0.0031700401753571583
2017-04-27,-0.0023847437092354706
2017-04-28,0.008552968814228734
2017-05-01,0.006216458886765475
2017-05-02,0.0009419372964214467
2017-05-03,-0.011088162708067117
2017-05-04,0.01031313103634468
2017-05-05,0.009004032760626446
2017-05-08,-0.0046168994291578835
2017-05-09,0.0014068775074027595
2017-05-10,0.0006767952308286418
2017-05-11,-0.0022886421754201303
2017-05-12,0.001146630739604193
2017-05-15,0.0014062945011219519
2017-05-16,-0.0010920272783528917
2017-05-17,-0.005778319485026384
2017-05-18,0.004555577346964768
2017-05-19,-0.00317984368728208
2017-05-22,0.0037646952667131917
2017-05-23,-0.001145945001361004
2017-05-24,0.002920612825084934
2017-05-25,-0.0007282627918515638
2017-05-26,-0.004422907134056908
2017-05-30,0.0
2017-05-31,-0.0004181229315137758
2017-06-01,-0.003294727929307628
2017-06-02,0.026389213532582945
2017-06-05,0.01768543168683201
2017-06-06,-0.027171995779642244
2017-06-07,0.005420921852314464
2017-06-08,-0.0027216242206128394
2017-06-09,0.0040162422692007205
2017-06-12,-0.007384766430112766
2017-06-13,0.0007232845869658
2017-06-14,0.008518576613013584
2017-06-15,0.003173972803777847
2017-06-16,0.0007142865961029532
2017-06-19,0.0029579122559364457
2017-06-20,-0.006558900800879175
2017-06-21,-0.004247767340097353
2017-06-22,-0.0036495624276092764
2017-06-23,0.0009287064408860513
2017-06-26,0.0019585524582950153
2017-06-27,-0.008230269601552598
2017-06-28,0.005956542169135659
2017-06-29,-0.0027009930249811687
2017-06-30,0.0008333576517574048
2017-07-03,0.010979894023857018
2017-07-05,-0.002779667616192416
2017-07-06,-0.02864636189365366
2017-07-07,0.005897895083949667
2017-07-10,-0.012995194141929511
2017-07-11,-0.0028362667271029096
2017-07-12,0.00354228660352085
2017-07-13,-0.0001069242037973206
2017-07-14,0.004065266919487165
2017-07-17,0.012412945522868535
2017-07-18,-0.008630039762101305
2017-07-19,0.009395057105908267
2017-07-20,-0.0002629702803595979
2017-07-21,0.00541762328540174
2017-07-24,-0.010410653494062894
2017-07-25,-0.006978362558746287
2017-07-26,0.017461917015011208
2017-07-27,-0.002982582597172434
2017-07-28,0.010233499121977241
2017-07-31,-0.0007790501825164498
2017-08-01,-0.0011960159435500106
2017-08-02,-0.004319812808111667
2017-08-03,-0.018192386104573854
2017-08-04,0.0003195509791962259
2017-08-07,0.0030337526148953575
2017-08-08,0.000584079645525204
2017-08-09,0.003817969472376559
2017-08-10,-0.0011620853760050398
2017-08-11,-0.002856142993875488
2017-08-14,0.0162325488767332
2017-08-15,0.002609857896246126
2017-08-16,-0.004529419346006147
2017-08-17,-0.004289207349123081
2017-08-18,-0.00730080995725535
2017-08-21,0.006984639680034155
2017-08-22,-0.00646353112290976
2017-08-23,0.003702385054819235
2017-08-24,-0.002318767592423332
2017-08-25,-0.0018482278066809243
2017-08-28,-0.0034922668963995873
2017-08-29,-0.005575373912393045
2017-08-30,-0.0019223046969415458
2017-08-31,0.004333355316293419
2017-09-01,0.0014382194561715078
2017-09-05,-0.0070209960342905164
2017-09-06,-0.006160317913439517
2017-09-07,0.002479206912656684
2017-09-08,0.004140048062775348
2017-09-11,0.009584816534518481
2017-09-12,-0.02079011898080496
2017-09-13,-0.004279580006327666
2017-09-14,-0.0005979325445442107
2017-09-15,0.00021751059397501216
2017-09-18,-0.0032648895657801935
2017-09-19,-0.007916049258088198
2017-09-20,-0.00506281440238221
2017-09-21,-0.005475527480241271
2017-09-22,-0.00717384752566308
2017-09-25,0.004424818937547981
2017-09-26,-0.0011715022616455295
2017-09-27,-0.005248166074902527
2017-09-28,0.010523965263602442
2017-09-29,-0.0010080568966920334
2017-10-02,-0.0046518215907142
2017-10-03,0.0005634030168220061
2017-10-04,0.013000019328142542
2017-10-05,0.0024443484189655695
2017-10-06,-0.008534523551630091
2017-10-09,-0.0008388050595513619
2017-10-10,-0.0013984786879711608
2017-10-11,0.008291184163493392
2017-10-12,0.005445052673563433
2017-10-13,-0.0019891627272680124
2017-10-16,-0.007752003597566337
2017-10-17,0.004575849595296777
2017-10-18,0.00033347875241895863
2017-10-19,0.0028875320965513485
2017-10-20,0.0032666975257718
2017-10-23,0.00436025984063293
2017-10-24,-0.013573039591350256
2017-10-25,0.0054039025678489505
2017-10-26,0.0009971161179942456
2017-10-27,0.005479609809936781
2017-10-30,0.0013213992471599045
2017-10-31,-0.00307894139424425
2017-11-01,0.01141577157070861
2017-11-02,-0.01663032882016635
2017-11-03,0.008982498641116887
2017-11-06,0.00780350216647574
2017-11-07,0.0020174721291805753
2017-11-08,0.015945123581594833
2017-11-09,0.004177889691972414
2017-11-10,-0.001653549985974223
2017-11-13,0.005075785154052381
2017-11-14,-0.0031894694950386215
2017-11-15,-0.015039381874756175
2017-11-16,0.0075803348129901416
2017-11-17,-0.009242778146121067
2017-11-20,-0.0023324663662162015
2017-11-21,0.0058716725902523415
2017-11-22,-0.0022701943270464486
2017-11-24,0.0001628176005181725
2017-11-27,-0.009695209694607576
2017-11-28,-0.008586882111422334
2017-11-29,0.004247942368691193
2017-11-30,-0.0039005225524622045
2017-12-01,0.0
2017-12-04,-0.0011578678852598445
2017-12-05,-0.012753612831280736
2017-12-06,0.003187153419131672
2017-12-07,0.003234023225824778
2017-12-08,0.012557823882689334
2017-12-11,0.00323787379765883
2017-12-12,0.004540112197501056
2017-12-13,-0.007242180357565409
2017-12-14,0.0003289632007672516
2017-12-15,-0.003893138338236013
2017-12-18,0.004403947039856693
2017-12-19,-0.02597836960124056
2017-12-20,-0.0005628791531188115
2017-12-21,-0.011653656377020205
2017-12-22,0.014639344955637679
2017-12-26,0.004884569637160219
2017-12-27,-0.0023466747824628653
2017-12-28,0.0080723699511418
2017-12-29,-0.0009519592527913456
2018-01-02,-0.006558020916917484
2018-01-03,0.0031030357659151964
2018-01-04,-0.01788612572694548
2018-01-05,-0.0020046169464967845
2018-01-08,0.0007461353983722052
2018-01-09,-0.007569174991095329
2018-01-10,-0.012191622103183919
2018-01-11,-0.00696084417155296
2018-01-12,-0.009071056317808912
2018-01-16,0.004755165018356156
2018-01-17,0.0052065206993743285
2018-01-18,-0.012477245422570116
2018-01-19,0.005423288201669152
2018-01-22,0.008298559971907427
2018-01-23,0.01522664795961659
2018-01-24,-0.005153650401628962
2018-01-25,-0.009429632095552254
2018-01-26,-0.0005287524936078425
2018-01-29,-0.010817776825748804
2018-01-30,-0.008202411841981894
2018-01-31,0.021154433311463938
2018-02-01,-0.036913108879582435
2018-02-02,-0.000914029394148419
2018-02-05,-0.030129485944984435
2018-02-06,0.0077354681546890625
2018-02-07,-0.012293640444936527
2018-02-08,-0.021101841042855285
2018-02-09,0.030140714076574593
2018-02-12,-0.005388498987061396
2018-02-13,0.004094733472940426
2018-02-14,-0.00301109754573492
2018-02-15,0.01371739044090936
2018-02-16,0.00912482643740642
2018-02-20,-0.01322533409047888
2018-02-21,-0.02742778803529522
2018-02-22,0.007050526861364981
2018-02-23,0.018393303148499962
2018-02-26,0.0008752324239951204
2018-02-27,-0.025413899242604066
2018-02-28,-0.0003843460861114867
2018-03-01,-0.006216972942664323
2018-03-02,-0.007417198203217734
2018-03-05,0.01416502771721695
2018-03-06,-0.000768755262519405
2018-03-07,0.013785922603279932
2018-03-08,0.00879091874321447
2018-03-09,0.012037765825532176
2018-03-12,0.00074301864439974
2018-03-13,-0.00012362258050557795
2018-03-14,0.012072981456393128
2018-03-15,0.0012231961260595892
2018-03-16,0.012708922971181424
2018-03-19,-0.0039821619297263355
2018-03-20,-0.0047245245159864835
2018-03-21,-0.006512135836362232
2018-03-22,-0.01825519841302159
2018-03-23,-0.014039811632604038
2018-03-26,0.0051895465470661595
2018-03-27,0.011395592777463603
2018-03-28,0.03065932095596402
2018-03-29,0.0024988205928415663
2018-04-02,-0.010944646942911307
2018-04-03,0.01414006589139949
2018-04-04,0.0064259358868545835
2018-04-05,0.0012647336771778317
2018-04-06,-0.0013839323447375484
2018-04-09,-0.003493602859208078
2018-04-10,0.00828173078783312
2018-04-11,-0.004556592727235298
2018-04-12,-0.004999042103939311
2018-04-13,0.008050961427038983
2018-04-16,-0.0031829698516051552
2018-04-17,0.005844105539980271
2018-04-18,-0.006109458353128483
2018-04-19,-0.020548251261445882
2018-04-20,-0.010274167900751419
2018-04-23,0.0008082430357574388
2018-04-24,0.005589984231808343
2018-04-25,-0.0006796165244024044
2018-04-26,-0.001298101834385279
2018-04-27,0.017019477633935853
2018-04-30,-0.008093406644299028
