Date,MLM
2015-10-07,0.002510528732002637
2015-10-08,0.020783650291301026
2015-10-09,0.012326549668678854
2015-10-12,-0.018477130121772545
2015-10-13,-0.042649101187431926
2015-10-14,-0.021661873355754646
2015-10-15,-0.016672279461640405
2015-10-16,0.014877473239249817
2015-10-19,-0.01980962159255606
2015-10-20,-0.0004041706327666539
2015-10-21,-0.016713842671445267
2015-10-22,0.04455083714570507
2015-10-23,0.0031499972559869693
2015-10-26,-0.028126983566297947
2015-10-27,-0.010499866142109182
2015-10-28,0.03972276908398231
2015-10-29,-0.007719139973120681
2015-10-30,0.02287690173200585
2015-11-02,0.0007735941438604677
2015-11-03,-0.08475579471427563
2015-11-04,0.026318198027276418
2015-11-05,0.06499791616903816
2015-11-06,-0.002253224343048088
2015-11-09,-0.018260272625037377
2015-11-10,0.00926673573317438
2015-11-11,0.014652452548635564
2015-11-12,-0.027661678378517185
2015-11-13,0.012739063236604231
2015-11-16,0.02652687599855641
2015-11-17,-0.003364943311838009
2015-11-18,0.014843257769774132
2015-11-19,0.008286299261752061
2015-11-20,0.0015565123667649061
2015-11-23,-0.005905554924434342
2015-11-24,0.006565967969376363
2015-11-25,-0.004473028862302386
2015-11-27,0.00719446856265038
2015-11-30,-0.022360651276193022
2015-12-01,0.012325586636572572
2015-12-02,-0.008660973558938578
2015-12-03,-0.027348387597838975
2015-12-04,0.010609411851226103
2015-12-07,-0.05126577076985128
2015-12-08,0.008485745641906517
2015-12-09,-0.027598472362448945
2015-12-10,-0.005607187003585978
2015-12-11,-0.010859975472422234
2015-12-14,0.0037299330158537813
2015-12-15,0.017389458910806566
2015-12-16,0.017711576286713715
2015-12-17,-0.03338513314605618
2015-12-18,-0.019826084835503854
2015-12-21,0.007790555900986096
2015-12-22,-0.00822663248512323
2015-12-23,0.022311125204053983
2015-12-24,-0.004406954859902057
2015-12-28,-0.017705271380710652
2015-12-29,0.006079591480020463
2015-12-30,-0.023958507981713173
2015-12-31,-0.005171761540810227
2016-01-04,-0.005637780367174772
2016-01-05,-0.019364998459702742
2016-01-06,-0.025153993187015722
2016-01-07,-0.0020796582279257736
2016-01-08,-0.026474008882049538
2016-01-11,-0.011099540070673597
2016-01-12,0.025895648332636023
2016-01-13,-0.039699822409514085
2016-01-14,0.005940766878828052
2016-01-15,0.008737155140355224
2016-01-19,-0.044109574949879216
2016-01-20,-0.018373995222192185
2016-01-21,0.011709515910851565
2016-01-22,0.04418353252515206
2016-01-25,-0.05048564716637172
2016-01-26,0.019342344610327133
2016-01-27,0.0030927452927904664
2016-01-28,-0.012833192380803493
2016-01-29,0.06010476685807631
2016-02-01,-0.014811348254904821
2016-02-02,-0.020449344789861934
2016-02-03,0.000990135303584827
2016-02-04,0.02555437880020861
2016-02-05,-0.010931690252121373
2016-02-08,-0.04225904680376147
2016-02-09,0.09359320611297095
2016-02-10,0.019398183303071193
2016-02-11,-0.015071001442917065
2016-02-12,0.02673874671960763
2016-02-16,0.019193109417843912
2016-02-17,0.025847854239202883
2016-02-18,-0.020517252223621996
2016-02-19,-0.0005875869362814701
2016-02-22,0.029930505496859938
2016-02-23,-0.01185280786670806
2016-02-24,0.03143281750294036
2016-02-25,0.00532452531956884
2016-02-26,-0.006289142625504507
2016-02-29,0.002953423801804078
2016-03-01,0.02902801968846802
2016-03-02,0.005451033155355667
2016-03-03,0.005895948817352892
2016-03-04,-0.0039074464582519175
2016-03-07,0.04592506209158076
2016-03-08,-0.01577872819568249
2016-03-09,0.0034822536019352146
2016-03-10,0.004321466680120345
2016-03-11,0.020796662847918146
2016-03-14,-0.01283713911300588
2016-03-15,-0.008733943702129654
2016-03-16,0.00535161127130479
2016-03-17,0.012140333232154132
2016-03-18,0.005900349833990681
2016-03-21,-0.004335683103220855
2016-03-22,-0.0019851916116844226
2016-03-23,-0.012833781086099227
2016-03-24,-0.0011049075609999015
2016-03-28,0.0014312864728933672
2016-03-29,0.002144499758795604
2016-03-30,0.003956036627506654
2016-03-31,0.030225932914540676
2016-04-01,0.015924113917831884
2016-04-04,-0.013205955337996955
2016-04-05,-0.0034390998202307177
2016-04-06,0.028111824107920125
2016-04-07,-0.011474140526509635
2016-04-08,0.026055581559937258
2016-04-11,-0.012516369318634202
2016-04-12,-0.0015237482370308308
2016-04-13,0.009093671412407689
2016-04-14,6.0718679363747086e-05
2016-04-15,0.0016933837396533313
2016-04-18,0.0163013610587881
2016-04-19,-0.004336801185174988
2016-04-20,0.012947663893681849
2016-04-21,-0.006244018444101385
2016-04-22,0.011202819313743673
2016-04-25,-0.006213448888923057
2016-04-26,0.004187807513285735
2016-04-27,0.013450854154105185
2016-04-28,-0.014315576936639318
2016-04-29,-0.0049390648055569475
2016-05-02,0.01719552973904581
2016-05-03,0.006099542068164432
2016-05-04,-0.021536888898555206
2016-05-05,0.032692068499729166
2016-05-06,0.0166285686157035
2016-05-09,0.024394399772002417
2016-05-10,0.03072704439816598
2016-05-11,-0.00601575524222997
2016-05-12,0.00026830480829587167
2016-05-13,-0.010815860128192356
2016-05-16,0.00985123204446725
2016-05-17,-0.0018221471016423019
2016-05-18,-0.002631186222644577
2016-05-19,-0.004307060774013549
2016-05-20,0.012111813040285302
2016-05-23,0.008601575144308926
2016-05-24,0.009693247829645868
2016-05-25,0.013272216528892766
2016-05-26,-0.007507313992602183
2016-05-27,0.0027709688916772723
2016-05-31,-0.014544383252396265
2016-06-01,-0.001640009098289763
2016-06-02,-0.004397629762074806
2016-06-03,-0.006226529723834084
2016-06-06,0.0021421068896896323
2016-06-07,-0.00037431850190150495
2016-06-08,0.014648008851413152
2016-06-09,-0.0030035695480653546
2016-06-10,-0.019499624869360632
2016-06-13,-0.014282575993666446
2016-06-14,-0.006670892792644212
2016-06-15,0.010953887053805289
2016-06-16,-0.0020144480004926635
2016-06-17,-0.003000665169885841
2016-06-20,0.007551562501257658
2016-06-21,-0.001629243478033171
2016-06-22,0.0004897040349016724
2016-06-23,0.021967156125084708
2016-06-24,-0.0001596477731874435
2016-06-27,-0.04618984020584982
2016-06-28,0.009094068877783634
2016-06-29,0.023994890805238533
2016-06-30,0.03666085455665313
2016-07-01,-0.014947832100867142
2016-07-05,-0.01247783973683858
2016-07-06,0.043636413911094296
2016-07-07,0.002205789013949966
2016-07-08,0.006910588762452097
2016-07-11,-0.000864012248883772
2016-07-12,0.007123558561068277
2016-07-13,-0.005355391346343552
2016-07-14,0.0011172897749431865
2016-07-15,0.00243582422031019
2016-07-18,0.012147458984851367
2016-07-19,-0.00865109084017246
2016-07-20,0.0005547428285948008
2016-07-21,-0.011444403961085259
2016-07-22,0.011066800124723164
2016-07-25,0.0022191896594334626
2016-07-26,0.01595471230290113
2016-07-27,-0.0016842566492027977
2016-07-28,0.02074223235776884
2016-07-29,-0.014827426894335582
2016-08-01,-0.03128547189664077
2016-08-02,0.011155818821550145
2016-08-03,0.008261998954375294
2016-08-04,-0.008344221745865799
2016-08-05,-0.0008061584909240249
2016-08-08,0.010690424043597657
2016-08-09,-0.0028936042108477222
2016-08-10,0.002001233679768344
2016-08-11,-0.008539101140633387
2016-08-12,-0.010476609896034828
2016-08-15,0.015270492279902514
2016-08-16,-0.013185690568649822
2016-08-17,-0.014936977671586416
2016-08-18,0.0020115019068134288
2016-08-19,-0.01044883944966013
2016-08-22,0.014720458941206216
2016-08-23,0.0003586452308352861
2016-08-24,0.0015374091732693884
2016-08-25,-0.021591113003466944
2016-08-26,-0.01542627121258644
2016-08-29,0.0070637497819106
2016-08-30,-0.0019028799450572231
2016-08-31,-0.03071544086514022
2016-09-01,0.002731970721655763
2016-09-02,0.00599344492783338
2016-09-06,-0.01993163726894942
2016-09-07,-0.0002764815826137301
2016-09-08,-0.005306975825148941
2016-09-09,-0.027453276903757318
2016-09-12,0.027942725207986685
2016-09-13,-0.007727273757373698
2016-09-14,-0.00627424842168578
2016-09-15,0.002537036718681218
2016-09-16,-0.021818669323246942
2016-09-19,0.00586380258940622
2016-09-20,-0.001200108743253936
2016-09-21,0.023746606321330743
2016-09-22,0.0168242632076121
2016-09-23,-0.003462780731876447
2016-09-26,0.010811219713329434
2016-09-27,0.0018007363655576647
2016-09-28,0.008279636780024191
2016-09-29,-0.01404633853084536
2016-09-30,-0.018575397991588583
2016-10-03,-0.012338964261906393
2016-10-04,-0.006783052030500114
2016-10-05,0.00034117180821979787
2016-10-06,0.015305002474414797
2016-10-07,-0.04667984006240189
2016-10-10,0.006642359149414467
2016-10-11,-0.012029061105527927
2016-10-12,0.004137475846732963
2016-10-13,0.012243029980987474
2016-10-14,0.008199119884451544
2016-10-17,0.021974905841650294
2016-10-18,0.005756396097920113
2016-10-19,-0.004881892371988217
2016-10-20,0.005413235272887507
2016-10-21,0.008020437409062886
2016-10-24,0.003394284562279193
2016-10-25,-0.012809636596729512
2016-10-26,-5.614833418976506e-05
2016-10-27,-0.006347408059268145
2016-10-28,0.025043781561696177
2016-10-31,0.022391581891901602
2016-11-01,0.040457252596398874
2016-11-02,-0.012598732483982689
2016-11-03,-0.010343728663908314
2016-11-04,0.02042653500309899
2016-11-07,0.030884539289470547
2016-11-08,0.018863019278934967
2016-11-09,0.11573675654325566
2016-11-10,0.0360710948598284
2016-11-11,-0.01618720672484808
2016-11-14,0.007660745841169492
2016-11-15,-0.010021410199200442
2016-11-16,-0.03634704867628524
2016-11-17,0.0009960566788000946
2016-11-18,-0.006332718049913533
2016-11-21,0.014339794302505426
2016-11-22,-0.006911629617096238
2016-11-23,0.013286661959145407
2016-11-25,0.004861065808314802
2016-11-28,-0.03990045242384499
2016-11-29,0.012042491826610213
2016-11-30,0.004347816047553632
2016-12-01,0.006607221205523706
2016-12-02,0.010638612957570626
2016-12-05,0.001298951434613116
2016-12-06,0.008007332488972008
2016-12-07,0.020059563668285874
2016-12-08,0.0037851006553826227
2016-12-09,0.0019072109461224507
2016-12-12,-0.03231531408161592
2016-12-13,-0.006661111375059869
2016-12-14,-0.0017551838277275467
2016-12-15,-0.001803248400548907
2016-12-16,-0.004606825470028997
2016-12-19,0.010390584787936863
2016-12-20,0.015088661949976823
2016-12-21,-0.002609902769457606
2016-12-22,-0.00576636872534364
2016-12-23,0.004282950810578168
2016-12-27,0.018124714013323606
2016-12-28,-0.013177208975903132
2016-12-29,-0.0058806347927975455
2016-12-30,-0.014721198288110249
2017-01-03,0.00812516677030417
2017-01-04,0.01356735236186335
2017-01-05,0.0007069157600441134
2017-01-06,-0.02948972265469152
2017-01-09,-0.002183496147936448
2017-01-10,0.00547068559075492
2017-01-11,0.006301830232964489
2017-01-12,-0.00914613981115664
2017-01-13,0.0034103702697236837
2017-01-17,-0.003670486799169148
2017-01-18,0.025015832125798276
2017-01-19,0.001774914778525316
2017-01-20,0.008814658666631559
2017-01-23,-0.0017124120971199197
2017-01-24,0.03140378767032881
2017-01-25,0.031983243722729204
2017-01-26,-0.001570351758793942
2017-01-27,-0.007615218447076022
2017-01-30,-0.01864205051627732
2017-01-31,-0.02426598176926853
2017-02-01,0.003919792057788696
2017-02-02,-0.008286285384283554
2017-02-03,0.010149143597480759
2017-02-06,-0.0014291784863281753
2017-02-07,-0.01717398169371598
2017-02-08,-0.0016326158336373853
2017-02-09,-0.0041103339074420875
2017-02-10,0.022190549584391706
2017-02-13,0.0046454745611492765
2017-02-14,-0.021522064253406192
2017-02-15,-0.019477728155719465
2017-02-16,-0.0021170911674674997
2017-02-17,-0.01796601059571823
2017-02-21,0.011169903533263303
2017-02-22,-0.004727625513463396
2017-02-23,-0.046862496421641975
2017-02-24,0.006564895640971624
2017-02-27,0.024803890173073162
2017-02-28,0.0032057379079415416
2017-03-01,0.029265826211551937
2017-03-02,-0.012756459085496274
2017-03-03,-0.006072631268844386
2017-03-06,-0.013826745522991235
2017-03-07,-0.02212593717692113
2017-03-08,0.0043821919518001184
2017-03-09,-0.012757625379964055
2017-03-10,0.022338329046570182
2017-03-13,0.009962060995830635
2017-03-14,-0.015167625147286534
2017-03-15,0.01110217725157625
2017-03-16,-0.017054735213501426
2017-03-17,0.0075107935756835165
2017-03-20,-0.0039634221348461285
2017-03-21,-0.009568439155576591
2017-03-22,0.016500019422755807
2017-03-23,0.004469927880720315
2017-03-24,-0.029275250632230243
2017-03-27,-0.0009650704386978681
2017-03-28,0.013910454562644503
2017-03-29,0.020721992534164402
2017-03-30,-0.01264770138178728
2017-03-31,0.031622323032739263
2017-04-03,-0.017502732336423743
2017-04-04,0.007368203831568998
2017-04-05,-0.004768342065053721
2017-04-06,0.01502476143613074
2017-04-07,0.014664712662006751
2017-04-10,-0.004968262460311568
2017-04-11,-0.003267980362181677
2017-04-12,-0.03096691655302708
2017-04-13,-0.01259474668475824
2017-04-17,0.0122794534744044
2017-04-18,-0.009215224948379341
2017-04-19,0.0020404766744686054
2017-04-20,0.029030314728236473
2017-04-21,0.007363251340505972
2017-04-24,0.017908560322112743
2017-04-25,0.003096798878456708
2017-04-26,-0.01051460634549728
2017-04-27,0.009947987752819465
2017-04-28,-0.014148315482779505
2017-05-01,0.012171620258786264
2017-05-02,0.07618765996049204
2017-05-03,-0.0036687932392883704
2017-05-04,-0.00824388550451327
2017-05-05,0.0023206211974697855
2017-05-08,-0.013723062594176438
2017-05-09,-0.0019209854171233776
2017-05-10,0.0018818903654715946
2017-05-11,-0.0022197738346256823
2017-05-12,-0.013774675167280814
2017-05-15,0.02017001743804725
2017-05-16,-0.009184078582100796
2017-05-17,-0.03544597618763967
2017-05-18,0.020064743489768277
2017-05-19,-0.003881641635355204
2017-05-22,0.014799209821160009
2017-05-23,-0.0030634287735638033
2017-05-24,-0.015796790838560115
2017-05-25,0.00932248476920794
2017-05-26,-0.007711585035294233
2017-05-30,-0.0027269452272289385
2017-05-31,-0.01155616240575863
2017-06-01,0.01722437120676812
2017-06-02,-0.0061850525383780885
2017-06-05,0.004987439253941739
2017-06-06,-0.008827937473761316
2017-06-07,0.008242164274949504
2017-06-08,0.02012928808744352
2017-06-09,0.01167530317667409
2017-06-12,-0.011540563597839726
2017-06-13,0.014949839689170963
2017-06-14,-0.01978104495763988
2017-06-15,-0.006495894319821005
2017-06-16,0.003966471646003722
2017-06-19,0.006078117334464617
2017-06-20,-0.011176594972613918
2017-06-21,-0.008946469852349592
2017-06-22,-0.003082525091570032
2017-06-23,0.008304333068881675
2017-06-26,0.01734777289330669
2017-06-27,-0.029883955909347892
2017-06-28,0.008921513724495123
2017-06-29,-0.02604457728619991
2017-06-30,0.005420541690885461
2017-07-03,0.003504050627452404
2017-07-05,0.01558028586845328
2017-07-06,-0.0037029356937654523
2017-07-07,0.008407197010053657
2017-07-10,-0.013865744294809135
2017-07-11,-0.017887488663804296
2017-07-12,0.01979902209293627
2017-07-13,-0.003332287378757126
2017-07-14,-0.00476943973664834
2017-07-17,0.002284200331624131
2017-07-18,-0.014210295711384657
2017-07-19,0.015185803660542785
2017-07-20,0.0037062656669186733
2017-07-21,-0.0004895066961284611
2017-07-24,0.010370990498803856
2017-07-25,0.004845908371031271
2017-07-26,-0.0024114826495372776
2017-07-27,-0.007910347682768104
2017-07-28,0.0033223302451999004
2017-07-31,-0.00030882637815377034
2017-08-01,-0.06386102100295743
2017-08-02,0.02009707104009051
2017-08-03,-0.02497325397598482
2017-08-04,0.017027834371190487
2017-08-07,-0.00191220522627078
2017-08-08,-0.0193446906031437
2017-08-09,0.00514579375552926
2017-08-10,-0.01971992140501866
2017-08-11,-0.009768583914843365
2017-08-14,0.0031742394320559697
2017-08-15,0.004624696669547568
2017-08-16,-0.006105269923172063
2017-08-17,-0.022914864270048296
2017-08-18,0.0006487887698620742
2017-08-21,-0.00792854189376535
2017-08-22,0.009399250883095123
2017-08-23,0.0128474679784214
2017-08-24,-0.016814327967761722
2017-08-25,-0.022202085452910247
2017-08-28,0.024598477827803444
2017-08-29,0.012328410806639267
2017-08-30,0.05413664163080267
2017-08-31,-0.006420941011979431
2017-09-01,-0.002028685078814374
2017-09-05,-0.017772584979990458
2017-09-06,0.006304161974111766
2017-09-07,-0.0012435087219717644
2017-09-08,0.015082854008355184
2017-09-11,-0.03650957145686651
2017-09-12,0.004357074972885622
2017-09-13,-0.009066538322173412
2017-09-14,-0.018938380596571158
2017-09-15,-0.0012034402179936787
2017-09-18,0.016064363704153983
2017-09-19,-0.016057493395652878
2017-09-20,0.01506413855403177
2017-09-21,-0.011624851306458073
2017-09-22,-0.0055555879501265615
2017-09-25,-0.012834114155630849
2017-09-26,0.0020903255250130925
2017-09-27,0.030730075463729634
2017-09-28,0.01189592473584633
2017-09-29,0.005999790514076508
2017-10-02,-0.006012732244754626
2017-10-03,0.006927503897860676
2017-10-04,-0.002131896296474034
2017-10-05,0.019129308430932968
2017-10-06,-0.018865524686276114
2017-10-09,-9.695298911405192e-05
2017-10-10,-0.003836457607163113
2017-10-11,-0.0068732178928467835
2017-10-12,0.011044013552309107
2017-10-13,-0.006845109061324628
2017-10-16,0.0047414533965770556
2017-10-17,-0.0100224515195102
2017-10-18,-0.0006388779921958632
2017-10-19,0.030243642605312537
2017-10-20,0.031789930388879784
2017-10-23,-0.013462133286782252
2017-10-24,0.015662306132362636
2017-10-25,-0.020130173377982064
2017-10-26,0.022098320294353435
2017-10-27,0.0009220657166328916
2017-10-30,0.0034083735960226402
2017-10-31,-0.004635890558609357
2017-11-01,0.0020750744303954516
2017-11-02,-0.038380160449692835
2017-11-03,0.013638934169769357
2017-11-06,0.003588319912115834
2017-11-07,-0.01190216200255445
2017-11-08,0.01504470176724726
2017-11-09,-0.0011724461196951363
2017-11-10,0.0014089211715366812
2017-11-13,-0.0036577983432084515
2017-11-14,-0.0014590168428940675
2017-11-15,-0.0281864107833657
2017-11-16,0.015520521725222336
2017-11-17,-0.007928177538502168
2017-11-20,0.004910569721279678
2017-11-21,-0.006227943732851626
2017-11-22,-0.0014943950823964602
2017-11-24,-0.005938326245855219
2017-11-27,-0.019815273094203167
2017-11-28,0.012535972892870895
2017-11-29,0.020356812154177284
2017-11-30,0.0015380225417811477
2017-12-01,-0.02754457166155555
2017-12-04,0.02857137165786483
2017-12-05,-0.012185740100601583
2017-12-06,-0.021320872082609688
2017-12-07,0.03493632890376097
2017-12-08,0.026612377423948175
2017-12-11,-0.025315630874100936
2017-12-12,-0.006852239479954947
2017-12-13,0.003667011628214034
2017-12-14,-0.02793147255997641
2017-12-15,0.011077906857516862
2017-12-18,0.0156037947384986
2017-12-19,-0.019072341088710032
2017-12-20,0.004762583926737118
2017-12-21,0.028586896039989984
2017-12-22,0.0028978429802677397
2017-12-26,0.030649062134690652
2017-12-27,0.002895792940303288
2017-12-28,-0.003391375993329282
2017-12-29,0.016462441428721553
2018-01-02,0.017915705390950665
2018-01-03,0.01111089023689149
2018-01-04,0.0021977589884900617
2018-01-05,-0.0029385317624243124
2018-01-08,0.012844893863294349
2018-01-09,-0.009728629669771394
2018-01-10,-0.006052289160960789
2018-01-11,0.013281418212167218
2018-01-12,0.004877271894689006
2018-01-16,-0.01980414727921964
2018-01-17,0.003757792833537943
2018-01-18,-0.001761627291297807
2018-01-19,0.001500061306233924
2018-01-22,-0.0011895727355221153
2018-01-23,0.02077543801021431
2018-01-24,0.0036297486164296178
2018-01-25,0.025316556897650555
2018-01-26,0.007642507431872891
2018-01-29,-0.012710504632422515
2018-01-30,-0.004516387675022382
2018-01-31,-0.032522085828707525
2018-02-01,-0.017925253732154478
2018-02-02,-0.030301680837398703
2018-02-05,-0.037691366463070586
2018-02-06,0.00650402862742494
2018-02-07,0.03986475112946519
2018-02-08,-0.04765810230384515
2018-02-09,0.02859625538360655
2018-02-12,-0.007556631047684892
2018-02-13,0.02655540687321234
2018-02-14,-0.012407592710400706
2018-02-15,0.03194242794791213
2018-02-16,-0.028483083755341698
2018-02-20,-0.00998825995475272
2018-02-21,-0.008314293226247105
2018-02-22,-0.0008948470318093094
2018-02-23,-0.002545891899504049
2018-02-26,-0.0018902720323458189
2018-02-27,-0.023581893402339515
2018-02-28,-0.011008583487657209
2018-03-01,0.0005882196912261328
2018-03-02,0.0034380612458717597
2018-03-05,0.005432825222895232
2018-03-06,0.015626458401735155
2018-03-07,-0.0023004750309492117
2018-03-08,-0.0054770388863026875
2018-03-09,0.010482573862174771
2018-03-12,0.002581730272270155
2018-03-13,0.0028607243050320363
2018-03-14,-0.017068959177294674
2018-03-15,-0.006191785177905196
2018-03-16,0.008517899988746302
2018-03-19,-0.013030915765226081
2018-03-20,-0.0014181035545716147
2018-03-21,0.012389240466379903
2018-03-22,-0.024330059653212888
2018-03-23,0.019681540476176318
2018-03-26,0.017551630021390485
2018-03-27,-0.018443301615123642
2018-03-28,-0.017718948428563586
2018-03-29,0.027305581731742024
2018-04-02,-0.028605829092985924
2018-04-03,-0.0001985911549804431
2018-04-04,0.01514914461196093
2018-04-05,0.017956848379965695
2018-04-06,-0.028022168056494157
2018-04-09,-0.012906673474204156
2018-04-10,0.02800479949438217
2018-04-11,-0.011598530781577021
2018-04-12,-0.0019722696989641353
2018-04-13,-0.031123420069141594
2018-04-16,0.01488851890184506
2018-04-17,0.014118352935995615
2018-04-18,0.008372397016116251
2018-04-19,-0.02638322920428393
2018-04-20,-0.0073170057474207795
2018-04-23,0.0010676988738627102
2018-04-24,-0.018432933896918247
2018-04-25,0.015209580588763538
2018-04-26,-0.0019365914299486198
2018-04-27,0.0023997907216648517
2018-04-30,-0.007945683758831978
2018-05-01,0.0018481335679161326
