Date,COF
2015-10-07,-0.0034570846391466237
2015-10-08,0.0012003357725629549
2015-10-09,-0.007994712109124169
2015-10-12,-0.0026858496255220965
2015-10-13,-0.004175151184738879
2015-10-14,-0.01866385925947822
2015-10-15,0.027012025715759336
2015-10-16,0.0020130456331375335
2015-10-19,-0.000401849178516378
2015-10-20,-0.000804021452392889
2015-10-21,-0.012067333919344114
2015-10-22,0.01710097331490279
2015-10-23,0.08246593406513103
2015-10-26,-0.018121317129631942
2015-10-27,-0.004017627138532709
2015-10-28,0.022816126682163818
2015-10-29,-0.01158497557310123
2015-10-30,-0.01620953789558477
2015-11-02,0.016730422985035798
2015-11-03,0.008227447139582234
2015-11-04,-0.004080436441260882
2015-11-05,-0.007485879275239471
2015-11-06,0.02350667906522208
2015-11-09,-0.011913465080019114
2015-11-10,-0.013299800478157042
2015-11-11,-0.00642478816104497
2015-11-12,-0.01889187169680695
2015-11-13,-0.005298380897049926
2015-11-16,0.012082585890489606
2015-11-17,-0.019640434457639744
2015-11-18,0.02514061517600963
2015-11-19,0.016477175112051823
2015-11-20,-0.0015079222695913996
2015-11-23,-0.008054473707520993
2015-11-24,-0.0024106131041440326
2015-11-25,0.005214498305802007
2015-11-27,-0.0005060364727741407
2015-11-30,-0.0062026600828691825
2015-12-01,0.016685846332241683
2015-12-02,-0.013154562151389215
2015-12-03,-0.01828125509831957
2015-12-04,0.026380785855521394
2015-12-07,-0.013103730553145954
2015-12-08,-0.018766804834922768
2015-12-09,-0.01873514618113359
2015-12-10,0.0025191052266360092
2015-12-11,-0.025525338136708542
2015-12-14,-0.005022155243991189
2015-12-15,0.02810000757556197
2015-12-16,0.013135101421501316
2015-12-17,-0.025929793128744882
2015-12-18,-0.025678938541357055
2015-12-21,0.0015176980916831173
2015-12-22,0.002618051964123902
2015-12-23,0.012642414841264937
2015-12-24,-0.0023064268076453676
2015-12-28,-0.005032899078712183
2015-12-29,0.00874932420423713
2015-12-30,-0.007860316184984728
2015-12-31,-0.014069284207914645
2016-01-04,-0.01995045666373596
2016-01-05,-0.01809391015915396
2016-01-06,-0.013101170088684166
2016-01-07,-0.05062006348391235
2016-01-08,-0.013060400681205953
2016-01-11,0.00825121287717745
2016-01-12,0.016059055442486425
2016-01-13,-0.03282654009649011
2016-01-14,0.015084912212201429
2016-01-15,-0.027089807275314848
2016-01-19,-0.010501306919378894
2016-01-20,-0.022993790752816712
2016-01-21,0.006912169624718745
2016-01-22,-0.0013073747619369858
2016-01-25,-0.039934636359940545
2016-01-26,0.0293214223812166
2016-01-27,0.048360302449590886
2016-01-28,-0.004897107231755626
2016-01-29,0.04175247275075589
2016-02-01,-0.00929562655673044
2016-02-02,-0.02768822131409998
2016-02-03,-0.0009491487726045467
2016-02-04,0.009184253063772685
2016-02-05,-0.0058056834975839244
2016-02-08,-0.03898358703498461
2016-02-09,0.02512749144432691
2016-02-10,-0.002883629354325401
2016-02-11,-0.02732873231261046
2016-02-12,0.03973398661532013
2016-02-16,0.026702968968457697
2016-02-17,0.015106748962865568
2016-02-18,0.01150658373453739
2016-02-19,-0.003033722213120593
2016-02-22,0.030883944721219025
2016-02-23,-0.030106387915948885
2016-02-24,-0.004716949720493191
2016-02-25,0.015441161001373604
2016-02-26,0.011743833426067107
2016-02-29,-0.021875386894842808
2016-03-01,0.03438302228019241
2016-03-02,0.01691423705533568
2016-03-03,0.007521174184393242
2016-03-04,-0.0010052165687929326
2016-03-07,-0.001005644537364958
2016-03-08,-0.01481578782728521
2016-03-09,0.003065979628646298
2016-03-10,0.007714747047321335
2016-03-11,0.026000263813862112
2016-03-14,-0.01548652667224959
2016-03-15,-0.008722846673442919
2016-03-16,0.0008656543500757952
2016-03-17,0.0017296812204923295
2016-03-18,0.015395483691960976
2016-03-21,0.003400772961067444
2016-03-22,-0.004942418102014123
2016-03-23,-0.0035479798836814957
2016-03-24,-0.006409527287000394
2016-03-28,-0.008027616760851508
2016-03-29,-0.0050579282614741095
2016-03-30,0.0043573597229711325
2016-03-31,0.0023139777829424
2016-04-01,0.021497554304363842
2016-04-04,-0.013700434549038243
2016-04-05,-0.01861661659604963
2016-04-06,-0.0037945201033194875
2016-04-07,-0.024754130061156343
2016-04-08,0.0013515116071833866
2016-04-11,0.007949919177107523
2016-04-12,0.016517673826397683
2016-04-13,0.037036782625592846
2016-04-14,0.008893323428226685
2016-04-15,-0.001819372542473996
2016-04-18,0.0044861415577701624
2016-04-19,0.01590859007954548
2016-04-20,0.03612625447679929
2016-04-21,-0.009280057020069732
2016-04-22,0.011106564881846026
2016-04-25,-0.007544095447478583
2016-04-26,0.01293518150004247
2016-04-27,-0.021721703789570168
2016-04-28,-0.012649660724297407
2016-04-29,-0.013357238106980529
2016-05-02,0.016439057465867046
2016-05-03,-0.02188089615772104
2016-05-04,-0.03181917631312514
2016-05-05,-0.008036318315698732
2016-05-06,0.003906192884282289
2016-05-09,0.0030262780258911715
2016-05-10,0.022126373502778796
2016-05-11,-0.011105004310769662
2016-05-12,-0.008434756754385542
2016-05-13,-0.009370947430513255
2016-05-16,0.008295384424131358
2016-05-17,-0.0064952889130176494
2016-05-18,0.031236809715505798
2016-05-19,-0.006340100075907018
2016-05-20,0.005671405156078446
2016-05-23,-0.003947671094788663
2016-05-24,0.01372988092460048
2016-05-25,0.023037838163557423
2016-05-26,-0.00969004018995323
2016-05-27,0.017503022410165103
2016-05-31,-0.00799172402478543
2016-06-01,-0.00027275924118175254
2016-06-02,0.002184936248950775
2016-06-03,-0.024257012045208137
2016-06-06,0.017458125498506005
2016-06-07,-0.006863797103546565
2016-06-08,-0.0034553691815123466
2016-06-09,-0.017059492189937853
2016-06-10,-0.011711562582984003
2016-06-13,-0.014848724594957896
2016-06-14,-0.06623189028639731
2016-06-15,0.0032593092060897444
2016-06-16,-0.006033417613146019
2016-06-17,-0.0009336805425849137
2016-06-20,0.0014018296749689352
2016-06-21,-0.0004666224331490998
2016-06-22,-0.004980583815668571
2016-06-23,0.026122481173270984
2016-06-24,-0.05670728513161216
2016-06-27,-0.06027769839270969
2016-06-28,0.02596696642299179
2016-06-29,0.03788130692768532
2016-06-30,0.025678211556926733
2016-07-01,-0.008660110647394137
2016-07-05,-0.033354441198657936
2016-07-06,0.0069012906970418175
2016-07-07,0.009954112005594151
2016-07-08,0.04556481983984484
2016-07-11,0.023952823121229594
2016-07-12,0.023996574645470448
2016-07-13,0.0013262115416505793
2016-07-14,0.01339444130355738
2016-07-15,-0.010167006446521243
2016-07-18,-0.00044025613058962243
2016-07-19,-0.0057251261140577325
2016-07-20,-0.0017720772449225652
2016-07-21,0.0056208098557859465
2016-07-22,-0.014119633991427016
2016-07-25,0.0046245016063310995
2016-07-26,0.005197727285899845
2016-07-27,0.0032502641063265614
2016-07-28,-0.006332219599037181
2016-07-29,-0.005927412843417024
2016-08-01,-0.0007454198079163143
2016-08-02,-0.010890471386343914
2016-08-03,0.0037706084303834597
2016-08-04,0.000755266083328543
2016-08-05,0.028701286182925223
2016-08-08,0.001027842032001125
2016-08-09,-0.00572114510032018
2016-08-10,-0.013720624495848321
2016-08-11,0.016305191421022158
2016-08-12,0.000883110323090408
2016-08-15,0.008970661555550707
2016-08-16,0.00014571523758921678
2016-08-17,-0.0048091369508076465
2016-08-18,-0.0011711844484257883
2016-08-19,0.005131182184130667
2016-08-22,0.0017498577557644168
2016-08-23,0.001601753761296898
2016-08-24,-0.002471196064859127
2016-08-25,0.0021858000199630467
2016-08-26,0.0056716187962535525
2016-08-29,0.006795697094429842
2016-08-30,0.010052886604976052
2016-08-31,0.018057756288354154
2016-09-01,-0.007263012606950725
2016-09-02,0.007878694194595637
2016-09-06,-0.009073013784365647
2016-09-07,0.010987065811527419
2016-09-08,0.0071065748259036
2016-09-09,-0.008716164956515726
2016-09-12,0.011862960903878506
2016-09-13,-0.017654985163474857
2016-09-14,-0.008845892803923006
2016-09-15,0.0056665747326722915
2016-09-16,-0.010987442698293215
2016-09-19,0.010966986180104943
2016-09-20,-0.005917076866274962
2016-09-21,0.01587281324053369
2016-09-22,0.006417751097785418
2016-09-23,-0.01192121523097367
2016-09-26,-0.006593769709960728
2016-09-27,0.013981012166790485
2016-09-28,-0.0006964547323987658
2016-09-29,-0.01937287197563009
2016-09-30,0.02089257621341889
2016-10-03,0.004176611089641735
2016-10-04,0.00873392087429714
2016-10-05,0.012919605886658525
2016-10-06,-0.008955424720147542
2016-10-07,0.00013687737887013718
2016-10-10,0.0038329577350957322
2016-10-11,-0.015955334307063973
2016-10-12,-0.0013855899265597937
2016-10-13,-0.01373867525420247
2016-10-14,0.006472457999327386
2016-10-17,0.0034954809853775526
2016-10-18,0.0029251910969128048
2016-10-19,0.022642436225370766
2016-10-20,0.012088834090120848
2016-10-21,0.005099860371011733
2016-10-24,0.006810445517388519
2016-10-25,-0.00013282966092242887
2016-10-26,0.0005304428535364281
2016-10-27,-0.008351996583507937
2016-10-28,-0.0022727601964359634
2016-10-31,-0.007905501567769924
2016-11-01,-0.010940210679609041
2016-11-02,-0.008466448080909794
2016-11-03,-0.003994117371422856
2016-11-04,0.010785317199978328
2016-11-07,0.023803339433875692
2016-11-08,-0.0267240245177226
2016-11-09,0.053285779151724944
2016-11-10,0.03840122121346923
2016-11-11,0.022213512884502462
2016-11-14,0.03420197597885877
2016-11-15,-0.019221735924243144
2016-11-16,-0.023493547941300985
2016-11-17,0.016703854770586446
2016-11-18,0.0055175073224935645
2016-11-21,0.014632437036135704
2016-11-22,-0.0074510172600363855
2016-11-23,0.024579432758695008
2016-11-25,-0.0005911548766032171
2016-11-28,-0.015726469838983848
2016-11-29,-0.0076885004936039225
2016-11-30,0.017433026754937186
2016-12-01,0.0305808290018732
2016-12-02,-0.00704300281894199
2016-12-05,0.008255780903022591
2016-12-06,0.013032147381940362
2016-12-07,0.01980867337150638
2016-12-08,0.01149806764858674
2016-12-09,-0.001766053249804278
2016-12-12,-0.011387475806431069
2016-12-13,0.0003355541935892159
2016-12-14,-0.005589768464956402
2016-12-15,0.01585158719285329
2016-12-16,-0.007636282219998014
2016-12-19,0.004126304869607411
2016-12-20,0.006441857058663292
2016-12-21,-0.0019865662822826646
2016-12-22,-0.013820962004858384
2016-12-23,0.0054935908272755185
2016-12-27,0.0008921839993756286
2016-12-28,-0.017491020896499343
2016-12-29,-0.012246217296084771
2016-12-30,0.0014922537409689518
2017-01-03,0.01868403977941524
2017-01-04,0.01609061002000134
2017-01-05,-0.02126206310472678
2017-01-06,0.0024893186602858997
2017-01-09,-0.013092705762790646
2017-01-10,0.017612151675630017
2017-01-11,0.0017980064635729764
2017-01-12,-0.014022920800058958
2017-01-13,0.010922740860478397
2017-01-17,-0.02791217784205602
2017-01-18,0.010536097378185616
2017-01-19,-0.006416002518558117
2017-01-20,0.007149538722611037
2017-01-23,-0.005381262187328595
2017-01-24,0.021411067855912957
2017-01-25,-0.0039444088254797505
2017-01-26,0.015048811921111627
2017-01-27,-0.006242702947413581
2017-01-30,-0.0038137025268254465
2017-01-31,-0.01598912779257955
2017-02-01,0.0013731922426512
2017-02-02,-0.013369909686165804
2017-02-03,0.01829983245279454
2017-02-06,-0.0034123863794677245
2017-02-07,0.005592432749242482
2017-02-08,-0.0064693120647077995
2017-02-09,0.01606617719695258
2017-02-10,-0.0015812036891894587
2017-02-13,0.007126935028427761
2017-02-14,0.012917076642081637
2017-02-15,0.00831646709632361
2017-02-16,-0.004618832700481024
2017-02-17,0.014362679507887943
2017-02-21,0.011327643386853214
2017-02-22,0.00043093763261770057
2017-02-23,0.005598065227753413
2017-02-24,-0.00856405646371805
2017-02-27,0.011337799736401255
2017-02-28,0.0021352044125233505
2017-03-01,0.02407863115079545
2017-03-02,-0.018622606464986702
2017-03-03,-0.004134594892532872
2017-03-06,-0.01000614282019352
2017-03-07,-0.001935900724519768
2017-03-08,-0.0045246901848969845
2017-03-09,-0.003138461614902166
2017-03-10,0.0008684157480007837
2017-03-13,-0.0043389816613931265
2017-03-14,-0.000435529345136243
2017-03-15,-0.019945311862491377
2017-03-16,0.0032247251379120545
2017-03-17,-0.021948528551799962
2017-03-20,-0.016434568430970797
2017-03-21,-0.036067937113201776
2017-03-22,0.0003585385096429583
2017-03-23,0.0011946648502443313
2017-03-24,0.00023900616431471455
2017-03-27,-0.019928330033736286
2017-03-28,0.024838504250295435
2017-03-29,0.006059388659113596
2017-03-30,0.02905026744725414
2017-03-31,-0.005508282028173661
2017-04-03,-0.009923795010319925
2017-04-04,-0.006293828047727934
2017-04-05,-0.013253490136821977
2017-04-06,0.0011886946501920015
2017-04-07,-0.008192223550976041
2017-04-10,-0.009217076400815816
2017-04-11,0.0038662820651489405
2017-04-12,-0.00806341928250165
2017-04-13,-0.01698635431393536
2017-04-17,0.024438342992230577
2017-04-18,-0.013252598221732748
2017-04-19,0.00012203059777093905
2017-04-20,0.02209756212184022
2017-04-21,-0.012542256770996407
2017-04-24,0.02431390499266728
2017-04-25,0.010627930474452985
2017-04-26,-0.029445882111655552
2017-04-27,-0.009029897484498894
2017-04-28,-0.023447791472880897
2017-05-01,0.014804818612248916
2017-05-02,0.010911048227813858
2017-05-03,0.0003633914292087148
2017-05-04,0.0
2017-05-05,-0.0026670776614184932
2017-05-08,-0.0018230859689989387
2017-05-09,0.002435364258545958
2017-05-10,-0.007895704922709634
2017-05-11,-0.013658459699354975
2017-05-12,-0.00948118395004982
2017-05-15,0.02204026352537114
2017-05-16,-0.005668614848157061
2017-05-17,-0.02751220045449354
2017-05-18,0.010195027570060411
2017-05-19,0.01261467368794622
2017-05-22,-0.007972759764833026
2017-05-23,0.008916283321869889
2017-05-24,-0.005227757670877353
2017-05-25,-0.00512990989760953
2017-05-26,0.0035211104193972886
2017-05-30,-0.018924444045113287
2017-05-31,-0.017373994989664965
2017-06-01,0.013000644989521026
2017-06-02,0.001540533751027695
2017-06-05,0.0037157759037911298
2017-06-06,-0.0007658423542451498
2017-06-07,0.008049079313872998
2017-06-08,0.006590574099390123
2017-06-09,0.008184748676399956
2017-06-12,0.0012484462999116097
2017-06-13,0.004989311904979532
2017-06-14,-0.005957603367444442
2017-06-15,0.01573255986535327
2017-06-16,-0.000492039617613127
2017-06-19,0.005165501675281847
2017-06-20,-0.006240038474987886
2017-06-21,-0.004186003142585215
2017-06-22,-0.0060584927959399515
2017-06-23,-0.010822231688980666
2017-06-26,0.013455570862437982
2017-06-27,0.009802560997825172
2017-06-28,0.01966106027889758
2017-06-29,-0.018197143360511148
2017-06-30,0.014115924677827962
2017-07-03,0.011377002332312536
2017-07-05,-0.01029170556915393
2017-07-06,-0.007134437244530889
2017-07-07,0.004749880669840945
2017-07-10,-0.005454451934552518
2017-07-11,-0.012309976173272563
2017-07-12,0.01431419858874472
2017-07-13,0.00474446578747445
2017-07-14,-0.001089616633232482
2017-07-17,-0.004000187001261146
2017-07-18,-0.007302131950951751
2017-07-19,-0.0023292702327213366
2017-07-20,-0.004546128304026453
2017-07-21,0.085544757528075
2017-07-24,-0.009324540753829824
2017-07-25,-0.00034418540954384014
2017-07-26,-0.015845848691493858
2017-07-27,-0.010616894079529926
2017-07-28,0.002004537249550742
2017-07-31,0.014239952205723938
2017-08-01,-0.001972337726364626
2017-08-02,-0.003488009234077216
2017-08-03,-0.008439392936093193
2017-08-04,-0.0021282191291410735
2017-08-07,0.008766819932000791
2017-08-08,0.004227624609199454
2017-08-09,-0.004326715548492954
2017-08-10,-0.024430683713630774
2017-08-11,-0.0031301137025830927
2017-08-14,0.01763303855693832
2017-08-15,-0.0013058855555233562
2017-08-16,-0.003921532358227564
2017-08-17,-0.021832210136222274
2017-08-18,-0.0056104835111788764
2017-08-21,-0.0013493982623319356
2017-08-22,0.0002459500405656012
2017-08-23,-0.0018420242230211548
2017-08-24,0.0017223594441848622
2017-08-25,0.0007369002081190068
2017-08-28,-0.011535231523401746
2017-08-29,-0.01005607540352138
2017-08-30,0.004389323629629072
2017-08-31,-0.005993290344896707
2017-09-01,0.008792872378952543
2017-09-05,-0.020545519877176344
2017-09-06,0.010297589428687193
2017-09-07,-0.015603265946224187
2017-09-08,-0.0002556438093677116
2017-09-11,0.010868590526975641
2017-09-12,0.006450310586486374
2017-09-13,0.0080431665065257
2017-09-14,-0.018825584924617833
2017-09-15,0.017026847413166513
2017-09-18,0.0026237227583230105
2017-09-19,0.008847515102909043
2017-09-20,0.010375196824794042
2017-09-21,-0.002689461199086196
2017-09-22,0.004412950743970523
2017-09-25,0.006590076455388116
2017-09-26,0.0038797496027376255
2017-09-27,0.013647357816524153
2017-09-28,0.0022638360935991475
2017-09-29,0.006419396407083999
2017-10-02,0.014882844826980657
2017-10-03,0.005237631233388829
2017-10-04,-0.0003473763417171094
2017-10-05,0.00868671737834692
2017-10-06,-0.000574040189641134
2017-10-09,0.002986783765656309
2017-10-10,0.0
2017-10-11,-0.00629995557556684
2017-10-12,-0.02489881658421156
2017-10-13,0.009102434669451487
2017-10-16,0.017455390862598952
2017-10-17,-0.008980761365579126
2017-10-18,0.006854495935064264
2017-10-19,0.00946240773388074
2017-10-20,0.02503431185855809
2017-10-23,0.0005573288549383104
2017-10-24,-0.002228853378328899
2017-10-25,0.014522058751703204
2017-10-26,0.018718189678579744
2017-10-27,0.0028103483654300376
2017-10-30,-0.003772414053757389
2017-10-31,-0.0027050418301340917
2017-11-01,-0.0030373862806295504
2017-11-02,0.0059846143628079496
2017-11-03,-0.009193849969958867
2017-11-06,0.007641639690473712
2017-11-07,-0.023618517932173178
2017-11-08,-0.01276066933256248
2017-11-09,-0.009666391166458843
2017-11-10,-0.006384459192766756
2017-11-13,-0.0022946510548222943
2017-11-14,-0.010925987310897667
2017-11-15,0.01895351111136301
2017-11-16,-0.0054776715991737834
2017-11-17,0.007802692571695191
2017-11-20,0.0050093853500132735
2017-11-21,-0.0036252722331818754
2017-11-22,-0.007845147441322697
2017-11-24,0.0013751748272676778
2017-11-27,-0.0058363423263579906
2017-11-28,0.033152760993167885
2017-11-29,0.013593497095698348
2017-11-30,0.01132227204073799
2017-12-01,0.007826034957191474
2017-12-04,0.0234038520161981
2017-12-05,-0.010327875484613669
2017-12-06,-0.00042556102495039383
2017-12-07,0.012783579686078461
2017-12-08,0.007573040495915562
2017-12-11,0.0018791210279167636
2017-12-12,0.0025006442317696553
2017-12-13,-0.015486511077123288
2017-12-14,-0.006968187049071761
2017-12-15,0.023920663701220368
2017-12-18,0.03114956278643488
2017-12-19,-0.005739430990087335
2017-12-20,-0.0015190906790726322
2017-12-21,0.009432761959285774
2017-12-22,0.009847302951601744
2017-12-26,-0.005770993746985753
2017-12-27,-0.001701438120315979
2017-12-28,0.0055136597930272035
2017-12-29,-0.007178331592921361
2018-01-02,0.0003012378375004676
2018-01-03,-0.001706471219913297
2018-01-04,0.01991143605857637
2018-01-05,9.853365950140969e-05
2018-01-08,-0.00621112841764615
2018-01-09,0.008829307566908362
2018-01-10,0.014258948727073006
2018-01-11,0.012410253917228609
2018-01-12,0.009672484696306105
2018-01-16,-0.009579823995318204
2018-01-17,-0.00028702501861122
2018-01-18,-0.009387987535384945
2018-01-19,0.009380235408284143
2018-01-22,0.010634083675941097
2018-01-23,0.0020854255392011023
2018-01-24,-0.004256706090798645
2018-01-25,-0.00950051976642352
2018-01-26,0.006138636346558313
2018-01-29,-0.00285985451528481
2018-01-30,-0.010803127457629902
2018-01-31,0.0047359413807683826
2018-02-01,0.0073103656974748965
2018-02-02,-0.03008045928091385
2018-02-05,-0.044993473642170434
2018-02-06,0.014845442684039867
2018-02-07,-0.0032507385811407774
2018-02-08,-0.06441078427423752
2018-02-09,0.006783223228675528
2018-02-12,0.0344490074555972
2018-02-13,0.0012608563115472649
2018-02-14,0.02171819955878318
2018-02-15,0.013247248144573565
2018-02-16,0.008715947442381022
2018-02-20,-0.010750484967424923
2018-02-21,-0.01086740188753732
2018-02-22,-0.007393265442408814
2018-02-23,0.024516910020835114
2018-02-26,0.017265518572441074
2018-02-27,-0.014888437582476488
2018-02-28,-0.01329962232740245
2018-03-01,-0.014500113415580773
2018-03-02,0.002176049997332896
2018-03-05,0.01219987015599644
2018-03-06,0.0014301029861831793
2018-03-07,-0.004181899962552471
2018-03-08,0.00532644966651552
2018-03-09,0.026897165527002942
2018-03-12,-0.0032739316769593296
2018-03-13,-0.016324903391095047
2018-03-14,-0.01639366835583833
2018-03-15,0.008745044437665772
2018-03-16,0.013360472617426344
2018-03-19,-0.007145408576042955
2018-03-20,0.0002025086650425667
2018-03-21,-0.004966035500442945
2018-03-22,-0.03595454377728524
2018-03-23,-0.023877304624564055
2018-03-26,0.029007646191144598
2018-03-27,-0.015252113925140032
2018-03-28,0.006943060295606429
2018-03-29,0.016442056868786414
2018-04-02,-0.021602791175340252
2018-04-03,0.018026846405710728
2018-04-04,0.009534264916711166
2018-04-05,0.012143546765176483
2018-04-06,-0.028712081009974466
2018-04-09,0.008234492672332783
2018-04-10,0.013822131637464707
2018-04-11,-0.015182774164827939
2018-04-12,0.016046124005394624
2018-04-13,-0.005057879743109783
2018-04-16,0.005290938686416169
2018-04-17,0.0059857910916603085
2018-04-18,-0.0034879689964634197
2018-04-19,0.012456010227691827
2018-04-20,-0.0037616731628951072
2018-04-23,-0.00489910414258421
2018-04-24,-0.0008206557779251167
2018-04-25,-0.047834098496233324
2018-04-26,-0.011858478255547866
2018-04-27,0.000654518022932038
2018-04-30,-0.011992939759944643
2018-05-01,-0.01048344227842235
