Date,STLD
2015-09-24,0.03290245887400922
2015-09-25,-0.018771513436886877
2015-09-28,-0.02466094809858299
2015-09-29,0.008388292841622125
2015-09-30,0.020795903685400186
2015-10-01,0.0011643641391401172
2015-10-02,0.034883620287500916
2015-10-05,0.02134845704490318
2015-10-06,-0.0005502554264540382
2015-10-07,0.041827146734128906
2015-10-08,0.007924342438101695
2015-10-09,0.0005238698369915973
2015-10-12,-0.0005235955410807236
2015-10-13,0.0020962780236879475
2015-10-14,0.001569180185352792
2015-10-15,0.011488456024670857
2015-10-16,-0.022199369741961905
2015-10-19,-0.04435125628554348
2015-10-20,-0.013811818178815494
2015-10-21,-0.008963240528407579
2015-10-22,0.043527362492098876
2015-10-23,0.014084302232362012
2015-10-26,-0.024038266158015853
2015-10-27,0.0016416717064646758
2015-10-28,0.01967212820730113
2015-10-29,-0.005358811722684154
2015-10-30,-0.004849009709640417
2015-11-02,0.04656136872515315
2015-11-03,-0.03724737961142632
2015-11-04,-0.009671900775951592
2015-11-05,-0.0027131922725220914
2015-11-06,-0.0016323569825369422
2015-11-09,-0.033787639932220004
2015-11-10,-0.035532791881770276
2015-11-11,0.0076020928411191235
2015-11-12,-0.010446553758445498
2015-11-13,0.011730352862104443
2015-11-16,0.008695760309740619
2015-11-17,-0.0074714238450548365
2015-11-18,0.04342790904110694
2015-11-19,-0.008324383467543384
2015-11-20,-0.011751492420120746
2015-11-23,-0.015854976192710923
2015-11-24,0.02474105818628436
2015-11-25,-0.024143717077243054
2015-11-27,0.006904440573047621
2015-11-30,-0.006285995233457409
2015-12-01,0.00747586014251489
2015-12-02,-0.016552721836473716
2015-12-03,-0.01741103631927754
2015-12-04,0.009450381619135806
2015-12-07,-0.023405455943577014
2015-12-08,-0.007788913347592796
2015-12-09,0.001811758471749414
2015-12-10,0.05907140052035098
2015-12-11,-0.02048939683337736
2015-12-14,0.00406731770086588
2015-12-15,-0.01967590417749865
2015-12-16,-0.007674241216950928
2015-12-17,0.011898110711897836
2015-12-18,-0.005291277296780361
2015-12-21,0.021276517620911983
2015-12-22,0.03530103455029088
2015-12-23,0.012855981879424494
2015-12-24,0.0022077928463060115
2015-12-28,-0.00991195512551557
2015-12-29,0.013899886058278188
2015-12-30,-0.007739323434209688
2015-12-31,-0.004456760756502365
2016-01-04,-0.006155202894195133
2016-01-05,0.0022518260841772886
2016-01-06,-0.016853854752779895
2016-01-07,-0.018285783489798813
2016-01-08,-0.036670817583456805
2016-01-11,-0.01752243017395283
2016-01-12,0.03013567607145684
2016-01-13,-0.020298453440253605
2016-01-14,0.01767190923052553
2016-01-15,-0.04491034897797419
2016-01-19,0.020690180259468782
2016-01-20,-0.0245701613265088
2016-01-21,-0.0012594640179978134
2016-01-22,0.02143730181460546
2016-01-25,-0.014814602064273319
2016-01-26,0.06077702213450675
2016-01-27,-0.013585547463600856
2016-01-28,0.043113706555369724
2016-01-29,0.05338696135099452
2016-02-01,-0.02070817959052862
2016-02-02,-0.023928855111473912
2016-02-03,0.06157324264602515
2016-02-04,0.012352803813341584
2016-02-05,-0.036605049492400954
2016-02-08,-0.020925286279558697
2016-02-09,-0.024746812955059094
2016-02-10,0.020184705419877158
2016-02-11,-0.0028269568005993007
2016-02-12,0.03911603394711771
2016-02-16,0.013093290416066772
2016-02-17,0.005384795015107358
2016-02-18,-0.041778125738106464
2016-02-19,-0.0016768740986151665
2016-02-22,0.02799540993083438
2016-02-23,-0.04629615609211912
2016-02-24,0.013135476768381782
2016-02-25,0.02423870343810841
2016-02-26,-0.003301939154642608
2016-02-29,0.004417449100581061
2016-03-01,0.061571975189469885
2016-03-02,0.062144409586182725
2016-03-03,-0.0195027368123033
2016-03-04,-0.016907256901134815
2016-03-07,0.04552360441133918
2016-03-08,-0.016932720111011212
2016-03-09,0.0024604942466726065
2016-03-10,0.03927345114702452
2016-03-11,0.0014172854538401225
2016-03-14,0.005188700105687838
2016-03-15,-0.018301151641326285
2016-03-16,0.03585065586991232
2016-03-17,0.017997333895311662
2016-03-18,-0.007706315088670479
2016-03-21,0.009136725566326609
2016-03-22,0.003168426652107703
2016-03-23,-0.011281494171228035
2016-03-24,0.02327744032251866
2016-03-28,-0.0040144865186594325
2016-03-29,0.017575619295279177
2016-03-30,0.011071752252560296
2016-03-31,-0.014016965854119934
2016-04-01,0.02176807924882307
2016-04-04,-0.023912786072822212
2016-04-05,0.004899661462020699
2016-04-06,0.011081877202897328
2016-04-07,-0.019289933499868295
2016-04-08,0.016092872967282457
2016-04-11,0.010998688973442805
2016-04-12,0.01392486958670247
2016-04-13,0.015879873124530652
2016-04-14,0.0033799575918167513
2016-04-15,0.018947560233446348
2016-04-18,-0.004545537917631237
2016-04-19,0.019095193923072573
2016-04-20,-0.0028516156942637316
2016-04-21,0.006535957588284624
2016-04-22,-0.0016230741299866347
2016-04-25,-0.01707332040769971
2016-04-26,0.0148883336730663
2016-04-27,0.021597344717565248
2016-04-28,-0.01675296495720746
2016-04-29,0.022718128528605552
2016-05-02,0.003966260512639819
2016-05-03,-0.02607631489312956
2016-05-04,0.004462556522871086
2016-05-05,0.003634706743553817
2016-05-06,0.003621636526831118
2016-05-09,-0.05573373296488471
2016-05-10,0.023354702732046873
2016-05-11,0.005809052287130356
2016-05-12,-0.014439089039173458
2016-05-13,0.0058605039234052025
2016-05-16,0.01831029926554084
2016-05-17,-0.02574571050476271
2016-05-18,-0.028943201635976634
2016-05-19,0.023758241490475784
2016-05-20,-0.010970418284264594
2016-05-23,0.02303783223469913
2016-05-24,0.010008013351987533
2016-05-25,0.015689689436298337
2016-05-26,0.005691075476810026
2016-05-27,-0.003637925364920913
2016-05-31,0.0016225090968364775
2016-06-01,-0.0008098467780008889
2016-06-02,0.01013377284864081
2016-06-03,0.014044805185648546
2016-06-06,0.008706136424619926
2016-06-07,0.0015690407401882656
2016-06-08,0.04504522941607658
2016-06-09,-0.01799111414273069
2016-06-10,-0.012213580955651615
2016-06-13,-0.01043285200948818
2016-06-14,-0.014057095163088618
2016-06-15,0.02376270711580175
2016-06-16,0.0034813546258767314
2016-06-17,-0.01696226565425729
2016-06-20,0.029019863612243846
2016-06-21,-0.026677091094717387
2016-06-22,-0.012920694700171653
2016-06-23,0.013883333195778391
2016-06-24,-0.05672955549340797
2016-06-27,-0.037743331880641495
2016-06-28,0.01777945098364353
2016-06-29,0.006391406065275884
2016-06-30,0.037256171444776554
2016-07-01,0.015510575878654898
2016-07-05,-0.0012059304773737178
2016-07-06,0.027364129256287173
2016-07-07,0.012142366602191368
2016-07-08,0.030960079124283002
2016-07-11,0.010134955335620921
2016-07-12,0.02155346288962101
2016-07-13,-0.0010915188118979513
2016-07-14,0.009832562753298246
2016-07-15,0.00432762501275108
2016-07-18,0.004668141331883646
2016-07-19,-0.040386272121704425
2016-07-20,-0.01452523404461814
2016-07-21,-0.01398361029166617
2016-07-22,0.0107324459486966
2016-07-25,-0.000378973250013237
2016-07-26,0.02883119271893264
2016-07-27,-0.014011963434732877
2016-07-28,0.0011223916489455643
2016-07-29,0.0018674968254872581
2016-08-01,-0.01454139651246722
2016-08-02,-0.001891868910873007
2016-08-03,0.007581732344700276
2016-08-04,-0.01580184130328577
2016-08-05,0.010321449154194307
2016-08-08,0.003405364039571257
2016-08-09,-0.014328713696239337
2016-08-10,-0.013389559844207644
2016-08-11,-0.0050410131958056326
2016-08-12,-0.01441930973365424
2016-08-15,0.023724791006878743
2016-08-16,-0.013132326024638319
2016-08-17,-0.006262133625880462
2016-08-18,0.012209227291658964
2016-08-19,-0.03540835264560116
2016-08-22,0.010488075997417967
2016-08-23,0.010379034506242002
2016-08-24,-0.024891215610623463
2016-08-25,-0.006888085372036223
2016-08-26,0.004896072257450035
2016-08-29,0.010556206971703563
2016-08-30,-0.007232030133843548
2016-08-31,-0.003642217208792764
2016-09-01,0.003655531448341298
2016-09-02,-0.015783003234343895
2016-09-06,0.02672677212522756
2016-09-07,0.0
2016-09-08,-0.006007185763640566
2016-09-09,-0.03303787566743688
2016-09-12,0.005416799114545956
2016-09-13,-0.032324931065662255
2016-09-14,-0.004710725087346934
2016-09-15,0.01807225401376855
2016-09-16,-0.0071850348485844595
2016-09-19,0.03448273163470761
2016-09-20,-0.0037037639440797854
2016-09-21,0.026435324828766316
2016-09-22,-0.005231514997733999
2016-09-23,0.004854294025149697
2016-09-26,0.00281815404064778
2016-09-27,0.01967081034174356
2016-09-28,0.012272545020561632
2016-09-29,-0.01838108859986598
2016-09-30,-0.0043826246055369555
2016-10-03,-0.01760675175740145
2016-10-04,-0.026476585615501813
2016-10-05,0.017991602994313682
2016-10-06,-0.004110398993862341
2016-10-07,-0.0008251521542280704
2016-10-10,0.011565445967130605
2016-10-11,-0.014700088740252304
2016-10-12,0.005387752442577165
2016-10-13,-0.022259086829494734
2016-10-14,0.000421591293253476
2016-10-17,0.00674261806298615
2016-10-18,0.014231719132938414
2016-10-19,0.04168409508612414
2016-10-20,0.05190167557502967
2016-10-21,-0.007533065613414602
2016-10-24,-0.012144129286683625
2016-10-25,0.005762489527515013
2016-10-26,0.015279061531829008
2016-10-27,0.0105339576404615
2016-10-28,-0.0011167486432431817
2016-10-31,0.02348117708765063
2016-11-01,-0.016387210662297536
2016-11-02,-0.012958263222658917
2016-11-03,0.025881412268844883
2016-11-04,0.007312468687824758
2016-11-07,0.032305120272932975
2016-11-08,0.0024611162277787813
2016-11-09,0.09961425303958582
2016-11-10,0.031897803866032026
2016-11-11,-0.002163652641812175
2016-11-14,0.027261216839728153
2016-11-15,0.005730016476226618
2016-11-16,0.0
2016-11-17,0.0008994261241970225
2016-11-18,-0.0002995849352044333
2016-11-21,0.017381064886149655
2016-11-22,0.039469566696487934
2016-11-23,0.012751802974082516
2016-11-25,0.0011192101384172037
2016-11-28,-0.008384883412354993
2016-11-29,-0.007045939338992779
2016-11-30,0.007095936879801146
2016-12-01,0.014938081861301855
2016-12-02,0.018606021621871305
2016-12-05,0.039531150112918745
2016-12-06,0.019144884863451894
2016-12-07,0.004374506391984889
2016-12-08,-0.006661405710475576
2016-12-09,-0.04281646536212946
2016-12-12,-0.003502964418662824
2016-12-13,-0.014873239255582926
2016-12-14,0.012078384416658539
2016-12-15,0.013560794650629093
2016-12-16,-0.018463909251431376
2016-12-19,0.001636041559442969
2016-12-20,0.02286281619861974
2016-12-21,-0.00824912873499517
2016-12-22,-0.009927456504069676
2016-12-23,0.0018971705565866692
2016-12-27,0.002705120424620455
2016-12-28,-0.014081162519038681
2016-12-29,-0.004119380370960601
2016-12-30,-0.018753649394436023
2017-01-03,0.017706506754761486
2017-01-04,0.04335816169331386
2017-01-05,0.005558615721798388
2017-01-06,-0.03211370820420245
2017-01-09,-0.018221301595486072
2017-01-10,0.028532035468459505
2017-01-11,-0.0016159955353494126
2017-01-12,-0.0358781914617583
2017-01-13,0.0025182039975191195
2017-01-17,-0.0061401335076837205
2017-01-18,0.04661603817058202
2017-01-19,-0.03971017672654387
2017-01-20,0.0002799467128016264
2017-01-23,-0.008380598082701418
2017-01-24,0.021126801660413808
2017-01-25,-0.06593087956385846
2017-01-26,0.05345519277363442
2017-01-27,0.015699506310131506
2017-01-30,-0.029533210700084078
2017-01-31,-0.038395640853158164
2017-02-01,-0.01005653708914922
2017-02-02,0.01882254433730335
2017-02-03,-0.006744729615963174
2017-02-06,0.0017714016697985002
2017-02-07,-0.007957547579355073
2017-02-08,0.02525248152887616
2017-02-09,0.057084808073355475
2017-02-10,0.0024674970497249316
2017-02-13,0.03117278092297493
2017-02-14,0.0026519221077343502
2017-02-15,-0.007405405265454523
2017-02-16,-0.003996384867373637
2017-02-17,-0.005885828771416635
2017-02-21,0.011571789271420663
2017-02-22,-0.005853190038536127
2017-02-23,-0.04950464408355748
2017-02-24,0.001970164307049993
2017-02-27,0.031188785306663247
2017-02-28,-0.0027243462000245966
2017-03-01,0.028688133788096426
2017-03-02,-0.03904363419296919
2017-03-03,-0.0005528512867792879
2017-03-06,-0.013827416495691192
2017-03-07,-0.04374662357267545
2017-03-08,0.011730405761320783
2017-03-09,-0.013043632615983958
2017-03-10,-0.002055755111406765
2017-03-13,0.01236040866416488
2017-03-14,0.007267431664117696
2017-03-15,0.02886044857909309
2017-03-16,-0.006171324221254992
2017-03-17,0.025684001443706306
2017-03-20,0.0019261471118818818
2017-03-21,-0.06756360304034559
2017-03-22,0.025036973705165888
2017-03-23,-0.008333642985028367
2017-03-24,-0.017965638524497396
2017-03-27,-0.004721128932902552
2017-03-28,0.028164705834709647
2017-03-29,-0.005358400207755687
2017-03-30,0.0061152407671454245
2017-03-31,0.006078334287132003
2017-04-03,0.007767571791243322
2017-04-04,0.007993284722102256
2017-04-05,-0.03426824130256123
2017-04-06,0.011437244400531066
2017-04-07,0.021745334537972116
2017-04-10,-0.013905035232400609
2017-04-11,0.012374327818921227
2017-04-12,-0.03808976516336515
2017-04-13,-0.02748221155391717
2017-04-17,-0.00516559047902776
2017-04-18,-0.0021381458031715095
2017-04-19,0.0009182224916366444
2017-04-20,0.06758428707205821
2017-04-21,0.013176394026365612
2017-04-24,0.03505832010667609
2017-04-25,-0.007375179484182537
2017-04-26,0.0068794627151220755
2017-04-27,-0.008472160048987876
2017-04-28,-0.0038588475532510547
2017-05-01,0.018261983770330836
2017-05-02,0.004891279277696947
2017-05-03,-0.035153964877598254
2017-05-04,0.005325196920616726
2017-05-05,-0.0013942239222439756
2017-05-08,-0.003908214412711164
2017-05-09,-0.018217300861874675
2017-05-10,-0.01455904235603045
2017-05-11,-0.011587364856041282
2017-05-12,0.0005858680262524896
2017-05-15,0.0120094361135481
2017-05-16,0.015629308985360302
2017-05-17,-0.034197496719858944
2017-05-18,-0.0008852344406689028
2017-05-19,0.010632225300042819
2017-05-22,-0.007305591975154457
2017-05-23,0.03856294763358048
2017-05-24,-0.008219434165895767
2017-05-25,-0.01571906200705475
2017-05-26,-0.021195957428956413
2017-05-30,0.016908720541767508
2017-05-31,-0.008459733473602737
2017-06-01,0.010003183255356651
2017-06-02,0.0008735581372349976
2017-06-05,0.0034923700954547776
2017-06-06,-0.008410729892232016
2017-06-07,-0.007312202710582083
2017-06-08,0.05215089521581073
2017-06-09,0.00896133872484417
2017-06-12,-0.002775687279192418
2017-06-13,-0.006679472495076388
2017-06-14,-0.029700125869140725
2017-06-15,-0.051400788370907335
2017-06-16,0.010046000386636722
2017-06-19,-0.009644507605447772
2017-06-20,0.0015215908856560656
2017-06-21,0.010331318692443414
2017-06-22,0.007819111809099999
2017-06-23,-0.00238721465832048
2017-06-26,0.0017953054805732727
2017-06-27,-0.008659627572400352
2017-06-28,0.05734580309990189
2017-06-29,0.012020766628772384
2017-06-30,0.012726220203763017
2017-07-03,0.013404253549937462
2017-07-05,0.005235794436652119
2017-07-06,0.010416676328800056
2017-07-07,-0.025502347668387437
2017-07-10,0.01197120540094998
2017-07-11,-0.009078275042721295
2017-07-12,-0.0008328814246524319
2017-07-13,0.022505916952067606
2017-07-14,-0.0065212128835607786
2017-07-17,0.0035555972937599822
2017-07-18,-0.005178712907020766
2017-07-19,0.02712333570886516
2017-07-20,0.005334705569778553
2017-07-21,-0.004775685928398388
2017-07-24,0.0002664186347265396
2017-07-25,0.015192158724455673
2017-07-26,-0.045944353943760285
2017-07-27,0.004953597002080201
2017-07-28,-0.03751369053615883
2017-07-31,0.007396711160912783
2017-08-01,-0.015532287480368945
2017-08-02,-0.0014341982677670284
2017-08-03,0.0028729699236669237
2017-08-04,0.010311912394139311
2017-08-07,0.01616106546703211
2017-08-08,0.005022576638400222
2017-08-09,-0.014158858964347432
2017-08-10,-0.0011264579250940265
2017-08-11,-0.02621949133171786
2017-08-14,0.025767174480680444
2017-08-15,0.0022581943829937945
2017-08-16,0.01717816572348374
2017-08-17,-0.04346635659507314
2017-08-18,-0.007525033605792486
2017-08-21,-0.01633143778913404
2017-08-22,0.006522469132367759
2017-08-23,0.013844001919223192
2017-08-24,-0.008716106478953711
2017-08-25,0.01553354974483967
2017-08-28,-0.004906268788478219
2017-08-29,0.0008698847167221135
2017-08-30,0.009273124470521754
2017-08-31,-0.010910598686873274
2017-09-01,0.009288947857188923
2017-09-05,-0.01668113681799488
2017-09-06,-0.0008772632448209583
2017-09-07,-0.004683637842874511
2017-09-08,0.006176085651770524
2017-09-11,-0.023677139578183848
2017-09-12,-0.004191604148202854
2017-09-13,0.01743852484728503
2017-09-14,-0.013297910990130224
2017-09-15,-0.001497541312270756
2017-09-18,0.0137970824177307
2017-09-19,0.0008876524342833481
2017-09-20,0.007389854342058744
2017-09-21,-0.02200686878970104
2017-09-22,-0.003000474382499063
2017-09-25,-0.002708431696736069
2017-09-26,0.002715787220926691
2017-09-27,0.02618137063058601
2017-09-28,0.018706652022904446
2017-09-29,-0.0031810929332929394
2017-10-02,0.00986369882093463
2017-10-03,0.0014360515182594291
2017-10-04,0.022375522375522428
2017-10-05,0.0075758229698206225
2017-10-06,0.0072403989548370795
2017-10-09,-0.01824721763627224
2017-10-10,0.003379253243022573
2017-10-11,0.009823281396868166
2017-10-12,0.007225937782589842
2017-10-13,0.01876370765633495
2017-10-16,-0.020313785836148956
2017-10-17,0.0
2017-10-18,0.007464626928830764
2017-10-19,0.03677261461816261
2017-10-20,0.029645403273846238
2017-10-23,-0.0017992385101694985
2017-10-24,0.01854205794265873
2017-10-25,-0.020733076922203386
2017-10-26,0.00413087772831533
2017-10-27,-0.005656633500453978
2017-10-30,-0.024049990755185213
2017-10-31,-0.014043235660506581
2017-11-01,0.020693352690057454
2017-11-02,-0.012638300327933338
2017-11-03,0.00026671556252377826
2017-11-06,0.002665905646420663
2017-11-07,-0.005849386536272649
2017-11-08,0.010163025574976725
2017-11-09,-0.015356005116389349
2017-11-10,0.001075453142794558
2017-11-13,0.003223194940263019
2017-11-14,-0.021419029089789765
2017-11-15,0.012859182183267315
2017-11-16,-0.0018909737817400796
2017-11-17,-0.002706370143338188
2017-11-20,0.013026036594803836
2017-11-21,0.004553789560073129
2017-11-22,0.005866664494937002
2017-11-24,-0.006097488374396831
2017-11-27,-0.003467568047077152
2017-11-28,-0.005353218215079059
2017-11-29,0.01910637959206385
2017-11-30,0.01663594479336883
2017-12-01,-0.004675248259555453
2017-12-04,0.03836092983592576
2017-12-05,-0.026639666224510195
2017-12-06,0.012393212989809
2017-12-07,0.013517493054493679
2017-12-08,0.024156694048773852
2017-12-11,0.0
2017-12-12,-0.0014744716779944156
2017-12-13,0.013287851396202477
2017-12-14,-0.03254035534758182
2017-12-15,0.00025138824366521817
2017-12-18,0.025846585095341768
2017-12-19,0.012720401542158477
2017-12-20,0.046135035319673445
2017-12-21,0.0034633124585401465
2017-12-22,-0.004601846877164695
2017-12-26,0.009708960619320361
2017-12-27,-0.011218357854994254
2017-12-28,0.018241387227649453
2017-12-29,-0.015746314696107655
2018-01-02,0.04011120702893178
2018-01-03,0.01671869437048379
2018-01-04,0.007454624250262221
2018-01-05,-0.007617324473090825
2018-01-08,0.008114270057211881
2018-01-09,-0.01870769838215769
2018-01-10,0.02083780160458959
2018-01-11,0.023235668710581026
2018-01-12,-0.0023348709196742146
2018-01-16,-0.011274066733587773
2018-01-17,0.006454646004918629
2018-01-18,-0.011116263020861994
2018-01-19,0.003458830533168644
2018-01-22,0.003231542772704321
2018-01-23,-0.004509164149430367
2018-01-24,0.012942027054941851
2018-01-25,-0.012989941141071326
2018-01-26,0.02459579227340547
2018-01-29,-0.0035797576198122183
2018-01-30,-0.011411662859595162
2018-01-31,-0.02949965241349961
2018-02-01,0.0035241511746808563
2018-02-02,-0.03094837180753629
2018-02-05,-0.020838027575842966
2018-02-06,0.024520132812641426
2018-02-07,0.0015804637623464401
2018-02-08,-0.03561771083001597
2018-02-09,0.018466017857523997
2018-02-12,0.026394802816746665
2018-02-13,0.0031306344665793517
2018-02-14,0.04302273627116526
2018-02-15,0.007480383754503661
2018-02-16,0.04794208445826631
2018-02-20,-0.010930991812649338
2018-02-21,-0.014735976153092523
2018-02-22,-0.00290841085423732
2018-02-23,-0.011041629724185764
2018-02-26,0.011586111975263158
2018-02-27,-0.010620466587056399
2018-02-28,-0.026520542567242122
2018-03-01,0.03999988776089669
2018-03-02,0.004781791957393811
2018-03-05,-0.021105053223749337
2018-03-06,-0.007186661755555712
2018-03-07,0.007664466234608813
2018-03-08,-0.0281002589251651
2018-03-09,0.007390836751639096
2018-03-12,0.013811049476943227
2018-03-13,0.005534566249099981
2018-03-14,-0.003598607315854596
2018-03-15,-0.013596755678997319
2018-03-16,0.011199480150121843
2018-03-19,-0.026837246643735768
2018-03-20,-0.005690436122139042
2018-03-21,0.02135179645776497
2018-03-22,-0.07500029656851426
2018-03-23,-0.013746394909117998
2018-03-26,0.028584824576519452
2018-03-27,-0.011713144060787495
2018-03-28,-0.003314844500575842
2018-03-29,0.035597673540171515
2018-04-02,-0.031208034486483127
2018-04-03,0.02847838427170979
2018-04-04,0.008624413787412744
2018-04-05,0.02475238590802853
2018-04-06,-0.04523496794613091
2018-04-09,0.004599986166225589
2018-04-10,0.03365391235783943
2018-04-11,-0.026356719193529998
2018-04-12,0.025705374715019325
2018-04-13,-0.01131068245613498
2018-04-16,0.009421310876074118
2018-04-17,0.029777482504742547
2018-04-18,0.020716631657565987
2018-04-19,-0.0031713167600704306
2018-04-20,-0.009968033800938692
2018-04-23,-0.020351644592477514
2018-04-24,0.0002190239230048796
2018-04-25,0.01333600624276321
2018-04-26,0.015965780225733806
2018-04-27,-0.03227894427495448
2018-04-30,-0.01667756994679892
2018-05-01,-0.015398269544091403
2018-05-02,0.013145741877954364
2018-05-03,0.00044744383877115546
2018-05-04,0.03264779541922391
2018-05-07,0.004764142205481603
2018-05-08,0.0021548671661368868
2018-05-09,0.009032399626696108
2018-05-10,0.018328604825821992
