Date,NDSN
2015-10-26,-0.004294476002504433
2015-10-27,-0.007908135755063994
2015-10-28,0.028115677379352944
2015-10-29,-0.005497336080571014
2015-10-30,0.009780427590772911
2015-11-02,0.010808427299703327
2015-11-03,0.01208128969484834
2015-11-04,0.0012353018570947505
2015-11-05,0.0017816599230113805
2015-11-06,0.001641417296165848
2015-11-09,-0.014477042687060293
2015-11-10,0.009008297476891691
2015-11-11,-0.012087090975689052
2015-11-12,-0.03169740281541522
2015-11-13,0.0007176799107535548
2015-11-16,0.005165554887705648
2015-11-17,-0.014415934826468968
2015-11-18,0.0046337212299720765
2015-11-19,0.01758711706680005
2015-11-20,0.004249575473687095
2015-11-23,0.00028275429039825717
2015-11-24,0.011846029343399511
2015-11-25,0.00627106948887568
2015-11-27,0.004986574382209064
2015-11-30,-0.0004133500289298375
2015-12-01,0.009237827362986062
2015-12-02,-0.008197143608328017
2015-12-03,-0.020110099949509852
2015-12-04,0.013212969708337186
2015-12-07,-0.0009707500971336547
2015-12-08,-0.02805158394238838
2015-12-09,-0.012001985702363105
2015-12-10,-0.010990202229087753
2015-12-11,-0.07091707438723527
2015-12-14,0.003147698356198214
2015-12-15,-0.002196528072809456
2015-12-16,0.01996888908093153
2015-12-17,-0.010020047133150412
2015-12-18,-0.0053144914941801735
2015-12-21,-0.0015712619238692493
2015-12-22,0.01542352786368828
2015-12-23,0.015654009345074993
2015-12-24,-0.0016789237096295206
2015-12-28,-0.014215528656470688
2015-12-29,0.0032562241854998675
2015-12-30,-0.0020093703779680006
2015-12-31,-0.00650444614977963
2016-01-04,-0.012470882222451407
2016-01-05,-0.01483807275333171
2016-01-06,-0.026918792043739925
2016-01-07,-0.026346148070791164
2016-01-08,-0.021478114993784825
2016-01-11,-0.002765232858668365
2016-01-12,0.0022529954042194156
2016-01-13,-0.024554982459322083
2016-01-14,-0.0028361635606856117
2016-01-15,-0.012977741275462362
2016-01-19,-0.011167206606674696
2016-01-20,-0.020947072011765044
2016-01-21,0.03888377255605335
2016-01-22,0.022922566507358022
2016-01-25,-0.024159511503358155
2016-01-26,0.043595008269651236
2016-01-27,0.0008596523418791246
2016-01-28,0.0008586969308439496
2016-01-29,0.03706895523520903
2016-02-01,-0.014396883037078867
2016-02-02,-0.035762130436710504
2016-02-03,0.024725564873711914
2016-02-04,0.016822608371767078
2016-02-05,-0.01587573312167756
2016-02-08,-0.009339560374480804
2016-02-09,0.011827507181280561
2016-02-10,0.011688681622889385
2016-02-11,-0.004520877159350456
2016-02-12,0.032968889886471064
2016-02-16,0.022960123807131083
2016-02-17,0.02467387282064193
2016-02-18,-0.004038950443483569
2016-02-19,-0.0004698279894752577
2016-02-22,0.014097455301156359
2016-02-23,0.07630539503345335
2016-02-24,0.009328693366849272
2016-02-25,0.004407422761509183
2016-02-26,0.01642127113964209
2016-02-29,-0.0018103812647981554
2016-03-01,0.021487500140521476
2016-03-02,0.0028678988493897606
2016-03-03,0.008989466089202258
2016-03-04,0.01147430050565501
2016-03-07,0.007340348676362796
2016-03-08,-0.026099936788277378
2016-03-09,-0.001360109594258474
2016-03-10,0.002179162084111619
2016-03-11,0.005981062516420055
2016-03-14,-0.0021619492174969057
2016-03-15,-0.00027081496553271744
2016-03-16,0.018149972553090032
2016-03-17,0.027537199184337613
2016-03-18,0.004790569979927772
2016-03-21,-0.0019329803539986923
2016-03-22,-0.0010326666560485087
2016-03-23,-0.014215444472065686
2016-03-24,0.006423545363985594
2016-03-28,-0.01602212415066362
2016-03-29,0.018798030826388423
2016-03-30,-0.008055899251531606
2016-03-31,-0.0039295061352977445
2016-04-01,0.004865616643843662
2016-04-04,-0.013479973133854628
2016-04-05,-0.008888326756232856
2016-04-06,0.006157381466025624
2016-04-07,-0.010908545250410628
2016-04-08,0.009414891887791654
2016-04-11,0.001998467964237527
2016-04-12,0.020744354408222643
2016-04-13,0.015112569900050277
2016-04-14,-0.004363703260423235
2016-04-15,0.006058005136847289
2016-04-18,-0.0002555968670727715
2016-04-19,-0.001025767997673288
2016-04-20,0.00692773286324444
2016-04-21,-0.003440034789559787
2016-04-22,0.00984392909959042
2016-04-25,-0.011646862636869315
2016-04-26,0.01729206260850269
2016-04-27,0.0037776439941452633
2016-04-28,-0.029729579212676494
2016-04-29,-0.008014848323541712
2016-05-02,0.013553803401817
2016-05-03,-0.012344112227756887
2016-05-04,-0.015752744519919926
2016-05-05,0.003041668156102295
2016-05-06,0.00461623512706022
2016-05-09,0.00249377712489407
2016-05-10,0.018331734367221575
2016-05-11,-0.002186060194409034
2016-05-12,0.007087679945837033
2016-05-13,-0.012027854362873236
2016-05-16,0.005828330191389508
2016-05-17,-0.01545269393596127
2016-05-18,-0.006931348074590726
2016-05-19,-0.011194289682047609
2016-05-20,0.008790706383073887
2016-05-23,0.0058094760457179095
2016-05-24,0.15003876834114904
2016-05-25,0.005837399456551706
2016-05-26,0.0028444267341065643
2016-05-27,0.0038584206174214764
2016-05-31,-0.01684186626239026
2016-06-01,0.000574752405650969
2016-06-02,0.01401790335588382
2016-06-03,-0.004192417400699311
2016-06-06,0.006941445057544238
2016-06-07,-0.005989379265401551
2016-06-08,-0.0018192300581451049
2016-06-09,-0.00956734010328808
2016-06-10,-0.023919076088065427
2016-06-13,-0.00035350180266202624
2016-06-14,0.0005895752986395664
2016-06-15,0.0011777657309901546
2016-06-16,-0.0049413483816524995
2016-06-17,0.0009463119611436976
2016-06-20,0.017009009294016497
2016-06-21,-0.01068516688477028
2016-06-22,-0.002582920827831625
2016-06-23,0.02836640626085174
2016-06-24,-0.07199247200159176
2016-06-27,-0.029600691621827324
2016-06-28,0.018301980443421684
2016-06-29,0.01822239391467706
2016-06-30,0.024883993807804927
2016-07-01,0.013395356156408189
2016-07-05,-0.025374893650606634
2016-07-06,0.014894610487981241
2016-07-07,0.0008351685136975817
2016-07-08,0.02384405529045308
2016-07-11,0.00721936552383351
2016-07-12,0.012254146149314193
2016-07-13,-0.013019427148646567
2016-07-14,0.0006938234699638279
2016-07-15,0.002428730855295491
2016-07-18,-0.003114508964000673
2016-07-19,-0.004860153991233074
2016-07-20,0.007906699717086019
2016-07-21,-0.00034558163881015513
2016-07-22,0.016964757805417063
2016-07-25,-0.009305592017406439
2016-07-26,0.014662048942077233
2016-07-27,0.003273974397992596
2016-07-28,-0.005063892213657106
2016-07-29,-0.0014699440041164857
2016-08-01,0.00011299843138834476
2016-08-02,-0.003963597763073423
2016-08-03,0.004093091154094397
2016-08-04,0.005548560041382933
2016-08-05,0.017905605692876803
2016-08-08,0.004314369515369121
2016-08-09,-0.004295835692812999
2016-08-10,0.004425113086223398
2016-08-11,0.005507160442475678
2016-08-12,-0.007667833504916399
2016-08-15,0.004746841582916161
2016-08-16,-0.006921565764254067
2016-08-17,-0.0032082301362515997
2016-08-18,0.01165333156960524
2016-08-19,0.01452464412872656
2016-08-22,0.0005424164603529125
2016-08-23,0.10525759226913367
2016-08-24,-0.019419575079655194
2016-08-25,0.0010004159914318578
2016-08-26,-0.005195863387665534
2016-08-29,0.002008685500785923
2016-08-30,-0.006214734965540147
2016-08-31,-0.004135481439195732
2016-09-01,0.004659111011900974
2016-09-02,0.013912597222864864
2016-09-06,-0.005568084887468294
2016-09-07,-0.0010999101765054586
2016-09-08,-0.008208206987417421
2016-09-09,-0.03179252312503933
2016-09-12,0.017825374742588274
2016-09-13,-0.023965254449214046
2016-09-14,-0.0003149682693767142
2016-09-15,0.016689205482437464
2016-09-16,-0.005987954822615604
2016-09-19,0.012983080063569297
2016-09-20,-0.004921271800993665
2016-09-21,0.017516474118585146
2016-09-22,0.02268333014467916
2016-09-23,-0.02534901111795107
2016-09-26,-0.004978264601715465
2016-09-27,0.011333819847476612
2016-09-28,0.012417630791329959
2016-09-29,-0.008875034773749513
2016-09-30,0.0024147134299374873
2016-10-03,-0.006223010892970282
2016-10-04,-0.0031308632044473317
2016-10-05,0.015704157856788248
2016-10-06,0.003391386683592179
2016-10-07,-0.015409009220667125
2016-10-10,-0.004745721297144678
2016-10-11,-0.015420014695161743
2016-10-12,0.003915335880960047
2016-10-13,-0.017140847063289444
2016-10-14,0.0035504901520366783
2016-10-17,-0.00041620137442843763
2016-10-18,0.002394349813969132
2016-10-19,0.04382585095939984
2016-10-20,-9.921517887623299e-05
2016-10-21,-0.0003980625629134149
2016-10-24,0.0038818663959139244
2016-10-25,-0.004957605005299404
2016-10-26,-9.962282200848271e-05
2016-10-27,-0.006976454652670494
2016-10-28,-0.007326130650446627
2016-10-31,0.012334135141266689
2016-11-01,-0.026964517266493515
2016-11-02,-0.005542744241675113
2016-11-03,0.0007226074501776036
2016-11-04,-0.005466162669806374
2016-11-07,0.029865931762309783
2016-11-08,0.005739565322353757
2016-11-09,0.010813322246945312
2016-11-10,0.022880025113946267
2016-11-11,0.023143737469970338
2016-11-14,0.019401690770892932
2016-11-15,0.002599374092473683
2016-11-16,0.0007407528184502077
2016-11-17,-0.006014451207388194
2016-11-18,-0.006702616451940258
2016-11-21,0.008903588644256555
2016-11-22,0.01123994769362735
2016-11-23,0.009186022141875583
2016-11-25,0.006371981299780227
2016-11-28,-0.01926564884873916
2016-11-29,-0.007470128797075648
2016-11-30,-0.008269806027253468
2016-12-01,0.0037476440398058752
2016-12-02,-0.010174535673229568
2016-12-05,0.013202578220326
2016-12-06,0.018335713530650777
2016-12-07,0.0031076065198414327
2016-12-08,-0.00200459267967823
2016-12-09,-0.026294138060948047
2016-12-12,-0.016033723117735876
2016-12-13,-0.0038115695273874817
2016-12-14,0.05859788871890692
2016-12-15,0.03198020321609518
2016-12-16,-0.012465972582240359
2016-12-19,0.014490068479213969
2016-12-20,0.0044688584631011885
2016-12-21,0.0031407573367596697
2016-12-22,-0.005130936748823478
2016-12-23,0.0004370467513428178
2016-12-27,-0.00323274764932735
2016-12-28,-0.013674515251625552
2016-12-29,0.003465951053122529
2016-12-30,-0.007616668476403188
2017-01-03,0.012226468106556476
2017-01-04,0.0222185252541649
2017-01-05,-0.03907219106663107
2017-01-06,0.004578159712777197
2017-01-09,-0.01501103887377686
2017-01-10,0.020500766946899063
2017-01-11,0.017778006638083266
2017-01-12,-0.019563563316743138
2017-01-13,0.011580127727950362
2017-01-17,-0.01893275690686369
2017-01-18,0.003949633967614163
2017-01-19,-0.0016093723559433837
2017-01-20,-0.0028655693487384948
2017-01-23,0.0008082621690623792
2017-01-24,0.02063889051959311
2017-01-25,0.016177188382486163
2017-01-26,-0.002854973194793886
2017-01-27,-0.0024298295977727147
2017-01-30,-0.002609280167494288
2017-01-31,-0.009941378226826947
2017-02-01,0.0018496332954813788
2017-02-02,-0.0034292141442185953
2017-02-03,0.016850843151628547
2017-02-06,-0.010498091761537043
2017-02-07,-0.004559249665425424
2017-02-08,0.0010568181043388858
2017-02-09,0.011174919527865645
2017-02-10,0.013487358552757511
2017-02-13,0.005666886034761287
2017-02-14,-0.005207951013183831
2017-02-15,0.02926546256251772
2017-02-16,-0.004011541179405054
2017-02-17,0.0064606786200160915
2017-02-21,0.0007506313070995141
2017-02-22,0.0022490979394638178
2017-02-23,-0.009309187134513452
2017-02-24,0.011829786522467023
2017-02-27,0.009369847298413392
2017-02-28,-0.013883096713542598
2017-03-01,0.03890358308766895
2017-03-02,-0.007697930541892384
2017-03-03,0.010343441696809785
2017-03-06,-0.001999594169726726
2017-03-07,-0.0032857584964177677
2017-03-08,-0.0013667795578015118
2017-03-09,-0.0021740335450018966
2017-03-10,0.0028242797054793822
2017-03-13,0.012874364093228285
2017-03-14,-0.0049254805015360725
2017-03-15,0.012533968138966234
2017-03-16,-0.0003941775652070989
2017-03-17,-0.004416922650140487
2017-03-20,-0.007606033480811569
2017-03-21,-0.02554681178833318
2017-03-22,0.0021300968851176716
2017-03-23,0.005804444237448747
2017-03-24,-0.005527203135582748
2017-03-27,-0.008826945948378406
2017-03-28,0.010224822698338132
2017-03-29,-0.0018770200080571176
2017-03-30,0.007032740243637425
2017-03-31,-0.0024362741494621254
2017-04-03,-0.006105458784891216
2017-04-04,0.003603841612718872
2017-04-05,-0.012486482104868801
2017-04-06,0.007520375031811355
2017-04-07,0.0025428720087075085
2017-04-10,-0.0018001402034233394
2017-04-11,0.008196753672767176
2017-04-12,-0.02373974671716028
2017-04-13,-0.009410146880617809
2017-04-17,0.010760619382282233
2017-04-18,0.00482401697357715
2017-04-19,0.0022349696691525978
2017-04-20,0.004872868248742668
2017-04-21,-0.0014794934939417193
2017-04-24,0.01530997689292235
2017-04-25,-0.00145927580332883
2017-04-26,0.015994044600633694
2017-04-27,0.003915772987895583
2017-04-28,-0.0034231004813255472
2017-05-01,0.004872372831506988
2017-05-02,0.005166646665977437
2017-05-03,0.0016606524273119483
2017-05-04,0.009631458336365473
2017-05-05,0.003752999929155676
2017-05-08,-0.002960134606973308
2017-05-09,0.0007032837948335313
2017-05-10,0.018816267447760104
2017-05-11,-0.004138350190367568
2017-05-12,-0.004924910846428321
2017-05-15,0.0034798811683358633
2017-05-16,0.009864628870986492
2017-05-17,-0.02579393006830799
2017-05-18,0.0007051019089858723
2017-05-19,0.012133196949766667
2017-05-22,0.013611538953370417
2017-05-23,-0.07134129561410496
2017-05-24,-0.005669232776840505
2017-05-25,-0.0044718585891635465
2017-05-26,-0.00565706573852276
2017-05-30,-0.007110696227105806
2017-05-31,-0.023593236442178256
2017-06-01,0.013376162222354271
2017-06-02,-0.000681342628833792
2017-06-05,-0.00545389250747863
2017-06-06,-0.007711399304883515
2017-06-07,-0.013211313328238106
2017-06-08,0.012688210681983447
2017-06-09,-0.0038021452507694953
2017-06-12,0.0019084002383829013
2017-06-13,0.014024661303941643
2017-06-14,-0.007086046507844057
2017-06-15,0.01220977280554747
2017-06-16,-8.495803551678005e-05
2017-06-19,0.012148623446735618
2017-06-20,-0.003105494162488842
2017-06-21,-0.0008423484289092897
2017-06-22,0.012219182382603444
2017-06-23,0.014235553966530645
2017-06-26,0.0018059544057213994
2017-06-27,-0.012945649102601875
2017-06-28,0.005478475741421462
2017-06-29,-0.01700640740746573
2017-06-30,0.018896390659947082
2017-07-03,-0.008902105524851267
2017-07-05,0.005156383302759027
2017-07-06,-0.012907476467960866
2017-07-07,0.01215423550030259
2017-07-10,-0.0016563173991898106
2017-07-11,0.018747293974871626
2017-07-12,0.003257069437705873
2017-07-13,-0.009090106353423888
2017-07-14,0.00032773629776894353
2017-07-17,0.006222914132048674
2017-07-18,-0.008869690607288483
2017-07-19,0.01543504022031894
2017-07-20,0.0012934889343283462
2017-07-21,0.0011304996439087667
2017-07-24,0.010727619047619097
2017-07-25,0.009496520931147945
2017-07-26,-0.016205805237410664
2017-07-27,0.010285620691354191
2017-07-28,-0.006203891443235188
2017-07-31,0.016406572974315026
2017-08-01,-0.0013384250115971996
2017-08-02,0.008830326236197283
2017-08-03,-0.00367293140349223
2017-08-04,0.0065105391318409644
2017-08-07,0.006157158526619133
2017-08-08,-0.0059644133860671245
2017-08-09,0.0007012115139963804
2017-08-10,-0.013159602050309749
2017-08-11,0.007495951619904462
2017-08-14,0.017074008852598466
2017-08-15,-0.010395843474744204
2017-08-16,-0.004357863885212976
2017-08-17,-0.019147994669211132
2017-08-18,-0.008546184089849529
2017-08-21,0.007975426499155835
2017-08-22,-0.10885546129480828
2017-08-23,-0.022690792424031603
2017-08-24,-0.003670387449087875
2017-08-25,0.0024868763841305874
2017-08-28,0.003123839411368401
2017-08-29,-0.007876927978403336
2017-08-30,0.0030461916575541537
2017-08-31,0.005982811694012824
2017-09-01,0.008874523093552078
2017-09-05,-0.010156898904031597
2017-09-06,0.003023634178812351
2017-09-07,-0.002009629246961353
2017-09-08,0.0028372737054438435
2017-09-11,0.015332565831165601
2017-09-12,0.013752646590166506
2017-09-13,-0.0017732327536384984
2017-09-14,0.002398516805257156
2017-09-15,0.0031011764209507575
2017-09-18,0.01148430659196964
2017-09-19,0.0010481880619328532
2017-09-20,0.0252134693673558
2017-09-21,-0.007233294681102231
2017-09-22,0.00471450579777577
2017-09-25,0.008702366770970915
2017-09-26,-0.0014379047952649548
2017-09-27,0.005844482242883142
2017-09-28,0.0018525426710265247
2017-09-29,-0.003950522342751395
2017-10-02,0.006244952623282618
2017-10-03,0.005702622977799443
2017-10-04,0.00967305822811726
2017-10-05,0.005698776517269355
2017-10-06,0.0005747741684662966
2017-10-09,0.0018877205218370552
2017-10-10,0.001802158201766657
2017-10-11,0.0005725330029451303
2017-10-12,-0.003514435553154782
2017-10-13,0.0017223992236119479
2017-10-16,0.008842319525877551
2017-10-17,-0.0008925017708820704
2017-10-18,0.002111849178032532
2017-10-19,-0.003971775116199394
2017-10-20,0.014485697010565124
2017-10-23,0.006658016269625033
2017-10-24,0.0012749468497681438
2017-10-25,-0.0008755702160077039
2017-10-26,0.012665312488497671
2017-10-27,-0.007629741563726089
2017-10-30,-0.012999474055926497
2017-10-31,0.017426883736245014
2017-11-01,-0.0024469873242494167
2017-11-02,0.0006333439948091879
2017-11-03,0.0021348675444115006
2017-11-06,-7.899011110346077e-05
2017-11-07,0.0017362236821798493
2017-11-08,-0.007405102667688901
2017-11-09,-0.01857155172153635
2017-11-10,0.0016984364798593443
2017-11-13,-0.00048441616707428636
2017-11-14,0.011872979925609872
2017-11-15,-0.01085584021928232
2017-11-16,0.01597815342896247
2017-11-17,0.0061955439251866196
2017-11-20,0.007814689031363509
2017-11-21,0.003994691787096993
2017-11-22,-0.0004682569690547256
2017-11-24,0.003981113325851604
2017-11-27,-0.004431624266124645
2017-11-28,0.007340404285432367
2017-11-29,-0.02589146759284444
2017-11-30,0.021486633963947233
2017-12-01,0.0015580020402852224
2017-12-04,-0.008089419430321265
2017-12-05,-0.01019446664995094
2017-12-06,0.0015051733087576569
2017-12-07,0.006407725812190401
2017-12-08,0.0007075231103206292
2017-12-11,-0.017987560578887396
2017-12-12,-0.006399029262368017
2017-12-13,0.021655125850538637
2017-12-14,0.13355907703925718
2017-12-15,0.006533927212492241
2017-12-18,-0.016124310585106105
2017-12-19,0.0015475864857266153
2017-12-20,0.004986197407487847
2017-12-21,0.011111342975323346
2017-12-22,-0.0014516475703917342
2017-12-26,0.0023528930821632432
2017-12-27,0.004903217839237195
2017-12-28,0.009001525799548382
2017-12-29,-0.0029967357467137745
2018-01-02,0.00696757230005729
2018-01-03,0.011531186758624967
2018-01-04,0.007108335147784972
2018-01-05,-0.005593118507693173
2018-01-08,-0.006226993729479435
2018-01-09,-0.010242549786482424
2018-01-10,-0.008373115055107738
2018-01-11,0.012151442977482496
2018-01-12,0.006986372483511083
2018-01-16,-0.014953755841779715
2018-01-17,0.013265824155740402
2018-01-18,0.00688387595573503
2018-01-19,0.013002637504760273
2018-01-22,-0.007608680464893269
2018-01-23,-0.0008005472496119825
2018-01-24,-0.015212786697670566
2018-01-25,0.00474289080586332
2018-01-26,0.012205616695328159
2018-01-29,-0.02325107227499479
2018-01-30,-0.012823064974839649
2018-01-31,-0.006978659800936038
2018-02-01,0.0034791840149470676
2018-02-02,-0.01733446234796454
2018-02-05,-0.04332494840521839
2018-02-06,0.025888267180215196
2018-02-07,-0.010496405949754428
2018-02-08,-0.02891822679372802
2018-02-09,0.021025149150646794
2018-02-12,0.003297650447480871
2018-02-13,0.002629220395211629
2018-02-14,0.01719267823245496
2018-02-15,-0.004512169790297782
2018-02-16,0.0013699465860887994
2018-02-20,-0.0023039846916230733
2018-02-21,0.005484807983605178
2018-02-22,0.014928249429279061
2018-02-23,-0.03436824377302228
2018-02-26,0.014646853486616429
2018-02-27,-0.007289655995964872
2018-02-28,-0.025228898516221787
2018-03-01,-0.0012683103948100127
2018-03-02,0.006721704775261017
2018-03-05,0.008456998371324298
2018-03-06,0.004413505014110752
2018-03-07,0.008202614909041062
2018-03-08,0.00029090026306599626
2018-03-09,0.01655742398891502
2018-03-12,-0.002071764238498419
2018-03-13,0.002935671436730125
2018-03-14,-0.006281644409432796
2018-03-15,-0.0014363701164066267
2018-03-16,0.001798074908814451
2018-03-19,0.001795084051329443
2018-03-20,0.016987224831937153
2018-03-21,-0.007823483282075938
2018-03-22,-0.03913918891122292
2018-03-23,-0.009758124047035577
2018-03-26,0.026129050732897063
2018-03-27,-0.02037083481850277
2018-03-28,-0.004827282785570652
2018-03-29,0.01746260052256532
2018-04-02,-0.02662467253463985
2018-04-03,0.020194281512194268
2018-04-04,0.002732948739336827
2018-04-05,0.005524485361168674
2018-04-06,-0.03757942180755269
2018-04-09,0.007002689679412422
2018-04-10,0.02804200642328203
2018-04-11,-0.005808457085920038
2018-04-12,0.011832707280108101
2018-04-13,-0.0008039995911417464
2018-04-16,0.02040788064690835
2018-04-17,0.008028804282406599
2018-04-18,0.003129092387599952
2018-04-19,0.0032610134186816797
2018-04-20,-0.011800460748653707
2018-04-23,-0.013871980253800986
2018-04-24,-0.01957781751678478
2018-04-25,-0.018415887296876154
2018-04-26,-0.0057263172622882275
2018-04-27,-0.00735072907532941
2018-04-30,-0.01824574509345067
2018-05-01,-0.008631482572920679
