Date,PHM
2015-07-31,0.015686901362003125
2015-08-03,-0.0004825856895264158
2015-08-04,-0.018348783078386277
2015-08-05,-0.01819959108193514
2015-08-06,-0.00901816042197856
2015-08-07,-0.002022406623378936
2015-08-10,0.019250646150720918
2015-08-11,0.02137161956453082
2015-08-12,0.015084968851848846
2015-08-13,0.02301062701241663
2015-08-14,-0.00843477880596688
2015-08-17,0.009924386745531644
2015-08-18,0.024800903877499447
2015-08-19,0.005479891689458727
2015-08-20,-0.023161209855653175
2015-08-21,-0.026964303078657936
2015-08-24,-0.0625893118822396
2015-08-25,-0.036188005600102935
2015-08-26,0.04812332674518016
2015-08-27,0.03229035559768567
2015-08-28,-0.0009773308971495753
2015-08-31,0.012230971073001307
2015-09-01,-0.038182897054344966
2015-09-02,0.022613163745123233
2015-09-03,0.019656103312860385
2015-09-04,-0.024578582802713966
2015-09-08,0.028656553553853437
2015-09-09,-0.010566930165660127
2015-09-10,-0.0048543893417017925
2015-09-11,0.021950995386409433
2015-09-14,-0.007637224103548057
2015-09-15,-0.0033667266878443236
2015-09-16,0.00434379371081528
2015-09-17,0.010571591363595978
2015-09-18,-0.02052519373579531
2015-09-21,-0.013645178271991965
2015-09-22,-0.029149885072366932
2015-09-23,-0.005598163027974112
2015-09-24,0.01432941933877152
2015-09-25,0.007063657149312341
2015-09-28,-0.046593133313621804
2015-09-29,-0.016289897724401703
2015-09-30,0.008012790967784733
2015-10-01,0.013248036959526699
2015-10-02,0.0010463602457564392
2015-10-05,0.04388699401070739
2015-10-06,-0.018017849757291482
2015-10-07,0.019368033646941063
2015-10-08,0.010500070480767176
2015-10-09,-0.004453224809726097
2015-10-12,-0.000993924954002412
2015-10-13,-0.02985095609276056
2015-10-14,-0.03128227240185877
2015-10-15,0.011117184681858294
2015-10-16,-0.0005235583764766627
2015-10-19,0.0015711589232052514
2015-10-20,0.015690891081513447
2015-10-21,0.0015447935138221958
2015-10-22,-0.06632388652922416
2015-10-23,0.00991185777610104
2015-10-26,-0.008723950905944244
2015-10-27,-0.007701156107770557
2015-10-28,0.021064528693418794
2015-10-29,-0.02497294058944377
2015-10-30,0.020601443464795866
2015-11-02,0.003273075126688285
2015-11-03,0.0038064035831708587
2015-11-04,-0.006500285986876686
2015-11-05,-0.010359948979441813
2015-11-06,-0.013223390461793327
2015-11-09,-0.019542150715091022
2015-11-10,0.03587724268850301
2015-11-11,0.013194252900005754
2015-11-12,-0.027672462424714883
2015-11-13,-0.011719069496806123
2015-11-16,0.041219943163427475
2015-11-17,-0.001627009313806549
2015-11-18,0.030418381926922367
2015-11-19,0.005798495268020787
2015-11-20,0.006289512948817633
2015-11-23,0.002603932614565041
2015-11-24,0.01350644810310686
2015-11-25,0.01230211702417705
2015-11-27,-0.00455770812516243
2015-11-30,-0.00915539641310692
2015-12-01,0.008727089921780173
2015-12-02,-0.02900796441272857
2015-12-03,-0.009958150557152212
2015-12-04,0.028057536951752837
2015-12-07,-0.0020601689742861806
2015-12-08,-0.03095954109015686
2015-12-09,-0.04046844415592232
2015-12-10,0.007769237196289858
2015-12-11,-0.023796452479490804
2015-12-14,-0.026077290294548416
2015-12-15,0.012223550112288928
2015-12-16,0.03622769436715556
2015-12-17,-0.014983308735450507
2015-12-18,-0.023661795253360318
2015-12-21,0.025389533927837826
2015-12-22,0.001688139367007846
2015-12-23,0.018539262842735216
2015-12-24,0.0049641527839601185
2015-12-28,-0.006586254130692248
2015-12-29,0.0033148416538775205
2015-12-30,-0.009911314776521185
2015-12-31,-0.008899106454435146
2016-01-04,-0.03703697012301732
2016-01-05,0.009323732199562063
2016-01-06,-0.021939764707456844
2016-01-07,-0.042503053838143345
2016-01-08,-0.01972880893462614
2016-01-11,0.016352301778413736
2016-01-12,0.004331650621401062
2016-01-13,0.004312968349370339
2016-01-14,-0.014110371364580154
2016-01-15,-0.008089623548720004
2016-01-19,-0.016938402156406185
2016-01-20,-0.006381885433287993
2016-01-21,0.027617413432374338
2016-01-22,0.03750021547183713
2016-01-25,-0.0415662754585413
2016-01-26,0.026398084892831797
2016-01-27,-0.015309096838007408
2016-01-28,0.019278433891366964
2016-01-29,0.022575014987676
2016-02-01,-0.014916574066520694
2016-02-02,-0.01998788510597993
2016-02-03,0.012360657399136166
2016-02-04,0.00915795793655172
2016-02-05,-0.01814898752243721
2016-02-08,-0.027110332365102408
2016-02-09,0.013299661663469076
2016-02-10,0.021875036261311154
2016-02-11,-0.060550515681399686
2016-02-12,0.04231785939484123
2016-02-16,0.04122402438160333
2016-02-17,-0.0035992624952844166
2016-02-18,0.0
2016-02-19,-0.00421429721019817
2016-02-22,0.03990332671438779
2016-02-23,-0.0029067853922242204
2016-02-24,-0.002915322001066367
2016-02-25,0.0140345107834432
2016-02-26,0.002883626696690511
2016-02-29,-0.011500724094752002
2016-03-01,0.01919745456504618
2016-03-02,0.019977012668636274
2016-03-03,0.01622800240384592
2016-03-04,-0.012665206308143717
2016-03-07,0.0
2016-03-08,-0.0022419201662864374
2016-03-09,0.013482825773768692
2016-03-10,-0.004434604236934647
2016-03-11,0.024498669257560612
2016-03-14,-0.0032602135561745627
2016-03-15,-0.0043622953663929875
2016-03-16,-0.0027383363700166363
2016-03-17,0.008786995429711508
2016-03-18,0.015241758854958709
2016-03-21,-0.01876694206813201
2016-03-22,-0.0010926371450417083
2016-03-23,-0.01641098935222063
2016-03-24,-0.0038938334581649636
2016-03-28,0.011725494659338365
2016-03-29,0.02152331715280731
2016-03-30,-0.005402587177822826
2016-03-31,0.016295221018927997
2016-04-01,-0.015499426274799388
2016-04-04,-0.0656894718719313
2016-04-05,0.020337088495098632
2016-04-06,0.02391827662706958
2016-04-07,-0.014460935052138302
2016-04-08,0.0045147465470833925
2016-04-11,-0.01235949690991578
2016-04-12,0.014220791928504672
2016-04-13,0.025238178452112736
2016-04-14,0.002735456954491955
2016-04-15,0.01745741811821855
2016-04-18,-0.0075065249112310495
2016-04-19,0.008103707706731189
2016-04-20,0.027866660913852703
2016-04-21,-0.002606876886222298
2016-04-22,-0.004181480518946956
2016-04-25,-0.012598125078822409
2016-04-26,0.00903735753710122
2016-04-27,0.01053704511321163
2016-04-28,-0.034410262719700935
2016-04-29,-0.0070199042964655956
2016-05-02,0.002719095330332655
2016-05-03,-0.01301510700675812
2016-05-04,0.005494139939990816
2016-05-05,-0.006010729619744026
2016-05-06,0.0021988410209412557
2016-05-09,0.0027429602040580647
2016-05-10,-0.002188131913629432
2016-05-11,-0.004934151793162478
2016-05-12,0.0022036865773849
2016-05-13,-0.011544355621238678
2016-05-16,0.012791385736028227
2016-05-17,-0.002196191805520109
2016-05-18,-0.007704941500693563
2016-05-19,-0.013311302596902719
2016-05-20,0.01517664409943098
2016-05-23,-0.013288607158765786
2016-05-24,0.051065659014521536
2016-05-25,-0.00160138609686733
2016-05-26,0.008556175870629401
2016-05-27,0.0
2016-05-31,-0.005302327919773586
2016-06-01,0.005863685866718482
2016-06-02,0.001059518766621359
2016-06-03,-0.005293343503534942
2016-06-06,-0.004789951886811417
2016-06-07,0.04083797579895676
2016-06-08,0.017037157566880845
2016-06-09,-0.006091468912029163
2016-06-10,-0.018386406962503488
2016-06-13,-0.02029103551821354
2016-06-14,-0.012745599632686178
2016-06-15,0.006993196466978047
2016-06-16,-0.0026710207699764954
2016-06-17,0.020353304534830752
2016-06-20,0.0020995114192938757
2016-06-21,0.0005238060089733931
2016-06-22,-0.012041564751367417
2016-06-23,0.015368483649854436
2016-06-24,-0.03966623754308518
2016-06-27,-0.021195767176210856
2016-06-28,0.030538344422330166
2016-06-29,0.02370710113749608
2016-06-30,0.025789525844895023
2016-07-01,-0.000513164758819129
2016-07-05,-0.010780247261625187
2016-07-06,0.020239046355652546
2016-07-07,0.015767626870486273
2016-07-08,0.025538624121272058
2016-07-11,-0.00341798972766294
2016-07-12,0.003919641619675618
2016-07-13,-0.002928409094798745
2016-07-14,-0.0029370098611877227
2016-07-15,0.0
2016-07-18,0.004418648447171325
2016-07-19,-0.004399209885243116
2016-07-20,0.0024548742488605946
2016-07-21,0.053378939136360826
2016-07-22,0.015806333876296597
2016-07-25,0.0041193535792591884
2016-07-26,0.007292896586790443
2016-07-27,0.00045227155141747133
2016-07-28,-0.017639171637754636
2016-07-29,-0.024861697621395784
2016-08-01,0.012275662557754252
2016-08-02,-0.02285431972078711
2016-08-03,0.002863804924466251
2016-08-04,0.001427712327194408
2016-08-05,0.02376447987794572
2016-08-08,-0.012999347615283208
2016-08-09,0.0014113238193433908
2016-08-10,-0.0032880485454842567
2016-08-11,0.008011474523549111
2016-08-12,-0.011220378069748849
2016-08-15,0.012765764598858587
2016-08-16,-0.0028006707639718353
2016-08-17,-0.013577031032503073
2016-08-18,0.0033220781775220587
2016-08-19,0.002365257150210409
2016-08-22,0.006134936713405814
2016-08-23,0.028611872177981557
2016-08-24,-0.016415942119436755
2016-08-25,0.0
2016-08-26,-0.0176171846595774
2016-08-29,-0.0004715941738561158
2016-08-30,0.008498620523222922
2016-08-31,0.00046784067945360164
2016-09-01,-0.01263474213963578
2016-09-02,-0.010426075997714723
2016-09-06,-0.0019161130295991535
2016-09-07,0.011516199879417766
2016-09-08,-0.00948715236921216
2016-09-09,-0.040230027206260344
2016-09-12,0.008483101775798696
2016-09-13,-0.018802598376078006
2016-09-14,0.0025216161493180067
2016-09-15,0.0055332170486117604
2016-09-16,-0.01658336708906516
2016-09-19,0.015329903360385977
2016-09-20,-0.02918961130172415
2016-09-21,0.00622068066752135
2016-09-22,0.0231840176285516
2016-09-23,-0.002517656782007882
2016-09-26,-0.002019273181271042
2016-09-27,0.006069541604922568
2016-09-28,0.012569514626991296
2016-09-29,-0.016385331359227373
2016-09-30,0.011610153290463776
2016-10-03,0.0
2016-10-04,0.0024949379638616875
2016-10-05,0.017919647298104247
2016-10-06,-0.005379189177808774
2016-10-07,-0.019665532010058495
2016-10-10,-0.0005012353158689864
2016-10-11,-0.012544067186476049
2016-10-12,0.003556936025249202
2016-10-13,-0.01772185961688766
2016-10-14,0.0015464344761098037
2016-10-17,-0.0015440467090462873
2016-10-18,0.02113424098204053
2016-10-19,0.0035334877665602615
2016-10-20,-0.03420528492165309
2016-10-21,-0.007291500228651437
2016-10-24,0.0015737980059453704
2016-10-25,-0.027239071710186358
2016-10-26,0.0005379859433227718
2016-10-27,-0.02099009747659475
2016-10-28,0.017592063804074964
2016-10-31,0.004862027663390833
2016-11-01,0.0016129479911859423
2016-11-02,-0.017176580732848112
2016-11-03,-0.016384480893688824
2016-11-04,0.012771114824086105
2016-11-07,0.019736336161824353
2016-11-08,-0.015591337673050654
2016-11-09,-0.01474575548511392
2016-11-10,0.036030934926201574
2016-11-11,-0.019796699010640517
2016-11-14,0.01746711375370058
2016-11-15,0.0010731802217482933
2016-11-16,-0.011790059500768613
2016-11-17,0.027114873757605906
2016-11-18,-0.005280014352005535
2016-11-21,0.003715639848746566
2016-11-22,-0.0047592946827765825
2016-11-23,0.00903270599744288
2016-11-25,0.014744827417167983
2016-11-28,-0.008822210279165632
2016-11-29,0.009948179388684641
2016-11-30,-0.02229165896626606
2016-12-01,-0.02492066912662394
2016-12-02,-0.0043500429930725115
2016-12-05,-0.0016381476602289613
2016-12-06,0.021881665858420885
2016-12-07,0.033726046729194215
2016-12-08,0.027964894707899424
2016-12-09,-0.012594518308490676
2016-12-12,0.011734655380988723
2016-12-13,-0.00655561889538403
2016-12-14,-0.03096470420443853
2016-12-15,-0.018858228088837414
2016-12-16,0.01019338399225278
2016-12-19,0.004248554826037365
2016-12-20,0.009518723675085994
2016-12-21,0.0031429906323525714
2016-12-22,-0.03133176177732433
2016-12-23,-0.009164526404312756
2016-12-27,0.01305806628399453
2016-12-28,-0.009130070714512328
2016-12-29,0.0027101653454211228
2016-12-30,-0.006486907534480002
2017-01-03,0.009249291783079983
2017-01-04,0.023719596819861577
2017-01-05,-0.0031592096177104345
2017-01-06,-0.024828333352798215
2017-01-09,0.0037916967737556817
2017-01-10,0.00863502064300925
2017-01-11,0.008025189062733862
2017-01-12,0.009023795492673292
2017-01-13,0.009468429522857091
2017-01-17,-0.0015633064501971994
2017-01-18,0.002609517077797996
2017-01-19,-0.014055220389862955
2017-01-20,0.009503983255220172
2017-01-23,0.004706868534966047
2017-01-24,0.058823825995115486
2017-01-25,0.004916257375369382
2017-01-26,0.036203684379573
2017-01-27,0.0037771618647319816
2017-01-30,0.00611460577678713
2017-01-31,0.005610168448770159
2017-02-01,-0.013946930402781277
2017-02-02,0.002357399516428771
2017-02-03,0.00611460577678713
2017-02-06,-0.004674927095766002
2017-02-07,-0.001878872553833677
2017-02-08,0.0009409074267381357
2017-02-09,0.006112228009813148
2017-02-10,0.010280287763441809
2017-02-13,-0.004625388253009732
2017-02-14,-0.001393849314576645
2017-02-15,0.006514656384722928
2017-02-16,-0.013407656016405145
2017-02-17,0.0028119035903546585
2017-02-21,0.00981332843219529
2017-02-22,0.004627527131696008
2017-02-23,-0.005067085099311308
2017-02-24,0.006018552410545164
2017-02-27,0.0170272243542009
2017-02-28,-0.0022627490905654524
2017-03-01,0.01995486774101507
2017-03-02,-0.0031122598678475777
2017-03-03,0.0026758857456046226
2017-03-06,-0.0008897063809715222
2017-03-07,0.014692993578266256
2017-03-08,0.020264254990951303
2017-03-09,-0.0017271380815790938
2017-03-10,0.017733771369526474
2017-03-13,-0.005950060915995814
2017-03-14,-0.008978110593293565
2017-03-15,0.01078500462467824
2017-03-16,0.016218332052735374
2017-03-17,-0.003779600077617906
2017-03-20,0.0008431369965880009
2017-03-21,-0.0143217842131389
2017-03-22,-0.0012822694852396843
2017-03-23,0.002139769945116665
2017-03-24,0.0029886009776218803
2017-03-27,-0.000851571255211403
2017-03-28,0.011078342522616857
2017-03-29,0.0008427817063696441
2017-03-30,0.0033683763984238
2017-03-31,-0.011749783852135098
2017-04-03,-0.0029725487849231458
2017-04-04,-0.004684921583768098
2017-04-05,-0.003423057573667454
2017-04-06,0.0030055532993369383
2017-04-07,-0.0034246123373847803
2017-04-10,0.007731923935316631
2017-04-11,0.012787756022638375
2017-04-12,0.0004211236171260957
2017-04-13,-0.002524619317511023
2017-04-17,0.016870652288133448
2017-04-18,0.0037329177953464576
2017-04-19,-0.00041329350902130635
2017-04-20,-0.03513840436557358
2017-04-21,-0.0008570439388222439
2017-04-24,-0.010291550462241172
2017-04-25,-0.03812847587050838
2017-04-26,0.022522964233479215
2017-04-27,0.007488875428824038
2017-04-28,-0.00874501116292703
2017-05-01,-0.008381159394949766
2017-05-02,-0.007117250139869968
2017-05-03,-0.006272622530701599
2017-05-04,-0.0013524219965107553
2017-05-05,0.008577822661813173
2017-05-08,-0.004028864453720193
2017-05-09,0.020674381530701114
2017-05-10,0.007926079894678528
2017-05-11,0.005679294406353952
2017-05-12,-0.011728923132146574
2017-05-15,0.008351410248267133
2017-05-16,0.005666917347261657
2017-05-17,-0.022973383776015877
2017-05-18,0.009316867854614719
2017-05-19,0.01670300486862142
2017-05-22,0.0069176050341572815
2017-05-23,-0.01588701057441122
2017-05-24,0.006981079055911943
2017-05-25,-0.008232002665703009
2017-05-26,-0.0021844567682427485
2017-05-30,-0.00744306389893179
2017-05-31,0.0
2017-06-01,0.0180854162960431
2017-06-02,0.027296286034945716
2017-06-05,-0.013074403920543265
2017-06-06,0.00557693567617501
2017-06-07,0.006399319915727508
2017-06-08,-0.007206251381006279
2017-06-09,0.0008537748829973157
2017-06-12,0.0012798818087973451
2017-06-13,0.027694851037186163
2017-06-14,0.006633623420284396
2017-06-15,-0.00823723498327844
2017-06-16,-0.0029070471100921536
2017-06-19,0.0062474864308597056
2017-06-20,0.002897075184561837
2017-06-21,0.0020638174501041995
2017-06-22,-0.009884733606777774
2017-06-23,0.004575396050849889
2017-06-26,0.001656540766742376
2017-06-27,-0.004960626249052136
2017-06-28,0.017449008978294378
2017-06-29,-0.017558041550954973
2017-06-30,0.019534485830659865
2017-07-03,-0.0016307931354067051
2017-07-05,0.006125037087184815
2017-07-06,-0.009334266449090411
2017-07-07,0.02171226372139623
2017-07-10,0.005212277395722609
2017-07-11,-0.015954917996243156
2017-07-12,-0.011350260066020024
2017-07-13,-0.0008199059318121371
2017-07-14,-0.00041020363760180256
2017-07-17,0.0
2017-07-18,-0.008210098100771113
2017-07-19,0.012416876520071618
2017-07-20,-0.006949768432157888
2017-07-21,0.0008230231103583119
2017-07-24,0.004525182024364138
2017-07-25,0.004914075120843631
2017-07-26,-0.01018745201153759
2017-07-27,0.0028817420119711112
2017-07-28,-0.0004105434980141709
2017-07-31,0.002874813197629278
2017-08-01,0.019246594603260725
2017-08-02,0.01245458644581876
2017-08-03,0.0035715629934309767
2017-08-04,0.012257846909623948
2017-08-07,-0.005468882358068083
2017-08-08,-0.005891433251949407
2017-08-09,0.0
2017-08-10,-0.020940362517799405
2017-08-11,0.0024213420051999446
2017-08-14,0.02214146094112901
2017-08-15,0.005514034156188563
2017-08-16,0.015276365724116836
2017-08-17,-0.018518458814411165
2017-08-18,-0.00628958862810447
2017-08-21,0.004746821190066308
2017-08-22,-0.00511804696150453
2017-08-23,-0.013058902672537509
2017-08-24,-0.0012029878932223736
2017-08-25,0.016057983388148456
2017-08-28,-0.0003952164284568571
2017-08-29,0.00039537268623779376
2017-08-30,0.007901687189498574
2017-08-31,0.01215254701874402
2017-09-01,0.0019364836909525618
2017-09-05,-0.008504447896507839
2017-09-06,-0.0007795483522786695
2017-09-07,-0.008193722050878316
2017-09-08,0.013375434455472845
2017-09-11,0.01591626983856642
2017-09-12,0.011463352015818051
2017-09-13,-0.01057811273196696
2017-09-14,0.006873111553531208
2017-09-15,-0.003034005003858309
2017-09-18,0.004961949986506564
2017-09-19,-0.003798075421433955
2017-09-20,-0.021730742533182634
2017-09-21,-0.00038978949501078386
2017-09-22,0.008966868528758942
2017-09-25,0.011205873534333666
2017-09-26,0.006113659198385468
2017-09-27,0.007595992695157205
2017-09-28,0.016584779069861444
2017-09-29,0.013348285962155648
2017-10-02,0.0014637332175184703
2017-10-03,0.005115122003985562
2017-10-04,0.004361785812726504
2017-10-05,-0.015562665066361059
2017-10-06,0.0011030084344552105
2017-10-09,-0.002938217006609234
2017-10-10,-0.011049479718643451
2017-10-11,0.004469080883276577
2017-10-12,0.0044495058514884
2017-10-13,-0.0007382736232957043
2017-10-16,0.0014777150601108513
2017-10-17,0.007746153668335198
2017-10-18,0.0003660291424127937
2017-10-19,0.016465513176227242
2017-10-20,0.00791922443538473
2017-10-23,-0.0035713244706924163
2017-10-24,0.027956977371636604
2017-10-25,0.019177110616822146
2017-10-26,0.018132117393141023
2017-10-27,0.010416648447874266
2017-10-30,-0.009311666073404501
2017-10-31,0.01477000308283527
2017-11-01,0.005954438107412141
2017-11-02,-0.010522971103884005
2017-11-03,0.007311407621198196
2017-11-06,0.006268712202090132
2017-11-07,-0.0019672647258833775
2017-11-08,0.01544021714782473
2017-11-09,0.00517647683265432
2017-11-10,0.0025747419310893083
2017-11-13,0.013483165292826893
2017-11-14,0.006335140339770007
2017-11-15,-0.0012591042252964035
2017-11-16,0.005357791524016164
2017-11-17,0.010971758292372291
2017-11-20,0.006201562098223645
2017-11-21,0.00862852168387418
2017-11-22,0.003360866433580245
2017-11-24,0.009439818273861533
2017-11-27,-0.01085976135908362
2017-11-28,0.013723642977779615
2017-11-29,0.017148057347096346
2017-11-30,0.009464267097380796
2017-12-01,-0.005566843728443294
2017-12-04,0.01473194272238243
2017-12-05,-0.02758409686471175
2017-12-06,-0.01164535601330452
2017-12-07,0.014803754067634234
2017-12-08,0.015182962216364171
2017-12-11,-0.005880623256312667
2017-12-12,-0.0035491843134504153
2017-12-13,-0.010982378675690851
2017-12-14,-0.008103598124451827
2017-12-15,0.011498203920055294
2017-12-18,0.012264258707823661
2017-12-19,-0.013889055932255423
2017-12-20,0.005094536413054351
2017-12-21,0.006857777045568447
2017-12-22,-0.011845258569960326
2017-12-26,0.00569409496123785
2017-12-27,-0.0011919566193130393
2017-12-28,0.005966461736354178
2017-12-29,-0.013938113684023312
2018-01-02,0.0036086466628870717
2018-01-03,0.026970676142118677
2018-01-04,-0.012839396058309749
2018-01-05,0.020987640074531244
2018-01-08,-0.0028956435669278413
2018-01-09,0.0060976966367434215
2018-01-10,-0.028283034218643754
2018-01-11,0.025245042609362223
2018-01-12,-0.0011584478507177254
2018-01-16,-0.020881966622723347
2018-01-17,0.018957839203920246
2018-01-18,-0.007267876428051934
2018-01-19,0.013177114185968453
2018-01-22,0.015896299797617308
2018-01-23,-0.006258622871390673
2018-01-24,-0.0034358565600629554
2018-01-25,-0.01580045799155172
2018-01-26,0.007589239309269136
2018-01-29,-0.031575554043414944
2018-01-30,-0.021238697396996575
2018-01-31,-0.027200441400066833
2018-02-01,-0.011624334827083582
2018-02-02,-0.024157331293160333
2018-02-05,-0.043974249269007726
2018-02-06,0.02759811538318413
2018-02-07,-0.008289071889434396
2018-02-08,-0.041457767963159475
2018-02-09,0.0013952588576737757
2018-02-12,0.016370508912144643
2018-02-13,-0.006168430071532449
2018-02-14,0.015861957016196637
2018-02-15,0.0013577730126066445
2018-02-16,0.008135732569643395
2018-02-20,-0.009078871069040817
2018-02-21,-0.004411282765515279
2018-02-22,-0.0051123854269378155
2018-02-23,0.002740664075013166
2018-02-26,0.0023914380148333247
2018-02-27,-0.02862992458567981
2018-02-28,-0.015087481952493875
2018-03-01,0.023156184868352137
2018-03-02,0.008008265589170893
2018-03-05,0.01243552029480699
2018-03-06,0.02012941298410409
2018-03-07,-0.00936454816980481
2018-03-08,-0.003375991955273938
2018-03-09,0.017615032987959633
2018-03-12,0.004660625542589392
2018-03-13,0.008615009726202105
2018-03-14,-0.02923792422832816
2018-03-15,-0.016632745496781065
2018-03-16,0.014152574166508947
2018-03-19,-0.00953022565901862
2018-03-20,-0.005842004853646832
2018-03-21,0.01590071593115705
2018-03-22,-0.013270165748697216
2018-03-23,-0.012068953209302458
2018-03-26,0.01815030181496513
2018-03-27,0.0020569234746825593
2018-03-28,-0.0051317176512050144
2018-03-29,0.014098966561298942
2018-04-02,-0.031197045145905267
2018-04-03,0.003850258451931765
2018-04-04,0.0634589087965094
2018-04-05,0.010163774129393177
2018-04-06,-0.02531631620836472
2018-04-09,-0.00566108325306125
2018-04-10,-0.0010048002733267225
2018-04-11,-0.009386527519196108
2018-04-12,-0.014890063174932688
2018-04-13,0.006183704056651251
2018-04-16,0.009559366564212413
2018-04-17,0.010145426839321514
2018-04-18,0.002678501317280313
2018-04-19,-0.03973329256074998
2018-04-20,-0.0076494303686899245
2018-04-23,0.00981094197664345
2018-04-24,0.028799345008075017
2018-04-25,0.02967947930223591
2018-04-26,0.017687661397104648
2018-04-27,-0.0003216898230479215
2018-04-30,-0.022536864599786544
2018-05-01,0.017127655454158175
2018-05-02,-0.010362639418039277
2018-05-03,0.010798206409257993
2018-05-04,0.0029135534991659995
2018-05-07,0.0009682072002166198
2018-05-08,0.005159934124921106
2018-05-09,-0.013153807514907245
2018-05-10,0.009428070205192984
