Date,NVR
2015-11-13,-0.004300593078341297
2015-11-16,0.02226741506373231
2015-11-17,-0.01032462886288854
2015-11-18,0.007746585360305147
2015-11-19,-0.0010454759925604407
2015-11-20,0.0096430377533272
2015-11-23,0.0053267432984716034
2015-11-24,-0.01004271948127522
2015-11-25,0.008783950434005261
2015-11-27,0.0055980980702039496
2015-11-30,-0.0014659015250910734
2015-12-01,0.012148770691980504
2015-12-02,-0.015003669091198657
2015-12-03,-0.008614647462359959
2015-12-04,0.025755872154305415
2015-12-07,0.0083540964385167
2015-12-08,-0.017156982421875022
2015-12-09,-0.03401380684426769
2015-12-10,0.0171954244806225
2015-12-11,-0.0006441307853729539
2015-12-14,0.004216867469879482
2015-12-15,-0.00498503814862028
2015-12-16,0.004545779698951646
2015-12-17,-0.007345918857450617
2015-12-18,0.0015538596814668182
2015-12-21,-0.003960048752665646
2015-12-22,0.004927275686553045
2015-12-23,-0.0001809561537644555
2015-12-24,-0.0017612915391810313
2015-12-28,-0.003015263749275965
2015-12-29,4.8460563274455026e-05
2015-12-30,-0.00027876420454542306
2015-12-31,-0.003964765272516213
2016-01-04,-0.053158834948455524
2016-01-05,0.024703296861958268
2016-01-06,-0.004409981479900349
2016-01-07,-0.021889601541273618
2016-01-08,-0.007021685426259583
2016-01-11,0.0012650355621977027
2016-01-12,0.021673319604308627
2016-01-13,-0.031760098020415906
2016-01-14,-0.007689580615866887
2016-01-15,-0.001966983807755729
2016-01-19,0.005052852839082078
2016-01-20,-0.0004343301559837087
2016-01-21,0.004219904002427555
2016-01-22,0.01252120751664565
2016-01-25,0.010734767628474806
2016-01-26,0.044142256813159975
2016-01-27,-0.004993874017446331
2016-01-28,0.003754926982178608
2016-01-29,0.014158941932786329
2016-02-01,-0.002016932801143234
2016-02-02,-0.011185524540342495
2016-02-03,-0.010667553575279154
2016-02-04,0.0018549937721314969
2016-02-05,-0.01841036685650177
2016-02-08,-0.01959469101337108
2016-02-09,-0.002528894355919409
2016-02-10,0.0051414853451130504
2016-02-11,-0.023817460967231585
2016-02-12,0.009211112404142963
2016-02-16,0.007491856677524389
2016-02-17,0.022728758108026215
2016-02-18,-0.001422565020876565
2016-02-19,0.0077370966912948536
2016-02-22,-0.009198184675582421
2016-02-23,0.005707111131065146
2016-02-24,-0.0018789521339791504
2016-02-25,0.017340461890003267
2016-02-26,0.009897894352422165
2016-02-29,0.006523641473448194
2016-03-01,0.006719609040928498
2016-03-02,-0.007621394777760915
2016-03-03,0.011996843595876383
2016-03-04,-0.0003383917041813733
2016-03-07,-0.009477215902651825
2016-03-08,0.00070784724234918
2016-03-09,0.0027561431145994852
2016-03-10,0.0017087616866828803
2016-03-11,0.014994111790320952
2016-03-14,-0.009874348639778319
2016-03-15,0.0037511089927513286
2016-03-16,0.017024655160964075
2016-03-17,0.01171600522374261
2016-03-18,0.011814218385196362
2016-03-21,-0.003468208092485603
2016-03-22,0.00018558369435184296
2016-03-23,0.002777929393445122
2016-03-24,-0.001798604702945017
2016-03-28,0.011222476892924327
2016-03-29,0.03085877808272186
2016-03-30,-0.020325331773059396
2016-03-31,-0.01716724108952039
2016-04-01,0.009749488807673012
2016-04-04,-0.01813877616644699
2016-04-05,-0.0052050951184100525
2016-04-06,0.007573400471457603
2016-04-07,0.008962761167466304
2016-04-08,0.009493428475169319
2016-04-11,0.006569803852662481
2016-04-12,0.005920652222025424
2016-04-13,0.007874118067836777
2016-04-14,-0.001000340336738903
2016-04-15,-0.0032780567136246885
2016-04-18,-0.0009990174250507078
2016-04-19,-0.010162902146242936
2016-04-20,-0.008462426508984211
2016-04-21,-0.03299944156500434
2016-04-22,0.00367601923672356
2016-04-25,-0.0077437568880350804
2016-04-26,-0.003821884717735924
2016-04-27,0.011599010385590747
2016-04-28,-0.017777033466090275
2016-04-29,-0.0024079803327015092
2016-05-02,0.01126230850577925
2016-05-03,-0.017255946568080383
2016-05-04,0.0002180394724642376
2016-05-05,-0.0035546213958980166
2016-05-06,-0.005773321178973001
2016-05-09,0.006570904645476716
2016-05-10,0.005696070977873058
2016-05-11,-0.008000579641051497
2016-05-12,0.005551224124757725
2016-05-13,-0.006174304583459467
2016-05-16,0.017060548746857362
2016-05-17,0.02025976300752297
2016-05-18,-0.013876179501052577
2016-05-19,-0.0029761904761904656
2016-05-20,0.011922370569029894
2016-05-23,-0.006472073778731491
2016-05-24,0.029691211401425166
2016-05-25,-0.017174180678705353
2016-05-26,0.008056460260282838
2016-05-27,0.011548699586441113
2016-05-31,-0.0027563968919307458
2016-06-01,-0.004310427410920359
2016-06-02,-0.00486228260649646
2016-06-03,0.0
2016-06-06,0.0048161591138176085
2016-06-07,0.0038193621746529516
2016-06-08,0.007505773672055405
2016-06-09,-0.0039541687186605
2016-06-10,-0.009395291573594533
2016-06-13,-0.003612544435416698
2016-06-14,-0.005776592869707886
2016-06-15,0.0013836362487362752
2016-06-16,0.008583158184828799
2016-06-17,-0.010251607298765175
2016-06-20,0.012891484145894472
2016-06-21,-0.0017487287434740928
2016-06-22,-0.012082621712026342
2016-06-23,0.014379401551357196
2016-06-24,-0.018522591826004797
2016-06-27,-0.012119489559749397
2016-06-28,0.00533115272632112
2016-06-29,0.029691211401425166
2016-06-30,0.026724317082071902
2016-07-01,0.0013986037960045383
2016-07-05,-0.007196399191698344
2016-07-06,0.011299435028248483
2016-07-07,-0.0010056138704609419
2016-07-08,0.023375489301815433
2016-07-11,-0.004928972421448075
2016-07-12,-0.009560804822909663
2016-07-13,-0.0036427454907310697
2016-07-14,-0.012259337393920378
2016-07-15,-0.00776352812967096
2016-07-18,-0.006353625547801611
2016-07-19,0.0009656808035714004
2016-07-20,0.00044530100815043383
2016-07-21,-0.005706231871116074
2016-07-22,-0.007156491022966116
2016-07-25,-0.004907508805997107
2016-07-26,0.001028178471928154
2016-07-27,-0.013509138910159368
2016-07-28,0.0117647058823529
2016-07-29,-0.008720930232558155
2016-08-01,-0.004105571847507372
2016-08-02,-0.013881004881662218
2016-08-03,0.0044910191645639586
2016-08-04,0.003787267934310057
2016-08-05,0.012841199772940293
2016-08-08,-0.0029239766081871066
2016-08-09,0.0
2016-08-10,-0.0017595307917888103
2016-08-11,0.004265575655478804
2016-08-12,-0.006043525265710725
2016-08-15,0.0035021754773709723
2016-08-16,-0.002862374401034762
2016-08-17,-0.012941176470588234
2016-08-18,0.0014064275039109564
2016-08-19,0.0009759900632806406
2016-08-22,-0.0008977465907401561
2016-08-23,0.009741203584856972
2016-08-24,-0.005227299361031168
2016-08-25,6.515758517466885e-05
2016-08-26,-0.006865686859742759
2016-08-29,0.0025290575121394987
2016-08-30,0.0036769618985199592
2016-08-31,-7.706595927114979e-05
2016-09-01,0.0018970542324197037
2016-09-02,0.0035502958579882726
2016-09-06,0.0020636792452830566
2016-09-07,0.0030244275660120667
2016-09-08,-0.006892950945084575
2016-09-09,-0.01641573807042107
2016-09-12,0.00332113949790247
2016-09-13,-0.008757178333953508
2016-09-14,0.00253015785401578
2016-09-15,0.0026081823633579138
2016-09-16,-0.004517830631660225
2016-09-19,0.0006517538048809168
2016-09-20,-0.007285508766073701
2016-09-21,0.0030680734071233395
2016-09-22,0.0023923873020557096
2016-09-23,-0.002235620043429032
2016-09-26,-0.0030461025544356035
2016-09-27,-0.0013788865157712271
2016-09-28,0.0005960951756387445
2016-09-29,-0.003069901650945006
2016-09-30,-3.662265571269252e-05
2016-10-03,0.0005488388815835243
2016-10-04,-0.01246973109817373
2016-10-05,-0.0013392769697398998
2016-10-06,0.008540636881824604
2016-10-07,-0.0072734597669715795
2016-10-10,0.0030307169868812878
2016-10-11,-0.003076923076923088
2016-10-12,-0.002006172839506215
2016-10-13,-0.005517268560576771
2016-10-14,-0.010647889133249322
2016-10-17,-0.004218217715532102
2016-10-18,0.01161617702907991
2016-10-19,0.010490474455393306
2016-10-20,-0.02594475749229075
2016-10-21,0.0019021050550824814
2016-10-24,-0.0019744305870113
2016-10-25,-0.012732363998158136
2016-10-26,-0.008349389852280065
2016-10-27,-0.01568002651392486
2016-10-28,0.003092500313250035
2016-10-31,-0.0009773696409419719
2016-11-01,-0.00992777092395769
2016-11-02,-0.007089465635160552
2016-11-03,0.0012490847926371895
2016-11-04,0.0027483856257584094
2016-11-07,0.009859062626913051
2016-11-08,0.0009749541954875429
2016-11-09,0.0003422351975244098
2016-11-10,-0.005355272795024679
2016-11-11,0.011012940732200605
2016-11-14,0.012423857294390217
2016-11-15,0.005466856825524946
2016-11-16,0.00856710870437083
2016-11-17,0.006824717337719166
2016-11-18,0.011784807036194556
2016-11-21,-0.0013261407486849786
2016-11-22,-0.0008581240946993196
2016-11-23,0.0006582841680056184
2016-11-25,0.0030196758052807304
2016-11-28,-0.0037476577139288203
2016-11-29,0.01152351403311136
2016-11-30,-0.01139223544805712
2016-12-01,-0.008595586794670873
2016-12-02,-0.0027509802432127417
2016-12-05,0.005060498709891448
2016-12-06,0.017269006863624314
2016-12-07,0.009117435954899555
2016-12-08,0.017633829125420553
2016-12-09,-0.0028870489115100373
2016-12-12,0.008843646114257808
2016-12-13,0.005187640137158445
2016-12-14,-0.022871467575870996
2016-12-15,-0.01246447715422927
2016-12-16,0.01432410286108765
2016-12-19,0.008659870430846484
2016-12-20,-0.0013008454572257522
2016-12-21,0.008905606941199684
2016-12-22,9.609700299773039e-05
2016-12-23,0.0027018913239267306
2016-12-27,0.008383233532934131
2016-12-28,-0.002969121140142472
2016-12-29,0.0005955926146514745
2016-12-30,-0.006547619047619024
2017-01-03,-0.011390059775689076
2017-01-04,0.017442547813751874
2017-01-05,0.00633201972821773
2017-01-06,-0.006688794048078872
2017-01-09,0.0020261155256111607
2017-01-10,0.005631858877862106
2017-01-11,-0.0001241659764145142
2017-01-12,0.00761195855287089
2017-01-13,-0.0021307472117821913
2017-01-17,-0.012288243910845598
2017-01-18,0.004681042588116524
2017-01-19,-0.007949111331119751
2017-01-20,-0.00012553060568920582
2017-01-23,-0.0005976036182447908
2017-01-24,0.016533635194615703
2017-01-25,0.1062411678538604
2017-01-26,0.011225073521885065
2017-01-27,-0.021938019974465428
2017-01-30,0.009048363470262055
2017-01-31,-0.010032851401343912
2017-02-01,-0.0005705374562702259
2017-02-02,0.009725709588686682
2017-02-03,0.0050399739583333325
2017-02-06,-0.0023826529495160065
2017-02-07,-0.0022287397036693246
2017-02-08,0.007495554560015272
2017-02-09,-0.0024763771077028762
2017-02-10,0.009686236919685287
2017-02-13,0.0005095962959673628
2017-02-14,-0.01053883481112139
2017-02-15,0.004776284008544129
2017-02-16,0.002117924466260357
2017-02-17,-0.0005112320170470586
2017-02-21,0.013631437191834905
2017-02-22,0.000655504004594798
2017-02-23,-0.004398303634756462
2017-02-24,0.007091360864066587
2017-02-27,0.013450343811323373
2017-02-28,-0.010002480728139918
2017-03-01,0.02216572623752522
2017-03-02,-0.008645695707776846
2017-03-03,0.0024786232518805296
2017-03-06,0.008836903959227316
2017-03-07,0.0006606481122959362
2017-03-08,0.015884642788550174
2017-03-09,-0.006855744390516505
2017-03-10,0.019990019745879106
2017-03-13,-0.012639473828309877
2017-03-14,-0.005554952801972712
2017-03-15,0.0009925088776028268
2017-03-16,0.02558051215277768
2017-03-17,0.0003449191616471392
2017-03-20,-0.002938271865498554
2017-03-21,-0.0076668242739283965
2017-03-22,0.0004221284212324594
2017-03-23,0.006991797393898436
2017-03-24,0.0009598515816555686
2017-03-27,0.005748714403587929
2017-03-28,-0.002976503465103808
2017-03-29,0.005834960937499911
2017-03-30,0.012601163615763022
2017-03-31,0.004170380523950579
2017-04-03,0.002914326900569808
2017-04-04,-0.0004827306517788399
2017-04-05,-0.010364532470703125
2017-04-06,-0.002760629457156827
2017-04-07,-0.008602327367505325
2017-04-10,0.00023227747115295294
2017-04-11,0.021863857242297113
2017-04-12,-0.001240538753542908
2017-04-13,0.004143235897442921
2017-04-17,0.013426466840637863
2017-04-18,-0.0005216864974637581
2017-04-19,0.0057282332258008495
2017-04-20,-0.042974116326616074
2017-04-21,0.01323427322449855
2017-04-24,0.0012378491784212908
2017-04-25,-0.006520244443615764
2017-04-26,-0.002243826486020395
2017-04-27,0.0141236109870162
2017-04-28,0.00249287749287741
2017-05-01,0.006039076376554098
2017-05-02,-0.0028248587570621764
2017-05-03,0.005769580124232787
2017-05-04,0.009623419309712666
2017-05-05,0.005974788829458344
2017-05-08,-0.0005823752990724573
2017-05-09,0.00614159345191756
2017-05-10,0.009114692190752338
2017-05-11,-0.002482418564927924
2017-05-12,0.0003013338622004369
2017-05-15,0.020368624356668308
2017-05-16,0.013157325627726202
2017-05-17,-0.014125736965325819
2017-05-18,0.013141256395833523
2017-05-19,0.028280144838860988
2017-05-22,0.013452411166580358
2017-05-23,-0.025991939414490073
2017-05-24,0.004934703016114872
2017-05-25,-0.005369902137633664
2017-05-26,-0.0040567765743120265
2017-05-30,-0.0006999617600625951
2017-05-31,-0.000722471448802664
2017-06-01,0.015602182480680682
2017-06-02,0.005996532514078945
2017-06-05,0.007500349947929141
2017-06-06,-0.004350071598846927
2017-06-07,0.016463179608314116
2017-06-08,0.007528440478508092
2017-06-09,-0.008131668000882608
2017-06-12,0.00840876386403644
2017-06-13,0.014694879503924119
2017-06-14,0.010977732340428314
2017-06-15,-0.007058610854656533
2017-06-16,0.001663435626271692
2017-06-19,0.009465507700724185
2017-06-20,0.00386983190167256
2017-06-21,0.004528984436069194
2017-06-22,-0.014666939395767686
2017-06-23,-0.010395209523603732
2017-06-26,0.007219986329091377
2017-06-27,-0.004066979145981309
2017-06-28,0.004518975716222506
2017-06-29,-0.04301521138775799
2017-06-30,0.03017525958199796
2017-07-03,0.0
2017-07-05,0.004907402465439192
2017-07-06,0.010914591092360038
2017-07-07,0.019972460304515716
2017-07-10,0.011662262382723387
2017-07-11,-0.004835915296460103
2017-07-12,0.004016422576197609
2017-07-13,0.0005504960991942198
2017-07-14,0.001824925096213681
2017-07-17,0.002366836620359969
2017-07-18,-0.021121211176310495
2017-07-19,-0.00019329032836545856
2017-07-20,-0.014274585510728355
2017-07-21,0.0821970052174259
2017-07-24,0.006131884888815442
2017-07-25,0.0033099792295985253
2017-07-26,0.0020310122725522017
2017-07-27,-0.013251510215404494
2017-07-28,-0.006975736848570224
2017-07-31,-0.005546688988095183
2017-08-01,0.013626081870404372
2017-08-02,0.011186691489074141
2017-08-03,0.010872228232845949
2017-08-04,-0.010788602124972124
2017-08-07,0.007493888545688332
2017-08-08,0.0140415023745466
2017-08-09,0.002784097445464928
2017-08-10,-0.02739849503783609
2017-08-11,0.014917878770645432
2017-08-14,0.013449435405056276
2017-08-15,-0.0024033083084058493
2017-08-16,0.00902209162515999
2017-08-17,-0.0037823408853076
2017-08-18,-0.02407134552405743
2017-08-21,0.007206813138605606
2017-08-22,0.003326066022541596
2017-08-23,-0.007500274580342192
2017-08-24,-0.0031877950914631636
2017-08-25,0.004155912367949988
2017-08-28,-0.008949191555109537
2017-08-29,-0.009228424186563666
2017-08-30,0.005280933459278492
2017-08-31,0.0231336531095927
2017-09-01,-0.004645657153122151
2017-09-05,-0.001203750747780452
2017-09-06,-0.00035118992551541606
2017-09-07,0.0032174375635631858
2017-09-08,0.014376820401073909
2017-09-11,0.02445398853673808
2017-09-12,-0.006874761130630569
2017-09-13,-0.002868267004604297
2017-09-14,-0.004567305842275382
2017-09-15,-0.010306544809704499
2017-09-18,0.016129834072184934
2017-09-19,0.014814514544518875
2017-09-20,-0.014284458634005626
2017-09-21,0.004668334538269647
2017-09-22,0.010347218147402026
2017-09-25,-0.009180472019826857
2017-09-26,0.012292391461408592
2017-09-27,-0.0009030267480176768
2017-09-28,0.01050825818122969
2017-09-29,-0.006393230401338212
2017-10-02,-0.0066304489109019205
2017-10-03,0.020510749196210876
2017-10-04,0.01637732271811765
2017-10-05,-0.02209311561158367
2017-10-06,0.004950199265740585
2017-10-09,-0.00044269591849055434
2017-10-10,0.005325940872990653
2017-10-11,0.006247814920395944
2017-10-12,0.0016968698985118102
2017-10-13,0.004029836397747122
2017-10-16,0.0019218774225366886
2017-10-17,-0.014455681526768238
2017-10-18,-0.0009989398353624779
2017-10-19,0.07842885197809069
2017-10-20,0.03060561203456924
2017-10-23,-0.010303253218800879
2017-10-24,0.004974819391777574
2017-10-25,-0.014588688021017093
2017-10-26,0.013883559738812723
2017-10-27,0.011551670309085216
2017-10-30,0.0
2017-10-31,0.012768554687500044
2017-11-01,-0.005814668093995334
2017-11-02,-0.019115439361668707
2017-11-03,0.0033500641989459012
2017-11-06,0.01648581358640544
2017-11-07,-0.005941369984673428
2017-11-08,0.01580672840464037
2017-11-09,0.0013746231454534463
2017-11-10,-0.0031394264914772485
2017-11-13,0.003149313529802633
2017-11-14,0.007778764204545485
2017-11-15,-0.0077788456625573765
2017-11-16,-0.007106476400048245
2017-11-17,-0.0054573309994910835
2017-11-20,0.018057581754521435
2017-11-21,0.01799347674831253
2017-11-22,0.011909970596128305
2017-11-24,-0.004635372620559131
2017-11-27,0.0007761957822149945
2017-11-28,-0.0020593327082107926
2017-11-29,0.021015508453874343
2017-11-30,0.0019029229160656413
2017-12-01,0.0014388489208632116
2017-12-04,-0.006775884518678166
2017-12-05,-0.016172775185668398
2017-12-06,-0.007845838720956233
2017-12-07,0.004176203786472099
2017-12-08,0.0014020360798017162
2017-12-11,0.00901354644150354
2017-12-12,-0.015859163168332358
2017-12-13,0.00030574012408313145
2017-12-14,0.010546005656528079
2017-12-15,-0.00202909264631701
2017-12-18,0.0006444319100327167
2017-12-19,-0.003878530848954398
2017-12-20,0.009555387780622926
2017-12-21,0.02228068747715639
2017-12-22,-0.004633588295327673
2017-12-26,-0.002586206896551757
2017-12-27,-0.002592912705272288
2017-12-28,0.01840842878935578
2017-12-29,-0.00496635019205216
2018-01-02,0.006097148097148342
2018-01-03,0.009411796116877591
2018-01-04,-0.01187821687573909
2018-01-05,0.013205470260108765
2018-01-08,0.01620410676426265
2018-01-09,5.516198664246019e-05
2018-01-10,-0.03011031788793106
2018-01-11,0.009966236883999446
2018-01-12,0.0020671122205075942
2018-01-16,-0.004842289723633986
2018-01-17,0.0298474841587828
2018-01-18,-0.009998097322044375
2018-01-19,0.024865457330115692
2018-01-22,-0.012162162162162149
2018-01-23,-0.003989077462380308
2018-01-24,-0.014619184557070009
2018-01-25,-0.06612398372005612
2018-01-26,-0.0194029850746269
2018-01-29,-0.032605816566780854
2018-01-30,0.009087831211702424
2018-01-31,-0.008918661919020465
2018-02-01,-0.010675933784121794
2018-02-02,-0.022685952200386272
2018-02-05,-0.050229215281378914
2018-02-06,0.04047539897788455
2018-02-07,-0.0174466216475877
2018-02-08,-0.06526773472753578
2018-02-09,0.003954875603803698
2018-02-12,0.026253574916294653
2018-02-13,0.014445750884650943
2018-02-14,0.049738934642956645
2018-02-15,0.005552266227938363
2018-02-16,0.04264867743540779
2018-02-20,-0.00423912803603399
2018-02-21,-0.003011263714344792
2018-02-22,-0.028674973656274583
2018-02-23,-0.03066893955063532
2018-02-26,-0.005268790373102572
2018-02-27,-0.025789450767893074
2018-02-28,-0.021644401203266717
2018-03-01,0.01119527815770116
2018-03-02,0.008702615489130539
2018-03-05,-0.002986155975149063
2018-03-06,0.02372926952444776
2018-03-07,0.0098143052516253
2018-03-08,0.004252216731386538
2018-03-09,0.018406052629481362
2018-03-12,0.010801516445059223
2018-03-13,0.01333331753135103
2018-03-14,-0.024418741099202057
2018-03-15,-0.0090024028519331
2018-03-16,0.010970376000790427
2018-03-19,0.022222225767679404
2018-03-20,-0.017420712005426497
2018-03-21,0.009951361852252427
2018-03-22,-0.03006235256546419
2018-03-23,-0.0071000733989911025
2018-03-26,0.026466259226702427
2018-03-27,-0.01330742505807847
2018-03-28,-0.01659109489310029
2018-03-29,-0.05973689390648218
2018-04-02,0.043596452985491085
2018-04-03,0.023028208594696897
2018-04-04,0.0458994420233414
2018-04-05,0.018758544047127623
2018-04-06,-0.019847913577274667
2018-04-09,-0.0017809284413036197
2018-04-10,0.018540395574189183
2018-04-11,-0.026532493488304
2018-04-12,-0.0330032299251618
2018-04-13,0.011505907787690672
2018-04-16,-0.007414608534098033
2018-04-17,0.019113426403847944
2018-04-18,-0.005341287236808601
2018-04-19,0.003692857766770752
2018-04-20,0.0020084092589194302
2018-04-23,-0.0028741020526552585
2018-04-24,0.006400908683416917
2018-04-25,0.010462339769022222
2018-04-26,0.013839857697471647
2018-04-27,0.004392266815009149
2018-04-30,-0.018344273905573583
2018-05-01,0.010448352444556441
2018-05-02,-0.012504804069189857
