Date,BAC
2015-10-09,-0.010793731759890957
2015-10-12,-0.003850991365834333
2015-10-13,0.0
2015-10-14,0.007731681762415121
2015-10-15,0.035166327141541
2015-10-16,-0.004323557077763773
2015-10-19,0.0012406139157172813
2015-10-20,0.0037174490565916596
2015-10-21,-0.018518476774553094
2015-10-22,0.016352025405416803
2015-10-23,0.022277530310409244
2015-10-26,-0.0006054656484347776
2015-10-27,-0.006662587351964899
2015-10-28,0.053658632239928616
2015-10-29,-0.01099550517295389
2015-10-30,-0.01813942591260098
2015-11-02,0.016686501044463897
2015-11-03,0.007034438747766991
2015-11-04,-0.009895300364860748
2015-11-05,0.017636710441034875
2015-11-06,0.03697267960447648
2015-11-09,-0.015041820204293899
2015-11-10,0.009615524919138307
2015-11-11,-0.005602535372459583
2015-11-12,-0.021408520509533235
2015-11-13,-0.009786727201371082
2015-11-16,0.013372215146305821
2015-11-17,-0.0005738549883109734
2015-11-18,0.024110473879711325
2015-11-19,-0.00840841352429933
2015-11-20,-0.002261017465850501
2015-11-23,-0.010198369785210493
2015-11-24,0.0
2015-11-25,-0.0017171514543631305
2015-11-27,0.0022936311192456316
2015-11-30,-0.0028603937794168255
2015-12-01,0.021801150426849825
2015-12-02,-0.007882465771545721
2015-12-03,-0.018161211880805328
2015-12-04,0.02890127999424208
2015-12-07,-0.01460636541116378
2015-12-08,-0.019954566520132944
2015-12-09,-0.005235426784250485
2015-12-10,0.005847847964745911
2015-12-11,-0.027325666129273007
2015-12-14,0.004184124214796414
2015-12-15,0.0369049009985416
2015-12-16,0.018943510409341835
2015-12-17,-0.025351795388739218
2015-12-18,-0.03121390658642631
2015-12-21,0.012529691169781199
2015-12-22,0.00648206345075053
2015-12-23,0.01522242968646137
2015-12-24,-0.004036728347787344
2015-12-28,-0.00810679130567804
2015-12-29,0.008756822988577051
2015-12-30,-0.01331025757043458
2015-12-31,-0.012903159132693132
2016-01-04,-0.023767351575848084
2016-01-05,0.0
2016-01-06,-0.021302259798342438
2016-01-07,-0.03606970325949721
2016-01-08,-0.01935509735941665
2016-01-11,0.0072370386141549226
2016-01-12,0.0
2016-01-13,-0.026779802245473716
2016-01-14,0.006040222952784058
2016-01-15,-0.03535686623123291
2016-01-19,-0.015214468554549887
2016-01-20,-0.038623564687120804
2016-01-21,-0.024105492322445632
2016-01-22,0.01497049976959186
2016-01-25,-0.0442479424683796
2016-01-26,0.027006143325901455
2016-01-27,0.003756330456468948
2016-01-28,0.012724889634064818
2016-01-29,0.04508481271745812
2016-02-01,-0.012729751232687936
2016-02-02,-0.05229230598478751
2016-02-03,-0.015116888720978716
2016-02-04,0.016884204912219536
2016-02-05,-0.022641807181330242
2016-02-08,-0.05250940356792688
2016-02-09,-0.0057049063247488485
2016-02-10,-0.01803326752235379
2016-02-11,-0.06844731806542426
2016-02-12,0.07078882756550375
2016-02-16,0.025104345039506537
2016-02-17,0.025306265622054402
2016-02-18,-0.025477754066980496
2016-02-19,-0.008986978128484369
2016-02-22,0.03380039396832002
2016-02-23,-0.030302922435193724
2016-02-24,-0.002467119086144831
2016-02-25,0.015663828678302183
2016-02-26,0.03084413278122078
2016-02-29,-0.014173305692270155
2016-03-01,0.05351420411125041
2016-03-02,0.020548184931259872
2016-03-03,0.006711311588568636
2016-03-04,0.0029631030692296445
2016-03-07,-0.0007386952914333333
2016-03-08,-0.034737770840020166
2016-03-09,0.00612568569436811
2016-03-10,0.00989350037368908
2016-03-11,0.039186311705257104
2016-03-14,-0.010877514440301161
2016-03-15,-0.005132013933257351
2016-03-16,-0.019159911124793982
2016-03-17,0.006761822903331938
2016-03-18,0.02910460821653471
2016-03-21,0.0036256684256001925
2016-03-22,-0.005780112708815621
2016-03-23,-0.010174769541329565
2016-03-24,0.00440519436778497
2016-03-28,-0.004385873741481139
2016-03-29,-0.014684124425626055
2016-03-30,0.004470757608986187
2016-03-31,0.002967412889433918
2016-04-01,0.0029586334025399896
2016-04-04,-0.003687252691243148
2016-04-05,-0.0236863242666826
2016-04-06,0.006065310953207836
2016-04-07,-0.0316505571500556
2016-04-08,0.002334718512832401
2016-04-11,0.006987568328402194
2016-04-12,0.023130450536807068
2016-04-13,0.039186311705257104
2016-04-14,0.02538044272445239
2016-04-15,-0.009900921268831464
2016-04-18,0.01214295099989271
2016-04-19,0.019759998467224982
2016-04-20,0.03321802474484792
2016-04-21,-0.00200945242911188
2016-04-22,0.014093860899198285
2016-04-25,-0.009927032308510109
2016-04-26,0.008689800355730526
2016-04-27,-0.004638956079394685
2016-04-28,-0.015312687668853298
2016-04-29,-0.01555112889371646
2016-05-02,0.014422894538702158
2016-05-03,-0.0277588814111569
2016-05-04,-0.016016717631876398
2016-05-05,-0.005661649484416498
2016-05-06,0.0042706229300817355
2016-05-09,-0.00850459279028748
2016-05-10,0.022158118555332118
2016-05-11,-0.00699256291408068
2016-05-12,-0.004225510433485291
2016-05-13,-0.018387555265122812
2016-05-16,0.0036025815494034052
2016-05-17,0.005742935224425372
2016-05-18,0.048536292630715794
2016-05-19,-0.010891405467761017
2016-05-20,-0.0006882839034991761
2016-05-23,-0.0034433868516378086
2016-05-24,0.01451251937203657
2016-05-25,0.01634859268945621
2016-05-26,-0.014745029903561302
2016-05-27,0.012244880413079251
2016-05-31,-0.006048221246018781
2016-06-01,0.008141112189292254
2016-06-02,0.005383448992501538
2016-06-03,-0.034805788859733844
2016-06-06,0.006934704734778752
2016-06-07,-0.011708097016762564
2016-06-08,0.0055751035868665255
2016-06-09,-0.016632016632016633
2016-06-10,-0.025370061048021864
2016-06-13,-0.01663054288885546
2016-06-14,-0.02500006002868338
2016-06-15,0.006033300837217759
2016-06-16,-0.0022488756932933507
2016-06-17,0.006761833603112111
2016-06-20,0.010447877847160392
2016-06-21,0.0059081894644867905
2016-06-22,-0.0007344428612530152
2016-06-23,0.031594914094777105
2016-06-24,-0.074074344813436
2016-06-27,-0.06307672695005329
2016-06-28,0.04269309883298167
2016-06-29,0.038582456984564306
2016-06-30,0.006065142320049066
2016-07-01,-0.012810794454172214
2016-07-05,-0.027480917661588222
2016-07-06,0.009419061307066379
2016-07-07,0.011663985723239456
2016-07-08,0.012298563764628234
2016-07-11,0.003037087428197305
2016-07-12,0.024981163965407838
2016-07-13,-0.007385753642143111
2016-07-14,0.015625089487918187
2016-07-15,0.0007329140793665978
2016-07-18,0.03294263533910913
2016-07-19,0.010631089242993053
2016-07-20,0.00981720541002562
2016-07-21,-0.009027671252003877
2016-07-22,0.007708180074607052
2016-07-25,-0.0006952212944043579
2016-07-26,0.011134525819687324
2016-07-27,0.0068822050667869394
2016-07-28,0.003417502315204324
2016-07-29,-0.012942516869825393
2016-08-01,-0.01104231174456971
2016-08-02,-0.013956763146273587
2016-08-03,0.024769859447349107
2016-08-04,0.0
2016-08-05,0.03936473305303623
2016-08-08,0.005315951519985207
2016-08-09,0.003965476520099376
2016-08-10,-0.02501656120829099
2016-08-11,0.0047265104949481
2016-08-12,0.002016207726768915
2016-08-15,0.007377469136043979
2016-08-16,0.009986686488626217
2016-08-17,-0.0013181868188852919
2016-08-18,0.00066004034606304
2016-08-19,0.003957552950147436
2016-08-22,-0.0026279427671689337
2016-08-23,0.011198895622309912
2016-08-24,0.0032574307075128317
2016-08-25,0.00844160914259895
2016-08-26,0.01674181469727265
2016-08-29,0.0031664378563858175
2016-08-30,0.022095985765597348
2016-08-31,0.0015513787972707416
2016-09-01,-0.009913344099539478
2016-09-02,0.001251457260849298
2016-09-06,-0.013750129781519349
2016-09-07,-0.005069349054060868
2016-09-08,0.010190800226702157
2016-09-09,-0.007565996610057635
2016-09-12,0.010165050608051063
2016-09-13,-0.011320662145021476
2016-09-14,-0.0057253281042052295
2016-09-15,0.0025592592779648538
2016-09-16,-0.011486823360504217
2016-09-19,0.006455674336219408
2016-09-20,0.0006414936085941125
2016-09-21,0.003205039718456648
2016-09-22,-0.003194800256741126
2016-09-23,-0.005128286793532277
2016-09-26,-0.02770617091580585
2016-09-27,0.01325375316834898
2016-09-28,0.005886493893328293
2016-09-29,-0.014304497799784155
2016-09-30,0.03232185104367935
2016-10-03,-0.0012779942796237176
2016-10-04,0.010876591979888328
2016-10-05,0.019620300363800247
2016-10-06,0.0068279407217577415
2016-10-07,-0.0055486243774464095
2016-10-10,0.0105392210663513
2016-10-11,-0.01165626454424673
2016-10-12,-0.004965650605002869
2016-10-13,-0.012476693915817516
2016-10-14,0.010738878614056313
2016-10-17,0.003124986622799364
2016-10-18,0.01308433116227925
2016-10-19,0.012914985572672455
2016-10-20,0.005464541729218064
2016-10-21,0.006642328613074344
2016-10-24,0.00599905347741192
2016-10-25,-0.0029817089455006496
2016-10-26,0.008971253496840026
2016-10-27,0.0023710766223763446
2016-10-28,-0.013601183084072543
2016-10-31,-0.010791415974471974
2016-11-01,0.006666693401826018
2016-11-02,-0.0078268132021736
2016-11-03,0.0
2016-11-04,0.004247667449361003
2016-11-07,0.027794847888653162
2016-11-08,-0.0005879413535495592
2016-11-09,0.057058671732788335
2016-11-10,0.04396217105326916
2016-11-11,0.013859015460779167
2016-11-14,0.05573117446683784
2016-11-15,0.00398441568532415
2016-11-16,-0.020337881756356757
2016-11-17,0.016709106467138968
2016-11-18,-0.003983953187856271
2016-11-21,0.016499888556622544
2016-11-22,-0.0014757249975846376
2016-11-23,0.012807641650002699
2016-11-25,0.014591490988302702
2016-11-28,-0.026845456066230344
2016-11-29,-0.0004924828317236507
2016-11-30,0.044768562054003924
2016-12-01,0.017992560007053404
2016-12-02,-0.012558173162580122
2016-12-05,0.028732700366313146
2016-12-06,0.014652316486731598
2016-12-07,0.018501482621744225
2016-12-08,0.0168366380099767
2016-12-09,0.006100279876696257
2016-12-12,-0.020788244001524347
2016-12-13,0.0
2016-12-14,0.002653632242255899
2016-12-15,0.021614484618841967
2016-12-16,-0.021588752311282766
2016-12-19,-0.007943635781589187
2016-12-20,0.010231287751482299
2016-12-21,-0.0035225965031935313
2016-12-22,-0.003977236835407405
2016-12-23,0.0026618736930772435
2016-12-27,0.0004426725261157394
2016-12-28,-0.012383924050749506
2016-12-29,-0.014778090388129494
2016-12-30,0.0045451391152393494
2017-01-03,0.019457302286946865
2017-01-04,0.018641585618972778
2017-01-05,-0.011764839875212596
2017-01-06,0.0
2017-01-09,-0.005732301986774435
2017-01-10,0.017295334101376625
2017-01-11,0.005667130642274865
2017-01-12,-0.0065021020936713025
2017-01-13,0.003926612008103625
2017-01-17,-0.04172094775253432
2017-01-18,0.02630409532425726
2017-01-19,-0.004418811318289917
2017-01-20,0.0048821635935483165
2017-01-23,-0.003533896718833862
2017-01-24,0.017287561822586728
2017-01-25,0.018300537256821237
2017-01-26,0.0029953239016891064
2017-01-27,-0.0034127927970069027
2017-01-30,-0.017551461763622433
2017-01-31,-0.013507618596842907
2017-02-01,0.011042456620161012
2017-02-02,-0.007426754627877119
2017-02-03,0.02508765453190076
2017-02-06,-0.00729930342121643
2017-02-07,-0.009515355774816214
2017-02-08,-0.010043640862489878
2017-02-09,0.01984977243426722
2017-02-10,-0.001729964636325243
2017-02-13,0.013864903483373991
2017-02-14,0.028205274963520877
2017-02-15,0.02161233075197644
2017-02-16,0.0
2017-02-17,-0.002440859481422031
2017-02-21,0.010603441168019145
2017-02-22,0.00040372879245320625
2017-02-23,-0.008471337306225402
2017-02-24,-0.014238990041101296
2017-02-27,0.014032060926012502
2017-02-28,0.004476996621964213
2017-03-01,0.03637493630152089
2017-03-02,-0.010588644491804966
2017-03-03,0.00832353633159677
2017-03-06,-0.0074684414654963005
2017-03-07,-0.001583966239407708
2017-03-08,0.001983304783477635
2017-03-09,0.0035628092922448396
2017-03-10,-0.0015778087889335435
2017-03-13,-0.0003952577813300939
2017-03-14,0.0007904635386843939
2017-03-15,-0.005528874397169203
2017-03-16,0.001588369213827212
2017-03-17,-0.014274298608945135
2017-03-20,-0.01689464474158775
2017-03-21,-0.058101635613227565
2017-03-22,-0.003475218207939501
2017-03-23,0.005667099308292789
2017-03-24,0.0021669787150668807
2017-03-27,-0.003892486615088675
2017-03-28,0.019539788136798242
2017-03-29,-0.0055366668640820516
2017-03-30,0.022269968854951472
2017-03-31,-0.0117303256893041
2017-04-03,0.0
2017-04-04,-0.0063587100396939045
2017-04-05,-0.011518726797924983
2017-04-06,0.0038842848202156333
2017-04-07,-0.004299249924004878
2017-04-10,-0.006044918680668698
2017-04-11,-0.004343972670298957
2017-04-12,-0.011780159366197696
2017-04-13,-0.013686375986148969
2017-04-17,0.021038289329408766
2017-04-18,-0.004383864394510439
2017-04-19,0.0013210212675387467
2017-04-20,0.014511860373302321
2017-04-21,-0.015604685824072706
2017-04-24,0.04051064189305831
2017-04-25,0.014811713521141634
2017-04-26,-0.003753177174543376
2017-04-27,-0.010045887956624311
2017-04-28,-0.013107961605001273
2017-05-01,0.011568276554935863
2017-05-02,-0.0033885693316112464
2017-05-03,0.010199684277285126
2017-05-04,0.003366052129713193
2017-05-05,-0.00461254095185637
2017-05-08,0.009266761599286077
2017-05-09,0.0008350566723973607
2017-05-10,0.007089462888004716
2017-05-11,-0.003312895234379276
2017-05-12,-0.002908095260359511
2017-05-15,0.002500032910341732
2017-05-16,-0.0029093035892273633
2017-05-17,-0.059191492846876304
2017-05-18,0.007532255880903005
2017-05-19,0.013631901936304036
2017-05-22,-0.00043351185724460617
2017-05-23,0.01519080592306099
2017-05-24,-0.0012823207738331677
2017-05-25,-0.004709196131473692
2017-05-26,-0.00043008022345125685
2017-05-30,-0.01419944859361999
2017-05-31,-0.018611977823743686
2017-06-01,0.009817211326518027
2017-06-02,-0.007953908205024951
2017-06-05,-0.0017820366000932397
2017-06-06,-0.008032198541260027
2017-06-07,0.016644366779717146
2017-06-08,0.016371765706678643
2017-06-09,0.03047440239260113
2017-06-12,0.004647456377536052
2017-06-13,-0.00042037462735122766
2017-06-14,-0.00042084151864607566
2017-06-15,-0.00925960591604802
2017-06-16,-0.004672634374489171
2017-06-19,0.0204867625829408
2017-06-20,-0.01756627416869605
2017-06-21,-0.015325510408375598
2017-06-22,-0.00864684193156362
2017-06-23,-0.0047972390614108296
2017-06-26,0.0030676230841584218
2017-06-27,0.01660106501718106
2017-06-28,0.026214047573327237
2017-06-29,0.0184254788556939
2017-06-30,-0.002467189284096394
2017-07-03,0.017312471048686273
2017-07-05,0.009724525636814363
2017-07-06,-0.008426792179526577
2017-07-07,0.004856218988174454
2017-07-10,0.002416236188869547
2017-07-11,-0.01165117151234818
2017-07-12,-0.010162418738071999
2017-07-13,0.011088294214743
2017-07-14,-0.016653381231853892
2017-07-17,-0.007847631981606873
2017-07-18,-0.004996101416007037
2017-07-19,0.006694628514910761
2017-07-20,-0.004987605265440731
2017-07-21,-0.005847928511001466
2017-07-24,0.0046220705462132194
2017-07-25,0.023839146971589953
2017-07-26,-0.011029506006017376
2017-07-27,-0.00413050751741928
2017-07-28,-0.003318016161349968
2017-07-31,0.0037453502368787195
2017-08-01,0.013681581016578903
2017-08-02,0.005725758854596252
2017-08-03,-0.008946222551798111
2017-08-04,0.02462013369467919
2017-08-07,-0.00040052488920205853
2017-08-08,-0.002403928061181948
2017-08-09,-0.0064254914938810526
2017-08-10,-0.025060706943224265
2017-08-11,-0.010779771116289583
2017-08-14,0.02347063206251354
2017-08-15,0.0020473519919630423
2017-08-16,-0.011442534923431169
2017-08-17,-0.022736809457783003
2017-08-18,-0.0008460202337002842
2017-08-21,-0.010160839079856876
2017-08-22,0.019247189527691555
2017-08-23,-0.002937220587378553
2017-08-24,0.0033667952263523038
2017-08-25,-0.00293589197845856
2017-08-28,-0.002104110892513722
2017-08-29,-0.0059020724602317776
2017-08-30,0.017476692544343697
2017-08-31,0.0008380114401447258
2017-09-01,0.008371948945451013
2017-09-05,-0.03237883768859151
2017-09-06,0.004289933876723051
2017-09-07,-0.018795392011728862
2017-09-08,-0.0034825874609328844
2017-09-11,0.020533053539536716
2017-09-12,0.025256595897108935
2017-09-13,0.015866548621054966
2017-09-14,-0.0036995174808052145
2017-09-15,0.005775786171472896
2017-09-18,0.0131256356806424
2017-09-19,0.006477700107224038
2017-09-20,0.008045011959199266
2017-09-21,0.00399035751055421
2017-09-22,-0.005564769626463351
2017-09-25,-0.010391228325139168
2017-09-26,0.0020193067634814987
2017-09-27,0.024183862504823184
2017-09-28,0.001574265563984767
2017-09-29,-0.004322335797381616
2017-10-02,0.01104984990437785
2017-10-03,0.009367544993583055
2017-10-04,-0.005800413459973064
2017-10-05,0.0163358415768311
2017-10-06,0.0030616879849116874
2017-10-09,-0.013735149353465759
2017-10-10,0.003094850903436752
2017-10-11,-0.0038564736007461464
2017-10-12,-0.014711546038157164
2017-10-13,0.014931207179990746
2017-10-16,0.01587278118296176
2017-10-17,-0.0015240343272456824
2017-10-18,0.010686793293405383
2017-10-19,0.0037762869114428277
2017-10-20,0.022197271317429212
2017-10-23,-0.0003681564067126164
2017-10-24,0.019145963363113916
2017-10-25,-0.0018062048448789225
2017-10-26,0.003981138837457765
2017-10-27,0.002162724534978011
2017-10-30,-0.007194127425572794
2017-10-31,-0.007608761398144814
2017-11-01,0.0051112876899857
2017-11-02,0.012350228301664323
2017-11-03,-0.001794137547864838
2017-11-06,-0.0025161427627623523
2017-11-07,-0.020540544104219016
2017-11-08,-0.01434861128032261
2017-11-09,-0.011198194808281214
2017-11-10,0.0007549549258671906
2017-11-13,-0.004149335355839612
2017-11-14,-0.0060608354834903455
2017-11-15,0.02096059220416402
2017-11-16,-0.0011199645981921913
2017-11-17,-0.005231706333253983
2017-11-20,0.00450821055818329
2017-11-21,-0.00037433311490819854
2017-11-22,-0.0026185752955254493
2017-11-24,-0.002626050690481274
2017-11-27,0.0
2017-11-28,0.03948879850309561
2017-11-29,0.023154817752934376
2017-11-30,0.000355161736465881
2017-12-01,-0.0024846836314745824
2017-12-04,0.034163132588624245
2017-12-05,-0.004473169913692954
2017-12-06,-0.010024215354505706
2017-12-07,0.0048884529956900735
2017-12-08,0.009381201058641153
2017-12-11,-0.0037863825838473364
2017-12-12,0.013130503697931006
2017-12-13,-0.01637088757028804
2017-12-14,-0.0038143470709994798
2017-12-15,0.010790387545459357
2017-12-18,0.01515121099593153
2017-12-19,-0.001017467975481301
2017-12-20,0.0010185042709598413
2017-12-21,0.011533337834128021
2017-12-22,0.0020119630358397256
2017-12-26,-0.003346564017974174
2017-12-27,-0.0016789770237763957
2017-12-28,0.002354383148627903
2017-12-29,-0.00939579427079451
2018-01-02,0.012872441938591939
2018-01-03,-0.0033444777846296514
2018-01-04,0.013087187471989115
2018-01-05,0.004637397680780753
2018-01-08,-0.006923799538888886
2018-01-09,0.004980073581794864
2018-01-10,0.00924998104234609
2018-01-11,0.003600844440806883
2018-01-12,0.017286329150589808
2018-01-16,0.0016030758730838368
2018-01-17,-0.001920801682310569
2018-01-18,0.009621760976892269
2018-01-19,0.007623907301319566
2018-01-22,0.006935620769646489
2018-01-23,-0.0006261162632736905
2018-01-24,0.005325750549300734
2018-01-25,0.0
2018-01-26,0.0034280394152150784
2018-01-29,0.0024843129522880147
2018-01-30,-0.01239176980325929
2018-01-31,0.0037642685987326896
2018-02-01,0.0156250522593957
2018-02-02,-0.016923055579611823
2018-02-05,-0.05289510931902053
2018-02-06,0.031064175249469583
2018-02-07,0.0016021969483372978
2018-02-08,-0.048320140166182135
2018-02-09,0.019838920799216897
2018-02-12,0.02604696762521752
2018-02-13,0.0019277692062560359
2018-02-14,0.02629904180421261
2018-02-15,0.0065623924345972195
2018-02-16,-0.00745091011024257
2018-02-20,-0.0012513423010965807
2018-02-21,-0.0018790799098201694
2018-02-22,-0.0056478524956186105
2018-02-23,0.010728951901516792
2018-02-26,0.012176026854600286
2018-02-27,-0.0027759484203623286
2018-02-28,-0.007114393711812994
2018-03-01,-0.01563447825612896
2018-03-02,0.004764983386084998
2018-03-05,0.015807546876956735
2018-03-06,-0.000622558301557552
2018-03-07,0.002180134794321109
2018-03-08,0.00062144997144431
2018-03-09,0.016149073399268188
2018-03-12,0.003667509464663654
2018-03-13,-0.014616362873820732
2018-03-14,-0.0067984164229863975
2018-03-15,-0.0012445879271865135
2018-03-16,0.0021807429989852967
2018-03-19,-0.00590627949102418
2018-03-20,0.0
2018-03-21,-0.0034394572802578516
2018-03-22,-0.04141842717565569
2018-03-23,-0.04517178454937487
2018-03-26,0.04353794382800902
2018-03-27,-0.030223367848701388
2018-03-28,-0.0044039869742507065
2018-03-29,0.02041518613069715
2018-04-02,-0.02267414425123615
2018-04-03,0.00955315090583575
2018-04-04,0.00980032935853603
2018-04-05,0.014725656556944244
2018-04-06,-0.02275703566005438
2018-04-09,0.008099881773838025
2018-04-10,0.02042175697896531
2018-04-11,-0.019029075051190003
2018-04-12,0.02508397466685186
2018-04-13,-0.027732745844869733
2018-04-16,0.0043623794221030465
2018-04-17,0.003675491332616909
2018-04-18,-0.016977507619351684
2018-04-19,0.022011711307511783
2018-04-20,0.0026506061229070177
2018-04-23,0.001982717980521631
2018-04-24,-0.004287712513155961
2018-04-25,-0.0016560713071029909
2018-04-26,-0.0023224060168486327
2018-04-27,0.002660378289466303
2018-04-30,-0.00762857560794139
2018-05-01,0.001002624581961653
2018-05-02,-0.012353721428956077
2018-05-03,-0.012846396676923444
2018-05-04,0.003424358998065591
2018-05-07,0.011604171459184576
2018-05-08,0.009784028523304178
2018-05-09,0.026395166937344783
2018-05-10,0.00553385195502254
