Date,ETR
2015-10-07,0.010134535590962113
2015-10-08,0.013327196760578808
2015-10-09,-0.0016255479931334138
2015-10-12,0.010657152973575945
2015-10-13,-0.0026362765297371915
2015-10-14,-0.002643162027521906
2015-10-15,0.01707909293073473
2015-10-16,0.0031846556476258225
2015-10-19,0.0011543063023642386
2015-10-20,0.009945246269028596
2015-10-21,-0.009276501469610565
2015-10-22,0.00921938274734635
2015-10-23,-0.020125583421564897
2015-10-26,-0.0023304712401165384
2015-10-27,-0.00043821054283010863
2015-10-28,-0.010224973643110369
2015-10-29,-0.003836881628210276
2015-10-30,0.009777599287643879
2015-11-02,0.005721836631521926
2015-11-03,0.010795099233123828
2015-11-04,-0.0011545542128855724
2015-11-05,-0.016616257323019412
2015-11-06,-0.03540994703690692
2015-11-09,0.005246987750470167
2015-11-10,-0.004451916726730065
2015-11-11,0.018658502318115167
2015-11-12,-0.003935905613104862
2015-11-13,-0.009878180083638832
2015-11-16,0.025786178140901228
2015-11-17,-0.020798961917999126
2015-11-18,0.0035147148054639477
2015-11-19,0.0025889072652858225
2015-11-20,0.0167072824549519
2015-11-23,-0.00403353815825902
2015-11-24,-0.002850034680752511
2015-11-25,-0.005114392127236189
2015-11-27,0.0004538818726971261
2015-11-30,0.006951540727135219
2015-12-01,0.011406650620772174
2015-12-02,-0.03086539647547426
2015-12-03,-0.01454606491158561
2015-12-04,0.024393969945923244
2015-12-07,0.011527252435901136
2015-12-08,-0.0019491540280819342
2015-12-09,0.022235880641549466
2015-12-10,-0.03424453416966311
2015-12-11,-0.0007611938237220839
2015-12-14,-0.003350735814530159
2015-12-15,-0.0033618308369942618
2015-12-16,0.029285508374794045
2015-12-17,0.0014899363569518265
2015-12-18,-0.01442802454915637
2015-12-21,-0.0012075990683707571
2015-12-22,0.022665315827157695
2015-12-23,0.016400893360260183
2015-12-24,-0.0014537390561865093
2015-12-28,0.002475002964475781
2015-12-29,0.004937380637386024
2015-12-30,0.0007228043650817639
2015-12-31,-0.012852347779247264
2016-01-04,0.0032185559003681252
2016-01-05,0.00539502859512897
2016-01-06,-0.0063813828665805206
2016-01-07,-0.01415870534584196
2016-01-08,-0.00029601348720209586
2016-01-11,0.00044427539038394137
2016-01-12,0.012583284217977164
2016-01-13,-0.0029238933085803387
2016-01-14,0.013196348791387758
2016-01-15,-0.014616315768949284
2016-01-19,0.01145544213223304
2016-01-20,-0.03354161790996757
2016-01-21,0.001802983844160666
2016-01-22,0.0307441834950537
2016-01-25,-0.016732588348662647
2016-01-26,0.016572874703554064
2016-01-27,0.012372729426185947
2016-01-28,0.0145220657543077
2016-01-29,0.0002832650183324237
2016-02-01,0.014451890688457647
2016-02-02,0.001955064692945374
2016-02-03,0.02244220616414294
2016-02-04,-0.01431478717500001
2016-02-05,-0.0011066384910598526
2016-02-08,-0.010661894880765632
2016-02-09,0.00198309128321128
2016-02-10,0.00989497664233685
2016-02-11,-0.012597615250911187
2016-02-12,-0.0014176539799711785
2016-02-16,0.00468502465751075
2016-02-17,0.003390984922426288
2016-02-18,0.03422056678375407
2016-02-19,-0.006263339672279877
2016-02-22,0.014113306417175231
2016-02-23,-0.0070259761091688855
2016-02-24,-0.0005442838258623572
2016-02-25,0.010891529743922268
2016-02-26,-0.03380443353764806
2016-02-29,0.006551244182744664
2016-03-01,-0.00013873057486257778
2016-03-02,0.014127795064148296
2016-03-03,-0.0010925817665068394
2016-03-04,0.014356065042037347
2016-03-07,-0.003369695754527391
2016-03-08,0.00852035319746669
2016-03-09,0.009118963488366383
2016-03-10,0.009700873645930752
2016-03-11,-0.0007896338867480202
2016-03-14,0.008166264001788992
2016-03-15,0.0010452620834935367
2016-03-16,0.01827194531799714
2016-03-17,0.011792173449023169
2016-03-18,-0.01279463686889215
2016-03-21,0.0060309484777245626
2016-03-22,-0.008928758753986021
2016-03-23,0.0056629376786572205
2016-03-24,0.008958327671823252
2016-03-28,-0.008498363761619943
2016-03-29,0.01842147895704538
2016-03-30,-0.004773097676334159
2016-03-31,0.0006309434322795404
2016-04-01,0.008703430474732654
2016-04-04,-0.012879695244269351
2016-04-05,-0.023436032181685662
2016-04-06,0.0015569570246178888
2016-04-07,-0.00025899444604760014
2016-04-08,-0.002979599705375424
2016-04-11,-0.0018192076446464922
2016-04-12,-0.0033845938569725398
2016-04-13,-0.00013056074149875307
2016-04-14,-0.009275191218848455
2016-04-15,0.003692365856057478
2016-04-18,0.001707822878148857
2016-04-19,0.002360513070697179
2016-04-20,-0.023550909275171006
2016-04-21,-0.015007520603800728
2016-04-22,0.011427226938249158
2016-04-25,-0.0008070191950259042
2016-04-26,0.004307381203606742
2016-04-27,0.0013402466475584962
2016-04-28,-0.0037479918053729966
2016-04-29,0.010076789547385667
2016-05-02,0.00505471884251496
2016-05-03,0.01270473064669253
2016-05-04,0.006142295322065117
2016-05-05,-0.0018181418040568165
2016-05-06,-0.008978487807786761
2016-05-09,0.004989097590201608
2016-05-10,0.0040957340182818935
2016-05-11,0.007763072393448978
2016-05-12,0.0062670585780186805
2016-05-13,-0.006097935430734891
2016-05-16,-0.0023499813963061555
2016-05-17,-0.007851176953991956
2016-05-18,-0.032313543958277346
2016-05-19,0.0129480677403091
2016-05-20,-0.0002695179449762053
2016-05-23,-0.008209553757992039
2016-05-24,0.00529248490766987
2016-05-25,0.004859696245485212
2016-05-26,0.015314443217986584
2016-05-27,0.0009257871007812835
2016-05-31,0.0035692031550624836
2016-06-01,0.009351771318311108
2016-06-02,0.003392790042515026
2016-06-03,0.017557792865603883
2016-06-06,0.0011502575059638698
2016-06-07,0.0011490748367541936
2016-06-08,0.0024227397896023906
2016-06-09,0.0008906568847120155
2016-06-10,-0.00038139017826255284
2016-06-13,-0.0038141118819524644
2016-06-14,0.008423561893682985
2016-06-15,-0.011770753670988898
2016-06-16,0.004738658245977412
2016-06-17,0.0025494781839143776
2016-06-20,-0.0068655673928917915
2016-06-21,-0.0020488776199922842
2016-06-22,-0.0008976398186379964
2016-06-23,0.005264383994635358
2016-06-24,-0.0038320669681983777
2016-06-27,0.011796631999029472
2016-06-28,0.003041331917928769
2016-06-29,-0.003916690545293866
2016-06-30,0.03183686385476192
2016-07-01,0.0031957357377720985
2016-07-05,0.0014705230455824836
2016-07-06,0.0036707763324519416
2016-07-07,-0.01865190657029303
2016-07-08,0.004720888300378201
2016-07-11,0.001607085732673097
2016-07-12,0.0006171439638384957
2016-07-13,-0.0017270044422396102
2016-07-14,-0.013964309978988343
2016-07-15,0.006140621207451957
2016-07-18,0.0012457830136565207
2016-07-19,0.00012473462589901452
2016-07-20,-0.005348979587555425
2016-07-21,0.0033764752178639945
2016-07-22,0.017699254858149605
2016-07-25,-0.00232696492282769
2016-07-26,-0.007119857116678285
2016-07-27,-0.009026127435246445
2016-07-28,0.004616478959946546
2016-07-29,0.010805004085843617
2016-08-01,-0.0014747646736378295
2016-08-02,-0.011197025872003108
2016-08-03,-0.0003732137713376993
2016-08-04,-0.003983561898397325
2016-08-05,-0.005249616518532174
2016-08-08,0.0020105054274213163
2016-08-09,-0.0005067680721243528
2016-08-10,-0.0007611176444773937
2016-08-11,0.005964489411060869
2016-08-12,0.003153450521244494
2016-08-15,-0.016473571543245802
2016-08-16,-0.011251731857500169
2016-08-17,0.010991894408770797
2016-08-18,0.014069940430090133
2016-08-19,-0.016271573838911646
2016-08-22,0.012309112656278431
2016-08-23,-0.0005059701684841933
2016-08-24,-0.0010140213500363648
2016-08-25,0.003171188319987861
2016-08-26,-0.02301462185378389
2016-08-29,0.01384925362872047
2016-08-30,-0.007914849168150662
2016-08-31,0.00630503224476664
2016-09-01,-0.007033551459644016
2016-09-02,0.017000191581132196
2016-09-06,0.0075977802124029825
2016-09-07,0.00879677522822897
2016-09-08,0.0063537834584252995
2016-09-09,-0.039861303321563235
2016-09-12,0.01353781808022636
2016-09-13,-0.02188025180885078
2016-09-14,0.0006504921635048788
2016-09-15,0.00896806028289232
2016-09-16,0.010820390830278859
2016-09-19,0.008538259096399381
2016-09-20,0.0013903553111347389
2016-09-21,0.021703205635684952
2016-09-22,0.009386094413982304
2016-09-23,-0.0036708343606375315
2016-09-26,-0.005525976737175364
2016-09-27,-0.017041375773152567
2016-09-28,-0.008542341379651264
2016-09-29,-0.02014719212967575
2016-09-30,-0.00775912348811858
2016-10-03,-0.012641569969595312
2016-10-04,-0.022967493608872624
2016-10-05,-0.009051425736070429
2016-10-06,0.006271399281704726
2016-10-07,-0.009212878049463469
2016-10-10,0.010392270014586202
2016-10-11,-0.008120283423611263
2016-10-12,0.010506470957706737
2016-10-13,0.0110720001953446
2016-10-14,-0.009615278182086073
2016-10-17,0.006472588910735544
2016-10-18,0.0038851862563915596
2016-10-19,-0.00053376177933806
2016-10-20,-0.00507427139008132
2016-10-21,-0.004562946983741045
2016-10-24,-0.0013484041308391426
2016-10-25,-0.021465972657039978
2016-10-26,-0.002759614709875846
2016-10-27,-0.005533906814007228
2016-10-28,0.0066779710816431415
2016-10-31,0.01824226222884695
2016-11-01,-0.023751657907402968
2016-11-02,-0.007090402785160488
2016-11-03,-0.00041975061538301883
2016-11-04,-0.007984415812350432
2016-11-07,0.009742970733241041
2016-11-08,0.01543061577955629
2016-11-09,-0.04015045887689361
2016-11-10,-0.014234234317716421
2016-11-11,-0.0067777968830845525
2016-11-14,0.009197740859814951
2016-11-15,0.008819515394392186
2016-11-16,-0.007431100181493511
2016-11-17,0.0008808566115914296
2016-11-18,-0.005133340205963677
2016-11-21,0.008698160406992228
2016-11-22,-0.00014632111571444284
2016-11-23,-0.004239114832098934
2016-11-25,0.020698803546029376
2016-11-28,0.015101165859646049
2016-11-29,0.01161818699666095
2016-11-30,-0.03739489055959455
2016-12-01,0.0021823646801619745
2016-12-02,0.005807043416551139
2016-12-05,0.0014434366454560976
2016-12-06,-0.0017294127996777542
2016-12-07,0.01703729837564416
2016-12-08,-0.0004257714531902268
2016-12-09,0.004970607292726026
2016-12-12,0.011305892113638416
2016-12-13,0.016350027775819287
2016-12-14,-0.014574681315911442
2016-12-15,0.01004618835707416
2016-12-16,0.01077472399065127
2016-12-19,0.00013674973207744578
2016-12-20,0.0006832192588204222
2016-12-21,-0.0045062845709848975
2016-12-22,0.003840839698692644
2016-12-23,-0.003962875126714116
2016-12-27,0.0016463522222180949
2016-12-28,-0.013970737839923641
2016-12-29,0.020975340210912075
2016-12-30,-0.00040826249802972114
2017-01-03,-0.007213725943542859
2017-01-04,0.004387383729702599
2017-01-05,-0.003549309213870866
2017-01-06,0.0032876696764856383
2017-01-09,-0.029355665678320264
2017-01-10,0.002110066116252529
2017-01-11,0.006457249186323066
2017-01-12,0.0018130812652816797
2017-01-13,-0.0034802991162393715
2017-01-17,0.007823185868144122
2017-01-18,-0.003465491269979304
2017-01-19,-0.011267217522874629
2017-01-20,0.0012664868811795849
2017-01-23,-0.006885151407442169
2017-01-24,-0.0033955086011527857
2017-01-25,0.001987260519596745
2017-01-26,-0.0007080861403362393
2017-01-27,0.00028343515263773433
2017-01-30,0.000850365961065469
2017-01-31,0.014587227563867211
2017-02-01,-0.012841795034151726
2017-02-02,0.010180461566983379
2017-02-03,0.0053196500938381686
2017-02-06,-0.002088840070077591
2017-02-07,-0.0016947773247606435
2017-02-08,0.010186521295249662
2017-02-09,-0.00560220236529918
2017-02-10,0.008873220599370457
2017-02-13,0.00460725691907915
2017-02-14,-0.016259203091838925
2017-02-15,-0.0002823791339774395
2017-02-16,0.028260435412686524
2017-02-17,0.01071891286836113
2017-02-21,0.004894515695948121
2017-02-22,-0.0027060101209610554
2017-02-23,0.019400541487679668
2017-02-24,0.008783655511606758
2017-02-27,-0.0042216604551089665
2017-02-28,0.015632815050655058
2017-03-01,-0.0140875167477712
2017-03-02,-0.0005295214828324735
2017-03-03,-0.002118304235822821
2017-03-06,-0.005439072190979721
2017-03-07,0.000400232559426561
2017-03-08,-0.02279978716958664
2017-03-09,-0.0019105174126893276
2017-03-10,0.006288558571333702
2017-03-13,0.006385183007664441
2017-03-14,-0.002970063276555801
2017-03-15,0.01787190057668231
2017-03-16,-0.00305948196293071
2017-03-17,0.006137391861780417
2017-03-20,-0.0027850023718521966
2017-03-21,0.007447134688598034
2017-03-22,0.01003125351395795
2017-03-23,0.0014378163969959168
2017-03-24,0.002348895287219932
2017-03-27,-0.004296205267121711
2017-03-28,0.000392261784747161
2017-03-29,-0.0041824164285553245
2017-03-30,-0.00446276145799307
2017-03-31,0.001450447487319817
2017-04-03,-0.0035545237516902972
2017-04-04,0.0015853543704522632
2017-04-05,0.004221174028012475
2017-04-06,-0.0032839452599902064
2017-04-07,0.0009223764115280364
2017-04-10,-0.0013166638890406146
2017-04-11,0.009888067581837356
2017-04-12,0.006266562474223525
2017-04-13,-0.001167897456150313
2017-04-17,0.0018184973591983677
2017-04-18,-0.003111784762931835
2017-04-19,-0.0068928702065914615
2017-04-20,-0.00733338354361468
2017-04-21,0.008047055217223376
2017-04-24,0.0006546436498431341
2017-04-25,0.0032694282697562915
2017-04-26,-0.009385783828043337
2017-04-27,0.009080058491572895
2017-04-28,-0.005477204695439664
2017-05-01,-0.006031825332233898
2017-05-02,0.006068429036221401
2017-05-03,0.0023600159698982104
2017-05-04,0.0015697312177118672
2017-05-05,0.010450005591026379
2017-05-08,-0.0028442707131431932
2017-05-09,-0.013635393414679897
2017-05-10,0.005981391579003015
2017-05-11,-0.003964113560339655
2017-05-12,0.004245115279177147
2017-05-15,0.0013212737350456472
2017-05-16,-0.008707008993234955
2017-05-17,0.0031936936644310077
2017-05-18,0.005173816052904012
2017-05-19,-0.0010559190234088467
2017-05-22,0.00885200917638529
2017-05-23,0.002619230942383144
2017-05-24,0.006008188310105744
2017-05-25,0.010906570769966928
2017-05-26,-0.0026972252148039777
2017-05-30,0.007598349400887328
2017-05-31,0.010480306449937471
2017-06-01,0.010245234714596485
2017-06-02,0.004632843450578905
2017-06-05,-0.00137103102374303
2017-06-06,-0.0012480971362913706
2017-06-07,0.005248247226360636
2017-06-08,-0.01417051061578023
2017-06-09,-0.0003781236945729072
2017-06-12,-0.0016395488178592155
2017-06-13,0.0029057259906097865
2017-06-14,0.0005033931445508344
2017-06-15,0.00768100710097408
2017-06-16,-0.00024974968255708774
2017-06-19,-0.006374394113235926
2017-06-20,0.003019131815238829
2017-06-21,-0.004640264857310283
2017-06-22,-0.0022679429625168668
2017-06-23,-0.0025254315322605914
2017-06-26,0.009874724207405983
2017-06-27,-0.020559240666438217
2017-06-28,-0.0038397407551882257
2017-06-29,-0.012206147196221817
2017-06-30,-0.0014306814538198598
2017-07-03,-0.00390755951235866
2017-07-05,-0.006669412851547651
2017-07-06,-0.005792788202578558
2017-07-07,0.0035756191184503905
2017-07-10,-0.00633342962243888
2017-07-11,-0.001726116186864357
2017-07-12,0.006783438014398513
2017-07-13,-0.008323182859331202
2017-07-14,0.005728445358832213
2017-07-17,0.001589787935868392
2017-07-18,0.00039676462043636285
2017-07-19,0.00343758330588928
2017-07-20,0.007509859491428683
2017-07-21,0.009284603898821908
2017-07-24,-0.011272247777779021
2017-07-25,-0.011663092793074203
2017-07-26,0.0029168909841945645
2017-07-27,0.00674246073763185
2017-07-28,0.0013133975138734932
2017-07-31,0.006163645524185579
2017-08-01,0.005604838005520696
2017-08-02,-0.008036170304993817
2017-08-03,0.004312147649021103
2017-08-04,0.00025991511646594745
2017-08-07,-0.0037719439320930137
2017-08-08,0.023507779176743737
2017-08-09,-0.008903260304619076
2017-08-10,0.00039060763750220495
2017-08-11,-0.008328974342408202
2017-08-14,0.011154801001018066
2017-08-15,0.006748776806691614
2017-08-16,0.007090449158629664
2017-08-17,-0.007296304116769292
2017-08-18,0.0037393133748375718
2017-08-21,0.005267336990255389
2017-08-22,0.004472898662716496
2017-08-23,0.007251810895240851
2017-08-24,-0.0022737185423974404
2017-08-25,0.010887543951678902
2017-08-28,-0.0001253741453822732
2017-08-29,0.00012538986602961266
2017-08-30,-0.00588589821188179
2017-08-31,-0.0026455998292577165
2017-09-01,0.0011365674612155985
2017-09-05,0.006687233835417361
2017-09-06,-0.013285108857026606
2017-09-07,0.0062237500854238625
2017-09-08,0.0074476056902295085
2017-09-11,0.006640570196697393
2017-09-12,-0.016180897233253333
2017-09-13,-0.010248204820159867
2017-09-14,0.011632709874474845
2017-09-15,-0.0034120325248819805
2017-09-18,-0.006339245001889315
2017-09-19,-0.004083413952601145
2017-09-20,-0.0032030870033836756
2017-09-21,0.0020566659746663607
2017-09-22,-0.01552092631659363
2017-09-25,0.013159803780899981
2017-09-26,-0.003986571285264806
2017-09-27,-0.012782342689732773
2017-09-28,-0.0015699181629547088
2017-09-29,0.00026234465779917393
2017-10-02,0.0007856173597702298
2017-10-03,-0.009683219823426237
2017-10-04,0.03607304697039582
2017-10-05,0.008672385706503416
2017-10-06,-0.0055636288361760045
2017-10-09,0.002670090928003077
2017-10-10,0.009891014730667003
2017-10-11,0.008915238897047262
2017-10-12,0.018046126347994962
2017-10-13,0.005989791803631128
2017-10-16,0.01361063820973274
2017-10-17,0.01426711466261854
2017-10-18,0.0007092199011946576
2017-10-19,0.008268287234065808
2017-10-20,0.003514106194114408
2017-10-23,-0.005019499097729585
2017-10-24,0.008799629910284601
2017-10-25,0.004187140908361808
2017-10-26,-0.0018529408791628788
2017-10-27,0.006845887642088044
2017-10-30,-0.004379532849040579
2017-10-31,-0.0015044576898314288
2017-11-01,-0.006840193524465188
2017-11-02,0.011322591410684701
2017-11-03,0.004155363153710123
2017-11-06,-0.007356126005744756
2017-11-07,0.005673456988649628
2017-11-08,0.0032572111505364543
2017-11-09,0.002087199007684948
2017-11-10,-0.014926986123494523
2017-11-13,0.01773757993962133
2017-11-14,0.009002888435992507
2017-11-15,-0.011324523420251364
2017-11-16,-0.006132129326409941
2017-11-17,0.007101279718655595
2017-11-20,-0.009940928636835933
2017-11-21,-0.00046737277647901365
2017-11-22,-0.001167731854483267
2017-11-24,-0.001637591562630103
2017-11-27,0.008317097016846908
2017-11-28,0.0030204453834670186
2017-11-29,-0.0022008371608847055
2017-11-30,0.0038306461126131897
2017-12-01,-0.011100948771821328
2017-12-04,-0.013447087449709905
2017-12-05,-0.014697407259941953
2017-12-06,0.005533625008488752
2017-12-07,0.0013160685403632577
2017-12-08,0.004062187104654891
2017-12-11,0.006425450421226664
2017-12-12,-0.015606645581692669
2017-12-13,0.0007205121434004091
2017-12-14,-0.007920780969000285
2017-12-15,0.013791369081886273
2017-12-18,-0.013246062720457474
2017-12-19,-0.02007485593661118
2017-12-20,-0.010243306674118102
2017-12-21,-0.000997442939744353
2017-12-22,0.002371379414617847
2017-12-26,-0.005105280877129581
2017-12-27,0.007509769263124744
2017-12-28,0.008198503206962693
2017-12-29,0.002833845720788375
2018-01-02,0.014866692167860185
2018-01-03,-0.011016888313308826
2018-01-04,-0.014077548276400842
2018-01-05,-0.007697911575403116
2018-01-08,0.011511254996500186
2018-01-09,-0.008906419643188834
2018-01-10,-0.007988017973040384
2018-01-11,-0.0039004162217012306
2018-01-12,-0.011999302981806625
2018-01-16,-0.007031708690140581
2018-01-17,0.010814922474661204
2018-01-18,-0.00917067860393972
2018-01-19,-0.010284033564152861
2018-01-22,-0.0020783899714564846
2018-01-23,0.010803602955818947
2018-01-24,-0.012362030067341268
2018-01-25,0.017992179698140154
2018-01-26,0.0026896146085335637
2018-01-29,-0.018648745144482226
2018-01-30,0.01392698652744051
2018-01-31,0.010141468250771446
2018-02-01,-0.019951705373721595
2018-02-02,-0.01478235241910919
2018-02-05,-0.020663064948627907
2018-02-06,-0.008735519218524668
2018-02-07,-0.001372626148993139
2018-02-08,-0.010306328381292973
2018-02-09,0.02929744405730017
2018-02-12,0.006744920621462924
2018-02-13,0.0056278632200603695
2018-02-14,-0.01425730287949356
2018-02-15,0.03149503874002746
2018-02-16,0.005372723835205928
2018-02-20,-0.016814282629605604
2018-02-21,-0.013124579518510981
2018-02-22,0.00792583581050832
2018-02-23,0.0361186919795935
2018-02-26,-0.010162217200224033
2018-02-27,-0.0118257132560875
2018-02-28,-0.002893359625119607
2018-03-01,0.0007912012593540574
2018-03-02,0.008698119541140636
2018-03-05,0.026522060703836114
2018-03-06,-0.010818055811655736
2018-03-07,-0.012352000128147966
2018-03-08,-0.001303195703737825
2018-03-09,0.0015657183255051166
2018-03-12,0.005860859363435722
2018-03-13,-0.0018129939509884396
2018-03-14,0.005318688603372923
2018-03-15,0.00038715447742188047
2018-03-16,0.017412424901706247
2018-03-19,-0.004310457570621762
2018-03-20,0.0028013256250218888
2018-03-21,-0.006475313905458191
2018-03-22,0.001277867752652151
2018-03-23,-0.01276313776284943
2018-03-26,0.010213129174589275
2018-03-27,0.014717421624500515
2018-03-28,-0.0036575194281581735
2018-03-29,-0.002784695618401556
2018-04-02,0.001396076597189877
2018-04-03,0.003802885033280523
2018-04-04,0.0006313812853895318
2018-04-05,0.006562285455521177
2018-04-06,-0.009779411274154493
2018-04-09,-0.00025309694172193087
2018-04-10,-0.005699047372008104
2018-04-11,-0.0007643477126060283
2018-04-12,-0.014021606108452822
2018-04-13,0.01680647999708218
2018-04-16,0.01246048872423522
2018-04-17,0.006530271924136466
2018-04-18,-0.007361563726009934
2018-04-19,0.005782137605902626
2018-04-20,-0.012996889137929624
2018-04-23,0.0034187790812008068
2018-04-24,0.010725101650800095
2018-04-25,-0.008489110757281537
2018-04-26,0.02354565699531852
