Date,SNA
2015-07-10,0.008905985270177164
2015-07-13,0.010754081236604929
2015-07-14,0.004612346834008907
2015-07-15,-0.0045911707620799325
2015-07-16,-0.005596610557091597
2015-07-17,0.005566038094821257
2015-07-20,0.008487847483155342
2015-07-21,-0.008660185764191586
2015-07-22,-0.002583954877424799
2015-07-23,-0.00036999106803614623
2015-07-24,-0.01437632955438961
2015-07-27,-0.016589494122796422
2015-07-28,0.02571739952985741
2015-07-29,0.01917751107659238
2015-07-30,0.0009738515359938305
2015-07-31,0.002555189030301941
2015-08-03,-0.007220783929827057
2015-08-04,0.012040499134273297
2015-08-05,0.010931397013077326
2015-08-06,-0.009020566455047785
2015-08-07,0.0011453830988883418
2015-08-10,0.008670385385322277
2015-08-11,-0.014148023048385694
2015-08-12,-0.00018162364553586663
2015-08-13,0.008600510268840234
2015-08-14,0.009247371814173233
2015-08-17,0.008567783596199474
2015-08-18,0.002831628949421905
2015-08-19,-0.0029998490065821226
2015-08-20,-0.01646231242885643
2015-08-21,-0.03153622317818339
2015-08-24,-0.041386630810008374
2015-08-25,-0.018021352367992294
2015-08-26,0.027792171265515142
2015-08-27,0.028004337287966585
2015-08-28,-0.0009994009102858303
2015-08-31,-0.0007505402655293425
2015-09-01,-0.03336046136486681
2015-09-02,0.006345081049768719
2015-09-03,0.01280381334300107
2015-09-04,-0.019121598796773775
2015-09-08,0.03458534612033648
2015-09-09,-0.013021145308646176
2015-09-10,-0.00012636302949620148
2015-09-11,0.0013953967893289843
2015-09-14,0.0003801262793825533
2015-09-15,0.00392566992126997
2015-09-16,0.0034697480342174014
2015-09-17,0.0003764644315802368
2015-09-18,-0.022431305140315994
2015-09-21,0.00906301686367983
2015-09-22,-0.010828810367237707
2015-09-23,-0.009788414036140392
2015-09-24,-0.009104450852286505
2015-09-25,0.008925534136814406
2015-09-28,-0.020099944634502265
2015-09-29,-0.011550869276386155
2015-09-30,0.013700402144383839
2015-10-01,-0.008811445279675367
2015-10-02,0.011363173449035147
2015-10-05,0.02557633502022938
2015-10-06,-0.003930949609903145
2015-10-07,0.017662648929271496
2015-10-08,0.028098071762355126
2015-10-09,0.0010515355524016723
2015-10-12,0.010562673722734228
2015-10-13,-0.01106342939132865
2015-10-14,-0.017553500488995732
2015-10-15,0.01038058341067205
2015-10-16,-0.003922633759687044
2015-10-19,-0.0011877561675802673
2015-10-20,-0.0027538957146868714
2015-10-21,0.004644057619728192
2015-10-22,0.025174950675352248
2015-10-23,-0.0006702212489214654
2015-10-26,-0.009999643571044214
2015-10-27,-0.008992819130696161
2015-10-28,0.02442505700176545
2015-10-29,-0.00018185177429308474
2015-10-30,0.006614026275848284
2015-11-02,0.005666541893684096
2015-11-03,0.005814169889421628
2015-11-04,0.007211109878852762
2015-11-05,0.0026032727732503425
2015-11-06,0.004249405528853112
2015-11-09,-0.004936568051309154
2015-11-10,0.005905461680541624
2015-11-11,-0.0030528658198410996
2015-11-12,-0.017548817725900667
2015-11-13,-0.005694350498485434
2015-11-16,0.00012015897957295962
2015-11-17,-0.009644141105144999
2015-11-18,0.02014614200004239
2015-11-19,0.0072189406487888075
2015-11-20,0.0026159665118141717
2015-11-23,-0.006225682608058669
2015-11-24,0.009665750942357443
2015-11-25,0.009868767020271507
2015-11-27,0.005090768251538869
2015-11-30,0.0023289785614566405
2015-12-01,0.007609382516611252
2015-12-02,-0.008532206611345572
2015-12-03,-0.008663478466324093
2015-12-04,0.019472664886303503
2015-12-07,0.00155300076529441
2015-12-08,-0.01935772818425996
2015-12-09,-0.007556454731349582
2015-12-10,0.001534744948539668
2015-12-11,-0.015086256615809313
2015-12-14,0.007240023843575694
2015-12-15,0.0026134921945757394
2015-12-16,0.014693870993399694
2015-12-17,-0.0047298724242382795
2015-12-18,-0.02205917857685824
2015-12-21,0.01067877068635914
2015-12-22,0.010803068072692934
2015-12-23,0.012155505514255482
2015-12-24,-0.0029008677231794344
2015-12-28,0.0013965963672049053
2015-12-29,0.010517396990292971
2015-12-30,-0.008568047846667204
2015-12-31,-0.005741903201019083
2016-01-04,-0.016916376543379075
2016-01-05,-0.0011272066531933245
2016-01-06,-0.003267574229122494
2016-01-07,-0.0211570956375291
2016-01-08,-0.01047263107764207
2016-01-11,0.0032610974132121218
2016-01-12,0.010917168654591247
2016-01-13,-0.020142381465500958
2016-01-14,0.00972103658897061
2016-01-15,-0.035442153228388285
2016-01-19,-0.008773584155504666
2016-01-20,-0.01994607969393314
2016-01-21,-0.01505107437960762
2016-01-22,0.017207936549825664
2016-01-25,0.0021551412313809415
2016-01-26,0.036694274905522795
2016-01-27,-0.006035277508952275
2016-01-28,-0.005502542675611566
2016-01-29,0.027538933076305616
2016-02-01,-0.0028470416333298276
2016-02-02,-0.040657878110644585
2016-02-03,-0.009123441159095913
2016-02-04,-0.05217456417905775
2016-02-05,-0.03616940296465321
2016-02-08,-0.03209436344674266
2016-02-09,0.0027325587052722256
2016-02-10,0.04109565922181457
2016-02-11,-0.023556734608082608
2016-02-12,0.014344425023526064
2016-02-16,0.013356096094605308
2016-02-17,0.011065800979651819
2016-02-18,0.010108160949691136
2016-02-19,0.0022087045587650955
2016-02-22,0.014942552238969897
2016-02-23,-0.01526075929686821
2016-02-24,0.008371118489975293
2016-02-25,-0.008301624606733005
2016-02-26,0.018610394330664137
2016-02-29,-0.017387656255923423
2016-03-01,0.04064452485329517
2016-03-02,0.0017270106704678767
2016-03-03,0.02161655480479374
2016-03-04,-0.00019483646943729838
2016-03-07,-0.0011035683256508388
2016-03-08,-0.012412761921252624
2016-03-09,-0.0038829441420448196
2016-03-10,-0.006672246868988263
2016-03-11,0.016227752623970026
2016-03-14,0.008507589623721445
2016-03-15,0.00564570328764713
2016-03-16,0.006065720655828555
2016-03-17,0.0005772453716692549
2016-03-18,-0.00429487322099642
2016-03-21,0.01731805437393441
2016-03-22,-0.007277624480353406
2016-03-23,-0.0067572637858061
2016-03-24,0.013028488028002938
2016-03-28,0.0016477296036683242
2016-03-29,0.004301154682852415
2016-03-30,-0.0015118561174809475
2016-03-31,-0.009776450956440752
2016-04-01,0.014331974232524303
2016-04-04,-0.027254347376819088
2016-04-05,-0.008005648402765186
2016-04-06,0.019914350101725153
2016-04-07,-0.009124424388118335
2016-04-08,0.01616335214896103
2016-04-11,-0.01032959859085636
2016-04-12,0.00025639019531253915
2016-04-13,0.021124825576398276
2016-04-14,0.007523437682092737
2016-04-15,0.0008086783469449799
2016-04-18,0.0018651731093470847
2016-04-19,0.002854686440622922
2016-04-20,-0.0016707023045500202
2016-04-21,-0.007004244864722731
2016-04-22,0.0028091144748574326
2016-04-25,0.0063489688459694715
2016-04-26,0.0006806013900217955
2016-04-27,0.005563123751703092
2016-04-28,-0.00965092068810769
2016-04-29,-0.011359018132856114
2016-05-02,0.0010048799928650265
2016-05-03,-0.018439431999607403
2016-05-04,0.007731261148608226
2016-05-05,0.004692290991617609
2016-05-06,0.01009783504145001
2016-05-09,-0.003811198487093659
2016-05-10,0.020070446915023687
2016-05-11,0.001352382366645699
2016-05-12,0.0026405084330340944
2016-05-13,-0.010288716209433058
2016-05-16,0.013551302342274418
2016-05-17,0.0014650579782851114
2016-05-18,-0.0007951606377515352
2016-05-19,-0.009675636736256155
2016-05-20,0.0029682476232697486
2016-05-23,-0.00018479123729764346
2016-05-24,0.013688995645738
2016-05-25,-0.010462738860844145
2016-05-26,0.0001228770371235477
2016-05-27,-0.0008603829519333583
2016-05-31,-0.004491061585740641
2016-06-01,0.010010941399410278
2016-06-02,-0.0070360279966587
2016-06-03,-0.019656394842630487
2016-06-06,-0.0006281713722954274
2016-06-07,0.0031446184900945084
2016-06-08,0.0009403094730002781
2016-06-09,0.004384779730326693
2016-06-10,-0.027752305258107013
2016-06-13,-0.012764430318997766
2016-06-14,-0.0025992006607037377
2016-06-15,-0.002996046391263718
2016-06-16,0.0028752537967147163
2016-06-17,-0.003388099879327977
2016-06-20,0.008040527887074322
2016-06-21,0.002075376045950872
2016-06-22,-0.013979069987862358
2016-06-23,0.02139704315601465
2016-06-24,-0.03527830765027673
2016-06-27,-0.013988036269789728
2016-06-28,0.021820121681386917
2016-06-29,0.019502498405323143
2016-06-30,0.023410019974094753
2016-07-01,0.0011401188271049634
2016-07-05,-0.018733937934226286
2016-07-06,0.008384778779489732
2016-07-07,0.005820486661228141
2016-07-08,0.01850569014504
2016-07-11,0.007742386231614828
2016-07-12,0.008054199272055973
2016-07-13,-0.0018437482459762178
2016-07-14,0.0018471539327999942
2016-07-15,-0.0017821463498023382
2016-07-18,-0.0067731408451656705
2016-07-19,-0.007686955443212962
2016-07-20,0.009683394394826017
2016-07-21,-0.03452570442785907
2016-07-22,0.014355660840128737
2016-07-25,-0.0008212124054125525
2016-07-26,-0.0022763781752819234
2016-07-27,-0.011661033930359554
2016-07-28,-0.0032059982990192415
2016-07-29,0.011064329913015536
2016-08-01,-0.0005726581845427736
2016-08-02,-0.017761610677121342
2016-08-03,6.477545664695938e-05
2016-08-04,-0.005573705151887709
2016-08-05,0.019291298063634388
2016-08-08,-0.008120343287641218
2016-08-09,0.006059158979720314
2016-08-10,-0.0016657432433088148
2016-08-11,0.006353919763416815
2016-08-12,-0.020918208570799735
2016-08-15,0.0007814508835226608
2016-08-16,-0.010544000687613297
2016-08-17,0.009444452406961679
2016-08-18,0.0043837357797276155
2016-08-19,0.0026706238931686332
2016-08-22,-0.004677556506809899
2016-08-23,0.010117431503422036
2016-08-24,0.0017447897597540063
2016-08-25,0.002064148430738433
2016-08-26,-0.00798199263918331
2016-08-29,0.006683598531249224
2016-08-30,-0.0036098503078669797
2016-08-31,-0.008280996954828201
2016-09-01,-0.0006523184912103908
2016-09-02,0.0031983731035354346
2016-09-06,-0.005921293202675093
2016-09-07,-0.00949130873819981
2016-09-08,-0.00026412483302806766
2016-09-09,-0.02485500012941544
2016-09-12,0.0017628903240198834
2016-09-13,-0.006902393855662825
2016-09-14,0.00340658682218975
2016-09-15,0.008420662806998713
2016-09-16,-0.0034339569270853687
2016-09-19,0.009257160643085793
2016-09-20,0.0008034042914473183
2016-09-21,0.002809910208734445
2016-09-22,0.019346182615979535
2016-09-23,-0.00661042121598554
2016-09-26,-0.0053360093358407745
2016-09-27,-0.0002650946135299703
2016-09-28,-0.00033098731359071376
2016-09-29,-0.011200392288862604
2016-09-30,0.01849900244587155
2016-10-03,-0.008489352064998124
2016-10-04,-0.0015925878287263995
2016-10-05,0.004918730124402693
2016-10-06,0.011510446157425802
2016-10-07,-0.01713416956326108
2016-10-10,-0.006720571446329093
2016-10-11,-0.017282768458799058
2016-10-12,0.004635388002466989
2016-10-13,-0.009567110971406723
2016-10-14,0.009316815553178648
2016-10-17,0.012489222690796442
2016-10-18,0.002614294419444052
2016-10-19,-0.003008705765710329
2016-10-20,0.066729048911637
2016-10-21,-0.0030805179484125755
2016-10-24,0.007252054471092784
2016-10-25,-0.018532087849872814
2016-10-26,-0.01135512377848713
2016-10-27,-0.008065005623173138
2016-10-28,-0.003382739106645327
2016-10-31,0.0058091453425008766
2016-11-01,-0.012978891988431163
2016-11-02,0.001708999716572679
2016-11-03,0.0025598072242718484
2016-11-04,0.007398100006874797
2016-11-07,0.02521448326275766
2016-11-08,0.001964842283324497
2016-11-09,0.014930032502890933
2016-11-10,0.038708362312821265
2016-11-11,-0.0010200672872981986
2016-11-14,0.006848276232625183
2016-11-15,0.0053692802996014866
2016-11-16,-0.007091579098369327
2016-11-17,0.0056416468168039025
2016-11-18,0.0013133956486914844
2016-11-21,0.004649152979186555
2016-11-22,0.013230615346916164
2016-11-23,-0.009369005459439972
2016-11-25,0.008275273321154186
2016-11-28,-0.012897020687646532
2016-11-29,-0.003385205444719208
2016-11-30,-0.0036352145508913303
2016-12-01,0.0006574542158999108
2016-12-02,-0.00023866192981703005
2016-12-05,0.010521605858128114
2016-12-06,0.0034318869219327475
2016-12-07,0.019397390755415245
2016-12-08,0.0017930077046730553
2016-12-09,0.0172622590842475
2016-12-12,-0.007434959699440635
2016-12-13,-0.009034403472580332
2016-12-14,-0.009866297883090458
2016-12-15,0.01643331989723751
2016-12-16,-0.013989266323845229
2016-12-19,0.0018608361995411382
2016-12-20,0.01224620933525622
2016-12-21,-0.00452968639870166
2016-12-22,-0.004492394975331715
2016-12-23,0.0032974176099496155
2016-12-27,0.003287013824768037
2016-12-28,-0.012875034926341788
2016-12-29,0.0023874224197129035
2016-12-30,-0.0051116730834555035
2017-01-03,-0.0007008571127012919
2017-01-04,0.009465462091929444
2017-01-05,-0.0061930229328157615
2017-01-06,0.008678034258618128
2017-01-09,0.0046188817664567505
2017-01-10,0.0131042246803863
2017-01-11,0.00646746917054708
2017-01-12,0.00033808871206320035
2017-01-13,-0.0019158238217138468
2017-01-17,-0.015299466700302689
2017-01-18,0.004472113686988521
2017-01-19,-0.0018836944435893788
2017-01-20,-0.00017171466224008558
2017-01-23,-0.006806033786954324
2017-01-24,0.021479868818058634
2017-01-25,0.009189476245618167
2017-01-26,0.005641971616520136
2017-01-27,0.0032776960409510725
2017-01-30,0.00481667683839726
2017-01-31,0.00027562922050772265
2017-02-01,-0.006775380816275378
2017-02-02,-0.07387721453948937
2017-02-03,0.016768828245885548
2017-02-06,-0.011367683637729553
2017-02-07,-0.0061368800315968475
2017-02-08,-0.001258654517019786
2017-02-09,0.012544549408113115
2017-02-10,0.007053631368175717
2017-02-13,0.011596028055395502
2017-02-14,0.006167426601970671
2017-02-15,0.014052806665593831
2017-02-16,-0.011634025170172979
2017-02-17,-0.004269707143410906
2017-02-21,-0.0010427130138228602
2017-02-22,-0.004019332998261738
2017-02-23,0.00023376747031522704
2017-02-24,0.0019295533054008995
2017-02-27,-0.001516863061665208
2017-02-28,-0.00835793640846072
2017-03-01,0.018742221577130014
2017-03-02,-0.010240260595826722
2017-03-03,-0.0034486632328067923
2017-03-06,-0.00868091056921283
2017-03-07,-0.003254063538001617
2017-03-08,0.00326468703705185
2017-03-09,-0.0039639142080525325
2017-03-10,0.008910391068954526
2017-03-13,0.005416913843270699
2017-03-14,-0.00767145625833221
2017-03-15,0.016523811779865616
2017-03-16,0.003715309796736843
2017-03-17,-5.747490965835045e-05
2017-03-20,-0.006594515452709171
2017-03-21,-0.012751487056028465
2017-03-22,-0.013978289546877742
2017-03-23,-0.004905029143619122
2017-03-24,-0.00504900635195038
2017-03-27,-0.00368570521842726
2017-03-28,0.017221561977049715
2017-03-29,-0.002861399178460511
2017-03-30,0.0062176008133807414
2017-03-31,0.002138742051431164
2017-04-03,-0.00859651084818136
2017-04-04,-0.014830527679313366
2017-04-05,-0.009712378378022302
2017-04-06,0.007784876025502374
2017-04-07,-0.00018302535447500823
2017-04-10,-6.033656418558131e-05
2017-04-11,0.004988427204096757
2017-04-12,-0.015497070127306722
2017-04-13,-0.007624375355846369
2017-04-17,0.013135345201829907
2017-04-18,-0.001222879905639629
2017-04-19,0.002816697731584883
2017-04-20,0.057153160721511
2017-04-21,0.012014192941554924
2017-04-24,0.0002853849578203782
2017-04-25,-0.0020542495278397244
2017-04-26,-0.026700833759084497
2017-04-27,0.0005286548169864957
2017-04-28,-0.016381068489725092
2017-05-01,-0.00023848380153235205
2017-05-02,0.008119656925975827
2017-05-03,-0.009534709797085816
2017-05-04,0.015067869753897734
2017-05-05,0.0040646826118162505
2017-05-08,0.0002929154640261
2017-05-09,0.001114574774631949
2017-05-10,0.0008788266261225974
2017-05-11,0.0028097539901605906
2017-05-12,-0.0077047095987731185
2017-05-15,0.005411484146861323
2017-05-16,-0.0014043836653110375
2017-05-17,-0.0341234137623172
2017-05-18,0.0009137876019340574
2017-05-19,0.00845905154693427
2017-05-22,-0.010922810914151593
2017-05-23,-0.004209892941419602
2017-05-24,-0.006372137293884972
2017-05-25,-0.012147896529197011
2017-05-26,0.003183871671708305
2017-05-30,-0.006596379192427726
2017-05-31,0.012590265644566445
2017-06-01,0.011010864117150465
2017-06-02,-0.004221628122052179
2017-06-05,0.0019047808797785226
2017-06-06,-0.00417009383968292
2017-06-07,-0.009176174493755962
2017-06-08,-0.024923672137269315
2017-06-09,0.004015774679475115
2017-06-12,-0.00025437444178122437
2017-06-13,0.0018415478327287182
2017-06-14,-0.004690085119422149
2017-06-15,-0.005477096930931569
2017-06-16,0.011526594440231186
2017-06-19,-0.002025894929528982
2017-06-20,-0.00792934741618534
2017-06-21,-0.02014220197862082
2017-06-22,0.009984526886776424
2017-06-23,-0.0019383928575729126
2017-06-26,0.010228824966650008
2017-06-27,-0.007369744358689867
2017-06-28,0.006585016947982192
2017-06-29,0.003783830267450883
2017-06-30,0.009520214754040746
2017-07-03,0.005252995848273212
2017-07-05,-0.01177305428868003
2017-07-06,-0.016819873587668233
2017-07-07,0.010821370404214381
2017-07-10,-0.011859688861172613
2017-07-11,-0.004281568436665384
2017-07-12,-0.003518639354218811
2017-07-13,0.00876180031985374
2017-07-14,0.009463469384747736
2017-07-17,0.021060464791253564
2017-07-18,-0.014652297110568924
2017-07-19,0.006509791804405918
2017-07-20,-0.046731250202355246
2017-07-21,-0.0022615207777415547
2017-07-24,-0.01660021111639054
2017-07-25,0.01647369606269211
2017-07-26,0.0006661782188308596
2017-07-27,0.032258573352849984
2017-07-28,-0.01581853733923222
2017-07-31,0.01161188210613373
2017-08-01,-0.008041402919261809
2017-08-02,0.0001958466976621498
2017-08-03,-0.000915091896543041
2017-08-04,-0.0005888774940349117
2017-08-07,0.014336697626163408
2017-08-08,-0.004646749779743442
2017-08-09,0.006288590036369834
2017-08-10,-0.015656787916156545
2017-08-11,-0.0020289706215836922
2017-08-14,0.008526705389971134
2017-08-15,-0.014568328364569227
2017-08-16,0.004708033827197422
2017-08-17,-0.017819412909066967
2017-08-18,-0.005778791757598767
2017-08-21,-0.04230850738893932
2017-08-22,0.0021168845695123117
2017-08-23,-0.003450631330209397
2017-08-24,0.009328005703287845
2017-08-25,0.014562916099897905
2017-08-28,-0.0010354440054166636
2017-08-29,0.006493496509258012
2017-08-30,0.003088853666552094
2017-08-31,0.009716232479884734
2017-09-01,-0.010571704894726364
2017-09-05,-0.009177398625718092
2017-09-06,0.007119550692630483
2017-09-07,0.004392961357534864
2017-09-08,0.00451006484794636
2017-09-11,0.0014284055937525686
2017-09-12,0.014672862358212857
2017-09-13,-0.002677745542896015
2017-09-14,-0.013157414717762439
2017-09-15,-0.0023805782264023634
2017-09-18,0.0
2017-09-19,0.0009544782667119112
2017-09-20,0.015395064580643325
2017-09-21,-0.003219878331255366
2017-09-22,0.004980305419700182
2017-09-25,-0.0017413535093580013
2017-09-26,0.0038240099318986864
2017-09-27,0.0028070947040863548
2017-09-28,-0.01772771799019357
2017-09-29,0.01099147810126544
2017-10-02,-0.007449057300842887
2017-10-03,0.018593665171309448
2017-10-04,0.005243563419248698
2017-10-05,-0.018819258628808178
2017-10-06,0.004576588483644173
2017-10-09,0.011187673125030662
2017-10-10,-0.004571262360622996
2017-10-11,0.004592254761966785
2017-10-12,0.004438853720894809
2017-10-13,0.002638182678246004
2017-10-16,6.625690290462671e-05
2017-10-17,0.0015130097424747024
2017-10-18,0.008341479543428898
2017-10-19,0.017391594840774793
2017-10-20,0.025161708032033214
2017-10-23,0.012677854628471596
2017-10-24,0.001048723669663465
2017-10-25,-0.014785933348973046
2017-10-26,-0.0028135564754945275
2017-10-27,-0.006396342222279139
2017-10-30,-0.008582773090602513
2017-10-31,0.004391766079153481
2017-11-01,0.0036760327718263763
2017-11-02,0.0008843107231284453
2017-11-03,-0.0017665907221454669
2017-11-06,0.005877720942953468
2017-11-07,-0.0037699082143254348
2017-11-08,-0.00769481121127269
2017-11-09,-0.0033051594086576097
2017-11-10,-0.005994565041249511
2017-11-13,0.0012833970311580956
2017-11-14,0.003908244381207959
2017-11-15,6.416366042549804e-05
2017-11-16,0.0076984349924731355
2017-11-17,-0.0003184644165058481
2017-11-20,0.0152850512349334
2017-11-21,0.010663546328799844
2017-11-22,0.0015518383403816394
2017-11-24,-0.01034934010993882
2017-11-27,0.009956371049195223
2017-11-28,0.01723629650365277
2017-11-29,0.019198824305645346
2017-11-30,0.013215967427375075
2017-12-01,-0.006964477050560469
2017-12-04,0.030133856481120436
2017-12-05,-0.012404844366172174
2017-12-06,-0.014897213003089549
2017-12-07,0.013699099314202545
2017-12-08,0.0073715213741087915
2017-12-11,-0.004994436457746665
2017-12-12,-0.0032100327658760586
2017-12-13,-0.002928120065239348
2017-12-14,-0.02807112100492093
2017-12-15,0.016313981203412764
2017-12-18,0.02627848349544326
2017-12-19,-0.0015638945688574157
2017-12-20,0.015027204671433259
2017-12-21,0.003487207245139068
2017-12-22,-0.004842085414895392
2017-12-26,0.0006866126896079017
2017-12-27,0.003374980645868053
2017-12-28,0.0026797948141406014
2017-12-29,-0.00898367990345117
2018-01-02,0.014859408841755739
2018-01-03,-0.009610187224037725
2018-01-04,0.0055939169931091826
2018-01-05,0.012942020389633768
2018-01-08,0.016923401430601004
2018-01-09,-0.014933502685372635
2018-01-10,0.009118251459162785
2018-01-11,0.01868174839087744
2018-01-12,-0.0009254717601585583
2018-01-16,-0.01590487986566469
2018-01-17,0.0027677313630809497
2018-01-18,-0.007782969026492337
2018-01-19,0.016856223610989263
2018-01-22,-0.0005474086363579378
2018-01-23,0.002791565875551294
2018-01-24,-0.0023469887327821626
2018-01-25,-0.009520381925761101
2018-01-26,0.006739484175620314
2018-01-29,-0.023813838610291294
2018-01-30,-0.028216310632367847
2018-01-31,-0.009138621674296243
2018-02-01,-0.008347575720890288
2018-02-02,-0.011714253161375532
2018-02-05,-0.021442365516901818
2018-02-06,0.016921216226946312
2018-02-07,-0.002633661030696066
2018-02-08,-0.05947270295406337
2018-02-09,0.013335319104848642
2018-02-12,0.0027708754718673845
2018-02-13,-0.010109981883646535
2018-02-14,0.008817458833014324
2018-02-15,0.01351951066898982
2018-02-16,-0.001860803219057905
2018-02-20,0.00037239569594538224
2018-02-21,-0.017770660525284865
2018-02-22,0.010817438021033743
2018-02-23,0.0026911802013385167
2018-02-26,-0.0003747359775444492
2018-02-27,-0.011800544066243646
2018-02-28,0.006002264926445955
2018-03-01,-0.03270221229010917
2018-03-02,0.002806619462379034
2018-03-05,0.015620072900244253
2018-03-06,0.01851967957096079
2018-03-07,6.294271393048056e-05
2018-03-08,-0.026297658493636633
2018-03-09,-0.008980732361224208
2018-03-12,-0.012453244905857863
2018-03-13,0.003103535718473216
2018-03-14,0.0017767813208298122
2018-03-15,-0.00045995952259725303
2018-03-16,0.004994980828211704
2018-03-19,-0.022694614081711695
2018-03-20,0.00910149913114311
2018-03-21,0.006035236823471957
2018-03-22,-0.021687567330663127
2018-03-23,-0.014486730675170256
2018-03-26,0.017708004147645617
2018-03-27,-0.016594052810155913
2018-03-28,0.005738593054035235
2018-03-29,0.0021734521143854657
2018-04-02,-0.013623307988357758
2018-04-03,0.01704129716453684
2018-04-04,0.01722845879910251
2018-04-05,-0.006309873434944602
2018-04-06,-0.024396682318676532
2018-04-09,-0.003836674076753699
2018-04-10,0.010453802726182015
2018-04-11,-0.015859125725307566
2018-04-12,0.00587889010312681
2018-04-13,0.0008249802999904521
2018-04-16,0.010305235116944367
2018-04-17,-0.01781588506684284
2018-04-18,-0.005538559687269018
2018-04-19,0.06230836656268157
2018-04-20,-0.03768254824465689
2018-04-23,0.003745051715178249
2018-04-24,-0.008276659135015185
2018-04-25,0.0012997001566183997
2018-04-26,0.010111697231022454
2018-04-27,-0.004125918615975888
2018-04-30,-0.013448395121942736
