Date,NSC
2015-10-07,0.022283988364575125
2015-10-08,0.02192085939161781
2015-10-09,-0.0008437988601973645
2015-10-12,-0.02327776137215709
2015-10-13,-0.020869166419942298
2015-10-14,-0.013368975396612415
2015-10-15,0.01572298811410322
2015-10-16,-0.013843559945314166
2015-10-19,-0.007529524609555693
2015-10-20,0.013758911841095678
2015-10-21,-0.0017761556162043668
2015-10-22,0.023125970277353414
2015-10-23,0.0059612859712441235
2015-10-26,-0.00888905552377628
2015-10-27,-0.0353757854079636
2015-10-28,0.05371867337506342
2015-10-29,-0.006249949589747006
2015-10-30,-0.013071873447744742
2015-11-02,0.004373335914844789
2015-11-03,0.0037323515148026676
2015-11-04,0.003246263638654101
2015-11-05,-0.002488965358462325
2015-11-06,-0.003493269360319906
2015-11-09,0.10955313038241998
2015-11-10,-0.0005645159591610716
2015-11-11,0.0036129406185785307
2015-11-12,-0.0015750040556354872
2015-11-13,0.002366232909882804
2015-11-16,-0.007419146526412734
2015-11-17,-0.015062198677014305
2015-11-18,0.0634700904929495
2015-11-19,0.04714035319465881
2015-11-20,0.007330607335907624
2015-11-23,-0.020500068068556865
2015-11-24,-0.010569017707426576
2015-11-25,0.00898974808607056
2015-11-27,-0.00020966075266160011
2015-11-30,-0.0033551776564954006
2015-12-01,-0.0026297899113624235
2015-12-02,-0.02805594769079922
2015-12-03,0.010417736496443952
2015-12-04,-0.011276753294257258
2015-12-07,-0.005865812331923292
2015-12-08,-0.05681792222541315
2015-12-09,0.014249220084347147
2015-12-10,0.0014845069182287673
2015-12-11,0.0200730369898523
2015-12-14,-0.0010064999337869862
2015-12-15,0.018690768727434026
2015-12-16,-0.013513643770977746
2015-12-17,-0.05267847035787465
2015-12-18,-0.00928706010128122
2015-12-21,-0.002255228714880708
2015-12-22,0.02366793162940417
2015-12-23,0.009062482886730061
2015-12-24,-0.0008056771599928014
2015-12-28,-0.013713148353913462
2015-12-29,-0.00035048239856461105
2015-12-30,-0.008181080754410042
2015-12-31,-0.0031816953966604666
2016-01-04,-0.03286465528275151
2016-01-05,0.005622673690635516
2016-01-06,-0.033912382414040265
2016-01-07,-0.018621262559907814
2016-01-08,-0.0026923482386119746
2016-01-11,-0.02339625679568469
2016-01-12,-0.0005266280734841366
2016-01-13,-0.05913333285803457
2016-01-14,0.00993837281257326
2016-01-15,-0.005266847777892547
2016-01-19,0.001114958118682674
2016-01-20,-0.009325288058092296
2016-01-21,-0.015594232757034754
2016-01-22,-0.02112199764858247
2016-01-25,-0.012538006975409854
2016-01-26,0.01727471365677613
2016-01-27,0.014368535063443932
2016-01-28,0.0031476601146724903
2016-01-29,0.005562676325590266
2016-02-01,-0.004397059518575386
2016-02-02,-0.051147210117118536
2016-02-03,0.01984576079013345
2016-02-04,0.03045141163873666
2016-02-05,0.011100150123669605
2016-02-08,0.004989939733361259
2016-02-09,0.013193564027404792
2016-02-10,0.02240226992743799
2016-02-11,-0.018487775449243626
2016-02-12,0.012418090759446221
2016-02-16,0.019707839029901253
2016-02-17,0.024057364141622628
2016-02-18,-0.012406213985245551
2016-02-19,0.0022718398484566915
2016-02-22,0.01280062678420757
2016-02-23,-0.02751487283429066
2016-02-24,0.00094718203170574
2016-02-25,-0.003651460577975607
2016-02-26,0.01398116327030463
2016-02-29,-0.020482082659106005
2016-03-01,0.029247399865884427
2016-03-02,0.014473535999033116
2016-03-03,0.007852878551307008
2016-03-04,0.00519516171468859
2016-03-07,0.029974174876394644
2016-03-08,-0.042147666380200066
2016-03-09,-0.00798843917540748
2016-03-10,0.00013189247319567166
2016-03-11,0.042899024533465946
2016-03-14,-0.0005061531622044813
2016-03-15,0.0003798949695252851
2016-03-16,0.025189661647157857
2016-03-17,0.02234867037170374
2016-03-18,0.014734002421516568
2016-03-21,0.00023804105206215453
2016-03-22,0.003093797226061845
2016-03-23,-0.017081918875068824
2016-03-24,0.012189251130280132
2016-03-28,-0.025277148704889285
2016-03-29,0.012844283571852744
2016-03-30,0.02355040545376408
2016-03-31,-0.017699300509235516
2016-04-01,-0.003363510362943356
2016-04-04,-0.005785063151134584
2016-04-05,-0.015637977210910203
2016-04-06,-0.000615883856563082
2016-04-07,-0.012938909555764821
2016-04-08,0.017353257756342666
2016-04-11,-0.02711994820737984
2016-04-12,-0.007063412958435156
2016-04-13,0.03074183528518093
2016-04-14,0.012324505483492842
2016-04-15,-0.006209200491528399
2016-04-18,-0.0011024341265011284
2016-04-19,0.015084665039477585
2016-04-20,0.004711789331001359
2016-04-21,-0.006373211775246301
2016-04-22,0.10528861278451807
2016-04-25,0.00043797675806045433
2016-04-26,0.018386869527307503
2016-04-27,0.0019345632658060996
2016-04-28,-0.013408235315130135
2016-04-29,-0.020330121973088255
2016-05-02,0.0067693688088954485
2016-05-03,-0.017416204730445806
2016-05-04,0.003613765267981739
2016-05-05,0.0009004467593274335
2016-05-06,0.007982054376363568
2016-05-09,-0.01539133264491932
2016-05-10,0.022994505002625232
2016-05-11,-0.016498678090988816
2016-05-12,-0.00720535308009651
2016-05-13,-0.02506254903252214
2016-05-16,0.0031403992226766153
2016-05-17,-0.004406280572161192
2016-05-18,-0.004076330099897163
2016-05-19,-0.01379949666431024
2016-05-20,0.013162769775157068
2016-05-23,-0.008778159564709176
2016-05-24,-0.029047432413487506
2016-05-25,0.013134046937292698
2016-05-26,0.006242085570699274
2016-05-27,0.002027666460322708
2016-05-31,0.0007143790164674257
2016-06-01,-0.012491068437848973
2016-06-02,0.00192758258648551
2016-06-03,-0.0007216185469778313
2016-06-06,0.0019251528949109087
2016-06-07,0.005644291237261401
2016-06-08,0.026391073461294434
2016-06-09,-0.004072168486652705
2016-06-10,-0.017639989200116113
2016-06-13,-0.01022697965160757
2016-06-14,-0.005166491351401903
2016-06-15,0.008454284821331814
2016-06-16,0.008263229470772737
2016-06-17,0.011877990918936376
2016-06-20,0.005399392597997377
2016-06-21,-0.007472139476217388
2016-06-22,0.012233867811054067
2016-06-23,0.011040289367073575
2016-06-24,-0.05011521278848752
2016-06-27,-0.035818055110910296
2016-06-28,0.032002930326550105
2016-06-29,0.018485070842227946
2016-06-30,0.01647778781649678
2016-07-01,0.0008219112426532948
2016-07-05,-0.015258233179325509
2016-07-06,0.01251500149563145
2016-07-07,-0.01071214073627269
2016-07-08,0.028319682577416128
2016-07-11,0.006133038966745108
2016-07-12,0.01690593873928936
2016-07-13,0.026577919437809072
2016-07-14,0.01123714263643949
2016-07-15,-0.00326845676420473
2016-07-18,0.001311991260623424
2016-07-19,-0.0022923243147378036
2016-07-20,0.003829150994226982
2016-07-21,-0.0020710818362777994
2016-07-22,0.004915252468114639
2016-07-25,-0.0005436232434242738
2016-07-26,0.008590781298622119
2016-07-27,-0.02814046682375282
2016-07-28,-0.001330621117258901
2016-07-29,-0.002666523477523941
2016-08-01,-0.013700001432990327
2016-08-02,-0.015584270294919045
2016-08-03,0.013307519214317498
2016-08-04,-0.0014820021271334527
2016-08-05,0.014495998646349761
2016-08-08,0.007200457723576914
2016-08-09,-0.00301611370908772
2016-08-10,-0.007618989564927792
2016-08-11,0.010274434968944313
2016-08-12,-0.012517074534231232
2016-08-15,0.006338075457313241
2016-08-16,0.0022496058518906015
2016-08-17,0.007854616161790062
2016-08-18,0.020596427063712897
2016-08-19,-0.0009818244967800815
2016-08-22,-0.00240215264773036
2016-08-23,0.007333516642940241
2016-08-24,0.0007604667581699864
2016-08-25,-0.00021675714072055818
2016-08-26,0.0020632576372652256
2016-08-29,0.018857648977929742
2016-08-30,0.0038295437454005654
2016-08-31,-0.004980210995658152
2016-09-01,-0.0010652455615578482
2016-09-02,0.003837922465363519
2016-09-06,0.010514274413468971
2016-09-07,-0.01271641886120256
2016-09-08,0.0005313269618796301
2016-09-09,-0.034152163371446886
2016-09-12,0.017625086865005635
2016-09-13,-0.017752814118064175
2016-09-14,-0.0007718813473609476
2016-09-15,0.009264496212312734
2016-09-16,-0.0017483295258512443
2016-09-19,0.007443938633447056
2016-09-20,-0.0011952033958455566
2016-09-21,0.012946284755503523
2016-09-22,0.008591917636803004
2016-09-23,-0.003088086576067295
2016-09-26,-0.0036318682422280535
2016-09-27,0.012864587742033029
2016-09-28,0.011113422354975366
2016-09-29,-0.003977585174759324
2016-09-30,0.020072971693153585
2016-10-03,-0.001545188923092633
2016-10-04,-0.011557118143762812
2016-10-05,0.013049800374065779
2016-10-06,0.00422469762445421
2016-10-07,-0.006875313093284818
2016-10-10,-0.009815858453040449
2016-10-11,-0.012105146547114143
2016-10-12,-0.01320360973424528
2016-10-13,0.01498606345247655
2016-10-14,0.0012659308736280295
2016-10-17,-0.0010535765501050731
2016-10-18,0.0014759661033099114
2016-10-19,0.006948873345288931
2016-10-20,-0.026244377922707063
2016-10-21,-0.0022547481149172155
2016-10-24,0.0003229049539534845
2016-10-25,0.003442683918582823
2016-10-26,-0.03473787775833348
2016-10-27,0.01466176558857546
2016-10-28,0.01007127574988731
2016-10-31,0.007911451418092907
2016-11-01,-0.015053547083251906
2016-11-02,0.010768161113542174
2016-11-03,-0.0025004638704562154
2016-11-04,-0.001525862569972447
2016-11-07,0.036345843515191545
2016-11-08,0.011058345132926028
2016-11-09,0.029166860729475275
2016-11-10,0.017206126717652204
2016-11-11,0.004080231497683329
2016-11-14,0.030521870052329314
2016-11-15,0.005673620065082652
2016-11-16,-0.015107922902771964
2016-11-17,0.0013589986907507345
2016-11-18,0.003005717828148624
2016-11-21,0.011116637196645796
2016-11-22,-0.006500996374934509
2016-11-23,0.001154531144195392
2016-11-25,0.002883478794514449
2016-11-28,-0.003354299370392999
2016-11-29,0.003654354141897853
2016-11-30,0.02002459343537244
2016-12-01,0.003475604109626218
2016-12-02,-0.011513526100990434
2016-12-05,0.003408920409197602
2016-12-06,0.002359529586816622
2016-12-07,0.03333017955690232
2016-12-08,0.002460178997834239
2016-12-09,0.005271651629476182
2016-12-12,0.0008139486159470799
2016-12-13,-0.007769484773981095
2016-12-14,-0.020486171151151922
2016-12-15,0.004926534875943522
2016-12-16,-0.01331993884394933
2016-12-19,0.002437519486169659
2016-12-20,0.011596479657370207
2016-12-21,-0.0011095049434720616
2016-12-22,0.006756166929724916
2016-12-23,0.004596388637540638
2016-12-27,0.001555605295531448
2016-12-28,-0.006669747523071812
2016-12-29,0.0009199519969915748
2016-12-30,-0.006892131671918711
2017-01-03,-0.00999369414717155
2017-01-04,0.03411526655889752
2017-01-05,-0.003163136978061476
2017-01-06,0.01242157725537707
2017-01-09,-0.02221008566695115
2017-01-10,0.0007324952086273928
2017-01-11,0.011806886325215205
2017-01-12,0.004161005650747507
2017-01-13,0.005224883724217255
2017-01-17,-0.02410624027859476
2017-01-18,0.009825416429660727
2017-01-19,0.04046568989678523
2017-01-20,-0.007253922397868595
2017-01-23,-0.0003523478478876241
2017-01-24,0.02703659431338723
2017-01-25,0.033527874323295626
2017-01-26,-0.008462827075899848
2017-01-27,0.007028906836591187
2017-01-30,-0.005982553022173431
2017-01-31,-0.01813952613890024
2017-02-01,0.02635874403590943
2017-02-02,-0.0038355809052542655
2017-02-03,0.008286727883581868
2017-02-06,-0.004898143159069779
2017-02-07,0.008425718251008574
2017-02-08,0.0004967930500920925
2017-02-09,-0.0023980593511669923
2017-02-10,0.003895398627206781
2017-02-13,0.008999566837883055
2017-02-14,0.0022910445281960623
2017-02-15,0.0017960601140967203
2017-02-16,0.0017929871160942135
2017-02-17,-0.001220316571857949
2017-02-21,0.006108670402657834
2017-02-22,-0.009795235872125274
2017-02-23,-0.018721386316089883
2017-02-24,0.00041657499436054124
2017-02-27,0.008660580832801523
2017-02-28,-0.0007428935154923932
2017-03-01,0.019168721274686495
2017-03-02,-0.012809304942427824
2017-03-03,0.005174052650535055
2017-03-06,0.00433010681013668
2017-03-07,-0.007565493026023273
2017-03-08,-0.01745908467282231
2017-03-09,-0.003920897420583436
2017-03-10,0.0021778167215460442
2017-03-13,-0.0010866551702791716
2017-03-14,-0.009872055330851781
2017-03-15,-0.0070973035521890715
2017-03-16,-0.018381550714972494
2017-03-17,-0.005548216665314798
2017-03-20,0.001133310917231567
2017-03-21,-0.02908398203588114
2017-03-22,0.00242145170743302
2017-03-23,-0.010915213444004146
2017-03-24,0.0009952669527137914
2017-03-27,0.004247223585384541
2017-03-28,0.01970645796694437
2017-03-29,-0.0009708589450392324
2017-03-30,0.009186776537562169
2017-03-31,-0.0199566582948304
2017-04-03,0.013664449731954242
2017-04-04,0.01488987246382334
2017-04-05,-0.003993099858278337
2017-04-06,0.010023361367970995
2017-04-07,0.000172613098367691
2017-04-10,-0.003537296132561374
2017-04-11,-0.002338418799846531
2017-04-12,-0.029768929361720486
2017-04-13,-0.0018783851730730383
2017-04-17,0.014429186467769917
2017-04-18,-0.003004080154291544
2017-04-19,-0.002746820493517821
2017-04-20,0.029056181960577465
2017-04-21,0.004835543303895573
2017-04-24,0.0058434360138754915
2017-04-25,-0.002306560230674548
2017-04-26,0.00890562349137669
2017-04-27,0.008317777384513114
2017-04-28,-0.0110273123837612
2017-05-01,0.0018724952381303783
2017-05-02,0.004502942533598953
2017-05-03,-0.0035706088393971935
2017-05-04,-0.0031564033144915182
2017-05-05,0.0014548313953506309
2017-05-08,-0.010768507578940989
2017-05-09,0.00794804663476456
2017-05-10,0.002057181015773457
2017-05-11,-0.0015394879582590892
2017-05-12,0.001970387213959368
2017-05-15,0.0014534157572554385
2017-05-16,-0.0023049709792359874
2017-05-17,-0.040561485145830356
2017-05-18,0.006064787829692442
2017-05-19,0.004166716730819031
2017-05-22,0.008122541071714506
2017-05-23,0.0015759220429119036
2017-05-24,0.005246377664636093
2017-05-25,0.041750022933138675
2017-05-26,0.02137427634660427
2017-05-30,0.01471425228757317
2017-05-31,-0.000805668866046716
2017-06-01,0.003789378494309048
2017-06-02,-0.00690757021767574
2017-06-05,-0.009220168464246337
2017-06-06,-0.012653224993376289
2017-06-07,-0.00603559987989799
2017-06-08,0.0017468421965460834
2017-06-09,-0.012538532400009572
2017-06-12,0.006559188747688793
2017-06-13,0.0086048612959706
2017-06-14,-0.020210317616089046
2017-06-15,0.0
2017-06-16,0.007185598209132005
2017-06-19,0.00822575166163042
2017-06-20,-0.01989666693168457
2017-06-21,-0.002208673185899346
2017-06-22,-0.0005958356300537204
2017-06-23,0.016098911718491538
2017-06-26,0.0015926685629408244
2017-06-27,-0.0036826969884550254
2017-06-28,0.014112811102771738
2017-06-29,-0.00994045319455139
2017-06-30,0.01823985819050966
2017-07-03,0.012982516928338628
2017-07-05,-0.004947796837231011
2017-07-06,-0.011657410566580761
2017-07-07,0.009072795952300039
2017-07-10,0.005394981714699432
2017-07-11,-0.004064914874973069
2017-07-12,0.006366984996377445
2017-07-13,-0.005596805195561605
2017-07-14,0.0115017437856062
2017-07-17,-0.00403220581889896
2017-07-18,-0.0019432654854740772
2017-07-19,-0.021012590791414487
2017-07-20,-0.017817291094277654
2017-07-21,-0.005652852898519356
2017-07-24,-0.0029700285761288248
2017-07-25,0.01268077138494661
2017-07-26,-0.021682382068857087
2017-07-27,-0.02920712020272942
2017-07-28,0.010795349263145182
2017-07-31,-0.014444553490516321
2017-08-01,0.0034643264152576236
2017-08-02,-0.004337386730652315
2017-08-03,0.013944952898518048
2017-08-04,0.010402704608756919
2017-08-07,0.011168134946700548
2017-08-08,0.011390267028494216
2017-08-09,0.0021327916622873033
2017-08-10,-0.017197402320443533
2017-08-11,0.00970222706415913
2017-08-14,0.02565189912971877
2017-08-15,0.004098832253585538
2017-08-16,0.0032489625377247755
2017-08-17,-0.024329669850698732
2017-08-18,0.009617067753899367
2017-08-21,-0.008092374890565801
2017-08-22,0.023200423510090218
2017-08-23,-0.01212619871211551
2017-08-24,-0.010088916362418043
2017-08-25,0.00399147417961121
2017-08-28,-0.00380659483530732
2017-08-29,0.013926550353072331
2017-08-30,0.011641667401865785
2017-08-31,-0.0022352020225311353
2017-09-01,0.005310386470925188
2017-09-05,-0.000412754968477147
2017-09-06,0.010981589733326969
2017-09-07,0.012169356378044949
2017-09-08,-8.067706497993932e-05
2017-09-11,0.02017420736312525
2017-09-12,0.001265620416689428
2017-09-13,0.001422067305308694
2017-09-14,0.0013410311516846019
2017-09-15,0.008745117210508635
2017-09-18,-0.005388935826533325
2017-09-19,0.0035333918002682374
2017-09-20,0.024882685612529487
2017-09-21,-0.00206123945627934
2017-09-22,0.002142057534911368
2017-09-25,-0.004809463898557409
2017-09-26,0.004909404298767628
2017-09-27,0.011526608675291428
2017-09-28,0.0021130278931809077
2017-09-29,-0.004141649007834869
2017-10-02,-0.004537382607865625
2017-10-03,-0.0005317990323183697
2017-10-04,-0.008132468196871745
2017-10-05,0.004750907259726489
2017-10-06,-0.005033251129737737
2017-10-09,0.0025294248786471574
2017-10-10,-0.006040218937204078
2017-10-11,0.011461590565992053
2017-10-12,0.01673105840961453
2017-10-13,-0.015259206997203734
2017-10-16,-0.014052139199522196
2017-10-17,-0.0024656017605427794
2017-10-18,0.008032150111439984
2017-10-19,-0.0021451077174017286
2017-10-20,0.019271800220270308
2017-10-23,-0.006628891233125711
2017-10-24,0.0033365971799499405
2017-10-25,-0.027359683653657707
2017-10-26,0.03543381808192714
2017-10-27,0.003001837534311491
2017-10-30,-0.0063598219824275715
2017-10-31,-0.010391690949438703
2017-11-01,0.00319579597987385
2017-11-02,0.007010899832922357
2017-11-03,-0.013545416133117882
2017-11-06,-0.0018411569153604646
2017-11-07,-0.005148850806110161
2017-11-08,-0.0009270154331423308
2017-11-09,-0.010361220145748917
2017-11-10,-0.006563131163761504
2017-11-13,0.0036965876937089526
2017-11-14,-0.005014722911197644
2017-11-15,-0.004410198648228558
2017-11-16,0.022148321852207165
2017-11-17,-0.013001179381109229
2017-11-20,-0.003685213962916545
2017-11-21,0.015975625873663857
2017-11-22,0.0010070295910182825
2017-11-24,0.006035411423344517
2017-11-27,-0.019459684818992184
2017-11-28,0.020944122125485798
2017-11-29,0.048098484942102004
2017-11-30,0.016274533139398306
2017-12-01,-0.008151207233723756
2017-12-04,0.017381900195163613
2017-12-05,-0.0075061116975735365
2017-12-06,-0.0007921279493038336
2017-12-07,0.01657876344168674
2017-12-08,-0.0014883947049112445
2017-12-11,0.005183356544699924
2017-12-12,-0.0006357194081300088
2017-12-13,0.002615601383856747
2017-12-14,-0.006839333428437233
2017-12-15,0.0017750701773764366
2017-12-18,0.01785816162871745
2017-12-19,0.0006266987526528656
2017-12-20,0.007792968503658626
2017-12-21,-0.0038665072498007547
2017-12-22,0.0016639552002017943
2017-12-26,0.0005532999586701504
2017-12-27,0.00905978547716968
2017-12-28,-0.004112561823775063
2017-12-29,-0.0028214775222902277
2018-01-02,0.014216599331550617
2018-01-03,6.796130123887245e-05
2018-01-04,0.0027898515763169485
2018-01-05,0.019609562035469263
2018-01-08,0.015305234866691109
2018-01-09,0.006751127100081078
2018-01-10,-0.012955389328111688
2018-01-11,0.0159616554547084
2018-01-12,0.002012982218099424
2018-01-16,-0.00868217818327821
2018-01-17,0.006861893873881586
2018-01-18,-0.0041539571321499436
2018-01-19,-0.013102221375794088
2018-01-22,0.00046271678844966857
2018-01-23,0.0012541076160199616
2018-01-24,-0.011340795588783092
2018-01-25,-0.011404925863152005
2018-01-26,0.018484570354754704
2018-01-29,0.0027822074800474272
2018-01-30,-0.008851128248857143
2018-01-31,0.005531139053885248
2018-02-01,-0.01125431375706143
2018-02-02,-0.023169800486989023
2018-02-05,-0.04426665186981493
2018-02-06,0.0320324523857054
2018-02-07,-0.0025864875913939045
2018-02-08,-0.04058068871546516
2018-02-09,0.009715805188270421
2018-02-12,0.012226954489279906
2018-02-13,0.0028587470625123235
2018-02-14,0.013826988219255432
2018-02-15,0.0009137407132349118
2018-02-16,0.0018259994395108947
2018-02-20,-0.018297575832987523
2018-02-21,-0.008069915734576827
2018-02-22,0.018574676410529678
2018-02-23,0.008057653570776369
2018-02-26,0.02033382516820481
2018-02-27,-0.01848547838249026
2018-02-28,-0.026254726377646698
2018-03-01,-0.002948356298834609
2018-03-02,-7.219065935770708e-05
2018-03-05,0.01564960307896257
2018-03-06,0.0017754534301088754
2018-03-07,-0.0025517105637608006
2018-03-08,-0.001989943511118808
2018-03-09,0.03624334394758666
2018-03-12,-0.02040814218303344
2018-03-13,-0.0012625478604146867
2018-03-14,-0.04031478071360994
2018-03-15,0.0072452873563366715
2018-03-16,0.006975283515264774
2018-03-19,0.004185263940266193
2018-03-20,0.0009339628887958806
2018-03-21,0.0010770736810830073
2018-03-22,-0.03771992806603075
2018-03-23,-0.014978610928197189
2018-03-26,0.030337295224796
2018-03-27,-0.019090907733199103
2018-03-28,0.0028443178979202788
2018-03-29,0.01351079015593215
2018-04-02,-0.02172659290605128
2018-04-03,0.004065493966005418
2018-04-04,-0.010422189481333888
2018-04-05,0.013032190203306815
2018-04-06,-0.0324604096094544
2018-04-09,-0.0034014370449417797
2018-04-10,0.008377246568312735
2018-04-11,0.008076907797280874
2018-04-12,0.016176894625473892
2018-04-13,0.002552998543107421
2018-04-16,0.022245503936886957
2018-04-17,-0.006814076255683199
2018-04-18,0.02257492566981334
2018-04-19,0.0018034419858163897
2018-04-20,-0.015195020004860504
2018-04-23,0.007385866243599715
2018-04-24,-0.020252730151065657
2018-04-25,0.0814252995025393
2018-04-26,-0.008700793684549568
2018-04-27,0.01333855781267168
2018-04-30,-0.021483892599355237
2018-05-01,-0.006830593261705098
2018-05-02,-0.0006320493847541409
