Date,XEL
2015-08-06,0.011912231637744464
2015-08-07,0.012058509760117131
2015-08-10,-0.008794504434431527
2015-08-11,0.01230675294234862
2015-08-12,0.009895639580495663
2015-08-13,-0.004479334039612537
2015-08-14,0.006748976681190122
2015-08-17,0.005307383022182144
2015-08-18,-0.002223046082072244
2015-08-19,0.011417597121878398
2015-08-20,-0.008535344742057638
2015-08-21,-0.012496325259286789
2015-08-24,-0.041057386084915715
2015-08-25,-0.029912412042992664
2015-08-26,0.013906093345854798
2015-08-27,0.013714900081295944
2015-08-28,-0.0014707344008623169
2015-08-31,-0.006479780501579824
2015-09-01,-0.022235518849243352
2015-09-02,0.003638234996230727
2015-09-03,0.005740233778170012
2015-09-04,-0.01982560368782038
2015-09-08,0.013790684263303099
2015-09-09,-0.01571939738319328
2015-09-10,0.004606938615629774
2015-09-11,0.013757436182886273
2015-09-14,0.0
2015-09-15,0.008221660802825825
2015-09-16,0.007550556228595129
2015-09-17,0.014388489208633004
2015-09-18,-0.006205540317864133
2015-09-21,0.014272968645505868
2015-09-22,-0.005570446525347328
2015-09-23,0.005601650218342247
2015-09-24,0.008501822521561397
2015-09-25,0.014825336869237038
2015-09-28,-0.007733860927837122
2015-09-29,0.0017319151741468364
2015-09-30,0.020461350439610726
2015-10-01,-0.011296339033872949
2015-10-02,0.009139925419199058
2015-10-05,0.005094930967662226
2015-10-06,-0.013235667385550931
2015-10-07,-0.0002851365433630404
2015-10-08,0.013702243593591845
2015-10-09,-0.007040168212961828
2015-10-12,0.016449222263553276
2015-10-13,0.0013950833194560364
2015-10-14,0.0027863514433594805
2015-10-15,0.010002778250777444
2015-10-16,0.0022008725688820174
2015-10-19,-0.004666548237502011
2015-10-20,0.010203909534558075
2015-10-21,-0.0013649252668899159
2015-10-22,0.015309171881777495
2015-10-23,-0.018847797238993103
2015-10-26,0.009330111319784562
2015-10-27,-0.0016313569637467218
2015-10-28,-0.018518009700977278
2015-10-29,-0.013873626727679
2015-10-30,0.002532376027091887
2015-11-02,0.006174414890959046
2015-11-03,0.0011158562211737166
2015-11-04,0.003900892020703317
2015-11-05,0.00222049115502565
2015-11-06,-0.03461650926259663
2015-11-09,0.004302907006696888
2015-11-10,0.01628115318324541
2015-11-11,0.013209696175900065
2015-11-12,-0.02052726814631578
2015-11-13,-0.00849606725939367
2015-11-16,0.016566460308516495
2015-11-17,-0.010396004931917835
2015-11-18,0.011357207423897897
2015-11-19,0.002807399323468518
2015-11-20,0.00391931251263733
2015-11-23,-0.008086999120113347
2015-11-24,0.004498124282319438
2015-11-25,-0.006436981430378852
2015-11-27,0.003943600874301234
2015-11-30,0.0005611068531345964
2015-12-01,0.008693291970266248
2015-12-02,-0.0208507608568943
2015-12-03,-0.02271456137633676
2015-12-04,0.015979315673180006
2015-12-07,0.008578818126738774
2015-12-08,-0.0017012720253053448
2015-12-09,0.0019880044047264622
2015-12-10,-0.01388856687113349
2015-12-11,0.004311267474217395
2015-12-14,0.010016908277670877
2015-12-15,0.00793457840806977
2015-12-16,0.023896294317742983
2015-12-17,-0.0005490899135796035
2015-12-18,-0.02197793161372119
2015-12-21,-0.005336795278680473
2015-12-22,0.006839466982558218
2015-12-23,0.014718409809571176
2015-12-24,-0.003068600941364741
2015-12-28,0.011191848235764912
2015-12-29,0.0022137510819171258
2015-12-30,0.004969584740728061
2015-12-31,-0.013461459296763678
2016-01-04,-0.0058479590462000575
2016-01-05,0.01008401302848716
2016-01-06,0.01053836094854188
2016-01-07,0.0038416771765978908
2016-01-08,-0.01093512351915904
2016-01-11,0.008015550930690285
2016-01-12,-0.0038386586843544013
2016-01-13,-0.006055553346281606
2016-01-14,0.016615859692733492
2016-01-15,-0.005720656593849349
2016-01-19,0.01945206849865344
2016-01-20,-0.015855834930486923
2016-01-21,-0.013380515609135224
2016-01-22,0.0138385649614865
2016-01-25,-0.0027296833077313787
2016-01-26,0.006569997680246686
2016-01-27,-0.002447659264578461
2016-01-28,0.024263795931365184
2016-01-29,0.017301153224181798
2016-02-01,0.008895678247045069
2016-02-02,0.01089186097187489
2016-02-03,0.00692679648798622
2016-02-04,-0.00458594535081247
2016-02-05,0.011773485908938897
2016-02-08,-0.007083020925437222
2016-02-09,0.009426748687680009
2016-02-10,-0.006815032737908289
2016-02-11,-0.00914826002344038
2016-02-12,-0.004359968197894415
2016-02-16,0.00025748331891461973
2016-02-17,0.0028326410599601726
2016-02-18,0.01797637191868673
2016-02-19,-0.007820223176736474
2016-02-22,0.008644814788519861
2016-02-23,0.004033137084505256
2016-02-24,0.0020085323140917044
2016-02-25,0.0072664150579766495
2016-02-26,-0.023134297171210405
2016-02-29,0.006875381856229934
2016-03-01,-0.002023328256312351
2016-03-02,0.0032949389279275376
2016-03-03,0.00025195870279959287
2016-03-04,0.008585940474850506
2016-03-07,0.0030048213893807407
2016-03-08,0.01497750167267764
2016-03-09,0.0014759945244187112
2016-03-10,0.0004904357801347459
2016-03-11,-0.0004947772225228908
2016-03-14,0.0009906094618745698
2016-03-15,0.0019796346559024514
2016-03-16,0.01037004368492589
2016-03-17,0.014174004647560023
2016-03-18,-0.010602684197395962
2016-03-21,-0.00024331941533928259
2016-03-22,-0.0068209024195604595
2016-03-23,0.008584714409350047
2016-03-24,0.0026751358025620675
2016-03-28,-0.0016976886612183328
2016-03-29,0.012147497404841667
2016-03-30,-0.0024003413407607255
2016-03-31,0.006256294274996632
2016-04-01,0.0028692550778133263
2016-04-04,-0.0019077066135502196
2016-04-05,-0.02173895134067294
2016-04-06,-0.0024421445074102044
2016-04-07,-0.001468476635349214
2016-04-08,0.0053933067619613695
2016-04-11,-0.005120511707387698
2016-04-12,0.0046568779626379175
2016-04-13,-0.007319220674602334
2016-04-14,-0.0027031569485566065
2016-04-15,0.006160309773863171
2016-04-18,0.007592534145754115
2016-04-19,0.0004864937728734642
2016-04-20,-0.03474259417267578
2016-04-21,-0.028190405753614534
2016-04-22,0.011396176799542301
2016-04-25,0.002560968371887906
2016-04-26,0.001021537457917221
2016-04-27,0.01326895820803875
2016-04-28,0.005791771815646163
2016-04-29,0.0022533142454701505
2016-05-02,0.011990931752946299
2016-05-03,0.0009874304949082369
2016-05-04,0.01134409270176695
2016-05-05,-0.004145676684581545
2016-05-06,-0.009304328308584187
2016-05-09,0.017301231066006784
2016-05-10,0.00485856771900206
2016-05-11,0.00048433527895097583
2016-05-12,0.011357801667574163
2016-05-13,-0.0033451965316595444
2016-05-16,0.0009588394516595322
2016-05-17,-0.021317446211389757
2016-05-18,-0.018844798966552667
2016-05-19,0.010476418539100196
2016-05-20,-0.0009874930895513723
2016-05-23,-0.010130430816178815
2016-05-24,0.012480733747511685
2016-05-25,-0.004684247625507787
2016-05-26,0.01288054632118718
2016-05-27,0.0007339852796139912
2016-05-31,0.010997056545313688
2016-06-01,0.004592654657855633
2016-06-02,-0.0038498723664717183
2016-06-03,0.019081822243740998
2016-06-06,-0.0033178790672627745
2016-06-07,-0.0009513279032385968
2016-06-08,0.0038084522820776012
2016-06-09,0.012568146056848972
2016-06-10,0.0011710582340180853
2016-06-13,-0.0009353948795879363
2016-06-14,0.009912357466595356
2016-06-15,-0.010516168423770456
2016-06-16,0.011572472413916346
2016-06-17,0.00046727775351462775
2016-06-20,-0.002333771196729062
2016-06-21,0.002105154391914832
2016-06-22,-0.003967997189002537
2016-06-23,0.0007031908522934227
2016-06-24,0.014051460163493568
2016-06-27,0.009699691932737009
2016-06-28,0.000686187628760937
2016-06-29,0.002285302011061141
2016-06-30,0.021208991083974338
2016-07-01,0.0
2016-07-05,0.010942355989966623
2016-07-06,0.0013256089126973958
2016-07-07,-0.022281324080413722
2016-07-08,0.0060923108428239114
2016-07-11,-0.004037021449920242
2016-07-12,-0.02049089234512913
2016-07-13,0.010344871854627513
2016-07-14,-0.00773602015989916
2016-07-15,0.0032103632389643977
2016-07-18,0.002285302011061141
2016-07-19,-0.0013677335355389841
2016-07-20,-0.004110773512464139
2016-07-21,0.006191151127722616
2016-07-22,0.010027352014092328
2016-07-25,-0.0018047969980818923
2016-07-26,-0.010171717385376033
2016-07-27,-0.006622849053269819
2016-07-28,0.005976998519484633
2016-07-29,0.0050273672360241495
2016-08-01,-0.0009093176171279804
2016-08-02,-0.005006771988869452
2016-08-03,-0.012808797378793146
2016-08-04,0.0034754545367650103
2016-08-05,-0.014777170926250194
2016-08-08,-0.0023437336958233024
2016-08-09,0.0018792262943716498
2016-08-10,0.0009379096940769216
2016-08-11,0.00046857434722791247
2016-08-12,0.0021071258146589944
2016-08-15,-0.01588776159235905
2016-08-16,-0.011396178483631836
2016-08-17,0.016570798085399296
2016-08-18,0.014882885863843454
2016-08-19,-0.012569301318108406
2016-08-22,0.0037715037981889132
2016-08-23,-0.009159562589724057
2016-08-24,0.00023706379084909024
2016-08-25,0.0018957627916300623
2016-08-26,-0.021049956103285417
2016-08-29,0.00748962126521735
2016-08-30,-0.012229966588182761
2016-08-31,0.004127008051381775
2016-09-01,-0.0021759638737812725
2016-09-02,0.010661745254762156
2016-09-06,0.011747326013732629
2016-09-07,0.004265719621791675
2016-09-08,-0.00023588217857317684
2016-09-09,-0.03752676119220444
2016-09-12,0.01569419827761309
2016-09-13,-0.011684911086730532
2016-09-14,0.0039410413237237485
2016-09-15,0.0024533744395867085
2016-09-16,0.008321192752531292
2016-09-19,0.011650455335672216
2016-09-20,-0.0038385024052368655
2016-09-21,0.02480704390688504
2016-09-22,0.00822563745348126
2016-09-23,0.003962836730917241
2016-09-26,0.0006962707230324661
2016-09-27,-0.016936896469087248
2016-09-28,-0.0028325082253674028
2016-09-29,-0.010414282512073991
2016-09-30,-0.016025135154923542
2016-10-03,-0.013611560985010929
2016-10-04,-0.02439645641896271
2016-10-05,-0.002020539133506749
2016-10-06,0.002783953044092957
2016-10-07,-0.0002524469851885591
2016-10-10,0.007068851784137298
2016-10-11,-0.011030171028662439
2016-10-12,0.006844112379234879
2016-10-13,0.0156091037768884
2016-10-14,-0.00718868868324074
2016-10-17,0.007240740109725863
2016-10-18,0.0049578357603417
2016-10-19,-0.005426566878261263
2016-10-20,0.001736016362213988
2016-10-21,-0.010893562706086546
2016-10-24,0.006257542386620241
2016-10-25,0.0069652915213935795
2016-10-26,0.0029642035518795407
2016-10-27,-0.0039407340731763
2016-10-28,0.005934888352226331
2016-10-31,0.021386304627874164
2016-11-01,-0.01660655351447582
2016-11-02,-0.009789663674364624
2016-11-03,0.003954431482182885
2016-11-04,-0.006400624910211872
2016-11-07,0.019573945204747867
2016-11-08,0.008991792622436323
2016-11-09,-0.046724853936948474
2016-11-10,-0.022738528542325942
2016-11-11,0.004136343169228729
2016-11-14,-0.008496510773436605
2016-11-15,0.01921590977041654
2016-11-16,-0.006114380155371246
2016-11-17,-0.00025658631225866646
2016-11-18,-0.003333407539841904
2016-11-21,0.01209208454151045
2016-11-22,-0.0012715988203703121
2016-11-23,-0.013234772772429126
2016-11-25,0.019344702031459438
2016-11-28,0.020243204812784743
2016-11-29,0.00421622536729771
2016-11-30,-0.036552028781072665
2016-12-01,-0.01204810878236362
2016-12-02,0.00518919379409688
2016-12-05,0.0012901987655720148
2016-12-06,-0.0005153116110923062
2016-12-07,0.014959978409074592
2016-12-08,-0.0025412212190735195
2016-12-09,0.015286490679627285
2016-12-12,0.0155585000151508
2016-12-13,0.00617769519753697
2016-12-14,-0.016699537480386217
2016-12-15,0.00449550807472332
2016-12-16,0.011685275971668574
2016-12-19,0.001720599044626736
2016-12-20,0.005397032030241
2016-12-21,-0.0017075709292136976
2016-12-22,0.002464686347241507
2016-12-23,0.0
2016-12-27,0.0014751759622908533
2016-12-28,-0.010802872601912927
2016-12-29,0.01613318425039645
2016-12-30,-0.0058623928880155995
2017-01-03,-0.00196569492750287
2017-01-04,0.004431402793524608
2017-01-05,0.0
2017-01-06,0.002941376228125403
2017-01-09,-0.015151624167842437
2017-01-10,-0.00024821206580771804
2017-01-11,0.009927877199153556
2017-01-12,0.003932538973635102
2017-01-13,-0.004895767271747675
2017-01-17,0.013529917297425031
2017-01-18,0.0031553682576102027
2017-01-19,-0.010646281308366423
2017-01-20,0.004402141567993567
2017-01-23,-0.006330953974497122
2017-01-24,-0.0004898567520630337
2017-01-25,-0.0004901574848521495
2017-01-26,0.0034340593903907646
2017-01-27,-0.004644257091528936
2017-01-30,0.0002452265283092725
2017-01-31,0.014485592768149758
2017-02-01,-0.01669828799346429
2017-02-02,0.018705044733002607
2017-02-03,0.0014499327278079122
2017-02-06,0.0012058514055850456
2017-02-07,0.0038551263271671132
2017-02-08,0.009601753729353346
2017-02-09,-0.007132651170451476
2017-02-10,0.004310311118294496
2017-02-13,0.0021459060364992233
2017-02-14,-0.007375561317101709
2017-02-15,-0.0026367492704194584
2017-02-16,0.006729350418552382
2017-02-17,0.002625930371383145
2017-02-21,0.010238223068613328
2017-02-22,0.001413810230817436
2017-02-23,0.010825888593966715
2017-02-24,0.00908052550616456
2017-02-27,-0.0006921196661430207
2017-02-28,0.009235491552793906
2017-03-01,-0.00480416710581566
2017-03-02,0.00804578716077553
2017-03-03,-0.002964341016689187
2017-03-06,-0.0022873901421747167
2017-03-07,0.004584928260739085
2017-03-08,-0.017571923947818813
2017-03-09,0.0004648279067778205
2017-03-10,0.009983642075092058
2017-03-13,0.0020865809966084115
2017-03-14,0.00046223987229820906
2017-03-15,0.018497277596228656
2017-03-16,-0.010669787154590438
2017-03-17,0.006195190909441095
2017-03-20,-0.005928746930121798
2017-03-21,0.017664347010426518
2017-03-22,0.003381365254707447
2017-03-23,0.0015728585430607733
2017-03-24,0.004261712637169568
2017-03-27,0.0
2017-03-28,0.003573898364052308
2017-03-29,-0.01023821673415104
2017-03-30,-0.003597787586303136
2017-03-31,0.003159583381094233
2017-04-03,-0.0011248764060126648
2017-04-04,0.0024774265710769683
2017-04-05,0.006964744639260223
2017-04-06,-0.005131671739870947
2017-04-07,-0.0042609778205082716
2017-04-10,0.004054181755684727
2017-04-11,0.0
2017-04-12,0.007177708188212284
2017-04-13,-0.0017815023442057099
2017-04-17,0.005800982144313682
2017-04-18,0.0004433794242555411
2017-04-19,-0.0066515522392217585
2017-04-20,-0.0033484839754958085
2017-04-21,0.004031592863854128
2017-04-24,0.004238385107296239
2017-04-25,-0.00022225763616845473
2017-04-26,-0.0037769301980953296
2017-04-27,0.00646729683430336
2017-04-28,-0.0017726403370169619
2017-05-01,-0.005549256335599773
2017-05-02,0.00022323956760317287
2017-05-03,-0.002231568885904256
2017-05-04,0.004696808766937233
2017-05-05,0.002893924713603502
2017-05-08,0.0017757881707585188
2017-05-09,-0.007976990254175198
2017-05-10,0.0026807800119499348
2017-05-11,0.005791715987716106
2017-05-12,0.009524018621539954
2017-05-15,0.005045781971315222
2017-05-16,-0.0052388746890740245
2017-05-17,0.0008775467458672637
2017-05-18,0.0006580402708595834
2017-05-19,0.004600994798062086
2017-05-22,0.009814869063190734
2017-05-23,0.004535302170999067
2017-05-24,0.0055903021662617736
2017-05-25,0.010477044263316415
2017-05-26,0.0008459582416238121
2017-05-30,0.005919711129550809
2017-05-31,0.006935958440975609
2017-06-01,0.004592053244546035
2017-06-02,0.003947578377788696
2017-06-05,-0.009934086236919493
2017-06-06,-0.006270896405936144
2017-06-07,0.007572810182302936
2017-06-08,-0.011691117072528567
2017-06-09,0.00021126178745922708
2017-06-12,-0.003590173613669756
2017-06-13,0.005339188009064966
2017-06-14,0.006374095652094791
2017-06-15,0.004644223680616344
2017-06-16,0.004202280893201182
2017-06-19,-0.004184695626725077
2017-06-20,0.0018908524410599092
2017-06-21,-0.002726541984865327
2017-06-22,-0.004416282307781683
2017-06-23,-0.004436078113160269
2017-06-26,0.005304380073634096
2017-06-27,-0.007809080841912119
2017-06-28,-0.011486852559925653
2017-06-29,-0.010974998231563116
2017-06-30,-0.0017403792787105132
2017-07-03,-0.006756908083526358
2017-07-05,-0.0008774765522684413
2017-07-06,0.0008782471935879776
2017-07-07,0.0026330708526782765
2017-07-10,-0.0028448690993561065
2017-07-11,-0.0004389948418372924
2017-07-12,0.007685302537942196
2017-07-13,-0.004793900686219543
2017-07-14,0.005473952474128518
2017-07-17,0.004355745364093222
2017-07-18,0.006070562381519817
2017-07-19,0.004741524617892567
2017-07-20,0.010939583469347758
2017-07-21,0.006153122216905338
2017-07-24,-0.010965658183909488
2017-07-25,-0.004264625455694837
2017-07-26,0.012205679681386528
2017-07-27,0.008250572625901231
2017-07-28,-0.010491091773270678
2017-07-31,0.003180810100277709
2017-08-01,0.005495524669849594
2017-08-02,0.002943120955115397
2017-08-03,0.00838403703356283
2017-08-04,-0.0029099849186499105
2017-08-07,0.004794554828101871
2017-08-08,0.00497930350371889
2017-08-09,-0.003509653104318833
2017-08-10,0.007665399979136289
2017-08-11,-0.009251574977415244
2017-08-14,0.004979931821652128
2017-08-15,0.0061947977615628425
2017-08-16,0.004309341159789426
2017-08-17,-0.005516978268520822
2017-08-18,0.006780514064326004
2017-08-21,0.004285496347836704
2017-08-22,-0.001625735467663647
2017-08-23,0.004885148361947866
2017-08-24,-0.000405412563508456
2017-08-25,0.00040557698951548815
2017-08-28,0.003443244855082739
2017-08-29,-0.0008073547233348188
2017-08-30,-0.00040395434509177264
2017-08-31,0.0004041175901481342
2017-09-01,-0.002828270704504865
2017-09-05,0.005875233714429218
2017-09-06,-0.0018126949853545238
2017-09-07,0.006658945864903343
2017-09-08,0.006814612533057707
2017-09-11,0.005574237067808685
2017-09-12,-0.019401921208155426
2017-09-13,-0.007470201587387093
2017-09-14,0.00614738487992561
2017-09-15,-0.00040711821836791895
2017-09-18,-0.009372556049571434
2017-09-19,-0.003702324959850678
2017-09-20,-0.006399255585801011
2017-09-21,-0.0024933442854063737
2017-09-22,-0.012497480184330723
2017-09-25,0.006116955703615146
2017-09-26,0.00020958420035110947
2017-09-27,-0.014043049382605921
2017-09-28,0.007015167568800829
2017-09-29,-0.0010557316072061784
2017-10-02,0.0008454778834896537
2017-10-03,-0.003800824001821801
2017-10-04,0.012505242281256379
2017-10-05,-0.003977480240361042
2017-10-06,-0.003992957357958682
2017-10-09,0.004008964984190122
2017-10-10,0.007566501790378988
2017-10-11,0.007092105609460164
2017-10-12,0.009941893228206045
2017-10-13,-0.0030760161456643287
2017-10-16,-0.002468724009603962
2017-10-17,0.0047432983140645035
2017-10-18,0.00020519636984994705
2017-10-19,0.010671196726975918
2017-10-20,0.0002027918330056444
2017-10-23,0.00020333953787154968
2017-10-24,0.0038559938382591863
2017-10-25,-0.0016174993707986918
2017-10-26,-0.006683031356060631
2017-10-27,0.0032620401440470737
2017-10-30,0.0016261098644345662
2017-10-31,0.004666213289012955
2017-11-01,-0.005856317271625833
2017-11-02,0.0006092118846594552
2017-11-03,0.006699507833920704
2017-11-06,-0.0038317937399835467
2017-11-07,0.012753046757974618
2017-11-08,0.004397372765682528
2017-11-09,0.005174203673950162
2017-11-10,-0.006137287459633822
2017-11-13,0.011752739856756955
2017-11-14,0.019885981291687838
2017-11-15,-0.011969081521472802
2017-11-16,0.0
2017-11-17,-0.005666370990220715
2017-11-20,-0.00589510833679352
2017-11-21,0.0003955097838266308
2017-11-22,-0.001580553999125378
2017-11-24,0.003561804483051878
2017-11-27,0.0029583031969064866
2017-11-28,0.00766802692069235
2017-11-29,0.00019487802814377453
2017-11-30,0.006827984049521341
2017-12-01,-0.0048437753197133615
2017-12-04,-0.005451674836962739
2017-12-05,-0.005481653151735211
2017-12-06,0.0057085667612923885
2017-12-07,-0.004893359026267419
2017-12-08,0.007081125335062666
2017-12-11,0.004687399680488147
2017-12-12,-0.01749613868499611
2017-12-13,0.005738317714100383
2017-12-14,-0.008656324753029687
2017-12-15,0.007739644034895354
2017-12-18,-0.01358826939226021
2017-12-19,-0.01517283231672184
2017-12-20,-0.01702796420187036
2017-12-21,-0.0020621952504608076
2017-12-22,-0.0028933390663311576
2017-12-26,-0.008704603160067492
2017-12-27,0.006951352358782303
2017-12-28,0.005858178951889448
2017-12-29,0.0006239779778582921
2018-01-02,-0.006235888721348615
2018-01-03,-0.006692885334639298
2018-01-04,-0.0077914040267458295
2018-01-05,-0.007002986937810873
2018-01-08,0.007479760196498875
2018-01-09,-0.011667270382482386
2018-01-10,-0.00987320182863538
2018-01-11,-0.013223843272537228
2018-01-12,-0.008127969003784985
2018-01-16,0.0031003682590553527
2018-01-17,0.008832193410130529
2018-01-18,-0.0067847003542145234
2018-01-19,-0.005509263532341935
2018-01-22,0.0022160623002140944
2018-01-23,0.010833475033703133
2018-01-24,-0.003718112289068931
2018-01-25,0.009878798597031224
2018-01-26,-0.00652151125588063
2018-01-29,-0.01859974809789977
2018-01-30,0.008026881575496025
2018-01-31,0.009511515389102776
2018-02-01,-0.018186145445011737
2018-02-02,-0.007364319007138187
2018-02-05,-0.019109686621978872
2018-02-06,-0.020627941258136828
2018-02-07,-0.006318702202007365
2018-02-08,-0.0004711957048647575
2018-02-09,0.021442050199555585
2018-02-12,0.009457656476109078
2018-02-13,0.0045703338026645834
2018-02-14,-0.01683313755264282
2018-02-15,0.02244336567783023
2018-02-16,0.011088546051992276
2018-02-20,-0.012533429404560592
2018-02-21,-0.009519436935293557
2018-02-22,-0.0020598844260133475
2018-02-23,0.026599436097587636
2018-02-26,-0.005137123562310553
2018-02-27,-0.01885934353912533
2018-02-28,-0.00961136671498164
2018-03-01,-0.002541699761715699
2018-03-02,-0.003242790159868947
2018-03-05,0.018591693334622184
2018-03-06,-0.02099017106147083
2018-03-07,-0.004427738304565332
2018-03-08,0.009597015639456252
2018-03-09,0.003477958099865841
2018-03-12,0.008780104947102352
2018-03-13,-0.0034354080214612503
2018-03-14,0.009506018298591767
2018-03-15,0.002526302083816878
2018-03-16,0.010996718134244965
2018-03-19,0.0009063536251288085
2018-03-20,0.002037395170570111
2018-03-21,0.004518780938143729
2018-03-22,0.002474240302325903
2018-03-23,-0.018622723859072488
2018-03-26,0.00914522364632031
2018-03-27,0.0219755544637239
2018-03-28,0.005098367990877373
2018-03-29,0.003087790508985666
2018-04-02,-0.011653083289177801
2018-04-03,0.0055614247904136604
2018-04-04,0.00022117194192960987
2018-04-05,0.010617272002373168
2018-04-06,-0.004814744495338141
2018-04-09,0.0008794341581723764
2018-04-10,-0.010547072290280957
2018-04-11,-0.004219609375618827
2018-04-12,-0.0182870091214431
2018-04-13,0.010449869914126442
2018-04-16,0.017985505741707764
2018-04-17,0.007287983151731625
2018-04-18,-0.0063581007469347695
2018-04-19,0.0015446283630875524
2018-04-20,-0.006389335481448155
2018-04-23,0.004656595829985566
2018-04-24,0.00816569576461812
2018-04-25,0.001970047203255554
2018-04-26,0.015512738877329513
2018-04-27,0.013338914663259427
2018-04-30,-0.005520213671619145
2018-05-01,-0.004056351505246525
2018-05-02,-0.002357984186040274
2018-05-03,-0.0012890273361882976
2018-05-04,-0.0019365482189352967
2018-05-07,-0.0056044960633609975
